game,2019,15,20191215,201912150det,tam,"Tampa Bay Buccaneers",38,det,"Detroit Lions",17
player,201912150det,det,LongSt00,pass_defended,0,,,,,
player,201912150det,det,LongSt00,sacks,0.0,,,,,
player,201912150det,det,LongSt00,tackles_combined,1,,,,,
player,201912150det,det,LongSt00,tackles_solo,0,,,,,
player,201912150det,det,LongSt00,tackles_assists,1,,,,,
player,201912150det,det,LongSt00,tackles_loss,0,,,,,
player,201912150det,det,LongSt00,qb_hits,0,,,,,
player,201912150det,det,LongSt00,fumbles_rec,0,,,,,
player,201912150det,det,LongSt00,fumbles_rec_yds,0,,,,,
player,201912150det,det,LongSt00,fumbles_rec_td,0,,,,,
player,201912150det,det,LongSt00,fumbles_forced,0,,,,,
player,201912150det,det,BlouDa00,def_int,0,,,,,
player,201912150det,det,BlouDa00,def_int_yds,0,,,,,
player,201912150det,det,BlouDa00,def_int_td,0,,,,,
player,201912150det,det,BlouDa00,def_int_long,0,,,,,
player,201912150det,det,BlouDa00,pass_defended,0,,,,,
player,201912150det,det,BlouDa00,sacks,0.0,,,,,
player,201912150det,det,BlouDa00,tackles_combined,0,,,,,
player,201912150det,det,BlouDa00,tackles_solo,0,,,,,
player,201912150det,det,BlouDa00,tackles_assists,0,,,,,
player,201912150det,det,BlouDa00,tackles_loss,0,,,,,
player,201912150det,det,BlouDa00,qb_hits,0,,,,,
player,201912150det,det,BlouDa00,fumbles_rec,1,,,,,
player,201912150det,det,BlouDa00,fumbles_rec_yds,0,,,,,
player,201912150det,det,BlouDa00,fumbles_rec_td,0,,,,,
player,201912150det,det,BlouDa00,fumbles_forced,0,,,,,
player,201912150det,tam,DeanJa00,kick_ret,0,,,,,
player,201912150det,tam,DeanJa00,kick_ret_yds,0,,,,,
player,201912150det,tam,DeanJa00,kick_ret_yds_per_ret,,,,,,
player,201912150det,tam,DeanJa00,kick_ret_td,0,,,,,
player,201912150det,tam,DeanJa00,kick_ret_long,0,,,,,
player,201912150det,tam,DeanJa00,punt_ret,1,,,,,
player,201912150det,tam,DeanJa00,punt_ret_yds,0,,,,,
player,201912150det,tam,DeanJa00,punt_ret_yds_per_ret,0.0,,,,,
player,201912150det,tam,DeanJa00,punt_ret_td,0,,,,,
player,201912150det,tam,DeanJa00,punt_ret_long,0,,,,,
player,201912150det,tam,OgunDa00,kick_ret,2,,,,,
player,201912150det,tam,OgunDa00,kick_ret_yds,43,,,,,
player,201912150det,tam,OgunDa00,kick_ret_yds_per_ret,21.5,,,,,
player,201912150det,tam,OgunDa00,kick_ret_td,0,,,,,
player,201912150det,tam,OgunDa00,kick_ret_long,23,,,,,
player,201912150det,tam,OgunDa00,punt_ret,0,,,,,
player,201912150det,tam,OgunDa00,punt_ret_yds,0,,,,,
player,201912150det,tam,OgunDa00,punt_ret_yds_per_ret,,,,,,
player,201912150det,tam,OgunDa00,punt_ret_td,0,,,,,
player,201912150det,tam,OgunDa00,punt_ret_long,0,,,,,
player,201912150det,tam,GayxMa00,xpm,5,,,,,
player,201912150det,tam,GayxMa00,xpa,5,,,,,
player,201912150det,tam,GayxMa00,fgm,1,,,,,
player,201912150det,tam,GayxMa00,fga,2,,,,,
player,201912150det,tam,GayxMa00,punt,0,,,,,
player,201912150det,tam,GayxMa00,punt_yds,0,,,,,
player,201912150det,tam,GayxMa00,punt_yds_per_punt,,,,,,
player,201912150det,tam,GayxMa00,punt_long,0,,,,,
player,201912150det,tam,PiniBr00,xpm,,,,,,
player,201912150det,tam,PiniBr00,xpa,,,,,,
player,201912150det,tam,PiniBr00,fgm,,,,,,
player,201912150det,tam,PiniBr00,fga,,,,,,
player,201912150det,tam,PiniBr00,punt,3,,,,,
player,201912150det,tam,PiniBr00,punt_yds,109,,,,,
player,201912150det,tam,PiniBr00,punt_yds_per_punt,36.3,,,,,
player,201912150det,tam,PiniBr00,punt_long,40,,,,,
player,201912150det,det,PratMa20,xpm,2,,,,,
player,201912150det,det,PratMa20,xpa,2,,,,,
player,201912150det,det,PratMa20,fgm,1,,,,,
player,201912150det,det,PratMa20,fga,1,,,,,
player,201912150det,det,PratMa20,punt,0,,,,,
player,201912150det,det,PratMa20,punt_yds,0,,,,,
player,201912150det,det,PratMa20,punt_yds_per_punt,,,,,,
player,201912150det,det,PratMa20,punt_long,0,,,,,
player,201912150det,det,MartSa01,xpm,,,,,,
player,201912150det,det,MartSa01,xpa,,,,,,
player,201912150det,det,MartSa01,fgm,,,,,,
player,201912150det,det,MartSa01,fga,,,,,,
player,201912150det,det,MartSa01,punt,5,,,,,
player,201912150det,det,MartSa01,punt_yds,258,,,,,
player,201912150det,det,MartSa01,punt_yds_per_punt,51.6,,,,,
player,201912150det,det,MartSa01,punt_long,62,,,,,
player,201912150det,det,CrosTy00,pos,T,,,,,
player,201912150det,det,CrosTy00,offense,64,,,,,
player,201912150det,det,CrosTy00,off_pct,100%,,,,,
player,201912150det,det,CrosTy00,defense,0,,,,,
player,201912150det,det,CrosTy00,def_pct,0%,,,,,
player,201912150det,det,CrosTy00,special_teams,3,,,,,
player,201912150det,det,CrosTy00,st_pct,10%,,,,,
player,201912150det,det,DeckTa00,pos,T,,,,,
player,201912150det,det,DeckTa00,offense,64,,,,,
player,201912150det,det,DeckTa00,off_pct,100%,,,,,
player,201912150det,det,DeckTa00,defense,0,,,,,
player,201912150det,det,DeckTa00,def_pct,0%,,,,,
player,201912150det,det,DeckTa00,special_teams,3,,,,,
player,201912150det,det,DeckTa00,st_pct,10%,,,,,
player,201912150det,det,GlasGr00,pos,G,,,,,
player,201912150det,det,GlasGr00,offense,64,,,,,
player,201912150det,det,GlasGr00,off_pct,100%,,,,,
player,201912150det,det,GlasGr00,defense,0,,,,,
player,201912150det,det,GlasGr00,def_pct,0%,,,,,
player,201912150det,det,GlasGr00,special_teams,3,,,,,
player,201912150det,det,GlasGr00,st_pct,10%,,,,,
player,201912150det,det,RagnFr00,pos,C,,,,,
player,201912150det,det,RagnFr00,offense,64,,,,,
player,201912150det,det,RagnFr00,off_pct,100%,,,,,
player,201912150det,det,RagnFr00,defense,0,,,,,
player,201912150det,det,RagnFr00,def_pct,0%,,,,,
player,201912150det,det,RagnFr00,special_teams,1,,,,,
player,201912150det,det,RagnFr00,st_pct,3%,,,,,
player,201912150det,det,BlouDa00,pos,QB,,,,,
player,201912150det,det,BlouDa00,offense,64,,,,,
player,201912150det,det,BlouDa00,off_pct,100%,,,,,
player,201912150det,det,BlouDa00,defense,0,,,,,
player,201912150det,det,BlouDa00,def_pct,0%,,,,,
player,201912150det,det,BlouDa00,special_teams,0,,,,,
player,201912150det,det,BlouDa00,st_pct,0%,,,,,
player,201912150det,det,GollKe00,pos,WR,,,,,
player,201912150det,det,GollKe00,offense,60,,,,,
player,201912150det,det,GollKe00,off_pct,94%,,,,,
player,201912150det,det,GollKe00,defense,0,,,,,
player,201912150det,det,GollKe00,def_pct,0%,,,,,
player,201912150det,det,GollKe00,special_teams,0,,,,,
player,201912150det,det,GollKe00,st_pct,0%,,,,,
player,201912150det,det,AmenDa00,pos,WR,,,,,
player,201912150det,det,AmenDa00,offense,55,,,,,
player,201912150det,det,AmenDa00,off_pct,86%,,,,,
player,201912150det,det,AmenDa00,defense,0,,,,,
player,201912150det,det,AmenDa00,def_pct,0%,,,,,
player,201912150det,det,AmenDa00,special_teams,2,,,,,
player,201912150det,det,AmenDa00,st_pct,7%,,,,,
player,201912150det,det,WiggKe00,pos,G,,,,,
player,201912150det,det,WiggKe00,offense,43,,,,,
player,201912150det,det,WiggKe00,off_pct,67%,,,,,
player,201912150det,det,WiggKe00,defense,0,,,,,
player,201912150det,det,WiggKe00,def_pct,0%,,,,,
player,201912150det,det,WiggKe00,special_teams,6,,,,,
player,201912150det,det,WiggKe00,st_pct,21%,,,,,
player,201912150det,det,LacyCh00,pos,WR,,,,,
player,201912150det,det,LacyCh00,offense,42,,,,,
player,201912150det,det,LacyCh00,off_pct,66%,,,,,
player,201912150det,det,LacyCh00,defense,0,,,,,
player,201912150det,det,LacyCh00,def_pct,0%,,,,,
player,201912150det,det,LacyCh00,special_teams,9,,,,,
player,201912150det,det,LacyCh00,st_pct,31%,,,,,
player,201912150det,det,ThomLo00,pos,TE,,,,,
player,201912150det,det,ThomLo00,offense,42,,,,,
player,201912150det,det,ThomLo00,off_pct,66%,,,,,
player,201912150det,det,ThomLo00,defense,0,,,,,
player,201912150det,det,ThomLo00,def_pct,0%,,,,,
player,201912150det,det,ThomLo00,special_teams,8,,,,,
player,201912150det,det,ThomLo00,st_pct,28%,,,,,
player,201912150det,det,JameJe00,pos,TE,,,,,
player,201912150det,det,JameJe00,offense,38,,,,,
player,201912150det,det,JameJe00,off_pct,59%,,,,,
player,201912150det,det,JameJe00,defense,0,,,,,
player,201912150det,det,JameJe00,def_pct,0%,,,,,
player,201912150det,det,JameJe00,special_teams,10,,,,,
player,201912150det,det,JameJe00,st_pct,34%,,,,,
player,201912150det,det,JohnTy02,pos,RB,,,,,
player,201912150det,det,JohnTy02,offense,29,,,,,
player,201912150det,det,JohnTy02,off_pct,45%,,,,,
player,201912150det,det,JohnTy02,defense,0,,,,,
player,201912150det,det,JohnTy02,def_pct,0%,,,,,
player,201912150det,det,JohnTy02,special_teams,3,,,,,
player,201912150det,det,JohnTy02,st_pct,10%,,,,,
player,201912150det,det,HillWe00,pos,RB,,,,,
player,201912150det,det,HillWe00,offense,23,,,,,
player,201912150det,det,HillWe00,off_pct,36%,,,,,
player,201912150det,det,HillWe00,defense,0,,,,,
player,201912150det,det,HillWe00,def_pct,0%,,,,,
player,201912150det,det,HillWe00,special_teams,0,,,,,
player,201912150det,det,HillWe00,st_pct,0%,,,,,
player,201912150det,det,AbouOd00,pos,G,,,,,
player,201912150det,det,AbouOd00,offense,22,,,,,
player,201912150det,det,AbouOd00,off_pct,34%,,,,,
player,201912150det,det,AbouOd00,defense,0,,,,,
player,201912150det,det,AbouOd00,def_pct,0%,,,,,
player,201912150det,det,AbouOd00,special_teams,3,,,,,
player,201912150det,det,AbouOd00,st_pct,10%,,,,,
player,201912150det,det,NautIs00,pos,TE,,,,,
player,201912150det,det,NautIs00,offense,12,,,,,
player,201912150det,det,NautIs00,off_pct,19%,,,,,
player,201912150det,det,NautIs00,defense,0,,,,,
player,201912150det,det,NautIs00,def_pct,0%,,,,,
player,201912150det,det,NautIs00,special_teams,12,,,,,
player,201912150det,det,NautIs00,st_pct,41%,,,,,
player,201912150det,det,McKiJ.00,pos,RB,,,,,
player,201912150det,det,McKiJ.00,offense,12,,,,,
player,201912150det,det,McKiJ.00,off_pct,19%,,,,,
player,201912150det,det,McKiJ.00,defense,0,,,,,
player,201912150det,det,McKiJ.00,def_pct,0%,,,,,
player,201912150det,det,McKiJ.00,special_teams,4,,,,,
player,201912150det,det,McKiJ.00,st_pct,14%,,,,,
player,201912150det,det,FulgTr00,pos,WR,,,,,
player,201912150det,det,FulgTr00,offense,4,,,,,
player,201912150det,det,FulgTr00,off_pct,6%,,,,,
player,201912150det,det,FulgTr00,defense,0,,,,,
player,201912150det,det,FulgTr00,def_pct,0%,,,,,
player,201912150det,det,FulgTr00,special_teams,9,,,,,
player,201912150det,det,FulgTr00,st_pct,31%,,,,,
player,201912150det,det,SkipDa00,pos,T,,,,,
player,201912150det,det,SkipDa00,offense,2,,,,,
player,201912150det,det,SkipDa00,off_pct,3%,,,,,
player,201912150det,det,SkipDa00,defense,0,,,,,
player,201912150det,det,SkipDa00,def_pct,0%,,,,,
player,201912150det,det,SkipDa00,special_teams,9,,,,,
player,201912150det,det,SkipDa00,st_pct,31%,,,,,
player,201912150det,det,WalkTr01,pos,FS,,,,,
player,201912150det,det,WalkTr01,offense,0,,,,,
player,201912150det,det,WalkTr01,off_pct,0%,,,,,
player,201912150det,det,WalkTr01,defense,75,,,,,
player,201912150det,det,WalkTr01,def_pct,100%,,,,,
player,201912150det,det,WalkTr01,special_teams,3,,,,,
player,201912150det,det,WalkTr01,st_pct,10%,,,,,
player,201912150det,det,TavaJa00,pos,LB,,,,,
player,201912150det,det,TavaJa00,offense,0,,,,,
player,201912150det,det,TavaJa00,off_pct,0%,,,,,
player,201912150det,det,TavaJa00,defense,70,,,,,
player,201912150det,det,TavaJa00,def_pct,93%,,,,,
player,201912150det,det,TavaJa00,special_teams,7,,,,,
player,201912150det,det,TavaJa00,st_pct,24%,,,,,
player,201912150det,det,WilsTa00,pos,SS,,,,,
player,201912150det,det,WilsTa00,offense,0,,,,,
player,201912150det,det,WilsTa00,off_pct,0%,,,,,
player,201912150det,det,WilsTa00,defense,69,,,,,
player,201912150det,det,WilsTa00,def_pct,92%,,,,,
player,201912150det,det,WilsTa00,special_teams,6,,,,,
player,201912150det,det,WilsTa00,st_pct,21%,,,,,
player,201912150det,det,MelvRa00,pos,CB,,,,,
player,201912150det,det,MelvRa00,offense,0,,,,,
player,201912150det,det,MelvRa00,off_pct,0%,,,,,
player,201912150det,det,MelvRa00,defense,68,,,,,
player,201912150det,det,MelvRa00,def_pct,91%,,,,,
player,201912150det,det,MelvRa00,special_teams,0,,,,,
player,201912150det,det,MelvRa00,st_pct,0%,,,,,
player,201912150det,det,SlayDa00,pos,CB,,,,,
player,201912150det,det,SlayDa00,offense,0,,,,,
player,201912150det,det,SlayDa00,off_pct,0%,,,,,
player,201912150det,det,SlayDa00,defense,65,,,,,
player,201912150det,det,SlayDa00,def_pct,87%,,,,,
player,201912150det,det,SlayDa00,special_teams,0,,,,,
player,201912150det,det,SlayDa00,st_pct,0%,,,,,
player,201912150det,det,OkwaRo01,pos,DE,,,,,
player,201912150det,det,OkwaRo01,offense,0,,,,,
player,201912150det,det,OkwaRo01,off_pct,0%,,,,,
player,201912150det,det,OkwaRo01,defense,52,,,,,
player,201912150det,det,OkwaRo01,def_pct,69%,,,,,
player,201912150det,det,OkwaRo01,special_teams,7,,,,,
player,201912150det,det,OkwaRo01,st_pct,24%,,,,,
player,201912150det,det,ReevJa00,pos,LB,,,,,
player,201912150det,det,ReevJa00,offense,0,,,,,
player,201912150det,det,ReevJa00,off_pct,0%,,,,,
player,201912150det,det,ReevJa00,defense,50,,,,,
player,201912150det,det,ReevJa00,def_pct,67%,,,,,
player,201912150det,det,ReevJa00,special_teams,19,,,,,
player,201912150det,det,ReevJa00,st_pct,66%,,,,,
player,201912150det,det,ColeJu01,pos,CB,,,,,
player,201912150det,det,ColeJu01,offense,0,,,,,
player,201912150det,det,ColeJu01,off_pct,0%,,,,,
player,201912150det,det,ColeJu01,defense,47,,,,,
player,201912150det,det,ColeJu01,def_pct,63%,,,,,
player,201912150det,det,ColeJu01,special_teams,0,,,,,
player,201912150det,det,ColeJu01,st_pct,0%,,,,,
player,201912150det,det,FlowTr00,pos,DE,,,,,
player,201912150det,det,FlowTr00,offense,0,,,,,
player,201912150det,det,FlowTr00,off_pct,0%,,,,,
player,201912150det,det,FlowTr00,defense,46,,,,,
player,201912150det,det,FlowTr00,def_pct,61%,,,,,
player,201912150det,det,FlowTr00,special_teams,0,,,,,
player,201912150det,det,FlowTr00,st_pct,0%,,,,,
player,201912150det,det,KennDe00,pos,LB,,,,,
player,201912150det,det,KennDe00,offense,0,,,,,
player,201912150det,det,KennDe00,off_pct,0%,,,,,
player,201912150det,det,KennDe00,defense,45,,,,,
player,201912150det,det,KennDe00,def_pct,60%,,,,,
player,201912150det,det,KennDe00,special_teams,4,,,,,
player,201912150det,det,KennDe00,st_pct,14%,,,,,
player,201912150det,det,HerrFr00,pos,DE,,,,,
player,201912150det,det,HerrFr00,offense,0,,,,,
player,201912150det,det,HerrFr00,off_pct,0%,,,,,
player,201912150det,det,HerrFr00,defense,43,,,,,
player,201912150det,det,HerrFr00,def_pct,57%,,,,,
player,201912150det,det,HerrFr00,special_teams,0,,,,,
player,201912150det,det,HerrFr00,st_pct,0%,,,,,
player,201912150det,det,AtkiJo01,pos,DT,,,,,
player,201912150det,det,AtkiJo01,offense,0,,,,,
player,201912150det,det,AtkiJo01,off_pct,0%,,,,,
player,201912150det,det,AtkiJo01,defense,42,,,,,
player,201912150det,det,AtkiJo01,def_pct,56%,,,,,
player,201912150det,det,AtkiJo01,special_teams,3,,,,,
player,201912150det,det,AtkiJo01,st_pct,10%,,,,,
player,201912150det,det,HarrDa03,pos,DT,,,,,
player,201912150det,det,HarrDa03,offense,0,,,,,
player,201912150det,det,HarrDa03,off_pct,0%,,,,,
player,201912150det,det,HarrDa03,defense,41,,,,,
player,201912150det,det,HarrDa03,def_pct,55%,,,,,
player,201912150det,det,HarrDa03,special_teams,0,,,,,
player,201912150det,det,HarrDa03,st_pct,0%,,,,,
player,201912150det,det,HarrWi02,pos,SS,,,,,
player,201912150det,det,HarrWi02,offense,0,,,,,
player,201912150det,det,HarrWi02,off_pct,0%,,,,,
player,201912150det,det,HarrWi02,defense,39,,,,,
player,201912150det,det,HarrWi02,def_pct,52%,,,,,
player,201912150det,det,HarrWi02,special_teams,13,,,,,
player,201912150det,det,HarrWi02,st_pct,45%,,,,,
player,201912150det,det,BryaAu00,pos,DE,,,,,
player,201912150det,det,BryaAu00,offense,0,,,,,
player,201912150det,det,BryaAu00,off_pct,0%,,,,,
player,201912150det,det,BryaAu00,defense,34,,,,,
player,201912150det,det,BryaAu00,def_pct,45%,,,,,
player,201912150det,det,BryaAu00,special_teams,8,,,,,
player,201912150det,det,BryaAu00,st_pct,28%,,,,,
player,201912150det,det,DaniMi00,pos,DT,,,,,
player,201912150det,det,DaniMi00,offense,0,,,,,
player,201912150det,det,DaniMi00,off_pct,0%,,,,,
player,201912150det,det,DaniMi00,defense,14,,,,,
player,201912150det,det,DaniMi00,def_pct,19%,,,,,
player,201912150det,det,DaniMi00,special_teams,1,,,,,
player,201912150det,det,DaniMi00,st_pct,3%,,,,,
player,201912150det,det,OruwAm00,pos,CB,,,,,
player,201912150det,det,OruwAm00,offense,0,,,,,
player,201912150det,det,OruwAm00,off_pct,0%,,,,,
player,201912150det,det,OruwAm00,defense,13,,,,,
player,201912150det,det,OruwAm00,def_pct,17%,,,,,
player,201912150det,det,OruwAm00,special_teams,3,,,,,
player,201912150det,det,OruwAm00,st_pct,10%,,,,,
player,201912150det,det,FordMi01,pos,CB,,,,,
player,201912150det,det,FordMi01,offense,0,,,,,
player,201912150det,det,FordMi01,off_pct,0%,,,,,
player,201912150det,det,FordMi01,defense,10,,,,,
player,201912150det,det,FordMi01,def_pct,13%,,,,,
player,201912150det,det,FordMi01,special_teams,18,,,,,
player,201912150det,det,FordMi01,st_pct,62%,,,,,
player,201912150det,det,LongSt00,pos,LB,,,,,
player,201912150det,det,LongSt00,offense,0,,,,,
player,201912150det,det,LongSt00,off_pct,0%,,,,,
player,201912150det,det,LongSt00,defense,1,,,,,
player,201912150det,det,LongSt00,def_pct,1%,,,,,
player,201912150det,det,LongSt00,special_teams,17,,,,,
player,201912150det,det,LongSt00,st_pct,59%,,,,,
player,201912150det,det,MoorCJ01,pos,FS,,,,,
player,201912150det,det,MoorCJ01,offense,0,,,,,
player,201912150det,det,MoorCJ01,off_pct,0%,,,,,
player,201912150det,det,MoorCJ01,defense,1,,,,,
player,201912150det,det,MoorCJ01,def_pct,1%,,,,,
player,201912150det,det,MoorCJ01,special_teams,14,,,,,
player,201912150det,det,MoorCJ01,st_pct,48%,,,,,
player,201912150det,det,KillMi00,pos,FS,,,,,
player,201912150det,det,KillMi00,offense,0,,,,,
player,201912150det,det,KillMi00,off_pct,0%,,,,,
player,201912150det,det,KillMi00,defense,0,,,,,
player,201912150det,det,KillMi00,def_pct,0%,,,,,
player,201912150det,det,KillMi00,special_teams,26,,,,,
player,201912150det,det,KillMi00,st_pct,90%,,,,,
player,201912150det,det,VirgDe00,pos,CB,,,,,
player,201912150det,det,VirgDe00,offense,0,,,,,
player,201912150det,det,VirgDe00,off_pct,0%,,,,,
player,201912150det,det,VirgDe00,defense,0,,,,,
player,201912150det,det,VirgDe00,def_pct,0%,,,,,
player,201912150det,det,VirgDe00,special_teams,26,,,,,
player,201912150det,det,VirgDe00,st_pct,90%,,,,,
player,201912150det,det,CabiJa00,pos,LB,,,,,
player,201912150det,det,CabiJa00,offense,0,,,,,
player,201912150det,det,CabiJa00,off_pct,0%,,,,,
player,201912150det,det,CabiJa00,defense,0,,,,,
player,201912150det,det,CabiJa00,def_pct,0%,,,,,
player,201912150det,det,CabiJa00,special_teams,22,,,,,
player,201912150det,det,CabiJa00,st_pct,76%,,,,,
player,201912150det,det,MartSa01,pos,P,,,,,
player,201912150det,det,MartSa01,offense,0,,,,,
player,201912150det,det,MartSa01,off_pct,0%,,,,,
player,201912150det,det,MartSa01,defense,0,,,,,
player,201912150det,det,MartSa01,def_pct,0%,,,,,
player,201912150det,det,MartSa01,special_teams,12,,,,,
player,201912150det,det,MartSa01,st_pct,41%,,,,,
player,201912150det,det,AgneJa00,pos,CB,,,,,
player,201912150det,det,AgneJa00,offense,0,,,,,
player,201912150det,det,AgneJa00,off_pct,0%,,,,,
player,201912150det,det,AgneJa00,defense,0,,,,,
player,201912150det,det,AgneJa00,def_pct,0%,,,,,
player,201912150det,det,AgneJa00,special_teams,12,,,,,
player,201912150det,det,AgneJa00,st_pct,41%,,,,,
player,201912150det,det,MuhlDo20,pos,LS,,,,,
player,201912150det,det,MuhlDo20,offense,0,,,,,
player,201912150det,det,MuhlDo20,off_pct,0%,,,,,
player,201912150det,det,MuhlDo20,defense,0,,,,,
player,201912150det,det,MuhlDo20,def_pct,0%,,,,,
player,201912150det,det,MuhlDo20,special_teams,8,,,,,
player,201912150det,det,MuhlDo20,st_pct,28%,,,,,
player,201912150det,det,PratMa20,pos,K,,,,,
player,201912150det,det,PratMa20,offense,0,,,,,
player,201912150det,det,PratMa20,off_pct,0%,,,,,
player,201912150det,det,PratMa20,defense,0,,,,,
player,201912150det,det,PratMa20,def_pct,0%,,,,,
player,201912150det,det,PratMa20,special_teams,3,,,,,
player,201912150det,det,PratMa20,st_pct,10%,,,,,
player,201912150det,tam,WellJo02,pos,T,,,,,
player,201912150det,tam,WellJo02,offense,75,,,,,
player,201912150det,tam,WellJo02,off_pct,100%,,,,,
player,201912150det,tam,WellJo02,defense,0,,,,,
player,201912150det,tam,WellJo02,def_pct,0%,,,,,
player,201912150det,tam,WellJo02,special_teams,7,,,,,
player,201912150det,tam,WellJo02,st_pct,24%,,,,,
player,201912150det,tam,MarpAl00,pos,G,,,,,
player,201912150det,tam,MarpAl00,offense,75,,,,,
player,201912150det,tam,MarpAl00,off_pct,100%,,,,,
player,201912150det,tam,MarpAl00,defense,0,,,,,
player,201912150det,tam,MarpAl00,def_pct,0%,,,,,
player,201912150det,tam,MarpAl00,special_teams,7,,,,,
player,201912150det,tam,MarpAl00,st_pct,24%,,,,,
player,201912150det,tam,JensRy00,pos,C,,,,,
player,201912150det,tam,JensRy00,offense,75,,,,,
player,201912150det,tam,JensRy00,off_pct,100%,,,,,
player,201912150det,tam,JensRy00,defense,0,,,,,
player,201912150det,tam,JensRy00,def_pct,0%,,,,,
player,201912150det,tam,JensRy00,special_teams,0,,,,,
player,201912150det,tam,JensRy00,st_pct,0%,,,,,
player,201912150det,tam,CappAl00,pos,G,,,,,
player,201912150det,tam,CappAl00,offense,75,,,,,
player,201912150det,tam,CappAl00,off_pct,100%,,,,,
player,201912150det,tam,CappAl00,defense,0,,,,,
player,201912150det,tam,CappAl00,def_pct,0%,,,,,
player,201912150det,tam,CappAl00,special_teams,0,,,,,
player,201912150det,tam,CappAl00,st_pct,0%,,,,,
player,201912150det,tam,DotsDe00,pos,T,,,,,
player,201912150det,tam,DotsDe00,offense,72,,,,,
player,201912150det,tam,DotsDe00,off_pct,96%,,,,,
player,201912150det,tam,DotsDe00,defense,0,,,,,
player,201912150det,tam,DotsDe00,def_pct,0%,,,,,
player,201912150det,tam,DotsDe00,special_teams,0,,,,,
player,201912150det,tam,DotsDe00,st_pct,0%,,,,,
player,201912150det,tam,WinsJa00,pos,QB,,,,,
player,201912150det,tam,WinsJa00,offense,71,,,,,
player,201912150det,tam,WinsJa00,off_pct,95%,,,,,
player,201912150det,tam,WinsJa00,defense,0,,,,,
player,201912150det,tam,WinsJa00,def_pct,0%,,,,,
player,201912150det,tam,WinsJa00,special_teams,0,,,,,
player,201912150det,tam,WinsJa00,st_pct,0%,,,,,
player,201912150det,tam,PerrBr02,pos,WR,,,,,
player,201912150det,tam,PerrBr02,offense,67,,,,,
player,201912150det,tam,PerrBr02,off_pct,89%,,,,,
player,201912150det,tam,PerrBr02,defense,0,,,,,
player,201912150det,tam,PerrBr02,def_pct,0%,,,,,
player,201912150det,tam,PerrBr02,special_teams,0,,,,,
player,201912150det,tam,PerrBr02,st_pct,0%,,,,,
player,201912150det,tam,HowaO.00,pos,TE,,,,,
player,201912150det,tam,HowaO.00,offense,66,,,,,
player,201912150det,tam,HowaO.00,off_pct,88%,,,,,
player,201912150det,tam,HowaO.00,defense,0,,,,,
player,201912150det,tam,HowaO.00,def_pct,0%,,,,,
player,201912150det,tam,HowaO.00,special_teams,7,,,,,
player,201912150det,tam,HowaO.00,st_pct,24%,,,,,
player,201912150det,tam,GodwCh00,pos,WR,,,,,
player,201912150det,tam,GodwCh00,offense,46,,,,,
player,201912150det,tam,GodwCh00,off_pct,61%,,,,,
player,201912150det,tam,GodwCh00,defense,0,,,,,
player,201912150det,tam,GodwCh00,def_pct,0%,,,,,
player,201912150det,tam,GodwCh00,special_teams,0,,,,,
player,201912150det,tam,GodwCh00,st_pct,0%,,,,,
player,201912150det,tam,WatsJu01,pos,WR,,,,,
player,201912150det,tam,WatsJu01,offense,42,,,,,
player,201912150det,tam,WatsJu01,off_pct,56%,,,,,
player,201912150det,tam,WatsJu01,defense,0,,,,,
player,201912150det,tam,WatsJu01,def_pct,0%,,,,,
player,201912150det,tam,WatsJu01,special_teams,18,,,,,
player,201912150det,tam,WatsJu01,st_pct,62%,,,,,
player,201912150det,tam,JoneRo01,pos,RB,,,,,
player,201912150det,tam,JoneRo01,offense,34,,,,,
player,201912150det,tam,JoneRo01,off_pct,45%,,,,,
player,201912150det,tam,JoneRo01,defense,0,,,,,
player,201912150det,tam,JoneRo01,def_pct,0%,,,,,
player,201912150det,tam,JoneRo01,special_teams,0,,,,,
player,201912150det,tam,JoneRo01,st_pct,0%,,,,,
player,201912150det,tam,BratCa00,pos,TE,,,,,
player,201912150det,tam,BratCa00,offense,31,,,,,
player,201912150det,tam,BratCa00,off_pct,41%,,,,,
player,201912150det,tam,BratCa00,defense,0,,,,,
player,201912150det,tam,BratCa00,def_pct,0%,,,,,
player,201912150det,tam,BratCa00,special_teams,7,,,,,
player,201912150det,tam,BratCa00,st_pct,24%,,,,,
player,201912150det,tam,OgunDa00,pos,RB,,,,,
player,201912150det,tam,OgunDa00,offense,21,,,,,
player,201912150det,tam,OgunDa00,off_pct,28%,,,,,
player,201912150det,tam,OgunDa00,defense,0,,,,,
player,201912150det,tam,OgunDa00,def_pct,0%,,,,,
player,201912150det,tam,OgunDa00,special_teams,19,,,,,
player,201912150det,tam,OgunDa00,st_pct,66%,,,,,
player,201912150det,tam,BarbPe01,pos,RB,,,,,
player,201912150det,tam,BarbPe01,offense,21,,,,,
player,201912150det,tam,BarbPe01,off_pct,28%,,,,,
player,201912150det,tam,BarbPe01,defense,0,,,,,
player,201912150det,tam,BarbPe01,def_pct,0%,,,,,
player,201912150det,tam,BarbPe01,special_teams,0,,,,,
player,201912150det,tam,BarbPe01,st_pct,0%,,,,,
player,201912150det,tam,WatfEa00,pos,G,,,,,
player,201912150det,tam,WatfEa00,offense,17,,,,,
player,201912150det,tam,WatfEa00,off_pct,23%,,,,,
player,201912150det,tam,WatfEa00,defense,0,,,,,
player,201912150det,tam,WatfEa00,def_pct,0%,,,,,
