game,2019,4,20190929,201909290ram,tam,"Tampa Bay Buccaneers",55,ram,"Los Angeles Rams",40
player,201909290ram,ram,ReedTr01,fumbles_forced,0,,,,,
player,201909290ram,ram,RobeNi00,def_int,0,,,,,
player,201909290ram,ram,RobeNi00,def_int_yds,0,,,,,
player,201909290ram,ram,RobeNi00,def_int_td,0,,,,,
player,201909290ram,ram,RobeNi00,def_int_long,0,,,,,
player,201909290ram,ram,RobeNi00,pass_defended,0,,,,,
player,201909290ram,ram,RobeNi00,sacks,0.0,,,,,
player,201909290ram,ram,RobeNi00,tackles_combined,3,,,,,
player,201909290ram,ram,RobeNi00,tackles_solo,3,,,,,
player,201909290ram,ram,RobeNi00,tackles_assists,0,,,,,
player,201909290ram,ram,RobeNi00,tackles_loss,0,,,,,
player,201909290ram,ram,RobeNi00,qb_hits,0,,,,,
player,201909290ram,ram,RobeNi00,fumbles_rec,0,,,,,
player,201909290ram,ram,RobeNi00,fumbles_rec_yds,0,,,,,
player,201909290ram,ram,RobeNi00,fumbles_rec_td,0,,,,,
player,201909290ram,ram,RobeNi00,fumbles_forced,0,,,,,
player,201909290ram,ram,TaliAq99,def_int,0,,,,,
player,201909290ram,ram,TaliAq99,def_int_yds,0,,,,,
player,201909290ram,ram,TaliAq99,def_int_td,0,,,,,
player,201909290ram,ram,TaliAq99,def_int_long,0,,,,,
player,201909290ram,ram,TaliAq99,pass_defended,0,,,,,
player,201909290ram,ram,TaliAq99,sacks,0.0,,,,,
player,201909290ram,ram,TaliAq99,tackles_combined,3,,,,,
player,201909290ram,ram,TaliAq99,tackles_solo,2,,,,,
player,201909290ram,ram,TaliAq99,tackles_assists,1,,,,,
player,201909290ram,ram,TaliAq99,tackles_loss,0,,,,,
player,201909290ram,ram,TaliAq99,qb_hits,0,,,,,
player,201909290ram,ram,TaliAq99,fumbles_rec,0,,,,,
player,201909290ram,ram,TaliAq99,fumbles_rec_yds,0,,,,,
player,201909290ram,ram,TaliAq99,fumbles_rec_td,0,,,,,
player,201909290ram,ram,TaliAq99,fumbles_forced,0,,,,,
player,201909290ram,ram,HageBr00,def_int,0,,,,,
player,201909290ram,ram,HageBr00,def_int_yds,0,,,,,
player,201909290ram,ram,HageBr00,def_int_td,0,,,,,
player,201909290ram,ram,HageBr00,def_int_long,0,,,,,
player,201909290ram,ram,HageBr00,pass_defended,0,,,,,
player,201909290ram,ram,HageBr00,sacks,0.0,,,,,
player,201909290ram,ram,HageBr00,tackles_combined,2,,,,,
player,201909290ram,ram,HageBr00,tackles_solo,0,,,,,
player,201909290ram,ram,HageBr00,tackles_assists,2,,,,,
player,201909290ram,ram,HageBr00,tackles_loss,0,,,,,
player,201909290ram,ram,HageBr00,qb_hits,0,,,,,
player,201909290ram,ram,HageBr00,fumbles_rec,0,,,,,
player,201909290ram,ram,HageBr00,fumbles_rec_yds,0,,,,,
player,201909290ram,ram,HageBr00,fumbles_rec_td,0,,,,,
player,201909290ram,ram,HageBr00,fumbles_forced,0,,,,,
player,201909290ram,ram,ChriMa00,def_int,0,,,,,
player,201909290ram,ram,ChriMa00,def_int_yds,0,,,,,
player,201909290ram,ram,ChriMa00,def_int_td,0,,,,,
player,201909290ram,ram,ChriMa00,def_int_long,0,,,,,
player,201909290ram,ram,ChriMa00,pass_defended,0,,,,,
player,201909290ram,ram,ChriMa00,sacks,0.0,,,,,
player,201909290ram,ram,ChriMa00,tackles_combined,1,,,,,
player,201909290ram,ram,ChriMa00,tackles_solo,1,,,,,
player,201909290ram,ram,ChriMa00,tackles_assists,0,,,,,
player,201909290ram,ram,ChriMa00,tackles_loss,0,,,,,
player,201909290ram,ram,ChriMa00,qb_hits,0,,,,,
player,201909290ram,ram,ChriMa00,fumbles_rec,0,,,,,
player,201909290ram,ram,ChriMa00,fumbles_rec_yds,0,,,,,
player,201909290ram,ram,ChriMa00,fumbles_rec_td,0,,,,,
player,201909290ram,ram,ChriMa00,fumbles_forced,0,,,,,
player,201909290ram,ram,HillTr01,def_int,0,,,,,
player,201909290ram,ram,HillTr01,def_int_yds,0,,,,,
player,201909290ram,ram,HillTr01,def_int_td,0,,,,,
player,201909290ram,ram,HillTr01,def_int_long,0,,,,,
player,201909290ram,ram,HillTr01,pass_defended,0,,,,,
player,201909290ram,ram,HillTr01,sacks,0.0,,,,,
player,201909290ram,ram,HillTr01,tackles_combined,1,,,,,
player,201909290ram,ram,HillTr01,tackles_solo,0,,,,,
player,201909290ram,ram,HillTr01,tackles_assists,1,,,,,
player,201909290ram,ram,HillTr01,tackles_loss,0,,,,,
player,201909290ram,ram,HillTr01,qb_hits,0,,,,,
player,201909290ram,ram,HillTr01,fumbles_rec,0,,,,,
player,201909290ram,ram,HillTr01,fumbles_rec_yds,0,,,,,
player,201909290ram,ram,HillTr01,fumbles_rec_td,0,,,,,
player,201909290ram,ram,HillTr01,fumbles_forced,0,,,,,
player,201909290ram,tam,LogaT.00,kick_ret,2,,,,,
player,201909290ram,tam,LogaT.00,kick_ret_yds,34,,,,,
player,201909290ram,tam,LogaT.00,kick_ret_yds_per_ret,17.0,,,,,
player,201909290ram,tam,LogaT.00,kick_ret_td,0,,,,,
player,201909290ram,tam,LogaT.00,kick_ret_long,21,,,,,
player,201909290ram,tam,LogaT.00,punt_ret,0,,,,,
player,201909290ram,tam,LogaT.00,punt_ret_yds,0,,,,,
player,201909290ram,tam,LogaT.00,punt_ret_yds_per_ret,,,,,,
player,201909290ram,tam,LogaT.00,punt_ret_td,0,,,,,
player,201909290ram,tam,LogaT.00,punt_ret_long,0,,,,,
player,201909290ram,ram,NatsJo00,kick_ret,1,,,,,
player,201909290ram,ram,NatsJo00,kick_ret_yds,22,,,,,
player,201909290ram,ram,NatsJo00,kick_ret_yds_per_ret,22.0,,,,,
player,201909290ram,ram,NatsJo00,kick_ret_td,0,,,,,
player,201909290ram,ram,NatsJo00,kick_ret_long,22,,,,,
player,201909290ram,ram,NatsJo00,punt_ret,0,,,,,
player,201909290ram,ram,NatsJo00,punt_ret_yds,0,,,,,
player,201909290ram,ram,NatsJo00,punt_ret_yds_per_ret,,,,,,
player,201909290ram,ram,NatsJo00,punt_ret_td,0,,,,,
player,201909290ram,ram,NatsJo00,punt_ret_long,0,,,,,
player,201909290ram,tam,GayxMa00,xpm,7,,,,,
player,201909290ram,tam,GayxMa00,xpa,7,,,,,
player,201909290ram,tam,GayxMa00,fgm,2,,,,,
player,201909290ram,tam,GayxMa00,fga,2,,,,,
player,201909290ram,tam,GayxMa00,punt,0,,,,,
player,201909290ram,tam,GayxMa00,punt_yds,0,,,,,
player,201909290ram,tam,GayxMa00,punt_yds_per_punt,,,,,,
player,201909290ram,tam,GayxMa00,punt_long,0,,,,,
player,201909290ram,tam,PiniBr00,xpm,,,,,,
player,201909290ram,tam,PiniBr00,xpa,,,,,,
player,201909290ram,tam,PiniBr00,fgm,,,,,,
player,201909290ram,tam,PiniBr00,fga,,,,,,
player,201909290ram,tam,PiniBr00,punt,2,,,,,
player,201909290ram,tam,PiniBr00,punt_yds,88,,,,,
player,201909290ram,tam,PiniBr00,punt_yds_per_punt,44.0,,,,,
player,201909290ram,tam,PiniBr00,punt_long,46,,,,,
player,201909290ram,ram,ZuerGr00,xpm,4,,,,,
player,201909290ram,ram,ZuerGr00,xpa,4,,,,,
player,201909290ram,ram,ZuerGr00,fgm,2,,,,,
player,201909290ram,ram,ZuerGr00,fga,2,,,,,
player,201909290ram,ram,ZuerGr00,punt,0,,,,,
player,201909290ram,ram,ZuerGr00,punt_yds,0,,,,,
player,201909290ram,ram,ZuerGr00,punt_yds_per_punt,,,,,,
player,201909290ram,ram,ZuerGr00,punt_long,0,,,,,
player,201909290ram,ram,HekkJo00,xpm,,,,,,
player,201909290ram,ram,HekkJo00,xpa,,,,,,
player,201909290ram,ram,HekkJo00,fgm,,,,,,
player,201909290ram,ram,HekkJo00,fga,,,,,,
player,201909290ram,ram,HekkJo00,punt,1,,,,,
player,201909290ram,ram,HekkJo00,punt_yds,41,,,,,
player,201909290ram,ram,HekkJo00,punt_yds_per_punt,41.0,,,,,
player,201909290ram,ram,HekkJo00,punt_long,41,,,,,
player,201909290ram,tam,WinsJa00,pass_cmp,28,,,,,
player,201909290ram,tam,WinsJa00,pass_att,41,,,,,
player,201909290ram,tam,WinsJa00,pass_yds,385,,,,,
player,201909290ram,tam,WinsJa00,pass_first_down,22,,,,,
player,201909290ram,tam,WinsJa00,pass_air_yds,216,,,,,
player,201909290ram,tam,WinsJa00,pass_air_yds_per_cmp,7.7,,,,,
player,201909290ram,tam,WinsJa00,pass_air_yds_per_att,5.3,,,,,
player,201909290ram,tam,WinsJa00,pass_tgt_yds_per_att,9.6,,,,,
player,201909290ram,tam,WinsJa00,pass_yac,169,,,,,
player,201909290ram,tam,WinsJa00,pass_yac_per_cmp,6.0,,,,,
player,201909290ram,tam,WinsJa00,pass_drops,0,,,,,
player,201909290ram,tam,WinsJa00,pass_drop_pct,0.0,,,,,
player,201909290ram,tam,WinsJa00,pass_poor_throws,7,,,,,
player,201909290ram,tam,WinsJa00,pass_poor_throw_pct,17.1,,,,,
player,201909290ram,tam,WinsJa00,pass_blitzed,17,,,,,
player,201909290ram,tam,WinsJa00,pass_hurried,5,,,,,
player,201909290ram,tam,WinsJa00,pass_hits,4,,,,,
player,201909290ram,tam,WinsJa00,rush_scrambles,0,,,,,
player,201909290ram,tam,WinsJa00,rush_scrambles_yds_per_att,,,,,,
player,201909290ram,ram,GoffJa00,pass_cmp,45,,,,,
player,201909290ram,ram,GoffJa00,pass_att,68,,,,,
player,201909290ram,ram,GoffJa00,pass_yds,517,,,,,
player,201909290ram,ram,GoffJa00,pass_first_down,27,,,,,
player,201909290ram,ram,GoffJa00,pass_air_yds,286,,,,,
player,201909290ram,ram,GoffJa00,pass_air_yds_per_cmp,6.4,,,,,
player,201909290ram,ram,GoffJa00,pass_air_yds_per_att,4.2,,,,,
player,201909290ram,ram,GoffJa00,pass_tgt_yds_per_att,6.9,,,,,
player,201909290ram,ram,GoffJa00,pass_yac,231,,,,,
player,201909290ram,ram,GoffJa00,pass_yac_per_cmp,5.1,,,,,
player,201909290ram,ram,GoffJa00,pass_drops,2,,,,,
player,201909290ram,ram,GoffJa00,pass_drop_pct,2.9,,,,,
player,201909290ram,ram,GoffJa00,pass_poor_throws,12,,,,,
player,201909290ram,ram,GoffJa00,pass_poor_throw_pct,17.6,,,,,
player,201909290ram,ram,GoffJa00,pass_blitzed,36,,,,,
player,201909290ram,ram,GoffJa00,pass_hurried,12,,,,,
player,201909290ram,ram,GoffJa00,pass_hits,8,,,,,
player,201909290ram,ram,GoffJa00,rush_scrambles,0,,,,,
player,201909290ram,ram,GoffJa00,rush_scrambles_yds_per_att,,,,,,
player,201909290ram,tam,JoneRo01,rush_att,19,,,,,
player,201909290ram,tam,JoneRo01,rush_yds,70,,,,,
player,201909290ram,tam,JoneRo01,rush_first_down,2,,,,,
player,201909290ram,tam,JoneRo01,rush_yds_before_contact,13,,,,,
player,201909290ram,tam,JoneRo01,rush_yds_bc_per_rush,0.7,,,,,
player,201909290ram,tam,JoneRo01,rush_yac,57,,,,,
player,201909290ram,tam,JoneRo01,rush_yac_per_rush,3.0,,,,,
player,201909290ram,tam,JoneRo01,rush_broken_tackles,4,,,,,
player,201909290ram,tam,JoneRo01,rush_broken_tackles_per_rush,4.8,,,,,
player,201909290ram,tam,BarbPe01,rush_att,9,,,,,
player,201909290ram,tam,BarbPe01,rush_yds,19,,,,,
player,201909290ram,tam,BarbPe01,rush_first_down,1,,,,,
player,201909290ram,tam,BarbPe01,rush_yds_before_contact,3,,,,,
player,201909290ram,tam,BarbPe01,rush_yds_bc_per_rush,0.3,,,,,
player,201909290ram,tam,BarbPe01,rush_yac,16,,,,,
player,201909290ram,tam,BarbPe01,rush_yac_per_rush,1.8,,,,,
player,201909290ram,tam,BarbPe01,rush_broken_tackles,0,,,,,
player,201909290ram,tam,BarbPe01,rush_broken_tackles_per_rush,,,,,,
player,201909290ram,tam,OgunDa00,rush_att,1,,,,,
player,201909290ram,tam,OgunDa00,rush_yds,0,,,,,
player,201909290ram,tam,OgunDa00,rush_first_down,,,,,,
player,201909290ram,tam,OgunDa00,rush_yds_before_contact,-1,,,,,
player,201909290ram,tam,OgunDa00,rush_yds_bc_per_rush,-1.0,,,,,
player,201909290ram,tam,OgunDa00,rush_yac,1,,,,,
player,201909290ram,tam,OgunDa00,rush_yac_per_rush,1.0,,,,,
player,201909290ram,tam,OgunDa00,rush_broken_tackles,0,,,,,
player,201909290ram,tam,OgunDa00,rush_broken_tackles_per_rush,,,,,,
player,201909290ram,tam,WinsJa00,rush_att,1,,,,,
player,201909290ram,tam,WinsJa00,rush_yds,-1,,,,,
player,201909290ram,tam,WinsJa00,rush_first_down,0,,,,,
player,201909290ram,tam,WinsJa00,rush_yds_before_contact,-1,,,,,
player,201909290ram,tam,WinsJa00,rush_yds_bc_per_rush,-1.0,,,,,
player,201909290ram,tam,WinsJa00,rush_yac,0,,,,,
player,201909290ram,tam,WinsJa00,rush_yac_per_rush,0.0,,,,,
player,201909290ram,tam,WinsJa00,rush_broken_tackles,0,,,,,
player,201909290ram,tam,WinsJa00,rush_broken_tackles_per_rush,,,,,,
player,201909290ram,ram,BrowMa03,rush_att,5,,,,,
player,201909290ram,ram,BrowMa03,rush_yds,14,,,,,
player,201909290ram,ram,BrowMa03,rush_first_down,1,,,,,
player,201909290ram,ram,BrowMa03,rush_yds_before_contact,2,,,,,
player,201909290ram,ram,BrowMa03,rush_yds_bc_per_rush,0.4,,,,,
player,201909290ram,ram,BrowMa03,rush_yac,12,,,,,
player,201909290ram,ram,BrowMa03,rush_yac_per_rush,2.4,,,,,
player,201909290ram,ram,BrowMa03,rush_broken_tackles,0,,,,,
player,201909290ram,ram,BrowMa03,rush_broken_tackles_per_rush,,,,,,
player,201909290ram,ram,GurlTo01,rush_att,5,,,,,
player,201909290ram,ram,GurlTo01,rush_yds,16,,,,,
player,201909290ram,ram,GurlTo01,rush_first_down,2,,,,,
player,201909290ram,ram,GurlTo01,rush_yds_before_contact,1,,,,,
player,201909290ram,ram,GurlTo01,rush_yds_bc_per_rush,0.2,,,,,
player,201909290ram,ram,GurlTo01,rush_yac,15,,,,,
player,201909290ram,ram,GurlTo01,rush_yac_per_rush,3.0,,,,,
player,201909290ram,ram,GurlTo01,rush_broken_tackles,1,,,,,
player,201909290ram,ram,GurlTo01,rush_broken_tackles_per_rush,5.0,,,,,
player,201909290ram,ram,KuppCo00,rush_att,1,,,,,
player,201909290ram,ram,KuppCo00,rush_yds,-2,,,,,
player,201909290ram,ram,KuppCo00,rush_first_down,0,,,,,
player,201909290ram,ram,KuppCo00,rush_yds_before_contact,-2,,,,,
player,201909290ram,ram,KuppCo00,rush_yds_bc_per_rush,-2.0,,,,,
player,201909290ram,ram,KuppCo00,rush_yac,0,,,,,
player,201909290ram,ram,KuppCo00,rush_yac_per_rush,0.0,,,,,
player,201909290ram,ram,KuppCo00,rush_broken_tackles,0,,,,,
player,201909290ram,ram,KuppCo00,rush_broken_tackles_per_rush,,,,,,
player,201909290ram,tam,GodwCh00,targets,14,,,,,
player,201909290ram,tam,GodwCh00,rec,12,,,,,
player,201909290ram,tam,GodwCh00,rec_yds,172,,,,,
player,201909290ram,tam,GodwCh00,rec_first_down,12,,,,,
player,201909290ram,tam,GodwCh00,rec_air_yds,91,,,,,
player,201909290ram,tam,GodwCh00,rec_air_yds_per_rec,7.6,,,,,
player,201909290ram,tam,GodwCh00,rec_yac,81,,,,,
player,201909290ram,tam,GodwCh00,rec_yac_per_rec,6.8,,,,,
player,201909290ram,tam,GodwCh00,rec_broken_tackles,1,,,,,
player,201909290ram,tam,GodwCh00,rec_broken_tackles_per_rec,12.0,,,,,
player,201909290ram,tam,GodwCh00,rec_drops,0,,,,,
player,201909290ram,tam,GodwCh00,rec_drop_pct,0.0,,,,,
player,201909290ram,tam,EvanMi00,targets,7,,,,,
player,201909290ram,tam,EvanMi00,rec,4,,,,,
player,201909290ram,tam,EvanMi00,rec_yds,89,,,,,
player,201909290ram,tam,EvanMi00,rec_first_down,3,,,,,
player,201909290ram,tam,EvanMi00,rec_air_yds,55,,,,,
player,201909290ram,tam,EvanMi00,rec_air_yds_per_rec,13.8,,,,,
player,201909290ram,tam,EvanMi00,rec_yac,34,,,,,
player,201909290ram,tam,EvanMi00,rec_yac_per_rec,8.5,,,,,
player,201909290ram,tam,EvanMi00,rec_broken_tackles,0,,,,,
player,201909290ram,tam,EvanMi00,rec_broken_tackles_per_rec,,,,,,
player,201909290ram,tam,EvanMi00,rec_drops,0,,,,,
player,201909290ram,tam,EvanMi00,rec_drop_pct,0.0,,,,,
player,201909290ram,tam,HowaO.00,targets,3,,,,,
player,201909290ram,tam,HowaO.00,rec,3,,,,,
player,201909290ram,tam,HowaO.00,rec_yds,33,,,,,
player,201909290ram,tam,HowaO.00,rec_first_down,2,,,,,
player,201909290ram,tam,HowaO.00,rec_air_yds,7,,,,,
player,201909290ram,tam,HowaO.00,rec_air_yds_per_rec,2.3,,,,,
player,201909290ram,tam,HowaO.00,rec_yac,26,,,,,
player,201909290ram,tam,HowaO.00,rec_yac_per_rec,8.7,,,,,
player,201909290ram,tam,HowaO.00,rec_broken_tackles,0,,,,,
player,201909290ram,tam,HowaO.00,rec_broken_tackles_per_rec,,,,,,
player,201909290ram,tam,HowaO.00,rec_drops,0,,,,,
player,201909290ram,tam,HowaO.00,rec_drop_pct,0.0,,,,,
player,201909290ram,tam,BratCa00,targets,3,,,,,
player,201909290ram,tam,BratCa00,rec,3,,,,,
player,201909290ram,tam,BratCa00,rec_yds,36,,,,,
player,201909290ram,tam,BratCa00,rec_first_down,2,,,,,
player,201909290ram,tam,BratCa00,rec_air_yds,33,,,,,
player,201909290ram,tam,BratCa00,rec_air_yds_per_rec,11.0,,,,,
player,201909290ram,tam,BratCa00,rec_yac,3,,,,,
player,201909290ram,tam,BratCa00,rec_yac_per_rec,1.0,,,,,
player,201909290ram,tam,BratCa00,rec_broken_tackles,0,,,,,
player,201909290ram,tam,BratCa00,rec_broken_tackles_per_rec,,,,,,
player,201909290ram,tam,BratCa00,rec_drops,0,,,,,
player,201909290ram,tam,BratCa00,rec_drop_pct,0.0,,,,,
player,201909290ram,tam,OgunDa00,targets,4,,,,,
player,201909290ram,tam,OgunDa00,rec,3,,,,,
player,201909290ram,tam,OgunDa00,rec_yds,16,,,,,
player,201909290ram,tam,OgunDa00,rec_first_down,,,,,,
player,201909290ram,tam,OgunDa00,rec_air_yds,2,,,,,
player,201909290ram,tam,OgunDa00,rec_air_yds_per_rec,0.7,,,,,
player,201909290ram,tam,OgunDa00,rec_yac,14,,,,,
player,201909290ram,tam,OgunDa00,rec_yac_per_rec,4.7,,,,,
player,201909290ram,tam,OgunDa00,rec_broken_tackles,0,,,,,
player,201909290ram,tam,OgunDa00,rec_broken_tackles_per_rec,,,,,,
player,201909290ram,tam,OgunDa00,rec_drops,0,,,,,
player,201909290ram,tam,OgunDa00,rec_drop_pct,0.0,,,,,
player,201909290ram,tam,JoneRo01,targets,1,,,,,
player,201909290ram,tam,JoneRo01,rec,1,,,,,
player,201909290ram,tam,JoneRo01,rec_yds,12,,,,,
player,201909290ram,tam,JoneRo01,rec_first_down,1,,,,,
player,201909290ram,tam,JoneRo01,rec_air_yds,3,,,,,
player,201909290ram,tam,JoneRo01,rec_air_yds_per_rec,3.0,,,,,
player,201909290ram,tam,JoneRo01,rec_yac,9,,,,,
player,201909290ram,tam,JoneRo01,rec_yac_per_rec,9.0,,,,,
player,201909290ram,tam,JoneRo01,rec_broken_tackles,0,,,,,
player,201909290ram,tam,JoneRo01,rec_broken_tackles_per_rec,,,,,,
player,201909290ram,tam,JoneRo01,rec_drops,0,,,,,
player,201909290ram,tam,JoneRo01,rec_drop_pct,0.0,,,,,
player,201909290ram,tam,WatsJu01,targets,1,,,,,
player,201909290ram,tam,WatsJu01,rec,1,,,,,
player,201909290ram,tam,WatsJu01,rec_yds,13,,,,,
player,201909290ram,tam,WatsJu01,rec_first_down,1,,,,,
player,201909290ram,tam,WatsJu01,rec_air_yds,13,,,,,
player,201909290ram,tam,WatsJu01,rec_air_yds_per_rec,13.0,,,,,
player,201909290ram,tam,WatsJu01,rec_yac,0,,,,,
player,201909290ram,tam,WatsJu01,rec_yac_per_rec,0.0,,,,,
player,201909290ram,tam,WatsJu01,rec_broken_tackles,0,,,,,
player,201909290ram,tam,WatsJu01,rec_broken_tackles_per_rec,,,,,,
player,201909290ram,tam,WatsJu01,rec_drops,0,,,,,
player,201909290ram,tam,WatsJu01,rec_drop_pct,0.0,,,,,
player,201909290ram,tam,WilsJe00,targets,4,,,,,
player,201909290ram,tam,WilsJe00,rec,1,,,,,
player,201909290ram,tam,WilsJe00,rec_yds,14,,,,,
player,201909290ram,tam,WilsJe00,rec_first_down,1,,,,,
player,201909290ram,tam,WilsJe00,rec_air_yds,12,,,,,
player,201909290ram,tam,WilsJe00,rec_air_yds_per_rec,12.0,,,,,
player,201909290ram,tam,WilsJe00,rec_yac,2,,,,,
player,201909290ram,tam,WilsJe00,rec_yac_per_rec,2.0,,,,,
player,201909290ram,tam,WilsJe00,rec_broken_tackles,0,,,,,
player,201909290ram,tam,WilsJe00,rec_broken_tackles_per_rec,,,,,,
player,201909290ram,tam,WilsJe00,rec_drops,0,,,,,
player,201909290ram,tam,WilsJe00,rec_drop_pct,0.0,,,,,
player,201909290ram,tam,MillSc01,targets,1,,,,,
player,201909290ram,tam,MillSc01,rec,0,,,,,
player,201909290ram,tam,MillSc01,rec_yds,0,,,,,
player,201909290ram,tam,MillSc01,rec_first_down,,,,,,
player,201909290ram,tam,MillSc01,rec_air_yds,0,,,,,
player,201909290ram,tam,MillSc01,rec_air_yds_per_rec,,,,,,
player,201909290ram,tam,MillSc01,rec_yac,0,,,,,
player,201909290ram,tam,MillSc01,rec_yac_per_rec,,,,,,
player,201909290ram,tam,MillSc01,rec_broken_tackles,0,,,,,
player,201909290ram,tam,MillSc01,rec_broken_tackles_per_rec,,,,,,
player,201909290ram,tam,MillSc01,rec_drops,0,,,,,
player,201909290ram,tam,MillSc01,rec_drop_pct,0.0,,,,,
player,201909290ram,tam,PerrBr02,targets,1,,,,,
player,201909290ram,tam,PerrBr02,rec,0,,,,,
player,201909290ram,tam,PerrBr02,rec_yds,0,,,,,
player,201909290ram,tam,PerrBr02,rec_first_down,,,,,,
player,201909290ram,tam,PerrBr02,rec_air_yds,0,,,,,
player,201909290ram,tam,PerrBr02,rec_air_yds_per_rec,,,,,,
player,201909290ram,tam,PerrBr02,rec_yac,0,,,,,
player,201909290ram,tam,PerrBr02,rec_yac_per_rec,,,,,,
player,201909290ram,tam,PerrBr02,rec_broken_tackles,0,,,,,
player,201909290ram,tam,PerrBr02,rec_broken_tackles_per_rec,,,,,,
player,201909290ram,tam,PerrBr02,rec_drops,0,,,,,
player,201909290ram,tam,PerrBr02,rec_drop_pct,0.0,,,,,
player,201909290ram,tam,BarbPe01,targets,1,,,,,
player,201909290ram,tam,BarbPe01,rec,0,,,,,
player,201909290ram,tam,BarbPe01,rec_yds,0,,,,,
player,201909290ram,tam,BarbPe01,rec_first_down,0,,,,,
player,201909290ram,tam,BarbPe01,rec_air_yds,0,,,,,
player,201909290ram,tam,BarbPe01,rec_air_yds_per_rec,,,,,,
player,201909290ram,tam,BarbPe01,rec_yac,0,,,,,
player,201909290ram,tam,BarbPe01,rec_yac_per_rec,,,,,,
player,201909290ram,tam,BarbPe01,rec_broken_tackles,0,,,,,
player,201909290ram,tam,BarbPe01,rec_broken_tackles_per_rec,,,,,,
player,201909290ram,tam,BarbPe01,rec_drops,0,,,,,
player,201909290ram,tam,BarbPe01,rec_drop_pct,0.0,,,,,
player,201909290ram,ram,WoodRo02,targets,15,,,,,
player,201909290ram,ram,WoodRo02,rec,13,,,,,
player,201909290ram,ram,WoodRo02,rec_yds,164,,,,,
player,201909290ram,ram,WoodRo02,rec_first_down,10,,,,,
player,201909290ram,ram,WoodRo02,rec_air_yds,95,,,,,
player,201909290ram,ram,WoodRo02,rec_air_yds_per_rec,7.3,,,,,
player,201909290ram,ram,WoodRo02,rec_yac,69,,,,,
player,201909290ram,ram,WoodRo02,rec_yac_per_rec,5.3,,,,,
player,201909290ram,ram,WoodRo02,rec_broken_tackles,0,,,,,
player,201909290ram,ram,WoodRo02,rec_broken_tackles_per_rec,,,,,,
player,201909290ram,ram,WoodRo02,rec_drops,0,,,,,
player,201909290ram,ram,WoodRo02,rec_drop_pct,0.0,,,,,
player,201909290ram,ram,KuppCo00,targets,15,,,,,
player,201909290ram,ram,KuppCo00,rec,9,,,,,
player,201909290ram,ram,KuppCo00,rec_yds,121,,,,,
player,201909290ram,ram,KuppCo00,rec_first_down,4,,,,,
player,201909290ram,ram,KuppCo00,rec_air_yds,71,,,,,
player,201909290ram,ram,KuppCo00,rec_air_yds_per_rec,7.9,,,,,
player,201909290ram,ram,KuppCo00,rec_yac,50,,,,,
player,201909290ram,ram,KuppCo00,rec_yac_per_rec,5.6,,,,,
player,201909290ram,ram,KuppCo00,rec_broken_tackles,0,,,,,
player,201909290ram,ram,KuppCo00,rec_broken_tackles_per_rec,,,,,,
player,201909290ram,ram,KuppCo00,rec_drops,0,,,,,
player,201909290ram,ram,KuppCo00,rec_drop_pct,0.0,,,,,
player,201909290ram,ram,GurlTo01,targets,11,,,,,
player,201909290ram,ram,GurlTo01,rec,7,,,,,
player,201909290ram,ram,GurlTo01,rec_yds,54,,,,,
player,201909290ram,ram,GurlTo01,rec_first_down,1,,,,,
player,201909290ram,ram,GurlTo01,rec_air_yds,4,,,,,
player,201909290ram,ram,GurlTo01,rec_air_yds_per_rec,0.6,,,,,
player,201909290ram,ram,GurlTo01,rec_yac,50,,,,,
player,201909290ram,ram,GurlTo01,rec_yac_per_rec,7.1,,,,,
player,201909290ram,ram,GurlTo01,rec_broken_tackles,0,,,,,
player,201909290ram,ram,GurlTo01,rec_broken_tackles_per_rec,,,,,,
player,201909290ram,ram,GurlTo01,rec_drops,1,,,,,
player,201909290ram,ram,GurlTo01,rec_drop_pct,9.1,,,,,
player,201909290ram,ram,CookBr00,targets,9,,,,,
player,201909290ram,ram,CookBr00,rec,6,,,,,
player,201909290ram,ram,CookBr00,rec_yds,71,,,,,
player,201909290ram,ram,CookBr00,rec_first_down,4,,,,,
player,201909290ram,ram,CookBr00,rec_air_yds,49,,,,,
player,201909290ram,ram,CookBr00,rec_air_yds_per_rec,8.2,,,,,
player,201909290ram,ram,CookBr00,rec_yac,22,,,,,
player,201909290ram,ram,CookBr00,rec_yac_per_rec,3.7,,,,,
player,201909290ram,ram,CookBr00,rec_broken_tackles,0,,,,,
player,201909290ram,ram,CookBr00,rec_broken_tackles_per_rec,,,,,,
player,201909290ram,ram,CookBr00,rec_drops,0,,,,,
player,201909290ram,ram,CookBr00,rec_drop_pct,0.0,,,,,
player,201909290ram,ram,EverGe00,targets,8,,,,,
player,201909290ram,ram,EverGe00,rec,5,,,,,
player,201909290ram,ram,EverGe00,rec_yds,44,,,,,
player,201909290ram,ram,EverGe00,rec_first_down,4,,,,,
player,201909290ram,ram,EverGe00,rec_air_yds,20,,,,,
player,201909290ram,ram,EverGe00,rec_air_yds_per_rec,4.0,,,,,
player,201909290ram,ram,EverGe00,rec_yac,24,,,,,
player,201909290ram,ram,EverGe00,rec_yac_per_rec,4.8,,,,,
player,201909290ram,ram,EverGe00,rec_broken_tackles,0,,,,,
player,201909290ram,ram,EverGe00,rec_broken_tackles_per_rec,,,,,,
player,201909290ram,ram,EverGe00,rec_drops,0,,,,,
player,201909290ram,ram,EverGe00,rec_drop_pct,0.0,,,,,
