game,2019,8,20191027,201910270chi,sdg,"Los Angeles Chargers",17,chi,"Chicago Bears",16
player,201910270chi,sdg,RochIs00,special_teams,20,,,,,
player,201910270chi,sdg,RochIs00,st_pct,77%,,,,,
player,201910270chi,sdg,WhitKy00,pos,LB,,,,,
player,201910270chi,sdg,WhitKy00,offense,0,,,,,
player,201910270chi,sdg,WhitKy00,off_pct,0%,,,,,
player,201910270chi,sdg,WhitKy00,defense,23,,,,,
player,201910270chi,sdg,WhitKy00,def_pct,28%,,,,,
player,201910270chi,sdg,WhitKy00,special_teams,3,,,,,
player,201910270chi,sdg,WhitKy00,st_pct,12%,,,,,
player,201910270chi,sdg,NwosUc00,pos,LB,,,,,
player,201910270chi,sdg,NwosUc00,offense,0,,,,,
player,201910270chi,sdg,NwosUc00,off_pct,0%,,,,,
player,201910270chi,sdg,NwosUc00,defense,16,,,,,
player,201910270chi,sdg,NwosUc00,def_pct,20%,,,,,
player,201910270chi,sdg,NwosUc00,special_teams,6,,,,,
player,201910270chi,sdg,NwosUc00,st_pct,23%,,,,,
player,201910270chi,sdg,WatkJa01,pos,SS,,,,,
player,201910270chi,sdg,WatkJa01,offense,0,,,,,
player,201910270chi,sdg,WatkJa01,off_pct,0%,,,,,
player,201910270chi,sdg,WatkJa01,defense,14,,,,,
player,201910270chi,sdg,WatkJa01,def_pct,17%,,,,,
player,201910270chi,sdg,WatkJa01,special_teams,5,,,,,
player,201910270chi,sdg,WatkJa01,st_pct,19%,,,,,
player,201910270chi,sdg,FacyBr00,pos,CB,,,,,
player,201910270chi,sdg,FacyBr00,offense,0,,,,,
player,201910270chi,sdg,FacyBr00,off_pct,0%,,,,,
player,201910270chi,sdg,FacyBr00,defense,3,,,,,
player,201910270chi,sdg,FacyBr00,def_pct,4%,,,,,
player,201910270chi,sdg,FacyBr00,special_teams,22,,,,,
player,201910270chi,sdg,FacyBr00,st_pct,85%,,,,,
player,201910270chi,sdg,McGiT.00,pos,DT,,,,,
player,201910270chi,sdg,McGiT.00,offense,0,,,,,
player,201910270chi,sdg,McGiT.00,off_pct,0%,,,,,
player,201910270chi,sdg,McGiT.00,defense,1,,,,,
player,201910270chi,sdg,McGiT.00,def_pct,1%,,,,,
player,201910270chi,sdg,McGiT.00,special_teams,0,,,,,
player,201910270chi,sdg,McGiT.00,st_pct,0%,,,,,
player,201910270chi,sdg,DzubNi00,pos,LB,,,,,
player,201910270chi,sdg,DzubNi00,offense,0,,,,,
player,201910270chi,sdg,DzubNi00,off_pct,0%,,,,,
player,201910270chi,sdg,DzubNi00,defense,0,,,,,
player,201910270chi,sdg,DzubNi00,def_pct,0%,,,,,
player,201910270chi,sdg,DzubNi00,special_teams,20,,,,,
player,201910270chi,sdg,DzubNi00,st_pct,77%,,,,,
player,201910270chi,sdg,PopeTr00,pos,RB,,,,,
player,201910270chi,sdg,PopeTr00,offense,0,,,,,
player,201910270chi,sdg,PopeTr00,off_pct,0%,,,,,
player,201910270chi,sdg,PopeTr00,defense,0,,,,,
player,201910270chi,sdg,PopeTr00,def_pct,0%,,,,,
player,201910270chi,sdg,PopeTr00,special_teams,13,,,,,
player,201910270chi,sdg,PopeTr00,st_pct,50%,,,,,
player,201910270chi,sdg,MoorJa02,pos,WR,,,,,
player,201910270chi,sdg,MoorJa02,offense,0,,,,,
player,201910270chi,sdg,MoorJa02,off_pct,0%,,,,,
player,201910270chi,sdg,MoorJa02,defense,0,,,,,
player,201910270chi,sdg,MoorJa02,def_pct,0%,,,,,
player,201910270chi,sdg,MoorJa02,special_teams,9,,,,,
player,201910270chi,sdg,MoorJa02,st_pct,35%,,,,,
player,201910270chi,sdg,MazzCo01,pos,LS,,,,,
player,201910270chi,sdg,MazzCo01,offense,0,,,,,
player,201910270chi,sdg,MazzCo01,off_pct,0%,,,,,
player,201910270chi,sdg,MazzCo01,defense,0,,,,,
player,201910270chi,sdg,MazzCo01,def_pct,0%,,,,,
player,201910270chi,sdg,MazzCo01,special_teams,9,,,,,
player,201910270chi,sdg,MazzCo01,st_pct,35%,,,,,
player,201910270chi,sdg,LongTy00,pos,P,,,,,
player,201910270chi,sdg,LongTy00,offense,0,,,,,
player,201910270chi,sdg,LongTy00,off_pct,0%,,,,,
player,201910270chi,sdg,LongTy00,defense,0,,,,,
player,201910270chi,sdg,LongTy00,def_pct,0%,,,,,
player,201910270chi,sdg,LongTy00,special_teams,9,,,,,
player,201910270chi,sdg,LongTy00,st_pct,35%,,,,,
player,201910270chi,sdg,EgbuEm00,pos,LB,,,,,
player,201910270chi,sdg,EgbuEm00,offense,0,,,,,
player,201910270chi,sdg,EgbuEm00,off_pct,0%,,,,,
player,201910270chi,sdg,EgbuEm00,defense,0,,,,,
player,201910270chi,sdg,EgbuEm00,def_pct,0%,,,,,
player,201910270chi,sdg,EgbuEm00,special_teams,9,,,,,
player,201910270chi,sdg,EgbuEm00,st_pct,35%,,,,,
player,201910270chi,sdg,McLaCh00,pos,K,,,,,
player,201910270chi,sdg,McLaCh00,offense,0,,,,,
player,201910270chi,sdg,McLaCh00,off_pct,0%,,,,,
player,201910270chi,sdg,McLaCh00,defense,0,,,,,
player,201910270chi,sdg,McLaCh00,def_pct,0%,,,,,
player,201910270chi,sdg,McLaCh00,special_teams,8,,,,,
player,201910270chi,sdg,McLaCh00,st_pct,31%,,,,,
player,201910270chi,sdg,GroyRy00,pos,G,,,,,
player,201910270chi,sdg,GroyRy00,offense,0,,,,,
player,201910270chi,sdg,GroyRy00,off_pct,0%,,,,,
player,201910270chi,sdg,GroyRy00,defense,0,,,,,
player,201910270chi,sdg,GroyRy00,def_pct,0%,,,,,
player,201910270chi,sdg,GroyRy00,special_teams,6,,,,,
player,201910270chi,sdg,GroyRy00,st_pct,23%,,,,,
player,201910270chi,sdg,PipkTr00,pos,T,,,,,
player,201910270chi,sdg,PipkTr00,offense,0,,,,,
player,201910270chi,sdg,PipkTr00,off_pct,0%,,,,,
player,201910270chi,sdg,PipkTr00,defense,0,,,,,
player,201910270chi,sdg,PipkTr00,def_pct,0%,,,,,
player,201910270chi,sdg,PipkTr00,special_teams,4,,,,,
player,201910270chi,sdg,PipkTr00,st_pct,15%,,,,,
