game,2019,12,20191125,201911250ram,rav,"Baltimore Ravens",45,ram,"Los Angeles Rams",6
player,201911250ram,rav,HursHa00,pos,TE,,,,,
player,201911250ram,rav,HursHa00,offense,35,,,,,
player,201911250ram,rav,HursHa00,off_pct,45%,,,,,
player,201911250ram,rav,HursHa00,defense,0,,,,,
player,201911250ram,rav,HursHa00,def_pct,0%,,,,,
player,201911250ram,rav,HursHa00,special_teams,2,,,,,
player,201911250ram,rav,HursHa00,st_pct,7%,,,,,
player,201911250ram,rav,RobeSe00,pos,WR,,,,,
player,201911250ram,rav,RobeSe00,offense,34,,,,,
player,201911250ram,rav,RobeSe00,off_pct,44%,,,,,
player,201911250ram,rav,RobeSe00,defense,0,,,,,
player,201911250ram,rav,RobeSe00,def_pct,0%,,,,,
player,201911250ram,rav,RobeSe00,special_teams,0,,,,,
player,201911250ram,rav,RobeSe00,st_pct,0%,,,,,
player,201911250ram,rav,AndrMa00,pos,TE,,,,,
player,201911250ram,rav,AndrMa00,offense,32,,,,,
player,201911250ram,rav,AndrMa00,off_pct,41%,,,,,
player,201911250ram,rav,AndrMa00,defense,0,,,,,
player,201911250ram,rav,AndrMa00,def_pct,0%,,,,,
player,201911250ram,rav,AndrMa00,special_teams,6,,,,,
player,201911250ram,rav,AndrMa00,st_pct,22%,,,,,
player,201911250ram,rav,EdwaGu00,pos,RB,,,,,
player,201911250ram,rav,EdwaGu00,offense,32,,,,,
player,201911250ram,rav,EdwaGu00,off_pct,41%,,,,,
player,201911250ram,rav,EdwaGu00,defense,0,,,,,
player,201911250ram,rav,EdwaGu00,def_pct,0%,,,,,
player,201911250ram,rav,EdwaGu00,special_teams,3,,,,,
player,201911250ram,rav,EdwaGu00,st_pct,11%,,,,,
player,201911250ram,rav,RicaPa00,pos,FB,,,,,
player,201911250ram,rav,RicaPa00,offense,30,,,,,
player,201911250ram,rav,RicaPa00,off_pct,38%,,,,,
player,201911250ram,rav,RicaPa00,defense,1,,,,,
player,201911250ram,rav,RicaPa00,def_pct,2%,,,,,
player,201911250ram,rav,RicaPa00,special_teams,7,,,,,
player,201911250ram,rav,RicaPa00,st_pct,26%,,,,,
player,201911250ram,rav,IngrMa01,pos,RB,,,,,
player,201911250ram,rav,IngrMa01,offense,24,,,,,
player,201911250ram,rav,IngrMa01,off_pct,31%,,,,,
player,201911250ram,rav,IngrMa01,defense,0,,,,,
player,201911250ram,rav,IngrMa01,def_pct,0%,,,,,
player,201911250ram,rav,IngrMa01,special_teams,0,,,,,
player,201911250ram,rav,IngrMa01,st_pct,0%,,,,,
player,201911250ram,rav,HillJu00,pos,RB,,,,,
player,201911250ram,rav,HillJu00,offense,19,,,,,
player,201911250ram,rav,HillJu00,off_pct,24%,,,,,
player,201911250ram,rav,HillJu00,defense,0,,,,,
player,201911250ram,rav,HillJu00,def_pct,0%,,,,,
player,201911250ram,rav,HillJu00,special_teams,5,,,,,
player,201911250ram,rav,HillJu00,st_pct,19%,,,,,
player,201911250ram,rav,HursJa00,pos,G,,,,,
player,201911250ram,rav,HursJa00,offense,17,,,,,
player,201911250ram,rav,HursJa00,off_pct,22%,,,,,
player,201911250ram,rav,HursJa00,defense,0,,,,,
player,201911250ram,rav,HursJa00,def_pct,0%,,,,,
player,201911250ram,rav,HursJa00,special_teams,7,,,,,
player,201911250ram,rav,HursJa00,st_pct,26%,,,,,
player,201911250ram,rav,SkurMa01,pos,C,,,,,
player,201911250ram,rav,SkurMa01,offense,16,,,,,
player,201911250ram,rav,SkurMa01,off_pct,21%,,,,,
player,201911250ram,rav,SkurMa01,defense,0,,,,,
player,201911250ram,rav,SkurMa01,def_pct,0%,,,,,
player,201911250ram,rav,SkurMa01,special_teams,1,,,,,
player,201911250ram,rav,SkurMa01,st_pct,4%,,,,,
player,201911250ram,rav,GrifRo01,pos,QB,,,,,
player,201911250ram,rav,GrifRo01,offense,16,,,,,
player,201911250ram,rav,GrifRo01,off_pct,21%,,,,,
player,201911250ram,rav,GrifRo01,defense,0,,,,,
player,201911250ram,rav,GrifRo01,def_pct,0%,,,,,
player,201911250ram,rav,GrifRo01,special_teams,0,,,,,
player,201911250ram,rav,GrifRo01,st_pct,0%,,,,,
player,201911250ram,rav,ClarCh00,pos,FS,,,,,
player,201911250ram,rav,ClarCh00,offense,0,,,,,
player,201911250ram,rav,ClarCh00,off_pct,0%,,,,,
player,201911250ram,rav,ClarCh00,defense,54,,,,,
player,201911250ram,rav,ClarCh00,def_pct,100%,,,,,
player,201911250ram,rav,ClarCh00,special_teams,14,,,,,
player,201911250ram,rav,ClarCh00,st_pct,52%,,,,,
player,201911250ram,rav,ThomEa99,pos,FS,,,,,
player,201911250ram,rav,ThomEa99,offense,0,,,,,
player,201911250ram,rav,ThomEa99,off_pct,0%,,,,,
player,201911250ram,rav,ThomEa99,defense,54,,,,,
player,201911250ram,rav,ThomEa99,def_pct,100%,,,,,
player,201911250ram,rav,ThomEa99,special_teams,0,,,,,
player,201911250ram,rav,ThomEa99,st_pct,0%,,,,,
player,201911250ram,rav,HumpMa00,pos,CB,,,,,
player,201911250ram,rav,HumpMa00,offense,0,,,,,
player,201911250ram,rav,HumpMa00,off_pct,0%,,,,,
player,201911250ram,rav,HumpMa00,defense,53,,,,,
player,201911250ram,rav,HumpMa00,def_pct,98%,,,,,
player,201911250ram,rav,HumpMa00,special_teams,2,,,,,
player,201911250ram,rav,HumpMa00,st_pct,7%,,,,,
player,201911250ram,rav,SmitJi03,pos,CB,,,,,
player,201911250ram,rav,SmitJi03,offense,0,,,,,
player,201911250ram,rav,SmitJi03,off_pct,0%,,,,,
player,201911250ram,rav,SmitJi03,defense,53,,,,,
player,201911250ram,rav,SmitJi03,def_pct,98%,,,,,
player,201911250ram,rav,SmitJi03,special_teams,0,,,,,
player,201911250ram,rav,SmitJi03,st_pct,0%,,,,,
player,201911250ram,rav,PeteMa00,pos,CB,,,,,
player,201911250ram,rav,PeteMa00,offense,0,,,,,
player,201911250ram,rav,PeteMa00,off_pct,0%,,,,,
player,201911250ram,rav,PeteMa00,defense,53,,,,,
player,201911250ram,rav,PeteMa00,def_pct,98%,,,,,
player,201911250ram,rav,PeteMa00,special_teams,0,,,,,
player,201911250ram,rav,PeteMa00,st_pct,0%,,,,,
player,201911250ram,rav,JudoMa00,pos,LB,,,,,
player,201911250ram,rav,JudoMa00,offense,0,,,,,
player,201911250ram,rav,JudoMa00,off_pct,0%,,,,,
player,201911250ram,rav,JudoMa00,defense,47,,,,,
player,201911250ram,rav,JudoMa00,def_pct,87%,,,,,
player,201911250ram,rav,JudoMa00,special_teams,4,,,,,
player,201911250ram,rav,JudoMa00,st_pct,15%,,,,,
player,201911250ram,rav,FergJa02,pos,LB,,,,,
player,201911250ram,rav,FergJa02,offense,0,,,,,
player,201911250ram,rav,FergJa02,off_pct,0%,,,,,
player,201911250ram,rav,FergJa02,defense,38,,,,,
player,201911250ram,rav,FergJa02,def_pct,70%,,,,,
player,201911250ram,rav,FergJa02,special_teams,0,,,,,
player,201911250ram,rav,FergJa02,st_pct,0%,,,,,
player,201911250ram,rav,BowsTy00,pos,LB,,,,,
player,201911250ram,rav,BowsTy00,offense,0,,,,,
player,201911250ram,rav,BowsTy00,off_pct,0%,,,,,
player,201911250ram,rav,BowsTy00,defense,36,,,,,
player,201911250ram,rav,BowsTy00,def_pct,67%,,,,,
player,201911250ram,rav,BowsTy00,special_teams,16,,,,,
player,201911250ram,rav,BowsTy00,st_pct,59%,,,,,
player,201911250ram,rav,CarrBr99,pos,CB,,,,,
player,201911250ram,rav,CarrBr99,offense,0,,,,,
player,201911250ram,rav,CarrBr99,off_pct,0%,,,,,
player,201911250ram,rav,CarrBr99,defense,35,,,,,
player,201911250ram,rav,CarrBr99,def_pct,65%,,,,,
player,201911250ram,rav,CarrBr99,special_teams,0,,,,,
player,201911250ram,rav,CarrBr99,st_pct,0%,,,,,
player,201911250ram,rav,WillBr02,pos,DT,,,,,
player,201911250ram,rav,WillBr02,offense,0,,,,,
player,201911250ram,rav,WillBr02,off_pct,0%,,,,,
player,201911250ram,rav,WillBr02,defense,34,,,,,
player,201911250ram,rav,WillBr02,def_pct,63%,,,,,
player,201911250ram,rav,WillBr02,special_teams,4,,,,,
player,201911250ram,rav,WillBr02,st_pct,15%,,,,,
player,201911250ram,rav,WardJi02,pos,DT,,,,,
player,201911250ram,rav,WardJi02,offense,0,,,,,
player,201911250ram,rav,WardJi02,off_pct,0%,,,,,
player,201911250ram,rav,WardJi02,defense,32,,,,,
player,201911250ram,rav,WardJi02,def_pct,59%,,,,,
player,201911250ram,rav,WardJi02,special_teams,2,,,,,
player,201911250ram,rav,WardJi02,st_pct,7%,,,,,
player,201911250ram,rav,OnwuPa00,pos,LB,,,,,
player,201911250ram,rav,OnwuPa00,offense,0,,,,,
player,201911250ram,rav,OnwuPa00,off_pct,0%,,,,,
player,201911250ram,rav,OnwuPa00,defense,21,,,,,
player,201911250ram,rav,OnwuPa00,def_pct,39%,,,,,
player,201911250ram,rav,OnwuPa00,special_teams,6,,,,,
player,201911250ram,rav,OnwuPa00,st_pct,22%,,,,,
player,201911250ram,rav,ByneJo00,pos,LB,,,,,
player,201911250ram,rav,ByneJo00,offense,0,,,,,
player,201911250ram,rav,ByneJo00,off_pct,0%,,,,,
player,201911250ram,rav,ByneJo00,defense,21,,,,,
player,201911250ram,rav,ByneJo00,def_pct,39%,,,,,
player,201911250ram,rav,ByneJo00,special_teams,3,,,,,
player,201911250ram,rav,ByneJo00,st_pct,11%,,,,,
player,201911250ram,rav,PekoDo20,pos,NT,,,,,
player,201911250ram,rav,PekoDo20,offense,0,,,,,
player,201911250ram,rav,PekoDo20,off_pct,0%,,,,,
player,201911250ram,rav,PekoDo20,defense,20,,,,,
player,201911250ram,rav,PekoDo20,def_pct,37%,,,,,
player,201911250ram,rav,PekoDo20,special_teams,2,,,,,
player,201911250ram,rav,PekoDo20,st_pct,7%,,,,,
player,201911250ram,rav,WormCh00,pos,DE,,,,,
player,201911250ram,rav,WormCh00,offense,0,,,,,
player,201911250ram,rav,WormCh00,off_pct,0%,,,,,
player,201911250ram,rav,WormCh00,defense,14,,,,,
player,201911250ram,rav,WormCh00,def_pct,26%,,,,,
player,201911250ram,rav,WormCh00,special_teams,11,,,,,
player,201911250ram,rav,WormCh00,st_pct,41%,,,,,
player,201911250ram,rav,ElliJu01,pos,DT,,,,,
player,201911250ram,rav,ElliJu01,offense,0,,,,,
player,201911250ram,rav,ElliJu01,off_pct,0%,,,,,
player,201911250ram,rav,ElliJu01,defense,13,,,,,
player,201911250ram,rav,ElliJu01,def_pct,24%,,,,,
player,201911250ram,rav,ElliJu01,special_teams,0,,,,,
player,201911250ram,rav,ElliJu01,st_pct,0%,,,,,
player,201911250ram,rav,FortL.00,pos,LB,,,,,
player,201911250ram,rav,FortL.00,offense,0,,,,,
player,201911250ram,rav,FortL.00,off_pct,0%,,,,,
player,201911250ram,rav,FortL.00,defense,8,,,,,
player,201911250ram,rav,FortL.00,def_pct,15%,,,,,
player,201911250ram,rav,FortL.00,special_teams,20,,,,,
player,201911250ram,rav,FortL.00,st_pct,74%,,,,,
player,201911250ram,rav,LeviAn00,pos,SS,,,,,
player,201911250ram,rav,LeviAn00,offense,0,,,,,
player,201911250ram,rav,LeviAn00,off_pct,0%,,,,,
player,201911250ram,rav,LeviAn00,defense,5,,,,,
player,201911250ram,rav,LeviAn00,def_pct,9%,,,,,
player,201911250ram,rav,LeviAn00,special_teams,20,,,,,
player,201911250ram,rav,LeviAn00,st_pct,74%,,,,,
player,201911250ram,rav,MarsIm00,pos,CB,,,,,
player,201911250ram,rav,MarsIm00,offense,0,,,,,
player,201911250ram,rav,MarsIm00,off_pct,0%,,,,,
player,201911250ram,rav,MarsIm00,defense,1,,,,,
player,201911250ram,rav,MarsIm00,def_pct,2%,,,,,
player,201911250ram,rav,MarsIm00,special_teams,17,,,,,
player,201911250ram,rav,MarsIm00,st_pct,63%,,,,,
player,201911250ram,rav,BoarCh00,pos,LB,,,,,
player,201911250ram,rav,BoarCh00,offense,0,,,,,
player,201911250ram,rav,BoarCh00,off_pct,0%,,,,,
player,201911250ram,rav,BoarCh00,defense,0,,,,,
player,201911250ram,rav,BoarCh00,def_pct,0%,,,,,
player,201911250ram,rav,BoarCh00,special_teams,20,,,,,
player,201911250ram,rav,BoarCh00,st_pct,74%,,,,,
player,201911250ram,rav,RichJo00,pos,SS,,,,,
player,201911250ram,rav,RichJo00,offense,0,,,,,
player,201911250ram,rav,RichJo00,off_pct,0%,,,,,
player,201911250ram,rav,RichJo00,defense,0,,,,,
player,201911250ram,rav,RichJo00,def_pct,0%,,,,,
player,201911250ram,rav,RichJo00,special_teams,18,,,,,
player,201911250ram,rav,RichJo00,st_pct,67%,,,,,
player,201911250ram,rav,ThomDe05,pos,WR,,,,,
player,201911250ram,rav,ThomDe05,offense,0,,,,,
player,201911250ram,rav,ThomDe05,off_pct,0%,,,,,
player,201911250ram,rav,ThomDe05,defense,0,,,,,
player,201911250ram,rav,ThomDe05,def_pct,0%,,,,,
player,201911250ram,rav,ThomDe05,special_teams,17,,,,,
player,201911250ram,rav,ThomDe05,st_pct,63%,,,,,
player,201911250ram,rav,TuckJu00,pos,K,,,,,
player,201911250ram,rav,TuckJu00,offense,0,,,,,
player,201911250ram,rav,TuckJu00,off_pct,0%,,,,,
player,201911250ram,rav,TuckJu00,defense,0,,,,,
player,201911250ram,rav,TuckJu00,def_pct,0%,,,,,
player,201911250ram,rav,TuckJu00,special_teams,15,,,,,
player,201911250ram,rav,TuckJu00,st_pct,56%,,,,,
player,201911250ram,rav,MoorCh00,pos,WR,,,,,
player,201911250ram,rav,MoorCh00,offense,0,,,,,
player,201911250ram,rav,MoorCh00,off_pct,0%,,,,,
player,201911250ram,rav,MoorCh00,defense,0,,,,,
player,201911250ram,rav,MoorCh00,def_pct,0%,,,,,
player,201911250ram,rav,MoorCh00,special_teams,13,,,,,
player,201911250ram,rav,MoorCh00,st_pct,48%,,,,,
player,201911250ram,rav,CoxxMo00,pos,LS,,,,,
player,201911250ram,rav,CoxxMo00,offense,0,,,,,
player,201911250ram,rav,CoxxMo00,off_pct,0%,,,,,
player,201911250ram,rav,CoxxMo00,defense,0,,,,,
player,201911250ram,rav,CoxxMo00,def_pct,0%,,,,,
player,201911250ram,rav,CoxxMo00,special_teams,9,,,,,
player,201911250ram,rav,CoxxMo00,st_pct,33%,,,,,
player,201911250ram,rav,KochSa20,pos,P,,,,,
player,201911250ram,rav,KochSa20,offense,0,,,,,
player,201911250ram,rav,KochSa20,off_pct,0%,,,,,
player,201911250ram,rav,KochSa20,defense,0,,,,,
player,201911250ram,rav,KochSa20,def_pct,0%,,,,,
player,201911250ram,rav,KochSa20,special_teams,9,,,,,
player,201911250ram,rav,KochSa20,st_pct,33%,,,,,
