game,2019,2,20190915,201909150det,sdg,"Los Angeles Chargers",10,det,"Detroit Lions",13
player,201909150det,det,ColeJu01,off_pct,0%,,,,,
player,201909150det,det,ColeJu01,defense,50,,,,,
player,201909150det,det,ColeJu01,def_pct,77%,,,,,
player,201909150det,det,ColeJu01,special_teams,11,,,,,
player,201909150det,det,ColeJu01,st_pct,53%,,,,,
player,201909150det,det,OkwaRo01,pos,DE,,,,,
player,201909150det,det,OkwaRo01,offense,0,,,,,
player,201909150det,det,OkwaRo01,off_pct,0%,,,,,
player,201909150det,det,OkwaRo01,defense,46,,,,,
player,201909150det,det,OkwaRo01,def_pct,71%,,,,,
player,201909150det,det,OkwaRo01,special_teams,4,,,,,
player,201909150det,det,OkwaRo01,st_pct,19%,,,,,
player,201909150det,det,TavaJa00,pos,LB,,,,,
player,201909150det,det,TavaJa00,offense,0,,,,,
player,201909150det,det,TavaJa00,off_pct,0%,,,,,
player,201909150det,det,TavaJa00,defense,45,,,,,
player,201909150det,det,TavaJa00,def_pct,69%,,,,,
player,201909150det,det,TavaJa00,special_teams,4,,,,,
player,201909150det,det,TavaJa00,st_pct,19%,,,,,
player,201909150det,det,FlowTr00,pos,DE,,,,,
player,201909150det,det,FlowTr00,offense,0,,,,,
player,201909150det,det,FlowTr00,off_pct,0%,,,,,
player,201909150det,det,FlowTr00,defense,37,,,,,
player,201909150det,det,FlowTr00,def_pct,57%,,,,,
player,201909150det,det,FlowTr00,special_teams,0,,,,,
player,201909150det,det,FlowTr00,st_pct,0%,,,,,
player,201909150det,det,HarrDa03,pos,DT,,,,,
player,201909150det,det,HarrDa03,offense,0,,,,,
player,201909150det,det,HarrDa03,off_pct,0%,,,,,
player,201909150det,det,HarrDa03,defense,33,,,,,
player,201909150det,det,HarrDa03,def_pct,51%,,,,,
player,201909150det,det,HarrDa03,special_teams,3,,,,,
player,201909150det,det,HarrDa03,st_pct,14%,,,,,
player,201909150det,det,ReevJa00,pos,LB,,,,,
player,201909150det,det,ReevJa00,offense,0,,,,,
player,201909150det,det,ReevJa00,off_pct,0%,,,,,
player,201909150det,det,ReevJa00,defense,32,,,,,
player,201909150det,det,ReevJa00,def_pct,49%,,,,,
player,201909150det,det,ReevJa00,special_teams,13,,,,,
player,201909150det,det,ReevJa00,st_pct,62%,,,,,
player,201909150det,det,RobiAS00,pos,DT,,,,,
player,201909150det,det,RobiAS00,offense,0,,,,,
player,201909150det,det,RobiAS00,off_pct,0%,,,,,
player,201909150det,det,RobiAS00,defense,29,,,,,
player,201909150det,det,RobiAS00,def_pct,45%,,,,,
player,201909150det,det,RobiAS00,special_teams,4,,,,,
player,201909150det,det,RobiAS00,st_pct,19%,,,,,
player,201909150det,det,DaniMi00,pos,DT,,,,,
player,201909150det,det,DaniMi00,offense,0,,,,,
player,201909150det,det,DaniMi00,off_pct,0%,,,,,
player,201909150det,det,DaniMi00,defense,28,,,,,
player,201909150det,det,DaniMi00,def_pct,43%,,,,,
player,201909150det,det,DaniMi00,special_teams,4,,,,,
player,201909150det,det,DaniMi00,st_pct,19%,,,,,
player,201909150det,det,HarrWi02,pos,SS,,,,,
player,201909150det,det,HarrWi02,offense,0,,,,,
player,201909150det,det,HarrWi02,off_pct,0%,,,,,
player,201909150det,det,HarrWi02,defense,15,,,,,
player,201909150det,det,HarrWi02,def_pct,23%,,,,,
player,201909150det,det,HarrWi02,special_teams,14,,,,,
player,201909150det,det,HarrWi02,st_pct,67%,,,,,
player,201909150det,det,WilsTa00,pos,SS,,,,,
player,201909150det,det,WilsTa00,offense,0,,,,,
player,201909150det,det,WilsTa00,off_pct,0%,,,,,
player,201909150det,det,WilsTa00,defense,11,,,,,
player,201909150det,det,WilsTa00,def_pct,17%,,,,,
player,201909150det,det,WilsTa00,special_teams,7,,,,,
player,201909150det,det,WilsTa00,st_pct,33%,,,,,
player,201909150det,det,StroKe00,pos,DT,,,,,
player,201909150det,det,StroKe00,offense,0,,,,,
player,201909150det,det,StroKe00,off_pct,0%,,,,,
player,201909150det,det,StroKe00,defense,10,,,,,
player,201909150det,det,StroKe00,def_pct,15%,,,,,
player,201909150det,det,StroKe00,special_teams,1,,,,,
player,201909150det,det,StroKe00,st_pct,5%,,,,,
player,201909150det,det,FordMi01,pos,CB,,,,,
player,201909150det,det,FordMi01,offense,0,,,,,
player,201909150det,det,FordMi01,off_pct,0%,,,,,
player,201909150det,det,FordMi01,defense,1,,,,,
player,201909150det,det,FordMi01,def_pct,2%,,,,,
player,201909150det,det,FordMi01,special_teams,10,,,,,
player,201909150det,det,FordMi01,st_pct,48%,,,,,
player,201909150det,det,MoorCJ01,pos,FS,,,,,
player,201909150det,det,MoorCJ01,offense,0,,,,,
player,201909150det,det,MoorCJ01,off_pct,0%,,,,,
player,201909150det,det,MoorCJ01,defense,0,,,,,
player,201909150det,det,MoorCJ01,def_pct,0%,,,,,
player,201909150det,det,MoorCJ01,special_teams,18,,,,,
player,201909150det,det,MoorCJ01,st_pct,86%,,,,,
player,201909150det,det,VirgDe00,pos,CB,,,,,
player,201909150det,det,VirgDe00,offense,0,,,,,
player,201909150det,det,VirgDe00,off_pct,0%,,,,,
player,201909150det,det,VirgDe00,defense,0,,,,,
player,201909150det,det,VirgDe00,def_pct,0%,,,,,
player,201909150det,det,VirgDe00,special_teams,16,,,,,
player,201909150det,det,VirgDe00,st_pct,77%,,,,,
player,201909150det,det,KillMi00,pos,FS,,,,,
player,201909150det,det,KillMi00,offense,0,,,,,
player,201909150det,det,KillMi00,off_pct,0%,,,,,
player,201909150det,det,KillMi00,defense,0,,,,,
player,201909150det,det,KillMi00,def_pct,0%,,,,,
player,201909150det,det,KillMi00,special_teams,14,,,,,
player,201909150det,det,KillMi00,st_pct,67%,,,,,
player,201909150det,det,MartSa01,pos,P,,,,,
player,201909150det,det,MartSa01,offense,0,,,,,
player,201909150det,det,MartSa01,off_pct,0%,,,,,
player,201909150det,det,MartSa01,defense,0,,,,,
player,201909150det,det,MartSa01,def_pct,0%,,,,,
player,201909150det,det,MartSa01,special_teams,10,,,,,
player,201909150det,det,MartSa01,st_pct,48%,,,,,
player,201909150det,det,MuhlDo20,pos,LS,,,,,
player,201909150det,det,MuhlDo20,offense,0,,,,,
player,201909150det,det,MuhlDo20,off_pct,0%,,,,,
player,201909150det,det,MuhlDo20,defense,0,,,,,
player,201909150det,det,MuhlDo20,def_pct,0%,,,,,
player,201909150det,det,MuhlDo20,special_teams,7,,,,,
player,201909150det,det,MuhlDo20,st_pct,33%,,,,,
player,201909150det,det,AgneJa00,pos,CB,,,,,
player,201909150det,det,AgneJa00,offense,0,,,,,
player,201909150det,det,AgneJa00,off_pct,0%,,,,,
player,201909150det,det,AgneJa00,defense,0,,,,,
player,201909150det,det,AgneJa00,def_pct,0%,,,,,
player,201909150det,det,AgneJa00,special_teams,5,,,,,
player,201909150det,det,AgneJa00,st_pct,24%,,,,,
player,201909150det,det,PratMa20,pos,K,,,,,
player,201909150det,det,PratMa20,offense,0,,,,,
player,201909150det,det,PratMa20,off_pct,0%,,,,,
player,201909150det,det,PratMa20,defense,0,,,,,
player,201909150det,det,PratMa20,def_pct,0%,,,,,
player,201909150det,det,PratMa20,special_teams,3,,,,,
player,201909150det,det,PratMa20,st_pct,14%,,,,,
player,201909150det,sdg,ScotTr01,pos,T,,,,,
player,201909150det,sdg,ScotTr01,offense,65,,,,,
player,201909150det,sdg,ScotTr01,off_pct,100%,,,,,
player,201909150det,sdg,ScotTr01,defense,0,,,,,
player,201909150det,sdg,ScotTr01,def_pct,0%,,,,,
player,201909150det,sdg,ScotTr01,special_teams,4,,,,,
player,201909150det,sdg,ScotTr01,st_pct,19%,,,,,
player,201909150det,sdg,FeenDa00,pos,G,,,,,
player,201909150det,sdg,FeenDa00,offense,65,,,,,
player,201909150det,sdg,FeenDa00,off_pct,100%,,,,,
player,201909150det,sdg,FeenDa00,defense,0,,,,,
player,201909150det,sdg,FeenDa00,def_pct,0%,,,,,
player,201909150det,sdg,FeenDa00,special_teams,4,,,,,
player,201909150det,sdg,FeenDa00,st_pct,19%,,,,,
player,201909150det,sdg,TeviSa00,pos,T,,,,,
player,201909150det,sdg,TeviSa00,offense,65,,,,,
player,201909150det,sdg,TeviSa00,off_pct,100%,,,,,
player,201909150det,sdg,TeviSa00,defense,0,,,,,
player,201909150det,sdg,TeviSa00,def_pct,0%,,,,,
player,201909150det,sdg,TeviSa00,special_teams,4,,,,,
player,201909150det,sdg,TeviSa00,st_pct,19%,,,,,
player,201909150det,sdg,SchoMi00,pos,G,,,,,
player,201909150det,sdg,SchoMi00,offense,65,,,,,
player,201909150det,sdg,SchoMi00,off_pct,100%,,,,,
player,201909150det,sdg,SchoMi00,defense,0,,,,,
player,201909150det,sdg,SchoMi00,def_pct,0%,,,,,
player,201909150det,sdg,SchoMi00,special_teams,4,,,,,
player,201909150det,sdg,SchoMi00,st_pct,19%,,,,,
player,201909150det,sdg,PounMi00,pos,C,,,,,
player,201909150det,sdg,PounMi00,offense,65,,,,,
player,201909150det,sdg,PounMi00,off_pct,100%,,,,,
player,201909150det,sdg,PounMi00,defense,0,,,,,
player,201909150det,sdg,PounMi00,def_pct,0%,,,,,
player,201909150det,sdg,PounMi00,special_teams,0,,,,,
player,201909150det,sdg,PounMi00,st_pct,0%,,,,,
player,201909150det,sdg,RivePh00,pos,QB,,,,,
player,201909150det,sdg,RivePh00,offense,65,,,,,
player,201909150det,sdg,RivePh00,off_pct,100%,,,,,
player,201909150det,sdg,RivePh00,defense,0,,,,,
player,201909150det,sdg,RivePh00,def_pct,0%,,,,,
player,201909150det,sdg,RivePh00,special_teams,0,,,,,
player,201909150det,sdg,RivePh00,st_pct,0%,,,,,
player,201909150det,sdg,AlleKe00,pos,WR,,,,,
player,201909150det,sdg,AlleKe00,offense,59,,,,,
player,201909150det,sdg,AlleKe00,off_pct,91%,,,,,
player,201909150det,sdg,AlleKe00,defense,0,,,,,
player,201909150det,sdg,AlleKe00,def_pct,0%,,,,,
player,201909150det,sdg,AlleKe00,special_teams,0,,,,,
player,201909150det,sdg,AlleKe00,st_pct,0%,,,,,
player,201909150det,sdg,GreeVi00,pos,TE,,,,,
player,201909150det,sdg,GreeVi00,offense,57,,,,,
player,201909150det,sdg,GreeVi00,off_pct,88%,,,,,
player,201909150det,sdg,GreeVi00,defense,0,,,,,
player,201909150det,sdg,GreeVi00,def_pct,0%,,,,,
player,201909150det,sdg,GreeVi00,special_teams,0,,,,,
player,201909150det,sdg,GreeVi00,st_pct,0%,,,,,
player,201909150det,sdg,EkelAu00,pos,RB,,,,,
player,201909150det,sdg,EkelAu00,offense,48,,,,,
player,201909150det,sdg,EkelAu00,off_pct,74%,,,,,
player,201909150det,sdg,EkelAu00,defense,0,,,,,
player,201909150det,sdg,EkelAu00,def_pct,0%,,,,,
player,201909150det,sdg,EkelAu00,special_teams,0,,,,,
player,201909150det,sdg,EkelAu00,st_pct,0%,,,,,
player,201909150det,sdg,BenjTr00,pos,WR,,,,,
player,201909150det,sdg,BenjTr00,offense,43,,,,,
player,201909150det,sdg,BenjTr00,off_pct,66%,,,,,
player,201909150det,sdg,BenjTr00,defense,0,,,,,
player,201909150det,sdg,BenjTr00,def_pct,0%,,,,,
player,201909150det,sdg,BenjTr00,special_teams,0,,,,,
player,201909150det,sdg,BenjTr00,st_pct,0%,,,,,
player,201909150det,sdg,WillMi07,pos,WR,,,,,
player,201909150det,sdg,WillMi07,offense,40,,,,,
player,201909150det,sdg,WillMi07,off_pct,62%,,,,,
player,201909150det,sdg,WillMi07,defense,0,,,,,
player,201909150det,sdg,WillMi07,def_pct,0%,,,,,
player,201909150det,sdg,WillMi07,special_teams,0,,,,,
player,201909150det,sdg,WillMi07,st_pct,0%,,,,,
player,201909150det,sdg,InmaDo00,pos,WR,,,,,
player,201909150det,sdg,InmaDo00,offense,36,,,,,
player,201909150det,sdg,InmaDo00,off_pct,55%,,,,,
player,201909150det,sdg,InmaDo00,defense,0,,,,,
player,201909150det,sdg,InmaDo00,def_pct,0%,,,,,
player,201909150det,sdg,InmaDo00,special_teams,0,,,,,
player,201909150det,sdg,InmaDo00,st_pct,0%,,,,,
player,201909150det,sdg,JackJu01,pos,RB,,,,,
player,201909150det,sdg,JackJu01,offense,17,,,,,
player,201909150det,sdg,JackJu01,off_pct,26%,,,,,
player,201909150det,sdg,JackJu01,defense,0,,,,,
player,201909150det,sdg,JackJu01,def_pct,0%,,,,,
player,201909150det,sdg,JackJu01,special_teams,3,,,,,
player,201909150det,sdg,JackJu01,st_pct,14%,,,,,
player,201909150det,sdg,CulkSe00,pos,TE,,,,,
player,201909150det,sdg,CulkSe00,offense,16,,,,,
player,201909150det,sdg,CulkSe00,off_pct,25%,,,,,
player,201909150det,sdg,CulkSe00,defense,0,,,,,
player,201909150det,sdg,CulkSe00,def_pct,0%,,,,,
player,201909150det,sdg,CulkSe00,special_teams,7,,,,,
player,201909150det,sdg,CulkSe00,st_pct,33%,,,,,
player,201909150det,sdg,WattDe00,pos,FB,,,,,
player,201909150det,sdg,WattDe00,offense,6,,,,,
player,201909150det,sdg,WattDe00,off_pct,9%,,,,,
player,201909150det,sdg,WattDe00,defense,0,,,,,
player,201909150det,sdg,WattDe00,def_pct,0%,,,,,
player,201909150det,sdg,WattDe00,special_teams,18,,,,,
player,201909150det,sdg,WattDe00,st_pct,86%,,,,,
player,201909150det,sdg,LampFo00,pos,G,,,,,
player,201909150det,sdg,LampFo00,offense,2,,,,,
player,201909150det,sdg,LampFo00,off_pct,3%,,,,,
player,201909150det,sdg,LampFo00,defense,0,,,,,
player,201909150det,sdg,LampFo00,def_pct,0%,,,,,
player,201909150det,sdg,LampFo00,special_teams,0,,,,,
player,201909150det,sdg,LampFo00,st_pct,0%,,,,,
player,201909150det,sdg,DaviGe00,pos,WR,,,,,
player,201909150det,sdg,DaviGe00,offense,1,,,,,
player,201909150det,sdg,DaviGe00,off_pct,2%,,,,,
player,201909150det,sdg,DaviGe00,defense,0,,,,,
player,201909150det,sdg,DaviGe00,def_pct,0%,,,,,
player,201909150det,sdg,DaviGe00,special_teams,12,,,,,
player,201909150det,sdg,DaviGe00,st_pct,57%,,,,,
player,201909150det,sdg,FacyBr00,pos,CB,,,,,
player,201909150det,sdg,FacyBr00,offense,0,,,,,
player,201909150det,sdg,FacyBr00,off_pct,0%,,,,,
player,201909150det,sdg,FacyBr00,defense,60,,,,,
player,201909150det,sdg,FacyBr00,def_pct,100%,,,,,
player,201909150det,sdg,FacyBr00,special_teams,8,,,,,
player,201909150det,sdg,FacyBr00,st_pct,38%,,,,,
player,201909150det,sdg,JenkRa00,pos,FS,,,,,
player,201909150det,sdg,JenkRa00,offense,0,,,,,
player,201909150det,sdg,JenkRa00,off_pct,0%,,,,,
player,201909150det,sdg,JenkRa00,defense,60,,,,,
player,201909150det,sdg,JenkRa00,def_pct,100%,,,,,
player,201909150det,sdg,JenkRa00,special_teams,5,,,,,
player,201909150det,sdg,JenkRa00,st_pct,24%,,,,,
player,201909150det,sdg,HaywCa00,pos,CB,,,,,
player,201909150det,sdg,HaywCa00,offense,0,,,,,
player,201909150det,sdg,HaywCa00,off_pct,0%,,,,,
player,201909150det,sdg,HaywCa00,defense,60,,,,,
player,201909150det,sdg,HaywCa00,def_pct,100%,,,,,
player,201909150det,sdg,HaywCa00,special_teams,3,,,,,
player,201909150det,sdg,HaywCa00,st_pct,14%,,,,,
player,201909150det,sdg,DaviTh20,pos,LB,,,,,
player,201909150det,sdg,DaviTh20,offense,0,,,,,
player,201909150det,sdg,DaviTh20,off_pct,0%,,,,,
player,201909150det,sdg,DaviTh20,defense,60,,,,,
player,201909150det,sdg,DaviTh20,def_pct,100%,,,,,
player,201909150det,sdg,DaviTh20,special_teams,0,,,,,
player,201909150det,sdg,DaviTh20,st_pct,0%,,,,,
player,201909150det,sdg,WhitKy00,pos,LB,,,,,
player,201909150det,sdg,WhitKy00,offense,0,,,,,
player,201909150det,sdg,WhitKy00,off_pct,0%,,,,,
player,201909150det,sdg,WhitKy00,defense,53,,,,,
player,201909150det,sdg,WhitKy00,def_pct,88%,,,,,
player,201909150det,sdg,WhitKy00,special_teams,0,,,,,
player,201909150det,sdg,WhitKy00,st_pct,0%,,,,,
player,201909150det,sdg,BosaJo00,pos,DE,,,,,
player,201909150det,sdg,BosaJo00,offense,0,,,,,
player,201909150det,sdg,BosaJo00,off_pct,0%,,,,,
player,201909150det,sdg,BosaJo00,defense,52,,,,,
player,201909150det,sdg,BosaJo00,def_pct,87%,,,,,
player,201909150det,sdg,BosaJo00,special_teams,0,,,,,
player,201909150det,sdg,BosaJo00,st_pct,0%,,,,,
player,201909150det,sdg,PhilAd00,pos,SS,,,,,
player,201909150det,sdg,PhilAd00,offense,0,,,,,
player,201909150det,sdg,PhilAd00,off_pct,0%,,,,,
player,201909150det,sdg,PhilAd00,defense,50,,,,,
player,201909150det,sdg,PhilAd00,def_pct,83%,,,,,
player,201909150det,sdg,PhilAd00,special_teams,7,,,,,
player,201909150det,sdg,PhilAd00,st_pct,33%,,,,,
player,201909150det,sdg,IngrMe00,pos,DE,,,,,
player,201909150det,sdg,IngrMe00,offense,0,,,,,
player,201909150det,sdg,IngrMe00,off_pct,0%,,,,,
player,201909150det,sdg,IngrMe00,defense,49,,,,,
player,201909150det,sdg,IngrMe00,def_pct,82%,,,,,
player,201909150det,sdg,IngrMe00,special_teams,0,,,,,
player,201909150det,sdg,IngrMe00,st_pct,0%,,,,,
player,201909150det,sdg,JoneJu03,pos,DT,,,,,
player,201909150det,sdg,JoneJu03,offense,0,,,,,
player,201909150det,sdg,JoneJu03,off_pct,0%,,,,,
player,201909150det,sdg,JoneJu03,defense,41,,,,,
player,201909150det,sdg,JoneJu03,def_pct,68%,,,,,
player,201909150det,sdg,JoneJu03,special_teams,3,,,,,
player,201909150det,sdg,JoneJu03,st_pct,14%,,,,,
player,201909150det,sdg,KingDe01,pos,CB,,,,,
player,201909150det,sdg,KingDe01,offense,0,,,,,
player,201909150det,sdg,KingDe01,off_pct,0%,,,,,
player,201909150det,sdg,KingDe01,defense,35,,,,,
player,201909150det,sdg,KingDe01,def_pct,58%,,,,,
player,201909150det,sdg,KingDe01,special_teams,10,,,,,
player,201909150det,sdg,KingDe01,st_pct,48%,,,,,
player,201909150det,sdg,MebaBr99,pos,NT,,,,,
player,201909150det,sdg,MebaBr99,offense,0,,,,,
player,201909150det,sdg,MebaBr99,off_pct,0%,,,,,
player,201909150det,sdg,MebaBr99,defense,30,,,,,
player,201909150det,sdg,MebaBr99,def_pct,50%,,,,,
player,201909150det,sdg,MebaBr99,special_teams,0,,,,,
player,201909150det,sdg,MebaBr99,st_pct,0%,,,,,
player,201909150det,sdg,NwosUc00,pos,LB,,,,,
player,201909150det,sdg,NwosUc00,offense,0,,,,,
player,201909150det,sdg,NwosUc00,off_pct,0%,,,,,
player,201909150det,sdg,NwosUc00,defense,26,,,,,
player,201909150det,sdg,NwosUc00,def_pct,43%,,,,,
player,201909150det,sdg,NwosUc00,special_teams,17,,,,,
player,201909150det,sdg,NwosUc00,st_pct,81%,,,,,
player,201909150det,sdg,TillJe00,pos,DT,,,,,
player,201909150det,sdg,TillJe00,offense,0,,,,,
player,201909150det,sdg,TillJe00,off_pct,0%,,,,,
player,201909150det,sdg,TillJe00,defense,26,,,,,
player,201909150det,sdg,TillJe00,def_pct,43%,,,,,
player,201909150det,sdg,TillJe00,special_teams,3,,,,,
player,201909150det,sdg,TillJe00,st_pct,14%,,,,,
player,201909150det,sdg,SquaDa00,pos,NT,,,,,
player,201909150det,sdg,SquaDa00,offense,0,,,,,
player,201909150det,sdg,SquaDa00,off_pct,0%,,,,,
player,201909150det,sdg,SquaDa00,defense,22,,,,,
player,201909150det,sdg,SquaDa00,def_pct,37%,,,,,
player,201909150det,sdg,SquaDa00,special_teams,3,,,,,
player,201909150det,sdg,SquaDa00,st_pct,14%,,,,,
player,201909150det,sdg,RochIs00,pos,DE,,,,,
player,201909150det,sdg,RochIs00,offense,0,,,,,
player,201909150det,sdg,RochIs00,off_pct,0%,,,,,
player,201909150det,sdg,RochIs00,defense,19,,,,,
player,201909150det,sdg,RochIs00,def_pct,32%,,,,,
player,201909150det,sdg,RochIs00,special_teams,10,,,,,
player,201909150det,sdg,RochIs00,st_pct,48%,,,,,
player,201909150det,sdg,WatkJa01,pos,SS,,,,,
player,201909150det,sdg,WatkJa01,offense,0,,,,,
player,201909150det,sdg,WatkJa01,off_pct,0%,,,,,
player,201909150det,sdg,WatkJa01,defense,16,,,,,
player,201909150det,sdg,WatkJa01,def_pct,27%,,,,,
player,201909150det,sdg,WatkJa01,special_teams,11,,,,,
player,201909150det,sdg,WatkJa01,st_pct,52%,,,,,
player,201909150det,sdg,AddeNa00,pos,FS,,,,,
player,201909150det,sdg,AddeNa00,offense,0,,,,,
player,201909150det,sdg,AddeNa00,off_pct,0%,,,,,
player,201909150det,sdg,AddeNa00,defense,1,,,,,
player,201909150det,sdg,AddeNa00,def_pct,2%,,,,,
player,201909150det,sdg,AddeNa00,special_teams,12,,,,,
player,201909150det,sdg,AddeNa00,st_pct,57%,,,,,
player,201909150det,sdg,DzubNi00,pos,LB,,,,,
player,201909150det,sdg,DzubNi00,offense,0,,,,,
player,201909150det,sdg,DzubNi00,off_pct,0%,,,,,
player,201909150det,sdg,DzubNi00,defense,0,,,,,
player,201909150det,sdg,DzubNi00,def_pct,0%,,,,,
player,201909150det,sdg,DzubNi00,special_teams,17,,,,,
player,201909150det,sdg,DzubNi00,st_pct,81%,,,,,
player,201909150det,sdg,TranDr00,pos,LB,,,,,
player,201909150det,sdg,TranDr00,offense,0,,,,,
player,201909150det,sdg,TranDr00,off_pct,0%,,,,,
player,201909150det,sdg,TranDr00,defense,0,,,,,
player,201909150det,sdg,TranDr00,def_pct,0%,,,,,
player,201909150det,sdg,TranDr00,special_teams,12,,,,,
player,201909150det,sdg,TranDr00,st_pct,57%,,,,,
player,201909150det,sdg,LongTy00,pos,P,,,,,
player,201909150det,sdg,LongTy00,offense,0,,,,,
player,201909150det,sdg,LongTy00,off_pct,0%,,,,,
player,201909150det,sdg,LongTy00,defense,0,,,,,
player,201909150det,sdg,LongTy00,def_pct,0%,,,,,
player,201909150det,sdg,LongTy00,special_teams,11,,,,,
player,201909150det,sdg,LongTy00,st_pct,52%,,,,,
player,201909150det,sdg,EgbuEm00,pos,LB,,,,,
player,201909150det,sdg,EgbuEm00,offense,0,,,,,
player,201909150det,sdg,EgbuEm00,off_pct,0%,,,,,
player,201909150det,sdg,EgbuEm00,defense,0,,,,,
player,201909150det,sdg,EgbuEm00,def_pct,0%,,,,,
player,201909150det,sdg,EgbuEm00,special_teams,9,,,,,
player,201909150det,sdg,EgbuEm00,st_pct,43%,,,,,
player,201909150det,sdg,QuesSc00,pos,C,,,,,
player,201909150det,sdg,QuesSc00,offense,0,,,,,
player,201909150det,sdg,QuesSc00,off_pct,0%,,,,,
player,201909150det,sdg,QuesSc00,defense,0,,,,,
player,201909150det,sdg,QuesSc00,def_pct,0%,,,,,
player,201909150det,sdg,QuesSc00,special_teams,9,,,,,
player,201909150det,sdg,QuesSc00,st_pct,43%,,,,,
player,201909150det,sdg,MazzCo01,pos,LS,,,,,
player,201909150det,sdg,MazzCo01,offense,0,,,,,
player,201909150det,sdg,MazzCo01,off_pct,0%,,,,,
player,201909150det,sdg,MazzCo01,defense,0,,,,,
player,201909150det,sdg,MazzCo01,def_pct,0%,,,,,
player,201909150det,sdg,MazzCo01,special_teams,9,,,,,
player,201909150det,sdg,MazzCo01,st_pct,43%,,,,,
player,201909150det,sdg,TaylTy00,pos,QB,,,,,
player,201909150det,sdg,TaylTy00,offense,0,,,,,
player,201909150det,sdg,TaylTy00,off_pct,0%,,,,,
player,201909150det,sdg,TaylTy00,defense,0,,,,,
player,201909150det,sdg,TaylTy00,def_pct,0%,,,,,
player,201909150det,sdg,TaylTy00,special_teams,4,,,,,
player,201909150det,sdg,TaylTy00,st_pct,19%,,,,,
player,201909150det,sdg,PipkTr00,pos,T,,,,,
player,201909150det,sdg,PipkTr00,offense,0,,,,,
player,201909150det,sdg,PipkTr00,off_pct,0%,,,,,
player,201909150det,sdg,PipkTr00,defense,0,,,,,
player,201909150det,sdg,PipkTr00,def_pct,0%,,,,,
player,201909150det,sdg,PipkTr00,special_teams,4,,,,,
player,201909150det,sdg,PipkTr00,st_pct,19%,,,,,
player,201909150det,sdg,JohnDo02,pos,CB,,,,,
player,201909150det,sdg,JohnDo02,offense,0,,,,,
player,201909150det,sdg,JohnDo02,off_pct,0%,,,,,
player,201909150det,sdg,JohnDo02,defense,0,,,,,
player,201909150det,sdg,JohnDo02,def_pct,0%,,,,,
player,201909150det,sdg,JohnDo02,special_teams,4,,,,,
player,201909150det,sdg,JohnDo02,st_pct,19%,,,,,
player,201909150det,sdg,PerrDe00,pos,LB,,,,,
player,201909150det,sdg,PerrDe00,offense,0,,,,,
player,201909150det,sdg,PerrDe00,off_pct,0%,,,,,
player,201909150det,sdg,PerrDe00,defense,0,,,,,
player,201909150det,sdg,PerrDe00,def_pct,0%,,,,,
player,201909150det,sdg,PerrDe00,special_teams,2,,,,,
player,201909150det,sdg,PerrDe00,st_pct,10%,,,,,
player,201909150det,sdg,PattAn00,pos,WR,,,,,
player,201909150det,sdg,PattAn00,offense,0,,,,,
player,201909150det,sdg,PattAn00,off_pct,0%,,,,,
player,201909150det,sdg,PattAn00,defense,0,,,,,
player,201909150det,sdg,PattAn00,def_pct,0%,,,,,
player,201909150det,sdg,PattAn00,special_teams,2,,,,,
player,201909150det,sdg,PattAn00,st_pct,10%,,,,,
