game,2019,3,20190922,201909220sea,nor,"New Orleans Saints",33,sea,"Seattle Seahawks",27
player,201909220sea,sea,MoorDa03,st_pct,21%,,,,,
player,201909220sea,sea,TurnMa00,pos,WR,,,,,
player,201909220sea,sea,TurnMa00,offense,17,,,,,
player,201909220sea,sea,TurnMa00,off_pct,20%,,,,,
player,201909220sea,sea,TurnMa00,defense,0,,,,,
player,201909220sea,sea,TurnMa00,def_pct,0%,,,,,
player,201909220sea,sea,TurnMa00,special_teams,15,,,,,
player,201909220sea,sea,TurnMa00,st_pct,54%,,,,,
player,201909220sea,sea,BellNi01,pos,FB,,,,,
player,201909220sea,sea,BellNi01,offense,1,,,,,
player,201909220sea,sea,BellNi01,off_pct,1%,,,,,
player,201909220sea,sea,BellNi01,defense,0,,,,,
player,201909220sea,sea,BellNi01,def_pct,0%,,,,,
player,201909220sea,sea,BellNi01,special_teams,19,,,,,
player,201909220sea,sea,BellNi01,st_pct,68%,,,,,
player,201909220sea,sea,HuntJo00,pos,C,,,,,
player,201909220sea,sea,HuntJo00,offense,1,,,,,
player,201909220sea,sea,HuntJo00,off_pct,1%,,,,,
player,201909220sea,sea,HuntJo00,defense,0,,,,,
player,201909220sea,sea,HuntJo00,def_pct,0%,,,,,
player,201909220sea,sea,HuntJo00,special_teams,3,,,,,
player,201909220sea,sea,HuntJo00,st_pct,11%,,,,,
player,201909220sea,sea,HillDe02,pos,SS,,,,,
player,201909220sea,sea,HillDe02,offense,0,,,,,
player,201909220sea,sea,HillDe02,off_pct,0%,,,,,
player,201909220sea,sea,HillDe02,defense,56,,,,,
player,201909220sea,sea,HillDe02,def_pct,100%,,,,,
player,201909220sea,sea,HillDe02,special_teams,6,,,,,
player,201909220sea,sea,HillDe02,st_pct,21%,,,,,
player,201909220sea,sea,WagnBo00,pos,LB,,,,,
player,201909220sea,sea,WagnBo00,offense,0,,,,,
player,201909220sea,sea,WagnBo00,off_pct,0%,,,,,
player,201909220sea,sea,WagnBo00,defense,56,,,,,
player,201909220sea,sea,WagnBo00,def_pct,100%,,,,,
player,201909220sea,sea,WagnBo00,special_teams,6,,,,,
player,201909220sea,sea,WagnBo00,st_pct,21%,,,,,
player,201909220sea,sea,WrigK.00,pos,LB,,,,,
player,201909220sea,sea,WrigK.00,offense,0,,,,,
player,201909220sea,sea,WrigK.00,off_pct,0%,,,,,
player,201909220sea,sea,WrigK.00,defense,55,,,,,
player,201909220sea,sea,WrigK.00,def_pct,98%,,,,,
player,201909220sea,sea,WrigK.00,special_teams,6,,,,,
player,201909220sea,sea,WrigK.00,st_pct,21%,,,,,
player,201909220sea,sea,FlowTr01,pos,CB,,,,,
player,201909220sea,sea,FlowTr01,offense,0,,,,,
player,201909220sea,sea,FlowTr01,off_pct,0%,,,,,
player,201909220sea,sea,FlowTr01,defense,52,,,,,
player,201909220sea,sea,FlowTr01,def_pct,93%,,,,,
player,201909220sea,sea,FlowTr01,special_teams,6,,,,,
player,201909220sea,sea,FlowTr01,st_pct,21%,,,,,
player,201909220sea,sea,GrifSh00,pos,CB,,,,,
player,201909220sea,sea,GrifSh00,offense,0,,,,,
player,201909220sea,sea,GrifSh00,off_pct,0%,,,,,
player,201909220sea,sea,GrifSh00,defense,52,,,,,
player,201909220sea,sea,GrifSh00,def_pct,93%,,,,,
player,201909220sea,sea,GrifSh00,special_teams,6,,,,,
player,201909220sea,sea,GrifSh00,st_pct,21%,,,,,
player,201909220sea,sea,McDoBr01,pos,SS,,,,,
player,201909220sea,sea,McDoBr01,offense,0,,,,,
player,201909220sea,sea,McDoBr01,off_pct,0%,,,,,
player,201909220sea,sea,McDoBr01,defense,52,,,,,
player,201909220sea,sea,McDoBr01,def_pct,93%,,,,,
player,201909220sea,sea,McDoBr01,special_teams,5,,,,,
player,201909220sea,sea,McDoBr01,st_pct,18%,,,,,
player,201909220sea,sea,JeffQu00,pos,DT,,,,,
player,201909220sea,sea,JeffQu00,offense,0,,,,,
player,201909220sea,sea,JeffQu00,off_pct,0%,,,,,
player,201909220sea,sea,JeffQu00,defense,41,,,,,
player,201909220sea,sea,JeffQu00,def_pct,73%,,,,,
player,201909220sea,sea,JeffQu00,special_teams,6,,,,,
player,201909220sea,sea,JeffQu00,st_pct,21%,,,,,
player,201909220sea,sea,KendMy00,pos,LB,,,,,
player,201909220sea,sea,KendMy00,offense,0,,,,,
player,201909220sea,sea,KendMy00,off_pct,0%,,,,,
player,201909220sea,sea,KendMy00,defense,41,,,,,
player,201909220sea,sea,KendMy00,def_pct,73%,,,,,
player,201909220sea,sea,KendMy00,special_teams,5,,,,,
player,201909220sea,sea,KendMy00,st_pct,18%,,,,,
player,201909220sea,sea,ClowJa00,pos,DE,,,,,
player,201909220sea,sea,ClowJa00,offense,0,,,,,
player,201909220sea,sea,ClowJa00,off_pct,0%,,,,,
player,201909220sea,sea,ClowJa00,defense,35,,,,,
player,201909220sea,sea,ClowJa00,def_pct,63%,,,,,
player,201909220sea,sea,ClowJa00,special_teams,6,,,,,
player,201909220sea,sea,ClowJa00,st_pct,21%,,,,,
player,201909220sea,sea,WoodAl99,pos,DT,,,,,
player,201909220sea,sea,WoodAl99,offense,0,,,,,
player,201909220sea,sea,WoodAl99,off_pct,0%,,,,,
player,201909220sea,sea,WoodAl99,defense,33,,,,,
player,201909220sea,sea,WoodAl99,def_pct,59%,,,,,
player,201909220sea,sea,WoodAl99,special_teams,5,,,,,
player,201909220sea,sea,WoodAl99,st_pct,18%,,,,,
player,201909220sea,sea,GreeRa01,pos,DE,,,,,
player,201909220sea,sea,GreeRa01,offense,0,,,,,
player,201909220sea,sea,GreeRa01,off_pct,0%,,,,,
player,201909220sea,sea,GreeRa01,defense,30,,,,,
player,201909220sea,sea,GreeRa01,def_pct,54%,,,,,
player,201909220sea,sea,GreeRa01,special_teams,6,,,,,
player,201909220sea,sea,GreeRa01,st_pct,21%,,,,,
player,201909220sea,sea,FordPo00,pos,NT,,,,,
player,201909220sea,sea,FordPo00,offense,0,,,,,
player,201909220sea,sea,FordPo00,off_pct,0%,,,,,
player,201909220sea,sea,FordPo00,defense,28,,,,,
player,201909220sea,sea,FordPo00,def_pct,50%,,,,,
player,201909220sea,sea,FordPo00,special_teams,0,,,,,
player,201909220sea,sea,FordPo00,st_pct,0%,,,,,
player,201909220sea,sea,MoneBr00,pos,NT,,,,,
player,201909220sea,sea,MoneBr00,offense,0,,,,,
player,201909220sea,sea,MoneBr00,off_pct,0%,,,,,
player,201909220sea,sea,MoneBr00,defense,22,,,,,
player,201909220sea,sea,MoneBr00,def_pct,39%,,,,,
player,201909220sea,sea,MoneBr00,special_teams,0,,,,,
player,201909220sea,sea,MoneBr00,st_pct,0%,,,,,
player,201909220sea,sea,JackBr04,pos,DE,,,,,
player,201909220sea,sea,JackBr04,offense,0,,,,,
player,201909220sea,sea,JackBr04,off_pct,0%,,,,,
player,201909220sea,sea,JackBr04,defense,21,,,,,
player,201909220sea,sea,JackBr04,def_pct,38%,,,,,
player,201909220sea,sea,JackBr04,special_teams,10,,,,,
player,201909220sea,sea,JackBr04,st_pct,36%,,,,,
player,201909220sea,sea,AnsaEz00,pos,DE,,,,,
player,201909220sea,sea,AnsaEz00,offense,0,,,,,
player,201909220sea,sea,AnsaEz00,off_pct,0%,,,,,
player,201909220sea,sea,AnsaEz00,defense,18,,,,,
player,201909220sea,sea,AnsaEz00,def_pct,32%,,,,,
player,201909220sea,sea,AnsaEz00,special_teams,1,,,,,
player,201909220sea,sea,AnsaEz00,st_pct,4%,,,,,
player,201909220sea,sea,TaylJa01,pos,CB,,,,,
player,201909220sea,sea,TaylJa01,offense,0,,,,,
player,201909220sea,sea,TaylJa01,off_pct,0%,,,,,
player,201909220sea,sea,TaylJa01,defense,15,,,,,
player,201909220sea,sea,TaylJa01,def_pct,27%,,,,,
player,201909220sea,sea,TaylJa01,special_teams,16,,,,,
player,201909220sea,sea,TaylJa01,st_pct,57%,,,,,
player,201909220sea,sea,BlaiMa01,pos,FS,,,,,
player,201909220sea,sea,BlaiMa01,offense,0,,,,,
player,201909220sea,sea,BlaiMa01,off_pct,0%,,,,,
player,201909220sea,sea,BlaiMa01,defense,4,,,,,
player,201909220sea,sea,BlaiMa01,def_pct,7%,,,,,
player,201909220sea,sea,BlaiMa01,special_teams,17,,,,,
player,201909220sea,sea,BlaiMa01,st_pct,61%,,,,,
player,201909220sea,sea,KingAk00,pos,CB,,,,,
player,201909220sea,sea,KingAk00,offense,0,,,,,
player,201909220sea,sea,KingAk00,off_pct,0%,,,,,
player,201909220sea,sea,KingAk00,defense,4,,,,,
player,201909220sea,sea,KingAk00,def_pct,7%,,,,,
player,201909220sea,sea,KingAk00,special_teams,11,,,,,
player,201909220sea,sea,KingAk00,st_pct,39%,,,,,
player,201909220sea,sea,BartCo00,pos,LB,,,,,
player,201909220sea,sea,BartCo00,offense,0,,,,,
player,201909220sea,sea,BartCo00,off_pct,0%,,,,,
player,201909220sea,sea,BartCo00,defense,1,,,,,
player,201909220sea,sea,BartCo00,def_pct,2%,,,,,
player,201909220sea,sea,BartCo00,special_teams,19,,,,,
player,201909220sea,sea,BartCo00,st_pct,68%,,,,,
player,201909220sea,sea,BurrBe00,pos,LB,,,,,
player,201909220sea,sea,BurrBe00,offense,0,,,,,
player,201909220sea,sea,BurrBe00,off_pct,0%,,,,,
player,201909220sea,sea,BurrBe00,defense,0,,,,,
player,201909220sea,sea,BurrBe00,def_pct,0%,,,,,
player,201909220sea,sea,BurrBe00,special_teams,19,,,,,
player,201909220sea,sea,BurrBe00,st_pct,68%,,,,,
player,201909220sea,sea,GrifSh01,pos,LB,,,,,
player,201909220sea,sea,GrifSh01,offense,0,,,,,
player,201909220sea,sea,GrifSh01,off_pct,0%,,,,,
player,201909220sea,sea,GrifSh01,defense,0,,,,,
player,201909220sea,sea,GrifSh01,def_pct,0%,,,,,
player,201909220sea,sea,GrifSh01,special_teams,19,,,,,
player,201909220sea,sea,GrifSh01,st_pct,68%,,,,,
player,201909220sea,sea,AmadUg00,pos,FS,,,,,
player,201909220sea,sea,AmadUg00,offense,0,,,,,
player,201909220sea,sea,AmadUg00,off_pct,0%,,,,,
player,201909220sea,sea,AmadUg00,defense,0,,,,,
player,201909220sea,sea,AmadUg00,def_pct,0%,,,,,
player,201909220sea,sea,AmadUg00,special_teams,13,,,,,
player,201909220sea,sea,AmadUg00,st_pct,46%,,,,,
player,201909220sea,sea,HomeTr00,pos,RB,,,,,
player,201909220sea,sea,HomeTr00,offense,0,,,,,
player,201909220sea,sea,HomeTr00,off_pct,0%,,,,,
player,201909220sea,sea,HomeTr00,defense,0,,,,,
player,201909220sea,sea,HomeTr00,def_pct,0%,,,,,
player,201909220sea,sea,HomeTr00,special_teams,9,,,,,
player,201909220sea,sea,HomeTr00,st_pct,32%,,,,,
player,201909220sea,sea,OttxTy00,pos,LS,,,,,
player,201909220sea,sea,OttxTy00,offense,0,,,,,
player,201909220sea,sea,OttxTy00,off_pct,0%,,,,,
player,201909220sea,sea,OttxTy00,defense,0,,,,,
player,201909220sea,sea,OttxTy00,def_pct,0%,,,,,
player,201909220sea,sea,OttxTy00,special_teams,7,,,,,
player,201909220sea,sea,OttxTy00,st_pct,25%,,,,,
player,201909220sea,sea,DickMi00,pos,P,,,,,
player,201909220sea,sea,DickMi00,offense,0,,,,,
player,201909220sea,sea,DickMi00,off_pct,0%,,,,,
player,201909220sea,sea,DickMi00,defense,0,,,,,
player,201909220sea,sea,DickMi00,def_pct,0%,,,,,
player,201909220sea,sea,DickMi00,special_teams,7,,,,,
player,201909220sea,sea,DickMi00,st_pct,25%,,,,,
player,201909220sea,sea,MyerJa00,pos,K,,,,,
player,201909220sea,sea,MyerJa00,offense,0,,,,,
player,201909220sea,sea,MyerJa00,off_pct,0%,,,,,
player,201909220sea,sea,MyerJa00,defense,0,,,,,
player,201909220sea,sea,MyerJa00,def_pct,0%,,,,,
player,201909220sea,sea,MyerJa00,special_teams,7,,,,,
player,201909220sea,sea,MyerJa00,st_pct,25%,,,,,
player,201909220sea,sea,JoneJa08,pos,T,,,,,
player,201909220sea,sea,JoneJa08,offense,0,,,,,
player,201909220sea,sea,JoneJa08,off_pct,0%,,,,,
player,201909220sea,sea,JoneJa08,defense,0,,,,,
player,201909220sea,sea,JoneJa08,def_pct,0%,,,,,
player,201909220sea,sea,JoneJa08,special_teams,1,,,,,
player,201909220sea,sea,JoneJa08,st_pct,4%,,,,,
player,201909220sea,nor,McCoEr01,pos,C,,,,,
player,201909220sea,nor,McCoEr01,offense,56,,,,,
player,201909220sea,nor,McCoEr01,off_pct,100%,,,,,
player,201909220sea,nor,McCoEr01,defense,0,,,,,
player,201909220sea,nor,McCoEr01,def_pct,0%,,,,,
player,201909220sea,nor,McCoEr01,special_teams,5,,,,,
player,201909220sea,nor,McCoEr01,st_pct,18%,,,,,
player,201909220sea,nor,PeatAn00,pos,G,,,,,
player,201909220sea,nor,PeatAn00,offense,56,,,,,
player,201909220sea,nor,PeatAn00,off_pct,100%,,,,,
player,201909220sea,nor,PeatAn00,defense,0,,,,,
player,201909220sea,nor,PeatAn00,def_pct,0%,,,,,
player,201909220sea,nor,PeatAn00,special_teams,5,,,,,
player,201909220sea,nor,PeatAn00,st_pct,18%,,,,,
player,201909220sea,nor,RamcRy00,pos,T,,,,,
player,201909220sea,nor,RamcRy00,offense,56,,,,,
player,201909220sea,nor,RamcRy00,off_pct,100%,,,,,
player,201909220sea,nor,RamcRy00,defense,0,,,,,
player,201909220sea,nor,RamcRy00,def_pct,0%,,,,,
player,201909220sea,nor,RamcRy00,special_teams,5,,,,,
player,201909220sea,nor,RamcRy00,st_pct,18%,,,,,
player,201909220sea,nor,WarfLa00,pos,G,,,,,
player,201909220sea,nor,WarfLa00,offense,56,,,,,
player,201909220sea,nor,WarfLa00,off_pct,100%,,,,,
player,201909220sea,nor,WarfLa00,defense,0,,,,,
player,201909220sea,nor,WarfLa00,def_pct,0%,,,,,
player,201909220sea,nor,WarfLa00,special_teams,5,,,,,
player,201909220sea,nor,WarfLa00,st_pct,18%,,,,,
player,201909220sea,nor,ArmsTe00,pos,T,,,,,
player,201909220sea,nor,ArmsTe00,offense,56,,,,,
player,201909220sea,nor,ArmsTe00,off_pct,100%,,,,,
player,201909220sea,nor,ArmsTe00,defense,0,,,,,
player,201909220sea,nor,ArmsTe00,def_pct,0%,,,,,
player,201909220sea,nor,ArmsTe00,special_teams,4,,,,,
player,201909220sea,nor,ArmsTe00,st_pct,14%,,,,,
player,201909220sea,nor,BridTe00,pos,QB,,,,,
player,201909220sea,nor,BridTe00,offense,55,,,,,
player,201909220sea,nor,BridTe00,off_pct,98%,,,,,
player,201909220sea,nor,BridTe00,defense,0,,,,,
player,201909220sea,nor,BridTe00,def_pct,0%,,,,,
player,201909220sea,nor,BridTe00,special_teams,0,,,,,
player,201909220sea,nor,BridTe00,st_pct,0%,,,,,
player,201909220sea,nor,KamaAl00,pos,RB,,,,,
player,201909220sea,nor,KamaAl00,offense,49,,,,,
player,201909220sea,nor,KamaAl00,off_pct,88%,,,,,
player,201909220sea,nor,KamaAl00,defense,0,,,,,
player,201909220sea,nor,KamaAl00,def_pct,0%,,,,,
player,201909220sea,nor,KamaAl00,special_teams,1,,,,,
player,201909220sea,nor,KamaAl00,st_pct,4%,,,,,
player,201909220sea,nor,ThomMi05,pos,WR,,,,,
player,201909220sea,nor,ThomMi05,offense,49,,,,,
player,201909220sea,nor,ThomMi05,off_pct,88%,,,,,
player,201909220sea,nor,ThomMi05,defense,0,,,,,
player,201909220sea,nor,ThomMi05,def_pct,0%,,,,,
player,201909220sea,nor,ThomMi05,special_teams,1,,,,,
player,201909220sea,nor,ThomMi05,st_pct,4%,,,,,
player,201909220sea,nor,CookJa02,pos,TE,,,,,
player,201909220sea,nor,CookJa02,offense,42,,,,,
player,201909220sea,nor,CookJa02,off_pct,75%,,,,,
player,201909220sea,nor,CookJa02,defense,0,,,,,
player,201909220sea,nor,CookJa02,def_pct,0%,,,,,
player,201909220sea,nor,CookJa02,special_teams,0,,,,,
player,201909220sea,nor,CookJa02,st_pct,0%,,,,,
player,201909220sea,nor,GinnTe00,pos,WR,,,,,
player,201909220sea,nor,GinnTe00,offense,38,,,,,
player,201909220sea,nor,GinnTe00,off_pct,68%,,,,,
player,201909220sea,nor,GinnTe00,defense,0,,,,,
player,201909220sea,nor,GinnTe00,def_pct,0%,,,,,
player,201909220sea,nor,GinnTe00,special_teams,1,,,,,
player,201909220sea,nor,GinnTe00,st_pct,4%,,,,,
player,201909220sea,nor,HillJo02,pos,TE,,,,,
player,201909220sea,nor,HillJo02,offense,33,,,,,
player,201909220sea,nor,HillJo02,off_pct,59%,,,,,
player,201909220sea,nor,HillJo02,defense,0,,,,,
player,201909220sea,nor,HillJo02,def_pct,0%,,,,,
player,201909220sea,nor,HillJo02,special_teams,11,,,,,
player,201909220sea,nor,HillJo02,st_pct,39%,,,,,
player,201909220sea,nor,CarrAu00,pos,WR,,,,,
player,201909220sea,nor,CarrAu00,offense,25,,,,,
player,201909220sea,nor,CarrAu00,off_pct,45%,,,,,
player,201909220sea,nor,CarrAu00,defense,0,,,,,
player,201909220sea,nor,CarrAu00,def_pct,0%,,,,,
player,201909220sea,nor,CarrAu00,special_teams,0,,,,,
player,201909220sea,nor,CarrAu00,st_pct,0%,,,,,
player,201909220sea,nor,ClapWi00,pos,C,,,,,
player,201909220sea,nor,ClapWi00,offense,12,,,,,
player,201909220sea,nor,ClapWi00,off_pct,21%,,,,,
player,201909220sea,nor,ClapWi00,defense,0,,,,,
player,201909220sea,nor,ClapWi00,def_pct,0%,,,,,
player,201909220sea,nor,ClapWi00,special_teams,5,,,,,
player,201909220sea,nor,ClapWi00,st_pct,18%,,,,,
player,201909220sea,nor,MurrLa00,pos,RB,,,,,
player,201909220sea,nor,MurrLa00,offense,12,,,,,
player,201909220sea,nor,MurrLa00,off_pct,21%,,,,,
player,201909220sea,nor,MurrLa00,defense,0,,,,,
player,201909220sea,nor,MurrLa00,def_pct,0%,,,,,
player,201909220sea,nor,MurrLa00,special_teams,0,,,,,
player,201909220sea,nor,MurrLa00,st_pct,0%,,,,,
player,201909220sea,nor,LineZa01,pos,FB,,,,,
player,201909220sea,nor,LineZa01,offense,11,,,,,
player,201909220sea,nor,LineZa01,off_pct,20%,,,,,
player,201909220sea,nor,LineZa01,defense,0,,,,,
player,201909220sea,nor,LineZa01,def_pct,0%,,,,,
player,201909220sea,nor,LineZa01,special_teams,13,,,,,
player,201909220sea,nor,LineZa01,st_pct,46%,,,,,
player,201909220sea,nor,HumpLi01,pos,WR,,,,,
player,201909220sea,nor,HumpLi01,offense,6,,,,,
player,201909220sea,nor,HumpLi01,off_pct,11%,,,,,
player,201909220sea,nor,HumpLi01,defense,0,,,,,
player,201909220sea,nor,HumpLi01,def_pct,0%,,,,,
player,201909220sea,nor,HumpLi01,special_teams,0,,,,,
player,201909220sea,nor,HumpLi01,st_pct,0%,,,,,
player,201909220sea,nor,HillTa00,pos,QB,,,,,
player,201909220sea,nor,HillTa00,offense,4,,,,,
player,201909220sea,nor,HillTa00,off_pct,7%,,,,,
player,201909220sea,nor,HillTa00,defense,0,,,,,
player,201909220sea,nor,HillTa00,def_pct,0%,,,,,
player,201909220sea,nor,HillTa00,special_teams,7,,,,,
player,201909220sea,nor,HillTa00,st_pct,25%,,,,,
player,201909220sea,nor,KleiAJ00,pos,LB,,,,,
player,201909220sea,nor,KleiAJ00,offense,0,,,,,
player,201909220sea,nor,KleiAJ00,off_pct,0%,,,,,
player,201909220sea,nor,KleiAJ00,defense,83,,,,,
player,201909220sea,nor,KleiAJ00,def_pct,100%,,,,,
player,201909220sea,nor,KleiAJ00,special_teams,10,,,,,
player,201909220sea,nor,KleiAJ00,st_pct,36%,,,,,
player,201909220sea,nor,BellVo00,pos,SS,,,,,
player,201909220sea,nor,BellVo00,offense,0,,,,,
player,201909220sea,nor,BellVo00,off_pct,0%,,,,,
player,201909220sea,nor,BellVo00,defense,83,,,,,
player,201909220sea,nor,BellVo00,def_pct,100%,,,,,
player,201909220sea,nor,BellVo00,special_teams,7,,,,,
player,201909220sea,nor,BellVo00,st_pct,25%,,,,,
player,201909220sea,nor,WillMa06,pos,FS,,,,,
player,201909220sea,nor,WillMa06,offense,0,,,,,
player,201909220sea,nor,WillMa06,off_pct,0%,,,,,
player,201909220sea,nor,WillMa06,defense,83,,,,,
player,201909220sea,nor,WillMa06,def_pct,100%,,,,,
player,201909220sea,nor,WillMa06,special_teams,2,,,,,
player,201909220sea,nor,WillMa06,st_pct,7%,,,,,
player,201909220sea,nor,LattMa01,pos,CB,,,,,
player,201909220sea,nor,LattMa01,offense,0,,,,,
player,201909220sea,nor,LattMa01,off_pct,0%,,,,,
player,201909220sea,nor,LattMa01,defense,83,,,,,
player,201909220sea,nor,LattMa01,def_pct,100%,,,,,
player,201909220sea,nor,LattMa01,special_teams,1,,,,,
player,201909220sea,nor,LattMa01,st_pct,4%,,,,,
player,201909220sea,nor,DaviDe00,pos,LB,,,,,
player,201909220sea,nor,DaviDe00,offense,0,,,,,
player,201909220sea,nor,DaviDe00,off_pct,0%,,,,,
player,201909220sea,nor,DaviDe00,defense,82,,,,,
player,201909220sea,nor,DaviDe00,def_pct,99%,,,,,
player,201909220sea,nor,DaviDe00,special_teams,1,,,,,
player,201909220sea,nor,DaviDe00,st_pct,4%,,,,,
player,201909220sea,nor,ApplEl00,pos,CB,,,,,
player,201909220sea,nor,ApplEl00,offense,0,,,,,
player,201909220sea,nor,ApplEl00,off_pct,0%,,,,,
player,201909220sea,nor,ApplEl00,defense,82,,,,,
player,201909220sea,nor,ApplEl00,def_pct,99%,,,,,
player,201909220sea,nor,ApplEl00,special_teams,1,,,,,
player,201909220sea,nor,ApplEl00,st_pct,4%,,,,,
player,201909220sea,nor,JordCa00,pos,DE,,,,,
player,201909220sea,nor,JordCa00,offense,0,,,,,
player,201909220sea,nor,JordCa00,off_pct,0%,,,,,
player,201909220sea,nor,JordCa00,defense,81,,,,,
player,201909220sea,nor,JordCa00,def_pct,98%,,,,,
player,201909220sea,nor,JordCa00,special_teams,4,,,,,
player,201909220sea,nor,JordCa00,st_pct,14%,,,,,
player,201909220sea,nor,WillP.00,pos,CB,,,,,
player,201909220sea,nor,WillP.00,offense,0,,,,,
player,201909220sea,nor,WillP.00,off_pct,0%,,,,,
player,201909220sea,nor,WillP.00,defense,73,,,,,
player,201909220sea,nor,WillP.00,def_pct,88%,,,,,
player,201909220sea,nor,WillP.00,special_teams,7,,,,,
player,201909220sea,nor,WillP.00,st_pct,25%,,,,,
player,201909220sea,nor,DaveMa00,pos,DE,,,,,
player,201909220sea,nor,DaveMa00,offense,0,,,,,
player,201909220sea,nor,DaveMa00,off_pct,0%,,,,,
player,201909220sea,nor,DaveMa00,defense,64,,,,,
player,201909220sea,nor,DaveMa00,def_pct,77%,,,,,
player,201909220sea,nor,DaveMa00,special_teams,5,,,,,
player,201909220sea,nor,DaveMa00,st_pct,18%,,,,,
player,201909220sea,nor,OnyeDa00,pos,DT,,,,,
player,201909220sea,nor,OnyeDa00,offense,0,,,,,
player,201909220sea,nor,OnyeDa00,off_pct,0%,,,,,
player,201909220sea,nor,OnyeDa00,defense,58,,,,,
player,201909220sea,nor,OnyeDa00,def_pct,70%,,,,,
player,201909220sea,nor,OnyeDa00,special_teams,4,,,,,
player,201909220sea,nor,OnyeDa00,st_pct,14%,,,,,
player,201909220sea,nor,HendTr00,pos,DE,,,,,
player,201909220sea,nor,HendTr00,offense,0,,,,,
player,201909220sea,nor,HendTr00,off_pct,0%,,,,,
player,201909220sea,nor,HendTr00,defense,52,,,,,
player,201909220sea,nor,HendTr00,def_pct,63%,,,,,
player,201909220sea,nor,HendTr00,special_teams,7,,,,,
player,201909220sea,nor,HendTr00,st_pct,25%,,,,,
player,201909220sea,nor,BrowMa01,pos,NT,,,,,
player,201909220sea,nor,BrowMa01,offense,0,,,,,
player,201909220sea,nor,BrowMa01,off_pct,0%,,,,,
player,201909220sea,nor,BrowMa01,defense,37,,,,,
player,201909220sea,nor,BrowMa01,def_pct,45%,,,,,
player,201909220sea,nor,BrowMa01,special_teams,3,,,,,
player,201909220sea,nor,BrowMa01,st_pct,11%,,,,,
player,201909220sea,nor,EdwaMa01,pos,DT,,,,,
player,201909220sea,nor,EdwaMa01,offense,0,,,,,
player,201909220sea,nor,EdwaMa01,off_pct,0%,,,,,
player,201909220sea,nor,EdwaMa01,defense,23,,,,,
player,201909220sea,nor,EdwaMa01,def_pct,28%,,,,,
player,201909220sea,nor,EdwaMa01,special_teams,0,,,,,
player,201909220sea,nor,EdwaMa01,st_pct,0%,,,,,
player,201909220sea,nor,TuttSh00,pos,DT,,,,,
player,201909220sea,nor,TuttSh00,offense,0,,,,,
player,201909220sea,nor,TuttSh00,off_pct,0%,,,,,
player,201909220sea,nor,TuttSh00,defense,17,,,,,
player,201909220sea,nor,TuttSh00,def_pct,20%,,,,,
player,201909220sea,nor,TuttSh00,special_teams,3,,,,,
player,201909220sea,nor,TuttSh00,st_pct,11%,,,,,
player,201909220sea,nor,AlonKi00,pos,LB,,,,,
player,201909220sea,nor,AlonKi00,offense,0,,,,,
player,201909220sea,nor,AlonKi00,off_pct,0%,,,,,
player,201909220sea,nor,AlonKi00,defense,10,,,,,
player,201909220sea,nor,AlonKi00,def_pct,12%,,,,,
player,201909220sea,nor,AlonKi00,special_teams,2,,,,,
player,201909220sea,nor,AlonKi00,st_pct,7%,,,,,
player,201909220sea,nor,GardCh00,pos,SS,,,,,
player,201909220sea,nor,GardCh00,offense,0,,,,,
player,201909220sea,nor,GardCh00,off_pct,0%,,,,,
player,201909220sea,nor,GardCh00,defense,1,,,,,
player,201909220sea,nor,GardCh00,def_pct,1%,,,,,
player,201909220sea,nor,GardCh00,special_teams,15,,,,,
player,201909220sea,nor,GardCh00,st_pct,54%,,,,,
player,201909220sea,nor,RobiPa99,pos,CB,,,,,
player,201909220sea,nor,RobiPa99,offense,0,,,,,
player,201909220sea,nor,RobiPa99,off_pct,0%,,,,,
player,201909220sea,nor,RobiPa99,defense,1,,,,,
player,201909220sea,nor,RobiPa99,def_pct,1%,,,,,
player,201909220sea,nor,RobiPa99,special_teams,12,,,,,
player,201909220sea,nor,RobiPa99,st_pct,43%,,,,,
player,201909220sea,nor,GrayJ.00,pos,SS,,,,,
player,201909220sea,nor,GrayJ.00,offense,0,,,,,
player,201909220sea,nor,GrayJ.00,off_pct,0%,,,,,
player,201909220sea,nor,GrayJ.00,defense,0,,,,,
player,201909220sea,nor,GrayJ.00,def_pct,0%,,,,,
player,201909220sea,nor,GrayJ.00,special_teams,22,,,,,
player,201909220sea,nor,GrayJ.00,st_pct,79%,,,,,
player,201909220sea,nor,RobeCr00,pos,LB,,,,,
player,201909220sea,nor,RobeCr00,offense,0,,,,,
player,201909220sea,nor,RobeCr00,off_pct,0%,,,,,
player,201909220sea,nor,RobeCr00,defense,0,,,,,
player,201909220sea,nor,RobeCr00,def_pct,0%,,,,,
player,201909220sea,nor,RobeCr00,special_teams,22,,,,,
player,201909220sea,nor,RobeCr00,st_pct,79%,,,,,
player,201909220sea,nor,HardJu01,pos,CB,,,,,
player,201909220sea,nor,HardJu01,offense,0,,,,,
player,201909220sea,nor,HardJu01,off_pct,0%,,,,,
player,201909220sea,nor,HardJu01,defense,0,,,,,
player,201909220sea,nor,HardJu01,def_pct,0%,,,,,
player,201909220sea,nor,HardJu01,special_teams,21,,,,,
player,201909220sea,nor,HardJu01,st_pct,75%,,,,,
player,201909220sea,nor,WashDw00,pos,RB,,,,,
player,201909220sea,nor,WashDw00,offense,0,,,,,
player,201909220sea,nor,WashDw00,off_pct,0%,,,,,
