game,2019,10,20191110,201911100dal,min,"Minnesota Vikings",28,dal,"Dallas Cowboys",24
player,201911100dal,min,TreaLa00,off_pct,17%,,,,,
player,201911100dal,min,TreaLa00,defense,0,,,,,
player,201911100dal,min,TreaLa00,def_pct,0%,,,,,
player,201911100dal,min,TreaLa00,special_teams,0,,,,,
player,201911100dal,min,TreaLa00,st_pct,0%,,,,,
player,201911100dal,min,AbduAm00,pos,RB,,,,,
player,201911100dal,min,AbduAm00,offense,6,,,,,
player,201911100dal,min,AbduAm00,off_pct,8%,,,,,
player,201911100dal,min,AbduAm00,defense,0,,,,,
player,201911100dal,min,AbduAm00,def_pct,0%,,,,,
player,201911100dal,min,AbduAm00,special_teams,14,,,,,
player,201911100dal,min,AbduAm00,st_pct,56%,,,,,
player,201911100dal,min,HillRa01,pos,T,,,,,
player,201911100dal,min,HillRa01,offense,4,,,,,
player,201911100dal,min,HillRa01,off_pct,5%,,,,,
player,201911100dal,min,HillRa01,defense,0,,,,,
player,201911100dal,min,HillRa01,def_pct,0%,,,,,
player,201911100dal,min,HillRa01,special_teams,4,,,,,
player,201911100dal,min,HillRa01,st_pct,16%,,,,,
player,201911100dal,min,DaviDa03,pos,WR,,,,,
player,201911100dal,min,DaviDa03,offense,1,,,,,
player,201911100dal,min,DaviDa03,off_pct,1%,,,,,
player,201911100dal,min,DaviDa03,defense,0,,,,,
player,201911100dal,min,DaviDa03,def_pct,0%,,,,,
player,201911100dal,min,DaviDa03,special_teams,8,,,,,
player,201911100dal,min,DaviDa03,st_pct,32%,,,,,
player,201911100dal,min,HarrAn01,pos,FS,,,,,
player,201911100dal,min,HarrAn01,offense,0,,,,,
player,201911100dal,min,HarrAn01,off_pct,0%,,,,,
player,201911100dal,min,HarrAn01,defense,71,,,,,
player,201911100dal,min,HarrAn01,def_pct,100%,,,,,
player,201911100dal,min,HarrAn01,special_teams,11,,,,,
player,201911100dal,min,HarrAn01,st_pct,44%,,,,,
player,201911100dal,min,BarrAn00,pos,LB,,,,,
player,201911100dal,min,BarrAn00,offense,0,,,,,
player,201911100dal,min,BarrAn00,off_pct,0%,,,,,
player,201911100dal,min,BarrAn00,defense,71,,,,,
player,201911100dal,min,BarrAn00,def_pct,100%,,,,,
player,201911100dal,min,BarrAn00,special_teams,7,,,,,
player,201911100dal,min,BarrAn00,st_pct,28%,,,,,
player,201911100dal,min,KendEr00,pos,LB,,,,,
player,201911100dal,min,KendEr00,offense,0,,,,,
player,201911100dal,min,KendEr00,off_pct,0%,,,,,
player,201911100dal,min,KendEr00,defense,71,,,,,
player,201911100dal,min,KendEr00,def_pct,100%,,,,,
player,201911100dal,min,KendEr00,special_teams,7,,,,,
player,201911100dal,min,KendEr00,st_pct,28%,,,,,
player,201911100dal,min,SmitHa00,pos,SS,,,,,
player,201911100dal,min,SmitHa00,offense,0,,,,,
player,201911100dal,min,SmitHa00,off_pct,0%,,,,,
player,201911100dal,min,SmitHa00,defense,71,,,,,
player,201911100dal,min,SmitHa00,def_pct,100%,,,,,
player,201911100dal,min,SmitHa00,special_teams,5,,,,,
player,201911100dal,min,SmitHa00,st_pct,20%,,,,,
player,201911100dal,min,GrifEv99,pos,DE,,,,,
player,201911100dal,min,GrifEv99,offense,0,,,,,
player,201911100dal,min,GrifEv99,off_pct,0%,,,,,
player,201911100dal,min,GrifEv99,defense,69,,,,,
player,201911100dal,min,GrifEv99,def_pct,97%,,,,,
player,201911100dal,min,GrifEv99,special_teams,4,,,,,
player,201911100dal,min,GrifEv99,st_pct,16%,,,,,
player,201911100dal,min,RhodXa00,pos,CB,,,,,
player,201911100dal,min,RhodXa00,offense,0,,,,,
player,201911100dal,min,RhodXa00,off_pct,0%,,,,,
player,201911100dal,min,RhodXa00,defense,69,,,,,
player,201911100dal,min,RhodXa00,def_pct,97%,,,,,
player,201911100dal,min,RhodXa00,special_teams,0,,,,,
player,201911100dal,min,RhodXa00,st_pct,0%,,,,,
player,201911100dal,min,HuntDa01,pos,DE,,,,,
player,201911100dal,min,HuntDa01,offense,0,,,,,
player,201911100dal,min,HuntDa01,off_pct,0%,,,,,
player,201911100dal,min,HuntDa01,defense,67,,,,,
player,201911100dal,min,HuntDa01,def_pct,94%,,,,,
player,201911100dal,min,HuntDa01,special_teams,11,,,,,
player,201911100dal,min,HuntDa01,st_pct,44%,,,,,
player,201911100dal,min,HughMi00,pos,CB,,,,,
player,201911100dal,min,HughMi00,offense,0,,,,,
player,201911100dal,min,HughMi00,off_pct,0%,,,,,
player,201911100dal,min,HughMi00,defense,65,,,,,
player,201911100dal,min,HughMi00,def_pct,92%,,,,,
player,201911100dal,min,HughMi00,special_teams,9,,,,,
player,201911100dal,min,HughMi00,st_pct,36%,,,,,
player,201911100dal,min,AlexMa01,pos,CB,,,,,
player,201911100dal,min,AlexMa01,offense,0,,,,,
player,201911100dal,min,AlexMa01,off_pct,0%,,,,,
player,201911100dal,min,AlexMa01,defense,58,,,,,
player,201911100dal,min,AlexMa01,def_pct,82%,,,,,
player,201911100dal,min,AlexMa01,special_teams,5,,,,,
player,201911100dal,min,AlexMa01,st_pct,20%,,,,,
player,201911100dal,min,JohnJa09,pos,NT,,,,,
player,201911100dal,min,JohnJa09,offense,0,,,,,
player,201911100dal,min,JohnJa09,off_pct,0%,,,,,
player,201911100dal,min,JohnJa09,defense,43,,,,,
player,201911100dal,min,JohnJa09,def_pct,61%,,,,,
player,201911100dal,min,JohnJa09,special_teams,6,,,,,
player,201911100dal,min,JohnJa09,st_pct,24%,,,,,
player,201911100dal,min,StepSh00,pos,DT,,,,,
player,201911100dal,min,StepSh00,offense,0,,,,,
player,201911100dal,min,StepSh00,off_pct,0%,,,,,
player,201911100dal,min,StepSh00,defense,41,,,,,
player,201911100dal,min,StepSh00,def_pct,58%,,,,,
player,201911100dal,min,StepSh00,special_teams,7,,,,,
player,201911100dal,min,StepSh00,st_pct,28%,,,,,
player,201911100dal,min,WeatSt00,pos,DE,,,,,
player,201911100dal,min,WeatSt00,offense,0,,,,,
player,201911100dal,min,WeatSt00,off_pct,0%,,,,,
player,201911100dal,min,WeatSt00,defense,21,,,,,
player,201911100dal,min,WeatSt00,def_pct,30%,,,,,
player,201911100dal,min,WeatSt00,special_teams,3,,,,,
player,201911100dal,min,WeatSt00,st_pct,12%,,,,,
player,201911100dal,min,OdenIf00,pos,DE,,,,,
player,201911100dal,min,OdenIf00,offense,0,,,,,
player,201911100dal,min,OdenIf00,off_pct,0%,,,,,
player,201911100dal,min,OdenIf00,defense,21,,,,,
player,201911100dal,min,OdenIf00,def_pct,30%,,,,,
player,201911100dal,min,OdenIf00,special_teams,0,,,,,
player,201911100dal,min,OdenIf00,st_pct,0%,,,,,
player,201911100dal,min,GedeBe00,pos,LB,,,,,
player,201911100dal,min,GedeBe00,offense,0,,,,,
player,201911100dal,min,GedeBe00,off_pct,0%,,,,,
player,201911100dal,min,GedeBe00,defense,13,,,,,
player,201911100dal,min,GedeBe00,def_pct,18%,,,,,
player,201911100dal,min,GedeBe00,special_teams,16,,,,,
player,201911100dal,min,GedeBe00,st_pct,64%,,,,,
player,201911100dal,min,HillHo00,pos,CB,,,,,
player,201911100dal,min,HillHo00,offense,0,,,,,
player,201911100dal,min,HillHo00,off_pct,0%,,,,,
player,201911100dal,min,HillHo00,defense,11,,,,,
player,201911100dal,min,HillHo00,def_pct,15%,,,,,
player,201911100dal,min,HillHo00,special_teams,12,,,,,
player,201911100dal,min,HillHo00,st_pct,48%,,,,,
player,201911100dal,min,HolmJa01,pos,DT,,,,,
player,201911100dal,min,HolmJa01,offense,0,,,,,
player,201911100dal,min,HolmJa01,off_pct,0%,,,,,
player,201911100dal,min,HolmJa01,defense,9,,,,,
player,201911100dal,min,HolmJa01,def_pct,13%,,,,,
player,201911100dal,min,HolmJa01,special_teams,5,,,,,
player,201911100dal,min,HolmJa01,st_pct,20%,,,,,
player,201911100dal,min,WattAr01,pos,DT,,,,,
player,201911100dal,min,WattAr01,offense,0,,,,,
player,201911100dal,min,WattAr01,off_pct,0%,,,,,
player,201911100dal,min,WattAr01,defense,7,,,,,
player,201911100dal,min,WattAr01,def_pct,10%,,,,,
player,201911100dal,min,WattAr01,special_teams,1,,,,,
player,201911100dal,min,WattAr01,st_pct,4%,,,,,
player,201911100dal,min,KearJa00,pos,FS,,,,,
player,201911100dal,min,KearJa00,offense,0,,,,,
player,201911100dal,min,KearJa00,off_pct,0%,,,,,
player,201911100dal,min,KearJa00,defense,2,,,,,
player,201911100dal,min,KearJa00,def_pct,3%,,,,,
player,201911100dal,min,KearJa00,special_teams,14,,,,,
player,201911100dal,min,KearJa00,st_pct,56%,,,,,
player,201911100dal,min,WilsEr00,pos,LB,,,,,
player,201911100dal,min,WilsEr00,offense,0,,,,,
player,201911100dal,min,WilsEr00,off_pct,0%,,,,,
player,201911100dal,min,WilsEr00,defense,1,,,,,
player,201911100dal,min,WilsEr00,def_pct,1%,,,,,
player,201911100dal,min,WilsEr00,special_teams,14,,,,,
player,201911100dal,min,WilsEr00,st_pct,56%,,,,,
player,201911100dal,min,BoydKr00,pos,CB,,,,,
player,201911100dal,min,BoydKr00,offense,0,,,,,
player,201911100dal,min,BoydKr00,off_pct,0%,,,,,
player,201911100dal,min,BoydKr00,defense,0,,,,,
player,201911100dal,min,BoydKr00,def_pct,0%,,,,,
player,201911100dal,min,BoydKr00,special_teams,17,,,,,
player,201911100dal,min,BoydKr00,st_pct,68%,,,,,
player,201911100dal,min,BrotKe00,pos,LB,,,,,
player,201911100dal,min,BrotKe00,offense,0,,,,,
player,201911100dal,min,BrotKe00,off_pct,0%,,,,,
player,201911100dal,min,BrotKe00,defense,0,,,,,
player,201911100dal,min,BrotKe00,def_pct,0%,,,,,
player,201911100dal,min,BrotKe00,special_teams,14,,,,,
player,201911100dal,min,BrotKe00,st_pct,56%,,,,,
player,201911100dal,min,BoonMi00,pos,RB,,,,,
player,201911100dal,min,BoonMi00,offense,0,,,,,
player,201911100dal,min,BoonMi00,off_pct,0%,,,,,
player,201911100dal,min,BoonMi00,defense,0,,,,,
player,201911100dal,min,BoonMi00,def_pct,0%,,,,,
player,201911100dal,min,BoonMi00,special_teams,14,,,,,
player,201911100dal,min,BoonMi00,st_pct,56%,,,,,
player,201911100dal,min,BailDa00,pos,K,,,,,
player,201911100dal,min,BailDa00,offense,0,,,,,
player,201911100dal,min,BailDa00,off_pct,0%,,,,,
player,201911100dal,min,BailDa00,defense,0,,,,,
player,201911100dal,min,BailDa00,def_pct,0%,,,,,
player,201911100dal,min,BailDa00,special_teams,9,,,,,
player,201911100dal,min,BailDa00,st_pct,36%,,,,,
player,201911100dal,min,CuttAu00,pos,LS,,,,,
player,201911100dal,min,CuttAu00,offense,0,,,,,
player,201911100dal,min,CuttAu00,off_pct,0%,,,,,
player,201911100dal,min,CuttAu00,defense,0,,,,,
player,201911100dal,min,CuttAu00,def_pct,0%,,,,,
player,201911100dal,min,CuttAu00,special_teams,8,,,,,
player,201911100dal,min,CuttAu00,st_pct,32%,,,,,
player,201911100dal,min,ColqBr00,pos,P,,,,,
player,201911100dal,min,ColqBr00,offense,0,,,,,
player,201911100dal,min,ColqBr00,off_pct,0%,,,,,
player,201911100dal,min,ColqBr00,defense,0,,,,,
player,201911100dal,min,ColqBr00,def_pct,0%,,,,,
player,201911100dal,min,ColqBr00,special_teams,8,,,,,
player,201911100dal,min,ColqBr00,st_pct,32%,,,,,
