game,2019,1,20190909,201909090nor,htx,"Houston Texans",28,nor,"New Orleans Saints",30
player,201909090nor,nor,ApplEl00,defense,64,,,,,
player,201909090nor,nor,ApplEl00,def_pct,100%,,,,,
player,201909090nor,nor,ApplEl00,special_teams,0,,,,,
player,201909090nor,nor,ApplEl00,st_pct,0%,,,,,
player,201909090nor,nor,JordCa00,pos,DE,,,,,
player,201909090nor,nor,JordCa00,offense,0,,,,,
player,201909090nor,nor,JordCa00,off_pct,0%,,,,,
player,201909090nor,nor,JordCa00,defense,63,,,,,
player,201909090nor,nor,JordCa00,def_pct,98%,,,,,
player,201909090nor,nor,JordCa00,special_teams,5,,,,,
player,201909090nor,nor,JordCa00,st_pct,17%,,,,,
player,201909090nor,nor,WillMa06,pos,FS,,,,,
player,201909090nor,nor,WillMa06,offense,0,,,,,
player,201909090nor,nor,WillMa06,off_pct,0%,,,,,
player,201909090nor,nor,WillMa06,defense,61,,,,,
player,201909090nor,nor,WillMa06,def_pct,95%,,,,,
player,201909090nor,nor,WillMa06,special_teams,0,,,,,
player,201909090nor,nor,WillMa06,st_pct,0%,,,,,
player,201909090nor,nor,WillP.00,pos,CB,,,,,
player,201909090nor,nor,WillP.00,offense,0,,,,,
player,201909090nor,nor,WillP.00,off_pct,0%,,,,,
player,201909090nor,nor,WillP.00,defense,51,,,,,
player,201909090nor,nor,WillP.00,def_pct,80%,,,,,
player,201909090nor,nor,WillP.00,special_teams,9,,,,,
player,201909090nor,nor,WillP.00,st_pct,30%,,,,,
player,201909090nor,nor,KleiAJ00,pos,LB,,,,,
player,201909090nor,nor,KleiAJ00,offense,0,,,,,
player,201909090nor,nor,KleiAJ00,off_pct,0%,,,,,
player,201909090nor,nor,KleiAJ00,defense,48,,,,,
player,201909090nor,nor,KleiAJ00,def_pct,75%,,,,,
player,201909090nor,nor,KleiAJ00,special_teams,12,,,,,
player,201909090nor,nor,KleiAJ00,st_pct,40%,,,,,
player,201909090nor,nor,BrowMa01,pos,NT,,,,,
player,201909090nor,nor,BrowMa01,offense,0,,,,,
player,201909090nor,nor,BrowMa01,off_pct,0%,,,,,
player,201909090nor,nor,BrowMa01,defense,48,,,,,
player,201909090nor,nor,BrowMa01,def_pct,75%,,,,,
player,201909090nor,nor,BrowMa01,special_teams,5,,,,,
player,201909090nor,nor,BrowMa01,st_pct,17%,,,,,
player,201909090nor,nor,DaveMa00,pos,DE,,,,,
player,201909090nor,nor,DaveMa00,offense,0,,,,,
player,201909090nor,nor,DaveMa00,off_pct,0%,,,,,
player,201909090nor,nor,DaveMa00,defense,47,,,,,
player,201909090nor,nor,DaveMa00,def_pct,73%,,,,,
player,201909090nor,nor,DaveMa00,special_teams,5,,,,,
player,201909090nor,nor,DaveMa00,st_pct,17%,,,,,
player,201909090nor,nor,HendTr00,pos,DE,,,,,
player,201909090nor,nor,HendTr00,offense,0,,,,,
player,201909090nor,nor,HendTr00,off_pct,0%,,,,,
player,201909090nor,nor,HendTr00,defense,34,,,,,
player,201909090nor,nor,HendTr00,def_pct,53%,,,,,
player,201909090nor,nor,HendTr00,special_teams,12,,,,,
player,201909090nor,nor,HendTr00,st_pct,40%,,,,,
player,201909090nor,nor,TuttSh00,pos,DT,,,,,
player,201909090nor,nor,TuttSh00,offense,0,,,,,
player,201909090nor,nor,TuttSh00,off_pct,0%,,,,,
player,201909090nor,nor,TuttSh00,defense,31,,,,,
player,201909090nor,nor,TuttSh00,def_pct,48%,,,,,
player,201909090nor,nor,TuttSh00,special_teams,5,,,,,
player,201909090nor,nor,TuttSh00,st_pct,17%,,,,,
player,201909090nor,nor,AnzaAl00,pos,LB,,,,,
player,201909090nor,nor,AnzaAl00,offense,0,,,,,
player,201909090nor,nor,AnzaAl00,off_pct,0%,,,,,
player,201909090nor,nor,AnzaAl00,defense,29,,,,,
player,201909090nor,nor,AnzaAl00,def_pct,45%,,,,,
player,201909090nor,nor,AnzaAl00,special_teams,2,,,,,
player,201909090nor,nor,AnzaAl00,st_pct,7%,,,,,
player,201909090nor,nor,StalTa00,pos,NT,,,,,
player,201909090nor,nor,StalTa00,offense,0,,,,,
player,201909090nor,nor,StalTa00,off_pct,0%,,,,,
player,201909090nor,nor,StalTa00,defense,22,,,,,
player,201909090nor,nor,StalTa00,def_pct,34%,,,,,
player,201909090nor,nor,StalTa00,special_teams,5,,,,,
player,201909090nor,nor,StalTa00,st_pct,17%,,,,,
player,201909090nor,nor,LoewMi00,pos,DE,,,,,
player,201909090nor,nor,LoewMi00,offense,0,,,,,
player,201909090nor,nor,LoewMi00,off_pct,0%,,,,,
player,201909090nor,nor,LoewMi00,defense,11,,,,,
player,201909090nor,nor,LoewMi00,def_pct,17%,,,,,
player,201909090nor,nor,LoewMi00,special_teams,0,,,,,
player,201909090nor,nor,LoewMi00,st_pct,0%,,,,,
player,201909090nor,nor,GardCh00,pos,SS,,,,,
player,201909090nor,nor,GardCh00,offense,0,,,,,
player,201909090nor,nor,GardCh00,off_pct,0%,,,,,
player,201909090nor,nor,GardCh00,defense,3,,,,,
player,201909090nor,nor,GardCh00,def_pct,5%,,,,,
player,201909090nor,nor,GardCh00,special_teams,21,,,,,
player,201909090nor,nor,GardCh00,st_pct,70%,,,,,
player,201909090nor,nor,HardJu01,pos,CB,,,,,
player,201909090nor,nor,HardJu01,offense,0,,,,,
player,201909090nor,nor,HardJu01,off_pct,0%,,,,,
player,201909090nor,nor,HardJu01,defense,0,,,,,
player,201909090nor,nor,HardJu01,def_pct,0%,,,,,
player,201909090nor,nor,HardJu01,special_teams,23,,,,,
player,201909090nor,nor,HardJu01,st_pct,77%,,,,,
player,201909090nor,nor,GrayJ.00,pos,SS,,,,,
player,201909090nor,nor,GrayJ.00,offense,0,,,,,
player,201909090nor,nor,GrayJ.00,off_pct,0%,,,,,
player,201909090nor,nor,GrayJ.00,defense,0,,,,,
player,201909090nor,nor,GrayJ.00,def_pct,0%,,,,,
player,201909090nor,nor,GrayJ.00,special_teams,18,,,,,
player,201909090nor,nor,GrayJ.00,st_pct,60%,,,,,
player,201909090nor,nor,WashDw00,pos,RB,,,,,
player,201909090nor,nor,WashDw00,offense,0,,,,,
player,201909090nor,nor,WashDw00,off_pct,0%,,,,,
player,201909090nor,nor,WashDw00,defense,0,,,,,
player,201909090nor,nor,WashDw00,def_pct,0%,,,,,
player,201909090nor,nor,WashDw00,special_teams,18,,,,,
player,201909090nor,nor,WashDw00,st_pct,60%,,,,,
player,201909090nor,nor,ElliKa00,pos,LB,,,,,
player,201909090nor,nor,ElliKa00,offense,0,,,,,
player,201909090nor,nor,ElliKa00,off_pct,0%,,,,,
player,201909090nor,nor,ElliKa00,defense,0,,,,,
player,201909090nor,nor,ElliKa00,def_pct,0%,,,,,
player,201909090nor,nor,ElliKa00,special_teams,18,,,,,
player,201909090nor,nor,ElliKa00,st_pct,60%,,,,,
player,201909090nor,nor,LutzWi00,pos,K,,,,,
player,201909090nor,nor,LutzWi00,offense,0,,,,,
player,201909090nor,nor,LutzWi00,off_pct,0%,,,,,
player,201909090nor,nor,LutzWi00,defense,0,,,,,
player,201909090nor,nor,LutzWi00,def_pct,0%,,,,,
player,201909090nor,nor,LutzWi00,special_teams,12,,,,,
player,201909090nor,nor,LutzWi00,st_pct,40%,,,,,
player,201909090nor,nor,AlonKi00,pos,LB,,,,,
player,201909090nor,nor,AlonKi00,offense,0,,,,,
player,201909090nor,nor,AlonKi00,off_pct,0%,,,,,
player,201909090nor,nor,AlonKi00,defense,0,,,,,
player,201909090nor,nor,AlonKi00,def_pct,0%,,,,,
player,201909090nor,nor,AlonKi00,special_teams,11,,,,,
player,201909090nor,nor,AlonKi00,st_pct,37%,,,,,
player,201909090nor,nor,MorsTh00,pos,P,,,,,
player,201909090nor,nor,MorsTh00,offense,0,,,,,
player,201909090nor,nor,MorsTh00,off_pct,0%,,,,,
player,201909090nor,nor,MorsTh00,defense,0,,,,,
player,201909090nor,nor,MorsTh00,def_pct,0%,,,,,
player,201909090nor,nor,MorsTh00,special_teams,10,,,,,
player,201909090nor,nor,MorsTh00,st_pct,33%,,,,,
player,201909090nor,nor,WoodZa00,pos,LS,,,,,
player,201909090nor,nor,WoodZa00,offense,0,,,,,
player,201909090nor,nor,WoodZa00,off_pct,0%,,,,,
player,201909090nor,nor,WoodZa00,defense,0,,,,,
player,201909090nor,nor,WoodZa00,def_pct,0%,,,,,
player,201909090nor,nor,WoodZa00,special_teams,9,,,,,
player,201909090nor,nor,WoodZa00,st_pct,30%,,,,,
player,201909090nor,nor,ClapWi00,pos,C,,,,,
player,201909090nor,nor,ClapWi00,offense,0,,,,,
player,201909090nor,nor,ClapWi00,off_pct,0%,,,,,
player,201909090nor,nor,ClapWi00,defense,0,,,,,
player,201909090nor,nor,ClapWi00,def_pct,0%,,,,,
player,201909090nor,nor,ClapWi00,special_teams,7,,,,,
player,201909090nor,nor,ClapWi00,st_pct,23%,,,,,
player,201909090nor,nor,EastNi00,pos,C,,,,,
player,201909090nor,nor,EastNi00,offense,0,,,,,
player,201909090nor,nor,EastNi00,off_pct,0%,,,,,
player,201909090nor,nor,EastNi00,defense,0,,,,,
player,201909090nor,nor,EastNi00,def_pct,0%,,,,,
player,201909090nor,nor,EastNi00,special_teams,7,,,,,
player,201909090nor,nor,EastNi00,st_pct,23%,,,,,
player,201909090nor,nor,RobiPa99,pos,CB,,,,,
player,201909090nor,nor,RobiPa99,offense,0,,,,,
player,201909090nor,nor,RobiPa99,off_pct,0%,,,,,
player,201909090nor,nor,RobiPa99,defense,0,,,,,
player,201909090nor,nor,RobiPa99,def_pct,0%,,,,,
player,201909090nor,nor,RobiPa99,special_teams,5,,,,,
player,201909090nor,nor,RobiPa99,st_pct,17%,,,,,
player,201909090nor,htx,FultZa00,pos,G,,,,,
player,201909090nor,htx,FultZa00,offense,64,,,,,
player,201909090nor,htx,FultZa00,off_pct,100%,,,,,
player,201909090nor,htx,FultZa00,defense,0,,,,,
player,201909090nor,htx,FultZa00,def_pct,0%,,,,,
player,201909090nor,htx,FultZa00,special_teams,5,,,,,
player,201909090nor,htx,FultZa00,st_pct,17%,,,,,
player,201909090nor,htx,KeleSe00,pos,G,,,,,
player,201909090nor,htx,KeleSe00,offense,64,,,,,
player,201909090nor,htx,KeleSe00,off_pct,100%,,,,,
player,201909090nor,htx,KeleSe00,defense,0,,,,,
player,201909090nor,htx,KeleSe00,def_pct,0%,,,,,
player,201909090nor,htx,KeleSe00,special_teams,5,,,,,
player,201909090nor,htx,KeleSe00,st_pct,17%,,,,,
player,201909090nor,htx,HendSe00,pos,T,,,,,
player,201909090nor,htx,HendSe00,offense,64,,,,,
player,201909090nor,htx,HendSe00,off_pct,100%,,,,,
player,201909090nor,htx,HendSe00,defense,0,,,,,
player,201909090nor,htx,HendSe00,def_pct,0%,,,,,
player,201909090nor,htx,HendSe00,special_teams,5,,,,,
player,201909090nor,htx,HendSe00,st_pct,17%,,,,,
player,201909090nor,htx,TunsLa00,pos,T,,,,,
player,201909090nor,htx,TunsLa00,offense,64,,,,,
player,201909090nor,htx,TunsLa00,off_pct,100%,,,,,
player,201909090nor,htx,TunsLa00,defense,0,,,,,
player,201909090nor,htx,TunsLa00,def_pct,0%,,,,,
player,201909090nor,htx,TunsLa00,special_teams,5,,,,,
player,201909090nor,htx,TunsLa00,st_pct,17%,,,,,
player,201909090nor,htx,MartNi00,pos,C,,,,,
player,201909090nor,htx,MartNi00,offense,64,,,,,
player,201909090nor,htx,MartNi00,off_pct,100%,,,,,
player,201909090nor,htx,MartNi00,defense,0,,,,,
player,201909090nor,htx,MartNi00,def_pct,0%,,,,,
player,201909090nor,htx,MartNi00,special_teams,0,,,,,
player,201909090nor,htx,MartNi00,st_pct,0%,,,,,
player,201909090nor,htx,WatsDe00,pos,QB,,,,,
player,201909090nor,htx,WatsDe00,offense,64,,,,,
player,201909090nor,htx,WatsDe00,off_pct,100%,,,,,
player,201909090nor,htx,WatsDe00,defense,0,,,,,
player,201909090nor,htx,WatsDe00,def_pct,0%,,,,,
player,201909090nor,htx,WatsDe00,special_teams,0,,,,,
player,201909090nor,htx,WatsDe00,st_pct,0%,,,,,
player,201909090nor,htx,HopkDe00,pos,WR,,,,,
player,201909090nor,htx,HopkDe00,offense,63,,,,,
player,201909090nor,htx,HopkDe00,off_pct,98%,,,,,
player,201909090nor,htx,HopkDe00,defense,0,,,,,
player,201909090nor,htx,HopkDe00,def_pct,0%,,,,,
player,201909090nor,htx,HopkDe00,special_teams,0,,,,,
player,201909090nor,htx,HopkDe00,st_pct,0%,,,,,
player,201909090nor,htx,FullWi01,pos,WR,,,,,
player,201909090nor,htx,FullWi01,offense,62,,,,,
player,201909090nor,htx,FullWi01,off_pct,97%,,,,,
player,201909090nor,htx,FullWi01,defense,0,,,,,
player,201909090nor,htx,FullWi01,def_pct,0%,,,,,
player,201909090nor,htx,FullWi01,special_teams,0,,,,,
player,201909090nor,htx,FullWi01,st_pct,0%,,,,,
player,201909090nor,htx,AkinJo00,pos,TE,,,,,
player,201909090nor,htx,AkinJo00,offense,45,,,,,
player,201909090nor,htx,AkinJo00,off_pct,70%,,,,,
player,201909090nor,htx,AkinJo00,defense,0,,,,,
player,201909090nor,htx,AkinJo00,def_pct,0%,,,,,
player,201909090nor,htx,AkinJo00,special_teams,0,,,,,
player,201909090nor,htx,AkinJo00,st_pct,0%,,,,,
player,201909090nor,htx,JohnDu00,pos,RB,,,,,
player,201909090nor,htx,JohnDu00,offense,41,,,,,
player,201909090nor,htx,JohnDu00,off_pct,64%,,,,,
player,201909090nor,htx,JohnDu00,defense,0,,,,,
player,201909090nor,htx,JohnDu00,def_pct,0%,,,,,
player,201909090nor,htx,JohnDu00,special_teams,0,,,,,
player,201909090nor,htx,JohnDu00,st_pct,0%,,,,,
player,201909090nor,htx,FellDa01,pos,TE,,,,,
player,201909090nor,htx,FellDa01,offense,32,,,,,
player,201909090nor,htx,FellDa01,off_pct,50%,,,,,
player,201909090nor,htx,FellDa01,defense,0,,,,,
player,201909090nor,htx,FellDa01,def_pct,0%,,,,,
player,201909090nor,htx,FellDa01,special_teams,5,,,,,
player,201909090nor,htx,FellDa01,st_pct,17%,,,,,
player,201909090nor,htx,CartDe02,pos,WR,,,,,
player,201909090nor,htx,CartDe02,offense,27,,,,,
player,201909090nor,htx,CartDe02,off_pct,42%,,,,,
player,201909090nor,htx,CartDe02,defense,0,,,,,
player,201909090nor,htx,CartDe02,def_pct,0%,,,,,
player,201909090nor,htx,CartDe02,special_teams,8,,,,,
player,201909090nor,htx,CartDe02,st_pct,27%,,,,,
player,201909090nor,htx,StilKe00,pos,WR,,,,,
player,201909090nor,htx,StilKe00,offense,27,,,,,
player,201909090nor,htx,StilKe00,off_pct,42%,,,,,
player,201909090nor,htx,StilKe00,defense,0,,,,,
player,201909090nor,htx,StilKe00,def_pct,0%,,,,,
player,201909090nor,htx,StilKe00,special_teams,0,,,,,
player,201909090nor,htx,StilKe00,st_pct,0%,,,,,
player,201909090nor,htx,HydeCa00,pos,RB,,,,,
player,201909090nor,htx,HydeCa00,offense,23,,,,,
player,201909090nor,htx,HydeCa00,off_pct,36%,,,,,
player,201909090nor,htx,HydeCa00,defense,0,,,,,
player,201909090nor,htx,HydeCa00,def_pct,0%,,,,,
player,201909090nor,htx,HydeCa00,special_teams,0,,,,,
player,201909090nor,htx,HydeCa00,st_pct,0%,,,,,
player,201909090nor,htx,RobyBr00,pos,CB,,,,,
player,201909090nor,htx,RobyBr00,offense,0,,,,,
player,201909090nor,htx,RobyBr00,off_pct,0%,,,,,
player,201909090nor,htx,RobyBr00,defense,66,,,,,
player,201909090nor,htx,RobyBr00,def_pct,100%,,,,,
player,201909090nor,htx,RobyBr00,special_teams,1,,,,,
player,201909090nor,htx,RobyBr00,st_pct,3%,,,,,
player,201909090nor,htx,GipsTa00,pos,FS,,,,,
player,201909090nor,htx,GipsTa00,offense,0,,,,,
player,201909090nor,htx,GipsTa00,off_pct,0%,,,,,
player,201909090nor,htx,GipsTa00,defense,66,,,,,
player,201909090nor,htx,GipsTa00,def_pct,100%,,,,,
player,201909090nor,htx,GipsTa00,special_teams,0,,,,,
player,201909090nor,htx,GipsTa00,st_pct,0%,,,,,
player,201909090nor,htx,ReidJu00,pos,SS,,,,,
player,201909090nor,htx,ReidJu00,offense,0,,,,,
player,201909090nor,htx,ReidJu00,off_pct,0%,,,,,
player,201909090nor,htx,ReidJu00,defense,66,,,,,
player,201909090nor,htx,ReidJu00,def_pct,100%,,,,,
player,201909090nor,htx,ReidJu00,special_teams,0,,,,,
player,201909090nor,htx,ReidJu00,st_pct,0%,,,,,
player,201909090nor,htx,JoseJo20,pos,CB,,,,,
player,201909090nor,htx,JoseJo20,offense,0,,,,,
player,201909090nor,htx,JoseJo20,off_pct,0%,,,,,
player,201909090nor,htx,JoseJo20,defense,66,,,,,
player,201909090nor,htx,JoseJo20,def_pct,100%,,,,,
player,201909090nor,htx,JoseJo20,special_teams,0,,,,,
player,201909090nor,htx,JoseJo20,st_pct,0%,,,,,
player,201909090nor,htx,CunnZa00,pos,LB,,,,,
player,201909090nor,htx,CunnZa00,offense,0,,,,,
player,201909090nor,htx,CunnZa00,off_pct,0%,,,,,
player,201909090nor,htx,CunnZa00,defense,62,,,,,
player,201909090nor,htx,CunnZa00,def_pct,94%,,,,,
player,201909090nor,htx,CunnZa00,special_teams,13,,,,,
player,201909090nor,htx,CunnZa00,st_pct,43%,,,,,
player,201909090nor,htx,McKiBe00,pos,LB,,,,,
player,201909090nor,htx,McKiBe00,offense,0,,,,,
player,201909090nor,htx,McKiBe00,off_pct,0%,,,,,
player,201909090nor,htx,McKiBe00,defense,61,,,,,
player,201909090nor,htx,McKiBe00,def_pct,92%,,,,,
player,201909090nor,htx,McKiBe00,special_teams,3,,,,,
player,201909090nor,htx,McKiBe00,st_pct,10%,,,,,
player,201909090nor,htx,WattJ.00,pos,DE,,,,,
player,201909090nor,htx,WattJ.00,offense,0,,,,,
player,201909090nor,htx,WattJ.00,off_pct,0%,,,,,
player,201909090nor,htx,WattJ.00,defense,60,,,,,
player,201909090nor,htx,WattJ.00,def_pct,91%,,,,,
player,201909090nor,htx,WattJ.00,special_teams,5,,,,,
player,201909090nor,htx,WattJ.00,st_pct,17%,,,,,
player,201909090nor,htx,MercWh00,pos,LB,,,,,
player,201909090nor,htx,MercWh00,offense,0,,,,,
player,201909090nor,htx,MercWh00,off_pct,0%,,,,,
player,201909090nor,htx,MercWh00,defense,60,,,,,
player,201909090nor,htx,MercWh00,def_pct,91%,,,,,
player,201909090nor,htx,MercWh00,special_teams,0,,,,,
player,201909090nor,htx,MercWh00,st_pct,0%,,,,,
player,201909090nor,htx,ColvAa00,pos,CB,,,,,
player,201909090nor,htx,ColvAa00,offense,0,,,,,
player,201909090nor,htx,ColvAa00,off_pct,0%,,,,,
player,201909090nor,htx,ColvAa00,defense,57,,,,,
player,201909090nor,htx,ColvAa00,def_pct,86%,,,,,
player,201909090nor,htx,ColvAa00,special_teams,0,,,,,
player,201909090nor,htx,ColvAa00,st_pct,0%,,,,,
player,201909090nor,htx,ReadD.00,pos,NT,,,,,
player,201909090nor,htx,ReadD.00,offense,0,,,,,
player,201909090nor,htx,ReadD.00,off_pct,0%,,,,,
player,201909090nor,htx,ReadD.00,defense,39,,,,,
player,201909090nor,htx,ReadD.00,def_pct,59%,,,,,
player,201909090nor,htx,ReadD.00,special_teams,8,,,,,
player,201909090nor,htx,ReadD.00,st_pct,27%,,,,,
player,201909090nor,htx,BlacAn00,pos,DE,,,,,
player,201909090nor,htx,BlacAn00,offense,0,,,,,
player,201909090nor,htx,BlacAn00,off_pct,0%,,,,,
player,201909090nor,htx,BlacAn00,defense,27,,,,,
player,201909090nor,htx,BlacAn00,def_pct,41%,,,,,
player,201909090nor,htx,BlacAn00,special_teams,8,,,,,
player,201909090nor,htx,BlacAn00,st_pct,27%,,,,,
player,201909090nor,htx,WatkCa00,pos,DE,,,,,
player,201909090nor,htx,WatkCa00,offense,0,,,,,
player,201909090nor,htx,WatkCa00,off_pct,0%,,,,,
player,201909090nor,htx,WatkCa00,defense,27,,,,,
player,201909090nor,htx,WatkCa00,def_pct,41%,,,,,
player,201909090nor,htx,WatkCa00,special_teams,8,,,,,
player,201909090nor,htx,WatkCa00,st_pct,27%,,,,,
player,201909090nor,htx,AddaJa00,pos,FS,,,,,
player,201909090nor,htx,AddaJa00,offense,0,,,,,
player,201909090nor,htx,AddaJa00,off_pct,0%,,,,,
player,201909090nor,htx,AddaJa00,defense,19,,,,,
player,201909090nor,htx,AddaJa00,def_pct,29%,,,,,
player,201909090nor,htx,AddaJa00,special_teams,16,,,,,
player,201909090nor,htx,AddaJa00,st_pct,53%,,,,,
player,201909090nor,htx,ScarBr00,pos,LB,,,,,
player,201909090nor,htx,ScarBr00,offense,0,,,,,
player,201909090nor,htx,ScarBr00,off_pct,0%,,,,,
player,201909090nor,htx,ScarBr00,defense,18,,,,,
player,201909090nor,htx,ScarBr00,def_pct,27%,,,,,
player,201909090nor,htx,ScarBr00,special_teams,19,,,,,
player,201909090nor,htx,ScarBr00,st_pct,63%,,,,,
player,201909090nor,htx,DunnBr00,pos,NT,,,,,
player,201909090nor,htx,DunnBr00,offense,0,,,,,
player,201909090nor,htx,DunnBr00,off_pct,0%,,,,,
player,201909090nor,htx,DunnBr00,defense,15,,,,,
player,201909090nor,htx,DunnBr00,def_pct,23%,,,,,
player,201909090nor,htx,DunnBr00,special_teams,8,,,,,
player,201909090nor,htx,DunnBr00,st_pct,27%,,,,,
player,201909090nor,htx,MartJa02,pos,LB,,,,,
player,201909090nor,htx,MartJa02,offense,0,,,,,
player,201909090nor,htx,MartJa02,off_pct,0%,,,,,
player,201909090nor,htx,MartJa02,defense,8,,,,,
player,201909090nor,htx,MartJa02,def_pct,12%,,,,,
player,201909090nor,htx,MartJa02,special_teams,7,,,,,
player,201909090nor,htx,MartJa02,st_pct,23%,,,,,
player,201909090nor,htx,CrosKe00,pos,CB,,,,,
player,201909090nor,htx,CrosKe00,offense,0,,,,,
player,201909090nor,htx,CrosKe00,off_pct,0%,,,,,
player,201909090nor,htx,CrosKe00,defense,5,,,,,
player,201909090nor,htx,CrosKe00,def_pct,8%,,,,,
player,201909090nor,htx,CrosKe00,special_teams,15,,,,,
player,201909090nor,htx,CrosKe00,st_pct,50%,,,,,
player,201909090nor,htx,ColeDy00,pos,LB,,,,,
player,201909090nor,htx,ColeDy00,offense,0,,,,,
player,201909090nor,htx,ColeDy00,off_pct,0%,,,,,
player,201909090nor,htx,ColeDy00,defense,4,,,,,
player,201909090nor,htx,ColeDy00,def_pct,6%,,,,,
player,201909090nor,htx,ColeDy00,special_teams,17,,,,,
player,201909090nor,htx,ColeDy00,st_pct,57%,,,,,
player,201909090nor,htx,MoorA.00,pos,FS,,,,,
player,201909090nor,htx,MoorA.00,offense,0,,,,,
player,201909090nor,htx,MoorA.00,off_pct,0%,,,,,
player,201909090nor,htx,MoorA.00,defense,0,,,,,
player,201909090nor,htx,MoorA.00,def_pct,0%,,,,,
player,201909090nor,htx,MoorA.00,special_teams,24,,,,,
player,201909090nor,htx,MoorA.00,st_pct,80%,,,,,
player,201909090nor,htx,MingBa00,pos,LB,,,,,
player,201909090nor,htx,MingBa00,offense,0,,,,,
player,201909090nor,htx,MingBa00,off_pct,0%,,,,,
player,201909090nor,htx,MingBa00,defense,0,,,,,
player,201909090nor,htx,MingBa00,def_pct,0%,,,,,
player,201909090nor,htx,MingBa00,special_teams,19,,,,,
player,201909090nor,htx,MingBa00,st_pct,63%,,,,,
player,201909090nor,htx,KalaPe00,pos,LB,,,,,
player,201909090nor,htx,KalaPe00,offense,0,,,,,
player,201909090nor,htx,KalaPe00,off_pct,0%,,,,,
player,201909090nor,htx,KalaPe00,defense,0,,,,,
player,201909090nor,htx,KalaPe00,def_pct,0%,,,,,
player,201909090nor,htx,KalaPe00,special_teams,17,,,,,
player,201909090nor,htx,KalaPe00,st_pct,57%,,,,,
player,201909090nor,htx,GillCu00,pos,RB,,,,,
player,201909090nor,htx,GillCu00,offense,0,,,,,
player,201909090nor,htx,GillCu00,off_pct,0%,,,,,
player,201909090nor,htx,GillCu00,defense,0,,,,,
player,201909090nor,htx,GillCu00,def_pct,0%,,,,,
player,201909090nor,htx,GillCu00,special_teams,17,,,,,
player,201909090nor,htx,GillCu00,st_pct,57%,,,,,
player,201909090nor,htx,JoneTa00,pos,RB,,,,,
player,201909090nor,htx,JoneTa00,offense,0,,,,,
player,201909090nor,htx,JoneTa00,off_pct,0%,,,,,
player,201909090nor,htx,JoneTa00,defense,0,,,,,
player,201909090nor,htx,JoneTa00,def_pct,0%,,,,,
player,201909090nor,htx,JoneTa00,special_teams,16,,,,,
player,201909090nor,htx,JoneTa00,st_pct,53%,,,,,
player,201909090nor,htx,JohnLo01,pos,CB,,,,,
player,201909090nor,htx,JohnLo01,offense,0,,,,,
player,201909090nor,htx,JohnLo01,off_pct,0%,,,,,
player,201909090nor,htx,JohnLo01,defense,0,,,,,
player,201909090nor,htx,JohnLo01,def_pct,0%,,,,,
player,201909090nor,htx,JohnLo01,special_teams,13,,,,,
player,201909090nor,htx,JohnLo01,st_pct,43%,,,,,
player,201909090nor,htx,DaniTr00,pos,P,,,,,
player,201909090nor,htx,DaniTr00,offense,0,,,,,
player,201909090nor,htx,DaniTr00,off_pct,0%,,,,,
player,201909090nor,htx,DaniTr00,defense,0,,,,,
player,201909090nor,htx,DaniTr00,def_pct,0%,,,,,
player,201909090nor,htx,DaniTr00,special_teams,10,,,,,
player,201909090nor,htx,DaniTr00,st_pct,33%,,,,,
player,201909090nor,htx,FairKa01,pos,K,,,,,
player,201909090nor,htx,FairKa01,offense,0,,,,,
player,201909090nor,htx,FairKa01,off_pct,0%,,,,,
player,201909090nor,htx,FairKa01,defense,0,,,,,
player,201909090nor,htx,FairKa01,def_pct,0%,,,,,
player,201909090nor,htx,FairKa01,special_teams,10,,,,,
player,201909090nor,htx,FairKa01,st_pct,33%,,,,,
player,201909090nor,htx,WeekJo00,pos,LS,,,,,
player,201909090nor,htx,WeekJo00,offense,0,,,,,
player,201909090nor,htx,WeekJo00,off_pct,0%,,,,,
player,201909090nor,htx,WeekJo00,defense,0,,,,,
player,201909090nor,htx,WeekJo00,def_pct,0%,,,,,
player,201909090nor,htx,WeekJo00,special_teams,10,,,,,
player,201909090nor,htx,WeekJo00,st_pct,33%,,,,,
player,201909090nor,htx,AdamJe01,pos,TE,,,,,
player,201909090nor,htx,AdamJe01,offense,0,,,,,
player,201909090nor,htx,AdamJe01,off_pct,0%,,,,,
player,201909090nor,htx,AdamJe01,defense,0,,,,,
player,201909090nor,htx,AdamJe01,def_pct,0%,,,,,
player,201909090nor,htx,AdamJe01,special_teams,5,,,,,
player,201909090nor,htx,AdamJe01,st_pct,17%,,,,,
player,201909090nor,htx,SchaMa01,pos,G,,,,,
player,201909090nor,htx,SchaMa01,offense,0,,,,,
player,201909090nor,htx,SchaMa01,off_pct,0%,,,,,
player,201909090nor,htx,SchaMa01,defense,0,,,,,
player,201909090nor,htx,SchaMa01,def_pct,0%,,,,,
player,201909090nor,htx,SchaMa01,special_teams,5,,,,,
player,201909090nor,htx,SchaMa01,st_pct,17%,,,,,
player,201909090nor,htx,JohnRo06,pos,T,,,,,
player,201909090nor,htx,JohnRo06,offense,0,,,,,
player,201909090nor,htx,JohnRo06,off_pct,0%,,,,,
player,201909090nor,htx,JohnRo06,defense,0,,,,,
player,201909090nor,htx,JohnRo06,def_pct,0%,,,,,
player,201909090nor,htx,JohnRo06,special_teams,5,,,,,
player,201909090nor,htx,JohnRo06,st_pct,17%,,,,,
