game,2019,3,20190922,201909220clt,atl,"Atlanta Falcons",24,clt,"Indianapolis Colts",27
player,201909220clt,clt,NelsQu00,def_pct,0%,,,,,
player,201909220clt,clt,NelsQu00,special_teams,5,,,,,
player,201909220clt,clt,NelsQu00,st_pct,23%,,,,,
player,201909220clt,clt,SmitBr06,pos,G,,,,,
player,201909220clt,clt,SmitBr06,offense,67,,,,,
player,201909220clt,clt,SmitBr06,off_pct,100%,,,,,
player,201909220clt,clt,SmitBr06,defense,0,,,,,
player,201909220clt,clt,SmitBr06,def_pct,0%,,,,,
player,201909220clt,clt,SmitBr06,special_teams,5,,,,,
player,201909220clt,clt,SmitBr06,st_pct,23%,,,,,
player,201909220clt,clt,CastAn00,pos,T,,,,,
player,201909220clt,clt,CastAn00,offense,67,,,,,
player,201909220clt,clt,CastAn00,off_pct,100%,,,,,
player,201909220clt,clt,CastAn00,defense,0,,,,,
player,201909220clt,clt,CastAn00,def_pct,0%,,,,,
player,201909220clt,clt,CastAn00,special_teams,5,,,,,
player,201909220clt,clt,CastAn00,st_pct,23%,,,,,
player,201909220clt,clt,KellRy00,pos,C,,,,,
player,201909220clt,clt,KellRy00,offense,67,,,,,
player,201909220clt,clt,KellRy00,off_pct,100%,,,,,
player,201909220clt,clt,KellRy00,defense,0,,,,,
player,201909220clt,clt,KellRy00,def_pct,0%,,,,,
player,201909220clt,clt,KellRy00,special_teams,0,,,,,
player,201909220clt,clt,KellRy00,st_pct,0%,,,,,
player,201909220clt,clt,BrisJa00,pos,QB,,,,,
player,201909220clt,clt,BrisJa00,offense,67,,,,,
player,201909220clt,clt,BrisJa00,off_pct,100%,,,,,
player,201909220clt,clt,BrisJa00,defense,0,,,,,
player,201909220clt,clt,BrisJa00,def_pct,0%,,,,,
player,201909220clt,clt,BrisJa00,special_teams,0,,,,,
player,201909220clt,clt,BrisJa00,st_pct,0%,,,,,
player,201909220clt,clt,DoylJa00,pos,TE,,,,,
player,201909220clt,clt,DoylJa00,offense,46,,,,,
player,201909220clt,clt,DoylJa00,off_pct,69%,,,,,
player,201909220clt,clt,DoylJa00,defense,0,,,,,
player,201909220clt,clt,DoylJa00,def_pct,0%,,,,,
player,201909220clt,clt,DoylJa00,special_teams,0,,,,,
player,201909220clt,clt,DoylJa00,st_pct,0%,,,,,
player,201909220clt,clt,MackMa00,pos,RB,,,,,
player,201909220clt,clt,MackMa00,offense,41,,,,,
player,201909220clt,clt,MackMa00,off_pct,61%,,,,,
player,201909220clt,clt,MackMa00,defense,0,,,,,
player,201909220clt,clt,MackMa00,def_pct,0%,,,,,
player,201909220clt,clt,MackMa00,special_teams,0,,,,,
player,201909220clt,clt,MackMa00,st_pct,0%,,,,,
player,201909220clt,clt,CainDe00,pos,WR,,,,,
player,201909220clt,clt,CainDe00,offense,37,,,,,
player,201909220clt,clt,CainDe00,off_pct,55%,,,,,
player,201909220clt,clt,CainDe00,defense,0,,,,,
player,201909220clt,clt,CainDe00,def_pct,0%,,,,,
player,201909220clt,clt,CainDe00,special_teams,0,,,,,
player,201909220clt,clt,CainDe00,st_pct,0%,,,,,
player,201909220clt,clt,HiltT.00,pos,WR,,,,,
player,201909220clt,clt,HiltT.00,offense,35,,,,,
player,201909220clt,clt,HiltT.00,off_pct,52%,,,,,
player,201909220clt,clt,HiltT.00,defense,0,,,,,
player,201909220clt,clt,HiltT.00,def_pct,0%,,,,,
player,201909220clt,clt,HiltT.00,special_teams,0,,,,,
player,201909220clt,clt,HiltT.00,st_pct,0%,,,,,
player,201909220clt,clt,EbroEr00,pos,TE,,,,,
player,201909220clt,clt,EbroEr00,offense,35,,,,,
player,201909220clt,clt,EbroEr00,off_pct,52%,,,,,
player,201909220clt,clt,EbroEr00,defense,0,,,,,
player,201909220clt,clt,EbroEr00,def_pct,0%,,,,,
player,201909220clt,clt,EbroEr00,special_teams,0,,,,,
player,201909220clt,clt,EbroEr00,st_pct,0%,,,,,
player,201909220clt,clt,PascZa00,pos,WR,,,,,
player,201909220clt,clt,PascZa00,offense,30,,,,,
player,201909220clt,clt,PascZa00,off_pct,45%,,,,,
player,201909220clt,clt,PascZa00,defense,0,,,,,
player,201909220clt,clt,PascZa00,def_pct,0%,,,,,
player,201909220clt,clt,PascZa00,special_teams,7,,,,,
player,201909220clt,clt,PascZa00,st_pct,32%,,,,,
player,201909220clt,clt,CampPa00,pos,WR,,,,,
player,201909220clt,clt,CampPa00,offense,30,,,,,
player,201909220clt,clt,CampPa00,off_pct,45%,,,,,
player,201909220clt,clt,CampPa00,defense,0,,,,,
player,201909220clt,clt,CampPa00,def_pct,0%,,,,,
player,201909220clt,clt,CampPa00,special_teams,5,,,,,
player,201909220clt,clt,CampPa00,st_pct,23%,,,,,
player,201909220clt,clt,RogeCh02,pos,WR,,,,,
player,201909220clt,clt,RogeCh02,offense,27,,,,,
player,201909220clt,clt,RogeCh02,off_pct,40%,,,,,
player,201909220clt,clt,RogeCh02,defense,0,,,,,
player,201909220clt,clt,RogeCh02,def_pct,0%,,,,,
player,201909220clt,clt,RogeCh02,special_teams,1,,,,,
player,201909220clt,clt,RogeCh02,st_pct,5%,,,,,
player,201909220clt,clt,AlieMo00,pos,TE,,,,,
player,201909220clt,clt,AlieMo00,offense,25,,,,,
player,201909220clt,clt,AlieMo00,off_pct,37%,,,,,
player,201909220clt,clt,AlieMo00,defense,0,,,,,
player,201909220clt,clt,AlieMo00,def_pct,0%,,,,,
player,201909220clt,clt,AlieMo00,special_teams,10,,,,,
player,201909220clt,clt,AlieMo00,st_pct,45%,,,,,
player,201909220clt,clt,HineNy00,pos,RB,,,,,
player,201909220clt,clt,HineNy00,offense,18,,,,,
player,201909220clt,clt,HineNy00,off_pct,27%,,,,,
player,201909220clt,clt,HineNy00,defense,0,,,,,
player,201909220clt,clt,HineNy00,def_pct,0%,,,,,
player,201909220clt,clt,HineNy00,special_teams,0,,,,,
player,201909220clt,clt,HineNy00,st_pct,0%,,,,,
player,201909220clt,clt,WilkJo01,pos,RB,,,,,
player,201909220clt,clt,WilkJo01,offense,9,,,,,
player,201909220clt,clt,WilkJo01,off_pct,13%,,,,,
player,201909220clt,clt,WilkJo01,defense,0,,,,,
player,201909220clt,clt,WilkJo01,def_pct,0%,,,,,
player,201909220clt,clt,WilkJo01,special_teams,7,,,,,
player,201909220clt,clt,WilkJo01,st_pct,32%,,,,,
player,201909220clt,clt,HaegJo00,pos,G,,,,,
player,201909220clt,clt,HaegJo00,offense,2,,,,,
player,201909220clt,clt,HaegJo00,off_pct,3%,,,,,
player,201909220clt,clt,HaegJo00,defense,0,,,,,
player,201909220clt,clt,HaegJo00,def_pct,0%,,,,,
player,201909220clt,clt,HaegJo00,special_teams,5,,,,,
player,201909220clt,clt,HaegJo00,st_pct,23%,,,,,
player,201909220clt,clt,WalkAn01,pos,LB,,,,,
player,201909220clt,clt,WalkAn01,offense,0,,,,,
player,201909220clt,clt,WalkAn01,off_pct,0%,,,,,
player,201909220clt,clt,WalkAn01,defense,60,,,,,
player,201909220clt,clt,WalkAn01,def_pct,100%,,,,,
player,201909220clt,clt,WalkAn01,special_teams,5,,,,,
player,201909220clt,clt,WalkAn01,st_pct,23%,,,,,
player,201909220clt,clt,DesiPi00,pos,CB,,,,,
player,201909220clt,clt,DesiPi00,offense,0,,,,,
player,201909220clt,clt,DesiPi00,off_pct,0%,,,,,
player,201909220clt,clt,DesiPi00,defense,60,,,,,
player,201909220clt,clt,DesiPi00,def_pct,100%,,,,,
player,201909220clt,clt,DesiPi00,special_teams,0,,,,,
player,201909220clt,clt,DesiPi00,st_pct,0%,,,,,
player,201909220clt,clt,MoorKe03,pos,CB,,,,,
player,201909220clt,clt,MoorKe03,offense,0,,,,,
player,201909220clt,clt,MoorKe03,off_pct,0%,,,,,
player,201909220clt,clt,MoorKe03,defense,56,,,,,
player,201909220clt,clt,MoorKe03,def_pct,93%,,,,,
player,201909220clt,clt,MoorKe03,special_teams,2,,,,,
player,201909220clt,clt,MoorKe03,st_pct,9%,,,,,
player,201909220clt,clt,OkerBo00,pos,LB,,,,,
player,201909220clt,clt,OkerBo00,offense,0,,,,,
player,201909220clt,clt,OkerBo00,off_pct,0%,,,,,
player,201909220clt,clt,OkerBo00,defense,54,,,,,
player,201909220clt,clt,OkerBo00,def_pct,90%,,,,,
player,201909220clt,clt,OkerBo00,special_teams,6,,,,,
player,201909220clt,clt,OkerBo00,st_pct,27%,,,,,
player,201909220clt,clt,GeatCl00,pos,SS,,,,,
player,201909220clt,clt,GeatCl00,offense,0,,,,,
player,201909220clt,clt,GeatCl00,off_pct,0%,,,,,
player,201909220clt,clt,GeatCl00,defense,52,,,,,
player,201909220clt,clt,GeatCl00,def_pct,87%,,,,,
player,201909220clt,clt,GeatCl00,special_teams,8,,,,,
player,201909220clt,clt,GeatCl00,st_pct,36%,,,,,
player,201909220clt,clt,AutrDe00,pos,DT,,,,,
player,201909220clt,clt,AutrDe00,offense,0,,,,,
player,201909220clt,clt,AutrDe00,off_pct,0%,,,,,
player,201909220clt,clt,AutrDe00,defense,45,,,,,
player,201909220clt,clt,AutrDe00,def_pct,75%,,,,,
player,201909220clt,clt,AutrDe00,special_teams,4,,,,,
player,201909220clt,clt,AutrDe00,st_pct,18%,,,,,
player,201909220clt,clt,HousJu00,pos,LB,,,,,
player,201909220clt,clt,HousJu00,offense,0,,,,,
player,201909220clt,clt,HousJu00,off_pct,0%,,,,,
player,201909220clt,clt,HousJu00,defense,45,,,,,
player,201909220clt,clt,HousJu00,def_pct,75%,,,,,
player,201909220clt,clt,HousJu00,special_teams,0,,,,,
player,201909220clt,clt,HousJu00,st_pct,0%,,,,,
player,201909220clt,clt,HookMa00,pos,FS,,,,,
player,201909220clt,clt,HookMa00,offense,0,,,,,
player,201909220clt,clt,HookMa00,off_pct,0%,,,,,
player,201909220clt,clt,HookMa00,defense,42,,,,,
player,201909220clt,clt,HookMa00,def_pct,70%,,,,,
player,201909220clt,clt,HookMa00,special_teams,2,,,,,
player,201909220clt,clt,HookMa00,st_pct,9%,,,,,
player,201909220clt,clt,MuhaAl00,pos,DE,,,,,
player,201909220clt,clt,MuhaAl00,offense,0,,,,,
player,201909220clt,clt,MuhaAl00,off_pct,0%,,,,,
player,201909220clt,clt,MuhaAl00,defense,41,,,,,
player,201909220clt,clt,MuhaAl00,def_pct,68%,,,,,
player,201909220clt,clt,MuhaAl00,special_teams,1,,,,,
player,201909220clt,clt,MuhaAl00,st_pct,5%,,,,,
player,201909220clt,clt,HuntMa00,pos,DT,,,,,
player,201909220clt,clt,HuntMa00,offense,0,,,,,
player,201909220clt,clt,HuntMa00,off_pct,0%,,,,,
player,201909220clt,clt,HuntMa00,defense,36,,,,,
player,201909220clt,clt,HuntMa00,def_pct,60%,,,,,
player,201909220clt,clt,HuntMa00,special_teams,10,,,,,
player,201909220clt,clt,HuntMa00,st_pct,45%,,,,,
player,201909220clt,clt,StewGr00,pos,NT,,,,,
player,201909220clt,clt,StewGr00,offense,0,,,,,
player,201909220clt,clt,StewGr00,off_pct,0%,,,,,
player,201909220clt,clt,StewGr00,defense,32,,,,,
player,201909220clt,clt,StewGr00,def_pct,53%,,,,,
player,201909220clt,clt,StewGr00,special_teams,10,,,,,
player,201909220clt,clt,StewGr00,st_pct,45%,,,,,
player,201909220clt,clt,WillKh00,pos,SS,,,,,
player,201909220clt,clt,WillKh00,offense,0,,,,,
player,201909220clt,clt,WillKh00,off_pct,0%,,,,,
player,201909220clt,clt,WillKh00,defense,27,,,,,
player,201909220clt,clt,WillKh00,def_pct,45%,,,,,
player,201909220clt,clt,WillKh00,special_teams,12,,,,,
player,201909220clt,clt,WillKh00,st_pct,55%,,,,,
player,201909220clt,clt,Ya-SRo00,pos,CB,,,,,
player,201909220clt,clt,Ya-SRo00,offense,0,,,,,
player,201909220clt,clt,Ya-SRo00,off_pct,0%,,,,,
player,201909220clt,clt,Ya-SRo00,defense,27,,,,,
player,201909220clt,clt,Ya-SRo00,def_pct,45%,,,,,
player,201909220clt,clt,Ya-SRo00,special_teams,10,,,,,
player,201909220clt,clt,Ya-SRo00,st_pct,45%,,,,,
player,201909220clt,clt,WilsQu01,pos,CB,,,,,
player,201909220clt,clt,WilsQu01,offense,0,,,,,
player,201909220clt,clt,WilsQu01,off_pct,0%,,,,,
player,201909220clt,clt,WilsQu01,defense,21,,,,,
player,201909220clt,clt,WilsQu01,def_pct,35%,,,,,
player,201909220clt,clt,WilsQu01,special_teams,0,,,,,
player,201909220clt,clt,WilsQu01,st_pct,0%,,,,,
player,201909220clt,clt,AdamMa00,pos,LB,,,,,
player,201909220clt,clt,AdamMa00,offense,0,,,,,
player,201909220clt,clt,AdamMa00,off_pct,0%,,,,,
player,201909220clt,clt,AdamMa00,defense,19,,,,,
player,201909220clt,clt,AdamMa00,def_pct,32%,,,,,
player,201909220clt,clt,AdamMa00,special_teams,17,,,,,
player,201909220clt,clt,AdamMa00,st_pct,77%,,,,,
player,201909220clt,clt,BanoBe00,pos,DE,,,,,
player,201909220clt,clt,BanoBe00,offense,0,,,,,
player,201909220clt,clt,BanoBe00,off_pct,0%,,,,,
player,201909220clt,clt,BanoBe00,defense,19,,,,,
player,201909220clt,clt,BanoBe00,def_pct,32%,,,,,
player,201909220clt,clt,BanoBe00,special_teams,4,,,,,
player,201909220clt,clt,BanoBe00,st_pct,18%,,,,,
player,201909220clt,clt,TuraKe00,pos,DE,,,,,
player,201909220clt,clt,TuraKe00,offense,0,,,,,
player,201909220clt,clt,TuraKe00,off_pct,0%,,,,,
player,201909220clt,clt,TuraKe00,defense,13,,,,,
player,201909220clt,clt,TuraKe00,def_pct,22%,,,,,
player,201909220clt,clt,TuraKe00,special_teams,1,,,,,
player,201909220clt,clt,TuraKe00,st_pct,5%,,,,,
player,201909220clt,clt,LewiTy00,pos,DT,,,,,
player,201909220clt,clt,LewiTy00,offense,0,,,,,
player,201909220clt,clt,LewiTy00,off_pct,0%,,,,,
player,201909220clt,clt,LewiTy00,defense,8,,,,,
player,201909220clt,clt,LewiTy00,def_pct,13%,,,,,
player,201909220clt,clt,LewiTy00,special_teams,0,,,,,
player,201909220clt,clt,LewiTy00,st_pct,0%,,,,,
player,201909220clt,clt,SpeeEJ00,pos,LB,,,,,
player,201909220clt,clt,SpeeEJ00,offense,0,,,,,
player,201909220clt,clt,SpeeEJ00,off_pct,0%,,,,,
player,201909220clt,clt,SpeeEJ00,defense,3,,,,,
player,201909220clt,clt,SpeeEJ00,def_pct,5%,,,,,
player,201909220clt,clt,SpeeEJ00,special_teams,11,,,,,
player,201909220clt,clt,SpeeEJ00,st_pct,50%,,,,,
player,201909220clt,clt,LewiRy01,pos,CB,,,,,
player,201909220clt,clt,LewiRy01,offense,0,,,,,
player,201909220clt,clt,LewiRy01,off_pct,0%,,,,,
player,201909220clt,clt,LewiRy01,defense,0,,,,,
player,201909220clt,clt,LewiRy01,def_pct,0%,,,,,
player,201909220clt,clt,LewiRy01,special_teams,17,,,,,
player,201909220clt,clt,LewiRy01,st_pct,77%,,,,,
player,201909220clt,clt,OdumGe00,pos,FS,,,,,
player,201909220clt,clt,OdumGe00,offense,0,,,,,
player,201909220clt,clt,OdumGe00,off_pct,0%,,,,,
player,201909220clt,clt,OdumGe00,defense,0,,,,,
player,201909220clt,clt,OdumGe00,def_pct,0%,,,,,
player,201909220clt,clt,OdumGe00,special_teams,17,,,,,
player,201909220clt,clt,OdumGe00,st_pct,77%,,,,,
player,201909220clt,clt,FranZa00,pos,LB,,,,,
player,201909220clt,clt,FranZa00,offense,0,,,,,
player,201909220clt,clt,FranZa00,off_pct,0%,,,,,
player,201909220clt,clt,FranZa00,defense,0,,,,,
player,201909220clt,clt,FranZa00,def_pct,0%,,,,,
player,201909220clt,clt,FranZa00,special_teams,17,,,,,
player,201909220clt,clt,FranZa00,st_pct,77%,,,,,
player,201909220clt,clt,SancRi00,pos,P,,,,,
player,201909220clt,clt,SancRi00,offense,0,,,,,
player,201909220clt,clt,SancRi00,off_pct,0%,,,,,
player,201909220clt,clt,SancRi00,defense,0,,,,,
player,201909220clt,clt,SancRi00,def_pct,0%,,,,,
player,201909220clt,clt,SancRi00,special_teams,12,,,,,
player,201909220clt,clt,SancRi00,st_pct,55%,,,,,
player,201909220clt,clt,MillRo03,pos,SS,,,,,
player,201909220clt,clt,MillRo03,offense,0,,,,,
player,201909220clt,clt,MillRo03,off_pct,0%,,,,,
player,201909220clt,clt,MillRo03,defense,0,,,,,
player,201909220clt,clt,MillRo03,def_pct,0%,,,,,
player,201909220clt,clt,MillRo03,special_teams,10,,,,,
player,201909220clt,clt,MillRo03,st_pct,45%,,,,,
player,201909220clt,clt,RhodLu00,pos,LS,,,,,
player,201909220clt,clt,RhodLu00,offense,0,,,,,
player,201909220clt,clt,RhodLu00,off_pct,0%,,,,,
player,201909220clt,clt,RhodLu00,defense,0,,,,,
player,201909220clt,clt,RhodLu00,def_pct,0%,,,,,
player,201909220clt,clt,RhodLu00,special_teams,6,,,,,
player,201909220clt,clt,RhodLu00,st_pct,27%,,,,,
player,201909220clt,clt,vinatada01,pos,K,,,,,
player,201909220clt,clt,vinatada01,offense,0,,,,,
player,201909220clt,clt,vinatada01,off_pct,0%,,,,,
player,201909220clt,clt,vinatada01,defense,0,,,,,
player,201909220clt,clt,vinatada01,def_pct,0%,,,,,
player,201909220clt,clt,vinatada01,special_teams,5,,,,,
player,201909220clt,clt,vinatada01,st_pct,23%,,,,,
player,201909220clt,atl,MattJa00,pos,T,,,,,
player,201909220clt,atl,MattJa00,offense,60,,,,,
player,201909220clt,atl,MattJa00,off_pct,100%,,,,,
player,201909220clt,atl,MattJa00,defense,0,,,,,
player,201909220clt,atl,MattJa00,def_pct,0%,,,,,
player,201909220clt,atl,MattJa00,special_teams,4,,,,,
player,201909220clt,atl,MattJa00,st_pct,18%,,,,,
player,201909220clt,atl,McGaKa00,pos,T,,,,,
player,201909220clt,atl,McGaKa00,offense,60,,,,,
player,201909220clt,atl,McGaKa00,off_pct,100%,,,,,
player,201909220clt,atl,McGaKa00,defense,0,,,,,
player,201909220clt,atl,McGaKa00,def_pct,0%,,,,,
player,201909220clt,atl,McGaKa00,special_teams,4,,,,,
player,201909220clt,atl,McGaKa00,st_pct,18%,,,,,
player,201909220clt,atl,CarpJa00,pos,G,,,,,
player,201909220clt,atl,CarpJa00,offense,60,,,,,
player,201909220clt,atl,CarpJa00,off_pct,100%,,,,,
player,201909220clt,atl,CarpJa00,defense,0,,,,,
player,201909220clt,atl,CarpJa00,def_pct,0%,,,,,
player,201909220clt,atl,CarpJa00,special_teams,4,,,,,
player,201909220clt,atl,CarpJa00,st_pct,18%,,,,,
player,201909220clt,atl,MackAl20,pos,C,,,,,
player,201909220clt,atl,MackAl20,offense,60,,,,,
player,201909220clt,atl,MackAl20,off_pct,100%,,,,,
player,201909220clt,atl,MackAl20,defense,0,,,,,
player,201909220clt,atl,MackAl20,def_pct,0%,,,,,
player,201909220clt,atl,MackAl20,special_teams,0,,,,,
player,201909220clt,atl,MackAl20,st_pct,0%,,,,,
player,201909220clt,atl,RyanMa00,pos,QB,,,,,
player,201909220clt,atl,RyanMa00,offense,60,,,,,
player,201909220clt,atl,RyanMa00,off_pct,100%,,,,,
player,201909220clt,atl,RyanMa00,defense,0,,,,,
player,201909220clt,atl,RyanMa00,def_pct,0%,,,,,
player,201909220clt,atl,RyanMa00,special_teams,0,,,,,
player,201909220clt,atl,RyanMa00,st_pct,0%,,,,,
player,201909220clt,atl,FreeDe00,pos,RB,,,,,
player,201909220clt,atl,FreeDe00,offense,54,,,,,
player,201909220clt,atl,FreeDe00,off_pct,90%,,,,,
player,201909220clt,atl,FreeDe00,defense,0,,,,,
player,201909220clt,atl,FreeDe00,def_pct,0%,,,,,
player,201909220clt,atl,FreeDe00,special_teams,0,,,,,
player,201909220clt,atl,FreeDe00,st_pct,0%,,,,,
player,201909220clt,atl,BrowJa04,pos,G,,,,,
player,201909220clt,atl,BrowJa04,offense,53,,,,,
player,201909220clt,atl,BrowJa04,off_pct,88%,,,,,
player,201909220clt,atl,BrowJa04,defense,0,,,,,
player,201909220clt,atl,BrowJa04,def_pct,0%,,,,,
player,201909220clt,atl,BrowJa04,special_teams,2,,,,,
player,201909220clt,atl,BrowJa04,st_pct,9%,,,,,
player,201909220clt,atl,HoopAu00,pos,TE,,,,,
player,201909220clt,atl,HoopAu00,offense,53,,,,,
player,201909220clt,atl,HoopAu00,off_pct,88%,,,,,
player,201909220clt,atl,HoopAu00,defense,0,,,,,
player,201909220clt,atl,HoopAu00,def_pct,0%,,,,,
player,201909220clt,atl,HoopAu00,special_teams,0,,,,,
player,201909220clt,atl,HoopAu00,st_pct,0%,,,,,
player,201909220clt,atl,SanuMo00,pos,WR,,,,,
player,201909220clt,atl,SanuMo00,offense,49,,,,,
player,201909220clt,atl,SanuMo00,off_pct,82%,,,,,
player,201909220clt,atl,SanuMo00,defense,0,,,,,
player,201909220clt,atl,SanuMo00,def_pct,0%,,,,,
player,201909220clt,atl,SanuMo00,special_teams,0,,,,,
player,201909220clt,atl,SanuMo00,st_pct,0%,,,,,
player,201909220clt,atl,RidlCa00,pos,WR,,,,,
player,201909220clt,atl,RidlCa00,offense,45,,,,,
player,201909220clt,atl,RidlCa00,off_pct,75%,,,,,
player,201909220clt,atl,RidlCa00,defense,0,,,,,
player,201909220clt,atl,RidlCa00,def_pct,0%,,,,,
player,201909220clt,atl,RidlCa00,special_teams,0,,,,,
player,201909220clt,atl,RidlCa00,st_pct,0%,,,,,
player,201909220clt,atl,JoneJu02,pos,WR,,,,,
player,201909220clt,atl,JoneJu02,offense,45,,,,,
player,201909220clt,atl,JoneJu02,off_pct,75%,,,,,
player,201909220clt,atl,JoneJu02,defense,0,,,,,
player,201909220clt,atl,JoneJu02,def_pct,0%,,,,,
player,201909220clt,atl,JoneJu02,special_teams,0,,,,,
player,201909220clt,atl,JoneJu02,st_pct,0%,,,,,
player,201909220clt,atl,StocLu00,pos,TE,,,,,
player,201909220clt,atl,StocLu00,offense,23,,,,,
player,201909220clt,atl,StocLu00,off_pct,38%,,,,,
player,201909220clt,atl,StocLu00,defense,0,,,,,
player,201909220clt,atl,StocLu00,def_pct,0%,,,,,
player,201909220clt,atl,StocLu00,special_teams,11,,,,,
player,201909220clt,atl,StocLu00,st_pct,50%,,,,,
player,201909220clt,atl,SmitKe03,pos,FB,,,,,
player,201909220clt,atl,SmitKe03,offense,11,,,,,
player,201909220clt,atl,SmitKe03,off_pct,18%,,,,,
player,201909220clt,atl,SmitKe03,defense,0,,,,,
player,201909220clt,atl,SmitKe03,def_pct,0%,,,,,
player,201909220clt,atl,SmitKe03,special_teams,10,,,,,
player,201909220clt,atl,SmitKe03,st_pct,45%,,,,,
player,201909220clt,atl,GageRu00,pos,WR,,,,,
player,201909220clt,atl,GageRu00,offense,9,,,,,
player,201909220clt,atl,GageRu00,off_pct,15%,,,,,
player,201909220clt,atl,GageRu00,defense,0,,,,,
player,201909220clt,atl,GageRu00,def_pct,0%,,,,,
player,201909220clt,atl,GageRu00,special_teams,18,,,,,
player,201909220clt,atl,GageRu00,st_pct,82%,,,,,
player,201909220clt,atl,SchwWe00,pos,C,,,,,
player,201909220clt,atl,SchwWe00,offense,7,,,,,
player,201909220clt,atl,SchwWe00,off_pct,12%,,,,,
player,201909220clt,atl,SchwWe00,defense,0,,,,,
player,201909220clt,atl,SchwWe00,def_pct,0%,,,,,
player,201909220clt,atl,SchwWe00,special_teams,4,,,,,
player,201909220clt,atl,SchwWe00,st_pct,18%,,,,,
player,201909220clt,atl,HardJu00,pos,WR,,,,,
player,201909220clt,atl,HardJu00,offense,5,,,,,
player,201909220clt,atl,HardJu00,off_pct,8%,,,,,
player,201909220clt,atl,HardJu00,defense,0,,,,,
player,201909220clt,atl,HardJu00,def_pct,0%,,,,,
player,201909220clt,atl,HardJu00,special_teams,7,,,,,
player,201909220clt,atl,HardJu00,st_pct,32%,,,,,
player,201909220clt,atl,BarnKe00,pos,RB,,,,,
player,201909220clt,atl,BarnKe00,offense,3,,,,,
player,201909220clt,atl,BarnKe00,off_pct,5%,,,,,
player,201909220clt,atl,BarnKe00,defense,0,,,,,
player,201909220clt,atl,BarnKe00,def_pct,0%,,,,,
player,201909220clt,atl,BarnKe00,special_teams,7,,,,,
player,201909220clt,atl,BarnKe00,st_pct,32%,,,,,
player,201909220clt,atl,SmitIt00,pos,RB,,,,,
player,201909220clt,atl,SmitIt00,offense,3,,,,,
player,201909220clt,atl,SmitIt00,off_pct,5%,,,,,
player,201909220clt,atl,SmitIt00,defense,0,,,,,
player,201909220clt,atl,SmitIt00,def_pct,0%,,,,,
player,201909220clt,atl,SmitIt00,special_teams,0,,,,,
player,201909220clt,atl,SmitIt00,st_pct,0%,,,,,
player,201909220clt,atl,JoneDe01,pos,LB,,,,,
player,201909220clt,atl,JoneDe01,offense,0,,,,,
player,201909220clt,atl,JoneDe01,off_pct,0%,,,,,
player,201909220clt,atl,JoneDe01,defense,67,,,,,
player,201909220clt,atl,JoneDe01,def_pct,100%,,,,,
player,201909220clt,atl,JoneDe01,special_teams,5,,,,,
player,201909220clt,atl,JoneDe01,st_pct,23%,,,,,
player,201909220clt,atl,TrufDe00,pos,CB,,,,,
player,201909220clt,atl,TrufDe00,offense,0,,,,,
player,201909220clt,atl,TrufDe00,off_pct,0%,,,,,
player,201909220clt,atl,TrufDe00,defense,65,,,,,
player,201909220clt,atl,TrufDe00,def_pct,97%,,,,,
player,201909220clt,atl,TrufDe00,special_teams,0,,,,,
player,201909220clt,atl,TrufDe00,st_pct,0%,,,,,
player,201909220clt,atl,AlleRi00,pos,SS,,,,,
player,201909220clt,atl,AlleRi00,offense,0,,,,,
player,201909220clt,atl,AlleRi00,off_pct,0%,,,,,
player,201909220clt,atl,AlleRi00,defense,63,,,,,
player,201909220clt,atl,AlleRi00,def_pct,94%,,,,,
player,201909220clt,atl,AlleRi00,special_teams,0,,,,,
player,201909220clt,atl,AlleRi00,st_pct,0%,,,,,
player,201909220clt,atl,OlivIs00,pos,CB,,,,,
player,201909220clt,atl,OlivIs00,offense,0,,,,,
player,201909220clt,atl,OlivIs00,off_pct,0%,,,,,
player,201909220clt,atl,OlivIs00,defense,62,,,,,
player,201909220clt,atl,OlivIs00,def_pct,93%,,,,,
player,201909220clt,atl,OlivIs00,special_teams,0,,,,,
player,201909220clt,atl,OlivIs00,st_pct,0%,,,,,
player,201909220clt,atl,CampDe00,pos,LB,,,,,
player,201909220clt,atl,CampDe00,offense,0,,,,,
player,201909220clt,atl,CampDe00,off_pct,0%,,,,,
player,201909220clt,atl,CampDe00,defense,51,,,,,
player,201909220clt,atl,CampDe00,def_pct,76%,,,,,
player,201909220clt,atl,CampDe00,special_teams,4,,,,,
player,201909220clt,atl,CampDe00,st_pct,18%,,,,,
player,201909220clt,atl,BeasVi00,pos,DE,,,,,
player,201909220clt,atl,BeasVi00,offense,0,,,,,
player,201909220clt,atl,BeasVi00,off_pct,0%,,,,,
player,201909220clt,atl,BeasVi00,defense,49,,,,,
player,201909220clt,atl,BeasVi00,def_pct,73%,,,,,
player,201909220clt,atl,BeasVi00,special_teams,0,,,,,
player,201909220clt,atl,BeasVi00,st_pct,0%,,,,,
player,201909220clt,atl,JarrGr00,pos,DT,,,,,
player,201909220clt,atl,JarrGr00,offense,0,,,,,
player,201909220clt,atl,JarrGr00,off_pct,0%,,,,,
player,201909220clt,atl,JarrGr00,defense,44,,,,,
player,201909220clt,atl,JarrGr00,def_pct,66%,,,,,
player,201909220clt,atl,JarrGr00,special_teams,4,,,,,
player,201909220clt,atl,JarrGr00,st_pct,18%,,,,,
player,201909220clt,atl,CrawJa00,pos,DT,,,,,
