game,2019,16,20191222,201912220chi,kan,"Kansas City Chiefs",26,chi,"Chicago Bears",3
player,201912220chi,kan,MahoPa00,offense,65,,,,,
player,201912220chi,kan,MahoPa00,off_pct,98%,,,,,
player,201912220chi,kan,MahoPa00,defense,0,,,,,
player,201912220chi,kan,MahoPa00,def_pct,0%,,,,,
player,201912220chi,kan,MahoPa00,special_teams,0,,,,,
player,201912220chi,kan,MahoPa00,st_pct,0%,,,,,
player,201912220chi,kan,KelcTr00,pos,TE,,,,,
player,201912220chi,kan,KelcTr00,offense,61,,,,,
player,201912220chi,kan,KelcTr00,off_pct,92%,,,,,
player,201912220chi,kan,KelcTr00,defense,0,,,,,
player,201912220chi,kan,KelcTr00,def_pct,0%,,,,,
player,201912220chi,kan,KelcTr00,special_teams,0,,,,,
player,201912220chi,kan,KelcTr00,st_pct,0%,,,,,
player,201912220chi,kan,HillTy00,pos,WR,,,,,
player,201912220chi,kan,HillTy00,offense,59,,,,,
player,201912220chi,kan,HillTy00,off_pct,89%,,,,,
player,201912220chi,kan,HillTy00,defense,0,,,,,
player,201912220chi,kan,HillTy00,def_pct,0%,,,,,
player,201912220chi,kan,HillTy00,special_teams,0,,,,,
player,201912220chi,kan,HillTy00,st_pct,0%,,,,,
player,201912220chi,kan,WatkSa00,pos,WR,,,,,
player,201912220chi,kan,WatkSa00,offense,51,,,,,
player,201912220chi,kan,WatkSa00,off_pct,77%,,,,,
player,201912220chi,kan,WatkSa00,defense,0,,,,,
player,201912220chi,kan,WatkSa00,def_pct,0%,,,,,
player,201912220chi,kan,WatkSa00,special_teams,0,,,,,
player,201912220chi,kan,WatkSa00,st_pct,0%,,,,,
player,201912220chi,kan,RobiDe01,pos,WR,,,,,
player,201912220chi,kan,RobiDe01,offense,35,,,,,
player,201912220chi,kan,RobiDe01,off_pct,53%,,,,,
player,201912220chi,kan,RobiDe01,defense,0,,,,,
player,201912220chi,kan,RobiDe01,def_pct,0%,,,,,
player,201912220chi,kan,RobiDe01,special_teams,3,,,,,
player,201912220chi,kan,RobiDe01,st_pct,15%,,,,,
player,201912220chi,kan,WillDa10,pos,RB,,,,,
player,201912220chi,kan,WillDa10,offense,35,,,,,
player,201912220chi,kan,WillDa10,off_pct,53%,,,,,
player,201912220chi,kan,WillDa10,defense,0,,,,,
player,201912220chi,kan,WillDa10,def_pct,0%,,,,,
player,201912220chi,kan,WillDa10,special_teams,0,,,,,
player,201912220chi,kan,WillDa10,st_pct,0%,,,,,
player,201912220chi,kan,BellBl00,pos,TE,,,,,
player,201912220chi,kan,BellBl00,offense,26,,,,,
player,201912220chi,kan,BellBl00,off_pct,39%,,,,,
player,201912220chi,kan,BellBl00,defense,0,,,,,
player,201912220chi,kan,BellBl00,def_pct,0%,,,,,
player,201912220chi,kan,BellBl00,special_teams,10,,,,,
player,201912220chi,kan,BellBl00,st_pct,50%,,,,,
player,201912220chi,kan,WareSp00,pos,RB,,,,,
player,201912220chi,kan,WareSp00,offense,24,,,,,
player,201912220chi,kan,WareSp00,off_pct,36%,,,,,
player,201912220chi,kan,WareSp00,defense,0,,,,,
player,201912220chi,kan,WareSp00,def_pct,0%,,,,,
player,201912220chi,kan,WareSp00,special_teams,2,,,,,
player,201912220chi,kan,WareSp00,st_pct,10%,,,,,
player,201912220chi,kan,HardMe00,pos,WR,,,,,
player,201912220chi,kan,HardMe00,offense,23,,,,,
player,201912220chi,kan,HardMe00,off_pct,35%,,,,,
player,201912220chi,kan,HardMe00,defense,0,,,,,
player,201912220chi,kan,HardMe00,def_pct,0%,,,,,
player,201912220chi,kan,HardMe00,special_teams,5,,,,,
player,201912220chi,kan,HardMe00,st_pct,25%,,,,,
player,201912220chi,kan,ThomDa06,pos,RB,,,,,
player,201912220chi,kan,ThomDa06,offense,6,,,,,
player,201912220chi,kan,ThomDa06,off_pct,9%,,,,,
player,201912220chi,kan,ThomDa06,defense,0,,,,,
player,201912220chi,kan,ThomDa06,def_pct,0%,,,,,
player,201912220chi,kan,ThomDa06,special_teams,6,,,,,
player,201912220chi,kan,ThomDa06,st_pct,30%,,,,,
player,201912220chi,kan,SherAn00,pos,FB,,,,,
player,201912220chi,kan,SherAn00,offense,4,,,,,
player,201912220chi,kan,SherAn00,off_pct,6%,,,,,
player,201912220chi,kan,SherAn00,defense,0,,,,,
player,201912220chi,kan,SherAn00,def_pct,0%,,,,,
player,201912220chi,kan,SherAn00,special_teams,18,,,,,
player,201912220chi,kan,SherAn00,st_pct,90%,,,,,
player,201912220chi,kan,PrinBy00,pos,WR,,,,,
player,201912220chi,kan,PrinBy00,offense,4,,,,,
player,201912220chi,kan,PrinBy00,off_pct,6%,,,,,
player,201912220chi,kan,PrinBy00,defense,0,,,,,
player,201912220chi,kan,PrinBy00,def_pct,0%,,,,,
player,201912220chi,kan,PrinBy00,special_teams,14,,,,,
player,201912220chi,kan,PrinBy00,st_pct,70%,,,,,
player,201912220chi,kan,AlleNi00,pos,C,,,,,
player,201912220chi,kan,AlleNi00,offense,2,,,,,
player,201912220chi,kan,AlleNi00,off_pct,3%,,,,,
player,201912220chi,kan,AlleNi00,defense,0,,,,,
player,201912220chi,kan,AlleNi00,def_pct,0%,,,,,
player,201912220chi,kan,AlleNi00,special_teams,5,,,,,
player,201912220chi,kan,AlleNi00,st_pct,25%,,,,,
player,201912220chi,kan,MoorMa01,pos,QB,,,,,
player,201912220chi,kan,MoorMa01,offense,1,,,,,
player,201912220chi,kan,MoorMa01,off_pct,2%,,,,,
player,201912220chi,kan,MoorMa01,defense,0,,,,,
player,201912220chi,kan,MoorMa01,def_pct,0%,,,,,
player,201912220chi,kan,MoorMa01,special_teams,0,,,,,
player,201912220chi,kan,MoorMa01,st_pct,0%,,,,,
player,201912220chi,kan,WardCh01,pos,CB,,,,,
player,201912220chi,kan,WardCh01,offense,0,,,,,
player,201912220chi,kan,WardCh01,off_pct,0%,,,,,
player,201912220chi,kan,WardCh01,defense,63,,,,,
player,201912220chi,kan,WardCh01,def_pct,100%,,,,,
player,201912220chi,kan,WardCh01,special_teams,4,,,,,
player,201912220chi,kan,WardCh01,st_pct,20%,,,,,
player,201912220chi,kan,FullKe00,pos,CB,,,,,
player,201912220chi,kan,FullKe00,offense,0,,,,,
player,201912220chi,kan,FullKe00,off_pct,0%,,,,,
player,201912220chi,kan,FullKe00,defense,57,,,,,
player,201912220chi,kan,FullKe00,def_pct,90%,,,,,
player,201912220chi,kan,FullKe00,special_teams,0,,,,,
player,201912220chi,kan,FullKe00,st_pct,0%,,,,,
player,201912220chi,kan,KpasTa00,pos,DE,,,,,
player,201912220chi,kan,KpasTa00,offense,0,,,,,
player,201912220chi,kan,KpasTa00,off_pct,0%,,,,,
player,201912220chi,kan,KpasTa00,defense,56,,,,,
player,201912220chi,kan,KpasTa00,def_pct,89%,,,,,
player,201912220chi,kan,KpasTa00,special_teams,2,,,,,
player,201912220chi,kan,KpasTa00,st_pct,10%,,,,,
player,201912220chi,kan,SoreDa01,pos,FS,,,,,
player,201912220chi,kan,SoreDa01,offense,0,,,,,
player,201912220chi,kan,SoreDa01,off_pct,0%,,,,,
player,201912220chi,kan,SoreDa01,defense,54,,,,,
player,201912220chi,kan,SoreDa01,def_pct,86%,,,,,
player,201912220chi,kan,SoreDa01,special_teams,15,,,,,
player,201912220chi,kan,SoreDa01,st_pct,75%,,,,,
player,201912220chi,kan,MathTy00,pos,SS,,,,,
player,201912220chi,kan,MathTy00,offense,0,,,,,
player,201912220chi,kan,MathTy00,off_pct,0%,,,,,
player,201912220chi,kan,MathTy00,defense,54,,,,,
player,201912220chi,kan,MathTy00,def_pct,86%,,,,,
player,201912220chi,kan,MathTy00,special_teams,0,,,,,
player,201912220chi,kan,MathTy00,st_pct,0%,,,,,
player,201912220chi,kan,ThorJu00,pos,FS,,,,,
player,201912220chi,kan,ThorJu00,offense,0,,,,,
player,201912220chi,kan,ThorJu00,off_pct,0%,,,,,
player,201912220chi,kan,ThorJu00,defense,54,,,,,
player,201912220chi,kan,ThorJu00,def_pct,86%,,,,,
player,201912220chi,kan,ThorJu00,special_teams,0,,,,,
player,201912220chi,kan,ThorJu00,st_pct,0%,,,,,
player,201912220chi,kan,BreeBa00,pos,CB,,,,,
player,201912220chi,kan,BreeBa00,offense,0,,,,,
player,201912220chi,kan,BreeBa00,off_pct,0%,,,,,
player,201912220chi,kan,BreeBa00,defense,54,,,,,
player,201912220chi,kan,BreeBa00,def_pct,86%,,,,,
player,201912220chi,kan,BreeBa00,special_teams,0,,,,,
player,201912220chi,kan,BreeBa00,st_pct,0%,,,,,
player,201912220chi,kan,ClarFr01,pos,DE,,,,,
player,201912220chi,kan,ClarFr01,offense,0,,,,,
player,201912220chi,kan,ClarFr01,off_pct,0%,,,,,
player,201912220chi,kan,ClarFr01,defense,43,,,,,
player,201912220chi,kan,ClarFr01,def_pct,68%,,,,,
player,201912220chi,kan,ClarFr01,special_teams,0,,,,,
player,201912220chi,kan,ClarFr01,st_pct,0%,,,,,
player,201912220chi,kan,JoneCh09,pos,DT,,,,,
player,201912220chi,kan,JoneCh09,offense,0,,,,,
player,201912220chi,kan,JoneCh09,off_pct,0%,,,,,
player,201912220chi,kan,JoneCh09,defense,42,,,,,
player,201912220chi,kan,JoneCh09,def_pct,67%,,,,,
player,201912220chi,kan,JoneCh09,special_teams,1,,,,,
player,201912220chi,kan,JoneCh09,st_pct,5%,,,,,
player,201912220chi,kan,HitcAn00,pos,LB,,,,,
player,201912220chi,kan,HitcAn00,offense,0,,,,,
player,201912220chi,kan,HitcAn00,off_pct,0%,,,,,
player,201912220chi,kan,HitcAn00,defense,37,,,,,
player,201912220chi,kan,HitcAn00,def_pct,59%,,,,,
player,201912220chi,kan,HitcAn00,special_teams,1,,,,,
player,201912220chi,kan,HitcAn00,st_pct,5%,,,,,
player,201912220chi,kan,NnadDe00,pos,DT,,,,,
player,201912220chi,kan,NnadDe00,offense,0,,,,,
player,201912220chi,kan,NnadDe00,off_pct,0%,,,,,
player,201912220chi,kan,NnadDe00,defense,27,,,,,
player,201912220chi,kan,NnadDe00,def_pct,43%,,,,,
player,201912220chi,kan,NnadDe00,special_teams,1,,,,,
player,201912220chi,kan,NnadDe00,st_pct,5%,,,,,
player,201912220chi,kan,NiemBe00,pos,LB,,,,,
player,201912220chi,kan,NiemBe00,offense,0,,,,,
player,201912220chi,kan,NiemBe00,off_pct,0%,,,,,
player,201912220chi,kan,NiemBe00,defense,26,,,,,
player,201912220chi,kan,NiemBe00,def_pct,41%,,,,,
player,201912220chi,kan,NiemBe00,special_teams,15,,,,,
player,201912220chi,kan,NiemBe00,st_pct,75%,,,,,
player,201912220chi,kan,HarrDa07,pos,LB,,,,,
player,201912220chi,kan,HarrDa07,offense,0,,,,,
player,201912220chi,kan,HarrDa07,off_pct,0%,,,,,
player,201912220chi,kan,HarrDa07,defense,21,,,,,
player,201912220chi,kan,HarrDa07,def_pct,33%,,,,,
player,201912220chi,kan,HarrDa07,special_teams,1,,,,,
player,201912220chi,kan,HarrDa07,st_pct,5%,,,,,
player,201912220chi,kan,SaunKh00,pos,DT,,,,,
player,201912220chi,kan,SaunKh00,offense,0,,,,,
player,201912220chi,kan,SaunKh00,off_pct,0%,,,,,
player,201912220chi,kan,SaunKh00,defense,18,,,,,
player,201912220chi,kan,SaunKh00,def_pct,29%,,,,,
player,201912220chi,kan,SaunKh00,special_teams,0,,,,,
player,201912220chi,kan,SaunKh00,st_pct,0%,,,,,
player,201912220chi,kan,SuggTe99,pos,LB,,,,,
player,201912220chi,kan,SuggTe99,offense,0,,,,,
player,201912220chi,kan,SuggTe99,off_pct,0%,,,,,
player,201912220chi,kan,SuggTe99,defense,17,,,,,
player,201912220chi,kan,SuggTe99,def_pct,27%,,,,,
player,201912220chi,kan,SuggTe99,special_teams,0,,,,,
player,201912220chi,kan,SuggTe99,st_pct,0%,,,,,
player,201912220chi,kan,PennMi00,pos,NT,,,,,
player,201912220chi,kan,PennMi00,offense,0,,,,,
player,201912220chi,kan,PennMi00,off_pct,0%,,,,,
player,201912220chi,kan,PennMi00,defense,14,,,,,
player,201912220chi,kan,PennMi00,def_pct,22%,,,,,
player,201912220chi,kan,PennMi00,special_teams,0,,,,,
player,201912220chi,kan,PennMi00,st_pct,0%,,,,,
player,201912220chi,kan,RaglRe00,pos,LB,,,,,
player,201912220chi,kan,RaglRe00,offense,0,,,,,
player,201912220chi,kan,RaglRe00,off_pct,0%,,,,,
player,201912220chi,kan,RaglRe00,defense,12,,,,,
player,201912220chi,kan,RaglRe00,def_pct,19%,,,,,
player,201912220chi,kan,RaglRe00,special_teams,0,,,,,
player,201912220chi,kan,RaglRe00,st_pct,0%,,,,,
player,201912220chi,kan,WattAr00,pos,SS,,,,,
player,201912220chi,kan,WattAr00,offense,0,,,,,
player,201912220chi,kan,WattAr00,off_pct,0%,,,,,
player,201912220chi,kan,WattAr00,defense,11,,,,,
player,201912220chi,kan,WattAr00,def_pct,17%,,,,,
player,201912220chi,kan,WattAr00,special_teams,13,,,,,
player,201912220chi,kan,WattAr00,st_pct,65%,,,,,
player,201912220chi,kan,LucaJo00,pos,SS,,,,,
player,201912220chi,kan,LucaJo00,offense,0,,,,,
player,201912220chi,kan,LucaJo00,off_pct,0%,,,,,
player,201912220chi,kan,LucaJo00,defense,9,,,,,
player,201912220chi,kan,LucaJo00,def_pct,14%,,,,,
player,201912220chi,kan,LucaJo00,special_teams,15,,,,,
player,201912220chi,kan,LucaJo00,st_pct,75%,,,,,
player,201912220chi,kan,LeexDa00,pos,LB,,,,,
player,201912220chi,kan,LeexDa00,offense,0,,,,,
player,201912220chi,kan,LeexDa00,off_pct,0%,,,,,
player,201912220chi,kan,LeexDa00,defense,9,,,,,
player,201912220chi,kan,LeexDa00,def_pct,14%,,,,,
player,201912220chi,kan,LeexDa00,special_teams,14,,,,,
player,201912220chi,kan,LeexDa00,st_pct,70%,,,,,
player,201912220chi,kan,BrowAl02,pos,CB,,,,,
player,201912220chi,kan,BrowAl02,offense,0,,,,,
player,201912220chi,kan,BrowAl02,off_pct,0%,,,,,
player,201912220chi,kan,BrowAl02,defense,9,,,,,
player,201912220chi,kan,BrowAl02,def_pct,14%,,,,,
player,201912220chi,kan,BrowAl02,special_teams,8,,,,,
player,201912220chi,kan,BrowAl02,st_pct,40%,,,,,
player,201912220chi,kan,WilsDa02,pos,LB,,,,,
player,201912220chi,kan,WilsDa02,offense,0,,,,,
player,201912220chi,kan,WilsDa02,off_pct,0%,,,,,
player,201912220chi,kan,WilsDa02,defense,6,,,,,
player,201912220chi,kan,WilsDa02,def_pct,10%,,,,,
player,201912220chi,kan,WilsDa02,special_teams,0,,,,,
player,201912220chi,kan,WilsDa02,st_pct,0%,,,,,
player,201912220chi,kan,ODanDo00,pos,LB,,,,,
player,201912220chi,kan,ODanDo00,offense,0,,,,,
player,201912220chi,kan,ODanDo00,off_pct,0%,,,,,
player,201912220chi,kan,ODanDo00,defense,0,,,,,
player,201912220chi,kan,ODanDo00,def_pct,0%,,,,,
player,201912220chi,kan,ODanDo00,special_teams,15,,,,,
player,201912220chi,kan,ODanDo00,st_pct,75%,,,,,
player,201912220chi,kan,ButkHa00,pos,K,,,,,
player,201912220chi,kan,ButkHa00,offense,0,,,,,
player,201912220chi,kan,ButkHa00,off_pct,0%,,,,,
player,201912220chi,kan,ButkHa00,defense,0,,,,,
player,201912220chi,kan,ButkHa00,def_pct,0%,,,,,
player,201912220chi,kan,ButkHa00,special_teams,11,,,,,
player,201912220chi,kan,ButkHa00,st_pct,55%,,,,,
player,201912220chi,kan,ColqDu20,pos,P,,,,,
player,201912220chi,kan,ColqDu20,offense,0,,,,,
player,201912220chi,kan,ColqDu20,off_pct,0%,,,,,
player,201912220chi,kan,ColqDu20,defense,0,,,,,
player,201912220chi,kan,ColqDu20,def_pct,0%,,,,,
player,201912220chi,kan,ColqDu20,special_teams,8,,,,,
player,201912220chi,kan,ColqDu20,st_pct,40%,,,,,
player,201912220chi,kan,WincJa00,pos,LS,,,,,
player,201912220chi,kan,WincJa00,offense,0,,,,,
player,201912220chi,kan,WincJa00,off_pct,0%,,,,,
player,201912220chi,kan,WincJa00,defense,0,,,,,
player,201912220chi,kan,WincJa00,def_pct,0%,,,,,
player,201912220chi,kan,WincJa00,special_teams,8,,,,,
player,201912220chi,kan,WincJa00,st_pct,40%,,,,,
