game,2019,9,20191103,201911030rav,nwe,"New England Patriots",20,rav,"Baltimore Ravens",37
player,201911030rav,rav,FortL.00,pos,LB,,,,,
player,201911030rav,rav,FortL.00,offense,0,,,,,
player,201911030rav,rav,FortL.00,off_pct,0%,,,,,
player,201911030rav,rav,FortL.00,defense,18,,,,,
player,201911030rav,rav,FortL.00,def_pct,27%,,,,,
player,201911030rav,rav,FortL.00,special_teams,23,,,,,
player,201911030rav,rav,FortL.00,st_pct,77%,,,,,
player,201911030rav,rav,AverAn00,pos,CB,,,,,
player,201911030rav,rav,AverAn00,offense,0,,,,,
player,201911030rav,rav,AverAn00,off_pct,0%,,,,,
player,201911030rav,rav,AverAn00,defense,13,,,,,
player,201911030rav,rav,AverAn00,def_pct,19%,,,,,
player,201911030rav,rav,AverAn00,special_teams,11,,,,,
player,201911030rav,rav,AverAn00,st_pct,37%,,,,,
player,201911030rav,rav,LeviAn00,pos,SS,,,,,
player,201911030rav,rav,LeviAn00,offense,0,,,,,
player,201911030rav,rav,LeviAn00,off_pct,0%,,,,,
player,201911030rav,rav,LeviAn00,defense,8,,,,,
player,201911030rav,rav,LeviAn00,def_pct,12%,,,,,
player,201911030rav,rav,LeviAn00,special_teams,23,,,,,
player,201911030rav,rav,LeviAn00,st_pct,77%,,,,,
player,201911030rav,rav,BoarCh00,pos,LB,,,,,
player,201911030rav,rav,BoarCh00,offense,0,,,,,
player,201911030rav,rav,BoarCh00,off_pct,0%,,,,,
player,201911030rav,rav,BoarCh00,defense,0,,,,,
player,201911030rav,rav,BoarCh00,def_pct,0%,,,,,
player,201911030rav,rav,BoarCh00,special_teams,23,,,,,
player,201911030rav,rav,BoarCh00,st_pct,77%,,,,,
player,201911030rav,rav,RichJo00,pos,SS,,,,,
player,201911030rav,rav,RichJo00,offense,0,,,,,
player,201911030rav,rav,RichJo00,off_pct,0%,,,,,
player,201911030rav,rav,RichJo00,defense,0,,,,,
player,201911030rav,rav,RichJo00,def_pct,0%,,,,,
player,201911030rav,rav,RichJo00,special_teams,20,,,,,
player,201911030rav,rav,RichJo00,st_pct,67%,,,,,
player,201911030rav,rav,JackBe00,pos,FS,,,,,
player,201911030rav,rav,JackBe00,offense,0,,,,,
player,201911030rav,rav,JackBe00,off_pct,0%,,,,,
player,201911030rav,rav,JackBe00,defense,0,,,,,
player,201911030rav,rav,JackBe00,def_pct,0%,,,,,
player,201911030rav,rav,JackBe00,special_teams,16,,,,,
player,201911030rav,rav,JackBe00,st_pct,53%,,,,,
player,201911030rav,rav,TuckJu00,pos,K,,,,,
player,201911030rav,rav,TuckJu00,offense,0,,,,,
player,201911030rav,rav,TuckJu00,off_pct,0%,,,,,
player,201911030rav,rav,TuckJu00,defense,0,,,,,
player,201911030rav,rav,TuckJu00,def_pct,0%,,,,,
player,201911030rav,rav,TuckJu00,special_teams,14,,,,,
player,201911030rav,rav,TuckJu00,st_pct,47%,,,,,
player,201911030rav,rav,JoneCy00,pos,CB,,,,,
player,201911030rav,rav,JoneCy00,offense,0,,,,,
player,201911030rav,rav,JoneCy00,off_pct,0%,,,,,
player,201911030rav,rav,JoneCy00,defense,0,,,,,
player,201911030rav,rav,JoneCy00,def_pct,0%,,,,,
player,201911030rav,rav,JoneCy00,special_teams,12,,,,,
player,201911030rav,rav,JoneCy00,st_pct,40%,,,,,
player,201911030rav,rav,KochSa20,pos,P,,,,,
player,201911030rav,rav,KochSa20,offense,0,,,,,
player,201911030rav,rav,KochSa20,off_pct,0%,,,,,
player,201911030rav,rav,KochSa20,defense,0,,,,,
player,201911030rav,rav,KochSa20,def_pct,0%,,,,,
player,201911030rav,rav,KochSa20,special_teams,9,,,,,
player,201911030rav,rav,KochSa20,st_pct,30%,,,,,
player,201911030rav,rav,CoxxMo00,pos,LS,,,,,
player,201911030rav,rav,CoxxMo00,offense,0,,,,,
player,201911030rav,rav,CoxxMo00,off_pct,0%,,,,,
player,201911030rav,rav,CoxxMo00,defense,0,,,,,
player,201911030rav,rav,CoxxMo00,def_pct,0%,,,,,
player,201911030rav,rav,CoxxMo00,special_teams,9,,,,,
player,201911030rav,rav,CoxxMo00,st_pct,30%,,,,,
player,201911030rav,nwe,NewhMa20,pos,T,,,,,
player,201911030rav,nwe,NewhMa20,offense,67,,,,,
player,201911030rav,nwe,NewhMa20,off_pct,100%,,,,,
player,201911030rav,nwe,NewhMa20,defense,0,,,,,
player,201911030rav,nwe,NewhMa20,def_pct,0%,,,,,
player,201911030rav,nwe,NewhMa20,special_teams,4,,,,,
player,201911030rav,nwe,NewhMa20,st_pct,13%,,,,,
player,201911030rav,nwe,CannMa00,pos,T,,,,,
player,201911030rav,nwe,CannMa00,offense,67,,,,,
player,201911030rav,nwe,CannMa00,off_pct,100%,,,,,
player,201911030rav,nwe,CannMa00,defense,0,,,,,
player,201911030rav,nwe,CannMa00,def_pct,0%,,,,,
player,201911030rav,nwe,CannMa00,special_teams,4,,,,,
player,201911030rav,nwe,CannMa00,st_pct,13%,,,,,
player,201911030rav,nwe,KarrTe00,pos,C,,,,,
player,201911030rav,nwe,KarrTe00,offense,67,,,,,
player,201911030rav,nwe,KarrTe00,off_pct,100%,,,,,
player,201911030rav,nwe,KarrTe00,defense,0,,,,,
player,201911030rav,nwe,KarrTe00,def_pct,0%,,,,,
player,201911030rav,nwe,KarrTe00,special_teams,4,,,,,
player,201911030rav,nwe,KarrTe00,st_pct,13%,,,,,
player,201911030rav,nwe,SanuMo00,pos,WR,,,,,
player,201911030rav,nwe,SanuMo00,offense,67,,,,,
player,201911030rav,nwe,SanuMo00,off_pct,100%,,,,,
player,201911030rav,nwe,SanuMo00,defense,0,,,,,
player,201911030rav,nwe,SanuMo00,def_pct,0%,,,,,
player,201911030rav,nwe,SanuMo00,special_teams,2,,,,,
player,201911030rav,nwe,SanuMo00,st_pct,7%,,,,,
player,201911030rav,nwe,WatsBe00,pos,TE,,,,,
player,201911030rav,nwe,WatsBe00,offense,67,,,,,
player,201911030rav,nwe,WatsBe00,off_pct,100%,,,,,
player,201911030rav,nwe,WatsBe00,defense,0,,,,,
player,201911030rav,nwe,WatsBe00,def_pct,0%,,,,,
player,201911030rav,nwe,WatsBe00,special_teams,0,,,,,
player,201911030rav,nwe,WatsBe00,st_pct,0%,,,,,
player,201911030rav,nwe,EdelJu00,pos,WR,,,,,
player,201911030rav,nwe,EdelJu00,offense,67,,,,,
player,201911030rav,nwe,EdelJu00,off_pct,100%,,,,,
player,201911030rav,nwe,EdelJu00,defense,0,,,,,
player,201911030rav,nwe,EdelJu00,def_pct,0%,,,,,
player,201911030rav,nwe,EdelJu00,special_teams,0,,,,,
player,201911030rav,nwe,EdelJu00,st_pct,0%,,,,,
player,201911030rav,nwe,BradTo00,pos,QB,,,,,
player,201911030rav,nwe,BradTo00,offense,67,,,,,
player,201911030rav,nwe,BradTo00,off_pct,100%,,,,,
player,201911030rav,nwe,BradTo00,defense,0,,,,,
player,201911030rav,nwe,BradTo00,def_pct,0%,,,,,
player,201911030rav,nwe,BradTo00,special_teams,0,,,,,
player,201911030rav,nwe,BradTo00,st_pct,0%,,,,,
player,201911030rav,nwe,ThunJo00,pos,G,,,,,
player,201911030rav,nwe,ThunJo00,offense,67,,,,,
player,201911030rav,nwe,ThunJo00,off_pct,100%,,,,,
player,201911030rav,nwe,ThunJo00,defense,0,,,,,
player,201911030rav,nwe,ThunJo00,def_pct,0%,,,,,
player,201911030rav,nwe,ThunJo00,special_teams,0,,,,,
player,201911030rav,nwe,ThunJo00,st_pct,0%,,,,,
player,201911030rav,nwe,MasoSh01,pos,G,,,,,
player,201911030rav,nwe,MasoSh01,offense,67,,,,,
player,201911030rav,nwe,MasoSh01,off_pct,100%,,,,,
player,201911030rav,nwe,MasoSh01,defense,0,,,,,
player,201911030rav,nwe,MasoSh01,def_pct,0%,,,,,
player,201911030rav,nwe,MasoSh01,special_teams,0,,,,,
player,201911030rav,nwe,MasoSh01,st_pct,0%,,,,,
player,201911030rav,nwe,DorsPh00,pos,WR,,,,,
player,201911030rav,nwe,DorsPh00,offense,66,,,,,
player,201911030rav,nwe,DorsPh00,off_pct,99%,,,,,
player,201911030rav,nwe,DorsPh00,defense,0,,,,,
player,201911030rav,nwe,DorsPh00,def_pct,0%,,,,,
player,201911030rav,nwe,DorsPh00,special_teams,0,,,,,
player,201911030rav,nwe,DorsPh00,st_pct,0%,,,,,
player,201911030rav,nwe,WhitJa02,pos,RB,,,,,
player,201911030rav,nwe,WhitJa02,offense,28,,,,,
player,201911030rav,nwe,WhitJa02,off_pct,42%,,,,,
player,201911030rav,nwe,WhitJa02,defense,0,,,,,
player,201911030rav,nwe,WhitJa02,def_pct,0%,,,,,
player,201911030rav,nwe,WhitJa02,special_teams,5,,,,,
player,201911030rav,nwe,WhitJa02,st_pct,17%,,,,,
player,201911030rav,nwe,BurkRe00,pos,RB,,,,,
player,201911030rav,nwe,BurkRe00,offense,24,,,,,
player,201911030rav,nwe,BurkRe00,off_pct,36%,,,,,
player,201911030rav,nwe,BurkRe00,defense,0,,,,,
player,201911030rav,nwe,BurkRe00,def_pct,0%,,,,,
player,201911030rav,nwe,BurkRe00,special_teams,17,,,,,
player,201911030rav,nwe,BurkRe00,st_pct,57%,,,,,
player,201911030rav,nwe,MichSo00,pos,RB,,,,,
player,201911030rav,nwe,MichSo00,offense,15,,,,,
player,201911030rav,nwe,MichSo00,off_pct,22%,,,,,
player,201911030rav,nwe,MichSo00,defense,0,,,,,
player,201911030rav,nwe,MichSo00,def_pct,0%,,,,,
player,201911030rav,nwe,MichSo00,special_teams,2,,,,,
player,201911030rav,nwe,MichSo00,st_pct,7%,,,,,
player,201911030rav,nwe,MeyeJa01,pos,WR,,,,,
player,201911030rav,nwe,MeyeJa01,offense,1,,,,,
player,201911030rav,nwe,MeyeJa01,off_pct,1%,,,,,
player,201911030rav,nwe,MeyeJa01,defense,0,,,,,
player,201911030rav,nwe,MeyeJa01,def_pct,0%,,,,,
player,201911030rav,nwe,MeyeJa01,special_teams,0,,,,,
player,201911030rav,nwe,MeyeJa01,st_pct,0%,,,,,
player,201911030rav,nwe,McCoDe99,pos,FS,,,,,
player,201911030rav,nwe,McCoDe99,offense,0,,,,,
player,201911030rav,nwe,McCoDe99,off_pct,0%,,,,,
player,201911030rav,nwe,McCoDe99,defense,69,,,,,
player,201911030rav,nwe,McCoDe99,def_pct,99%,,,,,
player,201911030rav,nwe,McCoDe99,special_teams,12,,,,,
player,201911030rav,nwe,McCoDe99,st_pct,40%,,,,,
player,201911030rav,nwe,VanNKy00,pos,LB,,,,,
player,201911030rav,nwe,VanNKy00,offense,0,,,,,
player,201911030rav,nwe,VanNKy00,off_pct,0%,,,,,
player,201911030rav,nwe,VanNKy00,defense,68,,,,,
player,201911030rav,nwe,VanNKy00,def_pct,97%,,,,,
player,201911030rav,nwe,VanNKy00,special_teams,0,,,,,
player,201911030rav,nwe,VanNKy00,st_pct,0%,,,,,
player,201911030rav,nwe,GilmSt00,pos,CB,,,,,
player,201911030rav,nwe,GilmSt00,offense,0,,,,,
player,201911030rav,nwe,GilmSt00,off_pct,0%,,,,,
player,201911030rav,nwe,GilmSt00,defense,66,,,,,
player,201911030rav,nwe,GilmSt00,def_pct,94%,,,,,
player,201911030rav,nwe,GilmSt00,special_teams,0,,,,,
player,201911030rav,nwe,GilmSt00,st_pct,0%,,,,,
player,201911030rav,nwe,CollJa00,pos,LB,,,,,
player,201911030rav,nwe,CollJa00,offense,0,,,,,
player,201911030rav,nwe,CollJa00,off_pct,0%,,,,,
player,201911030rav,nwe,CollJa00,defense,62,,,,,
player,201911030rav,nwe,CollJa00,def_pct,89%,,,,,
player,201911030rav,nwe,CollJa00,special_teams,13,,,,,
player,201911030rav,nwe,CollJa00,st_pct,43%,,,,,
player,201911030rav,nwe,HighDo01,pos,LB,,,,,
player,201911030rav,nwe,HighDo01,offense,0,,,,,
player,201911030rav,nwe,HighDo01,off_pct,0%,,,,,
player,201911030rav,nwe,HighDo01,defense,55,,,,,
player,201911030rav,nwe,HighDo01,def_pct,79%,,,,,
player,201911030rav,nwe,HighDo01,special_teams,9,,,,,
player,201911030rav,nwe,HighDo01,st_pct,30%,,,,,
player,201911030rav,nwe,GuyxLa00,pos,DT,,,,,
player,201911030rav,nwe,GuyxLa00,offense,0,,,,,
player,201911030rav,nwe,GuyxLa00,off_pct,0%,,,,,
player,201911030rav,nwe,GuyxLa00,defense,53,,,,,
player,201911030rav,nwe,GuyxLa00,def_pct,76%,,,,,
player,201911030rav,nwe,GuyxLa00,special_teams,13,,,,,
player,201911030rav,nwe,GuyxLa00,st_pct,43%,,,,,
player,201911030rav,nwe,McCoJa99,pos,CB,,,,,
player,201911030rav,nwe,McCoJa99,offense,0,,,,,
player,201911030rav,nwe,McCoJa99,off_pct,0%,,,,,
player,201911030rav,nwe,McCoJa99,defense,45,,,,,
player,201911030rav,nwe,McCoJa99,def_pct,64%,,,,,
player,201911030rav,nwe,McCoJa99,special_teams,7,,,,,
player,201911030rav,nwe,McCoJa99,st_pct,23%,,,,,
player,201911030rav,nwe,SimoJo01,pos,DE,,,,,
player,201911030rav,nwe,SimoJo01,offense,0,,,,,
player,201911030rav,nwe,SimoJo01,off_pct,0%,,,,,
player,201911030rav,nwe,SimoJo01,defense,42,,,,,
player,201911030rav,nwe,SimoJo01,def_pct,60%,,,,,
player,201911030rav,nwe,SimoJo01,special_teams,12,,,,,
player,201911030rav,nwe,SimoJo01,st_pct,40%,,,,,
player,201911030rav,nwe,ShelDa01,pos,DT,,,,,
player,201911030rav,nwe,ShelDa01,offense,0,,,,,
player,201911030rav,nwe,ShelDa01,off_pct,0%,,,,,
player,201911030rav,nwe,ShelDa01,defense,41,,,,,
player,201911030rav,nwe,ShelDa01,def_pct,59%,,,,,
player,201911030rav,nwe,ShelDa01,special_teams,4,,,,,
player,201911030rav,nwe,ShelDa01,st_pct,13%,,,,,
player,201911030rav,nwe,ButlAd00,pos,DT,,,,,
player,201911030rav,nwe,ButlAd00,offense,0,,,,,
player,201911030rav,nwe,ButlAd00,off_pct,0%,,,,,
player,201911030rav,nwe,ButlAd00,defense,40,,,,,
player,201911030rav,nwe,ButlAd00,def_pct,57%,,,,,
player,201911030rav,nwe,ButlAd00,special_teams,9,,,,,
player,201911030rav,nwe,ButlAd00,st_pct,30%,,,,,
player,201911030rav,nwe,HarmDu00,pos,SS,,,,,
player,201911030rav,nwe,HarmDu00,offense,0,,,,,
player,201911030rav,nwe,HarmDu00,off_pct,0%,,,,,
player,201911030rav,nwe,HarmDu00,defense,38,,,,,
player,201911030rav,nwe,HarmDu00,def_pct,54%,,,,,
player,201911030rav,nwe,HarmDu00,special_teams,0,,,,,
player,201911030rav,nwe,HarmDu00,st_pct,0%,,,,,
player,201911030rav,nwe,JoneJo03,pos,CB,,,,,
player,201911030rav,nwe,JoneJo03,offense,0,,,,,
player,201911030rav,nwe,JoneJo03,off_pct,0%,,,,,
player,201911030rav,nwe,JoneJo03,defense,29,,,,,
player,201911030rav,nwe,JoneJo03,def_pct,41%,,,,,
player,201911030rav,nwe,JoneJo03,special_teams,12,,,,,
player,201911030rav,nwe,JoneJo03,st_pct,40%,,,,,
player,201911030rav,nwe,JackJ.00,pos,CB,,,,,
player,201911030rav,nwe,JackJ.00,offense,0,,,,,
player,201911030rav,nwe,JackJ.00,off_pct,0%,,,,,
player,201911030rav,nwe,JackJ.00,defense,29,,,,,
player,201911030rav,nwe,JackJ.00,def_pct,41%,,,,,
player,201911030rav,nwe,JackJ.00,special_teams,2,,,,,
player,201911030rav,nwe,JackJ.00,st_pct,7%,,,,,
player,201911030rav,nwe,ChunPa99,pos,SS,,,,,
player,201911030rav,nwe,ChunPa99,offense,0,,,,,
player,201911030rav,nwe,ChunPa99,off_pct,0%,,,,,
player,201911030rav,nwe,ChunPa99,defense,27,,,,,
player,201911030rav,nwe,ChunPa99,def_pct,39%,,,,,
player,201911030rav,nwe,ChunPa99,special_teams,0,,,,,
player,201911030rav,nwe,ChunPa99,st_pct,0%,,,,,
player,201911030rav,nwe,RobeEl00,pos,LB,,,,,
player,201911030rav,nwe,RobeEl00,offense,0,,,,,
player,201911030rav,nwe,RobeEl00,off_pct,0%,,,,,
player,201911030rav,nwe,RobeEl00,defense,24,,,,,
player,201911030rav,nwe,RobeEl00,def_pct,34%,,,,,
player,201911030rav,nwe,RobeEl00,special_teams,12,,,,,
player,201911030rav,nwe,RobeEl00,st_pct,40%,,,,,
player,201911030rav,nwe,BentJa00,pos,LB,,,,,
player,201911030rav,nwe,BentJa00,offense,0,,,,,
player,201911030rav,nwe,BentJa00,off_pct,0%,,,,,
player,201911030rav,nwe,BentJa00,defense,23,,,,,
player,201911030rav,nwe,BentJa00,def_pct,33%,,,,,
player,201911030rav,nwe,BentJa00,special_teams,12,,,,,
player,201911030rav,nwe,BentJa00,st_pct,40%,,,,,
player,201911030rav,nwe,BrooTe00,pos,SS,,,,,
player,201911030rav,nwe,BrooTe00,offense,0,,,,,
player,201911030rav,nwe,BrooTe00,off_pct,0%,,,,,
player,201911030rav,nwe,BrooTe00,defense,22,,,,,
player,201911030rav,nwe,BrooTe00,def_pct,31%,,,,,
player,201911030rav,nwe,BrooTe00,special_teams,12,,,,,
player,201911030rav,nwe,BrooTe00,st_pct,40%,,,,,
player,201911030rav,nwe,CowaBy00,pos,DT,,,,,
player,201911030rav,nwe,CowaBy00,offense,0,,,,,
player,201911030rav,nwe,CowaBy00,off_pct,0%,,,,,
player,201911030rav,nwe,CowaBy00,defense,21,,,,,
player,201911030rav,nwe,CowaBy00,def_pct,30%,,,,,
player,201911030rav,nwe,CowaBy00,special_teams,0,,,,,
player,201911030rav,nwe,CowaBy00,st_pct,0%,,,,,
player,201911030rav,nwe,WinoCh00,pos,DE,,,,,
player,201911030rav,nwe,WinoCh00,offense,0,,,,,
player,201911030rav,nwe,WinoCh00,off_pct,0%,,,,,
player,201911030rav,nwe,WinoCh00,defense,9,,,,,
player,201911030rav,nwe,WinoCh00,def_pct,13%,,,,,
player,201911030rav,nwe,WinoCh00,special_teams,17,,,,,
player,201911030rav,nwe,WinoCh00,st_pct,57%,,,,,
player,201911030rav,nwe,CalhSh00,pos,LB,,,,,
player,201911030rav,nwe,CalhSh00,offense,0,,,,,
player,201911030rav,nwe,CalhSh00,off_pct,0%,,,,,
player,201911030rav,nwe,CalhSh00,defense,7,,,,,
player,201911030rav,nwe,CalhSh00,def_pct,10%,,,,,
player,201911030rav,nwe,CalhSh00,special_teams,21,,,,,
player,201911030rav,nwe,CalhSh00,st_pct,70%,,,,,
player,201911030rav,nwe,EbneNa00,pos,FS,,,,,
player,201911030rav,nwe,EbneNa00,offense,0,,,,,
player,201911030rav,nwe,EbneNa00,off_pct,0%,,,,,
player,201911030rav,nwe,EbneNa00,defense,0,,,,,
player,201911030rav,nwe,EbneNa00,def_pct,0%,,,,,
player,201911030rav,nwe,EbneNa00,special_teams,26,,,,,
player,201911030rav,nwe,EbneNa00,st_pct,87%,,,,,
player,201911030rav,nwe,BethJu00,pos,CB,,,,,
player,201911030rav,nwe,BethJu00,offense,0,,,,,
player,201911030rav,nwe,BethJu00,off_pct,0%,,,,,
player,201911030rav,nwe,BethJu00,defense,0,,,,,
player,201911030rav,nwe,BethJu00,def_pct,0%,,,,,
player,201911030rav,nwe,BethJu00,special_teams,26,,,,,
player,201911030rav,nwe,BethJu00,st_pct,87%,,,,,
player,201911030rav,nwe,SlatMa00,pos,WR,,,,,
player,201911030rav,nwe,SlatMa00,offense,0,,,,,
player,201911030rav,nwe,SlatMa00,off_pct,0%,,,,,
player,201911030rav,nwe,SlatMa00,defense,0,,,,,
player,201911030rav,nwe,SlatMa00,def_pct,0%,,,,,
player,201911030rav,nwe,SlatMa00,special_teams,19,,,,,
player,201911030rav,nwe,SlatMa00,st_pct,63%,,,,,
player,201911030rav,nwe,BoldBr00,pos,RB,,,,,
player,201911030rav,nwe,BoldBr00,offense,0,,,,,
player,201911030rav,nwe,BoldBr00,off_pct,0%,,,,,
player,201911030rav,nwe,BoldBr00,defense,0,,,,,
player,201911030rav,nwe,BoldBr00,def_pct,0%,,,,,
player,201911030rav,nwe,BoldBr00,special_teams,19,,,,,
player,201911030rav,nwe,BoldBr00,st_pct,63%,,,,,
player,201911030rav,nwe,BailJa00,pos,P,,,,,
player,201911030rav,nwe,BailJa00,offense,0,,,,,
player,201911030rav,nwe,BailJa00,off_pct,0%,,,,,
player,201911030rav,nwe,BailJa00,defense,0,,,,,
player,201911030rav,nwe,BailJa00,def_pct,0%,,,,,
player,201911030rav,nwe,BailJa00,special_teams,14,,,,,
player,201911030rav,nwe,BailJa00,st_pct,47%,,,,,
player,201911030rav,nwe,CardJo00,pos,LS,,,,,
player,201911030rav,nwe,CardJo00,offense,0,,,,,
player,201911030rav,nwe,CardJo00,off_pct,0%,,,,,
player,201911030rav,nwe,CardJo00,defense,0,,,,,
player,201911030rav,nwe,CardJo00,def_pct,0%,,,,,
player,201911030rav,nwe,CardJo00,special_teams,9,,,,,
player,201911030rav,nwe,CardJo00,st_pct,30%,,,,,
player,201911030rav,nwe,FolkNi20,pos,K,,,,,
player,201911030rav,nwe,FolkNi20,offense,0,,,,,
player,201911030rav,nwe,FolkNi20,off_pct,0%,,,,,
player,201911030rav,nwe,FolkNi20,defense,0,,,,,
player,201911030rav,nwe,FolkNi20,def_pct,0%,,,,,
player,201911030rav,nwe,FolkNi20,special_teams,4,,,,,
player,201911030rav,nwe,FolkNi20,st_pct,13%,,,,,
player,201911030rav,nwe,FereJa00,pos,C,,,,,
player,201911030rav,nwe,FereJa00,offense,0,,,,,
player,201911030rav,nwe,FereJa00,off_pct,0%,,,,,
player,201911030rav,nwe,FereJa00,defense,0,,,,,
player,201911030rav,nwe,FereJa00,def_pct,0%,,,,,
player,201911030rav,nwe,FereJa00,special_teams,4,,,,,
player,201911030rav,nwe,FereJa00,st_pct,13%,,,,,
player,201911030rav,nwe,ElueJe00,pos,G,,,,,
player,201911030rav,nwe,ElueJe00,offense,0,,,,,
player,201911030rav,nwe,ElueJe00,off_pct,0%,,,,,
player,201911030rav,nwe,ElueJe00,defense,0,,,,,
player,201911030rav,nwe,ElueJe00,def_pct,0%,,,,,
player,201911030rav,nwe,ElueJe00,special_teams,4,,,,,
player,201911030rav,nwe,ElueJe00,st_pct,13%,,,,,
