game,2019,4,20190929,201909290atl,oti,"Tennessee Titans",24,atl,"Atlanta Falcons",10
player,201909290atl,oti,SimsLe00,defense,0,,,,,
player,201909290atl,oti,SimsLe00,def_pct,0%,,,,,
player,201909290atl,oti,SimsLe00,special_teams,12,,,,,
player,201909290atl,oti,SimsLe00,st_pct,52%,,,,,
player,201909290atl,oti,SantCa01,pos,K,,,,,
player,201909290atl,oti,SantCa01,offense,0,,,,,
player,201909290atl,oti,SantCa01,off_pct,0%,,,,,
player,201909290atl,oti,SantCa01,defense,0,,,,,
player,201909290atl,oti,SantCa01,def_pct,0%,,,,,
player,201909290atl,oti,SantCa01,special_teams,9,,,,,
player,201909290atl,oti,SantCa01,st_pct,39%,,,,,
player,201909290atl,oti,BrinBe00,pos,LS,,,,,
player,201909290atl,oti,BrinBe00,offense,0,,,,,
player,201909290atl,oti,BrinBe00,off_pct,0%,,,,,
player,201909290atl,oti,BrinBe00,defense,0,,,,,
player,201909290atl,oti,BrinBe00,def_pct,0%,,,,,
player,201909290atl,oti,BrinBe00,special_teams,9,,,,,
player,201909290atl,oti,BrinBe00,st_pct,39%,,,,,
player,201909290atl,oti,KernBr20,pos,P,,,,,
player,201909290atl,oti,KernBr20,offense,0,,,,,
player,201909290atl,oti,KernBr20,off_pct,0%,,,,,
player,201909290atl,oti,KernBr20,defense,0,,,,,
player,201909290atl,oti,KernBr20,def_pct,0%,,,,,
player,201909290atl,oti,KernBr20,special_teams,9,,,,,
player,201909290atl,oti,KernBr20,st_pct,39%,,,,,
