game,2019,3,20190922,201909220min,rai,"Oakland Raiders",14,min,"Minnesota Vikings",34
player,201909220min,rai,RichJa01,punt_ret_yds,0,,,,,
player,201909220min,rai,RichJa01,punt_ret_yds_per_ret,0.0,,,,,
player,201909220min,rai,RichJa01,punt_ret_td,0,,,,,
player,201909220min,rai,RichJa01,punt_ret_long,0,,,,,
player,201909220min,min,BeebCh00,kick_ret,0,,,,,
player,201909220min,min,BeebCh00,kick_ret_yds,0,,,,,
player,201909220min,min,BeebCh00,kick_ret_yds_per_ret,,,,,,
player,201909220min,min,BeebCh00,kick_ret_td,0,,,,,
player,201909220min,min,BeebCh00,kick_ret_long,0,,,,,
player,201909220min,min,BeebCh00,punt_ret,3,,,,,
player,201909220min,min,BeebCh00,punt_ret_yds,21,,,,,
player,201909220min,min,BeebCh00,punt_ret_yds_per_ret,7.0,,,,,
player,201909220min,min,BeebCh00,punt_ret_td,0,,,,,
player,201909220min,min,BeebCh00,punt_ret_long,13,,,,,
player,201909220min,min,AbduAm00,kick_ret,1,,,,,
player,201909220min,min,AbduAm00,kick_ret_yds,25,,,,,
player,201909220min,min,AbduAm00,kick_ret_yds_per_ret,25.0,,,,,
player,201909220min,min,AbduAm00,kick_ret_td,0,,,,,
player,201909220min,min,AbduAm00,kick_ret_long,25,,,,,
player,201909220min,min,AbduAm00,punt_ret,0,,,,,
player,201909220min,min,AbduAm00,punt_ret_yds,0,,,,,
player,201909220min,min,AbduAm00,punt_ret_yds_per_ret,,,,,,
player,201909220min,min,AbduAm00,punt_ret_td,0,,,,,
player,201909220min,min,AbduAm00,punt_ret_long,0,,,,,
player,201909220min,rai,CarlDa00,xpm,2,,,,,
player,201909220min,rai,CarlDa00,xpa,2,,,,,
player,201909220min,rai,CarlDa00,fgm,,,,,,
player,201909220min,rai,CarlDa00,fga,1,,,,,
player,201909220min,rai,CarlDa00,punt,0,,,,,
player,201909220min,rai,CarlDa00,punt_yds,0,,,,,
player,201909220min,rai,CarlDa00,punt_yds_per_punt,,,,,,
player,201909220min,rai,CarlDa00,punt_long,0,,,,,
player,201909220min,rai,ColeAJ01,xpm,,,,,,
player,201909220min,rai,ColeAJ01,xpa,,,,,,
player,201909220min,rai,ColeAJ01,fgm,,,,,,
player,201909220min,rai,ColeAJ01,fga,,,,,,
player,201909220min,rai,ColeAJ01,punt,4,,,,,
player,201909220min,rai,ColeAJ01,punt_yds,217,,,,,
player,201909220min,rai,ColeAJ01,punt_yds_per_punt,54.3,,,,,
player,201909220min,rai,ColeAJ01,punt_long,60,,,,,
player,201909220min,min,BailDa00,xpm,4,,,,,
player,201909220min,min,BailDa00,xpa,4,,,,,
player,201909220min,min,BailDa00,fgm,2,,,,,
player,201909220min,min,BailDa00,fga,2,,,,,
player,201909220min,min,BailDa00,punt,0,,,,,
player,201909220min,min,BailDa00,punt_yds,0,,,,,
player,201909220min,min,BailDa00,punt_yds_per_punt,,,,,,
player,201909220min,min,BailDa00,punt_long,0,,,,,
player,201909220min,min,ColqBr00,xpm,,,,,,
player,201909220min,min,ColqBr00,xpa,,,,,,
player,201909220min,min,ColqBr00,fgm,,,,,,
player,201909220min,min,ColqBr00,fga,,,,,,
player,201909220min,min,ColqBr00,punt,2,,,,,
player,201909220min,min,ColqBr00,punt_yds,95,,,,,
player,201909220min,min,ColqBr00,punt_yds_per_punt,47.5,,,,,
player,201909220min,min,ColqBr00,punt_long,51,,,,,
player,201909220min,rai,CarrDe02,pass_cmp,27,,,,,
player,201909220min,rai,CarrDe02,pass_att,34,,,,,
player,201909220min,rai,CarrDe02,pass_yds,242,,,,,
player,201909220min,rai,CarrDe02,pass_first_down,14,,,,,
player,201909220min,rai,CarrDe02,pass_air_yds,137,,,,,
player,201909220min,rai,CarrDe02,pass_air_yds_per_cmp,5.1,,,,,
player,201909220min,rai,CarrDe02,pass_air_yds_per_att,4.0,,,,,
player,201909220min,rai,CarrDe02,pass_tgt_yds_per_att,6.2,,,,,
player,201909220min,rai,CarrDe02,pass_yac,105,,,,,
player,201909220min,rai,CarrDe02,pass_yac_per_cmp,3.9,,,,,
player,201909220min,rai,CarrDe02,pass_drops,2,,,,,
player,201909220min,rai,CarrDe02,pass_drop_pct,5.9,,,,,
player,201909220min,rai,CarrDe02,pass_poor_throws,4,,,,,
player,201909220min,rai,CarrDe02,pass_poor_throw_pct,11.8,,,,,
player,201909220min,rai,CarrDe02,pass_blitzed,5,,,,,
player,201909220min,rai,CarrDe02,pass_hurried,2,,,,,
player,201909220min,rai,CarrDe02,pass_hits,0,,,,,
player,201909220min,rai,CarrDe02,rush_scrambles,0,,,,,
player,201909220min,rai,CarrDe02,rush_scrambles_yds_per_att,,,,,,
player,201909220min,min,CousKi00,pass_cmp,15,,,,,
player,201909220min,min,CousKi00,pass_att,21,,,,,
player,201909220min,min,CousKi00,pass_yds,174,,,,,
player,201909220min,min,CousKi00,pass_first_down,8,,,,,
player,201909220min,min,CousKi00,pass_air_yds,71,,,,,
player,201909220min,min,CousKi00,pass_air_yds_per_cmp,4.7,,,,,
player,201909220min,min,CousKi00,pass_air_yds_per_att,3.4,,,,,
player,201909220min,min,CousKi00,pass_tgt_yds_per_att,4.8,,,,,
player,201909220min,min,CousKi00,pass_yac,103,,,,,
player,201909220min,min,CousKi00,pass_yac_per_cmp,6.9,,,,,
player,201909220min,min,CousKi00,pass_drops,2,,,,,
player,201909220min,min,CousKi00,pass_drop_pct,9.5,,,,,
player,201909220min,min,CousKi00,pass_poor_throws,1,,,,,
player,201909220min,min,CousKi00,pass_poor_throw_pct,4.8,,,,,
player,201909220min,min,CousKi00,pass_blitzed,9,,,,,
player,201909220min,min,CousKi00,pass_hurried,1,,,,,
player,201909220min,min,CousKi00,pass_hits,2,,,,,
player,201909220min,min,CousKi00,rush_scrambles,2,,,,,
player,201909220min,min,CousKi00,rush_scrambles_yds_per_att,8.0,,,,,
player,201909220min,rai,JacoJo01,rush_att,10,,,,,
player,201909220min,rai,JacoJo01,rush_yds,44,,,,,
player,201909220min,rai,JacoJo01,rush_first_down,1,,,,,
player,201909220min,rai,JacoJo01,rush_yds_before_contact,21,,,,,
player,201909220min,rai,JacoJo01,rush_yds_bc_per_rush,2.1,,,,,
player,201909220min,rai,JacoJo01,rush_yac,23,,,,,
player,201909220min,rai,JacoJo01,rush_yac_per_rush,2.3,,,,,
player,201909220min,rai,JacoJo01,rush_broken_tackles,1,,,,,
player,201909220min,rai,JacoJo01,rush_broken_tackles_per_rush,10.0,,,,,
player,201909220min,rai,WashDe00,rush_att,6,,,,,
player,201909220min,rai,WashDe00,rush_yds,22,,,,,
player,201909220min,rai,WashDe00,rush_first_down,1,,,,,
player,201909220min,rai,WashDe00,rush_yds_before_contact,8,,,,,
player,201909220min,rai,WashDe00,rush_yds_bc_per_rush,1.3,,,,,
player,201909220min,rai,WashDe00,rush_yac,14,,,,,
player,201909220min,rai,WashDe00,rush_yac_per_rush,2.3,,,,,
player,201909220min,rai,WashDe00,rush_broken_tackles,2,,,,,
player,201909220min,rai,WashDe00,rush_broken_tackles_per_rush,3.0,,,,,
player,201909220min,rai,RichJa01,rush_att,2,,,,,
player,201909220min,rai,RichJa01,rush_yds,15,,,,,
player,201909220min,rai,RichJa01,rush_first_down,1,,,,,
player,201909220min,rai,RichJa01,rush_yds_before_contact,11,,,,,
player,201909220min,rai,RichJa01,rush_yds_bc_per_rush,5.5,,,,,
player,201909220min,rai,RichJa01,rush_yac,4,,,,,
player,201909220min,rai,RichJa01,rush_yac_per_rush,2.0,,,,,
player,201909220min,rai,RichJa01,rush_broken_tackles,0,,,,,
player,201909220min,rai,RichJa01,rush_broken_tackles_per_rush,,,,,,
player,201909220min,rai,CarrDe02,rush_att,1,,,,,
player,201909220min,rai,CarrDe02,rush_yds,0,,,,,
player,201909220min,rai,CarrDe02,rush_first_down,0,,,,,
player,201909220min,rai,CarrDe02,rush_yds_before_contact,0,,,,,
player,201909220min,rai,CarrDe02,rush_yds_bc_per_rush,0.0,,,,,
player,201909220min,rai,CarrDe02,rush_yac,0,,,,,
player,201909220min,rai,CarrDe02,rush_yac_per_rush,0.0,,,,,
player,201909220min,rai,CarrDe02,rush_broken_tackles,0,,,,,
player,201909220min,rai,CarrDe02,rush_broken_tackles_per_rush,,,,,,
player,201909220min,rai,WallDa01,rush_att,1,,,,,
player,201909220min,rai,WallDa01,rush_yds,7,,,,,
player,201909220min,rai,WallDa01,rush_first_down,0,,,,,
player,201909220min,rai,WallDa01,rush_yds_before_contact,4,,,,,
player,201909220min,rai,WallDa01,rush_yds_bc_per_rush,4.0,,,,,
player,201909220min,rai,WallDa01,rush_yac,3,,,,,
player,201909220min,rai,WallDa01,rush_yac_per_rush,3.0,,,,,
player,201909220min,rai,WallDa01,rush_broken_tackles,0,,,,,
player,201909220min,rai,WallDa01,rush_broken_tackles_per_rush,,,,,,
player,201909220min,min,CookDa01,rush_att,16,,,,,
player,201909220min,min,CookDa01,rush_yds,110,,,,,
player,201909220min,min,CookDa01,rush_first_down,4,,,,,
player,201909220min,min,CookDa01,rush_yds_before_contact,79,,,,,
player,201909220min,min,CookDa01,rush_yds_bc_per_rush,4.9,,,,,
player,201909220min,min,CookDa01,rush_yac,31,,,,,
player,201909220min,min,CookDa01,rush_yac_per_rush,1.9,,,,,
player,201909220min,min,CookDa01,rush_broken_tackles,2,,,,,
player,201909220min,min,CookDa01,rush_broken_tackles_per_rush,8.0,,,,,
player,201909220min,min,MattAl01,rush_att,12,,,,,
player,201909220min,min,MattAl01,rush_yds,58,,,,,
player,201909220min,min,MattAl01,rush_first_down,3,,,,,
player,201909220min,min,MattAl01,rush_yds_before_contact,39,,,,,
player,201909220min,min,MattAl01,rush_yds_bc_per_rush,3.3,,,,,
player,201909220min,min,MattAl01,rush_yac,19,,,,,
player,201909220min,min,MattAl01,rush_yac_per_rush,1.6,,,,,
player,201909220min,min,MattAl01,rush_broken_tackles,0,,,,,
player,201909220min,min,MattAl01,rush_broken_tackles_per_rush,,,,,,
player,201909220min,min,CousKi00,rush_att,4,,,,,
player,201909220min,min,CousKi00,rush_yds,16,,,,,
player,201909220min,min,CousKi00,rush_first_down,1,,,,,
player,201909220min,min,CousKi00,rush_yds_before_contact,16,,,,,
player,201909220min,min,CousKi00,rush_yds_bc_per_rush,4.0,,,,,
player,201909220min,min,CousKi00,rush_yac,0,,,,,
player,201909220min,min,CousKi00,rush_yac_per_rush,0.0,,,,,
player,201909220min,min,CousKi00,rush_broken_tackles,0,,,,,
player,201909220min,min,CousKi00,rush_broken_tackles_per_rush,,,,,,
player,201909220min,min,BoonMi00,rush_att,3,,,,,
player,201909220min,min,BoonMi00,rush_yds,28,,,,,
player,201909220min,min,BoonMi00,rush_first_down,1,,,,,
player,201909220min,min,BoonMi00,rush_yds_before_contact,22,,,,,
player,201909220min,min,BoonMi00,rush_yds_bc_per_rush,7.3,,,,,
player,201909220min,min,BoonMi00,rush_yac,6,,,,,
player,201909220min,min,BoonMi00,rush_yac_per_rush,2.0,,,,,
player,201909220min,min,BoonMi00,rush_broken_tackles,0,,,,,
player,201909220min,min,BoonMi00,rush_broken_tackles_per_rush,,,,,,
player,201909220min,min,MannSe00,rush_att,2,,,,,
player,201909220min,min,MannSe00,rush_yds,-2,,,,,
player,201909220min,min,MannSe00,rush_first_down,,,,,,
player,201909220min,min,MannSe00,rush_yds_before_contact,-2,,,,,
player,201909220min,min,MannSe00,rush_yds_bc_per_rush,-1.0,,,,,
player,201909220min,min,MannSe00,rush_yac,0,,,,,
player,201909220min,min,MannSe00,rush_yac_per_rush,0.0,,,,,
player,201909220min,min,MannSe00,rush_broken_tackles,0,,,,,
player,201909220min,min,MannSe00,rush_broken_tackles_per_rush,,,,,,
player,201909220min,min,ThieAd00,rush_att,1,,,,,
player,201909220min,min,ThieAd00,rush_yds,1,,,,,
player,201909220min,min,ThieAd00,rush_first_down,1,,,,,
player,201909220min,min,ThieAd00,rush_yds_before_contact,0,,,,,
player,201909220min,min,ThieAd00,rush_yds_bc_per_rush,0.0,,,,,
player,201909220min,min,ThieAd00,rush_yac,1,,,,,
player,201909220min,min,ThieAd00,rush_yac_per_rush,1.0,,,,,
player,201909220min,min,ThieAd00,rush_broken_tackles,1,,,,,
player,201909220min,min,ThieAd00,rush_broken_tackles_per_rush,1.0,,,,,
player,201909220min,rai,WallDa01,targets,14,,,,,
player,201909220min,rai,WallDa01,rec,13,,,,,
player,201909220min,rai,WallDa01,rec_yds,134,,,,,
player,201909220min,rai,WallDa01,rec_first_down,7,,,,,
player,201909220min,rai,WallDa01,rec_air_yds,68,,,,,
player,201909220min,rai,WallDa01,rec_air_yds_per_rec,5.2,,,,,
player,201909220min,rai,WallDa01,rec_yac,66,,,,,
player,201909220min,rai,WallDa01,rec_yac_per_rec,5.1,,,,,
player,201909220min,rai,WallDa01,rec_broken_tackles,0,,,,,
player,201909220min,rai,WallDa01,rec_broken_tackles_per_rec,,,,,,
player,201909220min,rai,WallDa01,rec_drops,1,,,,,
player,201909220min,rai,WallDa01,rec_drop_pct,7.1,,,,,
player,201909220min,rai,NelsJJ00,targets,5,,,,,
player,201909220min,rai,NelsJJ00,rec,4,,,,,
player,201909220min,rai,NelsJJ00,rec_yds,36,,,,,
player,201909220min,rai,NelsJJ00,rec_first_down,1,,,,,
player,201909220min,rai,NelsJJ00,rec_air_yds,21,,,,,
player,201909220min,rai,NelsJJ00,rec_air_yds_per_rec,5.3,,,,,
player,201909220min,rai,NelsJJ00,rec_yac,15,,,,,
player,201909220min,rai,NelsJJ00,rec_yac_per_rec,3.8,,,,,
player,201909220min,rai,NelsJJ00,rec_broken_tackles,0,,,,,
player,201909220min,rai,NelsJJ00,rec_broken_tackles_per_rec,,,,,,
player,201909220min,rai,NelsJJ00,rec_drops,0,,,,,
player,201909220min,rai,NelsJJ00,rec_drop_pct,0.0,,,,,
player,201909220min,rai,WillTy00,targets,3,,,,,
player,201909220min,rai,WillTy00,rec,3,,,,,
player,201909220min,rai,WillTy00,rec_yds,29,,,,,
player,201909220min,rai,WillTy00,rec_first_down,2,,,,,
player,201909220min,rai,WillTy00,rec_air_yds,20,,,,,
player,201909220min,rai,WillTy00,rec_air_yds_per_rec,6.7,,,,,
player,201909220min,rai,WillTy00,rec_yac,9,,,,,
player,201909220min,rai,WillTy00,rec_yac_per_rec,3.0,,,,,
player,201909220min,rai,WillTy00,rec_broken_tackles,0,,,,,
player,201909220min,rai,WillTy00,rec_broken_tackles_per_rec,,,,,,
player,201909220min,rai,WillTy00,rec_drops,0,,,,,
player,201909220min,rai,WillTy00,rec_drop_pct,0.0,,,,,
player,201909220min,rai,RichJa01,targets,3,,,,,
player,201909220min,rai,RichJa01,rec,3,,,,,
player,201909220min,rai,RichJa01,rec_yds,14,,,,,
player,201909220min,rai,RichJa01,rec_first_down,1,,,,,
player,201909220min,rai,RichJa01,rec_air_yds,4,,,,,
player,201909220min,rai,RichJa01,rec_air_yds_per_rec,1.3,,,,,
player,201909220min,rai,RichJa01,rec_yac,10,,,,,
player,201909220min,rai,RichJa01,rec_yac_per_rec,3.3,,,,,
player,201909220min,rai,RichJa01,rec_broken_tackles,0,,,,,
player,201909220min,rai,RichJa01,rec_broken_tackles_per_rec,,,,,,
player,201909220min,rai,RichJa01,rec_drops,0,,,,,
player,201909220min,rai,RichJa01,rec_drop_pct,0.0,,,,,
player,201909220min,rai,RenfHu00,targets,4,,,,,
player,201909220min,rai,RenfHu00,rec,3,,,,,
player,201909220min,rai,RenfHu00,rec_yds,28,,,,,
player,201909220min,rai,RenfHu00,rec_first_down,3,,,,,
player,201909220min,rai,RenfHu00,rec_air_yds,25,,,,,
player,201909220min,rai,RenfHu00,rec_air_yds_per_rec,8.3,,,,,
player,201909220min,rai,RenfHu00,rec_yac,3,,,,,
player,201909220min,rai,RenfHu00,rec_yac_per_rec,1.0,,,,,
player,201909220min,rai,RenfHu00,rec_broken_tackles,0,,,,,
player,201909220min,rai,RenfHu00,rec_broken_tackles_per_rec,,,,,,
player,201909220min,rai,RenfHu00,rec_drops,0,,,,,
player,201909220min,rai,RenfHu00,rec_drop_pct,0.0,,,,,
player,201909220min,rai,MoreFo00,targets,2,,,,,
player,201909220min,rai,MoreFo00,rec,1,,,,,
player,201909220min,rai,MoreFo00,rec_yds,1,,,,,
player,201909220min,rai,MoreFo00,rec_first_down,,,,,,
player,201909220min,rai,MoreFo00,rec_air_yds,-1,,,,,
player,201909220min,rai,MoreFo00,rec_air_yds_per_rec,-1.0,,,,,
player,201909220min,rai,MoreFo00,rec_yac,2,,,,,
player,201909220min,rai,MoreFo00,rec_yac_per_rec,2.0,,,,,
player,201909220min,rai,MoreFo00,rec_broken_tackles,0,,,,,
player,201909220min,rai,MoreFo00,rec_broken_tackles_per_rec,,,,,,
player,201909220min,rai,MoreFo00,rec_drops,0,,,,,
player,201909220min,rai,MoreFo00,rec_drop_pct,0.0,,,,,
player,201909220min,rai,JacoJo01,targets,2,,,,,
player,201909220min,rai,JacoJo01,rec,0,,,,,
player,201909220min,rai,JacoJo01,rec_yds,0,,,,,
player,201909220min,rai,JacoJo01,rec_first_down,0,,,,,
player,201909220min,rai,JacoJo01,rec_air_yds,0,,,,,
player,201909220min,rai,JacoJo01,rec_air_yds_per_rec,,,,,,
player,201909220min,rai,JacoJo01,rec_yac,0,,,,,
player,201909220min,rai,JacoJo01,rec_yac_per_rec,,,,,,
player,201909220min,rai,JacoJo01,rec_broken_tackles,0,,,,,
player,201909220min,rai,JacoJo01,rec_broken_tackles_per_rec,,,,,,
player,201909220min,rai,JacoJo01,rec_drops,1,,,,,
player,201909220min,rai,JacoJo01,rec_drop_pct,50.0,,,,,
player,201909220min,min,CookDa01,targets,5,,,,,
player,201909220min,min,CookDa01,rec,4,,,,,
player,201909220min,min,CookDa01,rec_yds,33,,,,,
player,201909220min,min,CookDa01,rec_first_down,2,,,,,
player,201909220min,min,CookDa01,rec_air_yds,-7,,,,,
player,201909220min,min,CookDa01,rec_air_yds_per_rec,-1.8,,,,,
player,201909220min,min,CookDa01,rec_yac,40,,,,,
player,201909220min,min,CookDa01,rec_yac_per_rec,10.0,,,,,
player,201909220min,min,CookDa01,rec_broken_tackles,0,,,,,
player,201909220min,min,CookDa01,rec_broken_tackles_per_rec,,,,,,
player,201909220min,min,CookDa01,rec_drops,1,,,,,
player,201909220min,min,CookDa01,rec_drop_pct,20.0,,,,,
player,201909220min,min,DiggSt00,targets,3,,,,,
player,201909220min,min,DiggSt00,rec,3,,,,,
player,201909220min,min,DiggSt00,rec_yds,15,,,,,
player,201909220min,min,DiggSt00,rec_first_down,1,,,,,
player,201909220min,min,DiggSt00,rec_air_yds,13,,,,,
player,201909220min,min,DiggSt00,rec_air_yds_per_rec,4.3,,,,,
player,201909220min,min,DiggSt00,rec_yac,2,,,,,
player,201909220min,min,DiggSt00,rec_yac_per_rec,0.7,,,,,
player,201909220min,min,DiggSt00,rec_broken_tackles,0,,,,,
player,201909220min,min,DiggSt00,rec_broken_tackles_per_rec,,,,,,
player,201909220min,min,DiggSt00,rec_drops,0,,,,,
player,201909220min,min,DiggSt00,rec_drop_pct,0.0,,,,,
player,201909220min,min,SmitIr01,targets,3,,,,,
player,201909220min,min,SmitIr01,rec,3,,,,,
player,201909220min,min,SmitIr01,rec_yds,60,,,,,
player,201909220min,min,SmitIr01,rec_first_down,2,,,,,
player,201909220min,min,SmitIr01,rec_air_yds,32,,,,,
player,201909220min,min,SmitIr01,rec_air_yds_per_rec,10.7,,,,,
player,201909220min,min,SmitIr01,rec_yac,28,,,,,
player,201909220min,min,SmitIr01,rec_yac_per_rec,9.3,,,,,
player,201909220min,min,SmitIr01,rec_broken_tackles,0,,,,,
player,201909220min,min,SmitIr01,rec_broken_tackles_per_rec,,,,,,
player,201909220min,min,SmitIr01,rec_drops,0,,,,,
player,201909220min,min,SmitIr01,rec_drop_pct,0.0,,,,,
player,201909220min,min,ThieAd00,targets,5,,,,,
player,201909220min,min,ThieAd00,rec,3,,,,,
player,201909220min,min,ThieAd00,rec_yds,55,,,,,
player,201909220min,min,ThieAd00,rec_first_down,2,,,,,
player,201909220min,min,ThieAd00,rec_air_yds,36,,,,,
player,201909220min,min,ThieAd00,rec_air_yds_per_rec,12.0,,,,,
player,201909220min,min,ThieAd00,rec_yac,19,,,,,
player,201909220min,min,ThieAd00,rec_yac_per_rec,6.3,,,,,
player,201909220min,min,ThieAd00,rec_broken_tackles,0,,,,,
player,201909220min,min,ThieAd00,rec_broken_tackles_per_rec,,,,,,
player,201909220min,min,ThieAd00,rec_drops,0,,,,,
player,201909220min,min,ThieAd00,rec_drop_pct,0.0,,,,,
player,201909220min,min,HamxC.00,targets,2,,,,,
player,201909220min,min,HamxC.00,rec,1,,,,,
player,201909220min,min,HamxC.00,rec_yds,0,,,,,
player,201909220min,min,HamxC.00,rec_first_down,,,,,,
player,201909220min,min,HamxC.00,rec_air_yds,0,,,,,
player,201909220min,min,HamxC.00,rec_air_yds_per_rec,0.0,,,,,
player,201909220min,min,HamxC.00,rec_yac,0,,,,,
player,201909220min,min,HamxC.00,rec_yac_per_rec,0.0,,,,,
player,201909220min,min,HamxC.00,rec_broken_tackles,0,,,,,
player,201909220min,min,HamxC.00,rec_broken_tackles_per_rec,,,,,,
player,201909220min,min,HamxC.00,rec_drops,1,,,,,
player,201909220min,min,HamxC.00,rec_drop_pct,50.0,,,,,
player,201909220min,min,RudoKy00,targets,1,,,,,
player,201909220min,min,RudoKy00,rec,1,,,,,
player,201909220min,min,RudoKy00,rec_yds,11,,,,,
player,201909220min,min,RudoKy00,rec_first_down,1,,,,,
player,201909220min,min,RudoKy00,rec_air_yds,-3,,,,,
player,201909220min,min,RudoKy00,rec_air_yds_per_rec,-3.0,,,,,
player,201909220min,min,RudoKy00,rec_yac,14,,,,,
player,201909220min,min,RudoKy00,rec_yac_per_rec,14.0,,,,,
player,201909220min,min,RudoKy00,rec_broken_tackles,0,,,,,
player,201909220min,min,RudoKy00,rec_broken_tackles_per_rec,,,,,,
player,201909220min,min,RudoKy00,rec_drops,0,,,,,
player,201909220min,min,RudoKy00,rec_drop_pct,0.0,,,,,
player,201909220min,min,AbduAm00,targets,1,,,,,
player,201909220min,min,AbduAm00,rec,0,,,,,
player,201909220min,min,AbduAm00,rec_yds,0,,,,,
player,201909220min,min,AbduAm00,rec_first_down,,,,,,
player,201909220min,min,AbduAm00,rec_air_yds,0,,,,,
player,201909220min,min,AbduAm00,rec_air_yds_per_rec,,,,,,
player,201909220min,min,AbduAm00,rec_yac,0,,,,,
player,201909220min,min,AbduAm00,rec_yac_per_rec,,,,,,
player,201909220min,min,AbduAm00,rec_broken_tackles,0,,,,,
player,201909220min,min,AbduAm00,rec_broken_tackles_per_rec,,,,,,
player,201909220min,min,AbduAm00,rec_drops,0,,,,,
player,201909220min,min,AbduAm00,rec_drop_pct,0.0,,,,,
player,201909220min,min,ElflPa00,pos,G,,,,,
player,201909220min,min,ElflPa00,offense,62,,,,,
player,201909220min,min,ElflPa00,off_pct,100%,,,,,
player,201909220min,min,ElflPa00,defense,0,,,,,
player,201909220min,min,ElflPa00,def_pct,0%,,,,,
player,201909220min,min,ElflPa00,special_teams,6,,,,,
player,201909220min,min,ElflPa00,st_pct,24%,,,,,
player,201909220min,min,ONeiBr00,pos,T,,,,,
player,201909220min,min,ONeiBr00,offense,62,,,,,
player,201909220min,min,ONeiBr00,off_pct,100%,,,,,
player,201909220min,min,ONeiBr00,defense,0,,,,,
player,201909220min,min,ONeiBr00,def_pct,0%,,,,,
player,201909220min,min,ONeiBr00,special_teams,6,,,,,
player,201909220min,min,ONeiBr00,st_pct,24%,,,,,
player,201909220min,min,BradGa00,pos,C,,,,,
player,201909220min,min,BradGa00,offense,62,,,,,
player,201909220min,min,BradGa00,off_pct,100%,,,,,
player,201909220min,min,BradGa00,defense,0,,,,,
player,201909220min,min,BradGa00,def_pct,0%,,,,,
player,201909220min,min,BradGa00,special_teams,3,,,,,
player,201909220min,min,BradGa00,st_pct,12%,,,,,
player,201909220min,min,ReifRi00,pos,T,,,,,
player,201909220min,min,ReifRi00,offense,60,,,,,
player,201909220min,min,ReifRi00,off_pct,97%,,,,,
player,201909220min,min,ReifRi00,defense,0,,,,,
player,201909220min,min,ReifRi00,def_pct,0%,,,,,
player,201909220min,min,ReifRi00,special_teams,6,,,,,
player,201909220min,min,ReifRi00,st_pct,24%,,,,,
player,201909220min,min,CousKi00,pos,QB,,,,,
player,201909220min,min,CousKi00,offense,60,,,,,
player,201909220min,min,CousKi00,off_pct,97%,,,,,
player,201909220min,min,CousKi00,defense,0,,,,,
player,201909220min,min,CousKi00,def_pct,0%,,,,,
player,201909220min,min,CousKi00,special_teams,0,,,,,
player,201909220min,min,CousKi00,st_pct,0%,,,,,
player,201909220min,min,RudoKy00,pos,TE,,,,,
player,201909220min,min,RudoKy00,offense,54,,,,,
player,201909220min,min,RudoKy00,off_pct,87%,,,,,
player,201909220min,min,RudoKy00,defense,0,,,,,
player,201909220min,min,RudoKy00,def_pct,0%,,,,,
player,201909220min,min,RudoKy00,special_teams,7,,,,,
player,201909220min,min,RudoKy00,st_pct,28%,,,,,
player,201909220min,min,ThieAd00,pos,WR,,,,,
player,201909220min,min,ThieAd00,offense,54,,,,,
player,201909220min,min,ThieAd00,off_pct,87%,,,,,
player,201909220min,min,ThieAd00,defense,0,,,,,
player,201909220min,min,ThieAd00,def_pct,0%,,,,,
player,201909220min,min,ThieAd00,special_teams,1,,,,,
player,201909220min,min,ThieAd00,st_pct,4%,,,,,
player,201909220min,min,DiggSt00,pos,WR,,,,,
player,201909220min,min,DiggSt00,offense,44,,,,,
player,201909220min,min,DiggSt00,off_pct,71%,,,,,
player,201909220min,min,DiggSt00,defense,0,,,,,
player,201909220min,min,DiggSt00,def_pct,0%,,,,,
player,201909220min,min,DiggSt00,special_teams,0,,,,,
player,201909220min,min,DiggSt00,st_pct,0%,,,,,
player,201909220min,min,KlinJo01,pos,G,,,,,
player,201909220min,min,KlinJo01,offense,40,,,,,
player,201909220min,min,KlinJo01,off_pct,65%,,,,,
player,201909220min,min,KlinJo01,defense,0,,,,,
player,201909220min,min,KlinJo01,def_pct,0%,,,,,
player,201909220min,min,KlinJo01,special_teams,3,,,,,
player,201909220min,min,KlinJo01,st_pct,12%,,,,,
player,201909220min,min,CookDa01,pos,RB,,,,,
player,201909220min,min,CookDa01,offense,37,,,,,
player,201909220min,min,CookDa01,off_pct,60%,,,,,
player,201909220min,min,CookDa01,defense,0,,,,,
player,201909220min,min,CookDa01,def_pct,0%,,,,,
player,201909220min,min,CookDa01,special_teams,0,,,,,
player,201909220min,min,CookDa01,st_pct,0%,,,,,
player,201909220min,min,SmitIr01,pos,TE,,,,,
player,201909220min,min,SmitIr01,offense,31,,,,,
player,201909220min,min,SmitIr01,off_pct,50%,,,,,
player,201909220min,min,SmitIr01,defense,0,,,,,
player,201909220min,min,SmitIr01,def_pct,0%,,,,,
player,201909220min,min,SmitIr01,special_teams,4,,,,,
player,201909220min,min,SmitIr01,st_pct,16%,,,,,
player,201909220min,min,HamxC.00,pos,FB,,,,,
player,201909220min,min,HamxC.00,offense,25,,,,,
player,201909220min,min,HamxC.00,off_pct,40%,,,,,
player,201909220min,min,HamxC.00,defense,0,,,,,
player,201909220min,min,HamxC.00,def_pct,0%,,,,,
player,201909220min,min,HamxC.00,special_teams,14,,,,,
player,201909220min,min,HamxC.00,st_pct,56%,,,,,
player,201909220min,min,DoziDa00,pos,G,,,,,
player,201909220min,min,DoziDa00,offense,22,,,,,
player,201909220min,min,DoziDa00,off_pct,35%,,,,,
player,201909220min,min,DoziDa00,defense,0,,,,,
player,201909220min,min,DoziDa00,def_pct,0%,,,,,
