game,2019,12,20191124,201911240was,det,"Detroit Lions",16,was,"Washington Redskins",19
player,201911240was,det,NautIs00,off_pct,13%,,,,,
player,201911240was,det,NautIs00,defense,0,,,,,
player,201911240was,det,NautIs00,def_pct,0%,,,,,
player,201911240was,det,NautIs00,special_teams,21,,,,,
player,201911240was,det,NautIs00,st_pct,68%,,,,,
player,201911240was,det,HallMa02,pos,WR,,,,,
player,201911240was,det,HallMa02,offense,10,,,,,
player,201911240was,det,HallMa02,off_pct,13%,,,,,
player,201911240was,det,HallMa02,defense,0,,,,,
player,201911240was,det,HallMa02,def_pct,0%,,,,,
player,201911240was,det,HallMa02,special_teams,3,,,,,
player,201911240was,det,HallMa02,st_pct,10%,,,,,
player,201911240was,det,AbouOd00,pos,G,,,,,
player,201911240was,det,AbouOd00,offense,8,,,,,
player,201911240was,det,AbouOd00,off_pct,11%,,,,,
player,201911240was,det,AbouOd00,defense,0,,,,,
player,201911240was,det,AbouOd00,def_pct,0%,,,,,
player,201911240was,det,AbouOd00,special_teams,5,,,,,
player,201911240was,det,AbouOd00,st_pct,16%,,,,,
player,201911240was,det,CrosTy00,pos,T,,,,,
player,201911240was,det,CrosTy00,offense,5,,,,,
player,201911240was,det,CrosTy00,off_pct,7%,,,,,
player,201911240was,det,CrosTy00,defense,0,,,,,
player,201911240was,det,CrosTy00,def_pct,0%,,,,,
player,201911240was,det,CrosTy00,special_teams,5,,,,,
player,201911240was,det,CrosTy00,st_pct,16%,,,,,
player,201911240was,det,HarrWi02,pos,SS,,,,,
player,201911240was,det,HarrWi02,offense,0,,,,,
player,201911240was,det,HarrWi02,off_pct,0%,,,,,
player,201911240was,det,HarrWi02,defense,60,,,,,
player,201911240was,det,HarrWi02,def_pct,100%,,,,,
player,201911240was,det,HarrWi02,special_teams,10,,,,,
player,201911240was,det,HarrWi02,st_pct,32%,,,,,
player,201911240was,det,ColeJu01,pos,CB,,,,,
player,201911240was,det,ColeJu01,offense,0,,,,,
player,201911240was,det,ColeJu01,off_pct,0%,,,,,
player,201911240was,det,ColeJu01,defense,60,,,,,
player,201911240was,det,ColeJu01,def_pct,100%,,,,,
player,201911240was,det,ColeJu01,special_teams,4,,,,,
player,201911240was,det,ColeJu01,st_pct,13%,,,,,
player,201911240was,det,WilsTa00,pos,SS,,,,,
player,201911240was,det,WilsTa00,offense,0,,,,,
player,201911240was,det,WilsTa00,off_pct,0%,,,,,
player,201911240was,det,WilsTa00,defense,60,,,,,
player,201911240was,det,WilsTa00,def_pct,100%,,,,,
player,201911240was,det,WilsTa00,special_teams,4,,,,,
player,201911240was,det,WilsTa00,st_pct,13%,,,,,
player,201911240was,det,SlayDa00,pos,CB,,,,,
player,201911240was,det,SlayDa00,offense,0,,,,,
player,201911240was,det,SlayDa00,off_pct,0%,,,,,
player,201911240was,det,SlayDa00,defense,60,,,,,
player,201911240was,det,SlayDa00,def_pct,100%,,,,,
player,201911240was,det,SlayDa00,special_teams,0,,,,,
player,201911240was,det,SlayDa00,st_pct,0%,,,,,
player,201911240was,det,OkwaRo01,pos,DE,,,,,
player,201911240was,det,OkwaRo01,offense,0,,,,,
player,201911240was,det,OkwaRo01,off_pct,0%,,,,,
player,201911240was,det,OkwaRo01,defense,56,,,,,
player,201911240was,det,OkwaRo01,def_pct,93%,,,,,
player,201911240was,det,OkwaRo01,special_teams,5,,,,,
player,201911240was,det,OkwaRo01,st_pct,16%,,,,,
player,201911240was,det,KennDe00,pos,LB,,,,,
player,201911240was,det,KennDe00,offense,0,,,,,
player,201911240was,det,KennDe00,off_pct,0%,,,,,
player,201911240was,det,KennDe00,defense,55,,,,,
player,201911240was,det,KennDe00,def_pct,92%,,,,,
player,201911240was,det,KennDe00,special_teams,5,,,,,
player,201911240was,det,KennDe00,st_pct,16%,,,,,
player,201911240was,det,DaviJa01,pos,LB,,,,,
player,201911240was,det,DaviJa01,offense,0,,,,,
player,201911240was,det,DaviJa01,off_pct,0%,,,,,
player,201911240was,det,DaviJa01,defense,51,,,,,
player,201911240was,det,DaviJa01,def_pct,85%,,,,,
player,201911240was,det,DaviJa01,special_teams,5,,,,,
player,201911240was,det,DaviJa01,st_pct,16%,,,,,
player,201911240was,det,OruwAm00,pos,CB,,,,,
player,201911240was,det,OruwAm00,offense,0,,,,,
player,201911240was,det,OruwAm00,off_pct,0%,,,,,
player,201911240was,det,OruwAm00,defense,45,,,,,
player,201911240was,det,OruwAm00,def_pct,75%,,,,,
player,201911240was,det,OruwAm00,special_teams,11,,,,,
player,201911240was,det,OruwAm00,st_pct,35%,,,,,
player,201911240was,det,RobiAS00,pos,DT,,,,,
player,201911240was,det,RobiAS00,offense,0,,,,,
player,201911240was,det,RobiAS00,off_pct,0%,,,,,
player,201911240was,det,RobiAS00,defense,43,,,,,
player,201911240was,det,RobiAS00,def_pct,72%,,,,,
player,201911240was,det,RobiAS00,special_teams,5,,,,,
player,201911240was,det,RobiAS00,st_pct,16%,,,,,
player,201911240was,det,HarrDa03,pos,DT,,,,,
player,201911240was,det,HarrDa03,offense,0,,,,,
player,201911240was,det,HarrDa03,off_pct,0%,,,,,
player,201911240was,det,HarrDa03,defense,38,,,,,
player,201911240was,det,HarrDa03,def_pct,63%,,,,,
player,201911240was,det,HarrDa03,special_teams,0,,,,,
player,201911240was,det,HarrDa03,st_pct,0%,,,,,
player,201911240was,det,JoneCh05,pos,LB,,,,,
player,201911240was,det,JoneCh05,offense,0,,,,,
player,201911240was,det,JoneCh05,off_pct,0%,,,,,
player,201911240was,det,JoneCh05,defense,30,,,,,
player,201911240was,det,JoneCh05,def_pct,50%,,,,,
player,201911240was,det,JoneCh05,special_teams,9,,,,,
player,201911240was,det,JoneCh05,st_pct,29%,,,,,
player,201911240was,det,TavaJa00,pos,LB,,,,,
player,201911240was,det,TavaJa00,offense,0,,,,,
player,201911240was,det,TavaJa00,off_pct,0%,,,,,
player,201911240was,det,TavaJa00,defense,29,,,,,
player,201911240was,det,TavaJa00,def_pct,48%,,,,,
player,201911240was,det,TavaJa00,special_teams,0,,,,,
player,201911240was,det,TavaJa00,st_pct,0%,,,,,
player,201911240was,det,AtkiJo01,pos,DT,,,,,
player,201911240was,det,AtkiJo01,offense,0,,,,,
player,201911240was,det,AtkiJo01,off_pct,0%,,,,,
player,201911240was,det,AtkiJo01,defense,25,,,,,
player,201911240was,det,AtkiJo01,def_pct,42%,,,,,
player,201911240was,det,AtkiJo01,special_teams,0,,,,,
player,201911240was,det,AtkiJo01,st_pct,0%,,,,,
player,201911240was,det,KillMi00,pos,FS,,,,,
player,201911240was,det,KillMi00,offense,0,,,,,
player,201911240was,det,KillMi00,off_pct,0%,,,,,
player,201911240was,det,KillMi00,defense,16,,,,,
player,201911240was,det,KillMi00,def_pct,27%,,,,,
player,201911240was,det,KillMi00,special_teams,26,,,,,
player,201911240was,det,KillMi00,st_pct,84%,,,,,
player,201911240was,det,BryaAu00,pos,DE,,,,,
player,201911240was,det,BryaAu00,offense,0,,,,,
player,201911240was,det,BryaAu00,off_pct,0%,,,,,
player,201911240was,det,BryaAu00,defense,16,,,,,
player,201911240was,det,BryaAu00,def_pct,27%,,,,,
player,201911240was,det,BryaAu00,special_teams,0,,,,,
player,201911240was,det,BryaAu00,st_pct,0%,,,,,
player,201911240was,det,DaniMi00,pos,DT,,,,,
player,201911240was,det,DaniMi00,offense,0,,,,,
player,201911240was,det,DaniMi00,off_pct,0%,,,,,
player,201911240was,det,DaniMi00,defense,9,,,,,
player,201911240was,det,DaniMi00,def_pct,15%,,,,,
player,201911240was,det,DaniMi00,special_teams,5,,,,,
player,201911240was,det,DaniMi00,st_pct,16%,,,,,
player,201911240was,det,MoorCJ01,pos,FS,,,,,
player,201911240was,det,MoorCJ01,offense,0,,,,,
player,201911240was,det,MoorCJ01,off_pct,0%,,,,,
player,201911240was,det,MoorCJ01,defense,7,,,,,
player,201911240was,det,MoorCJ01,def_pct,12%,,,,,
player,201911240was,det,MoorCJ01,special_teams,20,,,,,
player,201911240was,det,MoorCJ01,st_pct,65%,,,,,
player,201911240was,det,VirgDe00,pos,CB,,,,,
player,201911240was,det,VirgDe00,offense,0,,,,,
player,201911240was,det,VirgDe00,off_pct,0%,,,,,
player,201911240was,det,VirgDe00,defense,0,,,,,
player,201911240was,det,VirgDe00,def_pct,0%,,,,,
player,201911240was,det,VirgDe00,special_teams,26,,,,,
player,201911240was,det,VirgDe00,st_pct,84%,,,,,
player,201911240was,det,FordMi01,pos,CB,,,,,
player,201911240was,det,FordMi01,offense,0,,,,,
player,201911240was,det,FordMi01,off_pct,0%,,,,,
player,201911240was,det,FordMi01,defense,0,,,,,
player,201911240was,det,FordMi01,def_pct,0%,,,,,
player,201911240was,det,FordMi01,special_teams,23,,,,,
player,201911240was,det,FordMi01,st_pct,74%,,,,,
player,201911240was,det,ReevJa00,pos,LB,,,,,
player,201911240was,det,ReevJa00,offense,0,,,,,
player,201911240was,det,ReevJa00,off_pct,0%,,,,,
player,201911240was,det,ReevJa00,defense,0,,,,,
player,201911240was,det,ReevJa00,def_pct,0%,,,,,
player,201911240was,det,ReevJa00,special_teams,21,,,,,
player,201911240was,det,ReevJa00,st_pct,68%,,,,,
player,201911240was,det,LongSt00,pos,LB,,,,,
player,201911240was,det,LongSt00,offense,0,,,,,
player,201911240was,det,LongSt00,off_pct,0%,,,,,
player,201911240was,det,LongSt00,defense,0,,,,,
player,201911240was,det,LongSt00,def_pct,0%,,,,,
player,201911240was,det,LongSt00,special_teams,21,,,,,
player,201911240was,det,LongSt00,st_pct,68%,,,,,
player,201911240was,det,PratMa20,pos,K,,,,,
player,201911240was,det,PratMa20,offense,0,,,,,
player,201911240was,det,PratMa20,off_pct,0%,,,,,
player,201911240was,det,PratMa20,defense,0,,,,,
player,201911240was,det,PratMa20,def_pct,0%,,,,,
player,201911240was,det,PratMa20,special_teams,10,,,,,
player,201911240was,det,PratMa20,st_pct,32%,,,,,
player,201911240was,det,MuhlDo20,pos,LS,,,,,
player,201911240was,det,MuhlDo20,offense,0,,,,,
player,201911240was,det,MuhlDo20,off_pct,0%,,,,,
player,201911240was,det,MuhlDo20,defense,0,,,,,
player,201911240was,det,MuhlDo20,def_pct,0%,,,,,
player,201911240was,det,MuhlDo20,special_teams,9,,,,,
player,201911240was,det,MuhlDo20,st_pct,29%,,,,,
player,201911240was,det,MartSa01,pos,P,,,,,
player,201911240was,det,MartSa01,offense,0,,,,,
player,201911240was,det,MartSa01,off_pct,0%,,,,,
player,201911240was,det,MartSa01,defense,0,,,,,
player,201911240was,det,MartSa01,def_pct,0%,,,,,
player,201911240was,det,MartSa01,special_teams,9,,,,,
player,201911240was,det,MartSa01,st_pct,29%,,,,,
player,201911240was,det,JackMi01,pos,CB,,,,,
player,201911240was,det,JackMi01,offense,0,,,,,
player,201911240was,det,JackMi01,off_pct,0%,,,,,
player,201911240was,det,JackMi01,defense,0,,,,,
player,201911240was,det,JackMi01,def_pct,0%,,,,,
player,201911240was,det,JackMi01,special_teams,2,,,,,
player,201911240was,det,JackMi01,st_pct,6%,,,,,
