game,2019,14,20191208,201912080crd,pit,"Pittsburgh Steelers",23,crd,"Arizona Cardinals",17
player,201912080crd,pit,FeilMa00,st_pct,20%,,,,,
player,201912080crd,pit,FostRa21,pos,G,,,,,
player,201912080crd,pit,FostRa21,offense,60,,,,,
player,201912080crd,pit,FostRa21,off_pct,100%,,,,,
player,201912080crd,pit,FostRa21,defense,0,,,,,
player,201912080crd,pit,FostRa21,def_pct,0%,,,,,
player,201912080crd,pit,FostRa21,special_teams,5,,,,,
player,201912080crd,pit,FostRa21,st_pct,20%,,,,,
player,201912080crd,pit,VillAl00,pos,T,,,,,
player,201912080crd,pit,VillAl00,offense,60,,,,,
player,201912080crd,pit,VillAl00,off_pct,100%,,,,,
player,201912080crd,pit,VillAl00,defense,0,,,,,
player,201912080crd,pit,VillAl00,def_pct,0%,,,,,
player,201912080crd,pit,VillAl00,special_teams,5,,,,,
player,201912080crd,pit,VillAl00,st_pct,20%,,,,,
player,201912080crd,pit,DeCaDa00,pos,G,,,,,
player,201912080crd,pit,DeCaDa00,offense,60,,,,,
player,201912080crd,pit,DeCaDa00,off_pct,100%,,,,,
player,201912080crd,pit,DeCaDa00,defense,0,,,,,
player,201912080crd,pit,DeCaDa00,def_pct,0%,,,,,
player,201912080crd,pit,DeCaDa00,special_teams,5,,,,,
player,201912080crd,pit,DeCaDa00,st_pct,20%,,,,,
player,201912080crd,pit,PounMa20,pos,C,,,,,
player,201912080crd,pit,PounMa20,offense,60,,,,,
player,201912080crd,pit,PounMa20,off_pct,100%,,,,,
player,201912080crd,pit,PounMa20,defense,0,,,,,
player,201912080crd,pit,PounMa20,def_pct,0%,,,,,
player,201912080crd,pit,PounMa20,special_teams,0,,,,,
player,201912080crd,pit,PounMa20,st_pct,0%,,,,,
player,201912080crd,pit,HodgDe00,pos,QB,,,,,
player,201912080crd,pit,HodgDe00,offense,60,,,,,
player,201912080crd,pit,HodgDe00,off_pct,100%,,,,,
player,201912080crd,pit,HodgDe00,defense,0,,,,,
player,201912080crd,pit,HodgDe00,def_pct,0%,,,,,
player,201912080crd,pit,HodgDe00,special_teams,0,,,,,
player,201912080crd,pit,HodgDe00,st_pct,0%,,,,,
player,201912080crd,pit,WashJa00,pos,WR,,,,,
player,201912080crd,pit,WashJa00,offense,43,,,,,
player,201912080crd,pit,WashJa00,off_pct,72%,,,,,
player,201912080crd,pit,WashJa00,defense,0,,,,,
player,201912080crd,pit,WashJa00,def_pct,0%,,,,,
player,201912080crd,pit,WashJa00,special_teams,0,,,,,
player,201912080crd,pit,WashJa00,st_pct,0%,,,,,
player,201912080crd,pit,JohnDi01,pos,WR,,,,,
player,201912080crd,pit,JohnDi01,offense,42,,,,,
player,201912080crd,pit,JohnDi01,off_pct,70%,,,,,
player,201912080crd,pit,JohnDi01,defense,0,,,,,
player,201912080crd,pit,JohnDi01,def_pct,0%,,,,,
player,201912080crd,pit,JohnDi01,special_teams,5,,,,,
player,201912080crd,pit,JohnDi01,st_pct,20%,,,,,
player,201912080crd,pit,VannNi00,pos,TE,,,,,
player,201912080crd,pit,VannNi00,offense,38,,,,,
player,201912080crd,pit,VannNi00,off_pct,63%,,,,,
player,201912080crd,pit,VannNi00,defense,0,,,,,
player,201912080crd,pit,VannNi00,def_pct,0%,,,,,
player,201912080crd,pit,VannNi00,special_teams,9,,,,,
player,201912080crd,pit,VannNi00,st_pct,36%,,,,,
player,201912080crd,pit,McDoVa00,pos,TE,,,,,
player,201912080crd,pit,McDoVa00,offense,31,,,,,
player,201912080crd,pit,McDoVa00,off_pct,52%,,,,,
player,201912080crd,pit,McDoVa00,defense,0,,,,,
player,201912080crd,pit,McDoVa00,def_pct,0%,,,,,
player,201912080crd,pit,McDoVa00,special_teams,3,,,,,
player,201912080crd,pit,McDoVa00,st_pct,12%,,,,,
player,201912080crd,pit,SamuJa00,pos,RB,,,,,
player,201912080crd,pit,SamuJa00,offense,28,,,,,
player,201912080crd,pit,SamuJa00,off_pct,47%,,,,,
player,201912080crd,pit,SamuJa00,defense,0,,,,,
player,201912080crd,pit,SamuJa00,def_pct,0%,,,,,
player,201912080crd,pit,SamuJa00,special_teams,12,,,,,
player,201912080crd,pit,SamuJa00,st_pct,48%,,,,,
player,201912080crd,pit,BannZa00,pos,T,,,,,
player,201912080crd,pit,BannZa00,offense,25,,,,,
player,201912080crd,pit,BannZa00,off_pct,42%,,,,,
player,201912080crd,pit,BannZa00,defense,0,,,,,
player,201912080crd,pit,BannZa00,def_pct,0%,,,,,
player,201912080crd,pit,BannZa00,special_teams,0,,,,,
player,201912080crd,pit,BannZa00,st_pct,0%,,,,,
player,201912080crd,pit,SnelBe00,pos,RB,,,,,
player,201912080crd,pit,SnelBe00,offense,24,,,,,
player,201912080crd,pit,SnelBe00,off_pct,40%,,,,,
player,201912080crd,pit,SnelBe00,defense,0,,,,,
player,201912080crd,pit,SnelBe00,def_pct,0%,,,,,
player,201912080crd,pit,SnelBe00,special_teams,3,,,,,
player,201912080crd,pit,SnelBe00,st_pct,12%,,,,,
player,201912080crd,pit,JoneTe02,pos,WR,,,,,
player,201912080crd,pit,JoneTe02,offense,20,,,,,
player,201912080crd,pit,JoneTe02,off_pct,33%,,,,,
player,201912080crd,pit,JoneTe02,defense,0,,,,,
player,201912080crd,pit,JoneTe02,def_pct,0%,,,,,
player,201912080crd,pit,JoneTe02,special_teams,0,,,,,
player,201912080crd,pit,JoneTe02,st_pct,0%,,,,,
player,201912080crd,pit,HoltJo00,pos,WR,,,,,
player,201912080crd,pit,HoltJo00,offense,17,,,,,
player,201912080crd,pit,HoltJo00,off_pct,28%,,,,,
player,201912080crd,pit,HoltJo00,defense,0,,,,,
player,201912080crd,pit,HoltJo00,def_pct,0%,,,,,
player,201912080crd,pit,HoltJo00,special_teams,17,,,,,
player,201912080crd,pit,HoltJo00,st_pct,68%,,,,,
player,201912080crd,pit,CainDe00,pos,WR,,,,,
player,201912080crd,pit,CainDe00,offense,15,,,,,
player,201912080crd,pit,CainDe00,off_pct,25%,,,,,
player,201912080crd,pit,CainDe00,defense,0,,,,,
player,201912080crd,pit,CainDe00,def_pct,0%,,,,,
player,201912080crd,pit,CainDe00,special_teams,0,,,,,
player,201912080crd,pit,CainDe00,st_pct,0%,,,,,
player,201912080crd,pit,WhytKe00,pos,RB,,,,,
player,201912080crd,pit,WhytKe00,offense,8,,,,,
player,201912080crd,pit,WhytKe00,off_pct,13%,,,,,
player,201912080crd,pit,WhytKe00,defense,0,,,,,
player,201912080crd,pit,WhytKe00,def_pct,0%,,,,,
player,201912080crd,pit,WhytKe00,special_teams,4,,,,,
player,201912080crd,pit,WhytKe00,st_pct,16%,,,,,
player,201912080crd,pit,FinnB.01,pos,C,,,,,
player,201912080crd,pit,FinnB.01,offense,6,,,,,
player,201912080crd,pit,FinnB.01,off_pct,10%,,,,,
player,201912080crd,pit,FinnB.01,defense,0,,,,,
player,201912080crd,pit,FinnB.01,def_pct,0%,,,,,
player,201912080crd,pit,FinnB.01,special_teams,5,,,,,
player,201912080crd,pit,FinnB.01,st_pct,20%,,,,,
player,201912080crd,pit,EdmuTr00,pos,RB,,,,,
player,201912080crd,pit,EdmuTr00,offense,3,,,,,
player,201912080crd,pit,EdmuTr00,off_pct,5%,,,,,
player,201912080crd,pit,EdmuTr00,defense,0,,,,,
player,201912080crd,pit,EdmuTr00,def_pct,0%,,,,,
player,201912080crd,pit,EdmuTr00,special_teams,14,,,,,
player,201912080crd,pit,EdmuTr00,st_pct,56%,,,,,
player,201912080crd,pit,FitzMi00,pos,SS,,,,,
player,201912080crd,pit,FitzMi00,offense,0,,,,,
player,201912080crd,pit,FitzMi00,off_pct,0%,,,,,
player,201912080crd,pit,FitzMi00,defense,60,,,,,
player,201912080crd,pit,FitzMi00,def_pct,100%,,,,,
player,201912080crd,pit,FitzMi00,special_teams,3,,,,,
player,201912080crd,pit,FitzMi00,st_pct,12%,,,,,
player,201912080crd,pit,HadeJo99,pos,CB,,,,,
player,201912080crd,pit,HadeJo99,offense,0,,,,,
player,201912080crd,pit,HadeJo99,off_pct,0%,,,,,
player,201912080crd,pit,HadeJo99,defense,60,,,,,
player,201912080crd,pit,HadeJo99,def_pct,100%,,,,,
player,201912080crd,pit,HadeJo99,special_teams,3,,,,,
player,201912080crd,pit,HadeJo99,st_pct,12%,,,,,
player,201912080crd,pit,EdmuTe00,pos,SS,,,,,
player,201912080crd,pit,EdmuTe00,offense,0,,,,,
player,201912080crd,pit,EdmuTe00,off_pct,0%,,,,,
player,201912080crd,pit,EdmuTe00,defense,60,,,,,
player,201912080crd,pit,EdmuTe00,def_pct,100%,,,,,
player,201912080crd,pit,EdmuTe00,special_teams,3,,,,,
player,201912080crd,pit,EdmuTe00,st_pct,12%,,,,,
player,201912080crd,pit,NelsSt01,pos,CB,,,,,
player,201912080crd,pit,NelsSt01,offense,0,,,,,
player,201912080crd,pit,NelsSt01,off_pct,0%,,,,,
player,201912080crd,pit,NelsSt01,defense,60,,,,,
player,201912080crd,pit,NelsSt01,def_pct,100%,,,,,
player,201912080crd,pit,NelsSt01,special_teams,3,,,,,
player,201912080crd,pit,NelsSt01,st_pct,12%,,,,,
player,201912080crd,pit,DuprAl00,pos,LB,,,,,
player,201912080crd,pit,DuprAl00,offense,0,,,,,
player,201912080crd,pit,DuprAl00,off_pct,0%,,,,,
player,201912080crd,pit,DuprAl00,defense,55,,,,,
player,201912080crd,pit,DuprAl00,def_pct,92%,,,,,
player,201912080crd,pit,DuprAl00,special_teams,3,,,,,
player,201912080crd,pit,DuprAl00,st_pct,12%,,,,,
player,201912080crd,pit,HeywCa01,pos,DT,,,,,
player,201912080crd,pit,HeywCa01,offense,0,,,,,
player,201912080crd,pit,HeywCa01,off_pct,0%,,,,,
player,201912080crd,pit,HeywCa01,defense,48,,,,,
player,201912080crd,pit,HeywCa01,def_pct,80%,,,,,
player,201912080crd,pit,HeywCa01,special_teams,7,,,,,
player,201912080crd,pit,HeywCa01,st_pct,28%,,,,,
player,201912080crd,pit,WattT.00,pos,LB,,,,,
player,201912080crd,pit,WattT.00,offense,0,,,,,
player,201912080crd,pit,WattT.00,off_pct,0%,,,,,
player,201912080crd,pit,WattT.00,defense,47,,,,,
player,201912080crd,pit,WattT.00,def_pct,78%,,,,,
player,201912080crd,pit,WattT.00,special_teams,3,,,,,
player,201912080crd,pit,WattT.00,st_pct,12%,,,,,
player,201912080crd,pit,HiltMi01,pos,CB,,,,,
player,201912080crd,pit,HiltMi01,offense,0,,,,,
player,201912080crd,pit,HiltMi01,off_pct,0%,,,,,
player,201912080crd,pit,HiltMi01,defense,45,,,,,
player,201912080crd,pit,HiltMi01,def_pct,75%,,,,,
player,201912080crd,pit,HiltMi01,special_teams,5,,,,,
player,201912080crd,pit,HiltMi01,st_pct,20%,,,,,
player,201912080crd,pit,BushDe01,pos,LB,,,,,
player,201912080crd,pit,BushDe01,offense,0,,,,,
player,201912080crd,pit,BushDe01,off_pct,0%,,,,,
player,201912080crd,pit,BushDe01,defense,45,,,,,
player,201912080crd,pit,BushDe01,def_pct,75%,,,,,
player,201912080crd,pit,BushDe01,special_teams,3,,,,,
player,201912080crd,pit,BushDe01,st_pct,12%,,,,,
player,201912080crd,pit,HargJa00,pos,NT,,,,,
player,201912080crd,pit,HargJa00,offense,0,,,,,
player,201912080crd,pit,HargJa00,off_pct,0%,,,,,
player,201912080crd,pit,HargJa00,defense,44,,,,,
player,201912080crd,pit,HargJa00,def_pct,73%,,,,,
player,201912080crd,pit,HargJa00,special_teams,0,,,,,
player,201912080crd,pit,HargJa00,st_pct,0%,,,,,
player,201912080crd,pit,BarrMa00,pos,LB,,,,,
player,201912080crd,pit,BarrMa00,offense,0,,,,,
player,201912080crd,pit,BarrMa00,off_pct,0%,,,,,
player,201912080crd,pit,BarrMa00,defense,44,,,,,
player,201912080crd,pit,BarrMa00,def_pct,73%,,,,,
player,201912080crd,pit,BarrMa00,special_teams,0,,,,,
player,201912080crd,pit,BarrMa00,st_pct,0%,,,,,
player,201912080crd,pit,WillVi01,pos,LB,,,,,
player,201912080crd,pit,WillVi01,offense,0,,,,,
player,201912080crd,pit,WillVi01,off_pct,0%,,,,,
player,201912080crd,pit,WillVi01,defense,30,,,,,
player,201912080crd,pit,WillVi01,def_pct,50%,,,,,
player,201912080crd,pit,WillVi01,special_teams,0,,,,,
player,201912080crd,pit,WillVi01,st_pct,0%,,,,,
player,201912080crd,pit,AluaTy99,pos,DE,,,,,
player,201912080crd,pit,AluaTy99,offense,0,,,,,
player,201912080crd,pit,AluaTy99,off_pct,0%,,,,,
player,201912080crd,pit,AluaTy99,defense,25,,,,,
player,201912080crd,pit,AluaTy99,def_pct,42%,,,,,
player,201912080crd,pit,AluaTy99,special_teams,5,,,,,
player,201912080crd,pit,AluaTy99,st_pct,20%,,,,,
player,201912080crd,pit,SuttCa00,pos,CB,,,,,
player,201912080crd,pit,SuttCa00,offense,0,,,,,
player,201912080crd,pit,SuttCa00,off_pct,0%,,,,,
player,201912080crd,pit,SuttCa00,defense,15,,,,,
player,201912080crd,pit,SuttCa00,def_pct,25%,,,,,
player,201912080crd,pit,SuttCa00,special_teams,10,,,,,
player,201912080crd,pit,SuttCa00,st_pct,40%,,,,,
player,201912080crd,pit,ChicAn00,pos,LB,,,,,
player,201912080crd,pit,ChicAn00,offense,0,,,,,
player,201912080crd,pit,ChicAn00,off_pct,0%,,,,,
player,201912080crd,pit,ChicAn00,defense,12,,,,,
player,201912080crd,pit,ChicAn00,def_pct,20%,,,,,
player,201912080crd,pit,ChicAn00,special_teams,17,,,,,
player,201912080crd,pit,ChicAn00,st_pct,68%,,,,,
player,201912080crd,pit,AdenOl00,pos,LB,,,,,
player,201912080crd,pit,AdenOl00,offense,0,,,,,
player,201912080crd,pit,AdenOl00,off_pct,0%,,,,,
player,201912080crd,pit,AdenOl00,defense,4,,,,,
player,201912080crd,pit,AdenOl00,def_pct,7%,,,,,
player,201912080crd,pit,AdenOl00,special_teams,12,,,,,
player,201912080crd,pit,AdenOl00,st_pct,48%,,,,,
player,201912080crd,pit,McCuDa00,pos,NT,,,,,
player,201912080crd,pit,McCuDa00,offense,0,,,,,
player,201912080crd,pit,McCuDa00,off_pct,0%,,,,,
player,201912080crd,pit,McCuDa00,defense,4,,,,,
player,201912080crd,pit,McCuDa00,def_pct,7%,,,,,
player,201912080crd,pit,McCuDa00,special_teams,3,,,,,
player,201912080crd,pit,McCuDa00,st_pct,12%,,,,,
player,201912080crd,pit,BuggIs00,pos,DE,,,,,
player,201912080crd,pit,BuggIs00,offense,0,,,,,
player,201912080crd,pit,BuggIs00,off_pct,0%,,,,,
player,201912080crd,pit,BuggIs00,defense,2,,,,,
player,201912080crd,pit,BuggIs00,def_pct,3%,,,,,
player,201912080crd,pit,BuggIs00,special_teams,1,,,,,
player,201912080crd,pit,BuggIs00,st_pct,4%,,,,,
player,201912080crd,pit,MataTy00,pos,LB,,,,,
player,201912080crd,pit,MataTy00,offense,0,,,,,
player,201912080crd,pit,MataTy00,off_pct,0%,,,,,
player,201912080crd,pit,MataTy00,defense,0,,,,,
player,201912080crd,pit,MataTy00,def_pct,0%,,,,,
player,201912080crd,pit,MataTy00,special_teams,20,,,,,
player,201912080crd,pit,MataTy00,st_pct,80%,,,,,
player,201912080crd,pit,DangJo00,pos,SS,,,,,
player,201912080crd,pit,DangJo00,offense,0,,,,,
player,201912080crd,pit,DangJo00,off_pct,0%,,,,,
player,201912080crd,pit,DangJo00,defense,0,,,,,
player,201912080crd,pit,DangJo00,def_pct,0%,,,,,
player,201912080crd,pit,DangJo00,special_teams,17,,,,,
player,201912080crd,pit,DangJo00,st_pct,68%,,,,,
player,201912080crd,pit,SpilRo00,pos,LB,,,,,
player,201912080crd,pit,SpilRo00,offense,0,,,,,
player,201912080crd,pit,SpilRo00,off_pct,0%,,,,,
player,201912080crd,pit,SpilRo00,defense,0,,,,,
player,201912080crd,pit,SpilRo00,def_pct,0%,,,,,
player,201912080crd,pit,SpilRo00,special_teams,17,,,,,
player,201912080crd,pit,SpilRo00,st_pct,68%,,,,,
player,201912080crd,pit,KellKa02,pos,FS,,,,,
player,201912080crd,pit,KellKa02,offense,0,,,,,
player,201912080crd,pit,KellKa02,off_pct,0%,,,,,
player,201912080crd,pit,KellKa02,defense,0,,,,,
player,201912080crd,pit,KellKa02,def_pct,0%,,,,,
player,201912080crd,pit,KellKa02,special_teams,14,,,,,
player,201912080crd,pit,KellKa02,st_pct,56%,,,,,
player,201912080crd,pit,BoswCh00,pos,K,,,,,
player,201912080crd,pit,BoswCh00,offense,0,,,,,
player,201912080crd,pit,BoswCh00,off_pct,0%,,,,,
player,201912080crd,pit,BoswCh00,defense,0,,,,,
player,201912080crd,pit,BoswCh00,def_pct,0%,,,,,
player,201912080crd,pit,BoswCh00,special_teams,10,,,,,
player,201912080crd,pit,BoswCh00,st_pct,40%,,,,,
player,201912080crd,pit,LaynJu00,pos,CB,,,,,
player,201912080crd,pit,LaynJu00,offense,0,,,,,
player,201912080crd,pit,LaynJu00,off_pct,0%,,,,,
player,201912080crd,pit,LaynJu00,defense,0,,,,,
player,201912080crd,pit,LaynJu00,def_pct,0%,,,,,
player,201912080crd,pit,LaynJu00,special_teams,8,,,,,
player,201912080crd,pit,LaynJu00,st_pct,32%,,,,,
player,201912080crd,pit,CanaKa00,pos,LS,,,,,
player,201912080crd,pit,CanaKa00,offense,0,,,,,
player,201912080crd,pit,CanaKa00,off_pct,0%,,,,,
player,201912080crd,pit,CanaKa00,defense,0,,,,,
player,201912080crd,pit,CanaKa00,def_pct,0%,,,,,
player,201912080crd,pit,CanaKa00,special_teams,8,,,,,
player,201912080crd,pit,CanaKa00,st_pct,32%,,,,,
player,201912080crd,pit,BerrJo00,pos,P,,,,,
player,201912080crd,pit,BerrJo00,offense,0,,,,,
player,201912080crd,pit,BerrJo00,off_pct,0%,,,,,
player,201912080crd,pit,BerrJo00,defense,0,,,,,
player,201912080crd,pit,BerrJo00,def_pct,0%,,,,,
player,201912080crd,pit,BerrJo00,special_teams,8,,,,,
player,201912080crd,pit,BerrJo00,st_pct,32%,,,,,
