game,2019,4,20190929,201909290mia,sdg,"Los Angeles Chargers",30,mia,"Miami Dolphins",10
player,201909290mia,mia,GranJa00,rec_air_yds,-3,,,,,
player,201909290mia,mia,GranJa00,rec_air_yds_per_rec,-3.0,,,,,
player,201909290mia,mia,GranJa00,rec_yac,9,,,,,
player,201909290mia,mia,GranJa00,rec_yac_per_rec,9.0,,,,,
player,201909290mia,mia,GranJa00,rec_broken_tackles,0,,,,,
player,201909290mia,mia,GranJa00,rec_broken_tackles_per_rec,,,,,,
player,201909290mia,mia,GranJa00,rec_drops,0,,,,,
player,201909290mia,mia,GranJa00,rec_drop_pct,0.0,,,,,
player,201909290mia,mia,OLeaNi00,targets,1,,,,,
player,201909290mia,mia,OLeaNi00,rec,1,,,,,
player,201909290mia,mia,OLeaNi00,rec_yds,9,,,,,
player,201909290mia,mia,OLeaNi00,rec_first_down,,,,,,
player,201909290mia,mia,OLeaNi00,rec_air_yds,7,,,,,
player,201909290mia,mia,OLeaNi00,rec_air_yds_per_rec,7.0,,,,,
player,201909290mia,mia,OLeaNi00,rec_yac,2,,,,,
player,201909290mia,mia,OLeaNi00,rec_yac_per_rec,2.0,,,,,
player,201909290mia,mia,OLeaNi00,rec_broken_tackles,0,,,,,
player,201909290mia,mia,OLeaNi00,rec_broken_tackles_per_rec,,,,,,
player,201909290mia,mia,OLeaNi00,rec_drops,0,,,,,
player,201909290mia,mia,OLeaNi00,rec_drop_pct,0.0,,,,,
player,201909290mia,mia,BallKa00,targets,1,,,,,
player,201909290mia,mia,BallKa00,rec,0,,,,,
player,201909290mia,mia,BallKa00,rec_yds,0,,,,,
player,201909290mia,mia,BallKa00,rec_first_down,,,,,,
player,201909290mia,mia,BallKa00,rec_air_yds,0,,,,,
player,201909290mia,mia,BallKa00,rec_air_yds_per_rec,,,,,,
player,201909290mia,mia,BallKa00,rec_yac,0,,,,,
player,201909290mia,mia,BallKa00,rec_yac_per_rec,,,,,,
player,201909290mia,mia,BallKa00,rec_broken_tackles,0,,,,,
player,201909290mia,mia,BallKa00,rec_broken_tackles_per_rec,,,,,,
player,201909290mia,mia,BallKa00,rec_drops,1,,,,,
player,201909290mia,mia,BallKa00,rec_drop_pct,100.0,,,,,
player,201909290mia,mia,BoehEv00,pos,C,,,,,
player,201909290mia,mia,BoehEv00,offense,52,,,,,
player,201909290mia,mia,BoehEv00,off_pct,100%,,,,,
player,201909290mia,mia,BoehEv00,defense,0,,,,,
player,201909290mia,mia,BoehEv00,def_pct,0%,,,,,
player,201909290mia,mia,BoehEv00,special_teams,4,,,,,
player,201909290mia,mia,BoehEv00,st_pct,18%,,,,,
player,201909290mia,mia,DeitMi00,pos,G,,,,,
player,201909290mia,mia,DeitMi00,offense,52,,,,,
player,201909290mia,mia,DeitMi00,off_pct,100%,,,,,
player,201909290mia,mia,DeitMi00,defense,0,,,,,
player,201909290mia,mia,DeitMi00,def_pct,0%,,,,,
player,201909290mia,mia,DeitMi00,special_teams,4,,,,,
player,201909290mia,mia,DeitMi00,st_pct,18%,,,,,
player,201909290mia,mia,PrinIs00,pos,T,,,,,
player,201909290mia,mia,PrinIs00,offense,52,,,,,
player,201909290mia,mia,PrinIs00,off_pct,100%,,,,,
player,201909290mia,mia,PrinIs00,defense,0,,,,,
player,201909290mia,mia,PrinIs00,def_pct,0%,,,,,
player,201909290mia,mia,PrinIs00,special_teams,4,,,,,
player,201909290mia,mia,PrinIs00,st_pct,18%,,,,,
player,201909290mia,mia,WebbJM20,pos,T,,,,,
player,201909290mia,mia,WebbJM20,offense,52,,,,,
player,201909290mia,mia,WebbJM20,off_pct,100%,,,,,
player,201909290mia,mia,WebbJM20,defense,0,,,,,
player,201909290mia,mia,WebbJM20,def_pct,0%,,,,,
player,201909290mia,mia,WebbJM20,special_teams,4,,,,,
player,201909290mia,mia,WebbJM20,st_pct,18%,,,,,
player,201909290mia,mia,RoseJo01,pos,QB,,,,,
player,201909290mia,mia,RoseJo01,offense,52,,,,,
player,201909290mia,mia,RoseJo01,off_pct,100%,,,,,
player,201909290mia,mia,RoseJo01,defense,0,,,,,
player,201909290mia,mia,RoseJo01,def_pct,0%,,,,,
player,201909290mia,mia,RoseJo01,special_teams,0,,,,,
player,201909290mia,mia,RoseJo01,st_pct,0%,,,,,
player,201909290mia,mia,KilgDa00,pos,C,,,,,
player,201909290mia,mia,KilgDa00,offense,52,,,,,
player,201909290mia,mia,KilgDa00,off_pct,100%,,,,,
player,201909290mia,mia,KilgDa00,defense,0,,,,,
player,201909290mia,mia,KilgDa00,def_pct,0%,,,,,
player,201909290mia,mia,KilgDa00,special_teams,0,,,,,
player,201909290mia,mia,KilgDa00,st_pct,0%,,,,,
player,201909290mia,mia,ParkDe01,pos,WR,,,,,
player,201909290mia,mia,ParkDe01,offense,43,,,,,
player,201909290mia,mia,ParkDe01,off_pct,83%,,,,,
player,201909290mia,mia,ParkDe01,defense,0,,,,,
player,201909290mia,mia,ParkDe01,def_pct,0%,,,,,
player,201909290mia,mia,ParkDe01,special_teams,0,,,,,
player,201909290mia,mia,ParkDe01,st_pct,0%,,,,,
player,201909290mia,mia,WillPr01,pos,WR,,,,,
player,201909290mia,mia,WillPr01,offense,43,,,,,
player,201909290mia,mia,WillPr01,off_pct,83%,,,,,
player,201909290mia,mia,WillPr01,defense,0,,,,,
player,201909290mia,mia,WillPr01,def_pct,0%,,,,,
player,201909290mia,mia,WillPr01,special_teams,0,,,,,
player,201909290mia,mia,WillPr01,st_pct,0%,,,,,
player,201909290mia,mia,SmytDu00,pos,TE,,,,,
player,201909290mia,mia,SmytDu00,offense,37,,,,,
player,201909290mia,mia,SmytDu00,off_pct,71%,,,,,
player,201909290mia,mia,SmytDu00,defense,0,,,,,
player,201909290mia,mia,SmytDu00,def_pct,0%,,,,,
player,201909290mia,mia,SmytDu00,special_teams,13,,,,,
player,201909290mia,mia,SmytDu00,st_pct,59%,,,,,
player,201909290mia,mia,DrakKe00,pos,RB,,,,,
player,201909290mia,mia,DrakKe00,offense,28,,,,,
player,201909290mia,mia,DrakKe00,off_pct,54%,,,,,
player,201909290mia,mia,DrakKe00,defense,0,,,,,
player,201909290mia,mia,DrakKe00,def_pct,0%,,,,,
player,201909290mia,mia,DrakKe00,special_teams,0,,,,,
player,201909290mia,mia,DrakKe00,st_pct,0%,,,,,
player,201909290mia,mia,GesiMi00,pos,TE,,,,,
player,201909290mia,mia,GesiMi00,offense,26,,,,,
player,201909290mia,mia,GesiMi00,off_pct,50%,,,,,
player,201909290mia,mia,GesiMi00,defense,0,,,,,
player,201909290mia,mia,GesiMi00,def_pct,0%,,,,,
player,201909290mia,mia,GesiMi00,special_teams,0,,,,,
player,201909290mia,mia,GesiMi00,st_pct,0%,,,,,
player,201909290mia,mia,OLeaNi00,pos,TE,,,,,
player,201909290mia,mia,OLeaNi00,offense,24,,,,,
player,201909290mia,mia,OLeaNi00,off_pct,46%,,,,,
player,201909290mia,mia,OLeaNi00,defense,0,,,,,
player,201909290mia,mia,OLeaNi00,def_pct,0%,,,,,
player,201909290mia,mia,OLeaNi00,special_teams,0,,,,,
player,201909290mia,mia,OLeaNi00,st_pct,0%,,,,,
player,201909290mia,mia,GranJa00,pos,WR,,,,,
player,201909290mia,mia,GranJa00,offense,22,,,,,
player,201909290mia,mia,GranJa00,off_pct,42%,,,,,
player,201909290mia,mia,GranJa00,defense,0,,,,,
player,201909290mia,mia,GranJa00,def_pct,0%,,,,,
player,201909290mia,mia,GranJa00,special_teams,6,,,,,
player,201909290mia,mia,GranJa00,st_pct,27%,,,,,
player,201909290mia,mia,FordIs00,pos,WR,,,,,
player,201909290mia,mia,FordIs00,offense,15,,,,,
player,201909290mia,mia,FordIs00,off_pct,29%,,,,,
player,201909290mia,mia,FordIs00,defense,0,,,,,
player,201909290mia,mia,FordIs00,def_pct,0%,,,,,
player,201909290mia,mia,FordIs00,special_teams,0,,,,,
player,201909290mia,mia,FordIs00,st_pct,0%,,,,,
player,201909290mia,mia,WaltMa00,pos,RB,,,,,
player,201909290mia,mia,WaltMa00,offense,13,,,,,
player,201909290mia,mia,WaltMa00,off_pct,25%,,,,,
player,201909290mia,mia,WaltMa00,defense,0,,,,,
player,201909290mia,mia,WaltMa00,def_pct,0%,,,,,
player,201909290mia,mia,WaltMa00,special_teams,4,,,,,
player,201909290mia,mia,WaltMa00,st_pct,18%,,,,,
player,201909290mia,mia,BallKa00,pos,RB,,,,,
player,201909290mia,mia,BallKa00,offense,8,,,,,
player,201909290mia,mia,BallKa00,off_pct,15%,,,,,
player,201909290mia,mia,BallKa00,defense,0,,,,,
player,201909290mia,mia,BallKa00,def_pct,0%,,,,,
player,201909290mia,mia,BallKa00,special_teams,9,,,,,
player,201909290mia,mia,BallKa00,st_pct,41%,,,,,
player,201909290mia,mia,CoxxCh01,pos,FB,,,,,
player,201909290mia,mia,CoxxCh01,offense,1,,,,,
player,201909290mia,mia,CoxxCh01,off_pct,2%,,,,,
player,201909290mia,mia,CoxxCh01,defense,0,,,,,
player,201909290mia,mia,CoxxCh01,def_pct,0%,,,,,
player,201909290mia,mia,CoxxCh01,special_teams,7,,,,,
player,201909290mia,mia,CoxxCh01,st_pct,32%,,,,,
player,201909290mia,mia,BakeJe00,pos,LB,,,,,
player,201909290mia,mia,BakeJe00,offense,0,,,,,
player,201909290mia,mia,BakeJe00,off_pct,0%,,,,,
player,201909290mia,mia,BakeJe00,defense,67,,,,,
player,201909290mia,mia,BakeJe00,def_pct,100%,,,,,
player,201909290mia,mia,BakeJe00,special_teams,8,,,,,
player,201909290mia,mia,BakeJe00,st_pct,36%,,,,,
player,201909290mia,mia,RoweEr00,pos,CB,,,,,
player,201909290mia,mia,RoweEr00,offense,0,,,,,
player,201909290mia,mia,RoweEr00,off_pct,0%,,,,,
player,201909290mia,mia,RoweEr00,defense,67,,,,,
player,201909290mia,mia,RoweEr00,def_pct,100%,,,,,
player,201909290mia,mia,RoweEr00,special_teams,6,,,,,
player,201909290mia,mia,RoweEr00,st_pct,27%,,,,,
player,201909290mia,mia,HowaXa00,pos,CB,,,,,
player,201909290mia,mia,HowaXa00,offense,0,,,,,
player,201909290mia,mia,HowaXa00,off_pct,0%,,,,,
player,201909290mia,mia,HowaXa00,defense,67,,,,,
player,201909290mia,mia,HowaXa00,def_pct,100%,,,,,
player,201909290mia,mia,HowaXa00,special_teams,6,,,,,
player,201909290mia,mia,HowaXa00,st_pct,27%,,,,,
player,201909290mia,mia,ParkSt00,pos,FS,,,,,
player,201909290mia,mia,ParkSt00,offense,0,,,,,
player,201909290mia,mia,ParkSt00,off_pct,0%,,,,,
player,201909290mia,mia,ParkSt00,defense,66,,,,,
player,201909290mia,mia,ParkSt00,def_pct,99%,,,,,
player,201909290mia,mia,ParkSt00,special_teams,9,,,,,
player,201909290mia,mia,ParkSt00,st_pct,41%,,,,,
player,201909290mia,mia,JoneRe99,pos,FS,,,,,
player,201909290mia,mia,JoneRe99,offense,0,,,,,
player,201909290mia,mia,JoneRe99,off_pct,0%,,,,,
player,201909290mia,mia,JoneRe99,defense,66,,,,,
player,201909290mia,mia,JoneRe99,def_pct,99%,,,,,
player,201909290mia,mia,JoneRe99,special_teams,0,,,,,
player,201909290mia,mia,JoneRe99,st_pct,0%,,,,,
player,201909290mia,mia,GodcDa00,pos,DT,,,,,
player,201909290mia,mia,GodcDa00,offense,0,,,,,
player,201909290mia,mia,GodcDa00,off_pct,0%,,,,,
player,201909290mia,mia,GodcDa00,defense,55,,,,,
player,201909290mia,mia,GodcDa00,def_pct,82%,,,,,
player,201909290mia,mia,GodcDa00,special_teams,6,,,,,
player,201909290mia,mia,GodcDa00,st_pct,27%,,,,,
player,201909290mia,mia,EguaSa00,pos,LB,,,,,
player,201909290mia,mia,EguaSa00,offense,0,,,,,
player,201909290mia,mia,EguaSa00,off_pct,0%,,,,,
player,201909290mia,mia,EguaSa00,defense,49,,,,,
player,201909290mia,mia,EguaSa00,def_pct,73%,,,,,
player,201909290mia,mia,EguaSa00,special_teams,8,,,,,
player,201909290mia,mia,EguaSa00,st_pct,36%,,,,,
player,201909290mia,mia,CharTa00,pos,DE,,,,,
player,201909290mia,mia,CharTa00,offense,0,,,,,
player,201909290mia,mia,CharTa00,off_pct,0%,,,,,
player,201909290mia,mia,CharTa00,defense,48,,,,,
player,201909290mia,mia,CharTa00,def_pct,72%,,,,,
player,201909290mia,mia,CharTa00,special_teams,0,,,,,
player,201909290mia,mia,CharTa00,st_pct,0%,,,,,
player,201909290mia,mia,MossAv00,pos,DE,,,,,
player,201909290mia,mia,MossAv00,offense,0,,,,,
player,201909290mia,mia,MossAv00,off_pct,0%,,,,,
player,201909290mia,mia,MossAv00,defense,47,,,,,
player,201909290mia,mia,MossAv00,def_pct,70%,,,,,
player,201909290mia,mia,MossAv00,special_teams,4,,,,,
player,201909290mia,mia,MossAv00,st_pct,18%,,,,,
player,201909290mia,mia,McMiRa02,pos,LB,,,,,
player,201909290mia,mia,McMiRa02,offense,0,,,,,
player,201909290mia,mia,McMiRa02,off_pct,0%,,,,,
player,201909290mia,mia,McMiRa02,defense,43,,,,,
player,201909290mia,mia,McMiRa02,def_pct,64%,,,,,
player,201909290mia,mia,McMiRa02,special_teams,16,,,,,
player,201909290mia,mia,McMiRa02,st_pct,73%,,,,,
player,201909290mia,mia,WilkCh00,pos,DE,,,,,
player,201909290mia,mia,WilkCh00,offense,0,,,,,
player,201909290mia,mia,WilkCh00,off_pct,0%,,,,,
player,201909290mia,mia,WilkCh00,defense,41,,,,,
player,201909290mia,mia,WilkCh00,def_pct,61%,,,,,
player,201909290mia,mia,WilkCh00,special_teams,10,,,,,
player,201909290mia,mia,WilkCh00,st_pct,45%,,,,,
player,201909290mia,mia,WebsKe00,pos,CB,,,,,
player,201909290mia,mia,WebsKe00,offense,0,,,,,
player,201909290mia,mia,WebsKe00,off_pct,0%,,,,,
player,201909290mia,mia,WebsKe00,defense,29,,,,,
player,201909290mia,mia,WebsKe00,def_pct,43%,,,,,
player,201909290mia,mia,WebsKe00,special_teams,4,,,,,
player,201909290mia,mia,WebsKe00,st_pct,18%,,,,,
player,201909290mia,mia,HarrCh03,pos,LB,,,,,
player,201909290mia,mia,HarrCh03,offense,0,,,,,
player,201909290mia,mia,HarrCh03,off_pct,0%,,,,,
player,201909290mia,mia,HarrCh03,defense,26,,,,,
player,201909290mia,mia,HarrCh03,def_pct,39%,,,,,
player,201909290mia,mia,HarrCh03,special_teams,2,,,,,
player,201909290mia,mia,HarrCh03,st_pct,9%,,,,,
player,201909290mia,mia,MiddDo01,pos,FS,,,,,
player,201909290mia,mia,MiddDo01,offense,0,,,,,
player,201909290mia,mia,MiddDo01,off_pct,0%,,,,,
player,201909290mia,mia,MiddDo01,defense,16,,,,,
player,201909290mia,mia,MiddDo01,def_pct,24%,,,,,
player,201909290mia,mia,MiddDo01,special_teams,10,,,,,
player,201909290mia,mia,MiddDo01,st_pct,45%,,,,,
player,201909290mia,mia,JenkJo00,pos,DE,,,,,
player,201909290mia,mia,JenkJo00,offense,0,,,,,
player,201909290mia,mia,JenkJo00,off_pct,0%,,,,,
player,201909290mia,mia,JenkJo00,defense,13,,,,,
player,201909290mia,mia,JenkJo00,def_pct,19%,,,,,
player,201909290mia,mia,JenkJo00,special_teams,6,,,,,
player,201909290mia,mia,JenkJo00,st_pct,27%,,,,,
player,201909290mia,mia,BadeJo00,pos,CB,,,,,
player,201909290mia,mia,BadeJo00,offense,0,,,,,
player,201909290mia,mia,BadeJo00,off_pct,0%,,,,,
player,201909290mia,mia,BadeJo00,defense,13,,,,,
player,201909290mia,mia,BadeJo00,def_pct,19%,,,,,
player,201909290mia,mia,BadeJo00,special_teams,5,,,,,
player,201909290mia,mia,BadeJo00,st_pct,23%,,,,,
player,201909290mia,mia,BiegVi00,pos,LB,,,,,
player,201909290mia,mia,BiegVi00,offense,0,,,,,
player,201909290mia,mia,BiegVi00,off_pct,0%,,,,,
player,201909290mia,mia,BiegVi00,defense,11,,,,,
player,201909290mia,mia,BiegVi00,def_pct,16%,,,,,
player,201909290mia,mia,BiegVi00,special_teams,12,,,,,
player,201909290mia,mia,BiegVi00,st_pct,55%,,,,,
player,201909290mia,mia,HarrTr01,pos,LB,,,,,
player,201909290mia,mia,HarrTr01,offense,0,,,,,
player,201909290mia,mia,HarrTr01,off_pct,0%,,,,,
player,201909290mia,mia,HarrTr01,defense,11,,,,,
player,201909290mia,mia,HarrTr01,def_pct,16%,,,,,
player,201909290mia,mia,HarrTr01,special_teams,0,,,,,
player,201909290mia,mia,HarrTr01,st_pct,0%,,,,,
player,201909290mia,mia,AikeWa00,pos,SS,,,,,
player,201909290mia,mia,AikeWa00,offense,0,,,,,
player,201909290mia,mia,AikeWa00,off_pct,0%,,,,,
player,201909290mia,mia,AikeWa00,defense,2,,,,,
player,201909290mia,mia,AikeWa00,def_pct,3%,,,,,
player,201909290mia,mia,AikeWa00,special_teams,18,,,,,
player,201909290mia,mia,AikeWa00,st_pct,82%,,,,,
player,201909290mia,mia,LaceDe00,pos,LB,,,,,
player,201909290mia,mia,LaceDe00,offense,0,,,,,
player,201909290mia,mia,LaceDe00,off_pct,0%,,,,,
player,201909290mia,mia,LaceDe00,defense,0,,,,,
player,201909290mia,mia,LaceDe00,def_pct,0%,,,,,
player,201909290mia,mia,LaceDe00,special_teams,12,,,,,
player,201909290mia,mia,LaceDe00,st_pct,55%,,,,,
player,201909290mia,mia,LairPa00,pos,RB,,,,,
player,201909290mia,mia,LairPa00,offense,0,,,,,
player,201909290mia,mia,LairPa00,off_pct,0%,,,,,
player,201909290mia,mia,LairPa00,defense,0,,,,,
player,201909290mia,mia,LairPa00,def_pct,0%,,,,,
player,201909290mia,mia,LairPa00,special_teams,10,,,,,
player,201909290mia,mia,LairPa00,st_pct,45%,,,,,
player,201909290mia,mia,LammCh00,pos,CB,,,,,
player,201909290mia,mia,LammCh00,offense,0,,,,,
player,201909290mia,mia,LammCh00,off_pct,0%,,,,,
player,201909290mia,mia,LammCh00,defense,0,,,,,
player,201909290mia,mia,LammCh00,def_pct,0%,,,,,
player,201909290mia,mia,LammCh00,special_teams,8,,,,,
player,201909290mia,mia,LammCh00,st_pct,36%,,,,,
player,201909290mia,mia,SandJa00,pos,K,,,,,
player,201909290mia,mia,SandJa00,offense,0,,,,,
player,201909290mia,mia,SandJa00,off_pct,0%,,,,,
player,201909290mia,mia,SandJa00,defense,0,,,,,
player,201909290mia,mia,SandJa00,def_pct,0%,,,,,
player,201909290mia,mia,SandJa00,special_teams,7,,,,,
player,201909290mia,mia,SandJa00,st_pct,32%,,,,,
player,201909290mia,mia,HaacMa00,pos,P,,,,,
player,201909290mia,mia,HaacMa00,offense,0,,,,,
player,201909290mia,mia,HaacMa00,off_pct,0%,,,,,
player,201909290mia,mia,HaacMa00,defense,0,,,,,
player,201909290mia,mia,HaacMa00,def_pct,0%,,,,,
player,201909290mia,mia,HaacMa00,special_teams,6,,,,,
player,201909290mia,mia,HaacMa00,st_pct,27%,,,,,
player,201909290mia,mia,PeppTa00,pos,LS,,,,,
player,201909290mia,mia,PeppTa00,offense,0,,,,,
player,201909290mia,mia,PeppTa00,off_pct,0%,,,,,
player,201909290mia,mia,PeppTa00,defense,0,,,,,
player,201909290mia,mia,PeppTa00,def_pct,0%,,,,,
player,201909290mia,mia,PeppTa00,special_teams,6,,,,,
player,201909290mia,mia,PeppTa00,st_pct,27%,,,,,
player,201909290mia,mia,CalhSh01,pos,G,,,,,
player,201909290mia,mia,CalhSh01,offense,0,,,,,
player,201909290mia,mia,CalhSh01,off_pct,0%,,,,,
player,201909290mia,mia,CalhSh01,defense,0,,,,,
player,201909290mia,mia,CalhSh01,def_pct,0%,,,,,
player,201909290mia,mia,CalhSh01,special_teams,4,,,,,
player,201909290mia,mia,CalhSh01,st_pct,18%,,,,,
player,201909290mia,mia,ReedCh00,pos,G,,,,,
player,201909290mia,mia,ReedCh00,offense,0,,,,,
player,201909290mia,mia,ReedCh00,off_pct,0%,,,,,
player,201909290mia,mia,ReedCh00,defense,0,,,,,
player,201909290mia,mia,ReedCh00,def_pct,0%,,,,,
player,201909290mia,mia,ReedCh00,special_teams,4,,,,,
player,201909290mia,mia,ReedCh00,st_pct,18%,,,,,
player,201909290mia,sdg,SchoMi00,pos,G,,,,,
player,201909290mia,sdg,SchoMi00,offense,67,,,,,
player,201909290mia,sdg,SchoMi00,off_pct,100%,,,,,
player,201909290mia,sdg,SchoMi00,defense,0,,,,,
player,201909290mia,sdg,SchoMi00,def_pct,0%,,,,,
player,201909290mia,sdg,SchoMi00,special_teams,6,,,,,
player,201909290mia,sdg,SchoMi00,st_pct,27%,,,,,
player,201909290mia,sdg,ScotTr01,pos,T,,,,,
player,201909290mia,sdg,ScotTr01,offense,64,,,,,
player,201909290mia,sdg,ScotTr01,off_pct,96%,,,,,
player,201909290mia,sdg,ScotTr01,defense,0,,,,,
player,201909290mia,sdg,ScotTr01,def_pct,0%,,,,,
player,201909290mia,sdg,ScotTr01,special_teams,6,,,,,
player,201909290mia,sdg,ScotTr01,st_pct,27%,,,,,
player,201909290mia,sdg,TeviSa00,pos,T,,,,,
player,201909290mia,sdg,TeviSa00,offense,61,,,,,
player,201909290mia,sdg,TeviSa00,off_pct,91%,,,,,
player,201909290mia,sdg,TeviSa00,defense,0,,,,,
player,201909290mia,sdg,TeviSa00,def_pct,0%,,,,,
player,201909290mia,sdg,TeviSa00,special_teams,6,,,,,
player,201909290mia,sdg,TeviSa00,st_pct,27%,,,,,
player,201909290mia,sdg,PounMi00,pos,C,,,,,
player,201909290mia,sdg,PounMi00,offense,61,,,,,
player,201909290mia,sdg,PounMi00,off_pct,91%,,,,,
player,201909290mia,sdg,PounMi00,defense,0,,,,,
player,201909290mia,sdg,PounMi00,def_pct,0%,,,,,
player,201909290mia,sdg,PounMi00,special_teams,2,,,,,
player,201909290mia,sdg,PounMi00,st_pct,9%,,,,,
player,201909290mia,sdg,RivePh00,pos,QB,,,,,
player,201909290mia,sdg,RivePh00,offense,61,,,,,
player,201909290mia,sdg,RivePh00,off_pct,91%,,,,,
player,201909290mia,sdg,RivePh00,defense,0,,,,,
player,201909290mia,sdg,RivePh00,def_pct,0%,,,,,
player,201909290mia,sdg,RivePh00,special_teams,0,,,,,
player,201909290mia,sdg,RivePh00,st_pct,0%,,,,,
player,201909290mia,sdg,FeenDa00,pos,G,,,,,
player,201909290mia,sdg,FeenDa00,offense,58,,,,,
player,201909290mia,sdg,FeenDa00,off_pct,87%,,,,,
player,201909290mia,sdg,FeenDa00,defense,0,,,,,
player,201909290mia,sdg,FeenDa00,def_pct,0%,,,,,
player,201909290mia,sdg,FeenDa00,special_teams,6,,,,,
player,201909290mia,sdg,FeenDa00,st_pct,27%,,,,,
player,201909290mia,sdg,AlleKe00,pos,WR,,,,,
player,201909290mia,sdg,AlleKe00,offense,56,,,,,
player,201909290mia,sdg,AlleKe00,off_pct,84%,,,,,
player,201909290mia,sdg,AlleKe00,defense,0,,,,,
player,201909290mia,sdg,AlleKe00,def_pct,0%,,,,,
player,201909290mia,sdg,AlleKe00,special_teams,0,,,,,
player,201909290mia,sdg,AlleKe00,st_pct,0%,,,,,
player,201909290mia,sdg,InmaDo00,pos,WR,,,,,
player,201909290mia,sdg,InmaDo00,offense,50,,,,,
player,201909290mia,sdg,InmaDo00,off_pct,75%,,,,,
player,201909290mia,sdg,InmaDo00,defense,0,,,,,
player,201909290mia,sdg,InmaDo00,def_pct,0%,,,,,
player,201909290mia,sdg,InmaDo00,special_teams,0,,,,,
player,201909290mia,sdg,InmaDo00,st_pct,0%,,,,,
player,201909290mia,sdg,EkelAu00,pos,RB,,,,,
player,201909290mia,sdg,EkelAu00,offense,48,,,,,
player,201909290mia,sdg,EkelAu00,off_pct,72%,,,,,
player,201909290mia,sdg,EkelAu00,defense,0,,,,,
player,201909290mia,sdg,EkelAu00,def_pct,0%,,,,,
player,201909290mia,sdg,EkelAu00,special_teams,0,,,,,
player,201909290mia,sdg,EkelAu00,st_pct,0%,,,,,
player,201909290mia,sdg,CulkSe00,pos,TE,,,,,
player,201909290mia,sdg,CulkSe00,offense,39,,,,,
player,201909290mia,sdg,CulkSe00,off_pct,58%,,,,,
player,201909290mia,sdg,CulkSe00,defense,0,,,,,
player,201909290mia,sdg,CulkSe00,def_pct,0%,,,,,
player,201909290mia,sdg,CulkSe00,special_teams,7,,,,,
player,201909290mia,sdg,CulkSe00,st_pct,32%,,,,,
player,201909290mia,sdg,KendLa00,pos,TE,,,,,
player,201909290mia,sdg,KendLa00,offense,38,,,,,
player,201909290mia,sdg,KendLa00,off_pct,57%,,,,,
player,201909290mia,sdg,KendLa00,defense,0,,,,,
player,201909290mia,sdg,KendLa00,def_pct,0%,,,,,
player,201909290mia,sdg,KendLa00,special_teams,1,,,,,
player,201909290mia,sdg,KendLa00,st_pct,5%,,,,,
player,201909290mia,sdg,PopeTr00,pos,RB,,,,,
player,201909290mia,sdg,PopeTr00,offense,28,,,,,
player,201909290mia,sdg,PopeTr00,off_pct,42%,,,,,
player,201909290mia,sdg,PopeTr00,defense,0,,,,,
player,201909290mia,sdg,PopeTr00,def_pct,0%,,,,,
player,201909290mia,sdg,PopeTr00,special_teams,11,,,,,
player,201909290mia,sdg,PopeTr00,st_pct,50%,,,,,
player,201909290mia,sdg,DaviGe00,pos,WR,,,,,
player,201909290mia,sdg,DaviGe00,offense,27,,,,,
player,201909290mia,sdg,DaviGe00,off_pct,40%,,,,,
player,201909290mia,sdg,DaviGe00,defense,0,,,,,
player,201909290mia,sdg,DaviGe00,def_pct,0%,,,,,
player,201909290mia,sdg,DaviGe00,special_teams,10,,,,,
player,201909290mia,sdg,DaviGe00,st_pct,45%,,,,,
player,201909290mia,sdg,PattAn00,pos,WR,,,,,
player,201909290mia,sdg,PattAn00,offense,24,,,,,
player,201909290mia,sdg,PattAn00,off_pct,36%,,,,,
player,201909290mia,sdg,PattAn00,defense,0,,,,,
player,201909290mia,sdg,PattAn00,def_pct,0%,,,,,
player,201909290mia,sdg,PattAn00,special_teams,12,,,,,
player,201909290mia,sdg,PattAn00,st_pct,55%,,,,,
player,201909290mia,sdg,WattDe00,pos,FB,,,,,
player,201909290mia,sdg,WattDe00,offense,19,,,,,
player,201909290mia,sdg,WattDe00,off_pct,28%,,,,,
player,201909290mia,sdg,WattDe00,defense,0,,,,,
player,201909290mia,sdg,WattDe00,def_pct,0%,,,,,
player,201909290mia,sdg,WattDe00,special_teams,18,,,,,
player,201909290mia,sdg,WattDe00,st_pct,82%,,,,,
player,201909290mia,sdg,LampFo00,pos,G,,,,,
player,201909290mia,sdg,LampFo00,offense,17,,,,,
player,201909290mia,sdg,LampFo00,off_pct,25%,,,,,
player,201909290mia,sdg,LampFo00,defense,0,,,,,
player,201909290mia,sdg,LampFo00,def_pct,0%,,,,,
player,201909290mia,sdg,LampFo00,special_teams,0,,,,,
player,201909290mia,sdg,LampFo00,st_pct,0%,,,,,
player,201909290mia,sdg,TaylTy00,pos,QB,,,,,
player,201909290mia,sdg,TaylTy00,offense,7,,,,,
player,201909290mia,sdg,TaylTy00,off_pct,10%,,,,,
player,201909290mia,sdg,TaylTy00,defense,0,,,,,
player,201909290mia,sdg,TaylTy00,def_pct,0%,,,,,
player,201909290mia,sdg,TaylTy00,special_teams,6,,,,,
player,201909290mia,sdg,TaylTy00,st_pct,27%,,,,,
player,201909290mia,sdg,QuesSc00,pos,C,,,,,
player,201909290mia,sdg,QuesSc00,offense,6,,,,,
player,201909290mia,sdg,QuesSc00,off_pct,9%,,,,,
player,201909290mia,sdg,QuesSc00,defense,0,,,,,
player,201909290mia,sdg,QuesSc00,def_pct,0%,,,,,
