game,2019,8,20191027,201910270kan,gnb,"Green Bay Packers",31,kan,"Kansas City Chiefs",24
player,201910270kan,kan,OkafAl00,tackles_loss,0,,,,,
player,201910270kan,kan,OkafAl00,qb_hits,1,,,,,
player,201910270kan,kan,OkafAl00,fumbles_rec,0,,,,,
player,201910270kan,kan,OkafAl00,fumbles_rec_yds,0,,,,,
player,201910270kan,kan,OkafAl00,fumbles_rec_td,0,,,,,
player,201910270kan,kan,OkafAl00,fumbles_forced,0,,,,,
player,201910270kan,gnb,SullCh00,kick_ret,3,,,,,
player,201910270kan,gnb,SullCh00,kick_ret_yds,48,,,,,
player,201910270kan,gnb,SullCh00,kick_ret_yds_per_ret,16.0,,,,,
player,201910270kan,gnb,SullCh00,kick_ret_td,0,,,,,
player,201910270kan,gnb,SullCh00,kick_ret_long,19,,,,,
player,201910270kan,gnb,SullCh00,punt_ret,0,,,,,
player,201910270kan,gnb,SullCh00,punt_ret_yds,0,,,,,
player,201910270kan,gnb,SullCh00,punt_ret_yds_per_ret,,,,,,
player,201910270kan,gnb,SullCh00,punt_ret_td,0,,,,,
player,201910270kan,gnb,SullCh00,punt_ret_long,0,,,,,
player,201910270kan,kan,HardMe00,kick_ret,3,,,,,
player,201910270kan,kan,HardMe00,kick_ret_yds,68,,,,,
player,201910270kan,kan,HardMe00,kick_ret_yds_per_ret,22.7,,,,,
player,201910270kan,kan,HardMe00,kick_ret_td,0,,,,,
player,201910270kan,kan,HardMe00,kick_ret_long,26,,,,,
player,201910270kan,kan,HardMe00,punt_ret,1,,,,,
player,201910270kan,kan,HardMe00,punt_ret_yds,18,,,,,
player,201910270kan,kan,HardMe00,punt_ret_yds_per_ret,18.0,,,,,
player,201910270kan,kan,HardMe00,punt_ret_td,0,,,,,
player,201910270kan,kan,HardMe00,punt_ret_long,18,,,,,
player,201910270kan,kan,ThomDa06,kick_ret,1,,,,,
player,201910270kan,kan,ThomDa06,kick_ret_yds,27,,,,,
player,201910270kan,kan,ThomDa06,kick_ret_yds_per_ret,27.0,,,,,
player,201910270kan,kan,ThomDa06,kick_ret_td,0,,,,,
player,201910270kan,kan,ThomDa06,kick_ret_long,27,,,,,
player,201910270kan,kan,ThomDa06,punt_ret,0,,,,,
player,201910270kan,kan,ThomDa06,punt_ret_yds,0,,,,,
player,201910270kan,kan,ThomDa06,punt_ret_yds_per_ret,,,,,,
player,201910270kan,kan,ThomDa06,punt_ret_td,0,,,,,
player,201910270kan,kan,ThomDa06,punt_ret_long,0,,,,,
player,201910270kan,gnb,CrosMa20,xpm,4,,,,,
player,201910270kan,gnb,CrosMa20,xpa,4,,,,,
player,201910270kan,gnb,CrosMa20,fgm,1,,,,,
player,201910270kan,gnb,CrosMa20,fga,1,,,,,
player,201910270kan,gnb,CrosMa20,punt,0,,,,,
player,201910270kan,gnb,CrosMa20,punt_yds,0,,,,,
player,201910270kan,gnb,CrosMa20,punt_yds_per_punt,,,,,,
player,201910270kan,gnb,CrosMa20,punt_long,0,,,,,
player,201910270kan,gnb,ScotJK00,xpm,,,,,,
player,201910270kan,gnb,ScotJK00,xpa,,,,,,
player,201910270kan,gnb,ScotJK00,fgm,,,,,,
player,201910270kan,gnb,ScotJK00,fga,,,,,,
player,201910270kan,gnb,ScotJK00,punt,3,,,,,
player,201910270kan,gnb,ScotJK00,punt_yds,106,,,,,
player,201910270kan,gnb,ScotJK00,punt_yds_per_punt,35.3,,,,,
player,201910270kan,gnb,ScotJK00,punt_long,43,,,,,
player,201910270kan,kan,ButkHa00,xpm,3,,,,,
player,201910270kan,kan,ButkHa00,xpa,3,,,,,
player,201910270kan,kan,ButkHa00,fgm,1,,,,,
player,201910270kan,kan,ButkHa00,fga,2,,,,,
player,201910270kan,kan,ButkHa00,punt,0,,,,,
player,201910270kan,kan,ButkHa00,punt_yds,0,,,,,
player,201910270kan,kan,ButkHa00,punt_yds_per_punt,,,,,,
player,201910270kan,kan,ButkHa00,punt_long,0,,,,,
player,201910270kan,kan,ColqDu20,xpm,,,,,,
player,201910270kan,kan,ColqDu20,xpa,,,,,,
player,201910270kan,kan,ColqDu20,fgm,,,,,,
player,201910270kan,kan,ColqDu20,fga,,,,,,
player,201910270kan,kan,ColqDu20,punt,3,,,,,
player,201910270kan,kan,ColqDu20,punt_yds,154,,,,,
player,201910270kan,kan,ColqDu20,punt_yds_per_punt,51.3,,,,,
player,201910270kan,kan,ColqDu20,punt_long,58,,,,,
player,201910270kan,kan,RankMa00,pos,T,,,,,
player,201910270kan,kan,RankMa00,offense,59,,,,,
player,201910270kan,kan,RankMa00,off_pct,100%,,,,,
player,201910270kan,kan,RankMa00,defense,0,,,,,
player,201910270kan,kan,RankMa00,def_pct,0%,,,,,
player,201910270kan,kan,RankMa00,special_teams,5,,,,,
player,201910270kan,kan,RankMa00,st_pct,19%,,,,,
player,201910270kan,kan,ReitAu00,pos,C,,,,,
player,201910270kan,kan,ReitAu00,offense,59,,,,,
player,201910270kan,kan,ReitAu00,off_pct,100%,,,,,
player,201910270kan,kan,ReitAu00,defense,0,,,,,
player,201910270kan,kan,ReitAu00,def_pct,0%,,,,,
player,201910270kan,kan,ReitAu00,special_teams,5,,,,,
player,201910270kan,kan,ReitAu00,st_pct,19%,,,,,
player,201910270kan,kan,SchwMi00,pos,T,,,,,
player,201910270kan,kan,SchwMi00,offense,59,,,,,
player,201910270kan,kan,SchwMi00,off_pct,100%,,,,,
player,201910270kan,kan,SchwMi00,defense,0,,,,,
player,201910270kan,kan,SchwMi00,def_pct,0%,,,,,
player,201910270kan,kan,SchwMi00,special_teams,5,,,,,
player,201910270kan,kan,SchwMi00,st_pct,19%,,,,,
player,201910270kan,kan,ErviCa00,pos,T,,,,,
player,201910270kan,kan,ErviCa00,offense,59,,,,,
player,201910270kan,kan,ErviCa00,off_pct,100%,,,,,
player,201910270kan,kan,ErviCa00,defense,0,,,,,
player,201910270kan,kan,ErviCa00,def_pct,0%,,,,,
player,201910270kan,kan,ErviCa00,special_teams,1,,,,,
player,201910270kan,kan,ErviCa00,st_pct,4%,,,,,
player,201910270kan,kan,MoorMa01,pos,QB,,,,,
player,201910270kan,kan,MoorMa01,offense,59,,,,,
player,201910270kan,kan,MoorMa01,off_pct,100%,,,,,
player,201910270kan,kan,MoorMa01,defense,0,,,,,
player,201910270kan,kan,MoorMa01,def_pct,0%,,,,,
player,201910270kan,kan,MoorMa01,special_teams,0,,,,,
player,201910270kan,kan,MoorMa01,st_pct,0%,,,,,
player,201910270kan,kan,KelcTr00,pos,TE,,,,,
player,201910270kan,kan,KelcTr00,offense,59,,,,,
player,201910270kan,kan,KelcTr00,off_pct,100%,,,,,
player,201910270kan,kan,KelcTr00,defense,0,,,,,
player,201910270kan,kan,KelcTr00,def_pct,0%,,,,,
player,201910270kan,kan,KelcTr00,special_teams,0,,,,,
player,201910270kan,kan,KelcTr00,st_pct,0%,,,,,
player,201910270kan,kan,HillTy00,pos,WR,,,,,
player,201910270kan,kan,HillTy00,offense,53,,,,,
player,201910270kan,kan,HillTy00,off_pct,90%,,,,,
player,201910270kan,kan,HillTy00,defense,0,,,,,
player,201910270kan,kan,HillTy00,def_pct,0%,,,,,
player,201910270kan,kan,HillTy00,special_teams,0,,,,,
player,201910270kan,kan,HillTy00,st_pct,0%,,,,,
player,201910270kan,kan,WatkSa00,pos,WR,,,,,
player,201910270kan,kan,WatkSa00,offense,51,,,,,
player,201910270kan,kan,WatkSa00,off_pct,86%,,,,,
player,201910270kan,kan,WatkSa00,defense,0,,,,,
player,201910270kan,kan,WatkSa00,def_pct,0%,,,,,
player,201910270kan,kan,WatkSa00,special_teams,0,,,,,
player,201910270kan,kan,WatkSa00,st_pct,0%,,,,,
player,201910270kan,kan,DuveLa00,pos,G,,,,,
player,201910270kan,kan,DuveLa00,offense,48,,,,,
player,201910270kan,kan,DuveLa00,off_pct,81%,,,,,
player,201910270kan,kan,DuveLa00,defense,0,,,,,
player,201910270kan,kan,DuveLa00,def_pct,0%,,,,,
player,201910270kan,kan,DuveLa00,special_teams,4,,,,,
player,201910270kan,kan,DuveLa00,st_pct,15%,,,,,
player,201910270kan,kan,RobiDe01,pos,WR,,,,,
player,201910270kan,kan,RobiDe01,offense,38,,,,,
player,201910270kan,kan,RobiDe01,off_pct,64%,,,,,
player,201910270kan,kan,RobiDe01,defense,0,,,,,
player,201910270kan,kan,RobiDe01,def_pct,0%,,,,,
player,201910270kan,kan,RobiDe01,special_teams,3,,,,,
player,201910270kan,kan,RobiDe01,st_pct,11%,,,,,
player,201910270kan,kan,WillDa05,pos,RB,,,,,
player,201910270kan,kan,WillDa05,offense,25,,,,,
player,201910270kan,kan,WillDa05,off_pct,42%,,,,,
player,201910270kan,kan,WillDa05,defense,0,,,,,
player,201910270kan,kan,WillDa05,def_pct,0%,,,,,
player,201910270kan,kan,WillDa05,special_teams,3,,,,,
player,201910270kan,kan,WillDa05,st_pct,11%,,,,,
player,201910270kan,kan,McCoLe01,pos,RB,,,,,
player,201910270kan,kan,McCoLe01,offense,23,,,,,
player,201910270kan,kan,McCoLe01,off_pct,39%,,,,,
player,201910270kan,kan,McCoLe01,defense,0,,,,,
player,201910270kan,kan,McCoLe01,def_pct,0%,,,,,
player,201910270kan,kan,McCoLe01,special_teams,0,,,,,
player,201910270kan,kan,McCoLe01,st_pct,0%,,,,,
player,201910270kan,kan,BellBl00,pos,TE,,,,,
player,201910270kan,kan,BellBl00,offense,18,,,,,
player,201910270kan,kan,BellBl00,off_pct,31%,,,,,
player,201910270kan,kan,BellBl00,defense,0,,,,,
player,201910270kan,kan,BellBl00,def_pct,0%,,,,,
player,201910270kan,kan,BellBl00,special_teams,16,,,,,
player,201910270kan,kan,BellBl00,st_pct,59%,,,,,
player,201910270kan,kan,WisnSt01,pos,G,,,,,
player,201910270kan,kan,WisnSt01,offense,11,,,,,
player,201910270kan,kan,WisnSt01,off_pct,19%,,,,,
player,201910270kan,kan,WisnSt01,defense,0,,,,,
player,201910270kan,kan,WisnSt01,def_pct,0%,,,,,
player,201910270kan,kan,WisnSt01,special_teams,5,,,,,
player,201910270kan,kan,WisnSt01,st_pct,19%,,,,,
player,201910270kan,kan,HardMe00,pos,WR,,,,,
player,201910270kan,kan,HardMe00,offense,9,,,,,
player,201910270kan,kan,HardMe00,off_pct,15%,,,,,
player,201910270kan,kan,HardMe00,defense,0,,,,,
player,201910270kan,kan,HardMe00,def_pct,0%,,,,,
player,201910270kan,kan,HardMe00,special_teams,13,,,,,
player,201910270kan,kan,HardMe00,st_pct,48%,,,,,
player,201910270kan,kan,WillDa10,pos,RB,,,,,
player,201910270kan,kan,WillDa10,offense,9,,,,,
player,201910270kan,kan,WillDa10,off_pct,15%,,,,,
player,201910270kan,kan,WillDa10,defense,0,,,,,
player,201910270kan,kan,WillDa10,def_pct,0%,,,,,
player,201910270kan,kan,WillDa10,special_teams,11,,,,,
player,201910270kan,kan,WillDa10,st_pct,41%,,,,,
player,201910270kan,kan,SherAn00,pos,FB,,,,,
player,201910270kan,kan,SherAn00,offense,8,,,,,
player,201910270kan,kan,SherAn00,off_pct,14%,,,,,
player,201910270kan,kan,SherAn00,defense,0,,,,,
player,201910270kan,kan,SherAn00,def_pct,0%,,,,,
player,201910270kan,kan,SherAn00,special_teams,19,,,,,
player,201910270kan,kan,SherAn00,st_pct,70%,,,,,
player,201910270kan,kan,ThomDa06,pos,RB,,,,,
player,201910270kan,kan,ThomDa06,offense,2,,,,,
player,201910270kan,kan,ThomDa06,off_pct,3%,,,,,
player,201910270kan,kan,ThomDa06,defense,0,,,,,
player,201910270kan,kan,ThomDa06,def_pct,0%,,,,,
player,201910270kan,kan,ThomDa06,special_teams,6,,,,,
player,201910270kan,kan,ThomDa06,st_pct,22%,,,,,
player,201910270kan,kan,WardCh01,pos,CB,,,,,
player,201910270kan,kan,WardCh01,offense,0,,,,,
player,201910270kan,kan,WardCh01,off_pct,0%,,,,,
player,201910270kan,kan,WardCh01,defense,69,,,,,
player,201910270kan,kan,WardCh01,def_pct,100%,,,,,
player,201910270kan,kan,WardCh01,special_teams,7,,,,,
player,201910270kan,kan,WardCh01,st_pct,26%,,,,,
player,201910270kan,kan,MathTy00,pos,SS,,,,,
player,201910270kan,kan,MathTy00,offense,0,,,,,
player,201910270kan,kan,MathTy00,off_pct,0%,,,,,
player,201910270kan,kan,MathTy00,defense,69,,,,,
player,201910270kan,kan,MathTy00,def_pct,100%,,,,,
player,201910270kan,kan,MathTy00,special_teams,0,,,,,
player,201910270kan,kan,MathTy00,st_pct,0%,,,,,
player,201910270kan,kan,ThorJu00,pos,FS,,,,,
player,201910270kan,kan,ThorJu00,offense,0,,,,,
player,201910270kan,kan,ThorJu00,off_pct,0%,,,,,
player,201910270kan,kan,ThorJu00,defense,68,,,,,
player,201910270kan,kan,ThorJu00,def_pct,99%,,,,,
player,201910270kan,kan,ThorJu00,special_teams,0,,,,,
player,201910270kan,kan,ThorJu00,st_pct,0%,,,,,
player,201910270kan,kan,OgbaEm00,pos,DE,,,,,
player,201910270kan,kan,OgbaEm00,offense,0,,,,,
player,201910270kan,kan,OgbaEm00,off_pct,0%,,,,,
player,201910270kan,kan,OgbaEm00,defense,62,,,,,
player,201910270kan,kan,OgbaEm00,def_pct,90%,,,,,
player,201910270kan,kan,OgbaEm00,special_teams,5,,,,,
player,201910270kan,kan,OgbaEm00,st_pct,19%,,,,,
player,201910270kan,kan,WilsDa02,pos,LB,,,,,
player,201910270kan,kan,WilsDa02,offense,0,,,,,
player,201910270kan,kan,WilsDa02,off_pct,0%,,,,,
player,201910270kan,kan,WilsDa02,defense,57,,,,,
player,201910270kan,kan,WilsDa02,def_pct,83%,,,,,
player,201910270kan,kan,WilsDa02,special_teams,0,,,,,
player,201910270kan,kan,WilsDa02,st_pct,0%,,,,,
player,201910270kan,kan,HitcAn00,pos,LB,,,,,
player,201910270kan,kan,HitcAn00,offense,0,,,,,
player,201910270kan,kan,HitcAn00,off_pct,0%,,,,,
player,201910270kan,kan,HitcAn00,defense,56,,,,,
player,201910270kan,kan,HitcAn00,def_pct,81%,,,,,
player,201910270kan,kan,HitcAn00,special_teams,5,,,,,
player,201910270kan,kan,HitcAn00,st_pct,19%,,,,,
player,201910270kan,kan,KpasTa00,pos,DE,,,,,
player,201910270kan,kan,KpasTa00,offense,0,,,,,
player,201910270kan,kan,KpasTa00,off_pct,0%,,,,,
player,201910270kan,kan,KpasTa00,defense,51,,,,,
player,201910270kan,kan,KpasTa00,def_pct,74%,,,,,
player,201910270kan,kan,KpasTa00,special_teams,8,,,,,
player,201910270kan,kan,KpasTa00,st_pct,30%,,,,,
player,201910270kan,kan,NnadDe00,pos,DT,,,,,
player,201910270kan,kan,NnadDe00,offense,0,,,,,
player,201910270kan,kan,NnadDe00,off_pct,0%,,,,,
player,201910270kan,kan,NnadDe00,defense,48,,,,,
player,201910270kan,kan,NnadDe00,def_pct,70%,,,,,
player,201910270kan,kan,NnadDe00,special_teams,5,,,,,
player,201910270kan,kan,NnadDe00,st_pct,19%,,,,,
player,201910270kan,kan,SaunKh00,pos,DT,,,,,
player,201910270kan,kan,SaunKh00,offense,0,,,,,
player,201910270kan,kan,SaunKh00,off_pct,0%,,,,,
player,201910270kan,kan,SaunKh00,defense,46,,,,,
player,201910270kan,kan,SaunKh00,def_pct,67%,,,,,
player,201910270kan,kan,SaunKh00,special_teams,0,,,,,
player,201910270kan,kan,SaunKh00,st_pct,0%,,,,,
player,201910270kan,kan,BreeBa00,pos,CB,,,,,
player,201910270kan,kan,BreeBa00,offense,0,,,,,
player,201910270kan,kan,BreeBa00,off_pct,0%,,,,,
player,201910270kan,kan,BreeBa00,defense,42,,,,,
player,201910270kan,kan,BreeBa00,def_pct,61%,,,,,
player,201910270kan,kan,BreeBa00,special_teams,0,,,,,
player,201910270kan,kan,BreeBa00,st_pct,0%,,,,,
player,201910270kan,kan,SoreDa01,pos,FS,,,,,
player,201910270kan,kan,SoreDa01,offense,0,,,,,
player,201910270kan,kan,SoreDa01,off_pct,0%,,,,,
player,201910270kan,kan,SoreDa01,defense,38,,,,,
player,201910270kan,kan,SoreDa01,def_pct,55%,,,,,
player,201910270kan,kan,SoreDa01,special_teams,17,,,,,
player,201910270kan,kan,SoreDa01,st_pct,63%,,,,,
player,201910270kan,kan,OkafAl00,pos,DE,,,,,
player,201910270kan,kan,OkafAl00,offense,0,,,,,
player,201910270kan,kan,OkafAl00,off_pct,0%,,,,,
player,201910270kan,kan,OkafAl00,defense,35,,,,,
player,201910270kan,kan,OkafAl00,def_pct,51%,,,,,
player,201910270kan,kan,OkafAl00,special_teams,2,,,,,
player,201910270kan,kan,OkafAl00,st_pct,7%,,,,,
player,201910270kan,kan,RaglRe00,pos,LB,,,,,
player,201910270kan,kan,RaglRe00,offense,0,,,,,
player,201910270kan,kan,RaglRe00,off_pct,0%,,,,,
player,201910270kan,kan,RaglRe00,defense,33,,,,,
player,201910270kan,kan,RaglRe00,def_pct,48%,,,,,
player,201910270kan,kan,RaglRe00,special_teams,0,,,,,
player,201910270kan,kan,RaglRe00,st_pct,0%,,,,,
player,201910270kan,kan,ClaiMo00,pos,CB,,,,,
player,201910270kan,kan,ClaiMo00,offense,0,,,,,
player,201910270kan,kan,ClaiMo00,off_pct,0%,,,,,
player,201910270kan,kan,ClaiMo00,defense,27,,,,,
player,201910270kan,kan,ClaiMo00,def_pct,39%,,,,,
player,201910270kan,kan,ClaiMo00,special_teams,0,,,,,
player,201910270kan,kan,ClaiMo00,st_pct,0%,,,,,
player,201910270kan,kan,PennMi00,pos,NT,,,,,
player,201910270kan,kan,PennMi00,offense,0,,,,,
player,201910270kan,kan,PennMi00,off_pct,0%,,,,,
player,201910270kan,kan,PennMi00,defense,24,,,,,
player,201910270kan,kan,PennMi00,def_pct,35%,,,,,
player,201910270kan,kan,PennMi00,special_teams,3,,,,,
player,201910270kan,kan,PennMi00,st_pct,11%,,,,,
player,201910270kan,kan,FentRa00,pos,CB,,,,,
player,201910270kan,kan,FentRa00,offense,0,,,,,
player,201910270kan,kan,FentRa00,off_pct,0%,,,,,
player,201910270kan,kan,FentRa00,defense,20,,,,,
player,201910270kan,kan,FentRa00,def_pct,29%,,,,,
player,201910270kan,kan,FentRa00,special_teams,9,,,,,
player,201910270kan,kan,FentRa00,st_pct,33%,,,,,
player,201910270kan,kan,NiemBe00,pos,LB,,,,,
player,201910270kan,kan,NiemBe00,offense,0,,,,,
player,201910270kan,kan,NiemBe00,off_pct,0%,,,,,
player,201910270kan,kan,NiemBe00,defense,13,,,,,
player,201910270kan,kan,NiemBe00,def_pct,19%,,,,,
player,201910270kan,kan,NiemBe00,special_teams,14,,,,,
player,201910270kan,kan,NiemBe00,st_pct,52%,,,,,
player,201910270kan,kan,LucaJo00,pos,SS,,,,,
player,201910270kan,kan,LucaJo00,offense,0,,,,,
player,201910270kan,kan,LucaJo00,off_pct,0%,,,,,
player,201910270kan,kan,LucaJo00,defense,1,,,,,
player,201910270kan,kan,LucaJo00,def_pct,1%,,,,,
player,201910270kan,kan,LucaJo00,special_teams,22,,,,,
player,201910270kan,kan,LucaJo00,st_pct,81%,,,,,
player,201910270kan,kan,ODanDo00,pos,LB,,,,,
player,201910270kan,kan,ODanDo00,offense,0,,,,,
player,201910270kan,kan,ODanDo00,off_pct,0%,,,,,
player,201910270kan,kan,ODanDo00,defense,0,,,,,
player,201910270kan,kan,ODanDo00,def_pct,0%,,,,,
player,201910270kan,kan,ODanDo00,special_teams,22,,,,,
player,201910270kan,kan,ODanDo00,st_pct,81%,,,,,
player,201910270kan,kan,PrinBy00,pos,WR,,,,,
player,201910270kan,kan,PrinBy00,offense,0,,,,,
player,201910270kan,kan,PrinBy00,off_pct,0%,,,,,
player,201910270kan,kan,PrinBy00,defense,0,,,,,
player,201910270kan,kan,PrinBy00,def_pct,0%,,,,,
player,201910270kan,kan,PrinBy00,special_teams,17,,,,,
player,201910270kan,kan,PrinBy00,st_pct,63%,,,,,
player,201910270kan,kan,WattAr00,pos,SS,,,,,
player,201910270kan,kan,WattAr00,offense,0,,,,,
player,201910270kan,kan,WattAr00,off_pct,0%,,,,,
player,201910270kan,kan,WattAr00,defense,0,,,,,
player,201910270kan,kan,WattAr00,def_pct,0%,,,,,
player,201910270kan,kan,WattAr00,special_teams,17,,,,,
player,201910270kan,kan,WattAr00,st_pct,63%,,,,,
player,201910270kan,kan,LeexDa00,pos,LB,,,,,
player,201910270kan,kan,LeexDa00,offense,0,,,,,
player,201910270kan,kan,LeexDa00,off_pct,0%,,,,,
player,201910270kan,kan,LeexDa00,defense,0,,,,,
player,201910270kan,kan,LeexDa00,def_pct,0%,,,,,
player,201910270kan,kan,LeexDa00,special_teams,16,,,,,
player,201910270kan,kan,LeexDa00,st_pct,59%,,,,,
player,201910270kan,kan,ButkHa00,pos,K,,,,,
player,201910270kan,kan,ButkHa00,offense,0,,,,,
player,201910270kan,kan,ButkHa00,off_pct,0%,,,,,
player,201910270kan,kan,ButkHa00,defense,0,,,,,
player,201910270kan,kan,ButkHa00,def_pct,0%,,,,,
player,201910270kan,kan,ButkHa00,special_teams,10,,,,,
player,201910270kan,kan,ButkHa00,st_pct,37%,,,,,
player,201910270kan,kan,ColqDu20,pos,P,,,,,
player,201910270kan,kan,ColqDu20,offense,0,,,,,
player,201910270kan,kan,ColqDu20,off_pct,0%,,,,,
player,201910270kan,kan,ColqDu20,defense,0,,,,,
player,201910270kan,kan,ColqDu20,def_pct,0%,,,,,
player,201910270kan,kan,ColqDu20,special_teams,8,,,,,
player,201910270kan,kan,ColqDu20,st_pct,30%,,,,,
player,201910270kan,kan,WincJa00,pos,LS,,,,,
player,201910270kan,kan,WincJa00,offense,0,,,,,
player,201910270kan,kan,WincJa00,off_pct,0%,,,,,
player,201910270kan,kan,WincJa00,defense,0,,,,,
player,201910270kan,kan,WincJa00,def_pct,0%,,,,,
player,201910270kan,kan,WincJa00,special_teams,8,,,,,
player,201910270kan,kan,WincJa00,st_pct,30%,,,,,
player,201910270kan,kan,AlleNi00,pos,C,,,,,
player,201910270kan,kan,AlleNi00,offense,0,,,,,
player,201910270kan,kan,AlleNi00,off_pct,0%,,,,,
player,201910270kan,kan,AlleNi00,defense,0,,,,,
player,201910270kan,kan,AlleNi00,def_pct,0%,,,,,
player,201910270kan,kan,AlleNi00,special_teams,5,,,,,
player,201910270kan,kan,AlleNi00,st_pct,19%,,,,,
player,201910270kan,kan,YeldDe00,pos,TE,,,,,
player,201910270kan,kan,YeldDe00,offense,0,,,,,
player,201910270kan,kan,YeldDe00,off_pct,0%,,,,,
player,201910270kan,kan,YeldDe00,defense,0,,,,,
player,201910270kan,kan,YeldDe00,def_pct,0%,,,,,
player,201910270kan,kan,YeldDe00,special_teams,1,,,,,
player,201910270kan,kan,YeldDe00,st_pct,4%,,,,,
player,201910270kan,gnb,JenkEl00,pos,G,,,,,
player,201910270kan,gnb,JenkEl00,offense,69,,,,,
player,201910270kan,gnb,JenkEl00,off_pct,100%,,,,,
player,201910270kan,gnb,JenkEl00,defense,0,,,,,
player,201910270kan,gnb,JenkEl00,def_pct,0%,,,,,
player,201910270kan,gnb,JenkEl00,special_teams,5,,,,,
player,201910270kan,gnb,JenkEl00,st_pct,19%,,,,,
player,201910270kan,gnb,TurnBi00,pos,G,,,,,
player,201910270kan,gnb,TurnBi00,offense,69,,,,,
player,201910270kan,gnb,TurnBi00,off_pct,100%,,,,,
player,201910270kan,gnb,TurnBi00,defense,0,,,,,
player,201910270kan,gnb,TurnBi00,def_pct,0%,,,,,
player,201910270kan,gnb,TurnBi00,special_teams,5,,,,,
player,201910270kan,gnb,TurnBi00,st_pct,19%,,,,,
player,201910270kan,gnb,LinsCo00,pos,C,,,,,
player,201910270kan,gnb,LinsCo00,offense,69,,,,,
player,201910270kan,gnb,LinsCo00,off_pct,100%,,,,,
player,201910270kan,gnb,LinsCo00,defense,0,,,,,
player,201910270kan,gnb,LinsCo00,def_pct,0%,,,,,
player,201910270kan,gnb,LinsCo00,special_teams,0,,,,,
player,201910270kan,gnb,LinsCo00,st_pct,0%,,,,,
player,201910270kan,gnb,RodgAa00,pos,QB,,,,,
player,201910270kan,gnb,RodgAa00,offense,69,,,,,
player,201910270kan,gnb,RodgAa00,off_pct,100%,,,,,
player,201910270kan,gnb,RodgAa00,defense,0,,,,,
player,201910270kan,gnb,RodgAa00,def_pct,0%,,,,,
player,201910270kan,gnb,RodgAa00,special_teams,0,,,,,
player,201910270kan,gnb,RodgAa00,st_pct,0%,,,,,
player,201910270kan,gnb,BakhDa00,pos,T,,,,,
player,201910270kan,gnb,BakhDa00,offense,66,,,,,
player,201910270kan,gnb,BakhDa00,off_pct,96%,,,,,
player,201910270kan,gnb,BakhDa00,defense,0,,,,,
player,201910270kan,gnb,BakhDa00,def_pct,0%,,,,,
player,201910270kan,gnb,BakhDa00,special_teams,5,,,,,
player,201910270kan,gnb,BakhDa00,st_pct,19%,,,,,
player,201910270kan,gnb,BulaBr20,pos,T,,,,,
player,201910270kan,gnb,BulaBr20,offense,56,,,,,
player,201910270kan,gnb,BulaBr20,off_pct,81%,,,,,
player,201910270kan,gnb,BulaBr20,defense,0,,,,,
player,201910270kan,gnb,BulaBr20,def_pct,0%,,,,,
player,201910270kan,gnb,BulaBr20,special_teams,3,,,,,
player,201910270kan,gnb,BulaBr20,st_pct,11%,,,,,
player,201910270kan,gnb,LazaAl00,pos,WR,,,,,
player,201910270kan,gnb,LazaAl00,offense,46,,,,,
player,201910270kan,gnb,LazaAl00,off_pct,67%,,,,,
player,201910270kan,gnb,LazaAl00,defense,0,,,,,
player,201910270kan,gnb,LazaAl00,def_pct,0%,,,,,
player,201910270kan,gnb,LazaAl00,special_teams,7,,,,,
player,201910270kan,gnb,LazaAl00,st_pct,26%,,,,,
player,201910270kan,gnb,AlliGe01,pos,WR,,,,,
player,201910270kan,gnb,AlliGe01,offense,44,,,,,
player,201910270kan,gnb,AlliGe01,off_pct,64%,,,,,
player,201910270kan,gnb,AlliGe01,defense,0,,,,,
player,201910270kan,gnb,AlliGe01,def_pct,0%,,,,,
player,201910270kan,gnb,AlliGe01,special_teams,0,,,,,
player,201910270kan,gnb,AlliGe01,st_pct,0%,,,,,
player,201910270kan,gnb,JoneAa00,pos,RB,,,,,
player,201910270kan,gnb,JoneAa00,offense,44,,,,,
player,201910270kan,gnb,JoneAa00,off_pct,64%,,,,,
player,201910270kan,gnb,JoneAa00,defense,0,,,,,
player,201910270kan,gnb,JoneAa00,def_pct,0%,,,,,
player,201910270kan,gnb,JoneAa00,special_teams,0,,,,,
player,201910270kan,gnb,JoneAa00,st_pct,0%,,,,,
player,201910270kan,gnb,LewiMa00,pos,TE,,,,,
player,201910270kan,gnb,LewiMa00,offense,43,,,,,
player,201910270kan,gnb,LewiMa00,off_pct,62%,,,,,
player,201910270kan,gnb,LewiMa00,defense,0,,,,,
player,201910270kan,gnb,LewiMa00,def_pct,0%,,,,,
player,201910270kan,gnb,LewiMa00,special_teams,5,,,,,
player,201910270kan,gnb,LewiMa00,st_pct,19%,,,,,
player,201910270kan,gnb,ValdMa00,pos,WR,,,,,
player,201910270kan,gnb,ValdMa00,offense,43,,,,,
player,201910270kan,gnb,ValdMa00,off_pct,62%,,,,,
player,201910270kan,gnb,ValdMa00,defense,0,,,,,
player,201910270kan,gnb,ValdMa00,def_pct,0%,,,,,
player,201910270kan,gnb,ValdMa00,special_teams,0,,,,,
player,201910270kan,gnb,ValdMa00,st_pct,0%,,,,,
player,201910270kan,gnb,GrahJi00,pos,TE,,,,,
player,201910270kan,gnb,GrahJi00,offense,42,,,,,
player,201910270kan,gnb,GrahJi00,off_pct,61%,,,,,
player,201910270kan,gnb,GrahJi00,defense,0,,,,,
