game,2019,5,20191007,201910070sfo,cle,"Cleveland Browns",3,sfo,"San Francisco 49ers",31
player,201910070sfo,sfo,DayxSh00,tackles_solo,0,,,,,
player,201910070sfo,sfo,DayxSh00,tackles_assists,1,,,,,
player,201910070sfo,sfo,DayxSh00,tackles_loss,0,,,,,
player,201910070sfo,sfo,DayxSh00,qb_hits,0,,,,,
player,201910070sfo,sfo,DayxSh00,fumbles_rec,0,,,,,
player,201910070sfo,sfo,DayxSh00,fumbles_rec_yds,0,,,,,
player,201910070sfo,sfo,DayxSh00,fumbles_rec_td,0,,,,,
player,201910070sfo,sfo,DayxSh00,fumbles_forced,0,,,,,
player,201910070sfo,sfo,ThomSo00,def_int,0,,,,,
player,201910070sfo,sfo,ThomSo00,def_int_yds,0,,,,,
player,201910070sfo,sfo,ThomSo00,def_int_td,0,,,,,
player,201910070sfo,sfo,ThomSo00,def_int_long,0,,,,,
player,201910070sfo,sfo,ThomSo00,pass_defended,0,,,,,
player,201910070sfo,sfo,ThomSo00,sacks,0.0,,,,,
player,201910070sfo,sfo,ThomSo00,tackles_combined,1,,,,,
player,201910070sfo,sfo,ThomSo00,tackles_solo,1,,,,,
player,201910070sfo,sfo,ThomSo00,tackles_assists,0,,,,,
player,201910070sfo,sfo,ThomSo00,tackles_loss,0,,,,,
player,201910070sfo,sfo,ThomSo00,qb_hits,0,,,,,
player,201910070sfo,sfo,ThomSo00,fumbles_rec,0,,,,,
player,201910070sfo,sfo,ThomSo00,fumbles_rec_yds,0,,,,,
player,201910070sfo,sfo,ThomSo00,fumbles_rec_td,0,,,,,
player,201910070sfo,sfo,ThomSo00,fumbles_forced,0,,,,,
player,201910070sfo,sfo,ColeTe01,def_int,0,,,,,
player,201910070sfo,sfo,ColeTe01,def_int_yds,0,,,,,
player,201910070sfo,sfo,ColeTe01,def_int_td,0,,,,,
player,201910070sfo,sfo,ColeTe01,def_int_long,0,,,,,
player,201910070sfo,sfo,ColeTe01,pass_defended,0,,,,,
player,201910070sfo,sfo,ColeTe01,sacks,0.0,,,,,
player,201910070sfo,sfo,ColeTe01,tackles_combined,0,,,,,
player,201910070sfo,sfo,ColeTe01,tackles_solo,0,,,,,
player,201910070sfo,sfo,ColeTe01,tackles_assists,0,,,,,
player,201910070sfo,sfo,ColeTe01,tackles_loss,0,,,,,
player,201910070sfo,sfo,ColeTe01,qb_hits,0,,,,,
player,201910070sfo,sfo,ColeTe01,fumbles_rec,1,,,,,
player,201910070sfo,sfo,ColeTe01,fumbles_rec_yds,0,,,,,
player,201910070sfo,sfo,ColeTe01,fumbles_rec_td,0,,,,,
player,201910070sfo,sfo,ColeTe01,fumbles_forced,0,,,,,
player,201910070sfo,sfo,HarrMa03,def_int,0,,,,,
player,201910070sfo,sfo,HarrMa03,def_int_yds,0,,,,,
player,201910070sfo,sfo,HarrMa03,def_int_td,0,,,,,
player,201910070sfo,sfo,HarrMa03,def_int_long,0,,,,,
player,201910070sfo,sfo,HarrMa03,pass_defended,0,,,,,
player,201910070sfo,sfo,HarrMa03,sacks,0.0,,,,,
player,201910070sfo,sfo,HarrMa03,tackles_combined,0,,,,,
player,201910070sfo,sfo,HarrMa03,tackles_solo,0,,,,,
player,201910070sfo,sfo,HarrMa03,tackles_assists,0,,,,,
player,201910070sfo,sfo,HarrMa03,tackles_loss,0,,,,,
player,201910070sfo,sfo,HarrMa03,qb_hits,0,,,,,
player,201910070sfo,sfo,HarrMa03,fumbles_rec,0,,,,,
player,201910070sfo,sfo,HarrMa03,fumbles_rec_yds,0,,,,,
player,201910070sfo,sfo,HarrMa03,fumbles_rec_td,0,,,,,
player,201910070sfo,sfo,HarrMa03,fumbles_forced,1,,,,,
player,201910070sfo,sfo,MoseEm00,def_int,0,,,,,
player,201910070sfo,sfo,MoseEm00,def_int_yds,0,,,,,
player,201910070sfo,sfo,MoseEm00,def_int_td,0,,,,,
player,201910070sfo,sfo,MoseEm00,def_int_long,0,,,,,
player,201910070sfo,sfo,MoseEm00,pass_defended,1,,,,,
player,201910070sfo,sfo,MoseEm00,sacks,0.0,,,,,
player,201910070sfo,sfo,MoseEm00,tackles_combined,0,,,,,
player,201910070sfo,sfo,MoseEm00,tackles_solo,0,,,,,
player,201910070sfo,sfo,MoseEm00,tackles_assists,0,,,,,
player,201910070sfo,sfo,MoseEm00,tackles_loss,0,,,,,
player,201910070sfo,sfo,MoseEm00,qb_hits,0,,,,,
player,201910070sfo,sfo,MoseEm00,fumbles_rec,0,,,,,
player,201910070sfo,sfo,MoseEm00,fumbles_rec_yds,0,,,,,
player,201910070sfo,sfo,MoseEm00,fumbles_rec_td,0,,,,,
player,201910070sfo,sfo,MoseEm00,fumbles_forced,0,,,,,
player,201910070sfo,sfo,MostRa00,def_int,0,,,,,
player,201910070sfo,sfo,MostRa00,def_int_yds,0,,,,,
player,201910070sfo,sfo,MostRa00,def_int_td,0,,,,,
player,201910070sfo,sfo,MostRa00,def_int_long,0,,,,,
player,201910070sfo,sfo,MostRa00,pass_defended,0,,,,,
player,201910070sfo,sfo,MostRa00,sacks,0.0,,,,,
player,201910070sfo,sfo,MostRa00,tackles_combined,0,,,,,
player,201910070sfo,sfo,MostRa00,tackles_solo,0,,,,,
player,201910070sfo,sfo,MostRa00,tackles_assists,0,,,,,
player,201910070sfo,sfo,MostRa00,tackles_loss,0,,,,,
player,201910070sfo,sfo,MostRa00,qb_hits,0,,,,,
player,201910070sfo,sfo,MostRa00,fumbles_rec,1,,,,,
player,201910070sfo,sfo,MostRa00,fumbles_rec_yds,0,,,,,
player,201910070sfo,sfo,MostRa00,fumbles_rec_td,0,,,,,
player,201910070sfo,sfo,MostRa00,fumbles_forced,0,,,,,
player,201910070sfo,cle,BeckOd00,kick_ret,0,,,,,
player,201910070sfo,cle,BeckOd00,kick_ret_yds,0,,,,,
player,201910070sfo,cle,BeckOd00,kick_ret_yds_per_ret,,,,,,
player,201910070sfo,cle,BeckOd00,kick_ret_td,0,,,,,
player,201910070sfo,cle,BeckOd00,kick_ret_long,0,,,,,
player,201910070sfo,cle,BeckOd00,punt_ret,1,,,,,
player,201910070sfo,cle,BeckOd00,punt_ret_yds,-6,,,,,
player,201910070sfo,cle,BeckOd00,punt_ret_yds_per_ret,-6.0,,,,,
player,201910070sfo,cle,BeckOd00,punt_ret_td,0,,,,,
player,201910070sfo,cle,BeckOd00,punt_ret_long,-6,,,,,
player,201910070sfo,cle,HillDo00,kick_ret,3,,,,,
player,201910070sfo,cle,HillDo00,kick_ret_yds,64,,,,,
player,201910070sfo,cle,HillDo00,kick_ret_yds_per_ret,21.3,,,,,
player,201910070sfo,cle,HillDo00,kick_ret_td,0,,,,,
player,201910070sfo,cle,HillDo00,kick_ret_long,26,,,,,
player,201910070sfo,cle,HillDo00,punt_ret,0,,,,,
player,201910070sfo,cle,HillDo00,punt_ret_yds,0,,,,,
player,201910070sfo,cle,HillDo00,punt_ret_yds_per_ret,,,,,,
player,201910070sfo,cle,HillDo00,punt_ret_td,0,,,,,
player,201910070sfo,cle,HillDo00,punt_ret_long,0,,,,,
player,201910070sfo,sfo,JameRi00,kick_ret,1,,,,,
player,201910070sfo,sfo,JameRi00,kick_ret_yds,4,,,,,
player,201910070sfo,sfo,JameRi00,kick_ret_yds_per_ret,4.0,,,,,
player,201910070sfo,sfo,JameRi00,kick_ret_td,0,,,,,
player,201910070sfo,sfo,JameRi00,kick_ret_long,4,,,,,
player,201910070sfo,sfo,JameRi00,punt_ret,1,,,,,
player,201910070sfo,sfo,JameRi00,punt_ret_yds,32,,,,,
player,201910070sfo,sfo,JameRi00,punt_ret_yds_per_ret,32.0,,,,,
player,201910070sfo,sfo,JameRi00,punt_ret_td,0,,,,,
player,201910070sfo,sfo,JameRi00,punt_ret_long,32,,,,,
player,201910070sfo,cle,GillJa00,xpm,,,,,,
player,201910070sfo,cle,GillJa00,xpa,,,,,,
player,201910070sfo,cle,GillJa00,fgm,,,,,,
player,201910070sfo,cle,GillJa00,fga,,,,,,
player,201910070sfo,cle,GillJa00,punt,7,,,,,
player,201910070sfo,cle,GillJa00,punt_yds,397,,,,,
player,201910070sfo,cle,GillJa00,punt_yds_per_punt,56.7,,,,,
player,201910070sfo,cle,GillJa00,punt_long,71,,,,,
player,201910070sfo,cle,SeibAu00,xpm,,,,,,
player,201910070sfo,cle,SeibAu00,xpa,,,,,,
player,201910070sfo,cle,SeibAu00,fgm,1,,,,,
player,201910070sfo,cle,SeibAu00,fga,1,,,,,
player,201910070sfo,cle,SeibAu00,punt,0,,,,,
player,201910070sfo,cle,SeibAu00,punt_yds,0,,,,,
player,201910070sfo,cle,SeibAu00,punt_yds_per_punt,,,,,,
player,201910070sfo,cle,SeibAu00,punt_long,0,,,,,
player,201910070sfo,sfo,gouldrob01,xpm,4,,,,,
player,201910070sfo,sfo,gouldrob01,xpa,4,,,,,
player,201910070sfo,sfo,gouldrob01,fgm,1,,,,,
player,201910070sfo,sfo,gouldrob01,fga,4,,,,,
player,201910070sfo,sfo,gouldrob01,punt,0,,,,,
player,201910070sfo,sfo,gouldrob01,punt_yds,0,,,,,
player,201910070sfo,sfo,gouldrob01,punt_yds_per_punt,,,,,,
player,201910070sfo,sfo,gouldrob01,punt_long,0,,,,,
player,201910070sfo,sfo,WishMi00,xpm,,,,,,
player,201910070sfo,sfo,WishMi00,xpa,,,,,,
player,201910070sfo,sfo,WishMi00,fgm,,,,,,
player,201910070sfo,sfo,WishMi00,fga,,,,,,
player,201910070sfo,sfo,WishMi00,punt,4,,,,,
player,201910070sfo,sfo,WishMi00,punt_yds,176,,,,,
player,201910070sfo,sfo,WishMi00,punt_yds_per_punt,44.0,,,,,
player,201910070sfo,sfo,WishMi00,punt_long,60,,,,,
player,201910070sfo,sfo,PersMi00,pos,G,,,,,
player,201910070sfo,sfo,PersMi00,offense,76,,,,,
player,201910070sfo,sfo,PersMi00,off_pct,100%,,,,,
player,201910070sfo,sfo,PersMi00,defense,0,,,,,
player,201910070sfo,sfo,PersMi00,def_pct,0%,,,,,
player,201910070sfo,sfo,PersMi00,special_teams,9,,,,,
player,201910070sfo,sfo,PersMi00,st_pct,31%,,,,,
player,201910070sfo,sfo,RichWe00,pos,C,,,,,
player,201910070sfo,sfo,RichWe00,offense,76,,,,,
player,201910070sfo,sfo,RichWe00,off_pct,100%,,,,,
player,201910070sfo,sfo,RichWe00,defense,0,,,,,
player,201910070sfo,sfo,RichWe00,def_pct,0%,,,,,
player,201910070sfo,sfo,RichWe00,special_teams,9,,,,,
player,201910070sfo,sfo,RichWe00,st_pct,31%,,,,,
player,201910070sfo,sfo,TomlLa01,pos,G,,,,,
player,201910070sfo,sfo,TomlLa01,offense,76,,,,,
player,201910070sfo,sfo,TomlLa01,off_pct,100%,,,,,
player,201910070sfo,sfo,TomlLa01,defense,0,,,,,
player,201910070sfo,sfo,TomlLa01,def_pct,0%,,,,,
player,201910070sfo,sfo,TomlLa01,special_teams,9,,,,,
player,201910070sfo,sfo,TomlLa01,st_pct,31%,,,,,
player,201910070sfo,sfo,SkulJu00,pos,T,,,,,
player,201910070sfo,sfo,SkulJu00,offense,76,,,,,
player,201910070sfo,sfo,SkulJu00,off_pct,100%,,,,,
player,201910070sfo,sfo,SkulJu00,defense,0,,,,,
player,201910070sfo,sfo,SkulJu00,def_pct,0%,,,,,
player,201910070sfo,sfo,SkulJu00,special_teams,9,,,,,
player,201910070sfo,sfo,SkulJu00,st_pct,31%,,,,,
player,201910070sfo,sfo,GaroJi00,pos,QB,,,,,
player,201910070sfo,sfo,GaroJi00,offense,76,,,,,
player,201910070sfo,sfo,GaroJi00,off_pct,100%,,,,,
player,201910070sfo,sfo,GaroJi00,defense,0,,,,,
player,201910070sfo,sfo,GaroJi00,def_pct,0%,,,,,
player,201910070sfo,sfo,GaroJi00,special_teams,0,,,,,
player,201910070sfo,sfo,GaroJi00,st_pct,0%,,,,,
player,201910070sfo,sfo,KittGe00,pos,TE,,,,,
player,201910070sfo,sfo,KittGe00,offense,73,,,,,
player,201910070sfo,sfo,KittGe00,off_pct,96%,,,,,
player,201910070sfo,sfo,KittGe00,defense,0,,,,,
player,201910070sfo,sfo,KittGe00,def_pct,0%,,,,,
player,201910070sfo,sfo,KittGe00,special_teams,0,,,,,
player,201910070sfo,sfo,KittGe00,st_pct,0%,,,,,
player,201910070sfo,sfo,McGlMi00,pos,T,,,,,
player,201910070sfo,sfo,McGlMi00,offense,70,,,,,
player,201910070sfo,sfo,McGlMi00,off_pct,92%,,,,,
player,201910070sfo,sfo,McGlMi00,defense,0,,,,,
player,201910070sfo,sfo,McGlMi00,def_pct,0%,,,,,
player,201910070sfo,sfo,McGlMi00,special_teams,9,,,,,
player,201910070sfo,sfo,McGlMi00,st_pct,31%,,,,,
player,201910070sfo,sfo,PettDa00,pos,WR,,,,,
player,201910070sfo,sfo,PettDa00,offense,48,,,,,
player,201910070sfo,sfo,PettDa00,off_pct,63%,,,,,
player,201910070sfo,sfo,PettDa00,defense,0,,,,,
player,201910070sfo,sfo,PettDa00,def_pct,0%,,,,,
player,201910070sfo,sfo,PettDa00,special_teams,1,,,,,
player,201910070sfo,sfo,PettDa00,st_pct,3%,,,,,
player,201910070sfo,sfo,GoodMa00,pos,WR,,,,,
player,201910070sfo,sfo,GoodMa00,offense,46,,,,,
player,201910070sfo,sfo,GoodMa00,off_pct,61%,,,,,
player,201910070sfo,sfo,GoodMa00,defense,0,,,,,
player,201910070sfo,sfo,GoodMa00,def_pct,0%,,,,,
player,201910070sfo,sfo,GoodMa00,special_teams,0,,,,,
player,201910070sfo,sfo,GoodMa00,st_pct,0%,,,,,
player,201910070sfo,sfo,SamuDe00,pos,WR,,,,,
player,201910070sfo,sfo,SamuDe00,offense,35,,,,,
player,201910070sfo,sfo,SamuDe00,off_pct,46%,,,,,
player,201910070sfo,sfo,SamuDe00,defense,0,,,,,
player,201910070sfo,sfo,SamuDe00,def_pct,0%,,,,,
player,201910070sfo,sfo,SamuDe00,special_teams,0,,,,,
player,201910070sfo,sfo,SamuDe00,st_pct,0%,,,,,
player,201910070sfo,sfo,JuszKy00,pos,FB,,,,,
player,201910070sfo,sfo,JuszKy00,offense,34,,,,,
player,201910070sfo,sfo,JuszKy00,off_pct,45%,,,,,
player,201910070sfo,sfo,JuszKy00,defense,0,,,,,
player,201910070sfo,sfo,JuszKy00,def_pct,0%,,,,,
player,201910070sfo,sfo,JuszKy00,special_teams,2,,,,,
player,201910070sfo,sfo,JuszKy00,st_pct,7%,,,,,
player,201910070sfo,sfo,DwelRo00,pos,TE,,,,,
player,201910070sfo,sfo,DwelRo00,offense,27,,,,,
player,201910070sfo,sfo,DwelRo00,off_pct,36%,,,,,
player,201910070sfo,sfo,DwelRo00,defense,0,,,,,
player,201910070sfo,sfo,DwelRo00,def_pct,0%,,,,,
player,201910070sfo,sfo,DwelRo00,special_teams,18,,,,,
player,201910070sfo,sfo,DwelRo00,st_pct,62%,,,,,
player,201910070sfo,sfo,BreiMa00,pos,RB,,,,,
player,201910070sfo,sfo,BreiMa00,offense,26,,,,,
player,201910070sfo,sfo,BreiMa00,off_pct,34%,,,,,
player,201910070sfo,sfo,BreiMa00,defense,0,,,,,
player,201910070sfo,sfo,BreiMa00,def_pct,0%,,,,,
player,201910070sfo,sfo,BreiMa00,special_teams,5,,,,,
player,201910070sfo,sfo,BreiMa00,st_pct,17%,,,,,
player,201910070sfo,sfo,ColeTe01,pos,RB,,,,,
player,201910070sfo,sfo,ColeTe01,offense,26,,,,,
player,201910070sfo,sfo,ColeTe01,off_pct,34%,,,,,
player,201910070sfo,sfo,ColeTe01,defense,0,,,,,
player,201910070sfo,sfo,ColeTe01,def_pct,0%,,,,,
player,201910070sfo,sfo,ColeTe01,special_teams,0,,,,,
player,201910070sfo,sfo,ColeTe01,st_pct,0%,,,,,
player,201910070sfo,sfo,MostRa00,pos,RB,,,,,
player,201910070sfo,sfo,MostRa00,offense,24,,,,,
player,201910070sfo,sfo,MostRa00,off_pct,32%,,,,,
player,201910070sfo,sfo,MostRa00,defense,0,,,,,
player,201910070sfo,sfo,MostRa00,def_pct,0%,,,,,
player,201910070sfo,sfo,MostRa00,special_teams,17,,,,,
player,201910070sfo,sfo,MostRa00,st_pct,59%,,,,,
player,201910070sfo,sfo,ToilLe00,pos,TE,,,,,
player,201910070sfo,sfo,ToilLe00,offense,18,,,,,
player,201910070sfo,sfo,ToilLe00,off_pct,24%,,,,,
player,201910070sfo,sfo,ToilLe00,defense,0,,,,,
player,201910070sfo,sfo,ToilLe00,def_pct,0%,,,,,
player,201910070sfo,sfo,ToilLe00,special_teams,6,,,,,
player,201910070sfo,sfo,ToilLe00,st_pct,21%,,,,,
player,201910070sfo,sfo,BourKe00,pos,WR,,,,,
player,201910070sfo,sfo,BourKe00,offense,17,,,,,
player,201910070sfo,sfo,BourKe00,off_pct,22%,,,,,
player,201910070sfo,sfo,BourKe00,defense,0,,,,,
player,201910070sfo,sfo,BourKe00,def_pct,0%,,,,,
player,201910070sfo,sfo,BourKe00,special_teams,8,,,,,
player,201910070sfo,sfo,BourKe00,st_pct,28%,,,,,
player,201910070sfo,sfo,JameRi00,pos,WR,,,,,
player,201910070sfo,sfo,JameRi00,offense,6,,,,,
player,201910070sfo,sfo,JameRi00,off_pct,8%,,,,,
player,201910070sfo,sfo,JameRi00,defense,0,,,,,
player,201910070sfo,sfo,JameRi00,def_pct,0%,,,,,
player,201910070sfo,sfo,JameRi00,special_teams,8,,,,,
player,201910070sfo,sfo,JameRi00,st_pct,28%,,,,,
player,201910070sfo,sfo,BrunDa00,pos,G,,,,,
player,201910070sfo,sfo,BrunDa00,offense,6,,,,,
player,201910070sfo,sfo,BrunDa00,off_pct,8%,,,,,
player,201910070sfo,sfo,BrunDa00,defense,0,,,,,
player,201910070sfo,sfo,BrunDa00,def_pct,0%,,,,,
player,201910070sfo,sfo,BrunDa00,special_teams,0,,,,,
player,201910070sfo,sfo,BrunDa00,st_pct,0%,,,,,
player,201910070sfo,sfo,TartJa00,pos,SS,,,,,
player,201910070sfo,sfo,TartJa00,offense,0,,,,,
player,201910070sfo,sfo,TartJa00,off_pct,0%,,,,,
player,201910070sfo,sfo,TartJa00,defense,49,,,,,
player,201910070sfo,sfo,TartJa00,def_pct,100%,,,,,
player,201910070sfo,sfo,TartJa00,special_teams,9,,,,,
player,201910070sfo,sfo,TartJa00,st_pct,31%,,,,,
player,201910070sfo,sfo,WardJi01,pos,FS,,,,,
player,201910070sfo,sfo,WardJi01,offense,0,,,,,
player,201910070sfo,sfo,WardJi01,off_pct,0%,,,,,
player,201910070sfo,sfo,WardJi01,defense,49,,,,,
player,201910070sfo,sfo,WardJi01,def_pct,100%,,,,,
player,201910070sfo,sfo,WardJi01,special_teams,2,,,,,
player,201910070sfo,sfo,WardJi01,st_pct,7%,,,,,
player,201910070sfo,sfo,AlexKw00,pos,LB,,,,,
player,201910070sfo,sfo,AlexKw00,offense,0,,,,,
player,201910070sfo,sfo,AlexKw00,off_pct,0%,,,,,
player,201910070sfo,sfo,AlexKw00,defense,49,,,,,
player,201910070sfo,sfo,AlexKw00,def_pct,100%,,,,,
player,201910070sfo,sfo,AlexKw00,special_teams,1,,,,,
player,201910070sfo,sfo,AlexKw00,st_pct,3%,,,,,
player,201910070sfo,sfo,MoseEm00,pos,CB,,,,,
player,201910070sfo,sfo,MoseEm00,offense,0,,,,,
player,201910070sfo,sfo,MoseEm00,off_pct,0%,,,,,
player,201910070sfo,sfo,MoseEm00,defense,49,,,,,
player,201910070sfo,sfo,MoseEm00,def_pct,100%,,,,,
player,201910070sfo,sfo,MoseEm00,special_teams,1,,,,,
player,201910070sfo,sfo,MoseEm00,st_pct,3%,,,,,
player,201910070sfo,sfo,WarnFr00,pos,LB,,,,,
player,201910070sfo,sfo,WarnFr00,offense,0,,,,,
player,201910070sfo,sfo,WarnFr00,off_pct,0%,,,,,
player,201910070sfo,sfo,WarnFr00,defense,49,,,,,
player,201910070sfo,sfo,WarnFr00,def_pct,100%,,,,,
player,201910070sfo,sfo,WarnFr00,special_teams,1,,,,,
player,201910070sfo,sfo,WarnFr00,st_pct,3%,,,,,
player,201910070sfo,sfo,SherRi00,pos,CB,,,,,
player,201910070sfo,sfo,SherRi00,offense,0,,,,,
player,201910070sfo,sfo,SherRi00,off_pct,0%,,,,,
player,201910070sfo,sfo,SherRi00,defense,49,,,,,
player,201910070sfo,sfo,SherRi00,def_pct,100%,,,,,
player,201910070sfo,sfo,SherRi00,special_teams,0,,,,,
player,201910070sfo,sfo,SherRi00,st_pct,0%,,,,,
player,201910070sfo,sfo,BuckDe00,pos,DT,,,,,
player,201910070sfo,sfo,BuckDe00,offense,0,,,,,
player,201910070sfo,sfo,BuckDe00,off_pct,0%,,,,,
player,201910070sfo,sfo,BuckDe00,defense,43,,,,,
player,201910070sfo,sfo,BuckDe00,def_pct,88%,,,,,
player,201910070sfo,sfo,BuckDe00,special_teams,11,,,,,
player,201910070sfo,sfo,BuckDe00,st_pct,38%,,,,,
player,201910070sfo,sfo,BosaNi00,pos,DE,,,,,
player,201910070sfo,sfo,BosaNi00,offense,0,,,,,
player,201910070sfo,sfo,BosaNi00,off_pct,0%,,,,,
player,201910070sfo,sfo,BosaNi00,defense,38,,,,,
player,201910070sfo,sfo,BosaNi00,def_pct,78%,,,,,
player,201910070sfo,sfo,BosaNi00,special_teams,1,,,,,
player,201910070sfo,sfo,BosaNi00,st_pct,3%,,,,,
player,201910070sfo,sfo,ArmsAr01,pos,DE,,,,,
player,201910070sfo,sfo,ArmsAr01,offense,0,,,,,
player,201910070sfo,sfo,ArmsAr01,off_pct,0%,,,,,
player,201910070sfo,sfo,ArmsAr01,defense,37,,,,,
player,201910070sfo,sfo,ArmsAr01,def_pct,76%,,,,,
player,201910070sfo,sfo,ArmsAr01,special_teams,11,,,,,
player,201910070sfo,sfo,ArmsAr01,st_pct,38%,,,,,
player,201910070sfo,sfo,WillKW00,pos,CB,,,,,
player,201910070sfo,sfo,WillKW00,offense,0,,,,,
player,201910070sfo,sfo,WillKW00,off_pct,0%,,,,,
player,201910070sfo,sfo,WillKW00,defense,35,,,,,
player,201910070sfo,sfo,WillKW00,def_pct,71%,,,,,
player,201910070sfo,sfo,WillKW00,special_teams,1,,,,,
player,201910070sfo,sfo,WillKW00,st_pct,3%,,,,,
player,201910070sfo,sfo,BlaiRo00,pos,DE,,,,,
player,201910070sfo,sfo,BlaiRo00,offense,0,,,,,
player,201910070sfo,sfo,BlaiRo00,off_pct,0%,,,,,
player,201910070sfo,sfo,BlaiRo00,defense,20,,,,,
player,201910070sfo,sfo,BlaiRo00,def_pct,41%,,,,,
player,201910070sfo,sfo,BlaiRo00,special_teams,0,,,,,
player,201910070sfo,sfo,BlaiRo00,st_pct,0%,,,,,
player,201910070sfo,sfo,JoneD.01,pos,DT,,,,,
player,201910070sfo,sfo,JoneD.01,offense,0,,,,,
player,201910070sfo,sfo,JoneD.01,off_pct,0%,,,,,
player,201910070sfo,sfo,JoneD.01,defense,17,,,,,
player,201910070sfo,sfo,JoneD.01,def_pct,35%,,,,,
player,201910070sfo,sfo,JoneD.01,special_teams,10,,,,,
player,201910070sfo,sfo,JoneD.01,st_pct,34%,,,,,
player,201910070sfo,sfo,FordDe00,pos,LB,,,,,
player,201910070sfo,sfo,FordDe00,offense,0,,,,,
player,201910070sfo,sfo,FordDe00,off_pct,0%,,,,,
player,201910070sfo,sfo,FordDe00,defense,17,,,,,
player,201910070sfo,sfo,FordDe00,def_pct,35%,,,,,
player,201910070sfo,sfo,FordDe00,special_teams,1,,,,,
player,201910070sfo,sfo,FordDe00,st_pct,3%,,,,,
player,201910070sfo,sfo,GreeDr00,pos,LB,,,,,
player,201910070sfo,sfo,GreeDr00,offense,0,,,,,
player,201910070sfo,sfo,GreeDr00,off_pct,0%,,,,,
player,201910070sfo,sfo,GreeDr00,defense,14,,,,,
player,201910070sfo,sfo,GreeDr00,def_pct,29%,,,,,
player,201910070sfo,sfo,GreeDr00,special_teams,19,,,,,
player,201910070sfo,sfo,GreeDr00,st_pct,66%,,,,,
player,201910070sfo,sfo,ThomSo00,pos,DE,,,,,
player,201910070sfo,sfo,ThomSo00,offense,0,,,,,
player,201910070sfo,sfo,ThomSo00,off_pct,0%,,,,,
player,201910070sfo,sfo,ThomSo00,defense,12,,,,,
player,201910070sfo,sfo,ThomSo00,def_pct,24%,,,,,
player,201910070sfo,sfo,ThomSo00,special_teams,1,,,,,
player,201910070sfo,sfo,ThomSo00,st_pct,3%,,,,,
player,201910070sfo,sfo,DayxSh00,pos,DT,,,,,
player,201910070sfo,sfo,DayxSh00,offense,0,,,,,
player,201910070sfo,sfo,DayxSh00,off_pct,0%,,,,,
player,201910070sfo,sfo,DayxSh00,defense,11,,,,,
player,201910070sfo,sfo,DayxSh00,def_pct,22%,,,,,
player,201910070sfo,sfo,DayxSh00,special_teams,0,,,,,
player,201910070sfo,sfo,DayxSh00,st_pct,0%,,,,,
player,201910070sfo,sfo,ReedD.00,pos,FS,,,,,
player,201910070sfo,sfo,ReedD.00,offense,0,,,,,
player,201910070sfo,sfo,ReedD.00,off_pct,0%,,,,,
player,201910070sfo,sfo,ReedD.00,defense,1,,,,,
player,201910070sfo,sfo,ReedD.00,def_pct,2%,,,,,
player,201910070sfo,sfo,ReedD.00,special_teams,12,,,,,
player,201910070sfo,sfo,ReedD.00,st_pct,41%,,,,,
player,201910070sfo,sfo,MoorTa00,pos,CB,,,,,
player,201910070sfo,sfo,MoorTa00,offense,0,,,,,
player,201910070sfo,sfo,MoorTa00,off_pct,0%,,,,,
player,201910070sfo,sfo,MoorTa00,defense,0,,,,,
player,201910070sfo,sfo,MoorTa00,def_pct,0%,,,,,
player,201910070sfo,sfo,MoorTa00,special_teams,20,,,,,
player,201910070sfo,sfo,MoorTa00,st_pct,69%,,,,,
player,201910070sfo,sfo,WishMi00,pos,P,,,,,
player,201910070sfo,sfo,WishMi00,offense,0,,,,,
player,201910070sfo,sfo,WishMi00,off_pct,0%,,,,,
player,201910070sfo,sfo,WishMi00,defense,0,,,,,
player,201910070sfo,sfo,WishMi00,def_pct,0%,,,,,
player,201910070sfo,sfo,WishMi00,special_teams,19,,,,,
player,201910070sfo,sfo,WishMi00,st_pct,66%,,,,,
player,201910070sfo,sfo,NzeoMa00,pos,LB,,,,,
player,201910070sfo,sfo,NzeoMa00,offense,0,,,,,
player,201910070sfo,sfo,NzeoMa00,off_pct,0%,,,,,
player,201910070sfo,sfo,NzeoMa00,defense,0,,,,,
player,201910070sfo,sfo,NzeoMa00,def_pct,0%,,,,,
player,201910070sfo,sfo,NzeoMa00,special_teams,19,,,,,
player,201910070sfo,sfo,NzeoMa00,st_pct,66%,,,,,
player,201910070sfo,sfo,HarrMa03,pos,SS,,,,,
player,201910070sfo,sfo,HarrMa03,offense,0,,,,,
player,201910070sfo,sfo,HarrMa03,off_pct,0%,,,,,
player,201910070sfo,sfo,HarrMa03,defense,0,,,,,
player,201910070sfo,sfo,HarrMa03,def_pct,0%,,,,,
player,201910070sfo,sfo,HarrMa03,special_teams,18,,,,,
player,201910070sfo,sfo,HarrMa03,st_pct,62%,,,,,
player,201910070sfo,sfo,JohnDo02,pos,CB,,,,,
player,201910070sfo,sfo,JohnDo02,offense,0,,,,,
player,201910070sfo,sfo,JohnDo02,off_pct,0%,,,,,
player,201910070sfo,sfo,JohnDo02,defense,0,,,,,
player,201910070sfo,sfo,JohnDo02,def_pct,0%,,,,,
player,201910070sfo,sfo,JohnDo02,special_teams,15,,,,,
player,201910070sfo,sfo,JohnDo02,st_pct,52%,,,,,
player,201910070sfo,sfo,AlShAz00,pos,LB,,,,,
player,201910070sfo,sfo,AlShAz00,offense,0,,,,,
