game,2019,3,20190923,201909230was,chi,"Chicago Bears",31,was,"Washington Redskins",15
player,201909230was,chi,PineEd00,punt_long,0,,,,,
player,201909230was,chi,ODonPa00,xpm,,,,,,
player,201909230was,chi,ODonPa00,xpa,,,,,,
player,201909230was,chi,ODonPa00,fgm,,,,,,
player,201909230was,chi,ODonPa00,fga,,,,,,
player,201909230was,chi,ODonPa00,punt,3,,,,,
player,201909230was,chi,ODonPa00,punt_yds,140,,,,,
player,201909230was,chi,ODonPa00,punt_yds_per_punt,46.7,,,,,
player,201909230was,chi,ODonPa00,punt_long,50,,,,,
player,201909230was,was,WayxTr00,xpm,,,,,,
player,201909230was,was,WayxTr00,xpa,,,,,,
player,201909230was,was,WayxTr00,fgm,,,,,,
player,201909230was,was,WayxTr00,fga,,,,,,
player,201909230was,was,WayxTr00,punt,1,,,,,
player,201909230was,was,WayxTr00,punt_yds,48,,,,,
player,201909230was,was,WayxTr00,punt_yds_per_punt,48.0,,,,,
player,201909230was,was,WayxTr00,punt_long,48,,,,,
player,201909230was,was,HopkDu00,xpm,,,,,,
player,201909230was,was,HopkDu00,xpa,,,,,,
player,201909230was,was,HopkDu00,fgm,1,,,,,
player,201909230was,was,HopkDu00,fga,2,,,,,
player,201909230was,was,HopkDu00,punt,0,,,,,
player,201909230was,was,HopkDu00,punt_yds,0,,,,,
player,201909230was,was,HopkDu00,punt_yds_per_punt,,,,,,
player,201909230was,was,HopkDu00,punt_long,0,,,,,
player,201909230was,chi,TrubMi00,pass_cmp,25,,,,,
player,201909230was,chi,TrubMi00,pass_att,31,,,,,
player,201909230was,chi,TrubMi00,pass_yds,231,,,,,
player,201909230was,chi,TrubMi00,pass_first_down,15,,,,,
player,201909230was,chi,TrubMi00,pass_air_yds,111,,,,,
player,201909230was,chi,TrubMi00,pass_air_yds_per_cmp,4.4,,,,,
player,201909230was,chi,TrubMi00,pass_air_yds_per_att,3.6,,,,,
player,201909230was,chi,TrubMi00,pass_tgt_yds_per_att,5.2,,,,,
player,201909230was,chi,TrubMi00,pass_yac,120,,,,,
player,201909230was,chi,TrubMi00,pass_yac_per_cmp,4.8,,,,,
player,201909230was,chi,TrubMi00,pass_drops,3,,,,,
player,201909230was,chi,TrubMi00,pass_drop_pct,9.7,,,,,
player,201909230was,chi,TrubMi00,pass_poor_throws,3,,,,,
player,201909230was,chi,TrubMi00,pass_poor_throw_pct,9.7,,,,,
player,201909230was,chi,TrubMi00,pass_blitzed,13,,,,,
player,201909230was,chi,TrubMi00,pass_hurried,3,,,,,
player,201909230was,chi,TrubMi00,pass_hits,1,,,,,
player,201909230was,chi,TrubMi00,rush_scrambles,0,,,,,
player,201909230was,chi,TrubMi00,rush_scrambles_yds_per_att,,,,,,
player,201909230was,was,KeenCa00,pass_cmp,30,,,,,
player,201909230was,was,KeenCa00,pass_att,43,,,,,
player,201909230was,was,KeenCa00,pass_yds,332,,,,,
player,201909230was,was,KeenCa00,pass_first_down,20,,,,,
player,201909230was,was,KeenCa00,pass_air_yds,149,,,,,
player,201909230was,was,KeenCa00,pass_air_yds_per_cmp,5.0,,,,,
player,201909230was,was,KeenCa00,pass_air_yds_per_att,3.5,,,,,
player,201909230was,was,KeenCa00,pass_tgt_yds_per_att,5.8,,,,,
player,201909230was,was,KeenCa00,pass_yac,183,,,,,
player,201909230was,was,KeenCa00,pass_yac_per_cmp,6.1,,,,,
player,201909230was,was,KeenCa00,pass_drops,2,,,,,
player,201909230was,was,KeenCa00,pass_drop_pct,4.7,,,,,
player,201909230was,was,KeenCa00,pass_poor_throws,8,,,,,
player,201909230was,was,KeenCa00,pass_poor_throw_pct,18.6,,,,,
player,201909230was,was,KeenCa00,pass_blitzed,15,,,,,
player,201909230was,was,KeenCa00,pass_hurried,7,,,,,
player,201909230was,was,KeenCa00,pass_hits,5,,,,,
player,201909230was,was,KeenCa00,rush_scrambles,1,,,,,
player,201909230was,was,KeenCa00,rush_scrambles_yds_per_att,5.0,,,,,
player,201909230was,chi,MontDa01,rush_att,13,,,,,
player,201909230was,chi,MontDa01,rush_yds,67,,,,,
player,201909230was,chi,MontDa01,rush_first_down,2,,,,,
player,201909230was,chi,MontDa01,rush_yds_before_contact,45,,,,,
player,201909230was,chi,MontDa01,rush_yds_bc_per_rush,3.5,,,,,
player,201909230was,chi,MontDa01,rush_yac,22,,,,,
player,201909230was,chi,MontDa01,rush_yac_per_rush,1.7,,,,,
player,201909230was,chi,MontDa01,rush_broken_tackles,3,,,,,
player,201909230was,chi,MontDa01,rush_broken_tackles_per_rush,4.3,,,,,
player,201909230was,chi,CoheTa00,rush_att,4,,,,,
player,201909230was,chi,CoheTa00,rush_yds,-2,,,,,
player,201909230was,chi,CoheTa00,rush_first_down,0,,,,,
player,201909230was,chi,CoheTa00,rush_yds_before_contact,-6,,,,,
player,201909230was,chi,CoheTa00,rush_yds_bc_per_rush,-1.5,,,,,
player,201909230was,chi,CoheTa00,rush_yac,4,,,,,
player,201909230was,chi,CoheTa00,rush_yac_per_rush,1.0,,,,,
player,201909230was,chi,CoheTa00,rush_broken_tackles,1,,,,,
player,201909230was,chi,CoheTa00,rush_broken_tackles_per_rush,4.0,,,,,
player,201909230was,chi,PattCo00,rush_att,4,,,,,
player,201909230was,chi,PattCo00,rush_yds,14,,,,,
player,201909230was,chi,PattCo00,rush_first_down,,,,,,
player,201909230was,chi,PattCo00,rush_yds_before_contact,14,,,,,
player,201909230was,chi,PattCo00,rush_yds_bc_per_rush,3.5,,,,,
player,201909230was,chi,PattCo00,rush_yac,0,,,,,
player,201909230was,chi,PattCo00,rush_yac_per_rush,0.0,,,,,
player,201909230was,chi,PattCo00,rush_broken_tackles,0,,,,,
player,201909230was,chi,PattCo00,rush_broken_tackles_per_rush,,,,,,
player,201909230was,chi,DaviMi01,rush_att,1,,,,,
player,201909230was,chi,DaviMi01,rush_yds,2,,,,,
player,201909230was,chi,DaviMi01,rush_first_down,,,,,,
player,201909230was,chi,DaviMi01,rush_yds_before_contact,0,,,,,
player,201909230was,chi,DaviMi01,rush_yds_bc_per_rush,0.0,,,,,
player,201909230was,chi,DaviMi01,rush_yac,2,,,,,
player,201909230was,chi,DaviMi01,rush_yac_per_rush,2.0,,,,,
player,201909230was,chi,DaviMi01,rush_broken_tackles,0,,,,,
player,201909230was,chi,DaviMi01,rush_broken_tackles_per_rush,,,,,,
player,201909230was,chi,GabrTa00,rush_att,1,,,,,
player,201909230was,chi,GabrTa00,rush_yds,7,,,,,
player,201909230was,chi,GabrTa00,rush_first_down,0,,,,,
player,201909230was,chi,GabrTa00,rush_yds_before_contact,7,,,,,
player,201909230was,chi,GabrTa00,rush_yds_bc_per_rush,7.0,,,,,
player,201909230was,chi,GabrTa00,rush_yac,0,,,,,
player,201909230was,chi,GabrTa00,rush_yac_per_rush,0.0,,,,,
player,201909230was,chi,GabrTa00,rush_broken_tackles,0,,,,,
player,201909230was,chi,GabrTa00,rush_broken_tackles_per_rush,,,,,,
player,201909230was,chi,TrubMi00,rush_att,1,,,,,
player,201909230was,chi,TrubMi00,rush_yds,2,,,,,
player,201909230was,chi,TrubMi00,rush_first_down,0,,,,,
player,201909230was,chi,TrubMi00,rush_yds_before_contact,2,,,,,
player,201909230was,chi,TrubMi00,rush_yds_bc_per_rush,2.0,,,,,
player,201909230was,chi,TrubMi00,rush_yac,0,,,,,
player,201909230was,chi,TrubMi00,rush_yac_per_rush,0.0,,,,,
player,201909230was,chi,TrubMi00,rush_broken_tackles,0,,,,,
player,201909230was,chi,TrubMi00,rush_broken_tackles_per_rush,,,,,,
player,201909230was,was,PeteAd01,rush_att,12,,,,,
player,201909230was,was,PeteAd01,rush_yds,37,,,,,
player,201909230was,was,PeteAd01,rush_first_down,,,,,,
player,201909230was,was,PeteAd01,rush_yds_before_contact,33,,,,,
player,201909230was,was,PeteAd01,rush_yds_bc_per_rush,2.8,,,,,
player,201909230was,was,PeteAd01,rush_yac,4,,,,,
player,201909230was,was,PeteAd01,rush_yac_per_rush,0.3,,,,,
player,201909230was,was,PeteAd01,rush_broken_tackles,0,,,,,
player,201909230was,was,PeteAd01,rush_broken_tackles_per_rush,,,,,,
player,201909230was,was,ThomCh03,rush_att,7,,,,,
player,201909230was,was,ThomCh03,rush_yds,29,,,,,
player,201909230was,was,ThomCh03,rush_first_down,1,,,,,
player,201909230was,was,ThomCh03,rush_yds_before_contact,29,,,,,
player,201909230was,was,ThomCh03,rush_yds_bc_per_rush,4.1,,,,,
player,201909230was,was,ThomCh03,rush_yac,0,,,,,
player,201909230was,was,ThomCh03,rush_yac_per_rush,0.0,,,,,
player,201909230was,was,ThomCh03,rush_broken_tackles,0,,,,,
player,201909230was,was,ThomCh03,rush_broken_tackles_per_rush,,,,,,
player,201909230was,was,KeenCa00,rush_att,2,,,,,
player,201909230was,was,KeenCa00,rush_yds,3,,,,,
player,201909230was,was,KeenCa00,rush_first_down,1,,,,,
player,201909230was,was,KeenCa00,rush_yds_before_contact,3,,,,,
player,201909230was,was,KeenCa00,rush_yds_bc_per_rush,1.5,,,,,
player,201909230was,was,KeenCa00,rush_yac,0,,,,,
player,201909230was,was,KeenCa00,rush_yac_per_rush,0.0,,,,,
player,201909230was,was,KeenCa00,rush_broken_tackles,0,,,,,
player,201909230was,was,KeenCa00,rush_broken_tackles_per_rush,,,,,,
player,201909230was,chi,GabrTa00,targets,7,,,,,
player,201909230was,chi,GabrTa00,rec,6,,,,,
player,201909230was,chi,GabrTa00,rec_yds,75,,,,,
player,201909230was,chi,GabrTa00,rec_first_down,5,,,,,
player,201909230was,chi,GabrTa00,rec_air_yds,60,,,,,
player,201909230was,chi,GabrTa00,rec_air_yds_per_rec,10.0,,,,,
player,201909230was,chi,GabrTa00,rec_yac,15,,,,,
player,201909230was,chi,GabrTa00,rec_yac_per_rec,2.5,,,,,
player,201909230was,chi,GabrTa00,rec_broken_tackles,0,,,,,
player,201909230was,chi,GabrTa00,rec_broken_tackles_per_rec,,,,,,
player,201909230was,chi,GabrTa00,rec_drops,1,,,,,
player,201909230was,chi,GabrTa00,rec_drop_pct,14.3,,,,,
player,201909230was,chi,RobiAl02,targets,7,,,,,
player,201909230was,chi,RobiAl02,rec,6,,,,,
player,201909230was,chi,RobiAl02,rec_yds,60,,,,,
player,201909230was,chi,RobiAl02,rec_first_down,4,,,,,
player,201909230was,chi,RobiAl02,rec_air_yds,44,,,,,
player,201909230was,chi,RobiAl02,rec_air_yds_per_rec,7.3,,,,,
player,201909230was,chi,RobiAl02,rec_yac,16,,,,,
player,201909230was,chi,RobiAl02,rec_yac_per_rec,2.7,,,,,
player,201909230was,chi,RobiAl02,rec_broken_tackles,0,,,,,
player,201909230was,chi,RobiAl02,rec_broken_tackles_per_rec,,,,,,
player,201909230was,chi,RobiAl02,rec_drops,0,,,,,
player,201909230was,chi,RobiAl02,rec_drop_pct,0.0,,,,,
player,201909230was,chi,BurtTr01,targets,4,,,,,
player,201909230was,chi,BurtTr01,rec,4,,,,,
player,201909230was,chi,BurtTr01,rec_yds,20,,,,,
player,201909230was,chi,BurtTr01,rec_first_down,2,,,,,
player,201909230was,chi,BurtTr01,rec_air_yds,6,,,,,
player,201909230was,chi,BurtTr01,rec_air_yds_per_rec,1.5,,,,,
player,201909230was,chi,BurtTr01,rec_yac,14,,,,,
player,201909230was,chi,BurtTr01,rec_yac_per_rec,3.5,,,,,
player,201909230was,chi,BurtTr01,rec_broken_tackles,0,,,,,
player,201909230was,chi,BurtTr01,rec_broken_tackles_per_rec,,,,,,
player,201909230was,chi,BurtTr01,rec_drops,0,,,,,
player,201909230was,chi,BurtTr01,rec_drop_pct,0.0,,,,,
player,201909230was,chi,MontDa01,targets,3,,,,,
player,201909230was,chi,MontDa01,rec,3,,,,,
player,201909230was,chi,MontDa01,rec_yds,14,,,,,
player,201909230was,chi,MontDa01,rec_first_down,1,,,,,
player,201909230was,chi,MontDa01,rec_air_yds,-9,,,,,
player,201909230was,chi,MontDa01,rec_air_yds_per_rec,-3.0,,,,,
player,201909230was,chi,MontDa01,rec_yac,23,,,,,
player,201909230was,chi,MontDa01,rec_yac_per_rec,7.7,,,,,
player,201909230was,chi,MontDa01,rec_broken_tackles,1,,,,,
player,201909230was,chi,MontDa01,rec_broken_tackles_per_rec,3.0,,,,,
player,201909230was,chi,MontDa01,rec_drops,0,,,,,
player,201909230was,chi,MontDa01,rec_drop_pct,0.0,,,,,
player,201909230was,chi,CoheTa00,targets,4,,,,,
player,201909230was,chi,CoheTa00,rec,2,,,,,
player,201909230was,chi,CoheTa00,rec_yds,26,,,,,
player,201909230was,chi,CoheTa00,rec_first_down,1,,,,,
player,201909230was,chi,CoheTa00,rec_air_yds,-4,,,,,
player,201909230was,chi,CoheTa00,rec_air_yds_per_rec,-2.0,,,,,
player,201909230was,chi,CoheTa00,rec_yac,30,,,,,
player,201909230was,chi,CoheTa00,rec_yac_per_rec,15.0,,,,,
player,201909230was,chi,CoheTa00,rec_broken_tackles,0,,,,,
player,201909230was,chi,CoheTa00,rec_broken_tackles_per_rec,,,,,,
player,201909230was,chi,CoheTa00,rec_drops,1,,,,,
player,201909230was,chi,CoheTa00,rec_drop_pct,25.0,,,,,
player,201909230was,chi,ShahAd00,targets,1,,,,,
player,201909230was,chi,ShahAd00,rec,1,,,,,
player,201909230was,chi,ShahAd00,rec_yds,7,,,,,
player,201909230was,chi,ShahAd00,rec_first_down,,,,,,
player,201909230was,chi,ShahAd00,rec_air_yds,6,,,,,
player,201909230was,chi,ShahAd00,rec_air_yds_per_rec,6.0,,,,,
player,201909230was,chi,ShahAd00,rec_yac,1,,,,,
player,201909230was,chi,ShahAd00,rec_yac_per_rec,1.0,,,,,
player,201909230was,chi,ShahAd00,rec_broken_tackles,0,,,,,
player,201909230was,chi,ShahAd00,rec_broken_tackles_per_rec,,,,,,
player,201909230was,chi,ShahAd00,rec_drops,0,,,,,
player,201909230was,chi,ShahAd00,rec_drop_pct,0.0,,,,,
player,201909230was,chi,WimsJa00,targets,1,,,,,
player,201909230was,chi,WimsJa00,rec,1,,,,,
player,201909230was,chi,WimsJa00,rec_yds,8,,,,,
player,201909230was,chi,WimsJa00,rec_first_down,1,,,,,
player,201909230was,chi,WimsJa00,rec_air_yds,4,,,,,
player,201909230was,chi,WimsJa00,rec_air_yds_per_rec,4.0,,,,,
player,201909230was,chi,WimsJa00,rec_yac,4,,,,,
player,201909230was,chi,WimsJa00,rec_yac_per_rec,4.0,,,,,
player,201909230was,chi,WimsJa00,rec_broken_tackles,0,,,,,
player,201909230was,chi,WimsJa00,rec_broken_tackles_per_rec,,,,,,
player,201909230was,chi,WimsJa00,rec_drops,0,,,,,
player,201909230was,chi,WimsJa00,rec_drop_pct,0.0,,,,,
player,201909230was,chi,PattCo00,targets,1,,,,,
player,201909230was,chi,PattCo00,rec,1,,,,,
player,201909230was,chi,PattCo00,rec_yds,6,,,,,
player,201909230was,chi,PattCo00,rec_first_down,,,,,,
player,201909230was,chi,PattCo00,rec_air_yds,4,,,,,
player,201909230was,chi,PattCo00,rec_air_yds_per_rec,4.0,,,,,
player,201909230was,chi,PattCo00,rec_yac,2,,,,,
player,201909230was,chi,PattCo00,rec_yac_per_rec,2.0,,,,,
player,201909230was,chi,PattCo00,rec_broken_tackles,0,,,,,
player,201909230was,chi,PattCo00,rec_broken_tackles_per_rec,,,,,,
player,201909230was,chi,PattCo00,rec_drops,0,,,,,
player,201909230was,chi,PattCo00,rec_drop_pct,0.0,,,,,
player,201909230was,chi,MillAn02,targets,3,,,,,
player,201909230was,chi,MillAn02,rec,1,,,,,
player,201909230was,chi,MillAn02,rec_yds,15,,,,,
player,201909230was,chi,MillAn02,rec_first_down,1,,,,,
player,201909230was,chi,MillAn02,rec_air_yds,0,,,,,
player,201909230was,chi,MillAn02,rec_air_yds_per_rec,0.0,,,,,
player,201909230was,chi,MillAn02,rec_yac,15,,,,,
player,201909230was,chi,MillAn02,rec_yac_per_rec,15.0,,,,,
player,201909230was,chi,MillAn02,rec_broken_tackles,0,,,,,
player,201909230was,chi,MillAn02,rec_broken_tackles_per_rec,,,,,,
player,201909230was,chi,MillAn02,rec_drops,1,,,,,
player,201909230was,chi,MillAn02,rec_drop_pct,33.3,,,,,
player,201909230was,was,RichPa01,targets,9,,,,,
player,201909230was,was,RichPa01,rec,8,,,,,
player,201909230was,was,RichPa01,rec_yds,83,,,,,
player,201909230was,was,RichPa01,rec_first_down,5,,,,,
player,201909230was,was,RichPa01,rec_air_yds,67,,,,,
player,201909230was,was,RichPa01,rec_air_yds_per_rec,8.4,,,,,
player,201909230was,was,RichPa01,rec_yac,16,,,,,
player,201909230was,was,RichPa01,rec_yac_per_rec,2.0,,,,,
player,201909230was,was,RichPa01,rec_broken_tackles,0,,,,,
player,201909230was,was,RichPa01,rec_broken_tackles_per_rec,,,,,,
player,201909230was,was,RichPa01,rec_drops,0,,,,,
player,201909230was,was,RichPa01,rec_drop_pct,0.0,,,,,
player,201909230was,was,McLaTe00,targets,8,,,,,
player,201909230was,was,McLaTe00,rec,6,,,,,
player,201909230was,was,McLaTe00,rec_yds,70,,,,,
player,201909230was,was,McLaTe00,rec_first_down,5,,,,,
player,201909230was,was,McLaTe00,rec_air_yds,65,,,,,
player,201909230was,was,McLaTe00,rec_air_yds_per_rec,10.8,,,,,
player,201909230was,was,McLaTe00,rec_yac,5,,,,,
player,201909230was,was,McLaTe00,rec_yac_per_rec,0.8,,,,,
player,201909230was,was,McLaTe00,rec_broken_tackles,0,,,,,
player,201909230was,was,McLaTe00,rec_broken_tackles_per_rec,,,,,,
player,201909230was,was,McLaTe00,rec_drops,0,,,,,
player,201909230was,was,McLaTe00,rec_drop_pct,0.0,,,,,
player,201909230was,was,QuinTr00,targets,7,,,,,
player,201909230was,was,QuinTr00,rec,5,,,,,
player,201909230was,was,QuinTr00,rec_yds,30,,,,,
player,201909230was,was,QuinTr00,rec_first_down,2,,,,,
player,201909230was,was,QuinTr00,rec_air_yds,14,,,,,
player,201909230was,was,QuinTr00,rec_air_yds_per_rec,2.8,,,,,
player,201909230was,was,QuinTr00,rec_yac,16,,,,,
player,201909230was,was,QuinTr00,rec_yac_per_rec,3.2,,,,,
player,201909230was,was,QuinTr00,rec_broken_tackles,0,,,,,
player,201909230was,was,QuinTr00,rec_broken_tackles_per_rec,,,,,,
player,201909230was,was,QuinTr00,rec_drops,0,,,,,
player,201909230was,was,QuinTr00,rec_drop_pct,0.0,,,,,
player,201909230was,was,ThomCh03,targets,5,,,,,
player,201909230was,was,ThomCh03,rec,4,,,,,
player,201909230was,was,ThomCh03,rec_yds,79,,,,,
player,201909230was,was,ThomCh03,rec_first_down,3,,,,,
player,201909230was,was,ThomCh03,rec_air_yds,-5,,,,,
player,201909230was,was,ThomCh03,rec_air_yds_per_rec,-1.3,,,,,
player,201909230was,was,ThomCh03,rec_yac,84,,,,,
player,201909230was,was,ThomCh03,rec_yac_per_rec,21.0,,,,,
player,201909230was,was,ThomCh03,rec_broken_tackles,0,,,,,
player,201909230was,was,ThomCh03,rec_broken_tackles_per_rec,,,,,,
player,201909230was,was,ThomCh03,rec_drops,0,,,,,
player,201909230was,was,ThomCh03,rec_drop_pct,0.0,,,,,
player,201909230was,was,DaviVe00,targets,4,,,,,
player,201909230was,was,DaviVe00,rec,2,,,,,
player,201909230was,was,DaviVe00,rec_yds,30,,,,,
player,201909230was,was,DaviVe00,rec_first_down,2,,,,,
player,201909230was,was,DaviVe00,rec_air_yds,6,,,,,
player,201909230was,was,DaviVe00,rec_air_yds_per_rec,3.0,,,,,
player,201909230was,was,DaviVe00,rec_yac,24,,,,,
player,201909230was,was,DaviVe00,rec_yac_per_rec,12.0,,,,,
player,201909230was,was,DaviVe00,rec_broken_tackles,0,,,,,
player,201909230was,was,DaviVe00,rec_broken_tackles_per_rec,,,,,,
player,201909230was,was,DaviVe00,rec_drops,0,,,,,
player,201909230was,was,DaviVe00,rec_drop_pct,0.0,,,,,
player,201909230was,was,SimsSt00,targets,2,,,,,
player,201909230was,was,SimsSt00,rec,2,,,,,
player,201909230was,was,SimsSt00,rec_yds,24,,,,,
player,201909230was,was,SimsSt00,rec_first_down,2,,,,,
player,201909230was,was,SimsSt00,rec_air_yds,-2,,,,,
player,201909230was,was,SimsSt00,rec_air_yds_per_rec,-1.0,,,,,
player,201909230was,was,SimsSt00,rec_yac,26,,,,,
player,201909230was,was,SimsSt00,rec_yac_per_rec,13.0,,,,,
player,201909230was,was,SimsSt00,rec_broken_tackles,1,,,,,
player,201909230was,was,SimsSt00,rec_broken_tackles_per_rec,2.0,,,,,
player,201909230was,was,SimsSt00,rec_drops,0,,,,,
player,201909230was,was,SimsSt00,rec_drop_pct,0.0,,,,,
player,201909230was,was,SpriJe00,targets,4,,,,,
player,201909230was,was,SpriJe00,rec,2,,,,,
player,201909230was,was,SpriJe00,rec_yds,19,,,,,
player,201909230was,was,SpriJe00,rec_first_down,1,,,,,
player,201909230was,was,SpriJe00,rec_air_yds,13,,,,,
player,201909230was,was,SpriJe00,rec_air_yds_per_rec,6.5,,,,,
player,201909230was,was,SpriJe00,rec_yac,6,,,,,
player,201909230was,was,SpriJe00,rec_yac_per_rec,3.0,,,,,
player,201909230was,was,SpriJe00,rec_broken_tackles,0,,,,,
player,201909230was,was,SpriJe00,rec_broken_tackles_per_rec,,,,,,
player,201909230was,was,SpriJe00,rec_drops,2,,,,,
player,201909230was,was,SpriJe00,rec_drop_pct,50.0,,,,,
player,201909230was,was,PeteAd01,targets,3,,,,,
player,201909230was,was,PeteAd01,rec,1,,,,,
player,201909230was,was,PeteAd01,rec_yds,-3,,,,,
player,201909230was,was,PeteAd01,rec_first_down,,,,,,
player,201909230was,was,PeteAd01,rec_air_yds,-9,,,,,
player,201909230was,was,PeteAd01,rec_air_yds_per_rec,-9.0,,,,,
player,201909230was,was,PeteAd01,rec_yac,6,,,,,
player,201909230was,was,PeteAd01,rec_yac_per_rec,6.0,,,,,
player,201909230was,was,PeteAd01,rec_broken_tackles,0,,,,,
player,201909230was,was,PeteAd01,rec_broken_tackles_per_rec,,,,,,
player,201909230was,was,PeteAd01,rec_drops,0,,,,,
player,201909230was,was,PeteAd01,rec_drop_pct,0.0,,,,,
player,201909230was,was,MoseMo00,pos,T,,,,,
player,201909230was,was,MoseMo00,offense,77,,,,,
player,201909230was,was,MoseMo00,off_pct,100%,,,,,
player,201909230was,was,MoseMo00,defense,0,,,,,
player,201909230was,was,MoseMo00,def_pct,0%,,,,,
player,201909230was,was,MoseMo00,special_teams,2,,,,,
player,201909230was,was,MoseMo00,st_pct,10%,,,,,
player,201909230was,was,PennDo20,pos,T,,,,,
player,201909230was,was,PennDo20,offense,77,,,,,
player,201909230was,was,PennDo20,off_pct,100%,,,,,
player,201909230was,was,PennDo20,defense,0,,,,,
player,201909230was,was,PennDo20,def_pct,0%,,,,,
player,201909230was,was,PennDo20,special_teams,2,,,,,
player,201909230was,was,PennDo20,st_pct,10%,,,,,
player,201909230was,was,KeenCa00,pos,QB,,,,,
player,201909230was,was,KeenCa00,offense,77,,,,,
player,201909230was,was,KeenCa00,off_pct,100%,,,,,
player,201909230was,was,KeenCa00,defense,0,,,,,
player,201909230was,was,KeenCa00,def_pct,0%,,,,,
player,201909230was,was,KeenCa00,special_teams,0,,,,,
player,201909230was,was,KeenCa00,st_pct,0%,,,,,
player,201909230was,was,RoulCh00,pos,C,,,,,
player,201909230was,was,RoulCh00,offense,77,,,,,
player,201909230was,was,RoulCh00,off_pct,100%,,,,,
player,201909230was,was,RoulCh00,defense,0,,,,,
player,201909230was,was,RoulCh00,def_pct,0%,,,,,
player,201909230was,was,RoulCh00,special_teams,0,,,,,
player,201909230was,was,RoulCh00,st_pct,0%,,,,,
player,201909230was,was,FlowEr00,pos,G,,,,,
player,201909230was,was,FlowEr00,offense,76,,,,,
player,201909230was,was,FlowEr00,off_pct,99%,,,,,
player,201909230was,was,FlowEr00,defense,0,,,,,
player,201909230was,was,FlowEr00,def_pct,0%,,,,,
player,201909230was,was,FlowEr00,special_teams,2,,,,,
player,201909230was,was,FlowEr00,st_pct,10%,,,,,
player,201909230was,was,ScheBr00,pos,G,,,,,
player,201909230was,was,ScheBr00,offense,72,,,,,
player,201909230was,was,ScheBr00,off_pct,94%,,,,,
player,201909230was,was,ScheBr00,defense,0,,,,,
player,201909230was,was,ScheBr00,def_pct,0%,,,,,
player,201909230was,was,ScheBr00,special_teams,0,,,,,
player,201909230was,was,ScheBr00,st_pct,0%,,,,,
player,201909230was,was,McLaTe00,pos,WR,,,,,
player,201909230was,was,McLaTe00,offense,69,,,,,
player,201909230was,was,McLaTe00,off_pct,90%,,,,,
player,201909230was,was,McLaTe00,defense,0,,,,,
player,201909230was,was,McLaTe00,def_pct,0%,,,,,
player,201909230was,was,McLaTe00,special_teams,0,,,,,
player,201909230was,was,McLaTe00,st_pct,0%,,,,,
player,201909230was,was,RichPa01,pos,WR,,,,,
player,201909230was,was,RichPa01,offense,65,,,,,
player,201909230was,was,RichPa01,off_pct,84%,,,,,
player,201909230was,was,RichPa01,defense,0,,,,,
player,201909230was,was,RichPa01,def_pct,0%,,,,,
player,201909230was,was,RichPa01,special_teams,0,,,,,
player,201909230was,was,RichPa01,st_pct,0%,,,,,
player,201909230was,was,QuinTr00,pos,WR,,,,,
player,201909230was,was,QuinTr00,offense,57,,,,,
player,201909230was,was,QuinTr00,off_pct,74%,,,,,
player,201909230was,was,QuinTr00,defense,0,,,,,
player,201909230was,was,QuinTr00,def_pct,0%,,,,,
player,201909230was,was,QuinTr00,special_teams,3,,,,,
player,201909230was,was,QuinTr00,st_pct,14%,,,,,
player,201909230was,was,DaviVe00,pos,TE,,,,,
player,201909230was,was,DaviVe00,offense,54,,,,,
player,201909230was,was,DaviVe00,off_pct,70%,,,,,
player,201909230was,was,DaviVe00,defense,0,,,,,
player,201909230was,was,DaviVe00,def_pct,0%,,,,,
player,201909230was,was,DaviVe00,special_teams,0,,,,,
player,201909230was,was,DaviVe00,st_pct,0%,,,,,
player,201909230was,was,ThomCh03,pos,RB,,,,,
player,201909230was,was,ThomCh03,offense,40,,,,,
player,201909230was,was,ThomCh03,off_pct,52%,,,,,
player,201909230was,was,ThomCh03,defense,0,,,,,
player,201909230was,was,ThomCh03,def_pct,0%,,,,,
player,201909230was,was,ThomCh03,special_teams,0,,,,,
player,201909230was,was,ThomCh03,st_pct,0%,,,,,
player,201909230was,was,SpriJe00,pos,TE,,,,,
player,201909230was,was,SpriJe00,offense,38,,,,,
player,201909230was,was,SpriJe00,off_pct,49%,,,,,
player,201909230was,was,SpriJe00,defense,0,,,,,
player,201909230was,was,SpriJe00,def_pct,0%,,,,,
player,201909230was,was,SpriJe00,special_teams,9,,,,,
player,201909230was,was,SpriJe00,st_pct,43%,,,,,
player,201909230was,was,PeteAd01,pos,RB,,,,,
player,201909230was,was,PeteAd01,offense,36,,,,,
player,201909230was,was,PeteAd01,off_pct,47%,,,,,
player,201909230was,was,PeteAd01,defense,0,,,,,
player,201909230was,was,PeteAd01,def_pct,0%,,,,,
player,201909230was,was,PeteAd01,special_teams,0,,,,,
player,201909230was,was,PeteAd01,st_pct,0%,,,,,
player,201909230was,was,HarmKe00,pos,WR,,,,,
player,201909230was,was,HarmKe00,offense,10,,,,,
player,201909230was,was,HarmKe00,off_pct,13%,,,,,
player,201909230was,was,HarmKe00,defense,0,,,,,
player,201909230was,was,HarmKe00,def_pct,0%,,,,,
player,201909230was,was,HarmKe00,special_teams,11,,,,,
player,201909230was,was,HarmKe00,st_pct,52%,,,,,
player,201909230was,was,DaviRo00,pos,WR,,,,,
player,201909230was,was,DaviRo00,offense,8,,,,,
player,201909230was,was,DaviRo00,off_pct,10%,,,,,
