game,2019,13,20191201,201912010rav,sfo,"San Francisco 49ers",17,rav,"Baltimore Ravens",20
player,201912010rav,sfo,ColeTe01,special_teams,0,,,,,
player,201912010rav,sfo,ColeTe01,st_pct,0%,,,,,
player,201912010rav,sfo,CeleGa00,pos,TE,,,,,
player,201912010rav,sfo,CeleGa00,offense,6,,,,,
player,201912010rav,sfo,CeleGa00,off_pct,11%,,,,,
player,201912010rav,sfo,CeleGa00,defense,0,,,,,
player,201912010rav,sfo,CeleGa00,def_pct,0%,,,,,
player,201912010rav,sfo,CeleGa00,special_teams,8,,,,,
player,201912010rav,sfo,CeleGa00,st_pct,40%,,,,,
player,201912010rav,sfo,WilsJe01,pos,RB,,,,,
player,201912010rav,sfo,WilsJe01,offense,5,,,,,
player,201912010rav,sfo,WilsJe01,off_pct,9%,,,,,
player,201912010rav,sfo,WilsJe01,defense,0,,,,,
player,201912010rav,sfo,WilsJe01,def_pct,0%,,,,,
player,201912010rav,sfo,WilsJe01,special_teams,2,,,,,
player,201912010rav,sfo,WilsJe01,st_pct,10%,,,,,
player,201912010rav,sfo,JameRi00,pos,WR,,,,,
player,201912010rav,sfo,JameRi00,offense,2,,,,,
player,201912010rav,sfo,JameRi00,off_pct,4%,,,,,
player,201912010rav,sfo,JameRi00,defense,0,,,,,
player,201912010rav,sfo,JameRi00,def_pct,0%,,,,,
player,201912010rav,sfo,JameRi00,special_teams,10,,,,,
player,201912010rav,sfo,JameRi00,st_pct,50%,,,,,
player,201912010rav,sfo,DwelRo00,pos,TE,,,,,
player,201912010rav,sfo,DwelRo00,offense,1,,,,,
player,201912010rav,sfo,DwelRo00,off_pct,2%,,,,,
player,201912010rav,sfo,DwelRo00,defense,0,,,,,
player,201912010rav,sfo,DwelRo00,def_pct,0%,,,,,
player,201912010rav,sfo,DwelRo00,special_teams,7,,,,,
player,201912010rav,sfo,DwelRo00,st_pct,35%,,,,,
player,201912010rav,sfo,WardJi01,pos,FS,,,,,
player,201912010rav,sfo,WardJi01,offense,0,,,,,
player,201912010rav,sfo,WardJi01,off_pct,0%,,,,,
player,201912010rav,sfo,WardJi01,defense,65,,,,,
player,201912010rav,sfo,WardJi01,def_pct,100%,,,,,
player,201912010rav,sfo,WardJi01,special_teams,8,,,,,
player,201912010rav,sfo,WardJi01,st_pct,40%,,,,,
player,201912010rav,sfo,WarnFr00,pos,LB,,,,,
player,201912010rav,sfo,WarnFr00,offense,0,,,,,
player,201912010rav,sfo,WarnFr00,off_pct,0%,,,,,
player,201912010rav,sfo,WarnFr00,defense,65,,,,,
player,201912010rav,sfo,WarnFr00,def_pct,100%,,,,,
player,201912010rav,sfo,WarnFr00,special_teams,0,,,,,
player,201912010rav,sfo,WarnFr00,st_pct,0%,,,,,
player,201912010rav,sfo,GreeDr00,pos,LB,,,,,
player,201912010rav,sfo,GreeDr00,offense,0,,,,,
player,201912010rav,sfo,GreeDr00,off_pct,0%,,,,,
player,201912010rav,sfo,GreeDr00,defense,64,,,,,
player,201912010rav,sfo,GreeDr00,def_pct,98%,,,,,
player,201912010rav,sfo,GreeDr00,special_teams,2,,,,,
player,201912010rav,sfo,GreeDr00,st_pct,10%,,,,,
player,201912010rav,sfo,WithAh00,pos,CB,,,,,
player,201912010rav,sfo,WithAh00,offense,0,,,,,
player,201912010rav,sfo,WithAh00,off_pct,0%,,,,,
player,201912010rav,sfo,WithAh00,defense,64,,,,,
player,201912010rav,sfo,WithAh00,def_pct,98%,,,,,
player,201912010rav,sfo,WithAh00,special_teams,0,,,,,
player,201912010rav,sfo,WithAh00,st_pct,0%,,,,,
player,201912010rav,sfo,SherRi00,pos,CB,,,,,
player,201912010rav,sfo,SherRi00,offense,0,,,,,
player,201912010rav,sfo,SherRi00,off_pct,0%,,,,,
player,201912010rav,sfo,SherRi00,defense,63,,,,,
player,201912010rav,sfo,SherRi00,def_pct,97%,,,,,
player,201912010rav,sfo,SherRi00,special_teams,0,,,,,
player,201912010rav,sfo,SherRi00,st_pct,0%,,,,,
player,201912010rav,sfo,ArmsAr01,pos,DE,,,,,
player,201912010rav,sfo,ArmsAr01,offense,0,,,,,
player,201912010rav,sfo,ArmsAr01,off_pct,0%,,,,,
player,201912010rav,sfo,ArmsAr01,defense,61,,,,,
player,201912010rav,sfo,ArmsAr01,def_pct,94%,,,,,
player,201912010rav,sfo,ArmsAr01,special_teams,8,,,,,
player,201912010rav,sfo,ArmsAr01,st_pct,40%,,,,,
player,201912010rav,sfo,BosaNi00,pos,DE,,,,,
player,201912010rav,sfo,BosaNi00,offense,0,,,,,
player,201912010rav,sfo,BosaNi00,off_pct,0%,,,,,
player,201912010rav,sfo,BosaNi00,defense,55,,,,,
player,201912010rav,sfo,BosaNi00,def_pct,85%,,,,,
player,201912010rav,sfo,BosaNi00,special_teams,0,,,,,
player,201912010rav,sfo,BosaNi00,st_pct,0%,,,,,
player,201912010rav,sfo,BuckDe00,pos,DT,,,,,
player,201912010rav,sfo,BuckDe00,offense,0,,,,,
player,201912010rav,sfo,BuckDe00,off_pct,0%,,,,,
player,201912010rav,sfo,BuckDe00,defense,54,,,,,
player,201912010rav,sfo,BuckDe00,def_pct,83%,,,,,
player,201912010rav,sfo,BuckDe00,special_teams,8,,,,,
player,201912010rav,sfo,BuckDe00,st_pct,40%,,,,,
player,201912010rav,sfo,AlShAz00,pos,LB,,,,,
player,201912010rav,sfo,AlShAz00,offense,0,,,,,
player,201912010rav,sfo,AlShAz00,off_pct,0%,,,,,
player,201912010rav,sfo,AlShAz00,defense,39,,,,,
player,201912010rav,sfo,AlShAz00,def_pct,60%,,,,,
player,201912010rav,sfo,AlShAz00,special_teams,14,,,,,
player,201912010rav,sfo,AlShAz00,st_pct,70%,,,,,
player,201912010rav,sfo,TartJa00,pos,SS,,,,,
player,201912010rav,sfo,TartJa00,offense,0,,,,,
player,201912010rav,sfo,TartJa00,off_pct,0%,,,,,
player,201912010rav,sfo,TartJa00,defense,38,,,,,
player,201912010rav,sfo,TartJa00,def_pct,58%,,,,,
player,201912010rav,sfo,TartJa00,special_teams,3,,,,,
player,201912010rav,sfo,TartJa00,st_pct,15%,,,,,
player,201912010rav,sfo,JoneD.01,pos,DT,,,,,
player,201912010rav,sfo,JoneD.01,offense,0,,,,,
player,201912010rav,sfo,JoneD.01,off_pct,0%,,,,,
player,201912010rav,sfo,JoneD.01,defense,33,,,,,
player,201912010rav,sfo,JoneD.01,def_pct,51%,,,,,
player,201912010rav,sfo,JoneD.01,special_teams,7,,,,,
player,201912010rav,sfo,JoneD.01,st_pct,35%,,,,,
player,201912010rav,sfo,HarrMa03,pos,SS,,,,,
player,201912010rav,sfo,HarrMa03,offense,0,,,,,
player,201912010rav,sfo,HarrMa03,off_pct,0%,,,,,
player,201912010rav,sfo,HarrMa03,defense,28,,,,,
player,201912010rav,sfo,HarrMa03,def_pct,43%,,,,,
player,201912010rav,sfo,HarrMa03,special_teams,12,,,,,
player,201912010rav,sfo,HarrMa03,st_pct,60%,,,,,
player,201912010rav,sfo,TaylJu00,pos,DT,,,,,
player,201912010rav,sfo,TaylJu00,offense,0,,,,,
player,201912010rav,sfo,TaylJu00,off_pct,0%,,,,,
player,201912010rav,sfo,TaylJu00,defense,24,,,,,
player,201912010rav,sfo,TaylJu00,def_pct,37%,,,,,
player,201912010rav,sfo,TaylJu00,special_teams,0,,,,,
player,201912010rav,sfo,TaylJu00,st_pct,0%,,,,,
player,201912010rav,sfo,WillKW00,pos,CB,,,,,
player,201912010rav,sfo,WillKW00,offense,0,,,,,
player,201912010rav,sfo,WillKW00,off_pct,0%,,,,,
player,201912010rav,sfo,WillKW00,defense,21,,,,,
player,201912010rav,sfo,WillKW00,def_pct,32%,,,,,
player,201912010rav,sfo,WillKW00,special_teams,0,,,,,
player,201912010rav,sfo,WillKW00,st_pct,0%,,,,,
player,201912010rav,sfo,ThomSo00,pos,DE,,,,,
player,201912010rav,sfo,ThomSo00,offense,0,,,,,
player,201912010rav,sfo,ThomSo00,off_pct,0%,,,,,
player,201912010rav,sfo,ThomSo00,defense,18,,,,,
player,201912010rav,sfo,ThomSo00,def_pct,28%,,,,,
player,201912010rav,sfo,ThomSo00,special_teams,4,,,,,
player,201912010rav,sfo,ThomSo00,st_pct,20%,,,,,
player,201912010rav,sfo,DayxSh00,pos,DT,,,,,
player,201912010rav,sfo,DayxSh00,offense,0,,,,,
player,201912010rav,sfo,DayxSh00,off_pct,0%,,,,,
player,201912010rav,sfo,DayxSh00,defense,17,,,,,
player,201912010rav,sfo,DayxSh00,def_pct,26%,,,,,
player,201912010rav,sfo,DayxSh00,special_teams,1,,,,,
player,201912010rav,sfo,DayxSh00,st_pct,5%,,,,,
player,201912010rav,sfo,ValoJe00,pos,DE,,,,,
player,201912010rav,sfo,ValoJe00,offense,0,,,,,
player,201912010rav,sfo,ValoJe00,off_pct,0%,,,,,
player,201912010rav,sfo,ValoJe00,defense,4,,,,,
player,201912010rav,sfo,ValoJe00,def_pct,6%,,,,,
player,201912010rav,sfo,ValoJe00,special_teams,0,,,,,
player,201912010rav,sfo,ValoJe00,st_pct,0%,,,,,
player,201912010rav,sfo,NzeoMa00,pos,LB,,,,,
player,201912010rav,sfo,NzeoMa00,offense,0,,,,,
player,201912010rav,sfo,NzeoMa00,off_pct,0%,,,,,
player,201912010rav,sfo,NzeoMa00,defense,1,,,,,
player,201912010rav,sfo,NzeoMa00,def_pct,2%,,,,,
player,201912010rav,sfo,NzeoMa00,special_teams,16,,,,,
player,201912010rav,sfo,NzeoMa00,st_pct,80%,,,,,
player,201912010rav,sfo,MoseEm00,pos,CB,,,,,
player,201912010rav,sfo,MoseEm00,offense,0,,,,,
player,201912010rav,sfo,MoseEm00,off_pct,0%,,,,,
player,201912010rav,sfo,MoseEm00,defense,1,,,,,
player,201912010rav,sfo,MoseEm00,def_pct,2%,,,,,
player,201912010rav,sfo,MoseEm00,special_teams,16,,,,,
player,201912010rav,sfo,MoseEm00,st_pct,80%,,,,,
player,201912010rav,sfo,LeexEl00,pos,LB,,,,,
player,201912010rav,sfo,LeexEl00,offense,0,,,,,
player,201912010rav,sfo,LeexEl00,off_pct,0%,,,,,
player,201912010rav,sfo,LeexEl00,defense,0,,,,,
player,201912010rav,sfo,LeexEl00,def_pct,0%,,,,,
player,201912010rav,sfo,LeexEl00,special_teams,16,,,,,
player,201912010rav,sfo,LeexEl00,st_pct,80%,,,,,
player,201912010rav,sfo,MoorTa00,pos,CB,,,,,
player,201912010rav,sfo,MoorTa00,offense,0,,,,,
player,201912010rav,sfo,MoorTa00,off_pct,0%,,,,,
player,201912010rav,sfo,MoorTa00,defense,0,,,,,
player,201912010rav,sfo,MoorTa00,def_pct,0%,,,,,
player,201912010rav,sfo,MoorTa00,special_teams,16,,,,,
player,201912010rav,sfo,MoorTa00,st_pct,80%,,,,,
player,201912010rav,sfo,WishMi00,pos,P,,,,,
player,201912010rav,sfo,WishMi00,offense,0,,,,,
player,201912010rav,sfo,WishMi00,off_pct,0%,,,,,
player,201912010rav,sfo,WishMi00,defense,0,,,,,
player,201912010rav,sfo,WishMi00,def_pct,0%,,,,,
player,201912010rav,sfo,WishMi00,special_teams,10,,,,,
player,201912010rav,sfo,WishMi00,st_pct,50%,,,,,
player,201912010rav,sfo,ReedD.00,pos,FS,,,,,
player,201912010rav,sfo,ReedD.00,offense,0,,,,,
player,201912010rav,sfo,ReedD.00,off_pct,0%,,,,,
player,201912010rav,sfo,ReedD.00,defense,0,,,,,
player,201912010rav,sfo,ReedD.00,def_pct,0%,,,,,
player,201912010rav,sfo,ReedD.00,special_teams,6,,,,,
player,201912010rav,sfo,ReedD.00,st_pct,30%,,,,,
player,201912010rav,sfo,NelsKy00,pos,LS,,,,,
player,201912010rav,sfo,NelsKy00,offense,0,,,,,
player,201912010rav,sfo,NelsKy00,off_pct,0%,,,,,
player,201912010rav,sfo,NelsKy00,defense,0,,,,,
player,201912010rav,sfo,NelsKy00,def_pct,0%,,,,,
player,201912010rav,sfo,NelsKy00,special_teams,6,,,,,
player,201912010rav,sfo,NelsKy00,st_pct,30%,,,,,
player,201912010rav,sfo,SkulJu00,pos,T,,,,,
player,201912010rav,sfo,SkulJu00,offense,0,,,,,
player,201912010rav,sfo,SkulJu00,off_pct,0%,,,,,
player,201912010rav,sfo,SkulJu00,defense,0,,,,,
player,201912010rav,sfo,SkulJu00,def_pct,0%,,,,,
player,201912010rav,sfo,SkulJu00,special_teams,4,,,,,
player,201912010rav,sfo,SkulJu00,st_pct,20%,,,,,
player,201912010rav,sfo,gouldrob01,pos,K,,,,,
player,201912010rav,sfo,gouldrob01,offense,0,,,,,
player,201912010rav,sfo,gouldrob01,off_pct,0%,,,,,
player,201912010rav,sfo,gouldrob01,defense,0,,,,,
player,201912010rav,sfo,gouldrob01,def_pct,0%,,,,,
player,201912010rav,sfo,gouldrob01,special_teams,4,,,,,
player,201912010rav,sfo,gouldrob01,st_pct,20%,,,,,
player,201912010rav,sfo,GoodMa00,pos,WR,,,,,
player,201912010rav,sfo,GoodMa00,offense,0,,,,,
player,201912010rav,sfo,GoodMa00,off_pct,0%,,,,,
player,201912010rav,sfo,GoodMa00,defense,0,,,,,
player,201912010rav,sfo,GoodMa00,def_pct,0%,,,,,
player,201912010rav,sfo,GoodMa00,special_teams,1,,,,,
player,201912010rav,sfo,GoodMa00,st_pct,5%,,,,,
