game,2019,12,20191124,201911240nwe,dal,"Dallas Cowboys",9,nwe,"New England Patriots",13
player,201911240nwe,nwe,HarmDu00,fumbles_rec_td,0,,,,,
player,201911240nwe,nwe,HarmDu00,fumbles_forced,0,,,,,
player,201911240nwe,nwe,ShelDa01,def_int,0,,,,,
player,201911240nwe,nwe,ShelDa01,def_int_yds,0,,,,,
player,201911240nwe,nwe,ShelDa01,def_int_td,0,,,,,
player,201911240nwe,nwe,ShelDa01,def_int_long,0,,,,,
player,201911240nwe,nwe,ShelDa01,pass_defended,0,,,,,
player,201911240nwe,nwe,ShelDa01,sacks,0.0,,,,,
player,201911240nwe,nwe,ShelDa01,tackles_combined,2,,,,,
player,201911240nwe,nwe,ShelDa01,tackles_solo,0,,,,,
player,201911240nwe,nwe,ShelDa01,tackles_assists,2,,,,,
player,201911240nwe,nwe,ShelDa01,tackles_loss,0,,,,,
player,201911240nwe,nwe,ShelDa01,qb_hits,1,,,,,
player,201911240nwe,nwe,ShelDa01,fumbles_rec,0,,,,,
player,201911240nwe,nwe,ShelDa01,fumbles_rec_yds,0,,,,,
player,201911240nwe,nwe,ShelDa01,fumbles_rec_td,0,,,,,
player,201911240nwe,nwe,ShelDa01,fumbles_forced,0,,,,,
player,201911240nwe,nwe,BrooTe00,def_int,0,,,,,
player,201911240nwe,nwe,BrooTe00,def_int_yds,0,,,,,
player,201911240nwe,nwe,BrooTe00,def_int_td,0,,,,,
player,201911240nwe,nwe,BrooTe00,def_int_long,0,,,,,
player,201911240nwe,nwe,BrooTe00,pass_defended,0,,,,,
player,201911240nwe,nwe,BrooTe00,sacks,0.0,,,,,
player,201911240nwe,nwe,BrooTe00,tackles_combined,1,,,,,
player,201911240nwe,nwe,BrooTe00,tackles_solo,0,,,,,
player,201911240nwe,nwe,BrooTe00,tackles_assists,1,,,,,
player,201911240nwe,nwe,BrooTe00,tackles_loss,0,,,,,
player,201911240nwe,nwe,BrooTe00,qb_hits,0,,,,,
player,201911240nwe,nwe,BrooTe00,fumbles_rec,0,,,,,
player,201911240nwe,nwe,BrooTe00,fumbles_rec_yds,0,,,,,
player,201911240nwe,nwe,BrooTe00,fumbles_rec_td,0,,,,,
player,201911240nwe,nwe,BrooTe00,fumbles_forced,0,,,,,
player,201911240nwe,nwe,SimoJo01,def_int,0,,,,,
player,201911240nwe,nwe,SimoJo01,def_int_yds,0,,,,,
player,201911240nwe,nwe,SimoJo01,def_int_td,0,,,,,
player,201911240nwe,nwe,SimoJo01,def_int_long,0,,,,,
player,201911240nwe,nwe,SimoJo01,pass_defended,0,,,,,
player,201911240nwe,nwe,SimoJo01,sacks,0.0,,,,,
player,201911240nwe,nwe,SimoJo01,tackles_combined,1,,,,,
player,201911240nwe,nwe,SimoJo01,tackles_solo,1,,,,,
player,201911240nwe,nwe,SimoJo01,tackles_assists,0,,,,,
player,201911240nwe,nwe,SimoJo01,tackles_loss,0,,,,,
player,201911240nwe,nwe,SimoJo01,qb_hits,0,,,,,
player,201911240nwe,nwe,SimoJo01,fumbles_rec,0,,,,,
player,201911240nwe,nwe,SimoJo01,fumbles_rec_yds,0,,,,,
player,201911240nwe,nwe,SimoJo01,fumbles_rec_td,0,,,,,
player,201911240nwe,nwe,SimoJo01,fumbles_forced,0,,,,,
player,201911240nwe,nwe,WinoCh00,def_int,0,,,,,
player,201911240nwe,nwe,WinoCh00,def_int_yds,0,,,,,
player,201911240nwe,nwe,WinoCh00,def_int_td,0,,,,,
player,201911240nwe,nwe,WinoCh00,def_int_long,0,,,,,
player,201911240nwe,nwe,WinoCh00,pass_defended,0,,,,,
player,201911240nwe,nwe,WinoCh00,sacks,0.0,,,,,
player,201911240nwe,nwe,WinoCh00,tackles_combined,1,,,,,
player,201911240nwe,nwe,WinoCh00,tackles_solo,1,,,,,
player,201911240nwe,nwe,WinoCh00,tackles_assists,0,,,,,
player,201911240nwe,nwe,WinoCh00,tackles_loss,0,,,,,
player,201911240nwe,nwe,WinoCh00,qb_hits,0,,,,,
player,201911240nwe,nwe,WinoCh00,fumbles_rec,0,,,,,
player,201911240nwe,nwe,WinoCh00,fumbles_rec_yds,0,,,,,
player,201911240nwe,nwe,WinoCh00,fumbles_rec_td,0,,,,,
player,201911240nwe,nwe,WinoCh00,fumbles_forced,0,,,,,
player,201911240nwe,nwe,WiseDe00,def_int,0,,,,,
player,201911240nwe,nwe,WiseDe00,def_int_yds,0,,,,,
player,201911240nwe,nwe,WiseDe00,def_int_td,0,,,,,
player,201911240nwe,nwe,WiseDe00,def_int_long,0,,,,,
player,201911240nwe,nwe,WiseDe00,pass_defended,0,,,,,
player,201911240nwe,nwe,WiseDe00,sacks,0.0,,,,,
player,201911240nwe,nwe,WiseDe00,tackles_combined,1,,,,,
player,201911240nwe,nwe,WiseDe00,tackles_solo,1,,,,,
player,201911240nwe,nwe,WiseDe00,tackles_assists,0,,,,,
player,201911240nwe,nwe,WiseDe00,tackles_loss,0,,,,,
player,201911240nwe,nwe,WiseDe00,qb_hits,1,,,,,
player,201911240nwe,nwe,WiseDe00,fumbles_rec,0,,,,,
player,201911240nwe,nwe,WiseDe00,fumbles_rec_yds,0,,,,,
player,201911240nwe,nwe,WiseDe00,fumbles_rec_td,0,,,,,
player,201911240nwe,nwe,WiseDe00,fumbles_forced,0,,,,,
player,201911240nwe,nwe,BradTo00,def_int,0,,,,,
player,201911240nwe,nwe,BradTo00,def_int_yds,0,,,,,
player,201911240nwe,nwe,BradTo00,def_int_td,0,,,,,
player,201911240nwe,nwe,BradTo00,def_int_long,0,,,,,
player,201911240nwe,nwe,BradTo00,pass_defended,0,,,,,
player,201911240nwe,nwe,BradTo00,sacks,0.0,,,,,
player,201911240nwe,nwe,BradTo00,tackles_combined,0,,,,,
player,201911240nwe,nwe,BradTo00,tackles_solo,0,,,,,
player,201911240nwe,nwe,BradTo00,tackles_assists,0,,,,,
player,201911240nwe,nwe,BradTo00,tackles_loss,0,,,,,
player,201911240nwe,nwe,BradTo00,qb_hits,0,,,,,
player,201911240nwe,nwe,BradTo00,fumbles_rec,1,,,,,
player,201911240nwe,nwe,BradTo00,fumbles_rec_yds,0,,,,,
player,201911240nwe,nwe,BradTo00,fumbles_rec_td,0,,,,,
player,201911240nwe,nwe,BradTo00,fumbles_forced,0,,,,,
player,201911240nwe,dal,PollTo00,kick_ret,2,,,,,
player,201911240nwe,dal,PollTo00,kick_ret_yds,1,,,,,
player,201911240nwe,dal,PollTo00,kick_ret_yds_per_ret,0.5,,,,,
player,201911240nwe,dal,PollTo00,kick_ret_td,0,,,,,
player,201911240nwe,dal,PollTo00,kick_ret_long,1,,,,,
player,201911240nwe,dal,PollTo00,punt_ret,0,,,,,
player,201911240nwe,dal,PollTo00,punt_ret_yds,0,,,,,
player,201911240nwe,dal,PollTo00,punt_ret_yds_per_ret,,,,,,
player,201911240nwe,dal,PollTo00,punt_ret_td,0,,,,,
player,201911240nwe,dal,PollTo00,punt_ret_long,0,,,,,
player,201911240nwe,dal,SchuDa00,kick_ret,1,,,,,
player,201911240nwe,dal,SchuDa00,kick_ret_yds,5,,,,,
player,201911240nwe,dal,SchuDa00,kick_ret_yds_per_ret,5.0,,,,,
player,201911240nwe,dal,SchuDa00,kick_ret_td,0,,,,,
player,201911240nwe,dal,SchuDa00,kick_ret_long,5,,,,,
player,201911240nwe,dal,SchuDa00,punt_ret,0,,,,,
player,201911240nwe,dal,SchuDa00,punt_ret_yds,0,,,,,
player,201911240nwe,dal,SchuDa00,punt_ret_yds_per_ret,,,,,,
player,201911240nwe,dal,SchuDa00,punt_ret_td,0,,,,,
player,201911240nwe,dal,SchuDa00,punt_ret_long,0,,,,,
player,201911240nwe,nwe,WhitJa02,kick_ret,1,,,,,
player,201911240nwe,nwe,WhitJa02,kick_ret_yds,20,,,,,
player,201911240nwe,nwe,WhitJa02,kick_ret_yds_per_ret,20.0,,,,,
player,201911240nwe,nwe,WhitJa02,kick_ret_td,0,,,,,
player,201911240nwe,nwe,WhitJa02,kick_ret_long,20,,,,,
player,201911240nwe,nwe,WhitJa02,punt_ret,0,,,,,
player,201911240nwe,nwe,WhitJa02,punt_ret_yds,0,,,,,
player,201911240nwe,nwe,WhitJa02,punt_ret_yds_per_ret,,,,,,
player,201911240nwe,nwe,WhitJa02,punt_ret_td,0,,,,,
player,201911240nwe,nwe,WhitJa02,punt_ret_long,0,,,,,
player,201911240nwe,dal,JoneCh02,xpm,,,,,,
player,201911240nwe,dal,JoneCh02,xpa,,,,,,
player,201911240nwe,dal,JoneCh02,fgm,,,,,,
player,201911240nwe,dal,JoneCh02,fga,,,,,,
player,201911240nwe,dal,JoneCh02,punt,4,,,,,
player,201911240nwe,dal,JoneCh02,punt_yds,160,,,,,
player,201911240nwe,dal,JoneCh02,punt_yds_per_punt,40.0,,,,,
player,201911240nwe,dal,JoneCh02,punt_long,49,,,,,
player,201911240nwe,dal,MaheBr01,xpm,,,,,,
player,201911240nwe,dal,MaheBr01,xpa,,,,,,
player,201911240nwe,dal,MaheBr01,fgm,3,,,,,
player,201911240nwe,dal,MaheBr01,fga,4,,,,,
player,201911240nwe,dal,MaheBr01,punt,0,,,,,
player,201911240nwe,dal,MaheBr01,punt_yds,0,,,,,
player,201911240nwe,dal,MaheBr01,punt_yds_per_punt,,,,,,
player,201911240nwe,dal,MaheBr01,punt_long,0,,,,,
player,201911240nwe,nwe,FolkNi20,xpm,1,,,,,
player,201911240nwe,nwe,FolkNi20,xpa,1,,,,,
player,201911240nwe,nwe,FolkNi20,fgm,2,,,,,
player,201911240nwe,nwe,FolkNi20,fga,4,,,,,
player,201911240nwe,nwe,FolkNi20,punt,0,,,,,
player,201911240nwe,nwe,FolkNi20,punt_yds,0,,,,,
player,201911240nwe,nwe,FolkNi20,punt_yds_per_punt,,,,,,
player,201911240nwe,nwe,FolkNi20,punt_long,0,,,,,
player,201911240nwe,nwe,BailJa00,xpm,,,,,,
player,201911240nwe,nwe,BailJa00,xpa,,,,,,
player,201911240nwe,nwe,BailJa00,fgm,,,,,,
player,201911240nwe,nwe,BailJa00,fga,,,,,,
player,201911240nwe,nwe,BailJa00,punt,6,,,,,
player,201911240nwe,nwe,BailJa00,punt_yds,263,,,,,
player,201911240nwe,nwe,BailJa00,punt_yds_per_punt,43.8,,,,,
player,201911240nwe,nwe,BailJa00,punt_long,65,,,,,
player,201911240nwe,nwe,MasoSh01,pos,G,,,,,
player,201911240nwe,nwe,MasoSh01,offense,70,,,,,
player,201911240nwe,nwe,MasoSh01,off_pct,100%,,,,,
player,201911240nwe,nwe,MasoSh01,defense,0,,,,,
player,201911240nwe,nwe,MasoSh01,def_pct,0%,,,,,
player,201911240nwe,nwe,MasoSh01,special_teams,6,,,,,
player,201911240nwe,nwe,MasoSh01,st_pct,19%,,,,,
player,201911240nwe,nwe,KarrTe00,pos,C,,,,,
player,201911240nwe,nwe,KarrTe00,offense,70,,,,,
player,201911240nwe,nwe,KarrTe00,off_pct,100%,,,,,
player,201911240nwe,nwe,KarrTe00,defense,0,,,,,
player,201911240nwe,nwe,KarrTe00,def_pct,0%,,,,,
player,201911240nwe,nwe,KarrTe00,special_teams,6,,,,,
player,201911240nwe,nwe,KarrTe00,st_pct,19%,,,,,
player,201911240nwe,nwe,WynnIs00,pos,T,,,,,
player,201911240nwe,nwe,WynnIs00,offense,70,,,,,
player,201911240nwe,nwe,WynnIs00,off_pct,100%,,,,,
player,201911240nwe,nwe,WynnIs00,defense,0,,,,,
player,201911240nwe,nwe,WynnIs00,def_pct,0%,,,,,
player,201911240nwe,nwe,WynnIs00,special_teams,0,,,,,
player,201911240nwe,nwe,WynnIs00,st_pct,0%,,,,,
player,201911240nwe,nwe,ThunJo00,pos,G,,,,,
player,201911240nwe,nwe,ThunJo00,offense,70,,,,,
player,201911240nwe,nwe,ThunJo00,off_pct,100%,,,,,
player,201911240nwe,nwe,ThunJo00,defense,0,,,,,
player,201911240nwe,nwe,ThunJo00,def_pct,0%,,,,,
player,201911240nwe,nwe,ThunJo00,special_teams,0,,,,,
player,201911240nwe,nwe,ThunJo00,st_pct,0%,,,,,
player,201911240nwe,nwe,BradTo00,pos,QB,,,,,
player,201911240nwe,nwe,BradTo00,offense,70,,,,,
player,201911240nwe,nwe,BradTo00,off_pct,100%,,,,,
player,201911240nwe,nwe,BradTo00,defense,0,,,,,
player,201911240nwe,nwe,BradTo00,def_pct,0%,,,,,
player,201911240nwe,nwe,BradTo00,special_teams,0,,,,,
player,201911240nwe,nwe,BradTo00,st_pct,0%,,,,,
player,201911240nwe,nwe,EdelJu00,pos,WR,,,,,
player,201911240nwe,nwe,EdelJu00,offense,68,,,,,
player,201911240nwe,nwe,EdelJu00,off_pct,97%,,,,,
player,201911240nwe,nwe,EdelJu00,defense,0,,,,,
player,201911240nwe,nwe,EdelJu00,def_pct,0%,,,,,
player,201911240nwe,nwe,EdelJu00,special_teams,4,,,,,
player,201911240nwe,nwe,EdelJu00,st_pct,13%,,,,,
player,201911240nwe,nwe,CannMa00,pos,T,,,,,
player,201911240nwe,nwe,CannMa00,offense,62,,,,,
player,201911240nwe,nwe,CannMa00,off_pct,89%,,,,,
player,201911240nwe,nwe,CannMa00,defense,0,,,,,
player,201911240nwe,nwe,CannMa00,def_pct,0%,,,,,
player,201911240nwe,nwe,CannMa00,special_teams,5,,,,,
player,201911240nwe,nwe,CannMa00,st_pct,16%,,,,,
player,201911240nwe,nwe,HarrNK00,pos,WR,,,,,
player,201911240nwe,nwe,HarrNK00,offense,57,,,,,
player,201911240nwe,nwe,HarrNK00,off_pct,81%,,,,,
player,201911240nwe,nwe,HarrNK00,defense,0,,,,,
player,201911240nwe,nwe,HarrNK00,def_pct,0%,,,,,
player,201911240nwe,nwe,HarrNK00,special_teams,4,,,,,
player,201911240nwe,nwe,HarrNK00,st_pct,13%,,,,,
player,201911240nwe,nwe,MeyeJa01,pos,WR,,,,,
player,201911240nwe,nwe,MeyeJa01,offense,54,,,,,
player,201911240nwe,nwe,MeyeJa01,off_pct,77%,,,,,
player,201911240nwe,nwe,MeyeJa01,defense,0,,,,,
player,201911240nwe,nwe,MeyeJa01,def_pct,0%,,,,,
player,201911240nwe,nwe,MeyeJa01,special_teams,0,,,,,
player,201911240nwe,nwe,MeyeJa01,st_pct,0%,,,,,
player,201911240nwe,nwe,WatsBe00,pos,TE,,,,,
player,201911240nwe,nwe,WatsBe00,offense,49,,,,,
player,201911240nwe,nwe,WatsBe00,off_pct,70%,,,,,
player,201911240nwe,nwe,WatsBe00,defense,0,,,,,
player,201911240nwe,nwe,WatsBe00,def_pct,0%,,,,,
player,201911240nwe,nwe,WatsBe00,special_teams,0,,,,,
player,201911240nwe,nwe,WatsBe00,st_pct,0%,,,,,
player,201911240nwe,nwe,MichSo00,pos,RB,,,,,
player,201911240nwe,nwe,MichSo00,offense,36,,,,,
player,201911240nwe,nwe,MichSo00,off_pct,51%,,,,,
player,201911240nwe,nwe,MichSo00,defense,0,,,,,
player,201911240nwe,nwe,MichSo00,def_pct,0%,,,,,
player,201911240nwe,nwe,MichSo00,special_teams,0,,,,,
player,201911240nwe,nwe,MichSo00,st_pct,0%,,,,,
player,201911240nwe,nwe,LaCoMa00,pos,TE,,,,,
player,201911240nwe,nwe,LaCoMa00,offense,34,,,,,
player,201911240nwe,nwe,LaCoMa00,off_pct,49%,,,,,
player,201911240nwe,nwe,LaCoMa00,defense,0,,,,,
player,201911240nwe,nwe,LaCoMa00,def_pct,0%,,,,,
player,201911240nwe,nwe,LaCoMa00,special_teams,0,,,,,
player,201911240nwe,nwe,LaCoMa00,st_pct,0%,,,,,
player,201911240nwe,nwe,WhitJa02,pos,RB,,,,,
player,201911240nwe,nwe,WhitJa02,offense,21,,,,,
player,201911240nwe,nwe,WhitJa02,off_pct,30%,,,,,
player,201911240nwe,nwe,WhitJa02,defense,0,,,,,
player,201911240nwe,nwe,WhitJa02,def_pct,0%,,,,,
player,201911240nwe,nwe,WhitJa02,special_teams,4,,,,,
player,201911240nwe,nwe,WhitJa02,st_pct,13%,,,,,
player,201911240nwe,nwe,BurkRe00,pos,RB,,,,,
player,201911240nwe,nwe,BurkRe00,offense,15,,,,,
player,201911240nwe,nwe,BurkRe00,off_pct,21%,,,,,
player,201911240nwe,nwe,BurkRe00,defense,0,,,,,
player,201911240nwe,nwe,BurkRe00,def_pct,0%,,,,,
player,201911240nwe,nwe,BurkRe00,special_teams,16,,,,,
player,201911240nwe,nwe,BurkRe00,st_pct,52%,,,,,
player,201911240nwe,nwe,NewhMa20,pos,T,,,,,
player,201911240nwe,nwe,NewhMa20,offense,11,,,,,
player,201911240nwe,nwe,NewhMa20,off_pct,16%,,,,,
player,201911240nwe,nwe,NewhMa20,defense,0,,,,,
player,201911240nwe,nwe,NewhMa20,def_pct,0%,,,,,
player,201911240nwe,nwe,NewhMa20,special_teams,6,,,,,
player,201911240nwe,nwe,NewhMa20,st_pct,19%,,,,,
player,201911240nwe,nwe,BoldBr00,pos,RB,,,,,
player,201911240nwe,nwe,BoldBr00,offense,7,,,,,
player,201911240nwe,nwe,BoldBr00,off_pct,10%,,,,,
player,201911240nwe,nwe,BoldBr00,defense,0,,,,,
player,201911240nwe,nwe,BoldBr00,def_pct,0%,,,,,
player,201911240nwe,nwe,BoldBr00,special_teams,21,,,,,
player,201911240nwe,nwe,BoldBr00,st_pct,68%,,,,,
player,201911240nwe,nwe,RobeEl00,pos,LB,,,,,
player,201911240nwe,nwe,RobeEl00,offense,4,,,,,
player,201911240nwe,nwe,RobeEl00,off_pct,6%,,,,,
player,201911240nwe,nwe,RobeEl00,defense,19,,,,,
player,201911240nwe,nwe,RobeEl00,def_pct,30%,,,,,
player,201911240nwe,nwe,RobeEl00,special_teams,8,,,,,
player,201911240nwe,nwe,RobeEl00,st_pct,26%,,,,,
player,201911240nwe,nwe,SlatMa00,pos,WR,,,,,
player,201911240nwe,nwe,SlatMa00,offense,2,,,,,
player,201911240nwe,nwe,SlatMa00,off_pct,3%,,,,,
player,201911240nwe,nwe,SlatMa00,defense,1,,,,,
player,201911240nwe,nwe,SlatMa00,def_pct,2%,,,,,
player,201911240nwe,nwe,SlatMa00,special_teams,21,,,,,
player,201911240nwe,nwe,SlatMa00,st_pct,68%,,,,,
player,201911240nwe,nwe,McCoDe99,pos,FS,,,,,
player,201911240nwe,nwe,McCoDe99,offense,0,,,,,
player,201911240nwe,nwe,McCoDe99,off_pct,0%,,,,,
player,201911240nwe,nwe,McCoDe99,defense,64,,,,,
player,201911240nwe,nwe,McCoDe99,def_pct,100%,,,,,
player,201911240nwe,nwe,McCoDe99,special_teams,8,,,,,
player,201911240nwe,nwe,McCoDe99,st_pct,26%,,,,,
player,201911240nwe,nwe,GilmSt00,pos,CB,,,,,
player,201911240nwe,nwe,GilmSt00,offense,0,,,,,
player,201911240nwe,nwe,GilmSt00,off_pct,0%,,,,,
player,201911240nwe,nwe,GilmSt00,defense,64,,,,,
player,201911240nwe,nwe,GilmSt00,def_pct,100%,,,,,
player,201911240nwe,nwe,GilmSt00,special_teams,0,,,,,
player,201911240nwe,nwe,GilmSt00,st_pct,0%,,,,,
player,201911240nwe,nwe,VanNKy00,pos,LB,,,,,
player,201911240nwe,nwe,VanNKy00,offense,0,,,,,
player,201911240nwe,nwe,VanNKy00,off_pct,0%,,,,,
player,201911240nwe,nwe,VanNKy00,defense,55,,,,,
player,201911240nwe,nwe,VanNKy00,def_pct,86%,,,,,
player,201911240nwe,nwe,VanNKy00,special_teams,3,,,,,
player,201911240nwe,nwe,VanNKy00,st_pct,10%,,,,,
player,201911240nwe,nwe,ChunPa99,pos,SS,,,,,
player,201911240nwe,nwe,ChunPa99,offense,0,,,,,
player,201911240nwe,nwe,ChunPa99,off_pct,0%,,,,,
player,201911240nwe,nwe,ChunPa99,defense,55,,,,,
player,201911240nwe,nwe,ChunPa99,def_pct,86%,,,,,
player,201911240nwe,nwe,ChunPa99,special_teams,0,,,,,
player,201911240nwe,nwe,ChunPa99,st_pct,0%,,,,,
player,201911240nwe,nwe,CollJa00,pos,LB,,,,,
player,201911240nwe,nwe,CollJa00,offense,0,,,,,
player,201911240nwe,nwe,CollJa00,off_pct,0%,,,,,
player,201911240nwe,nwe,CollJa00,defense,53,,,,,
player,201911240nwe,nwe,CollJa00,def_pct,83%,,,,,
player,201911240nwe,nwe,CollJa00,special_teams,13,,,,,
player,201911240nwe,nwe,CollJa00,st_pct,42%,,,,,
player,201911240nwe,nwe,HighDo01,pos,LB,,,,,
player,201911240nwe,nwe,HighDo01,offense,0,,,,,
player,201911240nwe,nwe,HighDo01,off_pct,0%,,,,,
player,201911240nwe,nwe,HighDo01,defense,48,,,,,
player,201911240nwe,nwe,HighDo01,def_pct,75%,,,,,
player,201911240nwe,nwe,HighDo01,special_teams,7,,,,,
player,201911240nwe,nwe,HighDo01,st_pct,23%,,,,,
player,201911240nwe,nwe,JackJ.00,pos,CB,,,,,
player,201911240nwe,nwe,JackJ.00,offense,0,,,,,
player,201911240nwe,nwe,JackJ.00,off_pct,0%,,,,,
player,201911240nwe,nwe,JackJ.00,defense,48,,,,,
player,201911240nwe,nwe,JackJ.00,def_pct,75%,,,,,
player,201911240nwe,nwe,JackJ.00,special_teams,7,,,,,
player,201911240nwe,nwe,JackJ.00,st_pct,23%,,,,,
player,201911240nwe,nwe,HarmDu00,pos,SS,,,,,
player,201911240nwe,nwe,HarmDu00,offense,0,,,,,
player,201911240nwe,nwe,HarmDu00,off_pct,0%,,,,,
player,201911240nwe,nwe,HarmDu00,defense,45,,,,,
player,201911240nwe,nwe,HarmDu00,def_pct,70%,,,,,
player,201911240nwe,nwe,HarmDu00,special_teams,0,,,,,
player,201911240nwe,nwe,HarmDu00,st_pct,0%,,,,,
player,201911240nwe,nwe,ShelDa01,pos,DT,,,,,
player,201911240nwe,nwe,ShelDa01,offense,0,,,,,
player,201911240nwe,nwe,ShelDa01,off_pct,0%,,,,,
player,201911240nwe,nwe,ShelDa01,defense,44,,,,,
player,201911240nwe,nwe,ShelDa01,def_pct,69%,,,,,
player,201911240nwe,nwe,ShelDa01,special_teams,10,,,,,
player,201911240nwe,nwe,ShelDa01,st_pct,32%,,,,,
player,201911240nwe,nwe,GuyxLa00,pos,DT,,,,,
player,201911240nwe,nwe,GuyxLa00,offense,0,,,,,
player,201911240nwe,nwe,GuyxLa00,off_pct,0%,,,,,
player,201911240nwe,nwe,GuyxLa00,defense,43,,,,,
player,201911240nwe,nwe,GuyxLa00,def_pct,67%,,,,,
player,201911240nwe,nwe,GuyxLa00,special_teams,13,,,,,
player,201911240nwe,nwe,GuyxLa00,st_pct,42%,,,,,
player,201911240nwe,nwe,JoneJo03,pos,CB,,,,,
player,201911240nwe,nwe,JoneJo03,offense,0,,,,,
player,201911240nwe,nwe,JoneJo03,off_pct,0%,,,,,
player,201911240nwe,nwe,JoneJo03,defense,39,,,,,
player,201911240nwe,nwe,JoneJo03,def_pct,61%,,,,,
player,201911240nwe,nwe,JoneJo03,special_teams,8,,,,,
player,201911240nwe,nwe,JoneJo03,st_pct,26%,,,,,
player,201911240nwe,nwe,SimoJo01,pos,DE,,,,,
player,201911240nwe,nwe,SimoJo01,offense,0,,,,,
player,201911240nwe,nwe,SimoJo01,off_pct,0%,,,,,
player,201911240nwe,nwe,SimoJo01,defense,35,,,,,
player,201911240nwe,nwe,SimoJo01,def_pct,55%,,,,,
player,201911240nwe,nwe,SimoJo01,special_teams,14,,,,,
player,201911240nwe,nwe,SimoJo01,st_pct,45%,,,,,
player,201911240nwe,nwe,ButlAd00,pos,DT,,,,,
player,201911240nwe,nwe,ButlAd00,offense,0,,,,,
player,201911240nwe,nwe,ButlAd00,off_pct,0%,,,,,
player,201911240nwe,nwe,ButlAd00,defense,24,,,,,
player,201911240nwe,nwe,ButlAd00,def_pct,38%,,,,,
player,201911240nwe,nwe,ButlAd00,special_teams,7,,,,,
player,201911240nwe,nwe,ButlAd00,st_pct,23%,,,,,
player,201911240nwe,nwe,CalhSh00,pos,LB,,,,,
player,201911240nwe,nwe,CalhSh00,offense,0,,,,,
player,201911240nwe,nwe,CalhSh00,off_pct,0%,,,,,
player,201911240nwe,nwe,CalhSh00,defense,18,,,,,
player,201911240nwe,nwe,CalhSh00,def_pct,28%,,,,,
player,201911240nwe,nwe,CalhSh00,special_teams,14,,,,,
player,201911240nwe,nwe,CalhSh00,st_pct,45%,,,,,
player,201911240nwe,nwe,BentJa00,pos,LB,,,,,
player,201911240nwe,nwe,BentJa00,offense,0,,,,,
player,201911240nwe,nwe,BentJa00,off_pct,0%,,,,,
player,201911240nwe,nwe,BentJa00,defense,14,,,,,
player,201911240nwe,nwe,BentJa00,def_pct,22%,,,,,
player,201911240nwe,nwe,BentJa00,special_teams,6,,,,,
player,201911240nwe,nwe,BentJa00,st_pct,19%,,,,,
player,201911240nwe,nwe,WinoCh00,pos,DE,,,,,
player,201911240nwe,nwe,WinoCh00,offense,0,,,,,
player,201911240nwe,nwe,WinoCh00,off_pct,0%,,,,,
player,201911240nwe,nwe,WinoCh00,defense,11,,,,,
player,201911240nwe,nwe,WinoCh00,def_pct,17%,,,,,
player,201911240nwe,nwe,WinoCh00,special_teams,18,,,,,
player,201911240nwe,nwe,WinoCh00,st_pct,58%,,,,,
player,201911240nwe,nwe,WillJo13,pos,CB,,,,,
player,201911240nwe,nwe,WillJo13,offense,0,,,,,
player,201911240nwe,nwe,WillJo13,off_pct,0%,,,,,
player,201911240nwe,nwe,WillJo13,defense,9,,,,,
player,201911240nwe,nwe,WillJo13,def_pct,14%,,,,,
player,201911240nwe,nwe,WillJo13,special_teams,12,,,,,
player,201911240nwe,nwe,WillJo13,st_pct,39%,,,,,
player,201911240nwe,nwe,BrooTe00,pos,SS,,,,,
player,201911240nwe,nwe,BrooTe00,offense,0,,,,,
player,201911240nwe,nwe,BrooTe00,off_pct,0%,,,,,
player,201911240nwe,nwe,BrooTe00,defense,7,,,,,
player,201911240nwe,nwe,BrooTe00,def_pct,11%,,,,,
player,201911240nwe,nwe,BrooTe00,special_teams,10,,,,,
player,201911240nwe,nwe,BrooTe00,st_pct,32%,,,,,
player,201911240nwe,nwe,WiseDe00,pos,DE,,,,,
player,201911240nwe,nwe,WiseDe00,offense,0,,,,,
player,201911240nwe,nwe,WiseDe00,off_pct,0%,,,,,
player,201911240nwe,nwe,WiseDe00,defense,5,,,,,
player,201911240nwe,nwe,WiseDe00,def_pct,8%,,,,,
player,201911240nwe,nwe,WiseDe00,special_teams,0,,,,,
player,201911240nwe,nwe,WiseDe00,st_pct,0%,,,,,
player,201911240nwe,nwe,CowaBy00,pos,DT,,,,,
player,201911240nwe,nwe,CowaBy00,offense,0,,,,,
player,201911240nwe,nwe,CowaBy00,off_pct,0%,,,,,
player,201911240nwe,nwe,CowaBy00,defense,3,,,,,
player,201911240nwe,nwe,CowaBy00,def_pct,5%,,,,,
player,201911240nwe,nwe,CowaBy00,special_teams,0,,,,,
player,201911240nwe,nwe,CowaBy00,st_pct,0%,,,,,
player,201911240nwe,nwe,BethJu00,pos,CB,,,,,
player,201911240nwe,nwe,BethJu00,offense,0,,,,,
player,201911240nwe,nwe,BethJu00,off_pct,0%,,,,,
player,201911240nwe,nwe,BethJu00,defense,0,,,,,
player,201911240nwe,nwe,BethJu00,def_pct,0%,,,,,
player,201911240nwe,nwe,BethJu00,special_teams,25,,,,,
player,201911240nwe,nwe,BethJu00,st_pct,81%,,,,,
player,201911240nwe,nwe,EbneNa00,pos,FS,,,,,
player,201911240nwe,nwe,EbneNa00,offense,0,,,,,
player,201911240nwe,nwe,EbneNa00,off_pct,0%,,,,,
player,201911240nwe,nwe,EbneNa00,defense,0,,,,,
player,201911240nwe,nwe,EbneNa00,def_pct,0%,,,,,
