game,2019,9,20191103,201911030sdg,gnb,"Green Bay Packers",11,sdg,"Los Angeles Chargers",26
player,201911030sdg,gnb,JoneAa00,def_pct,0%,,,,,
player,201911030sdg,gnb,JoneAa00,special_teams,0,,,,,
player,201911030sdg,gnb,JoneAa00,st_pct,0%,,,,,
player,201911030sdg,gnb,LazaAl00,pos,WR,,,,,
player,201911030sdg,gnb,LazaAl00,offense,25,,,,,
player,201911030sdg,gnb,LazaAl00,off_pct,46%,,,,,
player,201911030sdg,gnb,LazaAl00,defense,0,,,,,
player,201911030sdg,gnb,LazaAl00,def_pct,0%,,,,,
player,201911030sdg,gnb,LazaAl00,special_teams,16,,,,,
player,201911030sdg,gnb,LazaAl00,st_pct,62%,,,,,
player,201911030sdg,gnb,WillJa06,pos,RB,,,,,
player,201911030sdg,gnb,WillJa06,offense,24,,,,,
player,201911030sdg,gnb,WillJa06,off_pct,44%,,,,,
player,201911030sdg,gnb,WillJa06,defense,0,,,,,
player,201911030sdg,gnb,WillJa06,def_pct,0%,,,,,
player,201911030sdg,gnb,WillJa06,special_teams,12,,,,,
player,201911030sdg,gnb,WillJa06,st_pct,46%,,,,,
player,201911030sdg,gnb,LewiMa00,pos,TE,,,,,
player,201911030sdg,gnb,LewiMa00,offense,19,,,,,
player,201911030sdg,gnb,LewiMa00,off_pct,35%,,,,,
player,201911030sdg,gnb,LewiMa00,defense,0,,,,,
player,201911030sdg,gnb,LewiMa00,def_pct,0%,,,,,
player,201911030sdg,gnb,LewiMa00,special_teams,1,,,,,
player,201911030sdg,gnb,LewiMa00,st_pct,4%,,,,,
player,201911030sdg,gnb,KumeJa00,pos,WR,,,,,
player,201911030sdg,gnb,KumeJa00,offense,13,,,,,
player,201911030sdg,gnb,KumeJa00,off_pct,24%,,,,,
player,201911030sdg,gnb,KumeJa00,defense,0,,,,,
player,201911030sdg,gnb,KumeJa00,def_pct,0%,,,,,
player,201911030sdg,gnb,KumeJa00,special_teams,10,,,,,
player,201911030sdg,gnb,KumeJa00,st_pct,38%,,,,,
player,201911030sdg,gnb,VitaDa00,pos,FB,,,,,
player,201911030sdg,gnb,VitaDa00,offense,4,,,,,
player,201911030sdg,gnb,VitaDa00,off_pct,7%,,,,,
player,201911030sdg,gnb,VitaDa00,defense,0,,,,,
player,201911030sdg,gnb,VitaDa00,def_pct,0%,,,,,
player,201911030sdg,gnb,VitaDa00,special_teams,12,,,,,
player,201911030sdg,gnb,VitaDa00,st_pct,46%,,,,,
player,201911030sdg,gnb,SterJa00,pos,TE,,,,,
player,201911030sdg,gnb,SterJa00,offense,1,,,,,
player,201911030sdg,gnb,SterJa00,off_pct,2%,,,,,
player,201911030sdg,gnb,SterJa00,defense,0,,,,,
player,201911030sdg,gnb,SterJa00,def_pct,0%,,,,,
player,201911030sdg,gnb,SterJa00,special_teams,11,,,,,
player,201911030sdg,gnb,SterJa00,st_pct,42%,,,,,
player,201911030sdg,gnb,SavaDa00,pos,SS,,,,,
player,201911030sdg,gnb,SavaDa00,offense,0,,,,,
player,201911030sdg,gnb,SavaDa00,off_pct,0%,,,,,
player,201911030sdg,gnb,SavaDa00,defense,71,,,,,
player,201911030sdg,gnb,SavaDa00,def_pct,100%,,,,,
player,201911030sdg,gnb,SavaDa00,special_teams,9,,,,,
player,201911030sdg,gnb,SavaDa00,st_pct,35%,,,,,
player,201911030sdg,gnb,AmosAd00,pos,FS,,,,,
player,201911030sdg,gnb,AmosAd00,offense,0,,,,,
player,201911030sdg,gnb,AmosAd00,off_pct,0%,,,,,
player,201911030sdg,gnb,AmosAd00,defense,71,,,,,
player,201911030sdg,gnb,AmosAd00,def_pct,100%,,,,,
player,201911030sdg,gnb,AmosAd00,special_teams,8,,,,,
player,201911030sdg,gnb,AmosAd00,st_pct,31%,,,,,
player,201911030sdg,gnb,MartBl01,pos,LB,,,,,
player,201911030sdg,gnb,MartBl01,offense,0,,,,,
player,201911030sdg,gnb,MartBl01,off_pct,0%,,,,,
player,201911030sdg,gnb,MartBl01,defense,70,,,,,
player,201911030sdg,gnb,MartBl01,def_pct,99%,,,,,
player,201911030sdg,gnb,MartBl01,special_teams,8,,,,,
player,201911030sdg,gnb,MartBl01,st_pct,31%,,,,,
player,201911030sdg,gnb,WillTr99,pos,CB,,,,,
player,201911030sdg,gnb,WillTr99,offense,0,,,,,
player,201911030sdg,gnb,WillTr99,off_pct,0%,,,,,
player,201911030sdg,gnb,WillTr99,defense,69,,,,,
player,201911030sdg,gnb,WillTr99,def_pct,97%,,,,,
player,201911030sdg,gnb,WillTr99,special_teams,0,,,,,
player,201911030sdg,gnb,WillTr99,st_pct,0%,,,,,
player,201911030sdg,gnb,AlexJa00,pos,CB,,,,,
player,201911030sdg,gnb,AlexJa00,offense,0,,,,,
player,201911030sdg,gnb,AlexJa00,off_pct,0%,,,,,
player,201911030sdg,gnb,AlexJa00,defense,68,,,,,
player,201911030sdg,gnb,AlexJa00,def_pct,96%,,,,,
player,201911030sdg,gnb,AlexJa00,special_teams,0,,,,,
player,201911030sdg,gnb,AlexJa00,st_pct,0%,,,,,
player,201911030sdg,gnb,SmitZa00,pos,LB,,,,,
player,201911030sdg,gnb,SmitZa00,offense,0,,,,,
player,201911030sdg,gnb,SmitZa00,off_pct,0%,,,,,
player,201911030sdg,gnb,SmitZa00,defense,56,,,,,
player,201911030sdg,gnb,SmitZa00,def_pct,79%,,,,,
player,201911030sdg,gnb,SmitZa00,special_teams,6,,,,,
player,201911030sdg,gnb,SmitZa00,st_pct,23%,,,,,
player,201911030sdg,gnb,SmitPr00,pos,LB,,,,,
player,201911030sdg,gnb,SmitPr00,offense,0,,,,,
player,201911030sdg,gnb,SmitPr00,off_pct,0%,,,,,
player,201911030sdg,gnb,SmitPr00,defense,56,,,,,
player,201911030sdg,gnb,SmitPr00,def_pct,79%,,,,,
player,201911030sdg,gnb,SmitPr00,special_teams,0,,,,,
player,201911030sdg,gnb,SmitPr00,st_pct,0%,,,,,
player,201911030sdg,gnb,ClarKe01,pos,NT,,,,,
player,201911030sdg,gnb,ClarKe01,offense,0,,,,,
player,201911030sdg,gnb,ClarKe01,off_pct,0%,,,,,
player,201911030sdg,gnb,ClarKe01,defense,55,,,,,
player,201911030sdg,gnb,ClarKe01,def_pct,77%,,,,,
player,201911030sdg,gnb,ClarKe01,special_teams,0,,,,,
player,201911030sdg,gnb,ClarKe01,st_pct,0%,,,,,
player,201911030sdg,gnb,LowrDe00,pos,DE,,,,,
player,201911030sdg,gnb,LowrDe00,offense,0,,,,,
player,201911030sdg,gnb,LowrDe00,off_pct,0%,,,,,
player,201911030sdg,gnb,LowrDe00,defense,41,,,,,
player,201911030sdg,gnb,LowrDe00,def_pct,58%,,,,,
player,201911030sdg,gnb,LowrDe00,special_teams,9,,,,,
player,201911030sdg,gnb,LowrDe00,st_pct,35%,,,,,
player,201911030sdg,gnb,SullCh00,pos,CB,,,,,
player,201911030sdg,gnb,SullCh00,offense,0,,,,,
player,201911030sdg,gnb,SullCh00,off_pct,0%,,,,,
player,201911030sdg,gnb,SullCh00,defense,36,,,,,
player,201911030sdg,gnb,SullCh00,def_pct,51%,,,,,
player,201911030sdg,gnb,SullCh00,special_teams,11,,,,,
player,201911030sdg,gnb,SullCh00,st_pct,42%,,,,,
player,201911030sdg,gnb,LancTy00,pos,NT,,,,,
player,201911030sdg,gnb,LancTy00,offense,0,,,,,
player,201911030sdg,gnb,LancTy00,off_pct,0%,,,,,
player,201911030sdg,gnb,LancTy00,defense,29,,,,,
player,201911030sdg,gnb,LancTy00,def_pct,41%,,,,,
player,201911030sdg,gnb,LancTy00,special_teams,9,,,,,
player,201911030sdg,gnb,LancTy00,st_pct,35%,,,,,
player,201911030sdg,gnb,FackKy00,pos,LB,,,,,
player,201911030sdg,gnb,FackKy00,offense,0,,,,,
player,201911030sdg,gnb,FackKy00,off_pct,0%,,,,,
player,201911030sdg,gnb,FackKy00,defense,24,,,,,
player,201911030sdg,gnb,FackKy00,def_pct,34%,,,,,
player,201911030sdg,gnb,FackKy00,special_teams,10,,,,,
player,201911030sdg,gnb,FackKy00,st_pct,38%,,,,,
player,201911030sdg,gnb,AdamMo00,pos,DE,,,,,
player,201911030sdg,gnb,AdamMo00,offense,0,,,,,
player,201911030sdg,gnb,AdamMo00,off_pct,0%,,,,,
player,201911030sdg,gnb,AdamMo00,defense,24,,,,,
player,201911030sdg,gnb,AdamMo00,def_pct,34%,,,,,
player,201911030sdg,gnb,AdamMo00,special_teams,8,,,,,
player,201911030sdg,gnb,AdamMo00,st_pct,31%,,,,,
player,201911030sdg,gnb,RedmWi00,pos,SS,,,,,
player,201911030sdg,gnb,RedmWi00,offense,0,,,,,
player,201911030sdg,gnb,RedmWi00,off_pct,0%,,,,,
player,201911030sdg,gnb,RedmWi00,defense,22,,,,,
player,201911030sdg,gnb,RedmWi00,def_pct,31%,,,,,
player,201911030sdg,gnb,RedmWi00,special_teams,17,,,,,
player,201911030sdg,gnb,RedmWi00,st_pct,65%,,,,,
player,201911030sdg,gnb,KingKe01,pos,CB,,,,,
player,201911030sdg,gnb,KingKe01,offense,0,,,,,
player,201911030sdg,gnb,KingKe01,off_pct,0%,,,,,
player,201911030sdg,gnb,KingKe01,defense,20,,,,,
player,201911030sdg,gnb,KingKe01,def_pct,28%,,,,,
player,201911030sdg,gnb,KingKe01,special_teams,0,,,,,
player,201911030sdg,gnb,KingKe01,st_pct,0%,,,,,
player,201911030sdg,gnb,BrowTo01,pos,CB,,,,,
player,201911030sdg,gnb,BrowTo01,offense,0,,,,,
player,201911030sdg,gnb,BrowTo01,off_pct,0%,,,,,
player,201911030sdg,gnb,BrowTo01,defense,19,,,,,
player,201911030sdg,gnb,BrowTo01,def_pct,27%,,,,,
player,201911030sdg,gnb,BrowTo01,special_teams,18,,,,,
player,201911030sdg,gnb,BrowTo01,st_pct,69%,,,,,
player,201911030sdg,gnb,GaryRa00,pos,LB,,,,,
player,201911030sdg,gnb,GaryRa00,offense,0,,,,,
player,201911030sdg,gnb,GaryRa00,off_pct,0%,,,,,
player,201911030sdg,gnb,GaryRa00,defense,18,,,,,
player,201911030sdg,gnb,GaryRa00,def_pct,25%,,,,,
player,201911030sdg,gnb,GaryRa00,special_teams,3,,,,,
player,201911030sdg,gnb,GaryRa00,st_pct,12%,,,,,
player,201911030sdg,gnb,GoodB.00,pos,LB,,,,,
player,201911030sdg,gnb,GoodB.00,offense,0,,,,,
player,201911030sdg,gnb,GoodB.00,off_pct,0%,,,,,
player,201911030sdg,gnb,GoodB.00,defense,13,,,,,
player,201911030sdg,gnb,GoodB.00,def_pct,18%,,,,,
player,201911030sdg,gnb,GoodB.00,special_teams,6,,,,,
player,201911030sdg,gnb,GoodB.00,st_pct,23%,,,,,
player,201911030sdg,gnb,KekeKi00,pos,DE,,,,,
player,201911030sdg,gnb,KekeKi00,offense,0,,,,,
player,201911030sdg,gnb,KekeKi00,off_pct,0%,,,,,
player,201911030sdg,gnb,KekeKi00,defense,11,,,,,
player,201911030sdg,gnb,KekeKi00,def_pct,15%,,,,,
player,201911030sdg,gnb,KekeKi00,special_teams,1,,,,,
player,201911030sdg,gnb,KekeKi00,st_pct,4%,,,,,
player,201911030sdg,gnb,BurkOr00,pos,LB,,,,,
player,201911030sdg,gnb,BurkOr00,offense,0,,,,,
player,201911030sdg,gnb,BurkOr00,off_pct,0%,,,,,
player,201911030sdg,gnb,BurkOr00,defense,8,,,,,
player,201911030sdg,gnb,BurkOr00,def_pct,11%,,,,,
player,201911030sdg,gnb,BurkOr00,special_teams,25,,,,,
player,201911030sdg,gnb,BurkOr00,st_pct,96%,,,,,
player,201911030sdg,gnb,SummTy00,pos,LB,,,,,
player,201911030sdg,gnb,SummTy00,offense,0,,,,,
player,201911030sdg,gnb,SummTy00,off_pct,0%,,,,,
player,201911030sdg,gnb,SummTy00,defense,0,,,,,
player,201911030sdg,gnb,SummTy00,def_pct,0%,,,,,
player,201911030sdg,gnb,SummTy00,special_teams,25,,,,,
player,201911030sdg,gnb,SummTy00,st_pct,96%,,,,,
player,201911030sdg,gnb,SmitTr04,pos,CB,,,,,
player,201911030sdg,gnb,SmitTr04,offense,0,,,,,
player,201911030sdg,gnb,SmitTr04,off_pct,0%,,,,,
player,201911030sdg,gnb,SmitTr04,defense,0,,,,,
player,201911030sdg,gnb,SmitTr04,def_pct,0%,,,,,
player,201911030sdg,gnb,SmitTr04,special_teams,20,,,,,
player,201911030sdg,gnb,SmitTr04,st_pct,77%,,,,,
player,201911030sdg,gnb,ScotJK00,pos,P,,,,,
player,201911030sdg,gnb,ScotJK00,offense,0,,,,,
player,201911030sdg,gnb,ScotJK00,off_pct,0%,,,,,
player,201911030sdg,gnb,ScotJK00,defense,0,,,,,
player,201911030sdg,gnb,ScotJK00,def_pct,0%,,,,,
player,201911030sdg,gnb,ScotJK00,special_teams,7,,,,,
player,201911030sdg,gnb,ScotJK00,st_pct,27%,,,,,
player,201911030sdg,gnb,BradHu00,pos,LS,,,,,
player,201911030sdg,gnb,BradHu00,offense,0,,,,,
player,201911030sdg,gnb,BradHu00,off_pct,0%,,,,,
player,201911030sdg,gnb,BradHu00,defense,0,,,,,
player,201911030sdg,gnb,BradHu00,def_pct,0%,,,,,
player,201911030sdg,gnb,BradHu00,special_teams,7,,,,,
player,201911030sdg,gnb,BradHu00,st_pct,27%,,,,,
player,201911030sdg,gnb,WillDe07,pos,RB,,,,,
player,201911030sdg,gnb,WillDe07,offense,0,,,,,
player,201911030sdg,gnb,WillDe07,off_pct,0%,,,,,
player,201911030sdg,gnb,WillDe07,defense,0,,,,,
player,201911030sdg,gnb,WillDe07,def_pct,0%,,,,,
player,201911030sdg,gnb,WillDe07,special_teams,6,,,,,
player,201911030sdg,gnb,WillDe07,st_pct,23%,,,,,
player,201911030sdg,gnb,CrosMa20,pos,K,,,,,
player,201911030sdg,gnb,CrosMa20,offense,0,,,,,
player,201911030sdg,gnb,CrosMa20,off_pct,0%,,,,,
player,201911030sdg,gnb,CrosMa20,defense,0,,,,,
player,201911030sdg,gnb,CrosMa20,def_pct,0%,,,,,
player,201911030sdg,gnb,CrosMa20,special_teams,5,,,,,
player,201911030sdg,gnb,CrosMa20,st_pct,19%,,,,,
player,201911030sdg,gnb,PatrLu00,pos,C,,,,,
player,201911030sdg,gnb,PatrLu00,offense,0,,,,,
player,201911030sdg,gnb,PatrLu00,off_pct,0%,,,,,
player,201911030sdg,gnb,PatrLu00,defense,0,,,,,
player,201911030sdg,gnb,PatrLu00,def_pct,0%,,,,,
player,201911030sdg,gnb,PatrLu00,special_teams,1,,,,,
player,201911030sdg,gnb,PatrLu00,st_pct,4%,,,,,
player,201911030sdg,gnb,LighAl00,pos,T,,,,,
player,201911030sdg,gnb,LighAl00,offense,0,,,,,
player,201911030sdg,gnb,LighAl00,off_pct,0%,,,,,
player,201911030sdg,gnb,LighAl00,defense,0,,,,,
player,201911030sdg,gnb,LighAl00,def_pct,0%,,,,,
player,201911030sdg,gnb,LighAl00,special_teams,1,,,,,
player,201911030sdg,gnb,LighAl00,st_pct,4%,,,,,
