game,2019,11,20191117,201911170min,den,"Denver Broncos",23,min,"Minnesota Vikings",27
player,201911170min,min,BailDa00,punt_yds,0,,,,,
player,201911170min,min,BailDa00,punt_yds_per_punt,,,,,,
player,201911170min,min,BailDa00,punt_long,0,,,,,
player,201911170min,min,ColqBr00,xpm,,,,,,
player,201911170min,min,ColqBr00,xpa,,,,,,
player,201911170min,min,ColqBr00,fgm,,,,,,
player,201911170min,min,ColqBr00,fga,,,,,,
player,201911170min,min,ColqBr00,punt,5,,,,,
player,201911170min,min,ColqBr00,punt_yds,236,,,,,
player,201911170min,min,ColqBr00,punt_yds_per_punt,47.2,,,,,
player,201911170min,min,ColqBr00,punt_long,53,,,,,
player,201911170min,min,ElflPa00,pos,G,,,,,
player,201911170min,min,ElflPa00,offense,63,,,,,
player,201911170min,min,ElflPa00,off_pct,100%,,,,,
player,201911170min,min,ElflPa00,defense,0,,,,,
player,201911170min,min,ElflPa00,def_pct,0%,,,,,
player,201911170min,min,ElflPa00,special_teams,3,,,,,
player,201911170min,min,ElflPa00,st_pct,10%,,,,,
player,201911170min,min,DoziDa00,pos,G,,,,,
player,201911170min,min,DoziDa00,offense,63,,,,,
player,201911170min,min,DoziDa00,off_pct,100%,,,,,
player,201911170min,min,DoziDa00,defense,0,,,,,
player,201911170min,min,DoziDa00,def_pct,0%,,,,,
player,201911170min,min,DoziDa00,special_teams,3,,,,,
player,201911170min,min,DoziDa00,st_pct,10%,,,,,
player,201911170min,min,ONeiBr00,pos,T,,,,,
player,201911170min,min,ONeiBr00,offense,63,,,,,
player,201911170min,min,ONeiBr00,off_pct,100%,,,,,
player,201911170min,min,ONeiBr00,defense,0,,,,,
player,201911170min,min,ONeiBr00,def_pct,0%,,,,,
player,201911170min,min,ONeiBr00,special_teams,3,,,,,
player,201911170min,min,ONeiBr00,st_pct,10%,,,,,
player,201911170min,min,ReifRi00,pos,T,,,,,
player,201911170min,min,ReifRi00,offense,63,,,,,
player,201911170min,min,ReifRi00,off_pct,100%,,,,,
player,201911170min,min,ReifRi00,defense,0,,,,,
player,201911170min,min,ReifRi00,def_pct,0%,,,,,
player,201911170min,min,ReifRi00,special_teams,3,,,,,
player,201911170min,min,ReifRi00,st_pct,10%,,,,,
player,201911170min,min,BradGa00,pos,C,,,,,
player,201911170min,min,BradGa00,offense,63,,,,,
player,201911170min,min,BradGa00,off_pct,100%,,,,,
player,201911170min,min,BradGa00,defense,0,,,,,
player,201911170min,min,BradGa00,def_pct,0%,,,,,
player,201911170min,min,BradGa00,special_teams,0,,,,,
player,201911170min,min,BradGa00,st_pct,0%,,,,,
player,201911170min,min,CousKi00,pos,QB,,,,,
player,201911170min,min,CousKi00,offense,63,,,,,
player,201911170min,min,CousKi00,off_pct,100%,,,,,
player,201911170min,min,CousKi00,defense,0,,,,,
player,201911170min,min,CousKi00,def_pct,0%,,,,,
player,201911170min,min,CousKi00,special_teams,0,,,,,
player,201911170min,min,CousKi00,st_pct,0%,,,,,
player,201911170min,min,DiggSt00,pos,WR,,,,,
player,201911170min,min,DiggSt00,offense,62,,,,,
player,201911170min,min,DiggSt00,off_pct,98%,,,,,
player,201911170min,min,DiggSt00,defense,0,,,,,
player,201911170min,min,DiggSt00,def_pct,0%,,,,,
player,201911170min,min,DiggSt00,special_teams,1,,,,,
player,201911170min,min,DiggSt00,st_pct,3%,,,,,
player,201911170min,min,RudoKy00,pos,TE,,,,,
player,201911170min,min,RudoKy00,offense,55,,,,,
player,201911170min,min,RudoKy00,off_pct,87%,,,,,
player,201911170min,min,RudoKy00,defense,0,,,,,
player,201911170min,min,RudoKy00,def_pct,0%,,,,,
player,201911170min,min,RudoKy00,special_teams,3,,,,,
player,201911170min,min,RudoKy00,st_pct,10%,,,,,
player,201911170min,min,SmitIr01,pos,TE,,,,,
player,201911170min,min,SmitIr01,offense,51,,,,,
player,201911170min,min,SmitIr01,off_pct,81%,,,,,
player,201911170min,min,SmitIr01,defense,0,,,,,
player,201911170min,min,SmitIr01,def_pct,0%,,,,,
player,201911170min,min,SmitIr01,special_teams,11,,,,,
player,201911170min,min,SmitIr01,st_pct,38%,,,,,
player,201911170min,min,JohnOl00,pos,WR,,,,,
player,201911170min,min,JohnOl00,offense,51,,,,,
player,201911170min,min,JohnOl00,off_pct,81%,,,,,
player,201911170min,min,JohnOl00,defense,0,,,,,
player,201911170min,min,JohnOl00,def_pct,0%,,,,,
player,201911170min,min,JohnOl00,special_teams,0,,,,,
player,201911170min,min,JohnOl00,st_pct,0%,,,,,
player,201911170min,min,CookDa01,pos,RB,,,,,
player,201911170min,min,CookDa01,offense,51,,,,,
player,201911170min,min,CookDa01,off_pct,81%,,,,,
player,201911170min,min,CookDa01,defense,0,,,,,
player,201911170min,min,CookDa01,def_pct,0%,,,,,
player,201911170min,min,CookDa01,special_teams,0,,,,,
player,201911170min,min,CookDa01,st_pct,0%,,,,,
player,201911170min,min,HamxC.00,pos,FB,,,,,
player,201911170min,min,HamxC.00,offense,9,,,,,
player,201911170min,min,HamxC.00,off_pct,14%,,,,,
player,201911170min,min,HamxC.00,defense,0,,,,,
player,201911170min,min,HamxC.00,def_pct,0%,,,,,
player,201911170min,min,HamxC.00,special_teams,15,,,,,
player,201911170min,min,HamxC.00,st_pct,52%,,,,,
player,201911170min,min,ConkTy00,pos,TE,,,,,
player,201911170min,min,ConkTy00,offense,9,,,,,
player,201911170min,min,ConkTy00,off_pct,14%,,,,,
player,201911170min,min,ConkTy00,defense,0,,,,,
player,201911170min,min,ConkTy00,def_pct,0%,,,,,
player,201911170min,min,ConkTy00,special_teams,9,,,,,
player,201911170min,min,ConkTy00,st_pct,31%,,,,,
player,201911170min,min,AbduAm00,pos,RB,,,,,
player,201911170min,min,AbduAm00,offense,8,,,,,
player,201911170min,min,AbduAm00,off_pct,13%,,,,,
player,201911170min,min,AbduAm00,defense,0,,,,,
player,201911170min,min,AbduAm00,def_pct,0%,,,,,
player,201911170min,min,AbduAm00,special_teams,19,,,,,
player,201911170min,min,AbduAm00,st_pct,66%,,,,,
player,201911170min,min,TreaLa00,pos,WR,,,,,
player,201911170min,min,TreaLa00,offense,8,,,,,
player,201911170min,min,TreaLa00,off_pct,13%,,,,,
player,201911170min,min,TreaLa00,defense,0,,,,,
player,201911170min,min,TreaLa00,def_pct,0%,,,,,
player,201911170min,min,TreaLa00,special_teams,5,,,,,
player,201911170min,min,TreaLa00,st_pct,17%,,,,,
player,201911170min,min,DoctJo00,pos,WR,,,,,
player,201911170min,min,DoctJo00,offense,7,,,,,
player,201911170min,min,DoctJo00,off_pct,11%,,,,,
player,201911170min,min,DoctJo00,defense,0,,,,,
player,201911170min,min,DoctJo00,def_pct,0%,,,,,
player,201911170min,min,DoctJo00,special_teams,0,,,,,
player,201911170min,min,DoctJo00,st_pct,0%,,,,,
player,201911170min,min,MattAl01,pos,RB,,,,,
player,201911170min,min,MattAl01,offense,4,,,,,
player,201911170min,min,MattAl01,off_pct,6%,,,,,
player,201911170min,min,MattAl01,defense,0,,,,,
player,201911170min,min,MattAl01,def_pct,0%,,,,,
player,201911170min,min,MattAl01,special_teams,0,,,,,
player,201911170min,min,MattAl01,st_pct,0%,,,,,
player,201911170min,min,KendEr00,pos,LB,,,,,
player,201911170min,min,KendEr00,offense,0,,,,,
player,201911170min,min,KendEr00,off_pct,0%,,,,,
player,201911170min,min,KendEr00,defense,81,,,,,
player,201911170min,min,KendEr00,def_pct,100%,,,,,
player,201911170min,min,KendEr00,special_teams,7,,,,,
player,201911170min,min,KendEr00,st_pct,24%,,,,,
player,201911170min,min,BarrAn00,pos,LB,,,,,
player,201911170min,min,BarrAn00,offense,0,,,,,
player,201911170min,min,BarrAn00,off_pct,0%,,,,,
player,201911170min,min,BarrAn00,defense,81,,,,,
player,201911170min,min,BarrAn00,def_pct,100%,,,,,
player,201911170min,min,BarrAn00,special_teams,7,,,,,
player,201911170min,min,BarrAn00,st_pct,24%,,,,,
player,201911170min,min,RhodXa00,pos,CB,,,,,
player,201911170min,min,RhodXa00,offense,0,,,,,
player,201911170min,min,RhodXa00,off_pct,0%,,,,,
player,201911170min,min,RhodXa00,defense,79,,,,,
player,201911170min,min,RhodXa00,def_pct,98%,,,,,
player,201911170min,min,RhodXa00,special_teams,0,,,,,
player,201911170min,min,RhodXa00,st_pct,0%,,,,,
player,201911170min,min,HuntDa01,pos,DE,,,,,
player,201911170min,min,HuntDa01,offense,0,,,,,
player,201911170min,min,HuntDa01,off_pct,0%,,,,,
player,201911170min,min,HuntDa01,defense,77,,,,,
player,201911170min,min,HuntDa01,def_pct,95%,,,,,
player,201911170min,min,HuntDa01,special_teams,9,,,,,
player,201911170min,min,HuntDa01,st_pct,31%,,,,,
player,201911170min,min,GrifEv99,pos,DE,,,,,
player,201911170min,min,GrifEv99,offense,0,,,,,
player,201911170min,min,GrifEv99,off_pct,0%,,,,,
player,201911170min,min,GrifEv99,defense,70,,,,,
player,201911170min,min,GrifEv99,def_pct,86%,,,,,
player,201911170min,min,GrifEv99,special_teams,5,,,,,
player,201911170min,min,GrifEv99,st_pct,17%,,,,,
player,201911170min,min,SmitHa00,pos,SS,,,,,
player,201911170min,min,SmitHa00,offense,0,,,,,
player,201911170min,min,SmitHa00,off_pct,0%,,,,,
player,201911170min,min,SmitHa00,defense,61,,,,,
player,201911170min,min,SmitHa00,def_pct,75%,,,,,
player,201911170min,min,SmitHa00,special_teams,5,,,,,
player,201911170min,min,SmitHa00,st_pct,17%,,,,,
player,201911170min,min,SendAn00,pos,SS,,,,,
player,201911170min,min,SendAn00,offense,0,,,,,
player,201911170min,min,SendAn00,off_pct,0%,,,,,
player,201911170min,min,SendAn00,defense,60,,,,,
player,201911170min,min,SendAn00,def_pct,74%,,,,,
player,201911170min,min,SendAn00,special_teams,11,,,,,
player,201911170min,min,SendAn00,st_pct,38%,,,,,
player,201911170min,min,WaynTr00,pos,CB,,,,,
player,201911170min,min,WaynTr00,offense,0,,,,,
player,201911170min,min,WaynTr00,off_pct,0%,,,,,
player,201911170min,min,WaynTr00,defense,58,,,,,
player,201911170min,min,WaynTr00,def_pct,72%,,,,,
player,201911170min,min,WaynTr00,special_teams,0,,,,,
player,201911170min,min,WaynTr00,st_pct,0%,,,,,
player,201911170min,min,StepSh00,pos,DT,,,,,
player,201911170min,min,StepSh00,offense,0,,,,,
player,201911170min,min,StepSh00,off_pct,0%,,,,,
player,201911170min,min,StepSh00,defense,52,,,,,
player,201911170min,min,StepSh00,def_pct,64%,,,,,
player,201911170min,min,StepSh00,special_teams,7,,,,,
player,201911170min,min,StepSh00,st_pct,24%,,,,,
player,201911170min,min,JohnJa09,pos,NT,,,,,
player,201911170min,min,JohnJa09,offense,0,,,,,
player,201911170min,min,JohnJa09,off_pct,0%,,,,,
player,201911170min,min,JohnJa09,defense,48,,,,,
player,201911170min,min,JohnJa09,def_pct,59%,,,,,
player,201911170min,min,JohnJa09,special_teams,6,,,,,
player,201911170min,min,JohnJa09,st_pct,21%,,,,,
player,201911170min,min,AlexMa01,pos,CB,,,,,
player,201911170min,min,AlexMa01,offense,0,,,,,
player,201911170min,min,AlexMa01,off_pct,0%,,,,,
player,201911170min,min,AlexMa01,defense,44,,,,,
player,201911170min,min,AlexMa01,def_pct,54%,,,,,
player,201911170min,min,AlexMa01,special_teams,5,,,,,
player,201911170min,min,AlexMa01,st_pct,17%,,,,,
player,201911170min,min,KearJa00,pos,FS,,,,,
player,201911170min,min,KearJa00,offense,0,,,,,
player,201911170min,min,KearJa00,off_pct,0%,,,,,
player,201911170min,min,KearJa00,defense,41,,,,,
player,201911170min,min,KearJa00,def_pct,51%,,,,,
player,201911170min,min,KearJa00,special_teams,15,,,,,
player,201911170min,min,KearJa00,st_pct,52%,,,,,
player,201911170min,min,WilsEr00,pos,LB,,,,,
player,201911170min,min,WilsEr00,offense,0,,,,,
player,201911170min,min,WilsEr00,off_pct,0%,,,,,
player,201911170min,min,WilsEr00,defense,31,,,,,
player,201911170min,min,WilsEr00,def_pct,38%,,,,,
player,201911170min,min,WilsEr00,special_teams,20,,,,,
player,201911170min,min,WilsEr00,st_pct,69%,,,,,
player,201911170min,min,WeatSt00,pos,DE,,,,,
player,201911170min,min,WeatSt00,offense,0,,,,,
player,201911170min,min,WeatSt00,off_pct,0%,,,,,
player,201911170min,min,WeatSt00,defense,27,,,,,
player,201911170min,min,WeatSt00,def_pct,33%,,,,,
player,201911170min,min,WeatSt00,special_teams,9,,,,,
player,201911170min,min,WeatSt00,st_pct,31%,,,,,
player,201911170min,min,OdenIf00,pos,DE,,,,,
player,201911170min,min,OdenIf00,offense,0,,,,,
player,201911170min,min,OdenIf00,off_pct,0%,,,,,
player,201911170min,min,OdenIf00,defense,23,,,,,
player,201911170min,min,OdenIf00,def_pct,28%,,,,,
player,201911170min,min,OdenIf00,special_teams,2,,,,,
player,201911170min,min,OdenIf00,st_pct,7%,,,,,
player,201911170min,min,HughMi00,pos,CB,,,,,
player,201911170min,min,HughMi00,offense,0,,,,,
player,201911170min,min,HughMi00,off_pct,0%,,,,,
player,201911170min,min,HughMi00,defense,21,,,,,
player,201911170min,min,HughMi00,def_pct,26%,,,,,
player,201911170min,min,HughMi00,special_teams,15,,,,,
player,201911170min,min,HughMi00,st_pct,52%,,,,,
player,201911170min,min,HolmJa01,pos,DT,,,,,
player,201911170min,min,HolmJa01,offense,0,,,,,
player,201911170min,min,HolmJa01,off_pct,0%,,,,,
player,201911170min,min,HolmJa01,defense,15,,,,,
player,201911170min,min,HolmJa01,def_pct,19%,,,,,
player,201911170min,min,HolmJa01,special_teams,6,,,,,
player,201911170min,min,HolmJa01,st_pct,21%,,,,,
player,201911170min,min,WattAr01,pos,DT,,,,,
player,201911170min,min,WattAr01,offense,0,,,,,
player,201911170min,min,WattAr01,off_pct,0%,,,,,
player,201911170min,min,WattAr01,defense,15,,,,,
player,201911170min,min,WattAr01,def_pct,19%,,,,,
player,201911170min,min,WattAr01,special_teams,0,,,,,
player,201911170min,min,WattAr01,st_pct,0%,,,,,
player,201911170min,min,GedeBe00,pos,LB,,,,,
player,201911170min,min,GedeBe00,offense,0,,,,,
player,201911170min,min,GedeBe00,off_pct,0%,,,,,
player,201911170min,min,GedeBe00,defense,6,,,,,
player,201911170min,min,GedeBe00,def_pct,7%,,,,,
player,201911170min,min,GedeBe00,special_teams,5,,,,,
player,201911170min,min,GedeBe00,st_pct,17%,,,,,
player,201911170min,min,HillHo00,pos,CB,,,,,
player,201911170min,min,HillHo00,offense,0,,,,,
player,201911170min,min,HillHo00,off_pct,0%,,,,,
player,201911170min,min,HillHo00,defense,1,,,,,
player,201911170min,min,HillHo00,def_pct,1%,,,,,
player,201911170min,min,HillHo00,special_teams,17,,,,,
player,201911170min,min,HillHo00,st_pct,59%,,,,,
player,201911170min,min,BoydKr00,pos,CB,,,,,
player,201911170min,min,BoydKr00,offense,0,,,,,
player,201911170min,min,BoydKr00,off_pct,0%,,,,,
player,201911170min,min,BoydKr00,defense,0,,,,,
player,201911170min,min,BoydKr00,def_pct,0%,,,,,
player,201911170min,min,BoydKr00,special_teams,25,,,,,
player,201911170min,min,BoydKr00,st_pct,86%,,,,,
player,201911170min,min,BrotKe00,pos,LB,,,,,
player,201911170min,min,BrotKe00,offense,0,,,,,
player,201911170min,min,BrotKe00,off_pct,0%,,,,,
player,201911170min,min,BrotKe00,defense,0,,,,,
player,201911170min,min,BrotKe00,def_pct,0%,,,,,
player,201911170min,min,BrotKe00,special_teams,19,,,,,
player,201911170min,min,BrotKe00,st_pct,66%,,,,,
player,201911170min,min,BoonMi00,pos,RB,,,,,
player,201911170min,min,BoonMi00,offense,0,,,,,
player,201911170min,min,BoonMi00,off_pct,0%,,,,,
player,201911170min,min,BoonMi00,defense,0,,,,,
player,201911170min,min,BoonMi00,def_pct,0%,,,,,
player,201911170min,min,BoonMi00,special_teams,19,,,,,
player,201911170min,min,BoonMi00,st_pct,66%,,,,,
player,201911170min,min,CuttAu00,pos,LS,,,,,
player,201911170min,min,CuttAu00,offense,0,,,,,
player,201911170min,min,CuttAu00,off_pct,0%,,,,,
player,201911170min,min,CuttAu00,defense,0,,,,,
player,201911170min,min,CuttAu00,def_pct,0%,,,,,
player,201911170min,min,CuttAu00,special_teams,8,,,,,
player,201911170min,min,CuttAu00,st_pct,28%,,,,,
player,201911170min,min,ColqBr00,pos,P,,,,,
player,201911170min,min,ColqBr00,offense,0,,,,,
player,201911170min,min,ColqBr00,off_pct,0%,,,,,
player,201911170min,min,ColqBr00,defense,0,,,,,
player,201911170min,min,ColqBr00,def_pct,0%,,,,,
player,201911170min,min,ColqBr00,special_teams,8,,,,,
player,201911170min,min,ColqBr00,st_pct,28%,,,,,
player,201911170min,min,BailDa00,pos,K,,,,,
player,201911170min,min,BailDa00,offense,0,,,,,
player,201911170min,min,BailDa00,off_pct,0%,,,,,
player,201911170min,min,BailDa00,defense,0,,,,,
player,201911170min,min,BailDa00,def_pct,0%,,,,,
player,201911170min,min,BailDa00,special_teams,8,,,,,
player,201911170min,min,BailDa00,st_pct,28%,,,,,
player,201911170min,min,HillRa01,pos,T,,,,,
player,201911170min,min,HillRa01,offense,0,,,,,
player,201911170min,min,HillRa01,off_pct,0%,,,,,
player,201911170min,min,HillRa01,defense,0,,,,,
player,201911170min,min,HillRa01,def_pct,0%,,,,,
player,201911170min,min,HillRa01,special_teams,3,,,,,
player,201911170min,min,HillRa01,st_pct,10%,,,,,
player,201911170min,min,CollAv00,pos,T,,,,,
player,201911170min,min,CollAv00,offense,0,,,,,
player,201911170min,min,CollAv00,off_pct,0%,,,,,
player,201911170min,min,CollAv00,defense,0,,,,,
player,201911170min,min,CollAv00,def_pct,0%,,,,,
player,201911170min,min,CollAv00,special_teams,3,,,,,
player,201911170min,min,CollAv00,st_pct,10%,,,,,
player,201911170min,den,BollGa00,pos,T,,,,,
player,201911170min,den,BollGa00,offense,81,,,,,
player,201911170min,den,BollGa00,off_pct,100%,,,,,
player,201911170min,den,BollGa00,defense,0,,,,,
player,201911170min,den,BollGa00,def_pct,0%,,,,,
player,201911170min,den,BollGa00,special_teams,6,,,,,
player,201911170min,den,BollGa00,st_pct,21%,,,,,
player,201911170min,den,WilkEl00,pos,T,,,,,
player,201911170min,den,WilkEl00,offense,81,,,,,
player,201911170min,den,WilkEl00,off_pct,100%,,,,,
player,201911170min,den,WilkEl00,defense,0,,,,,
player,201911170min,den,WilkEl00,def_pct,0%,,,,,
player,201911170min,den,WilkEl00,special_teams,6,,,,,
player,201911170min,den,WilkEl00,st_pct,21%,,,,,
player,201911170min,den,McGoCo00,pos,C,,,,,
player,201911170min,den,McGoCo00,offense,81,,,,,
player,201911170min,den,McGoCo00,off_pct,100%,,,,,
player,201911170min,den,McGoCo00,defense,0,,,,,
player,201911170min,den,McGoCo00,def_pct,0%,,,,,
player,201911170min,den,McGoCo00,special_teams,1,,,,,
player,201911170min,den,McGoCo00,st_pct,3%,,,,,
player,201911170min,den,AlleBr00,pos,QB,,,,,
player,201911170min,den,AlleBr00,offense,81,,,,,
player,201911170min,den,AlleBr00,off_pct,100%,,,,,
player,201911170min,den,AlleBr00,defense,0,,,,,
player,201911170min,den,AlleBr00,def_pct,0%,,,,,
player,201911170min,den,AlleBr00,special_teams,0,,,,,
player,201911170min,den,AlleBr00,st_pct,0%,,,,,
player,201911170min,den,LearRo00,pos,G,,,,,
player,201911170min,den,LearRo00,offense,81,,,,,
player,201911170min,den,LearRo00,off_pct,100%,,,,,
player,201911170min,den,LearRo00,defense,0,,,,,
player,201911170min,den,LearRo00,def_pct,0%,,,,,
player,201911170min,den,LearRo00,special_teams,0,,,,,
player,201911170min,den,LearRo00,st_pct,0%,,,,,
player,201911170min,den,RisnDa00,pos,G,,,,,
player,201911170min,den,RisnDa00,offense,80,,,,,
player,201911170min,den,RisnDa00,off_pct,99%,,,,,
player,201911170min,den,RisnDa00,defense,0,,,,,
player,201911170min,den,RisnDa00,def_pct,0%,,,,,
player,201911170min,den,RisnDa00,special_teams,5,,,,,
player,201911170min,den,RisnDa00,st_pct,17%,,,,,
player,201911170min,den,SuttCo00,pos,WR,,,,,
player,201911170min,den,SuttCo00,offense,72,,,,,
player,201911170min,den,SuttCo00,off_pct,89%,,,,,
player,201911170min,den,SuttCo00,defense,0,,,,,
player,201911170min,den,SuttCo00,def_pct,0%,,,,,
player,201911170min,den,SuttCo00,special_teams,0,,,,,
player,201911170min,den,SuttCo00,st_pct,0%,,,,,
player,201911170min,den,FantNo00,pos,TE,,,,,
player,201911170min,den,FantNo00,offense,70,,,,,
player,201911170min,den,FantNo00,off_pct,86%,,,,,
player,201911170min,den,FantNo00,defense,0,,,,,
player,201911170min,den,FantNo00,def_pct,0%,,,,,
player,201911170min,den,FantNo00,special_teams,0,,,,,
player,201911170min,den,FantNo00,st_pct,0%,,,,,
player,201911170min,den,PatrTi00,pos,WR,,,,,
player,201911170min,den,PatrTi00,offense,59,,,,,
player,201911170min,den,PatrTi00,off_pct,73%,,,,,
player,201911170min,den,PatrTi00,defense,0,,,,,
player,201911170min,den,PatrTi00,def_pct,0%,,,,,
player,201911170min,den,PatrTi00,special_teams,1,,,,,
player,201911170min,den,PatrTi00,st_pct,3%,,,,,
player,201911170min,den,LindPh00,pos,RB,,,,,
player,201911170min,den,LindPh00,offense,52,,,,,
player,201911170min,den,LindPh00,off_pct,64%,,,,,
player,201911170min,den,LindPh00,defense,0,,,,,
player,201911170min,den,LindPh00,def_pct,0%,,,,,
player,201911170min,den,LindPh00,special_teams,0,,,,,
player,201911170min,den,LindPh00,st_pct,0%,,,,,
player,201911170min,den,HamiDa01,pos,WR,,,,,
player,201911170min,den,HamiDa01,offense,42,,,,,
player,201911170min,den,HamiDa01,off_pct,52%,,,,,
player,201911170min,den,HamiDa01,defense,0,,,,,
player,201911170min,den,HamiDa01,def_pct,0%,,,,,
player,201911170min,den,HamiDa01,special_teams,0,,,,,
player,201911170min,den,HamiDa01,st_pct,0%,,,,,
player,201911170min,den,FumaTr00,pos,TE,,,,,
player,201911170min,den,FumaTr00,offense,29,,,,,
player,201911170min,den,FumaTr00,off_pct,36%,,,,,
player,201911170min,den,FumaTr00,defense,0,,,,,
player,201911170min,den,FumaTr00,def_pct,0%,,,,,
player,201911170min,den,FumaTr00,special_teams,6,,,,,
player,201911170min,den,FumaTr00,st_pct,21%,,,,,
player,201911170min,den,BeckAn01,pos,TE,,,,,
player,201911170min,den,BeckAn01,offense,25,,,,,
player,201911170min,den,BeckAn01,off_pct,31%,,,,,
player,201911170min,den,BeckAn01,defense,0,,,,,
player,201911170min,den,BeckAn01,def_pct,0%,,,,,
player,201911170min,den,BeckAn01,special_teams,9,,,,,
player,201911170min,den,BeckAn01,st_pct,31%,,,,,
player,201911170min,den,FreeRo00,pos,RB,,,,,
player,201911170min,den,FreeRo00,offense,24,,,,,
player,201911170min,den,FreeRo00,off_pct,30%,,,,,
player,201911170min,den,FreeRo00,defense,0,,,,,
player,201911170min,den,FreeRo00,def_pct,0%,,,,,
player,201911170min,den,FreeRo00,special_teams,0,,,,,
player,201911170min,den,FreeRo00,st_pct,0%,,,,,
player,201911170min,den,JanoAn00,pos,FB,,,,,
player,201911170min,den,JanoAn00,offense,14,,,,,
player,201911170min,den,JanoAn00,off_pct,17%,,,,,
player,201911170min,den,JanoAn00,defense,0,,,,,
player,201911170min,den,JanoAn00,def_pct,0%,,,,,
player,201911170min,den,JanoAn00,special_teams,6,,,,,
player,201911170min,den,JanoAn00,st_pct,21%,,,,,
player,201911170min,den,BrowFr01,pos,WR,,,,,
player,201911170min,den,BrowFr01,offense,8,,,,,
player,201911170min,den,BrowFr01,off_pct,10%,,,,,
player,201911170min,den,BrowFr01,defense,0,,,,,
player,201911170min,den,BrowFr01,def_pct,0%,,,,,
player,201911170min,den,BrowFr01,special_teams,18,,,,,
player,201911170min,den,BrowFr01,st_pct,62%,,,,,
player,201911170min,den,BookDe00,pos,RB,,,,,
player,201911170min,den,BookDe00,offense,5,,,,,
player,201911170min,den,BookDe00,off_pct,6%,,,,,
player,201911170min,den,BookDe00,defense,0,,,,,
player,201911170min,den,BookDe00,def_pct,0%,,,,,
player,201911170min,den,BookDe00,special_teams,15,,,,,
player,201911170min,den,BookDe00,st_pct,52%,,,,,
player,201911170min,den,SpenDi00,pos,WR,,,,,
player,201911170min,den,SpenDi00,offense,5,,,,,
player,201911170min,den,SpenDi00,off_pct,6%,,,,,
player,201911170min,den,SpenDi00,defense,0,,,,,
player,201911170min,den,SpenDi00,def_pct,0%,,,,,
player,201911170min,den,SpenDi00,special_teams,10,,,,,
player,201911170min,den,SpenDi00,st_pct,34%,,,,,
player,201911170min,den,SchlAu00,pos,G,,,,,
player,201911170min,den,SchlAu00,offense,1,,,,,
player,201911170min,den,SchlAu00,off_pct,1%,,,,,
player,201911170min,den,SchlAu00,defense,0,,,,,
player,201911170min,den,SchlAu00,def_pct,0%,,,,,
player,201911170min,den,SchlAu00,special_teams,7,,,,,
player,201911170min,den,SchlAu00,st_pct,24%,,,,,
player,201911170min,den,SimmJu00,pos,FS,,,,,
player,201911170min,den,SimmJu00,offense,0,,,,,
player,201911170min,den,SimmJu00,off_pct,0%,,,,,
player,201911170min,den,SimmJu00,defense,63,,,,,
player,201911170min,den,SimmJu00,def_pct,100%,,,,,
player,201911170min,den,SimmJu00,special_teams,4,,,,,
player,201911170min,den,SimmJu00,st_pct,14%,,,,,
player,201911170min,den,JohnAl01,pos,LB,,,,,
player,201911170min,den,JohnAl01,offense,0,,,,,
player,201911170min,den,JohnAl01,off_pct,0%,,,,,
player,201911170min,den,JohnAl01,defense,63,,,,,
player,201911170min,den,JohnAl01,def_pct,100%,,,,,
player,201911170min,den,JohnAl01,special_teams,3,,,,,
player,201911170min,den,JohnAl01,st_pct,10%,,,,,
player,201911170min,den,HarrCh01,pos,CB,,,,,
player,201911170min,den,HarrCh01,offense,0,,,,,
player,201911170min,den,HarrCh01,off_pct,0%,,,,,
player,201911170min,den,HarrCh01,defense,63,,,,,
player,201911170min,den,HarrCh01,def_pct,100%,,,,,
player,201911170min,den,HarrCh01,special_teams,0,,,,,
player,201911170min,den,HarrCh01,st_pct,0%,,,,,
player,201911170min,den,JackKa99,pos,CB,,,,,
player,201911170min,den,JackKa99,offense,0,,,,,
player,201911170min,den,JackKa99,off_pct,0%,,,,,
player,201911170min,den,JackKa99,defense,63,,,,,
player,201911170min,den,JackKa99,def_pct,100%,,,,,
player,201911170min,den,JackKa99,special_teams,0,,,,,
player,201911170min,den,JackKa99,st_pct,0%,,,,,
player,201911170min,den,DaviTo01,pos,LB,,,,,
player,201911170min,den,DaviTo01,offense,0,,,,,
player,201911170min,den,DaviTo01,off_pct,0%,,,,,
player,201911170min,den,DaviTo01,defense,63,,,,,
player,201911170min,den,DaviTo01,def_pct,100%,,,,,
player,201911170min,den,DaviTo01,special_teams,0,,,,,
player,201911170min,den,DaviTo01,st_pct,0%,,,,,
player,201911170min,den,HarrDa05,pos,CB,,,,,
player,201911170min,den,HarrDa05,offense,0,,,,,
player,201911170min,den,HarrDa05,off_pct,0%,,,,,
player,201911170min,den,HarrDa05,defense,55,,,,,
player,201911170min,den,HarrDa05,def_pct,87%,,,,,
player,201911170min,den,HarrDa05,special_teams,5,,,,,
player,201911170min,den,HarrDa05,st_pct,17%,,,,,
player,201911170min,den,MillVo00,pos,LB,,,,,
player,201911170min,den,MillVo00,offense,0,,,,,
player,201911170min,den,MillVo00,off_pct,0%,,,,,
player,201911170min,den,MillVo00,defense,52,,,,,
player,201911170min,den,MillVo00,def_pct,83%,,,,,
player,201911170min,den,MillVo00,special_teams,0,,,,,
player,201911170min,den,MillVo00,st_pct,0%,,,,,
player,201911170min,den,DawsDu00,pos,CB,,,,,
