game,2019,2,20190915,201909150ram,nor,"New Orleans Saints",9,ram,"Los Angeles Rams",27
player,201909150ram,ram,AlleBr02,offense,67,,,,,
player,201909150ram,ram,AlleBr02,off_pct,100%,,,,,
player,201909150ram,ram,AlleBr02,defense,0,,,,,
player,201909150ram,ram,AlleBr02,def_pct,0%,,,,,
player,201909150ram,ram,AlleBr02,special_teams,4,,,,,
player,201909150ram,ram,AlleBr02,st_pct,15%,,,,,
player,201909150ram,ram,GoffJa00,pos,QB,,,,,
player,201909150ram,ram,GoffJa00,offense,67,,,,,
player,201909150ram,ram,GoffJa00,off_pct,100%,,,,,
player,201909150ram,ram,GoffJa00,defense,0,,,,,
player,201909150ram,ram,GoffJa00,def_pct,0%,,,,,
player,201909150ram,ram,GoffJa00,special_teams,0,,,,,
player,201909150ram,ram,GoffJa00,st_pct,0%,,,,,
player,201909150ram,ram,WoodRo02,pos,WR,,,,,
player,201909150ram,ram,WoodRo02,offense,66,,,,,
player,201909150ram,ram,WoodRo02,off_pct,99%,,,,,
player,201909150ram,ram,WoodRo02,defense,0,,,,,
player,201909150ram,ram,WoodRo02,def_pct,0%,,,,,
player,201909150ram,ram,WoodRo02,special_teams,0,,,,,
player,201909150ram,ram,WoodRo02,st_pct,0%,,,,,
player,201909150ram,ram,CookBr00,pos,WR,,,,,
player,201909150ram,ram,CookBr00,offense,65,,,,,
player,201909150ram,ram,CookBr00,off_pct,97%,,,,,
player,201909150ram,ram,CookBr00,defense,0,,,,,
player,201909150ram,ram,CookBr00,def_pct,0%,,,,,
player,201909150ram,ram,CookBr00,special_teams,0,,,,,
player,201909150ram,ram,CookBr00,st_pct,0%,,,,,
player,201909150ram,ram,KuppCo00,pos,WR,,,,,
player,201909150ram,ram,KuppCo00,offense,63,,,,,
player,201909150ram,ram,KuppCo00,off_pct,94%,,,,,
player,201909150ram,ram,KuppCo00,defense,0,,,,,
player,201909150ram,ram,KuppCo00,def_pct,0%,,,,,
player,201909150ram,ram,KuppCo00,special_teams,0,,,,,
player,201909150ram,ram,KuppCo00,st_pct,0%,,,,,
player,201909150ram,ram,EverGe00,pos,TE,,,,,
player,201909150ram,ram,EverGe00,offense,48,,,,,
player,201909150ram,ram,EverGe00,off_pct,72%,,,,,
player,201909150ram,ram,EverGe00,defense,0,,,,,
player,201909150ram,ram,EverGe00,def_pct,0%,,,,,
player,201909150ram,ram,EverGe00,special_teams,1,,,,,
player,201909150ram,ram,EverGe00,st_pct,4%,,,,,
player,201909150ram,ram,GurlTo01,pos,RB,,,,,
player,201909150ram,ram,GurlTo01,offense,42,,,,,
player,201909150ram,ram,GurlTo01,off_pct,63%,,,,,
player,201909150ram,ram,GurlTo01,defense,0,,,,,
player,201909150ram,ram,GurlTo01,def_pct,0%,,,,,
player,201909150ram,ram,GurlTo01,special_teams,0,,,,,
player,201909150ram,ram,GurlTo01,st_pct,0%,,,,,
player,201909150ram,ram,DembJa00,pos,G,,,,,
player,201909150ram,ram,DembJa00,offense,40,,,,,
player,201909150ram,ram,DembJa00,off_pct,60%,,,,,
player,201909150ram,ram,DembJa00,defense,0,,,,,
player,201909150ram,ram,DembJa00,def_pct,0%,,,,,
player,201909150ram,ram,DembJa00,special_teams,5,,,,,
player,201909150ram,ram,DembJa00,st_pct,19%,,,,,
player,201909150ram,ram,BlytAu00,pos,G,,,,,
player,201909150ram,ram,BlytAu00,offense,27,,,,,
player,201909150ram,ram,BlytAu00,off_pct,40%,,,,,
player,201909150ram,ram,BlytAu00,defense,0,,,,,
player,201909150ram,ram,BlytAu00,def_pct,0%,,,,,
player,201909150ram,ram,BlytAu00,special_teams,1,,,,,
player,201909150ram,ram,BlytAu00,st_pct,4%,,,,,
player,201909150ram,ram,BrowMa03,pos,RB,,,,,
player,201909150ram,ram,BrowMa03,offense,25,,,,,
player,201909150ram,ram,BrowMa03,off_pct,37%,,,,,
player,201909150ram,ram,BrowMa03,defense,0,,,,,
player,201909150ram,ram,BrowMa03,def_pct,0%,,,,,
player,201909150ram,ram,BrowMa03,special_teams,8,,,,,
player,201909150ram,ram,BrowMa03,st_pct,30%,,,,,
player,201909150ram,ram,HigbTy00,pos,TE,,,,,
player,201909150ram,ram,HigbTy00,offense,23,,,,,
player,201909150ram,ram,HigbTy00,off_pct,34%,,,,,
player,201909150ram,ram,HigbTy00,defense,0,,,,,
player,201909150ram,ram,HigbTy00,def_pct,0%,,,,,
player,201909150ram,ram,HigbTy00,special_teams,2,,,,,
player,201909150ram,ram,HigbTy00,st_pct,7%,,,,,
player,201909150ram,ram,ReynJo00,pos,WR,,,,,
player,201909150ram,ram,ReynJo00,offense,3,,,,,
player,201909150ram,ram,ReynJo00,off_pct,4%,,,,,
player,201909150ram,ram,ReynJo00,defense,0,,,,,
player,201909150ram,ram,ReynJo00,def_pct,0%,,,,,
player,201909150ram,ram,ReynJo00,special_teams,3,,,,,
player,201909150ram,ram,ReynJo00,st_pct,11%,,,,,
player,201909150ram,ram,LittCo01,pos,LB,,,,,
player,201909150ram,ram,LittCo01,offense,0,,,,,
player,201909150ram,ram,LittCo01,off_pct,0%,,,,,
player,201909150ram,ram,LittCo01,defense,63,,,,,
player,201909150ram,ram,LittCo01,def_pct,100%,,,,,
player,201909150ram,ram,LittCo01,special_teams,9,,,,,
player,201909150ram,ram,LittCo01,st_pct,33%,,,,,
player,201909150ram,ram,WeddEr99,pos,FS,,,,,
player,201909150ram,ram,WeddEr99,offense,0,,,,,
player,201909150ram,ram,WeddEr99,off_pct,0%,,,,,
player,201909150ram,ram,WeddEr99,defense,63,,,,,
player,201909150ram,ram,WeddEr99,def_pct,100%,,,,,
player,201909150ram,ram,WeddEr99,special_teams,1,,,,,
player,201909150ram,ram,WeddEr99,st_pct,4%,,,,,
player,201909150ram,ram,PeteMa00,pos,CB,,,,,
player,201909150ram,ram,PeteMa00,offense,0,,,,,
player,201909150ram,ram,PeteMa00,off_pct,0%,,,,,
player,201909150ram,ram,PeteMa00,defense,63,,,,,
player,201909150ram,ram,PeteMa00,def_pct,100%,,,,,
player,201909150ram,ram,PeteMa00,special_teams,0,,,,,
player,201909150ram,ram,PeteMa00,st_pct,0%,,,,,
player,201909150ram,ram,JohnJo10,pos,SS,,,,,
player,201909150ram,ram,JohnJo10,offense,0,,,,,
player,201909150ram,ram,JohnJo10,off_pct,0%,,,,,
player,201909150ram,ram,JohnJo10,defense,62,,,,,
player,201909150ram,ram,JohnJo10,def_pct,98%,,,,,
player,201909150ram,ram,JohnJo10,special_teams,5,,,,,
player,201909150ram,ram,JohnJo10,st_pct,19%,,,,,
player,201909150ram,ram,TaliAq99,pos,CB,,,,,
player,201909150ram,ram,TaliAq99,offense,0,,,,,
player,201909150ram,ram,TaliAq99,off_pct,0%,,,,,
player,201909150ram,ram,TaliAq99,defense,58,,,,,
player,201909150ram,ram,TaliAq99,def_pct,92%,,,,,
player,201909150ram,ram,TaliAq99,special_teams,0,,,,,
player,201909150ram,ram,TaliAq99,st_pct,0%,,,,,
player,201909150ram,ram,FowlDa00,pos,LB,,,,,
player,201909150ram,ram,FowlDa00,offense,0,,,,,
player,201909150ram,ram,FowlDa00,off_pct,0%,,,,,
player,201909150ram,ram,FowlDa00,defense,56,,,,,
player,201909150ram,ram,FowlDa00,def_pct,89%,,,,,
player,201909150ram,ram,FowlDa00,special_teams,3,,,,,
player,201909150ram,ram,FowlDa00,st_pct,11%,,,,,
player,201909150ram,ram,BrocMi00,pos,DE,,,,,
player,201909150ram,ram,BrocMi00,offense,0,,,,,
player,201909150ram,ram,BrocMi00,off_pct,0%,,,,,
player,201909150ram,ram,BrocMi00,defense,50,,,,,
player,201909150ram,ram,BrocMi00,def_pct,79%,,,,,
player,201909150ram,ram,BrocMi00,special_teams,4,,,,,
player,201909150ram,ram,BrocMi00,st_pct,15%,,,,,
player,201909150ram,ram,DonaAa00,pos,DT,,,,,
player,201909150ram,ram,DonaAa00,offense,0,,,,,
player,201909150ram,ram,DonaAa00,off_pct,0%,,,,,
player,201909150ram,ram,DonaAa00,defense,50,,,,,
player,201909150ram,ram,DonaAa00,def_pct,79%,,,,,
player,201909150ram,ram,DonaAa00,special_teams,3,,,,,
player,201909150ram,ram,DonaAa00,st_pct,11%,,,,,
player,201909150ram,ram,RobeNi00,pos,CB,,,,,
player,201909150ram,ram,RobeNi00,offense,0,,,,,
player,201909150ram,ram,RobeNi00,off_pct,0%,,,,,
player,201909150ram,ram,RobeNi00,defense,41,,,,,
player,201909150ram,ram,RobeNi00,def_pct,65%,,,,,
player,201909150ram,ram,RobeNi00,special_teams,6,,,,,
player,201909150ram,ram,RobeNi00,st_pct,22%,,,,,
player,201909150ram,ram,RappTa00,pos,SS,,,,,
player,201909150ram,ram,RappTa00,offense,0,,,,,
player,201909150ram,ram,RappTa00,off_pct,0%,,,,,
player,201909150ram,ram,RappTa00,defense,40,,,,,
player,201909150ram,ram,RappTa00,def_pct,63%,,,,,
player,201909150ram,ram,RappTa00,special_teams,15,,,,,
player,201909150ram,ram,RappTa00,st_pct,56%,,,,,
player,201909150ram,ram,MattCl99,pos,LB,,,,,
player,201909150ram,ram,MattCl99,offense,0,,,,,
player,201909150ram,ram,MattCl99,off_pct,0%,,,,,
player,201909150ram,ram,MattCl99,defense,35,,,,,
player,201909150ram,ram,MattCl99,def_pct,56%,,,,,
player,201909150ram,ram,MattCl99,special_teams,1,,,,,
player,201909150ram,ram,MattCl99,st_pct,4%,,,,,
player,201909150ram,ram,EbukSa00,pos,LB,,,,,
player,201909150ram,ram,EbukSa00,offense,0,,,,,
player,201909150ram,ram,EbukSa00,off_pct,0%,,,,,
player,201909150ram,ram,EbukSa00,defense,33,,,,,
player,201909150ram,ram,EbukSa00,def_pct,52%,,,,,
player,201909150ram,ram,EbukSa00,special_teams,11,,,,,
player,201909150ram,ram,EbukSa00,st_pct,41%,,,,,
player,201909150ram,ram,HageBr00,pos,LB,,,,,
player,201909150ram,ram,HageBr00,offense,0,,,,,
player,201909150ram,ram,HageBr00,off_pct,0%,,,,,
player,201909150ram,ram,HageBr00,defense,22,,,,,
player,201909150ram,ram,HageBr00,def_pct,35%,,,,,
player,201909150ram,ram,HageBr00,special_teams,15,,,,,
player,201909150ram,ram,HageBr00,st_pct,56%,,,,,
player,201909150ram,ram,JoseSe00,pos,NT,,,,,
player,201909150ram,ram,JoseSe00,offense,0,,,,,
player,201909150ram,ram,JoseSe00,off_pct,0%,,,,,
player,201909150ram,ram,JoseSe00,defense,20,,,,,
player,201909150ram,ram,JoseSe00,def_pct,32%,,,,,
player,201909150ram,ram,JoseSe00,special_teams,4,,,,,
player,201909150ram,ram,JoseSe00,st_pct,15%,,,,,
player,201909150ram,ram,FoxxMo00,pos,DE,,,,,
player,201909150ram,ram,FoxxMo00,offense,0,,,,,
player,201909150ram,ram,FoxxMo00,off_pct,0%,,,,,
player,201909150ram,ram,FoxxMo00,defense,15,,,,,
player,201909150ram,ram,FoxxMo00,def_pct,24%,,,,,
player,201909150ram,ram,FoxxMo00,special_teams,6,,,,,
player,201909150ram,ram,FoxxMo00,st_pct,22%,,,,,
player,201909150ram,ram,SmarTa00,pos,DT,,,,,
player,201909150ram,ram,SmarTa00,offense,0,,,,,
player,201909150ram,ram,SmarTa00,off_pct,0%,,,,,
player,201909150ram,ram,SmarTa00,defense,12,,,,,
player,201909150ram,ram,SmarTa00,def_pct,19%,,,,,
player,201909150ram,ram,SmarTa00,special_teams,0,,,,,
player,201909150ram,ram,SmarTa00,st_pct,0%,,,,,
player,201909150ram,ram,HillTr01,pos,CB,,,,,
player,201909150ram,ram,HillTr01,offense,0,,,,,
player,201909150ram,ram,HillTr01,off_pct,0%,,,,,
player,201909150ram,ram,HillTr01,defense,5,,,,,
player,201909150ram,ram,HillTr01,def_pct,8%,,,,,
player,201909150ram,ram,HillTr01,special_teams,22,,,,,
player,201909150ram,ram,HillTr01,st_pct,81%,,,,,
player,201909150ram,ram,GainGr00,pos,DT,,,,,
player,201909150ram,ram,GainGr00,offense,0,,,,,
player,201909150ram,ram,GainGr00,off_pct,0%,,,,,
player,201909150ram,ram,GainGr00,defense,3,,,,,
player,201909150ram,ram,GainGr00,def_pct,5%,,,,,
player,201909150ram,ram,GainGr00,special_teams,0,,,,,
player,201909150ram,ram,GainGr00,st_pct,0%,,,,,
player,201909150ram,ram,PatrNa00,pos,LB,,,,,
player,201909150ram,ram,PatrNa00,offense,0,,,,,
player,201909150ram,ram,PatrNa00,off_pct,0%,,,,,
player,201909150ram,ram,PatrNa00,defense,2,,,,,
player,201909150ram,ram,PatrNa00,def_pct,3%,,,,,
player,201909150ram,ram,PatrNa00,special_teams,18,,,,,
player,201909150ram,ram,PatrNa00,st_pct,67%,,,,,
player,201909150ram,ram,ChriMa00,pos,FS,,,,,
player,201909150ram,ram,ChriMa00,offense,0,,,,,
player,201909150ram,ram,ChriMa00,off_pct,0%,,,,,
player,201909150ram,ram,ChriMa00,defense,0,,,,,
player,201909150ram,ram,ChriMa00,def_pct,0%,,,,,
player,201909150ram,ram,ChriMa00,special_teams,22,,,,,
player,201909150ram,ram,ChriMa00,st_pct,81%,,,,,
player,201909150ram,ram,ScotNi01,pos,FS,,,,,
player,201909150ram,ram,ScotNi01,offense,0,,,,,
player,201909150ram,ram,ScotNi01,off_pct,0%,,,,,
player,201909150ram,ram,ScotNi01,defense,0,,,,,
player,201909150ram,ram,ScotNi01,def_pct,0%,,,,,
player,201909150ram,ram,ScotNi01,special_teams,21,,,,,
player,201909150ram,ram,ScotNi01,st_pct,78%,,,,,
player,201909150ram,ram,HowaTr00,pos,LB,,,,,
player,201909150ram,ram,HowaTr00,offense,0,,,,,
player,201909150ram,ram,HowaTr00,off_pct,0%,,,,,
player,201909150ram,ram,HowaTr00,defense,0,,,,,
player,201909150ram,ram,HowaTr00,def_pct,0%,,,,,
player,201909150ram,ram,HowaTr00,special_teams,18,,,,,
player,201909150ram,ram,HowaTr00,st_pct,67%,,,,,
player,201909150ram,ram,ThomMi04,pos,WR,,,,,
player,201909150ram,ram,ThomMi04,offense,0,,,,,
player,201909150ram,ram,ThomMi04,off_pct,0%,,,,,
player,201909150ram,ram,ThomMi04,defense,0,,,,,
player,201909150ram,ram,ThomMi04,def_pct,0%,,,,,
player,201909150ram,ram,ThomMi04,special_teams,16,,,,,
player,201909150ram,ram,ThomMi04,st_pct,59%,,,,,
player,201909150ram,ram,ReedTr01,pos,LB,,,,,
player,201909150ram,ram,ReedTr01,offense,0,,,,,
player,201909150ram,ram,ReedTr01,off_pct,0%,,,,,
player,201909150ram,ram,ReedTr01,defense,0,,,,,
player,201909150ram,ram,ReedTr01,def_pct,0%,,,,,
player,201909150ram,ram,ReedTr01,special_teams,15,,,,,
player,201909150ram,ram,ReedTr01,st_pct,56%,,,,,
player,201909150ram,ram,ZuerGr00,pos,K,,,,,
player,201909150ram,ram,ZuerGr00,offense,0,,,,,
player,201909150ram,ram,ZuerGr00,off_pct,0%,,,,,
player,201909150ram,ram,ZuerGr00,defense,0,,,,,
player,201909150ram,ram,ZuerGr00,def_pct,0%,,,,,
player,201909150ram,ram,ZuerGr00,special_teams,11,,,,,
player,201909150ram,ram,ZuerGr00,st_pct,41%,,,,,
player,201909150ram,ram,HekkJo00,pos,P,,,,,
player,201909150ram,ram,HekkJo00,offense,0,,,,,
player,201909150ram,ram,HekkJo00,off_pct,0%,,,,,
player,201909150ram,ram,HekkJo00,defense,0,,,,,
player,201909150ram,ram,HekkJo00,def_pct,0%,,,,,
player,201909150ram,ram,HekkJo00,special_teams,9,,,,,
player,201909150ram,ram,HekkJo00,st_pct,33%,,,,,
player,201909150ram,ram,NatsJo00,pos,WR,,,,,
player,201909150ram,ram,NatsJo00,offense,0,,,,,
player,201909150ram,ram,NatsJo00,off_pct,0%,,,,,
player,201909150ram,ram,NatsJo00,defense,0,,,,,
player,201909150ram,ram,NatsJo00,def_pct,0%,,,,,
player,201909150ram,ram,NatsJo00,special_teams,9,,,,,
player,201909150ram,ram,NatsJo00,st_pct,33%,,,,,
player,201909150ram,ram,McQuJa00,pos,LS,,,,,
player,201909150ram,ram,McQuJa00,offense,0,,,,,
player,201909150ram,ram,McQuJa00,off_pct,0%,,,,,
player,201909150ram,ram,McQuJa00,defense,0,,,,,
player,201909150ram,ram,McQuJa00,def_pct,0%,,,,,
player,201909150ram,ram,McQuJa00,special_teams,9,,,,,
player,201909150ram,ram,McQuJa00,st_pct,33%,,,,,
player,201909150ram,ram,EdwaDa01,pos,T,,,,,
player,201909150ram,ram,EdwaDa01,offense,0,,,,,
player,201909150ram,ram,EdwaDa01,off_pct,0%,,,,,
player,201909150ram,ram,EdwaDa01,defense,0,,,,,
player,201909150ram,ram,EdwaDa01,def_pct,0%,,,,,
player,201909150ram,ram,EdwaDa01,special_teams,5,,,,,
player,201909150ram,ram,EdwaDa01,st_pct,19%,,,,,
player,201909150ram,nor,RamcRy00,pos,T,,,,,
player,201909150ram,nor,RamcRy00,offense,63,,,,,
player,201909150ram,nor,RamcRy00,off_pct,100%,,,,,
player,201909150ram,nor,RamcRy00,defense,0,,,,,
player,201909150ram,nor,RamcRy00,def_pct,0%,,,,,
player,201909150ram,nor,RamcRy00,special_teams,3,,,,,
player,201909150ram,nor,RamcRy00,st_pct,11%,,,,,
player,201909150ram,nor,McCoEr01,pos,C,,,,,
player,201909150ram,nor,McCoEr01,offense,63,,,,,
player,201909150ram,nor,McCoEr01,off_pct,100%,,,,,
player,201909150ram,nor,McCoEr01,defense,0,,,,,
player,201909150ram,nor,McCoEr01,def_pct,0%,,,,,
player,201909150ram,nor,McCoEr01,special_teams,3,,,,,
player,201909150ram,nor,McCoEr01,st_pct,11%,,,,,
player,201909150ram,nor,WarfLa00,pos,G,,,,,
player,201909150ram,nor,WarfLa00,offense,63,,,,,
player,201909150ram,nor,WarfLa00,off_pct,100%,,,,,
player,201909150ram,nor,WarfLa00,defense,0,,,,,
player,201909150ram,nor,WarfLa00,def_pct,0%,,,,,
player,201909150ram,nor,WarfLa00,special_teams,3,,,,,
player,201909150ram,nor,WarfLa00,st_pct,11%,,,,,
player,201909150ram,nor,ArmsTe00,pos,T,,,,,
player,201909150ram,nor,ArmsTe00,offense,63,,,,,
player,201909150ram,nor,ArmsTe00,off_pct,100%,,,,,
player,201909150ram,nor,ArmsTe00,defense,0,,,,,
player,201909150ram,nor,ArmsTe00,def_pct,0%,,,,,
player,201909150ram,nor,ArmsTe00,special_teams,3,,,,,
player,201909150ram,nor,ArmsTe00,st_pct,11%,,,,,
player,201909150ram,nor,ThomMi05,pos,WR,,,,,
player,201909150ram,nor,ThomMi05,offense,62,,,,,
player,201909150ram,nor,ThomMi05,off_pct,98%,,,,,
player,201909150ram,nor,ThomMi05,defense,0,,,,,
player,201909150ram,nor,ThomMi05,def_pct,0%,,,,,
player,201909150ram,nor,ThomMi05,special_teams,0,,,,,
player,201909150ram,nor,ThomMi05,st_pct,0%,,,,,
player,201909150ram,nor,BridTe00,pos,QB,,,,,
player,201909150ram,nor,BridTe00,offense,54,,,,,
player,201909150ram,nor,BridTe00,off_pct,86%,,,,,
player,201909150ram,nor,BridTe00,defense,0,,,,,
player,201909150ram,nor,BridTe00,def_pct,0%,,,,,
player,201909150ram,nor,BridTe00,special_teams,0,,,,,
player,201909150ram,nor,BridTe00,st_pct,0%,,,,,
player,201909150ram,nor,CookJa02,pos,TE,,,,,
player,201909150ram,nor,CookJa02,offense,43,,,,,
player,201909150ram,nor,CookJa02,off_pct,68%,,,,,
player,201909150ram,nor,CookJa02,defense,0,,,,,
player,201909150ram,nor,CookJa02,def_pct,0%,,,,,
player,201909150ram,nor,CookJa02,special_teams,0,,,,,
player,201909150ram,nor,CookJa02,st_pct,0%,,,,,
player,201909150ram,nor,KamaAl00,pos,RB,,,,,
player,201909150ram,nor,KamaAl00,offense,40,,,,,
player,201909150ram,nor,KamaAl00,off_pct,63%,,,,,
player,201909150ram,nor,KamaAl00,defense,0,,,,,
player,201909150ram,nor,KamaAl00,def_pct,0%,,,,,
player,201909150ram,nor,KamaAl00,special_teams,0,,,,,
player,201909150ram,nor,KamaAl00,st_pct,0%,,,,,
player,201909150ram,nor,SmitTr03,pos,WR,,,,,
player,201909150ram,nor,SmitTr03,offense,38,,,,,
player,201909150ram,nor,SmitTr03,off_pct,60%,,,,,
player,201909150ram,nor,SmitTr03,defense,0,,,,,
player,201909150ram,nor,SmitTr03,def_pct,0%,,,,,
player,201909150ram,nor,SmitTr03,special_teams,0,,,,,
player,201909150ram,nor,SmitTr03,st_pct,0%,,,,,
player,201909150ram,nor,GinnTe00,pos,WR,,,,,
player,201909150ram,nor,GinnTe00,offense,38,,,,,
player,201909150ram,nor,GinnTe00,off_pct,60%,,,,,
player,201909150ram,nor,GinnTe00,defense,0,,,,,
player,201909150ram,nor,GinnTe00,def_pct,0%,,,,,
player,201909150ram,nor,GinnTe00,special_teams,0,,,,,
player,201909150ram,nor,GinnTe00,st_pct,0%,,,,,
player,201909150ram,nor,PeatAn00,pos,G,,,,,
player,201909150ram,nor,PeatAn00,offense,33,,,,,
player,201909150ram,nor,PeatAn00,off_pct,52%,,,,,
player,201909150ram,nor,PeatAn00,defense,0,,,,,
player,201909150ram,nor,PeatAn00,def_pct,0%,,,,,
player,201909150ram,nor,PeatAn00,special_teams,1,,,,,
player,201909150ram,nor,PeatAn00,st_pct,4%,,,,,
player,201909150ram,nor,ClapWi00,pos,C,,,,,
player,201909150ram,nor,ClapWi00,offense,32,,,,,
player,201909150ram,nor,ClapWi00,off_pct,51%,,,,,
player,201909150ram,nor,ClapWi00,defense,0,,,,,
player,201909150ram,nor,ClapWi00,def_pct,0%,,,,,
player,201909150ram,nor,ClapWi00,special_teams,3,,,,,
player,201909150ram,nor,ClapWi00,st_pct,11%,,,,,
player,201909150ram,nor,HillJo02,pos,TE,,,,,
player,201909150ram,nor,HillJo02,offense,27,,,,,
player,201909150ram,nor,HillJo02,off_pct,43%,,,,,
player,201909150ram,nor,HillJo02,defense,0,,,,,
player,201909150ram,nor,HillJo02,def_pct,0%,,,,,
player,201909150ram,nor,HillJo02,special_teams,11,,,,,
player,201909150ram,nor,HillJo02,st_pct,41%,,,,,
player,201909150ram,nor,MurrLa00,pos,RB,,,,,
player,201909150ram,nor,MurrLa00,offense,22,,,,,
player,201909150ram,nor,MurrLa00,off_pct,35%,,,,,
player,201909150ram,nor,MurrLa00,defense,0,,,,,
player,201909150ram,nor,MurrLa00,def_pct,0%,,,,,
player,201909150ram,nor,MurrLa00,special_teams,0,,,,,
player,201909150ram,nor,MurrLa00,st_pct,0%,,,,,
player,201909150ram,nor,HillTa00,pos,QB,,,,,
player,201909150ram,nor,HillTa00,offense,21,,,,,
player,201909150ram,nor,HillTa00,off_pct,33%,,,,,
player,201909150ram,nor,HillTa00,defense,0,,,,,
player,201909150ram,nor,HillTa00,def_pct,0%,,,,,
player,201909150ram,nor,HillTa00,special_teams,23,,,,,
player,201909150ram,nor,HillTa00,st_pct,85%,,,,,
player,201909150ram,nor,LineZa01,pos,FB,,,,,
player,201909150ram,nor,LineZa01,offense,21,,,,,
player,201909150ram,nor,LineZa01,off_pct,33%,,,,,
player,201909150ram,nor,LineZa01,defense,0,,,,,
player,201909150ram,nor,LineZa01,def_pct,0%,,,,,
player,201909150ram,nor,LineZa01,special_teams,15,,,,,
player,201909150ram,nor,LineZa01,st_pct,56%,,,,,
player,201909150ram,nor,BreeDr00,pos,QB,,,,,
player,201909150ram,nor,BreeDr00,offense,9,,,,,
player,201909150ram,nor,BreeDr00,off_pct,14%,,,,,
player,201909150ram,nor,BreeDr00,defense,0,,,,,
player,201909150ram,nor,BreeDr00,def_pct,0%,,,,,
player,201909150ram,nor,BreeDr00,special_teams,0,,,,,
player,201909150ram,nor,BreeDr00,st_pct,0%,,,,,
player,201909150ram,nor,HarrDe07,pos,WR,,,,,
player,201909150ram,nor,HarrDe07,offense,1,,,,,
player,201909150ram,nor,HarrDe07,off_pct,2%,,,,,
player,201909150ram,nor,HarrDe07,defense,0,,,,,
player,201909150ram,nor,HarrDe07,def_pct,0%,,,,,
player,201909150ram,nor,HarrDe07,special_teams,10,,,,,
player,201909150ram,nor,HarrDe07,st_pct,37%,,,,,
player,201909150ram,nor,BellVo00,pos,SS,,,,,
player,201909150ram,nor,BellVo00,offense,0,,,,,
player,201909150ram,nor,BellVo00,off_pct,0%,,,,,
player,201909150ram,nor,BellVo00,defense,67,,,,,
player,201909150ram,nor,BellVo00,def_pct,100%,,,,,
player,201909150ram,nor,BellVo00,special_teams,4,,,,,
player,201909150ram,nor,BellVo00,st_pct,15%,,,,,
player,201909150ram,nor,LattMa01,pos,CB,,,,,
player,201909150ram,nor,LattMa01,offense,0,,,,,
player,201909150ram,nor,LattMa01,off_pct,0%,,,,,
player,201909150ram,nor,LattMa01,defense,67,,,,,
player,201909150ram,nor,LattMa01,def_pct,100%,,,,,
player,201909150ram,nor,LattMa01,special_teams,1,,,,,
player,201909150ram,nor,LattMa01,st_pct,4%,,,,,
player,201909150ram,nor,ApplEl00,pos,CB,,,,,
player,201909150ram,nor,ApplEl00,offense,0,,,,,
player,201909150ram,nor,ApplEl00,off_pct,0%,,,,,
player,201909150ram,nor,ApplEl00,defense,67,,,,,
player,201909150ram,nor,ApplEl00,def_pct,100%,,,,,
player,201909150ram,nor,ApplEl00,special_teams,1,,,,,
player,201909150ram,nor,ApplEl00,st_pct,4%,,,,,
player,201909150ram,nor,WillMa06,pos,FS,,,,,
player,201909150ram,nor,WillMa06,offense,0,,,,,
player,201909150ram,nor,WillMa06,off_pct,0%,,,,,
player,201909150ram,nor,WillMa06,defense,67,,,,,
player,201909150ram,nor,WillMa06,def_pct,100%,,,,,
player,201909150ram,nor,WillMa06,special_teams,0,,,,,
player,201909150ram,nor,WillMa06,st_pct,0%,,,,,
player,201909150ram,nor,DaviDe00,pos,LB,,,,,
player,201909150ram,nor,DaviDe00,offense,0,,,,,
player,201909150ram,nor,DaviDe00,off_pct,0%,,,,,
player,201909150ram,nor,DaviDe00,defense,66,,,,,
player,201909150ram,nor,DaviDe00,def_pct,99%,,,,,
player,201909150ram,nor,DaviDe00,special_teams,1,,,,,
player,201909150ram,nor,DaviDe00,st_pct,4%,,,,,
player,201909150ram,nor,JordCa00,pos,DE,,,,,
player,201909150ram,nor,JordCa00,offense,0,,,,,
player,201909150ram,nor,JordCa00,off_pct,0%,,,,,
player,201909150ram,nor,JordCa00,defense,55,,,,,
player,201909150ram,nor,JordCa00,def_pct,82%,,,,,
player,201909150ram,nor,JordCa00,special_teams,6,,,,,
player,201909150ram,nor,JordCa00,st_pct,22%,,,,,
player,201909150ram,nor,KleiAJ00,pos,LB,,,,,
player,201909150ram,nor,KleiAJ00,offense,0,,,,,
player,201909150ram,nor,KleiAJ00,off_pct,0%,,,,,
player,201909150ram,nor,KleiAJ00,defense,53,,,,,
player,201909150ram,nor,KleiAJ00,def_pct,79%,,,,,
player,201909150ram,nor,KleiAJ00,special_teams,10,,,,,
player,201909150ram,nor,KleiAJ00,st_pct,37%,,,,,
player,201909150ram,nor,WillP.00,pos,CB,,,,,
player,201909150ram,nor,WillP.00,offense,0,,,,,
player,201909150ram,nor,WillP.00,off_pct,0%,,,,,
player,201909150ram,nor,WillP.00,defense,52,,,,,
player,201909150ram,nor,WillP.00,def_pct,78%,,,,,
player,201909150ram,nor,WillP.00,special_teams,5,,,,,
player,201909150ram,nor,WillP.00,st_pct,19%,,,,,
player,201909150ram,nor,DaveMa00,pos,DE,,,,,
player,201909150ram,nor,DaveMa00,offense,0,,,,,
player,201909150ram,nor,DaveMa00,off_pct,0%,,,,,
player,201909150ram,nor,DaveMa00,defense,49,,,,,
player,201909150ram,nor,DaveMa00,def_pct,73%,,,,,
