game,2019,3,20190922,201909220cle,ram,"Los Angeles Rams",20,cle,"Cleveland Browns",13
player,201909220cle,cle,HarvWi00,pos,LB,,,,,
player,201909220cle,cle,HarvWi00,offense,0,,,,,
player,201909220cle,cle,HarvWi00,off_pct,0%,,,,,
player,201909220cle,cle,HarvWi00,defense,0,,,,,
player,201909220cle,cle,HarvWi00,def_pct,0%,,,,,
player,201909220cle,cle,HarvWi00,special_teams,14,,,,,
player,201909220cle,cle,HarvWi00,st_pct,58%,,,,,
player,201909220cle,cle,GlanAd00,pos,LB,,,,,
player,201909220cle,cle,GlanAd00,offense,0,,,,,
player,201909220cle,cle,GlanAd00,off_pct,0%,,,,,
player,201909220cle,cle,GlanAd00,defense,0,,,,,
player,201909220cle,cle,GlanAd00,def_pct,0%,,,,,
player,201909220cle,cle,GlanAd00,special_teams,13,,,,,
player,201909220cle,cle,GlanAd00,st_pct,54%,,,,,
player,201909220cle,cle,GillJa00,pos,P,,,,,
player,201909220cle,cle,GillJa00,offense,0,,,,,
player,201909220cle,cle,GillJa00,off_pct,0%,,,,,
player,201909220cle,cle,GillJa00,defense,0,,,,,
player,201909220cle,cle,GillJa00,def_pct,0%,,,,,
player,201909220cle,cle,GillJa00,special_teams,9,,,,,
player,201909220cle,cle,GillJa00,st_pct,38%,,,,,
player,201909220cle,cle,HughCh01,pos,LS,,,,,
player,201909220cle,cle,HughCh01,offense,0,,,,,
player,201909220cle,cle,HughCh01,off_pct,0%,,,,,
player,201909220cle,cle,HughCh01,defense,0,,,,,
player,201909220cle,cle,HughCh01,def_pct,0%,,,,,
player,201909220cle,cle,HughCh01,special_teams,9,,,,,
player,201909220cle,cle,HughCh01,st_pct,38%,,,,,
player,201909220cle,cle,JeffMa00,pos,LB,,,,,
player,201909220cle,cle,JeffMa00,offense,0,,,,,
player,201909220cle,cle,JeffMa00,off_pct,0%,,,,,
player,201909220cle,cle,JeffMa00,defense,0,,,,,
player,201909220cle,cle,JeffMa00,def_pct,0%,,,,,
player,201909220cle,cle,JeffMa00,special_teams,9,,,,,
player,201909220cle,cle,JeffMa00,st_pct,38%,,,,,
player,201909220cle,cle,JohnDE04,pos,RB,,,,,
player,201909220cle,cle,JohnDE04,offense,0,,,,,
player,201909220cle,cle,JohnDE04,off_pct,0%,,,,,
player,201909220cle,cle,JohnDE04,defense,0,,,,,
player,201909220cle,cle,JohnDE04,def_pct,0%,,,,,
player,201909220cle,cle,JohnDE04,special_teams,6,,,,,
player,201909220cle,cle,JohnDE04,st_pct,25%,,,,,
player,201909220cle,cle,SeibAu00,pos,K,,,,,
player,201909220cle,cle,SeibAu00,offense,0,,,,,
player,201909220cle,cle,SeibAu00,off_pct,0%,,,,,
player,201909220cle,cle,SeibAu00,defense,0,,,,,
player,201909220cle,cle,SeibAu00,def_pct,0%,,,,,
player,201909220cle,cle,SeibAu00,special_teams,6,,,,,
player,201909220cle,cle,SeibAu00,st_pct,25%,,,,,
player,201909220cle,cle,JackRo00,pos,CB,,,,,
player,201909220cle,cle,JackRo00,offense,0,,,,,
player,201909220cle,cle,JackRo00,off_pct,0%,,,,,
player,201909220cle,cle,JackRo00,defense,0,,,,,
player,201909220cle,cle,JackRo00,def_pct,0%,,,,,
player,201909220cle,cle,JackRo00,special_teams,4,,,,,
player,201909220cle,cle,JackRo00,st_pct,17%,,,,,
player,201909220cle,cle,CorbAu00,pos,C,,,,,
player,201909220cle,cle,CorbAu00,offense,0,,,,,
player,201909220cle,cle,CorbAu00,off_pct,0%,,,,,
player,201909220cle,cle,CorbAu00,defense,0,,,,,
player,201909220cle,cle,CorbAu00,def_pct,0%,,,,,
player,201909220cle,cle,CorbAu00,special_teams,3,,,,,
player,201909220cle,cle,CorbAu00,st_pct,13%,,,,,
player,201909220cle,cle,TellWy00,pos,T,,,,,
player,201909220cle,cle,TellWy00,offense,0,,,,,
player,201909220cle,cle,TellWy00,off_pct,0%,,,,,
player,201909220cle,cle,TellWy00,defense,0,,,,,
player,201909220cle,cle,TellWy00,def_pct,0%,,,,,
player,201909220cle,cle,TellWy00,special_teams,3,,,,,
player,201909220cle,cle,TellWy00,st_pct,13%,,,,,
player,201909220cle,ram,DembJa00,pos,G,,,,,
player,201909220cle,ram,DembJa00,offense,64,,,,,
player,201909220cle,ram,DembJa00,off_pct,100%,,,,,
player,201909220cle,ram,DembJa00,defense,0,,,,,
player,201909220cle,ram,DembJa00,def_pct,0%,,,,,
player,201909220cle,ram,DembJa00,special_teams,5,,,,,
player,201909220cle,ram,DembJa00,st_pct,21%,,,,,
player,201909220cle,ram,NoteJo00,pos,G,,,,,
player,201909220cle,ram,NoteJo00,offense,64,,,,,
player,201909220cle,ram,NoteJo00,off_pct,100%,,,,,
player,201909220cle,ram,NoteJo00,defense,0,,,,,
player,201909220cle,ram,NoteJo00,def_pct,0%,,,,,
player,201909220cle,ram,NoteJo00,special_teams,5,,,,,
player,201909220cle,ram,NoteJo00,st_pct,21%,,,,,
player,201909220cle,ram,HaveRo00,pos,T,,,,,
player,201909220cle,ram,HaveRo00,offense,64,,,,,
player,201909220cle,ram,HaveRo00,off_pct,100%,,,,,
player,201909220cle,ram,HaveRo00,defense,0,,,,,
player,201909220cle,ram,HaveRo00,def_pct,0%,,,,,
player,201909220cle,ram,HaveRo00,special_teams,5,,,,,
player,201909220cle,ram,HaveRo00,st_pct,21%,,,,,
player,201909220cle,ram,WhitAn20,pos,T,,,,,
player,201909220cle,ram,WhitAn20,offense,64,,,,,
player,201909220cle,ram,WhitAn20,off_pct,100%,,,,,
player,201909220cle,ram,WhitAn20,defense,0,,,,,
player,201909220cle,ram,WhitAn20,def_pct,0%,,,,,
player,201909220cle,ram,WhitAn20,special_teams,5,,,,,
player,201909220cle,ram,WhitAn20,st_pct,21%,,,,,
player,201909220cle,ram,AlleBr02,pos,C,,,,,
player,201909220cle,ram,AlleBr02,offense,64,,,,,
player,201909220cle,ram,AlleBr02,off_pct,100%,,,,,
player,201909220cle,ram,AlleBr02,defense,0,,,,,
player,201909220cle,ram,AlleBr02,def_pct,0%,,,,,
player,201909220cle,ram,AlleBr02,special_teams,0,,,,,
player,201909220cle,ram,AlleBr02,st_pct,0%,,,,,
player,201909220cle,ram,GoffJa00,pos,QB,,,,,
player,201909220cle,ram,GoffJa00,offense,64,,,,,
player,201909220cle,ram,GoffJa00,off_pct,100%,,,,,
player,201909220cle,ram,GoffJa00,defense,0,,,,,
player,201909220cle,ram,GoffJa00,def_pct,0%,,,,,
player,201909220cle,ram,GoffJa00,special_teams,0,,,,,
player,201909220cle,ram,GoffJa00,st_pct,0%,,,,,
player,201909220cle,ram,KuppCo00,pos,WR,,,,,
player,201909220cle,ram,KuppCo00,offense,63,,,,,
player,201909220cle,ram,KuppCo00,off_pct,98%,,,,,
player,201909220cle,ram,KuppCo00,defense,0,,,,,
player,201909220cle,ram,KuppCo00,def_pct,0%,,,,,
player,201909220cle,ram,KuppCo00,special_teams,0,,,,,
player,201909220cle,ram,KuppCo00,st_pct,0%,,,,,
player,201909220cle,ram,WoodRo02,pos,WR,,,,,
player,201909220cle,ram,WoodRo02,offense,62,,,,,
player,201909220cle,ram,WoodRo02,off_pct,97%,,,,,
player,201909220cle,ram,WoodRo02,defense,0,,,,,
player,201909220cle,ram,WoodRo02,def_pct,0%,,,,,
player,201909220cle,ram,WoodRo02,special_teams,0,,,,,
player,201909220cle,ram,WoodRo02,st_pct,0%,,,,,
player,201909220cle,ram,CookBr00,pos,WR,,,,,
player,201909220cle,ram,CookBr00,offense,57,,,,,
player,201909220cle,ram,CookBr00,off_pct,89%,,,,,
player,201909220cle,ram,CookBr00,defense,0,,,,,
player,201909220cle,ram,CookBr00,def_pct,0%,,,,,
player,201909220cle,ram,CookBr00,special_teams,0,,,,,
player,201909220cle,ram,CookBr00,st_pct,0%,,,,,
player,201909220cle,ram,EverGe00,pos,TE,,,,,
player,201909220cle,ram,EverGe00,offense,56,,,,,
player,201909220cle,ram,EverGe00,off_pct,88%,,,,,
player,201909220cle,ram,EverGe00,defense,0,,,,,
player,201909220cle,ram,EverGe00,def_pct,0%,,,,,
player,201909220cle,ram,EverGe00,special_teams,0,,,,,
player,201909220cle,ram,EverGe00,st_pct,0%,,,,,
player,201909220cle,ram,GurlTo01,pos,RB,,,,,
player,201909220cle,ram,GurlTo01,offense,47,,,,,
player,201909220cle,ram,GurlTo01,off_pct,73%,,,,,
player,201909220cle,ram,GurlTo01,defense,0,,,,,
player,201909220cle,ram,GurlTo01,def_pct,0%,,,,,
player,201909220cle,ram,GurlTo01,special_teams,0,,,,,
player,201909220cle,ram,GurlTo01,st_pct,0%,,,,,
player,201909220cle,ram,BrowMa03,pos,RB,,,,,
player,201909220cle,ram,BrowMa03,offense,17,,,,,
player,201909220cle,ram,BrowMa03,off_pct,27%,,,,,
player,201909220cle,ram,BrowMa03,defense,0,,,,,
player,201909220cle,ram,BrowMa03,def_pct,0%,,,,,
player,201909220cle,ram,BrowMa03,special_teams,4,,,,,
player,201909220cle,ram,BrowMa03,st_pct,17%,,,,,
player,201909220cle,ram,ReynJo00,pos,WR,,,,,
player,201909220cle,ram,ReynJo00,offense,16,,,,,
player,201909220cle,ram,ReynJo00,off_pct,25%,,,,,
player,201909220cle,ram,ReynJo00,defense,0,,,,,
player,201909220cle,ram,ReynJo00,def_pct,0%,,,,,
player,201909220cle,ram,ReynJo00,special_teams,8,,,,,
player,201909220cle,ram,ReynJo00,st_pct,33%,,,,,
player,201909220cle,ram,MundJo00,pos,TE,,,,,
player,201909220cle,ram,MundJo00,offense,2,,,,,
player,201909220cle,ram,MundJo00,off_pct,3%,,,,,
player,201909220cle,ram,MundJo00,defense,0,,,,,
player,201909220cle,ram,MundJo00,def_pct,0%,,,,,
player,201909220cle,ram,MundJo00,special_teams,6,,,,,
player,201909220cle,ram,MundJo00,st_pct,25%,,,,,
player,201909220cle,ram,LittCo01,pos,LB,,,,,
player,201909220cle,ram,LittCo01,offense,0,,,,,
player,201909220cle,ram,LittCo01,off_pct,0%,,,,,
player,201909220cle,ram,LittCo01,defense,68,,,,,
player,201909220cle,ram,LittCo01,def_pct,100%,,,,,
player,201909220cle,ram,LittCo01,special_teams,7,,,,,
player,201909220cle,ram,LittCo01,st_pct,29%,,,,,
player,201909220cle,ram,PeteMa00,pos,CB,,,,,
player,201909220cle,ram,PeteMa00,offense,0,,,,,
player,201909220cle,ram,PeteMa00,off_pct,0%,,,,,
player,201909220cle,ram,PeteMa00,defense,68,,,,,
player,201909220cle,ram,PeteMa00,def_pct,100%,,,,,
player,201909220cle,ram,PeteMa00,special_teams,0,,,,,
player,201909220cle,ram,PeteMa00,st_pct,0%,,,,,
player,201909220cle,ram,WeddEr99,pos,FS,,,,,
player,201909220cle,ram,WeddEr99,offense,0,,,,,
player,201909220cle,ram,WeddEr99,off_pct,0%,,,,,
player,201909220cle,ram,WeddEr99,defense,68,,,,,
player,201909220cle,ram,WeddEr99,def_pct,100%,,,,,
player,201909220cle,ram,WeddEr99,special_teams,0,,,,,
player,201909220cle,ram,WeddEr99,st_pct,0%,,,,,
player,201909220cle,ram,JohnJo10,pos,SS,,,,,
player,201909220cle,ram,JohnJo10,offense,0,,,,,
player,201909220cle,ram,JohnJo10,off_pct,0%,,,,,
player,201909220cle,ram,JohnJo10,defense,68,,,,,
player,201909220cle,ram,JohnJo10,def_pct,100%,,,,,
player,201909220cle,ram,JohnJo10,special_teams,0,,,,,
player,201909220cle,ram,JohnJo10,st_pct,0%,,,,,
player,201909220cle,ram,TaliAq99,pos,CB,,,,,
player,201909220cle,ram,TaliAq99,offense,0,,,,,
player,201909220cle,ram,TaliAq99,off_pct,0%,,,,,
player,201909220cle,ram,TaliAq99,defense,66,,,,,
player,201909220cle,ram,TaliAq99,def_pct,97%,,,,,
player,201909220cle,ram,TaliAq99,special_teams,0,,,,,
player,201909220cle,ram,TaliAq99,st_pct,0%,,,,,
player,201909220cle,ram,DonaAa00,pos,DT,,,,,
player,201909220cle,ram,DonaAa00,offense,0,,,,,
player,201909220cle,ram,DonaAa00,off_pct,0%,,,,,
player,201909220cle,ram,DonaAa00,defense,63,,,,,
player,201909220cle,ram,DonaAa00,def_pct,93%,,,,,
player,201909220cle,ram,DonaAa00,special_teams,5,,,,,
player,201909220cle,ram,DonaAa00,st_pct,21%,,,,,
player,201909220cle,ram,RobeNi00,pos,CB,,,,,
player,201909220cle,ram,RobeNi00,offense,0,,,,,
player,201909220cle,ram,RobeNi00,off_pct,0%,,,,,
player,201909220cle,ram,RobeNi00,defense,56,,,,,
player,201909220cle,ram,RobeNi00,def_pct,82%,,,,,
player,201909220cle,ram,RobeNi00,special_teams,5,,,,,
player,201909220cle,ram,RobeNi00,st_pct,21%,,,,,
player,201909220cle,ram,FowlDa00,pos,LB,,,,,
player,201909220cle,ram,FowlDa00,offense,0,,,,,
player,201909220cle,ram,FowlDa00,off_pct,0%,,,,,
player,201909220cle,ram,FowlDa00,defense,56,,,,,
player,201909220cle,ram,FowlDa00,def_pct,82%,,,,,
player,201909220cle,ram,FowlDa00,special_teams,5,,,,,
player,201909220cle,ram,FowlDa00,st_pct,21%,,,,,
player,201909220cle,ram,RappTa00,pos,SS,,,,,
player,201909220cle,ram,RappTa00,offense,0,,,,,
player,201909220cle,ram,RappTa00,off_pct,0%,,,,,
player,201909220cle,ram,RappTa00,defense,52,,,,,
player,201909220cle,ram,RappTa00,def_pct,76%,,,,,
player,201909220cle,ram,RappTa00,special_teams,9,,,,,
player,201909220cle,ram,RappTa00,st_pct,38%,,,,,
player,201909220cle,ram,BrocMi00,pos,DE,,,,,
player,201909220cle,ram,BrocMi00,offense,0,,,,,
player,201909220cle,ram,BrocMi00,off_pct,0%,,,,,
player,201909220cle,ram,BrocMi00,defense,52,,,,,
player,201909220cle,ram,BrocMi00,def_pct,76%,,,,,
player,201909220cle,ram,BrocMi00,special_teams,5,,,,,
player,201909220cle,ram,BrocMi00,st_pct,21%,,,,,
player,201909220cle,ram,MattCl99,pos,LB,,,,,
player,201909220cle,ram,MattCl99,offense,0,,,,,
player,201909220cle,ram,MattCl99,off_pct,0%,,,,,
player,201909220cle,ram,MattCl99,defense,45,,,,,
player,201909220cle,ram,MattCl99,def_pct,66%,,,,,
player,201909220cle,ram,MattCl99,special_teams,0,,,,,
player,201909220cle,ram,MattCl99,st_pct,0%,,,,,
player,201909220cle,ram,EbukSa00,pos,LB,,,,,
player,201909220cle,ram,EbukSa00,offense,0,,,,,
player,201909220cle,ram,EbukSa00,off_pct,0%,,,,,
player,201909220cle,ram,EbukSa00,defense,35,,,,,
player,201909220cle,ram,EbukSa00,def_pct,51%,,,,,
player,201909220cle,ram,EbukSa00,special_teams,9,,,,,
player,201909220cle,ram,EbukSa00,st_pct,38%,,,,,
player,201909220cle,ram,JoseSe00,pos,NT,,,,,
player,201909220cle,ram,JoseSe00,offense,0,,,,,
player,201909220cle,ram,JoseSe00,off_pct,0%,,,,,
player,201909220cle,ram,JoseSe00,defense,16,,,,,
player,201909220cle,ram,JoseSe00,def_pct,24%,,,,,
player,201909220cle,ram,JoseSe00,special_teams,4,,,,,
player,201909220cle,ram,JoseSe00,st_pct,17%,,,,,
player,201909220cle,ram,HageBr00,pos,LB,,,,,
player,201909220cle,ram,HageBr00,offense,0,,,,,
player,201909220cle,ram,HageBr00,off_pct,0%,,,,,
player,201909220cle,ram,HageBr00,defense,12,,,,,
player,201909220cle,ram,HageBr00,def_pct,18%,,,,,
player,201909220cle,ram,HageBr00,special_teams,13,,,,,
player,201909220cle,ram,HageBr00,st_pct,54%,,,,,
player,201909220cle,ram,FoxxMo00,pos,DE,,,,,
player,201909220cle,ram,FoxxMo00,offense,0,,,,,
player,201909220cle,ram,FoxxMo00,off_pct,0%,,,,,
player,201909220cle,ram,FoxxMo00,defense,12,,,,,
player,201909220cle,ram,FoxxMo00,def_pct,18%,,,,,
player,201909220cle,ram,FoxxMo00,special_teams,5,,,,,
player,201909220cle,ram,FoxxMo00,st_pct,21%,,,,,
player,201909220cle,ram,SmarTa00,pos,DT,,,,,
player,201909220cle,ram,SmarTa00,offense,0,,,,,
player,201909220cle,ram,SmarTa00,off_pct,0%,,,,,
player,201909220cle,ram,SmarTa00,defense,9,,,,,
player,201909220cle,ram,SmarTa00,def_pct,13%,,,,,
player,201909220cle,ram,SmarTa00,special_teams,0,,,,,
player,201909220cle,ram,SmarTa00,st_pct,0%,,,,,
player,201909220cle,ram,HillTr01,pos,CB,,,,,
player,201909220cle,ram,HillTr01,offense,0,,,,,
player,201909220cle,ram,HillTr01,off_pct,0%,,,,,
player,201909220cle,ram,HillTr01,defense,2,,,,,
player,201909220cle,ram,HillTr01,def_pct,3%,,,,,
player,201909220cle,ram,HillTr01,special_teams,18,,,,,
player,201909220cle,ram,HillTr01,st_pct,75%,,,,,
player,201909220cle,ram,ChriMa00,pos,FS,,,,,
player,201909220cle,ram,ChriMa00,offense,0,,,,,
player,201909220cle,ram,ChriMa00,off_pct,0%,,,,,
player,201909220cle,ram,ChriMa00,defense,0,,,,,
player,201909220cle,ram,ChriMa00,def_pct,0%,,,,,
player,201909220cle,ram,ChriMa00,special_teams,19,,,,,
player,201909220cle,ram,ChriMa00,st_pct,79%,,,,,
player,201909220cle,ram,ScotNi01,pos,FS,,,,,
player,201909220cle,ram,ScotNi01,offense,0,,,,,
player,201909220cle,ram,ScotNi01,off_pct,0%,,,,,
player,201909220cle,ram,ScotNi01,defense,0,,,,,
player,201909220cle,ram,ScotNi01,def_pct,0%,,,,,
player,201909220cle,ram,ScotNi01,special_teams,17,,,,,
player,201909220cle,ram,ScotNi01,st_pct,71%,,,,,
player,201909220cle,ram,WillDa09,pos,CB,,,,,
player,201909220cle,ram,WillDa09,offense,0,,,,,
player,201909220cle,ram,WillDa09,off_pct,0%,,,,,
player,201909220cle,ram,WillDa09,defense,0,,,,,
player,201909220cle,ram,WillDa09,def_pct,0%,,,,,
player,201909220cle,ram,WillDa09,special_teams,14,,,,,
player,201909220cle,ram,WillDa09,st_pct,59%,,,,,
player,201909220cle,ram,HowaTr00,pos,LB,,,,,
player,201909220cle,ram,HowaTr00,offense,0,,,,,
player,201909220cle,ram,HowaTr00,off_pct,0%,,,,,
player,201909220cle,ram,HowaTr00,defense,0,,,,,
player,201909220cle,ram,HowaTr00,def_pct,0%,,,,,
player,201909220cle,ram,HowaTr00,special_teams,14,,,,,
player,201909220cle,ram,HowaTr00,st_pct,59%,,,,,
player,201909220cle,ram,PatrNa00,pos,LB,,,,,
player,201909220cle,ram,PatrNa00,offense,0,,,,,
player,201909220cle,ram,PatrNa00,off_pct,0%,,,,,
player,201909220cle,ram,PatrNa00,defense,0,,,,,
player,201909220cle,ram,PatrNa00,def_pct,0%,,,,,
player,201909220cle,ram,PatrNa00,special_teams,12,,,,,
player,201909220cle,ram,PatrNa00,st_pct,50%,,,,,
player,201909220cle,ram,ReedTr01,pos,LB,,,,,
player,201909220cle,ram,ReedTr01,offense,0,,,,,
player,201909220cle,ram,ReedTr01,off_pct,0%,,,,,
player,201909220cle,ram,ReedTr01,defense,0,,,,,
player,201909220cle,ram,ReedTr01,def_pct,0%,,,,,
player,201909220cle,ram,ReedTr01,special_teams,12,,,,,
player,201909220cle,ram,ReedTr01,st_pct,50%,,,,,
player,201909220cle,ram,ZuerGr00,pos,K,,,,,
player,201909220cle,ram,ZuerGr00,offense,0,,,,,
player,201909220cle,ram,ZuerGr00,off_pct,0%,,,,,
player,201909220cle,ram,ZuerGr00,defense,0,,,,,
player,201909220cle,ram,ZuerGr00,def_pct,0%,,,,,
player,201909220cle,ram,ZuerGr00,special_teams,10,,,,,
player,201909220cle,ram,ZuerGr00,st_pct,42%,,,,,
player,201909220cle,ram,NatsJo00,pos,WR,,,,,
player,201909220cle,ram,NatsJo00,offense,0,,,,,
player,201909220cle,ram,NatsJo00,off_pct,0%,,,,,
player,201909220cle,ram,NatsJo00,defense,0,,,,,
player,201909220cle,ram,NatsJo00,def_pct,0%,,,,,
player,201909220cle,ram,NatsJo00,special_teams,9,,,,,
player,201909220cle,ram,NatsJo00,st_pct,38%,,,,,
player,201909220cle,ram,ThomMi04,pos,WR,,,,,
player,201909220cle,ram,ThomMi04,offense,0,,,,,
player,201909220cle,ram,ThomMi04,off_pct,0%,,,,,
player,201909220cle,ram,ThomMi04,defense,0,,,,,
player,201909220cle,ram,ThomMi04,def_pct,0%,,,,,
player,201909220cle,ram,ThomMi04,special_teams,9,,,,,
player,201909220cle,ram,ThomMi04,st_pct,38%,,,,,
player,201909220cle,ram,McQuJa00,pos,LS,,,,,
player,201909220cle,ram,McQuJa00,offense,0,,,,,
player,201909220cle,ram,McQuJa00,off_pct,0%,,,,,
player,201909220cle,ram,McQuJa00,defense,0,,,,,
player,201909220cle,ram,McQuJa00,def_pct,0%,,,,,
player,201909220cle,ram,McQuJa00,special_teams,7,,,,,
player,201909220cle,ram,McQuJa00,st_pct,29%,,,,,
player,201909220cle,ram,HekkJo00,pos,P,,,,,
player,201909220cle,ram,HekkJo00,offense,0,,,,,
player,201909220cle,ram,HekkJo00,off_pct,0%,,,,,
player,201909220cle,ram,HekkJo00,defense,0,,,,,
player,201909220cle,ram,HekkJo00,def_pct,0%,,,,,
player,201909220cle,ram,HekkJo00,special_teams,7,,,,,
player,201909220cle,ram,HekkJo00,st_pct,29%,,,,,
player,201909220cle,ram,ShelCo00,pos,C,,,,,
player,201909220cle,ram,ShelCo00,offense,0,,,,,
player,201909220cle,ram,ShelCo00,off_pct,0%,,,,,
player,201909220cle,ram,ShelCo00,defense,0,,,,,
player,201909220cle,ram,ShelCo00,def_pct,0%,,,,,
player,201909220cle,ram,ShelCo00,special_teams,5,,,,,
player,201909220cle,ram,ShelCo00,st_pct,21%,,,,,
player,201909220cle,ram,EdwaDa01,pos,T,,,,,
player,201909220cle,ram,EdwaDa01,offense,0,,,,,
player,201909220cle,ram,EdwaDa01,off_pct,0%,,,,,
player,201909220cle,ram,EdwaDa01,defense,0,,,,,
player,201909220cle,ram,EdwaDa01,def_pct,0%,,,,,
player,201909220cle,ram,EdwaDa01,special_teams,5,,,,,
player,201909220cle,ram,EdwaDa01,st_pct,21%,,,,,
