game,2019,5,20191006,201910060was,nwe,"New England Patriots",33,was,"Washington Redskins",7
player,201910060was,was,SweaMo00,qb_hits,0,,,,,
player,201910060was,was,SweaMo00,fumbles_rec,0,,,,,
player,201910060was,was,SweaMo00,fumbles_rec_yds,0,,,,,
player,201910060was,was,SweaMo00,fumbles_rec_td,0,,,,,
player,201910060was,was,SweaMo00,fumbles_forced,0,,,,,
player,201910060was,was,AndeRy00,def_int,0,,,,,
player,201910060was,was,AndeRy00,def_int_yds,0,,,,,
player,201910060was,was,AndeRy00,def_int_td,0,,,,,
player,201910060was,was,AndeRy00,def_int_long,0,,,,,
player,201910060was,was,AndeRy00,pass_defended,0,,,,,
player,201910060was,was,AndeRy00,sacks,0.0,,,,,
player,201910060was,was,AndeRy00,tackles_combined,1,,,,,
player,201910060was,was,AndeRy00,tackles_solo,1,,,,,
player,201910060was,was,AndeRy00,tackles_assists,0,,,,,
player,201910060was,was,AndeRy00,tackles_loss,0,,,,,
player,201910060was,was,AndeRy00,qb_hits,1,,,,,
player,201910060was,was,AndeRy00,fumbles_rec,0,,,,,
player,201910060was,was,AndeRy00,fumbles_rec_yds,0,,,,,
player,201910060was,was,AndeRy00,fumbles_rec_td,0,,,,,
player,201910060was,was,AndeRy00,fumbles_forced,0,,,,,
player,201910060was,was,EverDe01,def_int,0,,,,,
player,201910060was,was,EverDe01,def_int_yds,0,,,,,
player,201910060was,was,EverDe01,def_int_td,0,,,,,
player,201910060was,was,EverDe01,def_int_long,0,,,,,
player,201910060was,was,EverDe01,pass_defended,0,,,,,
player,201910060was,was,EverDe01,sacks,0.0,,,,,
player,201910060was,was,EverDe01,tackles_combined,1,,,,,
player,201910060was,was,EverDe01,tackles_solo,1,,,,,
player,201910060was,was,EverDe01,tackles_assists,0,,,,,
player,201910060was,was,EverDe01,tackles_loss,0,,,,,
player,201910060was,was,EverDe01,qb_hits,0,,,,,
player,201910060was,was,EverDe01,fumbles_rec,0,,,,,
player,201910060was,was,EverDe01,fumbles_rec_yds,0,,,,,
player,201910060was,was,EverDe01,fumbles_rec_td,0,,,,,
player,201910060was,was,EverDe01,fumbles_forced,0,,,,,
player,201910060was,was,HestTr00,def_int,0,,,,,
player,201910060was,was,HestTr00,def_int_yds,0,,,,,
player,201910060was,was,HestTr00,def_int_td,0,,,,,
player,201910060was,was,HestTr00,def_int_long,0,,,,,
player,201910060was,was,HestTr00,pass_defended,0,,,,,
player,201910060was,was,HestTr00,sacks,0.0,,,,,
player,201910060was,was,HestTr00,tackles_combined,1,,,,,
player,201910060was,was,HestTr00,tackles_solo,0,,,,,
player,201910060was,was,HestTr00,tackles_assists,1,,,,,
player,201910060was,was,HestTr00,tackles_loss,0,,,,,
player,201910060was,was,HestTr00,qb_hits,0,,,,,
player,201910060was,was,HestTr00,fumbles_rec,0,,,,,
player,201910060was,was,HestTr00,fumbles_rec_yds,0,,,,,
player,201910060was,was,HestTr00,fumbles_rec_td,0,,,,,
player,201910060was,was,HestTr00,fumbles_forced,0,,,,,
player,201910060was,was,McCoCo00,def_int,0,,,,,
player,201910060was,was,McCoCo00,def_int_yds,0,,,,,
player,201910060was,was,McCoCo00,def_int_td,0,,,,,
player,201910060was,was,McCoCo00,def_int_long,0,,,,,
player,201910060was,was,McCoCo00,pass_defended,0,,,,,
player,201910060was,was,McCoCo00,sacks,0.0,,,,,
player,201910060was,was,McCoCo00,tackles_combined,0,,,,,
player,201910060was,was,McCoCo00,tackles_solo,0,,,,,
player,201910060was,was,McCoCo00,tackles_assists,0,,,,,
player,201910060was,was,McCoCo00,tackles_loss,0,,,,,
player,201910060was,was,McCoCo00,qb_hits,0,,,,,
player,201910060was,was,McCoCo00,fumbles_rec,1,,,,,
player,201910060was,was,McCoCo00,fumbles_rec_yds,0,,,,,
player,201910060was,was,McCoCo00,fumbles_rec_td,0,,,,,
player,201910060was,was,McCoCo00,fumbles_forced,0,,,,,
player,201910060was,nwe,OlszGu00,kick_ret,0,,,,,
player,201910060was,nwe,OlszGu00,kick_ret_yds,0,,,,,
player,201910060was,nwe,OlszGu00,kick_ret_yds_per_ret,,,,,,
player,201910060was,nwe,OlszGu00,kick_ret_td,0,,,,,
player,201910060was,nwe,OlszGu00,kick_ret_long,0,,,,,
player,201910060was,nwe,OlszGu00,punt_ret,3,,,,,
player,201910060was,nwe,OlszGu00,punt_ret_yds,49,,,,,
player,201910060was,nwe,OlszGu00,punt_ret_yds_per_ret,16.3,,,,,
player,201910060was,nwe,OlszGu00,punt_ret_td,0,,,,,
player,201910060was,nwe,OlszGu00,punt_ret_long,19,,,,,
player,201910060was,was,QuinTr00,kick_ret,0,,,,,
player,201910060was,was,QuinTr00,kick_ret_yds,0,,,,,
player,201910060was,was,QuinTr00,kick_ret_yds_per_ret,,,,,,
player,201910060was,was,QuinTr00,kick_ret_td,0,,,,,
player,201910060was,was,QuinTr00,kick_ret_long,0,,,,,
player,201910060was,was,QuinTr00,punt_ret,1,,,,,
player,201910060was,was,QuinTr00,punt_ret_yds,9,,,,,
player,201910060was,was,QuinTr00,punt_ret_yds_per_ret,9.0,,,,,
player,201910060was,was,QuinTr00,punt_ret_td,0,,,,,
player,201910060was,was,QuinTr00,punt_ret_long,9,,,,,
player,201910060was,nwe,nugenmik01,xpm,3,,,,,
player,201910060was,nwe,nugenmik01,xpa,4,,,,,
player,201910060was,nwe,nugenmik01,fgm,2,,,,,
player,201910060was,nwe,nugenmik01,fga,2,,,,,
player,201910060was,nwe,nugenmik01,punt,0,,,,,
player,201910060was,nwe,nugenmik01,punt_yds,0,,,,,
player,201910060was,nwe,nugenmik01,punt_yds_per_punt,,,,,,
player,201910060was,nwe,nugenmik01,punt_long,0,,,,,
player,201910060was,nwe,BailJa00,xpm,,,,,,
player,201910060was,nwe,BailJa00,xpa,,,,,,
player,201910060was,nwe,BailJa00,fgm,,,,,,
player,201910060was,nwe,BailJa00,fga,,,,,,
player,201910060was,nwe,BailJa00,punt,6,,,,,
player,201910060was,nwe,BailJa00,punt_yds,286,,,,,
player,201910060was,nwe,BailJa00,punt_yds_per_punt,47.7,,,,,
player,201910060was,nwe,BailJa00,punt_long,57,,,,,
player,201910060was,was,HopkDu00,xpm,1,,,,,
player,201910060was,was,HopkDu00,xpa,1,,,,,
player,201910060was,was,HopkDu00,fgm,,,,,,
player,201910060was,was,HopkDu00,fga,,,,,,
player,201910060was,was,HopkDu00,punt,0,,,,,
player,201910060was,was,HopkDu00,punt_yds,0,,,,,
player,201910060was,was,HopkDu00,punt_yds_per_punt,,,,,,
player,201910060was,was,HopkDu00,punt_long,0,,,,,
player,201910060was,was,WayxTr00,xpm,,,,,,
player,201910060was,was,WayxTr00,xpa,,,,,,
player,201910060was,was,WayxTr00,fgm,,,,,,
player,201910060was,was,WayxTr00,fga,,,,,,
player,201910060was,was,WayxTr00,punt,10,,,,,
player,201910060was,was,WayxTr00,punt_yds,500,,,,,
player,201910060was,was,WayxTr00,punt_yds_per_punt,50.0,,,,,
player,201910060was,was,WayxTr00,punt_long,62,,,,,
player,201910060was,was,MartWe00,pos,G,,,,,
player,201910060was,was,MartWe00,offense,59,,,,,
player,201910060was,was,MartWe00,off_pct,100%,,,,,
player,201910060was,was,MartWe00,defense,0,,,,,
player,201910060was,was,MartWe00,def_pct,0%,,,,,
player,201910060was,was,MartWe00,special_teams,1,,,,,
player,201910060was,was,MartWe00,st_pct,3%,,,,,
player,201910060was,was,FlowEr00,pos,G,,,,,
player,201910060was,was,FlowEr00,offense,59,,,,,
player,201910060was,was,FlowEr00,off_pct,100%,,,,,
player,201910060was,was,FlowEr00,defense,0,,,,,
player,201910060was,was,FlowEr00,def_pct,0%,,,,,
player,201910060was,was,FlowEr00,special_teams,1,,,,,
player,201910060was,was,FlowEr00,st_pct,3%,,,,,
player,201910060was,was,BergTo00,pos,G,,,,,
player,201910060was,was,BergTo00,offense,59,,,,,
player,201910060was,was,BergTo00,off_pct,100%,,,,,
player,201910060was,was,BergTo00,defense,0,,,,,
player,201910060was,was,BergTo00,def_pct,0%,,,,,
player,201910060was,was,BergTo00,special_teams,1,,,,,
player,201910060was,was,BergTo00,st_pct,3%,,,,,
player,201910060was,was,McCoCo00,pos,QB,,,,,
player,201910060was,was,McCoCo00,offense,59,,,,,
player,201910060was,was,McCoCo00,off_pct,100%,,,,,
player,201910060was,was,McCoCo00,defense,0,,,,,
player,201910060was,was,McCoCo00,def_pct,0%,,,,,
player,201910060was,was,McCoCo00,special_teams,0,,,,,
player,201910060was,was,McCoCo00,st_pct,0%,,,,,
player,201910060was,was,MoseMo00,pos,T,,,,,
player,201910060was,was,MoseMo00,offense,58,,,,,
player,201910060was,was,MoseMo00,off_pct,98%,,,,,
player,201910060was,was,MoseMo00,defense,0,,,,,
player,201910060was,was,MoseMo00,def_pct,0%,,,,,
player,201910060was,was,MoseMo00,special_teams,1,,,,,
player,201910060was,was,MoseMo00,st_pct,3%,,,,,
player,201910060was,was,McLaTe00,pos,WR,,,,,
player,201910060was,was,McLaTe00,offense,56,,,,,
player,201910060was,was,McLaTe00,off_pct,95%,,,,,
player,201910060was,was,McLaTe00,defense,0,,,,,
player,201910060was,was,McLaTe00,def_pct,0%,,,,,
player,201910060was,was,McLaTe00,special_teams,0,,,,,
player,201910060was,was,McLaTe00,st_pct,0%,,,,,
player,201910060was,was,RichPa01,pos,WR,,,,,
player,201910060was,was,RichPa01,offense,51,,,,,
player,201910060was,was,RichPa01,off_pct,86%,,,,,
player,201910060was,was,RichPa01,defense,0,,,,,
player,201910060was,was,RichPa01,def_pct,0%,,,,,
player,201910060was,was,RichPa01,special_teams,0,,,,,
player,201910060was,was,RichPa01,st_pct,0%,,,,,
player,201910060was,was,PennDo20,pos,T,,,,,
player,201910060was,was,PennDo20,offense,50,,,,,
player,201910060was,was,PennDo20,off_pct,85%,,,,,
player,201910060was,was,PennDo20,defense,0,,,,,
player,201910060was,was,PennDo20,def_pct,0%,,,,,
player,201910060was,was,PennDo20,special_teams,0,,,,,
player,201910060was,was,PennDo20,st_pct,0%,,,,,
player,201910060was,was,QuinTr00,pos,WR,,,,,
player,201910060was,was,QuinTr00,offense,45,,,,,
player,201910060was,was,QuinTr00,off_pct,76%,,,,,
player,201910060was,was,QuinTr00,defense,0,,,,,
player,201910060was,was,QuinTr00,def_pct,0%,,,,,
player,201910060was,was,QuinTr00,special_teams,7,,,,,
player,201910060was,was,QuinTr00,st_pct,21%,,,,,
player,201910060was,was,SimsSt00,pos,WR,,,,,
player,201910060was,was,SimsSt00,offense,32,,,,,
player,201910060was,was,SimsSt00,off_pct,54%,,,,,
player,201910060was,was,SimsSt00,defense,0,,,,,
player,201910060was,was,SimsSt00,def_pct,0%,,,,,
player,201910060was,was,SimsSt00,special_teams,7,,,,,
player,201910060was,was,SimsSt00,st_pct,21%,,,,,
player,201910060was,was,ThomCh03,pos,RB,,,,,
player,201910060was,was,ThomCh03,offense,32,,,,,
player,201910060was,was,ThomCh03,off_pct,54%,,,,,
player,201910060was,was,ThomCh03,defense,0,,,,,
player,201910060was,was,ThomCh03,def_pct,0%,,,,,
player,201910060was,was,ThomCh03,special_teams,0,,,,,
player,201910060was,was,ThomCh03,st_pct,0%,,,,,
player,201910060was,was,SpriJe00,pos,TE,,,,,
player,201910060was,was,SpriJe00,offense,27,,,,,
player,201910060was,was,SpriJe00,off_pct,46%,,,,,
player,201910060was,was,SpriJe00,defense,0,,,,,
player,201910060was,was,SpriJe00,def_pct,0%,,,,,
player,201910060was,was,SpriJe00,special_teams,18,,,,,
player,201910060was,was,SpriJe00,st_pct,55%,,,,,
player,201910060was,was,PeteAd01,pos,RB,,,,,
player,201910060was,was,PeteAd01,offense,16,,,,,
player,201910060was,was,PeteAd01,off_pct,27%,,,,,
player,201910060was,was,PeteAd01,defense,0,,,,,
player,201910060was,was,PeteAd01,def_pct,0%,,,,,
player,201910060was,was,PeteAd01,special_teams,0,,,,,
player,201910060was,was,PeteAd01,st_pct,0%,,,,,
player,201910060was,was,ChriGe01,pos,T,,,,,
player,201910060was,was,ChriGe01,offense,14,,,,,
player,201910060was,was,ChriGe01,off_pct,24%,,,,,
player,201910060was,was,ChriGe01,defense,0,,,,,
player,201910060was,was,ChriGe01,def_pct,0%,,,,,
player,201910060was,was,ChriGe01,special_teams,1,,,,,
player,201910060was,was,ChriGe01,st_pct,3%,,,,,
player,201910060was,was,CunnJe00,pos,TE,,,,,
player,201910060was,was,CunnJe00,offense,13,,,,,
player,201910060was,was,CunnJe00,off_pct,22%,,,,,
player,201910060was,was,CunnJe00,defense,0,,,,,
player,201910060was,was,CunnJe00,def_pct,0%,,,,,
player,201910060was,was,CunnJe00,special_teams,12,,,,,
player,201910060was,was,CunnJe00,st_pct,36%,,,,,
player,201910060was,was,SmalWe00,pos,RB,,,,,
player,201910060was,was,SmalWe00,offense,11,,,,,
player,201910060was,was,SmalWe00,off_pct,19%,,,,,
player,201910060was,was,SmalWe00,defense,0,,,,,
player,201910060was,was,SmalWe00,def_pct,0%,,,,,
player,201910060was,was,SmalWe00,special_teams,24,,,,,
player,201910060was,was,SmalWe00,st_pct,73%,,,,,
player,201910060was,was,HarmKe00,pos,WR,,,,,
player,201910060was,was,HarmKe00,offense,6,,,,,
player,201910060was,was,HarmKe00,off_pct,10%,,,,,
player,201910060was,was,HarmKe00,defense,0,,,,,
player,201910060was,was,HarmKe00,def_pct,0%,,,,,
player,201910060was,was,HarmKe00,special_teams,14,,,,,
player,201910060was,was,HarmKe00,st_pct,42%,,,,,
player,201910060was,was,SimsCa00,pos,WR,,,,,
player,201910060was,was,SimsCa00,offense,2,,,,,
player,201910060was,was,SimsCa00,off_pct,3%,,,,,
player,201910060was,was,SimsCa00,defense,0,,,,,
player,201910060was,was,SimsCa00,def_pct,0%,,,,,
player,201910060was,was,SimsCa00,special_teams,0,,,,,
player,201910060was,was,SimsCa00,st_pct,0%,,,,,
player,201910060was,was,NichMo00,pos,FS,,,,,
player,201910060was,was,NichMo00,offense,0,,,,,
player,201910060was,was,NichMo00,off_pct,0%,,,,,
player,201910060was,was,NichMo00,defense,78,,,,,
player,201910060was,was,NichMo00,def_pct,100%,,,,,
player,201910060was,was,NichMo00,special_teams,2,,,,,
player,201910060was,was,NichMo00,st_pct,6%,,,,,
player,201910060was,was,NormJo01,pos,CB,,,,,
player,201910060was,was,NormJo01,offense,0,,,,,
player,201910060was,was,NormJo01,off_pct,0%,,,,,
player,201910060was,was,NormJo01,defense,78,,,,,
player,201910060was,was,NormJo01,def_pct,100%,,,,,
player,201910060was,was,NormJo01,special_teams,0,,,,,
player,201910060was,was,NormJo01,st_pct,0%,,,,,
player,201910060was,was,BostJo00,pos,LB,,,,,
player,201910060was,was,BostJo00,offense,0,,,,,
player,201910060was,was,BostJo00,off_pct,0%,,,,,
player,201910060was,was,BostJo00,defense,78,,,,,
player,201910060was,was,BostJo00,def_pct,100%,,,,,
player,201910060was,was,BostJo00,special_teams,0,,,,,
player,201910060was,was,BostJo00,st_pct,0%,,,,,
player,201910060was,was,CollLa00,pos,SS,,,,,
player,201910060was,was,CollLa00,offense,0,,,,,
player,201910060was,was,CollLa00,off_pct,0%,,,,,
player,201910060was,was,CollLa00,defense,78,,,,,
player,201910060was,was,CollLa00,def_pct,100%,,,,,
player,201910060was,was,CollLa00,special_teams,0,,,,,
player,201910060was,was,CollLa00,st_pct,0%,,,,,
player,201910060was,was,DunbQu00,pos,CB,,,,,
player,201910060was,was,DunbQu00,offense,0,,,,,
player,201910060was,was,DunbQu00,off_pct,0%,,,,,
player,201910060was,was,DunbQu00,defense,69,,,,,
player,201910060was,was,DunbQu00,def_pct,88%,,,,,
player,201910060was,was,DunbQu00,special_teams,0,,,,,
player,201910060was,was,DunbQu00,st_pct,0%,,,,,
player,201910060was,was,KerrRy00,pos,LB,,,,,
player,201910060was,was,KerrRy00,offense,0,,,,,
player,201910060was,was,KerrRy00,off_pct,0%,,,,,
player,201910060was,was,KerrRy00,defense,65,,,,,
player,201910060was,was,KerrRy00,def_pct,83%,,,,,
player,201910060was,was,KerrRy00,special_teams,0,,,,,
player,201910060was,was,KerrRy00,st_pct,0%,,,,,
player,201910060was,was,HolcCo00,pos,LB,,,,,
player,201910060was,was,HolcCo00,offense,0,,,,,
player,201910060was,was,HolcCo00,off_pct,0%,,,,,
player,201910060was,was,HolcCo00,defense,61,,,,,
player,201910060was,was,HolcCo00,def_pct,78%,,,,,
player,201910060was,was,HolcCo00,special_teams,25,,,,,
player,201910060was,was,HolcCo00,st_pct,76%,,,,,
player,201910060was,was,IoanMa01,pos,DE,,,,,
player,201910060was,was,IoanMa01,offense,0,,,,,
player,201910060was,was,IoanMa01,off_pct,0%,,,,,
player,201910060was,was,IoanMa01,defense,59,,,,,
player,201910060was,was,IoanMa01,def_pct,76%,,,,,
player,201910060was,was,IoanMa01,special_teams,9,,,,,
player,201910060was,was,IoanMa01,st_pct,27%,,,,,
player,201910060was,was,AlleJo01,pos,DE,,,,,
player,201910060was,was,AlleJo01,offense,0,,,,,
player,201910060was,was,AlleJo01,off_pct,0%,,,,,
player,201910060was,was,AlleJo01,defense,58,,,,,
player,201910060was,was,AlleJo01,def_pct,74%,,,,,
player,201910060was,was,AlleJo01,special_teams,0,,,,,
player,201910060was,was,AlleJo01,st_pct,0%,,,,,
player,201910060was,was,PaynDa00,pos,NT,,,,,
player,201910060was,was,PaynDa00,offense,0,,,,,
player,201910060was,was,PaynDa00,off_pct,0%,,,,,
player,201910060was,was,PaynDa00,defense,54,,,,,
player,201910060was,was,PaynDa00,def_pct,69%,,,,,
player,201910060was,was,PaynDa00,special_teams,0,,,,,
player,201910060was,was,PaynDa00,st_pct,0%,,,,,
player,201910060was,was,SweaMo00,pos,LB,,,,,
player,201910060was,was,SweaMo00,offense,0,,,,,
player,201910060was,was,SweaMo00,off_pct,0%,,,,,
player,201910060was,was,SweaMo00,defense,46,,,,,
player,201910060was,was,SweaMo00,def_pct,59%,,,,,
player,201910060was,was,SweaMo00,special_teams,8,,,,,
player,201910060was,was,SweaMo00,st_pct,24%,,,,,
player,201910060was,was,MoreFa00,pos,CB,,,,,
player,201910060was,was,MoreFa00,offense,0,,,,,
player,201910060was,was,MoreFa00,off_pct,0%,,,,,
player,201910060was,was,MoreFa00,defense,39,,,,,
player,201910060was,was,MoreFa00,def_pct,50%,,,,,
player,201910060was,was,MoreFa00,special_teams,0,,,,,
player,201910060was,was,MoreFa00,st_pct,0%,,,,,
player,201910060was,was,AndeRy00,pos,LB,,,,,
player,201910060was,was,AndeRy00,offense,0,,,,,
player,201910060was,was,AndeRy00,off_pct,0%,,,,,
player,201910060was,was,AndeRy00,defense,24,,,,,
player,201910060was,was,AndeRy00,def_pct,31%,,,,,
player,201910060was,was,AndeRy00,special_teams,29,,,,,
player,201910060was,was,AndeRy00,st_pct,88%,,,,,
player,201910060was,was,SettTi00,pos,NT,,,,,
player,201910060was,was,SettTi00,offense,0,,,,,
player,201910060was,was,SettTi00,off_pct,0%,,,,,
player,201910060was,was,SettTi00,defense,24,,,,,
player,201910060was,was,SettTi00,def_pct,31%,,,,,
player,201910060was,was,SettTi00,special_teams,9,,,,,
player,201910060was,was,SettTi00,st_pct,27%,,,,,
player,201910060was,was,McKiCa01,pos,LB,,,,,
player,201910060was,was,McKiCa01,offense,0,,,,,
player,201910060was,was,McKiCa01,off_pct,0%,,,,,
player,201910060was,was,McKiCa01,defense,11,,,,,
player,201910060was,was,McKiCa01,def_pct,14%,,,,,
player,201910060was,was,McKiCa01,special_teams,5,,,,,
player,201910060was,was,McKiCa01,st_pct,15%,,,,,
player,201910060was,was,DionSh00,pos,LB,,,,,
player,201910060was,was,DionSh00,offense,0,,,,,
player,201910060was,was,DionSh00,off_pct,0%,,,,,
player,201910060was,was,DionSh00,defense,10,,,,,
player,201910060was,was,DionSh00,def_pct,13%,,,,,
player,201910060was,was,DionSh00,special_teams,32,,,,,
player,201910060was,was,DionSh00,st_pct,97%,,,,,
player,201910060was,was,EverDe01,pos,SS,,,,,
player,201910060was,was,EverDe01,offense,0,,,,,
player,201910060was,was,EverDe01,off_pct,0%,,,,,
player,201910060was,was,EverDe01,defense,8,,,,,
player,201910060was,was,EverDe01,def_pct,10%,,,,,
player,201910060was,was,EverDe01,special_teams,32,,,,,
player,201910060was,was,EverDe01,st_pct,97%,,,,,
player,201910060was,was,MoreJi00,pos,CB,,,,,
player,201910060was,was,MoreJi00,offense,0,,,,,
player,201910060was,was,MoreJi00,off_pct,0%,,,,,
player,201910060was,was,MoreJi00,defense,8,,,,,
player,201910060was,was,MoreJi00,def_pct,10%,,,,,
player,201910060was,was,MoreJi00,special_teams,13,,,,,
player,201910060was,was,MoreJi00,st_pct,39%,,,,,
player,201910060was,was,HestTr00,pos,DT,,,,,
player,201910060was,was,HestTr00,offense,0,,,,,
player,201910060was,was,HestTr00,off_pct,0%,,,,,
player,201910060was,was,HestTr00,defense,6,,,,,
player,201910060was,was,HestTr00,def_pct,8%,,,,,
player,201910060was,was,HestTr00,special_teams,8,,,,,
player,201910060was,was,HestTr00,st_pct,24%,,,,,
player,201910060was,was,SpenNo00,pos,DE,,,,,
player,201910060was,was,SpenNo00,offense,0,,,,,
player,201910060was,was,SpenNo00,off_pct,0%,,,,,
player,201910060was,was,SpenNo00,defense,4,,,,,
player,201910060was,was,SpenNo00,def_pct,5%,,,,,
player,201910060was,was,SpenNo00,special_teams,0,,,,,
player,201910060was,was,SpenNo00,st_pct,0%,,,,,
player,201910060was,was,ApkeTr00,pos,FS,,,,,
player,201910060was,was,ApkeTr00,offense,0,,,,,
player,201910060was,was,ApkeTr00,off_pct,0%,,,,,
player,201910060was,was,ApkeTr00,defense,0,,,,,
player,201910060was,was,ApkeTr00,def_pct,0%,,,,,
player,201910060was,was,ApkeTr00,special_teams,30,,,,,
player,201910060was,was,ApkeTr00,st_pct,91%,,,,,
player,201910060was,was,ThomSi00,pos,CB,,,,,
player,201910060was,was,ThomSi00,offense,0,,,,,
player,201910060was,was,ThomSi00,off_pct,0%,,,,,
player,201910060was,was,ThomSi00,defense,0,,,,,
player,201910060was,was,ThomSi00,def_pct,0%,,,,,
player,201910060was,was,ThomSi00,special_teams,25,,,,,
player,201910060was,was,ThomSi00,st_pct,76%,,,,,
player,201910060was,was,VallTa00,pos,LB,,,,,
player,201910060was,was,VallTa00,offense,0,,,,,
player,201910060was,was,VallTa00,off_pct,0%,,,,,
player,201910060was,was,VallTa00,defense,0,,,,,
player,201910060was,was,VallTa00,def_pct,0%,,,,,
player,201910060was,was,VallTa00,special_teams,24,,,,,
player,201910060was,was,VallTa00,st_pct,73%,,,,,
player,201910060was,was,WayxTr00,pos,P,,,,,
player,201910060was,was,WayxTr00,offense,0,,,,,
player,201910060was,was,WayxTr00,off_pct,0%,,,,,
player,201910060was,was,WayxTr00,defense,0,,,,,
player,201910060was,was,WayxTr00,def_pct,0%,,,,,
player,201910060was,was,WayxTr00,special_teams,11,,,,,
player,201910060was,was,WayxTr00,st_pct,33%,,,,,
player,201910060was,was,SundNi00,pos,LS,,,,,
player,201910060was,was,SundNi00,offense,0,,,,,
player,201910060was,was,SundNi00,off_pct,0%,,,,,
player,201910060was,was,SundNi00,defense,0,,,,,
player,201910060was,was,SundNi00,def_pct,0%,,,,,
player,201910060was,was,SundNi00,special_teams,11,,,,,
player,201910060was,was,SundNi00,st_pct,33%,,,,,
player,201910060was,was,HopkDu00,pos,K,,,,,
player,201910060was,was,HopkDu00,offense,0,,,,,
player,201910060was,was,HopkDu00,off_pct,0%,,,,,
player,201910060was,was,HopkDu00,defense,0,,,,,
player,201910060was,was,HopkDu00,def_pct,0%,,,,,
player,201910060was,was,HopkDu00,special_teams,3,,,,,
player,201910060was,was,HopkDu00,st_pct,9%,,,,,
player,201910060was,nwe,MasoSh01,pos,G,,,,,
player,201910060was,nwe,MasoSh01,offense,78,,,,,
player,201910060was,nwe,MasoSh01,off_pct,100%,,,,,
player,201910060was,nwe,MasoSh01,defense,0,,,,,
player,201910060was,nwe,MasoSh01,def_pct,0%,,,,,
player,201910060was,nwe,MasoSh01,special_teams,6,,,,,
player,201910060was,nwe,MasoSh01,st_pct,18%,,,,,
player,201910060was,nwe,CannMa00,pos,T,,,,,
player,201910060was,nwe,CannMa00,offense,78,,,,,
player,201910060was,nwe,CannMa00,off_pct,100%,,,,,
player,201910060was,nwe,CannMa00,defense,0,,,,,
player,201910060was,nwe,CannMa00,def_pct,0%,,,,,
player,201910060was,nwe,CannMa00,special_teams,6,,,,,
player,201910060was,nwe,CannMa00,st_pct,18%,,,,,
player,201910060was,nwe,KarrTe00,pos,C,,,,,
player,201910060was,nwe,KarrTe00,offense,78,,,,,
player,201910060was,nwe,KarrTe00,off_pct,100%,,,,,
player,201910060was,nwe,KarrTe00,defense,0,,,,,
player,201910060was,nwe,KarrTe00,def_pct,0%,,,,,
player,201910060was,nwe,KarrTe00,special_teams,6,,,,,
player,201910060was,nwe,KarrTe00,st_pct,18%,,,,,
player,201910060was,nwe,ThunJo00,pos,G,,,,,
player,201910060was,nwe,ThunJo00,offense,78,,,,,
player,201910060was,nwe,ThunJo00,off_pct,100%,,,,,
player,201910060was,nwe,ThunJo00,defense,0,,,,,
player,201910060was,nwe,ThunJo00,def_pct,0%,,,,,
player,201910060was,nwe,ThunJo00,special_teams,5,,,,,
player,201910060was,nwe,ThunJo00,st_pct,15%,,,,,
player,201910060was,nwe,NewhMa20,pos,T,,,,,
player,201910060was,nwe,NewhMa20,offense,78,,,,,
player,201910060was,nwe,NewhMa20,off_pct,100%,,,,,
player,201910060was,nwe,NewhMa20,defense,0,,,,,
player,201910060was,nwe,NewhMa20,def_pct,0%,,,,,
player,201910060was,nwe,NewhMa20,special_teams,1,,,,,
player,201910060was,nwe,NewhMa20,st_pct,3%,,,,,
player,201910060was,nwe,LaCoMa00,pos,TE,,,,,
player,201910060was,nwe,LaCoMa00,offense,73,,,,,
player,201910060was,nwe,LaCoMa00,off_pct,94%,,,,,
player,201910060was,nwe,LaCoMa00,defense,0,,,,,
player,201910060was,nwe,LaCoMa00,def_pct,0%,,,,,
player,201910060was,nwe,LaCoMa00,special_teams,0,,,,,
player,201910060was,nwe,LaCoMa00,st_pct,0%,,,,,
player,201910060was,nwe,BradTo00,pos,QB,,,,,
player,201910060was,nwe,BradTo00,offense,72,,,,,
player,201910060was,nwe,BradTo00,off_pct,92%,,,,,
player,201910060was,nwe,BradTo00,defense,0,,,,,
player,201910060was,nwe,BradTo00,def_pct,0%,,,,,
player,201910060was,nwe,BradTo00,special_teams,0,,,,,
player,201910060was,nwe,BradTo00,st_pct,0%,,,,,
player,201910060was,nwe,EdelJu00,pos,WR,,,,,
player,201910060was,nwe,EdelJu00,offense,72,,,,,
player,201910060was,nwe,EdelJu00,off_pct,92%,,,,,
player,201910060was,nwe,EdelJu00,defense,0,,,,,
player,201910060was,nwe,EdelJu00,def_pct,0%,,,,,
player,201910060was,nwe,EdelJu00,special_teams,0,,,,,
player,201910060was,nwe,EdelJu00,st_pct,0%,,,,,
player,201910060was,nwe,GordJo02,pos,WR,,,,,
player,201910060was,nwe,GordJo02,offense,67,,,,,
player,201910060was,nwe,GordJo02,off_pct,86%,,,,,
player,201910060was,nwe,GordJo02,defense,0,,,,,
player,201910060was,nwe,GordJo02,def_pct,0%,,,,,
player,201910060was,nwe,GordJo02,special_teams,0,,,,,
player,201910060was,nwe,GordJo02,st_pct,0%,,,,,
player,201910060was,nwe,MichSo00,pos,RB,,,,,
player,201910060was,nwe,MichSo00,offense,38,,,,,
player,201910060was,nwe,MichSo00,off_pct,49%,,,,,
player,201910060was,nwe,MichSo00,defense,0,,,,,
player,201910060was,nwe,MichSo00,def_pct,0%,,,,,
