game,2018,2,20180916,201809160tam,phi,"Philadelphia Eagles",21,tam,"Tampa Bay Buccaneers",27
player,201809160tam,tam,EvanMi00,def_pct,1%,,,,,
player,201809160tam,tam,EvanMi00,special_teams,0,,,,,
player,201809160tam,tam,EvanMi00,st_pct,0%,,,,,
player,201809160tam,tam,HowaO.00,pos,TE,,,,,
player,201809160tam,tam,HowaO.00,offense,46,,,,,
player,201809160tam,tam,HowaO.00,off_pct,79%,,,,,
player,201809160tam,tam,HowaO.00,defense,0,,,,,
player,201809160tam,tam,HowaO.00,def_pct,0%,,,,,
player,201809160tam,tam,HowaO.00,special_teams,4,,,,,
player,201809160tam,tam,HowaO.00,st_pct,14%,,,,,
player,201809160tam,tam,BeneCa00,pos,T,,,,,
player,201809160tam,tam,BeneCa00,offense,41,,,,,
player,201809160tam,tam,BeneCa00,off_pct,71%,,,,,
player,201809160tam,tam,BeneCa00,defense,0,,,,,
player,201809160tam,tam,BeneCa00,def_pct,0%,,,,,
player,201809160tam,tam,BeneCa00,special_teams,4,,,,,
player,201809160tam,tam,BeneCa00,st_pct,14%,,,,,
player,201809160tam,tam,BarbPe01,pos,RB,,,,,
player,201809160tam,tam,BarbPe01,offense,36,,,,,
player,201809160tam,tam,BarbPe01,off_pct,62%,,,,,
player,201809160tam,tam,BarbPe01,defense,0,,,,,
player,201809160tam,tam,BarbPe01,def_pct,0%,,,,,
player,201809160tam,tam,BarbPe01,special_teams,0,,,,,
player,201809160tam,tam,BarbPe01,st_pct,0%,,,,,
player,201809160tam,tam,JackDe00,pos,WR,,,,,
player,201809160tam,tam,JackDe00,offense,34,,,,,
player,201809160tam,tam,JackDe00,off_pct,59%,,,,,
player,201809160tam,tam,JackDe00,defense,0,,,,,
player,201809160tam,tam,JackDe00,def_pct,0%,,,,,
player,201809160tam,tam,JackDe00,special_teams,1,,,,,
player,201809160tam,tam,JackDe00,st_pct,4%,,,,,
player,201809160tam,tam,HumpAd00,pos,WR,,,,,
player,201809160tam,tam,HumpAd00,offense,29,,,,,
player,201809160tam,tam,HumpAd00,off_pct,50%,,,,,
player,201809160tam,tam,HumpAd00,defense,0,,,,,
player,201809160tam,tam,HumpAd00,def_pct,0%,,,,,
player,201809160tam,tam,HumpAd00,special_teams,6,,,,,
player,201809160tam,tam,HumpAd00,st_pct,21%,,,,,
player,201809160tam,tam,GodwCh00,pos,WR,,,,,
player,201809160tam,tam,GodwCh00,offense,29,,,,,
player,201809160tam,tam,GodwCh00,off_pct,50%,,,,,
player,201809160tam,tam,GodwCh00,defense,0,,,,,
player,201809160tam,tam,GodwCh00,def_pct,0%,,,,,
player,201809160tam,tam,GodwCh00,special_teams,2,,,,,
player,201809160tam,tam,GodwCh00,st_pct,7%,,,,,
player,201809160tam,tam,RodgJa00,pos,RB,,,,,
player,201809160tam,tam,RodgJa00,offense,18,,,,,
player,201809160tam,tam,RodgJa00,off_pct,31%,,,,,
player,201809160tam,tam,RodgJa00,defense,0,,,,,
player,201809160tam,tam,RodgJa00,def_pct,0%,,,,,
player,201809160tam,tam,RodgJa00,special_teams,10,,,,,
player,201809160tam,tam,RodgJa00,st_pct,36%,,,,,
player,201809160tam,tam,AuclAn00,pos,TE,,,,,
player,201809160tam,tam,AuclAn00,offense,17,,,,,
player,201809160tam,tam,AuclAn00,off_pct,29%,,,,,
player,201809160tam,tam,AuclAn00,defense,0,,,,,
player,201809160tam,tam,AuclAn00,def_pct,0%,,,,,
player,201809160tam,tam,AuclAn00,special_teams,12,,,,,
player,201809160tam,tam,AuclAn00,st_pct,43%,,,,,
player,201809160tam,tam,DietEv00,pos,G,,,,,
player,201809160tam,tam,DietEv00,offense,17,,,,,
player,201809160tam,tam,DietEv00,off_pct,29%,,,,,
player,201809160tam,tam,DietEv00,defense,0,,,,,
player,201809160tam,tam,DietEv00,def_pct,0%,,,,,
player,201809160tam,tam,DietEv00,special_teams,4,,,,,
player,201809160tam,tam,DietEv00,st_pct,14%,,,,,
player,201809160tam,tam,BratCa00,pos,TE,,,,,
player,201809160tam,tam,BratCa00,offense,14,,,,,
player,201809160tam,tam,BratCa00,off_pct,24%,,,,,
player,201809160tam,tam,BratCa00,defense,0,,,,,
player,201809160tam,tam,BratCa00,def_pct,0%,,,,,
player,201809160tam,tam,BratCa00,special_teams,0,,,,,
player,201809160tam,tam,BratCa00,st_pct,0%,,,,,
player,201809160tam,tam,CrosAl00,pos,TE,,,,,
player,201809160tam,tam,CrosAl00,offense,11,,,,,
player,201809160tam,tam,CrosAl00,off_pct,19%,,,,,
player,201809160tam,tam,CrosAl00,defense,0,,,,,
player,201809160tam,tam,CrosAl00,def_pct,0%,,,,,
player,201809160tam,tam,CrosAl00,special_teams,14,,,,,
player,201809160tam,tam,CrosAl00,st_pct,50%,,,,,
player,201809160tam,tam,MartFr00,pos,WR,,,,,
player,201809160tam,tam,MartFr00,offense,6,,,,,
player,201809160tam,tam,MartFr00,off_pct,10%,,,,,
player,201809160tam,tam,MartFr00,defense,0,,,,,
player,201809160tam,tam,MartFr00,def_pct,0%,,,,,
player,201809160tam,tam,MartFr00,special_teams,19,,,,,
player,201809160tam,tam,MartFr00,st_pct,68%,,,,,
player,201809160tam,tam,WilsSh01,pos,RB,,,,,
player,201809160tam,tam,WilsSh01,offense,3,,,,,
player,201809160tam,tam,WilsSh01,off_pct,5%,,,,,
player,201809160tam,tam,WilsSh01,defense,0,,,,,
player,201809160tam,tam,WilsSh01,def_pct,0%,,,,,
player,201809160tam,tam,WilsSh01,special_teams,8,,,,,
player,201809160tam,tam,WilsSh01,st_pct,29%,,,,,
player,201809160tam,tam,DaviLa00,pos,LB,,,,,
player,201809160tam,tam,DaviLa00,offense,0,,,,,
player,201809160tam,tam,DaviLa00,off_pct,0%,,,,,
player,201809160tam,tam,DaviLa00,defense,79,,,,,
player,201809160tam,tam,DaviLa00,def_pct,100%,,,,,
player,201809160tam,tam,DaviLa00,special_teams,5,,,,,
player,201809160tam,tam,DaviLa00,st_pct,18%,,,,,
player,201809160tam,tam,AlexKw00,pos,LB,,,,,
player,201809160tam,tam,AlexKw00,offense,0,,,,,
player,201809160tam,tam,AlexKw00,off_pct,0%,,,,,
player,201809160tam,tam,AlexKw00,defense,79,,,,,
player,201809160tam,tam,AlexKw00,def_pct,100%,,,,,
player,201809160tam,tam,AlexKw00,special_teams,5,,,,,
player,201809160tam,tam,AlexKw00,st_pct,18%,,,,,
player,201809160tam,tam,EvanJu00,pos,SS,,,,,
player,201809160tam,tam,EvanJu00,offense,0,,,,,
player,201809160tam,tam,EvanJu00,off_pct,0%,,,,,
player,201809160tam,tam,EvanJu00,defense,79,,,,,
player,201809160tam,tam,EvanJu00,def_pct,100%,,,,,
player,201809160tam,tam,EvanJu00,special_teams,4,,,,,
player,201809160tam,tam,EvanJu00,st_pct,14%,,,,,
player,201809160tam,tam,DaviCa02,pos,CB,,,,,
player,201809160tam,tam,DaviCa02,offense,0,,,,,
player,201809160tam,tam,DaviCa02,off_pct,0%,,,,,
player,201809160tam,tam,DaviCa02,defense,77,,,,,
player,201809160tam,tam,DaviCa02,def_pct,97%,,,,,
player,201809160tam,tam,DaviCa02,special_teams,5,,,,,
player,201809160tam,tam,DaviCa02,st_pct,18%,,,,,
player,201809160tam,tam,SmitRy00,pos,CB,,,,,
player,201809160tam,tam,SmitRy00,offense,0,,,,,
player,201809160tam,tam,SmitRy00,off_pct,0%,,,,,
player,201809160tam,tam,SmitRy00,defense,71,,,,,
player,201809160tam,tam,SmitRy00,def_pct,90%,,,,,
player,201809160tam,tam,SmitRy00,special_teams,7,,,,,
player,201809160tam,tam,SmitRy00,st_pct,25%,,,,,
player,201809160tam,tam,StewM.00,pos,CB,,,,,
player,201809160tam,tam,StewM.00,offense,0,,,,,
player,201809160tam,tam,StewM.00,off_pct,0%,,,,,
player,201809160tam,tam,StewM.00,defense,67,,,,,
player,201809160tam,tam,StewM.00,def_pct,85%,,,,,
player,201809160tam,tam,StewM.00,special_teams,8,,,,,
player,201809160tam,tam,StewM.00,st_pct,29%,,,,,
player,201809160tam,tam,PierJa99,pos,DE,,,,,
player,201809160tam,tam,PierJa99,offense,0,,,,,
player,201809160tam,tam,PierJa99,off_pct,0%,,,,,
player,201809160tam,tam,PierJa99,defense,67,,,,,
player,201809160tam,tam,PierJa99,def_pct,85%,,,,,
player,201809160tam,tam,PierJa99,special_teams,0,,,,,
player,201809160tam,tam,PierJa99,st_pct,0%,,,,,
player,201809160tam,tam,McCoGe99,pos,DT,,,,,
player,201809160tam,tam,McCoGe99,offense,0,,,,,
player,201809160tam,tam,McCoGe99,off_pct,0%,,,,,
player,201809160tam,tam,McCoGe99,defense,65,,,,,
player,201809160tam,tam,McCoGe99,def_pct,82%,,,,,
player,201809160tam,tam,McCoGe99,special_teams,5,,,,,
player,201809160tam,tam,McCoGe99,st_pct,18%,,,,,
player,201809160tam,tam,CurrVi00,pos,DE,,,,,
player,201809160tam,tam,CurrVi00,offense,0,,,,,
player,201809160tam,tam,CurrVi00,off_pct,0%,,,,,
player,201809160tam,tam,CurrVi00,defense,50,,,,,
player,201809160tam,tam,CurrVi00,def_pct,63%,,,,,
player,201809160tam,tam,CurrVi00,special_teams,5,,,,,
player,201809160tam,tam,CurrVi00,st_pct,18%,,,,,
player,201809160tam,tam,GholWi00,pos,DE,,,,,
player,201809160tam,tam,GholWi00,offense,0,,,,,
player,201809160tam,tam,GholWi00,off_pct,0%,,,,,
player,201809160tam,tam,GholWi00,defense,43,,,,,
player,201809160tam,tam,GholWi00,def_pct,54%,,,,,
player,201809160tam,tam,GholWi00,special_teams,5,,,,,
player,201809160tam,tam,GholWi00,st_pct,18%,,,,,
player,201809160tam,tam,ContCh00,pos,SS,,,,,
player,201809160tam,tam,ContCh00,offense,0,,,,,
player,201809160tam,tam,ContCh00,off_pct,0%,,,,,
player,201809160tam,tam,ContCh00,defense,43,,,,,
player,201809160tam,tam,ContCh00,def_pct,54%,,,,,
player,201809160tam,tam,ContCh00,special_teams,3,,,,,
player,201809160tam,tam,ContCh00,st_pct,11%,,,,,
player,201809160tam,tam,WhitJo03,pos,S,,,,,
player,201809160tam,tam,WhitJo03,offense,0,,,,,
player,201809160tam,tam,WhitJo03,off_pct,0%,,,,,
player,201809160tam,tam,WhitJo03,defense,36,,,,,
player,201809160tam,tam,WhitJo03,def_pct,46%,,,,,
player,201809160tam,tam,WhitJo03,special_teams,11,,,,,
player,201809160tam,tam,WhitJo03,st_pct,39%,,,,,
player,201809160tam,tam,NassCa00,pos,DE,,,,,
player,201809160tam,tam,NassCa00,offense,0,,,,,
player,201809160tam,tam,NassCa00,off_pct,0%,,,,,
player,201809160tam,tam,NassCa00,defense,34,,,,,
player,201809160tam,tam,NassCa00,def_pct,43%,,,,,
player,201809160tam,tam,NassCa00,special_teams,0,,,,,
player,201809160tam,tam,NassCa00,st_pct,0%,,,,,
player,201809160tam,tam,WortJe00,pos,DE,,,,,
player,201809160tam,tam,WortJe00,offense,0,,,,,
player,201809160tam,tam,WortJe00,off_pct,0%,,,,,
player,201809160tam,tam,WortJe00,defense,23,,,,,
player,201809160tam,tam,WortJe00,def_pct,29%,,,,,
player,201809160tam,tam,WortJe00,special_teams,0,,,,,
player,201809160tam,tam,WortJe00,st_pct,0%,,,,,
player,201809160tam,tam,AlleBe00,pos,DT,,,,,
player,201809160tam,tam,AlleBe00,offense,0,,,,,
player,201809160tam,tam,AlleBe00,off_pct,0%,,,,,
player,201809160tam,tam,AlleBe00,defense,20,,,,,
player,201809160tam,tam,AlleBe00,def_pct,25%,,,,,
player,201809160tam,tam,AlleBe00,special_teams,0,,,,,
player,201809160tam,tam,AlleBe00,st_pct,0%,,,,,
player,201809160tam,tam,ClarWi00,pos,DE,,,,,
player,201809160tam,tam,ClarWi00,offense,0,,,,,
player,201809160tam,tam,ClarWi00,off_pct,0%,,,,,
player,201809160tam,tam,ClarWi00,defense,13,,,,,
player,201809160tam,tam,ClarWi00,def_pct,16%,,,,,
player,201809160tam,tam,ClarWi00,special_teams,14,,,,,
player,201809160tam,tam,ClarWi00,st_pct,50%,,,,,
player,201809160tam,tam,GlanAd00,pos,LB,,,,,
player,201809160tam,tam,GlanAd00,offense,0,,,,,
player,201809160tam,tam,GlanAd00,off_pct,0%,,,,,
player,201809160tam,tam,GlanAd00,defense,12,,,,,
player,201809160tam,tam,GlanAd00,def_pct,15%,,,,,
player,201809160tam,tam,GlanAd00,special_teams,24,,,,,
player,201809160tam,tam,GlanAd00,st_pct,86%,,,,,
player,201809160tam,tam,WillMa03,pos,CB,,,,,
player,201809160tam,tam,WillMa03,offense,0,,,,,
player,201809160tam,tam,WillMa03,off_pct,0%,,,,,
player,201809160tam,tam,WillMa03,defense,8,,,,,
player,201809160tam,tam,WillMa03,def_pct,10%,,,,,
player,201809160tam,tam,WillMa03,special_teams,16,,,,,
player,201809160tam,tam,WillMa03,st_pct,57%,,,,,
player,201809160tam,tam,JohnIs00,pos,FS,,,,,
player,201809160tam,tam,JohnIs00,offense,0,,,,,
player,201809160tam,tam,JohnIs00,off_pct,0%,,,,,
player,201809160tam,tam,JohnIs00,defense,1,,,,,
player,201809160tam,tam,JohnIs00,def_pct,1%,,,,,
player,201809160tam,tam,JohnIs00,special_teams,24,,,,,
player,201809160tam,tam,JohnIs00,st_pct,86%,,,,,
player,201809160tam,tam,ElliJa01,pos,CB,,,,,
player,201809160tam,tam,ElliJa01,offense,0,,,,,
player,201809160tam,tam,ElliJa01,off_pct,0%,,,,,
player,201809160tam,tam,ElliJa01,defense,1,,,,,
player,201809160tam,tam,ElliJa01,def_pct,1%,,,,,
player,201809160tam,tam,ElliJa01,special_teams,6,,,,,
player,201809160tam,tam,ElliJa01,st_pct,21%,,,,,
player,201809160tam,tam,LyncCa00,pos,LB,,,,,
player,201809160tam,tam,LyncCa00,offense,0,,,,,
player,201809160tam,tam,LyncCa00,off_pct,0%,,,,,
player,201809160tam,tam,LyncCa00,defense,0,,,,,
player,201809160tam,tam,LyncCa00,def_pct,0%,,,,,
player,201809160tam,tam,LyncCa00,special_teams,19,,,,,
player,201809160tam,tam,LyncCa00,st_pct,68%,,,,,
player,201809160tam,tam,CichJa00,pos,LB,,,,,
player,201809160tam,tam,CichJa00,offense,0,,,,,
player,201809160tam,tam,CichJa00,off_pct,0%,,,,,
player,201809160tam,tam,CichJa00,defense,0,,,,,
player,201809160tam,tam,CichJa00,def_pct,0%,,,,,
player,201809160tam,tam,CichJa00,special_teams,13,,,,,
player,201809160tam,tam,CichJa00,st_pct,46%,,,,,
player,201809160tam,tam,AngeBr00,pos,P,,,,,
player,201809160tam,tam,AngeBr00,offense,0,,,,,
player,201809160tam,tam,AngeBr00,off_pct,0%,,,,,
player,201809160tam,tam,AngeBr00,defense,0,,,,,
player,201809160tam,tam,AngeBr00,def_pct,0%,,,,,
player,201809160tam,tam,AngeBr00,special_teams,10,,,,,
player,201809160tam,tam,AngeBr00,st_pct,36%,,,,,
player,201809160tam,tam,SanbGa00,pos,LS,,,,,
player,201809160tam,tam,SanbGa00,offense,0,,,,,
player,201809160tam,tam,SanbGa00,off_pct,0%,,,,,
player,201809160tam,tam,SanbGa00,defense,0,,,,,
player,201809160tam,tam,SanbGa00,def_pct,0%,,,,,
player,201809160tam,tam,SanbGa00,special_teams,10,,,,,
player,201809160tam,tam,SanbGa00,st_pct,36%,,,,,
player,201809160tam,tam,CataCh00,pos,K,,,,,
player,201809160tam,tam,CataCh00,offense,0,,,,,
player,201809160tam,tam,CataCh00,off_pct,0%,,,,,
player,201809160tam,tam,CataCh00,defense,0,,,,,
player,201809160tam,tam,CataCh00,def_pct,0%,,,,,
player,201809160tam,tam,CataCh00,special_teams,9,,,,,
player,201809160tam,tam,CataCh00,st_pct,32%,,,,,
player,201809160tam,tam,WestLe00,pos,T,,,,,
player,201809160tam,tam,WestLe00,offense,0,,,,,
player,201809160tam,tam,WestLe00,off_pct,0%,,,,,
player,201809160tam,tam,WestLe00,defense,0,,,,,
player,201809160tam,tam,WestLe00,def_pct,0%,,,,,
player,201809160tam,tam,WestLe00,special_teams,4,,,,,
player,201809160tam,tam,WestLe00,st_pct,14%,,,,,
player,201809160tam,phi,WisnSt01,pos,G,,,,,
player,201809160tam,phi,WisnSt01,offense,79,,,,,
player,201809160tam,phi,WisnSt01,off_pct,100%,,,,,
player,201809160tam,phi,WisnSt01,defense,0,,,,,
player,201809160tam,phi,WisnSt01,def_pct,0%,,,,,
player,201809160tam,phi,WisnSt01,special_teams,4,,,,,
player,201809160tam,phi,WisnSt01,st_pct,14%,,,,,
player,201809160tam,phi,JohnLa01,pos,T,,,,,
player,201809160tam,phi,JohnLa01,offense,79,,,,,
player,201809160tam,phi,JohnLa01,off_pct,100%,,,,,
player,201809160tam,phi,JohnLa01,defense,0,,,,,
player,201809160tam,phi,JohnLa01,def_pct,0%,,,,,
player,201809160tam,phi,JohnLa01,special_teams,4,,,,,
player,201809160tam,phi,JohnLa01,st_pct,14%,,,,,
player,201809160tam,phi,BrooBr00,pos,G,,,,,
player,201809160tam,phi,BrooBr00,offense,79,,,,,
player,201809160tam,phi,BrooBr00,off_pct,100%,,,,,
player,201809160tam,phi,BrooBr00,defense,0,,,,,
player,201809160tam,phi,BrooBr00,def_pct,0%,,,,,
player,201809160tam,phi,BrooBr00,special_teams,4,,,,,
player,201809160tam,phi,BrooBr00,st_pct,14%,,,,,
player,201809160tam,phi,KelcJa00,pos,C,,,,,
player,201809160tam,phi,KelcJa00,offense,79,,,,,
player,201809160tam,phi,KelcJa00,off_pct,100%,,,,,
player,201809160tam,phi,KelcJa00,defense,0,,,,,
player,201809160tam,phi,KelcJa00,def_pct,0%,,,,,
player,201809160tam,phi,KelcJa00,special_teams,0,,,,,
player,201809160tam,phi,KelcJa00,st_pct,0%,,,,,
player,201809160tam,phi,FoleNi00,pos,QB,,,,,
player,201809160tam,phi,FoleNi00,offense,79,,,,,
player,201809160tam,phi,FoleNi00,off_pct,100%,,,,,
player,201809160tam,phi,FoleNi00,defense,0,,,,,
player,201809160tam,phi,FoleNi00,def_pct,0%,,,,,
player,201809160tam,phi,FoleNi00,special_teams,0,,,,,
player,201809160tam,phi,FoleNi00,st_pct,0%,,,,,
player,201809160tam,phi,ErtzZa00,pos,TE,,,,,
player,201809160tam,phi,ErtzZa00,offense,74,,,,,
player,201809160tam,phi,ErtzZa00,off_pct,94%,,,,,
player,201809160tam,phi,ErtzZa00,defense,0,,,,,
player,201809160tam,phi,ErtzZa00,def_pct,0%,,,,,
player,201809160tam,phi,ErtzZa00,special_teams,0,,,,,
player,201809160tam,phi,ErtzZa00,st_pct,0%,,,,,
player,201809160tam,phi,AghoNe00,pos,WR,,,,,
player,201809160tam,phi,AghoNe00,offense,72,,,,,
player,201809160tam,phi,AghoNe00,off_pct,91%,,,,,
player,201809160tam,phi,AghoNe00,defense,0,,,,,
player,201809160tam,phi,AghoNe00,def_pct,0%,,,,,
player,201809160tam,phi,AghoNe00,special_teams,1,,,,,
player,201809160tam,phi,AghoNe00,st_pct,4%,,,,,
player,201809160tam,phi,VaitHa00,pos,T,,,,,
player,201809160tam,phi,VaitHa00,offense,71,,,,,
player,201809160tam,phi,VaitHa00,off_pct,90%,,,,,
player,201809160tam,phi,VaitHa00,defense,0,,,,,
player,201809160tam,phi,VaitHa00,def_pct,0%,,,,,
player,201809160tam,phi,VaitHa00,special_teams,4,,,,,
player,201809160tam,phi,VaitHa00,st_pct,14%,,,,,
player,201809160tam,phi,AikeKa00,pos,WR,,,,,
player,201809160tam,phi,AikeKa00,offense,62,,,,,
player,201809160tam,phi,AikeKa00,off_pct,78%,,,,,
player,201809160tam,phi,AikeKa00,defense,0,,,,,
player,201809160tam,phi,AikeKa00,def_pct,0%,,,,,
player,201809160tam,phi,AikeKa00,special_teams,8,,,,,
player,201809160tam,phi,AikeKa00,st_pct,29%,,,,,
player,201809160tam,phi,GibsSh00,pos,WR,,,,,
player,201809160tam,phi,GibsSh00,offense,35,,,,,
player,201809160tam,phi,GibsSh00,off_pct,44%,,,,,
player,201809160tam,phi,GibsSh00,defense,0,,,,,
player,201809160tam,phi,GibsSh00,def_pct,0%,,,,,
player,201809160tam,phi,GibsSh00,special_teams,9,,,,,
player,201809160tam,phi,GibsSh00,st_pct,32%,,,,,
player,201809160tam,phi,ClemCo00,pos,RB,,,,,
player,201809160tam,phi,ClemCo00,offense,33,,,,,
player,201809160tam,phi,ClemCo00,off_pct,42%,,,,,
player,201809160tam,phi,ClemCo00,defense,0,,,,,
player,201809160tam,phi,ClemCo00,def_pct,0%,,,,,
player,201809160tam,phi,ClemCo00,special_teams,12,,,,,
player,201809160tam,phi,ClemCo00,st_pct,43%,,,,,
player,201809160tam,phi,PerkJo02,pos,TE,,,,,
player,201809160tam,phi,PerkJo02,offense,26,,,,,
player,201809160tam,phi,PerkJo02,off_pct,33%,,,,,
player,201809160tam,phi,PerkJo02,defense,0,,,,,
player,201809160tam,phi,PerkJo02,def_pct,0%,,,,,
player,201809160tam,phi,PerkJo02,special_teams,16,,,,,
player,201809160tam,phi,PerkJo02,st_pct,57%,,,,,
player,201809160tam,phi,SmalWe00,pos,RB,,,,,
player,201809160tam,phi,SmalWe00,offense,24,,,,,
player,201809160tam,phi,SmalWe00,off_pct,30%,,,,,
player,201809160tam,phi,SmalWe00,defense,0,,,,,
player,201809160tam,phi,SmalWe00,def_pct,0%,,,,,
player,201809160tam,phi,SmalWe00,special_teams,19,,,,,
player,201809160tam,phi,SmalWe00,st_pct,68%,,,,,
player,201809160tam,phi,AjayJa00,pos,RB,,,,,
player,201809160tam,phi,AjayJa00,offense,22,,,,,
player,201809160tam,phi,AjayJa00,off_pct,28%,,,,,
player,201809160tam,phi,AjayJa00,defense,0,,,,,
player,201809160tam,phi,AjayJa00,def_pct,0%,,,,,
player,201809160tam,phi,AjayJa00,special_teams,0,,,,,
player,201809160tam,phi,AjayJa00,st_pct,0%,,,,,
player,201809160tam,phi,CartDe02,pos,WR,,,,,
player,201809160tam,phi,CartDe02,offense,19,,,,,
player,201809160tam,phi,CartDe02,off_pct,24%,,,,,
player,201809160tam,phi,CartDe02,defense,0,,,,,
player,201809160tam,phi,CartDe02,def_pct,0%,,,,,
player,201809160tam,phi,CartDe02,special_teams,0,,,,,
player,201809160tam,phi,CartDe02,st_pct,0%,,,,,
player,201809160tam,phi,GoedDa00,pos,TE,,,,,
player,201809160tam,phi,GoedDa00,offense,17,,,,,
player,201809160tam,phi,GoedDa00,off_pct,22%,,,,,
player,201809160tam,phi,GoedDa00,defense,0,,,,,
player,201809160tam,phi,GoedDa00,def_pct,0%,,,,,
player,201809160tam,phi,GoedDa00,special_teams,9,,,,,
player,201809160tam,phi,GoedDa00,st_pct,32%,,,,,
player,201809160tam,phi,PeteJa21,pos,T,,,,,
player,201809160tam,phi,PeteJa21,offense,8,,,,,
player,201809160tam,phi,PeteJa21,off_pct,10%,,,,,
player,201809160tam,phi,PeteJa21,defense,0,,,,,
player,201809160tam,phi,PeteJa21,def_pct,0%,,,,,
player,201809160tam,phi,PeteJa21,special_teams,0,,,,,
player,201809160tam,phi,PeteJa21,st_pct,0%,,,,,
player,201809160tam,phi,WallMi00,pos,WR,,,,,
player,201809160tam,phi,WallMi00,offense,7,,,,,
player,201809160tam,phi,WallMi00,off_pct,9%,,,,,
player,201809160tam,phi,WallMi00,defense,0,,,,,
player,201809160tam,phi,WallMi00,def_pct,0%,,,,,
player,201809160tam,phi,WallMi00,special_teams,0,,,,,
player,201809160tam,phi,WallMi00,st_pct,0%,,,,,
player,201809160tam,phi,SeumIs00,pos,G,,,,,
player,201809160tam,phi,SeumIs00,offense,4,,,,,
player,201809160tam,phi,SeumIs00,off_pct,5%,,,,,
player,201809160tam,phi,SeumIs00,defense,0,,,,,
player,201809160tam,phi,SeumIs00,def_pct,0%,,,,,
player,201809160tam,phi,SeumIs00,special_teams,4,,,,,
player,201809160tam,phi,SeumIs00,st_pct,14%,,,,,
player,201809160tam,phi,McLeRo00,pos,FS,,,,,
player,201809160tam,phi,McLeRo00,offense,0,,,,,
player,201809160tam,phi,McLeRo00,off_pct,0%,,,,,
player,201809160tam,phi,McLeRo00,defense,58,,,,,
player,201809160tam,phi,McLeRo00,def_pct,100%,,,,,
player,201809160tam,phi,McLeRo00,special_teams,8,,,,,
player,201809160tam,phi,McLeRo00,st_pct,29%,,,,,
player,201809160tam,phi,JenkMa99,pos,SS,,,,,
player,201809160tam,phi,JenkMa99,offense,0,,,,,
player,201809160tam,phi,JenkMa99,off_pct,0%,,,,,
player,201809160tam,phi,JenkMa99,defense,58,,,,,
player,201809160tam,phi,JenkMa99,def_pct,100%,,,,,
player,201809160tam,phi,JenkMa99,special_teams,8,,,,,
player,201809160tam,phi,JenkMa99,st_pct,29%,,,,,
player,201809160tam,phi,MillJa02,pos,CB,,,,,
player,201809160tam,phi,MillJa02,offense,0,,,,,
player,201809160tam,phi,MillJa02,off_pct,0%,,,,,
player,201809160tam,phi,MillJa02,defense,58,,,,,
player,201809160tam,phi,MillJa02,def_pct,100%,,,,,
player,201809160tam,phi,MillJa02,special_teams,4,,,,,
player,201809160tam,phi,MillJa02,st_pct,14%,,,,,
player,201809160tam,phi,HickJo00,pos,LB,,,,,
player,201809160tam,phi,HickJo00,offense,0,,,,,
player,201809160tam,phi,HickJo00,off_pct,0%,,,,,
player,201809160tam,phi,HickJo00,defense,58,,,,,
player,201809160tam,phi,HickJo00,def_pct,100%,,,,,
player,201809160tam,phi,HickJo00,special_teams,4,,,,,
player,201809160tam,phi,HickJo00,st_pct,14%,,,,,
player,201809160tam,phi,DarbRo00,pos,CB,,,,,
player,201809160tam,phi,DarbRo00,offense,0,,,,,
player,201809160tam,phi,DarbRo00,off_pct,0%,,,,,
player,201809160tam,phi,DarbRo00,defense,54,,,,,
player,201809160tam,phi,DarbRo00,def_pct,93%,,,,,
player,201809160tam,phi,DarbRo00,special_teams,0,,,,,
player,201809160tam,phi,DarbRo00,st_pct,0%,,,,,
player,201809160tam,phi,BradNi00,pos,LB,,,,,
player,201809160tam,phi,BradNi00,offense,0,,,,,
player,201809160tam,phi,BradNi00,off_pct,0%,,,,,
player,201809160tam,phi,BradNi00,defense,47,,,,,
player,201809160tam,phi,BradNi00,def_pct,81%,,,,,
player,201809160tam,phi,BradNi00,special_teams,0,,,,,
player,201809160tam,phi,BradNi00,st_pct,0%,,,,,
player,201809160tam,phi,CoxxFl00,pos,DT,,,,,
player,201809160tam,phi,CoxxFl00,offense,0,,,,,
player,201809160tam,phi,CoxxFl00,off_pct,0%,,,,,
player,201809160tam,phi,CoxxFl00,defense,46,,,,,
player,201809160tam,phi,CoxxFl00,def_pct,79%,,,,,
player,201809160tam,phi,CoxxFl00,special_teams,0,,,,,
player,201809160tam,phi,CoxxFl00,st_pct,0%,,,,,
player,201809160tam,phi,GrahBr99,pos,DE,,,,,
player,201809160tam,phi,GrahBr99,offense,0,,,,,
player,201809160tam,phi,GrahBr99,off_pct,0%,,,,,
player,201809160tam,phi,GrahBr99,defense,39,,,,,
player,201809160tam,phi,GrahBr99,def_pct,67%,,,,,
player,201809160tam,phi,GrahBr99,special_teams,4,,,,,
player,201809160tam,phi,GrahBr99,st_pct,14%,,,,,
player,201809160tam,phi,NgatHa20,pos,DT,,,,,
player,201809160tam,phi,NgatHa20,offense,0,,,,,
player,201809160tam,phi,NgatHa20,off_pct,0%,,,,,
player,201809160tam,phi,NgatHa20,defense,36,,,,,
player,201809160tam,phi,NgatHa20,def_pct,62%,,,,,
player,201809160tam,phi,NgatHa20,special_teams,4,,,,,
player,201809160tam,phi,NgatHa20,st_pct,14%,,,,,
player,201809160tam,phi,BarnDe01,pos,DE,,,,,
