game,2018,16,20181222,201812220sdg,rav,"Baltimore Ravens",22,sdg,"Los Angeles Chargers",10
player,201812220sdg,sdg,KingDe01,def_int_td,0,,,,,
player,201812220sdg,sdg,KingDe01,def_int_long,0,,,,,
player,201812220sdg,sdg,KingDe01,pass_defended,0,,,,,
player,201812220sdg,sdg,KingDe01,sacks,0.0,,,,,
player,201812220sdg,sdg,KingDe01,tackles_combined,4,,,,,
player,201812220sdg,sdg,KingDe01,tackles_solo,3,,,,,
player,201812220sdg,sdg,KingDe01,tackles_assists,1,,,,,
player,201812220sdg,sdg,KingDe01,tackles_loss,0,,,,,
player,201812220sdg,sdg,KingDe01,qb_hits,0,,,,,
player,201812220sdg,sdg,KingDe01,fumbles_rec,0,,,,,
player,201812220sdg,sdg,KingDe01,fumbles_rec_yds,0,,,,,
player,201812220sdg,sdg,KingDe01,fumbles_rec_td,0,,,,,
player,201812220sdg,sdg,KingDe01,fumbles_forced,0,,,,,
player,201812220sdg,sdg,DaviMi03,def_int,0,,,,,
player,201812220sdg,sdg,DaviMi03,def_int_yds,0,,,,,
player,201812220sdg,sdg,DaviMi03,def_int_td,0,,,,,
player,201812220sdg,sdg,DaviMi03,def_int_long,0,,,,,
player,201812220sdg,sdg,DaviMi03,pass_defended,2,,,,,
player,201812220sdg,sdg,DaviMi03,sacks,0.0,,,,,
player,201812220sdg,sdg,DaviMi03,tackles_combined,3,,,,,
player,201812220sdg,sdg,DaviMi03,tackles_solo,2,,,,,
player,201812220sdg,sdg,DaviMi03,tackles_assists,1,,,,,
player,201812220sdg,sdg,DaviMi03,tackles_loss,0,,,,,
player,201812220sdg,sdg,DaviMi03,qb_hits,0,,,,,
player,201812220sdg,sdg,DaviMi03,fumbles_rec,0,,,,,
player,201812220sdg,sdg,DaviMi03,fumbles_rec_yds,0,,,,,
player,201812220sdg,sdg,DaviMi03,fumbles_rec_td,0,,,,,
player,201812220sdg,sdg,DaviMi03,fumbles_forced,0,,,,,
player,201812220sdg,sdg,EmanKy00,def_int,0,,,,,
player,201812220sdg,sdg,EmanKy00,def_int_yds,0,,,,,
player,201812220sdg,sdg,EmanKy00,def_int_td,0,,,,,
player,201812220sdg,sdg,EmanKy00,def_int_long,0,,,,,
player,201812220sdg,sdg,EmanKy00,pass_defended,0,,,,,
player,201812220sdg,sdg,EmanKy00,sacks,0.0,,,,,
player,201812220sdg,sdg,EmanKy00,tackles_combined,3,,,,,
player,201812220sdg,sdg,EmanKy00,tackles_solo,3,,,,,
player,201812220sdg,sdg,EmanKy00,tackles_assists,0,,,,,
player,201812220sdg,sdg,EmanKy00,tackles_loss,2,,,,,
player,201812220sdg,sdg,EmanKy00,qb_hits,0,,,,,
player,201812220sdg,sdg,EmanKy00,fumbles_rec,0,,,,,
player,201812220sdg,sdg,EmanKy00,fumbles_rec_yds,0,,,,,
player,201812220sdg,sdg,EmanKy00,fumbles_rec_td,0,,,,,
player,201812220sdg,sdg,EmanKy00,fumbles_forced,0,,,,,
player,201812220sdg,sdg,IngrMe00,def_int,0,,,,,
player,201812220sdg,sdg,IngrMe00,def_int_yds,0,,,,,
player,201812220sdg,sdg,IngrMe00,def_int_td,0,,,,,
player,201812220sdg,sdg,IngrMe00,def_int_long,0,,,,,
player,201812220sdg,sdg,IngrMe00,pass_defended,0,,,,,
player,201812220sdg,sdg,IngrMe00,sacks,0.0,,,,,
player,201812220sdg,sdg,IngrMe00,tackles_combined,3,,,,,
player,201812220sdg,sdg,IngrMe00,tackles_solo,2,,,,,
player,201812220sdg,sdg,IngrMe00,tackles_assists,1,,,,,
player,201812220sdg,sdg,IngrMe00,tackles_loss,0,,,,,
player,201812220sdg,sdg,IngrMe00,qb_hits,0,,,,,
player,201812220sdg,sdg,IngrMe00,fumbles_rec,2,,,,,
player,201812220sdg,sdg,IngrMe00,fumbles_rec_yds,4,,,,,
player,201812220sdg,sdg,IngrMe00,fumbles_rec_td,0,,,,,
player,201812220sdg,sdg,IngrMe00,fumbles_forced,0,,,,,
player,201812220sdg,sdg,PullHa00,def_int,0,,,,,
player,201812220sdg,sdg,PullHa00,def_int_yds,0,,,,,
player,201812220sdg,sdg,PullHa00,def_int_td,0,,,,,
player,201812220sdg,sdg,PullHa00,def_int_long,0,,,,,
player,201812220sdg,sdg,PullHa00,pass_defended,0,,,,,
player,201812220sdg,sdg,PullHa00,sacks,0.0,,,,,
player,201812220sdg,sdg,PullHa00,tackles_combined,2,,,,,
player,201812220sdg,sdg,PullHa00,tackles_solo,2,,,,,
player,201812220sdg,sdg,PullHa00,tackles_assists,0,,,,,
player,201812220sdg,sdg,PullHa00,tackles_loss,0,,,,,
player,201812220sdg,sdg,PullHa00,qb_hits,0,,,,,
player,201812220sdg,sdg,PullHa00,fumbles_rec,0,,,,,
player,201812220sdg,sdg,PullHa00,fumbles_rec_yds,0,,,,,
player,201812220sdg,sdg,PullHa00,fumbles_rec_td,0,,,,,
player,201812220sdg,sdg,PullHa00,fumbles_forced,0,,,,,
player,201812220sdg,sdg,AddaJa00,def_int,0,,,,,
player,201812220sdg,sdg,AddaJa00,def_int_yds,0,,,,,
player,201812220sdg,sdg,AddaJa00,def_int_td,0,,,,,
player,201812220sdg,sdg,AddaJa00,def_int_long,0,,,,,
player,201812220sdg,sdg,AddaJa00,pass_defended,0,,,,,
player,201812220sdg,sdg,AddaJa00,sacks,0.0,,,,,
player,201812220sdg,sdg,AddaJa00,tackles_combined,1,,,,,
player,201812220sdg,sdg,AddaJa00,tackles_solo,0,,,,,
player,201812220sdg,sdg,AddaJa00,tackles_assists,1,,,,,
player,201812220sdg,sdg,AddaJa00,tackles_loss,0,,,,,
player,201812220sdg,sdg,AddaJa00,qb_hits,0,,,,,
player,201812220sdg,sdg,AddaJa00,fumbles_rec,0,,,,,
player,201812220sdg,sdg,AddaJa00,fumbles_rec_yds,0,,,,,
player,201812220sdg,sdg,AddaJa00,fumbles_rec_td,0,,,,,
player,201812220sdg,sdg,AddaJa00,fumbles_forced,0,,,,,
player,201812220sdg,sdg,DaviGe00,def_int,0,,,,,
player,201812220sdg,sdg,DaviGe00,def_int_yds,0,,,,,
player,201812220sdg,sdg,DaviGe00,def_int_td,0,,,,,
player,201812220sdg,sdg,DaviGe00,def_int_long,0,,,,,
player,201812220sdg,sdg,DaviGe00,pass_defended,0,,,,,
player,201812220sdg,sdg,DaviGe00,sacks,0.0,,,,,
player,201812220sdg,sdg,DaviGe00,tackles_combined,1,,,,,
player,201812220sdg,sdg,DaviGe00,tackles_solo,1,,,,,
player,201812220sdg,sdg,DaviGe00,tackles_assists,0,,,,,
player,201812220sdg,sdg,DaviGe00,tackles_loss,0,,,,,
player,201812220sdg,sdg,DaviGe00,qb_hits,0,,,,,
player,201812220sdg,sdg,DaviGe00,fumbles_rec,0,,,,,
player,201812220sdg,sdg,DaviGe00,fumbles_rec_yds,0,,,,,
player,201812220sdg,sdg,DaviGe00,fumbles_rec_td,0,,,,,
player,201812220sdg,sdg,DaviGe00,fumbles_forced,0,,,,,
player,201812220sdg,sdg,JoneJu03,def_int,0,,,,,
player,201812220sdg,sdg,JoneJu03,def_int_yds,0,,,,,
player,201812220sdg,sdg,JoneJu03,def_int_td,0,,,,,
player,201812220sdg,sdg,JoneJu03,def_int_long,0,,,,,
player,201812220sdg,sdg,JoneJu03,pass_defended,0,,,,,
player,201812220sdg,sdg,JoneJu03,sacks,0.0,,,,,
player,201812220sdg,sdg,JoneJu03,tackles_combined,1,,,,,
player,201812220sdg,sdg,JoneJu03,tackles_solo,0,,,,,
player,201812220sdg,sdg,JoneJu03,tackles_assists,1,,,,,
player,201812220sdg,sdg,JoneJu03,tackles_loss,0,,,,,
player,201812220sdg,sdg,JoneJu03,qb_hits,0,,,,,
player,201812220sdg,sdg,JoneJu03,fumbles_rec,0,,,,,
player,201812220sdg,sdg,JoneJu03,fumbles_rec_yds,0,,,,,
player,201812220sdg,sdg,JoneJu03,fumbles_rec_td,0,,,,,
player,201812220sdg,sdg,JoneJu03,fumbles_forced,0,,,,,
player,201812220sdg,sdg,RichJe02,def_int,0,,,,,
player,201812220sdg,sdg,RichJe02,def_int_yds,0,,,,,
player,201812220sdg,sdg,RichJe02,def_int_td,0,,,,,
player,201812220sdg,sdg,RichJe02,def_int_long,0,,,,,
player,201812220sdg,sdg,RichJe02,pass_defended,0,,,,,
player,201812220sdg,sdg,RichJe02,sacks,0.0,,,,,
player,201812220sdg,sdg,RichJe02,tackles_combined,1,,,,,
player,201812220sdg,sdg,RichJe02,tackles_solo,1,,,,,
player,201812220sdg,sdg,RichJe02,tackles_assists,0,,,,,
player,201812220sdg,sdg,RichJe02,tackles_loss,0,,,,,
player,201812220sdg,sdg,RichJe02,qb_hits,0,,,,,
player,201812220sdg,sdg,RichJe02,fumbles_rec,0,,,,,
player,201812220sdg,sdg,RichJe02,fumbles_rec_yds,0,,,,,
player,201812220sdg,sdg,RichJe02,fumbles_rec_td,0,,,,,
player,201812220sdg,sdg,RichJe02,fumbles_forced,0,,,,,
player,201812220sdg,sdg,RochIs00,def_int,0,,,,,
player,201812220sdg,sdg,RochIs00,def_int_yds,0,,,,,
player,201812220sdg,sdg,RochIs00,def_int_td,0,,,,,
player,201812220sdg,sdg,RochIs00,def_int_long,0,,,,,
player,201812220sdg,sdg,RochIs00,pass_defended,0,,,,,
player,201812220sdg,sdg,RochIs00,sacks,0.0,,,,,
player,201812220sdg,sdg,RochIs00,tackles_combined,1,,,,,
player,201812220sdg,sdg,RochIs00,tackles_solo,1,,,,,
player,201812220sdg,sdg,RochIs00,tackles_assists,0,,,,,
player,201812220sdg,sdg,RochIs00,tackles_loss,0,,,,,
player,201812220sdg,sdg,RochIs00,qb_hits,0,,,,,
player,201812220sdg,sdg,RochIs00,fumbles_rec,0,,,,,
player,201812220sdg,sdg,RochIs00,fumbles_rec_yds,0,,,,,
player,201812220sdg,sdg,RochIs00,fumbles_rec_td,0,,,,,
player,201812220sdg,sdg,RochIs00,fumbles_forced,0,,,,,
player,201812220sdg,sdg,SquaDa00,def_int,0,,,,,
player,201812220sdg,sdg,SquaDa00,def_int_yds,0,,,,,
player,201812220sdg,sdg,SquaDa00,def_int_td,0,,,,,
player,201812220sdg,sdg,SquaDa00,def_int_long,0,,,,,
player,201812220sdg,sdg,SquaDa00,pass_defended,0,,,,,
player,201812220sdg,sdg,SquaDa00,sacks,0.0,,,,,
player,201812220sdg,sdg,SquaDa00,tackles_combined,1,,,,,
player,201812220sdg,sdg,SquaDa00,tackles_solo,1,,,,,
player,201812220sdg,sdg,SquaDa00,tackles_assists,0,,,,,
player,201812220sdg,sdg,SquaDa00,tackles_loss,0,,,,,
player,201812220sdg,sdg,SquaDa00,qb_hits,0,,,,,
player,201812220sdg,sdg,SquaDa00,fumbles_rec,0,,,,,
player,201812220sdg,sdg,SquaDa00,fumbles_rec_yds,0,,,,,
player,201812220sdg,sdg,SquaDa00,fumbles_rec_td,0,,,,,
player,201812220sdg,sdg,SquaDa00,fumbles_forced,0,,,,,
player,201812220sdg,sdg,WattDe00,def_int,0,,,,,
player,201812220sdg,sdg,WattDe00,def_int_yds,0,,,,,
player,201812220sdg,sdg,WattDe00,def_int_td,0,,,,,
player,201812220sdg,sdg,WattDe00,def_int_long,0,,,,,
player,201812220sdg,sdg,WattDe00,pass_defended,0,,,,,
player,201812220sdg,sdg,WattDe00,sacks,0.0,,,,,
player,201812220sdg,sdg,WattDe00,tackles_combined,1,,,,,
player,201812220sdg,sdg,WattDe00,tackles_solo,1,,,,,
player,201812220sdg,sdg,WattDe00,tackles_assists,0,,,,,
player,201812220sdg,sdg,WattDe00,tackles_loss,0,,,,,
player,201812220sdg,sdg,WattDe00,qb_hits,0,,,,,
player,201812220sdg,sdg,WattDe00,fumbles_rec,0,,,,,
player,201812220sdg,sdg,WattDe00,fumbles_rec_yds,0,,,,,
player,201812220sdg,sdg,WattDe00,fumbles_rec_td,0,,,,,
player,201812220sdg,sdg,WattDe00,fumbles_forced,0,,,,,
player,201812220sdg,rav,JoneCy00,kick_ret,0,,,,,
player,201812220sdg,rav,JoneCy00,kick_ret_yds,0,,,,,
player,201812220sdg,rav,JoneCy00,kick_ret_yds_per_ret,,,,,,
player,201812220sdg,rav,JoneCy00,kick_ret_td,0,,,,,
player,201812220sdg,rav,JoneCy00,kick_ret_long,0,,,,,
player,201812220sdg,rav,JoneCy00,punt_ret,2,,,,,
player,201812220sdg,rav,JoneCy00,punt_ret_yds,17,,,,,
player,201812220sdg,rav,JoneCy00,punt_ret_yds_per_ret,8.5,,,,,
player,201812220sdg,rav,JoneCy00,punt_ret_td,0,,,,,
player,201812220sdg,rav,JoneCy00,punt_ret_long,19,,,,,
player,201812220sdg,rav,MoorCh00,kick_ret,3,,,,,
player,201812220sdg,rav,MoorCh00,kick_ret_yds,55,,,,,
player,201812220sdg,rav,MoorCh00,kick_ret_yds_per_ret,18.3,,,,,
player,201812220sdg,rav,MoorCh00,kick_ret_td,0,,,,,
player,201812220sdg,rav,MoorCh00,kick_ret_long,27,,,,,
player,201812220sdg,rav,MoorCh00,punt_ret,0,,,,,
player,201812220sdg,rav,MoorCh00,punt_ret_yds,0,,,,,
player,201812220sdg,rav,MoorCh00,punt_ret_yds_per_ret,,,,,,
player,201812220sdg,rav,MoorCh00,punt_ret_td,0,,,,,
player,201812220sdg,rav,MoorCh00,punt_ret_long,0,,,,,
player,201812220sdg,sdg,KingDe01,kick_ret,2,,,,,
player,201812220sdg,sdg,KingDe01,kick_ret_yds,45,,,,,
player,201812220sdg,sdg,KingDe01,kick_ret_yds_per_ret,22.5,,,,,
player,201812220sdg,sdg,KingDe01,kick_ret_td,0,,,,,
player,201812220sdg,sdg,KingDe01,kick_ret_long,26,,,,,
player,201812220sdg,sdg,KingDe01,punt_ret,2,,,,,
player,201812220sdg,sdg,KingDe01,punt_ret_yds,33,,,,,
player,201812220sdg,sdg,KingDe01,punt_ret_yds_per_ret,16.5,,,,,
player,201812220sdg,sdg,KingDe01,punt_ret_td,0,,,,,
player,201812220sdg,sdg,KingDe01,punt_ret_long,24,,,,,
player,201812220sdg,rav,TuckJu00,xpm,1,,,,,
player,201812220sdg,rav,TuckJu00,xpa,1,,,,,
player,201812220sdg,rav,TuckJu00,fgm,3,,,,,
player,201812220sdg,rav,TuckJu00,fga,5,,,,,
player,201812220sdg,rav,TuckJu00,punt,0,,,,,
player,201812220sdg,rav,TuckJu00,punt_yds,0,,,,,
player,201812220sdg,rav,TuckJu00,punt_yds_per_punt,,,,,,
player,201812220sdg,rav,TuckJu00,punt_long,0,,,,,
player,201812220sdg,rav,KochSa20,xpm,,,,,,
player,201812220sdg,rav,KochSa20,xpa,,,,,,
player,201812220sdg,rav,KochSa20,fgm,,,,,,
player,201812220sdg,rav,KochSa20,fga,,,,,,
player,201812220sdg,rav,KochSa20,punt,3,,,,,
player,201812220sdg,rav,KochSa20,punt_yds,150,,,,,
player,201812220sdg,rav,KochSa20,punt_yds_per_punt,50.0,,,,,
player,201812220sdg,rav,KochSa20,punt_long,57,,,,,
player,201812220sdg,sdg,BadgMi00,xpm,1,,,,,
player,201812220sdg,sdg,BadgMi00,xpa,1,,,,,
player,201812220sdg,sdg,BadgMi00,fgm,1,,,,,
player,201812220sdg,sdg,BadgMi00,fga,1,,,,,
player,201812220sdg,sdg,BadgMi00,punt,0,,,,,
player,201812220sdg,sdg,BadgMi00,punt_yds,0,,,,,
player,201812220sdg,sdg,BadgMi00,punt_yds_per_punt,,,,,,
player,201812220sdg,sdg,BadgMi00,punt_long,0,,,,,
player,201812220sdg,sdg,JoneDo21,xpm,,,,,,
player,201812220sdg,sdg,JoneDo21,xpa,,,,,,
player,201812220sdg,sdg,JoneDo21,fgm,,,,,,
player,201812220sdg,sdg,JoneDo21,fga,,,,,,
player,201812220sdg,sdg,JoneDo21,punt,7,,,,,
player,201812220sdg,sdg,JoneDo21,punt_yds,291,,,,,
player,201812220sdg,sdg,JoneDo21,punt_yds_per_punt,41.6,,,,,
player,201812220sdg,sdg,JoneDo21,punt_long,49,,,,,
player,201812220sdg,rav,JackLa00,pass_cmp,12,,,,,
player,201812220sdg,rav,JackLa00,pass_att,22,,,,,
player,201812220sdg,rav,JackLa00,pass_yds,204,,,,,
player,201812220sdg,rav,JackLa00,pass_first_down,8,,,,,
player,201812220sdg,rav,JackLa00,pass_air_yds,85,,,,,
player,201812220sdg,rav,JackLa00,pass_air_yds_per_cmp,7.1,,,,,
player,201812220sdg,rav,JackLa00,pass_air_yds_per_att,3.9,,,,,
player,201812220sdg,rav,JackLa00,pass_tgt_yds_per_att,8.5,,,,,
player,201812220sdg,rav,JackLa00,pass_yac,119,,,,,
player,201812220sdg,rav,JackLa00,pass_yac_per_cmp,9.9,,,,,
player,201812220sdg,rav,JackLa00,pass_drops,0,,,,,
player,201812220sdg,rav,JackLa00,pass_drop_pct,0.0,,,,,
player,201812220sdg,rav,JackLa00,pass_poor_throws,5,,,,,
player,201812220sdg,rav,JackLa00,pass_poor_throw_pct,22.7,,,,,
player,201812220sdg,rav,JackLa00,pass_blitzed,5,,,,,
player,201812220sdg,rav,JackLa00,pass_hurried,2,,,,,
player,201812220sdg,rav,JackLa00,pass_hits,1,,,,,
player,201812220sdg,rav,JackLa00,rush_scrambles,3,,,,,
player,201812220sdg,rav,JackLa00,rush_scrambles_yds_per_att,2.0,,,,,
player,201812220sdg,sdg,RivePh00,pass_cmp,23,,,,,
player,201812220sdg,sdg,RivePh00,pass_att,37,,,,,
player,201812220sdg,sdg,RivePh00,pass_yds,181,,,,,
player,201812220sdg,sdg,RivePh00,pass_first_down,10,,,,,
player,201812220sdg,sdg,RivePh00,pass_air_yds,65,,,,,
player,201812220sdg,sdg,RivePh00,pass_air_yds_per_cmp,2.8,,,,,
player,201812220sdg,sdg,RivePh00,pass_air_yds_per_att,1.8,,,,,
player,201812220sdg,sdg,RivePh00,pass_tgt_yds_per_att,6.0,,,,,
player,201812220sdg,sdg,RivePh00,pass_yac,116,,,,,
player,201812220sdg,sdg,RivePh00,pass_yac_per_cmp,5.0,,,,,
player,201812220sdg,sdg,RivePh00,pass_drops,1,,,,,
player,201812220sdg,sdg,RivePh00,pass_drop_pct,2.7,,,,,
player,201812220sdg,sdg,RivePh00,pass_poor_throws,6,,,,,
player,201812220sdg,sdg,RivePh00,pass_poor_throw_pct,16.2,,,,,
player,201812220sdg,sdg,RivePh00,pass_blitzed,18,,,,,
player,201812220sdg,sdg,RivePh00,pass_hurried,2,,,,,
player,201812220sdg,sdg,RivePh00,pass_hits,3,,,,,
player,201812220sdg,sdg,RivePh00,rush_scrambles,1,,,,,
player,201812220sdg,sdg,RivePh00,rush_scrambles_yds_per_att,1.0,,,,,
player,201812220sdg,rav,EdwaGu00,rush_att,14,,,,,
player,201812220sdg,rav,EdwaGu00,rush_yds,92,,,,,
player,201812220sdg,rav,EdwaGu00,rush_first_down,2,,,,,
player,201812220sdg,rav,EdwaGu00,rush_yds_before_contact,56,,,,,
player,201812220sdg,rav,EdwaGu00,rush_yds_bc_per_rush,4.0,,,,,
player,201812220sdg,rav,EdwaGu00,rush_yac,36,,,,,
player,201812220sdg,rav,EdwaGu00,rush_yac_per_rush,2.6,,,,,
player,201812220sdg,rav,EdwaGu00,rush_broken_tackles,1,,,,,
player,201812220sdg,rav,EdwaGu00,rush_broken_tackles_per_rush,14.0,,,,,
player,201812220sdg,rav,JackLa00,rush_att,13,,,,,
player,201812220sdg,rav,JackLa00,rush_yds,39,,,,,
player,201812220sdg,rav,JackLa00,rush_first_down,3,,,,,
player,201812220sdg,rav,JackLa00,rush_yds_before_contact,4,,,,,
player,201812220sdg,rav,JackLa00,rush_yds_bc_per_rush,0.3,,,,,
player,201812220sdg,rav,JackLa00,rush_yac,35,,,,,
player,201812220sdg,rav,JackLa00,rush_yac_per_rush,2.7,,,,,
player,201812220sdg,rav,JackLa00,rush_broken_tackles,0,,,,,
player,201812220sdg,rav,JackLa00,rush_broken_tackles_per_rush,,,,,,
player,201812220sdg,rav,DixoKe00,rush_att,8,,,,,
player,201812220sdg,rav,DixoKe00,rush_yds,28,,,,,
player,201812220sdg,rav,DixoKe00,rush_first_down,1,,,,,
player,201812220sdg,rav,DixoKe00,rush_yds_before_contact,16,,,,,
player,201812220sdg,rav,DixoKe00,rush_yds_bc_per_rush,2.0,,,,,
player,201812220sdg,rav,DixoKe00,rush_yac,12,,,,,
player,201812220sdg,rav,DixoKe00,rush_yac_per_rush,1.5,,,,,
player,201812220sdg,rav,DixoKe00,rush_broken_tackles,0,,,,,
player,201812220sdg,rav,DixoKe00,rush_broken_tackles_per_rush,,,,,,
player,201812220sdg,sdg,GordMe00,rush_att,12,,,,,
player,201812220sdg,sdg,GordMe00,rush_yds,41,,,,,
player,201812220sdg,sdg,GordMe00,rush_first_down,2,,,,,
player,201812220sdg,sdg,GordMe00,rush_yds_before_contact,18,,,,,
player,201812220sdg,sdg,GordMe00,rush_yds_bc_per_rush,1.5,,,,,
player,201812220sdg,sdg,GordMe00,rush_yac,23,,,,,
player,201812220sdg,sdg,GordMe00,rush_yac_per_rush,1.9,,,,,
player,201812220sdg,sdg,GordMe00,rush_broken_tackles,0,,,,,
player,201812220sdg,sdg,GordMe00,rush_broken_tackles_per_rush,,,,,,
player,201812220sdg,sdg,BenjTr00,rush_att,1,,,,,
player,201812220sdg,sdg,BenjTr00,rush_yds,6,,,,,
player,201812220sdg,sdg,BenjTr00,rush_first_down,0,,,,,
player,201812220sdg,sdg,BenjTr00,rush_yds_before_contact,2,,,,,
player,201812220sdg,sdg,BenjTr00,rush_yds_bc_per_rush,2.0,,,,,
player,201812220sdg,sdg,BenjTr00,rush_yac,4,,,,,
player,201812220sdg,sdg,BenjTr00,rush_yac_per_rush,4.0,,,,,
player,201812220sdg,sdg,BenjTr00,rush_broken_tackles,0,,,,,
player,201812220sdg,sdg,BenjTr00,rush_broken_tackles_per_rush,,,,,,
player,201812220sdg,sdg,JackJu01,rush_att,1,,,,,
player,201812220sdg,sdg,JackJu01,rush_yds,-1,,,,,
player,201812220sdg,sdg,JackJu01,rush_first_down,0,,,,,
player,201812220sdg,sdg,JackJu01,rush_yds_before_contact,-3,,,,,
player,201812220sdg,sdg,JackJu01,rush_yds_bc_per_rush,-3.0,,,,,
player,201812220sdg,sdg,JackJu01,rush_yac,2,,,,,
player,201812220sdg,sdg,JackJu01,rush_yac_per_rush,2.0,,,,,
player,201812220sdg,sdg,JackJu01,rush_broken_tackles,1,,,,,
player,201812220sdg,sdg,JackJu01,rush_broken_tackles_per_rush,1.0,,,,,
player,201812220sdg,sdg,RivePh00,rush_att,1,,,,,
player,201812220sdg,sdg,RivePh00,rush_yds,1,,,,,
player,201812220sdg,sdg,RivePh00,rush_first_down,0,,,,,
player,201812220sdg,sdg,RivePh00,rush_yds_before_contact,0,,,,,
player,201812220sdg,sdg,RivePh00,rush_yds_bc_per_rush,0.0,,,,,
player,201812220sdg,sdg,RivePh00,rush_yac,1,,,,,
player,201812220sdg,sdg,RivePh00,rush_yac_per_rush,1.0,,,,,
player,201812220sdg,sdg,RivePh00,rush_broken_tackles,0,,,,,
player,201812220sdg,sdg,RivePh00,rush_broken_tackles_per_rush,,,,,,
player,201812220sdg,sdg,WillMi07,rush_att,1,,,,,
player,201812220sdg,sdg,WillMi07,rush_yds,4,,,,,
player,201812220sdg,sdg,WillMi07,rush_first_down,0,,,,,
player,201812220sdg,sdg,WillMi07,rush_yds_before_contact,4,,,,,
player,201812220sdg,sdg,WillMi07,rush_yds_bc_per_rush,4.0,,,,,
player,201812220sdg,sdg,WillMi07,rush_yac,0,,,,,
player,201812220sdg,sdg,WillMi07,rush_yac_per_rush,0.0,,,,,
player,201812220sdg,sdg,WillMi07,rush_broken_tackles,0,,,,,
player,201812220sdg,sdg,WillMi07,rush_broken_tackles_per_rush,,,,,,
player,201812220sdg,rav,AndrMa00,targets,2,,,,,
player,201812220sdg,rav,AndrMa00,rec,2,,,,,
player,201812220sdg,rav,AndrMa00,rec_yds,83,,,,,
player,201812220sdg,rav,AndrMa00,rec_first_down,2,,,,,
player,201812220sdg,rav,AndrMa00,rec_air_yds,39,,,,,
player,201812220sdg,rav,AndrMa00,rec_air_yds_per_rec,19.5,,,,,
player,201812220sdg,rav,AndrMa00,rec_yac,44,,,,,
player,201812220sdg,rav,AndrMa00,rec_yac_per_rec,22.0,,,,,
player,201812220sdg,rav,AndrMa00,rec_broken_tackles,1,,,,,
player,201812220sdg,rav,AndrMa00,rec_broken_tackles_per_rec,2.0,,,,,
player,201812220sdg,rav,AndrMa00,rec_drops,0,,,,,
player,201812220sdg,rav,AndrMa00,rec_drop_pct,0.0,,,,,
player,201812220sdg,rav,BoylNi00,targets,2,,,,,
player,201812220sdg,rav,BoylNi00,rec,2,,,,,
player,201812220sdg,rav,BoylNi00,rec_yds,15,,,,,
player,201812220sdg,rav,BoylNi00,rec_first_down,,,,,,
player,201812220sdg,rav,BoylNi00,rec_air_yds,4,,,,,
player,201812220sdg,rav,BoylNi00,rec_air_yds_per_rec,2.0,,,,,
player,201812220sdg,rav,BoylNi00,rec_yac,11,,,,,
player,201812220sdg,rav,BoylNi00,rec_yac_per_rec,5.5,,,,,
player,201812220sdg,rav,BoylNi00,rec_broken_tackles,0,,,,,
player,201812220sdg,rav,BoylNi00,rec_broken_tackles_per_rec,,,,,,
player,201812220sdg,rav,BoylNi00,rec_drops,0,,,,,
player,201812220sdg,rav,BoylNi00,rec_drop_pct,0.0,,,,,
player,201812220sdg,rav,BrowJo02,targets,6,,,,,
player,201812220sdg,rav,BrowJo02,rec,2,,,,,
player,201812220sdg,rav,BrowJo02,rec_yds,27,,,,,
player,201812220sdg,rav,BrowJo02,rec_first_down,2,,,,,
player,201812220sdg,rav,BrowJo02,rec_air_yds,17,,,,,
player,201812220sdg,rav,BrowJo02,rec_air_yds_per_rec,8.5,,,,,
player,201812220sdg,rav,BrowJo02,rec_yac,10,,,,,
player,201812220sdg,rav,BrowJo02,rec_yac_per_rec,5.0,,,,,
player,201812220sdg,rav,BrowJo02,rec_broken_tackles,0,,,,,
player,201812220sdg,rav,BrowJo02,rec_broken_tackles_per_rec,,,,,,
player,201812220sdg,rav,BrowJo02,rec_drops,0,,,,,
player,201812220sdg,rav,BrowJo02,rec_drop_pct,0.0,,,,,
player,201812220sdg,rav,DixoKe00,targets,3,,,,,
player,201812220sdg,rav,DixoKe00,rec,2,,,,,
player,201812220sdg,rav,DixoKe00,rec_yds,20,,,,,
player,201812220sdg,rav,DixoKe00,rec_first_down,1,,,,,
player,201812220sdg,rav,DixoKe00,rec_air_yds,-2,,,,,
player,201812220sdg,rav,DixoKe00,rec_air_yds_per_rec,-1.0,,,,,
player,201812220sdg,rav,DixoKe00,rec_yac,22,,,,,
player,201812220sdg,rav,DixoKe00,rec_yac_per_rec,11.0,,,,,
player,201812220sdg,rav,DixoKe00,rec_broken_tackles,1,,,,,
player,201812220sdg,rav,DixoKe00,rec_broken_tackles_per_rec,2.0,,,,,
player,201812220sdg,rav,DixoKe00,rec_drops,0,,,,,
player,201812220sdg,rav,DixoKe00,rec_drop_pct,0.0,,,,,
player,201812220sdg,rav,HursHa00,targets,2,,,,,
player,201812220sdg,rav,HursHa00,rec,1,,,,,
player,201812220sdg,rav,HursHa00,rec_yds,18,,,,,
player,201812220sdg,rav,HursHa00,rec_first_down,1,,,,,
player,201812220sdg,rav,HursHa00,rec_air_yds,7,,,,,
player,201812220sdg,rav,HursHa00,rec_air_yds_per_rec,7.0,,,,,
player,201812220sdg,rav,HursHa00,rec_yac,11,,,,,
player,201812220sdg,rav,HursHa00,rec_yac_per_rec,11.0,,,,,
player,201812220sdg,rav,HursHa00,rec_broken_tackles,0,,,,,
