game,2018,12,20181125,201811250rav,rai,"Oakland Raiders",17,rav,"Baltimore Ravens",34
player,201811250rav,rav,JoneCy00,fumbles_rec,0,,,,,
player,201811250rav,rav,JoneCy00,fumbles_rec_yds,0,,,,,
player,201811250rav,rav,JoneCy00,fumbles_rec_td,0,,,,,
player,201811250rav,rav,JoneCy00,fumbles_forced,0,,,,,
player,201811250rav,rav,SmitZa00,def_int,0,,,,,
player,201811250rav,rav,SmitZa00,def_int_yds,0,,,,,
player,201811250rav,rav,SmitZa00,def_int_td,0,,,,,
player,201811250rav,rav,SmitZa00,def_int_long,0,,,,,
player,201811250rav,rav,SmitZa00,pass_defended,0,,,,,
player,201811250rav,rav,SmitZa00,sacks,0.0,,,,,
player,201811250rav,rav,SmitZa00,tackles_combined,2,,,,,
player,201811250rav,rav,SmitZa00,tackles_solo,2,,,,,
player,201811250rav,rav,SmitZa00,tackles_assists,0,,,,,
player,201811250rav,rav,SmitZa00,tackles_loss,1,,,,,
player,201811250rav,rav,SmitZa00,qb_hits,0,,,,,
player,201811250rav,rav,SmitZa00,fumbles_rec,0,,,,,
player,201811250rav,rav,SmitZa00,fumbles_rec_yds,0,,,,,
player,201811250rav,rav,SmitZa00,fumbles_rec_td,0,,,,,
player,201811250rav,rav,SmitZa00,fumbles_forced,0,,,,,
player,201811250rav,rav,UrbaBr00,def_int,0,,,,,
player,201811250rav,rav,UrbaBr00,def_int_yds,0,,,,,
player,201811250rav,rav,UrbaBr00,def_int_td,0,,,,,
player,201811250rav,rav,UrbaBr00,def_int_long,0,,,,,
player,201811250rav,rav,UrbaBr00,pass_defended,0,,,,,
player,201811250rav,rav,UrbaBr00,sacks,0.0,,,,,
player,201811250rav,rav,UrbaBr00,tackles_combined,2,,,,,
player,201811250rav,rav,UrbaBr00,tackles_solo,2,,,,,
player,201811250rav,rav,UrbaBr00,tackles_assists,0,,,,,
player,201811250rav,rav,UrbaBr00,tackles_loss,0,,,,,
player,201811250rav,rav,UrbaBr00,qb_hits,0,,,,,
player,201811250rav,rav,UrbaBr00,fumbles_rec,0,,,,,
player,201811250rav,rav,UrbaBr00,fumbles_rec_yds,0,,,,,
player,201811250rav,rav,UrbaBr00,fumbles_rec_td,0,,,,,
player,201811250rav,rav,UrbaBr00,fumbles_forced,0,,,,,
player,201811250rav,rav,YounKe03,def_int,0,,,,,
player,201811250rav,rav,YounKe03,def_int_yds,0,,,,,
player,201811250rav,rav,YounKe03,def_int_td,0,,,,,
player,201811250rav,rav,YounKe03,def_int_long,0,,,,,
player,201811250rav,rav,YounKe03,pass_defended,1,,,,,
player,201811250rav,rav,YounKe03,sacks,0.0,,,,,
player,201811250rav,rav,YounKe03,tackles_combined,2,,,,,
player,201811250rav,rav,YounKe03,tackles_solo,2,,,,,
player,201811250rav,rav,YounKe03,tackles_assists,0,,,,,
player,201811250rav,rav,YounKe03,tackles_loss,0,,,,,
player,201811250rav,rav,YounKe03,qb_hits,0,,,,,
player,201811250rav,rav,YounKe03,fumbles_rec,0,,,,,
player,201811250rav,rav,YounKe03,fumbles_rec_yds,0,,,,,
player,201811250rav,rav,YounKe03,fumbles_rec_td,0,,,,,
player,201811250rav,rav,YounKe03,fumbles_forced,0,,,,,
player,201811250rav,rav,HumpMa00,def_int,0,,,,,
player,201811250rav,rav,HumpMa00,def_int_yds,0,,,,,
player,201811250rav,rav,HumpMa00,def_int_td,0,,,,,
player,201811250rav,rav,HumpMa00,def_int_long,0,,,,,
player,201811250rav,rav,HumpMa00,pass_defended,2,,,,,
player,201811250rav,rav,HumpMa00,sacks,0.0,,,,,
player,201811250rav,rav,HumpMa00,tackles_combined,1,,,,,
player,201811250rav,rav,HumpMa00,tackles_solo,1,,,,,
player,201811250rav,rav,HumpMa00,tackles_assists,0,,,,,
player,201811250rav,rav,HumpMa00,tackles_loss,0,,,,,
player,201811250rav,rav,HumpMa00,qb_hits,0,,,,,
player,201811250rav,rav,HumpMa00,fumbles_rec,0,,,,,
player,201811250rav,rav,HumpMa00,fumbles_rec_yds,0,,,,,
player,201811250rav,rav,HumpMa00,fumbles_rec_td,0,,,,,
player,201811250rav,rav,HumpMa00,fumbles_forced,0,,,,,
player,201811250rav,rav,JeffTo00,def_int,0,,,,,
player,201811250rav,rav,JeffTo00,def_int_yds,0,,,,,
player,201811250rav,rav,JeffTo00,def_int_td,0,,,,,
player,201811250rav,rav,JeffTo00,def_int_long,0,,,,,
player,201811250rav,rav,JeffTo00,pass_defended,1,,,,,
player,201811250rav,rav,JeffTo00,sacks,0.0,,,,,
player,201811250rav,rav,JeffTo00,tackles_combined,1,,,,,
player,201811250rav,rav,JeffTo00,tackles_solo,0,,,,,
player,201811250rav,rav,JeffTo00,tackles_assists,1,,,,,
player,201811250rav,rav,JeffTo00,tackles_loss,0,,,,,
player,201811250rav,rav,JeffTo00,qb_hits,0,,,,,
player,201811250rav,rav,JeffTo00,fumbles_rec,0,,,,,
player,201811250rav,rav,JeffTo00,fumbles_rec_yds,0,,,,,
player,201811250rav,rav,JeffTo00,fumbles_rec_td,0,,,,,
player,201811250rav,rav,JeffTo00,fumbles_forced,0,,,,,
player,201811250rav,rav,PierMi00,def_int,0,,,,,
player,201811250rav,rav,PierMi00,def_int_yds,0,,,,,
player,201811250rav,rav,PierMi00,def_int_td,0,,,,,
player,201811250rav,rav,PierMi00,def_int_long,0,,,,,
player,201811250rav,rav,PierMi00,pass_defended,0,,,,,
player,201811250rav,rav,PierMi00,sacks,0.0,,,,,
player,201811250rav,rav,PierMi00,tackles_combined,1,,,,,
player,201811250rav,rav,PierMi00,tackles_solo,1,,,,,
player,201811250rav,rav,PierMi00,tackles_assists,0,,,,,
player,201811250rav,rav,PierMi00,tackles_loss,0,,,,,
player,201811250rav,rav,PierMi00,qb_hits,0,,,,,
player,201811250rav,rav,PierMi00,fumbles_rec,0,,,,,
player,201811250rav,rav,PierMi00,fumbles_rec_yds,0,,,,,
player,201811250rav,rav,PierMi00,fumbles_rec_td,0,,,,,
player,201811250rav,rav,PierMi00,fumbles_forced,0,,,,,
player,201811250rav,rav,SmitJi03,def_int,0,,,,,
player,201811250rav,rav,SmitJi03,def_int_yds,0,,,,,
player,201811250rav,rav,SmitJi03,def_int_td,0,,,,,
player,201811250rav,rav,SmitJi03,def_int_long,0,,,,,
player,201811250rav,rav,SmitJi03,pass_defended,1,,,,,
player,201811250rav,rav,SmitJi03,sacks,0.0,,,,,
player,201811250rav,rav,SmitJi03,tackles_combined,1,,,,,
player,201811250rav,rav,SmitJi03,tackles_solo,1,,,,,
player,201811250rav,rav,SmitJi03,tackles_assists,0,,,,,
player,201811250rav,rav,SmitJi03,tackles_loss,0,,,,,
player,201811250rav,rav,SmitJi03,qb_hits,0,,,,,
player,201811250rav,rav,SmitJi03,fumbles_rec,0,,,,,
player,201811250rav,rav,SmitJi03,fumbles_rec_yds,0,,,,,
player,201811250rav,rav,SmitJi03,fumbles_rec_td,0,,,,,
player,201811250rav,rav,SmitJi03,fumbles_forced,0,,,,,
player,201811250rav,rav,WormCh00,def_int,0,,,,,
player,201811250rav,rav,WormCh00,def_int_yds,0,,,,,
player,201811250rav,rav,WormCh00,def_int_td,0,,,,,
player,201811250rav,rav,WormCh00,def_int_long,0,,,,,
player,201811250rav,rav,WormCh00,pass_defended,1,,,,,
player,201811250rav,rav,WormCh00,sacks,0.0,,,,,
player,201811250rav,rav,WormCh00,tackles_combined,1,,,,,
player,201811250rav,rav,WormCh00,tackles_solo,1,,,,,
player,201811250rav,rav,WormCh00,tackles_assists,0,,,,,
player,201811250rav,rav,WormCh00,tackles_loss,0,,,,,
player,201811250rav,rav,WormCh00,qb_hits,0,,,,,
player,201811250rav,rav,WormCh00,fumbles_rec,0,,,,,
player,201811250rav,rav,WormCh00,fumbles_rec_yds,0,,,,,
player,201811250rav,rav,WormCh00,fumbles_rec_td,0,,,,,
player,201811250rav,rav,WormCh00,fumbles_forced,0,,,,,
player,201811250rav,rav,AverAn00,def_int,0,,,,,
player,201811250rav,rav,AverAn00,def_int_yds,0,,,,,
player,201811250rav,rav,AverAn00,def_int_td,0,,,,,
player,201811250rav,rav,AverAn00,def_int_long,0,,,,,
player,201811250rav,rav,AverAn00,pass_defended,1,,,,,
player,201811250rav,rav,AverAn00,sacks,0.0,,,,,
player,201811250rav,rav,AverAn00,tackles_combined,0,,,,,
player,201811250rav,rav,AverAn00,tackles_solo,0,,,,,
player,201811250rav,rav,AverAn00,tackles_assists,0,,,,,
player,201811250rav,rav,AverAn00,tackles_loss,0,,,,,
player,201811250rav,rav,AverAn00,qb_hits,0,,,,,
player,201811250rav,rav,AverAn00,fumbles_rec,0,,,,,
player,201811250rav,rav,AverAn00,fumbles_rec_yds,0,,,,,
player,201811250rav,rav,AverAn00,fumbles_rec_td,0,,,,,
player,201811250rav,rav,AverAn00,fumbles_forced,0,,,,,
player,201811250rav,rav,SuggTe99,def_int,0,,,,,
player,201811250rav,rav,SuggTe99,def_int_yds,0,,,,,
player,201811250rav,rav,SuggTe99,def_int_td,0,,,,,
player,201811250rav,rav,SuggTe99,def_int_long,0,,,,,
player,201811250rav,rav,SuggTe99,pass_defended,1,,,,,
player,201811250rav,rav,SuggTe99,sacks,0.0,,,,,
player,201811250rav,rav,SuggTe99,tackles_combined,0,,,,,
player,201811250rav,rav,SuggTe99,tackles_solo,0,,,,,
player,201811250rav,rav,SuggTe99,tackles_assists,0,,,,,
player,201811250rav,rav,SuggTe99,tackles_loss,0,,,,,
player,201811250rav,rav,SuggTe99,qb_hits,0,,,,,
player,201811250rav,rav,SuggTe99,fumbles_rec,1,,,,,
player,201811250rav,rav,SuggTe99,fumbles_rec_yds,43,,,,,
player,201811250rav,rav,SuggTe99,fumbles_rec_td,1,,,,,
player,201811250rav,rav,SuggTe99,fumbles_forced,0,,,,,
player,201811250rav,rai,HarrDw00,kick_ret,2,,,,,
player,201811250rav,rai,HarrDw00,kick_ret_yds,44,,,,,
player,201811250rav,rai,HarrDw00,kick_ret_yds_per_ret,22.0,,,,,
player,201811250rav,rai,HarrDw00,kick_ret_td,0,,,,,
player,201811250rav,rai,HarrDw00,kick_ret_long,23,,,,,
player,201811250rav,rai,HarrDw00,punt_ret,1,,,,,
player,201811250rav,rai,HarrDw00,punt_ret_yds,-3,,,,,
player,201811250rav,rai,HarrDw00,punt_ret_yds_per_ret,-3.0,,,,,
player,201811250rav,rai,HarrDw00,punt_ret_td,0,,,,,
player,201811250rav,rai,HarrDw00,punt_ret_long,-3,,,,,
player,201811250rav,rav,JoneCy00,kick_ret,0,,,,,
player,201811250rav,rav,JoneCy00,kick_ret_yds,0,,,,,
player,201811250rav,rav,JoneCy00,kick_ret_yds_per_ret,,,,,,
player,201811250rav,rav,JoneCy00,kick_ret_td,0,,,,,
player,201811250rav,rav,JoneCy00,kick_ret_long,0,,,,,
player,201811250rav,rav,JoneCy00,punt_ret,4,,,,,
player,201811250rav,rav,JoneCy00,punt_ret_yds,79,,,,,
player,201811250rav,rav,JoneCy00,punt_ret_yds_per_ret,19.8,,,,,
player,201811250rav,rav,JoneCy00,punt_ret_td,1,,,,,
player,201811250rav,rav,JoneCy00,punt_ret_long,70,,,,,
player,201811250rav,rav,MoorCh00,kick_ret,2,,,,,
player,201811250rav,rav,MoorCh00,kick_ret_yds,59,,,,,
player,201811250rav,rav,MoorCh00,kick_ret_yds_per_ret,29.5,,,,,
player,201811250rav,rav,MoorCh00,kick_ret_td,0,,,,,
player,201811250rav,rav,MoorCh00,kick_ret_long,33,,,,,
player,201811250rav,rav,MoorCh00,punt_ret,0,,,,,
player,201811250rav,rav,MoorCh00,punt_ret_yds,0,,,,,
player,201811250rav,rav,MoorCh00,punt_ret_yds_per_ret,,,,,,
player,201811250rav,rav,MoorCh00,punt_ret_td,0,,,,,
player,201811250rav,rav,MoorCh00,punt_ret_long,0,,,,,
player,201811250rav,rai,CarlDa00,xpm,2,,,,,
player,201811250rav,rai,CarlDa00,xpa,2,,,,,
player,201811250rav,rai,CarlDa00,fgm,1,,,,,
player,201811250rav,rai,CarlDa00,fga,1,,,,,
player,201811250rav,rai,CarlDa00,punt,0,,,,,
player,201811250rav,rai,CarlDa00,punt_yds,0,,,,,
player,201811250rav,rai,CarlDa00,punt_yds_per_punt,,,,,,
player,201811250rav,rai,CarlDa00,punt_long,0,,,,,
player,201811250rav,rai,TownJo01,xpm,,,,,,
player,201811250rav,rai,TownJo01,xpa,,,,,,
player,201811250rav,rai,TownJo01,fgm,,,,,,
player,201811250rav,rai,TownJo01,fga,,,,,,
player,201811250rav,rai,TownJo01,punt,6,,,,,
player,201811250rav,rai,TownJo01,punt_yds,268,,,,,
player,201811250rav,rai,TownJo01,punt_yds_per_punt,44.7,,,,,
player,201811250rav,rai,TownJo01,punt_long,52,,,,,
player,201811250rav,rav,TuckJu00,xpm,4,,,,,
player,201811250rav,rav,TuckJu00,xpa,4,,,,,
player,201811250rav,rav,TuckJu00,fgm,2,,,,,
player,201811250rav,rav,TuckJu00,fga,2,,,,,
player,201811250rav,rav,TuckJu00,punt,0,,,,,
player,201811250rav,rav,TuckJu00,punt_yds,0,,,,,
player,201811250rav,rav,TuckJu00,punt_yds_per_punt,,,,,,
player,201811250rav,rav,TuckJu00,punt_long,0,,,,,
player,201811250rav,rav,KochSa20,xpm,,,,,,
player,201811250rav,rav,KochSa20,xpa,,,,,,
player,201811250rav,rav,KochSa20,fgm,,,,,,
player,201811250rav,rav,KochSa20,fga,,,,,,
player,201811250rav,rav,KochSa20,punt,2,,,,,
player,201811250rav,rav,KochSa20,punt_yds,94,,,,,
player,201811250rav,rav,KochSa20,punt_yds_per_punt,47.0,,,,,
player,201811250rav,rav,KochSa20,punt_long,56,,,,,
player,201811250rav,rai,CarrDe02,pass_cmp,16,,,,,
player,201811250rav,rai,CarrDe02,pass_att,34,,,,,
player,201811250rav,rai,CarrDe02,pass_yds,194,,,,,
player,201811250rav,rai,CarrDe02,pass_first_down,9,,,,,
player,201811250rav,rai,CarrDe02,pass_air_yds,91,,,,,
player,201811250rav,rai,CarrDe02,pass_air_yds_per_cmp,5.7,,,,,
player,201811250rav,rai,CarrDe02,pass_air_yds_per_att,2.7,,,,,
player,201811250rav,rai,CarrDe02,pass_tgt_yds_per_att,9.0,,,,,
player,201811250rav,rai,CarrDe02,pass_yac,103,,,,,
player,201811250rav,rai,CarrDe02,pass_yac_per_cmp,6.4,,,,,
player,201811250rav,rai,CarrDe02,pass_drops,3,,,,,
player,201811250rav,rai,CarrDe02,pass_drop_pct,8.8,,,,,
player,201811250rav,rai,CarrDe02,pass_poor_throws,9,,,,,
player,201811250rav,rai,CarrDe02,pass_poor_throw_pct,26.5,,,,,
player,201811250rav,rai,CarrDe02,pass_blitzed,13,,,,,
player,201811250rav,rai,CarrDe02,pass_hurried,7,,,,,
player,201811250rav,rai,CarrDe02,pass_hits,3,,,,,
player,201811250rav,rai,CarrDe02,rush_scrambles,0,,,,,
player,201811250rav,rai,CarrDe02,rush_scrambles_yds_per_att,,,,,,
player,201811250rav,rav,JackLa00,pass_cmp,14,,,,,
player,201811250rav,rav,JackLa00,pass_att,25,,,,,
player,201811250rav,rav,JackLa00,pass_yds,178,,,,,
player,201811250rav,rav,JackLa00,pass_first_down,9,,,,,
player,201811250rav,rav,JackLa00,pass_air_yds,91,,,,,
player,201811250rav,rav,JackLa00,pass_air_yds_per_cmp,6.5,,,,,
player,201811250rav,rav,JackLa00,pass_air_yds_per_att,3.6,,,,,
player,201811250rav,rav,JackLa00,pass_tgt_yds_per_att,8.4,,,,,
player,201811250rav,rav,JackLa00,pass_yac,87,,,,,
player,201811250rav,rav,JackLa00,pass_yac_per_cmp,6.2,,,,,
player,201811250rav,rav,JackLa00,pass_drops,1,,,,,
player,201811250rav,rav,JackLa00,pass_drop_pct,4.0,,,,,
player,201811250rav,rav,JackLa00,pass_poor_throws,4,,,,,
player,201811250rav,rav,JackLa00,pass_poor_throw_pct,16.0,,,,,
player,201811250rav,rav,JackLa00,pass_blitzed,7,,,,,
player,201811250rav,rav,JackLa00,pass_hurried,3,,,,,
player,201811250rav,rav,JackLa00,pass_hits,0,,,,,
player,201811250rav,rav,JackLa00,rush_scrambles,1,,,,,
player,201811250rav,rav,JackLa00,rush_scrambles_yds_per_att,2.0,,,,,
player,201811250rav,rai,MartDo00,rush_att,11,,,,,
player,201811250rav,rai,MartDo00,rush_yds,51,,,,,
player,201811250rav,rai,MartDo00,rush_first_down,2,,,,,
player,201811250rav,rai,MartDo00,rush_yds_before_contact,27,,,,,
player,201811250rav,rai,MartDo00,rush_yds_bc_per_rush,2.5,,,,,
player,201811250rav,rai,MartDo00,rush_yac,24,,,,,
player,201811250rav,rai,MartDo00,rush_yac_per_rush,2.2,,,,,
player,201811250rav,rai,MartDo00,rush_broken_tackles,0,,,,,
player,201811250rav,rai,MartDo00,rush_broken_tackles_per_rush,,,,,,
player,201811250rav,rai,WashDe00,rush_att,3,,,,,
player,201811250rav,rai,WashDe00,rush_yds,8,,,,,
player,201811250rav,rai,WashDe00,rush_first_down,1,,,,,
player,201811250rav,rai,WashDe00,rush_yds_before_contact,2,,,,,
player,201811250rav,rai,WashDe00,rush_yds_bc_per_rush,0.7,,,,,
player,201811250rav,rai,WashDe00,rush_yac,6,,,,,
player,201811250rav,rai,WashDe00,rush_yac_per_rush,2.0,,,,,
player,201811250rav,rai,WashDe00,rush_broken_tackles,0,,,,,
player,201811250rav,rai,WashDe00,rush_broken_tackles_per_rush,,,,,,
player,201811250rav,rai,McCaA.00,rush_att,2,,,,,
player,201811250rav,rai,McCaA.00,rush_yds,-2,,,,,
player,201811250rav,rai,McCaA.00,rush_first_down,,,,,,
player,201811250rav,rai,McCaA.00,rush_yds_before_contact,-2,,,,,
player,201811250rav,rai,McCaA.00,rush_yds_bc_per_rush,-1.0,,,,,
player,201811250rav,rai,McCaA.00,rush_yac,0,,,,,
player,201811250rav,rai,McCaA.00,rush_yac_per_rush,0.0,,,,,
player,201811250rav,rai,McCaA.00,rush_broken_tackles,0,,,,,
player,201811250rav,rai,McCaA.00,rush_broken_tackles_per_rush,,,,,,
player,201811250rav,rai,RobeSe00,rush_att,1,,,,,
player,201811250rav,rai,RobeSe00,rush_yds,11,,,,,
player,201811250rav,rai,RobeSe00,rush_first_down,1,,,,,
player,201811250rav,rai,RobeSe00,rush_yds_before_contact,10,,,,,
player,201811250rav,rai,RobeSe00,rush_yds_bc_per_rush,10.0,,,,,
player,201811250rav,rai,RobeSe00,rush_yac,1,,,,,
player,201811250rav,rai,RobeSe00,rush_yac_per_rush,1.0,,,,,
player,201811250rav,rai,RobeSe00,rush_broken_tackles,0,,,,,
player,201811250rav,rai,RobeSe00,rush_broken_tackles_per_rush,,,,,,
player,201811250rav,rai,NelsJo00,rush_att,1,,,,,
player,201811250rav,rai,NelsJo00,rush_yds,-2,,,,,
player,201811250rav,rai,NelsJo00,rush_first_down,,,,,,
player,201811250rav,rai,NelsJo00,rush_yds_before_contact,-2,,,,,
player,201811250rav,rai,NelsJo00,rush_yds_bc_per_rush,-2.0,,,,,
player,201811250rav,rai,NelsJo00,rush_yac,0,,,,,
player,201811250rav,rai,NelsJo00,rush_yac_per_rush,0.0,,,,,
player,201811250rav,rai,NelsJo00,rush_broken_tackles,0,,,,,
player,201811250rav,rai,NelsJo00,rush_broken_tackles_per_rush,,,,,,
player,201811250rav,rai,RichJa01,rush_att,1,,,,,
player,201811250rav,rai,RichJa01,rush_yds,1,,,,,
player,201811250rav,rai,RichJa01,rush_first_down,0,,,,,
player,201811250rav,rai,RichJa01,rush_yds_before_contact,1,,,,,
player,201811250rav,rai,RichJa01,rush_yds_bc_per_rush,1.0,,,,,
player,201811250rav,rai,RichJa01,rush_yac,0,,,,,
player,201811250rav,rai,RichJa01,rush_yac_per_rush,0.0,,,,,
player,201811250rav,rai,RichJa01,rush_broken_tackles,0,,,,,
player,201811250rav,rai,RichJa01,rush_broken_tackles_per_rush,,,,,,
player,201811250rav,rav,EdwaGu00,rush_att,23,,,,,
player,201811250rav,rav,EdwaGu00,rush_yds,118,,,,,
player,201811250rav,rav,EdwaGu00,rush_first_down,5,,,,,
player,201811250rav,rav,EdwaGu00,rush_yds_before_contact,58,,,,,
player,201811250rav,rav,EdwaGu00,rush_yds_bc_per_rush,2.5,,,,,
player,201811250rav,rav,EdwaGu00,rush_yac,60,,,,,
player,201811250rav,rav,EdwaGu00,rush_yac_per_rush,2.6,,,,,
player,201811250rav,rav,EdwaGu00,rush_broken_tackles,1,,,,,
player,201811250rav,rav,EdwaGu00,rush_broken_tackles_per_rush,23.0,,,,,
player,201811250rav,rav,JackLa00,rush_att,11,,,,,
player,201811250rav,rav,JackLa00,rush_yds,71,,,,,
player,201811250rav,rav,JackLa00,rush_first_down,4,,,,,
player,201811250rav,rav,JackLa00,rush_yds_before_contact,68,,,,,
player,201811250rav,rav,JackLa00,rush_yds_bc_per_rush,6.2,,,,,
player,201811250rav,rav,JackLa00,rush_yac,3,,,,,
player,201811250rav,rav,JackLa00,rush_yac_per_rush,0.3,,,,,
player,201811250rav,rav,JackLa00,rush_broken_tackles,0,,,,,
player,201811250rav,rav,JackLa00,rush_broken_tackles_per_rush,,,,,,
player,201811250rav,rav,MontTy01,rush_att,8,,,,,
player,201811250rav,rav,MontTy01,rush_yds,51,,,,,
player,201811250rav,rav,MontTy01,rush_first_down,3,,,,,
player,201811250rav,rav,MontTy01,rush_yds_before_contact,18,,,,,
player,201811250rav,rav,MontTy01,rush_yds_bc_per_rush,2.3,,,,,
player,201811250rav,rav,MontTy01,rush_yac,33,,,,,
player,201811250rav,rav,MontTy01,rush_yac_per_rush,4.1,,,,,
player,201811250rav,rav,MontTy01,rush_broken_tackles,1,,,,,
player,201811250rav,rav,MontTy01,rush_broken_tackles_per_rush,8.0,,,,,
player,201811250rav,rav,AlleJa01,rush_att,1,,,,,
player,201811250rav,rav,AlleJa01,rush_yds,2,,,,,
player,201811250rav,rav,AlleJa01,rush_first_down,1,,,,,
player,201811250rav,rav,AlleJa01,rush_yds_before_contact,2,,,,,
player,201811250rav,rav,AlleJa01,rush_yds_bc_per_rush,2.0,,,,,
player,201811250rav,rav,AlleJa01,rush_yac,0,,,,,
player,201811250rav,rav,AlleJa01,rush_yac_per_rush,0.0,,,,,
player,201811250rav,rav,AlleJa01,rush_broken_tackles,0,,,,,
player,201811250rav,rav,AlleJa01,rush_broken_tackles_per_rush,,,,,,
player,201811250rav,rai,MartDo00,targets,4,,,,,
player,201811250rav,rai,MartDo00,rec,3,,,,,
player,201811250rav,rai,MartDo00,rec_yds,21,,,,,
player,201811250rav,rai,MartDo00,rec_first_down,2,,,,,
player,201811250rav,rai,MartDo00,rec_air_yds,8,,,,,
player,201811250rav,rai,MartDo00,rec_air_yds_per_rec,2.7,,,,,
player,201811250rav,rai,MartDo00,rec_yac,13,,,,,
player,201811250rav,rai,MartDo00,rec_yac_per_rec,4.3,,,,,
player,201811250rav,rai,MartDo00,rec_broken_tackles,0,,,,,
player,201811250rav,rai,MartDo00,rec_broken_tackles_per_rec,,,,,,
player,201811250rav,rai,MartDo00,rec_drops,0,,,,,
player,201811250rav,rai,MartDo00,rec_drop_pct,0.0,,,,,
player,201811250rav,rai,AtemMa00,targets,10,,,,,
player,201811250rav,rai,AtemMa00,rec,3,,,,,
player,201811250rav,rai,AtemMa00,rec_yds,16,,,,,
player,201811250rav,rai,AtemMa00,rec_first_down,1,,,,,
player,201811250rav,rai,AtemMa00,rec_air_yds,12,,,,,
player,201811250rav,rai,AtemMa00,rec_air_yds_per_rec,4.0,,,,,
player,201811250rav,rai,AtemMa00,rec_yac,4,,,,,
player,201811250rav,rai,AtemMa00,rec_yac_per_rec,1.3,,,,,
player,201811250rav,rai,AtemMa00,rec_broken_tackles,0,,,,,
player,201811250rav,rai,AtemMa00,rec_broken_tackles_per_rec,,,,,,
player,201811250rav,rai,AtemMa00,rec_drops,2,,,,,
player,201811250rav,rai,AtemMa00,rec_drop_pct,20.0,,,,,
player,201811250rav,rai,RichJa01,targets,4,,,,,
player,201811250rav,rai,RichJa01,rec,2,,,,,
player,201811250rav,rai,RichJa01,rec_yds,15,,,,,
player,201811250rav,rai,RichJa01,rec_first_down,1,,,,,
player,201811250rav,rai,RichJa01,rec_air_yds,2,,,,,
player,201811250rav,rai,RichJa01,rec_air_yds_per_rec,1.0,,,,,
player,201811250rav,rai,RichJa01,rec_yac,13,,,,,
player,201811250rav,rai,RichJa01,rec_yac_per_rec,6.5,,,,,
player,201811250rav,rai,RichJa01,rec_broken_tackles,1,,,,,
player,201811250rav,rai,RichJa01,rec_broken_tackles_per_rec,2.0,,,,,
player,201811250rav,rai,RichJa01,rec_drops,0,,,,,
player,201811250rav,rai,RichJa01,rec_drop_pct,0.0,,,,,
player,201811250rav,rai,CookJa02,targets,5,,,,,
player,201811250rav,rai,CookJa02,rec,2,,,,,
player,201811250rav,rai,CookJa02,rec_yds,32,,,,,
player,201811250rav,rai,CookJa02,rec_first_down,2,,,,,
player,201811250rav,rai,CookJa02,rec_air_yds,16,,,,,
player,201811250rav,rai,CookJa02,rec_air_yds_per_rec,8.0,,,,,
player,201811250rav,rai,CookJa02,rec_yac,16,,,,,
player,201811250rav,rai,CookJa02,rec_yac_per_rec,8.0,,,,,
player,201811250rav,rai,CookJa02,rec_broken_tackles,0,,,,,
player,201811250rav,rai,CookJa02,rec_broken_tackles_per_rec,,,,,,
player,201811250rav,rai,CookJa02,rec_drops,1,,,,,
player,201811250rav,rai,CookJa02,rec_drop_pct,20.0,,,,,
player,201811250rav,rai,RobeSe00,targets,3,,,,,
player,201811250rav,rai,RobeSe00,rec,2,,,,,
player,201811250rav,rai,RobeSe00,rec_yds,54,,,,,
player,201811250rav,rai,RobeSe00,rec_first_down,2,,,,,
player,201811250rav,rai,RobeSe00,rec_air_yds,45,,,,,
player,201811250rav,rai,RobeSe00,rec_air_yds_per_rec,22.5,,,,,
player,201811250rav,rai,RobeSe00,rec_yac,9,,,,,
player,201811250rav,rai,RobeSe00,rec_yac_per_rec,4.5,,,,,
player,201811250rav,rai,RobeSe00,rec_broken_tackles,0,,,,,
player,201811250rav,rai,RobeSe00,rec_broken_tackles_per_rec,,,,,,
player,201811250rav,rai,RobeSe00,rec_drops,0,,,,,
player,201811250rav,rai,RobeSe00,rec_drop_pct,0.0,,,,,
player,201811250rav,rai,SmitLe00,targets,2,,,,,
player,201811250rav,rai,SmitLe00,rec,2,,,,,
player,201811250rav,rai,SmitLe00,rec_yds,39,,,,,
player,201811250rav,rai,SmitLe00,rec_first_down,1,,,,,
player,201811250rav,rai,SmitLe00,rec_air_yds,6,,,,,
player,201811250rav,rai,SmitLe00,rec_air_yds_per_rec,3.0,,,,,
player,201811250rav,rai,SmitLe00,rec_yac,33,,,,,
player,201811250rav,rai,SmitLe00,rec_yac_per_rec,16.5,,,,,
player,201811250rav,rai,SmitLe00,rec_broken_tackles,0,,,,,
player,201811250rav,rai,SmitLe00,rec_broken_tackles_per_rec,,,,,,
player,201811250rav,rai,SmitLe00,rec_drops,0,,,,,
player,201811250rav,rai,SmitLe00,rec_drop_pct,0.0,,,,,
player,201811250rav,rai,HatcKe00,targets,2,,,,,
player,201811250rav,rai,HatcKe00,rec,1,,,,,
player,201811250rav,rai,HatcKe00,rec_yds,8,,,,,
player,201811250rav,rai,HatcKe00,rec_first_down,,,,,,
player,201811250rav,rai,HatcKe00,rec_air_yds,0,,,,,
player,201811250rav,rai,HatcKe00,rec_air_yds_per_rec,0.0,,,,,
player,201811250rav,rai,HatcKe00,rec_yac,8,,,,,
player,201811250rav,rai,HatcKe00,rec_yac_per_rec,8.0,,,,,
player,201811250rav,rai,HatcKe00,rec_broken_tackles,0,,,,,
