game,2018,11,20181119,201811190ram,kan,"Kansas City Chiefs",51,ram,"Los Angeles Rams",54
player,201811190ram,ram,HodgKh00,rec_air_yds_per_rec,3.0,,,,,
player,201811190ram,ram,HodgKh00,rec_yac,0,,,,,
player,201811190ram,ram,HodgKh00,rec_yac_per_rec,0.0,,,,,
player,201811190ram,ram,HodgKh00,rec_broken_tackles,0,,,,,
player,201811190ram,ram,HodgKh00,rec_broken_tackles_per_rec,,,,,,
player,201811190ram,ram,HodgKh00,rec_drops,0,,,,,
player,201811190ram,ram,HodgKh00,rec_drop_pct,0.0,,,,,
player,201811190ram,ram,HaveRo00,pos,T,,,,,
player,201811190ram,ram,HaveRo00,offense,80,,,,,
player,201811190ram,ram,HaveRo00,off_pct,100%,,,,,
player,201811190ram,ram,HaveRo00,defense,0,,,,,
player,201811190ram,ram,HaveRo00,def_pct,0%,,,,,
player,201811190ram,ram,HaveRo00,special_teams,9,,,,,
player,201811190ram,ram,HaveRo00,st_pct,21%,,,,,
player,201811190ram,ram,BlytAu00,pos,G,,,,,
player,201811190ram,ram,BlytAu00,offense,80,,,,,
player,201811190ram,ram,BlytAu00,off_pct,100%,,,,,
player,201811190ram,ram,BlytAu00,defense,0,,,,,
player,201811190ram,ram,BlytAu00,def_pct,0%,,,,,
player,201811190ram,ram,BlytAu00,special_teams,9,,,,,
player,201811190ram,ram,BlytAu00,st_pct,21%,,,,,
player,201811190ram,ram,SaffRo20,pos,G,,,,,
player,201811190ram,ram,SaffRo20,offense,80,,,,,
player,201811190ram,ram,SaffRo20,off_pct,100%,,,,,
player,201811190ram,ram,SaffRo20,defense,0,,,,,
player,201811190ram,ram,SaffRo20,def_pct,0%,,,,,
player,201811190ram,ram,SaffRo20,special_teams,9,,,,,
player,201811190ram,ram,SaffRo20,st_pct,21%,,,,,
player,201811190ram,ram,WhitAn20,pos,T,,,,,
player,201811190ram,ram,WhitAn20,offense,80,,,,,
player,201811190ram,ram,WhitAn20,off_pct,100%,,,,,
player,201811190ram,ram,WhitAn20,defense,0,,,,,
player,201811190ram,ram,WhitAn20,def_pct,0%,,,,,
player,201811190ram,ram,WhitAn20,special_teams,9,,,,,
player,201811190ram,ram,WhitAn20,st_pct,21%,,,,,
player,201811190ram,ram,SullJo24,pos,C,,,,,
player,201811190ram,ram,SullJo24,offense,80,,,,,
player,201811190ram,ram,SullJo24,off_pct,100%,,,,,
player,201811190ram,ram,SullJo24,defense,0,,,,,
player,201811190ram,ram,SullJo24,def_pct,0%,,,,,
player,201811190ram,ram,SullJo24,special_teams,0,,,,,
player,201811190ram,ram,SullJo24,st_pct,0%,,,,,
player,201811190ram,ram,GoffJa00,pos,QB,,,,,
player,201811190ram,ram,GoffJa00,offense,80,,,,,
player,201811190ram,ram,GoffJa00,off_pct,100%,,,,,
player,201811190ram,ram,GoffJa00,defense,0,,,,,
player,201811190ram,ram,GoffJa00,def_pct,0%,,,,,
player,201811190ram,ram,GoffJa00,special_teams,0,,,,,
player,201811190ram,ram,GoffJa00,st_pct,0%,,,,,
player,201811190ram,ram,WoodRo02,pos,WR,,,,,
player,201811190ram,ram,WoodRo02,offense,79,,,,,
player,201811190ram,ram,WoodRo02,off_pct,99%,,,,,
player,201811190ram,ram,WoodRo02,defense,0,,,,,
player,201811190ram,ram,WoodRo02,def_pct,0%,,,,,
player,201811190ram,ram,WoodRo02,special_teams,1,,,,,
player,201811190ram,ram,WoodRo02,st_pct,2%,,,,,
player,201811190ram,ram,ReynJo00,pos,WR,,,,,
player,201811190ram,ram,ReynJo00,offense,78,,,,,
player,201811190ram,ram,ReynJo00,off_pct,98%,,,,,
player,201811190ram,ram,ReynJo00,defense,0,,,,,
player,201811190ram,ram,ReynJo00,def_pct,0%,,,,,
player,201811190ram,ram,ReynJo00,special_teams,0,,,,,
player,201811190ram,ram,ReynJo00,st_pct,0%,,,,,
player,201811190ram,ram,CookBr00,pos,WR,,,,,
player,201811190ram,ram,CookBr00,offense,70,,,,,
player,201811190ram,ram,CookBr00,off_pct,88%,,,,,
player,201811190ram,ram,CookBr00,defense,0,,,,,
player,201811190ram,ram,CookBr00,def_pct,0%,,,,,
player,201811190ram,ram,CookBr00,special_teams,0,,,,,
player,201811190ram,ram,CookBr00,st_pct,0%,,,,,
player,201811190ram,ram,GurlTo01,pos,RB,,,,,
player,201811190ram,ram,GurlTo01,offense,68,,,,,
player,201811190ram,ram,GurlTo01,off_pct,85%,,,,,
player,201811190ram,ram,GurlTo01,defense,0,,,,,
player,201811190ram,ram,GurlTo01,def_pct,0%,,,,,
player,201811190ram,ram,GurlTo01,special_teams,0,,,,,
player,201811190ram,ram,GurlTo01,st_pct,0%,,,,,
player,201811190ram,ram,HigbTy00,pos,TE,,,,,
player,201811190ram,ram,HigbTy00,offense,59,,,,,
player,201811190ram,ram,HigbTy00,off_pct,74%,,,,,
player,201811190ram,ram,HigbTy00,defense,0,,,,,
player,201811190ram,ram,HigbTy00,def_pct,0%,,,,,
player,201811190ram,ram,HigbTy00,special_teams,9,,,,,
player,201811190ram,ram,HigbTy00,st_pct,21%,,,,,
player,201811190ram,ram,EverGe00,pos,TE,,,,,
player,201811190ram,ram,EverGe00,offense,23,,,,,
player,201811190ram,ram,EverGe00,off_pct,29%,,,,,
player,201811190ram,ram,EverGe00,defense,0,,,,,
player,201811190ram,ram,EverGe00,def_pct,0%,,,,,
player,201811190ram,ram,EverGe00,special_teams,1,,,,,
player,201811190ram,ram,EverGe00,st_pct,2%,,,,,
player,201811190ram,ram,BrowMa03,pos,RB,,,,,
player,201811190ram,ram,BrowMa03,offense,14,,,,,
player,201811190ram,ram,BrowMa03,off_pct,18%,,,,,
player,201811190ram,ram,BrowMa03,defense,0,,,,,
player,201811190ram,ram,BrowMa03,def_pct,0%,,,,,
player,201811190ram,ram,BrowMa03,special_teams,15,,,,,
player,201811190ram,ram,BrowMa03,st_pct,35%,,,,,
player,201811190ram,ram,HodgKh00,pos,WR,,,,,
player,201811190ram,ram,HodgKh00,offense,9,,,,,
player,201811190ram,ram,HodgKh00,off_pct,11%,,,,,
player,201811190ram,ram,HodgKh00,defense,0,,,,,
player,201811190ram,ram,HodgKh00,def_pct,0%,,,,,
player,201811190ram,ram,HodgKh00,special_teams,23,,,,,
player,201811190ram,ram,HodgKh00,st_pct,53%,,,,,
player,201811190ram,ram,LittCo01,pos,LB,,,,,
player,201811190ram,ram,LittCo01,offense,0,,,,,
player,201811190ram,ram,LittCo01,off_pct,0%,,,,,
player,201811190ram,ram,LittCo01,defense,72,,,,,
player,201811190ram,ram,LittCo01,def_pct,100%,,,,,
player,201811190ram,ram,LittCo01,special_teams,11,,,,,
player,201811190ram,ram,LittCo01,st_pct,26%,,,,,
player,201811190ram,ram,JohnJo10,pos,SS,,,,,
player,201811190ram,ram,JohnJo10,offense,0,,,,,
player,201811190ram,ram,JohnJo10,off_pct,0%,,,,,
player,201811190ram,ram,JohnJo10,defense,72,,,,,
player,201811190ram,ram,JohnJo10,def_pct,100%,,,,,
player,201811190ram,ram,JohnJo10,special_teams,10,,,,,
player,201811190ram,ram,JohnJo10,st_pct,23%,,,,,
player,201811190ram,ram,ShieSa00,pos,CB,,,,,
player,201811190ram,ram,ShieSa00,offense,0,,,,,
player,201811190ram,ram,ShieSa00,off_pct,0%,,,,,
player,201811190ram,ram,ShieSa00,defense,72,,,,,
player,201811190ram,ram,ShieSa00,def_pct,100%,,,,,
player,201811190ram,ram,ShieSa00,special_teams,9,,,,,
player,201811190ram,ram,ShieSa00,st_pct,21%,,,,,
player,201811190ram,ram,JoynLa00,pos,FS,,,,,
player,201811190ram,ram,JoynLa00,offense,0,,,,,
player,201811190ram,ram,JoynLa00,off_pct,0%,,,,,
player,201811190ram,ram,JoynLa00,defense,72,,,,,
player,201811190ram,ram,JoynLa00,def_pct,100%,,,,,
player,201811190ram,ram,JoynLa00,special_teams,0,,,,,
player,201811190ram,ram,JoynLa00,st_pct,0%,,,,,
player,201811190ram,ram,PeteMa00,pos,CB,,,,,
player,201811190ram,ram,PeteMa00,offense,0,,,,,
player,201811190ram,ram,PeteMa00,off_pct,0%,,,,,
player,201811190ram,ram,PeteMa00,defense,71,,,,,
player,201811190ram,ram,PeteMa00,def_pct,99%,,,,,
player,201811190ram,ram,PeteMa00,special_teams,0,,,,,
player,201811190ram,ram,PeteMa00,st_pct,0%,,,,,
player,201811190ram,ram,DonaAa00,pos,DT,,,,,
player,201811190ram,ram,DonaAa00,offense,0,,,,,
player,201811190ram,ram,DonaAa00,off_pct,0%,,,,,
player,201811190ram,ram,DonaAa00,defense,67,,,,,
player,201811190ram,ram,DonaAa00,def_pct,93%,,,,,
player,201811190ram,ram,DonaAa00,special_teams,8,,,,,
player,201811190ram,ram,DonaAa00,st_pct,19%,,,,,
player,201811190ram,ram,SuhxNd99,pos,NT,,,,,
player,201811190ram,ram,SuhxNd99,offense,0,,,,,
player,201811190ram,ram,SuhxNd99,off_pct,0%,,,,,
player,201811190ram,ram,SuhxNd99,defense,65,,,,,
player,201811190ram,ram,SuhxNd99,def_pct,90%,,,,,
player,201811190ram,ram,SuhxNd99,special_teams,8,,,,,
player,201811190ram,ram,SuhxNd99,st_pct,19%,,,,,
player,201811190ram,ram,FowlDa00,pos,DE,,,,,
player,201811190ram,ram,FowlDa00,offense,0,,,,,
player,201811190ram,ram,FowlDa00,off_pct,0%,,,,,
player,201811190ram,ram,FowlDa00,defense,64,,,,,
player,201811190ram,ram,FowlDa00,def_pct,89%,,,,,
player,201811190ram,ram,FowlDa00,special_teams,8,,,,,
player,201811190ram,ram,FowlDa00,st_pct,19%,,,,,
player,201811190ram,ram,HillTr01,pos,CB,,,,,
player,201811190ram,ram,HillTr01,offense,0,,,,,
player,201811190ram,ram,HillTr01,off_pct,0%,,,,,
player,201811190ram,ram,HillTr01,defense,60,,,,,
player,201811190ram,ram,HillTr01,def_pct,83%,,,,,
player,201811190ram,ram,HillTr01,special_teams,2,,,,,
player,201811190ram,ram,HillTr01,st_pct,5%,,,,,
player,201811190ram,ram,BarrMa00,pos,LB,,,,,
player,201811190ram,ram,BarrMa00,offense,0,,,,,
player,201811190ram,ram,BarrMa00,off_pct,0%,,,,,
player,201811190ram,ram,BarrMa00,defense,54,,,,,
player,201811190ram,ram,BarrMa00,def_pct,75%,,,,,
player,201811190ram,ram,BarrMa00,special_teams,0,,,,,
player,201811190ram,ram,BarrMa00,st_pct,0%,,,,,
player,201811190ram,ram,BrocMi00,pos,DE,,,,,
player,201811190ram,ram,BrocMi00,offense,0,,,,,
player,201811190ram,ram,BrocMi00,off_pct,0%,,,,,
player,201811190ram,ram,BrocMi00,defense,41,,,,,
player,201811190ram,ram,BrocMi00,def_pct,57%,,,,,
player,201811190ram,ram,BrocMi00,special_teams,8,,,,,
player,201811190ram,ram,BrocMi00,st_pct,19%,,,,,
player,201811190ram,ram,EbukSa00,pos,LB,,,,,
player,201811190ram,ram,EbukSa00,offense,0,,,,,
player,201811190ram,ram,EbukSa00,off_pct,0%,,,,,
player,201811190ram,ram,EbukSa00,defense,31,,,,,
player,201811190ram,ram,EbukSa00,def_pct,43%,,,,,
player,201811190ram,ram,EbukSa00,special_teams,18,,,,,
player,201811190ram,ram,EbukSa00,st_pct,42%,,,,,
player,201811190ram,ram,ChriMa00,pos,FS,,,,,
player,201811190ram,ram,ChriMa00,offense,0,,,,,
player,201811190ram,ram,ChriMa00,off_pct,0%,,,,,
player,201811190ram,ram,ChriMa00,defense,18,,,,,
player,201811190ram,ram,ChriMa00,def_pct,25%,,,,,
player,201811190ram,ram,ChriMa00,special_teams,34,,,,,
player,201811190ram,ram,ChriMa00,st_pct,79%,,,,,
player,201811190ram,ram,RobeNi00,pos,CB,,,,,
player,201811190ram,ram,RobeNi00,offense,0,,,,,
player,201811190ram,ram,RobeNi00,off_pct,0%,,,,,
player,201811190ram,ram,RobeNi00,defense,13,,,,,
player,201811190ram,ram,RobeNi00,def_pct,18%,,,,,
player,201811190ram,ram,RobeNi00,special_teams,10,,,,,
player,201811190ram,ram,RobeNi00,st_pct,23%,,,,,
player,201811190ram,ram,FranJo02,pos,DE,,,,,
player,201811190ram,ram,FranJo02,offense,0,,,,,
player,201811190ram,ram,FranJo02,off_pct,0%,,,,,
player,201811190ram,ram,FranJo02,defense,12,,,,,
player,201811190ram,ram,FranJo02,def_pct,17%,,,,,
player,201811190ram,ram,FranJo02,special_teams,0,,,,,
player,201811190ram,ram,FranJo02,st_pct,0%,,,,,
player,201811190ram,ram,WestEt00,pos,DT,,,,,
player,201811190ram,ram,WestEt00,offense,0,,,,,
player,201811190ram,ram,WestEt00,off_pct,0%,,,,,
player,201811190ram,ram,WestEt00,defense,7,,,,,
player,201811190ram,ram,WestEt00,def_pct,10%,,,,,
player,201811190ram,ram,WestEt00,special_teams,0,,,,,
player,201811190ram,ram,WestEt00,st_pct,0%,,,,,
player,201811190ram,ram,SmarTa00,pos,NT,,,,,
player,201811190ram,ram,SmarTa00,offense,0,,,,,
player,201811190ram,ram,SmarTa00,off_pct,0%,,,,,
player,201811190ram,ram,SmarTa00,defense,1,,,,,
player,201811190ram,ram,SmarTa00,def_pct,1%,,,,,
player,201811190ram,ram,SmarTa00,special_teams,0,,,,,
player,201811190ram,ram,SmarTa00,st_pct,0%,,,,,
player,201811190ram,ram,CounBl00,pos,SS,,,,,
player,201811190ram,ram,CounBl00,offense,0,,,,,
player,201811190ram,ram,CounBl00,off_pct,0%,,,,,
player,201811190ram,ram,CounBl00,defense,0,,,,,
player,201811190ram,ram,CounBl00,def_pct,0%,,,,,
player,201811190ram,ram,CounBl00,special_teams,34,,,,,
player,201811190ram,ram,CounBl00,st_pct,79%,,,,,
player,201811190ram,ram,HageBr00,pos,LB,,,,,
player,201811190ram,ram,HageBr00,offense,0,,,,,
player,201811190ram,ram,HageBr00,off_pct,0%,,,,,
player,201811190ram,ram,HageBr00,defense,0,,,,,
player,201811190ram,ram,HageBr00,def_pct,0%,,,,,
player,201811190ram,ram,HageBr00,special_teams,34,,,,,
player,201811190ram,ram,HageBr00,st_pct,79%,,,,,
player,201811190ram,ram,WilsRa00,pos,LB,,,,,
player,201811190ram,ram,WilsRa00,offense,0,,,,,
player,201811190ram,ram,WilsRa00,off_pct,0%,,,,,
player,201811190ram,ram,WilsRa00,defense,0,,,,,
player,201811190ram,ram,WilsRa00,def_pct,0%,,,,,
player,201811190ram,ram,WilsRa00,special_teams,26,,,,,
player,201811190ram,ram,WilsRa00,st_pct,60%,,,,,
player,201811190ram,ram,KiseMi00,pos,LB,,,,,
player,201811190ram,ram,KiseMi00,offense,0,,,,,
player,201811190ram,ram,KiseMi00,off_pct,0%,,,,,
player,201811190ram,ram,KiseMi00,defense,0,,,,,
player,201811190ram,ram,KiseMi00,def_pct,0%,,,,,
player,201811190ram,ram,KiseMi00,special_teams,26,,,,,
player,201811190ram,ram,KiseMi00,st_pct,60%,,,,,
player,201811190ram,ram,HatfDo00,pos,CB,,,,,
player,201811190ram,ram,HatfDo00,offense,0,,,,,
player,201811190ram,ram,HatfDo00,off_pct,0%,,,,,
player,201811190ram,ram,HatfDo00,defense,0,,,,,
player,201811190ram,ram,HatfDo00,def_pct,0%,,,,,
player,201811190ram,ram,HatfDo00,special_teams,25,,,,,
player,201811190ram,ram,HatfDo00,st_pct,58%,,,,,
player,201811190ram,ram,LawlJu00,pos,LB,,,,,
player,201811190ram,ram,LawlJu00,offense,0,,,,,
player,201811190ram,ram,LawlJu00,off_pct,0%,,,,,
player,201811190ram,ram,LawlJu00,defense,0,,,,,
player,201811190ram,ram,LawlJu00,def_pct,0%,,,,,
player,201811190ram,ram,LawlJu00,special_teams,23,,,,,
player,201811190ram,ram,LawlJu00,st_pct,53%,,,,,
player,201811190ram,ram,DaviJu00,pos,RB,,,,,
player,201811190ram,ram,DaviJu00,offense,0,,,,,
player,201811190ram,ram,DaviJu00,off_pct,0%,,,,,
player,201811190ram,ram,DaviJu00,defense,0,,,,,
player,201811190ram,ram,DaviJu00,def_pct,0%,,,,,
player,201811190ram,ram,DaviJu00,special_teams,19,,,,,
player,201811190ram,ram,DaviJu00,st_pct,44%,,,,,
player,201811190ram,ram,ZuerGr00,pos,K,,,,,
player,201811190ram,ram,ZuerGr00,offense,0,,,,,
player,201811190ram,ram,ZuerGr00,off_pct,0%,,,,,
player,201811190ram,ram,ZuerGr00,defense,0,,,,,
player,201811190ram,ram,ZuerGr00,def_pct,0%,,,,,
player,201811190ram,ram,ZuerGr00,special_teams,19,,,,,
player,201811190ram,ram,ZuerGr00,st_pct,44%,,,,,
player,201811190ram,ram,HekkJo00,pos,P,,,,,
player,201811190ram,ram,HekkJo00,offense,0,,,,,
player,201811190ram,ram,HekkJo00,off_pct,0%,,,,,
player,201811190ram,ram,HekkJo00,defense,0,,,,,
player,201811190ram,ram,HekkJo00,def_pct,0%,,,,,
player,201811190ram,ram,HekkJo00,special_teams,13,,,,,
player,201811190ram,ram,HekkJo00,st_pct,30%,,,,,
player,201811190ram,ram,McQuJa00,pos,LS,,,,,
player,201811190ram,ram,McQuJa00,offense,0,,,,,
player,201811190ram,ram,McQuJa00,off_pct,0%,,,,,
player,201811190ram,ram,McQuJa00,defense,0,,,,,
player,201811190ram,ram,McQuJa00,def_pct,0%,,,,,
player,201811190ram,ram,McQuJa00,special_teams,13,,,,,
player,201811190ram,ram,McQuJa00,st_pct,30%,,,,,
player,201811190ram,ram,NoteJo00,pos,T,,,,,
player,201811190ram,ram,NoteJo00,offense,0,,,,,
player,201811190ram,ram,NoteJo00,off_pct,0%,,,,,
player,201811190ram,ram,NoteJo00,defense,0,,,,,
player,201811190ram,ram,NoteJo00,def_pct,0%,,,,,
player,201811190ram,ram,NoteJo00,special_teams,9,,,,,
player,201811190ram,ram,NoteJo00,st_pct,21%,,,,,
player,201811190ram,ram,CoopPh00,pos,WR,,,,,
player,201811190ram,ram,CoopPh00,offense,0,,,,,
player,201811190ram,ram,CoopPh00,off_pct,0%,,,,,
player,201811190ram,ram,CoopPh00,defense,0,,,,,
player,201811190ram,ram,CoopPh00,def_pct,0%,,,,,
player,201811190ram,ram,CoopPh00,special_teams,9,,,,,
player,201811190ram,ram,CoopPh00,st_pct,21%,,,,,
player,201811190ram,ram,AlleBr02,pos,C,,,,,
player,201811190ram,ram,AlleBr02,offense,0,,,,,
player,201811190ram,ram,AlleBr02,off_pct,0%,,,,,
player,201811190ram,ram,AlleBr02,defense,0,,,,,
player,201811190ram,ram,AlleBr02,def_pct,0%,,,,,
player,201811190ram,ram,AlleBr02,special_teams,9,,,,,
player,201811190ram,ram,AlleBr02,st_pct,21%,,,,,
player,201811190ram,ram,NatsJo00,pos,WR,,,,,
player,201811190ram,ram,NatsJo00,offense,0,,,,,
player,201811190ram,ram,NatsJo00,off_pct,0%,,,,,
player,201811190ram,ram,NatsJo00,defense,0,,,,,
player,201811190ram,ram,NatsJo00,def_pct,0%,,,,,
player,201811190ram,ram,NatsJo00,special_teams,3,,,,,
player,201811190ram,ram,NatsJo00,st_pct,7%,,,,,
player,201811190ram,kan,SchwMi00,pos,T,,,,,
player,201811190ram,kan,SchwMi00,offense,72,,,,,
player,201811190ram,kan,SchwMi00,off_pct,100%,,,,,
player,201811190ram,kan,SchwMi00,defense,0,,,,,
player,201811190ram,kan,SchwMi00,def_pct,0%,,,,,
player,201811190ram,kan,SchwMi00,special_teams,8,,,,,
player,201811190ram,kan,SchwMi00,st_pct,19%,,,,,
player,201811190ram,kan,WyliAn00,pos,T,,,,,
player,201811190ram,kan,WyliAn00,offense,72,,,,,
player,201811190ram,kan,WyliAn00,off_pct,100%,,,,,
player,201811190ram,kan,WyliAn00,defense,0,,,,,
player,201811190ram,kan,WyliAn00,def_pct,0%,,,,,
player,201811190ram,kan,WyliAn00,special_teams,8,,,,,
player,201811190ram,kan,WyliAn00,st_pct,19%,,,,,
player,201811190ram,kan,ReitAu00,pos,C,,,,,
player,201811190ram,kan,ReitAu00,offense,72,,,,,
player,201811190ram,kan,ReitAu00,off_pct,100%,,,,,
player,201811190ram,kan,ReitAu00,defense,0,,,,,
player,201811190ram,kan,ReitAu00,def_pct,0%,,,,,
player,201811190ram,kan,ReitAu00,special_teams,8,,,,,
player,201811190ram,kan,ReitAu00,st_pct,19%,,,,,
player,201811190ram,kan,FishEr00,pos,T,,,,,
player,201811190ram,kan,FishEr00,offense,72,,,,,
player,201811190ram,kan,FishEr00,off_pct,100%,,,,,
player,201811190ram,kan,FishEr00,defense,0,,,,,
player,201811190ram,kan,FishEr00,def_pct,0%,,,,,
player,201811190ram,kan,FishEr00,special_teams,8,,,,,
player,201811190ram,kan,FishEr00,st_pct,19%,,,,,
player,201811190ram,kan,KelcTr00,pos,TE,,,,,
player,201811190ram,kan,KelcTr00,offense,72,,,,,
player,201811190ram,kan,KelcTr00,off_pct,100%,,,,,
player,201811190ram,kan,KelcTr00,defense,0,,,,,
player,201811190ram,kan,KelcTr00,def_pct,0%,,,,,
player,201811190ram,kan,KelcTr00,special_teams,0,,,,,
player,201811190ram,kan,KelcTr00,st_pct,0%,,,,,
player,201811190ram,kan,ErviCa00,pos,T,,,,,
player,201811190ram,kan,ErviCa00,offense,72,,,,,
player,201811190ram,kan,ErviCa00,off_pct,100%,,,,,
player,201811190ram,kan,ErviCa00,defense,0,,,,,
player,201811190ram,kan,ErviCa00,def_pct,0%,,,,,
player,201811190ram,kan,ErviCa00,special_teams,0,,,,,
player,201811190ram,kan,ErviCa00,st_pct,0%,,,,,
player,201811190ram,kan,MahoPa00,pos,QB,,,,,
player,201811190ram,kan,MahoPa00,offense,72,,,,,
player,201811190ram,kan,MahoPa00,off_pct,100%,,,,,
player,201811190ram,kan,MahoPa00,defense,0,,,,,
player,201811190ram,kan,MahoPa00,def_pct,0%,,,,,
player,201811190ram,kan,MahoPa00,special_teams,0,,,,,
player,201811190ram,kan,MahoPa00,st_pct,0%,,,,,
player,201811190ram,kan,HillTy00,pos,WR,,,,,
player,201811190ram,kan,HillTy00,offense,69,,,,,
player,201811190ram,kan,HillTy00,off_pct,96%,,,,,
player,201811190ram,kan,HillTy00,defense,0,,,,,
player,201811190ram,kan,HillTy00,def_pct,0%,,,,,
player,201811190ram,kan,HillTy00,special_teams,4,,,,,
player,201811190ram,kan,HillTy00,st_pct,9%,,,,,
player,201811190ram,kan,ConlCh00,pos,WR,,,,,
player,201811190ram,kan,ConlCh00,offense,64,,,,,
player,201811190ram,kan,ConlCh00,off_pct,89%,,,,,
player,201811190ram,kan,ConlCh00,defense,0,,,,,
player,201811190ram,kan,ConlCh00,def_pct,0%,,,,,
player,201811190ram,kan,ConlCh00,special_teams,0,,,,,
player,201811190ram,kan,ConlCh00,st_pct,0%,,,,,
player,201811190ram,kan,HuntKa00,pos,RB,,,,,
player,201811190ram,kan,HuntKa00,offense,61,,,,,
player,201811190ram,kan,HuntKa00,off_pct,85%,,,,,
player,201811190ram,kan,HuntKa00,defense,0,,,,,
player,201811190ram,kan,HuntKa00,def_pct,0%,,,,,
player,201811190ram,kan,HuntKa00,special_teams,0,,,,,
player,201811190ram,kan,HuntKa00,st_pct,0%,,,,,
player,201811190ram,kan,HarrDe03,pos,TE,,,,,
player,201811190ram,kan,HarrDe03,offense,39,,,,,
player,201811190ram,kan,HarrDe03,off_pct,54%,,,,,
player,201811190ram,kan,HarrDe03,defense,0,,,,,
player,201811190ram,kan,HarrDe03,def_pct,0%,,,,,
player,201811190ram,kan,HarrDe03,special_teams,33,,,,,
player,201811190ram,kan,HarrDe03,st_pct,77%,,,,,
player,201811190ram,kan,RobiDe01,pos,WR,,,,,
player,201811190ram,kan,RobiDe01,offense,35,,,,,
player,201811190ram,kan,RobiDe01,off_pct,49%,,,,,
player,201811190ram,kan,RobiDe01,defense,0,,,,,
player,201811190ram,kan,RobiDe01,def_pct,0%,,,,,
player,201811190ram,kan,RobiDe01,special_teams,12,,,,,
player,201811190ram,kan,RobiDe01,st_pct,28%,,,,,
player,201811190ram,kan,WareSp00,pos,RB,,,,,
player,201811190ram,kan,WareSp00,offense,11,,,,,
player,201811190ram,kan,WareSp00,off_pct,15%,,,,,
player,201811190ram,kan,WareSp00,defense,0,,,,,
player,201811190ram,kan,WareSp00,def_pct,0%,,,,,
player,201811190ram,kan,WareSp00,special_teams,13,,,,,
player,201811190ram,kan,WareSp00,st_pct,30%,,,,,
player,201811190ram,kan,WatkSa00,pos,WR,,,,,
player,201811190ram,kan,WatkSa00,offense,5,,,,,
player,201811190ram,kan,WatkSa00,off_pct,7%,,,,,
player,201811190ram,kan,WatkSa00,defense,0,,,,,
player,201811190ram,kan,WatkSa00,def_pct,0%,,,,,
player,201811190ram,kan,WatkSa00,special_teams,0,,,,,
player,201811190ram,kan,WatkSa00,st_pct,0%,,,,,
player,201811190ram,kan,KempMa00,pos,WR,,,,,
player,201811190ram,kan,KempMa00,offense,3,,,,,
player,201811190ram,kan,KempMa00,off_pct,4%,,,,,
player,201811190ram,kan,KempMa00,defense,0,,,,,
player,201811190ram,kan,KempMa00,def_pct,0%,,,,,
player,201811190ram,kan,KempMa00,special_teams,25,,,,,
player,201811190ram,kan,KempMa00,st_pct,58%,,,,,
player,201811190ram,kan,SherAn00,pos,FB,,,,,
player,201811190ram,kan,SherAn00,offense,1,,,,,
player,201811190ram,kan,SherAn00,off_pct,1%,,,,,
player,201811190ram,kan,SherAn00,defense,0,,,,,
player,201811190ram,kan,SherAn00,def_pct,0%,,,,,
player,201811190ram,kan,SherAn00,special_teams,30,,,,,
player,201811190ram,kan,SherAn00,st_pct,70%,,,,,
player,201811190ram,kan,MurrEr00,pos,FS,,,,,
player,201811190ram,kan,MurrEr00,offense,0,,,,,
player,201811190ram,kan,MurrEr00,off_pct,0%,,,,,
player,201811190ram,kan,MurrEr00,defense,80,,,,,
player,201811190ram,kan,MurrEr00,def_pct,100%,,,,,
player,201811190ram,kan,MurrEr00,special_teams,10,,,,,
player,201811190ram,kan,MurrEr00,st_pct,23%,,,,,
player,201811190ram,kan,FullKe00,pos,CB,,,,,
player,201811190ram,kan,FullKe00,offense,0,,,,,
player,201811190ram,kan,FullKe00,off_pct,0%,,,,,
player,201811190ram,kan,FullKe00,defense,80,,,,,
player,201811190ram,kan,FullKe00,def_pct,100%,,,,,
player,201811190ram,kan,FullKe00,special_teams,10,,,,,
player,201811190ram,kan,FullKe00,st_pct,23%,,,,,
player,201811190ram,kan,NelsSt01,pos,CB,,,,,
player,201811190ram,kan,NelsSt01,offense,0,,,,,
player,201811190ram,kan,NelsSt01,off_pct,0%,,,,,
player,201811190ram,kan,NelsSt01,defense,80,,,,,
player,201811190ram,kan,NelsSt01,def_pct,100%,,,,,
player,201811190ram,kan,NelsSt01,special_teams,1,,,,,
player,201811190ram,kan,NelsSt01,st_pct,2%,,,,,
player,201811190ram,kan,ScanOr99,pos,CB,,,,,
player,201811190ram,kan,ScanOr99,offense,0,,,,,
player,201811190ram,kan,ScanOr99,off_pct,0%,,,,,
player,201811190ram,kan,ScanOr99,defense,80,,,,,
player,201811190ram,kan,ScanOr99,def_pct,100%,,,,,
player,201811190ram,kan,ScanOr99,special_teams,0,,,,,
player,201811190ram,kan,ScanOr99,st_pct,0%,,,,,
player,201811190ram,kan,ParkRo01,pos,FS,,,,,
player,201811190ram,kan,ParkRo01,offense,0,,,,,
player,201811190ram,kan,ParkRo01,off_pct,0%,,,,,
player,201811190ram,kan,ParkRo01,defense,80,,,,,
player,201811190ram,kan,ParkRo01,def_pct,100%,,,,,
player,201811190ram,kan,ParkRo01,special_teams,0,,,,,
player,201811190ram,kan,ParkRo01,st_pct,0%,,,,,
player,201811190ram,kan,FordDe00,pos,LB,,,,,
player,201811190ram,kan,FordDe00,offense,0,,,,,
