game,2018,15,20181216,201812160nyg,oti,"Tennessee Titans",17,nyg,"New York Giants",0
player,201812160nyg,nyg,RileCu00,def_int,0,,,,,
player,201812160nyg,nyg,RileCu00,def_int_yds,0,,,,,
player,201812160nyg,nyg,RileCu00,def_int_td,0,,,,,
player,201812160nyg,nyg,RileCu00,def_int_long,0,,,,,
player,201812160nyg,nyg,RileCu00,pass_defended,0,,,,,
player,201812160nyg,nyg,RileCu00,sacks,0.0,,,,,
player,201812160nyg,nyg,RileCu00,tackles_combined,6,,,,,
player,201812160nyg,nyg,RileCu00,tackles_solo,5,,,,,
player,201812160nyg,nyg,RileCu00,tackles_assists,1,,,,,
player,201812160nyg,nyg,RileCu00,tackles_loss,0,,,,,
player,201812160nyg,nyg,RileCu00,qb_hits,0,,,,,
player,201812160nyg,nyg,RileCu00,fumbles_rec,0,,,,,
player,201812160nyg,nyg,RileCu00,fumbles_rec_yds,0,,,,,
player,201812160nyg,nyg,RileCu00,fumbles_rec_td,0,,,,,
player,201812160nyg,nyg,RileCu00,fumbles_forced,0,,,,,
player,201812160nyg,nyg,WebbBW00,def_int,0,,,,,
player,201812160nyg,nyg,WebbBW00,def_int_yds,0,,,,,
player,201812160nyg,nyg,WebbBW00,def_int_td,0,,,,,
player,201812160nyg,nyg,WebbBW00,def_int_long,0,,,,,
player,201812160nyg,nyg,WebbBW00,pass_defended,0,,,,,
player,201812160nyg,nyg,WebbBW00,sacks,0.0,,,,,
player,201812160nyg,nyg,WebbBW00,tackles_combined,6,,,,,
player,201812160nyg,nyg,WebbBW00,tackles_solo,4,,,,,
player,201812160nyg,nyg,WebbBW00,tackles_assists,2,,,,,
player,201812160nyg,nyg,WebbBW00,tackles_loss,0,,,,,
player,201812160nyg,nyg,WebbBW00,qb_hits,0,,,,,
player,201812160nyg,nyg,WebbBW00,fumbles_rec,0,,,,,
player,201812160nyg,nyg,WebbBW00,fumbles_rec_yds,0,,,,,
player,201812160nyg,nyg,WebbBW00,fumbles_rec_td,0,,,,,
player,201812160nyg,nyg,WebbBW00,fumbles_forced,0,,,,,
player,201812160nyg,nyg,CartLo01,def_int,0,,,,,
player,201812160nyg,nyg,CartLo01,def_int_yds,0,,,,,
player,201812160nyg,nyg,CartLo01,def_int_td,0,,,,,
player,201812160nyg,nyg,CartLo01,def_int_long,0,,,,,
player,201812160nyg,nyg,CartLo01,pass_defended,0,,,,,
player,201812160nyg,nyg,CartLo01,sacks,0.0,,,,,
player,201812160nyg,nyg,CartLo01,tackles_combined,4,,,,,
player,201812160nyg,nyg,CartLo01,tackles_solo,3,,,,,
player,201812160nyg,nyg,CartLo01,tackles_assists,1,,,,,
player,201812160nyg,nyg,CartLo01,tackles_loss,0,,,,,
player,201812160nyg,nyg,CartLo01,qb_hits,0,,,,,
player,201812160nyg,nyg,CartLo01,fumbles_rec,0,,,,,
player,201812160nyg,nyg,CartLo01,fumbles_rec_yds,0,,,,,
player,201812160nyg,nyg,CartLo01,fumbles_rec_td,0,,,,,
player,201812160nyg,nyg,CartLo01,fumbles_forced,0,,,,,
player,201812160nyg,nyg,HillB.00,def_int,0,,,,,
player,201812160nyg,nyg,HillB.00,def_int_yds,0,,,,,
player,201812160nyg,nyg,HillB.00,def_int_td,0,,,,,
player,201812160nyg,nyg,HillB.00,def_int_long,0,,,,,
player,201812160nyg,nyg,HillB.00,pass_defended,0,,,,,
player,201812160nyg,nyg,HillB.00,sacks,0.0,,,,,
player,201812160nyg,nyg,HillB.00,tackles_combined,4,,,,,
player,201812160nyg,nyg,HillB.00,tackles_solo,2,,,,,
player,201812160nyg,nyg,HillB.00,tackles_assists,2,,,,,
player,201812160nyg,nyg,HillB.00,tackles_loss,0,,,,,
player,201812160nyg,nyg,HillB.00,qb_hits,0,,,,,
player,201812160nyg,nyg,HillB.00,fumbles_rec,0,,,,,
player,201812160nyg,nyg,HillB.00,fumbles_rec_yds,0,,,,,
player,201812160nyg,nyg,HillB.00,fumbles_rec_td,0,,,,,
player,201812160nyg,nyg,HillB.00,fumbles_forced,0,,,,,
player,201812160nyg,nyg,TomlDa00,def_int,0,,,,,
player,201812160nyg,nyg,TomlDa00,def_int_yds,0,,,,,
player,201812160nyg,nyg,TomlDa00,def_int_td,0,,,,,
player,201812160nyg,nyg,TomlDa00,def_int_long,0,,,,,
player,201812160nyg,nyg,TomlDa00,pass_defended,0,,,,,
player,201812160nyg,nyg,TomlDa00,sacks,0.0,,,,,
player,201812160nyg,nyg,TomlDa00,tackles_combined,4,,,,,
player,201812160nyg,nyg,TomlDa00,tackles_solo,1,,,,,
player,201812160nyg,nyg,TomlDa00,tackles_assists,3,,,,,
player,201812160nyg,nyg,TomlDa00,tackles_loss,0,,,,,
player,201812160nyg,nyg,TomlDa00,qb_hits,0,,,,,
player,201812160nyg,nyg,TomlDa00,fumbles_rec,0,,,,,
player,201812160nyg,nyg,TomlDa00,fumbles_rec_yds,0,,,,,
player,201812160nyg,nyg,TomlDa00,fumbles_rec_td,0,,,,,
player,201812160nyg,nyg,TomlDa00,fumbles_forced,0,,,,,
player,201812160nyg,nyg,DaviTa00,def_int,0,,,,,
player,201812160nyg,nyg,DaviTa00,def_int_yds,0,,,,,
player,201812160nyg,nyg,DaviTa00,def_int_td,0,,,,,
player,201812160nyg,nyg,DaviTa00,def_int_long,0,,,,,
player,201812160nyg,nyg,DaviTa00,pass_defended,0,,,,,
player,201812160nyg,nyg,DaviTa00,sacks,0.0,,,,,
player,201812160nyg,nyg,DaviTa00,tackles_combined,3,,,,,
player,201812160nyg,nyg,DaviTa00,tackles_solo,3,,,,,
player,201812160nyg,nyg,DaviTa00,tackles_assists,0,,,,,
player,201812160nyg,nyg,DaviTa00,tackles_loss,0,,,,,
player,201812160nyg,nyg,DaviTa00,qb_hits,0,,,,,
player,201812160nyg,nyg,DaviTa00,fumbles_rec,0,,,,,
player,201812160nyg,nyg,DaviTa00,fumbles_rec_yds,0,,,,,
player,201812160nyg,nyg,DaviTa00,fumbles_rec_td,0,,,,,
player,201812160nyg,nyg,DaviTa00,fumbles_forced,0,,,,,
player,201812160nyg,nyg,HaleGr00,def_int,0,,,,,
player,201812160nyg,nyg,HaleGr00,def_int_yds,0,,,,,
player,201812160nyg,nyg,HaleGr00,def_int_td,0,,,,,
player,201812160nyg,nyg,HaleGr00,def_int_long,0,,,,,
player,201812160nyg,nyg,HaleGr00,pass_defended,0,,,,,
player,201812160nyg,nyg,HaleGr00,sacks,0.0,,,,,
player,201812160nyg,nyg,HaleGr00,tackles_combined,3,,,,,
player,201812160nyg,nyg,HaleGr00,tackles_solo,1,,,,,
player,201812160nyg,nyg,HaleGr00,tackles_assists,2,,,,,
player,201812160nyg,nyg,HaleGr00,tackles_loss,0,,,,,
player,201812160nyg,nyg,HaleGr00,qb_hits,0,,,,,
player,201812160nyg,nyg,HaleGr00,fumbles_rec,0,,,,,
player,201812160nyg,nyg,HaleGr00,fumbles_rec_yds,0,,,,,
player,201812160nyg,nyg,HaleGr00,fumbles_rec_td,0,,,,,
player,201812160nyg,nyg,HaleGr00,fumbles_forced,0,,,,,
player,201812160nyg,nyg,VernOl00,def_int,0,,,,,
player,201812160nyg,nyg,VernOl00,def_int_yds,0,,,,,
player,201812160nyg,nyg,VernOl00,def_int_td,0,,,,,
player,201812160nyg,nyg,VernOl00,def_int_long,0,,,,,
player,201812160nyg,nyg,VernOl00,pass_defended,0,,,,,
player,201812160nyg,nyg,VernOl00,sacks,0.0,,,,,
player,201812160nyg,nyg,VernOl00,tackles_combined,3,,,,,
player,201812160nyg,nyg,VernOl00,tackles_solo,2,,,,,
player,201812160nyg,nyg,VernOl00,tackles_assists,1,,,,,
player,201812160nyg,nyg,VernOl00,tackles_loss,0,,,,,
player,201812160nyg,nyg,VernOl00,qb_hits,1,,,,,
player,201812160nyg,nyg,VernOl00,fumbles_rec,0,,,,,
player,201812160nyg,nyg,VernOl00,fumbles_rec_yds,0,,,,,
player,201812160nyg,nyg,VernOl00,fumbles_rec_td,0,,,,,
player,201812160nyg,nyg,VernOl00,fumbles_forced,0,,,,,
player,201812160nyg,nyg,JenkJa03,def_int,0,,,,,
player,201812160nyg,nyg,JenkJa03,def_int_yds,0,,,,,
player,201812160nyg,nyg,JenkJa03,def_int_td,0,,,,,
player,201812160nyg,nyg,JenkJa03,def_int_long,0,,,,,
player,201812160nyg,nyg,JenkJa03,pass_defended,0,,,,,
player,201812160nyg,nyg,JenkJa03,sacks,0.0,,,,,
player,201812160nyg,nyg,JenkJa03,tackles_combined,2,,,,,
player,201812160nyg,nyg,JenkJa03,tackles_solo,1,,,,,
player,201812160nyg,nyg,JenkJa03,tackles_assists,1,,,,,
player,201812160nyg,nyg,JenkJa03,tackles_loss,0,,,,,
player,201812160nyg,nyg,JenkJa03,qb_hits,0,,,,,
player,201812160nyg,nyg,JenkJa03,fumbles_rec,0,,,,,
player,201812160nyg,nyg,JenkJa03,fumbles_rec_yds,0,,,,,
player,201812160nyg,nyg,JenkJa03,fumbles_rec_td,0,,,,,
player,201812160nyg,nyg,JenkJa03,fumbles_forced,0,,,,,
player,201812160nyg,nyg,WynnKe00,def_int,0,,,,,
player,201812160nyg,nyg,WynnKe00,def_int_yds,0,,,,,
player,201812160nyg,nyg,WynnKe00,def_int_td,0,,,,,
player,201812160nyg,nyg,WynnKe00,def_int_long,0,,,,,
player,201812160nyg,nyg,WynnKe00,pass_defended,0,,,,,
player,201812160nyg,nyg,WynnKe00,sacks,0.0,,,,,
player,201812160nyg,nyg,WynnKe00,tackles_combined,2,,,,,
player,201812160nyg,nyg,WynnKe00,tackles_solo,0,,,,,
player,201812160nyg,nyg,WynnKe00,tackles_assists,2,,,,,
player,201812160nyg,nyg,WynnKe00,tackles_loss,0,,,,,
player,201812160nyg,nyg,WynnKe00,qb_hits,0,,,,,
player,201812160nyg,nyg,WynnKe00,fumbles_rec,0,,,,,
player,201812160nyg,nyg,WynnKe00,fumbles_rec_yds,0,,,,,
player,201812160nyg,nyg,WynnKe00,fumbles_rec_td,0,,,,,
player,201812160nyg,nyg,WynnKe00,fumbles_forced,0,,,,,
player,201812160nyg,nyg,EdwaMa01,def_int,0,,,,,
player,201812160nyg,nyg,EdwaMa01,def_int_yds,0,,,,,
player,201812160nyg,nyg,EdwaMa01,def_int_td,0,,,,,
player,201812160nyg,nyg,EdwaMa01,def_int_long,0,,,,,
player,201812160nyg,nyg,EdwaMa01,pass_defended,0,,,,,
player,201812160nyg,nyg,EdwaMa01,sacks,0.0,,,,,
player,201812160nyg,nyg,EdwaMa01,tackles_combined,1,,,,,
player,201812160nyg,nyg,EdwaMa01,tackles_solo,0,,,,,
player,201812160nyg,nyg,EdwaMa01,tackles_assists,1,,,,,
player,201812160nyg,nyg,EdwaMa01,tackles_loss,0,,,,,
player,201812160nyg,nyg,EdwaMa01,qb_hits,0,,,,,
player,201812160nyg,nyg,EdwaMa01,fumbles_rec,0,,,,,
player,201812160nyg,nyg,EdwaMa01,fumbles_rec_yds,0,,,,,
player,201812160nyg,nyg,EdwaMa01,fumbles_rec_td,0,,,,,
player,201812160nyg,nyg,EdwaMa01,fumbles_forced,0,,,,,
player,201812160nyg,nyg,EligUk00,def_int,0,,,,,
player,201812160nyg,nyg,EligUk00,def_int_yds,0,,,,,
player,201812160nyg,nyg,EligUk00,def_int_td,0,,,,,
player,201812160nyg,nyg,EligUk00,def_int_long,0,,,,,
player,201812160nyg,nyg,EligUk00,pass_defended,0,,,,,
player,201812160nyg,nyg,EligUk00,sacks,0.0,,,,,
player,201812160nyg,nyg,EligUk00,tackles_combined,1,,,,,
player,201812160nyg,nyg,EligUk00,tackles_solo,1,,,,,
player,201812160nyg,nyg,EligUk00,tackles_assists,0,,,,,
player,201812160nyg,nyg,EligUk00,tackles_loss,0,,,,,
player,201812160nyg,nyg,EligUk00,qb_hits,0,,,,,
player,201812160nyg,nyg,EligUk00,fumbles_rec,0,,,,,
player,201812160nyg,nyg,EligUk00,fumbles_rec_yds,0,,,,,
player,201812160nyg,nyg,EligUk00,fumbles_rec_td,0,,,,,
player,201812160nyg,nyg,EligUk00,fumbles_forced,0,,,,,
player,201812160nyg,nyg,McInR.00,def_int,0,,,,,
player,201812160nyg,nyg,McInR.00,def_int_yds,0,,,,,
player,201812160nyg,nyg,McInR.00,def_int_td,0,,,,,
player,201812160nyg,nyg,McInR.00,def_int_long,0,,,,,
player,201812160nyg,nyg,McInR.00,pass_defended,0,,,,,
player,201812160nyg,nyg,McInR.00,sacks,0.0,,,,,
player,201812160nyg,nyg,McInR.00,tackles_combined,1,,,,,
player,201812160nyg,nyg,McInR.00,tackles_solo,1,,,,,
player,201812160nyg,nyg,McInR.00,tackles_assists,0,,,,,
player,201812160nyg,nyg,McInR.00,tackles_loss,0,,,,,
player,201812160nyg,nyg,McInR.00,qb_hits,0,,,,,
player,201812160nyg,nyg,McInR.00,fumbles_rec,0,,,,,
player,201812160nyg,nyg,McInR.00,fumbles_rec_yds,0,,,,,
player,201812160nyg,nyg,McInR.00,fumbles_rec_td,0,,,,,
player,201812160nyg,nyg,McInR.00,fumbles_forced,0,,,,,
player,201812160nyg,oti,JackAd00,kick_ret,0,,,,,
player,201812160nyg,oti,JackAd00,kick_ret_yds,0,,,,,
player,201812160nyg,oti,JackAd00,kick_ret_yds_per_ret,,,,,,
player,201812160nyg,oti,JackAd00,kick_ret_td,0,,,,,
player,201812160nyg,oti,JackAd00,kick_ret_long,0,,,,,
player,201812160nyg,oti,JackAd00,punt_ret,1,,,,,
player,201812160nyg,oti,JackAd00,punt_ret_yds,8,,,,,
player,201812160nyg,oti,JackAd00,punt_ret_yds_per_ret,8.0,,,,,
player,201812160nyg,oti,JackAd00,punt_ret_td,0,,,,,
player,201812160nyg,oti,JackAd00,punt_ret_long,8,,,,,
player,201812160nyg,oti,JennDa00,kick_ret,1,,,,,
player,201812160nyg,oti,JennDa00,kick_ret_yds,27,,,,,
player,201812160nyg,oti,JennDa00,kick_ret_yds_per_ret,27.0,,,,,
player,201812160nyg,oti,JennDa00,kick_ret_td,0,,,,,
player,201812160nyg,oti,JennDa00,kick_ret_long,27,,,,,
player,201812160nyg,oti,JennDa00,punt_ret,0,,,,,
player,201812160nyg,oti,JennDa00,punt_ret_yds,0,,,,,
player,201812160nyg,oti,JennDa00,punt_ret_yds_per_ret,,,,,,
player,201812160nyg,oti,JennDa00,punt_ret_td,0,,,,,
player,201812160nyg,oti,JennDa00,punt_ret_long,0,,,,,
player,201812160nyg,nyg,DaviJa07,kick_ret,0,,,,,
player,201812160nyg,nyg,DaviJa07,kick_ret_yds,0,,,,,
player,201812160nyg,nyg,DaviJa07,kick_ret_yds_per_ret,,,,,,
player,201812160nyg,nyg,DaviJa07,kick_ret_td,0,,,,,
player,201812160nyg,nyg,DaviJa07,kick_ret_long,0,,,,,
player,201812160nyg,nyg,DaviJa07,punt_ret,3,,,,,
player,201812160nyg,nyg,DaviJa07,punt_ret_yds,2,,,,,
player,201812160nyg,nyg,DaviJa07,punt_ret_yds_per_ret,0.7,,,,,
player,201812160nyg,nyg,DaviJa07,punt_ret_td,0,,,,,
player,201812160nyg,nyg,DaviJa07,punt_ret_long,4,,,,,
player,201812160nyg,nyg,ColeCo00,kick_ret,4,,,,,
player,201812160nyg,nyg,ColeCo00,kick_ret_yds,91,,,,,
player,201812160nyg,nyg,ColeCo00,kick_ret_yds_per_ret,22.8,,,,,
player,201812160nyg,nyg,ColeCo00,kick_ret_td,0,,,,,
player,201812160nyg,nyg,ColeCo00,kick_ret_long,24,,,,,
player,201812160nyg,nyg,ColeCo00,punt_ret,0,,,,,
player,201812160nyg,nyg,ColeCo00,punt_ret_yds,0,,,,,
player,201812160nyg,nyg,ColeCo00,punt_ret_yds_per_ret,,,,,,
player,201812160nyg,nyg,ColeCo00,punt_ret_td,0,,,,,
player,201812160nyg,nyg,ColeCo00,punt_ret_long,0,,,,,
player,201812160nyg,oti,SuccRy44,xpm,2,,,,,
player,201812160nyg,oti,SuccRy44,xpa,2,,,,,
player,201812160nyg,oti,SuccRy44,fgm,1,,,,,
player,201812160nyg,oti,SuccRy44,fga,2,,,,,
player,201812160nyg,oti,SuccRy44,punt,0,,,,,
player,201812160nyg,oti,SuccRy44,punt_yds,0,,,,,
player,201812160nyg,oti,SuccRy44,punt_yds_per_punt,,,,,,
player,201812160nyg,oti,SuccRy44,punt_long,0,,,,,
player,201812160nyg,oti,KernBr20,xpm,,,,,,
player,201812160nyg,oti,KernBr20,xpa,,,,,,
player,201812160nyg,oti,KernBr20,fgm,,,,,,
player,201812160nyg,oti,KernBr20,fga,,,,,,
player,201812160nyg,oti,KernBr20,punt,5,,,,,
player,201812160nyg,oti,KernBr20,punt_yds,220,,,,,
player,201812160nyg,oti,KernBr20,punt_yds_per_punt,44.0,,,,,
player,201812160nyg,oti,KernBr20,punt_long,57,,,,,
player,201812160nyg,nyg,DixoRi00,xpm,,,,,,
player,201812160nyg,nyg,DixoRi00,xpa,,,,,,
player,201812160nyg,nyg,DixoRi00,fgm,,,,,,
player,201812160nyg,nyg,DixoRi00,fga,,,,,,
player,201812160nyg,nyg,DixoRi00,punt,6,,,,,
player,201812160nyg,nyg,DixoRi00,punt_yds,237,,,,,
player,201812160nyg,nyg,DixoRi00,punt_yds_per_punt,39.5,,,,,
player,201812160nyg,nyg,DixoRi00,punt_long,50,,,,,
player,201812160nyg,oti,MariMa01,pass_cmp,12,,,,,
player,201812160nyg,oti,MariMa01,pass_att,20,,,,,
player,201812160nyg,oti,MariMa01,pass_yds,88,,,,,
player,201812160nyg,oti,MariMa01,pass_first_down,5,,,,,
player,201812160nyg,oti,MariMa01,pass_air_yds,61,,,,,
player,201812160nyg,oti,MariMa01,pass_air_yds_per_cmp,5.1,,,,,
player,201812160nyg,oti,MariMa01,pass_air_yds_per_att,3.1,,,,,
player,201812160nyg,oti,MariMa01,pass_tgt_yds_per_att,6.7,,,,,
player,201812160nyg,oti,MariMa01,pass_yac,27,,,,,
player,201812160nyg,oti,MariMa01,pass_yac_per_cmp,2.3,,,,,
player,201812160nyg,oti,MariMa01,pass_drops,1,,,,,
player,201812160nyg,oti,MariMa01,pass_drop_pct,5.0,,,,,
player,201812160nyg,oti,MariMa01,pass_poor_throws,4,,,,,
player,201812160nyg,oti,MariMa01,pass_poor_throw_pct,20.0,,,,,
player,201812160nyg,oti,MariMa01,pass_blitzed,11,,,,,
player,201812160nyg,oti,MariMa01,pass_hurried,4,,,,,
player,201812160nyg,oti,MariMa01,pass_hits,1,,,,,
player,201812160nyg,oti,MariMa01,rush_scrambles,0,,,,,
player,201812160nyg,oti,MariMa01,rush_scrambles_yds_per_att,,,,,,
player,201812160nyg,oti,HenrDe00,pass_cmp,1,,,,,
player,201812160nyg,oti,HenrDe00,pass_att,1,,,,,
player,201812160nyg,oti,HenrDe00,pass_yds,6,,,,,
player,201812160nyg,oti,HenrDe00,pass_first_down,1,,,,,
player,201812160nyg,oti,HenrDe00,pass_air_yds,-4,,,,,
player,201812160nyg,oti,HenrDe00,pass_air_yds_per_cmp,-4.0,,,,,
player,201812160nyg,oti,HenrDe00,pass_air_yds_per_att,-4.0,,,,,
player,201812160nyg,oti,HenrDe00,pass_tgt_yds_per_att,-4.0,,,,,
player,201812160nyg,oti,HenrDe00,pass_yac,10,,,,,
player,201812160nyg,oti,HenrDe00,pass_yac_per_cmp,10.0,,,,,
player,201812160nyg,oti,HenrDe00,pass_drops,0,,,,,
player,201812160nyg,oti,HenrDe00,pass_drop_pct,0.0,,,,,
player,201812160nyg,oti,HenrDe00,pass_poor_throws,0,,,,,
player,201812160nyg,oti,HenrDe00,pass_poor_throw_pct,0.0,,,,,
player,201812160nyg,oti,HenrDe00,pass_blitzed,0,,,,,
player,201812160nyg,oti,HenrDe00,pass_hurried,0,,,,,
player,201812160nyg,oti,HenrDe00,pass_hits,0,,,,,
player,201812160nyg,oti,HenrDe00,rush_scrambles,0,,,,,
player,201812160nyg,oti,HenrDe00,rush_scrambles_yds_per_att,,,,,,
player,201812160nyg,nyg,MannEl00,pass_cmp,21,,,,,
player,201812160nyg,nyg,MannEl00,pass_att,44,,,,,
player,201812160nyg,nyg,MannEl00,pass_yds,229,,,,,
player,201812160nyg,nyg,MannEl00,pass_first_down,12,,,,,
player,201812160nyg,nyg,MannEl00,pass_air_yds,161,,,,,
player,201812160nyg,nyg,MannEl00,pass_air_yds_per_cmp,7.7,,,,,
player,201812160nyg,nyg,MannEl00,pass_air_yds_per_att,3.7,,,,,
player,201812160nyg,nyg,MannEl00,pass_tgt_yds_per_att,7.9,,,,,
player,201812160nyg,nyg,MannEl00,pass_yac,68,,,,,
player,201812160nyg,nyg,MannEl00,pass_yac_per_cmp,3.2,,,,,
player,201812160nyg,nyg,MannEl00,pass_drops,3,,,,,
player,201812160nyg,nyg,MannEl00,pass_drop_pct,6.8,,,,,
player,201812160nyg,nyg,MannEl00,pass_poor_throws,15,,,,,
player,201812160nyg,nyg,MannEl00,pass_poor_throw_pct,34.1,,,,,
player,201812160nyg,nyg,MannEl00,pass_blitzed,12,,,,,
player,201812160nyg,nyg,MannEl00,pass_hurried,5,,,,,
player,201812160nyg,nyg,MannEl00,pass_hits,5,,,,,
player,201812160nyg,nyg,MannEl00,rush_scrambles,0,,,,,
player,201812160nyg,nyg,MannEl00,rush_scrambles_yds_per_att,,,,,,
player,201812160nyg,oti,HenrDe00,rush_att,33,,,,,
player,201812160nyg,oti,HenrDe00,rush_yds,170,,,,,
player,201812160nyg,oti,HenrDe00,rush_first_down,10,,,,,
player,201812160nyg,oti,HenrDe00,rush_yds_before_contact,54,,,,,
player,201812160nyg,oti,HenrDe00,rush_yds_bc_per_rush,1.6,,,,,
player,201812160nyg,oti,HenrDe00,rush_yac,116,,,,,
player,201812160nyg,oti,HenrDe00,rush_yac_per_rush,3.5,,,,,
player,201812160nyg,oti,HenrDe00,rush_broken_tackles,2,,,,,
player,201812160nyg,oti,HenrDe00,rush_broken_tackles_per_rush,16.5,,,,,
player,201812160nyg,oti,LewiDi00,rush_att,7,,,,,
player,201812160nyg,oti,LewiDi00,rush_yds,35,,,,,
player,201812160nyg,oti,LewiDi00,rush_first_down,3,,,,,
player,201812160nyg,oti,LewiDi00,rush_yds_before_contact,18,,,,,
player,201812160nyg,oti,LewiDi00,rush_yds_bc_per_rush,2.6,,,,,
player,201812160nyg,oti,LewiDi00,rush_yac,17,,,,,
player,201812160nyg,oti,LewiDi00,rush_yac_per_rush,2.4,,,,,
player,201812160nyg,oti,LewiDi00,rush_broken_tackles,0,,,,,
player,201812160nyg,oti,LewiDi00,rush_broken_tackles_per_rush,,,,,,
player,201812160nyg,oti,GabbBl00,rush_att,3,,,,,
player,201812160nyg,oti,GabbBl00,rush_yds,-1,,,,,
player,201812160nyg,oti,GabbBl00,rush_first_down,,,,,,
player,201812160nyg,oti,GabbBl00,rush_yds_before_contact,-1,,,,,
player,201812160nyg,oti,GabbBl00,rush_yds_bc_per_rush,-0.3,,,,,
player,201812160nyg,oti,GabbBl00,rush_yac,0,,,,,
player,201812160nyg,oti,GabbBl00,rush_yac_per_rush,0.0,,,,,
player,201812160nyg,oti,GabbBl00,rush_broken_tackles,0,,,,,
player,201812160nyg,oti,GabbBl00,rush_broken_tackles_per_rush,,,,,,
player,201812160nyg,oti,MariMa01,rush_att,2,,,,,
player,201812160nyg,oti,MariMa01,rush_yds,11,,,,,
player,201812160nyg,oti,MariMa01,rush_first_down,1,,,,,
player,201812160nyg,oti,MariMa01,rush_yds_before_contact,9,,,,,
player,201812160nyg,oti,MariMa01,rush_yds_bc_per_rush,4.5,,,,,
player,201812160nyg,oti,MariMa01,rush_yac,2,,,,,
player,201812160nyg,oti,MariMa01,rush_yac_per_rush,1.0,,,,,
player,201812160nyg,oti,MariMa01,rush_broken_tackles,0,,,,,
player,201812160nyg,oti,MariMa01,rush_broken_tackles_per_rush,,,,,,
player,201812160nyg,nyg,BarkSa00,rush_att,14,,,,,
player,201812160nyg,nyg,BarkSa00,rush_yds,31,,,,,
player,201812160nyg,nyg,BarkSa00,rush_first_down,1,,,,,
player,201812160nyg,nyg,BarkSa00,rush_yds_before_contact,2,,,,,
player,201812160nyg,nyg,BarkSa00,rush_yds_bc_per_rush,0.1,,,,,
player,201812160nyg,nyg,BarkSa00,rush_yac,29,,,,,
player,201812160nyg,nyg,BarkSa00,rush_yac_per_rush,2.1,,,,,
player,201812160nyg,nyg,BarkSa00,rush_broken_tackles,0,,,,,
player,201812160nyg,nyg,BarkSa00,rush_broken_tackles_per_rush,,,,,,
player,201812160nyg,nyg,DixoRi00,rush_att,1,,,,,
player,201812160nyg,nyg,DixoRi00,rush_yds,14,,,,,
player,201812160nyg,nyg,DixoRi00,rush_first_down,1,,,,,
player,201812160nyg,nyg,DixoRi00,rush_yds_before_contact,14,,,,,
player,201812160nyg,nyg,DixoRi00,rush_yds_bc_per_rush,14.0,,,,,
player,201812160nyg,nyg,DixoRi00,rush_yac,0,,,,,
player,201812160nyg,nyg,DixoRi00,rush_yac_per_rush,0.0,,,,,
player,201812160nyg,nyg,DixoRi00,rush_broken_tackles,0,,,,,
player,201812160nyg,nyg,DixoRi00,rush_broken_tackles_per_rush,,,,,,
player,201812160nyg,nyg,PennEl00,rush_att,1,,,,,
player,201812160nyg,nyg,PennEl00,rush_yds,2,,,,,
player,201812160nyg,nyg,PennEl00,rush_first_down,,,,,,
player,201812160nyg,nyg,PennEl00,rush_yds_before_contact,2,,,,,
player,201812160nyg,nyg,PennEl00,rush_yds_bc_per_rush,2.0,,,,,
player,201812160nyg,nyg,PennEl00,rush_yac,0,,,,,
player,201812160nyg,nyg,PennEl00,rush_yac_per_rush,0.0,,,,,
player,201812160nyg,nyg,PennEl00,rush_broken_tackles,0,,,,,
player,201812160nyg,nyg,PennEl00,rush_broken_tackles_per_rush,,,,,,
player,201812160nyg,oti,DaviCo03,targets,6,,,,,
player,201812160nyg,oti,DaviCo03,rec,3,,,,,
player,201812160nyg,oti,DaviCo03,rec_yds,33,,,,,
player,201812160nyg,oti,DaviCo03,rec_first_down,2,,,,,
player,201812160nyg,oti,DaviCo03,rec_air_yds,33,,,,,
player,201812160nyg,oti,DaviCo03,rec_air_yds_per_rec,11.0,,,,,
player,201812160nyg,oti,DaviCo03,rec_yac,0,,,,,
player,201812160nyg,oti,DaviCo03,rec_yac_per_rec,0.0,,,,,
player,201812160nyg,oti,DaviCo03,rec_broken_tackles,0,,,,,
player,201812160nyg,oti,DaviCo03,rec_broken_tackles_per_rec,,,,,,
player,201812160nyg,oti,DaviCo03,rec_drops,0,,,,,
player,201812160nyg,oti,DaviCo03,rec_drop_pct,0.0,,,,,
player,201812160nyg,oti,LewiDi00,targets,3,,,,,
player,201812160nyg,oti,LewiDi00,rec,3,,,,,
player,201812160nyg,oti,LewiDi00,rec_yds,9,,,,,
player,201812160nyg,oti,LewiDi00,rec_first_down,0,,,,,
player,201812160nyg,oti,LewiDi00,rec_air_yds,-7,,,,,
player,201812160nyg,oti,LewiDi00,rec_air_yds_per_rec,-2.3,,,,,
player,201812160nyg,oti,LewiDi00,rec_yac,16,,,,,
player,201812160nyg,oti,LewiDi00,rec_yac_per_rec,5.3,,,,,
player,201812160nyg,oti,LewiDi00,rec_broken_tackles,0,,,,,
player,201812160nyg,oti,LewiDi00,rec_broken_tackles_per_rec,,,,,,
player,201812160nyg,oti,LewiDi00,rec_drops,0,,,,,
player,201812160nyg,oti,LewiDi00,rec_drop_pct,0.0,,,,,
player,201812160nyg,oti,TaylTa00,targets,5,,,,,
player,201812160nyg,oti,TaylTa00,rec,2,,,,,
player,201812160nyg,oti,TaylTa00,rec_yds,17,,,,,
player,201812160nyg,oti,TaylTa00,rec_first_down,1,,,,,
