game,2018,9,20181104,201811040was,atl,"Atlanta Falcons",38,was,"Washington Redskins",14
player,201811040was,was,MoseMo00,st_pct,8%,,,,,
player,201811040was,was,HarrMa05,pos,WR,,,,,
player,201811040was,was,HarrMa05,offense,60,,,,,
player,201811040was,was,HarrMa05,off_pct,87%,,,,,
player,201811040was,was,HarrMa05,defense,0,,,,,
player,201811040was,was,HarrMa05,def_pct,0%,,,,,
player,201811040was,was,HarrMa05,special_teams,0,,,,,
player,201811040was,was,HarrMa05,st_pct,0%,,,,,
player,201811040was,was,RichPa01,pos,WR,,,,,
player,201811040was,was,RichPa01,offense,54,,,,,
player,201811040was,was,RichPa01,off_pct,78%,,,,,
player,201811040was,was,RichPa01,defense,0,,,,,
player,201811040was,was,RichPa01,def_pct,0%,,,,,
player,201811040was,was,RichPa01,special_teams,0,,,,,
player,201811040was,was,RichPa01,st_pct,0%,,,,,
player,201811040was,was,ChriGe01,pos,T,,,,,
player,201811040was,was,ChriGe01,offense,40,,,,,
player,201811040was,was,ChriGe01,off_pct,58%,,,,,
player,201811040was,was,ChriGe01,defense,0,,,,,
player,201811040was,was,ChriGe01,def_pct,0%,,,,,
player,201811040was,was,ChriGe01,special_teams,0,,,,,
player,201811040was,was,ChriGe01,st_pct,0%,,,,,
player,201811040was,was,ReedJo02,pos,TE,,,,,
player,201811040was,was,ReedJo02,offense,38,,,,,
player,201811040was,was,ReedJo02,off_pct,55%,,,,,
player,201811040was,was,ReedJo02,defense,0,,,,,
player,201811040was,was,ReedJo02,def_pct,0%,,,,,
player,201811040was,was,ReedJo02,special_teams,0,,,,,
player,201811040was,was,ReedJo02,st_pct,0%,,,,,
player,201811040was,was,ScheBr00,pos,G,,,,,
player,201811040was,was,ScheBr00,offense,37,,,,,
player,201811040was,was,ScheBr00,off_pct,54%,,,,,
player,201811040was,was,ScheBr00,defense,0,,,,,
player,201811040was,was,ScheBr00,def_pct,0%,,,,,
player,201811040was,was,ScheBr00,special_teams,1,,,,,
player,201811040was,was,ScheBr00,st_pct,4%,,,,,
player,201811040was,was,PeteAd01,pos,RB,,,,,
player,201811040was,was,PeteAd01,offense,32,,,,,
player,201811040was,was,PeteAd01,off_pct,46%,,,,,
player,201811040was,was,PeteAd01,defense,0,,,,,
player,201811040was,was,PeteAd01,def_pct,0%,,,,,
player,201811040was,was,PeteAd01,special_teams,0,,,,,
player,201811040was,was,PeteAd01,st_pct,0%,,,,,
player,201811040was,was,DaviVe00,pos,TE,,,,,
player,201811040was,was,DaviVe00,offense,31,,,,,
player,201811040was,was,DaviVe00,off_pct,45%,,,,,
player,201811040was,was,DaviVe00,defense,0,,,,,
player,201811040was,was,DaviVe00,def_pct,0%,,,,,
player,201811040was,was,DaviVe00,special_teams,0,,,,,
player,201811040was,was,DaviVe00,st_pct,0%,,,,,
player,201811040was,was,BibbKa00,pos,RB,,,,,
player,201811040was,was,BibbKa00,offense,21,,,,,
player,201811040was,was,BibbKa00,off_pct,30%,,,,,
player,201811040was,was,BibbKa00,defense,0,,,,,
player,201811040was,was,BibbKa00,def_pct,0%,,,,,
player,201811040was,was,BibbKa00,special_teams,7,,,,,
player,201811040was,was,BibbKa00,st_pct,28%,,,,,
player,201811040was,was,PeriSa00,pos,RB,,,,,
player,201811040was,was,PeriSa00,offense,15,,,,,
player,201811040was,was,PeriSa00,off_pct,22%,,,,,
player,201811040was,was,PeriSa00,defense,0,,,,,
player,201811040was,was,PeriSa00,def_pct,0%,,,,,
player,201811040was,was,PeriSa00,special_teams,14,,,,,
player,201811040was,was,PeriSa00,st_pct,56%,,,,,
player,201811040was,was,FloyMi00,pos,WR,,,,,
player,201811040was,was,FloyMi00,offense,14,,,,,
player,201811040was,was,FloyMi00,off_pct,20%,,,,,
player,201811040was,was,FloyMi00,defense,0,,,,,
player,201811040was,was,FloyMi00,def_pct,0%,,,,,
player,201811040was,was,FloyMi00,special_teams,9,,,,,
player,201811040was,was,FloyMi00,st_pct,36%,,,,,
player,201811040was,was,SpriJe00,pos,TE,,,,,
player,201811040was,was,SpriJe00,offense,12,,,,,
player,201811040was,was,SpriJe00,off_pct,17%,,,,,
player,201811040was,was,SpriJe00,defense,0,,,,,
player,201811040was,was,SpriJe00,def_pct,0%,,,,,
player,201811040was,was,SpriJe00,special_teams,16,,,,,
player,201811040was,was,SpriJe00,st_pct,64%,,,,,
player,201811040was,was,LauvSh20,pos,G,,,,,
player,201811040was,was,LauvSh20,offense,3,,,,,
player,201811040was,was,LauvSh20,off_pct,4%,,,,,
player,201811040was,was,LauvSh20,defense,0,,,,,
player,201811040was,was,LauvSh20,def_pct,0%,,,,,
player,201811040was,was,LauvSh20,special_teams,0,,,,,
player,201811040was,was,LauvSh20,st_pct,0%,,,,,
player,201811040was,was,SweaDJ00,pos,FS,,,,,
player,201811040was,was,SweaDJ00,offense,0,,,,,
player,201811040was,was,SweaDJ00,off_pct,0%,,,,,
player,201811040was,was,SweaDJ00,defense,68,,,,,
player,201811040was,was,SweaDJ00,def_pct,100%,,,,,
player,201811040was,was,SweaDJ00,special_teams,0,,,,,
player,201811040was,was,SweaDJ00,st_pct,0%,,,,,
player,201811040was,was,NormJo01,pos,CB,,,,,
player,201811040was,was,NormJo01,offense,0,,,,,
player,201811040was,was,NormJo01,off_pct,0%,,,,,
player,201811040was,was,NormJo01,defense,68,,,,,
player,201811040was,was,NormJo01,def_pct,100%,,,,,
player,201811040was,was,NormJo01,special_teams,0,,,,,
player,201811040was,was,NormJo01,st_pct,0%,,,,,
player,201811040was,was,FostMa00,pos,LB,,,,,
player,201811040was,was,FostMa00,offense,0,,,,,
player,201811040was,was,FostMa00,off_pct,0%,,,,,
player,201811040was,was,FostMa00,defense,68,,,,,
player,201811040was,was,FostMa00,def_pct,100%,,,,,
player,201811040was,was,FostMa00,special_teams,0,,,,,
player,201811040was,was,FostMa00,st_pct,0%,,,,,
player,201811040was,was,SmitPr00,pos,LB,,,,,
player,201811040was,was,SmitPr00,offense,0,,,,,
player,201811040was,was,SmitPr00,off_pct,0%,,,,,
player,201811040was,was,SmitPr00,defense,56,,,,,
player,201811040was,was,SmitPr00,def_pct,82%,,,,,
player,201811040was,was,SmitPr00,special_teams,0,,,,,
player,201811040was,was,SmitPr00,st_pct,0%,,,,,
player,201811040was,was,PaynDa00,pos,NT,,,,,
player,201811040was,was,PaynDa00,offense,0,,,,,
player,201811040was,was,PaynDa00,off_pct,0%,,,,,
player,201811040was,was,PaynDa00,defense,55,,,,,
player,201811040was,was,PaynDa00,def_pct,81%,,,,,
player,201811040was,was,PaynDa00,special_teams,6,,,,,
player,201811040was,was,PaynDa00,st_pct,24%,,,,,
player,201811040was,was,AlleJo01,pos,DE,,,,,
player,201811040was,was,AlleJo01,offense,0,,,,,
player,201811040was,was,AlleJo01,off_pct,0%,,,,,
player,201811040was,was,AlleJo01,defense,54,,,,,
player,201811040was,was,AlleJo01,def_pct,79%,,,,,
player,201811040was,was,AlleJo01,special_teams,7,,,,,
player,201811040was,was,AlleJo01,st_pct,28%,,,,,
player,201811040was,was,BrowZa00,pos,LB,,,,,
player,201811040was,was,BrowZa00,offense,0,,,,,
player,201811040was,was,BrowZa00,off_pct,0%,,,,,
player,201811040was,was,BrowZa00,defense,53,,,,,
player,201811040was,was,BrowZa00,def_pct,78%,,,,,
player,201811040was,was,BrowZa00,special_teams,0,,,,,
player,201811040was,was,BrowZa00,st_pct,0%,,,,,
player,201811040was,was,KerrRy00,pos,LB,,,,,
player,201811040was,was,KerrRy00,offense,0,,,,,
player,201811040was,was,KerrRy00,off_pct,0%,,,,,
player,201811040was,was,KerrRy00,defense,52,,,,,
player,201811040was,was,KerrRy00,def_pct,76%,,,,,
player,201811040was,was,KerrRy00,special_teams,6,,,,,
player,201811040was,was,KerrRy00,st_pct,24%,,,,,
player,201811040was,was,IoanMa01,pos,DE,,,,,
player,201811040was,was,IoanMa01,offense,0,,,,,
player,201811040was,was,IoanMa01,off_pct,0%,,,,,
player,201811040was,was,IoanMa01,defense,50,,,,,
player,201811040was,was,IoanMa01,def_pct,74%,,,,,
player,201811040was,was,IoanMa01,special_teams,2,,,,,
player,201811040was,was,IoanMa01,st_pct,8%,,,,,
player,201811040was,was,ClinHa00,pos,FS,,,,,
player,201811040was,was,ClinHa00,offense,0,,,,,
player,201811040was,was,ClinHa00,off_pct,0%,,,,,
player,201811040was,was,ClinHa00,defense,47,,,,,
player,201811040was,was,ClinHa00,def_pct,69%,,,,,
player,201811040was,was,ClinHa00,special_teams,3,,,,,
player,201811040was,was,ClinHa00,st_pct,12%,,,,,
player,201811040was,was,MoreFa00,pos,CB,,,,,
player,201811040was,was,MoreFa00,offense,0,,,,,
player,201811040was,was,MoreFa00,off_pct,0%,,,,,
player,201811040was,was,MoreFa00,defense,45,,,,,
player,201811040was,was,MoreFa00,def_pct,66%,,,,,
player,201811040was,was,MoreFa00,special_teams,2,,,,,
player,201811040was,was,MoreFa00,st_pct,8%,,,,,
player,201811040was,was,JohnDa09,pos,CB,,,,,
player,201811040was,was,JohnDa09,offense,0,,,,,
player,201811040was,was,JohnDa09,off_pct,0%,,,,,
player,201811040was,was,JohnDa09,defense,36,,,,,
player,201811040was,was,JohnDa09,def_pct,53%,,,,,
player,201811040was,was,JohnDa09,special_teams,17,,,,,
player,201811040was,was,JohnDa09,st_pct,68%,,,,,
player,201811040was,was,DunbQu00,pos,CB,,,,,
player,201811040was,was,DunbQu00,offense,0,,,,,
player,201811040was,was,DunbQu00,off_pct,0%,,,,,
player,201811040was,was,DunbQu00,defense,27,,,,,
player,201811040was,was,DunbQu00,def_pct,40%,,,,,
player,201811040was,was,DunbQu00,special_teams,0,,,,,
player,201811040was,was,DunbQu00,st_pct,0%,,,,,
player,201811040was,was,NichMo00,pos,SS,,,,,
player,201811040was,was,NichMo00,offense,0,,,,,
player,201811040was,was,NichMo00,off_pct,0%,,,,,
player,201811040was,was,NichMo00,defense,22,,,,,
player,201811040was,was,NichMo00,def_pct,32%,,,,,
player,201811040was,was,NichMo00,special_teams,9,,,,,
player,201811040was,was,NichMo00,st_pct,36%,,,,,
player,201811040was,was,McPhPe00,pos,LB,,,,,
player,201811040was,was,McPhPe00,offense,0,,,,,
player,201811040was,was,McPhPe00,off_pct,0%,,,,,
player,201811040was,was,McPhPe00,defense,16,,,,,
player,201811040was,was,McPhPe00,def_pct,24%,,,,,
player,201811040was,was,McPhPe00,special_teams,0,,,,,
player,201811040was,was,McPhPe00,st_pct,0%,,,,,
player,201811040was,was,HarvJo01,pos,LB,,,,,
player,201811040was,was,HarvJo01,offense,0,,,,,
player,201811040was,was,HarvJo01,off_pct,0%,,,,,
player,201811040was,was,HarvJo01,defense,14,,,,,
player,201811040was,was,HarvJo01,def_pct,21%,,,,,
player,201811040was,was,HarvJo01,special_teams,17,,,,,
player,201811040was,was,HarvJo01,st_pct,68%,,,,,
player,201811040was,was,AndeRy00,pos,LB,,,,,
player,201811040was,was,AndeRy00,offense,0,,,,,
player,201811040was,was,AndeRy00,off_pct,0%,,,,,
player,201811040was,was,AndeRy00,defense,12,,,,,
player,201811040was,was,AndeRy00,def_pct,18%,,,,,
player,201811040was,was,AndeRy00,special_teams,14,,,,,
player,201811040was,was,AndeRy00,st_pct,56%,,,,,
player,201811040was,was,EverDe01,pos,SS,,,,,
player,201811040was,was,EverDe01,offense,0,,,,,
player,201811040was,was,EverDe01,off_pct,0%,,,,,
player,201811040was,was,EverDe01,defense,4,,,,,
player,201811040was,was,EverDe01,def_pct,6%,,,,,
player,201811040was,was,EverDe01,special_teams,23,,,,,
player,201811040was,was,EverDe01,st_pct,92%,,,,,
player,201811040was,was,StroGr00,pos,CB,,,,,
player,201811040was,was,StroGr00,offense,0,,,,,
player,201811040was,was,StroGr00,off_pct,0%,,,,,
player,201811040was,was,StroGr00,defense,1,,,,,
player,201811040was,was,StroGr00,def_pct,1%,,,,,
player,201811040was,was,StroGr00,special_teams,18,,,,,
player,201811040was,was,StroGr00,st_pct,72%,,,,,
player,201811040was,was,ChesJe00,pos,WR,,,,,
player,201811040was,was,ChesJe00,offense,0,,,,,
player,201811040was,was,ChesJe00,off_pct,0%,,,,,
player,201811040was,was,ChesJe00,defense,0,,,,,
player,201811040was,was,ChesJe00,def_pct,0%,,,,,
player,201811040was,was,ChesJe00,special_teams,23,,,,,
player,201811040was,was,ChesJe00,st_pct,92%,,,,,
player,201811040was,was,VigiZa00,pos,LB,,,,,
player,201811040was,was,VigiZa00,offense,0,,,,,
player,201811040was,was,VigiZa00,off_pct,0%,,,,,
player,201811040was,was,VigiZa00,defense,0,,,,,
player,201811040was,was,VigiZa00,def_pct,0%,,,,,
player,201811040was,was,VigiZa00,special_teams,23,,,,,
player,201811040was,was,VigiZa00,st_pct,92%,,,,,
player,201811040was,was,DionSh00,pos,LB,,,,,
player,201811040was,was,DionSh00,offense,0,,,,,
player,201811040was,was,DionSh00,off_pct,0%,,,,,
player,201811040was,was,DionSh00,defense,0,,,,,
player,201811040was,was,DionSh00,def_pct,0%,,,,,
player,201811040was,was,DionSh00,special_teams,17,,,,,
player,201811040was,was,DionSh00,st_pct,68%,,,,,
player,201811040was,was,SettTi00,pos,NT,,,,,
player,201811040was,was,SettTi00,offense,0,,,,,
player,201811040was,was,SettTi00,off_pct,0%,,,,,
player,201811040was,was,SettTi00,defense,0,,,,,
player,201811040was,was,SettTi00,def_pct,0%,,,,,
player,201811040was,was,SettTi00,special_teams,8,,,,,
player,201811040was,was,SettTi00,st_pct,32%,,,,,
player,201811040was,was,SundNi00,pos,LS,,,,,
player,201811040was,was,SundNi00,offense,0,,,,,
player,201811040was,was,SundNi00,off_pct,0%,,,,,
player,201811040was,was,SundNi00,defense,0,,,,,
player,201811040was,was,SundNi00,def_pct,0%,,,,,
player,201811040was,was,SundNi00,special_teams,7,,,,,
player,201811040was,was,SundNi00,st_pct,28%,,,,,
player,201811040was,was,WayxTr00,pos,P,,,,,
player,201811040was,was,WayxTr00,offense,0,,,,,
player,201811040was,was,WayxTr00,off_pct,0%,,,,,
player,201811040was,was,WayxTr00,defense,0,,,,,
player,201811040was,was,WayxTr00,def_pct,0%,,,,,
player,201811040was,was,WayxTr00,special_teams,7,,,,,
player,201811040was,was,WayxTr00,st_pct,28%,,,,,
player,201811040was,was,BranCa00,pos,DE,,,,,
player,201811040was,was,BranCa00,offense,0,,,,,
player,201811040was,was,BranCa00,off_pct,0%,,,,,
player,201811040was,was,BranCa00,defense,0,,,,,
player,201811040was,was,BranCa00,def_pct,0%,,,,,
player,201811040was,was,BranCa00,special_teams,6,,,,,
player,201811040was,was,BranCa00,st_pct,24%,,,,,
player,201811040was,was,HopkDu00,pos,K,,,,,
player,201811040was,was,HopkDu00,offense,0,,,,,
player,201811040was,was,HopkDu00,off_pct,0%,,,,,
player,201811040was,was,HopkDu00,defense,0,,,,,
player,201811040was,was,HopkDu00,def_pct,0%,,,,,
player,201811040was,was,HopkDu00,special_teams,5,,,,,
player,201811040was,was,HopkDu00,st_pct,20%,,,,,
player,201811040was,atl,MattJa00,pos,T,,,,,
player,201811040was,atl,MattJa00,offense,68,,,,,
player,201811040was,atl,MattJa00,off_pct,100%,,,,,
player,201811040was,atl,MattJa00,defense,0,,,,,
player,201811040was,atl,MattJa00,def_pct,0%,,,,,
player,201811040was,atl,MattJa00,special_teams,6,,,,,
player,201811040was,atl,MattJa00,st_pct,24%,,,,,
player,201811040was,atl,SchrRy00,pos,T,,,,,
player,201811040was,atl,SchrRy00,offense,68,,,,,
player,201811040was,atl,SchrRy00,off_pct,100%,,,,,
player,201811040was,atl,SchrRy00,defense,0,,,,,
player,201811040was,atl,SchrRy00,def_pct,0%,,,,,
player,201811040was,atl,SchrRy00,special_teams,6,,,,,
player,201811040was,atl,SchrRy00,st_pct,24%,,,,,
player,201811040was,atl,SchwWe00,pos,C,,,,,
player,201811040was,atl,SchwWe00,offense,68,,,,,
player,201811040was,atl,SchwWe00,off_pct,100%,,,,,
player,201811040was,atl,SchwWe00,defense,0,,,,,
player,201811040was,atl,SchwWe00,def_pct,0%,,,,,
player,201811040was,atl,SchwWe00,special_teams,6,,,,,
player,201811040was,atl,SchwWe00,st_pct,24%,,,,,
player,201811040was,atl,GarlBe00,pos,G,,,,,
player,201811040was,atl,GarlBe00,offense,68,,,,,
player,201811040was,atl,GarlBe00,off_pct,100%,,,,,
player,201811040was,atl,GarlBe00,defense,0,,,,,
player,201811040was,atl,GarlBe00,def_pct,0%,,,,,
player,201811040was,atl,GarlBe00,special_teams,6,,,,,
player,201811040was,atl,GarlBe00,st_pct,24%,,,,,
player,201811040was,atl,RyanMa00,pos,QB,,,,,
player,201811040was,atl,RyanMa00,offense,68,,,,,
player,201811040was,atl,RyanMa00,off_pct,100%,,,,,
player,201811040was,atl,RyanMa00,defense,0,,,,,
player,201811040was,atl,RyanMa00,def_pct,0%,,,,,
player,201811040was,atl,RyanMa00,special_teams,0,,,,,
player,201811040was,atl,RyanMa00,st_pct,0%,,,,,
player,201811040was,atl,MackAl20,pos,C,,,,,
player,201811040was,atl,MackAl20,offense,68,,,,,
player,201811040was,atl,MackAl20,off_pct,100%,,,,,
player,201811040was,atl,MackAl20,defense,0,,,,,
player,201811040was,atl,MackAl20,def_pct,0%,,,,,
player,201811040was,atl,MackAl20,special_teams,0,,,,,
player,201811040was,atl,MackAl20,st_pct,0%,,,,,
player,201811040was,atl,JoneJu02,pos,WR,,,,,
player,201811040was,atl,JoneJu02,offense,55,,,,,
player,201811040was,atl,JoneJu02,off_pct,81%,,,,,
player,201811040was,atl,JoneJu02,defense,1,,,,,
player,201811040was,atl,JoneJu02,def_pct,1%,,,,,
player,201811040was,atl,JoneJu02,special_teams,0,,,,,
player,201811040was,atl,JoneJu02,st_pct,0%,,,,,
player,201811040was,atl,HoopAu00,pos,TE,,,,,
player,201811040was,atl,HoopAu00,offense,54,,,,,
player,201811040was,atl,HoopAu00,off_pct,79%,,,,,
player,201811040was,atl,HoopAu00,defense,0,,,,,
player,201811040was,atl,HoopAu00,def_pct,0%,,,,,
player,201811040was,atl,HoopAu00,special_teams,6,,,,,
player,201811040was,atl,HoopAu00,st_pct,24%,,,,,
player,201811040was,atl,RidlCa00,pos,WR,,,,,
player,201811040was,atl,RidlCa00,offense,47,,,,,
player,201811040was,atl,RidlCa00,off_pct,69%,,,,,
player,201811040was,atl,RidlCa00,defense,0,,,,,
player,201811040was,atl,RidlCa00,def_pct,0%,,,,,
player,201811040was,atl,RidlCa00,special_teams,0,,,,,
player,201811040was,atl,RidlCa00,st_pct,0%,,,,,
player,201811040was,atl,SanuMo00,pos,WR,,,,,
player,201811040was,atl,SanuMo00,offense,47,,,,,
player,201811040was,atl,SanuMo00,off_pct,69%,,,,,
player,201811040was,atl,SanuMo00,defense,0,,,,,
player,201811040was,atl,SanuMo00,def_pct,0%,,,,,
player,201811040was,atl,SanuMo00,special_teams,0,,,,,
player,201811040was,atl,SanuMo00,st_pct,0%,,,,,
player,201811040was,atl,ColeTe01,pos,RB,,,,,
player,201811040was,atl,ColeTe01,offense,39,,,,,
player,201811040was,atl,ColeTe01,off_pct,57%,,,,,
player,201811040was,atl,ColeTe01,defense,0,,,,,
player,201811040was,atl,ColeTe01,def_pct,0%,,,,,
player,201811040was,atl,ColeTe01,special_teams,0,,,,,
player,201811040was,atl,ColeTe01,st_pct,0%,,,,,
player,201811040was,atl,PaulLo00,pos,TE,,,,,
player,201811040was,atl,PaulLo00,offense,30,,,,,
player,201811040was,atl,PaulLo00,off_pct,44%,,,,,
player,201811040was,atl,PaulLo00,defense,0,,,,,
player,201811040was,atl,PaulLo00,def_pct,0%,,,,,
player,201811040was,atl,PaulLo00,special_teams,11,,,,,
player,201811040was,atl,PaulLo00,st_pct,44%,,,,,
player,201811040was,atl,SmitIt00,pos,RB,,,,,
player,201811040was,atl,SmitIt00,offense,28,,,,,
player,201811040was,atl,SmitIt00,off_pct,41%,,,,,
player,201811040was,atl,SmitIt00,defense,0,,,,,
player,201811040was,atl,SmitIt00,def_pct,0%,,,,,
player,201811040was,atl,SmitIt00,special_teams,0,,,,,
player,201811040was,atl,SmitIt00,st_pct,0%,,,,,
player,201811040was,atl,HallMa02,pos,WR,,,,,
player,201811040was,atl,HallMa02,offense,14,,,,,
player,201811040was,atl,HallMa02,off_pct,21%,,,,,
player,201811040was,atl,HallMa02,defense,0,,,,,
player,201811040was,atl,HallMa02,def_pct,0%,,,,,
player,201811040was,atl,HallMa02,special_teams,10,,,,,
player,201811040was,atl,HallMa02,st_pct,40%,,,,,
player,201811040was,atl,HardJu00,pos,WR,,,,,
player,201811040was,atl,HardJu00,offense,14,,,,,
player,201811040was,atl,HardJu00,off_pct,21%,,,,,
player,201811040was,atl,HardJu00,defense,0,,,,,
player,201811040was,atl,HardJu00,def_pct,0%,,,,,
player,201811040was,atl,HardJu00,special_teams,8,,,,,
player,201811040was,atl,HardJu00,st_pct,32%,,,,,
player,201811040was,atl,SaubEr00,pos,TE,,,,,
player,201811040was,atl,SaubEr00,offense,6,,,,,
player,201811040was,atl,SaubEr00,off_pct,9%,,,,,
player,201811040was,atl,SaubEr00,defense,0,,,,,
player,201811040was,atl,SaubEr00,def_pct,0%,,,,,
player,201811040was,atl,SaubEr00,special_teams,16,,,,,
player,201811040was,atl,SaubEr00,st_pct,64%,,,,,
player,201811040was,atl,OrtiRi00,pos,FB,,,,,
player,201811040was,atl,OrtiRi00,offense,6,,,,,
player,201811040was,atl,OrtiRi00,off_pct,9%,,,,,
player,201811040was,atl,OrtiRi00,defense,0,,,,,
player,201811040was,atl,OrtiRi00,def_pct,0%,,,,,
player,201811040was,atl,OrtiRi00,special_teams,3,,,,,
player,201811040was,atl,OrtiRi00,st_pct,12%,,,,,
player,201811040was,atl,OlivIs00,pos,CB,,,,,
player,201811040was,atl,OlivIs00,offense,0,,,,,
player,201811040was,atl,OlivIs00,off_pct,0%,,,,,
player,201811040was,atl,OlivIs00,defense,69,,,,,
player,201811040was,atl,OlivIs00,def_pct,100%,,,,,
player,201811040was,atl,OlivIs00,special_teams,1,,,,,
player,201811040was,atl,OlivIs00,st_pct,4%,,,,,
player,201811040was,atl,KazeDa00,pos,SS,,,,,
player,201811040was,atl,KazeDa00,offense,0,,,,,
player,201811040was,atl,KazeDa00,off_pct,0%,,,,,
player,201811040was,atl,KazeDa00,defense,69,,,,,
player,201811040was,atl,KazeDa00,def_pct,100%,,,,,
player,201811040was,atl,KazeDa00,special_teams,0,,,,,
player,201811040was,atl,KazeDa00,st_pct,0%,,,,,
player,201811040was,atl,TrufDe00,pos,CB,,,,,
player,201811040was,atl,TrufDe00,offense,0,,,,,
player,201811040was,atl,TrufDe00,off_pct,0%,,,,,
player,201811040was,atl,TrufDe00,defense,69,,,,,
player,201811040was,atl,TrufDe00,def_pct,100%,,,,,
player,201811040was,atl,TrufDe00,special_teams,0,,,,,
player,201811040was,atl,TrufDe00,st_pct,0%,,,,,
player,201811040was,atl,PoolBr01,pos,CB,,,,,
player,201811040was,atl,PoolBr01,offense,0,,,,,
player,201811040was,atl,PoolBr01,off_pct,0%,,,,,
player,201811040was,atl,PoolBr01,defense,60,,,,,
player,201811040was,atl,PoolBr01,def_pct,87%,,,,,
player,201811040was,atl,PoolBr01,special_teams,5,,,,,
player,201811040was,atl,PoolBr01,st_pct,20%,,,,,
player,201811040was,atl,NeasSh00,pos,SS,,,,,
player,201811040was,atl,NeasSh00,offense,0,,,,,
player,201811040was,atl,NeasSh00,off_pct,0%,,,,,
player,201811040was,atl,NeasSh00,defense,50,,,,,
player,201811040was,atl,NeasSh00,def_pct,72%,,,,,
player,201811040was,atl,NeasSh00,special_teams,14,,,,,
player,201811040was,atl,NeasSh00,st_pct,56%,,,,,
player,201811040was,atl,OluoFo00,pos,LB,,,,,
player,201811040was,atl,OluoFo00,offense,0,,,,,
player,201811040was,atl,OluoFo00,off_pct,0%,,,,,
player,201811040was,atl,OluoFo00,defense,50,,,,,
player,201811040was,atl,OluoFo00,def_pct,72%,,,,,
player,201811040was,atl,OluoFo00,special_teams,11,,,,,
player,201811040was,atl,OluoFo00,st_pct,44%,,,,,
player,201811040was,atl,BeasVi00,pos,LB,,,,,
player,201811040was,atl,BeasVi00,offense,0,,,,,
player,201811040was,atl,BeasVi00,off_pct,0%,,,,,
player,201811040was,atl,BeasVi00,defense,50,,,,,
player,201811040was,atl,BeasVi00,def_pct,72%,,,,,
player,201811040was,atl,BeasVi00,special_teams,1,,,,,
player,201811040was,atl,BeasVi00,st_pct,4%,,,,,
player,201811040was,atl,CampDe00,pos,LB,,,,,
player,201811040was,atl,CampDe00,offense,0,,,,,
player,201811040was,atl,CampDe00,off_pct,0%,,,,,
player,201811040was,atl,CampDe00,defense,49,,,,,
player,201811040was,atl,CampDe00,def_pct,71%,,,,,
player,201811040was,atl,CampDe00,special_teams,1,,,,,
player,201811040was,atl,CampDe00,st_pct,4%,,,,,
player,201811040was,atl,McKiTa00,pos,DE,,,,,
player,201811040was,atl,McKiTa00,offense,0,,,,,
player,201811040was,atl,McKiTa00,off_pct,0%,,,,,
player,201811040was,atl,McKiTa00,defense,48,,,,,
player,201811040was,atl,McKiTa00,def_pct,70%,,,,,
player,201811040was,atl,McKiTa00,special_teams,1,,,,,
player,201811040was,atl,McKiTa00,st_pct,4%,,,,,
player,201811040was,atl,JarrGr00,pos,DT,,,,,
player,201811040was,atl,JarrGr00,offense,0,,,,,
player,201811040was,atl,JarrGr00,off_pct,0%,,,,,
player,201811040was,atl,JarrGr00,defense,44,,,,,
player,201811040was,atl,JarrGr00,def_pct,64%,,,,,
player,201811040was,atl,JarrGr00,special_teams,3,,,,,
player,201811040was,atl,JarrGr00,st_pct,12%,,,,,
player,201811040was,atl,CrawJa00,pos,DT,,,,,
player,201811040was,atl,CrawJa00,offense,0,,,,,
player,201811040was,atl,CrawJa00,off_pct,0%,,,,,
player,201811040was,atl,CrawJa00,defense,42,,,,,
player,201811040was,atl,CrawJa00,def_pct,61%,,,,,
player,201811040was,atl,CrawJa00,special_teams,1,,,,,
player,201811040was,atl,CrawJa00,st_pct,4%,,,,,
player,201811040was,atl,SenaDe00,pos,NT,,,,,
player,201811040was,atl,SenaDe00,offense,0,,,,,
player,201811040was,atl,SenaDe00,off_pct,0%,,,,,
player,201811040was,atl,SenaDe00,defense,26,,,,,
player,201811040was,atl,SenaDe00,def_pct,38%,,,,,
player,201811040was,atl,SenaDe00,special_teams,0,,,,,
player,201811040was,atl,SenaDe00,st_pct,0%,,,,,
player,201811040was,atl,McClTe00,pos,DT,,,,,
player,201811040was,atl,McClTe00,offense,0,,,,,
player,201811040was,atl,McClTe00,off_pct,0%,,,,,
player,201811040was,atl,McClTe00,defense,25,,,,,
player,201811040was,atl,McClTe00,def_pct,36%,,,,,
player,201811040was,atl,McClTe00,special_teams,2,,,,,
player,201811040was,atl,McClTe00,st_pct,8%,,,,,
player,201811040was,atl,RileDu00,pos,LB,,,,,
player,201811040was,atl,RileDu00,offense,0,,,,,
player,201811040was,atl,RileDu00,off_pct,0%,,,,,
player,201811040was,atl,RileDu00,defense,22,,,,,
player,201811040was,atl,RileDu00,def_pct,32%,,,,,
player,201811040was,atl,RileDu00,special_teams,10,,,,,
player,201811040was,atl,RileDu00,st_pct,40%,,,,,
player,201811040was,atl,ReedBr00,pos,DE,,,,,
player,201811040was,atl,ReedBr00,offense,0,,,,,
player,201811040was,atl,ReedBr00,off_pct,0%,,,,,
player,201811040was,atl,ReedBr00,defense,21,,,,,
player,201811040was,atl,ReedBr00,def_pct,30%,,,,,
player,201811040was,atl,ReedBr00,special_teams,2,,,,,
player,201811040was,atl,ReedBr00,st_pct,8%,,,,,
player,201811040was,atl,RichJo00,pos,SS,,,,,
