game,2018,1,20180909,201809090den,sea,"Seattle Seahawks",24,den,"Denver Broncos",27
player,201809090den,den,BookDe00,rec_drop_pct,0.0,,,,,
player,201809090den,den,SuttCo00,targets,5,,,,,
player,201809090den,den,SuttCo00,rec,2,,,,,
player,201809090den,den,SuttCo00,rec_yds,45,,,,,
player,201809090den,den,SuttCo00,rec_first_down,2,,,,,
player,201809090den,den,SuttCo00,rec_air_yds,29,,,,,
player,201809090den,den,SuttCo00,rec_air_yds_per_rec,14.5,,,,,
player,201809090den,den,SuttCo00,rec_yac,16,,,,,
player,201809090den,den,SuttCo00,rec_yac_per_rec,8.0,,,,,
player,201809090den,den,SuttCo00,rec_broken_tackles,0,,,,,
player,201809090den,den,SuttCo00,rec_broken_tackles_per_rec,,,,,,
player,201809090den,den,SuttCo00,rec_drops,0,,,,,
player,201809090den,den,SuttCo00,rec_drop_pct,0.0,,,,,
player,201809090den,den,HeueJe00,targets,1,,,,,
player,201809090den,den,HeueJe00,rec,1,,,,,
player,201809090den,den,HeueJe00,rec_yds,15,,,,,
player,201809090den,den,HeueJe00,rec_first_down,1,,,,,
player,201809090den,den,HeueJe00,rec_air_yds,15,,,,,
player,201809090den,den,HeueJe00,rec_air_yds_per_rec,15.0,,,,,
player,201809090den,den,HeueJe00,rec_yac,0,,,,,
player,201809090den,den,HeueJe00,rec_yac_per_rec,0.0,,,,,
player,201809090den,den,HeueJe00,rec_broken_tackles,0,,,,,
player,201809090den,den,HeueJe00,rec_broken_tackles_per_rec,,,,,,
player,201809090den,den,HeueJe00,rec_drops,0,,,,,
player,201809090den,den,HeueJe00,rec_drop_pct,0.0,,,,,
player,201809090den,den,PatrTi00,targets,2,,,,,
player,201809090den,den,PatrTi00,rec,0,,,,,
player,201809090den,den,PatrTi00,rec_yds,0,,,,,
player,201809090den,den,PatrTi00,rec_first_down,,,,,,
player,201809090den,den,PatrTi00,rec_air_yds,0,,,,,
player,201809090den,den,PatrTi00,rec_air_yds_per_rec,,,,,,
player,201809090den,den,PatrTi00,rec_yac,0,,,,,
player,201809090den,den,PatrTi00,rec_yac_per_rec,,,,,,
player,201809090den,den,PatrTi00,rec_broken_tackles,0,,,,,
player,201809090den,den,PatrTi00,rec_broken_tackles_per_rec,,,,,,
player,201809090den,den,PatrTi00,rec_drops,1,,,,,
player,201809090den,den,PatrTi00,rec_drop_pct,50.0,,,,,
player,201809090den,den,LaCoMa00,targets,1,,,,,
player,201809090den,den,LaCoMa00,rec,0,,,,,
player,201809090den,den,LaCoMa00,rec_yds,0,,,,,
player,201809090den,den,LaCoMa00,rec_first_down,,,,,,
player,201809090den,den,LaCoMa00,rec_air_yds,0,,,,,
player,201809090den,den,LaCoMa00,rec_air_yds_per_rec,,,,,,
player,201809090den,den,LaCoMa00,rec_yac,0,,,,,
player,201809090den,den,LaCoMa00,rec_yac_per_rec,,,,,,
player,201809090den,den,LaCoMa00,rec_broken_tackles,0,,,,,
player,201809090den,den,LaCoMa00,rec_broken_tackles_per_rec,,,,,,
player,201809090den,den,LaCoMa00,rec_drops,0,,,,,
player,201809090den,den,LaCoMa00,rec_drop_pct,0.0,,,,,
player,201809090den,den,ParaMa00,pos,C,,,,,
player,201809090den,den,ParaMa00,offense,74,,,,,
player,201809090den,den,ParaMa00,off_pct,100%,,,,,
player,201809090den,den,ParaMa00,defense,0,,,,,
player,201809090den,den,ParaMa00,def_pct,0%,,,,,
player,201809090den,den,ParaMa00,special_teams,5,,,,,
player,201809090den,den,ParaMa00,st_pct,15%,,,,,
player,201809090den,den,VeldJa20,pos,T,,,,,
player,201809090den,den,VeldJa20,offense,74,,,,,
player,201809090den,den,VeldJa20,off_pct,100%,,,,,
player,201809090den,den,VeldJa20,defense,0,,,,,
player,201809090den,den,VeldJa20,def_pct,0%,,,,,
player,201809090den,den,VeldJa20,special_teams,5,,,,,
player,201809090den,den,VeldJa20,st_pct,15%,,,,,
player,201809090den,den,BollGa00,pos,T,,,,,
player,201809090den,den,BollGa00,offense,74,,,,,
player,201809090den,den,BollGa00,off_pct,100%,,,,,
player,201809090den,den,BollGa00,defense,0,,,,,
player,201809090den,den,BollGa00,def_pct,0%,,,,,
player,201809090den,den,BollGa00,special_teams,5,,,,,
player,201809090den,den,BollGa00,st_pct,15%,,,,,
player,201809090den,den,McGoCo00,pos,G,,,,,
player,201809090den,den,McGoCo00,offense,74,,,,,
player,201809090den,den,McGoCo00,off_pct,100%,,,,,
player,201809090den,den,McGoCo00,defense,0,,,,,
player,201809090den,den,McGoCo00,def_pct,0%,,,,,
player,201809090den,den,McGoCo00,special_teams,5,,,,,
player,201809090den,den,McGoCo00,st_pct,15%,,,,,
player,201809090den,den,KeenCa00,pos,QB,,,,,
player,201809090den,den,KeenCa00,offense,74,,,,,
player,201809090den,den,KeenCa00,off_pct,100%,,,,,
player,201809090den,den,KeenCa00,defense,0,,,,,
player,201809090den,den,KeenCa00,def_pct,0%,,,,,
player,201809090den,den,KeenCa00,special_teams,0,,,,,
player,201809090den,den,KeenCa00,st_pct,0%,,,,,
player,201809090den,den,LearRo00,pos,G,,,,,
player,201809090den,den,LearRo00,offense,74,,,,,
player,201809090den,den,LearRo00,off_pct,100%,,,,,
player,201809090den,den,LearRo00,defense,0,,,,,
player,201809090den,den,LearRo00,def_pct,0%,,,,,
player,201809090den,den,LearRo00,special_teams,0,,,,,
player,201809090den,den,LearRo00,st_pct,0%,,,,,
player,201809090den,den,SandEm00,pos,WR,,,,,
player,201809090den,den,SandEm00,offense,64,,,,,
player,201809090den,den,SandEm00,off_pct,86%,,,,,
player,201809090den,den,SandEm00,defense,0,,,,,
player,201809090den,den,SandEm00,def_pct,0%,,,,,
player,201809090den,den,SandEm00,special_teams,0,,,,,
player,201809090den,den,SandEm00,st_pct,0%,,,,,
player,201809090den,den,HeueJe00,pos,TE,,,,,
player,201809090den,den,HeueJe00,offense,60,,,,,
player,201809090den,den,HeueJe00,off_pct,81%,,,,,
player,201809090den,den,HeueJe00,defense,0,,,,,
player,201809090den,den,HeueJe00,def_pct,0%,,,,,
player,201809090den,den,HeueJe00,special_teams,0,,,,,
player,201809090den,den,HeueJe00,st_pct,0%,,,,,
player,201809090den,den,ThomDe03,pos,WR,,,,,
player,201809090den,den,ThomDe03,offense,53,,,,,
player,201809090den,den,ThomDe03,off_pct,72%,,,,,
player,201809090den,den,ThomDe03,defense,0,,,,,
player,201809090den,den,ThomDe03,def_pct,0%,,,,,
player,201809090den,den,ThomDe03,special_teams,0,,,,,
player,201809090den,den,ThomDe03,st_pct,0%,,,,,
player,201809090den,den,SuttCo00,pos,WR,,,,,
player,201809090den,den,SuttCo00,offense,44,,,,,
player,201809090den,den,SuttCo00,off_pct,59%,,,,,
player,201809090den,den,SuttCo00,defense,0,,,,,
player,201809090den,den,SuttCo00,def_pct,0%,,,,,
player,201809090den,den,SuttCo00,special_teams,12,,,,,
player,201809090den,den,SuttCo00,st_pct,35%,,,,,
player,201809090den,den,ButtJa00,pos,TE,,,,,
player,201809090den,den,ButtJa00,offense,36,,,,,
player,201809090den,den,ButtJa00,off_pct,49%,,,,,
player,201809090den,den,ButtJa00,defense,0,,,,,
player,201809090den,den,ButtJa00,def_pct,0%,,,,,
player,201809090den,den,ButtJa00,special_teams,6,,,,,
player,201809090den,den,ButtJa00,st_pct,18%,,,,,
player,201809090den,den,FreeRo00,pos,RB,,,,,
player,201809090den,den,FreeRo00,offense,29,,,,,
player,201809090den,den,FreeRo00,off_pct,39%,,,,,
player,201809090den,den,FreeRo00,defense,0,,,,,
player,201809090den,den,FreeRo00,def_pct,0%,,,,,
player,201809090den,den,FreeRo00,special_teams,0,,,,,
player,201809090den,den,FreeRo00,st_pct,0%,,,,,
player,201809090den,den,LindPh00,pos,RB,,,,,
player,201809090den,den,LindPh00,offense,26,,,,,
player,201809090den,den,LindPh00,off_pct,35%,,,,,
player,201809090den,den,LindPh00,defense,0,,,,,
player,201809090den,den,LindPh00,def_pct,0%,,,,,
player,201809090den,den,LindPh00,special_teams,12,,,,,
player,201809090den,den,LindPh00,st_pct,35%,,,,,
player,201809090den,den,BookDe00,pos,RB,,,,,
player,201809090den,den,BookDe00,offense,19,,,,,
player,201809090den,den,BookDe00,off_pct,26%,,,,,
player,201809090den,den,BookDe00,defense,0,,,,,
player,201809090den,den,BookDe00,def_pct,0%,,,,,
player,201809090den,den,BookDe00,special_teams,9,,,,,
player,201809090den,den,BookDe00,st_pct,26%,,,,,
player,201809090den,den,HamiDa01,pos,WR,,,,,
player,201809090den,den,HamiDa01,offense,14,,,,,
player,201809090den,den,HamiDa01,off_pct,19%,,,,,
player,201809090den,den,HamiDa01,defense,0,,,,,
player,201809090den,den,HamiDa01,def_pct,0%,,,,,
player,201809090den,den,HamiDa01,special_teams,16,,,,,
player,201809090den,den,HamiDa01,st_pct,47%,,,,,
player,201809090den,den,JanoAn00,pos,FB,,,,,
player,201809090den,den,JanoAn00,offense,13,,,,,
player,201809090den,den,JanoAn00,off_pct,18%,,,,,
player,201809090den,den,JanoAn00,defense,0,,,,,
player,201809090den,den,JanoAn00,def_pct,0%,,,,,
player,201809090den,den,JanoAn00,special_teams,22,,,,,
player,201809090den,den,JanoAn00,st_pct,65%,,,,,
player,201809090den,den,PatrTi00,pos,WR,,,,,
player,201809090den,den,PatrTi00,offense,9,,,,,
player,201809090den,den,PatrTi00,off_pct,12%,,,,,
player,201809090den,den,PatrTi00,defense,0,,,,,
player,201809090den,den,PatrTi00,def_pct,0%,,,,,
player,201809090den,den,PatrTi00,special_teams,22,,,,,
player,201809090den,den,PatrTi00,st_pct,65%,,,,,
player,201809090den,den,TurnBi00,pos,G,,,,,
player,201809090den,den,TurnBi00,offense,2,,,,,
player,201809090den,den,TurnBi00,off_pct,3%,,,,,
player,201809090den,den,TurnBi00,defense,0,,,,,
player,201809090den,den,TurnBi00,def_pct,0%,,,,,
player,201809090den,den,TurnBi00,special_teams,5,,,,,
player,201809090den,den,TurnBi00,st_pct,15%,,,,,
player,201809090den,den,LaCoMa00,pos,TE,,,,,
player,201809090den,den,LaCoMa00,offense,1,,,,,
player,201809090den,den,LaCoMa00,off_pct,1%,,,,,
player,201809090den,den,LaCoMa00,defense,0,,,,,
player,201809090den,den,LaCoMa00,def_pct,0%,,,,,
player,201809090den,den,LaCoMa00,special_teams,3,,,,,
player,201809090den,den,LaCoMa00,st_pct,9%,,,,,
player,201809090den,den,SimmJu00,pos,FS,,,,,
player,201809090den,den,SimmJu00,offense,0,,,,,
player,201809090den,den,SimmJu00,off_pct,0%,,,,,
player,201809090den,den,SimmJu00,defense,57,,,,,
player,201809090den,den,SimmJu00,def_pct,100%,,,,,
player,201809090den,den,SimmJu00,special_teams,6,,,,,
player,201809090den,den,SimmJu00,st_pct,18%,,,,,
player,201809090den,den,HarrCh01,pos,CB,,,,,
player,201809090den,den,HarrCh01,offense,0,,,,,
player,201809090den,den,HarrCh01,off_pct,0%,,,,,
player,201809090den,den,HarrCh01,defense,57,,,,,
player,201809090den,den,HarrCh01,def_pct,100%,,,,,
player,201809090den,den,HarrCh01,special_teams,0,,,,,
player,201809090den,den,HarrCh01,st_pct,0%,,,,,
player,201809090den,den,StewDa00,pos,SS,,,,,
player,201809090den,den,StewDa00,offense,0,,,,,
player,201809090den,den,StewDa00,off_pct,0%,,,,,
player,201809090den,den,StewDa00,defense,57,,,,,
player,201809090den,den,StewDa00,def_pct,100%,,,,,
player,201809090den,den,StewDa00,special_teams,0,,,,,
player,201809090den,den,StewDa00,st_pct,0%,,,,,
player,201809090den,den,RobyBr00,pos,CB,,,,,
player,201809090den,den,RobyBr00,offense,0,,,,,
player,201809090den,den,RobyBr00,off_pct,0%,,,,,
player,201809090den,den,RobyBr00,defense,54,,,,,
player,201809090den,den,RobyBr00,def_pct,95%,,,,,
player,201809090den,den,RobyBr00,special_teams,1,,,,,
player,201809090den,den,RobyBr00,st_pct,3%,,,,,
player,201809090den,den,ChubBr00,pos,LB,,,,,
player,201809090den,den,ChubBr00,offense,0,,,,,
player,201809090den,den,ChubBr00,off_pct,0%,,,,,
player,201809090den,den,ChubBr00,defense,54,,,,,
player,201809090den,den,ChubBr00,def_pct,95%,,,,,
player,201809090den,den,ChubBr00,special_teams,0,,,,,
player,201809090den,den,ChubBr00,st_pct,0%,,,,,
player,201809090den,den,MillVo00,pos,LB,,,,,
player,201809090den,den,MillVo00,offense,0,,,,,
player,201809090den,den,MillVo00,off_pct,0%,,,,,
player,201809090den,den,MillVo00,defense,50,,,,,
player,201809090den,den,MillVo00,def_pct,88%,,,,,
player,201809090den,den,MillVo00,special_teams,0,,,,,
player,201809090den,den,MillVo00,st_pct,0%,,,,,
player,201809090den,den,MarsBr01,pos,LB,,,,,
player,201809090den,den,MarsBr01,offense,0,,,,,
player,201809090den,den,MarsBr01,off_pct,0%,,,,,
player,201809090den,den,MarsBr01,defense,50,,,,,
player,201809090den,den,MarsBr01,def_pct,88%,,,,,
player,201809090den,den,MarsBr01,special_teams,0,,,,,
player,201809090den,den,MarsBr01,st_pct,0%,,,,,
player,201809090den,den,WolfDe00,pos,DE,,,,,
player,201809090den,den,WolfDe00,offense,0,,,,,
player,201809090den,den,WolfDe00,off_pct,0%,,,,,
player,201809090den,den,WolfDe00,defense,47,,,,,
player,201809090den,den,WolfDe00,def_pct,82%,,,,,
player,201809090den,den,WolfDe00,special_teams,6,,,,,
player,201809090den,den,WolfDe00,st_pct,18%,,,,,
player,201809090den,den,JonePa20,pos,CB,,,,,
player,201809090den,den,JonePa20,offense,0,,,,,
player,201809090den,den,JonePa20,off_pct,0%,,,,,
player,201809090den,den,JonePa20,defense,38,,,,,
player,201809090den,den,JonePa20,def_pct,67%,,,,,
player,201809090den,den,JonePa20,special_teams,6,,,,,
player,201809090den,den,JonePa20,st_pct,18%,,,,,
player,201809090den,den,DaviTo01,pos,LB,,,,,
player,201809090den,den,DaviTo01,offense,0,,,,,
player,201809090den,den,DaviTo01,off_pct,0%,,,,,
player,201809090den,den,DaviTo01,defense,37,,,,,
player,201809090den,den,DaviTo01,def_pct,65%,,,,,
player,201809090den,den,DaviTo01,special_teams,8,,,,,
player,201809090den,den,DaviTo01,st_pct,24%,,,,,
player,201809090den,den,PekoDo20,pos,NT,,,,,
player,201809090den,den,PekoDo20,offense,0,,,,,
player,201809090den,den,PekoDo20,off_pct,0%,,,,,
player,201809090den,den,PekoDo20,defense,25,,,,,
player,201809090den,den,PekoDo20,def_pct,44%,,,,,
player,201809090den,den,PekoDo20,special_teams,6,,,,,
player,201809090den,den,PekoDo20,st_pct,18%,,,,,
player,201809090den,den,ParkWi01,pos,SS,,,,,
player,201809090den,den,ParkWi01,offense,0,,,,,
player,201809090den,den,ParkWi01,off_pct,0%,,,,,
player,201809090den,den,ParkWi01,defense,23,,,,,
player,201809090den,den,ParkWi01,def_pct,40%,,,,,
player,201809090den,den,ParkWi01,special_teams,6,,,,,
player,201809090den,den,ParkWi01,st_pct,18%,,,,,
player,201809090den,den,GotsAd00,pos,DE,,,,,
player,201809090den,den,GotsAd00,offense,0,,,,,
player,201809090den,den,GotsAd00,off_pct,0%,,,,,
player,201809090den,den,GotsAd00,defense,21,,,,,
player,201809090den,den,GotsAd00,def_pct,37%,,,,,
player,201809090den,den,GotsAd00,special_teams,12,,,,,
player,201809090den,den,GotsAd00,st_pct,35%,,,,,
player,201809090den,den,RayxSh00,pos,LB,,,,,
player,201809090den,den,RayxSh00,offense,0,,,,,
player,201809090den,den,RayxSh00,off_pct,0%,,,,,
player,201809090den,den,RayxSh00,defense,18,,,,,
player,201809090den,den,RayxSh00,def_pct,32%,,,,,
player,201809090den,den,RayxSh00,special_teams,9,,,,,
player,201809090den,den,RayxSh00,st_pct,26%,,,,,
player,201809090den,den,HarrSh00,pos,NT,,,,,
player,201809090den,den,HarrSh00,offense,0,,,,,
player,201809090den,den,HarrSh00,off_pct,0%,,,,,
player,201809090den,den,HarrSh00,defense,15,,,,,
player,201809090den,den,HarrSh00,def_pct,26%,,,,,
player,201809090den,den,HarrSh00,special_teams,7,,,,,
player,201809090den,den,HarrSh00,st_pct,21%,,,,,
player,201809090den,den,KerrZa00,pos,DE,,,,,
player,201809090den,den,KerrZa00,offense,0,,,,,
player,201809090den,den,KerrZa00,off_pct,0%,,,,,
player,201809090den,den,KerrZa00,defense,11,,,,,
player,201809090den,den,KerrZa00,def_pct,19%,,,,,
player,201809090den,den,KerrZa00,special_teams,5,,,,,
player,201809090den,den,KerrZa00,st_pct,15%,,,,,
player,201809090den,den,JeweJo00,pos,LB,,,,,
player,201809090den,den,JeweJo00,offense,0,,,,,
player,201809090den,den,JeweJo00,off_pct,0%,,,,,
player,201809090den,den,JeweJo00,defense,7,,,,,
player,201809090den,den,JeweJo00,def_pct,12%,,,,,
player,201809090den,den,JeweJo00,special_teams,29,,,,,
player,201809090den,den,JeweJo00,st_pct,85%,,,,,
player,201809090den,den,BarrSh00,pos,LB,,,,,
player,201809090den,den,BarrSh00,offense,0,,,,,
player,201809090den,den,BarrSh00,off_pct,0%,,,,,
player,201809090den,den,BarrSh00,defense,4,,,,,
player,201809090den,den,BarrSh00,def_pct,7%,,,,,
player,201809090den,den,BarrSh00,special_teams,23,,,,,
player,201809090den,den,BarrSh00,st_pct,68%,,,,,
player,201809090den,den,BrocTr00,pos,CB,,,,,
player,201809090den,den,BrocTr00,offense,0,,,,,
player,201809090den,den,BrocTr00,off_pct,0%,,,,,
player,201809090den,den,BrocTr00,defense,2,,,,,
player,201809090den,den,BrocTr00,def_pct,4%,,,,,
player,201809090den,den,BrocTr00,special_teams,18,,,,,
player,201809090den,den,BrocTr00,st_pct,53%,,,,,
player,201809090den,den,ThomDy01,pos,FS,,,,,
player,201809090den,den,ThomDy01,offense,0,,,,,
player,201809090den,den,ThomDy01,off_pct,0%,,,,,
player,201809090den,den,ThomDy01,defense,0,,,,,
player,201809090den,den,ThomDy01,def_pct,0%,,,,,
player,201809090den,den,ThomDy01,special_teams,23,,,,,
player,201809090den,den,ThomDy01,st_pct,68%,,,,,
player,201809090den,den,JoneJo05,pos,LB,,,,,
player,201809090den,den,JoneJo05,offense,0,,,,,
player,201809090den,den,JoneJo05,off_pct,0%,,,,,
player,201809090den,den,JoneJo05,defense,0,,,,,
player,201809090den,den,JoneJo05,def_pct,0%,,,,,
player,201809090den,den,JoneJo05,special_teams,22,,,,,
player,201809090den,den,JoneJo05,st_pct,65%,,,,,
player,201809090den,den,BierKe00,pos,LB,,,,,
player,201809090den,den,BierKe00,offense,0,,,,,
player,201809090den,den,BierKe00,off_pct,0%,,,,,
player,201809090den,den,BierKe00,defense,0,,,,,
player,201809090den,den,BierKe00,def_pct,0%,,,,,
player,201809090den,den,BierKe00,special_teams,20,,,,,
player,201809090den,den,BierKe00,st_pct,59%,,,,,
player,201809090den,den,KingMa00,pos,P,,,,,
player,201809090den,den,KingMa00,offense,0,,,,,
player,201809090den,den,KingMa00,off_pct,0%,,,,,
player,201809090den,den,KingMa00,defense,0,,,,,
player,201809090den,den,KingMa00,def_pct,0%,,,,,
player,201809090den,den,KingMa00,special_teams,11,,,,,
player,201809090den,den,KingMa00,st_pct,32%,,,,,
player,201809090den,den,KreiCa00,pos,LS,,,,,
player,201809090den,den,KreiCa00,offense,0,,,,,
player,201809090den,den,KreiCa00,off_pct,0%,,,,,
player,201809090den,den,KreiCa00,defense,0,,,,,
player,201809090den,den,KreiCa00,def_pct,0%,,,,,
player,201809090den,den,KreiCa00,special_teams,11,,,,,
player,201809090den,den,KreiCa00,st_pct,32%,,,,,
player,201809090den,den,McMaBr01,pos,K,,,,,
player,201809090den,den,McMaBr01,offense,0,,,,,
player,201809090den,den,McMaBr01,off_pct,0%,,,,,
player,201809090den,den,McMaBr01,defense,0,,,,,
player,201809090den,den,McMaBr01,def_pct,0%,,,,,
player,201809090den,den,McMaBr01,special_teams,11,,,,,
player,201809090den,den,McMaBr01,st_pct,32%,,,,,
player,201809090den,den,GarcMa00,pos,G,,,,,
player,201809090den,den,GarcMa00,offense,0,,,,,
player,201809090den,den,GarcMa00,off_pct,0%,,,,,
player,201809090den,den,GarcMa00,defense,0,,,,,
player,201809090den,den,GarcMa00,def_pct,0%,,,,,
player,201809090den,den,GarcMa00,special_teams,5,,,,,
player,201809090den,den,GarcMa00,st_pct,15%,,,,,
player,201809090den,sea,SweeJ.00,pos,G,,,,,
player,201809090den,sea,SweeJ.00,offense,57,,,,,
player,201809090den,sea,SweeJ.00,off_pct,100%,,,,,
player,201809090den,sea,SweeJ.00,defense,0,,,,,
player,201809090den,sea,SweeJ.00,def_pct,0%,,,,,
player,201809090den,sea,SweeJ.00,special_teams,6,,,,,
player,201809090den,sea,SweeJ.00,st_pct,18%,,,,,
player,201809090den,sea,BritJu00,pos,C,,,,,
player,201809090den,sea,BritJu00,offense,57,,,,,
player,201809090den,sea,BritJu00,off_pct,100%,,,,,
player,201809090den,sea,BritJu00,defense,0,,,,,
player,201809090den,sea,BritJu00,def_pct,0%,,,,,
player,201809090den,sea,BritJu00,special_teams,6,,,,,
player,201809090den,sea,BritJu00,st_pct,18%,,,,,
player,201809090den,sea,IfedGe00,pos,T,,,,,
player,201809090den,sea,IfedGe00,offense,57,,,,,
player,201809090den,sea,IfedGe00,off_pct,100%,,,,,
player,201809090den,sea,IfedGe00,defense,0,,,,,
player,201809090den,sea,IfedGe00,def_pct,0%,,,,,
player,201809090den,sea,IfedGe00,special_teams,6,,,,,
player,201809090den,sea,IfedGe00,st_pct,18%,,,,,
player,201809090den,sea,PociEt00,pos,C,,,,,
player,201809090den,sea,PociEt00,offense,57,,,,,
player,201809090den,sea,PociEt00,off_pct,100%,,,,,
player,201809090den,sea,PociEt00,defense,0,,,,,
player,201809090den,sea,PociEt00,def_pct,0%,,,,,
player,201809090den,sea,PociEt00,special_teams,6,,,,,
player,201809090den,sea,PociEt00,st_pct,18%,,,,,
player,201809090den,sea,WilsRu00,pos,QB,,,,,
player,201809090den,sea,WilsRu00,offense,57,,,,,
player,201809090den,sea,WilsRu00,off_pct,100%,,,,,
player,201809090den,sea,WilsRu00,defense,0,,,,,
player,201809090den,sea,WilsRu00,def_pct,0%,,,,,
player,201809090den,sea,WilsRu00,special_teams,0,,,,,
player,201809090den,sea,WilsRu00,st_pct,0%,,,,,
player,201809090den,sea,LockTy00,pos,WR,,,,,
player,201809090den,sea,LockTy00,offense,56,,,,,
player,201809090den,sea,LockTy00,off_pct,98%,,,,,
player,201809090den,sea,LockTy00,defense,0,,,,,
player,201809090den,sea,LockTy00,def_pct,0%,,,,,
player,201809090den,sea,LockTy00,special_teams,12,,,,,
player,201809090den,sea,LockTy00,st_pct,35%,,,,,
player,201809090den,sea,BrowDu20,pos,T,,,,,
player,201809090den,sea,BrowDu20,offense,55,,,,,
player,201809090den,sea,BrowDu20,off_pct,96%,,,,,
player,201809090den,sea,BrowDu20,defense,0,,,,,
player,201809090den,sea,BrowDu20,def_pct,0%,,,,,
player,201809090den,sea,BrowDu20,special_teams,6,,,,,
player,201809090den,sea,BrowDu20,st_pct,18%,,,,,
player,201809090den,sea,MarsBr00,pos,WR,,,,,
player,201809090den,sea,MarsBr00,offense,37,,,,,
player,201809090den,sea,MarsBr00,off_pct,65%,,,,,
player,201809090den,sea,MarsBr00,defense,0,,,,,
player,201809090den,sea,MarsBr00,def_pct,0%,,,,,
player,201809090den,sea,MarsBr00,special_teams,0,,,,,
player,201809090den,sea,MarsBr00,st_pct,0%,,,,,
player,201809090den,sea,VannNi00,pos,TE,,,,,
player,201809090den,sea,VannNi00,offense,35,,,,,
player,201809090den,sea,VannNi00,off_pct,61%,,,,,
player,201809090den,sea,VannNi00,defense,0,,,,,
player,201809090den,sea,VannNi00,def_pct,0%,,,,,
player,201809090den,sea,VannNi00,special_teams,12,,,,,
player,201809090den,sea,VannNi00,st_pct,35%,,,,,
player,201809090den,sea,DissWi00,pos,TE,,,,,
player,201809090den,sea,DissWi00,offense,33,,,,,
player,201809090den,sea,DissWi00,off_pct,58%,,,,,
player,201809090den,sea,DissWi00,defense,0,,,,,
player,201809090den,sea,DissWi00,def_pct,0%,,,,,
player,201809090den,sea,DissWi00,special_teams,12,,,,,
player,201809090den,sea,DissWi00,st_pct,35%,,,,,
player,201809090den,sea,BrowJa03,pos,WR,,,,,
player,201809090den,sea,BrowJa03,offense,33,,,,,
player,201809090den,sea,BrowJa03,off_pct,58%,,,,,
player,201809090den,sea,BrowJa03,defense,0,,,,,
player,201809090den,sea,BrowJa03,def_pct,0%,,,,,
player,201809090den,sea,BrowJa03,special_teams,10,,,,,
player,201809090den,sea,BrowJa03,st_pct,29%,,,,,
player,201809090den,sea,CarsCh00,pos,RB,,,,,
player,201809090den,sea,CarsCh00,offense,25,,,,,
player,201809090den,sea,CarsCh00,off_pct,44%,,,,,
player,201809090den,sea,CarsCh00,defense,0,,,,,
player,201809090den,sea,CarsCh00,def_pct,0%,,,,,
player,201809090den,sea,CarsCh00,special_teams,6,,,,,
player,201809090den,sea,CarsCh00,st_pct,18%,,,,,
player,201809090den,sea,PennRa00,pos,RB,,,,,
player,201809090den,sea,PennRa00,offense,25,,,,,
player,201809090den,sea,PennRa00,off_pct,44%,,,,,
player,201809090den,sea,PennRa00,defense,0,,,,,
player,201809090den,sea,PennRa00,def_pct,0%,,,,,
player,201809090den,sea,PennRa00,special_teams,0,,,,,
player,201809090den,sea,PennRa00,st_pct,0%,,,,,
player,201809090den,sea,MoorDa03,pos,WR,,,,,
player,201809090den,sea,MoorDa03,offense,16,,,,,
player,201809090den,sea,MoorDa03,off_pct,28%,,,,,
player,201809090den,sea,MoorDa03,defense,0,,,,,
player,201809090den,sea,MoorDa03,def_pct,0%,,,,,
player,201809090den,sea,MoorDa03,special_teams,3,,,,,
player,201809090den,sea,MoorDa03,st_pct,9%,,,,,
player,201809090den,sea,BaldDo00,pos,WR,,,,,
player,201809090den,sea,BaldDo00,offense,11,,,,,
player,201809090den,sea,BaldDo00,off_pct,19%,,,,,
player,201809090den,sea,BaldDo00,defense,0,,,,,
player,201809090den,sea,BaldDo00,def_pct,0%,,,,,
player,201809090den,sea,BaldDo00,special_teams,0,,,,,
player,201809090den,sea,BaldDo00,st_pct,0%,,,,,
player,201809090den,sea,ProsC.00,pos,RB,,,,,
player,201809090den,sea,ProsC.00,offense,7,,,,,
player,201809090den,sea,ProsC.00,off_pct,12%,,,,,
player,201809090den,sea,ProsC.00,defense,0,,,,,
player,201809090den,sea,ProsC.00,def_pct,0%,,,,,
player,201809090den,sea,ProsC.00,special_teams,17,,,,,
player,201809090den,sea,ProsC.00,st_pct,50%,,,,,
player,201809090den,sea,MaddTr01,pos,FB,,,,,
player,201809090den,sea,MaddTr01,offense,6,,,,,
player,201809090den,sea,MaddTr01,off_pct,11%,,,,,
player,201809090den,sea,MaddTr01,defense,0,,,,,
player,201809090den,sea,MaddTr01,def_pct,0%,,,,,
player,201809090den,sea,MaddTr01,special_teams,22,,,,,
player,201809090den,sea,MaddTr01,st_pct,65%,,,,,
player,201809090den,sea,FantGe00,pos,T,,,,,
player,201809090den,sea,FantGe00,offense,3,,,,,
player,201809090den,sea,FantGe00,off_pct,5%,,,,,
player,201809090den,sea,FantGe00,defense,0,,,,,
player,201809090den,sea,FantGe00,def_pct,0%,,,,,
player,201809090den,sea,FantGe00,special_teams,0,,,,,
player,201809090den,sea,FantGe00,st_pct,0%,,,,,
player,201809090den,sea,GrifSh00,pos,CB,,,,,
player,201809090den,sea,GrifSh00,offense,0,,,,,
player,201809090den,sea,GrifSh00,off_pct,0%,,,,,
player,201809090den,sea,GrifSh00,defense,74,,,,,
player,201809090den,sea,GrifSh00,def_pct,100%,,,,,
player,201809090den,sea,GrifSh00,special_teams,5,,,,,
