game,2018,11,20181115,201811150sea,gnb,"Green Bay Packers",24,sea,"Seattle Seahawks",27
player,201811150sea,sea,DaviMi01,defense,0,,,,,
player,201811150sea,sea,DaviMi01,def_pct,0%,,,,,
player,201811150sea,sea,DaviMi01,special_teams,0,,,,,
player,201811150sea,sea,DaviMi01,st_pct,0%,,,,,
player,201811150sea,sea,PennRa00,pos,RB,,,,,
player,201811150sea,sea,PennRa00,offense,17,,,,,
player,201811150sea,sea,PennRa00,off_pct,24%,,,,,
player,201811150sea,sea,PennRa00,defense,0,,,,,
player,201811150sea,sea,PennRa00,def_pct,0%,,,,,
player,201811150sea,sea,PennRa00,special_teams,0,,,,,
player,201811150sea,sea,PennRa00,st_pct,0%,,,,,
player,201811150sea,sea,BrowJa03,pos,WR,,,,,
player,201811150sea,sea,BrowJa03,offense,14,,,,,
player,201811150sea,sea,BrowJa03,off_pct,20%,,,,,
player,201811150sea,sea,BrowJa03,defense,0,,,,,
player,201811150sea,sea,BrowJa03,def_pct,0%,,,,,
player,201811150sea,sea,BrowJa03,special_teams,9,,,,,
player,201811150sea,sea,BrowJa03,st_pct,29%,,,,,
player,201811150sea,sea,TurnMa00,pos,WR,,,,,
player,201811150sea,sea,TurnMa00,offense,9,,,,,
player,201811150sea,sea,TurnMa00,off_pct,13%,,,,,
player,201811150sea,sea,TurnMa00,defense,0,,,,,
player,201811150sea,sea,TurnMa00,def_pct,0%,,,,,
player,201811150sea,sea,TurnMa00,special_teams,0,,,,,
player,201811150sea,sea,TurnMa00,st_pct,0%,,,,,
player,201811150sea,sea,MaddTr01,pos,FB,,,,,
player,201811150sea,sea,MaddTr01,offense,6,,,,,
player,201811150sea,sea,MaddTr01,off_pct,9%,,,,,
player,201811150sea,sea,MaddTr01,defense,0,,,,,
player,201811150sea,sea,MaddTr01,def_pct,0%,,,,,
player,201811150sea,sea,MaddTr01,special_teams,19,,,,,
player,201811150sea,sea,MaddTr01,st_pct,61%,,,,,
player,201811150sea,sea,SimmJo00,pos,G,,,,,
player,201811150sea,sea,SimmJo00,offense,6,,,,,
player,201811150sea,sea,SimmJo00,off_pct,9%,,,,,
player,201811150sea,sea,SimmJo00,defense,0,,,,,
player,201811150sea,sea,SimmJo00,def_pct,0%,,,,,
player,201811150sea,sea,SimmJo00,special_teams,0,,,,,
player,201811150sea,sea,SimmJo00,st_pct,0%,,,,,
player,201811150sea,sea,DaniDa02,pos,TE,,,,,
player,201811150sea,sea,DaniDa02,offense,3,,,,,
player,201811150sea,sea,DaniDa02,off_pct,4%,,,,,
player,201811150sea,sea,DaniDa02,defense,0,,,,,
player,201811150sea,sea,DaniDa02,def_pct,0%,,,,,
player,201811150sea,sea,DaniDa02,special_teams,5,,,,,
player,201811150sea,sea,DaniDa02,st_pct,16%,,,,,
player,201811150sea,sea,ThomTe00,pos,FS,,,,,
player,201811150sea,sea,ThomTe00,offense,0,,,,,
player,201811150sea,sea,ThomTe00,off_pct,0%,,,,,
player,201811150sea,sea,ThomTe00,defense,49,,,,,
player,201811150sea,sea,ThomTe00,def_pct,100%,,,,,
player,201811150sea,sea,ThomTe00,special_teams,17,,,,,
player,201811150sea,sea,ThomTe00,st_pct,55%,,,,,
player,201811150sea,sea,FlowTr01,pos,CB,,,,,
player,201811150sea,sea,FlowTr01,offense,0,,,,,
player,201811150sea,sea,FlowTr01,off_pct,0%,,,,,
player,201811150sea,sea,FlowTr01,defense,49,,,,,
player,201811150sea,sea,FlowTr01,def_pct,100%,,,,,
player,201811150sea,sea,FlowTr01,special_teams,11,,,,,
player,201811150sea,sea,FlowTr01,st_pct,35%,,,,,
player,201811150sea,sea,GrifSh00,pos,CB,,,,,
player,201811150sea,sea,GrifSh00,offense,0,,,,,
player,201811150sea,sea,GrifSh00,off_pct,0%,,,,,
player,201811150sea,sea,GrifSh00,defense,49,,,,,
player,201811150sea,sea,GrifSh00,def_pct,100%,,,,,
player,201811150sea,sea,GrifSh00,special_teams,7,,,,,
player,201811150sea,sea,GrifSh00,st_pct,23%,,,,,
player,201811150sea,sea,WagnBo00,pos,LB,,,,,
player,201811150sea,sea,WagnBo00,offense,0,,,,,
player,201811150sea,sea,WagnBo00,off_pct,0%,,,,,
player,201811150sea,sea,WagnBo00,defense,49,,,,,
player,201811150sea,sea,WagnBo00,def_pct,100%,,,,,
player,201811150sea,sea,WagnBo00,special_teams,7,,,,,
player,201811150sea,sea,WagnBo00,st_pct,23%,,,,,
player,201811150sea,sea,McDoBr01,pos,SS,,,,,
player,201811150sea,sea,McDoBr01,offense,0,,,,,
player,201811150sea,sea,McDoBr01,off_pct,0%,,,,,
player,201811150sea,sea,McDoBr01,defense,49,,,,,
player,201811150sea,sea,McDoBr01,def_pct,100%,,,,,
player,201811150sea,sea,McDoBr01,special_teams,5,,,,,
player,201811150sea,sea,McDoBr01,st_pct,16%,,,,,
player,201811150sea,sea,ClarFr01,pos,DE,,,,,
player,201811150sea,sea,ClarFr01,offense,0,,,,,
player,201811150sea,sea,ClarFr01,off_pct,0%,,,,,
player,201811150sea,sea,ClarFr01,defense,44,,,,,
player,201811150sea,sea,ClarFr01,def_pct,90%,,,,,
player,201811150sea,sea,ClarFr01,special_teams,2,,,,,
player,201811150sea,sea,ClarFr01,st_pct,6%,,,,,
player,201811150sea,sea,CaliAu00,pos,LB,,,,,
player,201811150sea,sea,CaliAu00,offense,0,,,,,
player,201811150sea,sea,CaliAu00,off_pct,0%,,,,,
player,201811150sea,sea,CaliAu00,defense,43,,,,,
player,201811150sea,sea,CaliAu00,def_pct,88%,,,,,
player,201811150sea,sea,CaliAu00,special_teams,17,,,,,
player,201811150sea,sea,CaliAu00,st_pct,55%,,,,,
player,201811150sea,sea,ReedJa02,pos,DT,,,,,
player,201811150sea,sea,ReedJa02,offense,0,,,,,
player,201811150sea,sea,ReedJa02,off_pct,0%,,,,,
player,201811150sea,sea,ReedJa02,defense,41,,,,,
player,201811150sea,sea,ReedJa02,def_pct,84%,,,,,
player,201811150sea,sea,ReedJa02,special_teams,7,,,,,
player,201811150sea,sea,ReedJa02,st_pct,23%,,,,,
player,201811150sea,sea,ColeJu01,pos,CB,,,,,
player,201811150sea,sea,ColeJu01,offense,0,,,,,
player,201811150sea,sea,ColeJu01,off_pct,0%,,,,,
player,201811150sea,sea,ColeJu01,defense,38,,,,,
player,201811150sea,sea,ColeJu01,def_pct,78%,,,,,
player,201811150sea,sea,ColeJu01,special_teams,16,,,,,
player,201811150sea,sea,ColeJu01,st_pct,52%,,,,,
player,201811150sea,sea,StepSh00,pos,DT,,,,,
player,201811150sea,sea,StepSh00,offense,0,,,,,
player,201811150sea,sea,StepSh00,off_pct,0%,,,,,
player,201811150sea,sea,StepSh00,defense,30,,,,,
player,201811150sea,sea,StepSh00,def_pct,61%,,,,,
player,201811150sea,sea,StepSh00,special_teams,6,,,,,
player,201811150sea,sea,StepSh00,st_pct,19%,,,,,
player,201811150sea,sea,JeffQu00,pos,DE,,,,,
player,201811150sea,sea,JeffQu00,offense,0,,,,,
player,201811150sea,sea,JeffQu00,off_pct,0%,,,,,
player,201811150sea,sea,JeffQu00,defense,23,,,,,
player,201811150sea,sea,JeffQu00,def_pct,47%,,,,,
player,201811150sea,sea,JeffQu00,special_teams,6,,,,,
player,201811150sea,sea,JeffQu00,st_pct,19%,,,,,
player,201811150sea,sea,JackBr04,pos,DE,,,,,
player,201811150sea,sea,JackBr04,offense,0,,,,,
player,201811150sea,sea,JackBr04,off_pct,0%,,,,,
player,201811150sea,sea,JackBr04,defense,22,,,,,
player,201811150sea,sea,JackBr04,def_pct,45%,,,,,
player,201811150sea,sea,JackBr04,special_teams,1,,,,,
player,201811150sea,sea,JackBr04,st_pct,3%,,,,,
player,201811150sea,sea,GreeRa01,pos,DE,,,,,
player,201811150sea,sea,GreeRa01,offense,0,,,,,
player,201811150sea,sea,GreeRa01,off_pct,0%,,,,,
player,201811150sea,sea,GreeRa01,defense,20,,,,,
player,201811150sea,sea,GreeRa01,def_pct,41%,,,,,
player,201811150sea,sea,GreeRa01,special_teams,1,,,,,
player,201811150sea,sea,GreeRa01,st_pct,3%,,,,,
player,201811150sea,sea,MingBa00,pos,LB,,,,,
player,201811150sea,sea,MingBa00,offense,0,,,,,
player,201811150sea,sea,MingBa00,off_pct,0%,,,,,
player,201811150sea,sea,MingBa00,defense,12,,,,,
player,201811150sea,sea,MingBa00,def_pct,24%,,,,,
player,201811150sea,sea,MingBa00,special_teams,24,,,,,
player,201811150sea,sea,MingBa00,st_pct,77%,,,,,
player,201811150sea,sea,JoneNa00,pos,DT,,,,,
player,201811150sea,sea,JoneNa00,offense,0,,,,,
player,201811150sea,sea,JoneNa00,off_pct,0%,,,,,
player,201811150sea,sea,JoneNa00,defense,9,,,,,
player,201811150sea,sea,JoneNa00,def_pct,18%,,,,,
player,201811150sea,sea,JoneNa00,special_teams,5,,,,,
player,201811150sea,sea,JoneNa00,st_pct,16%,,,,,
player,201811150sea,sea,MartJa02,pos,LB,,,,,
player,201811150sea,sea,MartJa02,offense,0,,,,,
player,201811150sea,sea,MartJa02,off_pct,0%,,,,,
player,201811150sea,sea,MartJa02,defense,7,,,,,
player,201811150sea,sea,MartJa02,def_pct,14%,,,,,
player,201811150sea,sea,MartJa02,special_teams,24,,,,,
player,201811150sea,sea,MartJa02,st_pct,77%,,,,,
player,201811150sea,sea,LuanSh00,pos,SS,,,,,
player,201811150sea,sea,LuanSh00,offense,0,,,,,
player,201811150sea,sea,LuanSh00,off_pct,0%,,,,,
player,201811150sea,sea,LuanSh00,defense,3,,,,,
player,201811150sea,sea,LuanSh00,def_pct,6%,,,,,
player,201811150sea,sea,LuanSh00,special_teams,19,,,,,
player,201811150sea,sea,LuanSh00,st_pct,61%,,,,,
player,201811150sea,sea,KingAk00,pos,CB,,,,,
player,201811150sea,sea,KingAk00,offense,0,,,,,
player,201811150sea,sea,KingAk00,off_pct,0%,,,,,
player,201811150sea,sea,KingAk00,defense,2,,,,,
player,201811150sea,sea,KingAk00,def_pct,4%,,,,,
player,201811150sea,sea,KingAk00,special_teams,14,,,,,
player,201811150sea,sea,KingAk00,st_pct,45%,,,,,
player,201811150sea,sea,GrifSh01,pos,LB,,,,,
player,201811150sea,sea,GrifSh01,offense,0,,,,,
player,201811150sea,sea,GrifSh01,off_pct,0%,,,,,
player,201811150sea,sea,GrifSh01,defense,0,,,,,
player,201811150sea,sea,GrifSh01,def_pct,0%,,,,,
player,201811150sea,sea,GrifSh01,special_teams,19,,,,,
player,201811150sea,sea,GrifSh01,st_pct,61%,,,,,
player,201811150sea,sea,AlexMa00,pos,SS,,,,,
player,201811150sea,sea,AlexMa00,offense,0,,,,,
player,201811150sea,sea,AlexMa00,off_pct,0%,,,,,
player,201811150sea,sea,AlexMa00,defense,0,,,,,
player,201811150sea,sea,AlexMa00,def_pct,0%,,,,,
player,201811150sea,sea,AlexMa00,special_teams,11,,,,,
player,201811150sea,sea,AlexMa00,st_pct,35%,,,,,
player,201811150sea,sea,janikseb01,pos,K,,,,,
player,201811150sea,sea,janikseb01,offense,0,,,,,
player,201811150sea,sea,janikseb01,off_pct,0%,,,,,
player,201811150sea,sea,janikseb01,defense,0,,,,,
player,201811150sea,sea,janikseb01,def_pct,0%,,,,,
player,201811150sea,sea,janikseb01,special_teams,11,,,,,
player,201811150sea,sea,janikseb01,st_pct,35%,,,,,
player,201811150sea,sea,DickMi00,pos,P,,,,,
player,201811150sea,sea,DickMi00,offense,0,,,,,
player,201811150sea,sea,DickMi00,off_pct,0%,,,,,
player,201811150sea,sea,DickMi00,defense,0,,,,,
player,201811150sea,sea,DickMi00,def_pct,0%,,,,,
player,201811150sea,sea,DickMi00,special_teams,9,,,,,
player,201811150sea,sea,DickMi00,st_pct,29%,,,,,
player,201811150sea,sea,OttxTy00,pos,LS,,,,,
player,201811150sea,sea,OttxTy00,offense,0,,,,,
player,201811150sea,sea,OttxTy00,off_pct,0%,,,,,
player,201811150sea,sea,OttxTy00,defense,0,,,,,
player,201811150sea,sea,OttxTy00,def_pct,0%,,,,,
player,201811150sea,sea,OttxTy00,special_teams,9,,,,,
player,201811150sea,sea,OttxTy00,st_pct,29%,,,,,
player,201811150sea,sea,HuntJo00,pos,C,,,,,
player,201811150sea,sea,HuntJo00,offense,0,,,,,
player,201811150sea,sea,HuntJo00,off_pct,0%,,,,,
player,201811150sea,sea,HuntJo00,defense,0,,,,,
player,201811150sea,sea,HuntJo00,def_pct,0%,,,,,
player,201811150sea,sea,HuntJo00,special_teams,5,,,,,
player,201811150sea,sea,HuntJo00,st_pct,16%,,,,,
player,201811150sea,gnb,TaylLa01,pos,G,,,,,
player,201811150sea,gnb,TaylLa01,offense,49,,,,,
player,201811150sea,gnb,TaylLa01,off_pct,100%,,,,,
player,201811150sea,gnb,TaylLa01,defense,0,,,,,
player,201811150sea,gnb,TaylLa01,def_pct,0%,,,,,
player,201811150sea,gnb,TaylLa01,special_teams,5,,,,,
player,201811150sea,gnb,TaylLa01,st_pct,16%,,,,,
player,201811150sea,gnb,BakhDa00,pos,T,,,,,
player,201811150sea,gnb,BakhDa00,offense,49,,,,,
player,201811150sea,gnb,BakhDa00,off_pct,100%,,,,,
player,201811150sea,gnb,BakhDa00,defense,0,,,,,
player,201811150sea,gnb,BakhDa00,def_pct,0%,,,,,
player,201811150sea,gnb,BakhDa00,special_teams,5,,,,,
player,201811150sea,gnb,BakhDa00,st_pct,16%,,,,,
player,201811150sea,gnb,BellBy00,pos,G,,,,,
player,201811150sea,gnb,BellBy00,offense,49,,,,,
player,201811150sea,gnb,BellBy00,off_pct,100%,,,,,
player,201811150sea,gnb,BellBy00,defense,0,,,,,
player,201811150sea,gnb,BellBy00,def_pct,0%,,,,,
player,201811150sea,gnb,BellBy00,special_teams,5,,,,,
player,201811150sea,gnb,BellBy00,st_pct,16%,,,,,
player,201811150sea,gnb,BulaBr20,pos,T,,,,,
player,201811150sea,gnb,BulaBr20,offense,49,,,,,
player,201811150sea,gnb,BulaBr20,off_pct,100%,,,,,
player,201811150sea,gnb,BulaBr20,defense,0,,,,,
player,201811150sea,gnb,BulaBr20,def_pct,0%,,,,,
player,201811150sea,gnb,BulaBr20,special_teams,5,,,,,
player,201811150sea,gnb,BulaBr20,st_pct,16%,,,,,
player,201811150sea,gnb,RodgAa00,pos,QB,,,,,
player,201811150sea,gnb,RodgAa00,offense,49,,,,,
player,201811150sea,gnb,RodgAa00,off_pct,100%,,,,,
player,201811150sea,gnb,RodgAa00,defense,0,,,,,
player,201811150sea,gnb,RodgAa00,def_pct,0%,,,,,
player,201811150sea,gnb,RodgAa00,special_teams,0,,,,,
player,201811150sea,gnb,RodgAa00,st_pct,0%,,,,,
player,201811150sea,gnb,LinsCo00,pos,C,,,,,
player,201811150sea,gnb,LinsCo00,offense,49,,,,,
player,201811150sea,gnb,LinsCo00,off_pct,100%,,,,,
player,201811150sea,gnb,LinsCo00,defense,0,,,,,
player,201811150sea,gnb,LinsCo00,def_pct,0%,,,,,
player,201811150sea,gnb,LinsCo00,special_teams,0,,,,,
player,201811150sea,gnb,LinsCo00,st_pct,0%,,,,,
player,201811150sea,gnb,ValdMa00,pos,WR,,,,,
player,201811150sea,gnb,ValdMa00,offense,48,,,,,
player,201811150sea,gnb,ValdMa00,off_pct,98%,,,,,
player,201811150sea,gnb,ValdMa00,defense,0,,,,,
player,201811150sea,gnb,ValdMa00,def_pct,0%,,,,,
player,201811150sea,gnb,ValdMa00,special_teams,0,,,,,
player,201811150sea,gnb,ValdMa00,st_pct,0%,,,,,
player,201811150sea,gnb,AdamDa01,pos,WR,,,,,
player,201811150sea,gnb,AdamDa01,offense,46,,,,,
player,201811150sea,gnb,AdamDa01,off_pct,94%,,,,,
player,201811150sea,gnb,AdamDa01,defense,0,,,,,
player,201811150sea,gnb,AdamDa01,def_pct,0%,,,,,
player,201811150sea,gnb,AdamDa01,special_teams,0,,,,,
player,201811150sea,gnb,AdamDa01,st_pct,0%,,,,,
player,201811150sea,gnb,JoneAa00,pos,RB,,,,,
player,201811150sea,gnb,JoneAa00,offense,44,,,,,
player,201811150sea,gnb,JoneAa00,off_pct,90%,,,,,
player,201811150sea,gnb,JoneAa00,defense,0,,,,,
player,201811150sea,gnb,JoneAa00,def_pct,0%,,,,,
player,201811150sea,gnb,JoneAa00,special_teams,0,,,,,
player,201811150sea,gnb,JoneAa00,st_pct,0%,,,,,
player,201811150sea,gnb,St.BEq00,pos,WR,,,,,
player,201811150sea,gnb,St.BEq00,offense,43,,,,,
player,201811150sea,gnb,St.BEq00,off_pct,88%,,,,,
player,201811150sea,gnb,St.BEq00,defense,0,,,,,
player,201811150sea,gnb,St.BEq00,def_pct,0%,,,,,
player,201811150sea,gnb,St.BEq00,special_teams,0,,,,,
player,201811150sea,gnb,St.BEq00,st_pct,0%,,,,,
player,201811150sea,gnb,KendLa00,pos,TE,,,,,
player,201811150sea,gnb,KendLa00,offense,26,,,,,
player,201811150sea,gnb,KendLa00,off_pct,53%,,,,,
player,201811150sea,gnb,KendLa00,defense,0,,,,,
player,201811150sea,gnb,KendLa00,def_pct,0%,,,,,
player,201811150sea,gnb,KendLa00,special_teams,6,,,,,
player,201811150sea,gnb,KendLa00,st_pct,19%,,,,,
player,201811150sea,gnb,GrahJi00,pos,TE,,,,,
player,201811150sea,gnb,GrahJi00,offense,21,,,,,
player,201811150sea,gnb,GrahJi00,off_pct,43%,,,,,
player,201811150sea,gnb,GrahJi00,defense,0,,,,,
player,201811150sea,gnb,GrahJi00,def_pct,0%,,,,,
player,201811150sea,gnb,GrahJi00,special_teams,0,,,,,
player,201811150sea,gnb,GrahJi00,st_pct,0%,,,,,
player,201811150sea,gnb,LewiMa00,pos,TE,,,,,
player,201811150sea,gnb,LewiMa00,offense,10,,,,,
player,201811150sea,gnb,LewiMa00,off_pct,20%,,,,,
player,201811150sea,gnb,LewiMa00,defense,0,,,,,
player,201811150sea,gnb,LewiMa00,def_pct,0%,,,,,
player,201811150sea,gnb,LewiMa00,special_teams,5,,,,,
player,201811150sea,gnb,LewiMa00,st_pct,16%,,,,,
player,201811150sea,gnb,WillJa06,pos,RB,,,,,
player,201811150sea,gnb,WillJa06,offense,4,,,,,
player,201811150sea,gnb,WillJa06,off_pct,8%,,,,,
player,201811150sea,gnb,WillJa06,defense,0,,,,,
player,201811150sea,gnb,WillJa06,def_pct,0%,,,,,
player,201811150sea,gnb,WillJa06,special_teams,6,,,,,
player,201811150sea,gnb,WillJa06,st_pct,19%,,,,,
player,201811150sea,gnb,TonyRo00,pos,TE,,,,,
player,201811150sea,gnb,TonyRo00,offense,3,,,,,
player,201811150sea,gnb,TonyRo00,off_pct,6%,,,,,
player,201811150sea,gnb,TonyRo00,defense,0,,,,,
player,201811150sea,gnb,TonyRo00,def_pct,0%,,,,,
player,201811150sea,gnb,TonyRo00,special_teams,6,,,,,
player,201811150sea,gnb,TonyRo00,st_pct,19%,,,,,
player,201811150sea,gnb,JoneJo06,pos,SS,,,,,
player,201811150sea,gnb,JoneJo06,offense,0,,,,,
player,201811150sea,gnb,JoneJo06,off_pct,0%,,,,,
player,201811150sea,gnb,JoneJo06,defense,70,,,,,
player,201811150sea,gnb,JoneJo06,def_pct,100%,,,,,
player,201811150sea,gnb,JoneJo06,special_teams,5,,,,,
player,201811150sea,gnb,JoneJo06,st_pct,16%,,,,,
player,201811150sea,gnb,MartBl01,pos,LB,,,,,
player,201811150sea,gnb,MartBl01,offense,0,,,,,
player,201811150sea,gnb,MartBl01,off_pct,0%,,,,,
player,201811150sea,gnb,MartBl01,defense,70,,,,,
player,201811150sea,gnb,MartBl01,def_pct,100%,,,,,
player,201811150sea,gnb,MartBl01,special_teams,0,,,,,
player,201811150sea,gnb,MartBl01,st_pct,0%,,,,,
player,201811150sea,gnb,AlexJa00,pos,CB,,,,,
player,201811150sea,gnb,AlexJa00,offense,0,,,,,
player,201811150sea,gnb,AlexJa00,off_pct,0%,,,,,
player,201811150sea,gnb,AlexJa00,defense,70,,,,,
player,201811150sea,gnb,AlexJa00,def_pct,100%,,,,,
player,201811150sea,gnb,AlexJa00,special_teams,0,,,,,
player,201811150sea,gnb,AlexJa00,st_pct,0%,,,,,
player,201811150sea,gnb,JackJo01,pos,CB,,,,,
player,201811150sea,gnb,JackJo01,offense,0,,,,,
player,201811150sea,gnb,JackJo01,off_pct,0%,,,,,
player,201811150sea,gnb,JackJo01,defense,69,,,,,
player,201811150sea,gnb,JackJo01,def_pct,99%,,,,,
player,201811150sea,gnb,JackJo01,special_teams,8,,,,,
player,201811150sea,gnb,JackJo01,st_pct,26%,,,,,
player,201811150sea,gnb,WillTr99,pos,CB,,,,,
player,201811150sea,gnb,WillTr99,offense,0,,,,,
player,201811150sea,gnb,WillTr99,off_pct,0%,,,,,
player,201811150sea,gnb,WillTr99,defense,69,,,,,
player,201811150sea,gnb,WillTr99,def_pct,99%,,,,,
player,201811150sea,gnb,WillTr99,special_teams,5,,,,,
player,201811150sea,gnb,WillTr99,st_pct,16%,,,,,
player,201811150sea,gnb,FackKy00,pos,LB,,,,,
player,201811150sea,gnb,FackKy00,offense,0,,,,,
player,201811150sea,gnb,FackKy00,off_pct,0%,,,,,
player,201811150sea,gnb,FackKy00,defense,58,,,,,
player,201811150sea,gnb,FackKy00,def_pct,83%,,,,,
player,201811150sea,gnb,FackKy00,special_teams,13,,,,,
player,201811150sea,gnb,FackKy00,st_pct,42%,,,,,
player,201811150sea,gnb,ClarKe01,pos,NT,,,,,
player,201811150sea,gnb,ClarKe01,offense,0,,,,,
player,201811150sea,gnb,ClarKe01,off_pct,0%,,,,,
player,201811150sea,gnb,ClarKe01,defense,57,,,,,
player,201811150sea,gnb,ClarKe01,def_pct,81%,,,,,
player,201811150sea,gnb,ClarKe01,special_teams,4,,,,,
player,201811150sea,gnb,ClarKe01,st_pct,13%,,,,,
player,201811150sea,gnb,MattCl99,pos,LB,,,,,
player,201811150sea,gnb,MattCl99,offense,0,,,,,
player,201811150sea,gnb,MattCl99,off_pct,0%,,,,,
player,201811150sea,gnb,MattCl99,defense,54,,,,,
player,201811150sea,gnb,MattCl99,def_pct,77%,,,,,
player,201811150sea,gnb,MattCl99,special_teams,1,,,,,
player,201811150sea,gnb,MattCl99,st_pct,3%,,,,,
player,201811150sea,gnb,LowrDe00,pos,DE,,,,,
player,201811150sea,gnb,LowrDe00,offense,0,,,,,
player,201811150sea,gnb,LowrDe00,off_pct,0%,,,,,
player,201811150sea,gnb,LowrDe00,defense,47,,,,,
player,201811150sea,gnb,LowrDe00,def_pct,67%,,,,,
player,201811150sea,gnb,LowrDe00,special_teams,10,,,,,
player,201811150sea,gnb,LowrDe00,st_pct,32%,,,,,
player,201811150sea,gnb,MorrAn01,pos,LB,,,,,
player,201811150sea,gnb,MorrAn01,offense,0,,,,,
player,201811150sea,gnb,MorrAn01,off_pct,0%,,,,,
player,201811150sea,gnb,MorrAn01,defense,40,,,,,
player,201811150sea,gnb,MorrAn01,def_pct,57%,,,,,
player,201811150sea,gnb,MorrAn01,special_teams,16,,,,,
player,201811150sea,gnb,MorrAn01,st_pct,52%,,,,,
player,201811150sea,gnb,DaniMi00,pos,DE,,,,,
player,201811150sea,gnb,DaniMi00,offense,0,,,,,
player,201811150sea,gnb,DaniMi00,off_pct,0%,,,,,
player,201811150sea,gnb,DaniMi00,defense,34,,,,,
player,201811150sea,gnb,DaniMi00,def_pct,49%,,,,,
player,201811150sea,gnb,DaniMi00,special_teams,3,,,,,
player,201811150sea,gnb,DaniMi00,st_pct,10%,,,,,
player,201811150sea,gnb,GilbRe01,pos,LB,,,,,
player,201811150sea,gnb,GilbRe01,offense,0,,,,,
player,201811150sea,gnb,GilbRe01,off_pct,0%,,,,,
player,201811150sea,gnb,GilbRe01,defense,28,,,,,
player,201811150sea,gnb,GilbRe01,def_pct,40%,,,,,
player,201811150sea,gnb,GilbRe01,special_teams,17,,,,,
player,201811150sea,gnb,GilbRe01,st_pct,55%,,,,,
player,201811150sea,gnb,BrowTo01,pos,CB,,,,,
player,201811150sea,gnb,BrowTo01,offense,0,,,,,
player,201811150sea,gnb,BrowTo01,off_pct,0%,,,,,
player,201811150sea,gnb,BrowTo01,defense,23,,,,,
player,201811150sea,gnb,BrowTo01,def_pct,33%,,,,,
player,201811150sea,gnb,BrowTo01,special_teams,20,,,,,
player,201811150sea,gnb,BrowTo01,st_pct,65%,,,,,
player,201811150sea,gnb,AdamMo00,pos,NT,,,,,
player,201811150sea,gnb,AdamMo00,offense,0,,,,,
player,201811150sea,gnb,AdamMo00,off_pct,0%,,,,,
player,201811150sea,gnb,AdamMo00,defense,23,,,,,
player,201811150sea,gnb,AdamMo00,def_pct,33%,,,,,
player,201811150sea,gnb,AdamMo00,special_teams,5,,,,,
player,201811150sea,gnb,AdamMo00,st_pct,16%,,,,,
player,201811150sea,gnb,BreeBa00,pos,CB,,,,,
player,201811150sea,gnb,BreeBa00,offense,0,,,,,
player,201811150sea,gnb,BreeBa00,off_pct,0%,,,,,
player,201811150sea,gnb,BreeBa00,defense,21,,,,,
player,201811150sea,gnb,BreeBa00,def_pct,30%,,,,,
player,201811150sea,gnb,BreeBa00,special_teams,0,,,,,
player,201811150sea,gnb,BreeBa00,st_pct,0%,,,,,
player,201811150sea,gnb,GreeRa02,pos,FS,,,,,
player,201811150sea,gnb,GreeRa02,offense,0,,,,,
player,201811150sea,gnb,GreeRa02,off_pct,0%,,,,,
player,201811150sea,gnb,GreeRa02,defense,13,,,,,
player,201811150sea,gnb,GreeRa02,def_pct,19%,,,,,
player,201811150sea,gnb,GreeRa02,special_teams,12,,,,,
player,201811150sea,gnb,GreeRa02,st_pct,39%,,,,,
player,201811150sea,gnb,CampIb00,pos,FS,,,,,
player,201811150sea,gnb,CampIb00,offense,0,,,,,
player,201811150sea,gnb,CampIb00,off_pct,0%,,,,,
player,201811150sea,gnb,CampIb00,defense,13,,,,,
player,201811150sea,gnb,CampIb00,def_pct,19%,,,,,
player,201811150sea,gnb,CampIb00,special_teams,9,,,,,
player,201811150sea,gnb,CampIb00,st_pct,29%,,,,,
player,201811150sea,gnb,LancTy00,pos,DT,,,,,
player,201811150sea,gnb,LancTy00,offense,0,,,,,
player,201811150sea,gnb,LancTy00,off_pct,0%,,,,,
player,201811150sea,gnb,LancTy00,defense,11,,,,,
player,201811150sea,gnb,LancTy00,def_pct,16%,,,,,
player,201811150sea,gnb,LancTy00,special_teams,2,,,,,
player,201811150sea,gnb,LancTy00,st_pct,6%,,,,,
player,201811150sea,gnb,CrawJa01,pos,LB,,,,,
player,201811150sea,gnb,CrawJa01,offense,0,,,,,
player,201811150sea,gnb,CrawJa01,off_pct,0%,,,,,
player,201811150sea,gnb,CrawJa01,defense,0,,,,,
player,201811150sea,gnb,CrawJa01,def_pct,0%,,,,,
player,201811150sea,gnb,CrawJa01,special_teams,23,,,,,
player,201811150sea,gnb,CrawJa01,st_pct,74%,,,,,
player,201811150sea,gnb,DaviTr03,pos,WR,,,,,
player,201811150sea,gnb,DaviTr03,offense,0,,,,,
player,201811150sea,gnb,DaviTr03,off_pct,0%,,,,,
player,201811150sea,gnb,DaviTr03,defense,0,,,,,
player,201811150sea,gnb,DaviTr03,def_pct,0%,,,,,
player,201811150sea,gnb,DaviTr03,special_teams,21,,,,,
player,201811150sea,gnb,DaviTr03,st_pct,68%,,,,,
player,201811150sea,gnb,BurkOr00,pos,LB,,,,,
player,201811150sea,gnb,BurkOr00,offense,0,,,,,
player,201811150sea,gnb,BurkOr00,off_pct,0%,,,,,
player,201811150sea,gnb,BurkOr00,defense,0,,,,,
player,201811150sea,gnb,BurkOr00,def_pct,0%,,,,,
player,201811150sea,gnb,BurkOr00,special_teams,21,,,,,
