game,2018,11,20181118,201811180nyg,tam,"Tampa Bay Buccaneers",35,nyg,"New York Giants",38
player,201811180nyg,tam,JackDe00,rec_yds,38,,,,,
player,201811180nyg,tam,JackDe00,rec_first_down,3,,,,,
player,201811180nyg,tam,JackDe00,rec_air_yds,35,,,,,
player,201811180nyg,tam,JackDe00,rec_air_yds_per_rec,8.8,,,,,
player,201811180nyg,tam,JackDe00,rec_yac,3,,,,,
player,201811180nyg,tam,JackDe00,rec_yac_per_rec,0.8,,,,,
player,201811180nyg,tam,JackDe00,rec_broken_tackles,0,,,,,
player,201811180nyg,tam,JackDe00,rec_broken_tackles_per_rec,,,,,,
player,201811180nyg,tam,JackDe00,rec_drops,0,,,,,
player,201811180nyg,tam,JackDe00,rec_drop_pct,0.0,,,,,
player,201811180nyg,tam,HumpAd00,targets,5,,,,,
player,201811180nyg,tam,HumpAd00,rec,3,,,,,
player,201811180nyg,tam,HumpAd00,rec_yds,60,,,,,
player,201811180nyg,tam,HumpAd00,rec_first_down,3,,,,,
player,201811180nyg,tam,HumpAd00,rec_air_yds,18,,,,,
player,201811180nyg,tam,HumpAd00,rec_air_yds_per_rec,6.0,,,,,
player,201811180nyg,tam,HumpAd00,rec_yac,42,,,,,
player,201811180nyg,tam,HumpAd00,rec_yac_per_rec,14.0,,,,,
player,201811180nyg,tam,HumpAd00,rec_broken_tackles,0,,,,,
player,201811180nyg,tam,HumpAd00,rec_broken_tackles_per_rec,,,,,,
player,201811180nyg,tam,HumpAd00,rec_drops,0,,,,,
player,201811180nyg,tam,HumpAd00,rec_drop_pct,0.0,,,,,
player,201811180nyg,tam,GodwCh00,targets,3,,,,,
player,201811180nyg,tam,GodwCh00,rec,3,,,,,
player,201811180nyg,tam,GodwCh00,rec_yds,50,,,,,
player,201811180nyg,tam,GodwCh00,rec_first_down,3,,,,,
player,201811180nyg,tam,GodwCh00,rec_air_yds,25,,,,,
player,201811180nyg,tam,GodwCh00,rec_air_yds_per_rec,8.3,,,,,
player,201811180nyg,tam,GodwCh00,rec_yac,25,,,,,
player,201811180nyg,tam,GodwCh00,rec_yac_per_rec,8.3,,,,,
player,201811180nyg,tam,GodwCh00,rec_broken_tackles,0,,,,,
player,201811180nyg,tam,GodwCh00,rec_broken_tackles_per_rec,,,,,,
player,201811180nyg,tam,GodwCh00,rec_drops,0,,,,,
player,201811180nyg,tam,GodwCh00,rec_drop_pct,0.0,,,,,
player,201811180nyg,tam,BratCa00,targets,3,,,,,
player,201811180nyg,tam,BratCa00,rec,2,,,,,
player,201811180nyg,tam,BratCa00,rec_yds,16,,,,,
player,201811180nyg,tam,BratCa00,rec_first_down,,,,,,
player,201811180nyg,tam,BratCa00,rec_air_yds,12,,,,,
player,201811180nyg,tam,BratCa00,rec_air_yds_per_rec,6.0,,,,,
player,201811180nyg,tam,BratCa00,rec_yac,4,,,,,
player,201811180nyg,tam,BratCa00,rec_yac_per_rec,2.0,,,,,
player,201811180nyg,tam,BratCa00,rec_broken_tackles,0,,,,,
player,201811180nyg,tam,BratCa00,rec_broken_tackles_per_rec,,,,,,
player,201811180nyg,tam,BratCa00,rec_drops,0,,,,,
player,201811180nyg,tam,BratCa00,rec_drop_pct,0.0,,,,,
player,201811180nyg,tam,BarbPe01,targets,2,,,,,
player,201811180nyg,tam,BarbPe01,rec,2,,,,,
player,201811180nyg,tam,BarbPe01,rec_yds,4,,,,,
player,201811180nyg,tam,BarbPe01,rec_first_down,0,,,,,
player,201811180nyg,tam,BarbPe01,rec_air_yds,4,,,,,
player,201811180nyg,tam,BarbPe01,rec_air_yds_per_rec,2.0,,,,,
player,201811180nyg,tam,BarbPe01,rec_yac,0,,,,,
player,201811180nyg,tam,BarbPe01,rec_yac_per_rec,0.0,,,,,
player,201811180nyg,tam,BarbPe01,rec_broken_tackles,0,,,,,
player,201811180nyg,tam,BarbPe01,rec_broken_tackles_per_rec,,,,,,
player,201811180nyg,tam,BarbPe01,rec_drops,0,,,,,
player,201811180nyg,tam,BarbPe01,rec_drop_pct,0.0,,,,,
player,201811180nyg,tam,RodgJa00,targets,3,,,,,
player,201811180nyg,tam,RodgJa00,rec,0,,,,,
player,201811180nyg,tam,RodgJa00,rec_yds,0,,,,,
player,201811180nyg,tam,RodgJa00,rec_first_down,0,,,,,
player,201811180nyg,tam,RodgJa00,rec_air_yds,0,,,,,
player,201811180nyg,tam,RodgJa00,rec_air_yds_per_rec,,,,,,
player,201811180nyg,tam,RodgJa00,rec_yac,0,,,,,
player,201811180nyg,tam,RodgJa00,rec_yac_per_rec,,,,,,
player,201811180nyg,tam,RodgJa00,rec_broken_tackles,0,,,,,
player,201811180nyg,tam,RodgJa00,rec_broken_tackles_per_rec,,,,,,
player,201811180nyg,tam,RodgJa00,rec_drops,0,,,,,
player,201811180nyg,tam,RodgJa00,rec_drop_pct,0.0,,,,,
player,201811180nyg,nyg,BeckOd00,targets,4,,,,,
player,201811180nyg,nyg,BeckOd00,rec,4,,,,,
player,201811180nyg,nyg,BeckOd00,rec_yds,74,,,,,
player,201811180nyg,nyg,BeckOd00,rec_first_down,3,,,,,
player,201811180nyg,nyg,BeckOd00,rec_air_yds,62,,,,,
player,201811180nyg,nyg,BeckOd00,rec_air_yds_per_rec,15.5,,,,,
player,201811180nyg,nyg,BeckOd00,rec_yac,12,,,,,
player,201811180nyg,nyg,BeckOd00,rec_yac_per_rec,3.0,,,,,
player,201811180nyg,nyg,BeckOd00,rec_broken_tackles,0,,,,,
player,201811180nyg,nyg,BeckOd00,rec_broken_tackles_per_rec,,,,,,
player,201811180nyg,nyg,BeckOd00,rec_drops,0,,,,,
player,201811180nyg,nyg,BeckOd00,rec_drop_pct,0.0,,,,,
player,201811180nyg,nyg,PennEl00,targets,2,,,,,
player,201811180nyg,nyg,PennEl00,rec,2,,,,,
player,201811180nyg,nyg,PennEl00,rec_yds,4,,,,,
player,201811180nyg,nyg,PennEl00,rec_first_down,,,,,,
player,201811180nyg,nyg,PennEl00,rec_air_yds,-1,,,,,
player,201811180nyg,nyg,PennEl00,rec_air_yds_per_rec,-0.5,,,,,
player,201811180nyg,nyg,PennEl00,rec_yac,5,,,,,
player,201811180nyg,nyg,PennEl00,rec_yac_per_rec,2.5,,,,,
player,201811180nyg,nyg,PennEl00,rec_broken_tackles,0,,,,,
player,201811180nyg,nyg,PennEl00,rec_broken_tackles_per_rec,,,,,,
player,201811180nyg,nyg,PennEl00,rec_drops,0,,,,,
player,201811180nyg,nyg,PennEl00,rec_drop_pct,0.0,,,,,
player,201811180nyg,nyg,GallWa00,targets,2,,,,,
player,201811180nyg,nyg,GallWa00,rec,2,,,,,
player,201811180nyg,nyg,GallWa00,rec_yds,24,,,,,
player,201811180nyg,nyg,GallWa00,rec_first_down,1,,,,,
player,201811180nyg,nyg,GallWa00,rec_air_yds,-1,,,,,
player,201811180nyg,nyg,GallWa00,rec_air_yds_per_rec,-0.5,,,,,
player,201811180nyg,nyg,GallWa00,rec_yac,25,,,,,
player,201811180nyg,nyg,GallWa00,rec_yac_per_rec,12.5,,,,,
player,201811180nyg,nyg,GallWa00,rec_broken_tackles,0,,,,,
player,201811180nyg,nyg,GallWa00,rec_broken_tackles_per_rec,,,,,,
player,201811180nyg,nyg,GallWa00,rec_drops,0,,,,,
player,201811180nyg,nyg,GallWa00,rec_drop_pct,0.0,,,,,
player,201811180nyg,nyg,ShepSt00,targets,2,,,,,
player,201811180nyg,nyg,ShepSt00,rec,2,,,,,
player,201811180nyg,nyg,ShepSt00,rec_yds,22,,,,,
player,201811180nyg,nyg,ShepSt00,rec_first_down,1,,,,,
player,201811180nyg,nyg,ShepSt00,rec_air_yds,22,,,,,
player,201811180nyg,nyg,ShepSt00,rec_air_yds_per_rec,11.0,,,,,
player,201811180nyg,nyg,ShepSt00,rec_yac,0,,,,,
player,201811180nyg,nyg,ShepSt00,rec_yac_per_rec,0.0,,,,,
player,201811180nyg,nyg,ShepSt00,rec_broken_tackles,0,,,,,
player,201811180nyg,nyg,ShepSt00,rec_broken_tackles_per_rec,,,,,,
player,201811180nyg,nyg,ShepSt00,rec_drops,0,,,,,
player,201811180nyg,nyg,ShepSt00,rec_drop_pct,0.0,,,,,
player,201811180nyg,nyg,EngrEv00,targets,2,,,,,
player,201811180nyg,nyg,EngrEv00,rec,2,,,,,
player,201811180nyg,nyg,EngrEv00,rec_yds,66,,,,,
player,201811180nyg,nyg,EngrEv00,rec_first_down,1,,,,,
player,201811180nyg,nyg,EngrEv00,rec_air_yds,17,,,,,
player,201811180nyg,nyg,EngrEv00,rec_air_yds_per_rec,8.5,,,,,
player,201811180nyg,nyg,EngrEv00,rec_yac,49,,,,,
player,201811180nyg,nyg,EngrEv00,rec_yac_per_rec,24.5,,,,,
player,201811180nyg,nyg,EngrEv00,rec_broken_tackles,0,,,,,
player,201811180nyg,nyg,EngrEv00,rec_broken_tackles_per_rec,,,,,,
player,201811180nyg,nyg,EngrEv00,rec_drops,0,,,,,
player,201811180nyg,nyg,EngrEv00,rec_drop_pct,0.0,,,,,
player,201811180nyg,nyg,BarkSa00,targets,3,,,,,
player,201811180nyg,nyg,BarkSa00,rec,2,,,,,
player,201811180nyg,nyg,BarkSa00,rec_yds,10,,,,,
player,201811180nyg,nyg,BarkSa00,rec_first_down,1,,,,,
player,201811180nyg,nyg,BarkSa00,rec_air_yds,5,,,,,
player,201811180nyg,nyg,BarkSa00,rec_air_yds_per_rec,2.5,,,,,
player,201811180nyg,nyg,BarkSa00,rec_yac,5,,,,,
player,201811180nyg,nyg,BarkSa00,rec_yac_per_rec,2.5,,,,,
player,201811180nyg,nyg,BarkSa00,rec_broken_tackles,0,,,,,
player,201811180nyg,nyg,BarkSa00,rec_broken_tackles_per_rec,,,,,,
player,201811180nyg,nyg,BarkSa00,rec_drops,0,,,,,
player,201811180nyg,nyg,BarkSa00,rec_drop_pct,0.0,,,,,
player,201811180nyg,nyg,ElliRh00,targets,1,,,,,
player,201811180nyg,nyg,ElliRh00,rec,1,,,,,
player,201811180nyg,nyg,ElliRh00,rec_yds,12,,,,,
player,201811180nyg,nyg,ElliRh00,rec_first_down,1,,,,,
player,201811180nyg,nyg,ElliRh00,rec_air_yds,2,,,,,
player,201811180nyg,nyg,ElliRh00,rec_air_yds_per_rec,2.0,,,,,
player,201811180nyg,nyg,ElliRh00,rec_yac,10,,,,,
player,201811180nyg,nyg,ElliRh00,rec_yac_per_rec,10.0,,,,,
player,201811180nyg,nyg,ElliRh00,rec_broken_tackles,0,,,,,
player,201811180nyg,nyg,ElliRh00,rec_broken_tackles_per_rec,,,,,,
player,201811180nyg,nyg,ElliRh00,rec_drops,0,,,,,
player,201811180nyg,nyg,ElliRh00,rec_drop_pct,0.0,,,,,
player,201811180nyg,nyg,ColeCo00,targets,1,,,,,
player,201811180nyg,nyg,ColeCo00,rec,1,,,,,
player,201811180nyg,nyg,ColeCo00,rec_yds,9,,,,,
player,201811180nyg,nyg,ColeCo00,rec_first_down,1,,,,,
player,201811180nyg,nyg,ColeCo00,rec_air_yds,9,,,,,
player,201811180nyg,nyg,ColeCo00,rec_air_yds_per_rec,9.0,,,,,
player,201811180nyg,nyg,ColeCo00,rec_yac,0,,,,,
player,201811180nyg,nyg,ColeCo00,rec_yac_per_rec,0.0,,,,,
player,201811180nyg,nyg,ColeCo00,rec_broken_tackles,0,,,,,
player,201811180nyg,nyg,ColeCo00,rec_broken_tackles_per_rec,,,,,,
player,201811180nyg,nyg,ColeCo00,rec_drops,0,,,,,
player,201811180nyg,nyg,ColeCo00,rec_drop_pct,0.0,,,,,
player,201811180nyg,nyg,FowlBe00,targets,1,,,,,
player,201811180nyg,nyg,FowlBe00,rec,1,,,,,
player,201811180nyg,nyg,FowlBe00,rec_yds,10,,,,,
player,201811180nyg,nyg,FowlBe00,rec_first_down,1,,,,,
player,201811180nyg,nyg,FowlBe00,rec_air_yds,1,,,,,
player,201811180nyg,nyg,FowlBe00,rec_air_yds_per_rec,1.0,,,,,
player,201811180nyg,nyg,FowlBe00,rec_yac,9,,,,,
player,201811180nyg,nyg,FowlBe00,rec_yac_per_rec,9.0,,,,,
player,201811180nyg,nyg,FowlBe00,rec_broken_tackles,0,,,,,
player,201811180nyg,nyg,FowlBe00,rec_broken_tackles_per_rec,,,,,,
player,201811180nyg,nyg,FowlBe00,rec_drops,0,,,,,
player,201811180nyg,nyg,FowlBe00,rec_drop_pct,0.0,,,,,
player,201811180nyg,nyg,WheeCh00,pos,T,,,,,
player,201811180nyg,nyg,WheeCh00,offense,53,,,,,
player,201811180nyg,nyg,WheeCh00,off_pct,100%,,,,,
player,201811180nyg,nyg,WheeCh00,defense,0,,,,,
player,201811180nyg,nyg,WheeCh00,def_pct,0%,,,,,
player,201811180nyg,nyg,WheeCh00,special_teams,6,,,,,
player,201811180nyg,nyg,WheeCh00,st_pct,21%,,,,,
player,201811180nyg,nyg,BrowJa04,pos,G,,,,,
player,201811180nyg,nyg,BrowJa04,offense,53,,,,,
player,201811180nyg,nyg,BrowJa04,off_pct,100%,,,,,
player,201811180nyg,nyg,BrowJa04,defense,0,,,,,
player,201811180nyg,nyg,BrowJa04,def_pct,0%,,,,,
player,201811180nyg,nyg,BrowJa04,special_teams,6,,,,,
player,201811180nyg,nyg,BrowJa04,st_pct,21%,,,,,
player,201811180nyg,nyg,SoldNa00,pos,T,,,,,
player,201811180nyg,nyg,SoldNa00,offense,53,,,,,
player,201811180nyg,nyg,SoldNa00,off_pct,100%,,,,,
player,201811180nyg,nyg,SoldNa00,defense,0,,,,,
player,201811180nyg,nyg,SoldNa00,def_pct,0%,,,,,
player,201811180nyg,nyg,SoldNa00,special_teams,6,,,,,
player,201811180nyg,nyg,SoldNa00,st_pct,21%,,,,,
player,201811180nyg,nyg,HernWi00,pos,G,,,,,
player,201811180nyg,nyg,HernWi00,offense,53,,,,,
player,201811180nyg,nyg,HernWi00,off_pct,100%,,,,,
player,201811180nyg,nyg,HernWi00,defense,0,,,,,
player,201811180nyg,nyg,HernWi00,def_pct,0%,,,,,
player,201811180nyg,nyg,HernWi00,special_teams,6,,,,,
player,201811180nyg,nyg,HernWi00,st_pct,21%,,,,,
player,201811180nyg,nyg,PullSp00,pos,G,,,,,
player,201811180nyg,nyg,PullSp00,offense,53,,,,,
player,201811180nyg,nyg,PullSp00,off_pct,100%,,,,,
player,201811180nyg,nyg,PullSp00,defense,0,,,,,
player,201811180nyg,nyg,PullSp00,def_pct,0%,,,,,
player,201811180nyg,nyg,PullSp00,special_teams,0,,,,,
player,201811180nyg,nyg,PullSp00,st_pct,0%,,,,,
player,201811180nyg,nyg,MannEl00,pos,QB,,,,,
player,201811180nyg,nyg,MannEl00,offense,53,,,,,
player,201811180nyg,nyg,MannEl00,off_pct,100%,,,,,
player,201811180nyg,nyg,MannEl00,defense,0,,,,,
player,201811180nyg,nyg,MannEl00,def_pct,0%,,,,,
player,201811180nyg,nyg,MannEl00,special_teams,0,,,,,
player,201811180nyg,nyg,MannEl00,st_pct,0%,,,,,
player,201811180nyg,nyg,BarkSa00,pos,RB,,,,,
player,201811180nyg,nyg,BarkSa00,offense,47,,,,,
player,201811180nyg,nyg,BarkSa00,off_pct,89%,,,,,
player,201811180nyg,nyg,BarkSa00,defense,0,,,,,
player,201811180nyg,nyg,BarkSa00,def_pct,0%,,,,,
player,201811180nyg,nyg,BarkSa00,special_teams,1,,,,,
player,201811180nyg,nyg,BarkSa00,st_pct,3%,,,,,
player,201811180nyg,nyg,ShepSt00,pos,WR,,,,,
player,201811180nyg,nyg,ShepSt00,offense,46,,,,,
player,201811180nyg,nyg,ShepSt00,off_pct,87%,,,,,
player,201811180nyg,nyg,ShepSt00,defense,0,,,,,
player,201811180nyg,nyg,ShepSt00,def_pct,0%,,,,,
player,201811180nyg,nyg,ShepSt00,special_teams,1,,,,,
player,201811180nyg,nyg,ShepSt00,st_pct,3%,,,,,
player,201811180nyg,nyg,BeckOd00,pos,WR,,,,,
player,201811180nyg,nyg,BeckOd00,offense,46,,,,,
player,201811180nyg,nyg,BeckOd00,off_pct,87%,,,,,
player,201811180nyg,nyg,BeckOd00,defense,0,,,,,
player,201811180nyg,nyg,BeckOd00,def_pct,0%,,,,,
player,201811180nyg,nyg,BeckOd00,special_teams,1,,,,,
player,201811180nyg,nyg,BeckOd00,st_pct,3%,,,,,
player,201811180nyg,nyg,ElliRh00,pos,TE,,,,,
player,201811180nyg,nyg,ElliRh00,offense,40,,,,,
player,201811180nyg,nyg,ElliRh00,off_pct,75%,,,,,
player,201811180nyg,nyg,ElliRh00,defense,0,,,,,
player,201811180nyg,nyg,ElliRh00,def_pct,0%,,,,,
player,201811180nyg,nyg,ElliRh00,special_teams,10,,,,,
player,201811180nyg,nyg,ElliRh00,st_pct,34%,,,,,
player,201811180nyg,nyg,SimoSc00,pos,TE,,,,,
player,201811180nyg,nyg,SimoSc00,offense,18,,,,,
player,201811180nyg,nyg,SimoSc00,off_pct,34%,,,,,
player,201811180nyg,nyg,SimoSc00,defense,0,,,,,
player,201811180nyg,nyg,SimoSc00,def_pct,0%,,,,,
player,201811180nyg,nyg,SimoSc00,special_teams,19,,,,,
player,201811180nyg,nyg,SimoSc00,st_pct,66%,,,,,
player,201811180nyg,nyg,FowlBe00,pos,WR,,,,,
player,201811180nyg,nyg,FowlBe00,offense,17,,,,,
player,201811180nyg,nyg,FowlBe00,off_pct,32%,,,,,
player,201811180nyg,nyg,FowlBe00,defense,0,,,,,
player,201811180nyg,nyg,FowlBe00,def_pct,0%,,,,,
player,201811180nyg,nyg,FowlBe00,special_teams,10,,,,,
player,201811180nyg,nyg,FowlBe00,st_pct,34%,,,,,
player,201811180nyg,nyg,EngrEv00,pos,TE,,,,,
player,201811180nyg,nyg,EngrEv00,offense,17,,,,,
player,201811180nyg,nyg,EngrEv00,off_pct,32%,,,,,
player,201811180nyg,nyg,EngrEv00,defense,0,,,,,
player,201811180nyg,nyg,EngrEv00,def_pct,0%,,,,,
player,201811180nyg,nyg,EngrEv00,special_teams,1,,,,,
player,201811180nyg,nyg,EngrEv00,st_pct,3%,,,,,
player,201811180nyg,nyg,PennEl00,pos,RB,,,,,
player,201811180nyg,nyg,PennEl00,offense,16,,,,,
player,201811180nyg,nyg,PennEl00,off_pct,30%,,,,,
player,201811180nyg,nyg,PennEl00,defense,0,,,,,
player,201811180nyg,nyg,PennEl00,def_pct,0%,,,,,
player,201811180nyg,nyg,PennEl00,special_teams,1,,,,,
player,201811180nyg,nyg,PennEl00,st_pct,3%,,,,,
player,201811180nyg,nyg,ShepRu00,pos,WR,,,,,
player,201811180nyg,nyg,ShepRu00,offense,7,,,,,
player,201811180nyg,nyg,ShepRu00,off_pct,13%,,,,,
player,201811180nyg,nyg,ShepRu00,defense,0,,,,,
player,201811180nyg,nyg,ShepRu00,def_pct,0%,,,,,
player,201811180nyg,nyg,ShepRu00,special_teams,16,,,,,
player,201811180nyg,nyg,ShepRu00,st_pct,55%,,,,,
player,201811180nyg,nyg,GallWa00,pos,RB,,,,,
player,201811180nyg,nyg,GallWa00,offense,6,,,,,
player,201811180nyg,nyg,GallWa00,off_pct,11%,,,,,
player,201811180nyg,nyg,GallWa00,defense,0,,,,,
player,201811180nyg,nyg,GallWa00,def_pct,0%,,,,,
player,201811180nyg,nyg,GallWa00,special_teams,0,,,,,
player,201811180nyg,nyg,GallWa00,st_pct,0%,,,,,
player,201811180nyg,nyg,ColeCo00,pos,WR,,,,,
player,201811180nyg,nyg,ColeCo00,offense,5,,,,,
player,201811180nyg,nyg,ColeCo00,off_pct,9%,,,,,
player,201811180nyg,nyg,ColeCo00,defense,0,,,,,
player,201811180nyg,nyg,ColeCo00,def_pct,0%,,,,,
player,201811180nyg,nyg,ColeCo00,special_teams,5,,,,,
player,201811180nyg,nyg,ColeCo00,st_pct,17%,,,,,
player,201811180nyg,nyg,JenkJa03,pos,CB,,,,,
player,201811180nyg,nyg,JenkJa03,offense,0,,,,,
player,201811180nyg,nyg,JenkJa03,off_pct,0%,,,,,
player,201811180nyg,nyg,JenkJa03,defense,71,,,,,
player,201811180nyg,nyg,JenkJa03,def_pct,100%,,,,,
player,201811180nyg,nyg,JenkJa03,special_teams,7,,,,,
player,201811180nyg,nyg,JenkJa03,st_pct,24%,,,,,
player,201811180nyg,nyg,WebbBW00,pos,CB,,,,,
player,201811180nyg,nyg,WebbBW00,offense,0,,,,,
player,201811180nyg,nyg,WebbBW00,off_pct,0%,,,,,
player,201811180nyg,nyg,WebbBW00,defense,71,,,,,
player,201811180nyg,nyg,WebbBW00,def_pct,100%,,,,,
player,201811180nyg,nyg,WebbBW00,special_teams,6,,,,,
player,201811180nyg,nyg,WebbBW00,st_pct,21%,,,,,
player,201811180nyg,nyg,OgleAl00,pos,LB,,,,,
player,201811180nyg,nyg,OgleAl00,offense,0,,,,,
player,201811180nyg,nyg,OgleAl00,off_pct,0%,,,,,
player,201811180nyg,nyg,OgleAl00,defense,71,,,,,
player,201811180nyg,nyg,OgleAl00,def_pct,100%,,,,,
player,201811180nyg,nyg,OgleAl00,special_teams,0,,,,,
player,201811180nyg,nyg,OgleAl00,st_pct,0%,,,,,
player,201811180nyg,nyg,RileCu00,pos,FS,,,,,
player,201811180nyg,nyg,RileCu00,offense,0,,,,,
player,201811180nyg,nyg,RileCu00,off_pct,0%,,,,,
player,201811180nyg,nyg,RileCu00,defense,70,,,,,
player,201811180nyg,nyg,RileCu00,def_pct,99%,,,,,
player,201811180nyg,nyg,RileCu00,special_teams,0,,,,,
player,201811180nyg,nyg,RileCu00,st_pct,0%,,,,,
player,201811180nyg,nyg,CollLa00,pos,SS,,,,,
player,201811180nyg,nyg,CollLa00,offense,0,,,,,
player,201811180nyg,nyg,CollLa00,off_pct,0%,,,,,
player,201811180nyg,nyg,CollLa00,defense,65,,,,,
player,201811180nyg,nyg,CollLa00,def_pct,92%,,,,,
player,201811180nyg,nyg,CollLa00,special_teams,6,,,,,
player,201811180nyg,nyg,CollLa00,st_pct,21%,,,,,
player,201811180nyg,nyg,VernOl00,pos,DE,,,,,
player,201811180nyg,nyg,VernOl00,offense,0,,,,,
player,201811180nyg,nyg,VernOl00,off_pct,0%,,,,,
player,201811180nyg,nyg,VernOl00,defense,54,,,,,
player,201811180nyg,nyg,VernOl00,def_pct,76%,,,,,
player,201811180nyg,nyg,VernOl00,special_teams,0,,,,,
player,201811180nyg,nyg,VernOl00,st_pct,0%,,,,,
player,201811180nyg,nyg,HillB.00,pos,DT,,,,,
player,201811180nyg,nyg,HillB.00,offense,0,,,,,
player,201811180nyg,nyg,HillB.00,off_pct,0%,,,,,
player,201811180nyg,nyg,HillB.00,defense,50,,,,,
player,201811180nyg,nyg,HillB.00,def_pct,70%,,,,,
player,201811180nyg,nyg,HillB.00,special_teams,5,,,,,
player,201811180nyg,nyg,HillB.00,st_pct,17%,,,,,
player,201811180nyg,nyg,HaleGr00,pos,CB,,,,,
player,201811180nyg,nyg,HaleGr00,offense,0,,,,,
player,201811180nyg,nyg,HaleGr00,off_pct,0%,,,,,
player,201811180nyg,nyg,HaleGr00,defense,48,,,,,
player,201811180nyg,nyg,HaleGr00,def_pct,68%,,,,,
player,201811180nyg,nyg,HaleGr00,special_teams,1,,,,,
player,201811180nyg,nyg,HaleGr00,st_pct,3%,,,,,
player,201811180nyg,nyg,CartLo01,pos,LB,,,,,
player,201811180nyg,nyg,CartLo01,offense,0,,,,,
player,201811180nyg,nyg,CartLo01,off_pct,0%,,,,,
player,201811180nyg,nyg,CartLo01,defense,42,,,,,
player,201811180nyg,nyg,CartLo01,def_pct,59%,,,,,
player,201811180nyg,nyg,CartLo01,special_teams,10,,,,,
player,201811180nyg,nyg,CartLo01,st_pct,34%,,,,,
player,201811180nyg,nyg,TomlDa00,pos,DT,,,,,
player,201811180nyg,nyg,TomlDa00,offense,0,,,,,
player,201811180nyg,nyg,TomlDa00,off_pct,0%,,,,,
player,201811180nyg,nyg,TomlDa00,defense,40,,,,,
player,201811180nyg,nyg,TomlDa00,def_pct,56%,,,,,
player,201811180nyg,nyg,TomlDa00,special_teams,11,,,,,
player,201811180nyg,nyg,TomlDa00,st_pct,38%,,,,,
player,201811180nyg,nyg,DaviTa00,pos,LB,,,,,
player,201811180nyg,nyg,DaviTa00,offense,0,,,,,
player,201811180nyg,nyg,DaviTa00,off_pct,0%,,,,,
player,201811180nyg,nyg,DaviTa00,defense,35,,,,,
player,201811180nyg,nyg,DaviTa00,def_pct,49%,,,,,
player,201811180nyg,nyg,DaviTa00,special_teams,17,,,,,
player,201811180nyg,nyg,DaviTa00,st_pct,59%,,,,,
player,201811180nyg,nyg,MartKa00,pos,LB,,,,,
player,201811180nyg,nyg,MartKa00,offense,0,,,,,
player,201811180nyg,nyg,MartKa00,off_pct,0%,,,,,
player,201811180nyg,nyg,MartKa00,defense,27,,,,,
player,201811180nyg,nyg,MartKa00,def_pct,38%,,,,,
player,201811180nyg,nyg,MartKa00,special_teams,5,,,,,
player,201811180nyg,nyg,MartKa00,st_pct,17%,,,,,
player,201811180nyg,nyg,MaurJo00,pos,DT,,,,,
player,201811180nyg,nyg,MaurJo00,offense,0,,,,,
player,201811180nyg,nyg,MaurJo00,off_pct,0%,,,,,
player,201811180nyg,nyg,MaurJo00,defense,26,,,,,
player,201811180nyg,nyg,MaurJo00,def_pct,37%,,,,,
player,201811180nyg,nyg,MaurJo00,special_teams,0,,,,,
player,201811180nyg,nyg,MaurJo00,st_pct,0%,,,,,
player,201811180nyg,nyg,EdwaMa01,pos,DE,,,,,
player,201811180nyg,nyg,EdwaMa01,offense,0,,,,,
player,201811180nyg,nyg,EdwaMa01,off_pct,0%,,,,,
player,201811180nyg,nyg,EdwaMa01,defense,26,,,,,
player,201811180nyg,nyg,EdwaMa01,def_pct,37%,,,,,
player,201811180nyg,nyg,EdwaMa01,special_teams,0,,,,,
player,201811180nyg,nyg,EdwaMa01,st_pct,0%,,,,,
player,201811180nyg,nyg,ThomMi02,pos,SS,,,,,
player,201811180nyg,nyg,ThomMi02,offense,0,,,,,
player,201811180nyg,nyg,ThomMi02,off_pct,0%,,,,,
player,201811180nyg,nyg,ThomMi02,defense,23,,,,,
player,201811180nyg,nyg,ThomMi02,def_pct,32%,,,,,
player,201811180nyg,nyg,ThomMi02,special_teams,23,,,,,
player,201811180nyg,nyg,ThomMi02,st_pct,79%,,,,,
player,201811180nyg,nyg,GoodB.00,pos,LB,,,,,
player,201811180nyg,nyg,GoodB.00,offense,0,,,,,
player,201811180nyg,nyg,GoodB.00,off_pct,0%,,,,,
player,201811180nyg,nyg,GoodB.00,defense,21,,,,,
player,201811180nyg,nyg,GoodB.00,def_pct,30%,,,,,
player,201811180nyg,nyg,GoodB.00,special_teams,14,,,,,
player,201811180nyg,nyg,GoodB.00,st_pct,48%,,,,,
player,201811180nyg,nyg,BarwCo99,pos,LB,,,,,
player,201811180nyg,nyg,BarwCo99,offense,0,,,,,
player,201811180nyg,nyg,BarwCo99,off_pct,0%,,,,,
player,201811180nyg,nyg,BarwCo99,defense,17,,,,,
player,201811180nyg,nyg,BarwCo99,def_pct,24%,,,,,
player,201811180nyg,nyg,BarwCo99,special_teams,4,,,,,
player,201811180nyg,nyg,BarwCo99,st_pct,14%,,,,,
player,201811180nyg,nyg,WynnKe00,pos,DE,,,,,
player,201811180nyg,nyg,WynnKe00,offense,0,,,,,
player,201811180nyg,nyg,WynnKe00,off_pct,0%,,,,,
player,201811180nyg,nyg,WynnKe00,defense,14,,,,,
player,201811180nyg,nyg,WynnKe00,def_pct,20%,,,,,
player,201811180nyg,nyg,WynnKe00,special_teams,7,,,,,
player,201811180nyg,nyg,WynnKe00,st_pct,24%,,,,,
player,201811180nyg,nyg,ChanSe00,pos,FS,,,,,
