game,2018,3,20180923,201809230htx,nyg,"New York Giants",27,htx,"Houston Texans",22
player,201809230htx,htx,WrigSh00,tackles_loss,0,,,,,
player,201809230htx,htx,WrigSh00,qb_hits,0,,,,,
player,201809230htx,htx,WrigSh00,fumbles_rec,0,,,,,
player,201809230htx,htx,WrigSh00,fumbles_rec_yds,0,,,,,
player,201809230htx,htx,WrigSh00,fumbles_rec_td,0,,,,,
player,201809230htx,htx,WrigSh00,fumbles_forced,0,,,,,
player,201809230htx,htx,JoseJo20,def_int,0,,,,,
player,201809230htx,htx,JoseJo20,def_int_yds,0,,,,,
player,201809230htx,htx,JoseJo20,def_int_td,0,,,,,
player,201809230htx,htx,JoseJo20,def_int_long,0,,,,,
player,201809230htx,htx,JoseJo20,pass_defended,0,,,,,
player,201809230htx,htx,JoseJo20,sacks,0.0,,,,,
player,201809230htx,htx,JoseJo20,tackles_combined,2,,,,,
player,201809230htx,htx,JoseJo20,tackles_solo,2,,,,,
player,201809230htx,htx,JoseJo20,tackles_assists,0,,,,,
player,201809230htx,htx,JoseJo20,tackles_loss,0,,,,,
player,201809230htx,htx,JoseJo20,qb_hits,0,,,,,
player,201809230htx,htx,JoseJo20,fumbles_rec,0,,,,,
player,201809230htx,htx,JoseJo20,fumbles_rec_yds,0,,,,,
player,201809230htx,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201809230htx,htx,JoseJo20,fumbles_forced,0,,,,,
player,201809230htx,htx,ReadD.00,def_int,0,,,,,
player,201809230htx,htx,ReadD.00,def_int_yds,0,,,,,
player,201809230htx,htx,ReadD.00,def_int_td,0,,,,,
player,201809230htx,htx,ReadD.00,def_int_long,0,,,,,
player,201809230htx,htx,ReadD.00,pass_defended,0,,,,,
player,201809230htx,htx,ReadD.00,sacks,0.0,,,,,
player,201809230htx,htx,ReadD.00,tackles_combined,2,,,,,
player,201809230htx,htx,ReadD.00,tackles_solo,1,,,,,
player,201809230htx,htx,ReadD.00,tackles_assists,1,,,,,
player,201809230htx,htx,ReadD.00,tackles_loss,0,,,,,
player,201809230htx,htx,ReadD.00,qb_hits,0,,,,,
player,201809230htx,htx,ReadD.00,fumbles_rec,0,,,,,
player,201809230htx,htx,ReadD.00,fumbles_rec_yds,0,,,,,
player,201809230htx,htx,ReadD.00,fumbles_rec_td,0,,,,,
player,201809230htx,htx,ReadD.00,fumbles_forced,0,,,,,
player,201809230htx,htx,BadeJo00,def_int,0,,,,,
player,201809230htx,htx,BadeJo00,def_int_yds,0,,,,,
player,201809230htx,htx,BadeJo00,def_int_td,0,,,,,
player,201809230htx,htx,BadeJo00,def_int_long,0,,,,,
player,201809230htx,htx,BadeJo00,pass_defended,0,,,,,
player,201809230htx,htx,BadeJo00,sacks,0.0,,,,,
player,201809230htx,htx,BadeJo00,tackles_combined,1,,,,,
player,201809230htx,htx,BadeJo00,tackles_solo,1,,,,,
player,201809230htx,htx,BadeJo00,tackles_assists,0,,,,,
player,201809230htx,htx,BadeJo00,tackles_loss,0,,,,,
player,201809230htx,htx,BadeJo00,qb_hits,0,,,,,
player,201809230htx,htx,BadeJo00,fumbles_rec,0,,,,,
player,201809230htx,htx,BadeJo00,fumbles_rec_yds,0,,,,,
player,201809230htx,htx,BadeJo00,fumbles_rec_td,0,,,,,
player,201809230htx,htx,BadeJo00,fumbles_forced,0,,,,,
player,201809230htx,htx,ColeDy00,def_int,0,,,,,
player,201809230htx,htx,ColeDy00,def_int_yds,0,,,,,
player,201809230htx,htx,ColeDy00,def_int_td,0,,,,,
player,201809230htx,htx,ColeDy00,def_int_long,0,,,,,
player,201809230htx,htx,ColeDy00,pass_defended,0,,,,,
player,201809230htx,htx,ColeDy00,sacks,0.0,,,,,
player,201809230htx,htx,ColeDy00,tackles_combined,1,,,,,
player,201809230htx,htx,ColeDy00,tackles_solo,1,,,,,
player,201809230htx,htx,ColeDy00,tackles_assists,0,,,,,
player,201809230htx,htx,ColeDy00,tackles_loss,0,,,,,
player,201809230htx,htx,ColeDy00,qb_hits,0,,,,,
player,201809230htx,htx,ColeDy00,fumbles_rec,0,,,,,
player,201809230htx,htx,ColeDy00,fumbles_rec_yds,0,,,,,
player,201809230htx,htx,ColeDy00,fumbles_rec_td,0,,,,,
player,201809230htx,htx,ColeDy00,fumbles_forced,0,,,,,
player,201809230htx,htx,CoviCh00,def_int,0,,,,,
player,201809230htx,htx,CoviCh00,def_int_yds,0,,,,,
player,201809230htx,htx,CoviCh00,def_int_td,0,,,,,
player,201809230htx,htx,CoviCh00,def_int_long,0,,,,,
player,201809230htx,htx,CoviCh00,pass_defended,0,,,,,
player,201809230htx,htx,CoviCh00,sacks,0.0,,,,,
player,201809230htx,htx,CoviCh00,tackles_combined,1,,,,,
player,201809230htx,htx,CoviCh00,tackles_solo,0,,,,,
player,201809230htx,htx,CoviCh00,tackles_assists,1,,,,,
player,201809230htx,htx,CoviCh00,tackles_loss,0,,,,,
player,201809230htx,htx,CoviCh00,qb_hits,0,,,,,
player,201809230htx,htx,CoviCh00,fumbles_rec,0,,,,,
player,201809230htx,htx,CoviCh00,fumbles_rec_yds,0,,,,,
player,201809230htx,htx,CoviCh00,fumbles_rec_td,0,,,,,
player,201809230htx,htx,CoviCh00,fumbles_forced,0,,,,,
player,201809230htx,htx,HoweGr00,def_int,0,,,,,
player,201809230htx,htx,HoweGr00,def_int_yds,0,,,,,
player,201809230htx,htx,HoweGr00,def_int_td,0,,,,,
player,201809230htx,htx,HoweGr00,def_int_long,0,,,,,
player,201809230htx,htx,HoweGr00,pass_defended,0,,,,,
player,201809230htx,htx,HoweGr00,sacks,0.0,,,,,
player,201809230htx,htx,HoweGr00,tackles_combined,1,,,,,
player,201809230htx,htx,HoweGr00,tackles_solo,1,,,,,
player,201809230htx,htx,HoweGr00,tackles_assists,0,,,,,
player,201809230htx,htx,HoweGr00,tackles_loss,0,,,,,
player,201809230htx,htx,HoweGr00,qb_hits,0,,,,,
player,201809230htx,htx,HoweGr00,fumbles_rec,0,,,,,
player,201809230htx,htx,HoweGr00,fumbles_rec_yds,0,,,,,
player,201809230htx,htx,HoweGr00,fumbles_rec_td,0,,,,,
player,201809230htx,htx,HoweGr00,fumbles_forced,0,,,,,
player,201809230htx,htx,MoorA.00,def_int,0,,,,,
player,201809230htx,htx,MoorA.00,def_int_yds,0,,,,,
player,201809230htx,htx,MoorA.00,def_int_td,0,,,,,
player,201809230htx,htx,MoorA.00,def_int_long,0,,,,,
player,201809230htx,htx,MoorA.00,pass_defended,0,,,,,
player,201809230htx,htx,MoorA.00,sacks,0.0,,,,,
player,201809230htx,htx,MoorA.00,tackles_combined,1,,,,,
player,201809230htx,htx,MoorA.00,tackles_solo,1,,,,,
player,201809230htx,htx,MoorA.00,tackles_assists,0,,,,,
player,201809230htx,htx,MoorA.00,tackles_loss,0,,,,,
player,201809230htx,htx,MoorA.00,qb_hits,0,,,,,
player,201809230htx,htx,MoorA.00,fumbles_rec,0,,,,,
player,201809230htx,htx,MoorA.00,fumbles_rec_yds,0,,,,,
player,201809230htx,htx,MoorA.00,fumbles_rec_td,0,,,,,
player,201809230htx,htx,MoorA.00,fumbles_forced,0,,,,,
player,201809230htx,nyg,ColeSt00,kick_ret,2,,,,,
player,201809230htx,nyg,ColeSt00,kick_ret_yds,27,,,,,
player,201809230htx,nyg,ColeSt00,kick_ret_yds_per_ret,13.5,,,,,
player,201809230htx,nyg,ColeSt00,kick_ret_td,0,,,,,
player,201809230htx,nyg,ColeSt00,kick_ret_long,21,,,,,
player,201809230htx,nyg,ColeSt00,punt_ret,2,,,,,
player,201809230htx,nyg,ColeSt00,punt_ret_yds,6,,,,,
player,201809230htx,nyg,ColeSt00,punt_ret_yds_per_ret,3.0,,,,,
player,201809230htx,nyg,ColeSt00,punt_ret_td,0,,,,,
player,201809230htx,nyg,ColeSt00,punt_ret_long,6,,,,,
player,201809230htx,nyg,LatiCo00,kick_ret,1,,,,,
player,201809230htx,nyg,LatiCo00,kick_ret_yds,18,,,,,
player,201809230htx,nyg,LatiCo00,kick_ret_yds_per_ret,18.0,,,,,
player,201809230htx,nyg,LatiCo00,kick_ret_td,0,,,,,
player,201809230htx,nyg,LatiCo00,kick_ret_long,18,,,,,
player,201809230htx,nyg,LatiCo00,punt_ret,0,,,,,
player,201809230htx,nyg,LatiCo00,punt_ret_yds,0,,,,,
player,201809230htx,nyg,LatiCo00,punt_ret_yds_per_ret,,,,,,
player,201809230htx,nyg,LatiCo00,punt_ret_td,0,,,,,
player,201809230htx,nyg,LatiCo00,punt_ret_long,0,,,,,
player,201809230htx,htx,ErviTy00,kick_ret,2,,,,,
player,201809230htx,htx,ErviTy00,kick_ret_yds,41,,,,,
player,201809230htx,htx,ErviTy00,kick_ret_yds_per_ret,20.5,,,,,
player,201809230htx,htx,ErviTy00,kick_ret_td,0,,,,,
player,201809230htx,htx,ErviTy00,kick_ret_long,22,,,,,
player,201809230htx,htx,ErviTy00,punt_ret,3,,,,,
player,201809230htx,htx,ErviTy00,punt_ret_yds,45,,,,,
player,201809230htx,htx,ErviTy00,punt_ret_yds_per_ret,15.0,,,,,
player,201809230htx,htx,ErviTy00,punt_ret_td,0,,,,,
player,201809230htx,htx,ErviTy00,punt_ret_long,27,,,,,
player,201809230htx,nyg,RosaAl00,xpm,3,,,,,
player,201809230htx,nyg,RosaAl00,xpa,3,,,,,
player,201809230htx,nyg,RosaAl00,fgm,2,,,,,
player,201809230htx,nyg,RosaAl00,fga,2,,,,,
player,201809230htx,nyg,RosaAl00,punt,0,,,,,
player,201809230htx,nyg,RosaAl00,punt_yds,0,,,,,
player,201809230htx,nyg,RosaAl00,punt_yds_per_punt,,,,,,
player,201809230htx,nyg,RosaAl00,punt_long,0,,,,,
player,201809230htx,nyg,DixoRi00,xpm,,,,,,
player,201809230htx,nyg,DixoRi00,xpa,,,,,,
player,201809230htx,nyg,DixoRi00,fgm,,,,,,
player,201809230htx,nyg,DixoRi00,fga,,,,,,
player,201809230htx,nyg,DixoRi00,punt,4,,,,,
player,201809230htx,nyg,DixoRi00,punt_yds,198,,,,,
player,201809230htx,nyg,DixoRi00,punt_yds_per_punt,49.5,,,,,
player,201809230htx,nyg,DixoRi00,punt_long,53,,,,,
player,201809230htx,htx,FairKa01,xpm,1,,,,,
player,201809230htx,htx,FairKa01,xpa,1,,,,,
player,201809230htx,htx,FairKa01,fgm,3,,,,,
player,201809230htx,htx,FairKa01,fga,3,,,,,
player,201809230htx,htx,FairKa01,punt,0,,,,,
player,201809230htx,htx,FairKa01,punt_yds,0,,,,,
player,201809230htx,htx,FairKa01,punt_yds_per_punt,,,,,,
player,201809230htx,htx,FairKa01,punt_long,0,,,,,
player,201809230htx,htx,DaniTr00,xpm,,,,,,
player,201809230htx,htx,DaniTr00,xpa,,,,,,
player,201809230htx,htx,DaniTr00,fgm,,,,,,
player,201809230htx,htx,DaniTr00,fga,,,,,,
player,201809230htx,htx,DaniTr00,punt,3,,,,,
player,201809230htx,htx,DaniTr00,punt_yds,155,,,,,
player,201809230htx,htx,DaniTr00,punt_yds_per_punt,51.7,,,,,
player,201809230htx,htx,DaniTr00,punt_long,57,,,,,
player,201809230htx,nyg,MannEl00,pass_cmp,25,,,,,
player,201809230htx,nyg,MannEl00,pass_att,29,,,,,
player,201809230htx,nyg,MannEl00,pass_yds,297,,,,,
player,201809230htx,nyg,MannEl00,pass_first_down,16,,,,,
player,201809230htx,nyg,MannEl00,pass_air_yds,136,,,,,
player,201809230htx,nyg,MannEl00,pass_air_yds_per_cmp,5.4,,,,,
player,201809230htx,nyg,MannEl00,pass_air_yds_per_att,4.7,,,,,
player,201809230htx,nyg,MannEl00,pass_tgt_yds_per_att,6.2,,,,,
player,201809230htx,nyg,MannEl00,pass_yac,161,,,,,
player,201809230htx,nyg,MannEl00,pass_yac_per_cmp,6.4,,,,,
player,201809230htx,nyg,MannEl00,pass_drops,0,,,,,
player,201809230htx,nyg,MannEl00,pass_drop_pct,0.0,,,,,
player,201809230htx,nyg,MannEl00,pass_poor_throws,2,,,,,
player,201809230htx,nyg,MannEl00,pass_poor_throw_pct,6.9,,,,,
player,201809230htx,nyg,MannEl00,pass_blitzed,12,,,,,
player,201809230htx,nyg,MannEl00,pass_hurried,1,,,,,
player,201809230htx,nyg,MannEl00,pass_hits,2,,,,,
player,201809230htx,nyg,MannEl00,rush_scrambles,0,,,,,
player,201809230htx,nyg,MannEl00,rush_scrambles_yds_per_att,,,,,,
player,201809230htx,htx,WatsDe00,pass_cmp,24,,,,,
player,201809230htx,htx,WatsDe00,pass_att,40,,,,,
player,201809230htx,htx,WatsDe00,pass_yds,385,,,,,
player,201809230htx,htx,WatsDe00,pass_first_down,18,,,,,
player,201809230htx,htx,WatsDe00,pass_air_yds,220,,,,,
player,201809230htx,htx,WatsDe00,pass_air_yds_per_cmp,9.2,,,,,
player,201809230htx,htx,WatsDe00,pass_air_yds_per_att,5.5,,,,,
player,201809230htx,htx,WatsDe00,pass_tgt_yds_per_att,11.0,,,,,
player,201809230htx,htx,WatsDe00,pass_yac,165,,,,,
player,201809230htx,htx,WatsDe00,pass_yac_per_cmp,6.9,,,,,
player,201809230htx,htx,WatsDe00,pass_drops,0,,,,,
player,201809230htx,htx,WatsDe00,pass_drop_pct,0.0,,,,,
player,201809230htx,htx,WatsDe00,pass_poor_throws,9,,,,,
player,201809230htx,htx,WatsDe00,pass_poor_throw_pct,22.5,,,,,
player,201809230htx,htx,WatsDe00,pass_blitzed,5,,,,,
player,201809230htx,htx,WatsDe00,pass_hurried,5,,,,,
player,201809230htx,htx,WatsDe00,pass_hits,8,,,,,
player,201809230htx,htx,WatsDe00,rush_scrambles,5,,,,,
player,201809230htx,htx,WatsDe00,rush_scrambles_yds_per_att,7.2,,,,,
player,201809230htx,nyg,BarkSa00,rush_att,17,,,,,
player,201809230htx,nyg,BarkSa00,rush_yds,82,,,,,
player,201809230htx,nyg,BarkSa00,rush_first_down,4,,,,,
player,201809230htx,nyg,BarkSa00,rush_yds_before_contact,38,,,,,
player,201809230htx,nyg,BarkSa00,rush_yds_bc_per_rush,2.2,,,,,
player,201809230htx,nyg,BarkSa00,rush_yac,44,,,,,
player,201809230htx,nyg,BarkSa00,rush_yac_per_rush,2.6,,,,,
player,201809230htx,nyg,BarkSa00,rush_broken_tackles,3,,,,,
player,201809230htx,nyg,BarkSa00,rush_broken_tackles_per_rush,5.7,,,,,
player,201809230htx,nyg,GallWa00,rush_att,6,,,,,
player,201809230htx,nyg,GallWa00,rush_yds,25,,,,,
player,201809230htx,nyg,GallWa00,rush_first_down,,,,,,
player,201809230htx,nyg,GallWa00,rush_yds_before_contact,17,,,,,
player,201809230htx,nyg,GallWa00,rush_yds_bc_per_rush,2.8,,,,,
player,201809230htx,nyg,GallWa00,rush_yac,8,,,,,
player,201809230htx,nyg,GallWa00,rush_yac_per_rush,1.3,,,,,
player,201809230htx,nyg,GallWa00,rush_broken_tackles,1,,,,,
player,201809230htx,nyg,GallWa00,rush_broken_tackles_per_rush,6.0,,,,,
player,201809230htx,nyg,StewJo00,rush_att,2,,,,,
player,201809230htx,nyg,StewJo00,rush_yds,8,,,,,
player,201809230htx,nyg,StewJo00,rush_first_down,,,,,,
player,201809230htx,nyg,StewJo00,rush_yds_before_contact,1,,,,,
player,201809230htx,nyg,StewJo00,rush_yds_bc_per_rush,0.5,,,,,
player,201809230htx,nyg,StewJo00,rush_yac,7,,,,,
player,201809230htx,nyg,StewJo00,rush_yac_per_rush,3.5,,,,,
player,201809230htx,nyg,StewJo00,rush_broken_tackles,0,,,,,
player,201809230htx,nyg,StewJo00,rush_broken_tackles_per_rush,,,,,,
player,201809230htx,nyg,BeckOd00,rush_att,1,,,,,
player,201809230htx,nyg,BeckOd00,rush_yds,0,,,,,
player,201809230htx,nyg,BeckOd00,rush_first_down,0,,,,,
player,201809230htx,nyg,BeckOd00,rush_yds_before_contact,-5,,,,,
player,201809230htx,nyg,BeckOd00,rush_yds_bc_per_rush,-5.0,,,,,
player,201809230htx,nyg,BeckOd00,rush_yac,5,,,,,
player,201809230htx,nyg,BeckOd00,rush_yac_per_rush,5.0,,,,,
player,201809230htx,nyg,BeckOd00,rush_broken_tackles,0,,,,,
player,201809230htx,nyg,BeckOd00,rush_broken_tackles_per_rush,,,,,,
player,201809230htx,nyg,MannEl00,rush_att,1,,,,,
player,201809230htx,nyg,MannEl00,rush_yds,-1,,,,,
player,201809230htx,nyg,MannEl00,rush_first_down,0,,,,,
player,201809230htx,nyg,MannEl00,rush_yds_before_contact,-1,,,,,
player,201809230htx,nyg,MannEl00,rush_yds_bc_per_rush,-1.0,,,,,
player,201809230htx,nyg,MannEl00,rush_yac,0,,,,,
player,201809230htx,nyg,MannEl00,rush_yac_per_rush,0.0,,,,,
player,201809230htx,nyg,MannEl00,rush_broken_tackles,0,,,,,
player,201809230htx,nyg,MannEl00,rush_broken_tackles_per_rush,,,,,,
player,201809230htx,htx,MillLa01,rush_att,10,,,,,
player,201809230htx,htx,MillLa01,rush_yds,10,,,,,
player,201809230htx,htx,MillLa01,rush_first_down,0,,,,,
player,201809230htx,htx,MillLa01,rush_yds_before_contact,7,,,,,
player,201809230htx,htx,MillLa01,rush_yds_bc_per_rush,0.7,,,,,
player,201809230htx,htx,MillLa01,rush_yac,3,,,,,
player,201809230htx,htx,MillLa01,rush_yac_per_rush,0.3,,,,,
player,201809230htx,htx,MillLa01,rush_broken_tackles,0,,,,,
player,201809230htx,htx,MillLa01,rush_broken_tackles_per_rush,,,,,,
player,201809230htx,htx,WatsDe00,rush_att,5,,,,,
player,201809230htx,htx,WatsDe00,rush_yds,36,,,,,
player,201809230htx,htx,WatsDe00,rush_first_down,2,,,,,
player,201809230htx,htx,WatsDe00,rush_yds_before_contact,34,,,,,
player,201809230htx,htx,WatsDe00,rush_yds_bc_per_rush,6.8,,,,,
player,201809230htx,htx,WatsDe00,rush_yac,2,,,,,
player,201809230htx,htx,WatsDe00,rush_yac_per_rush,0.4,,,,,
player,201809230htx,htx,WatsDe00,rush_broken_tackles,0,,,,,
player,201809230htx,htx,WatsDe00,rush_broken_tackles_per_rush,,,,,,
player,201809230htx,htx,BlueAl00,rush_att,4,,,,,
player,201809230htx,htx,BlueAl00,rush_yds,13,,,,,
player,201809230htx,htx,BlueAl00,rush_first_down,,,,,,
player,201809230htx,htx,BlueAl00,rush_yds_before_contact,11,,,,,
player,201809230htx,htx,BlueAl00,rush_yds_bc_per_rush,2.8,,,,,
player,201809230htx,htx,BlueAl00,rush_yac,2,,,,,
player,201809230htx,htx,BlueAl00,rush_yac_per_rush,0.5,,,,,
player,201809230htx,htx,BlueAl00,rush_broken_tackles,0,,,,,
player,201809230htx,htx,BlueAl00,rush_broken_tackles_per_rush,,,,,,
player,201809230htx,nyg,BeckOd00,targets,10,,,,,
player,201809230htx,nyg,BeckOd00,rec,9,,,,,
player,201809230htx,nyg,BeckOd00,rec_yds,109,,,,,
player,201809230htx,nyg,BeckOd00,rec_first_down,5,,,,,
player,201809230htx,nyg,BeckOd00,rec_air_yds,56,,,,,
player,201809230htx,nyg,BeckOd00,rec_air_yds_per_rec,6.2,,,,,
player,201809230htx,nyg,BeckOd00,rec_yac,53,,,,,
player,201809230htx,nyg,BeckOd00,rec_yac_per_rec,5.9,,,,,
player,201809230htx,nyg,BeckOd00,rec_broken_tackles,1,,,,,
player,201809230htx,nyg,BeckOd00,rec_broken_tackles_per_rec,9.0,,,,,
player,201809230htx,nyg,BeckOd00,rec_drops,0,,,,,
player,201809230htx,nyg,BeckOd00,rec_drop_pct,0.0,,,,,
player,201809230htx,nyg,ShepSt00,targets,7,,,,,
player,201809230htx,nyg,ShepSt00,rec,6,,,,,
player,201809230htx,nyg,ShepSt00,rec_yds,80,,,,,
player,201809230htx,nyg,ShepSt00,rec_first_down,6,,,,,
player,201809230htx,nyg,ShepSt00,rec_air_yds,47,,,,,
player,201809230htx,nyg,ShepSt00,rec_air_yds_per_rec,7.8,,,,,
player,201809230htx,nyg,ShepSt00,rec_yac,33,,,,,
player,201809230htx,nyg,ShepSt00,rec_yac_per_rec,5.5,,,,,
player,201809230htx,nyg,ShepSt00,rec_broken_tackles,0,,,,,
player,201809230htx,nyg,ShepSt00,rec_broken_tackles_per_rec,,,,,,
player,201809230htx,nyg,ShepSt00,rec_drops,0,,,,,
player,201809230htx,nyg,ShepSt00,rec_drop_pct,0.0,,,,,
player,201809230htx,nyg,BarkSa00,targets,5,,,,,
player,201809230htx,nyg,BarkSa00,rec,5,,,,,
player,201809230htx,nyg,BarkSa00,rec_yds,35,,,,,
player,201809230htx,nyg,BarkSa00,rec_first_down,1,,,,,
player,201809230htx,nyg,BarkSa00,rec_air_yds,-1,,,,,
player,201809230htx,nyg,BarkSa00,rec_air_yds_per_rec,-0.2,,,,,
player,201809230htx,nyg,BarkSa00,rec_yac,36,,,,,
player,201809230htx,nyg,BarkSa00,rec_yac_per_rec,7.2,,,,,
player,201809230htx,nyg,BarkSa00,rec_broken_tackles,1,,,,,
player,201809230htx,nyg,BarkSa00,rec_broken_tackles_per_rec,5.0,,,,,
player,201809230htx,nyg,BarkSa00,rec_drops,0,,,,,
player,201809230htx,nyg,BarkSa00,rec_drop_pct,0.0,,,,,
player,201809230htx,nyg,ElliRh00,targets,3,,,,,
player,201809230htx,nyg,ElliRh00,rec,3,,,,,
player,201809230htx,nyg,ElliRh00,rec_yds,39,,,,,
player,201809230htx,nyg,ElliRh00,rec_first_down,2,,,,,
player,201809230htx,nyg,ElliRh00,rec_air_yds,23,,,,,
player,201809230htx,nyg,ElliRh00,rec_air_yds_per_rec,7.7,,,,,
player,201809230htx,nyg,ElliRh00,rec_yac,16,,,,,
player,201809230htx,nyg,ElliRh00,rec_yac_per_rec,5.3,,,,,
player,201809230htx,nyg,ElliRh00,rec_broken_tackles,0,,,,,
player,201809230htx,nyg,ElliRh00,rec_broken_tackles_per_rec,,,,,,
player,201809230htx,nyg,ElliRh00,rec_drops,0,,,,,
player,201809230htx,nyg,ElliRh00,rec_drop_pct,0.0,,,,,
player,201809230htx,nyg,LatiCo00,targets,2,,,,,
player,201809230htx,nyg,LatiCo00,rec,1,,,,,
player,201809230htx,nyg,LatiCo00,rec_yds,15,,,,,
player,201809230htx,nyg,LatiCo00,rec_first_down,1,,,,,
player,201809230htx,nyg,LatiCo00,rec_air_yds,7,,,,,
player,201809230htx,nyg,LatiCo00,rec_air_yds_per_rec,7.0,,,,,
player,201809230htx,nyg,LatiCo00,rec_yac,8,,,,,
player,201809230htx,nyg,LatiCo00,rec_yac_per_rec,8.0,,,,,
player,201809230htx,nyg,LatiCo00,rec_broken_tackles,0,,,,,
player,201809230htx,nyg,LatiCo00,rec_broken_tackles_per_rec,,,,,,
player,201809230htx,nyg,LatiCo00,rec_drops,0,,,,,
player,201809230htx,nyg,LatiCo00,rec_drop_pct,0.0,,,,,
player,201809230htx,nyg,EngrEv00,targets,1,,,,,
player,201809230htx,nyg,EngrEv00,rec,1,,,,,
player,201809230htx,nyg,EngrEv00,rec_yds,19,,,,,
player,201809230htx,nyg,EngrEv00,rec_first_down,1,,,,,
player,201809230htx,nyg,EngrEv00,rec_air_yds,4,,,,,
player,201809230htx,nyg,EngrEv00,rec_air_yds_per_rec,4.0,,,,,
player,201809230htx,nyg,EngrEv00,rec_yac,15,,,,,
player,201809230htx,nyg,EngrEv00,rec_yac_per_rec,15.0,,,,,
player,201809230htx,nyg,EngrEv00,rec_broken_tackles,0,,,,,
player,201809230htx,nyg,EngrEv00,rec_broken_tackles_per_rec,,,,,,
player,201809230htx,nyg,EngrEv00,rec_drops,0,,,,,
player,201809230htx,nyg,EngrEv00,rec_drop_pct,0.0,,,,,
player,201809230htx,nyg,GallWa00,targets,1,,,,,
player,201809230htx,nyg,GallWa00,rec,0,,,,,
player,201809230htx,nyg,GallWa00,rec_yds,0,,,,,
player,201809230htx,nyg,GallWa00,rec_first_down,,,,,,
player,201809230htx,nyg,GallWa00,rec_air_yds,0,,,,,
player,201809230htx,nyg,GallWa00,rec_air_yds_per_rec,,,,,,
player,201809230htx,nyg,GallWa00,rec_yac,0,,,,,
player,201809230htx,nyg,GallWa00,rec_yac_per_rec,,,,,,
player,201809230htx,nyg,GallWa00,rec_broken_tackles,0,,,,,
player,201809230htx,nyg,GallWa00,rec_broken_tackles_per_rec,,,,,,
player,201809230htx,nyg,GallWa00,rec_drops,0,,,,,
player,201809230htx,nyg,GallWa00,rec_drop_pct,0.0,,,,,
player,201809230htx,htx,HopkDe00,targets,10,,,,,
player,201809230htx,htx,HopkDe00,rec,6,,,,,
player,201809230htx,htx,HopkDe00,rec_yds,86,,,,,
player,201809230htx,htx,HopkDe00,rec_first_down,5,,,,,
player,201809230htx,htx,HopkDe00,rec_air_yds,71,,,,,
player,201809230htx,htx,HopkDe00,rec_air_yds_per_rec,11.8,,,,,
player,201809230htx,htx,HopkDe00,rec_yac,15,,,,,
player,201809230htx,htx,HopkDe00,rec_yac_per_rec,2.5,,,,,
player,201809230htx,htx,HopkDe00,rec_broken_tackles,0,,,,,
player,201809230htx,htx,HopkDe00,rec_broken_tackles_per_rec,,,,,,
player,201809230htx,htx,HopkDe00,rec_drops,0,,,,,
player,201809230htx,htx,HopkDe00,rec_drop_pct,0.0,,,,,
player,201809230htx,htx,FullWi01,targets,11,,,,,
player,201809230htx,htx,FullWi01,rec,5,,,,,
player,201809230htx,htx,FullWi01,rec_yds,101,,,,,
player,201809230htx,htx,FullWi01,rec_first_down,5,,,,,
player,201809230htx,htx,FullWi01,rec_air_yds,58,,,,,
player,201809230htx,htx,FullWi01,rec_air_yds_per_rec,11.6,,,,,
player,201809230htx,htx,FullWi01,rec_yac,43,,,,,
player,201809230htx,htx,FullWi01,rec_yac_per_rec,8.6,,,,,
player,201809230htx,htx,FullWi01,rec_broken_tackles,2,,,,,
player,201809230htx,htx,FullWi01,rec_broken_tackles_per_rec,2.5,,,,,
player,201809230htx,htx,FullWi01,rec_drops,0,,,,,
player,201809230htx,htx,FullWi01,rec_drop_pct,0.0,,,,,
player,201809230htx,htx,MillLa01,targets,6,,,,,
player,201809230htx,htx,MillLa01,rec,5,,,,,
player,201809230htx,htx,MillLa01,rec_yds,41,,,,,
player,201809230htx,htx,MillLa01,rec_first_down,2,,,,,
player,201809230htx,htx,MillLa01,rec_air_yds,10,,,,,
player,201809230htx,htx,MillLa01,rec_air_yds_per_rec,2.0,,,,,
player,201809230htx,htx,MillLa01,rec_yac,31,,,,,
player,201809230htx,htx,MillLa01,rec_yac_per_rec,6.2,,,,,
player,201809230htx,htx,MillLa01,rec_broken_tackles,1,,,,,
player,201809230htx,htx,MillLa01,rec_broken_tackles_per_rec,5.0,,,,,
player,201809230htx,htx,MillLa01,rec_drops,0,,,,,
player,201809230htx,htx,MillLa01,rec_drop_pct,0.0,,,,,
player,201809230htx,htx,GrifRy00,targets,4,,,,,
player,201809230htx,htx,GrifRy00,rec,2,,,,,
player,201809230htx,htx,GrifRy00,rec_yds,44,,,,,
player,201809230htx,htx,GrifRy00,rec_first_down,1,,,,,
player,201809230htx,htx,GrifRy00,rec_air_yds,31,,,,,
player,201809230htx,htx,GrifRy00,rec_air_yds_per_rec,15.5,,,,,
player,201809230htx,htx,GrifRy00,rec_yac,13,,,,,
player,201809230htx,htx,GrifRy00,rec_yac_per_rec,6.5,,,,,
player,201809230htx,htx,GrifRy00,rec_broken_tackles,0,,,,,
player,201809230htx,htx,GrifRy00,rec_broken_tackles_per_rec,,,,,,
player,201809230htx,htx,GrifRy00,rec_drops,0,,,,,
player,201809230htx,htx,GrifRy00,rec_drop_pct,0.0,,,,,
player,201809230htx,htx,ThomJo05,targets,2,,,,,
player,201809230htx,htx,ThomJo05,rec,2,,,,,
