game,2018,8,20181028,201810280ram,gnb,"Green Bay Packers",27,ram,"Los Angeles Rams",29
player,201810280ram,ram,RobeNi00,qb_hits,0,,,,,
player,201810280ram,ram,RobeNi00,fumbles_rec,0,,,,,
player,201810280ram,ram,RobeNi00,fumbles_rec_yds,0,,,,,
player,201810280ram,ram,RobeNi00,fumbles_rec_td,0,,,,,
player,201810280ram,ram,RobeNi00,fumbles_forced,0,,,,,
player,201810280ram,ram,BrocMi00,def_int,0,,,,,
player,201810280ram,ram,BrocMi00,def_int_yds,0,,,,,
player,201810280ram,ram,BrocMi00,def_int_td,0,,,,,
player,201810280ram,ram,BrocMi00,def_int_long,0,,,,,
player,201810280ram,ram,BrocMi00,pass_defended,0,,,,,
player,201810280ram,ram,BrocMi00,sacks,0.0,,,,,
player,201810280ram,ram,BrocMi00,tackles_combined,2,,,,,
player,201810280ram,ram,BrocMi00,tackles_solo,2,,,,,
player,201810280ram,ram,BrocMi00,tackles_assists,0,,,,,
player,201810280ram,ram,BrocMi00,tackles_loss,1,,,,,
player,201810280ram,ram,BrocMi00,qb_hits,0,,,,,
player,201810280ram,ram,BrocMi00,fumbles_rec,0,,,,,
player,201810280ram,ram,BrocMi00,fumbles_rec_yds,0,,,,,
player,201810280ram,ram,BrocMi00,fumbles_rec_td,0,,,,,
player,201810280ram,ram,BrocMi00,fumbles_forced,0,,,,,
player,201810280ram,ram,SuhxNd99,def_int,0,,,,,
player,201810280ram,ram,SuhxNd99,def_int_yds,0,,,,,
player,201810280ram,ram,SuhxNd99,def_int_td,0,,,,,
player,201810280ram,ram,SuhxNd99,def_int_long,0,,,,,
player,201810280ram,ram,SuhxNd99,pass_defended,0,,,,,
player,201810280ram,ram,SuhxNd99,sacks,0.0,,,,,
player,201810280ram,ram,SuhxNd99,tackles_combined,2,,,,,
player,201810280ram,ram,SuhxNd99,tackles_solo,2,,,,,
player,201810280ram,ram,SuhxNd99,tackles_assists,0,,,,,
player,201810280ram,ram,SuhxNd99,tackles_loss,0,,,,,
player,201810280ram,ram,SuhxNd99,qb_hits,1,,,,,
player,201810280ram,ram,SuhxNd99,fumbles_rec,0,,,,,
player,201810280ram,ram,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201810280ram,ram,SuhxNd99,fumbles_rec_td,0,,,,,
player,201810280ram,ram,SuhxNd99,fumbles_forced,0,,,,,
player,201810280ram,ram,WilsRa00,def_int,0,,,,,
player,201810280ram,ram,WilsRa00,def_int_yds,0,,,,,
player,201810280ram,ram,WilsRa00,def_int_td,0,,,,,
player,201810280ram,ram,WilsRa00,def_int_long,0,,,,,
player,201810280ram,ram,WilsRa00,pass_defended,0,,,,,
player,201810280ram,ram,WilsRa00,sacks,0.0,,,,,
player,201810280ram,ram,WilsRa00,tackles_combined,2,,,,,
player,201810280ram,ram,WilsRa00,tackles_solo,2,,,,,
player,201810280ram,ram,WilsRa00,tackles_assists,0,,,,,
player,201810280ram,ram,WilsRa00,tackles_loss,0,,,,,
player,201810280ram,ram,WilsRa00,qb_hits,0,,,,,
player,201810280ram,ram,WilsRa00,fumbles_rec,1,,,,,
player,201810280ram,ram,WilsRa00,fumbles_rec_yds,0,,,,,
player,201810280ram,ram,WilsRa00,fumbles_rec_td,0,,,,,
player,201810280ram,ram,WilsRa00,fumbles_forced,1,,,,,
player,201810280ram,ram,ChriMa00,def_int,0,,,,,
player,201810280ram,ram,ChriMa00,def_int_yds,0,,,,,
player,201810280ram,ram,ChriMa00,def_int_td,0,,,,,
player,201810280ram,ram,ChriMa00,def_int_long,0,,,,,
player,201810280ram,ram,ChriMa00,pass_defended,0,,,,,
player,201810280ram,ram,ChriMa00,sacks,0.0,,,,,
player,201810280ram,ram,ChriMa00,tackles_combined,1,,,,,
player,201810280ram,ram,ChriMa00,tackles_solo,0,,,,,
player,201810280ram,ram,ChriMa00,tackles_assists,1,,,,,
player,201810280ram,ram,ChriMa00,tackles_loss,0,,,,,
player,201810280ram,ram,ChriMa00,qb_hits,0,,,,,
player,201810280ram,ram,ChriMa00,fumbles_rec,0,,,,,
player,201810280ram,ram,ChriMa00,fumbles_rec_yds,0,,,,,
player,201810280ram,ram,ChriMa00,fumbles_rec_td,0,,,,,
player,201810280ram,ram,ChriMa00,fumbles_forced,0,,,,,
player,201810280ram,ram,HillTr01,def_int,0,,,,,
player,201810280ram,ram,HillTr01,def_int_yds,0,,,,,
player,201810280ram,ram,HillTr01,def_int_td,0,,,,,
player,201810280ram,ram,HillTr01,def_int_long,0,,,,,
player,201810280ram,ram,HillTr01,pass_defended,1,,,,,
player,201810280ram,ram,HillTr01,sacks,0.0,,,,,
player,201810280ram,ram,HillTr01,tackles_combined,1,,,,,
player,201810280ram,ram,HillTr01,tackles_solo,1,,,,,
player,201810280ram,ram,HillTr01,tackles_assists,0,,,,,
player,201810280ram,ram,HillTr01,tackles_loss,0,,,,,
player,201810280ram,ram,HillTr01,qb_hits,0,,,,,
player,201810280ram,ram,HillTr01,fumbles_rec,0,,,,,
player,201810280ram,ram,HillTr01,fumbles_rec_yds,0,,,,,
player,201810280ram,ram,HillTr01,fumbles_rec_td,0,,,,,
player,201810280ram,ram,HillTr01,fumbles_forced,0,,,,,
player,201810280ram,ram,HodgKh00,def_int,0,,,,,
player,201810280ram,ram,HodgKh00,def_int_yds,0,,,,,
player,201810280ram,ram,HodgKh00,def_int_td,0,,,,,
player,201810280ram,ram,HodgKh00,def_int_long,0,,,,,
player,201810280ram,ram,HodgKh00,pass_defended,0,,,,,
player,201810280ram,ram,HodgKh00,sacks,0.0,,,,,
player,201810280ram,ram,HodgKh00,tackles_combined,1,,,,,
player,201810280ram,ram,HodgKh00,tackles_solo,0,,,,,
player,201810280ram,ram,HodgKh00,tackles_assists,1,,,,,
player,201810280ram,ram,HodgKh00,tackles_loss,0,,,,,
player,201810280ram,ram,HodgKh00,qb_hits,0,,,,,
player,201810280ram,ram,HodgKh00,fumbles_rec,0,,,,,
player,201810280ram,ram,HodgKh00,fumbles_rec_yds,0,,,,,
player,201810280ram,ram,HodgKh00,fumbles_rec_td,0,,,,,
player,201810280ram,ram,HodgKh00,fumbles_forced,0,,,,,
player,201810280ram,ram,LawlJu00,def_int,0,,,,,
player,201810280ram,ram,LawlJu00,def_int_yds,0,,,,,
player,201810280ram,ram,LawlJu00,def_int_td,0,,,,,
player,201810280ram,ram,LawlJu00,def_int_long,0,,,,,
player,201810280ram,ram,LawlJu00,pass_defended,0,,,,,
player,201810280ram,ram,LawlJu00,sacks,0.0,,,,,
player,201810280ram,ram,LawlJu00,tackles_combined,1,,,,,
player,201810280ram,ram,LawlJu00,tackles_solo,0,,,,,
player,201810280ram,ram,LawlJu00,tackles_assists,1,,,,,
player,201810280ram,ram,LawlJu00,tackles_loss,0,,,,,
player,201810280ram,ram,LawlJu00,qb_hits,0,,,,,
player,201810280ram,ram,LawlJu00,fumbles_rec,0,,,,,
player,201810280ram,ram,LawlJu00,fumbles_rec_yds,0,,,,,
player,201810280ram,ram,LawlJu00,fumbles_rec_td,0,,,,,
player,201810280ram,ram,LawlJu00,fumbles_forced,0,,,,,
player,201810280ram,ram,ShieSa00,def_int,0,,,,,
player,201810280ram,ram,ShieSa00,def_int_yds,0,,,,,
player,201810280ram,ram,ShieSa00,def_int_td,0,,,,,
player,201810280ram,ram,ShieSa00,def_int_long,0,,,,,
player,201810280ram,ram,ShieSa00,pass_defended,0,,,,,
player,201810280ram,ram,ShieSa00,sacks,0.0,,,,,
player,201810280ram,ram,ShieSa00,tackles_combined,1,,,,,
player,201810280ram,ram,ShieSa00,tackles_solo,0,,,,,
player,201810280ram,ram,ShieSa00,tackles_assists,1,,,,,
player,201810280ram,ram,ShieSa00,tackles_loss,0,,,,,
player,201810280ram,ram,ShieSa00,qb_hits,0,,,,,
player,201810280ram,ram,ShieSa00,fumbles_rec,0,,,,,
player,201810280ram,ram,ShieSa00,fumbles_rec_yds,0,,,,,
player,201810280ram,ram,ShieSa00,fumbles_rec_td,0,,,,,
player,201810280ram,ram,ShieSa00,fumbles_forced,0,,,,,
player,201810280ram,ram,LongMa00,def_int,0,,,,,
player,201810280ram,ram,LongMa00,def_int_yds,0,,,,,
player,201810280ram,ram,LongMa00,def_int_td,0,,,,,
player,201810280ram,ram,LongMa00,def_int_long,0,,,,,
player,201810280ram,ram,LongMa00,pass_defended,0,,,,,
player,201810280ram,ram,LongMa00,sacks,0.0,,,,,
player,201810280ram,ram,LongMa00,tackles_combined,0,,,,,
player,201810280ram,ram,LongMa00,tackles_solo,0,,,,,
player,201810280ram,ram,LongMa00,tackles_assists,0,,,,,
player,201810280ram,ram,LongMa00,tackles_loss,0,,,,,
player,201810280ram,ram,LongMa00,qb_hits,2,,,,,
player,201810280ram,ram,LongMa00,fumbles_rec,0,,,,,
player,201810280ram,ram,LongMa00,fumbles_rec_yds,0,,,,,
player,201810280ram,ram,LongMa00,fumbles_rec_td,0,,,,,
player,201810280ram,ram,LongMa00,fumbles_forced,0,,,,,
player,201810280ram,gnb,WillTr99,kick_ret,0,,,,,
player,201810280ram,gnb,WillTr99,kick_ret_yds,0,,,,,
player,201810280ram,gnb,WillTr99,kick_ret_yds_per_ret,,,,,,
player,201810280ram,gnb,WillTr99,kick_ret_td,0,,,,,
player,201810280ram,gnb,WillTr99,kick_ret_long,0,,,,,
player,201810280ram,gnb,WillTr99,punt_ret,1,,,,,
player,201810280ram,gnb,WillTr99,punt_ret_yds,13,,,,,
player,201810280ram,gnb,WillTr99,punt_ret_yds_per_ret,13.0,,,,,
player,201810280ram,gnb,WillTr99,punt_ret_td,0,,,,,
player,201810280ram,gnb,WillTr99,punt_ret_long,13,,,,,
player,201810280ram,gnb,MontTy01,kick_ret,3,,,,,
player,201810280ram,gnb,MontTy01,kick_ret_yds,68,,,,,
player,201810280ram,gnb,MontTy01,kick_ret_yds_per_ret,22.7,,,,,
player,201810280ram,gnb,MontTy01,kick_ret_td,0,,,,,
player,201810280ram,gnb,MontTy01,kick_ret_long,27,,,,,
player,201810280ram,gnb,MontTy01,punt_ret,0,,,,,
player,201810280ram,gnb,MontTy01,punt_ret_yds,0,,,,,
player,201810280ram,gnb,MontTy01,punt_ret_yds_per_ret,,,,,,
player,201810280ram,gnb,MontTy01,punt_ret_td,0,,,,,
player,201810280ram,gnb,MontTy01,punt_ret_long,0,,,,,
player,201810280ram,ram,NatsJo00,kick_ret,1,,,,,
player,201810280ram,ram,NatsJo00,kick_ret_yds,9,,,,,
player,201810280ram,ram,NatsJo00,kick_ret_yds_per_ret,9.0,,,,,
player,201810280ram,ram,NatsJo00,kick_ret_td,0,,,,,
player,201810280ram,ram,NatsJo00,kick_ret_long,9,,,,,
player,201810280ram,ram,NatsJo00,punt_ret,2,,,,,
player,201810280ram,ram,NatsJo00,punt_ret_yds,2,,,,,
player,201810280ram,ram,NatsJo00,punt_ret_yds_per_ret,1.0,,,,,
player,201810280ram,ram,NatsJo00,punt_ret_td,0,,,,,
player,201810280ram,ram,NatsJo00,punt_ret_long,2,,,,,
player,201810280ram,ram,CounBl00,kick_ret,3,,,,,
player,201810280ram,ram,CounBl00,kick_ret_yds,55,,,,,
player,201810280ram,ram,CounBl00,kick_ret_yds_per_ret,18.3,,,,,
player,201810280ram,ram,CounBl00,kick_ret_td,0,,,,,
player,201810280ram,ram,CounBl00,kick_ret_long,25,,,,,
player,201810280ram,ram,CounBl00,punt_ret,0,,,,,
player,201810280ram,ram,CounBl00,punt_ret_yds,0,,,,,
player,201810280ram,ram,CounBl00,punt_ret_yds_per_ret,,,,,,
player,201810280ram,ram,CounBl00,punt_ret_td,0,,,,,
player,201810280ram,ram,CounBl00,punt_ret_long,0,,,,,
player,201810280ram,gnb,CrosMa20,xpm,3,,,,,
player,201810280ram,gnb,CrosMa20,xpa,3,,,,,
player,201810280ram,gnb,CrosMa20,fgm,2,,,,,
player,201810280ram,gnb,CrosMa20,fga,2,,,,,
player,201810280ram,gnb,CrosMa20,punt,0,,,,,
player,201810280ram,gnb,CrosMa20,punt_yds,0,,,,,
player,201810280ram,gnb,CrosMa20,punt_yds_per_punt,,,,,,
player,201810280ram,gnb,CrosMa20,punt_long,0,,,,,
player,201810280ram,gnb,ScotJK00,xpm,,,,,,
player,201810280ram,gnb,ScotJK00,xpa,,,,,,
player,201810280ram,gnb,ScotJK00,fgm,,,,,,
player,201810280ram,gnb,ScotJK00,fga,,,,,,
player,201810280ram,gnb,ScotJK00,punt,5,,,,,
player,201810280ram,gnb,ScotJK00,punt_yds,214,,,,,
player,201810280ram,gnb,ScotJK00,punt_yds_per_punt,42.8,,,,,
player,201810280ram,gnb,ScotJK00,punt_long,55,,,,,
player,201810280ram,ram,ZuerGr00,xpm,1,,,,,
player,201810280ram,ram,ZuerGr00,xpa,1,,,,,
player,201810280ram,ram,ZuerGr00,fgm,2,,,,,
player,201810280ram,ram,ZuerGr00,fga,2,,,,,
player,201810280ram,ram,ZuerGr00,punt,0,,,,,
player,201810280ram,ram,ZuerGr00,punt_yds,0,,,,,
player,201810280ram,ram,ZuerGr00,punt_yds_per_punt,,,,,,
player,201810280ram,ram,ZuerGr00,punt_long,0,,,,,
player,201810280ram,ram,HekkJo00,xpm,,,,,,
player,201810280ram,ram,HekkJo00,xpa,,,,,,
player,201810280ram,ram,HekkJo00,fgm,,,,,,
player,201810280ram,ram,HekkJo00,fga,,,,,,
player,201810280ram,ram,HekkJo00,punt,7,,,,,
player,201810280ram,ram,HekkJo00,punt_yds,316,,,,,
player,201810280ram,ram,HekkJo00,punt_yds_per_punt,45.1,,,,,
player,201810280ram,ram,HekkJo00,punt_long,52,,,,,
player,201810280ram,gnb,RodgAa00,pass_cmp,18,,,,,
player,201810280ram,gnb,RodgAa00,pass_att,30,,,,,
player,201810280ram,gnb,RodgAa00,pass_yds,286,,,,,
player,201810280ram,gnb,RodgAa00,pass_first_down,11,,,,,
player,201810280ram,gnb,RodgAa00,pass_air_yds,170,,,,,
player,201810280ram,gnb,RodgAa00,pass_air_yds_per_cmp,9.4,,,,,
player,201810280ram,gnb,RodgAa00,pass_air_yds_per_att,5.7,,,,,
player,201810280ram,gnb,RodgAa00,pass_tgt_yds_per_att,8.6,,,,,
player,201810280ram,gnb,RodgAa00,pass_yac,116,,,,,
player,201810280ram,gnb,RodgAa00,pass_yac_per_cmp,6.4,,,,,
player,201810280ram,gnb,RodgAa00,pass_drops,0,,,,,
player,201810280ram,gnb,RodgAa00,pass_drop_pct,0.0,,,,,
player,201810280ram,gnb,RodgAa00,pass_poor_throws,8,,,,,
player,201810280ram,gnb,RodgAa00,pass_poor_throw_pct,26.7,,,,,
player,201810280ram,gnb,RodgAa00,pass_blitzed,10,,,,,
player,201810280ram,gnb,RodgAa00,pass_hurried,6,,,,,
player,201810280ram,gnb,RodgAa00,pass_hits,5,,,,,
player,201810280ram,gnb,RodgAa00,rush_scrambles,1,,,,,
player,201810280ram,gnb,RodgAa00,rush_scrambles_yds_per_att,5.0,,,,,
player,201810280ram,ram,GoffJa00,pass_cmp,19,,,,,
player,201810280ram,ram,GoffJa00,pass_att,35,,,,,
player,201810280ram,ram,GoffJa00,pass_yds,295,,,,,
player,201810280ram,ram,GoffJa00,pass_first_down,17,,,,,
player,201810280ram,ram,GoffJa00,pass_air_yds,179,,,,,
player,201810280ram,ram,GoffJa00,pass_air_yds_per_cmp,9.4,,,,,
player,201810280ram,ram,GoffJa00,pass_air_yds_per_att,5.1,,,,,
player,201810280ram,ram,GoffJa00,pass_tgt_yds_per_att,11.4,,,,,
player,201810280ram,ram,GoffJa00,pass_yac,116,,,,,
player,201810280ram,ram,GoffJa00,pass_yac_per_cmp,6.1,,,,,
player,201810280ram,ram,GoffJa00,pass_drops,1,,,,,
player,201810280ram,ram,GoffJa00,pass_drop_pct,2.9,,,,,
player,201810280ram,ram,GoffJa00,pass_poor_throws,4,,,,,
player,201810280ram,ram,GoffJa00,pass_poor_throw_pct,11.4,,,,,
player,201810280ram,ram,GoffJa00,pass_blitzed,15,,,,,
player,201810280ram,ram,GoffJa00,pass_hurried,12,,,,,
player,201810280ram,ram,GoffJa00,pass_hits,3,,,,,
player,201810280ram,ram,GoffJa00,rush_scrambles,3,,,,,
player,201810280ram,ram,GoffJa00,rush_scrambles_yds_per_att,4.0,,,,,
player,201810280ram,ram,HekkJo00,pass_cmp,1,,,,,
player,201810280ram,ram,HekkJo00,pass_att,1,,,,,
player,201810280ram,ram,HekkJo00,pass_yds,12,,,,,
player,201810280ram,ram,HekkJo00,pass_first_down,1,,,,,
player,201810280ram,ram,HekkJo00,pass_air_yds,6,,,,,
player,201810280ram,ram,HekkJo00,pass_air_yds_per_cmp,6.0,,,,,
player,201810280ram,ram,HekkJo00,pass_air_yds_per_att,6.0,,,,,
player,201810280ram,ram,HekkJo00,pass_tgt_yds_per_att,6.0,,,,,
player,201810280ram,ram,HekkJo00,pass_yac,6,,,,,
player,201810280ram,ram,HekkJo00,pass_yac_per_cmp,6.0,,,,,
player,201810280ram,ram,HekkJo00,pass_drops,0,,,,,
player,201810280ram,ram,HekkJo00,pass_drop_pct,0.0,,,,,
player,201810280ram,ram,HekkJo00,pass_poor_throws,0,,,,,
player,201810280ram,ram,HekkJo00,pass_poor_throw_pct,0.0,,,,,
player,201810280ram,ram,HekkJo00,pass_blitzed,0,,,,,
player,201810280ram,ram,HekkJo00,pass_hurried,0,,,,,
player,201810280ram,ram,HekkJo00,pass_hits,0,,,,,
player,201810280ram,ram,HekkJo00,rush_scrambles,0,,,,,
player,201810280ram,ram,HekkJo00,rush_scrambles_yds_per_att,,,,,,
player,201810280ram,gnb,JoneAa00,rush_att,12,,,,,
player,201810280ram,gnb,JoneAa00,rush_yds,86,,,,,
player,201810280ram,gnb,JoneAa00,rush_first_down,4,,,,,
player,201810280ram,gnb,JoneAa00,rush_yds_before_contact,56,,,,,
player,201810280ram,gnb,JoneAa00,rush_yds_bc_per_rush,4.7,,,,,
player,201810280ram,gnb,JoneAa00,rush_yac,30,,,,,
player,201810280ram,gnb,JoneAa00,rush_yac_per_rush,2.5,,,,,
player,201810280ram,gnb,JoneAa00,rush_broken_tackles,1,,,,,
player,201810280ram,gnb,JoneAa00,rush_broken_tackles_per_rush,12.0,,,,,
player,201810280ram,gnb,WillJa06,rush_att,4,,,,,
player,201810280ram,gnb,WillJa06,rush_yds,9,,,,,
player,201810280ram,gnb,WillJa06,rush_first_down,1,,,,,
player,201810280ram,gnb,WillJa06,rush_yds_before_contact,1,,,,,
player,201810280ram,gnb,WillJa06,rush_yds_bc_per_rush,0.3,,,,,
player,201810280ram,gnb,WillJa06,rush_yac,8,,,,,
player,201810280ram,gnb,WillJa06,rush_yac_per_rush,2.0,,,,,
player,201810280ram,gnb,WillJa06,rush_broken_tackles,0,,,,,
player,201810280ram,gnb,WillJa06,rush_broken_tackles_per_rush,,,,,,
player,201810280ram,gnb,MontTy01,rush_att,2,,,,,
player,201810280ram,gnb,MontTy01,rush_yds,6,,,,,
player,201810280ram,gnb,MontTy01,rush_first_down,,,,,,
player,201810280ram,gnb,MontTy01,rush_yds_before_contact,1,,,,,
player,201810280ram,gnb,MontTy01,rush_yds_bc_per_rush,0.5,,,,,
player,201810280ram,gnb,MontTy01,rush_yac,5,,,,,
player,201810280ram,gnb,MontTy01,rush_yac_per_rush,2.5,,,,,
player,201810280ram,gnb,MontTy01,rush_broken_tackles,0,,,,,
player,201810280ram,gnb,MontTy01,rush_broken_tackles_per_rush,,,,,,
player,201810280ram,gnb,RodgAa00,rush_att,1,,,,,
player,201810280ram,gnb,RodgAa00,rush_yds,5,,,,,
player,201810280ram,gnb,RodgAa00,rush_first_down,0,,,,,
player,201810280ram,gnb,RodgAa00,rush_yds_before_contact,3,,,,,
player,201810280ram,gnb,RodgAa00,rush_yds_bc_per_rush,3.0,,,,,
player,201810280ram,gnb,RodgAa00,rush_yac,2,,,,,
player,201810280ram,gnb,RodgAa00,rush_yac_per_rush,2.0,,,,,
player,201810280ram,gnb,RodgAa00,rush_broken_tackles,0,,,,,
player,201810280ram,gnb,RodgAa00,rush_broken_tackles_per_rush,,,,,,
player,201810280ram,ram,GurlTo01,rush_att,25,,,,,
player,201810280ram,ram,GurlTo01,rush_yds,114,,,,,
player,201810280ram,ram,GurlTo01,rush_first_down,4,,,,,
player,201810280ram,ram,GurlTo01,rush_yds_before_contact,57,,,,,
player,201810280ram,ram,GurlTo01,rush_yds_bc_per_rush,2.3,,,,,
player,201810280ram,ram,GurlTo01,rush_yac,57,,,,,
player,201810280ram,ram,GurlTo01,rush_yac_per_rush,2.3,,,,,
player,201810280ram,ram,GurlTo01,rush_broken_tackles,2,,,,,
player,201810280ram,ram,GurlTo01,rush_broken_tackles_per_rush,12.5,,,,,
player,201810280ram,ram,GoffJa00,rush_att,5,,,,,
player,201810280ram,ram,GoffJa00,rush_yds,7,,,,,
player,201810280ram,ram,GoffJa00,rush_first_down,0,,,,,
player,201810280ram,ram,GoffJa00,rush_yds_before_contact,5,,,,,
player,201810280ram,ram,GoffJa00,rush_yds_bc_per_rush,1.0,,,,,
player,201810280ram,ram,GoffJa00,rush_yac,2,,,,,
player,201810280ram,ram,GoffJa00,rush_yac_per_rush,0.4,,,,,
player,201810280ram,ram,GoffJa00,rush_broken_tackles,0,,,,,
player,201810280ram,ram,GoffJa00,rush_broken_tackles_per_rush,,,,,,
player,201810280ram,ram,CookBr00,rush_att,2,,,,,
player,201810280ram,ram,CookBr00,rush_yds,9,,,,,
player,201810280ram,ram,CookBr00,rush_first_down,0,,,,,
player,201810280ram,ram,CookBr00,rush_yds_before_contact,7,,,,,
player,201810280ram,ram,CookBr00,rush_yds_bc_per_rush,3.5,,,,,
player,201810280ram,ram,CookBr00,rush_yac,2,,,,,
player,201810280ram,ram,CookBr00,rush_yac_per_rush,1.0,,,,,
player,201810280ram,ram,CookBr00,rush_broken_tackles,0,,,,,
player,201810280ram,ram,CookBr00,rush_broken_tackles_per_rush,,,,,,
player,201810280ram,ram,BrowMa03,rush_att,1,,,,,
player,201810280ram,ram,BrowMa03,rush_yds,7,,,,,
player,201810280ram,ram,BrowMa03,rush_first_down,,,,,,
player,201810280ram,ram,BrowMa03,rush_yds_before_contact,3,,,,,
player,201810280ram,ram,BrowMa03,rush_yds_bc_per_rush,3.0,,,,,
player,201810280ram,ram,BrowMa03,rush_yac,4,,,,,
player,201810280ram,ram,BrowMa03,rush_yac_per_rush,4.0,,,,,
player,201810280ram,ram,BrowMa03,rush_broken_tackles,0,,,,,
player,201810280ram,ram,BrowMa03,rush_broken_tackles_per_rush,,,,,,
player,201810280ram,ram,ReynJo00,rush_att,1,,,,,
player,201810280ram,ram,ReynJo00,rush_yds,-2,,,,,
player,201810280ram,ram,ReynJo00,rush_first_down,0,,,,,
player,201810280ram,ram,ReynJo00,rush_yds_before_contact,-2,,,,,
player,201810280ram,ram,ReynJo00,rush_yds_bc_per_rush,-2.0,,,,,
player,201810280ram,ram,ReynJo00,rush_yac,0,,,,,
player,201810280ram,ram,ReynJo00,rush_yac_per_rush,0.0,,,,,
player,201810280ram,ram,ReynJo00,rush_broken_tackles,0,,,,,
player,201810280ram,ram,ReynJo00,rush_broken_tackles_per_rush,,,,,,
player,201810280ram,gnb,AdamDa01,targets,7,,,,,
player,201810280ram,gnb,AdamDa01,rec,5,,,,,
player,201810280ram,gnb,AdamDa01,rec_yds,133,,,,,
player,201810280ram,gnb,AdamDa01,rec_first_down,4,,,,,
player,201810280ram,gnb,AdamDa01,rec_air_yds,94,,,,,
player,201810280ram,gnb,AdamDa01,rec_air_yds_per_rec,18.8,,,,,
player,201810280ram,gnb,AdamDa01,rec_yac,39,,,,,
player,201810280ram,gnb,AdamDa01,rec_yac_per_rec,7.8,,,,,
player,201810280ram,gnb,AdamDa01,rec_broken_tackles,0,,,,,
player,201810280ram,gnb,AdamDa01,rec_broken_tackles_per_rec,,,,,,
player,201810280ram,gnb,AdamDa01,rec_drops,0,,,,,
player,201810280ram,gnb,AdamDa01,rec_drop_pct,0.0,,,,,
player,201810280ram,gnb,CobbRa00,targets,5,,,,,
player,201810280ram,gnb,CobbRa00,rec,4,,,,,
player,201810280ram,gnb,CobbRa00,rec_yds,40,,,,,
player,201810280ram,gnb,CobbRa00,rec_first_down,3,,,,,
player,201810280ram,gnb,CobbRa00,rec_air_yds,9,,,,,
player,201810280ram,gnb,CobbRa00,rec_air_yds_per_rec,2.3,,,,,
player,201810280ram,gnb,CobbRa00,rec_yac,31,,,,,
player,201810280ram,gnb,CobbRa00,rec_yac_per_rec,7.8,,,,,
player,201810280ram,gnb,CobbRa00,rec_broken_tackles,0,,,,,
player,201810280ram,gnb,CobbRa00,rec_broken_tackles_per_rec,,,,,,
player,201810280ram,gnb,CobbRa00,rec_drops,0,,,,,
player,201810280ram,gnb,CobbRa00,rec_drop_pct,0.0,,,,,
player,201810280ram,gnb,ValdMa00,targets,5,,,,,
player,201810280ram,gnb,ValdMa00,rec,2,,,,,
player,201810280ram,gnb,ValdMa00,rec_yds,45,,,,,
player,201810280ram,gnb,ValdMa00,rec_first_down,1,,,,,
player,201810280ram,gnb,ValdMa00,rec_air_yds,25,,,,,
player,201810280ram,gnb,ValdMa00,rec_air_yds_per_rec,12.5,,,,,
player,201810280ram,gnb,ValdMa00,rec_yac,20,,,,,
player,201810280ram,gnb,ValdMa00,rec_yac_per_rec,10.0,,,,,
player,201810280ram,gnb,ValdMa00,rec_broken_tackles,0,,,,,
player,201810280ram,gnb,ValdMa00,rec_broken_tackles_per_rec,,,,,,
player,201810280ram,gnb,ValdMa00,rec_drops,0,,,,,
player,201810280ram,gnb,ValdMa00,rec_drop_pct,0.0,,,,,
player,201810280ram,gnb,St.BEq00,targets,2,,,,,
player,201810280ram,gnb,St.BEq00,rec,2,,,,,
player,201810280ram,gnb,St.BEq00,rec_yds,31,,,,,
player,201810280ram,gnb,St.BEq00,rec_first_down,1,,,,,
player,201810280ram,gnb,St.BEq00,rec_air_yds,22,,,,,
player,201810280ram,gnb,St.BEq00,rec_air_yds_per_rec,11.0,,,,,
player,201810280ram,gnb,St.BEq00,rec_yac,9,,,,,
player,201810280ram,gnb,St.BEq00,rec_yac_per_rec,4.5,,,,,
player,201810280ram,gnb,St.BEq00,rec_broken_tackles,0,,,,,
player,201810280ram,gnb,St.BEq00,rec_broken_tackles_per_rec,,,,,,
player,201810280ram,gnb,St.BEq00,rec_drops,0,,,,,
player,201810280ram,gnb,St.BEq00,rec_drop_pct,0.0,,,,,
player,201810280ram,gnb,JoneAa00,targets,2,,,,,
player,201810280ram,gnb,JoneAa00,rec,2,,,,,
player,201810280ram,gnb,JoneAa00,rec_yds,0,,,,,
player,201810280ram,gnb,JoneAa00,rec_first_down,0,,,,,
player,201810280ram,gnb,JoneAa00,rec_air_yds,-3,,,,,
player,201810280ram,gnb,JoneAa00,rec_air_yds_per_rec,-1.5,,,,,
player,201810280ram,gnb,JoneAa00,rec_yac,3,,,,,
player,201810280ram,gnb,JoneAa00,rec_yac_per_rec,1.5,,,,,
player,201810280ram,gnb,JoneAa00,rec_broken_tackles,0,,,,,
player,201810280ram,gnb,JoneAa00,rec_broken_tackles_per_rec,,,,,,
player,201810280ram,gnb,JoneAa00,rec_drops,0,,,,,
player,201810280ram,gnb,JoneAa00,rec_drop_pct,0.0,,,,,
player,201810280ram,gnb,MontTy01,targets,2,,,,,
player,201810280ram,gnb,MontTy01,rec,1,,,,,
player,201810280ram,gnb,MontTy01,rec_yds,2,,,,,
player,201810280ram,gnb,MontTy01,rec_first_down,,,,,,
player,201810280ram,gnb,MontTy01,rec_air_yds,-1,,,,,
player,201810280ram,gnb,MontTy01,rec_air_yds_per_rec,-1.0,,,,,
player,201810280ram,gnb,MontTy01,rec_yac,3,,,,,
