game,2018,13,20181129,201811290dal,nor,"New Orleans Saints",10,dal,"Dallas Cowboys",13
player,201811290dal,dal,WillCo00,pos,G,,,,,
player,201811290dal,dal,WillCo00,offense,2,,,,,
player,201811290dal,dal,WillCo00,off_pct,3%,,,,,
player,201811290dal,dal,WillCo00,defense,0,,,,,
player,201811290dal,dal,WillCo00,def_pct,0%,,,,,
player,201811290dal,dal,WillCo00,special_teams,0,,,,,
player,201811290dal,dal,WillCo00,st_pct,0%,,,,,
player,201811290dal,dal,LenoLa00,pos,WR,,,,,
player,201811290dal,dal,LenoLa00,offense,1,,,,,
player,201811290dal,dal,LenoLa00,off_pct,1%,,,,,
player,201811290dal,dal,LenoLa00,defense,0,,,,,
player,201811290dal,dal,LenoLa00,def_pct,0%,,,,,
player,201811290dal,dal,LenoLa00,special_teams,13,,,,,
player,201811290dal,dal,LenoLa00,st_pct,65%,,,,,
player,201811290dal,dal,HeatJe00,pos,SS,,,,,
player,201811290dal,dal,HeatJe00,offense,0,,,,,
player,201811290dal,dal,HeatJe00,off_pct,0%,,,,,
player,201811290dal,dal,HeatJe00,defense,52,,,,,
player,201811290dal,dal,HeatJe00,def_pct,100%,,,,,
player,201811290dal,dal,HeatJe00,special_teams,14,,,,,
player,201811290dal,dal,HeatJe00,st_pct,70%,,,,,
player,201811290dal,dal,JoneBy00,pos,CB,,,,,
player,201811290dal,dal,JoneBy00,offense,0,,,,,
player,201811290dal,dal,JoneBy00,off_pct,0%,,,,,
player,201811290dal,dal,JoneBy00,defense,52,,,,,
player,201811290dal,dal,JoneBy00,def_pct,100%,,,,,
player,201811290dal,dal,JoneBy00,special_teams,11,,,,,
player,201811290dal,dal,JoneBy00,st_pct,55%,,,,,
player,201811290dal,dal,AwuzCh00,pos,CB,,,,,
player,201811290dal,dal,AwuzCh00,offense,0,,,,,
player,201811290dal,dal,AwuzCh00,off_pct,0%,,,,,
player,201811290dal,dal,AwuzCh00,defense,52,,,,,
player,201811290dal,dal,AwuzCh00,def_pct,100%,,,,,
player,201811290dal,dal,AwuzCh00,special_teams,4,,,,,
player,201811290dal,dal,AwuzCh00,st_pct,20%,,,,,
player,201811290dal,dal,SmitJa05,pos,LB,,,,,
player,201811290dal,dal,SmitJa05,offense,0,,,,,
player,201811290dal,dal,SmitJa05,off_pct,0%,,,,,
player,201811290dal,dal,SmitJa05,defense,52,,,,,
player,201811290dal,dal,SmitJa05,def_pct,100%,,,,,
player,201811290dal,dal,SmitJa05,special_teams,3,,,,,
player,201811290dal,dal,SmitJa05,st_pct,15%,,,,,
player,201811290dal,dal,WoodXa00,pos,FS,,,,,
player,201811290dal,dal,WoodXa00,offense,0,,,,,
player,201811290dal,dal,WoodXa00,off_pct,0%,,,,,
player,201811290dal,dal,WoodXa00,defense,52,,,,,
player,201811290dal,dal,WoodXa00,def_pct,100%,,,,,
player,201811290dal,dal,WoodXa00,special_teams,2,,,,,
player,201811290dal,dal,WoodXa00,st_pct,10%,,,,,
player,201811290dal,dal,VandLe00,pos,LB,,,,,
player,201811290dal,dal,VandLe00,offense,0,,,,,
player,201811290dal,dal,VandLe00,off_pct,0%,,,,,
player,201811290dal,dal,VandLe00,defense,44,,,,,
player,201811290dal,dal,VandLe00,def_pct,85%,,,,,
player,201811290dal,dal,VandLe00,special_teams,7,,,,,
player,201811290dal,dal,VandLe00,st_pct,35%,,,,,
player,201811290dal,dal,CollMa00,pos,DT,,,,,
player,201811290dal,dal,CollMa00,offense,0,,,,,
player,201811290dal,dal,CollMa00,off_pct,0%,,,,,
player,201811290dal,dal,CollMa00,defense,42,,,,,
player,201811290dal,dal,CollMa00,def_pct,81%,,,,,
player,201811290dal,dal,CollMa00,special_teams,4,,,,,
player,201811290dal,dal,CollMa00,st_pct,20%,,,,,
player,201811290dal,dal,LawrDe00,pos,DE,,,,,
player,201811290dal,dal,LawrDe00,offense,0,,,,,
player,201811290dal,dal,LawrDe00,off_pct,0%,,,,,
player,201811290dal,dal,LawrDe00,defense,41,,,,,
player,201811290dal,dal,LawrDe00,def_pct,79%,,,,,
player,201811290dal,dal,LawrDe00,special_teams,4,,,,,
player,201811290dal,dal,LawrDe00,st_pct,20%,,,,,
player,201811290dal,dal,CrawTy00,pos,DE,,,,,
player,201811290dal,dal,CrawTy00,offense,0,,,,,
player,201811290dal,dal,CrawTy00,off_pct,0%,,,,,
player,201811290dal,dal,CrawTy00,defense,40,,,,,
player,201811290dal,dal,CrawTy00,def_pct,77%,,,,,
player,201811290dal,dal,CrawTy00,special_teams,4,,,,,
player,201811290dal,dal,CrawTy00,st_pct,20%,,,,,
player,201811290dal,dal,BrowAn02,pos,CB,,,,,
player,201811290dal,dal,BrowAn02,offense,0,,,,,
player,201811290dal,dal,BrowAn02,off_pct,0%,,,,,
player,201811290dal,dal,BrowAn02,defense,38,,,,,
player,201811290dal,dal,BrowAn02,def_pct,73%,,,,,
player,201811290dal,dal,BrowAn02,special_teams,3,,,,,
player,201811290dal,dal,BrowAn02,st_pct,15%,,,,,
player,201811290dal,dal,WoodAn02,pos,NT,,,,,
player,201811290dal,dal,WoodAn02,offense,0,,,,,
player,201811290dal,dal,WoodAn02,off_pct,0%,,,,,
player,201811290dal,dal,WoodAn02,defense,31,,,,,
player,201811290dal,dal,WoodAn02,def_pct,60%,,,,,
player,201811290dal,dal,WoodAn02,special_teams,0,,,,,
player,201811290dal,dal,WoodAn02,st_pct,0%,,,,,
player,201811290dal,dal,GregRa00,pos,DE,,,,,
player,201811290dal,dal,GregRa00,offense,0,,,,,
player,201811290dal,dal,GregRa00,off_pct,0%,,,,,
player,201811290dal,dal,GregRa00,defense,24,,,,,
player,201811290dal,dal,GregRa00,def_pct,46%,,,,,
player,201811290dal,dal,GregRa00,special_teams,3,,,,,
player,201811290dal,dal,GregRa00,st_pct,15%,,,,,
player,201811290dal,dal,WilsDa02,pos,LB,,,,,
player,201811290dal,dal,WilsDa02,offense,0,,,,,
player,201811290dal,dal,WilsDa02,off_pct,0%,,,,,
player,201811290dal,dal,WilsDa02,defense,14,,,,,
player,201811290dal,dal,WilsDa02,def_pct,27%,,,,,
player,201811290dal,dal,WilsDa02,special_teams,17,,,,,
player,201811290dal,dal,WilsDa02,st_pct,85%,,,,,
player,201811290dal,dal,ArmsDo00,pos,DE,,,,,
player,201811290dal,dal,ArmsDo00,offense,0,,,,,
player,201811290dal,dal,ArmsDo00,off_pct,0%,,,,,
player,201811290dal,dal,ArmsDo00,defense,11,,,,,
player,201811290dal,dal,ArmsDo00,def_pct,21%,,,,,
player,201811290dal,dal,ArmsDo00,special_teams,4,,,,,
player,201811290dal,dal,ArmsDo00,st_pct,20%,,,,,
player,201811290dal,dal,RossDa02,pos,DT,,,,,
player,201811290dal,dal,RossDa02,offense,0,,,,,
player,201811290dal,dal,RossDa02,off_pct,0%,,,,,
player,201811290dal,dal,RossDa02,defense,11,,,,,
player,201811290dal,dal,RossDa02,def_pct,21%,,,,,
player,201811290dal,dal,RossDa02,special_teams,0,,,,,
player,201811290dal,dal,RossDa02,st_pct,0%,,,,,
player,201811290dal,dal,CharTa00,pos,DE,,,,,
player,201811290dal,dal,CharTa00,offense,0,,,,,
player,201811290dal,dal,CharTa00,off_pct,0%,,,,,
player,201811290dal,dal,CharTa00,defense,4,,,,,
player,201811290dal,dal,CharTa00,def_pct,8%,,,,,
player,201811290dal,dal,CharTa00,special_teams,0,,,,,
player,201811290dal,dal,CharTa00,st_pct,0%,,,,,
player,201811290dal,dal,ReidCa00,pos,DT,,,,,
player,201811290dal,dal,ReidCa00,offense,0,,,,,
player,201811290dal,dal,ReidCa00,off_pct,0%,,,,,
player,201811290dal,dal,ReidCa00,defense,4,,,,,
player,201811290dal,dal,ReidCa00,def_pct,8%,,,,,
player,201811290dal,dal,ReidCa00,special_teams,0,,,,,
player,201811290dal,dal,ReidCa00,st_pct,0%,,,,,
player,201811290dal,dal,MarcJu00,pos,LB,,,,,
player,201811290dal,dal,MarcJu00,offense,0,,,,,
player,201811290dal,dal,MarcJu00,off_pct,0%,,,,,
player,201811290dal,dal,MarcJu00,defense,0,,,,,
player,201811290dal,dal,MarcJu00,def_pct,0%,,,,,
player,201811290dal,dal,MarcJu00,special_teams,10,,,,,
player,201811290dal,dal,MarcJu00,st_pct,50%,,,,,
player,201811290dal,dal,FrazKa00,pos,SS,,,,,
player,201811290dal,dal,FrazKa00,offense,0,,,,,
player,201811290dal,dal,FrazKa00,off_pct,0%,,,,,
player,201811290dal,dal,FrazKa00,defense,0,,,,,
player,201811290dal,dal,FrazKa00,def_pct,0%,,,,,
player,201811290dal,dal,FrazKa00,special_teams,10,,,,,
player,201811290dal,dal,FrazKa00,st_pct,50%,,,,,
player,201811290dal,dal,MaheBr01,pos,K,,,,,
player,201811290dal,dal,MaheBr01,offense,0,,,,,
player,201811290dal,dal,MaheBr01,off_pct,0%,,,,,
player,201811290dal,dal,MaheBr01,defense,0,,,,,
player,201811290dal,dal,MaheBr01,def_pct,0%,,,,,
player,201811290dal,dal,MaheBr01,special_teams,7,,,,,
player,201811290dal,dal,MaheBr01,st_pct,35%,,,,,
player,201811290dal,dal,ThomJo04,pos,LB,,,,,
player,201811290dal,dal,ThomJo04,offense,0,,,,,
player,201811290dal,dal,ThomJo04,off_pct,0%,,,,,
player,201811290dal,dal,ThomJo04,defense,0,,,,,
player,201811290dal,dal,ThomJo04,def_pct,0%,,,,,
player,201811290dal,dal,ThomJo04,special_teams,7,,,,,
player,201811290dal,dal,ThomJo04,st_pct,35%,,,,,
player,201811290dal,dal,ThomDa05,pos,FS,,,,,
player,201811290dal,dal,ThomDa05,offense,0,,,,,
player,201811290dal,dal,ThomDa05,off_pct,0%,,,,,
player,201811290dal,dal,ThomDa05,defense,0,,,,,
player,201811290dal,dal,ThomDa05,def_pct,0%,,,,,
player,201811290dal,dal,ThomDa05,special_teams,6,,,,,
player,201811290dal,dal,ThomDa05,st_pct,30%,,,,,
player,201811290dal,dal,JoneCh02,pos,P,,,,,
player,201811290dal,dal,JoneCh02,offense,0,,,,,
player,201811290dal,dal,JoneCh02,off_pct,0%,,,,,
player,201811290dal,dal,JoneCh02,defense,0,,,,,
player,201811290dal,dal,JoneCh02,def_pct,0%,,,,,
player,201811290dal,dal,JoneCh02,special_teams,6,,,,,
player,201811290dal,dal,JoneCh02,st_pct,30%,,,,,
player,201811290dal,dal,LadoL.20,pos,LS,,,,,
player,201811290dal,dal,LadoL.20,offense,0,,,,,
player,201811290dal,dal,LadoL.20,off_pct,0%,,,,,
player,201811290dal,dal,LadoL.20,defense,0,,,,,
player,201811290dal,dal,LadoL.20,def_pct,0%,,,,,
player,201811290dal,dal,LadoL.20,special_teams,6,,,,,
player,201811290dal,dal,LadoL.20,st_pct,30%,,,,,
player,201811290dal,dal,RedmAd00,pos,G,,,,,
player,201811290dal,dal,RedmAd00,offense,0,,,,,
player,201811290dal,dal,RedmAd00,off_pct,0%,,,,,
player,201811290dal,dal,RedmAd00,defense,0,,,,,
player,201811290dal,dal,RedmAd00,def_pct,0%,,,,,
player,201811290dal,dal,RedmAd00,special_teams,3,,,,,
player,201811290dal,dal,RedmAd00,st_pct,15%,,,,,
player,201811290dal,nor,PeatAn00,pos,T,,,,,
player,201811290dal,nor,PeatAn00,offense,52,,,,,
player,201811290dal,nor,PeatAn00,off_pct,100%,,,,,
player,201811290dal,nor,PeatAn00,defense,0,,,,,
player,201811290dal,nor,PeatAn00,def_pct,0%,,,,,
player,201811290dal,nor,PeatAn00,special_teams,2,,,,,
player,201811290dal,nor,PeatAn00,st_pct,10%,,,,,
player,201811290dal,nor,RamcRy00,pos,T,,,,,
player,201811290dal,nor,RamcRy00,offense,52,,,,,
player,201811290dal,nor,RamcRy00,off_pct,100%,,,,,
player,201811290dal,nor,RamcRy00,defense,0,,,,,
player,201811290dal,nor,RamcRy00,def_pct,0%,,,,,
player,201811290dal,nor,RamcRy00,special_teams,2,,,,,
player,201811290dal,nor,RamcRy00,st_pct,10%,,,,,
player,201811290dal,nor,WarfLa00,pos,G,,,,,
player,201811290dal,nor,WarfLa00,offense,52,,,,,
player,201811290dal,nor,WarfLa00,off_pct,100%,,,,,
player,201811290dal,nor,WarfLa00,defense,0,,,,,
player,201811290dal,nor,WarfLa00,def_pct,0%,,,,,
player,201811290dal,nor,WarfLa00,special_teams,2,,,,,
player,201811290dal,nor,WarfLa00,st_pct,10%,,,,,
player,201811290dal,nor,UngeMa20,pos,C,,,,,
player,201811290dal,nor,UngeMa20,offense,52,,,,,
player,201811290dal,nor,UngeMa20,off_pct,100%,,,,,
player,201811290dal,nor,UngeMa20,defense,0,,,,,
player,201811290dal,nor,UngeMa20,def_pct,0%,,,,,
player,201811290dal,nor,UngeMa20,special_teams,2,,,,,
player,201811290dal,nor,UngeMa20,st_pct,10%,,,,,
player,201811290dal,nor,BushJe20,pos,G,,,,,
player,201811290dal,nor,BushJe20,offense,52,,,,,
player,201811290dal,nor,BushJe20,off_pct,100%,,,,,
player,201811290dal,nor,BushJe20,defense,0,,,,,
player,201811290dal,nor,BushJe20,def_pct,0%,,,,,
player,201811290dal,nor,BushJe20,special_teams,2,,,,,
player,201811290dal,nor,BushJe20,st_pct,10%,,,,,
player,201811290dal,nor,BreeDr00,pos,QB,,,,,
player,201811290dal,nor,BreeDr00,offense,52,,,,,
player,201811290dal,nor,BreeDr00,off_pct,100%,,,,,
player,201811290dal,nor,BreeDr00,defense,0,,,,,
player,201811290dal,nor,BreeDr00,def_pct,0%,,,,,
player,201811290dal,nor,BreeDr00,special_teams,0,,,,,
player,201811290dal,nor,BreeDr00,st_pct,0%,,,,,
player,201811290dal,nor,ThomMi05,pos,WR,,,,,
player,201811290dal,nor,ThomMi05,offense,51,,,,,
player,201811290dal,nor,ThomMi05,off_pct,98%,,,,,
player,201811290dal,nor,ThomMi05,defense,0,,,,,
player,201811290dal,nor,ThomMi05,def_pct,0%,,,,,
player,201811290dal,nor,ThomMi05,special_teams,0,,,,,
player,201811290dal,nor,ThomMi05,st_pct,0%,,,,,
player,201811290dal,nor,SmitTr03,pos,WR,,,,,
player,201811290dal,nor,SmitTr03,offense,44,,,,,
player,201811290dal,nor,SmitTr03,off_pct,85%,,,,,
player,201811290dal,nor,SmitTr03,defense,0,,,,,
player,201811290dal,nor,SmitTr03,def_pct,0%,,,,,
player,201811290dal,nor,SmitTr03,special_teams,0,,,,,
player,201811290dal,nor,SmitTr03,st_pct,0%,,,,,
player,201811290dal,nor,KamaAl00,pos,RB,,,,,
player,201811290dal,nor,KamaAl00,offense,36,,,,,
player,201811290dal,nor,KamaAl00,off_pct,69%,,,,,
player,201811290dal,nor,KamaAl00,defense,0,,,,,
player,201811290dal,nor,KamaAl00,def_pct,0%,,,,,
player,201811290dal,nor,KamaAl00,special_teams,3,,,,,
player,201811290dal,nor,KamaAl00,st_pct,15%,,,,,
player,201811290dal,nor,KirkKe00,pos,WR,,,,,
player,201811290dal,nor,KirkKe00,offense,27,,,,,
player,201811290dal,nor,KirkKe00,off_pct,52%,,,,,
player,201811290dal,nor,KirkKe00,defense,0,,,,,
player,201811290dal,nor,KirkKe00,def_pct,0%,,,,,
player,201811290dal,nor,KirkKe00,special_teams,5,,,,,
player,201811290dal,nor,KirkKe00,st_pct,25%,,,,,
player,201811290dal,nor,HillJo02,pos,TE,,,,,
player,201811290dal,nor,HillJo02,offense,26,,,,,
player,201811290dal,nor,HillJo02,off_pct,50%,,,,,
player,201811290dal,nor,HillJo02,defense,0,,,,,
player,201811290dal,nor,HillJo02,def_pct,0%,,,,,
player,201811290dal,nor,HillJo02,special_teams,0,,,,,
player,201811290dal,nor,HillJo02,st_pct,0%,,,,,
player,201811290dal,nor,IngrMa01,pos,RB,,,,,
player,201811290dal,nor,IngrMa01,offense,21,,,,,
player,201811290dal,nor,IngrMa01,off_pct,40%,,,,,
player,201811290dal,nor,IngrMa01,defense,0,,,,,
player,201811290dal,nor,IngrMa01,def_pct,0%,,,,,
player,201811290dal,nor,IngrMa01,special_teams,0,,,,,
player,201811290dal,nor,IngrMa01,st_pct,0%,,,,,
player,201811290dal,nor,WatsBe00,pos,TE,,,,,
player,201811290dal,nor,WatsBe00,offense,20,,,,,
player,201811290dal,nor,WatsBe00,off_pct,38%,,,,,
player,201811290dal,nor,WatsBe00,defense,0,,,,,
player,201811290dal,nor,WatsBe00,def_pct,0%,,,,,
player,201811290dal,nor,WatsBe00,special_teams,0,,,,,
player,201811290dal,nor,WatsBe00,st_pct,0%,,,,,
player,201811290dal,nor,CarrAu00,pos,WR,,,,,
player,201811290dal,nor,CarrAu00,offense,14,,,,,
player,201811290dal,nor,CarrAu00,off_pct,27%,,,,,
player,201811290dal,nor,CarrAu00,defense,0,,,,,
player,201811290dal,nor,CarrAu00,def_pct,0%,,,,,
player,201811290dal,nor,CarrAu00,special_teams,0,,,,,
player,201811290dal,nor,CarrAu00,st_pct,0%,,,,,
player,201811290dal,nor,ArnoDa00,pos,TE,,,,,
player,201811290dal,nor,ArnoDa00,offense,12,,,,,
player,201811290dal,nor,ArnoDa00,off_pct,23%,,,,,
player,201811290dal,nor,ArnoDa00,defense,0,,,,,
player,201811290dal,nor,ArnoDa00,def_pct,0%,,,,,
player,201811290dal,nor,ArnoDa00,special_teams,0,,,,,
player,201811290dal,nor,ArnoDa00,st_pct,0%,,,,,
player,201811290dal,nor,HillTa00,pos,QB,,,,,
player,201811290dal,nor,HillTa00,offense,7,,,,,
player,201811290dal,nor,HillTa00,off_pct,13%,,,,,
player,201811290dal,nor,HillTa00,defense,0,,,,,
player,201811290dal,nor,HillTa00,def_pct,0%,,,,,
player,201811290dal,nor,HillTa00,special_teams,18,,,,,
player,201811290dal,nor,HillTa00,st_pct,90%,,,,,
player,201811290dal,nor,LineZa01,pos,FB,,,,,
player,201811290dal,nor,LineZa01,offense,1,,,,,
player,201811290dal,nor,LineZa01,off_pct,2%,,,,,
player,201811290dal,nor,LineZa01,defense,0,,,,,
player,201811290dal,nor,LineZa01,def_pct,0%,,,,,
player,201811290dal,nor,LineZa01,special_teams,9,,,,,
player,201811290dal,nor,LineZa01,st_pct,45%,,,,,
player,201811290dal,nor,OlaxMi00,pos,T,,,,,
player,201811290dal,nor,OlaxMi00,offense,1,,,,,
player,201811290dal,nor,OlaxMi00,off_pct,2%,,,,,
player,201811290dal,nor,OlaxMi00,defense,0,,,,,
player,201811290dal,nor,OlaxMi00,def_pct,0%,,,,,
player,201811290dal,nor,OlaxMi00,special_teams,2,,,,,
player,201811290dal,nor,OlaxMi00,st_pct,10%,,,,,
player,201811290dal,nor,WillMa06,pos,FS,,,,,
player,201811290dal,nor,WillMa06,offense,0,,,,,
player,201811290dal,nor,WillMa06,off_pct,0%,,,,,
player,201811290dal,nor,WillMa06,defense,71,,,,,
player,201811290dal,nor,WillMa06,def_pct,100%,,,,,
player,201811290dal,nor,WillMa06,special_teams,6,,,,,
player,201811290dal,nor,WillMa06,st_pct,30%,,,,,
player,201811290dal,nor,LattMa01,pos,CB,,,,,
player,201811290dal,nor,LattMa01,offense,0,,,,,
player,201811290dal,nor,LattMa01,off_pct,0%,,,,,
player,201811290dal,nor,LattMa01,defense,71,,,,,
player,201811290dal,nor,LattMa01,def_pct,100%,,,,,
player,201811290dal,nor,LattMa01,special_teams,3,,,,,
player,201811290dal,nor,LattMa01,st_pct,15%,,,,,
player,201811290dal,nor,ApplEl00,pos,CB,,,,,
player,201811290dal,nor,ApplEl00,offense,0,,,,,
player,201811290dal,nor,ApplEl00,off_pct,0%,,,,,
player,201811290dal,nor,ApplEl00,defense,71,,,,,
player,201811290dal,nor,ApplEl00,def_pct,100%,,,,,
player,201811290dal,nor,ApplEl00,special_teams,0,,,,,
player,201811290dal,nor,ApplEl00,st_pct,0%,,,,,
player,201811290dal,nor,DaviDe00,pos,LB,,,,,
player,201811290dal,nor,DaviDe00,offense,0,,,,,
player,201811290dal,nor,DaviDe00,off_pct,0%,,,,,
player,201811290dal,nor,DaviDe00,defense,71,,,,,
player,201811290dal,nor,DaviDe00,def_pct,100%,,,,,
player,201811290dal,nor,DaviDe00,special_teams,0,,,,,
player,201811290dal,nor,DaviDe00,st_pct,0%,,,,,
player,201811290dal,nor,JordCa00,pos,DE,,,,,
player,201811290dal,nor,JordCa00,offense,0,,,,,
player,201811290dal,nor,JordCa00,off_pct,0%,,,,,
player,201811290dal,nor,JordCa00,defense,66,,,,,
player,201811290dal,nor,JordCa00,def_pct,93%,,,,,
player,201811290dal,nor,JordCa00,special_teams,3,,,,,
player,201811290dal,nor,JordCa00,st_pct,15%,,,,,
player,201811290dal,nor,BellVo00,pos,SS,,,,,
player,201811290dal,nor,BellVo00,offense,0,,,,,
player,201811290dal,nor,BellVo00,off_pct,0%,,,,,
player,201811290dal,nor,BellVo00,defense,53,,,,,
player,201811290dal,nor,BellVo00,def_pct,75%,,,,,
player,201811290dal,nor,BellVo00,special_teams,3,,,,,
player,201811290dal,nor,BellVo00,st_pct,15%,,,,,
player,201811290dal,nor,WillP.00,pos,CB,,,,,
player,201811290dal,nor,WillP.00,offense,0,,,,,
player,201811290dal,nor,WillP.00,off_pct,0%,,,,,
player,201811290dal,nor,WillP.00,defense,53,,,,,
player,201811290dal,nor,WillP.00,def_pct,75%,,,,,
player,201811290dal,nor,WillP.00,special_teams,0,,,,,
player,201811290dal,nor,WillP.00,st_pct,0%,,,,,
player,201811290dal,nor,KleiAJ00,pos,LB,,,,,
player,201811290dal,nor,KleiAJ00,offense,0,,,,,
player,201811290dal,nor,KleiAJ00,off_pct,0%,,,,,
player,201811290dal,nor,KleiAJ00,defense,51,,,,,
player,201811290dal,nor,KleiAJ00,def_pct,72%,,,,,
player,201811290dal,nor,KleiAJ00,special_teams,12,,,,,
player,201811290dal,nor,KleiAJ00,st_pct,60%,,,,,
player,201811290dal,nor,OkafAl00,pos,DE,,,,,
player,201811290dal,nor,OkafAl00,offense,0,,,,,
player,201811290dal,nor,OkafAl00,off_pct,0%,,,,,
player,201811290dal,nor,OkafAl00,defense,49,,,,,
player,201811290dal,nor,OkafAl00,def_pct,69%,,,,,
player,201811290dal,nor,OkafAl00,special_teams,6,,,,,
player,201811290dal,nor,OkafAl00,st_pct,30%,,,,,
player,201811290dal,nor,RankSh00,pos,DT,,,,,
player,201811290dal,nor,RankSh00,offense,0,,,,,
player,201811290dal,nor,RankSh00,off_pct,0%,,,,,
player,201811290dal,nor,RankSh00,defense,45,,,,,
player,201811290dal,nor,RankSh00,def_pct,63%,,,,,
player,201811290dal,nor,RankSh00,special_teams,0,,,,,
player,201811290dal,nor,RankSh00,st_pct,0%,,,,,
player,201811290dal,nor,AnzaAl00,pos,LB,,,,,
player,201811290dal,nor,AnzaAl00,offense,0,,,,,
player,201811290dal,nor,AnzaAl00,off_pct,0%,,,,,
player,201811290dal,nor,AnzaAl00,defense,41,,,,,
player,201811290dal,nor,AnzaAl00,def_pct,58%,,,,,
player,201811290dal,nor,AnzaAl00,special_teams,9,,,,,
player,201811290dal,nor,AnzaAl00,st_pct,45%,,,,,
player,201811290dal,nor,DaviTy01,pos,NT,,,,,
player,201811290dal,nor,DaviTy01,offense,0,,,,,
player,201811290dal,nor,DaviTy01,off_pct,0%,,,,,
player,201811290dal,nor,DaviTy01,defense,40,,,,,
player,201811290dal,nor,DaviTy01,def_pct,56%,,,,,
player,201811290dal,nor,DaviTy01,special_teams,5,,,,,
player,201811290dal,nor,DaviTy01,st_pct,25%,,,,,
player,201811290dal,nor,OnyeDa00,pos,DT,,,,,
player,201811290dal,nor,OnyeDa00,offense,0,,,,,
player,201811290dal,nor,OnyeDa00,off_pct,0%,,,,,
player,201811290dal,nor,OnyeDa00,defense,37,,,,,
player,201811290dal,nor,OnyeDa00,def_pct,52%,,,,,
player,201811290dal,nor,OnyeDa00,special_teams,6,,,,,
player,201811290dal,nor,OnyeDa00,st_pct,30%,,,,,
player,201811290dal,nor,DaveMa00,pos,DE,,,,,
player,201811290dal,nor,DaveMa00,offense,0,,,,,
player,201811290dal,nor,DaveMa00,off_pct,0%,,,,,
player,201811290dal,nor,DaveMa00,defense,27,,,,,
player,201811290dal,nor,DaveMa00,def_pct,38%,,,,,
player,201811290dal,nor,DaveMa00,special_teams,3,,,,,
player,201811290dal,nor,DaveMa00,st_pct,15%,,,,,
player,201811290dal,nor,ColeKu99,pos,SS,,,,,
player,201811290dal,nor,ColeKu99,offense,0,,,,,
player,201811290dal,nor,ColeKu99,off_pct,0%,,,,,
player,201811290dal,nor,ColeKu99,defense,18,,,,,
player,201811290dal,nor,ColeKu99,def_pct,25%,,,,,
player,201811290dal,nor,ColeKu99,special_teams,3,,,,,
player,201811290dal,nor,ColeKu99,st_pct,15%,,,,,
player,201811290dal,nor,StalTa00,pos,NT,,,,,
player,201811290dal,nor,StalTa00,offense,0,,,,,
player,201811290dal,nor,StalTa00,off_pct,0%,,,,,
player,201811290dal,nor,StalTa00,defense,17,,,,,
player,201811290dal,nor,StalTa00,def_pct,24%,,,,,
player,201811290dal,nor,StalTa00,special_teams,0,,,,,
player,201811290dal,nor,StalTa00,st_pct,0%,,,,,
player,201811290dal,nor,RobiJo01,pos,FS,,,,,
player,201811290dal,nor,RobiJo01,offense,0,,,,,
player,201811290dal,nor,RobiJo01,off_pct,0%,,,,,
player,201811290dal,nor,RobiJo01,defense,0,,,,,
player,201811290dal,nor,RobiJo01,def_pct,0%,,,,,
player,201811290dal,nor,RobiJo01,special_teams,18,,,,,
player,201811290dal,nor,RobiJo01,st_pct,90%,,,,,
player,201811290dal,nor,RobeCr00,pos,LB,,,,,
player,201811290dal,nor,RobeCr00,offense,0,,,,,
player,201811290dal,nor,RobeCr00,off_pct,0%,,,,,
player,201811290dal,nor,RobeCr00,defense,0,,,,,
player,201811290dal,nor,RobeCr00,def_pct,0%,,,,,
player,201811290dal,nor,RobeCr00,special_teams,18,,,,,
player,201811290dal,nor,RobeCr00,st_pct,90%,,,,,
player,201811290dal,nor,BanjCh00,pos,FS,,,,,
player,201811290dal,nor,BanjCh00,offense,0,,,,,
player,201811290dal,nor,BanjCh00,off_pct,0%,,,,,
player,201811290dal,nor,BanjCh00,defense,0,,,,,
player,201811290dal,nor,BanjCh00,def_pct,0%,,,,,
player,201811290dal,nor,BanjCh00,special_teams,15,,,,,
player,201811290dal,nor,BanjCh00,st_pct,75%,,,,,
player,201811290dal,nor,BiegVi00,pos,LB,,,,,
player,201811290dal,nor,BiegVi00,offense,0,,,,,
player,201811290dal,nor,BiegVi00,off_pct,0%,,,,,
player,201811290dal,nor,BiegVi00,defense,0,,,,,
player,201811290dal,nor,BiegVi00,def_pct,0%,,,,,
player,201811290dal,nor,BiegVi00,special_teams,15,,,,,
player,201811290dal,nor,BiegVi00,st_pct,75%,,,,,
player,201811290dal,nor,HardJu01,pos,CB,,,,,
player,201811290dal,nor,HardJu01,offense,0,,,,,
player,201811290dal,nor,HardJu01,off_pct,0%,,,,,
player,201811290dal,nor,HardJu01,defense,0,,,,,
player,201811290dal,nor,HardJu01,def_pct,0%,,,,,
player,201811290dal,nor,HardJu01,special_teams,15,,,,,
player,201811290dal,nor,HardJu01,st_pct,75%,,,,,
player,201811290dal,nor,WashDw00,pos,RB,,,,,
player,201811290dal,nor,WashDw00,offense,0,,,,,
player,201811290dal,nor,WashDw00,off_pct,0%,,,,,
player,201811290dal,nor,WashDw00,defense,0,,,,,
player,201811290dal,nor,WashDw00,def_pct,0%,,,,,
player,201811290dal,nor,WashDw00,special_teams,12,,,,,
player,201811290dal,nor,WashDw00,st_pct,60%,,,,,
player,201811290dal,nor,WoodZa00,pos,LS,,,,,
player,201811290dal,nor,WoodZa00,offense,0,,,,,
player,201811290dal,nor,WoodZa00,off_pct,0%,,,,,
