game,2018,7,20181021,201810210sdg,oti,"Tennessee Titans",19,sdg,"Los Angeles Chargers",20
player,201810210sdg,oti,DaviCo03,defense,0,,,,,
player,201810210sdg,oti,DaviCo03,def_pct,0%,,,,,
player,201810210sdg,oti,DaviCo03,special_teams,0,,,,,
player,201810210sdg,oti,DaviCo03,st_pct,0%,,,,,
player,201810210sdg,oti,SharTa00,pos,WR,,,,,
player,201810210sdg,oti,SharTa00,offense,56,,,,,
player,201810210sdg,oti,SharTa00,off_pct,79%,,,,,
player,201810210sdg,oti,SharTa00,defense,0,,,,,
player,201810210sdg,oti,SharTa00,def_pct,0%,,,,,
player,201810210sdg,oti,SharTa00,special_teams,1,,,,,
player,201810210sdg,oti,SharTa00,st_pct,4%,,,,,
player,201810210sdg,oti,SmitJo01,pos,TE,,,,,
player,201810210sdg,oti,SmitJo01,offense,56,,,,,
player,201810210sdg,oti,SmitJo01,off_pct,79%,,,,,
player,201810210sdg,oti,SmitJo01,defense,0,,,,,
player,201810210sdg,oti,SmitJo01,def_pct,0%,,,,,
player,201810210sdg,oti,SmitJo01,special_teams,0,,,,,
player,201810210sdg,oti,SmitJo01,st_pct,0%,,,,,
player,201810210sdg,oti,TaylTa00,pos,WR,,,,,
player,201810210sdg,oti,TaylTa00,offense,49,,,,,
player,201810210sdg,oti,TaylTa00,off_pct,69%,,,,,
player,201810210sdg,oti,TaylTa00,defense,0,,,,,
player,201810210sdg,oti,TaylTa00,def_pct,0%,,,,,
player,201810210sdg,oti,TaylTa00,special_teams,0,,,,,
player,201810210sdg,oti,TaylTa00,st_pct,0%,,,,,
player,201810210sdg,oti,LewiDi00,pos,RB,,,,,
player,201810210sdg,oti,LewiDi00,offense,45,,,,,
player,201810210sdg,oti,LewiDi00,off_pct,63%,,,,,
player,201810210sdg,oti,LewiDi00,defense,0,,,,,
player,201810210sdg,oti,LewiDi00,def_pct,0%,,,,,
player,201810210sdg,oti,LewiDi00,special_teams,0,,,,,
player,201810210sdg,oti,LewiDi00,st_pct,0%,,,,,
player,201810210sdg,oti,StocLu00,pos,TE,,,,,
player,201810210sdg,oti,StocLu00,offense,30,,,,,
player,201810210sdg,oti,StocLu00,off_pct,42%,,,,,
player,201810210sdg,oti,StocLu00,defense,0,,,,,
player,201810210sdg,oti,StocLu00,def_pct,0%,,,,,
player,201810210sdg,oti,StocLu00,special_teams,11,,,,,
player,201810210sdg,oti,StocLu00,st_pct,48%,,,,,
player,201810210sdg,oti,HenrDe00,pos,RB,,,,,
player,201810210sdg,oti,HenrDe00,offense,24,,,,,
player,201810210sdg,oti,HenrDe00,off_pct,34%,,,,,
player,201810210sdg,oti,HenrDe00,defense,0,,,,,
player,201810210sdg,oti,HenrDe00,def_pct,0%,,,,,
player,201810210sdg,oti,HenrDe00,special_teams,0,,,,,
player,201810210sdg,oti,HenrDe00,st_pct,0%,,,,,
player,201810210sdg,oti,FirkAn00,pos,TE,,,,,
player,201810210sdg,oti,FirkAn00,offense,15,,,,,
player,201810210sdg,oti,FirkAn00,off_pct,21%,,,,,
player,201810210sdg,oti,FirkAn00,defense,0,,,,,
player,201810210sdg,oti,FirkAn00,def_pct,0%,,,,,
player,201810210sdg,oti,FirkAn00,special_teams,8,,,,,
player,201810210sdg,oti,FirkAn00,st_pct,35%,,,,,
player,201810210sdg,oti,PruiMy00,pos,TE,,,,,
player,201810210sdg,oti,PruiMy00,offense,7,,,,,
player,201810210sdg,oti,PruiMy00,off_pct,10%,,,,,
player,201810210sdg,oti,PruiMy00,defense,0,,,,,
player,201810210sdg,oti,PruiMy00,def_pct,0%,,,,,
player,201810210sdg,oti,PruiMy00,special_teams,5,,,,,
player,201810210sdg,oti,PruiMy00,st_pct,22%,,,,,
player,201810210sdg,oti,BatsCa00,pos,WR,,,,,
player,201810210sdg,oti,BatsCa00,offense,6,,,,,
player,201810210sdg,oti,BatsCa00,off_pct,8%,,,,,
player,201810210sdg,oti,BatsCa00,defense,0,,,,,
player,201810210sdg,oti,BatsCa00,def_pct,0%,,,,,
player,201810210sdg,oti,BatsCa00,special_teams,0,,,,,
player,201810210sdg,oti,BatsCa00,st_pct,0%,,,,,
player,201810210sdg,oti,KellDe00,pos,T,,,,,
player,201810210sdg,oti,KellDe00,offense,5,,,,,
player,201810210sdg,oti,KellDe00,off_pct,7%,,,,,
player,201810210sdg,oti,KellDe00,defense,0,,,,,
player,201810210sdg,oti,KellDe00,def_pct,0%,,,,,
player,201810210sdg,oti,KellDe00,special_teams,4,,,,,
player,201810210sdg,oti,KellDe00,st_pct,17%,,,,,
player,201810210sdg,oti,FlueDa00,pos,RB,,,,,
player,201810210sdg,oti,FlueDa00,offense,3,,,,,
player,201810210sdg,oti,FlueDa00,off_pct,4%,,,,,
player,201810210sdg,oti,FlueDa00,defense,0,,,,,
player,201810210sdg,oti,FlueDa00,def_pct,0%,,,,,
player,201810210sdg,oti,FlueDa00,special_teams,14,,,,,
player,201810210sdg,oti,FlueDa00,st_pct,61%,,,,,
player,201810210sdg,oti,JennDa00,pos,WR,,,,,
player,201810210sdg,oti,JennDa00,offense,3,,,,,
player,201810210sdg,oti,JennDa00,off_pct,4%,,,,,
player,201810210sdg,oti,JennDa00,defense,0,,,,,
player,201810210sdg,oti,JennDa00,def_pct,0%,,,,,
player,201810210sdg,oti,JennDa00,special_teams,9,,,,,
player,201810210sdg,oti,JennDa00,st_pct,39%,,,,,
player,201810210sdg,oti,LewiKe00,pos,FS,,,,,
player,201810210sdg,oti,LewiKe00,offense,0,,,,,
player,201810210sdg,oti,LewiKe00,off_pct,0%,,,,,
player,201810210sdg,oti,LewiKe00,defense,44,,,,,
player,201810210sdg,oti,LewiKe00,def_pct,100%,,,,,
player,201810210sdg,oti,LewiKe00,special_teams,12,,,,,
player,201810210sdg,oti,LewiKe00,st_pct,52%,,,,,
player,201810210sdg,oti,JackAd00,pos,CB,,,,,
player,201810210sdg,oti,JackAd00,offense,0,,,,,
player,201810210sdg,oti,JackAd00,off_pct,0%,,,,,
player,201810210sdg,oti,JackAd00,defense,44,,,,,
player,201810210sdg,oti,JackAd00,def_pct,100%,,,,,
player,201810210sdg,oti,JackAd00,special_teams,7,,,,,
player,201810210sdg,oti,JackAd00,st_pct,30%,,,,,
player,201810210sdg,oti,RyanLo00,pos,CB,,,,,
player,201810210sdg,oti,RyanLo00,offense,0,,,,,
player,201810210sdg,oti,RyanLo00,off_pct,0%,,,,,
player,201810210sdg,oti,RyanLo00,defense,44,,,,,
player,201810210sdg,oti,RyanLo00,def_pct,100%,,,,,
player,201810210sdg,oti,RyanLo00,special_teams,3,,,,,
player,201810210sdg,oti,RyanLo00,st_pct,13%,,,,,
player,201810210sdg,oti,ByarKe01,pos,FS,,,,,
player,201810210sdg,oti,ByarKe01,offense,0,,,,,
player,201810210sdg,oti,ByarKe01,off_pct,0%,,,,,
player,201810210sdg,oti,ByarKe01,defense,44,,,,,
player,201810210sdg,oti,ByarKe01,def_pct,100%,,,,,
player,201810210sdg,oti,ByarKe01,special_teams,3,,,,,
player,201810210sdg,oti,ByarKe01,st_pct,13%,,,,,
player,201810210sdg,oti,WoodWe20,pos,LB,,,,,
player,201810210sdg,oti,WoodWe20,offense,0,,,,,
player,201810210sdg,oti,WoodWe20,off_pct,0%,,,,,
player,201810210sdg,oti,WoodWe20,defense,40,,,,,
player,201810210sdg,oti,WoodWe20,def_pct,91%,,,,,
player,201810210sdg,oti,WoodWe20,special_teams,1,,,,,
player,201810210sdg,oti,WoodWe20,st_pct,4%,,,,,
player,201810210sdg,oti,CaseJu00,pos,DT,,,,,
player,201810210sdg,oti,CaseJu00,offense,0,,,,,
player,201810210sdg,oti,CaseJu00,off_pct,0%,,,,,
player,201810210sdg,oti,CaseJu00,defense,36,,,,,
player,201810210sdg,oti,CaseJu00,def_pct,82%,,,,,
player,201810210sdg,oti,CaseJu00,special_teams,1,,,,,
player,201810210sdg,oti,CaseJu00,st_pct,4%,,,,,
player,201810210sdg,oti,BrowJa06,pos,LB,,,,,
player,201810210sdg,oti,BrowJa06,offense,0,,,,,
player,201810210sdg,oti,BrowJa06,off_pct,0%,,,,,
player,201810210sdg,oti,BrowJa06,defense,32,,,,,
player,201810210sdg,oti,BrowJa06,def_pct,73%,,,,,
player,201810210sdg,oti,BrowJa06,special_teams,6,,,,,
player,201810210sdg,oti,BrowJa06,st_pct,26%,,,,,
player,201810210sdg,oti,CorrKa00,pos,LB,,,,,
player,201810210sdg,oti,CorrKa00,offense,0,,,,,
player,201810210sdg,oti,CorrKa00,off_pct,0%,,,,,
player,201810210sdg,oti,CorrKa00,defense,31,,,,,
player,201810210sdg,oti,CorrKa00,def_pct,70%,,,,,
player,201810210sdg,oti,CorrKa00,special_teams,8,,,,,
player,201810210sdg,oti,CorrKa00,st_pct,35%,,,,,
player,201810210sdg,oti,OrakBr99,pos,LB,,,,,
player,201810210sdg,oti,OrakBr99,offense,0,,,,,
player,201810210sdg,oti,OrakBr99,off_pct,0%,,,,,
player,201810210sdg,oti,OrakBr99,defense,31,,,,,
player,201810210sdg,oti,OrakBr99,def_pct,70%,,,,,
player,201810210sdg,oti,OrakBr99,special_teams,1,,,,,
player,201810210sdg,oti,OrakBr99,st_pct,4%,,,,,
player,201810210sdg,oti,ButlMa01,pos,CB,,,,,
player,201810210sdg,oti,ButlMa01,offense,0,,,,,
player,201810210sdg,oti,ButlMa01,off_pct,0%,,,,,
player,201810210sdg,oti,ButlMa01,defense,29,,,,,
player,201810210sdg,oti,ButlMa01,def_pct,66%,,,,,
player,201810210sdg,oti,ButlMa01,special_teams,7,,,,,
player,201810210sdg,oti,ButlMa01,st_pct,30%,,,,,
player,201810210sdg,oti,JoneDa04,pos,DE,,,,,
player,201810210sdg,oti,JoneDa04,offense,0,,,,,
player,201810210sdg,oti,JoneDa04,off_pct,0%,,,,,
player,201810210sdg,oti,JoneDa04,defense,27,,,,,
player,201810210sdg,oti,JoneDa04,def_pct,61%,,,,,
player,201810210sdg,oti,JoneDa04,special_teams,4,,,,,
player,201810210sdg,oti,JoneDa04,st_pct,17%,,,,,
player,201810210sdg,oti,LandHa00,pos,LB,,,,,
player,201810210sdg,oti,LandHa00,offense,0,,,,,
player,201810210sdg,oti,LandHa00,off_pct,0%,,,,,
player,201810210sdg,oti,LandHa00,defense,23,,,,,
player,201810210sdg,oti,LandHa00,def_pct,52%,,,,,
player,201810210sdg,oti,LandHa00,special_teams,7,,,,,
player,201810210sdg,oti,LandHa00,st_pct,30%,,,,,
player,201810210sdg,oti,EvanRa01,pos,LB,,,,,
player,201810210sdg,oti,EvanRa01,offense,0,,,,,
player,201810210sdg,oti,EvanRa01,off_pct,0%,,,,,
player,201810210sdg,oti,EvanRa01,defense,18,,,,,
player,201810210sdg,oti,EvanRa01,def_pct,41%,,,,,
player,201810210sdg,oti,EvanRa01,special_teams,0,,,,,
player,201810210sdg,oti,EvanRa01,st_pct,0%,,,,,
player,201810210sdg,oti,JohnAu01,pos,NT,,,,,
player,201810210sdg,oti,JohnAu01,offense,0,,,,,
player,201810210sdg,oti,JohnAu01,off_pct,0%,,,,,
player,201810210sdg,oti,JohnAu01,defense,17,,,,,
player,201810210sdg,oti,JohnAu01,def_pct,39%,,,,,
player,201810210sdg,oti,JohnAu01,special_teams,8,,,,,
player,201810210sdg,oti,JohnAu01,st_pct,35%,,,,,
player,201810210sdg,oti,LogaBe00,pos,NT,,,,,
player,201810210sdg,oti,LogaBe00,offense,0,,,,,
player,201810210sdg,oti,LogaBe00,off_pct,0%,,,,,
player,201810210sdg,oti,LogaBe00,defense,12,,,,,
player,201810210sdg,oti,LogaBe00,def_pct,27%,,,,,
player,201810210sdg,oti,LogaBe00,special_teams,4,,,,,
player,201810210sdg,oti,LogaBe00,st_pct,17%,,,,,
player,201810210sdg,oti,FincSh00,pos,LB,,,,,
player,201810210sdg,oti,FincSh00,offense,0,,,,,
player,201810210sdg,oti,FincSh00,off_pct,0%,,,,,
player,201810210sdg,oti,FincSh00,defense,11,,,,,
player,201810210sdg,oti,FincSh00,def_pct,25%,,,,,
player,201810210sdg,oti,FincSh00,special_teams,15,,,,,
player,201810210sdg,oti,FincSh00,st_pct,65%,,,,,
player,201810210sdg,oti,KilgDa01,pos,NT,,,,,
player,201810210sdg,oti,KilgDa01,offense,0,,,,,
player,201810210sdg,oti,KilgDa01,off_pct,0%,,,,,
player,201810210sdg,oti,KilgDa01,defense,1,,,,,
player,201810210sdg,oti,KilgDa01,def_pct,2%,,,,,
player,201810210sdg,oti,KilgDa01,special_teams,4,,,,,
player,201810210sdg,oti,KilgDa01,st_pct,17%,,,,,
player,201810210sdg,oti,TrawBr00,pos,FS,,,,,
player,201810210sdg,oti,TrawBr00,offense,0,,,,,
player,201810210sdg,oti,TrawBr00,off_pct,0%,,,,,
player,201810210sdg,oti,TrawBr00,defense,0,,,,,
player,201810210sdg,oti,TrawBr00,def_pct,0%,,,,,
player,201810210sdg,oti,TrawBr00,special_teams,18,,,,,
player,201810210sdg,oti,TrawBr00,st_pct,78%,,,,,
player,201810210sdg,oti,BateDa00,pos,LB,,,,,
player,201810210sdg,oti,BateDa00,offense,0,,,,,
player,201810210sdg,oti,BateDa00,off_pct,0%,,,,,
player,201810210sdg,oti,BateDa00,defense,0,,,,,
player,201810210sdg,oti,BateDa00,def_pct,0%,,,,,
player,201810210sdg,oti,BateDa00,special_teams,18,,,,,
player,201810210sdg,oti,BateDa00,st_pct,78%,,,,,
player,201810210sdg,oti,SimsLe00,pos,CB,,,,,
player,201810210sdg,oti,SimsLe00,offense,0,,,,,
player,201810210sdg,oti,SimsLe00,off_pct,0%,,,,,
player,201810210sdg,oti,SimsLe00,defense,0,,,,,
player,201810210sdg,oti,SimsLe00,def_pct,0%,,,,,
player,201810210sdg,oti,SimsLe00,special_teams,14,,,,,
player,201810210sdg,oti,SimsLe00,st_pct,61%,,,,,
player,201810210sdg,oti,CruiDa00,pos,FS,,,,,
player,201810210sdg,oti,CruiDa00,offense,0,,,,,
player,201810210sdg,oti,CruiDa00,off_pct,0%,,,,,
player,201810210sdg,oti,CruiDa00,defense,0,,,,,
player,201810210sdg,oti,CruiDa00,def_pct,0%,,,,,
player,201810210sdg,oti,CruiDa00,special_teams,14,,,,,
player,201810210sdg,oti,CruiDa00,st_pct,61%,,,,,
player,201810210sdg,oti,SuccRy44,pos,K,,,,,
player,201810210sdg,oti,SuccRy44,offense,0,,,,,
player,201810210sdg,oti,SuccRy44,off_pct,0%,,,,,
player,201810210sdg,oti,SuccRy44,defense,0,,,,,
player,201810210sdg,oti,SuccRy44,def_pct,0%,,,,,
player,201810210sdg,oti,SuccRy44,special_teams,9,,,,,
player,201810210sdg,oti,SuccRy44,st_pct,39%,,,,,
player,201810210sdg,oti,BrinBe00,pos,LS,,,,,
player,201810210sdg,oti,BrinBe00,offense,0,,,,,
player,201810210sdg,oti,BrinBe00,off_pct,0%,,,,,
player,201810210sdg,oti,BrinBe00,defense,0,,,,,
player,201810210sdg,oti,BrinBe00,def_pct,0%,,,,,
player,201810210sdg,oti,BrinBe00,special_teams,6,,,,,
player,201810210sdg,oti,BrinBe00,st_pct,26%,,,,,
player,201810210sdg,oti,KernBr20,pos,P,,,,,
player,201810210sdg,oti,KernBr20,offense,0,,,,,
player,201810210sdg,oti,KernBr20,off_pct,0%,,,,,
player,201810210sdg,oti,KernBr20,defense,0,,,,,
player,201810210sdg,oti,KernBr20,def_pct,0%,,,,,
player,201810210sdg,oti,KernBr20,special_teams,6,,,,,
player,201810210sdg,oti,KernBr20,st_pct,26%,,,,,
player,201810210sdg,oti,SpilRo00,pos,LB,,,,,
player,201810210sdg,oti,SpilRo00,offense,0,,,,,
player,201810210sdg,oti,SpilRo00,off_pct,0%,,,,,
player,201810210sdg,oti,SpilRo00,defense,0,,,,,
player,201810210sdg,oti,SpilRo00,def_pct,0%,,,,,
player,201810210sdg,oti,SpilRo00,special_teams,5,,,,,
player,201810210sdg,oti,SpilRo00,st_pct,22%,,,,,
player,201810210sdg,oti,StinAa00,pos,G,,,,,
player,201810210sdg,oti,StinAa00,offense,0,,,,,
player,201810210sdg,oti,StinAa00,off_pct,0%,,,,,
player,201810210sdg,oti,StinAa00,defense,0,,,,,
player,201810210sdg,oti,StinAa00,def_pct,0%,,,,,
player,201810210sdg,oti,StinAa00,special_teams,4,,,,,
player,201810210sdg,oti,StinAa00,st_pct,17%,,,,,
