game,2018,10,20181111,201811110gnb,mia,"Miami Dolphins",12,gnb,"Green Bay Packers",31
player,201811110gnb,mia,AmenDa00,rec_yac_per_rec,6.6,,,,,
player,201811110gnb,mia,AmenDa00,rec_broken_tackles,0,,,,,
player,201811110gnb,mia,AmenDa00,rec_broken_tackles_per_rec,,,,,,
player,201811110gnb,mia,AmenDa00,rec_drops,0,,,,,
player,201811110gnb,mia,AmenDa00,rec_drop_pct,0.0,,,,,
player,201811110gnb,mia,ParkDe01,targets,11,,,,,
player,201811110gnb,mia,ParkDe01,rec,5,,,,,
player,201811110gnb,mia,ParkDe01,rec_yds,43,,,,,
player,201811110gnb,mia,ParkDe01,rec_first_down,2,,,,,
player,201811110gnb,mia,ParkDe01,rec_air_yds,20,,,,,
player,201811110gnb,mia,ParkDe01,rec_air_yds_per_rec,4.0,,,,,
player,201811110gnb,mia,ParkDe01,rec_yac,23,,,,,
player,201811110gnb,mia,ParkDe01,rec_yac_per_rec,4.6,,,,,
player,201811110gnb,mia,ParkDe01,rec_broken_tackles,1,,,,,
player,201811110gnb,mia,ParkDe01,rec_broken_tackles_per_rec,5.0,,,,,
player,201811110gnb,mia,ParkDe01,rec_drops,0,,,,,
player,201811110gnb,mia,ParkDe01,rec_drop_pct,0.0,,,,,
player,201811110gnb,mia,DrakKe00,targets,2,,,,,
player,201811110gnb,mia,DrakKe00,rec,2,,,,,
player,201811110gnb,mia,DrakKe00,rec_yds,11,,,,,
player,201811110gnb,mia,DrakKe00,rec_first_down,0,,,,,
player,201811110gnb,mia,DrakKe00,rec_air_yds,5,,,,,
player,201811110gnb,mia,DrakKe00,rec_air_yds_per_rec,2.5,,,,,
player,201811110gnb,mia,DrakKe00,rec_yac,6,,,,,
player,201811110gnb,mia,DrakKe00,rec_yac_per_rec,3.0,,,,,
player,201811110gnb,mia,DrakKe00,rec_broken_tackles,0,,,,,
player,201811110gnb,mia,DrakKe00,rec_broken_tackles_per_rec,,,,,,
player,201811110gnb,mia,DrakKe00,rec_drops,0,,,,,
player,201811110gnb,mia,DrakKe00,rec_drop_pct,0.0,,,,,
player,201811110gnb,mia,StilKe00,targets,3,,,,,
player,201811110gnb,mia,StilKe00,rec,2,,,,,
player,201811110gnb,mia,StilKe00,rec_yds,26,,,,,
player,201811110gnb,mia,StilKe00,rec_first_down,1,,,,,
player,201811110gnb,mia,StilKe00,rec_air_yds,15,,,,,
player,201811110gnb,mia,StilKe00,rec_air_yds_per_rec,7.5,,,,,
player,201811110gnb,mia,StilKe00,rec_yac,11,,,,,
player,201811110gnb,mia,StilKe00,rec_yac_per_rec,5.5,,,,,
player,201811110gnb,mia,StilKe00,rec_broken_tackles,0,,,,,
player,201811110gnb,mia,StilKe00,rec_broken_tackles_per_rec,,,,,,
player,201811110gnb,mia,StilKe00,rec_drops,0,,,,,
player,201811110gnb,mia,StilKe00,rec_drop_pct,0.0,,,,,
player,201811110gnb,mia,GoreFr00,targets,3,,,,,
player,201811110gnb,mia,GoreFr00,rec,2,,,,,
player,201811110gnb,mia,GoreFr00,rec_yds,12,,,,,
player,201811110gnb,mia,GoreFr00,rec_first_down,1,,,,,
player,201811110gnb,mia,GoreFr00,rec_air_yds,1,,,,,
player,201811110gnb,mia,GoreFr00,rec_air_yds_per_rec,0.5,,,,,
player,201811110gnb,mia,GoreFr00,rec_yac,11,,,,,
player,201811110gnb,mia,GoreFr00,rec_yac_per_rec,5.5,,,,,
player,201811110gnb,mia,GoreFr00,rec_broken_tackles,0,,,,,
player,201811110gnb,mia,GoreFr00,rec_broken_tackles_per_rec,,,,,,
player,201811110gnb,mia,GoreFr00,rec_drops,0,,,,,
player,201811110gnb,mia,GoreFr00,rec_drop_pct,0.0,,,,,
player,201811110gnb,mia,GesiMi00,targets,1,,,,,
player,201811110gnb,mia,GesiMi00,rec,1,,,,,
player,201811110gnb,mia,GesiMi00,rec_yds,5,,,,,
player,201811110gnb,mia,GesiMi00,rec_first_down,,,,,,
player,201811110gnb,mia,GesiMi00,rec_air_yds,0,,,,,
player,201811110gnb,mia,GesiMi00,rec_air_yds_per_rec,0.0,,,,,
player,201811110gnb,mia,GesiMi00,rec_yac,5,,,,,
player,201811110gnb,mia,GesiMi00,rec_yac_per_rec,5.0,,,,,
player,201811110gnb,mia,GesiMi00,rec_broken_tackles,1,,,,,
player,201811110gnb,mia,GesiMi00,rec_broken_tackles_per_rec,1.0,,,,,
player,201811110gnb,mia,GesiMi00,rec_drops,0,,,,,
player,201811110gnb,mia,GesiMi00,rec_drop_pct,0.0,,,,,
player,201811110gnb,mia,OLeaNi00,targets,1,,,,,
player,201811110gnb,mia,OLeaNi00,rec,1,,,,,
player,201811110gnb,mia,OLeaNi00,rec_yds,5,,,,,
player,201811110gnb,mia,OLeaNi00,rec_first_down,1,,,,,
player,201811110gnb,mia,OLeaNi00,rec_air_yds,4,,,,,
player,201811110gnb,mia,OLeaNi00,rec_air_yds_per_rec,4.0,,,,,
player,201811110gnb,mia,OLeaNi00,rec_yac,1,,,,,
player,201811110gnb,mia,OLeaNi00,rec_yac_per_rec,1.0,,,,,
player,201811110gnb,mia,OLeaNi00,rec_broken_tackles,0,,,,,
player,201811110gnb,mia,OLeaNi00,rec_broken_tackles_per_rec,,,,,,
player,201811110gnb,mia,OLeaNi00,rec_drops,0,,,,,
player,201811110gnb,mia,OLeaNi00,rec_drop_pct,0.0,,,,,
player,201811110gnb,mia,DerbA.00,targets,2,,,,,
player,201811110gnb,mia,DerbA.00,rec,1,,,,,
player,201811110gnb,mia,DerbA.00,rec_yds,13,,,,,
player,201811110gnb,mia,DerbA.00,rec_first_down,1,,,,,
player,201811110gnb,mia,DerbA.00,rec_air_yds,6,,,,,
player,201811110gnb,mia,DerbA.00,rec_air_yds_per_rec,6.0,,,,,
player,201811110gnb,mia,DerbA.00,rec_yac,7,,,,,
player,201811110gnb,mia,DerbA.00,rec_yac_per_rec,7.0,,,,,
player,201811110gnb,mia,DerbA.00,rec_broken_tackles,1,,,,,
player,201811110gnb,mia,DerbA.00,rec_broken_tackles_per_rec,1.0,,,,,
player,201811110gnb,mia,DerbA.00,rec_drops,0,,,,,
player,201811110gnb,mia,DerbA.00,rec_drop_pct,0.0,,,,,
player,201811110gnb,mia,CarrLe00,targets,1,,,,,
player,201811110gnb,mia,CarrLe00,rec,1,,,,,
player,201811110gnb,mia,CarrLe00,rec_yds,20,,,,,
player,201811110gnb,mia,CarrLe00,rec_first_down,1,,,,,
player,201811110gnb,mia,CarrLe00,rec_air_yds,19,,,,,
player,201811110gnb,mia,CarrLe00,rec_air_yds_per_rec,19.0,,,,,
player,201811110gnb,mia,CarrLe00,rec_yac,1,,,,,
player,201811110gnb,mia,CarrLe00,rec_yac_per_rec,1.0,,,,,
player,201811110gnb,mia,CarrLe00,rec_broken_tackles,0,,,,,
player,201811110gnb,mia,CarrLe00,rec_broken_tackles_per_rec,,,,,,
player,201811110gnb,mia,CarrLe00,rec_drops,0,,,,,
player,201811110gnb,mia,CarrLe00,rec_drop_pct,0.0,,,,,
player,201811110gnb,mia,BallKa00,targets,1,,,,,
player,201811110gnb,mia,BallKa00,rec,1,,,,,
player,201811110gnb,mia,BallKa00,rec_yds,6,,,,,
player,201811110gnb,mia,BallKa00,rec_first_down,,,,,,
player,201811110gnb,mia,BallKa00,rec_air_yds,0,,,,,
player,201811110gnb,mia,BallKa00,rec_air_yds_per_rec,0.0,,,,,
player,201811110gnb,mia,BallKa00,rec_yac,6,,,,,
player,201811110gnb,mia,BallKa00,rec_yac_per_rec,6.0,,,,,
player,201811110gnb,mia,BallKa00,rec_broken_tackles,0,,,,,
player,201811110gnb,mia,BallKa00,rec_broken_tackles_per_rec,,,,,,
player,201811110gnb,mia,BallKa00,rec_drops,0,,,,,
player,201811110gnb,mia,BallKa00,rec_drop_pct,0.0,,,,,
player,201811110gnb,mia,GranJa00,targets,1,,,,,
player,201811110gnb,mia,GranJa00,rec,0,,,,,
player,201811110gnb,mia,GranJa00,rec_yds,0,,,,,
player,201811110gnb,mia,GranJa00,rec_first_down,,,,,,
player,201811110gnb,mia,GranJa00,rec_air_yds,0,,,,,
player,201811110gnb,mia,GranJa00,rec_air_yds_per_rec,,,,,,
player,201811110gnb,mia,GranJa00,rec_yac,0,,,,,
player,201811110gnb,mia,GranJa00,rec_yac_per_rec,,,,,,
player,201811110gnb,mia,GranJa00,rec_broken_tackles,0,,,,,
player,201811110gnb,mia,GranJa00,rec_broken_tackles_per_rec,,,,,,
player,201811110gnb,mia,GranJa00,rec_drops,0,,,,,
player,201811110gnb,mia,GranJa00,rec_drop_pct,0.0,,,,,
player,201811110gnb,gnb,ValdMa00,targets,7,,,,,
player,201811110gnb,gnb,ValdMa00,rec,6,,,,,
player,201811110gnb,gnb,ValdMa00,rec_yds,44,,,,,
player,201811110gnb,gnb,ValdMa00,rec_first_down,3,,,,,
player,201811110gnb,gnb,ValdMa00,rec_air_yds,16,,,,,
player,201811110gnb,gnb,ValdMa00,rec_air_yds_per_rec,2.7,,,,,
player,201811110gnb,gnb,ValdMa00,rec_yac,28,,,,,
player,201811110gnb,gnb,ValdMa00,rec_yac_per_rec,4.7,,,,,
player,201811110gnb,gnb,ValdMa00,rec_broken_tackles,0,,,,,
player,201811110gnb,gnb,ValdMa00,rec_broken_tackles_per_rec,,,,,,
player,201811110gnb,gnb,ValdMa00,rec_drops,0,,,,,
player,201811110gnb,gnb,ValdMa00,rec_drop_pct,0.0,,,,,
player,201811110gnb,gnb,AdamDa01,targets,7,,,,,
player,201811110gnb,gnb,AdamDa01,rec,4,,,,,
player,201811110gnb,gnb,AdamDa01,rec_yds,57,,,,,
player,201811110gnb,gnb,AdamDa01,rec_first_down,3,,,,,
player,201811110gnb,gnb,AdamDa01,rec_air_yds,43,,,,,
player,201811110gnb,gnb,AdamDa01,rec_air_yds_per_rec,10.8,,,,,
player,201811110gnb,gnb,AdamDa01,rec_yac,14,,,,,
player,201811110gnb,gnb,AdamDa01,rec_yac_per_rec,3.5,,,,,
player,201811110gnb,gnb,AdamDa01,rec_broken_tackles,0,,,,,
player,201811110gnb,gnb,AdamDa01,rec_broken_tackles_per_rec,,,,,,
player,201811110gnb,gnb,AdamDa01,rec_drops,1,,,,,
player,201811110gnb,gnb,AdamDa01,rec_drop_pct,14.3,,,,,
player,201811110gnb,gnb,JoneAa00,targets,5,,,,,
player,201811110gnb,gnb,JoneAa00,rec,3,,,,,
player,201811110gnb,gnb,JoneAa00,rec_yds,27,,,,,
player,201811110gnb,gnb,JoneAa00,rec_first_down,2,,,,,
player,201811110gnb,gnb,JoneAa00,rec_air_yds,-6,,,,,
player,201811110gnb,gnb,JoneAa00,rec_air_yds_per_rec,-2.0,,,,,
player,201811110gnb,gnb,JoneAa00,rec_yac,33,,,,,
player,201811110gnb,gnb,JoneAa00,rec_yac_per_rec,11.0,,,,,
player,201811110gnb,gnb,JoneAa00,rec_broken_tackles,0,,,,,
player,201811110gnb,gnb,JoneAa00,rec_broken_tackles_per_rec,,,,,,
player,201811110gnb,gnb,JoneAa00,rec_drops,1,,,,,
player,201811110gnb,gnb,JoneAa00,rec_drop_pct,20.0,,,,,
player,201811110gnb,gnb,KendLa00,targets,2,,,,,
player,201811110gnb,gnb,KendLa00,rec,2,,,,,
player,201811110gnb,gnb,KendLa00,rec_yds,24,,,,,
player,201811110gnb,gnb,KendLa00,rec_first_down,1,,,,,
player,201811110gnb,gnb,KendLa00,rec_air_yds,16,,,,,
player,201811110gnb,gnb,KendLa00,rec_air_yds_per_rec,8.0,,,,,
player,201811110gnb,gnb,KendLa00,rec_yac,8,,,,,
player,201811110gnb,gnb,KendLa00,rec_yac_per_rec,4.0,,,,,
player,201811110gnb,gnb,KendLa00,rec_broken_tackles,0,,,,,
player,201811110gnb,gnb,KendLa00,rec_broken_tackles_per_rec,,,,,,
player,201811110gnb,gnb,KendLa00,rec_drops,0,,,,,
player,201811110gnb,gnb,KendLa00,rec_drop_pct,0.0,,,,,
player,201811110gnb,gnb,St.BEq00,targets,3,,,,,
player,201811110gnb,gnb,St.BEq00,rec,2,,,,,
player,201811110gnb,gnb,St.BEq00,rec_yds,3,,,,,
player,201811110gnb,gnb,St.BEq00,rec_first_down,,,,,,
player,201811110gnb,gnb,St.BEq00,rec_air_yds,3,,,,,
player,201811110gnb,gnb,St.BEq00,rec_air_yds_per_rec,1.5,,,,,
player,201811110gnb,gnb,St.BEq00,rec_yac,0,,,,,
player,201811110gnb,gnb,St.BEq00,rec_yac_per_rec,0.0,,,,,
player,201811110gnb,gnb,St.BEq00,rec_broken_tackles,0,,,,,
player,201811110gnb,gnb,St.BEq00,rec_broken_tackles_per_rec,,,,,,
player,201811110gnb,gnb,St.BEq00,rec_drops,0,,,,,
player,201811110gnb,gnb,St.BEq00,rec_drop_pct,0.0,,,,,
player,201811110gnb,gnb,LewiMa00,targets,1,,,,,
player,201811110gnb,gnb,LewiMa00,rec,1,,,,,
player,201811110gnb,gnb,LewiMa00,rec_yds,30,,,,,
player,201811110gnb,gnb,LewiMa00,rec_first_down,1,,,,,
player,201811110gnb,gnb,LewiMa00,rec_air_yds,3,,,,,
player,201811110gnb,gnb,LewiMa00,rec_air_yds_per_rec,3.0,,,,,
player,201811110gnb,gnb,LewiMa00,rec_yac,27,,,,,
player,201811110gnb,gnb,LewiMa00,rec_yac_per_rec,27.0,,,,,
player,201811110gnb,gnb,LewiMa00,rec_broken_tackles,0,,,,,
player,201811110gnb,gnb,LewiMa00,rec_broken_tackles_per_rec,,,,,,
player,201811110gnb,gnb,LewiMa00,rec_drops,0,,,,,
player,201811110gnb,gnb,LewiMa00,rec_drop_pct,0.0,,,,,
player,201811110gnb,gnb,GrahJi00,targets,1,,,,,
player,201811110gnb,gnb,GrahJi00,rec,1,,,,,
player,201811110gnb,gnb,GrahJi00,rec_yds,14,,,,,
player,201811110gnb,gnb,GrahJi00,rec_first_down,1,,,,,
player,201811110gnb,gnb,GrahJi00,rec_air_yds,14,,,,,
player,201811110gnb,gnb,GrahJi00,rec_air_yds_per_rec,14.0,,,,,
player,201811110gnb,gnb,GrahJi00,rec_yac,0,,,,,
player,201811110gnb,gnb,GrahJi00,rec_yac_per_rec,0.0,,,,,
player,201811110gnb,gnb,GrahJi00,rec_broken_tackles,0,,,,,
player,201811110gnb,gnb,GrahJi00,rec_broken_tackles_per_rec,,,,,,
player,201811110gnb,gnb,GrahJi00,rec_drops,0,,,,,
player,201811110gnb,gnb,GrahJi00,rec_drop_pct,0.0,,,,,
player,201811110gnb,gnb,TaylLa01,pos,G,,,,,
player,201811110gnb,gnb,TaylLa01,offense,57,,,,,
player,201811110gnb,gnb,TaylLa01,off_pct,100%,,,,,
player,201811110gnb,gnb,TaylLa01,defense,0,,,,,
player,201811110gnb,gnb,TaylLa01,def_pct,0%,,,,,
player,201811110gnb,gnb,TaylLa01,special_teams,5,,,,,
player,201811110gnb,gnb,TaylLa01,st_pct,19%,,,,,
player,201811110gnb,gnb,BakhDa00,pos,T,,,,,
player,201811110gnb,gnb,BakhDa00,offense,57,,,,,
player,201811110gnb,gnb,BakhDa00,off_pct,100%,,,,,
player,201811110gnb,gnb,BakhDa00,defense,0,,,,,
player,201811110gnb,gnb,BakhDa00,def_pct,0%,,,,,
player,201811110gnb,gnb,BakhDa00,special_teams,5,,,,,
player,201811110gnb,gnb,BakhDa00,st_pct,19%,,,,,
player,201811110gnb,gnb,BellBy00,pos,G,,,,,
player,201811110gnb,gnb,BellBy00,offense,57,,,,,
player,201811110gnb,gnb,BellBy00,off_pct,100%,,,,,
player,201811110gnb,gnb,BellBy00,defense,0,,,,,
player,201811110gnb,gnb,BellBy00,def_pct,0%,,,,,
player,201811110gnb,gnb,BellBy00,special_teams,5,,,,,
player,201811110gnb,gnb,BellBy00,st_pct,19%,,,,,
player,201811110gnb,gnb,BulaBr20,pos,T,,,,,
player,201811110gnb,gnb,BulaBr20,offense,57,,,,,
player,201811110gnb,gnb,BulaBr20,off_pct,100%,,,,,
player,201811110gnb,gnb,BulaBr20,defense,0,,,,,
player,201811110gnb,gnb,BulaBr20,def_pct,0%,,,,,
player,201811110gnb,gnb,BulaBr20,special_teams,4,,,,,
player,201811110gnb,gnb,BulaBr20,st_pct,15%,,,,,
player,201811110gnb,gnb,RodgAa00,pos,QB,,,,,
player,201811110gnb,gnb,RodgAa00,offense,57,,,,,
player,201811110gnb,gnb,RodgAa00,off_pct,100%,,,,,
player,201811110gnb,gnb,RodgAa00,defense,0,,,,,
player,201811110gnb,gnb,RodgAa00,def_pct,0%,,,,,
player,201811110gnb,gnb,RodgAa00,special_teams,0,,,,,
player,201811110gnb,gnb,RodgAa00,st_pct,0%,,,,,
player,201811110gnb,gnb,LinsCo00,pos,C,,,,,
player,201811110gnb,gnb,LinsCo00,offense,57,,,,,
player,201811110gnb,gnb,LinsCo00,off_pct,100%,,,,,
player,201811110gnb,gnb,LinsCo00,defense,0,,,,,
player,201811110gnb,gnb,LinsCo00,def_pct,0%,,,,,
player,201811110gnb,gnb,LinsCo00,special_teams,0,,,,,
player,201811110gnb,gnb,LinsCo00,st_pct,0%,,,,,
player,201811110gnb,gnb,ValdMa00,pos,WR,,,,,
player,201811110gnb,gnb,ValdMa00,offense,54,,,,,
player,201811110gnb,gnb,ValdMa00,off_pct,95%,,,,,
player,201811110gnb,gnb,ValdMa00,defense,0,,,,,
player,201811110gnb,gnb,ValdMa00,def_pct,0%,,,,,
player,201811110gnb,gnb,ValdMa00,special_teams,0,,,,,
player,201811110gnb,gnb,ValdMa00,st_pct,0%,,,,,
player,201811110gnb,gnb,AdamDa01,pos,WR,,,,,
player,201811110gnb,gnb,AdamDa01,offense,53,,,,,
player,201811110gnb,gnb,AdamDa01,off_pct,93%,,,,,
player,201811110gnb,gnb,AdamDa01,defense,0,,,,,
player,201811110gnb,gnb,AdamDa01,def_pct,0%,,,,,
player,201811110gnb,gnb,AdamDa01,special_teams,0,,,,,
player,201811110gnb,gnb,AdamDa01,st_pct,0%,,,,,
player,201811110gnb,gnb,JoneAa00,pos,RB,,,,,
player,201811110gnb,gnb,JoneAa00,offense,42,,,,,
player,201811110gnb,gnb,JoneAa00,off_pct,74%,,,,,
player,201811110gnb,gnb,JoneAa00,defense,0,,,,,
player,201811110gnb,gnb,JoneAa00,def_pct,0%,,,,,
player,201811110gnb,gnb,JoneAa00,special_teams,0,,,,,
player,201811110gnb,gnb,JoneAa00,st_pct,0%,,,,,
player,201811110gnb,gnb,GrahJi00,pos,TE,,,,,
player,201811110gnb,gnb,GrahJi00,offense,39,,,,,
player,201811110gnb,gnb,GrahJi00,off_pct,68%,,,,,
player,201811110gnb,gnb,GrahJi00,defense,0,,,,,
player,201811110gnb,gnb,GrahJi00,def_pct,0%,,,,,
player,201811110gnb,gnb,GrahJi00,special_teams,0,,,,,
player,201811110gnb,gnb,GrahJi00,st_pct,0%,,,,,
player,201811110gnb,gnb,KendLa00,pos,TE,,,,,
player,201811110gnb,gnb,KendLa00,offense,35,,,,,
player,201811110gnb,gnb,KendLa00,off_pct,61%,,,,,
player,201811110gnb,gnb,KendLa00,defense,0,,,,,
player,201811110gnb,gnb,KendLa00,def_pct,0%,,,,,
player,201811110gnb,gnb,KendLa00,special_teams,3,,,,,
player,201811110gnb,gnb,KendLa00,st_pct,12%,,,,,
player,201811110gnb,gnb,St.BEq00,pos,WR,,,,,
player,201811110gnb,gnb,St.BEq00,offense,33,,,,,
player,201811110gnb,gnb,St.BEq00,off_pct,58%,,,,,
player,201811110gnb,gnb,St.BEq00,defense,0,,,,,
player,201811110gnb,gnb,St.BEq00,def_pct,0%,,,,,
player,201811110gnb,gnb,St.BEq00,special_teams,0,,,,,
player,201811110gnb,gnb,St.BEq00,st_pct,0%,,,,,
player,201811110gnb,gnb,WillJa06,pos,RB,,,,,
player,201811110gnb,gnb,WillJa06,offense,14,,,,,
player,201811110gnb,gnb,WillJa06,off_pct,25%,,,,,
player,201811110gnb,gnb,WillJa06,defense,0,,,,,
player,201811110gnb,gnb,WillJa06,def_pct,0%,,,,,
player,201811110gnb,gnb,WillJa06,special_teams,5,,,,,
player,201811110gnb,gnb,WillJa06,st_pct,19%,,,,,
player,201811110gnb,gnb,LewiMa00,pos,TE,,,,,
player,201811110gnb,gnb,LewiMa00,offense,10,,,,,
player,201811110gnb,gnb,LewiMa00,off_pct,18%,,,,,
player,201811110gnb,gnb,LewiMa00,defense,0,,,,,
player,201811110gnb,gnb,LewiMa00,def_pct,0%,,,,,
player,201811110gnb,gnb,LewiMa00,special_teams,5,,,,,
player,201811110gnb,gnb,LewiMa00,st_pct,19%,,,,,
player,201811110gnb,gnb,MoorJM00,pos,WR,,,,,
player,201811110gnb,gnb,MoorJM00,offense,5,,,,,
player,201811110gnb,gnb,MoorJM00,off_pct,9%,,,,,
player,201811110gnb,gnb,MoorJM00,defense,0,,,,,
player,201811110gnb,gnb,MoorJM00,def_pct,0%,,,,,
player,201811110gnb,gnb,MoorJM00,special_teams,16,,,,,
player,201811110gnb,gnb,MoorJM00,st_pct,62%,,,,,
player,201811110gnb,gnb,JackJo01,pos,CB,,,,,
player,201811110gnb,gnb,JackJo01,offense,0,,,,,
player,201811110gnb,gnb,JackJo01,off_pct,0%,,,,,
player,201811110gnb,gnb,JackJo01,defense,68,,,,,
player,201811110gnb,gnb,JackJo01,def_pct,100%,,,,,
player,201811110gnb,gnb,JackJo01,special_teams,13,,,,,
player,201811110gnb,gnb,JackJo01,st_pct,50%,,,,,
player,201811110gnb,gnb,MartBl01,pos,LB,,,,,
player,201811110gnb,gnb,MartBl01,offense,0,,,,,
player,201811110gnb,gnb,MartBl01,off_pct,0%,,,,,
player,201811110gnb,gnb,MartBl01,defense,68,,,,,
player,201811110gnb,gnb,MartBl01,def_pct,100%,,,,,
player,201811110gnb,gnb,MartBl01,special_teams,5,,,,,
player,201811110gnb,gnb,MartBl01,st_pct,19%,,,,,
player,201811110gnb,gnb,WillTr99,pos,CB,,,,,
player,201811110gnb,gnb,WillTr99,offense,0,,,,,
player,201811110gnb,gnb,WillTr99,off_pct,0%,,,,,
player,201811110gnb,gnb,WillTr99,defense,68,,,,,
player,201811110gnb,gnb,WillTr99,def_pct,100%,,,,,
player,201811110gnb,gnb,WillTr99,special_teams,3,,,,,
player,201811110gnb,gnb,WillTr99,st_pct,12%,,,,,
player,201811110gnb,gnb,JoneJo06,pos,SS,,,,,
player,201811110gnb,gnb,JoneJo06,offense,0,,,,,
player,201811110gnb,gnb,JoneJo06,off_pct,0%,,,,,
player,201811110gnb,gnb,JoneJo06,defense,61,,,,,
player,201811110gnb,gnb,JoneJo06,def_pct,90%,,,,,
player,201811110gnb,gnb,JoneJo06,special_teams,11,,,,,
player,201811110gnb,gnb,JoneJo06,st_pct,42%,,,,,
player,201811110gnb,gnb,AlexJa00,pos,CB,,,,,
player,201811110gnb,gnb,AlexJa00,offense,0,,,,,
player,201811110gnb,gnb,AlexJa00,off_pct,0%,,,,,
player,201811110gnb,gnb,AlexJa00,defense,59,,,,,
player,201811110gnb,gnb,AlexJa00,def_pct,87%,,,,,
player,201811110gnb,gnb,AlexJa00,special_teams,3,,,,,
player,201811110gnb,gnb,AlexJa00,st_pct,12%,,,,,
player,201811110gnb,gnb,ClarKe01,pos,NT,,,,,
player,201811110gnb,gnb,ClarKe01,offense,0,,,,,
player,201811110gnb,gnb,ClarKe01,off_pct,0%,,,,,
player,201811110gnb,gnb,ClarKe01,defense,56,,,,,
player,201811110gnb,gnb,ClarKe01,def_pct,82%,,,,,
player,201811110gnb,gnb,ClarKe01,special_teams,5,,,,,
player,201811110gnb,gnb,ClarKe01,st_pct,19%,,,,,
player,201811110gnb,gnb,BreeBa00,pos,CB,,,,,
player,201811110gnb,gnb,BreeBa00,offense,0,,,,,
player,201811110gnb,gnb,BreeBa00,off_pct,0%,,,,,
player,201811110gnb,gnb,BreeBa00,defense,50,,,,,
player,201811110gnb,gnb,BreeBa00,def_pct,74%,,,,,
player,201811110gnb,gnb,BreeBa00,special_teams,5,,,,,
player,201811110gnb,gnb,BreeBa00,st_pct,19%,,,,,
player,201811110gnb,gnb,FackKy00,pos,LB,,,,,
player,201811110gnb,gnb,FackKy00,offense,0,,,,,
player,201811110gnb,gnb,FackKy00,off_pct,0%,,,,,
player,201811110gnb,gnb,FackKy00,defense,48,,,,,
player,201811110gnb,gnb,FackKy00,def_pct,71%,,,,,
player,201811110gnb,gnb,FackKy00,special_teams,15,,,,,
player,201811110gnb,gnb,FackKy00,st_pct,58%,,,,,
player,201811110gnb,gnb,MattCl99,pos,LB,,,,,
player,201811110gnb,gnb,MattCl99,offense,0,,,,,
player,201811110gnb,gnb,MattCl99,off_pct,0%,,,,,
player,201811110gnb,gnb,MattCl99,defense,47,,,,,
player,201811110gnb,gnb,MattCl99,def_pct,69%,,,,,
player,201811110gnb,gnb,MattCl99,special_teams,1,,,,,
player,201811110gnb,gnb,MattCl99,st_pct,4%,,,,,
player,201811110gnb,gnb,DaniMi00,pos,DE,,,,,
player,201811110gnb,gnb,DaniMi00,offense,0,,,,,
player,201811110gnb,gnb,DaniMi00,off_pct,0%,,,,,
player,201811110gnb,gnb,DaniMi00,defense,43,,,,,
player,201811110gnb,gnb,DaniMi00,def_pct,63%,,,,,
player,201811110gnb,gnb,DaniMi00,special_teams,5,,,,,
player,201811110gnb,gnb,DaniMi00,st_pct,19%,,,,,
player,201811110gnb,gnb,LowrDe00,pos,DE,,,,,
player,201811110gnb,gnb,LowrDe00,offense,0,,,,,
player,201811110gnb,gnb,LowrDe00,off_pct,0%,,,,,
player,201811110gnb,gnb,LowrDe00,defense,39,,,,,
player,201811110gnb,gnb,LowrDe00,def_pct,57%,,,,,
player,201811110gnb,gnb,LowrDe00,special_teams,9,,,,,
player,201811110gnb,gnb,LowrDe00,st_pct,35%,,,,,
player,201811110gnb,gnb,GreeRa02,pos,FS,,,,,
player,201811110gnb,gnb,GreeRa02,offense,0,,,,,
player,201811110gnb,gnb,GreeRa02,off_pct,0%,,,,,
player,201811110gnb,gnb,GreeRa02,defense,30,,,,,
player,201811110gnb,gnb,GreeRa02,def_pct,44%,,,,,
player,201811110gnb,gnb,GreeRa02,special_teams,21,,,,,
player,201811110gnb,gnb,GreeRa02,st_pct,81%,,,,,
player,201811110gnb,gnb,GilbRe01,pos,LB,,,,,
player,201811110gnb,gnb,GilbRe01,offense,0,,,,,
player,201811110gnb,gnb,GilbRe01,off_pct,0%,,,,,
player,201811110gnb,gnb,GilbRe01,defense,26,,,,,
player,201811110gnb,gnb,GilbRe01,def_pct,38%,,,,,
player,201811110gnb,gnb,GilbRe01,special_teams,11,,,,,
player,201811110gnb,gnb,GilbRe01,st_pct,42%,,,,,
player,201811110gnb,gnb,BrowTo01,pos,CB,,,,,
player,201811110gnb,gnb,BrowTo01,offense,0,,,,,
player,201811110gnb,gnb,BrowTo01,off_pct,0%,,,,,
player,201811110gnb,gnb,BrowTo01,defense,16,,,,,
player,201811110gnb,gnb,BrowTo01,def_pct,24%,,,,,
player,201811110gnb,gnb,BrowTo01,special_teams,16,,,,,
player,201811110gnb,gnb,BrowTo01,st_pct,62%,,,,,
player,201811110gnb,gnb,PerrNi00,pos,LB,,,,,
player,201811110gnb,gnb,PerrNi00,offense,0,,,,,
player,201811110gnb,gnb,PerrNi00,off_pct,0%,,,,,
player,201811110gnb,gnb,PerrNi00,defense,15,,,,,
player,201811110gnb,gnb,PerrNi00,def_pct,22%,,,,,
player,201811110gnb,gnb,PerrNi00,special_teams,0,,,,,
player,201811110gnb,gnb,PerrNi00,st_pct,0%,,,,,
player,201811110gnb,gnb,MorrAn01,pos,LB,,,,,
player,201811110gnb,gnb,MorrAn01,offense,0,,,,,
