game,2018,13,20181202,201812020atl,rav,"Baltimore Ravens",26,atl,"Atlanta Falcons",16
player,201812020atl,atl,RidlCa00,rec_air_yds,16,,,,,
player,201812020atl,atl,RidlCa00,rec_air_yds_per_rec,5.3,,,,,
player,201812020atl,atl,RidlCa00,rec_yac,6,,,,,
player,201812020atl,atl,RidlCa00,rec_yac_per_rec,2.0,,,,,
player,201812020atl,atl,RidlCa00,rec_broken_tackles,0,,,,,
player,201812020atl,atl,RidlCa00,rec_broken_tackles_per_rec,,,,,,
player,201812020atl,atl,RidlCa00,rec_drops,0,,,,,
player,201812020atl,atl,RidlCa00,rec_drop_pct,0.0,,,,,
player,201812020atl,atl,SanuMo00,targets,4,,,,,
player,201812020atl,atl,SanuMo00,rec,3,,,,,
player,201812020atl,atl,SanuMo00,rec_yds,37,,,,,
player,201812020atl,atl,SanuMo00,rec_first_down,2,,,,,
player,201812020atl,atl,SanuMo00,rec_air_yds,27,,,,,
player,201812020atl,atl,SanuMo00,rec_air_yds_per_rec,9.0,,,,,
player,201812020atl,atl,SanuMo00,rec_yac,10,,,,,
player,201812020atl,atl,SanuMo00,rec_yac_per_rec,3.3,,,,,
player,201812020atl,atl,SanuMo00,rec_broken_tackles,1,,,,,
player,201812020atl,atl,SanuMo00,rec_broken_tackles_per_rec,3.0,,,,,
player,201812020atl,atl,SanuMo00,rec_drops,0,,,,,
player,201812020atl,atl,SanuMo00,rec_drop_pct,0.0,,,,,
player,201812020atl,atl,JoneJu02,targets,8,,,,,
player,201812020atl,atl,JoneJu02,rec,2,,,,,
player,201812020atl,atl,JoneJu02,rec_yds,18,,,,,
player,201812020atl,atl,JoneJu02,rec_first_down,1,,,,,
player,201812020atl,atl,JoneJu02,rec_air_yds,16,,,,,
player,201812020atl,atl,JoneJu02,rec_air_yds_per_rec,8.0,,,,,
player,201812020atl,atl,JoneJu02,rec_yac,2,,,,,
player,201812020atl,atl,JoneJu02,rec_yac_per_rec,1.0,,,,,
player,201812020atl,atl,JoneJu02,rec_broken_tackles,0,,,,,
player,201812020atl,atl,JoneJu02,rec_broken_tackles_per_rec,,,,,,
player,201812020atl,atl,JoneJu02,rec_drops,1,,,,,
player,201812020atl,atl,JoneJu02,rec_drop_pct,12.5,,,,,
player,201812020atl,atl,GageRu00,targets,1,,,,,
player,201812020atl,atl,GageRu00,rec,1,,,,,
player,201812020atl,atl,GageRu00,rec_yds,7,,,,,
player,201812020atl,atl,GageRu00,rec_first_down,,,,,,
player,201812020atl,atl,GageRu00,rec_air_yds,4,,,,,
player,201812020atl,atl,GageRu00,rec_air_yds_per_rec,4.0,,,,,
player,201812020atl,atl,GageRu00,rec_yac,3,,,,,
player,201812020atl,atl,GageRu00,rec_yac_per_rec,3.0,,,,,
player,201812020atl,atl,GageRu00,rec_broken_tackles,0,,,,,
player,201812020atl,atl,GageRu00,rec_broken_tackles_per_rec,,,,,,
player,201812020atl,atl,GageRu00,rec_drops,0,,,,,
player,201812020atl,atl,GageRu00,rec_drop_pct,0.0,,,,,
player,201812020atl,atl,ColeTe01,targets,3,,,,,
player,201812020atl,atl,ColeTe01,rec,1,,,,,
player,201812020atl,atl,ColeTe01,rec_yds,3,,,,,
player,201812020atl,atl,ColeTe01,rec_first_down,0,,,,,
player,201812020atl,atl,ColeTe01,rec_air_yds,0,,,,,
player,201812020atl,atl,ColeTe01,rec_air_yds_per_rec,0.0,,,,,
player,201812020atl,atl,ColeTe01,rec_yac,3,,,,,
player,201812020atl,atl,ColeTe01,rec_yac_per_rec,3.0,,,,,
player,201812020atl,atl,ColeTe01,rec_broken_tackles,0,,,,,
player,201812020atl,atl,ColeTe01,rec_broken_tackles_per_rec,,,,,,
player,201812020atl,atl,ColeTe01,rec_drops,1,,,,,
player,201812020atl,atl,ColeTe01,rec_drop_pct,33.3,,,,,
player,201812020atl,atl,SmitIt00,targets,1,,,,,
player,201812020atl,atl,SmitIt00,rec,1,,,,,
player,201812020atl,atl,SmitIt00,rec_yds,0,,,,,
player,201812020atl,atl,SmitIt00,rec_first_down,0,,,,,
player,201812020atl,atl,SmitIt00,rec_air_yds,-1,,,,,
player,201812020atl,atl,SmitIt00,rec_air_yds_per_rec,-1.0,,,,,
player,201812020atl,atl,SmitIt00,rec_yac,1,,,,,
player,201812020atl,atl,SmitIt00,rec_yac_per_rec,1.0,,,,,
player,201812020atl,atl,SmitIt00,rec_broken_tackles,0,,,,,
player,201812020atl,atl,SmitIt00,rec_broken_tackles_per_rec,,,,,,
player,201812020atl,atl,SmitIt00,rec_drops,0,,,,,
player,201812020atl,atl,SmitIt00,rec_drop_pct,0.0,,,,,
player,201812020atl,atl,BeadZa20,pos,G,,,,,
player,201812020atl,atl,BeadZa20,offense,53,,,,,
player,201812020atl,atl,BeadZa20,off_pct,100%,,,,,
player,201812020atl,atl,BeadZa20,defense,0,,,,,
player,201812020atl,atl,BeadZa20,def_pct,0%,,,,,
player,201812020atl,atl,BeadZa20,special_teams,2,,,,,
player,201812020atl,atl,BeadZa20,st_pct,7%,,,,,
player,201812020atl,atl,MattJa00,pos,T,,,,,
player,201812020atl,atl,MattJa00,offense,53,,,,,
player,201812020atl,atl,MattJa00,off_pct,100%,,,,,
player,201812020atl,atl,MattJa00,defense,0,,,,,
player,201812020atl,atl,MattJa00,def_pct,0%,,,,,
player,201812020atl,atl,MattJa00,special_teams,2,,,,,
player,201812020atl,atl,MattJa00,st_pct,7%,,,,,
player,201812020atl,atl,SchwWe00,pos,C,,,,,
player,201812020atl,atl,SchwWe00,offense,53,,,,,
player,201812020atl,atl,SchwWe00,off_pct,100%,,,,,
player,201812020atl,atl,SchwWe00,defense,0,,,,,
player,201812020atl,atl,SchwWe00,def_pct,0%,,,,,
player,201812020atl,atl,SchwWe00,special_teams,2,,,,,
player,201812020atl,atl,SchwWe00,st_pct,7%,,,,,
player,201812020atl,atl,SchrRy00,pos,T,,,,,
player,201812020atl,atl,SchrRy00,offense,53,,,,,
player,201812020atl,atl,SchrRy00,off_pct,100%,,,,,
player,201812020atl,atl,SchrRy00,defense,0,,,,,
player,201812020atl,atl,SchrRy00,def_pct,0%,,,,,
player,201812020atl,atl,SchrRy00,special_teams,2,,,,,
player,201812020atl,atl,SchrRy00,st_pct,7%,,,,,
player,201812020atl,atl,RyanMa00,pos,QB,,,,,
player,201812020atl,atl,RyanMa00,offense,53,,,,,
player,201812020atl,atl,RyanMa00,off_pct,100%,,,,,
player,201812020atl,atl,RyanMa00,defense,0,,,,,
player,201812020atl,atl,RyanMa00,def_pct,0%,,,,,
player,201812020atl,atl,RyanMa00,special_teams,0,,,,,
player,201812020atl,atl,RyanMa00,st_pct,0%,,,,,
player,201812020atl,atl,MackAl20,pos,C,,,,,
player,201812020atl,atl,MackAl20,offense,53,,,,,
player,201812020atl,atl,MackAl20,off_pct,100%,,,,,
player,201812020atl,atl,MackAl20,defense,0,,,,,
player,201812020atl,atl,MackAl20,def_pct,0%,,,,,
player,201812020atl,atl,MackAl20,special_teams,0,,,,,
player,201812020atl,atl,MackAl20,st_pct,0%,,,,,
player,201812020atl,atl,SanuMo00,pos,WR,,,,,
player,201812020atl,atl,SanuMo00,offense,44,,,,,
player,201812020atl,atl,SanuMo00,off_pct,83%,,,,,
player,201812020atl,atl,SanuMo00,defense,0,,,,,
player,201812020atl,atl,SanuMo00,def_pct,0%,,,,,
player,201812020atl,atl,SanuMo00,special_teams,0,,,,,
player,201812020atl,atl,SanuMo00,st_pct,0%,,,,,
player,201812020atl,atl,JoneJu02,pos,WR,,,,,
player,201812020atl,atl,JoneJu02,offense,41,,,,,
player,201812020atl,atl,JoneJu02,off_pct,77%,,,,,
player,201812020atl,atl,JoneJu02,defense,0,,,,,
player,201812020atl,atl,JoneJu02,def_pct,0%,,,,,
player,201812020atl,atl,JoneJu02,special_teams,0,,,,,
player,201812020atl,atl,JoneJu02,st_pct,0%,,,,,
player,201812020atl,atl,HoopAu00,pos,TE,,,,,
player,201812020atl,atl,HoopAu00,offense,38,,,,,
player,201812020atl,atl,HoopAu00,off_pct,72%,,,,,
player,201812020atl,atl,HoopAu00,defense,0,,,,,
player,201812020atl,atl,HoopAu00,def_pct,0%,,,,,
player,201812020atl,atl,HoopAu00,special_teams,2,,,,,
player,201812020atl,atl,HoopAu00,st_pct,7%,,,,,
player,201812020atl,atl,RidlCa00,pos,WR,,,,,
player,201812020atl,atl,RidlCa00,offense,34,,,,,
player,201812020atl,atl,RidlCa00,off_pct,64%,,,,,
player,201812020atl,atl,RidlCa00,defense,0,,,,,
player,201812020atl,atl,RidlCa00,def_pct,0%,,,,,
player,201812020atl,atl,RidlCa00,special_teams,0,,,,,
player,201812020atl,atl,RidlCa00,st_pct,0%,,,,,
player,201812020atl,atl,ColeTe01,pos,RB,,,,,
player,201812020atl,atl,ColeTe01,offense,29,,,,,
player,201812020atl,atl,ColeTe01,off_pct,55%,,,,,
player,201812020atl,atl,ColeTe01,defense,0,,,,,
player,201812020atl,atl,ColeTe01,def_pct,0%,,,,,
player,201812020atl,atl,ColeTe01,special_teams,0,,,,,
player,201812020atl,atl,ColeTe01,st_pct,0%,,,,,
player,201812020atl,atl,SmitIt00,pos,RB,,,,,
player,201812020atl,atl,SmitIt00,offense,24,,,,,
player,201812020atl,atl,SmitIt00,off_pct,45%,,,,,
player,201812020atl,atl,SmitIt00,defense,0,,,,,
player,201812020atl,atl,SmitIt00,def_pct,0%,,,,,
player,201812020atl,atl,SmitIt00,special_teams,0,,,,,
player,201812020atl,atl,SmitIt00,st_pct,0%,,,,,
player,201812020atl,atl,PaulLo00,pos,TE,,,,,
player,201812020atl,atl,PaulLo00,offense,18,,,,,
player,201812020atl,atl,PaulLo00,off_pct,34%,,,,,
player,201812020atl,atl,PaulLo00,defense,0,,,,,
player,201812020atl,atl,PaulLo00,def_pct,0%,,,,,
player,201812020atl,atl,PaulLo00,special_teams,13,,,,,
player,201812020atl,atl,PaulLo00,st_pct,46%,,,,,
player,201812020atl,atl,HardJu00,pos,WR,,,,,
player,201812020atl,atl,HardJu00,offense,11,,,,,
player,201812020atl,atl,HardJu00,off_pct,21%,,,,,
player,201812020atl,atl,HardJu00,defense,0,,,,,
player,201812020atl,atl,HardJu00,def_pct,0%,,,,,
player,201812020atl,atl,HardJu00,special_teams,11,,,,,
player,201812020atl,atl,HardJu00,st_pct,39%,,,,,
player,201812020atl,atl,HallMa02,pos,WR,,,,,
player,201812020atl,atl,HallMa02,offense,10,,,,,
player,201812020atl,atl,HallMa02,off_pct,19%,,,,,
player,201812020atl,atl,HallMa02,defense,0,,,,,
player,201812020atl,atl,HallMa02,def_pct,0%,,,,,
player,201812020atl,atl,HallMa02,special_teams,11,,,,,
player,201812020atl,atl,HallMa02,st_pct,39%,,,,,
player,201812020atl,atl,OrtiRi00,pos,FB,,,,,
player,201812020atl,atl,OrtiRi00,offense,8,,,,,
player,201812020atl,atl,OrtiRi00,off_pct,15%,,,,,
player,201812020atl,atl,OrtiRi00,defense,0,,,,,
player,201812020atl,atl,OrtiRi00,def_pct,0%,,,,,
player,201812020atl,atl,OrtiRi00,special_teams,12,,,,,
player,201812020atl,atl,OrtiRi00,st_pct,43%,,,,,
player,201812020atl,atl,SaubEr00,pos,TE,,,,,
player,201812020atl,atl,SaubEr00,offense,6,,,,,
player,201812020atl,atl,SaubEr00,off_pct,11%,,,,,
player,201812020atl,atl,SaubEr00,defense,0,,,,,
player,201812020atl,atl,SaubEr00,def_pct,0%,,,,,
player,201812020atl,atl,SaubEr00,special_teams,18,,,,,
player,201812020atl,atl,SaubEr00,st_pct,64%,,,,,
player,201812020atl,atl,GageRu00,pos,WR,,,,,
player,201812020atl,atl,GageRu00,offense,1,,,,,
player,201812020atl,atl,GageRu00,off_pct,2%,,,,,
player,201812020atl,atl,GageRu00,defense,0,,,,,
player,201812020atl,atl,GageRu00,def_pct,0%,,,,,
player,201812020atl,atl,GageRu00,special_teams,18,,,,,
player,201812020atl,atl,GageRu00,st_pct,64%,,,,,
player,201812020atl,atl,SambTy00,pos,T,,,,,
player,201812020atl,atl,SambTy00,offense,1,,,,,
player,201812020atl,atl,SambTy00,off_pct,2%,,,,,
player,201812020atl,atl,SambTy00,defense,0,,,,,
player,201812020atl,atl,SambTy00,def_pct,0%,,,,,
player,201812020atl,atl,SambTy00,special_teams,2,,,,,
player,201812020atl,atl,SambTy00,st_pct,7%,,,,,
player,201812020atl,atl,TrufDe00,pos,CB,,,,,
player,201812020atl,atl,TrufDe00,offense,0,,,,,
player,201812020atl,atl,TrufDe00,off_pct,0%,,,,,
player,201812020atl,atl,TrufDe00,defense,81,,,,,
player,201812020atl,atl,TrufDe00,def_pct,100%,,,,,
player,201812020atl,atl,TrufDe00,special_teams,2,,,,,
player,201812020atl,atl,TrufDe00,st_pct,7%,,,,,
player,201812020atl,atl,AlfoRo00,pos,CB,,,,,
player,201812020atl,atl,AlfoRo00,offense,0,,,,,
player,201812020atl,atl,AlfoRo00,off_pct,0%,,,,,
player,201812020atl,atl,AlfoRo00,defense,81,,,,,
player,201812020atl,atl,AlfoRo00,def_pct,100%,,,,,
player,201812020atl,atl,AlfoRo00,special_teams,2,,,,,
player,201812020atl,atl,AlfoRo00,st_pct,7%,,,,,
player,201812020atl,atl,KazeDa00,pos,SS,,,,,
player,201812020atl,atl,KazeDa00,offense,0,,,,,
player,201812020atl,atl,KazeDa00,off_pct,0%,,,,,
player,201812020atl,atl,KazeDa00,defense,80,,,,,
player,201812020atl,atl,KazeDa00,def_pct,99%,,,,,
player,201812020atl,atl,KazeDa00,special_teams,6,,,,,
player,201812020atl,atl,KazeDa00,st_pct,21%,,,,,
player,201812020atl,atl,CampDe00,pos,LB,,,,,
player,201812020atl,atl,CampDe00,offense,0,,,,,
player,201812020atl,atl,CampDe00,off_pct,0%,,,,,
player,201812020atl,atl,CampDe00,defense,70,,,,,
player,201812020atl,atl,CampDe00,def_pct,86%,,,,,
player,201812020atl,atl,CampDe00,special_teams,3,,,,,
player,201812020atl,atl,CampDe00,st_pct,11%,,,,,
player,201812020atl,atl,JoneDe01,pos,LB,,,,,
player,201812020atl,atl,JoneDe01,offense,0,,,,,
player,201812020atl,atl,JoneDe01,off_pct,0%,,,,,
player,201812020atl,atl,JoneDe01,defense,64,,,,,
player,201812020atl,atl,JoneDe01,def_pct,79%,,,,,
player,201812020atl,atl,JoneDe01,special_teams,6,,,,,
player,201812020atl,atl,JoneDe01,st_pct,21%,,,,,
player,201812020atl,atl,JarrGr00,pos,DT,,,,,
player,201812020atl,atl,JarrGr00,offense,0,,,,,
player,201812020atl,atl,JarrGr00,off_pct,0%,,,,,
player,201812020atl,atl,JarrGr00,defense,59,,,,,
player,201812020atl,atl,JarrGr00,def_pct,73%,,,,,
player,201812020atl,atl,JarrGr00,special_teams,8,,,,,
player,201812020atl,atl,JarrGr00,st_pct,29%,,,,,
player,201812020atl,atl,McKiTa00,pos,DE,,,,,
player,201812020atl,atl,McKiTa00,offense,0,,,,,
player,201812020atl,atl,McKiTa00,off_pct,0%,,,,,
player,201812020atl,atl,McKiTa00,defense,55,,,,,
player,201812020atl,atl,McKiTa00,def_pct,68%,,,,,
player,201812020atl,atl,McKiTa00,special_teams,2,,,,,
player,201812020atl,atl,McKiTa00,st_pct,7%,,,,,
player,201812020atl,atl,PoolBr01,pos,CB,,,,,
player,201812020atl,atl,PoolBr01,offense,0,,,,,
player,201812020atl,atl,PoolBr01,off_pct,0%,,,,,
player,201812020atl,atl,PoolBr01,defense,52,,,,,
player,201812020atl,atl,PoolBr01,def_pct,64%,,,,,
player,201812020atl,atl,PoolBr01,special_teams,11,,,,,
player,201812020atl,atl,PoolBr01,st_pct,39%,,,,,
player,201812020atl,atl,OluoFo00,pos,LB,,,,,
player,201812020atl,atl,OluoFo00,offense,0,,,,,
player,201812020atl,atl,OluoFo00,off_pct,0%,,,,,
player,201812020atl,atl,OluoFo00,defense,52,,,,,
player,201812020atl,atl,OluoFo00,def_pct,64%,,,,,
player,201812020atl,atl,OluoFo00,special_teams,6,,,,,
player,201812020atl,atl,OluoFo00,st_pct,21%,,,,,
player,201812020atl,atl,CrawJa00,pos,DT,,,,,
player,201812020atl,atl,CrawJa00,offense,0,,,,,
player,201812020atl,atl,CrawJa00,off_pct,0%,,,,,
player,201812020atl,atl,CrawJa00,defense,49,,,,,
player,201812020atl,atl,CrawJa00,def_pct,60%,,,,,
player,201812020atl,atl,CrawJa00,special_teams,8,,,,,
player,201812020atl,atl,CrawJa00,st_pct,29%,,,,,
player,201812020atl,atl,BeasVi00,pos,LB,,,,,
player,201812020atl,atl,BeasVi00,offense,0,,,,,
player,201812020atl,atl,BeasVi00,off_pct,0%,,,,,
player,201812020atl,atl,BeasVi00,defense,48,,,,,
player,201812020atl,atl,BeasVi00,def_pct,59%,,,,,
player,201812020atl,atl,BeasVi00,special_teams,2,,,,,
player,201812020atl,atl,BeasVi00,st_pct,7%,,,,,
player,201812020atl,atl,NeasSh00,pos,SS,,,,,
player,201812020atl,atl,NeasSh00,offense,0,,,,,
player,201812020atl,atl,NeasSh00,off_pct,0%,,,,,
player,201812020atl,atl,NeasSh00,defense,47,,,,,
player,201812020atl,atl,NeasSh00,def_pct,58%,,,,,
player,201812020atl,atl,NeasSh00,special_teams,11,,,,,
player,201812020atl,atl,NeasSh00,st_pct,39%,,,,,
player,201812020atl,atl,IrviBr00,pos,DE,,,,,
player,201812020atl,atl,IrviBr00,offense,0,,,,,
player,201812020atl,atl,IrviBr00,off_pct,0%,,,,,
player,201812020atl,atl,IrviBr00,defense,36,,,,,
player,201812020atl,atl,IrviBr00,def_pct,44%,,,,,
player,201812020atl,atl,IrviBr00,special_teams,0,,,,,
player,201812020atl,atl,IrviBr00,st_pct,0%,,,,,
player,201812020atl,atl,McClTe00,pos,DT,,,,,
player,201812020atl,atl,McClTe00,offense,0,,,,,
player,201812020atl,atl,McClTe00,off_pct,0%,,,,,
player,201812020atl,atl,McClTe00,defense,31,,,,,
player,201812020atl,atl,McClTe00,def_pct,38%,,,,,
player,201812020atl,atl,McClTe00,special_teams,6,,,,,
player,201812020atl,atl,McClTe00,st_pct,21%,,,,,
player,201812020atl,atl,RichJo00,pos,SS,,,,,
player,201812020atl,atl,RichJo00,offense,0,,,,,
player,201812020atl,atl,RichJo00,off_pct,0%,,,,,
player,201812020atl,atl,RichJo00,defense,30,,,,,
player,201812020atl,atl,RichJo00,def_pct,37%,,,,,
player,201812020atl,atl,RichJo00,special_teams,13,,,,,
player,201812020atl,atl,RichJo00,st_pct,46%,,,,,
player,201812020atl,atl,ReedBr00,pos,DE,,,,,
player,201812020atl,atl,ReedBr00,offense,0,,,,,
player,201812020atl,atl,ReedBr00,off_pct,0%,,,,,
player,201812020atl,atl,ReedBr00,defense,26,,,,,
player,201812020atl,atl,ReedBr00,def_pct,32%,,,,,
player,201812020atl,atl,ReedBr00,special_teams,6,,,,,
player,201812020atl,atl,ReedBr00,st_pct,21%,,,,,
player,201812020atl,atl,SenaDe00,pos,NT,,,,,
player,201812020atl,atl,SenaDe00,offense,0,,,,,
player,201812020atl,atl,SenaDe00,off_pct,0%,,,,,
player,201812020atl,atl,SenaDe00,defense,20,,,,,
player,201812020atl,atl,SenaDe00,def_pct,25%,,,,,
player,201812020atl,atl,SenaDe00,special_teams,0,,,,,
player,201812020atl,atl,SenaDe00,st_pct,0%,,,,,
player,201812020atl,atl,RileDu00,pos,LB,,,,,
player,201812020atl,atl,RileDu00,offense,0,,,,,
player,201812020atl,atl,RileDu00,off_pct,0%,,,,,
player,201812020atl,atl,RileDu00,defense,10,,,,,
player,201812020atl,atl,RileDu00,def_pct,12%,,,,,
player,201812020atl,atl,RileDu00,special_teams,20,,,,,
player,201812020atl,atl,RileDu00,st_pct,71%,,,,,
player,201812020atl,atl,IshmKe00,pos,FS,,,,,
player,201812020atl,atl,IshmKe00,offense,0,,,,,
player,201812020atl,atl,IshmKe00,off_pct,0%,,,,,
player,201812020atl,atl,IshmKe00,defense,0,,,,,
player,201812020atl,atl,IshmKe00,def_pct,0%,,,,,
player,201812020atl,atl,IshmKe00,special_teams,24,,,,,
player,201812020atl,atl,IshmKe00,st_pct,86%,,,,,
player,201812020atl,atl,OlivIs00,pos,CB,,,,,
player,201812020atl,atl,OlivIs00,offense,0,,,,,
player,201812020atl,atl,OlivIs00,off_pct,0%,,,,,
player,201812020atl,atl,OlivIs00,defense,0,,,,,
player,201812020atl,atl,OlivIs00,def_pct,0%,,,,,
player,201812020atl,atl,OlivIs00,special_teams,19,,,,,
player,201812020atl,atl,OlivIs00,st_pct,68%,,,,,
player,201812020atl,atl,CartBr00,pos,LB,,,,,
player,201812020atl,atl,CartBr00,offense,0,,,,,
player,201812020atl,atl,CartBr00,off_pct,0%,,,,,
player,201812020atl,atl,CartBr00,defense,0,,,,,
player,201812020atl,atl,CartBr00,def_pct,0%,,,,,
player,201812020atl,atl,CartBr00,special_teams,18,,,,,
player,201812020atl,atl,CartBr00,st_pct,64%,,,,,
player,201812020atl,atl,BethJu00,pos,CB,,,,,
player,201812020atl,atl,BethJu00,offense,0,,,,,
player,201812020atl,atl,BethJu00,off_pct,0%,,,,,
player,201812020atl,atl,BethJu00,defense,0,,,,,
player,201812020atl,atl,BethJu00,def_pct,0%,,,,,
player,201812020atl,atl,BethJu00,special_teams,17,,,,,
player,201812020atl,atl,BethJu00,st_pct,61%,,,,,
player,201812020atl,atl,BoshMa00,pos,P,,,,,
player,201812020atl,atl,BoshMa00,offense,0,,,,,
player,201812020atl,atl,BoshMa00,off_pct,0%,,,,,
player,201812020atl,atl,BoshMa00,defense,0,,,,,
player,201812020atl,atl,BoshMa00,def_pct,0%,,,,,
player,201812020atl,atl,BoshMa00,special_teams,11,,,,,
player,201812020atl,atl,BoshMa00,st_pct,39%,,,,,
player,201812020atl,atl,HarrJo02,pos,LS,,,,,
player,201812020atl,atl,HarrJo02,offense,0,,,,,
player,201812020atl,atl,HarrJo02,off_pct,0%,,,,,
player,201812020atl,atl,HarrJo02,defense,0,,,,,
player,201812020atl,atl,HarrJo02,def_pct,0%,,,,,
player,201812020atl,atl,HarrJo02,special_teams,7,,,,,
player,201812020atl,atl,HarrJo02,st_pct,25%,,,,,
player,201812020atl,atl,bryanmat01,pos,K,,,,,
player,201812020atl,atl,bryanmat01,offense,0,,,,,
player,201812020atl,atl,bryanmat01,off_pct,0%,,,,,
player,201812020atl,atl,bryanmat01,defense,0,,,,,
player,201812020atl,atl,bryanmat01,def_pct,0%,,,,,
player,201812020atl,atl,bryanmat01,special_teams,2,,,,,
player,201812020atl,atl,bryanmat01,st_pct,7%,,,,,
player,201812020atl,atl,GarlBe00,pos,G,,,,,
player,201812020atl,atl,GarlBe00,offense,0,,,,,
player,201812020atl,atl,GarlBe00,off_pct,0%,,,,,
player,201812020atl,atl,GarlBe00,defense,0,,,,,
player,201812020atl,atl,GarlBe00,def_pct,0%,,,,,
player,201812020atl,atl,GarlBe00,special_teams,2,,,,,
player,201812020atl,atl,GarlBe00,st_pct,7%,,,,,
player,201812020atl,rav,SkurMa01,pos,C,,,,,
player,201812020atl,rav,SkurMa01,offense,81,,,,,
player,201812020atl,rav,SkurMa01,off_pct,100%,,,,,
player,201812020atl,rav,SkurMa01,defense,0,,,,,
player,201812020atl,rav,SkurMa01,def_pct,0%,,,,,
player,201812020atl,rav,SkurMa01,special_teams,6,,,,,
player,201812020atl,rav,SkurMa01,st_pct,21%,,,,,
player,201812020atl,rav,BrowOr00,pos,T,,,,,
player,201812020atl,rav,BrowOr00,offense,81,,,,,
player,201812020atl,rav,BrowOr00,off_pct,100%,,,,,
player,201812020atl,rav,BrowOr00,defense,0,,,,,
player,201812020atl,rav,BrowOr00,def_pct,0%,,,,,
player,201812020atl,rav,BrowOr00,special_teams,6,,,,,
player,201812020atl,rav,BrowOr00,st_pct,21%,,,,,
player,201812020atl,rav,YandMa20,pos,G,,,,,
player,201812020atl,rav,YandMa20,offense,81,,,,,
player,201812020atl,rav,YandMa20,off_pct,100%,,,,,
player,201812020atl,rav,YandMa20,defense,0,,,,,
player,201812020atl,rav,YandMa20,def_pct,0%,,,,,
player,201812020atl,rav,YandMa20,special_teams,0,,,,,
player,201812020atl,rav,YandMa20,st_pct,0%,,,,,
player,201812020atl,rav,StanRo00,pos,T,,,,,
player,201812020atl,rav,StanRo00,offense,78,,,,,
player,201812020atl,rav,StanRo00,off_pct,96%,,,,,
player,201812020atl,rav,StanRo00,defense,0,,,,,
player,201812020atl,rav,StanRo00,def_pct,0%,,,,,
player,201812020atl,rav,StanRo00,special_teams,0,,,,,
player,201812020atl,rav,StanRo00,st_pct,0%,,,,,
player,201812020atl,rav,SneaWi00,pos,WR,,,,,
player,201812020atl,rav,SneaWi00,offense,66,,,,,
player,201812020atl,rav,SneaWi00,off_pct,81%,,,,,
player,201812020atl,rav,SneaWi00,defense,0,,,,,
player,201812020atl,rav,SneaWi00,def_pct,0%,,,,,
player,201812020atl,rav,SneaWi00,special_teams,1,,,,,
player,201812020atl,rav,SneaWi00,st_pct,4%,,,,,
player,201812020atl,rav,JackLa00,pos,QB,,,,,
player,201812020atl,rav,JackLa00,offense,66,,,,,
player,201812020atl,rav,JackLa00,off_pct,81%,,,,,
player,201812020atl,rav,JackLa00,defense,0,,,,,
player,201812020atl,rav,JackLa00,def_pct,0%,,,,,
player,201812020atl,rav,JackLa00,special_teams,0,,,,,
player,201812020atl,rav,JackLa00,st_pct,0%,,,,,
player,201812020atl,rav,LewiAl01,pos,G,,,,,
player,201812020atl,rav,LewiAl01,offense,58,,,,,
player,201812020atl,rav,LewiAl01,off_pct,72%,,,,,
player,201812020atl,rav,LewiAl01,defense,0,,,,,
player,201812020atl,rav,LewiAl01,def_pct,0%,,,,,
player,201812020atl,rav,LewiAl01,special_teams,3,,,,,
player,201812020atl,rav,LewiAl01,st_pct,11%,,,,,
player,201812020atl,rav,MoorCh00,pos,WR,,,,,
player,201812020atl,rav,MoorCh00,offense,51,,,,,
player,201812020atl,rav,MoorCh00,off_pct,63%,,,,,
player,201812020atl,rav,MoorCh00,defense,0,,,,,
player,201812020atl,rav,MoorCh00,def_pct,0%,,,,,
player,201812020atl,rav,MoorCh00,special_teams,18,,,,,
player,201812020atl,rav,MoorCh00,st_pct,64%,,,,,
player,201812020atl,rav,BoylNi00,pos,TE,,,,,
player,201812020atl,rav,BoylNi00,offense,50,,,,,
player,201812020atl,rav,BoylNi00,off_pct,62%,,,,,
player,201812020atl,rav,BoylNi00,defense,0,,,,,
player,201812020atl,rav,BoylNi00,def_pct,0%,,,,,
player,201812020atl,rav,BoylNi00,special_teams,11,,,,,
player,201812020atl,rav,BoylNi00,st_pct,39%,,,,,
player,201812020atl,rav,BrowJo02,pos,WR,,,,,
player,201812020atl,rav,BrowJo02,offense,43,,,,,
player,201812020atl,rav,BrowJo02,off_pct,53%,,,,,
player,201812020atl,rav,BrowJo02,defense,0,,,,,
player,201812020atl,rav,BrowJo02,def_pct,0%,,,,,
player,201812020atl,rav,BrowJo02,special_teams,0,,,,,
player,201812020atl,rav,BrowJo02,st_pct,0%,,,,,
player,201812020atl,rav,EdwaGu00,pos,RB,,,,,
player,201812020atl,rav,EdwaGu00,offense,40,,,,,
player,201812020atl,rav,EdwaGu00,off_pct,49%,,,,,
player,201812020atl,rav,EdwaGu00,defense,0,,,,,
player,201812020atl,rav,EdwaGu00,def_pct,0%,,,,,
player,201812020atl,rav,EdwaGu00,special_teams,0,,,,,
player,201812020atl,rav,EdwaGu00,st_pct,0%,,,,,
player,201812020atl,rav,CrabMi00,pos,WR,,,,,
player,201812020atl,rav,CrabMi00,offense,36,,,,,
player,201812020atl,rav,CrabMi00,off_pct,44%,,,,,
player,201812020atl,rav,CrabMi00,defense,0,,,,,
