game,2018,1,20180909,201809090min,sfo,"San Francisco 49ers",16,min,"Minnesota Vikings",24
player,201809090min,min,ColeSt00,pos,WR,,,,,
player,201809090min,min,ColeSt00,offense,6,,,,,
player,201809090min,min,ColeSt00,off_pct,8%,,,,,
player,201809090min,min,ColeSt00,defense,0,,,,,
player,201809090min,min,ColeSt00,def_pct,0%,,,,,
player,201809090min,min,ColeSt00,special_teams,7,,,,,
player,201809090min,min,ColeSt00,st_pct,25%,,,,,
player,201809090min,min,SendAn00,pos,SS,,,,,
player,201809090min,min,SendAn00,offense,0,,,,,
player,201809090min,min,SendAn00,off_pct,0%,,,,,
player,201809090min,min,SendAn00,defense,66,,,,,
player,201809090min,min,SendAn00,def_pct,100%,,,,,
player,201809090min,min,SendAn00,special_teams,5,,,,,
player,201809090min,min,SendAn00,st_pct,18%,,,,,
player,201809090min,min,SmitHa00,pos,FS,,,,,
player,201809090min,min,SmitHa00,offense,0,,,,,
player,201809090min,min,SmitHa00,off_pct,0%,,,,,
player,201809090min,min,SmitHa00,defense,66,,,,,
player,201809090min,min,SmitHa00,def_pct,100%,,,,,
player,201809090min,min,SmitHa00,special_teams,4,,,,,
player,201809090min,min,SmitHa00,st_pct,14%,,,,,
player,201809090min,min,KendEr00,pos,LB,,,,,
player,201809090min,min,KendEr00,offense,0,,,,,
player,201809090min,min,KendEr00,off_pct,0%,,,,,
player,201809090min,min,KendEr00,defense,66,,,,,
player,201809090min,min,KendEr00,def_pct,100%,,,,,
player,201809090min,min,KendEr00,special_teams,4,,,,,
player,201809090min,min,KendEr00,st_pct,14%,,,,,
player,201809090min,min,BarrAn00,pos,LB,,,,,
player,201809090min,min,BarrAn00,offense,0,,,,,
player,201809090min,min,BarrAn00,off_pct,0%,,,,,
player,201809090min,min,BarrAn00,defense,66,,,,,
player,201809090min,min,BarrAn00,def_pct,100%,,,,,
player,201809090min,min,BarrAn00,special_teams,4,,,,,
player,201809090min,min,BarrAn00,st_pct,14%,,,,,
player,201809090min,min,RhodXa00,pos,CB,,,,,
player,201809090min,min,RhodXa00,offense,0,,,,,
player,201809090min,min,RhodXa00,off_pct,0%,,,,,
player,201809090min,min,RhodXa00,defense,66,,,,,
player,201809090min,min,RhodXa00,def_pct,100%,,,,,
player,201809090min,min,RhodXa00,special_teams,0,,,,,
player,201809090min,min,RhodXa00,st_pct,0%,,,,,
player,201809090min,min,HuntDa01,pos,DE,,,,,
player,201809090min,min,HuntDa01,offense,0,,,,,
player,201809090min,min,HuntDa01,off_pct,0%,,,,,
player,201809090min,min,HuntDa01,defense,58,,,,,
player,201809090min,min,HuntDa01,def_pct,88%,,,,,
player,201809090min,min,HuntDa01,special_teams,8,,,,,
player,201809090min,min,HuntDa01,st_pct,29%,,,,,
player,201809090min,min,HughMi00,pos,CB,,,,,
player,201809090min,min,HughMi00,offense,0,,,,,
player,201809090min,min,HughMi00,off_pct,0%,,,,,
player,201809090min,min,HughMi00,defense,52,,,,,
player,201809090min,min,HughMi00,def_pct,79%,,,,,
player,201809090min,min,HughMi00,special_teams,13,,,,,
player,201809090min,min,HughMi00,st_pct,46%,,,,,
player,201809090min,min,GrifEv99,pos,DE,,,,,
player,201809090min,min,GrifEv99,offense,0,,,,,
player,201809090min,min,GrifEv99,off_pct,0%,,,,,
player,201809090min,min,GrifEv99,defense,51,,,,,
player,201809090min,min,GrifEv99,def_pct,77%,,,,,
player,201809090min,min,GrifEv99,special_teams,4,,,,,
player,201809090min,min,GrifEv99,st_pct,14%,,,,,
player,201809090min,min,JoseLi99,pos,NT,,,,,
player,201809090min,min,JoseLi99,offense,0,,,,,
player,201809090min,min,JoseLi99,off_pct,0%,,,,,
player,201809090min,min,JoseLi99,defense,49,,,,,
player,201809090min,min,JoseLi99,def_pct,74%,,,,,
player,201809090min,min,JoseLi99,special_teams,4,,,,,
player,201809090min,min,JoseLi99,st_pct,14%,,,,,
player,201809090min,min,RichSh00,pos,DT,,,,,
player,201809090min,min,RichSh00,offense,0,,,,,
player,201809090min,min,RichSh00,off_pct,0%,,,,,
player,201809090min,min,RichSh00,defense,46,,,,,
player,201809090min,min,RichSh00,def_pct,70%,,,,,
player,201809090min,min,RichSh00,special_teams,2,,,,,
player,201809090min,min,RichSh00,st_pct,7%,,,,,
player,201809090min,min,GedeBe00,pos,LB,,,,,
player,201809090min,min,GedeBe00,offense,0,,,,,
player,201809090min,min,GedeBe00,off_pct,0%,,,,,
player,201809090min,min,GedeBe00,defense,29,,,,,
player,201809090min,min,GedeBe00,def_pct,44%,,,,,
player,201809090min,min,GedeBe00,special_teams,15,,,,,
player,201809090min,min,GedeBe00,st_pct,54%,,,,,
player,201809090min,min,WaynTr00,pos,CB,,,,,
player,201809090min,min,WaynTr00,offense,0,,,,,
player,201809090min,min,WaynTr00,off_pct,0%,,,,,
player,201809090min,min,WaynTr00,defense,24,,,,,
player,201809090min,min,WaynTr00,def_pct,36%,,,,,
player,201809090min,min,WaynTr00,special_teams,1,,,,,
player,201809090min,min,WaynTr00,st_pct,4%,,,,,
player,201809090min,min,KearJa00,pos,SS,,,,,
player,201809090min,min,KearJa00,offense,0,,,,,
player,201809090min,min,KearJa00,off_pct,0%,,,,,
player,201809090min,min,KearJa00,defense,22,,,,,
player,201809090min,min,KearJa00,def_pct,33%,,,,,
player,201809090min,min,KearJa00,special_teams,13,,,,,
player,201809090min,min,KearJa00,st_pct,46%,,,,,
player,201809090min,min,JohnJa09,pos,DT,,,,,
player,201809090min,min,JohnJa09,offense,0,,,,,
player,201809090min,min,JohnJa09,off_pct,0%,,,,,
player,201809090min,min,JohnJa09,defense,22,,,,,
player,201809090min,min,JohnJa09,def_pct,33%,,,,,
player,201809090min,min,JohnJa09,special_teams,6,,,,,
player,201809090min,min,JohnJa09,st_pct,21%,,,,,
player,201809090min,min,WeatSt00,pos,DE,,,,,
player,201809090min,min,WeatSt00,offense,0,,,,,
player,201809090min,min,WeatSt00,off_pct,0%,,,,,
player,201809090min,min,WeatSt00,defense,14,,,,,
player,201809090min,min,WeatSt00,def_pct,21%,,,,,
player,201809090min,min,WeatSt00,special_teams,20,,,,,
player,201809090min,min,WeatSt00,st_pct,71%,,,,,
player,201809090min,min,ParrDa00,pos,DT,,,,,
player,201809090min,min,ParrDa00,offense,0,,,,,
player,201809090min,min,ParrDa00,off_pct,0%,,,,,
player,201809090min,min,ParrDa00,defense,14,,,,,
player,201809090min,min,ParrDa00,def_pct,21%,,,,,
player,201809090min,min,ParrDa00,special_teams,0,,,,,
player,201809090min,min,ParrDa00,st_pct,0%,,,,,
player,201809090min,min,BoweTa00,pos,DE,,,,,
player,201809090min,min,BoweTa00,offense,0,,,,,
player,201809090min,min,BoweTa00,off_pct,0%,,,,,
player,201809090min,min,BoweTa00,defense,9,,,,,
player,201809090min,min,BoweTa00,def_pct,14%,,,,,
player,201809090min,min,BoweTa00,special_teams,0,,,,,
player,201809090min,min,BoweTa00,st_pct,0%,,,,,
player,201809090min,min,HillHo00,pos,DB,,,,,
player,201809090min,min,HillHo00,offense,0,,,,,
player,201809090min,min,HillHo00,off_pct,0%,,,,,
player,201809090min,min,HillHo00,defense,4,,,,,
player,201809090min,min,HillHo00,def_pct,6%,,,,,
player,201809090min,min,HillHo00,special_teams,22,,,,,
player,201809090min,min,HillHo00,st_pct,79%,,,,,
player,201809090min,min,WilsEr00,pos,LB,,,,,
player,201809090min,min,WilsEr00,offense,0,,,,,
player,201809090min,min,WilsEr00,off_pct,0%,,,,,
player,201809090min,min,WilsEr00,defense,2,,,,,
player,201809090min,min,WilsEr00,def_pct,3%,,,,,
player,201809090min,min,WilsEr00,special_teams,20,,,,,
player,201809090min,min,WilsEr00,st_pct,71%,,,,,
player,201809090min,min,HarrAn01,pos,FS,,,,,
player,201809090min,min,HarrAn01,offense,0,,,,,
player,201809090min,min,HarrAn01,off_pct,0%,,,,,
player,201809090min,min,HarrAn01,defense,0,,,,,
player,201809090min,min,HarrAn01,def_pct,0%,,,,,
player,201809090min,min,HarrAn01,special_teams,20,,,,,
player,201809090min,min,HarrAn01,st_pct,71%,,,,,
player,201809090min,min,SherMa20,pos,CB,,,,,
player,201809090min,min,SherMa20,offense,0,,,,,
player,201809090min,min,SherMa20,off_pct,0%,,,,,
player,201809090min,min,SherMa20,defense,0,,,,,
player,201809090min,min,SherMa20,def_pct,0%,,,,,
player,201809090min,min,SherMa20,special_teams,16,,,,,
player,201809090min,min,SherMa20,st_pct,57%,,,,,
player,201809090min,min,DownDe00,pos,LB,,,,,
player,201809090min,min,DownDe00,offense,0,,,,,
player,201809090min,min,DownDe00,off_pct,0%,,,,,
player,201809090min,min,DownDe00,defense,0,,,,,
player,201809090min,min,DownDe00,def_pct,0%,,,,,
player,201809090min,min,DownDe00,special_teams,15,,,,,
player,201809090min,min,DownDe00,st_pct,54%,,,,,
player,201809090min,min,IlokGe00,pos,FS,,,,,
player,201809090min,min,IlokGe00,offense,0,,,,,
player,201809090min,min,IlokGe00,off_pct,0%,,,,,
player,201809090min,min,IlokGe00,defense,0,,,,,
player,201809090min,min,IlokGe00,def_pct,0%,,,,,
player,201809090min,min,IlokGe00,special_teams,14,,,,,
player,201809090min,min,IlokGe00,st_pct,50%,,,,,
player,201809090min,min,ZylsBr00,pos,WR,,,,,
player,201809090min,min,ZylsBr00,offense,0,,,,,
player,201809090min,min,ZylsBr00,off_pct,0%,,,,,
player,201809090min,min,ZylsBr00,defense,0,,,,,
player,201809090min,min,ZylsBr00,def_pct,0%,,,,,
player,201809090min,min,ZylsBr00,special_teams,11,,,,,
player,201809090min,min,ZylsBr00,st_pct,39%,,,,,
player,201809090min,min,WileMa01,pos,P,,,,,
player,201809090min,min,WileMa01,offense,0,,,,,
player,201809090min,min,WileMa01,off_pct,0%,,,,,
player,201809090min,min,WileMa01,defense,0,,,,,
player,201809090min,min,WileMa01,def_pct,0%,,,,,
player,201809090min,min,WileMa01,special_teams,10,,,,,
player,201809090min,min,WileMa01,st_pct,36%,,,,,
player,201809090min,min,McDeKe00,pos,LS,,,,,
player,201809090min,min,McDeKe00,offense,0,,,,,
player,201809090min,min,McDeKe00,off_pct,0%,,,,,
player,201809090min,min,McDeKe00,defense,0,,,,,
player,201809090min,min,McDeKe00,def_pct,0%,,,,,
player,201809090min,min,McDeKe00,special_teams,10,,,,,
player,201809090min,min,McDeKe00,st_pct,36%,,,,,
player,201809090min,min,CarlDa00,pos,K,,,,,
player,201809090min,min,CarlDa00,offense,0,,,,,
player,201809090min,min,CarlDa00,off_pct,0%,,,,,
player,201809090min,min,CarlDa00,defense,0,,,,,
player,201809090min,min,CarlDa00,def_pct,0%,,,,,
player,201809090min,min,CarlDa00,special_teams,9,,,,,
player,201809090min,min,CarlDa00,st_pct,32%,,,,,
player,201809090min,min,IsidDa00,pos,G,,,,,
player,201809090min,min,IsidDa00,offense,0,,,,,
player,201809090min,min,IsidDa00,off_pct,0%,,,,,
player,201809090min,min,IsidDa00,defense,0,,,,,
player,201809090min,min,IsidDa00,def_pct,0%,,,,,
player,201809090min,min,IsidDa00,special_teams,4,,,,,
player,201809090min,min,IsidDa00,st_pct,14%,,,,,
player,201809090min,sfo,StalJo20,pos,T,,,,,
player,201809090min,sfo,StalJo20,offense,66,,,,,
player,201809090min,sfo,StalJo20,off_pct,100%,,,,,
player,201809090min,sfo,StalJo20,defense,0,,,,,
player,201809090min,sfo,StalJo20,def_pct,0%,,,,,
player,201809090min,sfo,StalJo20,special_teams,4,,,,,
player,201809090min,sfo,StalJo20,st_pct,14%,,,,,
player,201809090min,sfo,McGlMi00,pos,T,,,,,
player,201809090min,sfo,McGlMi00,offense,66,,,,,
player,201809090min,sfo,McGlMi00,off_pct,100%,,,,,
player,201809090min,sfo,McGlMi00,defense,0,,,,,
player,201809090min,sfo,McGlMi00,def_pct,0%,,,,,
player,201809090min,sfo,McGlMi00,special_teams,4,,,,,
player,201809090min,sfo,McGlMi00,st_pct,14%,,,,,
player,201809090min,sfo,TomlLa01,pos,G,,,,,
player,201809090min,sfo,TomlLa01,offense,66,,,,,
player,201809090min,sfo,TomlLa01,off_pct,100%,,,,,
player,201809090min,sfo,TomlLa01,defense,0,,,,,
player,201809090min,sfo,TomlLa01,def_pct,0%,,,,,
player,201809090min,sfo,TomlLa01,special_teams,4,,,,,
player,201809090min,sfo,TomlLa01,st_pct,14%,,,,,
player,201809090min,sfo,RichWe00,pos,C,,,,,
player,201809090min,sfo,RichWe00,offense,66,,,,,
player,201809090min,sfo,RichWe00,off_pct,100%,,,,,
player,201809090min,sfo,RichWe00,defense,0,,,,,
player,201809090min,sfo,RichWe00,def_pct,0%,,,,,
player,201809090min,sfo,RichWe00,special_teams,4,,,,,
player,201809090min,sfo,RichWe00,st_pct,14%,,,,,
player,201809090min,sfo,GaroJi00,pos,QB,,,,,
player,201809090min,sfo,GaroJi00,offense,66,,,,,
player,201809090min,sfo,GaroJi00,off_pct,100%,,,,,
player,201809090min,sfo,GaroJi00,defense,0,,,,,
player,201809090min,sfo,GaroJi00,def_pct,0%,,,,,
player,201809090min,sfo,GaroJi00,special_teams,0,,,,,
player,201809090min,sfo,GaroJi00,st_pct,0%,,,,,
player,201809090min,sfo,GarcPi00,pos,WR,,,,,
player,201809090min,sfo,GarcPi00,offense,53,,,,,
player,201809090min,sfo,GarcPi00,off_pct,80%,,,,,
player,201809090min,sfo,GarcPi00,defense,0,,,,,
player,201809090min,sfo,GarcPi00,def_pct,0%,,,,,
player,201809090min,sfo,GarcPi00,special_teams,0,,,,,
player,201809090min,sfo,GarcPi00,st_pct,0%,,,,,
player,201809090min,sfo,KittGe00,pos,TE,,,,,
player,201809090min,sfo,KittGe00,offense,51,,,,,
player,201809090min,sfo,KittGe00,off_pct,77%,,,,,
player,201809090min,sfo,KittGe00,defense,0,,,,,
player,201809090min,sfo,KittGe00,def_pct,0%,,,,,
player,201809090min,sfo,KittGe00,special_teams,0,,,,,
player,201809090min,sfo,KittGe00,st_pct,0%,,,,,
player,201809090min,sfo,PettDa00,pos,WR,,,,,
player,201809090min,sfo,PettDa00,offense,48,,,,,
player,201809090min,sfo,PettDa00,off_pct,73%,,,,,
player,201809090min,sfo,PettDa00,defense,0,,,,,
player,201809090min,sfo,PettDa00,def_pct,0%,,,,,
player,201809090min,sfo,PettDa00,special_teams,5,,,,,
player,201809090min,sfo,PettDa00,st_pct,18%,,,,,
player,201809090min,sfo,TaylTr02,pos,WR,,,,,
player,201809090min,sfo,TaylTr02,offense,37,,,,,
player,201809090min,sfo,TaylTr02,off_pct,56%,,,,,
player,201809090min,sfo,TaylTr02,defense,0,,,,,
player,201809090min,sfo,TaylTr02,def_pct,0%,,,,,
player,201809090min,sfo,TaylTr02,special_teams,1,,,,,
player,201809090min,sfo,TaylTr02,st_pct,4%,,,,,
player,201809090min,sfo,MorrAl00,pos,RB,,,,,
player,201809090min,sfo,MorrAl00,offense,34,,,,,
player,201809090min,sfo,MorrAl00,off_pct,52%,,,,,
player,201809090min,sfo,MorrAl00,defense,0,,,,,
player,201809090min,sfo,MorrAl00,def_pct,0%,,,,,
player,201809090min,sfo,MorrAl00,special_teams,0,,,,,
player,201809090min,sfo,MorrAl00,st_pct,0%,,,,,
player,201809090min,sfo,GillGa01,pos,T,,,,,
player,201809090min,sfo,GillGa01,offense,32,,,,,
player,201809090min,sfo,GillGa01,off_pct,48%,,,,,
player,201809090min,sfo,GillGa01,defense,0,,,,,
player,201809090min,sfo,GillGa01,def_pct,0%,,,,,
player,201809090min,sfo,GillGa01,special_teams,3,,,,,
player,201809090min,sfo,GillGa01,st_pct,11%,,,,,
player,201809090min,sfo,BreiMa00,pos,RB,,,,,
player,201809090min,sfo,BreiMa00,offense,30,,,,,
player,201809090min,sfo,BreiMa00,off_pct,45%,,,,,
player,201809090min,sfo,BreiMa00,defense,0,,,,,
player,201809090min,sfo,BreiMa00,def_pct,0%,,,,,
player,201809090min,sfo,BreiMa00,special_teams,4,,,,,
player,201809090min,sfo,BreiMa00,st_pct,14%,,,,,
player,201809090min,sfo,JuszKy00,pos,FB,,,,,
player,201809090min,sfo,JuszKy00,offense,26,,,,,
player,201809090min,sfo,JuszKy00,off_pct,39%,,,,,
player,201809090min,sfo,JuszKy00,defense,0,,,,,
player,201809090min,sfo,JuszKy00,def_pct,0%,,,,,
player,201809090min,sfo,JuszKy00,special_teams,4,,,,,
player,201809090min,sfo,JuszKy00,st_pct,14%,,,,,
player,201809090min,sfo,CeleGa00,pos,TE,,,,,
player,201809090min,sfo,CeleGa00,offense,23,,,,,
player,201809090min,sfo,CeleGa00,off_pct,35%,,,,,
player,201809090min,sfo,CeleGa00,defense,0,,,,,
player,201809090min,sfo,CeleGa00,def_pct,0%,,,,,
player,201809090min,sfo,CeleGa00,special_teams,13,,,,,
player,201809090min,sfo,CeleGa00,st_pct,46%,,,,,
player,201809090min,sfo,PersMi00,pos,G,,,,,
player,201809090min,sfo,PersMi00,offense,20,,,,,
player,201809090min,sfo,PersMi00,off_pct,30%,,,,,
player,201809090min,sfo,PersMi00,defense,0,,,,,
player,201809090min,sfo,PersMi00,def_pct,0%,,,,,
player,201809090min,sfo,PersMi00,special_teams,1,,,,,
player,201809090min,sfo,PersMi00,st_pct,4%,,,,,
player,201809090min,sfo,GoodMa00,pos,WR,,,,,
player,201809090min,sfo,GoodMa00,offense,17,,,,,
player,201809090min,sfo,GoodMa00,off_pct,26%,,,,,
player,201809090min,sfo,GoodMa00,defense,0,,,,,
player,201809090min,sfo,GoodMa00,def_pct,0%,,,,,
player,201809090min,sfo,GoodMa00,special_teams,0,,,,,
player,201809090min,sfo,GoodMa00,st_pct,0%,,,,,
player,201809090min,sfo,GarnJo00,pos,G,,,,,
player,201809090min,sfo,GarnJo00,offense,14,,,,,
player,201809090min,sfo,GarnJo00,off_pct,21%,,,,,
player,201809090min,sfo,GarnJo00,defense,0,,,,,
player,201809090min,sfo,GarnJo00,def_pct,0%,,,,,
player,201809090min,sfo,GarnJo00,special_teams,1,,,,,
player,201809090min,sfo,GarnJo00,st_pct,4%,,,,,
player,201809090min,sfo,BourKe00,pos,WR,,,,,
player,201809090min,sfo,BourKe00,offense,8,,,,,
player,201809090min,sfo,BourKe00,off_pct,12%,,,,,
player,201809090min,sfo,BourKe00,defense,0,,,,,
player,201809090min,sfo,BourKe00,def_pct,0%,,,,,
player,201809090min,sfo,BourKe00,special_teams,0,,,,,
player,201809090min,sfo,BourKe00,st_pct,0%,,,,,
player,201809090min,sfo,MitcEa99,pos,DT,,,,,
player,201809090min,sfo,MitcEa99,offense,1,,,,,
player,201809090min,sfo,MitcEa99,off_pct,2%,,,,,
player,201809090min,sfo,MitcEa99,defense,32,,,,,
player,201809090min,sfo,MitcEa99,def_pct,45%,,,,,
player,201809090min,sfo,MitcEa99,special_teams,4,,,,,
player,201809090min,sfo,MitcEa99,st_pct,14%,,,,,
player,201809090min,sfo,MostRa00,pos,RB,,,,,
player,201809090min,sfo,MostRa00,offense,1,,,,,
player,201809090min,sfo,MostRa00,off_pct,2%,,,,,
player,201809090min,sfo,MostRa00,defense,0,,,,,
player,201809090min,sfo,MostRa00,def_pct,0%,,,,,
player,201809090min,sfo,MostRa00,special_teams,18,,,,,
player,201809090min,sfo,MostRa00,st_pct,64%,,,,,
player,201809090min,sfo,WickCo00,pos,TE,,,,,
player,201809090min,sfo,WickCo00,offense,1,,,,,
player,201809090min,sfo,WickCo00,off_pct,2%,,,,,
player,201809090min,sfo,WickCo00,defense,0,,,,,
player,201809090min,sfo,WickCo00,def_pct,0%,,,,,
player,201809090min,sfo,WickCo00,special_teams,14,,,,,
player,201809090min,sfo,WickCo00,st_pct,50%,,,,,
player,201809090min,sfo,WarnFr00,pos,LB,,,,,
player,201809090min,sfo,WarnFr00,offense,0,,,,,
player,201809090min,sfo,WarnFr00,off_pct,0%,,,,,
player,201809090min,sfo,WarnFr00,defense,71,,,,,
player,201809090min,sfo,WarnFr00,def_pct,100%,,,,,
player,201809090min,sfo,WarnFr00,special_teams,11,,,,,
player,201809090min,sfo,WarnFr00,st_pct,39%,,,,,
player,201809090min,sfo,ColbAd00,pos,FS,,,,,
player,201809090min,sfo,ColbAd00,offense,0,,,,,
player,201809090min,sfo,ColbAd00,off_pct,0%,,,,,
player,201809090min,sfo,ColbAd00,defense,71,,,,,
player,201809090min,sfo,ColbAd00,def_pct,100%,,,,,
player,201809090min,sfo,ColbAd00,special_teams,9,,,,,
player,201809090min,sfo,ColbAd00,st_pct,32%,,,,,
player,201809090min,sfo,TartJa00,pos,SS,,,,,
player,201809090min,sfo,TartJa00,offense,0,,,,,
player,201809090min,sfo,TartJa00,off_pct,0%,,,,,
player,201809090min,sfo,TartJa00,defense,71,,,,,
player,201809090min,sfo,TartJa00,def_pct,100%,,,,,
player,201809090min,sfo,TartJa00,special_teams,9,,,,,
player,201809090min,sfo,TartJa00,st_pct,32%,,,,,
player,201809090min,sfo,SherRi00,pos,CB,,,,,
player,201809090min,sfo,SherRi00,offense,0,,,,,
player,201809090min,sfo,SherRi00,off_pct,0%,,,,,
player,201809090min,sfo,SherRi00,defense,71,,,,,
player,201809090min,sfo,SherRi00,def_pct,100%,,,,,
player,201809090min,sfo,SherRi00,special_teams,6,,,,,
player,201809090min,sfo,SherRi00,st_pct,21%,,,,,
player,201809090min,sfo,WithAh00,pos,CB,,,,,
player,201809090min,sfo,WithAh00,offense,0,,,,,
player,201809090min,sfo,WithAh00,off_pct,0%,,,,,
player,201809090min,sfo,WithAh00,defense,71,,,,,
player,201809090min,sfo,WithAh00,def_pct,100%,,,,,
player,201809090min,sfo,WithAh00,special_teams,6,,,,,
player,201809090min,sfo,WithAh00,st_pct,21%,,,,,
player,201809090min,sfo,CoylBr00,pos,LB,,,,,
player,201809090min,sfo,CoylBr00,offense,0,,,,,
player,201809090min,sfo,CoylBr00,off_pct,0%,,,,,
player,201809090min,sfo,CoylBr00,defense,61,,,,,
player,201809090min,sfo,CoylBr00,def_pct,86%,,,,,
player,201809090min,sfo,CoylBr00,special_teams,6,,,,,
player,201809090min,sfo,CoylBr00,st_pct,21%,,,,,
player,201809090min,sfo,ArmsAr01,pos,DE,,,,,
player,201809090min,sfo,ArmsAr01,offense,0,,,,,
player,201809090min,sfo,ArmsAr01,off_pct,0%,,,,,
player,201809090min,sfo,ArmsAr01,defense,59,,,,,
player,201809090min,sfo,ArmsAr01,def_pct,83%,,,,,
player,201809090min,sfo,ArmsAr01,special_teams,2,,,,,
player,201809090min,sfo,ArmsAr01,st_pct,7%,,,,,
player,201809090min,sfo,BuckDe00,pos,DT,,,,,
player,201809090min,sfo,BuckDe00,offense,0,,,,,
player,201809090min,sfo,BuckDe00,off_pct,0%,,,,,
player,201809090min,sfo,BuckDe00,defense,54,,,,,
player,201809090min,sfo,BuckDe00,def_pct,76%,,,,,
player,201809090min,sfo,BuckDe00,special_teams,10,,,,,
player,201809090min,sfo,BuckDe00,st_pct,36%,,,,,
player,201809090min,sfo,MarsCa00,pos,DE,,,,,
player,201809090min,sfo,MarsCa00,offense,0,,,,,
player,201809090min,sfo,MarsCa00,off_pct,0%,,,,,
player,201809090min,sfo,MarsCa00,defense,39,,,,,
player,201809090min,sfo,MarsCa00,def_pct,55%,,,,,
player,201809090min,sfo,MarsCa00,special_teams,13,,,,,
player,201809090min,sfo,MarsCa00,st_pct,46%,,,,,
player,201809090min,sfo,WillKW00,pos,CB,,,,,
player,201809090min,sfo,WillKW00,offense,0,,,,,
player,201809090min,sfo,WillKW00,off_pct,0%,,,,,
player,201809090min,sfo,WillKW00,defense,38,,,,,
player,201809090min,sfo,WillKW00,def_pct,54%,,,,,
player,201809090min,sfo,WillKW00,special_teams,2,,,,,
player,201809090min,sfo,WillKW00,st_pct,7%,,,,,
player,201809090min,sfo,ThomSo00,pos,DE,,,,,
player,201809090min,sfo,ThomSo00,offense,0,,,,,
player,201809090min,sfo,ThomSo00,off_pct,0%,,,,,
player,201809090min,sfo,ThomSo00,defense,35,,,,,
player,201809090min,sfo,ThomSo00,def_pct,49%,,,,,
player,201809090min,sfo,ThomSo00,special_teams,4,,,,,
player,201809090min,sfo,ThomSo00,st_pct,14%,,,,,
player,201809090min,sfo,NzeoMa00,pos,LB,,,,,
player,201809090min,sfo,NzeoMa00,offense,0,,,,,
player,201809090min,sfo,NzeoMa00,off_pct,0%,,,,,
player,201809090min,sfo,NzeoMa00,defense,33,,,,,
player,201809090min,sfo,NzeoMa00,def_pct,46%,,,,,
player,201809090min,sfo,NzeoMa00,special_teams,22,,,,,
player,201809090min,sfo,NzeoMa00,st_pct,79%,,,,,
player,201809090min,sfo,BlaiRo00,pos,DE,,,,,
player,201809090min,sfo,BlaiRo00,offense,0,,,,,
player,201809090min,sfo,BlaiRo00,off_pct,0%,,,,,
player,201809090min,sfo,BlaiRo00,defense,24,,,,,
player,201809090min,sfo,BlaiRo00,def_pct,34%,,,,,
player,201809090min,sfo,BlaiRo00,special_teams,10,,,,,
player,201809090min,sfo,BlaiRo00,st_pct,36%,,,,,
player,201809090min,sfo,JoneD.01,pos,DT,,,,,
player,201809090min,sfo,JoneD.01,offense,0,,,,,
player,201809090min,sfo,JoneD.01,off_pct,0%,,,,,
player,201809090min,sfo,JoneD.01,defense,19,,,,,
player,201809090min,sfo,JoneD.01,def_pct,27%,,,,,
player,201809090min,sfo,JoneD.01,special_teams,3,,,,,
player,201809090min,sfo,JoneD.01,st_pct,11%,,,,,
player,201809090min,sfo,DayxSh00,pos,DT,,,,,
player,201809090min,sfo,DayxSh00,offense,0,,,,,
player,201809090min,sfo,DayxSh00,off_pct,0%,,,,,
player,201809090min,sfo,DayxSh00,defense,17,,,,,
player,201809090min,sfo,DayxSh00,def_pct,24%,,,,,
player,201809090min,sfo,DayxSh00,special_teams,0,,,,,
player,201809090min,sfo,DayxSh00,st_pct,0%,,,,,
player,201809090min,sfo,LeexEl00,pos,LB,,,,,
player,201809090min,sfo,LeexEl00,offense,0,,,,,
player,201809090min,sfo,LeexEl00,off_pct,0%,,,,,
player,201809090min,sfo,LeexEl00,defense,10,,,,,
player,201809090min,sfo,LeexEl00,def_pct,14%,,,,,
player,201809090min,sfo,LeexEl00,special_teams,18,,,,,
player,201809090min,sfo,LeexEl00,st_pct,64%,,,,,
player,201809090min,sfo,WardJi01,pos,CB,,,,,
player,201809090min,sfo,WardJi01,offense,0,,,,,
player,201809090min,sfo,WardJi01,off_pct,0%,,,,,
player,201809090min,sfo,WardJi01,defense,5,,,,,
player,201809090min,sfo,WardJi01,def_pct,7%,,,,,
player,201809090min,sfo,WardJi01,special_teams,14,,,,,
player,201809090min,sfo,WardJi01,st_pct,50%,,,,,
player,201809090min,sfo,MoorTa00,pos,DB,,,,,
player,201809090min,sfo,MoorTa00,offense,0,,,,,
player,201809090min,sfo,MoorTa00,off_pct,0%,,,,,
player,201809090min,sfo,MoorTa00,defense,0,,,,,
player,201809090min,sfo,MoorTa00,def_pct,0%,,,,,
player,201809090min,sfo,MoorTa00,special_teams,22,,,,,
player,201809090min,sfo,MoorTa00,st_pct,79%,,,,,
player,201809090min,sfo,ReedD.00,pos,DB,,,,,
player,201809090min,sfo,ReedD.00,offense,0,,,,,
player,201809090min,sfo,ReedD.00,off_pct,0%,,,,,
player,201809090min,sfo,ReedD.00,defense,0,,,,,
player,201809090min,sfo,ReedD.00,def_pct,0%,,,,,
player,201809090min,sfo,ReedD.00,special_teams,14,,,,,
player,201809090min,sfo,ReedD.00,st_pct,50%,,,,,
player,201809090min,sfo,PiniBr00,pos,P,,,,,
player,201809090min,sfo,PiniBr00,offense,0,,,,,
player,201809090min,sfo,PiniBr00,off_pct,0%,,,,,
player,201809090min,sfo,PiniBr00,defense,0,,,,,
player,201809090min,sfo,PiniBr00,def_pct,0%,,,,,
