game,2018,9,20181104,201811040sea,sdg,"Los Angeles Chargers",25,sea,"Seattle Seahawks",17
player,201811040sea,sea,JordDi00,def_int_yds,0,,,,,
player,201811040sea,sea,JordDi00,def_int_td,0,,,,,
player,201811040sea,sea,JordDi00,def_int_long,0,,,,,
player,201811040sea,sea,JordDi00,pass_defended,0,,,,,
player,201811040sea,sea,JordDi00,sacks,0.0,,,,,
player,201811040sea,sea,JordDi00,tackles_combined,2,,,,,
player,201811040sea,sea,JordDi00,tackles_solo,1,,,,,
player,201811040sea,sea,JordDi00,tackles_assists,1,,,,,
player,201811040sea,sea,JordDi00,tackles_loss,0,,,,,
player,201811040sea,sea,JordDi00,qb_hits,0,,,,,
player,201811040sea,sea,JordDi00,fumbles_rec,0,,,,,
player,201811040sea,sea,JordDi00,fumbles_rec_yds,0,,,,,
player,201811040sea,sea,JordDi00,fumbles_rec_td,0,,,,,
player,201811040sea,sea,JordDi00,fumbles_forced,0,,,,,
player,201811040sea,sea,LuanSh00,def_int,0,,,,,
player,201811040sea,sea,LuanSh00,def_int_yds,0,,,,,
player,201811040sea,sea,LuanSh00,def_int_td,0,,,,,
player,201811040sea,sea,LuanSh00,def_int_long,0,,,,,
player,201811040sea,sea,LuanSh00,pass_defended,0,,,,,
player,201811040sea,sea,LuanSh00,sacks,0.0,,,,,
player,201811040sea,sea,LuanSh00,tackles_combined,2,,,,,
player,201811040sea,sea,LuanSh00,tackles_solo,1,,,,,
player,201811040sea,sea,LuanSh00,tackles_assists,1,,,,,
player,201811040sea,sea,LuanSh00,tackles_loss,0,,,,,
player,201811040sea,sea,LuanSh00,qb_hits,0,,,,,
player,201811040sea,sea,LuanSh00,fumbles_rec,0,,,,,
player,201811040sea,sea,LuanSh00,fumbles_rec_yds,0,,,,,
player,201811040sea,sea,LuanSh00,fumbles_rec_td,0,,,,,
player,201811040sea,sea,LuanSh00,fumbles_forced,0,,,,,
player,201811040sea,sea,GrifSh01,def_int,0,,,,,
player,201811040sea,sea,GrifSh01,def_int_yds,0,,,,,
player,201811040sea,sea,GrifSh01,def_int_td,0,,,,,
player,201811040sea,sea,GrifSh01,def_int_long,0,,,,,
player,201811040sea,sea,GrifSh01,pass_defended,0,,,,,
player,201811040sea,sea,GrifSh01,sacks,0.0,,,,,
player,201811040sea,sea,GrifSh01,tackles_combined,1,,,,,
player,201811040sea,sea,GrifSh01,tackles_solo,0,,,,,
player,201811040sea,sea,GrifSh01,tackles_assists,1,,,,,
player,201811040sea,sea,GrifSh01,tackles_loss,0,,,,,
player,201811040sea,sea,GrifSh01,qb_hits,0,,,,,
player,201811040sea,sea,GrifSh01,fumbles_rec,0,,,,,
player,201811040sea,sea,GrifSh01,fumbles_rec_yds,0,,,,,
player,201811040sea,sea,GrifSh01,fumbles_rec_td,0,,,,,
player,201811040sea,sea,GrifSh01,fumbles_forced,0,,,,,
player,201811040sea,sea,GrifSh00,def_int,0,,,,,
player,201811040sea,sea,GrifSh00,def_int_yds,0,,,,,
player,201811040sea,sea,GrifSh00,def_int_td,0,,,,,
player,201811040sea,sea,GrifSh00,def_int_long,0,,,,,
player,201811040sea,sea,GrifSh00,pass_defended,1,,,,,
player,201811040sea,sea,GrifSh00,sacks,0.0,,,,,
player,201811040sea,sea,GrifSh00,tackles_combined,1,,,,,
player,201811040sea,sea,GrifSh00,tackles_solo,1,,,,,
player,201811040sea,sea,GrifSh00,tackles_assists,0,,,,,
player,201811040sea,sea,GrifSh00,tackles_loss,0,,,,,
player,201811040sea,sea,GrifSh00,qb_hits,0,,,,,
player,201811040sea,sea,GrifSh00,fumbles_rec,0,,,,,
player,201811040sea,sea,GrifSh00,fumbles_rec_yds,0,,,,,
player,201811040sea,sea,GrifSh00,fumbles_rec_td,0,,,,,
player,201811040sea,sea,GrifSh00,fumbles_forced,0,,,,,
player,201811040sea,sea,JeffQu00,def_int,0,,,,,
player,201811040sea,sea,JeffQu00,def_int_yds,0,,,,,
player,201811040sea,sea,JeffQu00,def_int_td,0,,,,,
player,201811040sea,sea,JeffQu00,def_int_long,0,,,,,
player,201811040sea,sea,JeffQu00,pass_defended,0,,,,,
player,201811040sea,sea,JeffQu00,sacks,0.0,,,,,
player,201811040sea,sea,JeffQu00,tackles_combined,1,,,,,
player,201811040sea,sea,JeffQu00,tackles_solo,0,,,,,
player,201811040sea,sea,JeffQu00,tackles_assists,1,,,,,
player,201811040sea,sea,JeffQu00,tackles_loss,0,,,,,
player,201811040sea,sea,JeffQu00,qb_hits,1,,,,,
player,201811040sea,sea,JeffQu00,fumbles_rec,0,,,,,
player,201811040sea,sea,JeffQu00,fumbles_rec_yds,0,,,,,
player,201811040sea,sea,JeffQu00,fumbles_rec_td,0,,,,,
player,201811040sea,sea,JeffQu00,fumbles_forced,0,,,,,
player,201811040sea,sea,MartJa02,def_int,0,,,,,
player,201811040sea,sea,MartJa02,def_int_yds,0,,,,,
player,201811040sea,sea,MartJa02,def_int_td,0,,,,,
player,201811040sea,sea,MartJa02,def_int_long,0,,,,,
player,201811040sea,sea,MartJa02,pass_defended,0,,,,,
player,201811040sea,sea,MartJa02,sacks,0.0,,,,,
player,201811040sea,sea,MartJa02,tackles_combined,1,,,,,
player,201811040sea,sea,MartJa02,tackles_solo,0,,,,,
player,201811040sea,sea,MartJa02,tackles_assists,1,,,,,
player,201811040sea,sea,MartJa02,tackles_loss,0,,,,,
player,201811040sea,sea,MartJa02,qb_hits,0,,,,,
player,201811040sea,sea,MartJa02,fumbles_rec,0,,,,,
player,201811040sea,sea,MartJa02,fumbles_rec_yds,0,,,,,
player,201811040sea,sea,MartJa02,fumbles_rec_td,0,,,,,
player,201811040sea,sea,MartJa02,fumbles_forced,0,,,,,
player,201811040sea,sdg,KingDe01,kick_ret,2,,,,,
player,201811040sea,sdg,KingDe01,kick_ret_yds,20,,,,,
player,201811040sea,sdg,KingDe01,kick_ret_yds_per_ret,10.0,,,,,
player,201811040sea,sdg,KingDe01,kick_ret_td,0,,,,,
player,201811040sea,sdg,KingDe01,kick_ret_long,14,,,,,
player,201811040sea,sdg,KingDe01,punt_ret,4,,,,,
player,201811040sea,sdg,KingDe01,punt_ret_yds,17,,,,,
player,201811040sea,sdg,KingDe01,punt_ret_yds_per_ret,4.3,,,,,
player,201811040sea,sdg,KingDe01,punt_ret_td,0,,,,,
player,201811040sea,sdg,KingDe01,punt_ret_long,17,,,,,
player,201811040sea,sea,LockTy00,kick_ret,1,,,,,
player,201811040sea,sea,LockTy00,kick_ret_yds,34,,,,,
player,201811040sea,sea,LockTy00,kick_ret_yds_per_ret,34.0,,,,,
player,201811040sea,sea,LockTy00,kick_ret_td,0,,,,,
player,201811040sea,sea,LockTy00,kick_ret_long,34,,,,,
player,201811040sea,sea,LockTy00,punt_ret,3,,,,,
player,201811040sea,sea,LockTy00,punt_ret_yds,4,,,,,
player,201811040sea,sea,LockTy00,punt_ret_yds_per_ret,1.3,,,,,
player,201811040sea,sea,LockTy00,punt_ret_td,0,,,,,
player,201811040sea,sea,LockTy00,punt_ret_long,6,,,,,
player,201811040sea,sea,PennRa00,kick_ret,2,,,,,
player,201811040sea,sea,PennRa00,kick_ret_yds,35,,,,,
player,201811040sea,sea,PennRa00,kick_ret_yds_per_ret,17.5,,,,,
player,201811040sea,sea,PennRa00,kick_ret_td,0,,,,,
player,201811040sea,sea,PennRa00,kick_ret_long,19,,,,,
player,201811040sea,sea,PennRa00,punt_ret,0,,,,,
player,201811040sea,sea,PennRa00,punt_ret_yds,0,,,,,
player,201811040sea,sea,PennRa00,punt_ret_yds_per_ret,,,,,,
player,201811040sea,sea,PennRa00,punt_ret_td,0,,,,,
player,201811040sea,sea,PennRa00,punt_ret_long,0,,,,,
player,201811040sea,sdg,SturCa00,xpm,1,,,,,
player,201811040sea,sdg,SturCa00,xpa,3,,,,,
player,201811040sea,sdg,SturCa00,fgm,,,,,,
player,201811040sea,sdg,SturCa00,fga,1,,,,,
player,201811040sea,sdg,SturCa00,punt,0,,,,,
player,201811040sea,sdg,SturCa00,punt_yds,0,,,,,
player,201811040sea,sdg,SturCa00,punt_yds_per_punt,,,,,,
player,201811040sea,sdg,SturCa00,punt_long,0,,,,,
player,201811040sea,sdg,JoneDo21,xpm,,,,,,
player,201811040sea,sdg,JoneDo21,xpa,,,,,,
player,201811040sea,sdg,JoneDo21,fgm,,,,,,
player,201811040sea,sdg,JoneDo21,fga,,,,,,
player,201811040sea,sdg,JoneDo21,punt,6,,,,,
player,201811040sea,sdg,JoneDo21,punt_yds,258,,,,,
player,201811040sea,sdg,JoneDo21,punt_yds_per_punt,43.0,,,,,
player,201811040sea,sdg,JoneDo21,punt_long,53,,,,,
player,201811040sea,sea,janikseb01,xpm,2,,,,,
player,201811040sea,sea,janikseb01,xpa,2,,,,,
player,201811040sea,sea,janikseb01,fgm,1,,,,,
player,201811040sea,sea,janikseb01,fga,2,,,,,
player,201811040sea,sea,janikseb01,punt,0,,,,,
player,201811040sea,sea,janikseb01,punt_yds,0,,,,,
player,201811040sea,sea,janikseb01,punt_yds_per_punt,,,,,,
player,201811040sea,sea,janikseb01,punt_long,0,,,,,
player,201811040sea,sea,DickMi00,xpm,,,,,,
player,201811040sea,sea,DickMi00,xpa,,,,,,
player,201811040sea,sea,DickMi00,fgm,,,,,,
player,201811040sea,sea,DickMi00,fga,,,,,,
player,201811040sea,sea,DickMi00,punt,6,,,,,
player,201811040sea,sea,DickMi00,punt_yds,317,,,,,
player,201811040sea,sea,DickMi00,punt_yds_per_punt,52.8,,,,,
player,201811040sea,sea,DickMi00,punt_long,61,,,,,
player,201811040sea,sdg,RivePh00,pass_cmp,13,,,,,
player,201811040sea,sdg,RivePh00,pass_att,26,,,,,
player,201811040sea,sdg,RivePh00,pass_yds,228,,,,,
player,201811040sea,sdg,RivePh00,pass_first_down,11,,,,,
player,201811040sea,sdg,RivePh00,pass_air_yds,135,,,,,
player,201811040sea,sdg,RivePh00,pass_air_yds_per_cmp,10.4,,,,,
player,201811040sea,sdg,RivePh00,pass_air_yds_per_att,5.2,,,,,
player,201811040sea,sdg,RivePh00,pass_tgt_yds_per_att,11.1,,,,,
player,201811040sea,sdg,RivePh00,pass_yac,93,,,,,
player,201811040sea,sdg,RivePh00,pass_yac_per_cmp,7.2,,,,,
player,201811040sea,sdg,RivePh00,pass_drops,1,,,,,
player,201811040sea,sdg,RivePh00,pass_drop_pct,3.8,,,,,
player,201811040sea,sdg,RivePh00,pass_poor_throws,3,,,,,
player,201811040sea,sdg,RivePh00,pass_poor_throw_pct,11.5,,,,,
player,201811040sea,sdg,RivePh00,pass_blitzed,3,,,,,
player,201811040sea,sdg,RivePh00,pass_hurried,1,,,,,
player,201811040sea,sdg,RivePh00,pass_hits,3,,,,,
player,201811040sea,sdg,RivePh00,rush_scrambles,0,,,,,
player,201811040sea,sdg,RivePh00,rush_scrambles_yds_per_att,,,,,,
player,201811040sea,sea,WilsRu00,pass_cmp,26,,,,,
player,201811040sea,sea,WilsRu00,pass_att,39,,,,,
player,201811040sea,sea,WilsRu00,pass_yds,235,,,,,
player,201811040sea,sea,WilsRu00,pass_first_down,10,,,,,
player,201811040sea,sea,WilsRu00,pass_air_yds,105,,,,,
player,201811040sea,sea,WilsRu00,pass_air_yds_per_cmp,4.0,,,,,
player,201811040sea,sea,WilsRu00,pass_air_yds_per_att,2.7,,,,,
player,201811040sea,sea,WilsRu00,pass_tgt_yds_per_att,6.0,,,,,
player,201811040sea,sea,WilsRu00,pass_yac,130,,,,,
player,201811040sea,sea,WilsRu00,pass_yac_per_cmp,5.0,,,,,
player,201811040sea,sea,WilsRu00,pass_drops,1,,,,,
player,201811040sea,sea,WilsRu00,pass_drop_pct,2.6,,,,,
player,201811040sea,sea,WilsRu00,pass_poor_throws,8,,,,,
player,201811040sea,sea,WilsRu00,pass_poor_throw_pct,20.5,,,,,
player,201811040sea,sea,WilsRu00,pass_blitzed,6,,,,,
player,201811040sea,sea,WilsRu00,pass_hurried,3,,,,,
player,201811040sea,sea,WilsRu00,pass_hits,3,,,,,
player,201811040sea,sea,WilsRu00,rush_scrambles,4,,,,,
player,201811040sea,sea,WilsRu00,rush_scrambles_yds_per_att,10.0,,,,,
player,201811040sea,sdg,GordMe00,rush_att,16,,,,,
player,201811040sea,sdg,GordMe00,rush_yds,113,,,,,
player,201811040sea,sdg,GordMe00,rush_first_down,4,,,,,
player,201811040sea,sdg,GordMe00,rush_yds_before_contact,65,,,,,
player,201811040sea,sdg,GordMe00,rush_yds_bc_per_rush,4.1,,,,,
player,201811040sea,sdg,GordMe00,rush_yac,48,,,,,
player,201811040sea,sdg,GordMe00,rush_yac_per_rush,3.0,,,,,
player,201811040sea,sdg,GordMe00,rush_broken_tackles,1,,,,,
player,201811040sea,sdg,GordMe00,rush_broken_tackles_per_rush,16.0,,,,,
player,201811040sea,sdg,EkelAu00,rush_att,3,,,,,
player,201811040sea,sdg,EkelAu00,rush_yds,21,,,,,
player,201811040sea,sdg,EkelAu00,rush_first_down,1,,,,,
player,201811040sea,sdg,EkelAu00,rush_yds_before_contact,14,,,,,
player,201811040sea,sdg,EkelAu00,rush_yds_bc_per_rush,4.7,,,,,
player,201811040sea,sdg,EkelAu00,rush_yac,7,,,,,
player,201811040sea,sdg,EkelAu00,rush_yac_per_rush,2.3,,,,,
player,201811040sea,sdg,EkelAu00,rush_broken_tackles,0,,,,,
player,201811040sea,sdg,EkelAu00,rush_broken_tackles_per_rush,,,,,,
player,201811040sea,sdg,AlleKe00,rush_att,2,,,,,
player,201811040sea,sdg,AlleKe00,rush_yds,28,,,,,
player,201811040sea,sdg,AlleKe00,rush_first_down,1,,,,,
player,201811040sea,sdg,AlleKe00,rush_yds_before_contact,28,,,,,
player,201811040sea,sdg,AlleKe00,rush_yds_bc_per_rush,14.0,,,,,
player,201811040sea,sdg,AlleKe00,rush_yac,0,,,,,
player,201811040sea,sdg,AlleKe00,rush_yac_per_rush,0.0,,,,,
player,201811040sea,sdg,AlleKe00,rush_broken_tackles,0,,,,,
player,201811040sea,sdg,AlleKe00,rush_broken_tackles_per_rush,,,,,,
player,201811040sea,sdg,BenjTr00,rush_att,1,,,,,
player,201811040sea,sdg,BenjTr00,rush_yds,-2,,,,,
player,201811040sea,sdg,BenjTr00,rush_first_down,,,,,,
player,201811040sea,sdg,BenjTr00,rush_yds_before_contact,-2,,,,,
player,201811040sea,sdg,BenjTr00,rush_yds_bc_per_rush,-2.0,,,,,
player,201811040sea,sdg,BenjTr00,rush_yac,0,,,,,
player,201811040sea,sdg,BenjTr00,rush_yac_per_rush,0.0,,,,,
player,201811040sea,sdg,BenjTr00,rush_broken_tackles,0,,,,,
player,201811040sea,sdg,BenjTr00,rush_broken_tackles_per_rush,,,,,,
player,201811040sea,sea,DaviMi01,rush_att,15,,,,,
player,201811040sea,sea,DaviMi01,rush_yds,62,,,,,
player,201811040sea,sea,DaviMi01,rush_first_down,4,,,,,
player,201811040sea,sea,DaviMi01,rush_yds_before_contact,28,,,,,
player,201811040sea,sea,DaviMi01,rush_yds_bc_per_rush,1.9,,,,,
player,201811040sea,sea,DaviMi01,rush_yac,34,,,,,
player,201811040sea,sea,DaviMi01,rush_yac_per_rush,2.3,,,,,
player,201811040sea,sea,DaviMi01,rush_broken_tackles,1,,,,,
player,201811040sea,sea,DaviMi01,rush_broken_tackles_per_rush,15.0,,,,,
player,201811040sea,sea,CarsCh00,rush_att,8,,,,,
player,201811040sea,sea,CarsCh00,rush_yds,40,,,,,
player,201811040sea,sea,CarsCh00,rush_first_down,4,,,,,
player,201811040sea,sea,CarsCh00,rush_yds_before_contact,26,,,,,
player,201811040sea,sea,CarsCh00,rush_yds_bc_per_rush,3.3,,,,,
player,201811040sea,sea,CarsCh00,rush_yac,14,,,,,
player,201811040sea,sea,CarsCh00,rush_yac_per_rush,1.8,,,,,
player,201811040sea,sea,CarsCh00,rush_broken_tackles,1,,,,,
player,201811040sea,sea,CarsCh00,rush_broken_tackles_per_rush,8.0,,,,,
player,201811040sea,sea,WilsRu00,rush_att,5,,,,,
player,201811040sea,sea,WilsRu00,rush_yds,41,,,,,
player,201811040sea,sea,WilsRu00,rush_first_down,3,,,,,
player,201811040sea,sea,WilsRu00,rush_yds_before_contact,33,,,,,
player,201811040sea,sea,WilsRu00,rush_yds_bc_per_rush,6.6,,,,,
player,201811040sea,sea,WilsRu00,rush_yac,8,,,,,
player,201811040sea,sea,WilsRu00,rush_yac_per_rush,1.6,,,,,
player,201811040sea,sea,WilsRu00,rush_broken_tackles,0,,,,,
player,201811040sea,sea,WilsRu00,rush_broken_tackles_per_rush,,,,,,
player,201811040sea,sea,PennRa00,rush_att,4,,,,,
player,201811040sea,sea,PennRa00,rush_yds,11,,,,,
player,201811040sea,sea,PennRa00,rush_first_down,0,,,,,
player,201811040sea,sea,PennRa00,rush_yds_before_contact,2,,,,,
player,201811040sea,sea,PennRa00,rush_yds_bc_per_rush,0.5,,,,,
player,201811040sea,sea,PennRa00,rush_yac,9,,,,,
player,201811040sea,sea,PennRa00,rush_yac_per_rush,2.3,,,,,
player,201811040sea,sea,PennRa00,rush_broken_tackles,0,,,,,
player,201811040sea,sea,PennRa00,rush_broken_tackles_per_rush,,,,,,
player,201811040sea,sdg,AlleKe00,targets,10,,,,,
player,201811040sea,sdg,AlleKe00,rec,6,,,,,
player,201811040sea,sdg,AlleKe00,rec_yds,124,,,,,
player,201811040sea,sdg,AlleKe00,rec_first_down,5,,,,,
player,201811040sea,sdg,AlleKe00,rec_air_yds,92,,,,,
player,201811040sea,sdg,AlleKe00,rec_air_yds_per_rec,15.3,,,,,
player,201811040sea,sdg,AlleKe00,rec_yac,32,,,,,
player,201811040sea,sdg,AlleKe00,rec_yac_per_rec,5.3,,,,,
player,201811040sea,sdg,AlleKe00,rec_broken_tackles,0,,,,,
player,201811040sea,sdg,AlleKe00,rec_broken_tackles_per_rec,,,,,,
player,201811040sea,sdg,AlleKe00,rec_drops,0,,,,,
player,201811040sea,sdg,AlleKe00,rec_drop_pct,0.0,,,,,
player,201811040sea,sdg,GreeVi00,targets,3,,,,,
player,201811040sea,sdg,GreeVi00,rec,2,,,,,
player,201811040sea,sdg,GreeVi00,rec_yds,28,,,,,
player,201811040sea,sdg,GreeVi00,rec_first_down,1,,,,,
player,201811040sea,sdg,GreeVi00,rec_air_yds,13,,,,,
player,201811040sea,sdg,GreeVi00,rec_air_yds_per_rec,6.5,,,,,
player,201811040sea,sdg,GreeVi00,rec_yac,15,,,,,
player,201811040sea,sdg,GreeVi00,rec_yac_per_rec,7.5,,,,,
player,201811040sea,sdg,GreeVi00,rec_broken_tackles,0,,,,,
player,201811040sea,sdg,GreeVi00,rec_broken_tackles_per_rec,,,,,,
player,201811040sea,sdg,GreeVi00,rec_drops,0,,,,,
player,201811040sea,sdg,GreeVi00,rec_drop_pct,0.0,,,,,
player,201811040sea,sdg,WillTy00,targets,3,,,,,
player,201811040sea,sdg,WillTy00,rec,2,,,,,
player,201811040sea,sdg,WillTy00,rec_yds,23,,,,,
player,201811040sea,sdg,WillTy00,rec_first_down,2,,,,,
player,201811040sea,sdg,WillTy00,rec_air_yds,23,,,,,
player,201811040sea,sdg,WillTy00,rec_air_yds_per_rec,11.5,,,,,
player,201811040sea,sdg,WillTy00,rec_yac,0,,,,,
player,201811040sea,sdg,WillTy00,rec_yac_per_rec,0.0,,,,,
player,201811040sea,sdg,WillTy00,rec_broken_tackles,0,,,,,
player,201811040sea,sdg,WillTy00,rec_broken_tackles_per_rec,,,,,,
player,201811040sea,sdg,WillTy00,rec_drops,0,,,,,
player,201811040sea,sdg,WillTy00,rec_drop_pct,0.0,,,,,
player,201811040sea,sdg,GordMe00,targets,4,,,,,
player,201811040sea,sdg,GordMe00,rec,1,,,,,
player,201811040sea,sdg,GordMe00,rec_yds,10,,,,,
player,201811040sea,sdg,GordMe00,rec_first_down,1,,,,,
player,201811040sea,sdg,GordMe00,rec_air_yds,-5,,,,,
player,201811040sea,sdg,GordMe00,rec_air_yds_per_rec,-5.0,,,,,
player,201811040sea,sdg,GordMe00,rec_yac,15,,,,,
player,201811040sea,sdg,GordMe00,rec_yac_per_rec,15.0,,,,,
player,201811040sea,sdg,GordMe00,rec_broken_tackles,0,,,,,
player,201811040sea,sdg,GordMe00,rec_broken_tackles_per_rec,,,,,,
player,201811040sea,sdg,GordMe00,rec_drops,1,,,,,
player,201811040sea,sdg,GordMe00,rec_drop_pct,25.0,,,,,
player,201811040sea,sdg,WillMi07,targets,3,,,,,
player,201811040sea,sdg,WillMi07,rec,1,,,,,
player,201811040sea,sdg,WillMi07,rec_yds,30,,,,,
player,201811040sea,sdg,WillMi07,rec_first_down,1,,,,,
player,201811040sea,sdg,WillMi07,rec_air_yds,15,,,,,
player,201811040sea,sdg,WillMi07,rec_air_yds_per_rec,15.0,,,,,
player,201811040sea,sdg,WillMi07,rec_yac,15,,,,,
player,201811040sea,sdg,WillMi07,rec_yac_per_rec,15.0,,,,,
player,201811040sea,sdg,WillMi07,rec_broken_tackles,0,,,,,
player,201811040sea,sdg,WillMi07,rec_broken_tackles_per_rec,,,,,,
player,201811040sea,sdg,WillMi07,rec_drops,0,,,,,
player,201811040sea,sdg,WillMi07,rec_drop_pct,0.0,,,,,
player,201811040sea,sdg,EkelAu00,targets,2,,,,,
player,201811040sea,sdg,EkelAu00,rec,1,,,,,
player,201811040sea,sdg,EkelAu00,rec_yds,13,,,,,
player,201811040sea,sdg,EkelAu00,rec_first_down,1,,,,,
player,201811040sea,sdg,EkelAu00,rec_air_yds,-3,,,,,
player,201811040sea,sdg,EkelAu00,rec_air_yds_per_rec,-3.0,,,,,
player,201811040sea,sdg,EkelAu00,rec_yac,16,,,,,
player,201811040sea,sdg,EkelAu00,rec_yac_per_rec,16.0,,,,,
player,201811040sea,sdg,EkelAu00,rec_broken_tackles,0,,,,,
player,201811040sea,sdg,EkelAu00,rec_broken_tackles_per_rec,,,,,,
player,201811040sea,sdg,EkelAu00,rec_drops,0,,,,,
player,201811040sea,sdg,EkelAu00,rec_drop_pct,0.0,,,,,
player,201811040sea,sdg,BenjTr00,targets,1,,,,,
player,201811040sea,sdg,BenjTr00,rec,0,,,,,
player,201811040sea,sdg,BenjTr00,rec_yds,0,,,,,
player,201811040sea,sdg,BenjTr00,rec_first_down,,,,,,
player,201811040sea,sdg,BenjTr00,rec_air_yds,0,,,,,
player,201811040sea,sdg,BenjTr00,rec_air_yds_per_rec,,,,,,
player,201811040sea,sdg,BenjTr00,rec_yac,0,,,,,
player,201811040sea,sdg,BenjTr00,rec_yac_per_rec,,,,,,
player,201811040sea,sdg,BenjTr00,rec_broken_tackles,0,,,,,
player,201811040sea,sdg,BenjTr00,rec_broken_tackles_per_rec,,,,,,
player,201811040sea,sdg,BenjTr00,rec_drops,0,,,,,
player,201811040sea,sdg,BenjTr00,rec_drop_pct,0.0,,,,,
player,201811040sea,sea,DaviMi01,targets,8,,,,,
player,201811040sea,sea,DaviMi01,rec,7,,,,,
player,201811040sea,sea,DaviMi01,rec_yds,45,,,,,
player,201811040sea,sea,DaviMi01,rec_first_down,2,,,,,
player,201811040sea,sea,DaviMi01,rec_air_yds,-8,,,,,
player,201811040sea,sea,DaviMi01,rec_air_yds_per_rec,-1.1,,,,,
player,201811040sea,sea,DaviMi01,rec_yac,53,,,,,
player,201811040sea,sea,DaviMi01,rec_yac_per_rec,7.6,,,,,
player,201811040sea,sea,DaviMi01,rec_broken_tackles,0,,,,,
player,201811040sea,sea,DaviMi01,rec_broken_tackles_per_rec,,,,,,
player,201811040sea,sea,DaviMi01,rec_drops,0,,,,,
player,201811040sea,sea,DaviMi01,rec_drop_pct,0.0,,,,,
player,201811040sea,sea,VannNi00,targets,8,,,,,
player,201811040sea,sea,VannNi00,rec,6,,,,,
player,201811040sea,sea,VannNi00,rec_yds,52,,,,,
player,201811040sea,sea,VannNi00,rec_first_down,2,,,,,
player,201811040sea,sea,VannNi00,rec_air_yds,38,,,,,
player,201811040sea,sea,VannNi00,rec_air_yds_per_rec,6.3,,,,,
player,201811040sea,sea,VannNi00,rec_yac,14,,,,,
player,201811040sea,sea,VannNi00,rec_yac_per_rec,2.3,,,,,
player,201811040sea,sea,VannNi00,rec_broken_tackles,0,,,,,
player,201811040sea,sea,VannNi00,rec_broken_tackles_per_rec,,,,,,
player,201811040sea,sea,VannNi00,rec_drops,0,,,,,
player,201811040sea,sea,VannNi00,rec_drop_pct,0.0,,,,,
player,201811040sea,sea,BaldDo00,targets,4,,,,,
player,201811040sea,sea,BaldDo00,rec,4,,,,,
player,201811040sea,sea,BaldDo00,rec_yds,77,,,,,
player,201811040sea,sea,BaldDo00,rec_first_down,4,,,,,
player,201811040sea,sea,BaldDo00,rec_air_yds,48,,,,,
player,201811040sea,sea,BaldDo00,rec_air_yds_per_rec,12.0,,,,,
player,201811040sea,sea,BaldDo00,rec_yac,29,,,,,
player,201811040sea,sea,BaldDo00,rec_yac_per_rec,7.3,,,,,
player,201811040sea,sea,BaldDo00,rec_broken_tackles,1,,,,,
player,201811040sea,sea,BaldDo00,rec_broken_tackles_per_rec,4.0,,,,,
player,201811040sea,sea,BaldDo00,rec_drops,0,,,,,
player,201811040sea,sea,BaldDo00,rec_drop_pct,0.0,,,,,
player,201811040sea,sea,PennRa00,targets,3,,,,,
player,201811040sea,sea,PennRa00,rec,3,,,,,
player,201811040sea,sea,PennRa00,rec_yds,13,,,,,
player,201811040sea,sea,PennRa00,rec_first_down,1,,,,,
player,201811040sea,sea,PennRa00,rec_air_yds,-2,,,,,
player,201811040sea,sea,PennRa00,rec_air_yds_per_rec,-0.7,,,,,
player,201811040sea,sea,PennRa00,rec_yac,15,,,,,
player,201811040sea,sea,PennRa00,rec_yac_per_rec,5.0,,,,,
player,201811040sea,sea,PennRa00,rec_broken_tackles,0,,,,,
player,201811040sea,sea,PennRa00,rec_broken_tackles_per_rec,,,,,,
player,201811040sea,sea,PennRa00,rec_drops,0,,,,,
player,201811040sea,sea,PennRa00,rec_drop_pct,0.0,,,,,
player,201811040sea,sea,LockTy00,targets,4,,,,,
player,201811040sea,sea,LockTy00,rec,3,,,,,
player,201811040sea,sea,LockTy00,rec_yds,22,,,,,
player,201811040sea,sea,LockTy00,rec_first_down,,,,,,
player,201811040sea,sea,LockTy00,rec_air_yds,18,,,,,
player,201811040sea,sea,LockTy00,rec_air_yds_per_rec,6.0,,,,,
player,201811040sea,sea,LockTy00,rec_yac,4,,,,,
player,201811040sea,sea,LockTy00,rec_yac_per_rec,1.3,,,,,
player,201811040sea,sea,LockTy00,rec_broken_tackles,0,,,,,
player,201811040sea,sea,LockTy00,rec_broken_tackles_per_rec,,,,,,
player,201811040sea,sea,LockTy00,rec_drops,0,,,,,
player,201811040sea,sea,LockTy00,rec_drop_pct,0.0,,,,,
player,201811040sea,sea,MoorDa03,targets,7,,,,,
player,201811040sea,sea,MoorDa03,rec,2,,,,,
player,201811040sea,sea,MoorDa03,rec_yds,16,,,,,
player,201811040sea,sea,MoorDa03,rec_first_down,,,,,,
player,201811040sea,sea,MoorDa03,rec_air_yds,1,,,,,
player,201811040sea,sea,MoorDa03,rec_air_yds_per_rec,0.5,,,,,
player,201811040sea,sea,MoorDa03,rec_yac,15,,,,,
player,201811040sea,sea,MoorDa03,rec_yac_per_rec,7.5,,,,,
player,201811040sea,sea,MoorDa03,rec_broken_tackles,0,,,,,
player,201811040sea,sea,MoorDa03,rec_broken_tackles_per_rec,,,,,,
player,201811040sea,sea,MoorDa03,rec_drops,1,,,,,
player,201811040sea,sea,MoorDa03,rec_drop_pct,14.3,,,,,
player,201811040sea,sea,BrowJa03,targets,2,,,,,
player,201811040sea,sea,BrowJa03,rec,1,,,,,
