game,2018,8,20181028,201810280rai,clt,"Indianapolis Colts",42,rai,"Oakland Raiders",28
player,201810280rai,rai,LaFeBr00,rec_yac,25,,,,,
player,201810280rai,rai,LaFeBr00,rec_yac_per_rec,8.3,,,,,
player,201810280rai,rai,LaFeBr00,rec_broken_tackles,0,,,,,
player,201810280rai,rai,LaFeBr00,rec_broken_tackles_per_rec,,,,,,
player,201810280rai,rai,LaFeBr00,rec_drops,0,,,,,
player,201810280rai,rai,LaFeBr00,rec_drop_pct,0.0,,,,,
player,201810280rai,rai,MartDo00,targets,2,,,,,
player,201810280rai,rai,MartDo00,rec,2,,,,,
player,201810280rai,rai,MartDo00,rec_yds,17,,,,,
player,201810280rai,rai,MartDo00,rec_first_down,1,,,,,
player,201810280rai,rai,MartDo00,rec_air_yds,7,,,,,
player,201810280rai,rai,MartDo00,rec_air_yds_per_rec,3.5,,,,,
player,201810280rai,rai,MartDo00,rec_yac,10,,,,,
player,201810280rai,rai,MartDo00,rec_yac_per_rec,5.0,,,,,
player,201810280rai,rai,MartDo00,rec_broken_tackles,1,,,,,
player,201810280rai,rai,MartDo00,rec_broken_tackles_per_rec,2.0,,,,,
player,201810280rai,rai,MartDo00,rec_drops,0,,,,,
player,201810280rai,rai,MartDo00,rec_drop_pct,0.0,,,,,
player,201810280rai,rai,RobeSe00,targets,4,,,,,
player,201810280rai,rai,RobeSe00,rec,2,,,,,
player,201810280rai,rai,RobeSe00,rec_yds,42,,,,,
player,201810280rai,rai,RobeSe00,rec_first_down,2,,,,,
player,201810280rai,rai,RobeSe00,rec_air_yds,33,,,,,
player,201810280rai,rai,RobeSe00,rec_air_yds_per_rec,16.5,,,,,
player,201810280rai,rai,RobeSe00,rec_yac,9,,,,,
player,201810280rai,rai,RobeSe00,rec_yac_per_rec,4.5,,,,,
player,201810280rai,rai,RobeSe00,rec_broken_tackles,0,,,,,
player,201810280rai,rai,RobeSe00,rec_broken_tackles_per_rec,,,,,,
player,201810280rai,rai,RobeSe00,rec_drops,1,,,,,
player,201810280rai,rai,RobeSe00,rec_drop_pct,25.0,,,,,
player,201810280rai,rai,NelsJo00,targets,4,,,,,
player,201810280rai,rai,NelsJo00,rec,1,,,,,
player,201810280rai,rai,NelsJo00,rec_yds,14,,,,,
player,201810280rai,rai,NelsJo00,rec_first_down,1,,,,,
player,201810280rai,rai,NelsJo00,rec_air_yds,13,,,,,
player,201810280rai,rai,NelsJo00,rec_air_yds_per_rec,13.0,,,,,
player,201810280rai,rai,NelsJo00,rec_yac,1,,,,,
player,201810280rai,rai,NelsJo00,rec_yac_per_rec,1.0,,,,,
player,201810280rai,rai,NelsJo00,rec_broken_tackles,0,,,,,
player,201810280rai,rai,NelsJo00,rec_broken_tackles_per_rec,,,,,,
player,201810280rai,rai,NelsJo00,rec_drops,0,,,,,
player,201810280rai,rai,NelsJo00,rec_drop_pct,0.0,,,,,
player,201810280rai,rai,SmitKe03,targets,1,,,,,
player,201810280rai,rai,SmitKe03,rec,1,,,,,
player,201810280rai,rai,SmitKe03,rec_yds,8,,,,,
player,201810280rai,rai,SmitKe03,rec_first_down,1,,,,,
player,201810280rai,rai,SmitKe03,rec_air_yds,2,,,,,
player,201810280rai,rai,SmitKe03,rec_air_yds_per_rec,2.0,,,,,
player,201810280rai,rai,SmitKe03,rec_yac,6,,,,,
player,201810280rai,rai,SmitKe03,rec_yac_per_rec,6.0,,,,,
player,201810280rai,rai,SmitKe03,rec_broken_tackles,0,,,,,
player,201810280rai,rai,SmitKe03,rec_broken_tackles_per_rec,,,,,,
player,201810280rai,rai,SmitKe03,rec_drops,0,,,,,
player,201810280rai,rai,SmitKe03,rec_drop_pct,0.0,,,,,
player,201810280rai,rai,FeliJo00,pos,G,,,,,
player,201810280rai,rai,FeliJo00,offense,50,,,,,
player,201810280rai,rai,FeliJo00,off_pct,100%,,,,,
player,201810280rai,rai,FeliJo00,defense,0,,,,,
player,201810280rai,rai,FeliJo00,def_pct,0%,,,,,
player,201810280rai,rai,FeliJo00,special_teams,4,,,,,
player,201810280rai,rai,FeliJo00,st_pct,15%,,,,,
player,201810280rai,rai,ParkBr01,pos,T,,,,,
player,201810280rai,rai,ParkBr01,offense,50,,,,,
player,201810280rai,rai,ParkBr01,off_pct,100%,,,,,
player,201810280rai,rai,ParkBr01,defense,0,,,,,
player,201810280rai,rai,ParkBr01,def_pct,0%,,,,,
player,201810280rai,rai,ParkBr01,special_teams,4,,,,,
player,201810280rai,rai,ParkBr01,st_pct,15%,,,,,
player,201810280rai,rai,JackGa00,pos,G,,,,,
player,201810280rai,rai,JackGa00,offense,50,,,,,
player,201810280rai,rai,JackGa00,off_pct,100%,,,,,
player,201810280rai,rai,JackGa00,defense,0,,,,,
player,201810280rai,rai,JackGa00,def_pct,0%,,,,,
player,201810280rai,rai,JackGa00,special_teams,4,,,,,
player,201810280rai,rai,JackGa00,st_pct,15%,,,,,
player,201810280rai,rai,MillKo00,pos,T,,,,,
player,201810280rai,rai,MillKo00,offense,50,,,,,
player,201810280rai,rai,MillKo00,off_pct,100%,,,,,
player,201810280rai,rai,MillKo00,defense,0,,,,,
player,201810280rai,rai,MillKo00,def_pct,0%,,,,,
player,201810280rai,rai,MillKo00,special_teams,4,,,,,
player,201810280rai,rai,MillKo00,st_pct,15%,,,,,
player,201810280rai,rai,CarrDe02,pos,QB,,,,,
player,201810280rai,rai,CarrDe02,offense,50,,,,,
player,201810280rai,rai,CarrDe02,off_pct,100%,,,,,
player,201810280rai,rai,CarrDe02,defense,0,,,,,
player,201810280rai,rai,CarrDe02,def_pct,0%,,,,,
player,201810280rai,rai,CarrDe02,special_teams,0,,,,,
player,201810280rai,rai,CarrDe02,st_pct,0%,,,,,
player,201810280rai,rai,HudsRo00,pos,C,,,,,
player,201810280rai,rai,HudsRo00,offense,50,,,,,
player,201810280rai,rai,HudsRo00,off_pct,100%,,,,,
player,201810280rai,rai,HudsRo00,defense,0,,,,,
player,201810280rai,rai,HudsRo00,def_pct,0%,,,,,
player,201810280rai,rai,HudsRo00,special_teams,0,,,,,
player,201810280rai,rai,HudsRo00,st_pct,0%,,,,,
player,201810280rai,rai,LaFeBr00,pos,WR,,,,,
player,201810280rai,rai,LaFeBr00,offense,46,,,,,
player,201810280rai,rai,LaFeBr00,off_pct,92%,,,,,
player,201810280rai,rai,LaFeBr00,defense,0,,,,,
player,201810280rai,rai,LaFeBr00,def_pct,0%,,,,,
player,201810280rai,rai,LaFeBr00,special_teams,0,,,,,
player,201810280rai,rai,LaFeBr00,st_pct,0%,,,,,
player,201810280rai,rai,NelsJo00,pos,WR,,,,,
player,201810280rai,rai,NelsJo00,offense,45,,,,,
player,201810280rai,rai,NelsJo00,off_pct,90%,,,,,
player,201810280rai,rai,NelsJo00,defense,0,,,,,
player,201810280rai,rai,NelsJo00,def_pct,0%,,,,,
player,201810280rai,rai,NelsJo00,special_teams,0,,,,,
player,201810280rai,rai,NelsJo00,st_pct,0%,,,,,
player,201810280rai,rai,CookJa02,pos,TE,,,,,
player,201810280rai,rai,CookJa02,offense,31,,,,,
player,201810280rai,rai,CookJa02,off_pct,62%,,,,,
player,201810280rai,rai,CookJa02,defense,0,,,,,
player,201810280rai,rai,CookJa02,def_pct,0%,,,,,
player,201810280rai,rai,CookJa02,special_teams,0,,,,,
player,201810280rai,rai,CookJa02,st_pct,0%,,,,,
player,201810280rai,rai,RobeSe00,pos,WR,,,,,
player,201810280rai,rai,RobeSe00,offense,30,,,,,
player,201810280rai,rai,RobeSe00,off_pct,60%,,,,,
player,201810280rai,rai,RobeSe00,defense,0,,,,,
player,201810280rai,rai,RobeSe00,def_pct,0%,,,,,
player,201810280rai,rai,RobeSe00,special_teams,0,,,,,
player,201810280rai,rai,RobeSe00,st_pct,0%,,,,,
player,201810280rai,rai,MartDo00,pos,RB,,,,,
player,201810280rai,rai,MartDo00,offense,28,,,,,
player,201810280rai,rai,MartDo00,off_pct,56%,,,,,
player,201810280rai,rai,MartDo00,defense,0,,,,,
player,201810280rai,rai,MartDo00,def_pct,0%,,,,,
player,201810280rai,rai,MartDo00,special_teams,0,,,,,
player,201810280rai,rai,MartDo00,st_pct,0%,,,,,
player,201810280rai,rai,RichJa01,pos,RB,,,,,
player,201810280rai,rai,RichJa01,offense,22,,,,,
player,201810280rai,rai,RichJa01,off_pct,44%,,,,,
player,201810280rai,rai,RichJa01,defense,0,,,,,
player,201810280rai,rai,RichJa01,def_pct,0%,,,,,
player,201810280rai,rai,RichJa01,special_teams,0,,,,,
player,201810280rai,rai,RichJa01,st_pct,0%,,,,,
player,201810280rai,rai,SmitLe00,pos,TE,,,,,
player,201810280rai,rai,SmitLe00,offense,15,,,,,
player,201810280rai,rai,SmitLe00,off_pct,30%,,,,,
player,201810280rai,rai,SmitLe00,defense,0,,,,,
player,201810280rai,rai,SmitLe00,def_pct,0%,,,,,
player,201810280rai,rai,SmitLe00,special_teams,14,,,,,
player,201810280rai,rai,SmitLe00,st_pct,54%,,,,,
player,201810280rai,rai,CarrDe00,pos,TE,,,,,
player,201810280rai,rai,CarrDe00,offense,12,,,,,
player,201810280rai,rai,CarrDe00,off_pct,24%,,,,,
player,201810280rai,rai,CarrDe00,defense,0,,,,,
player,201810280rai,rai,CarrDe00,def_pct,0%,,,,,
player,201810280rai,rai,CarrDe00,special_teams,20,,,,,
player,201810280rai,rai,CarrDe00,st_pct,77%,,,,,
player,201810280rai,rai,SmitKe03,pos,FB,,,,,
player,201810280rai,rai,SmitKe03,offense,11,,,,,
player,201810280rai,rai,SmitKe03,off_pct,22%,,,,,
player,201810280rai,rai,SmitKe03,defense,0,,,,,
player,201810280rai,rai,SmitKe03,def_pct,0%,,,,,
player,201810280rai,rai,SmitKe03,special_teams,16,,,,,
player,201810280rai,rai,SmitKe03,st_pct,62%,,,,,
player,201810280rai,rai,BryaMa00,pos,WR,,,,,
player,201810280rai,rai,BryaMa00,offense,7,,,,,
player,201810280rai,rai,BryaMa00,off_pct,14%,,,,,
player,201810280rai,rai,BryaMa00,defense,0,,,,,
player,201810280rai,rai,BryaMa00,def_pct,0%,,,,,
player,201810280rai,rai,BryaMa00,special_teams,0,,,,,
player,201810280rai,rai,BryaMa00,st_pct,0%,,,,,
player,201810280rai,rai,WashDe00,pos,RB,,,,,
player,201810280rai,rai,WashDe00,offense,2,,,,,
player,201810280rai,rai,WashDe00,off_pct,4%,,,,,
player,201810280rai,rai,WashDe00,defense,0,,,,,
player,201810280rai,rai,WashDe00,def_pct,0%,,,,,
player,201810280rai,rai,WashDe00,special_teams,8,,,,,
player,201810280rai,rai,WashDe00,st_pct,31%,,,,,
player,201810280rai,rai,HarrDw00,pos,WR,,,,,
player,201810280rai,rai,HarrDw00,offense,1,,,,,
player,201810280rai,rai,HarrDw00,off_pct,2%,,,,,
player,201810280rai,rai,HarrDw00,defense,0,,,,,
player,201810280rai,rai,HarrDw00,def_pct,0%,,,,,
player,201810280rai,rai,HarrDw00,special_teams,16,,,,,
player,201810280rai,rai,HarrDw00,st_pct,62%,,,,,
player,201810280rai,rai,WorlDa00,pos,CB,,,,,
player,201810280rai,rai,WorlDa00,offense,0,,,,,
player,201810280rai,rai,WorlDa00,off_pct,0%,,,,,
player,201810280rai,rai,WorlDa00,defense,78,,,,,
player,201810280rai,rai,WorlDa00,def_pct,100%,,,,,
player,201810280rai,rai,WorlDa00,special_teams,7,,,,,
player,201810280rai,rai,WorlDa00,st_pct,27%,,,,,
player,201810280rai,rai,WhitTa00,pos,LB,,,,,
player,201810280rai,rai,WhitTa00,offense,0,,,,,
player,201810280rai,rai,WhitTa00,off_pct,0%,,,,,
player,201810280rai,rai,WhitTa00,defense,78,,,,,
player,201810280rai,rai,WhitTa00,def_pct,100%,,,,,
player,201810280rai,rai,WhitTa00,special_teams,6,,,,,
player,201810280rai,rai,WhitTa00,st_pct,23%,,,,,
player,201810280rai,rai,ConlGa00,pos,CB,,,,,
player,201810280rai,rai,ConlGa00,offense,0,,,,,
player,201810280rai,rai,ConlGa00,off_pct,0%,,,,,
player,201810280rai,rai,ConlGa00,defense,76,,,,,
player,201810280rai,rai,ConlGa00,def_pct,97%,,,,,
player,201810280rai,rai,ConlGa00,special_teams,0,,,,,
player,201810280rai,rai,ConlGa00,st_pct,0%,,,,,
player,201810280rai,rai,GilcMa00,pos,FS,,,,,
player,201810280rai,rai,GilcMa00,offense,0,,,,,
player,201810280rai,rai,GilcMa00,off_pct,0%,,,,,
player,201810280rai,rai,GilcMa00,defense,70,,,,,
player,201810280rai,rai,GilcMa00,def_pct,90%,,,,,
player,201810280rai,rai,GilcMa00,special_teams,11,,,,,
player,201810280rai,rai,GilcMa00,st_pct,42%,,,,,
player,201810280rai,rai,HankJo00,pos,DT,,,,,
player,201810280rai,rai,HankJo00,offense,0,,,,,
player,201810280rai,rai,HankJo00,off_pct,0%,,,,,
player,201810280rai,rai,HankJo00,defense,57,,,,,
player,201810280rai,rai,HankJo00,def_pct,73%,,,,,
player,201810280rai,rai,HankJo00,special_teams,6,,,,,
player,201810280rai,rai,HankJo00,st_pct,23%,,,,,
player,201810280rai,rai,RuckFr99,pos,DE,,,,,
player,201810280rai,rai,RuckFr99,offense,0,,,,,
player,201810280rai,rai,RuckFr99,off_pct,0%,,,,,
player,201810280rai,rai,RuckFr99,defense,52,,,,,
player,201810280rai,rai,RuckFr99,def_pct,67%,,,,,
player,201810280rai,rai,RuckFr99,special_teams,0,,,,,
player,201810280rai,rai,RuckFr99,st_pct,0%,,,,,
player,201810280rai,rai,HarrEr00,pos,SS,,,,,
player,201810280rai,rai,HarrEr00,offense,0,,,,,
player,201810280rai,rai,HarrEr00,off_pct,0%,,,,,
player,201810280rai,rai,HarrEr00,defense,51,,,,,
player,201810280rai,rai,HarrEr00,def_pct,65%,,,,,
player,201810280rai,rai,HarrEr00,special_teams,22,,,,,
player,201810280rai,rai,HarrEr00,st_pct,85%,,,,,
player,201810280rai,rai,HursMa00,pos,DT,,,,,
player,201810280rai,rai,HursMa00,offense,0,,,,,
player,201810280rai,rai,HursMa00,off_pct,0%,,,,,
player,201810280rai,rai,HursMa00,defense,46,,,,,
player,201810280rai,rai,HursMa00,def_pct,59%,,,,,
player,201810280rai,rai,HursMa00,special_teams,0,,,,,
player,201810280rai,rai,HursMa00,st_pct,0%,,,,,
player,201810280rai,rai,HallP.00,pos,DT,,,,,
player,201810280rai,rai,HallP.00,offense,0,,,,,
player,201810280rai,rai,HallP.00,off_pct,0%,,,,,
player,201810280rai,rai,HallP.00,defense,45,,,,,
player,201810280rai,rai,HallP.00,def_pct,58%,,,,,
player,201810280rai,rai,HallP.00,special_teams,0,,,,,
player,201810280rai,rai,HallP.00,st_pct,0%,,,,,
player,201810280rai,rai,LeexMa01,pos,LB,,,,,
player,201810280rai,rai,LeexMa01,offense,0,,,,,
player,201810280rai,rai,LeexMa01,off_pct,0%,,,,,
player,201810280rai,rai,LeexMa01,defense,43,,,,,
player,201810280rai,rai,LeexMa01,def_pct,55%,,,,,
player,201810280rai,rai,LeexMa01,special_teams,22,,,,,
player,201810280rai,rai,LeexMa01,st_pct,85%,,,,,
player,201810280rai,rai,KeyxAr00,pos,DE,,,,,
player,201810280rai,rai,KeyxAr00,offense,0,,,,,
player,201810280rai,rai,KeyxAr00,off_pct,0%,,,,,
player,201810280rai,rai,KeyxAr00,defense,37,,,,,
player,201810280rai,rai,KeyxAr00,def_pct,47%,,,,,
player,201810280rai,rai,KeyxAr00,special_teams,6,,,,,
player,201810280rai,rai,KeyxAr00,st_pct,23%,,,,,
player,201810280rai,rai,HallLe98,pos,CB,,,,,
player,201810280rai,rai,HallLe98,offense,0,,,,,
player,201810280rai,rai,HallLe98,off_pct,0%,,,,,
player,201810280rai,rai,HallLe98,defense,37,,,,,
player,201810280rai,rai,HallLe98,def_pct,47%,,,,,
player,201810280rai,rai,HallLe98,special_teams,0,,,,,
player,201810280rai,rai,HallLe98,st_pct,0%,,,,,
player,201810280rai,rai,McDoCl99,pos,DT,,,,,
player,201810280rai,rai,McDoCl99,offense,0,,,,,
player,201810280rai,rai,McDoCl99,off_pct,0%,,,,,
player,201810280rai,rai,McDoCl99,defense,32,,,,,
player,201810280rai,rai,McDoCl99,def_pct,41%,,,,,
player,201810280rai,rai,McDoCl99,special_teams,6,,,,,
player,201810280rai,rai,McDoCl99,st_pct,23%,,,,,
player,201810280rai,rai,JoseKa00,pos,SS,,,,,
player,201810280rai,rai,JoseKa00,offense,0,,,,,
player,201810280rai,rai,JoseKa00,off_pct,0%,,,,,
player,201810280rai,rai,JoseKa00,defense,31,,,,,
player,201810280rai,rai,JoseKa00,def_pct,40%,,,,,
player,201810280rai,rai,JoseKa00,special_teams,9,,,,,
player,201810280rai,rai,JoseKa00,st_pct,35%,,,,,
player,201810280rai,rai,IrviBr00,pos,DE,,,,,
player,201810280rai,rai,IrviBr00,offense,0,,,,,
player,201810280rai,rai,IrviBr00,off_pct,0%,,,,,
player,201810280rai,rai,IrviBr00,defense,24,,,,,
player,201810280rai,rai,IrviBr00,def_pct,31%,,,,,
player,201810280rai,rai,IrviBr00,special_teams,6,,,,,
player,201810280rai,rai,IrviBr00,st_pct,23%,,,,,
player,201810280rai,rai,BrowFa00,pos,DE,,,,,
player,201810280rai,rai,BrowFa00,offense,0,,,,,
player,201810280rai,rai,BrowFa00,off_pct,0%,,,,,
player,201810280rai,rai,BrowFa00,defense,23,,,,,
player,201810280rai,rai,BrowFa00,def_pct,29%,,,,,
player,201810280rai,rai,BrowFa00,special_teams,0,,,,,
player,201810280rai,rai,BrowFa00,st_pct,0%,,,,,
player,201810280rai,rai,NelsNi00,pos,CB,,,,,
player,201810280rai,rai,NelsNi00,offense,0,,,,,
player,201810280rai,rai,NelsNi00,off_pct,0%,,,,,
player,201810280rai,rai,NelsNi00,defense,21,,,,,
player,201810280rai,rai,NelsNi00,def_pct,27%,,,,,
player,201810280rai,rai,NelsNi00,special_teams,6,,,,,
player,201810280rai,rai,NelsNi00,st_pct,23%,,,,,
player,201810280rai,rai,WilbKy00,pos,LB,,,,,
player,201810280rai,rai,WilbKy00,offense,0,,,,,
player,201810280rai,rai,WilbKy00,off_pct,0%,,,,,
player,201810280rai,rai,WilbKy00,defense,20,,,,,
player,201810280rai,rai,WilbKy00,def_pct,26%,,,,,
player,201810280rai,rai,WilbKy00,special_teams,22,,,,,
player,201810280rai,rai,WilbKy00,st_pct,85%,,,,,
player,201810280rai,rai,MorrNi00,pos,LB,,,,,
player,201810280rai,rai,MorrNi00,offense,0,,,,,
player,201810280rai,rai,MorrNi00,off_pct,0%,,,,,
player,201810280rai,rai,MorrNi00,defense,20,,,,,
player,201810280rai,rai,MorrNi00,def_pct,26%,,,,,
player,201810280rai,rai,MorrNi00,special_teams,16,,,,,
player,201810280rai,rai,MorrNi00,st_pct,62%,,,,,
player,201810280rai,rai,CabiJa00,pos,LB,,,,,
player,201810280rai,rai,CabiJa00,offense,0,,,,,
player,201810280rai,rai,CabiJa00,off_pct,0%,,,,,
player,201810280rai,rai,CabiJa00,defense,17,,,,,
player,201810280rai,rai,CabiJa00,def_pct,22%,,,,,
player,201810280rai,rai,CabiJa00,special_teams,0,,,,,
player,201810280rai,rai,CabiJa00,st_pct,0%,,,,,
player,201810280rai,rai,RodgDo99,pos,CB,,,,,
player,201810280rai,rai,RodgDo99,offense,0,,,,,
player,201810280rai,rai,RodgDo99,off_pct,0%,,,,,
player,201810280rai,rai,RodgDo99,defense,0,,,,,
player,201810280rai,rai,RodgDo99,def_pct,0%,,,,,
player,201810280rai,rai,RodgDo99,special_teams,22,,,,,
player,201810280rai,rai,RodgDo99,st_pct,85%,,,,,
player,201810280rai,rai,CarlDa00,pos,K,,,,,
player,201810280rai,rai,CarlDa00,offense,0,,,,,
player,201810280rai,rai,CarlDa00,off_pct,0%,,,,,
player,201810280rai,rai,CarlDa00,defense,0,,,,,
player,201810280rai,rai,CarlDa00,def_pct,0%,,,,,
player,201810280rai,rai,CarlDa00,special_teams,9,,,,,
player,201810280rai,rai,CarlDa00,st_pct,35%,,,,,
player,201810280rai,rai,TownJo01,pos,P,,,,,
player,201810280rai,rai,TownJo01,offense,0,,,,,
player,201810280rai,rai,TownJo01,off_pct,0%,,,,,
player,201810280rai,rai,TownJo01,defense,0,,,,,
player,201810280rai,rai,TownJo01,def_pct,0%,,,,,
player,201810280rai,rai,TownJo01,special_teams,6,,,,,
player,201810280rai,rai,TownJo01,st_pct,23%,,,,,
player,201810280rai,rai,SiegTr00,pos,LS,,,,,
player,201810280rai,rai,SiegTr00,offense,0,,,,,
player,201810280rai,rai,SiegTr00,off_pct,0%,,,,,
player,201810280rai,rai,SiegTr00,defense,0,,,,,
player,201810280rai,rai,SiegTr00,def_pct,0%,,,,,
player,201810280rai,rai,SiegTr00,special_teams,6,,,,,
player,201810280rai,rai,SiegTr00,st_pct,23%,,,,,
player,201810280rai,rai,KirkDe00,pos,G,,,,,
player,201810280rai,rai,KirkDe00,offense,0,,,,,
player,201810280rai,rai,KirkDe00,off_pct,0%,,,,,
player,201810280rai,rai,KirkDe00,defense,0,,,,,
player,201810280rai,rai,KirkDe00,def_pct,0%,,,,,
player,201810280rai,rai,KirkDe00,special_teams,4,,,,,
player,201810280rai,rai,KirkDe00,st_pct,15%,,,,,
player,201810280rai,rai,ClemT.00,pos,T,,,,,
player,201810280rai,rai,ClemT.00,offense,0,,,,,
player,201810280rai,rai,ClemT.00,off_pct,0%,,,,,
player,201810280rai,rai,ClemT.00,defense,0,,,,,
player,201810280rai,rai,ClemT.00,def_pct,0%,,,,,
player,201810280rai,rai,ClemT.00,special_teams,3,,,,,
player,201810280rai,rai,ClemT.00,st_pct,12%,,,,,
player,201810280rai,rai,SilbIa00,pos,G,,,,,
player,201810280rai,rai,SilbIa00,offense,0,,,,,
player,201810280rai,rai,SilbIa00,off_pct,0%,,,,,
player,201810280rai,rai,SilbIa00,defense,0,,,,,
player,201810280rai,rai,SilbIa00,def_pct,0%,,,,,
player,201810280rai,rai,SilbIa00,special_teams,1,,,,,
player,201810280rai,rai,SilbIa00,st_pct,4%,,,,,
player,201810280rai,clt,NelsQu00,pos,G,,,,,
player,201810280rai,clt,NelsQu00,offense,78,,,,,
player,201810280rai,clt,NelsQu00,off_pct,100%,,,,,
player,201810280rai,clt,NelsQu00,defense,0,,,,,
player,201810280rai,clt,NelsQu00,def_pct,0%,,,,,
player,201810280rai,clt,NelsQu00,special_teams,6,,,,,
player,201810280rai,clt,NelsQu00,st_pct,23%,,,,,
player,201810280rai,clt,CastAn00,pos,T,,,,,
player,201810280rai,clt,CastAn00,offense,78,,,,,
player,201810280rai,clt,CastAn00,off_pct,100%,,,,,
player,201810280rai,clt,CastAn00,defense,0,,,,,
player,201810280rai,clt,CastAn00,def_pct,0%,,,,,
player,201810280rai,clt,CastAn00,special_teams,6,,,,,
player,201810280rai,clt,CastAn00,st_pct,23%,,,,,
player,201810280rai,clt,LuckAn00,pos,QB,,,,,
player,201810280rai,clt,LuckAn00,offense,78,,,,,
player,201810280rai,clt,LuckAn00,off_pct,100%,,,,,
player,201810280rai,clt,LuckAn00,defense,0,,,,,
player,201810280rai,clt,LuckAn00,def_pct,0%,,,,,
player,201810280rai,clt,LuckAn00,special_teams,0,,,,,
player,201810280rai,clt,LuckAn00,st_pct,0%,,,,,
player,201810280rai,clt,GlowMa00,pos,G,,,,,
player,201810280rai,clt,GlowMa00,offense,78,,,,,
player,201810280rai,clt,GlowMa00,off_pct,100%,,,,,
player,201810280rai,clt,GlowMa00,defense,0,,,,,
player,201810280rai,clt,GlowMa00,def_pct,0%,,,,,
player,201810280rai,clt,GlowMa00,special_teams,0,,,,,
player,201810280rai,clt,GlowMa00,st_pct,0%,,,,,
player,201810280rai,clt,SmitBr06,pos,G,,,,,
player,201810280rai,clt,SmitBr06,offense,78,,,,,
player,201810280rai,clt,SmitBr06,off_pct,100%,,,,,
player,201810280rai,clt,SmitBr06,defense,0,,,,,
player,201810280rai,clt,SmitBr06,def_pct,0%,,,,,
player,201810280rai,clt,SmitBr06,special_teams,0,,,,,
player,201810280rai,clt,SmitBr06,st_pct,0%,,,,,
player,201810280rai,clt,KellRy00,pos,C,,,,,
player,201810280rai,clt,KellRy00,offense,70,,,,,
player,201810280rai,clt,KellRy00,off_pct,90%,,,,,
player,201810280rai,clt,KellRy00,defense,0,,,,,
player,201810280rai,clt,KellRy00,def_pct,0%,,,,,
player,201810280rai,clt,KellRy00,special_teams,0,,,,,
player,201810280rai,clt,KellRy00,st_pct,0%,,,,,
player,201810280rai,clt,HiltT.00,pos,WR,,,,,
player,201810280rai,clt,HiltT.00,offense,64,,,,,
player,201810280rai,clt,HiltT.00,off_pct,82%,,,,,
player,201810280rai,clt,HiltT.00,defense,0,,,,,
player,201810280rai,clt,HiltT.00,def_pct,0%,,,,,
player,201810280rai,clt,HiltT.00,special_teams,0,,,,,
player,201810280rai,clt,HiltT.00,st_pct,0%,,,,,
player,201810280rai,clt,InmaDo00,pos,WR,,,,,
player,201810280rai,clt,InmaDo00,offense,58,,,,,
player,201810280rai,clt,InmaDo00,off_pct,74%,,,,,
player,201810280rai,clt,InmaDo00,defense,0,,,,,
player,201810280rai,clt,InmaDo00,def_pct,0%,,,,,
player,201810280rai,clt,InmaDo00,special_teams,0,,,,,
player,201810280rai,clt,InmaDo00,st_pct,0%,,,,,
player,201810280rai,clt,DoylJa00,pos,TE,,,,,
player,201810280rai,clt,DoylJa00,offense,57,,,,,
player,201810280rai,clt,DoylJa00,off_pct,73%,,,,,
player,201810280rai,clt,DoylJa00,defense,0,,,,,
player,201810280rai,clt,DoylJa00,def_pct,0%,,,,,
player,201810280rai,clt,DoylJa00,special_teams,0,,,,,
player,201810280rai,clt,DoylJa00,st_pct,0%,,,,,
player,201810280rai,clt,MackMa00,pos,RB,,,,,
player,201810280rai,clt,MackMa00,offense,49,,,,,
player,201810280rai,clt,MackMa00,off_pct,63%,,,,,
player,201810280rai,clt,MackMa00,defense,0,,,,,
player,201810280rai,clt,MackMa00,def_pct,0%,,,,,
player,201810280rai,clt,MackMa00,special_teams,0,,,,,
player,201810280rai,clt,MackMa00,st_pct,0%,,,,,
player,201810280rai,clt,RogeCh02,pos,WR,,,,,
player,201810280rai,clt,RogeCh02,offense,39,,,,,
player,201810280rai,clt,RogeCh02,off_pct,50%,,,,,
player,201810280rai,clt,RogeCh02,defense,0,,,,,
player,201810280rai,clt,RogeCh02,def_pct,0%,,,,,
player,201810280rai,clt,RogeCh02,special_teams,2,,,,,
player,201810280rai,clt,RogeCh02,st_pct,8%,,,,,
player,201810280rai,clt,PascZa00,pos,WR,,,,,
player,201810280rai,clt,PascZa00,offense,28,,,,,
player,201810280rai,clt,PascZa00,off_pct,36%,,,,,
player,201810280rai,clt,PascZa00,defense,0,,,,,
player,201810280rai,clt,PascZa00,def_pct,0%,,,,,
player,201810280rai,clt,PascZa00,special_teams,15,,,,,
player,201810280rai,clt,PascZa00,st_pct,58%,,,,,
player,201810280rai,clt,HineNy00,pos,RB,,,,,
player,201810280rai,clt,HineNy00,offense,28,,,,,
player,201810280rai,clt,HineNy00,off_pct,36%,,,,,
player,201810280rai,clt,HineNy00,defense,0,,,,,
player,201810280rai,clt,HineNy00,def_pct,0%,,,,,
player,201810280rai,clt,HineNy00,special_teams,0,,,,,
player,201810280rai,clt,HineNy00,st_pct,0%,,,,,
player,201810280rai,clt,AlieMo00,pos,TE,,,,,
player,201810280rai,clt,AlieMo00,offense,25,,,,,
player,201810280rai,clt,AlieMo00,off_pct,32%,,,,,
player,201810280rai,clt,AlieMo00,defense,0,,,,,
player,201810280rai,clt,AlieMo00,def_pct,0%,,,,,
player,201810280rai,clt,AlieMo00,special_teams,0,,,,,
