game,2018,8,20181025,201810250htx,mia,"Miami Dolphins",23,htx,"Houston Texans",42
player,201810250htx,mia,TaylVi00,offense,0,,,,,
player,201810250htx,mia,TaylVi00,off_pct,0%,,,,,
player,201810250htx,mia,TaylVi00,defense,11,,,,,
player,201810250htx,mia,TaylVi00,def_pct,18%,,,,,
player,201810250htx,mia,TaylVi00,special_teams,6,,,,,
player,201810250htx,mia,TaylVi00,st_pct,17%,,,,,
player,201810250htx,mia,AnthSt00,pos,LB,,,,,
player,201810250htx,mia,AnthSt00,offense,0,,,,,
player,201810250htx,mia,AnthSt00,off_pct,0%,,,,,
player,201810250htx,mia,AnthSt00,defense,0,,,,,
player,201810250htx,mia,AnthSt00,def_pct,0%,,,,,
player,201810250htx,mia,AnthSt00,special_teams,29,,,,,
player,201810250htx,mia,AnthSt00,st_pct,83%,,,,,
player,201810250htx,mia,AikeWa00,pos,SS,,,,,
player,201810250htx,mia,AikeWa00,offense,0,,,,,
player,201810250htx,mia,AikeWa00,off_pct,0%,,,,,
player,201810250htx,mia,AikeWa00,defense,0,,,,,
player,201810250htx,mia,AikeWa00,def_pct,0%,,,,,
player,201810250htx,mia,AikeWa00,special_teams,29,,,,,
player,201810250htx,mia,AikeWa00,st_pct,83%,,,,,
player,201810250htx,mia,SpaiMa00,pos,LB,,,,,
player,201810250htx,mia,SpaiMa00,offense,0,,,,,
player,201810250htx,mia,SpaiMa00,off_pct,0%,,,,,
player,201810250htx,mia,SpaiMa00,defense,0,,,,,
player,201810250htx,mia,SpaiMa00,def_pct,0%,,,,,
player,201810250htx,mia,SpaiMa00,special_teams,28,,,,,
player,201810250htx,mia,SpaiMa00,st_pct,80%,,,,,
player,201810250htx,mia,TankCo00,pos,CB,,,,,
player,201810250htx,mia,TankCo00,offense,0,,,,,
player,201810250htx,mia,TankCo00,off_pct,0%,,,,,
player,201810250htx,mia,TankCo00,defense,0,,,,,
player,201810250htx,mia,TankCo00,def_pct,0%,,,,,
player,201810250htx,mia,TankCo00,special_teams,25,,,,,
player,201810250htx,mia,TankCo00,st_pct,71%,,,,,
player,201810250htx,mia,BoldBr00,pos,RB,,,,,
player,201810250htx,mia,BoldBr00,offense,0,,,,,
player,201810250htx,mia,BoldBr00,off_pct,0%,,,,,
player,201810250htx,mia,BoldBr00,defense,0,,,,,
player,201810250htx,mia,BoldBr00,def_pct,0%,,,,,
player,201810250htx,mia,BoldBr00,special_teams,23,,,,,
player,201810250htx,mia,BoldBr00,st_pct,66%,,,,,
player,201810250htx,mia,PerrSe00,pos,RB,,,,,
player,201810250htx,mia,PerrSe00,offense,0,,,,,
player,201810250htx,mia,PerrSe00,off_pct,0%,,,,,
player,201810250htx,mia,PerrSe00,defense,0,,,,,
player,201810250htx,mia,PerrSe00,def_pct,0%,,,,,
player,201810250htx,mia,PerrSe00,special_teams,23,,,,,
player,201810250htx,mia,PerrSe00,st_pct,66%,,,,,
player,201810250htx,mia,ArmsCo00,pos,CB,,,,,
player,201810250htx,mia,ArmsCo00,offense,0,,,,,
player,201810250htx,mia,ArmsCo00,off_pct,0%,,,,,
player,201810250htx,mia,ArmsCo00,defense,0,,,,,
player,201810250htx,mia,ArmsCo00,def_pct,0%,,,,,
player,201810250htx,mia,ArmsCo00,special_teams,22,,,,,
player,201810250htx,mia,ArmsCo00,st_pct,63%,,,,,
player,201810250htx,mia,SmitMa04,pos,FS,,,,,
player,201810250htx,mia,SmitMa04,offense,0,,,,,
player,201810250htx,mia,SmitMa04,off_pct,0%,,,,,
player,201810250htx,mia,SmitMa04,defense,0,,,,,
player,201810250htx,mia,SmitMa04,def_pct,0%,,,,,
player,201810250htx,mia,SmitMa04,special_teams,15,,,,,
player,201810250htx,mia,SmitMa04,st_pct,43%,,,,,
player,201810250htx,mia,SandJa00,pos,K,,,,,
player,201810250htx,mia,SandJa00,offense,0,,,,,
player,201810250htx,mia,SandJa00,off_pct,0%,,,,,
player,201810250htx,mia,SandJa00,defense,0,,,,,
player,201810250htx,mia,SandJa00,def_pct,0%,,,,,
player,201810250htx,mia,SandJa00,special_teams,12,,,,,
player,201810250htx,mia,SandJa00,st_pct,34%,,,,,
player,201810250htx,mia,CarrLe00,pos,WR,,,,,
player,201810250htx,mia,CarrLe00,offense,0,,,,,
player,201810250htx,mia,CarrLe00,off_pct,0%,,,,,
player,201810250htx,mia,CarrLe00,defense,0,,,,,
player,201810250htx,mia,CarrLe00,def_pct,0%,,,,,
player,201810250htx,mia,CarrLe00,special_teams,12,,,,,
player,201810250htx,mia,CarrLe00,st_pct,34%,,,,,
player,201810250htx,mia,HaacMa00,pos,P,,,,,
player,201810250htx,mia,HaacMa00,offense,0,,,,,
player,201810250htx,mia,HaacMa00,off_pct,0%,,,,,
player,201810250htx,mia,HaacMa00,defense,0,,,,,
player,201810250htx,mia,HaacMa00,def_pct,0%,,,,,
player,201810250htx,mia,HaacMa00,special_teams,10,,,,,
player,201810250htx,mia,HaacMa00,st_pct,29%,,,,,
player,201810250htx,mia,DennJo20,pos,LS,,,,,
player,201810250htx,mia,DennJo20,offense,0,,,,,
player,201810250htx,mia,DennJo20,off_pct,0%,,,,,
player,201810250htx,mia,DennJo20,defense,0,,,,,
player,201810250htx,mia,DennJo20,def_pct,0%,,,,,
player,201810250htx,mia,DennJo20,special_teams,10,,,,,
player,201810250htx,mia,DennJo20,st_pct,29%,,,,,
player,201810250htx,mia,SterZa00,pos,T,,,,,
player,201810250htx,mia,SterZa00,offense,0,,,,,
player,201810250htx,mia,SterZa00,off_pct,0%,,,,,
player,201810250htx,mia,SterZa00,defense,0,,,,,
player,201810250htx,mia,SterZa00,def_pct,0%,,,,,
player,201810250htx,mia,SterZa00,special_teams,6,,,,,
player,201810250htx,mia,SterZa00,st_pct,17%,,,,,
