game,2018,6,20181014,201810140den,ram,"Los Angeles Rams",23,den,"Denver Broncos",20
player,201810140den,den,ThomDe03,defense,0,,,,,
player,201810140den,den,ThomDe03,def_pct,0%,,,,,
player,201810140den,den,ThomDe03,special_teams,0,,,,,
player,201810140den,den,ThomDe03,st_pct,0%,,,,,
player,201810140den,den,GarcMa00,pos,G,,,,,
player,201810140den,den,GarcMa00,offense,44,,,,,
player,201810140den,den,GarcMa00,off_pct,67%,,,,,
player,201810140den,den,GarcMa00,defense,0,,,,,
player,201810140den,den,GarcMa00,def_pct,0%,,,,,
player,201810140den,den,GarcMa00,special_teams,4,,,,,
player,201810140den,den,GarcMa00,st_pct,14%,,,,,
player,201810140den,den,LearRo00,pos,G,,,,,
player,201810140den,den,LearRo00,offense,38,,,,,
player,201810140den,den,LearRo00,off_pct,58%,,,,,
player,201810140den,den,LearRo00,defense,0,,,,,
player,201810140den,den,LearRo00,def_pct,0%,,,,,
player,201810140den,den,LearRo00,special_teams,0,,,,,
player,201810140den,den,LearRo00,st_pct,0%,,,,,
player,201810140den,den,SuttCo00,pos,WR,,,,,
player,201810140den,den,SuttCo00,offense,35,,,,,
player,201810140den,den,SuttCo00,off_pct,53%,,,,,
player,201810140den,den,SuttCo00,defense,0,,,,,
player,201810140den,den,SuttCo00,def_pct,0%,,,,,
player,201810140den,den,SuttCo00,special_teams,1,,,,,
player,201810140den,den,SuttCo00,st_pct,4%,,,,,
player,201810140den,den,LaCoMa00,pos,TE,,,,,
player,201810140den,den,LaCoMa00,offense,27,,,,,
player,201810140den,den,LaCoMa00,off_pct,41%,,,,,
player,201810140den,den,LaCoMa00,defense,0,,,,,
player,201810140den,den,LaCoMa00,def_pct,0%,,,,,
player,201810140den,den,LaCoMa00,special_teams,8,,,,,
player,201810140den,den,LaCoMa00,st_pct,29%,,,,,
player,201810140den,den,FreeRo00,pos,RB,,,,,
player,201810140den,den,FreeRo00,offense,25,,,,,
player,201810140den,den,FreeRo00,off_pct,38%,,,,,
player,201810140den,den,FreeRo00,defense,0,,,,,
player,201810140den,den,FreeRo00,def_pct,0%,,,,,
player,201810140den,den,FreeRo00,special_teams,0,,,,,
player,201810140den,den,FreeRo00,st_pct,0%,,,,,
player,201810140den,den,BookDe00,pos,RB,,,,,
player,201810140den,den,BookDe00,offense,22,,,,,
player,201810140den,den,BookDe00,off_pct,33%,,,,,
player,201810140den,den,BookDe00,defense,0,,,,,
player,201810140den,den,BookDe00,def_pct,0%,,,,,
player,201810140den,den,BookDe00,special_teams,12,,,,,
player,201810140den,den,BookDe00,st_pct,43%,,,,,
player,201810140den,den,LindPh00,pos,RB,,,,,
player,201810140den,den,LindPh00,offense,20,,,,,
player,201810140den,den,LindPh00,off_pct,30%,,,,,
player,201810140den,den,LindPh00,defense,0,,,,,
player,201810140den,den,LindPh00,def_pct,0%,,,,,
player,201810140den,den,LindPh00,special_teams,9,,,,,
player,201810140den,den,LindPh00,st_pct,32%,,,,,
player,201810140den,den,HamiDa01,pos,WR,,,,,
player,201810140den,den,HamiDa01,offense,18,,,,,
player,201810140den,den,HamiDa01,off_pct,27%,,,,,
player,201810140den,den,HamiDa01,defense,0,,,,,
player,201810140den,den,HamiDa01,def_pct,0%,,,,,
player,201810140den,den,HamiDa01,special_teams,14,,,,,
player,201810140den,den,HamiDa01,st_pct,50%,,,,,
player,201810140den,den,JanoAn00,pos,FB,,,,,
player,201810140den,den,JanoAn00,offense,17,,,,,
player,201810140den,den,JanoAn00,off_pct,26%,,,,,
player,201810140den,den,JanoAn00,defense,0,,,,,
player,201810140den,den,JanoAn00,def_pct,0%,,,,,
player,201810140den,den,JanoAn00,special_teams,16,,,,,
player,201810140den,den,JanoAn00,st_pct,57%,,,,,
player,201810140den,den,PatrTi00,pos,WR,,,,,
player,201810140den,den,PatrTi00,offense,2,,,,,
player,201810140den,den,PatrTi00,off_pct,3%,,,,,
player,201810140den,den,PatrTi00,defense,0,,,,,
player,201810140den,den,PatrTi00,def_pct,0%,,,,,
player,201810140den,den,PatrTi00,special_teams,16,,,,,
player,201810140den,den,PatrTi00,st_pct,57%,,,,,
player,201810140den,den,ParkBr00,pos,TE,,,,,
player,201810140den,den,ParkBr00,offense,2,,,,,
player,201810140den,den,ParkBr00,off_pct,3%,,,,,
player,201810140den,den,ParkBr00,defense,0,,,,,
player,201810140den,den,ParkBr00,def_pct,0%,,,,,
player,201810140den,den,ParkBr00,special_teams,14,,,,,
player,201810140den,den,ParkBr00,st_pct,50%,,,,,
player,201810140den,den,KellCh00,pos,QB,,,,,
player,201810140den,den,KellCh00,offense,1,,,,,
player,201810140den,den,KellCh00,off_pct,2%,,,,,
player,201810140den,den,KellCh00,defense,0,,,,,
player,201810140den,den,KellCh00,def_pct,0%,,,,,
player,201810140den,den,KellCh00,special_teams,0,,,,,
player,201810140den,den,KellCh00,st_pct,0%,,,,,
player,201810140den,den,SimmJu00,pos,FS,,,,,
player,201810140den,den,SimmJu00,offense,0,,,,,
player,201810140den,den,SimmJu00,off_pct,0%,,,,,
player,201810140den,den,SimmJu00,defense,74,,,,,
player,201810140den,den,SimmJu00,def_pct,100%,,,,,
player,201810140den,den,SimmJu00,special_teams,8,,,,,
player,201810140den,den,SimmJu00,st_pct,29%,,,,,
player,201810140den,den,RobyBr00,pos,CB,,,,,
player,201810140den,den,RobyBr00,offense,0,,,,,
player,201810140den,den,RobyBr00,off_pct,0%,,,,,
player,201810140den,den,RobyBr00,defense,74,,,,,
player,201810140den,den,RobyBr00,def_pct,100%,,,,,
player,201810140den,den,RobyBr00,special_teams,0,,,,,
player,201810140den,den,RobyBr00,st_pct,0%,,,,,
player,201810140den,den,HarrCh01,pos,CB,,,,,
player,201810140den,den,HarrCh01,offense,0,,,,,
player,201810140den,den,HarrCh01,off_pct,0%,,,,,
player,201810140den,den,HarrCh01,defense,74,,,,,
player,201810140den,den,HarrCh01,def_pct,100%,,,,,
player,201810140den,den,HarrCh01,special_teams,0,,,,,
player,201810140den,den,HarrCh01,st_pct,0%,,,,,
player,201810140den,den,StewDa00,pos,SS,,,,,
player,201810140den,den,StewDa00,offense,0,,,,,
player,201810140den,den,StewDa00,off_pct,0%,,,,,
player,201810140den,den,StewDa00,defense,72,,,,,
player,201810140den,den,StewDa00,def_pct,97%,,,,,
player,201810140den,den,StewDa00,special_teams,0,,,,,
player,201810140den,den,StewDa00,st_pct,0%,,,,,
player,201810140den,den,MarsBr01,pos,LB,,,,,
player,201810140den,den,MarsBr01,offense,0,,,,,
player,201810140den,den,MarsBr01,off_pct,0%,,,,,
player,201810140den,den,MarsBr01,defense,62,,,,,
player,201810140den,den,MarsBr01,def_pct,84%,,,,,
player,201810140den,den,MarsBr01,special_teams,0,,,,,
player,201810140den,den,MarsBr01,st_pct,0%,,,,,
player,201810140den,den,BrocTr00,pos,CB,,,,,
player,201810140den,den,BrocTr00,offense,0,,,,,
player,201810140den,den,BrocTr00,off_pct,0%,,,,,
player,201810140den,den,BrocTr00,defense,57,,,,,
player,201810140den,den,BrocTr00,def_pct,77%,,,,,
player,201810140den,den,BrocTr00,special_teams,8,,,,,
player,201810140den,den,BrocTr00,st_pct,29%,,,,,
player,201810140den,den,DaviTo01,pos,LB,,,,,
player,201810140den,den,DaviTo01,offense,0,,,,,
player,201810140den,den,DaviTo01,off_pct,0%,,,,,
player,201810140den,den,DaviTo01,defense,55,,,,,
player,201810140den,den,DaviTo01,def_pct,74%,,,,,
player,201810140den,den,DaviTo01,special_teams,6,,,,,
player,201810140den,den,DaviTo01,st_pct,21%,,,,,
player,201810140den,den,ChubBr00,pos,LB,,,,,
player,201810140den,den,ChubBr00,offense,0,,,,,
player,201810140den,den,ChubBr00,off_pct,0%,,,,,
player,201810140den,den,ChubBr00,defense,53,,,,,
player,201810140den,den,ChubBr00,def_pct,72%,,,,,
player,201810140den,den,ChubBr00,special_teams,1,,,,,
player,201810140den,den,ChubBr00,st_pct,4%,,,,,
player,201810140den,den,MillVo00,pos,LB,,,,,
player,201810140den,den,MillVo00,offense,0,,,,,
player,201810140den,den,MillVo00,off_pct,0%,,,,,
player,201810140den,den,MillVo00,defense,52,,,,,
player,201810140den,den,MillVo00,def_pct,70%,,,,,
player,201810140den,den,MillVo00,special_teams,0,,,,,
player,201810140den,den,MillVo00,st_pct,0%,,,,,
player,201810140den,den,WolfDe00,pos,DE,,,,,
player,201810140den,den,WolfDe00,offense,0,,,,,
player,201810140den,den,WolfDe00,off_pct,0%,,,,,
player,201810140den,den,WolfDe00,defense,45,,,,,
player,201810140den,den,WolfDe00,def_pct,61%,,,,,
player,201810140den,den,WolfDe00,special_teams,7,,,,,
player,201810140den,den,WolfDe00,st_pct,25%,,,,,
player,201810140den,den,PekoDo20,pos,NT,,,,,
player,201810140den,den,PekoDo20,offense,0,,,,,
player,201810140den,den,PekoDo20,off_pct,0%,,,,,
player,201810140den,den,PekoDo20,defense,37,,,,,
player,201810140den,den,PekoDo20,def_pct,50%,,,,,
player,201810140den,den,PekoDo20,special_teams,6,,,,,
player,201810140den,den,PekoDo20,st_pct,21%,,,,,
player,201810140den,den,BarrSh00,pos,LB,,,,,
player,201810140den,den,BarrSh00,offense,0,,,,,
player,201810140den,den,BarrSh00,off_pct,0%,,,,,
player,201810140den,den,BarrSh00,defense,32,,,,,
player,201810140den,den,BarrSh00,def_pct,43%,,,,,
player,201810140den,den,BarrSh00,special_teams,19,,,,,
player,201810140den,den,BarrSh00,st_pct,68%,,,,,
player,201810140den,den,GotsAd00,pos,DE,,,,,
player,201810140den,den,GotsAd00,offense,0,,,,,
player,201810140den,den,GotsAd00,off_pct,0%,,,,,
player,201810140den,den,GotsAd00,defense,26,,,,,
player,201810140den,den,GotsAd00,def_pct,35%,,,,,
player,201810140den,den,GotsAd00,special_teams,12,,,,,
player,201810140den,den,GotsAd00,st_pct,43%,,,,,
player,201810140den,den,KerrZa00,pos,DE,,,,,
player,201810140den,den,KerrZa00,offense,0,,,,,
player,201810140den,den,KerrZa00,off_pct,0%,,,,,
player,201810140den,den,KerrZa00,defense,24,,,,,
player,201810140den,den,KerrZa00,def_pct,32%,,,,,
player,201810140den,den,KerrZa00,special_teams,5,,,,,
player,201810140den,den,KerrZa00,st_pct,18%,,,,,
player,201810140den,den,JeweJo00,pos,LB,,,,,
player,201810140den,den,JeweJo00,offense,0,,,,,
player,201810140den,den,JeweJo00,off_pct,0%,,,,,
player,201810140den,den,JeweJo00,defense,20,,,,,
player,201810140den,den,JeweJo00,def_pct,27%,,,,,
player,201810140den,den,JeweJo00,special_teams,24,,,,,
player,201810140den,den,JeweJo00,st_pct,86%,,,,,
player,201810140den,den,HarrSh00,pos,NT,,,,,
player,201810140den,den,HarrSh00,offense,0,,,,,
player,201810140den,den,HarrSh00,off_pct,0%,,,,,
player,201810140den,den,HarrSh00,defense,18,,,,,
player,201810140den,den,HarrSh00,def_pct,24%,,,,,
player,201810140den,den,HarrSh00,special_teams,8,,,,,
player,201810140den,den,HarrSh00,st_pct,29%,,,,,
player,201810140den,den,RayxSh00,pos,LB,,,,,
player,201810140den,den,RayxSh00,offense,0,,,,,
player,201810140den,den,RayxSh00,off_pct,0%,,,,,
player,201810140den,den,RayxSh00,defense,18,,,,,
player,201810140den,den,RayxSh00,def_pct,24%,,,,,
player,201810140den,den,RayxSh00,special_teams,1,,,,,
player,201810140den,den,RayxSh00,st_pct,4%,,,,,
player,201810140den,den,ParkWi01,pos,SS,,,,,
player,201810140den,den,ParkWi01,offense,0,,,,,
player,201810140den,den,ParkWi01,off_pct,0%,,,,,
player,201810140den,den,ParkWi01,defense,13,,,,,
player,201810140den,den,ParkWi01,def_pct,18%,,,,,
player,201810140den,den,ParkWi01,special_teams,18,,,,,
player,201810140den,den,ParkWi01,st_pct,64%,,,,,
player,201810140den,den,YiadIs00,pos,CB,,,,,
player,201810140den,den,YiadIs00,offense,0,,,,,
player,201810140den,den,YiadIs00,off_pct,0%,,,,,
player,201810140den,den,YiadIs00,defense,8,,,,,
player,201810140den,den,YiadIs00,def_pct,11%,,,,,
player,201810140den,den,YiadIs00,special_teams,9,,,,,
player,201810140den,den,YiadIs00,st_pct,32%,,,,,
player,201810140den,den,BierKe00,pos,LB,,,,,
player,201810140den,den,BierKe00,offense,0,,,,,
player,201810140den,den,BierKe00,off_pct,0%,,,,,
player,201810140den,den,BierKe00,defense,0,,,,,
player,201810140den,den,BierKe00,def_pct,0%,,,,,
player,201810140den,den,BierKe00,special_teams,16,,,,,
player,201810140den,den,BierKe00,st_pct,57%,,,,,
player,201810140den,den,JoneJo05,pos,LB,,,,,
player,201810140den,den,JoneJo05,offense,0,,,,,
player,201810140den,den,JoneJo05,off_pct,0%,,,,,
player,201810140den,den,JoneJo05,defense,0,,,,,
player,201810140den,den,JoneJo05,def_pct,0%,,,,,
player,201810140den,den,JoneJo05,special_teams,16,,,,,
player,201810140den,den,JoneJo05,st_pct,57%,,,,,
player,201810140den,den,McMaBr01,pos,K,,,,,
player,201810140den,den,McMaBr01,offense,0,,,,,
player,201810140den,den,McMaBr01,off_pct,0%,,,,,
player,201810140den,den,McMaBr01,defense,0,,,,,
player,201810140den,den,McMaBr01,def_pct,0%,,,,,
player,201810140den,den,McMaBr01,special_teams,9,,,,,
player,201810140den,den,McMaBr01,st_pct,32%,,,,,
player,201810140den,den,KreiCa00,pos,LS,,,,,
player,201810140den,den,KreiCa00,offense,0,,,,,
player,201810140den,den,KreiCa00,off_pct,0%,,,,,
player,201810140den,den,KreiCa00,defense,0,,,,,
player,201810140den,den,KreiCa00,def_pct,0%,,,,,
player,201810140den,den,KreiCa00,special_teams,8,,,,,
player,201810140den,den,KreiCa00,st_pct,29%,,,,,
player,201810140den,den,WadmCo00,pos,P,,,,,
player,201810140den,den,WadmCo00,offense,0,,,,,
player,201810140den,den,WadmCo00,off_pct,0%,,,,,
player,201810140den,den,WadmCo00,defense,0,,,,,
player,201810140den,den,WadmCo00,def_pct,0%,,,,,
player,201810140den,den,WadmCo00,special_teams,8,,,,,
player,201810140den,den,WadmCo00,st_pct,29%,,,,,
player,201810140den,den,ThomDy01,pos,FS,,,,,
player,201810140den,den,ThomDy01,offense,0,,,,,
player,201810140den,den,ThomDy01,off_pct,0%,,,,,
player,201810140den,den,ThomDy01,defense,0,,,,,
player,201810140den,den,ThomDy01,def_pct,0%,,,,,
player,201810140den,den,ThomDy01,special_teams,5,,,,,
player,201810140den,den,ThomDy01,st_pct,18%,,,,,
player,201810140den,den,WilkEl00,pos,T,,,,,
player,201810140den,den,WilkEl00,offense,0,,,,,
player,201810140den,den,WilkEl00,off_pct,0%,,,,,
player,201810140den,den,WilkEl00,defense,0,,,,,
player,201810140den,den,WilkEl00,def_pct,0%,,,,,
player,201810140den,den,WilkEl00,special_teams,4,,,,,
player,201810140den,den,WilkEl00,st_pct,14%,,,,,
player,201810140den,ram,BlytAu00,pos,G,,,,,
player,201810140den,ram,BlytAu00,offense,74,,,,,
player,201810140den,ram,BlytAu00,off_pct,100%,,,,,
player,201810140den,ram,BlytAu00,defense,0,,,,,
player,201810140den,ram,BlytAu00,def_pct,0%,,,,,
player,201810140den,ram,BlytAu00,special_teams,6,,,,,
player,201810140den,ram,BlytAu00,st_pct,21%,,,,,
player,201810140den,ram,HaveRo00,pos,T,,,,,
player,201810140den,ram,HaveRo00,offense,74,,,,,
player,201810140den,ram,HaveRo00,off_pct,100%,,,,,
player,201810140den,ram,HaveRo00,defense,0,,,,,
player,201810140den,ram,HaveRo00,def_pct,0%,,,,,
player,201810140den,ram,HaveRo00,special_teams,6,,,,,
player,201810140den,ram,HaveRo00,st_pct,21%,,,,,
player,201810140den,ram,SullJo24,pos,C,,,,,
player,201810140den,ram,SullJo24,offense,74,,,,,
player,201810140den,ram,SullJo24,off_pct,100%,,,,,
player,201810140den,ram,SullJo24,defense,0,,,,,
player,201810140den,ram,SullJo24,def_pct,0%,,,,,
player,201810140den,ram,SullJo24,special_teams,0,,,,,
player,201810140den,ram,SullJo24,st_pct,0%,,,,,
player,201810140den,ram,GoffJa00,pos,QB,,,,,
player,201810140den,ram,GoffJa00,offense,74,,,,,
player,201810140den,ram,GoffJa00,off_pct,100%,,,,,
player,201810140den,ram,GoffJa00,defense,0,,,,,
player,201810140den,ram,GoffJa00,def_pct,0%,,,,,
player,201810140den,ram,GoffJa00,special_teams,0,,,,,
player,201810140den,ram,GoffJa00,st_pct,0%,,,,,
player,201810140den,ram,WoodRo02,pos,WR,,,,,
player,201810140den,ram,WoodRo02,offense,72,,,,,
player,201810140den,ram,WoodRo02,off_pct,97%,,,,,
player,201810140den,ram,WoodRo02,defense,0,,,,,
player,201810140den,ram,WoodRo02,def_pct,0%,,,,,
player,201810140den,ram,WoodRo02,special_teams,1,,,,,
player,201810140den,ram,WoodRo02,st_pct,4%,,,,,
player,201810140den,ram,WhitAn20,pos,T,,,,,
player,201810140den,ram,WhitAn20,offense,69,,,,,
player,201810140den,ram,WhitAn20,off_pct,93%,,,,,
player,201810140den,ram,WhitAn20,defense,0,,,,,
player,201810140den,ram,WhitAn20,def_pct,0%,,,,,
player,201810140den,ram,WhitAn20,special_teams,6,,,,,
player,201810140den,ram,WhitAn20,st_pct,21%,,,,,
player,201810140den,ram,CookBr00,pos,WR,,,,,
player,201810140den,ram,CookBr00,offense,68,,,,,
player,201810140den,ram,CookBr00,off_pct,92%,,,,,
player,201810140den,ram,CookBr00,defense,0,,,,,
player,201810140den,ram,CookBr00,def_pct,0%,,,,,
player,201810140den,ram,CookBr00,special_teams,0,,,,,
player,201810140den,ram,CookBr00,st_pct,0%,,,,,
player,201810140den,ram,GurlTo01,pos,RB,,,,,
player,201810140den,ram,GurlTo01,offense,58,,,,,
player,201810140den,ram,GurlTo01,off_pct,78%,,,,,
player,201810140den,ram,GurlTo01,defense,0,,,,,
player,201810140den,ram,GurlTo01,def_pct,0%,,,,,
player,201810140den,ram,GurlTo01,special_teams,0,,,,,
player,201810140den,ram,GurlTo01,st_pct,0%,,,,,
player,201810140den,ram,SaffRo20,pos,G,,,,,
player,201810140den,ram,SaffRo20,offense,57,,,,,
player,201810140den,ram,SaffRo20,off_pct,77%,,,,,
player,201810140den,ram,SaffRo20,defense,0,,,,,
player,201810140den,ram,SaffRo20,def_pct,0%,,,,,
player,201810140den,ram,SaffRo20,special_teams,4,,,,,
player,201810140den,ram,SaffRo20,st_pct,14%,,,,,
player,201810140den,ram,HigbTy00,pos,TE,,,,,
player,201810140den,ram,HigbTy00,offense,55,,,,,
player,201810140den,ram,HigbTy00,off_pct,74%,,,,,
player,201810140den,ram,HigbTy00,defense,0,,,,,
player,201810140den,ram,HigbTy00,def_pct,0%,,,,,
player,201810140den,ram,HigbTy00,special_teams,1,,,,,
player,201810140den,ram,HigbTy00,st_pct,4%,,,,,
player,201810140den,ram,ReynJo00,pos,WR,,,,,
player,201810140den,ram,ReynJo00,offense,46,,,,,
player,201810140den,ram,ReynJo00,off_pct,62%,,,,,
player,201810140den,ram,ReynJo00,defense,0,,,,,
player,201810140den,ram,ReynJo00,def_pct,0%,,,,,
player,201810140den,ram,ReynJo00,special_teams,9,,,,,
player,201810140den,ram,ReynJo00,st_pct,32%,,,,,
player,201810140den,ram,KuppCo00,pos,WR,,,,,
player,201810140den,ram,KuppCo00,offense,28,,,,,
player,201810140den,ram,KuppCo00,off_pct,38%,,,,,
player,201810140den,ram,KuppCo00,defense,0,,,,,
player,201810140den,ram,KuppCo00,def_pct,0%,,,,,
player,201810140den,ram,KuppCo00,special_teams,0,,,,,
player,201810140den,ram,KuppCo00,st_pct,0%,,,,,
player,201810140den,ram,EverGe00,pos,TE,,,,,
player,201810140den,ram,EverGe00,offense,21,,,,,
player,201810140den,ram,EverGe00,off_pct,28%,,,,,
player,201810140den,ram,EverGe00,defense,0,,,,,
player,201810140den,ram,EverGe00,def_pct,0%,,,,,
player,201810140den,ram,EverGe00,special_teams,0,,,,,
player,201810140den,ram,EverGe00,st_pct,0%,,,,,
player,201810140den,ram,BrowJa04,pos,G,,,,,
player,201810140den,ram,BrowJa04,offense,17,,,,,
player,201810140den,ram,BrowJa04,off_pct,23%,,,,,
player,201810140den,ram,BrowJa04,defense,0,,,,,
player,201810140den,ram,BrowJa04,def_pct,0%,,,,,
player,201810140den,ram,BrowJa04,special_teams,6,,,,,
player,201810140den,ram,BrowJa04,st_pct,21%,,,,,
player,201810140den,ram,BrowMa03,pos,RB,,,,,
player,201810140den,ram,BrowMa03,offense,16,,,,,
player,201810140den,ram,BrowMa03,off_pct,22%,,,,,
player,201810140den,ram,BrowMa03,defense,0,,,,,
player,201810140den,ram,BrowMa03,def_pct,0%,,,,,
player,201810140den,ram,BrowMa03,special_teams,15,,,,,
player,201810140den,ram,BrowMa03,st_pct,54%,,,,,
player,201810140den,ram,NoteJo00,pos,T,,,,,
player,201810140den,ram,NoteJo00,offense,5,,,,,
player,201810140den,ram,NoteJo00,off_pct,7%,,,,,
player,201810140den,ram,NoteJo00,defense,0,,,,,
player,201810140den,ram,NoteJo00,def_pct,0%,,,,,
player,201810140den,ram,NoteJo00,special_teams,6,,,,,
player,201810140den,ram,NoteJo00,st_pct,21%,,,,,
player,201810140den,ram,HodgKh00,pos,WR,,,,,
player,201810140den,ram,HodgKh00,offense,4,,,,,
player,201810140den,ram,HodgKh00,off_pct,5%,,,,,
player,201810140den,ram,HodgKh00,defense,0,,,,,
player,201810140den,ram,HodgKh00,def_pct,0%,,,,,
player,201810140den,ram,HodgKh00,special_teams,3,,,,,
player,201810140den,ram,HodgKh00,st_pct,11%,,,,,
player,201810140den,ram,MundJo00,pos,TE,,,,,
player,201810140den,ram,MundJo00,offense,2,,,,,
player,201810140den,ram,MundJo00,off_pct,3%,,,,,
player,201810140den,ram,MundJo00,defense,0,,,,,
player,201810140den,ram,MundJo00,def_pct,0%,,,,,
player,201810140den,ram,MundJo00,special_teams,13,,,,,
player,201810140den,ram,MundJo00,st_pct,46%,,,,,
player,201810140den,ram,LittCo01,pos,LB,,,,,
player,201810140den,ram,LittCo01,offense,0,,,,,
player,201810140den,ram,LittCo01,off_pct,0%,,,,,
player,201810140den,ram,LittCo01,defense,66,,,,,
player,201810140den,ram,LittCo01,def_pct,100%,,,,,
player,201810140den,ram,LittCo01,special_teams,9,,,,,
player,201810140den,ram,LittCo01,st_pct,32%,,,,,
player,201810140den,ram,JohnJo10,pos,SS,,,,,
player,201810140den,ram,JohnJo10,offense,0,,,,,
player,201810140den,ram,JohnJo10,off_pct,0%,,,,,
player,201810140den,ram,JohnJo10,defense,66,,,,,
player,201810140den,ram,JohnJo10,def_pct,100%,,,,,
player,201810140den,ram,JohnJo10,special_teams,1,,,,,
player,201810140den,ram,JohnJo10,st_pct,4%,,,,,
player,201810140den,ram,PeteMa00,pos,CB,,,,,
player,201810140den,ram,PeteMa00,offense,0,,,,,
player,201810140den,ram,PeteMa00,off_pct,0%,,,,,
player,201810140den,ram,PeteMa00,defense,66,,,,,
player,201810140den,ram,PeteMa00,def_pct,100%,,,,,
player,201810140den,ram,PeteMa00,special_teams,0,,,,,
player,201810140den,ram,PeteMa00,st_pct,0%,,,,,
player,201810140den,ram,JoynLa00,pos,FS,,,,,
player,201810140den,ram,JoynLa00,offense,0,,,,,
player,201810140den,ram,JoynLa00,off_pct,0%,,,,,
player,201810140den,ram,JoynLa00,defense,66,,,,,
player,201810140den,ram,JoynLa00,def_pct,100%,,,,,
player,201810140den,ram,JoynLa00,special_teams,0,,,,,
player,201810140den,ram,JoynLa00,st_pct,0%,,,,,
player,201810140den,ram,DonaAa00,pos,DT,,,,,
player,201810140den,ram,DonaAa00,offense,0,,,,,
player,201810140den,ram,DonaAa00,off_pct,0%,,,,,
player,201810140den,ram,DonaAa00,defense,60,,,,,
player,201810140den,ram,DonaAa00,def_pct,91%,,,,,
player,201810140den,ram,DonaAa00,special_teams,5,,,,,
player,201810140den,ram,DonaAa00,st_pct,18%,,,,,
player,201810140den,ram,SuhxNd99,pos,NT,,,,,
player,201810140den,ram,SuhxNd99,offense,0,,,,,
player,201810140den,ram,SuhxNd99,off_pct,0%,,,,,
player,201810140den,ram,SuhxNd99,defense,58,,,,,
player,201810140den,ram,SuhxNd99,def_pct,88%,,,,,
player,201810140den,ram,SuhxNd99,special_teams,5,,,,,
player,201810140den,ram,SuhxNd99,st_pct,18%,,,,,
player,201810140den,ram,EbukSa00,pos,LB,,,,,
player,201810140den,ram,EbukSa00,offense,0,,,,,
player,201810140den,ram,EbukSa00,off_pct,0%,,,,,
player,201810140den,ram,EbukSa00,defense,55,,,,,
player,201810140den,ram,EbukSa00,def_pct,83%,,,,,
player,201810140den,ram,EbukSa00,special_teams,6,,,,,
player,201810140den,ram,EbukSa00,st_pct,21%,,,,,
player,201810140den,ram,HillTr01,pos,CB,,,,,
player,201810140den,ram,HillTr01,offense,0,,,,,
player,201810140den,ram,HillTr01,off_pct,0%,,,,,
player,201810140den,ram,HillTr01,defense,40,,,,,
player,201810140den,ram,HillTr01,def_pct,61%,,,,,
player,201810140den,ram,HillTr01,special_teams,0,,,,,
player,201810140den,ram,HillTr01,st_pct,0%,,,,,
player,201810140den,ram,BarrMa00,pos,LB,,,,,
player,201810140den,ram,BarrMa00,offense,0,,,,,
player,201810140den,ram,BarrMa00,off_pct,0%,,,,,
player,201810140den,ram,BarrMa00,defense,40,,,,,
player,201810140den,ram,BarrMa00,def_pct,61%,,,,,
player,201810140den,ram,BarrMa00,special_teams,0,,,,,
player,201810140den,ram,BarrMa00,st_pct,0%,,,,,
player,201810140den,ram,BrocMi00,pos,DE,,,,,
player,201810140den,ram,BrocMi00,offense,0,,,,,
player,201810140den,ram,BrocMi00,off_pct,0%,,,,,
player,201810140den,ram,BrocMi00,defense,39,,,,,
player,201810140den,ram,BrocMi00,def_pct,59%,,,,,
player,201810140den,ram,BrocMi00,special_teams,4,,,,,
player,201810140den,ram,BrocMi00,st_pct,14%,,,,,
player,201810140den,ram,RobeNi00,pos,CB,,,,,
player,201810140den,ram,RobeNi00,offense,0,,,,,
player,201810140den,ram,RobeNi00,off_pct,0%,,,,,
player,201810140den,ram,RobeNi00,defense,34,,,,,
player,201810140den,ram,RobeNi00,def_pct,52%,,,,,
player,201810140den,ram,RobeNi00,special_teams,5,,,,,
player,201810140den,ram,RobeNi00,st_pct,18%,,,,,
player,201810140den,ram,FranJo02,pos,DE,,,,,
player,201810140den,ram,FranJo02,offense,0,,,,,
player,201810140den,ram,FranJo02,off_pct,0%,,,,,
player,201810140den,ram,FranJo02,defense,30,,,,,
player,201810140den,ram,FranJo02,def_pct,45%,,,,,
player,201810140den,ram,FranJo02,special_teams,3,,,,,
player,201810140den,ram,FranJo02,st_pct,11%,,,,,
player,201810140den,ram,ChriMa00,pos,FS,,,,,
player,201810140den,ram,ChriMa00,offense,0,,,,,
player,201810140den,ram,ChriMa00,off_pct,0%,,,,,
player,201810140den,ram,ChriMa00,defense,26,,,,,
player,201810140den,ram,ChriMa00,def_pct,39%,,,,,
player,201810140den,ram,ChriMa00,special_teams,21,,,,,
player,201810140den,ram,ChriMa00,st_pct,75%,,,,,
player,201810140den,ram,ShieSa00,pos,CB,,,,,
player,201810140den,ram,ShieSa00,offense,0,,,,,
player,201810140den,ram,ShieSa00,off_pct,0%,,,,,
player,201810140den,ram,ShieSa00,defense,26,,,,,
player,201810140den,ram,ShieSa00,def_pct,39%,,,,,
player,201810140den,ram,ShieSa00,special_teams,17,,,,,
player,201810140den,ram,ShieSa00,st_pct,61%,,,,,
player,201810140den,ram,LongMa00,pos,LB,,,,,
player,201810140den,ram,LongMa00,offense,0,,,,,
player,201810140den,ram,LongMa00,off_pct,0%,,,,,
player,201810140den,ram,LongMa00,defense,23,,,,,
