game,2018,16,20181223,201812230sfo,chi,"Chicago Bears",14,sfo,"San Francisco 49ers",9
player,201812230sfo,sfo,TaylJu00,fumbles_rec_yds,0,,,,,
player,201812230sfo,sfo,TaylJu00,fumbles_rec_td,0,,,,,
player,201812230sfo,sfo,TaylJu00,fumbles_forced,0,,,,,
player,201812230sfo,sfo,ArmsAr01,def_int,0,,,,,
player,201812230sfo,sfo,ArmsAr01,def_int_yds,0,,,,,
player,201812230sfo,sfo,ArmsAr01,def_int_td,0,,,,,
player,201812230sfo,sfo,ArmsAr01,def_int_long,0,,,,,
player,201812230sfo,sfo,ArmsAr01,pass_defended,0,,,,,
player,201812230sfo,sfo,ArmsAr01,sacks,0.0,,,,,
player,201812230sfo,sfo,ArmsAr01,tackles_combined,1,,,,,
player,201812230sfo,sfo,ArmsAr01,tackles_solo,0,,,,,
player,201812230sfo,sfo,ArmsAr01,tackles_assists,1,,,,,
player,201812230sfo,sfo,ArmsAr01,tackles_loss,0,,,,,
player,201812230sfo,sfo,ArmsAr01,qb_hits,0,,,,,
player,201812230sfo,sfo,ArmsAr01,fumbles_rec,0,,,,,
player,201812230sfo,sfo,ArmsAr01,fumbles_rec_yds,0,,,,,
player,201812230sfo,sfo,ArmsAr01,fumbles_rec_td,0,,,,,
player,201812230sfo,sfo,ArmsAr01,fumbles_forced,0,,,,,
player,201812230sfo,sfo,ExumAn00,def_int,0,,,,,
player,201812230sfo,sfo,ExumAn00,def_int_yds,0,,,,,
player,201812230sfo,sfo,ExumAn00,def_int_td,0,,,,,
player,201812230sfo,sfo,ExumAn00,def_int_long,0,,,,,
player,201812230sfo,sfo,ExumAn00,pass_defended,1,,,,,
player,201812230sfo,sfo,ExumAn00,sacks,0.0,,,,,
player,201812230sfo,sfo,ExumAn00,tackles_combined,1,,,,,
player,201812230sfo,sfo,ExumAn00,tackles_solo,1,,,,,
player,201812230sfo,sfo,ExumAn00,tackles_assists,0,,,,,
player,201812230sfo,sfo,ExumAn00,tackles_loss,0,,,,,
player,201812230sfo,sfo,ExumAn00,qb_hits,0,,,,,
player,201812230sfo,sfo,ExumAn00,fumbles_rec,0,,,,,
player,201812230sfo,sfo,ExumAn00,fumbles_rec_yds,0,,,,,
player,201812230sfo,sfo,ExumAn00,fumbles_rec_td,0,,,,,
player,201812230sfo,sfo,ExumAn00,fumbles_forced,0,,,,,
player,201812230sfo,sfo,IgweGo00,def_int,0,,,,,
player,201812230sfo,sfo,IgweGo00,def_int_yds,0,,,,,
player,201812230sfo,sfo,IgweGo00,def_int_td,0,,,,,
player,201812230sfo,sfo,IgweGo00,def_int_long,0,,,,,
player,201812230sfo,sfo,IgweGo00,pass_defended,0,,,,,
player,201812230sfo,sfo,IgweGo00,sacks,0.0,,,,,
player,201812230sfo,sfo,IgweGo00,tackles_combined,1,,,,,
player,201812230sfo,sfo,IgweGo00,tackles_solo,1,,,,,
player,201812230sfo,sfo,IgweGo00,tackles_assists,0,,,,,
player,201812230sfo,sfo,IgweGo00,tackles_loss,0,,,,,
player,201812230sfo,sfo,IgweGo00,qb_hits,0,,,,,
player,201812230sfo,sfo,IgweGo00,fumbles_rec,0,,,,,
player,201812230sfo,sfo,IgweGo00,fumbles_rec_yds,0,,,,,
player,201812230sfo,sfo,IgweGo00,fumbles_rec_td,0,,,,,
player,201812230sfo,sfo,IgweGo00,fumbles_forced,0,,,,,
player,201812230sfo,sfo,NzeoMa00,def_int,0,,,,,
player,201812230sfo,sfo,NzeoMa00,def_int_yds,0,,,,,
player,201812230sfo,sfo,NzeoMa00,def_int_td,0,,,,,
player,201812230sfo,sfo,NzeoMa00,def_int_long,0,,,,,
player,201812230sfo,sfo,NzeoMa00,pass_defended,0,,,,,
player,201812230sfo,sfo,NzeoMa00,sacks,0.0,,,,,
player,201812230sfo,sfo,NzeoMa00,tackles_combined,1,,,,,
player,201812230sfo,sfo,NzeoMa00,tackles_solo,1,,,,,
player,201812230sfo,sfo,NzeoMa00,tackles_assists,0,,,,,
player,201812230sfo,sfo,NzeoMa00,tackles_loss,0,,,,,
player,201812230sfo,sfo,NzeoMa00,qb_hits,0,,,,,
player,201812230sfo,sfo,NzeoMa00,fumbles_rec,0,,,,,
player,201812230sfo,sfo,NzeoMa00,fumbles_rec_yds,0,,,,,
player,201812230sfo,sfo,NzeoMa00,fumbles_rec_td,0,,,,,
player,201812230sfo,sfo,NzeoMa00,fumbles_forced,0,,,,,
player,201812230sfo,sfo,OnwuJa00,def_int,0,,,,,
player,201812230sfo,sfo,OnwuJa00,def_int_yds,0,,,,,
player,201812230sfo,sfo,OnwuJa00,def_int_td,0,,,,,
player,201812230sfo,sfo,OnwuJa00,def_int_long,0,,,,,
player,201812230sfo,sfo,OnwuJa00,pass_defended,0,,,,,
player,201812230sfo,sfo,OnwuJa00,sacks,0.0,,,,,
player,201812230sfo,sfo,OnwuJa00,tackles_combined,1,,,,,
player,201812230sfo,sfo,OnwuJa00,tackles_solo,1,,,,,
player,201812230sfo,sfo,OnwuJa00,tackles_assists,0,,,,,
player,201812230sfo,sfo,OnwuJa00,tackles_loss,0,,,,,
player,201812230sfo,sfo,OnwuJa00,qb_hits,0,,,,,
player,201812230sfo,sfo,OnwuJa00,fumbles_rec,0,,,,,
player,201812230sfo,sfo,OnwuJa00,fumbles_rec_yds,0,,,,,
player,201812230sfo,sfo,OnwuJa00,fumbles_rec_td,0,,,,,
player,201812230sfo,sfo,OnwuJa00,fumbles_forced,0,,,,,
player,201812230sfo,sfo,MabiGr00,def_int,0,,,,,
player,201812230sfo,sfo,MabiGr00,def_int_yds,0,,,,,
player,201812230sfo,sfo,MabiGr00,def_int_td,0,,,,,
player,201812230sfo,sfo,MabiGr00,def_int_long,0,,,,,
player,201812230sfo,sfo,MabiGr00,pass_defended,0,,,,,
player,201812230sfo,sfo,MabiGr00,sacks,0.0,,,,,
player,201812230sfo,sfo,MabiGr00,tackles_combined,0,,,,,
player,201812230sfo,sfo,MabiGr00,tackles_solo,0,,,,,
player,201812230sfo,sfo,MabiGr00,tackles_assists,0,,,,,
player,201812230sfo,sfo,MabiGr00,tackles_loss,0,,,,,
player,201812230sfo,sfo,MabiGr00,qb_hits,0,,,,,
player,201812230sfo,sfo,MabiGr00,fumbles_rec,1,,,,,
player,201812230sfo,sfo,MabiGr00,fumbles_rec_yds,2,,,,,
player,201812230sfo,sfo,MabiGr00,fumbles_rec_td,0,,,,,
player,201812230sfo,sfo,MabiGr00,fumbles_forced,0,,,,,
player,201812230sfo,chi,MillAn02,kick_ret,1,,,,,
player,201812230sfo,chi,MillAn02,kick_ret_yds,30,,,,,
player,201812230sfo,chi,MillAn02,kick_ret_yds_per_ret,30.0,,,,,
player,201812230sfo,chi,MillAn02,kick_ret_td,0,,,,,
player,201812230sfo,chi,MillAn02,kick_ret_long,30,,,,,
player,201812230sfo,chi,MillAn02,punt_ret,0,,,,,
player,201812230sfo,chi,MillAn02,punt_ret_yds,0,,,,,
player,201812230sfo,chi,MillAn02,punt_ret_yds_per_ret,,,,,,
player,201812230sfo,chi,MillAn02,punt_ret_td,0,,,,,
player,201812230sfo,chi,MillAn02,punt_ret_long,0,,,,,
player,201812230sfo,chi,MizzTa00,kick_ret,1,,,,,
player,201812230sfo,chi,MizzTa00,kick_ret_yds,22,,,,,
player,201812230sfo,chi,MizzTa00,kick_ret_yds_per_ret,22.0,,,,,
player,201812230sfo,chi,MizzTa00,kick_ret_td,0,,,,,
player,201812230sfo,chi,MizzTa00,kick_ret_long,22,,,,,
player,201812230sfo,chi,MizzTa00,punt_ret,0,,,,,
player,201812230sfo,chi,MizzTa00,punt_ret_yds,0,,,,,
player,201812230sfo,chi,MizzTa00,punt_ret_yds_per_ret,,,,,,
player,201812230sfo,chi,MizzTa00,punt_ret_td,0,,,,,
player,201812230sfo,chi,MizzTa00,punt_ret_long,0,,,,,
player,201812230sfo,sfo,JameRi00,kick_ret,2,,,,,
player,201812230sfo,sfo,JameRi00,kick_ret_yds,30,,,,,
player,201812230sfo,sfo,JameRi00,kick_ret_yds_per_ret,15.0,,,,,
player,201812230sfo,sfo,JameRi00,kick_ret_td,0,,,,,
player,201812230sfo,sfo,JameRi00,kick_ret_long,16,,,,,
player,201812230sfo,sfo,JameRi00,punt_ret,0,,,,,
player,201812230sfo,sfo,JameRi00,punt_ret_yds,0,,,,,
player,201812230sfo,sfo,JameRi00,punt_ret_yds_per_ret,,,,,,
player,201812230sfo,sfo,JameRi00,punt_ret_td,0,,,,,
player,201812230sfo,sfo,JameRi00,punt_ret_long,0,,,,,
player,201812230sfo,sfo,DayeMa00,kick_ret,1,,,,,
player,201812230sfo,sfo,DayeMa00,kick_ret_yds,17,,,,,
player,201812230sfo,sfo,DayeMa00,kick_ret_yds_per_ret,17.0,,,,,
player,201812230sfo,sfo,DayeMa00,kick_ret_td,0,,,,,
player,201812230sfo,sfo,DayeMa00,kick_ret_long,17,,,,,
player,201812230sfo,sfo,DayeMa00,punt_ret,0,,,,,
player,201812230sfo,sfo,DayeMa00,punt_ret_yds,0,,,,,
player,201812230sfo,sfo,DayeMa00,punt_ret_yds_per_ret,,,,,,
player,201812230sfo,sfo,DayeMa00,punt_ret_td,0,,,,,
player,201812230sfo,sfo,DayeMa00,punt_ret_long,0,,,,,
player,201812230sfo,chi,ParkCo03,xpm,2,,,,,
player,201812230sfo,chi,ParkCo03,xpa,2,,,,,
player,201812230sfo,chi,ParkCo03,fgm,,,,,,
player,201812230sfo,chi,ParkCo03,fga,1,,,,,
player,201812230sfo,chi,ParkCo03,punt,0,,,,,
player,201812230sfo,chi,ParkCo03,punt_yds,0,,,,,
player,201812230sfo,chi,ParkCo03,punt_yds_per_punt,,,,,,
player,201812230sfo,chi,ParkCo03,punt_long,0,,,,,
player,201812230sfo,chi,ODonPa00,xpm,,,,,,
player,201812230sfo,chi,ODonPa00,xpa,,,,,,
player,201812230sfo,chi,ODonPa00,fgm,,,,,,
player,201812230sfo,chi,ODonPa00,fga,,,,,,
player,201812230sfo,chi,ODonPa00,punt,3,,,,,
player,201812230sfo,chi,ODonPa00,punt_yds,119,,,,,
player,201812230sfo,chi,ODonPa00,punt_yds_per_punt,39.7,,,,,
player,201812230sfo,chi,ODonPa00,punt_long,49,,,,,
player,201812230sfo,sfo,PiniBr00,xpm,,,,,,
player,201812230sfo,sfo,PiniBr00,xpa,,,,,,
player,201812230sfo,sfo,PiniBr00,fgm,,,,,,
player,201812230sfo,sfo,PiniBr00,fga,,,,,,
player,201812230sfo,sfo,PiniBr00,punt,4,,,,,
player,201812230sfo,sfo,PiniBr00,punt_yds,181,,,,,
player,201812230sfo,sfo,PiniBr00,punt_yds_per_punt,45.3,,,,,
player,201812230sfo,sfo,PiniBr00,punt_long,49,,,,,
player,201812230sfo,sfo,gouldrob01,xpm,,,,,,
player,201812230sfo,sfo,gouldrob01,xpa,,,,,,
player,201812230sfo,sfo,gouldrob01,fgm,3,,,,,
player,201812230sfo,sfo,gouldrob01,fga,3,,,,,
player,201812230sfo,sfo,gouldrob01,punt,0,,,,,
player,201812230sfo,sfo,gouldrob01,punt_yds,0,,,,,
player,201812230sfo,sfo,gouldrob01,punt_yds_per_punt,,,,,,
player,201812230sfo,sfo,gouldrob01,punt_long,0,,,,,
player,201812230sfo,chi,TrubMi00,pass_cmp,25,,,,,
player,201812230sfo,chi,TrubMi00,pass_att,29,,,,,
player,201812230sfo,chi,TrubMi00,pass_yds,246,,,,,
player,201812230sfo,chi,TrubMi00,pass_first_down,12,,,,,
player,201812230sfo,chi,TrubMi00,pass_air_yds,140,,,,,
player,201812230sfo,chi,TrubMi00,pass_air_yds_per_cmp,5.6,,,,,
player,201812230sfo,chi,TrubMi00,pass_air_yds_per_att,4.8,,,,,
player,201812230sfo,chi,TrubMi00,pass_tgt_yds_per_att,6.2,,,,,
player,201812230sfo,chi,TrubMi00,pass_yac,106,,,,,
player,201812230sfo,chi,TrubMi00,pass_yac_per_cmp,4.2,,,,,
player,201812230sfo,chi,TrubMi00,pass_drops,1,,,,,
player,201812230sfo,chi,TrubMi00,pass_drop_pct,3.4,,,,,
player,201812230sfo,chi,TrubMi00,pass_poor_throws,1,,,,,
player,201812230sfo,chi,TrubMi00,pass_poor_throw_pct,3.4,,,,,
player,201812230sfo,chi,TrubMi00,pass_blitzed,5,,,,,
player,201812230sfo,chi,TrubMi00,pass_hurried,8,,,,,
player,201812230sfo,chi,TrubMi00,pass_hits,1,,,,,
player,201812230sfo,chi,TrubMi00,rush_scrambles,0,,,,,
player,201812230sfo,chi,TrubMi00,rush_scrambles_yds_per_att,,,,,,
player,201812230sfo,sfo,MullNi00,pass_cmp,22,,,,,
player,201812230sfo,sfo,MullNi00,pass_att,38,,,,,
player,201812230sfo,sfo,MullNi00,pass_yds,241,,,,,
player,201812230sfo,sfo,MullNi00,pass_first_down,11,,,,,
player,201812230sfo,sfo,MullNi00,pass_air_yds,165,,,,,
player,201812230sfo,sfo,MullNi00,pass_air_yds_per_cmp,7.5,,,,,
player,201812230sfo,sfo,MullNi00,pass_air_yds_per_att,4.3,,,,,
player,201812230sfo,sfo,MullNi00,pass_tgt_yds_per_att,7.9,,,,,
player,201812230sfo,sfo,MullNi00,pass_yac,76,,,,,
player,201812230sfo,sfo,MullNi00,pass_yac_per_cmp,3.5,,,,,
player,201812230sfo,sfo,MullNi00,pass_drops,1,,,,,
player,201812230sfo,sfo,MullNi00,pass_drop_pct,2.6,,,,,
player,201812230sfo,sfo,MullNi00,pass_poor_throws,5,,,,,
player,201812230sfo,sfo,MullNi00,pass_poor_throw_pct,13.2,,,,,
player,201812230sfo,sfo,MullNi00,pass_blitzed,12,,,,,
player,201812230sfo,sfo,MullNi00,pass_hurried,10,,,,,
player,201812230sfo,sfo,MullNi00,pass_hits,5,,,,,
player,201812230sfo,sfo,MullNi00,rush_scrambles,0,,,,,
player,201812230sfo,sfo,MullNi00,rush_scrambles_yds_per_att,,,,,,
player,201812230sfo,chi,HowaJo00,rush_att,13,,,,,
player,201812230sfo,chi,HowaJo00,rush_yds,53,,,,,
player,201812230sfo,chi,HowaJo00,rush_first_down,5,,,,,
player,201812230sfo,chi,HowaJo00,rush_yds_before_contact,31,,,,,
player,201812230sfo,chi,HowaJo00,rush_yds_bc_per_rush,2.4,,,,,
player,201812230sfo,chi,HowaJo00,rush_yac,22,,,,,
player,201812230sfo,chi,HowaJo00,rush_yac_per_rush,1.7,,,,,
player,201812230sfo,chi,HowaJo00,rush_broken_tackles,0,,,,,
player,201812230sfo,chi,HowaJo00,rush_broken_tackles_per_rush,,,,,,
player,201812230sfo,chi,CoheTa00,rush_att,6,,,,,
player,201812230sfo,chi,CoheTa00,rush_yds,12,,,,,
player,201812230sfo,chi,CoheTa00,rush_first_down,0,,,,,
player,201812230sfo,chi,CoheTa00,rush_yds_before_contact,-8,,,,,
player,201812230sfo,chi,CoheTa00,rush_yds_bc_per_rush,-1.3,,,,,
player,201812230sfo,chi,CoheTa00,rush_yac,20,,,,,
player,201812230sfo,chi,CoheTa00,rush_yac_per_rush,3.3,,,,,
player,201812230sfo,chi,CoheTa00,rush_broken_tackles,3,,,,,
player,201812230sfo,chi,CoheTa00,rush_broken_tackles_per_rush,2.0,,,,,
player,201812230sfo,chi,TrubMi00,rush_att,5,,,,,
player,201812230sfo,chi,TrubMi00,rush_yds,3,,,,,
player,201812230sfo,chi,TrubMi00,rush_first_down,1,,,,,
player,201812230sfo,chi,TrubMi00,rush_yds_before_contact,3,,,,,
player,201812230sfo,chi,TrubMi00,rush_yds_bc_per_rush,0.6,,,,,
player,201812230sfo,chi,TrubMi00,rush_yac,0,,,,,
player,201812230sfo,chi,TrubMi00,rush_yac_per_rush,0.0,,,,,
player,201812230sfo,chi,TrubMi00,rush_broken_tackles,0,,,,,
player,201812230sfo,chi,TrubMi00,rush_broken_tackles_per_rush,,,,,,
player,201812230sfo,chi,GabrTa00,rush_att,1,,,,,
player,201812230sfo,chi,GabrTa00,rush_yds,8,,,,,
player,201812230sfo,chi,GabrTa00,rush_first_down,0,,,,,
player,201812230sfo,chi,GabrTa00,rush_yds_before_contact,4,,,,,
player,201812230sfo,chi,GabrTa00,rush_yds_bc_per_rush,4.0,,,,,
player,201812230sfo,chi,GabrTa00,rush_yac,4,,,,,
player,201812230sfo,chi,GabrTa00,rush_yac_per_rush,4.0,,,,,
player,201812230sfo,chi,GabrTa00,rush_broken_tackles,0,,,,,
player,201812230sfo,chi,GabrTa00,rush_broken_tackles_per_rush,,,,,,
player,201812230sfo,chi,MillAn02,rush_att,1,,,,,
player,201812230sfo,chi,MillAn02,rush_yds,4,,,,,
player,201812230sfo,chi,MillAn02,rush_first_down,0,,,,,
player,201812230sfo,chi,MillAn02,rush_yds_before_contact,4,,,,,
player,201812230sfo,chi,MillAn02,rush_yds_bc_per_rush,4.0,,,,,
player,201812230sfo,chi,MillAn02,rush_yac,0,,,,,
player,201812230sfo,chi,MillAn02,rush_yac_per_rush,0.0,,,,,
player,201812230sfo,chi,MillAn02,rush_broken_tackles,0,,,,,
player,201812230sfo,chi,MillAn02,rush_broken_tackles_per_rush,,,,,,
player,201812230sfo,chi,MizzTa00,rush_att,1,,,,,
player,201812230sfo,chi,MizzTa00,rush_yds,1,,,,,
player,201812230sfo,chi,MizzTa00,rush_first_down,0,,,,,
player,201812230sfo,chi,MizzTa00,rush_yds_before_contact,0,,,,,
player,201812230sfo,chi,MizzTa00,rush_yds_bc_per_rush,0.0,,,,,
player,201812230sfo,chi,MizzTa00,rush_yac,1,,,,,
player,201812230sfo,chi,MizzTa00,rush_yac_per_rush,1.0,,,,,
player,201812230sfo,chi,MizzTa00,rush_broken_tackles,0,,,,,
player,201812230sfo,chi,MizzTa00,rush_broken_tackles_per_rush,,,,,,
player,201812230sfo,chi,RobiAl02,rush_att,1,,,,,
player,201812230sfo,chi,RobiAl02,rush_yds,9,,,,,
player,201812230sfo,chi,RobiAl02,rush_first_down,0,,,,,
player,201812230sfo,chi,RobiAl02,rush_yds_before_contact,6,,,,,
player,201812230sfo,chi,RobiAl02,rush_yds_bc_per_rush,6.0,,,,,
player,201812230sfo,chi,RobiAl02,rush_yac,3,,,,,
player,201812230sfo,chi,RobiAl02,rush_yac_per_rush,3.0,,,,,
player,201812230sfo,chi,RobiAl02,rush_broken_tackles,0,,,,,
player,201812230sfo,chi,RobiAl02,rush_broken_tackles_per_rush,,,,,,
player,201812230sfo,sfo,WilsJe01,rush_att,11,,,,,
player,201812230sfo,sfo,WilsJe01,rush_yds,27,,,,,
player,201812230sfo,sfo,WilsJe01,rush_first_down,3,,,,,
player,201812230sfo,sfo,WilsJe01,rush_yds_before_contact,1,,,,,
player,201812230sfo,sfo,WilsJe01,rush_yds_bc_per_rush,0.1,,,,,
player,201812230sfo,sfo,WilsJe01,rush_yac,26,,,,,
player,201812230sfo,sfo,WilsJe01,rush_yac_per_rush,2.4,,,,,
player,201812230sfo,sfo,WilsJe01,rush_broken_tackles,4,,,,,
player,201812230sfo,sfo,WilsJe01,rush_broken_tackles_per_rush,2.8,,,,,
player,201812230sfo,sfo,BreiMa00,rush_att,4,,,,,
player,201812230sfo,sfo,BreiMa00,rush_yds,20,,,,,
player,201812230sfo,sfo,BreiMa00,rush_first_down,1,,,,,
player,201812230sfo,sfo,BreiMa00,rush_yds_before_contact,13,,,,,
player,201812230sfo,sfo,BreiMa00,rush_yds_bc_per_rush,3.3,,,,,
player,201812230sfo,sfo,BreiMa00,rush_yac,7,,,,,
player,201812230sfo,sfo,BreiMa00,rush_yac_per_rush,1.8,,,,,
player,201812230sfo,sfo,BreiMa00,rush_broken_tackles,0,,,,,
player,201812230sfo,sfo,BreiMa00,rush_broken_tackles_per_rush,,,,,,
player,201812230sfo,chi,RobiAl02,targets,8,,,,,
player,201812230sfo,chi,RobiAl02,rec,6,,,,,
player,201812230sfo,chi,RobiAl02,rec_yds,85,,,,,
player,201812230sfo,chi,RobiAl02,rec_first_down,4,,,,,
player,201812230sfo,chi,RobiAl02,rec_air_yds,66,,,,,
player,201812230sfo,chi,RobiAl02,rec_air_yds_per_rec,11.0,,,,,
player,201812230sfo,chi,RobiAl02,rec_yac,19,,,,,
player,201812230sfo,chi,RobiAl02,rec_yac_per_rec,3.2,,,,,
player,201812230sfo,chi,RobiAl02,rec_broken_tackles,0,,,,,
player,201812230sfo,chi,RobiAl02,rec_broken_tackles_per_rec,,,,,,
player,201812230sfo,chi,RobiAl02,rec_drops,1,,,,,
player,201812230sfo,chi,RobiAl02,rec_drop_pct,12.5,,,,,
player,201812230sfo,chi,BurtTr01,targets,5,,,,,
player,201812230sfo,chi,BurtTr01,rec,5,,,,,
player,201812230sfo,chi,BurtTr01,rec_yds,30,,,,,
player,201812230sfo,chi,BurtTr01,rec_first_down,,,,,,
player,201812230sfo,chi,BurtTr01,rec_air_yds,22,,,,,
player,201812230sfo,chi,BurtTr01,rec_air_yds_per_rec,4.4,,,,,
player,201812230sfo,chi,BurtTr01,rec_yac,8,,,,,
player,201812230sfo,chi,BurtTr01,rec_yac_per_rec,1.6,,,,,
player,201812230sfo,chi,BurtTr01,rec_broken_tackles,1,,,,,
player,201812230sfo,chi,BurtTr01,rec_broken_tackles_per_rec,5.0,,,,,
player,201812230sfo,chi,BurtTr01,rec_drops,0,,,,,
player,201812230sfo,chi,BurtTr01,rec_drop_pct,0.0,,,,,
player,201812230sfo,chi,MillAn02,targets,3,,,,,
player,201812230sfo,chi,MillAn02,rec,3,,,,,
player,201812230sfo,chi,MillAn02,rec_yds,24,,,,,
player,201812230sfo,chi,MillAn02,rec_first_down,2,,,,,
player,201812230sfo,chi,MillAn02,rec_air_yds,7,,,,,
player,201812230sfo,chi,MillAn02,rec_air_yds_per_rec,2.3,,,,,
player,201812230sfo,chi,MillAn02,rec_yac,17,,,,,
player,201812230sfo,chi,MillAn02,rec_yac_per_rec,5.7,,,,,
player,201812230sfo,chi,MillAn02,rec_broken_tackles,0,,,,,
player,201812230sfo,chi,MillAn02,rec_broken_tackles_per_rec,,,,,,
player,201812230sfo,chi,MillAn02,rec_drops,0,,,,,
player,201812230sfo,chi,MillAn02,rec_drop_pct,0.0,,,,,
player,201812230sfo,chi,GabrTa00,targets,3,,,,,
player,201812230sfo,chi,GabrTa00,rec,3,,,,,
player,201812230sfo,chi,GabrTa00,rec_yds,28,,,,,
player,201812230sfo,chi,GabrTa00,rec_first_down,1,,,,,
player,201812230sfo,chi,GabrTa00,rec_air_yds,7,,,,,
player,201812230sfo,chi,GabrTa00,rec_air_yds_per_rec,2.3,,,,,
player,201812230sfo,chi,GabrTa00,rec_yac,21,,,,,
player,201812230sfo,chi,GabrTa00,rec_yac_per_rec,7.0,,,,,
player,201812230sfo,chi,GabrTa00,rec_broken_tackles,1,,,,,
player,201812230sfo,chi,GabrTa00,rec_broken_tackles_per_rec,3.0,,,,,
player,201812230sfo,chi,GabrTa00,rec_drops,0,,,,,
player,201812230sfo,chi,GabrTa00,rec_drop_pct,0.0,,,,,
player,201812230sfo,chi,MizzTa00,targets,2,,,,,
player,201812230sfo,chi,MizzTa00,rec,2,,,,,
player,201812230sfo,chi,MizzTa00,rec_yds,27,,,,,
player,201812230sfo,chi,MizzTa00,rec_first_down,1,,,,,
player,201812230sfo,chi,MizzTa00,rec_air_yds,21,,,,,
player,201812230sfo,chi,MizzTa00,rec_air_yds_per_rec,10.5,,,,,
player,201812230sfo,chi,MizzTa00,rec_yac,6,,,,,
player,201812230sfo,chi,MizzTa00,rec_yac_per_rec,3.0,,,,,
player,201812230sfo,chi,MizzTa00,rec_broken_tackles,0,,,,,
player,201812230sfo,chi,MizzTa00,rec_broken_tackles_per_rec,,,,,,
player,201812230sfo,chi,MizzTa00,rec_drops,0,,,,,
player,201812230sfo,chi,MizzTa00,rec_drop_pct,0.0,,,,,
player,201812230sfo,chi,HowaJo00,targets,3,,,,,
player,201812230sfo,chi,HowaJo00,rec,2,,,,,
player,201812230sfo,chi,HowaJo00,rec_yds,17,,,,,
player,201812230sfo,chi,HowaJo00,rec_first_down,1,,,,,
player,201812230sfo,chi,HowaJo00,rec_air_yds,-4,,,,,
player,201812230sfo,chi,HowaJo00,rec_air_yds_per_rec,-2.0,,,,,
player,201812230sfo,chi,HowaJo00,rec_yac,21,,,,,
player,201812230sfo,chi,HowaJo00,rec_yac_per_rec,10.5,,,,,
player,201812230sfo,chi,HowaJo00,rec_broken_tackles,0,,,,,
player,201812230sfo,chi,HowaJo00,rec_broken_tackles_per_rec,,,,,,
player,201812230sfo,chi,HowaJo00,rec_drops,0,,,,,
player,201812230sfo,chi,HowaJo00,rec_drop_pct,0.0,,,,,
player,201812230sfo,chi,ShahAd00,targets,2,,,,,
player,201812230sfo,chi,ShahAd00,rec,1,,,,,
player,201812230sfo,chi,ShahAd00,rec_yds,4,,,,,
player,201812230sfo,chi,ShahAd00,rec_first_down,,,,,,
player,201812230sfo,chi,ShahAd00,rec_air_yds,4,,,,,
player,201812230sfo,chi,ShahAd00,rec_air_yds_per_rec,4.0,,,,,
player,201812230sfo,chi,ShahAd00,rec_yac,0,,,,,
player,201812230sfo,chi,ShahAd00,rec_yac_per_rec,0.0,,,,,
player,201812230sfo,chi,ShahAd00,rec_broken_tackles,0,,,,,
player,201812230sfo,chi,ShahAd00,rec_broken_tackles_per_rec,,,,,,
player,201812230sfo,chi,ShahAd00,rec_drops,0,,,,,
player,201812230sfo,chi,ShahAd00,rec_drop_pct,0.0,,,,,
player,201812230sfo,chi,CoheTa00,targets,1,,,,,
player,201812230sfo,chi,CoheTa00,rec,1,,,,,
player,201812230sfo,chi,CoheTa00,rec_yds,7,,,,,
player,201812230sfo,chi,CoheTa00,rec_first_down,1,,,,,
player,201812230sfo,chi,CoheTa00,rec_air_yds,4,,,,,
player,201812230sfo,chi,CoheTa00,rec_air_yds_per_rec,4.0,,,,,
player,201812230sfo,chi,CoheTa00,rec_yac,3,,,,,
player,201812230sfo,chi,CoheTa00,rec_yac_per_rec,3.0,,,,,
player,201812230sfo,chi,CoheTa00,rec_broken_tackles,2,,,,,
player,201812230sfo,chi,CoheTa00,rec_broken_tackles_per_rec,0.5,,,,,
player,201812230sfo,chi,CoheTa00,rec_drops,0,,,,,
player,201812230sfo,chi,CoheTa00,rec_drop_pct,0.0,,,,,
player,201812230sfo,chi,BrauBe00,targets,1,,,,,
player,201812230sfo,chi,BrauBe00,rec,1,,,,,
player,201812230sfo,chi,BrauBe00,rec_yds,18,,,,,
player,201812230sfo,chi,BrauBe00,rec_first_down,1,,,,,
player,201812230sfo,chi,BrauBe00,rec_air_yds,17,,,,,
player,201812230sfo,chi,BrauBe00,rec_air_yds_per_rec,17.0,,,,,
player,201812230sfo,chi,BrauBe00,rec_yac,1,,,,,
player,201812230sfo,chi,BrauBe00,rec_yac_per_rec,1.0,,,,,
player,201812230sfo,chi,BrauBe00,rec_broken_tackles,0,,,,,
player,201812230sfo,chi,BrauBe00,rec_broken_tackles_per_rec,,,,,,
player,201812230sfo,chi,BrauBe00,rec_drops,0,,,,,
player,201812230sfo,chi,BrauBe00,rec_drop_pct,0.0,,,,,
player,201812230sfo,chi,BellJo02,targets,1,,,,,
player,201812230sfo,chi,BellJo02,rec,1,,,,,
player,201812230sfo,chi,BellJo02,rec_yds,6,,,,,
player,201812230sfo,chi,BellJo02,rec_first_down,1,,,,,
player,201812230sfo,chi,BellJo02,rec_air_yds,-4,,,,,
player,201812230sfo,chi,BellJo02,rec_air_yds_per_rec,-4.0,,,,,
player,201812230sfo,chi,BellJo02,rec_yac,10,,,,,
player,201812230sfo,chi,BellJo02,rec_yac_per_rec,10.0,,,,,
player,201812230sfo,chi,BellJo02,rec_broken_tackles,0,,,,,
player,201812230sfo,chi,BellJo02,rec_broken_tackles_per_rec,,,,,,
