game,2018,2,20180916,201809160was,clt,"Indianapolis Colts",21,was,"Washington Redskins",9
player,201809160was,was,NsekTy00,offense,1,,,,,
player,201809160was,was,NsekTy00,off_pct,1%,,,,,
player,201809160was,was,NsekTy00,defense,0,,,,,
player,201809160was,was,NsekTy00,def_pct,0%,,,,,
player,201809160was,was,NsekTy00,special_teams,4,,,,,
player,201809160was,was,NsekTy00,st_pct,16%,,,,,
player,201809160was,was,NichMo00,pos,SS,,,,,
player,201809160was,was,NichMo00,offense,0,,,,,
player,201809160was,was,NichMo00,off_pct,0%,,,,,
player,201809160was,was,NichMo00,defense,61,,,,,
player,201809160was,was,NichMo00,def_pct,100%,,,,,
player,201809160was,was,NichMo00,special_teams,7,,,,,
player,201809160was,was,NichMo00,st_pct,28%,,,,,
player,201809160was,was,NormJo01,pos,CB,,,,,
player,201809160was,was,NormJo01,offense,0,,,,,
player,201809160was,was,NormJo01,off_pct,0%,,,,,
player,201809160was,was,NormJo01,defense,61,,,,,
player,201809160was,was,NormJo01,def_pct,100%,,,,,
player,201809160was,was,NormJo01,special_teams,0,,,,,
player,201809160was,was,NormJo01,st_pct,0%,,,,,
player,201809160was,was,SweaDJ00,pos,FS,,,,,
player,201809160was,was,SweaDJ00,offense,0,,,,,
player,201809160was,was,SweaDJ00,off_pct,0%,,,,,
player,201809160was,was,SweaDJ00,defense,61,,,,,
player,201809160was,was,SweaDJ00,def_pct,100%,,,,,
player,201809160was,was,SweaDJ00,special_teams,0,,,,,
player,201809160was,was,SweaDJ00,st_pct,0%,,,,,
player,201809160was,was,FostMa00,pos,LB,,,,,
player,201809160was,was,FostMa00,offense,0,,,,,
player,201809160was,was,FostMa00,off_pct,0%,,,,,
player,201809160was,was,FostMa00,defense,60,,,,,
player,201809160was,was,FostMa00,def_pct,98%,,,,,
player,201809160was,was,FostMa00,special_teams,6,,,,,
player,201809160was,was,FostMa00,st_pct,24%,,,,,
player,201809160was,was,DunbQu00,pos,CB,,,,,
player,201809160was,was,DunbQu00,offense,0,,,,,
player,201809160was,was,DunbQu00,off_pct,0%,,,,,
player,201809160was,was,DunbQu00,defense,60,,,,,
player,201809160was,was,DunbQu00,def_pct,98%,,,,,
player,201809160was,was,DunbQu00,special_teams,0,,,,,
player,201809160was,was,DunbQu00,st_pct,0%,,,,,
player,201809160was,was,BrowZa00,pos,LB,,,,,
player,201809160was,was,BrowZa00,offense,0,,,,,
player,201809160was,was,BrowZa00,off_pct,0%,,,,,
player,201809160was,was,BrowZa00,defense,51,,,,,
player,201809160was,was,BrowZa00,def_pct,84%,,,,,
player,201809160was,was,BrowZa00,special_teams,0,,,,,
player,201809160was,was,BrowZa00,st_pct,0%,,,,,
player,201809160was,was,KerrRy00,pos,LB,,,,,
player,201809160was,was,KerrRy00,offense,0,,,,,
player,201809160was,was,KerrRy00,off_pct,0%,,,,,
player,201809160was,was,KerrRy00,defense,50,,,,,
player,201809160was,was,KerrRy00,def_pct,82%,,,,,
player,201809160was,was,KerrRy00,special_teams,3,,,,,
player,201809160was,was,KerrRy00,st_pct,12%,,,,,
player,201809160was,was,SmitPr00,pos,LB,,,,,
player,201809160was,was,SmitPr00,offense,0,,,,,
player,201809160was,was,SmitPr00,off_pct,0%,,,,,
player,201809160was,was,SmitPr00,defense,47,,,,,
player,201809160was,was,SmitPr00,def_pct,77%,,,,,
player,201809160was,was,SmitPr00,special_teams,0,,,,,
player,201809160was,was,SmitPr00,st_pct,0%,,,,,
player,201809160was,was,AlleJo01,pos,DE,,,,,
player,201809160was,was,AlleJo01,offense,0,,,,,
player,201809160was,was,AlleJo01,off_pct,0%,,,,,
player,201809160was,was,AlleJo01,defense,43,,,,,
player,201809160was,was,AlleJo01,def_pct,70%,,,,,
player,201809160was,was,AlleJo01,special_teams,3,,,,,
player,201809160was,was,AlleJo01,st_pct,12%,,,,,
player,201809160was,was,MoreFa00,pos,CB,,,,,
player,201809160was,was,MoreFa00,offense,0,,,,,
player,201809160was,was,MoreFa00,off_pct,0%,,,,,
player,201809160was,was,MoreFa00,defense,39,,,,,
player,201809160was,was,MoreFa00,def_pct,64%,,,,,
player,201809160was,was,MoreFa00,special_teams,9,,,,,
player,201809160was,was,MoreFa00,st_pct,36%,,,,,
player,201809160was,was,PaynDa00,pos,NT,,,,,
player,201809160was,was,PaynDa00,offense,0,,,,,
player,201809160was,was,PaynDa00,off_pct,0%,,,,,
player,201809160was,was,PaynDa00,defense,39,,,,,
player,201809160was,was,PaynDa00,def_pct,64%,,,,,
player,201809160was,was,PaynDa00,special_teams,3,,,,,
player,201809160was,was,PaynDa00,st_pct,12%,,,,,
player,201809160was,was,IoanMa01,pos,DE,,,,,
player,201809160was,was,IoanMa01,offense,0,,,,,
player,201809160was,was,IoanMa01,off_pct,0%,,,,,
player,201809160was,was,IoanMa01,defense,37,,,,,
player,201809160was,was,IoanMa01,def_pct,61%,,,,,
player,201809160was,was,IoanMa01,special_teams,4,,,,,
player,201809160was,was,IoanMa01,st_pct,16%,,,,,
player,201809160was,was,HoodEv99,pos,DE,,,,,
player,201809160was,was,HoodEv99,offense,0,,,,,
player,201809160was,was,HoodEv99,off_pct,0%,,,,,
player,201809160was,was,HoodEv99,defense,18,,,,,
player,201809160was,was,HoodEv99,def_pct,30%,,,,,
player,201809160was,was,HoodEv99,special_teams,3,,,,,
player,201809160was,was,HoodEv99,st_pct,12%,,,,,
player,201809160was,was,AndeRy00,pos,LB,,,,,
player,201809160was,was,AndeRy00,offense,0,,,,,
player,201809160was,was,AndeRy00,off_pct,0%,,,,,
player,201809160was,was,AndeRy00,defense,14,,,,,
player,201809160was,was,AndeRy00,def_pct,23%,,,,,
player,201809160was,was,AndeRy00,special_teams,12,,,,,
player,201809160was,was,AndeRy00,st_pct,48%,,,,,
player,201809160was,was,McPhPe00,pos,LB,,,,,
player,201809160was,was,McPhPe00,offense,0,,,,,
player,201809160was,was,McPhPe00,off_pct,0%,,,,,
player,201809160was,was,McPhPe00,defense,11,,,,,
player,201809160was,was,McPhPe00,def_pct,18%,,,,,
player,201809160was,was,McPhPe00,special_teams,0,,,,,
player,201809160was,was,McPhPe00,st_pct,0%,,,,,
player,201809160was,was,HarvJo01,pos,LB,,,,,
player,201809160was,was,HarvJo01,offense,0,,,,,
player,201809160was,was,HarvJo01,off_pct,0%,,,,,
player,201809160was,was,HarvJo01,defense,10,,,,,
player,201809160was,was,HarvJo01,def_pct,16%,,,,,
player,201809160was,was,HarvJo01,special_teams,18,,,,,
player,201809160was,was,HarvJo01,st_pct,72%,,,,,
player,201809160was,was,SettTi00,pos,NT,,,,,
player,201809160was,was,SettTi00,offense,0,,,,,
player,201809160was,was,SettTi00,off_pct,0%,,,,,
player,201809160was,was,SettTi00,defense,6,,,,,
player,201809160was,was,SettTi00,def_pct,10%,,,,,
player,201809160was,was,SettTi00,special_teams,6,,,,,
player,201809160was,was,SettTi00,st_pct,24%,,,,,
player,201809160was,was,EverDe01,pos,SS,,,,,
player,201809160was,was,EverDe01,offense,0,,,,,
player,201809160was,was,EverDe01,off_pct,0%,,,,,
player,201809160was,was,EverDe01,defense,2,,,,,
player,201809160was,was,EverDe01,def_pct,3%,,,,,
player,201809160was,was,EverDe01,special_teams,21,,,,,
player,201809160was,was,EverDe01,st_pct,84%,,,,,
player,201809160was,was,VigiZa00,pos,LB,,,,,
player,201809160was,was,VigiZa00,offense,0,,,,,
player,201809160was,was,VigiZa00,off_pct,0%,,,,,
player,201809160was,was,VigiZa00,defense,1,,,,,
player,201809160was,was,VigiZa00,def_pct,2%,,,,,
player,201809160was,was,VigiZa00,special_teams,18,,,,,
player,201809160was,was,VigiZa00,st_pct,72%,,,,,
player,201809160was,was,JohnDa09,pos,CB,,,,,
player,201809160was,was,JohnDa09,offense,0,,,,,
player,201809160was,was,JohnDa09,off_pct,0%,,,,,
player,201809160was,was,JohnDa09,defense,0,,,,,
player,201809160was,was,JohnDa09,def_pct,0%,,,,,
player,201809160was,was,JohnDa09,special_teams,21,,,,,
player,201809160was,was,JohnDa09,st_pct,84%,,,,,
player,201809160was,was,LadlKe00,pos,S,,,,,
player,201809160was,was,LadlKe00,offense,0,,,,,
player,201809160was,was,LadlKe00,off_pct,0%,,,,,
player,201809160was,was,LadlKe00,defense,0,,,,,
player,201809160was,was,LadlKe00,def_pct,0%,,,,,
player,201809160was,was,LadlKe00,special_teams,18,,,,,
player,201809160was,was,LadlKe00,st_pct,72%,,,,,
player,201809160was,was,StroGr00,pos,CB,,,,,
player,201809160was,was,StroGr00,offense,0,,,,,
player,201809160was,was,StroGr00,off_pct,0%,,,,,
player,201809160was,was,StroGr00,defense,0,,,,,
player,201809160was,was,StroGr00,def_pct,0%,,,,,
player,201809160was,was,StroGr00,special_teams,16,,,,,
player,201809160was,was,StroGr00,st_pct,64%,,,,,
player,201809160was,was,DionSh00,pos,LB,,,,,
player,201809160was,was,DionSh00,offense,0,,,,,
player,201809160was,was,DionSh00,off_pct,0%,,,,,
player,201809160was,was,DionSh00,defense,0,,,,,
player,201809160was,was,DionSh00,def_pct,0%,,,,,
player,201809160was,was,DionSh00,special_teams,14,,,,,
player,201809160was,was,DionSh00,st_pct,56%,,,,,
player,201809160was,was,WayxTr00,pos,P,,,,,
player,201809160was,was,WayxTr00,offense,0,,,,,
player,201809160was,was,WayxTr00,off_pct,0%,,,,,
player,201809160was,was,WayxTr00,defense,0,,,,,
player,201809160was,was,WayxTr00,def_pct,0%,,,,,
player,201809160was,was,WayxTr00,special_teams,9,,,,,
player,201809160was,was,WayxTr00,st_pct,36%,,,,,
player,201809160was,was,SundNi00,pos,LS,,,,,
player,201809160was,was,SundNi00,offense,0,,,,,
player,201809160was,was,SundNi00,off_pct,0%,,,,,
player,201809160was,was,SundNi00,defense,0,,,,,
player,201809160was,was,SundNi00,def_pct,0%,,,,,
player,201809160was,was,SundNi00,special_teams,9,,,,,
player,201809160was,was,SundNi00,st_pct,36%,,,,,
player,201809160was,was,HopkDu00,pos,K,,,,,
player,201809160was,was,HopkDu00,offense,0,,,,,
player,201809160was,was,HopkDu00,off_pct,0%,,,,,
player,201809160was,was,HopkDu00,defense,0,,,,,
player,201809160was,was,HopkDu00,def_pct,0%,,,,,
player,201809160was,was,HopkDu00,special_teams,8,,,,,
player,201809160was,was,HopkDu00,st_pct,32%,,,,,
player,201809160was,clt,HaegJo00,pos,T,,,,,
player,201809160was,clt,HaegJo00,offense,61,,,,,
player,201809160was,clt,HaegJo00,off_pct,100%,,,,,
player,201809160was,clt,HaegJo00,defense,0,,,,,
player,201809160was,clt,HaegJo00,def_pct,0%,,,,,
player,201809160was,clt,HaegJo00,special_teams,3,,,,,
player,201809160was,clt,HaegJo00,st_pct,12%,,,,,
player,201809160was,clt,NelsQu00,pos,G,,,,,
player,201809160was,clt,NelsQu00,offense,61,,,,,
player,201809160was,clt,NelsQu00,off_pct,100%,,,,,
player,201809160was,clt,NelsQu00,defense,0,,,,,
player,201809160was,clt,NelsQu00,def_pct,0%,,,,,
player,201809160was,clt,NelsQu00,special_teams,3,,,,,
player,201809160was,clt,NelsQu00,st_pct,12%,,,,,
player,201809160was,clt,SlauMa20,pos,G,,,,,
player,201809160was,clt,SlauMa20,offense,61,,,,,
player,201809160was,clt,SlauMa20,off_pct,100%,,,,,
player,201809160was,clt,SlauMa20,defense,0,,,,,
player,201809160was,clt,SlauMa20,def_pct,0%,,,,,
player,201809160was,clt,SlauMa20,special_teams,3,,,,,
player,201809160was,clt,SlauMa20,st_pct,12%,,,,,
player,201809160was,clt,KellRy00,pos,C,,,,,
player,201809160was,clt,KellRy00,offense,61,,,,,
player,201809160was,clt,KellRy00,off_pct,100%,,,,,
player,201809160was,clt,KellRy00,defense,0,,,,,
player,201809160was,clt,KellRy00,def_pct,0%,,,,,
player,201809160was,clt,KellRy00,special_teams,0,,,,,
player,201809160was,clt,KellRy00,st_pct,0%,,,,,
player,201809160was,clt,LuckAn00,pos,QB,,,,,
player,201809160was,clt,LuckAn00,offense,61,,,,,
player,201809160was,clt,LuckAn00,off_pct,100%,,,,,
player,201809160was,clt,LuckAn00,defense,0,,,,,
player,201809160was,clt,LuckAn00,def_pct,0%,,,,,
player,201809160was,clt,LuckAn00,special_teams,0,,,,,
player,201809160was,clt,LuckAn00,st_pct,0%,,,,,
player,201809160was,clt,ClarLe01,pos,T,,,,,
player,201809160was,clt,ClarLe01,offense,61,,,,,
player,201809160was,clt,ClarLe01,off_pct,100%,,,,,
player,201809160was,clt,ClarLe01,defense,0,,,,,
player,201809160was,clt,ClarLe01,def_pct,0%,,,,,
player,201809160was,clt,ClarLe01,special_teams,0,,,,,
player,201809160was,clt,ClarLe01,st_pct,0%,,,,,
player,201809160was,clt,DoylJa00,pos,TE,,,,,
player,201809160was,clt,DoylJa00,offense,59,,,,,
player,201809160was,clt,DoylJa00,off_pct,97%,,,,,
player,201809160was,clt,DoylJa00,defense,0,,,,,
player,201809160was,clt,DoylJa00,def_pct,0%,,,,,
player,201809160was,clt,DoylJa00,special_teams,8,,,,,
player,201809160was,clt,DoylJa00,st_pct,32%,,,,,
player,201809160was,clt,HiltT.00,pos,WR,,,,,
player,201809160was,clt,HiltT.00,offense,55,,,,,
player,201809160was,clt,HiltT.00,off_pct,90%,,,,,
player,201809160was,clt,HiltT.00,defense,0,,,,,
player,201809160was,clt,HiltT.00,def_pct,0%,,,,,
player,201809160was,clt,HiltT.00,special_teams,0,,,,,
player,201809160was,clt,HiltT.00,st_pct,0%,,,,,
player,201809160was,clt,GranRy01,pos,WR,,,,,
player,201809160was,clt,GranRy01,offense,43,,,,,
player,201809160was,clt,GranRy01,off_pct,70%,,,,,
player,201809160was,clt,GranRy01,defense,0,,,,,
player,201809160was,clt,GranRy01,def_pct,0%,,,,,
player,201809160was,clt,GranRy01,special_teams,0,,,,,
player,201809160was,clt,GranRy01,st_pct,0%,,,,,
player,201809160was,clt,RogeCh02,pos,WR,,,,,
player,201809160was,clt,RogeCh02,offense,26,,,,,
player,201809160was,clt,RogeCh02,off_pct,43%,,,,,
player,201809160was,clt,RogeCh02,defense,0,,,,,
player,201809160was,clt,RogeCh02,def_pct,0%,,,,,
player,201809160was,clt,RogeCh02,special_teams,5,,,,,
player,201809160was,clt,RogeCh02,st_pct,20%,,,,,
player,201809160was,clt,HineNy00,pos,RB,,,,,
player,201809160was,clt,HineNy00,offense,25,,,,,
player,201809160was,clt,HineNy00,off_pct,41%,,,,,
player,201809160was,clt,HineNy00,defense,0,,,,,
player,201809160was,clt,HineNy00,def_pct,0%,,,,,
player,201809160was,clt,HineNy00,special_teams,0,,,,,
player,201809160was,clt,HineNy00,st_pct,0%,,,,,
player,201809160was,clt,WilkJo01,pos,RB,,,,,
player,201809160was,clt,WilkJo01,offense,23,,,,,
player,201809160was,clt,WilkJo01,off_pct,38%,,,,,
player,201809160was,clt,WilkJo01,defense,0,,,,,
player,201809160was,clt,WilkJo01,def_pct,0%,,,,,
player,201809160was,clt,WilkJo01,special_teams,0,,,,,
player,201809160was,clt,WilkJo01,st_pct,0%,,,,,
player,201809160was,clt,PascZa00,pos,WR,,,,,
player,201809160was,clt,PascZa00,offense,18,,,,,
player,201809160was,clt,PascZa00,off_pct,30%,,,,,
player,201809160was,clt,PascZa00,defense,0,,,,,
player,201809160was,clt,PascZa00,def_pct,0%,,,,,
player,201809160was,clt,PascZa00,special_teams,14,,,,,
player,201809160was,clt,PascZa00,st_pct,56%,,,,,
player,201809160was,clt,MackMa00,pos,RB,,,,,
player,201809160was,clt,MackMa00,offense,18,,,,,
player,201809160was,clt,MackMa00,off_pct,30%,,,,,
player,201809160was,clt,MackMa00,defense,0,,,,,
player,201809160was,clt,MackMa00,def_pct,0%,,,,,
player,201809160was,clt,MackMa00,special_teams,0,,,,,
player,201809160was,clt,MackMa00,st_pct,0%,,,,,
player,201809160was,clt,HewiRy00,pos,TE,,,,,
player,201809160was,clt,HewiRy00,offense,17,,,,,
player,201809160was,clt,HewiRy00,off_pct,28%,,,,,
player,201809160was,clt,HewiRy00,defense,0,,,,,
player,201809160was,clt,HewiRy00,def_pct,0%,,,,,
player,201809160was,clt,HewiRy00,special_teams,12,,,,,
player,201809160was,clt,HewiRy00,st_pct,48%,,,,,
player,201809160was,clt,EbroEr00,pos,TE,,,,,
player,201809160was,clt,EbroEr00,offense,16,,,,,
player,201809160was,clt,EbroEr00,off_pct,26%,,,,,
player,201809160was,clt,EbroEr00,defense,0,,,,,
player,201809160was,clt,EbroEr00,def_pct,0%,,,,,
player,201809160was,clt,EbroEr00,special_teams,0,,,,,
player,201809160was,clt,EbroEr00,st_pct,0%,,,,,
player,201809160was,clt,JohnMa07,pos,WR,,,,,
player,201809160was,clt,JohnMa07,offense,5,,,,,
player,201809160was,clt,JohnMa07,off_pct,8%,,,,,
player,201809160was,clt,JohnMa07,defense,0,,,,,
player,201809160was,clt,JohnMa07,def_pct,0%,,,,,
player,201809160was,clt,JohnMa07,special_teams,9,,,,,
player,201809160was,clt,JohnMa07,st_pct,36%,,,,,
player,201809160was,clt,MoorKe03,pos,CB,,,,,
player,201809160was,clt,MoorKe03,offense,0,,,,,
player,201809160was,clt,MoorKe03,off_pct,0%,,,,,
player,201809160was,clt,MoorKe03,defense,74,,,,,
player,201809160was,clt,MoorKe03,def_pct,100%,,,,,
player,201809160was,clt,MoorKe03,special_teams,13,,,,,
player,201809160was,clt,MoorKe03,st_pct,52%,,,,,
player,201809160was,clt,GeatCl00,pos,SS,,,,,
player,201809160was,clt,GeatCl00,offense,0,,,,,
player,201809160was,clt,GeatCl00,off_pct,0%,,,,,
player,201809160was,clt,GeatCl00,defense,74,,,,,
player,201809160was,clt,GeatCl00,def_pct,100%,,,,,
player,201809160was,clt,GeatCl00,special_teams,12,,,,,
player,201809160was,clt,GeatCl00,st_pct,48%,,,,,
player,201809160was,clt,HairNa00,pos,CB,,,,,
player,201809160was,clt,HairNa00,offense,0,,,,,
player,201809160was,clt,HairNa00,off_pct,0%,,,,,
player,201809160was,clt,HairNa00,defense,74,,,,,
player,201809160was,clt,HairNa00,def_pct,100%,,,,,
player,201809160was,clt,HairNa00,special_teams,9,,,,,
player,201809160was,clt,HairNa00,st_pct,36%,,,,,
player,201809160was,clt,LeonDa00,pos,LB,,,,,
player,201809160was,clt,LeonDa00,offense,0,,,,,
player,201809160was,clt,LeonDa00,off_pct,0%,,,,,
player,201809160was,clt,LeonDa00,defense,74,,,,,
player,201809160was,clt,LeonDa00,def_pct,100%,,,,,
player,201809160was,clt,LeonDa00,special_teams,0,,,,,
player,201809160was,clt,LeonDa00,st_pct,0%,,,,,
player,201809160was,clt,HookMa00,pos,FS,,,,,
player,201809160was,clt,HookMa00,offense,0,,,,,
player,201809160was,clt,HookMa00,off_pct,0%,,,,,
player,201809160was,clt,HookMa00,defense,74,,,,,
player,201809160was,clt,HookMa00,def_pct,100%,,,,,
player,201809160was,clt,HookMa00,special_teams,0,,,,,
player,201809160was,clt,HookMa00,st_pct,0%,,,,,
player,201809160was,clt,HuntMa00,pos,DT,,,,,
player,201809160was,clt,HuntMa00,offense,0,,,,,
player,201809160was,clt,HuntMa00,off_pct,0%,,,,,
player,201809160was,clt,HuntMa00,defense,66,,,,,
player,201809160was,clt,HuntMa00,def_pct,89%,,,,,
player,201809160was,clt,HuntMa00,special_teams,10,,,,,
player,201809160was,clt,HuntMa00,st_pct,40%,,,,,
player,201809160was,clt,SheaJa00,pos,DE,,,,,
player,201809160was,clt,SheaJa00,offense,0,,,,,
player,201809160was,clt,SheaJa00,off_pct,0%,,,,,
player,201809160was,clt,SheaJa00,defense,56,,,,,
player,201809160was,clt,SheaJa00,def_pct,76%,,,,,
player,201809160was,clt,SheaJa00,special_teams,7,,,,,
player,201809160was,clt,SheaJa00,st_pct,28%,,,,,
player,201809160was,clt,DesiPi00,pos,CB,,,,,
player,201809160was,clt,DesiPi00,offense,0,,,,,
player,201809160was,clt,DesiPi00,off_pct,0%,,,,,
player,201809160was,clt,DesiPi00,defense,56,,,,,
player,201809160was,clt,DesiPi00,def_pct,76%,,,,,
player,201809160was,clt,DesiPi00,special_teams,2,,,,,
player,201809160was,clt,DesiPi00,st_pct,8%,,,,,
player,201809160was,clt,MuhaAl00,pos,DE,,,,,
player,201809160was,clt,MuhaAl00,offense,0,,,,,
player,201809160was,clt,MuhaAl00,off_pct,0%,,,,,
player,201809160was,clt,MuhaAl00,defense,46,,,,,
player,201809160was,clt,MuhaAl00,def_pct,62%,,,,,
player,201809160was,clt,MuhaAl00,special_teams,7,,,,,
player,201809160was,clt,MuhaAl00,st_pct,28%,,,,,
player,201809160was,clt,TuraKe00,pos,DE,,,,,
player,201809160was,clt,TuraKe00,offense,0,,,,,
player,201809160was,clt,TuraKe00,off_pct,0%,,,,,
player,201809160was,clt,TuraKe00,defense,41,,,,,
player,201809160was,clt,TuraKe00,def_pct,55%,,,,,
player,201809160was,clt,TuraKe00,special_teams,8,,,,,
player,201809160was,clt,TuraKe00,st_pct,32%,,,,,
player,201809160was,clt,WalkAn01,pos,LB,,,,,
player,201809160was,clt,WalkAn01,offense,0,,,,,
player,201809160was,clt,WalkAn01,off_pct,0%,,,,,
player,201809160was,clt,WalkAn01,defense,39,,,,,
player,201809160was,clt,WalkAn01,def_pct,53%,,,,,
player,201809160was,clt,WalkAn01,special_teams,13,,,,,
player,201809160was,clt,WalkAn01,st_pct,52%,,,,,
player,201809160was,clt,WardJi02,pos,DE,,,,,
player,201809160was,clt,WardJi02,offense,0,,,,,
player,201809160was,clt,WardJi02,off_pct,0%,,,,,
player,201809160was,clt,WardJi02,defense,33,,,,,
player,201809160was,clt,WardJi02,def_pct,45%,,,,,
player,201809160was,clt,WardJi02,special_teams,0,,,,,
player,201809160was,clt,WardJi02,st_pct,0%,,,,,
player,201809160was,clt,FarlMa00,pos,SS,,,,,
player,201809160was,clt,FarlMa00,offense,0,,,,,
player,201809160was,clt,FarlMa00,off_pct,0%,,,,,
player,201809160was,clt,FarlMa00,defense,29,,,,,
player,201809160was,clt,FarlMa00,def_pct,39%,,,,,
player,201809160was,clt,FarlMa00,special_teams,17,,,,,
player,201809160was,clt,FarlMa00,st_pct,68%,,,,,
player,201809160was,clt,WoodAl99,pos,NT,,,,,
player,201809160was,clt,WoodAl99,offense,0,,,,,
player,201809160was,clt,WoodAl99,off_pct,0%,,,,,
player,201809160was,clt,WoodAl99,defense,29,,,,,
player,201809160was,clt,WoodAl99,def_pct,39%,,,,,
player,201809160was,clt,WoodAl99,special_teams,4,,,,,
player,201809160was,clt,WoodAl99,st_pct,16%,,,,,
player,201809160was,clt,StewGr00,pos,NT,,,,,
player,201809160was,clt,StewGr00,offense,0,,,,,
player,201809160was,clt,StewGr00,off_pct,0%,,,,,
player,201809160was,clt,StewGr00,defense,13,,,,,
player,201809160was,clt,StewGr00,def_pct,18%,,,,,
player,201809160was,clt,StewGr00,special_teams,7,,,,,
player,201809160was,clt,StewGr00,st_pct,28%,,,,,
player,201809160was,clt,WilsQu01,pos,CB,,,,,
player,201809160was,clt,WilsQu01,offense,0,,,,,
player,201809160was,clt,WilsQu01,off_pct,0%,,,,,
player,201809160was,clt,WilsQu01,defense,13,,,,,
player,201809160was,clt,WilsQu01,def_pct,18%,,,,,
player,201809160was,clt,WilsQu01,special_teams,0,,,,,
player,201809160was,clt,WilsQu01,st_pct,0%,,,,,
player,201809160was,clt,RidgHa00,pos,DT,,,,,
player,201809160was,clt,RidgHa00,offense,0,,,,,
player,201809160was,clt,RidgHa00,off_pct,0%,,,,,
player,201809160was,clt,RidgHa00,defense,12,,,,,
player,201809160was,clt,RidgHa00,def_pct,16%,,,,,
player,201809160was,clt,RidgHa00,special_teams,2,,,,,
player,201809160was,clt,RidgHa00,st_pct,8%,,,,,
player,201809160was,clt,MoorSk00,pos,LB,,,,,
player,201809160was,clt,MoorSk00,offense,0,,,,,
player,201809160was,clt,MoorSk00,off_pct,0%,,,,,
player,201809160was,clt,MoorSk00,defense,6,,,,,
player,201809160was,clt,MoorSk00,def_pct,8%,,,,,
player,201809160was,clt,MoorSk00,special_teams,4,,,,,
player,201809160was,clt,MoorSk00,st_pct,16%,,,,,
player,201809160was,clt,FranZa00,pos,LB,,,,,
player,201809160was,clt,FranZa00,offense,0,,,,,
player,201809160was,clt,FranZa00,off_pct,0%,,,,,
player,201809160was,clt,FranZa00,defense,3,,,,,
player,201809160was,clt,FranZa00,def_pct,4%,,,,,
player,201809160was,clt,FranZa00,special_teams,14,,,,,
player,201809160was,clt,FranZa00,st_pct,56%,,,,,
player,201809160was,clt,GoodNa00,pos,LB,,,,,
player,201809160was,clt,GoodNa00,offense,0,,,,,
player,201809160was,clt,GoodNa00,off_pct,0%,,,,,
player,201809160was,clt,GoodNa00,defense,2,,,,,
player,201809160was,clt,GoodNa00,def_pct,3%,,,,,
player,201809160was,clt,GoodNa00,special_teams,19,,,,,
player,201809160was,clt,GoodNa00,st_pct,76%,,,,,
player,201809160was,clt,OdumGe00,pos,FS,,,,,
player,201809160was,clt,OdumGe00,offense,0,,,,,
player,201809160was,clt,OdumGe00,off_pct,0%,,,,,
player,201809160was,clt,OdumGe00,defense,0,,,,,
player,201809160was,clt,OdumGe00,def_pct,0%,,,,,
player,201809160was,clt,OdumGe00,special_teams,19,,,,,
player,201809160was,clt,OdumGe00,st_pct,76%,,,,,
player,201809160was,clt,AdamMa00,pos,LB,,,,,
player,201809160was,clt,AdamMa00,offense,0,,,,,
player,201809160was,clt,AdamMa00,off_pct,0%,,,,,
player,201809160was,clt,AdamMa00,defense,0,,,,,
player,201809160was,clt,AdamMa00,def_pct,0%,,,,,
player,201809160was,clt,AdamMa00,special_teams,18,,,,,
player,201809160was,clt,AdamMa00,st_pct,72%,,,,,
player,201809160was,clt,SancRi00,pos,P,,,,,
player,201809160was,clt,SancRi00,offense,0,,,,,
player,201809160was,clt,SancRi00,off_pct,0%,,,,,
player,201809160was,clt,SancRi00,defense,0,,,,,
player,201809160was,clt,SancRi00,def_pct,0%,,,,,
player,201809160was,clt,SancRi00,special_teams,12,,,,,
player,201809160was,clt,SancRi00,st_pct,48%,,,,,
player,201809160was,clt,MoorCo00,pos,FS,,,,,
player,201809160was,clt,MoorCo00,offense,0,,,,,
player,201809160was,clt,MoorCo00,off_pct,0%,,,,,
player,201809160was,clt,MoorCo00,defense,0,,,,,
player,201809160was,clt,MoorCo00,def_pct,0%,,,,,
player,201809160was,clt,MoorCo00,special_teams,10,,,,,
player,201809160was,clt,MoorCo00,st_pct,40%,,,,,
player,201809160was,clt,RhodLu00,pos,LS,,,,,
player,201809160was,clt,RhodLu00,offense,0,,,,,
player,201809160was,clt,RhodLu00,off_pct,0%,,,,,
player,201809160was,clt,RhodLu00,defense,0,,,,,
player,201809160was,clt,RhodLu00,def_pct,0%,,,,,
player,201809160was,clt,RhodLu00,special_teams,8,,,,,
player,201809160was,clt,RhodLu00,st_pct,32%,,,,,
player,201809160was,clt,vinatada01,pos,K,,,,,
player,201809160was,clt,vinatada01,offense,0,,,,,
player,201809160was,clt,vinatada01,off_pct,0%,,,,,
player,201809160was,clt,vinatada01,defense,0,,,,,
player,201809160was,clt,vinatada01,def_pct,0%,,,,,
player,201809160was,clt,vinatada01,special_teams,3,,,,,
player,201809160was,clt,vinatada01,st_pct,12%,,,,,
