game,2018,10,20181111,201811110oti,nwe,"New England Patriots",10,oti,"Tennessee Titans",34
player,201811110oti,nwe,HoyeBr00,rush_yds_bc_per_rush,2.0,,,,,
player,201811110oti,nwe,HoyeBr00,rush_yac,0,,,,,
player,201811110oti,nwe,HoyeBr00,rush_yac_per_rush,0.0,,,,,
player,201811110oti,nwe,HoyeBr00,rush_broken_tackles,0,,,,,
player,201811110oti,nwe,HoyeBr00,rush_broken_tackles_per_rush,,,,,,
player,201811110oti,nwe,DeveJa00,rush_att,1,,,,,
player,201811110oti,nwe,DeveJa00,rush_yds,1,,,,,
player,201811110oti,nwe,DeveJa00,rush_first_down,1,,,,,
player,201811110oti,nwe,DeveJa00,rush_yds_before_contact,1,,,,,
player,201811110oti,nwe,DeveJa00,rush_yds_bc_per_rush,1.0,,,,,
player,201811110oti,nwe,DeveJa00,rush_yac,0,,,,,
player,201811110oti,nwe,DeveJa00,rush_yac_per_rush,0.0,,,,,
player,201811110oti,nwe,DeveJa00,rush_broken_tackles,0,,,,,
player,201811110oti,nwe,DeveJa00,rush_broken_tackles_per_rush,,,,,,
player,201811110oti,oti,LewiDi00,rush_att,20,,,,,
player,201811110oti,oti,LewiDi00,rush_yds,57,,,,,
player,201811110oti,oti,LewiDi00,rush_first_down,4,,,,,
player,201811110oti,oti,LewiDi00,rush_yds_before_contact,39,,,,,
player,201811110oti,oti,LewiDi00,rush_yds_bc_per_rush,2.0,,,,,
player,201811110oti,oti,LewiDi00,rush_yac,18,,,,,
player,201811110oti,oti,LewiDi00,rush_yac_per_rush,0.9,,,,,
player,201811110oti,oti,LewiDi00,rush_broken_tackles,1,,,,,
player,201811110oti,oti,LewiDi00,rush_broken_tackles_per_rush,20.0,,,,,
player,201811110oti,oti,HenrDe00,rush_att,11,,,,,
player,201811110oti,oti,HenrDe00,rush_yds,58,,,,,
player,201811110oti,oti,HenrDe00,rush_first_down,5,,,,,
player,201811110oti,oti,HenrDe00,rush_yds_before_contact,46,,,,,
player,201811110oti,oti,HenrDe00,rush_yds_bc_per_rush,4.2,,,,,
player,201811110oti,oti,HenrDe00,rush_yac,12,,,,,
player,201811110oti,oti,HenrDe00,rush_yac_per_rush,1.1,,,,,
player,201811110oti,oti,HenrDe00,rush_broken_tackles,0,,,,,
player,201811110oti,oti,HenrDe00,rush_broken_tackles_per_rush,,,,,,
player,201811110oti,oti,FlueDa00,rush_att,3,,,,,
player,201811110oti,oti,FlueDa00,rush_yds,14,,,,,
player,201811110oti,oti,FlueDa00,rush_first_down,1,,,,,
player,201811110oti,oti,FlueDa00,rush_yds_before_contact,12,,,,,
player,201811110oti,oti,FlueDa00,rush_yds_bc_per_rush,4.0,,,,,
player,201811110oti,oti,FlueDa00,rush_yac,2,,,,,
player,201811110oti,oti,FlueDa00,rush_yac_per_rush,0.7,,,,,
player,201811110oti,oti,FlueDa00,rush_broken_tackles,0,,,,,
player,201811110oti,oti,FlueDa00,rush_broken_tackles_per_rush,,,,,,
player,201811110oti,oti,MariMa01,rush_att,2,,,,,
player,201811110oti,oti,MariMa01,rush_yds,21,,,,,
player,201811110oti,oti,MariMa01,rush_first_down,1,,,,,
player,201811110oti,oti,MariMa01,rush_yds_before_contact,21,,,,,
player,201811110oti,oti,MariMa01,rush_yds_bc_per_rush,10.5,,,,,
player,201811110oti,oti,MariMa01,rush_yac,0,,,,,
player,201811110oti,oti,MariMa01,rush_yac_per_rush,0.0,,,,,
player,201811110oti,oti,MariMa01,rush_broken_tackles,0,,,,,
player,201811110oti,oti,MariMa01,rush_broken_tackles_per_rush,,,,,,
player,201811110oti,nwe,EdelJu00,targets,12,,,,,
player,201811110oti,nwe,EdelJu00,rec,9,,,,,
player,201811110oti,nwe,EdelJu00,rec_yds,104,,,,,
player,201811110oti,nwe,EdelJu00,rec_first_down,4,,,,,
player,201811110oti,nwe,EdelJu00,rec_air_yds,54,,,,,
player,201811110oti,nwe,EdelJu00,rec_air_yds_per_rec,6.0,,,,,
player,201811110oti,nwe,EdelJu00,rec_yac,50,,,,,
player,201811110oti,nwe,EdelJu00,rec_yac_per_rec,5.6,,,,,
player,201811110oti,nwe,EdelJu00,rec_broken_tackles,0,,,,,
player,201811110oti,nwe,EdelJu00,rec_broken_tackles_per_rec,,,,,,
player,201811110oti,nwe,EdelJu00,rec_drops,0,,,,,
player,201811110oti,nwe,EdelJu00,rec_drop_pct,0.0,,,,,
player,201811110oti,nwe,WhitJa02,targets,8,,,,,
player,201811110oti,nwe,WhitJa02,rec,5,,,,,
player,201811110oti,nwe,WhitJa02,rec_yds,31,,,,,
player,201811110oti,nwe,WhitJa02,rec_first_down,2,,,,,
player,201811110oti,nwe,WhitJa02,rec_air_yds,-7,,,,,
player,201811110oti,nwe,WhitJa02,rec_air_yds_per_rec,-1.4,,,,,
player,201811110oti,nwe,WhitJa02,rec_yac,38,,,,,
player,201811110oti,nwe,WhitJa02,rec_yac_per_rec,7.6,,,,,
player,201811110oti,nwe,WhitJa02,rec_broken_tackles,0,,,,,
player,201811110oti,nwe,WhitJa02,rec_broken_tackles_per_rec,,,,,,
player,201811110oti,nwe,WhitJa02,rec_drops,0,,,,,
player,201811110oti,nwe,WhitJa02,rec_drop_pct,0.0,,,,,
player,201811110oti,nwe,GordJo02,targets,12,,,,,
player,201811110oti,nwe,GordJo02,rec,4,,,,,
player,201811110oti,nwe,GordJo02,rec_yds,81,,,,,
player,201811110oti,nwe,GordJo02,rec_first_down,3,,,,,
player,201811110oti,nwe,GordJo02,rec_air_yds,62,,,,,
player,201811110oti,nwe,GordJo02,rec_air_yds_per_rec,15.5,,,,,
player,201811110oti,nwe,GordJo02,rec_yac,19,,,,,
player,201811110oti,nwe,GordJo02,rec_yac_per_rec,4.8,,,,,
player,201811110oti,nwe,GordJo02,rec_broken_tackles,0,,,,,
player,201811110oti,nwe,GordJo02,rec_broken_tackles_per_rec,,,,,,
player,201811110oti,nwe,GordJo02,rec_drops,1,,,,,
player,201811110oti,nwe,GordJo02,rec_drop_pct,8.3,,,,,
player,201811110oti,nwe,DorsPh00,targets,2,,,,,
player,201811110oti,nwe,DorsPh00,rec,2,,,,,
player,201811110oti,nwe,DorsPh00,rec_yds,18,,,,,
player,201811110oti,nwe,DorsPh00,rec_first_down,1,,,,,
player,201811110oti,nwe,DorsPh00,rec_air_yds,8,,,,,
player,201811110oti,nwe,DorsPh00,rec_air_yds_per_rec,4.0,,,,,
player,201811110oti,nwe,DorsPh00,rec_yac,10,,,,,
player,201811110oti,nwe,DorsPh00,rec_yac_per_rec,5.0,,,,,
player,201811110oti,nwe,DorsPh00,rec_broken_tackles,0,,,,,
player,201811110oti,nwe,DorsPh00,rec_broken_tackles_per_rec,,,,,,
player,201811110oti,nwe,DorsPh00,rec_drops,0,,,,,
player,201811110oti,nwe,DorsPh00,rec_drop_pct,0.0,,,,,
player,201811110oti,nwe,HollJa03,targets,2,,,,,
player,201811110oti,nwe,HollJa03,rec,1,,,,,
player,201811110oti,nwe,HollJa03,rec_yds,17,,,,,
player,201811110oti,nwe,HollJa03,rec_first_down,1,,,,,
player,201811110oti,nwe,HollJa03,rec_air_yds,13,,,,,
player,201811110oti,nwe,HollJa03,rec_air_yds_per_rec,13.0,,,,,
player,201811110oti,nwe,HollJa03,rec_yac,4,,,,,
player,201811110oti,nwe,HollJa03,rec_yac_per_rec,4.0,,,,,
player,201811110oti,nwe,HollJa03,rec_broken_tackles,0,,,,,
player,201811110oti,nwe,HollJa03,rec_broken_tackles_per_rec,,,,,,
player,201811110oti,nwe,HollJa03,rec_drops,0,,,,,
player,201811110oti,nwe,HollJa03,rec_drop_pct,0.0,,,,,
player,201811110oti,nwe,AlleDw00,targets,1,,,,,
player,201811110oti,nwe,AlleDw00,rec,1,,,,,
player,201811110oti,nwe,AlleDw00,rec_yds,10,,,,,
player,201811110oti,nwe,AlleDw00,rec_first_down,1,,,,,
player,201811110oti,nwe,AlleDw00,rec_air_yds,3,,,,,
player,201811110oti,nwe,AlleDw00,rec_air_yds_per_rec,3.0,,,,,
player,201811110oti,nwe,AlleDw00,rec_yac,7,,,,,
player,201811110oti,nwe,AlleDw00,rec_yac_per_rec,7.0,,,,,
player,201811110oti,nwe,AlleDw00,rec_broken_tackles,0,,,,,
player,201811110oti,nwe,AlleDw00,rec_broken_tackles_per_rec,,,,,,
player,201811110oti,nwe,AlleDw00,rec_drops,0,,,,,
player,201811110oti,nwe,AlleDw00,rec_drop_pct,0.0,,,,,
player,201811110oti,nwe,BradTo00,targets,1,,,,,
player,201811110oti,nwe,BradTo00,rec,1,,,,,
player,201811110oti,nwe,BradTo00,rec_yds,6,,,,,
player,201811110oti,nwe,BradTo00,rec_first_down,0,,,,,
player,201811110oti,nwe,BradTo00,rec_air_yds,0,,,,,
player,201811110oti,nwe,BradTo00,rec_air_yds_per_rec,0.0,,,,,
player,201811110oti,nwe,BradTo00,rec_yac,6,,,,,
player,201811110oti,nwe,BradTo00,rec_yac_per_rec,6.0,,,,,
player,201811110oti,nwe,BradTo00,rec_broken_tackles,0,,,,,
player,201811110oti,nwe,BradTo00,rec_broken_tackles_per_rec,,,,,,
player,201811110oti,nwe,BradTo00,rec_drops,0,,,,,
player,201811110oti,nwe,BradTo00,rec_drop_pct,0.0,,,,,
player,201811110oti,nwe,HogaCh00,targets,2,,,,,
player,201811110oti,nwe,HogaCh00,rec,0,,,,,
player,201811110oti,nwe,HogaCh00,rec_yds,0,,,,,
player,201811110oti,nwe,HogaCh00,rec_first_down,,,,,,
player,201811110oti,nwe,HogaCh00,rec_air_yds,0,,,,,
player,201811110oti,nwe,HogaCh00,rec_air_yds_per_rec,,,,,,
player,201811110oti,nwe,HogaCh00,rec_yac,0,,,,,
player,201811110oti,nwe,HogaCh00,rec_yac_per_rec,,,,,,
player,201811110oti,nwe,HogaCh00,rec_broken_tackles,0,,,,,
player,201811110oti,nwe,HogaCh00,rec_broken_tackles_per_rec,,,,,,
player,201811110oti,nwe,HogaCh00,rec_drops,0,,,,,
player,201811110oti,nwe,HogaCh00,rec_drop_pct,0.0,,,,,
player,201811110oti,oti,DaviCo03,targets,10,,,,,
player,201811110oti,oti,DaviCo03,rec,7,,,,,
player,201811110oti,oti,DaviCo03,rec_yds,125,,,,,
player,201811110oti,oti,DaviCo03,rec_first_down,6,,,,,
player,201811110oti,oti,DaviCo03,rec_air_yds,104,,,,,
player,201811110oti,oti,DaviCo03,rec_air_yds_per_rec,14.9,,,,,
player,201811110oti,oti,DaviCo03,rec_yac,21,,,,,
player,201811110oti,oti,DaviCo03,rec_yac_per_rec,3.0,,,,,
player,201811110oti,oti,DaviCo03,rec_broken_tackles,0,,,,,
player,201811110oti,oti,DaviCo03,rec_broken_tackles_per_rec,,,,,,
player,201811110oti,oti,DaviCo03,rec_drops,0,,,,,
player,201811110oti,oti,DaviCo03,rec_drop_pct,0.0,,,,,
player,201811110oti,oti,SmitJo01,targets,3,,,,,
player,201811110oti,oti,SmitJo01,rec,3,,,,,
player,201811110oti,oti,SmitJo01,rec_yds,45,,,,,
player,201811110oti,oti,SmitJo01,rec_first_down,2,,,,,
player,201811110oti,oti,SmitJo01,rec_air_yds,14,,,,,
player,201811110oti,oti,SmitJo01,rec_air_yds_per_rec,4.7,,,,,
player,201811110oti,oti,SmitJo01,rec_yac,31,,,,,
player,201811110oti,oti,SmitJo01,rec_yac_per_rec,10.3,,,,,
player,201811110oti,oti,SmitJo01,rec_broken_tackles,1,,,,,
player,201811110oti,oti,SmitJo01,rec_broken_tackles_per_rec,3.0,,,,,
player,201811110oti,oti,SmitJo01,rec_drops,0,,,,,
player,201811110oti,oti,SmitJo01,rec_drop_pct,0.0,,,,,
player,201811110oti,oti,LewiDi00,targets,2,,,,,
player,201811110oti,oti,LewiDi00,rec,2,,,,,
player,201811110oti,oti,LewiDi00,rec_yds,11,,,,,
player,201811110oti,oti,LewiDi00,rec_first_down,0,,,,,
player,201811110oti,oti,LewiDi00,rec_air_yds,3,,,,,
player,201811110oti,oti,LewiDi00,rec_air_yds_per_rec,1.5,,,,,
player,201811110oti,oti,LewiDi00,rec_yac,8,,,,,
player,201811110oti,oti,LewiDi00,rec_yac_per_rec,4.0,,,,,
player,201811110oti,oti,LewiDi00,rec_broken_tackles,0,,,,,
player,201811110oti,oti,LewiDi00,rec_broken_tackles_per_rec,,,,,,
player,201811110oti,oti,LewiDi00,rec_drops,0,,,,,
player,201811110oti,oti,LewiDi00,rec_drop_pct,0.0,,,,,
player,201811110oti,oti,BatsCa00,targets,3,,,,,
player,201811110oti,oti,BatsCa00,rec,2,,,,,
player,201811110oti,oti,BatsCa00,rec_yds,36,,,,,
player,201811110oti,oti,BatsCa00,rec_first_down,1,,,,,
player,201811110oti,oti,BatsCa00,rec_air_yds,24,,,,,
player,201811110oti,oti,BatsCa00,rec_air_yds_per_rec,12.0,,,,,
player,201811110oti,oti,BatsCa00,rec_yac,12,,,,,
player,201811110oti,oti,BatsCa00,rec_yac_per_rec,6.0,,,,,
player,201811110oti,oti,BatsCa00,rec_broken_tackles,0,,,,,
player,201811110oti,oti,BatsCa00,rec_broken_tackles_per_rec,,,,,,
player,201811110oti,oti,BatsCa00,rec_drops,0,,,,,
player,201811110oti,oti,BatsCa00,rec_drop_pct,0.0,,,,,
player,201811110oti,oti,JennDa00,targets,1,,,,,
player,201811110oti,oti,JennDa00,rec,1,,,,,
player,201811110oti,oti,JennDa00,rec_yds,0,,,,,
player,201811110oti,oti,JennDa00,rec_first_down,0,,,,,
player,201811110oti,oti,JennDa00,rec_air_yds,-1,,,,,
player,201811110oti,oti,JennDa00,rec_air_yds_per_rec,-1.0,,,,,
player,201811110oti,oti,JennDa00,rec_yac,1,,,,,
player,201811110oti,oti,JennDa00,rec_yac_per_rec,1.0,,,,,
player,201811110oti,oti,JennDa00,rec_broken_tackles,0,,,,,
player,201811110oti,oti,JennDa00,rec_broken_tackles_per_rec,,,,,,
player,201811110oti,oti,JennDa00,rec_drops,0,,,,,
player,201811110oti,oti,JennDa00,rec_drop_pct,0.0,,,,,
player,201811110oti,oti,MariMa01,targets,1,,,,,
player,201811110oti,oti,MariMa01,rec,1,,,,,
player,201811110oti,oti,MariMa01,rec_yds,21,,,,,
player,201811110oti,oti,MariMa01,rec_first_down,1,,,,,
player,201811110oti,oti,MariMa01,rec_air_yds,10,,,,,
player,201811110oti,oti,MariMa01,rec_air_yds_per_rec,10.0,,,,,
player,201811110oti,oti,MariMa01,rec_yac,11,,,,,
player,201811110oti,oti,MariMa01,rec_yac_per_rec,11.0,,,,,
player,201811110oti,oti,MariMa01,rec_broken_tackles,0,,,,,
player,201811110oti,oti,MariMa01,rec_broken_tackles_per_rec,,,,,,
player,201811110oti,oti,MariMa01,rec_drops,0,,,,,
player,201811110oti,oti,MariMa01,rec_drop_pct,0.0,,,,,
player,201811110oti,oti,FirkAn00,targets,1,,,,,
player,201811110oti,oti,FirkAn00,rec,1,,,,,
player,201811110oti,oti,FirkAn00,rec_yds,11,,,,,
player,201811110oti,oti,FirkAn00,rec_first_down,1,,,,,
player,201811110oti,oti,FirkAn00,rec_air_yds,9,,,,,
player,201811110oti,oti,FirkAn00,rec_air_yds_per_rec,9.0,,,,,
player,201811110oti,oti,FirkAn00,rec_yac,2,,,,,
player,201811110oti,oti,FirkAn00,rec_yac_per_rec,2.0,,,,,
player,201811110oti,oti,FirkAn00,rec_broken_tackles,0,,,,,
player,201811110oti,oti,FirkAn00,rec_broken_tackles_per_rec,,,,,,
player,201811110oti,oti,FirkAn00,rec_drops,0,,,,,
player,201811110oti,oti,FirkAn00,rec_drop_pct,0.0,,,,,
player,201811110oti,oti,SharTa00,targets,3,,,,,
player,201811110oti,oti,SharTa00,rec,0,,,,,
player,201811110oti,oti,SharTa00,rec_yds,0,,,,,
player,201811110oti,oti,SharTa00,rec_first_down,,,,,,
player,201811110oti,oti,SharTa00,rec_air_yds,0,,,,,
player,201811110oti,oti,SharTa00,rec_air_yds_per_rec,,,,,,
player,201811110oti,oti,SharTa00,rec_yac,0,,,,,
player,201811110oti,oti,SharTa00,rec_yac_per_rec,,,,,,
player,201811110oti,oti,SharTa00,rec_broken_tackles,0,,,,,
player,201811110oti,oti,SharTa00,rec_broken_tackles_per_rec,,,,,,
player,201811110oti,oti,SharTa00,rec_drops,0,,,,,
player,201811110oti,oti,SharTa00,rec_drop_pct,0.0,,,,,
player,201811110oti,oti,LewaTa00,pos,T,,,,,
player,201811110oti,oti,LewaTa00,offense,65,,,,,
player,201811110oti,oti,LewaTa00,off_pct,100%,,,,,
player,201811110oti,oti,LewaTa00,defense,0,,,,,
player,201811110oti,oti,LewaTa00,def_pct,0%,,,,,
player,201811110oti,oti,LewaTa00,special_teams,6,,,,,
player,201811110oti,oti,LewaTa00,st_pct,20%,,,,,
player,201811110oti,oti,KlinJo01,pos,G,,,,,
player,201811110oti,oti,KlinJo01,offense,65,,,,,
player,201811110oti,oti,KlinJo01,off_pct,100%,,,,,
player,201811110oti,oti,KlinJo01,defense,0,,,,,
player,201811110oti,oti,KlinJo01,def_pct,0%,,,,,
player,201811110oti,oti,KlinJo01,special_teams,6,,,,,
player,201811110oti,oti,KlinJo01,st_pct,20%,,,,,
player,201811110oti,oti,KellDe00,pos,T,,,,,
player,201811110oti,oti,KellDe00,offense,65,,,,,
player,201811110oti,oti,KellDe00,off_pct,100%,,,,,
player,201811110oti,oti,KellDe00,defense,0,,,,,
player,201811110oti,oti,KellDe00,def_pct,0%,,,,,
player,201811110oti,oti,KellDe00,special_teams,6,,,,,
player,201811110oti,oti,KellDe00,st_pct,20%,,,,,
player,201811110oti,oti,JoneBe01,pos,C,,,,,
player,201811110oti,oti,JoneBe01,offense,65,,,,,
player,201811110oti,oti,JoneBe01,off_pct,100%,,,,,
player,201811110oti,oti,JoneBe01,defense,0,,,,,
player,201811110oti,oti,JoneBe01,def_pct,0%,,,,,
player,201811110oti,oti,JoneBe01,special_teams,3,,,,,
player,201811110oti,oti,JoneBe01,st_pct,10%,,,,,
player,201811110oti,oti,MariMa01,pos,QB,,,,,
player,201811110oti,oti,MariMa01,offense,65,,,,,
player,201811110oti,oti,MariMa01,off_pct,100%,,,,,
player,201811110oti,oti,MariMa01,defense,0,,,,,
player,201811110oti,oti,MariMa01,def_pct,0%,,,,,
player,201811110oti,oti,MariMa01,special_teams,0,,,,,
player,201811110oti,oti,MariMa01,st_pct,0%,,,,,
player,201811110oti,oti,SpaiQu00,pos,G,,,,,
player,201811110oti,oti,SpaiQu00,offense,64,,,,,
player,201811110oti,oti,SpaiQu00,off_pct,98%,,,,,
player,201811110oti,oti,SpaiQu00,defense,0,,,,,
player,201811110oti,oti,SpaiQu00,def_pct,0%,,,,,
player,201811110oti,oti,SpaiQu00,special_teams,3,,,,,
player,201811110oti,oti,SpaiQu00,st_pct,10%,,,,,
player,201811110oti,oti,SmitJo01,pos,TE,,,,,
player,201811110oti,oti,SmitJo01,offense,60,,,,,
player,201811110oti,oti,SmitJo01,off_pct,92%,,,,,
player,201811110oti,oti,SmitJo01,defense,0,,,,,
player,201811110oti,oti,SmitJo01,def_pct,0%,,,,,
player,201811110oti,oti,SmitJo01,special_teams,3,,,,,
player,201811110oti,oti,SmitJo01,st_pct,10%,,,,,
player,201811110oti,oti,DaviCo03,pos,WR,,,,,
player,201811110oti,oti,DaviCo03,offense,59,,,,,
player,201811110oti,oti,DaviCo03,off_pct,91%,,,,,
player,201811110oti,oti,DaviCo03,defense,0,,,,,
player,201811110oti,oti,DaviCo03,def_pct,0%,,,,,
player,201811110oti,oti,DaviCo03,special_teams,0,,,,,
player,201811110oti,oti,DaviCo03,st_pct,0%,,,,,
player,201811110oti,oti,SharTa00,pos,WR,,,,,
player,201811110oti,oti,SharTa00,offense,54,,,,,
player,201811110oti,oti,SharTa00,off_pct,83%,,,,,
player,201811110oti,oti,SharTa00,defense,0,,,,,
player,201811110oti,oti,SharTa00,def_pct,0%,,,,,
player,201811110oti,oti,SharTa00,special_teams,0,,,,,
player,201811110oti,oti,SharTa00,st_pct,0%,,,,,
player,201811110oti,oti,LewiDi00,pos,RB,,,,,
player,201811110oti,oti,LewiDi00,offense,49,,,,,
player,201811110oti,oti,LewiDi00,off_pct,75%,,,,,
player,201811110oti,oti,LewiDi00,defense,0,,,,,
player,201811110oti,oti,LewiDi00,def_pct,0%,,,,,
player,201811110oti,oti,LewiDi00,special_teams,0,,,,,
player,201811110oti,oti,LewiDi00,st_pct,0%,,,,,
player,201811110oti,oti,StocLu00,pos,TE,,,,,
player,201811110oti,oti,StocLu00,offense,34,,,,,
player,201811110oti,oti,StocLu00,off_pct,52%,,,,,
player,201811110oti,oti,StocLu00,defense,0,,,,,
player,201811110oti,oti,StocLu00,def_pct,0%,,,,,
player,201811110oti,oti,StocLu00,special_teams,14,,,,,
player,201811110oti,oti,StocLu00,st_pct,47%,,,,,
player,201811110oti,oti,BatsCa00,pos,WR,,,,,
player,201811110oti,oti,BatsCa00,offense,34,,,,,
player,201811110oti,oti,BatsCa00,off_pct,52%,,,,,
player,201811110oti,oti,BatsCa00,defense,0,,,,,
player,201811110oti,oti,BatsCa00,def_pct,0%,,,,,
player,201811110oti,oti,BatsCa00,special_teams,8,,,,,
player,201811110oti,oti,BatsCa00,st_pct,27%,,,,,
player,201811110oti,oti,HenrDe00,pos,RB,,,,,
player,201811110oti,oti,HenrDe00,offense,15,,,,,
player,201811110oti,oti,HenrDe00,off_pct,23%,,,,,
player,201811110oti,oti,HenrDe00,defense,0,,,,,
player,201811110oti,oti,HenrDe00,def_pct,0%,,,,,
player,201811110oti,oti,HenrDe00,special_teams,0,,,,,
player,201811110oti,oti,HenrDe00,st_pct,0%,,,,,
player,201811110oti,oti,PruiMy00,pos,TE,,,,,
player,201811110oti,oti,PruiMy00,offense,8,,,,,
player,201811110oti,oti,PruiMy00,off_pct,12%,,,,,
player,201811110oti,oti,PruiMy00,defense,0,,,,,
player,201811110oti,oti,PruiMy00,def_pct,0%,,,,,
player,201811110oti,oti,PruiMy00,special_teams,3,,,,,
player,201811110oti,oti,PruiMy00,st_pct,10%,,,,,
player,201811110oti,oti,JennDa00,pos,WR,,,,,
player,201811110oti,oti,JennDa00,offense,5,,,,,
player,201811110oti,oti,JennDa00,off_pct,8%,,,,,
player,201811110oti,oti,JennDa00,defense,0,,,,,
player,201811110oti,oti,JennDa00,def_pct,0%,,,,,
player,201811110oti,oti,JennDa00,special_teams,20,,,,,
player,201811110oti,oti,JennDa00,st_pct,67%,,,,,
player,201811110oti,oti,FirkAn00,pos,TE,,,,,
player,201811110oti,oti,FirkAn00,offense,3,,,,,
player,201811110oti,oti,FirkAn00,off_pct,5%,,,,,
player,201811110oti,oti,FirkAn00,defense,0,,,,,
player,201811110oti,oti,FirkAn00,def_pct,0%,,,,,
player,201811110oti,oti,FirkAn00,special_teams,9,,,,,
player,201811110oti,oti,FirkAn00,st_pct,30%,,,,,
player,201811110oti,oti,FlueDa00,pos,RB,,,,,
player,201811110oti,oti,FlueDa00,offense,3,,,,,
player,201811110oti,oti,FlueDa00,off_pct,5%,,,,,
player,201811110oti,oti,FlueDa00,defense,0,,,,,
player,201811110oti,oti,FlueDa00,def_pct,0%,,,,,
player,201811110oti,oti,FlueDa00,special_teams,8,,,,,
player,201811110oti,oti,FlueDa00,st_pct,27%,,,,,
player,201811110oti,oti,LeviCo00,pos,C,,,,,
player,201811110oti,oti,LeviCo00,offense,2,,,,,
player,201811110oti,oti,LeviCo00,off_pct,3%,,,,,
player,201811110oti,oti,LeviCo00,defense,0,,,,,
player,201811110oti,oti,LeviCo00,def_pct,0%,,,,,
player,201811110oti,oti,LeviCo00,special_teams,6,,,,,
player,201811110oti,oti,LeviCo00,st_pct,20%,,,,,
player,201811110oti,oti,ByarKe01,pos,FS,,,,,
player,201811110oti,oti,ByarKe01,offense,0,,,,,
player,201811110oti,oti,ByarKe01,off_pct,0%,,,,,
player,201811110oti,oti,ByarKe01,defense,66,,,,,
player,201811110oti,oti,ByarKe01,def_pct,100%,,,,,
player,201811110oti,oti,ByarKe01,special_teams,6,,,,,
player,201811110oti,oti,ByarKe01,st_pct,20%,,,,,
player,201811110oti,oti,VaccKe00,pos,SS,,,,,
player,201811110oti,oti,VaccKe00,offense,0,,,,,
player,201811110oti,oti,VaccKe00,off_pct,0%,,,,,
player,201811110oti,oti,VaccKe00,defense,66,,,,,
player,201811110oti,oti,VaccKe00,def_pct,100%,,,,,
player,201811110oti,oti,VaccKe00,special_teams,1,,,,,
player,201811110oti,oti,VaccKe00,st_pct,3%,,,,,
player,201811110oti,oti,JackAd00,pos,CB,,,,,
player,201811110oti,oti,JackAd00,offense,0,,,,,
player,201811110oti,oti,JackAd00,off_pct,0%,,,,,
player,201811110oti,oti,JackAd00,defense,64,,,,,
player,201811110oti,oti,JackAd00,def_pct,97%,,,,,
player,201811110oti,oti,JackAd00,special_teams,9,,,,,
player,201811110oti,oti,JackAd00,st_pct,30%,,,,,
player,201811110oti,oti,RyanLo00,pos,CB,,,,,
player,201811110oti,oti,RyanLo00,offense,0,,,,,
player,201811110oti,oti,RyanLo00,off_pct,0%,,,,,
player,201811110oti,oti,RyanLo00,defense,61,,,,,
player,201811110oti,oti,RyanLo00,def_pct,92%,,,,,
player,201811110oti,oti,RyanLo00,special_teams,4,,,,,
player,201811110oti,oti,RyanLo00,st_pct,13%,,,,,
player,201811110oti,oti,WoodWe20,pos,LB,,,,,
player,201811110oti,oti,WoodWe20,offense,0,,,,,
player,201811110oti,oti,WoodWe20,off_pct,0%,,,,,
player,201811110oti,oti,WoodWe20,defense,58,,,,,
player,201811110oti,oti,WoodWe20,def_pct,88%,,,,,
player,201811110oti,oti,WoodWe20,special_teams,1,,,,,
player,201811110oti,oti,WoodWe20,st_pct,3%,,,,,
player,201811110oti,oti,ButlMa01,pos,CB,,,,,
player,201811110oti,oti,ButlMa01,offense,0,,,,,
player,201811110oti,oti,ButlMa01,off_pct,0%,,,,,
player,201811110oti,oti,ButlMa01,defense,50,,,,,
player,201811110oti,oti,ButlMa01,def_pct,76%,,,,,
player,201811110oti,oti,ButlMa01,special_teams,5,,,,,
player,201811110oti,oti,ButlMa01,st_pct,17%,,,,,
player,201811110oti,oti,BrowJa06,pos,LB,,,,,
player,201811110oti,oti,BrowJa06,offense,0,,,,,
player,201811110oti,oti,BrowJa06,off_pct,0%,,,,,
player,201811110oti,oti,BrowJa06,defense,50,,,,,
player,201811110oti,oti,BrowJa06,def_pct,76%,,,,,
player,201811110oti,oti,BrowJa06,special_teams,4,,,,,
player,201811110oti,oti,BrowJa06,st_pct,13%,,,,,
player,201811110oti,oti,CaseJu00,pos,DT,,,,,
player,201811110oti,oti,CaseJu00,offense,0,,,,,
player,201811110oti,oti,CaseJu00,off_pct,0%,,,,,
player,201811110oti,oti,CaseJu00,defense,48,,,,,
player,201811110oti,oti,CaseJu00,def_pct,73%,,,,,
player,201811110oti,oti,CaseJu00,special_teams,1,,,,,
player,201811110oti,oti,CaseJu00,st_pct,3%,,,,,
player,201811110oti,oti,OrakBr99,pos,LB,,,,,
player,201811110oti,oti,OrakBr99,offense,0,,,,,
player,201811110oti,oti,OrakBr99,off_pct,0%,,,,,
player,201811110oti,oti,OrakBr99,defense,42,,,,,
player,201811110oti,oti,OrakBr99,def_pct,64%,,,,,
player,201811110oti,oti,OrakBr99,special_teams,1,,,,,
player,201811110oti,oti,OrakBr99,st_pct,3%,,,,,
player,201811110oti,oti,LandHa00,pos,LB,,,,,
player,201811110oti,oti,LandHa00,offense,0,,,,,
player,201811110oti,oti,LandHa00,off_pct,0%,,,,,
player,201811110oti,oti,LandHa00,defense,40,,,,,
player,201811110oti,oti,LandHa00,def_pct,61%,,,,,
