game,2018,7,20181021,201810210mia,det,"Detroit Lions",32,mia,"Miami Dolphins",21
player,201810210mia,det,TateGo00,punt_ret_long,9,,,,,
player,201810210mia,mia,GranJa00,kick_ret,3,,,,,
player,201810210mia,mia,GranJa00,kick_ret_yds,74,,,,,
player,201810210mia,mia,GranJa00,kick_ret_yds_per_ret,24.7,,,,,
player,201810210mia,mia,GranJa00,kick_ret_td,0,,,,,
player,201810210mia,mia,GranJa00,kick_ret_long,28,,,,,
player,201810210mia,mia,GranJa00,punt_ret,1,,,,,
player,201810210mia,mia,GranJa00,punt_ret_yds,19,,,,,
player,201810210mia,mia,GranJa00,punt_ret_yds_per_ret,19.0,,,,,
player,201810210mia,mia,GranJa00,punt_ret_td,0,,,,,
player,201810210mia,mia,GranJa00,punt_ret_long,19,,,,,
player,201810210mia,det,PratMa20,xpm,2,,,,,
player,201810210mia,det,PratMa20,xpa,2,,,,,
player,201810210mia,det,PratMa20,fgm,4,,,,,
player,201810210mia,det,PratMa20,fga,4,,,,,
player,201810210mia,det,PratMa20,punt,0,,,,,
player,201810210mia,det,PratMa20,punt_yds,0,,,,,
player,201810210mia,det,PratMa20,punt_yds_per_punt,,,,,,
player,201810210mia,det,PratMa20,punt_long,0,,,,,
player,201810210mia,det,MartSa01,xpm,,,,,,
player,201810210mia,det,MartSa01,xpa,,,,,,
player,201810210mia,det,MartSa01,fgm,,,,,,
player,201810210mia,det,MartSa01,fga,,,,,,
player,201810210mia,det,MartSa01,punt,1,,,,,
player,201810210mia,det,MartSa01,punt_yds,61,,,,,
player,201810210mia,det,MartSa01,punt_yds_per_punt,61.0,,,,,
player,201810210mia,det,MartSa01,punt_long,61,,,,,
player,201810210mia,mia,SandJa00,xpm,3,,,,,
player,201810210mia,mia,SandJa00,xpa,3,,,,,
player,201810210mia,mia,SandJa00,fgm,,,,,,
player,201810210mia,mia,SandJa00,fga,1,,,,,
player,201810210mia,mia,SandJa00,punt,0,,,,,
player,201810210mia,mia,SandJa00,punt_yds,0,,,,,
player,201810210mia,mia,SandJa00,punt_yds_per_punt,,,,,,
player,201810210mia,mia,SandJa00,punt_long,0,,,,,
player,201810210mia,mia,HaacMa00,xpm,,,,,,
player,201810210mia,mia,HaacMa00,xpa,,,,,,
player,201810210mia,mia,HaacMa00,fgm,,,,,,
player,201810210mia,mia,HaacMa00,fga,,,,,,
player,201810210mia,mia,HaacMa00,punt,4,,,,,
player,201810210mia,mia,HaacMa00,punt_yds,182,,,,,
player,201810210mia,mia,HaacMa00,punt_yds_per_punt,45.5,,,,,
player,201810210mia,mia,HaacMa00,punt_long,51,,,,,
player,201810210mia,det,StafMa00,pass_cmp,18,,,,,
player,201810210mia,det,StafMa00,pass_att,22,,,,,
player,201810210mia,det,StafMa00,pass_yds,217,,,,,
player,201810210mia,det,StafMa00,pass_first_down,10,,,,,
player,201810210mia,det,StafMa00,pass_air_yds,103,,,,,
player,201810210mia,det,StafMa00,pass_air_yds_per_cmp,5.7,,,,,
player,201810210mia,det,StafMa00,pass_air_yds_per_att,4.7,,,,,
player,201810210mia,det,StafMa00,pass_tgt_yds_per_att,6.4,,,,,
player,201810210mia,det,StafMa00,pass_yac,114,,,,,
player,201810210mia,det,StafMa00,pass_yac_per_cmp,6.3,,,,,
player,201810210mia,det,StafMa00,pass_drops,1,,,,,
player,201810210mia,det,StafMa00,pass_drop_pct,4.5,,,,,
player,201810210mia,det,StafMa00,pass_poor_throws,1,,,,,
player,201810210mia,det,StafMa00,pass_poor_throw_pct,4.5,,,,,
player,201810210mia,det,StafMa00,pass_blitzed,7,,,,,
player,201810210mia,det,StafMa00,pass_hurried,2,,,,,
player,201810210mia,det,StafMa00,pass_hits,2,,,,,
player,201810210mia,det,StafMa00,rush_scrambles,1,,,,,
player,201810210mia,det,StafMa00,rush_scrambles_yds_per_att,9.0,,,,,
player,201810210mia,mia,OsweBr00,pass_cmp,22,,,,,
player,201810210mia,mia,OsweBr00,pass_att,31,,,,,
player,201810210mia,mia,OsweBr00,pass_yds,239,,,,,
player,201810210mia,mia,OsweBr00,pass_first_down,12,,,,,
player,201810210mia,mia,OsweBr00,pass_air_yds,159,,,,,
player,201810210mia,mia,OsweBr00,pass_air_yds_per_cmp,7.2,,,,,
player,201810210mia,mia,OsweBr00,pass_air_yds_per_att,5.1,,,,,
player,201810210mia,mia,OsweBr00,pass_tgt_yds_per_att,10.0,,,,,
player,201810210mia,mia,OsweBr00,pass_yac,80,,,,,
player,201810210mia,mia,OsweBr00,pass_yac_per_cmp,3.6,,,,,
player,201810210mia,mia,OsweBr00,pass_drops,2,,,,,
player,201810210mia,mia,OsweBr00,pass_drop_pct,6.5,,,,,
player,201810210mia,mia,OsweBr00,pass_poor_throws,4,,,,,
player,201810210mia,mia,OsweBr00,pass_poor_throw_pct,12.9,,,,,
player,201810210mia,mia,OsweBr00,pass_blitzed,2,,,,,
player,201810210mia,mia,OsweBr00,pass_hurried,10,,,,,
player,201810210mia,mia,OsweBr00,pass_hits,1,,,,,
player,201810210mia,mia,OsweBr00,rush_scrambles,1,,,,,
player,201810210mia,mia,OsweBr00,rush_scrambles_yds_per_att,2.0,,,,,
player,201810210mia,det,JohnKe06,rush_att,19,,,,,
player,201810210mia,det,JohnKe06,rush_yds,158,,,,,
player,201810210mia,det,JohnKe06,rush_first_down,5,,,,,
player,201810210mia,det,JohnKe06,rush_yds_before_contact,91,,,,,
player,201810210mia,det,JohnKe06,rush_yds_bc_per_rush,4.8,,,,,
player,201810210mia,det,JohnKe06,rush_yac,67,,,,,
player,201810210mia,det,JohnKe06,rush_yac_per_rush,3.5,,,,,
player,201810210mia,det,JohnKe06,rush_broken_tackles,5,,,,,
player,201810210mia,det,JohnKe06,rush_broken_tackles_per_rush,3.8,,,,,
player,201810210mia,det,BlouLe00,rush_att,10,,,,,
player,201810210mia,det,BlouLe00,rush_yds,50,,,,,
player,201810210mia,det,BlouLe00,rush_first_down,4,,,,,
player,201810210mia,det,BlouLe00,rush_yds_before_contact,33,,,,,
player,201810210mia,det,BlouLe00,rush_yds_bc_per_rush,3.3,,,,,
player,201810210mia,det,BlouLe00,rush_yac,17,,,,,
player,201810210mia,det,BlouLe00,rush_yac_per_rush,1.7,,,,,
player,201810210mia,det,BlouLe00,rush_broken_tackles,0,,,,,
player,201810210mia,det,BlouLe00,rush_broken_tackles_per_rush,,,,,,
player,201810210mia,det,StafMa00,rush_att,4,,,,,
player,201810210mia,det,StafMa00,rush_yds,9,,,,,
player,201810210mia,det,StafMa00,rush_first_down,2,,,,,
player,201810210mia,det,StafMa00,rush_yds_before_contact,9,,,,,
player,201810210mia,det,StafMa00,rush_yds_bc_per_rush,2.3,,,,,
player,201810210mia,det,StafMa00,rush_yac,0,,,,,
player,201810210mia,det,StafMa00,rush_yac_per_rush,0.0,,,,,
player,201810210mia,det,StafMa00,rush_broken_tackles,0,,,,,
player,201810210mia,det,StafMa00,rush_broken_tackles_per_rush,,,,,,
player,201810210mia,det,AbduAm00,rush_att,1,,,,,
player,201810210mia,det,AbduAm00,rush_yds,1,,,,,
player,201810210mia,det,AbduAm00,rush_first_down,,,,,,
player,201810210mia,det,AbduAm00,rush_yds_before_contact,0,,,,,
player,201810210mia,det,AbduAm00,rush_yds_bc_per_rush,0.0,,,,,
player,201810210mia,det,AbduAm00,rush_yac,1,,,,,
player,201810210mia,det,AbduAm00,rush_yac_per_rush,1.0,,,,,
player,201810210mia,det,AbduAm00,rush_broken_tackles,0,,,,,
player,201810210mia,det,AbduAm00,rush_broken_tackles_per_rush,,,,,,
player,201810210mia,det,TateGo00,rush_att,1,,,,,
player,201810210mia,det,TateGo00,rush_yds,30,,,,,
player,201810210mia,det,TateGo00,rush_first_down,1,,,,,
player,201810210mia,det,TateGo00,rush_yds_before_contact,23,,,,,
player,201810210mia,det,TateGo00,rush_yds_bc_per_rush,23.0,,,,,
player,201810210mia,det,TateGo00,rush_yac,7,,,,,
player,201810210mia,det,TateGo00,rush_yac_per_rush,7.0,,,,,
player,201810210mia,det,TateGo00,rush_broken_tackles,0,,,,,
player,201810210mia,det,TateGo00,rush_broken_tackles_per_rush,,,,,,
player,201810210mia,mia,GoreFr00,rush_att,10,,,,,
player,201810210mia,mia,GoreFr00,rush_yds,29,,,,,
player,201810210mia,mia,GoreFr00,rush_first_down,2,,,,,
player,201810210mia,mia,GoreFr00,rush_yds_before_contact,10,,,,,
player,201810210mia,mia,GoreFr00,rush_yds_bc_per_rush,1.0,,,,,
player,201810210mia,mia,GoreFr00,rush_yac,19,,,,,
player,201810210mia,mia,GoreFr00,rush_yac_per_rush,1.9,,,,,
player,201810210mia,mia,GoreFr00,rush_broken_tackles,2,,,,,
player,201810210mia,mia,GoreFr00,rush_broken_tackles_per_rush,5.0,,,,,
player,201810210mia,mia,DrakKe00,rush_att,6,,,,,
player,201810210mia,mia,DrakKe00,rush_yds,72,,,,,
player,201810210mia,mia,DrakKe00,rush_first_down,1,,,,,
player,201810210mia,mia,DrakKe00,rush_yds_before_contact,53,,,,,
player,201810210mia,mia,DrakKe00,rush_yds_bc_per_rush,8.8,,,,,
player,201810210mia,mia,DrakKe00,rush_yac,19,,,,,
player,201810210mia,mia,DrakKe00,rush_yac_per_rush,3.2,,,,,
player,201810210mia,mia,DrakKe00,rush_broken_tackles,0,,,,,
player,201810210mia,mia,DrakKe00,rush_broken_tackles_per_rush,,,,,,
player,201810210mia,mia,WilsAl02,rush_att,2,,,,,
player,201810210mia,mia,WilsAl02,rush_yds,4,,,,,
player,201810210mia,mia,WilsAl02,rush_first_down,1,,,,,
player,201810210mia,mia,WilsAl02,rush_yds_before_contact,-5,,,,,
player,201810210mia,mia,WilsAl02,rush_yds_bc_per_rush,-2.5,,,,,
player,201810210mia,mia,WilsAl02,rush_yac,9,,,,,
player,201810210mia,mia,WilsAl02,rush_yac_per_rush,4.5,,,,,
player,201810210mia,mia,WilsAl02,rush_broken_tackles,0,,,,,
player,201810210mia,mia,WilsAl02,rush_broken_tackles_per_rush,,,,,,
player,201810210mia,mia,OsweBr00,rush_att,1,,,,,
player,201810210mia,mia,OsweBr00,rush_yds,2,,,,,
player,201810210mia,mia,OsweBr00,rush_first_down,0,,,,,
player,201810210mia,mia,OsweBr00,rush_yds_before_contact,0,,,,,
player,201810210mia,mia,OsweBr00,rush_yds_bc_per_rush,0.0,,,,,
player,201810210mia,mia,OsweBr00,rush_yac,2,,,,,
player,201810210mia,mia,OsweBr00,rush_yac_per_rush,2.0,,,,,
player,201810210mia,mia,OsweBr00,rush_broken_tackles,0,,,,,
player,201810210mia,mia,OsweBr00,rush_broken_tackles_per_rush,,,,,,
player,201810210mia,det,TateGo00,targets,6,,,,,
player,201810210mia,det,TateGo00,rec,4,,,,,
player,201810210mia,det,TateGo00,rec_yds,36,,,,,
player,201810210mia,det,TateGo00,rec_first_down,1,,,,,
player,201810210mia,det,TateGo00,rec_air_yds,11,,,,,
player,201810210mia,det,TateGo00,rec_air_yds_per_rec,2.8,,,,,
player,201810210mia,det,TateGo00,rec_yac,25,,,,,
player,201810210mia,det,TateGo00,rec_yac_per_rec,6.3,,,,,
player,201810210mia,det,TateGo00,rec_broken_tackles,1,,,,,
player,201810210mia,det,TateGo00,rec_broken_tackles_per_rec,4.0,,,,,
player,201810210mia,det,TateGo00,rec_drops,1,,,,,
player,201810210mia,det,TateGo00,rec_drop_pct,16.7,,,,,
player,201810210mia,det,JoneMa02,targets,4,,,,,
player,201810210mia,det,JoneMa02,rec,3,,,,,
player,201810210mia,det,JoneMa02,rec_yds,29,,,,,
player,201810210mia,det,JoneMa02,rec_first_down,1,,,,,
player,201810210mia,det,JoneMa02,rec_air_yds,19,,,,,
player,201810210mia,det,JoneMa02,rec_air_yds_per_rec,6.3,,,,,
player,201810210mia,det,JoneMa02,rec_yac,10,,,,,
player,201810210mia,det,JoneMa02,rec_yac_per_rec,3.3,,,,,
player,201810210mia,det,JoneMa02,rec_broken_tackles,1,,,,,
player,201810210mia,det,JoneMa02,rec_broken_tackles_per_rec,3.0,,,,,
player,201810210mia,det,JoneMa02,rec_drops,0,,,,,
player,201810210mia,det,JoneMa02,rec_drop_pct,0.0,,,,,
player,201810210mia,det,RobeMi01,targets,3,,,,,
player,201810210mia,det,RobeMi01,rec,3,,,,,
player,201810210mia,det,RobeMi01,rec_yds,48,,,,,
player,201810210mia,det,RobeMi01,rec_first_down,3,,,,,
player,201810210mia,det,RobeMi01,rec_air_yds,36,,,,,
player,201810210mia,det,RobeMi01,rec_air_yds_per_rec,12.0,,,,,
player,201810210mia,det,RobeMi01,rec_yac,12,,,,,
player,201810210mia,det,RobeMi01,rec_yac_per_rec,4.0,,,,,
player,201810210mia,det,RobeMi01,rec_broken_tackles,0,,,,,
player,201810210mia,det,RobeMi01,rec_broken_tackles_per_rec,,,,,,
player,201810210mia,det,RobeMi01,rec_drops,0,,,,,
player,201810210mia,det,RobeMi01,rec_drop_pct,0.0,,,,,
player,201810210mia,det,WillLu00,targets,2,,,,,
player,201810210mia,det,WillLu00,rec,2,,,,,
player,201810210mia,det,WillLu00,rec_yds,8,,,,,
player,201810210mia,det,WillLu00,rec_first_down,1,,,,,
player,201810210mia,det,WillLu00,rec_air_yds,2,,,,,
player,201810210mia,det,WillLu00,rec_air_yds_per_rec,1.0,,,,,
player,201810210mia,det,WillLu00,rec_yac,6,,,,,
player,201810210mia,det,WillLu00,rec_yac_per_rec,3.0,,,,,
player,201810210mia,det,WillLu00,rec_broken_tackles,0,,,,,
player,201810210mia,det,WillLu00,rec_broken_tackles_per_rec,,,,,,
player,201810210mia,det,WillLu00,rec_drops,0,,,,,
player,201810210mia,det,WillLu00,rec_drop_pct,0.0,,,,,
player,201810210mia,det,GollKe00,targets,2,,,,,
player,201810210mia,det,GollKe00,rec,2,,,,,
player,201810210mia,det,GollKe00,rec_yds,37,,,,,
player,201810210mia,det,GollKe00,rec_first_down,2,,,,,
player,201810210mia,det,GollKe00,rec_air_yds,16,,,,,
player,201810210mia,det,GollKe00,rec_air_yds_per_rec,8.0,,,,,
player,201810210mia,det,GollKe00,rec_yac,21,,,,,
player,201810210mia,det,GollKe00,rec_yac_per_rec,10.5,,,,,
player,201810210mia,det,GollKe00,rec_broken_tackles,0,,,,,
player,201810210mia,det,GollKe00,rec_broken_tackles_per_rec,,,,,,
player,201810210mia,det,GollKe00,rec_drops,0,,,,,
player,201810210mia,det,GollKe00,rec_drop_pct,0.0,,,,,
player,201810210mia,det,JohnKe06,targets,3,,,,,
player,201810210mia,det,JohnKe06,rec,2,,,,,
player,201810210mia,det,JohnKe06,rec_yds,21,,,,,
player,201810210mia,det,JohnKe06,rec_first_down,1,,,,,
player,201810210mia,det,JohnKe06,rec_air_yds,-1,,,,,
player,201810210mia,det,JohnKe06,rec_air_yds_per_rec,-0.5,,,,,
player,201810210mia,det,JohnKe06,rec_yac,22,,,,,
player,201810210mia,det,JohnKe06,rec_yac_per_rec,11.0,,,,,
player,201810210mia,det,JohnKe06,rec_broken_tackles,1,,,,,
player,201810210mia,det,JohnKe06,rec_broken_tackles_per_rec,2.0,,,,,
player,201810210mia,det,JohnKe06,rec_drops,0,,,,,
player,201810210mia,det,JohnKe06,rec_drop_pct,0.0,,,,,
player,201810210mia,det,JoneT.00,targets,1,,,,,
player,201810210mia,det,JoneT.00,rec,1,,,,,
player,201810210mia,det,JoneT.00,rec_yds,26,,,,,
player,201810210mia,det,JoneT.00,rec_first_down,1,,,,,
player,201810210mia,det,JoneT.00,rec_air_yds,24,,,,,
player,201810210mia,det,JoneT.00,rec_air_yds_per_rec,24.0,,,,,
player,201810210mia,det,JoneT.00,rec_yac,2,,,,,
player,201810210mia,det,JoneT.00,rec_yac_per_rec,2.0,,,,,
player,201810210mia,det,JoneT.00,rec_broken_tackles,0,,,,,
player,201810210mia,det,JoneT.00,rec_broken_tackles_per_rec,,,,,,
player,201810210mia,det,JoneT.00,rec_drops,0,,,,,
player,201810210mia,det,JoneT.00,rec_drop_pct,0.0,,,,,
player,201810210mia,det,AbduAm00,targets,1,,,,,
player,201810210mia,det,AbduAm00,rec,1,,,,,
player,201810210mia,det,AbduAm00,rec_yds,12,,,,,
player,201810210mia,det,AbduAm00,rec_first_down,,,,,,
player,201810210mia,det,AbduAm00,rec_air_yds,-4,,,,,
player,201810210mia,det,AbduAm00,rec_air_yds_per_rec,-4.0,,,,,
player,201810210mia,det,AbduAm00,rec_yac,16,,,,,
player,201810210mia,det,AbduAm00,rec_yac_per_rec,16.0,,,,,
player,201810210mia,det,AbduAm00,rec_broken_tackles,0,,,,,
player,201810210mia,det,AbduAm00,rec_broken_tackles_per_rec,,,,,,
player,201810210mia,det,AbduAm00,rec_drops,0,,,,,
player,201810210mia,det,AbduAm00,rec_drop_pct,0.0,,,,,
player,201810210mia,mia,AmenDa00,targets,7,,,,,
player,201810210mia,mia,AmenDa00,rec,6,,,,,
player,201810210mia,mia,AmenDa00,rec_yds,84,,,,,
player,201810210mia,mia,AmenDa00,rec_first_down,5,,,,,
player,201810210mia,mia,AmenDa00,rec_air_yds,56,,,,,
player,201810210mia,mia,AmenDa00,rec_air_yds_per_rec,9.3,,,,,
player,201810210mia,mia,AmenDa00,rec_yac,28,,,,,
player,201810210mia,mia,AmenDa00,rec_yac_per_rec,4.7,,,,,
player,201810210mia,mia,AmenDa00,rec_broken_tackles,0,,,,,
player,201810210mia,mia,AmenDa00,rec_broken_tackles_per_rec,,,,,,
player,201810210mia,mia,AmenDa00,rec_drops,0,,,,,
player,201810210mia,mia,AmenDa00,rec_drop_pct,0.0,,,,,
player,201810210mia,mia,DrakKe00,targets,8,,,,,
player,201810210mia,mia,DrakKe00,rec,4,,,,,
player,201810210mia,mia,DrakKe00,rec_yds,15,,,,,
player,201810210mia,mia,DrakKe00,rec_first_down,0,,,,,
player,201810210mia,mia,DrakKe00,rec_air_yds,12,,,,,
player,201810210mia,mia,DrakKe00,rec_air_yds_per_rec,3.0,,,,,
player,201810210mia,mia,DrakKe00,rec_yac,3,,,,,
player,201810210mia,mia,DrakKe00,rec_yac_per_rec,0.8,,,,,
player,201810210mia,mia,DrakKe00,rec_broken_tackles,0,,,,,
player,201810210mia,mia,DrakKe00,rec_broken_tackles_per_rec,,,,,,
player,201810210mia,mia,DrakKe00,rec_drops,2,,,,,
player,201810210mia,mia,DrakKe00,rec_drop_pct,25.0,,,,,
player,201810210mia,mia,GesiMi00,targets,3,,,,,
player,201810210mia,mia,GesiMi00,rec,3,,,,,
player,201810210mia,mia,GesiMi00,rec_yds,44,,,,,
player,201810210mia,mia,GesiMi00,rec_first_down,2,,,,,
player,201810210mia,mia,GesiMi00,rec_air_yds,20,,,,,
player,201810210mia,mia,GesiMi00,rec_air_yds_per_rec,6.7,,,,,
player,201810210mia,mia,GesiMi00,rec_yac,24,,,,,
player,201810210mia,mia,GesiMi00,rec_yac_per_rec,8.0,,,,,
player,201810210mia,mia,GesiMi00,rec_broken_tackles,0,,,,,
player,201810210mia,mia,GesiMi00,rec_broken_tackles_per_rec,,,,,,
player,201810210mia,mia,GesiMi00,rec_drops,0,,,,,
player,201810210mia,mia,GesiMi00,rec_drop_pct,0.0,,,,,
player,201810210mia,mia,WilsAl02,targets,3,,,,,
player,201810210mia,mia,WilsAl02,rec,3,,,,,
player,201810210mia,mia,WilsAl02,rec_yds,32,,,,,
player,201810210mia,mia,WilsAl02,rec_first_down,1,,,,,
player,201810210mia,mia,WilsAl02,rec_air_yds,21,,,,,
player,201810210mia,mia,WilsAl02,rec_air_yds_per_rec,7.0,,,,,
player,201810210mia,mia,WilsAl02,rec_yac,11,,,,,
player,201810210mia,mia,WilsAl02,rec_yac_per_rec,3.7,,,,,
player,201810210mia,mia,WilsAl02,rec_broken_tackles,0,,,,,
player,201810210mia,mia,WilsAl02,rec_broken_tackles_per_rec,,,,,,
player,201810210mia,mia,WilsAl02,rec_drops,0,,,,,
player,201810210mia,mia,WilsAl02,rec_drop_pct,0.0,,,,,
player,201810210mia,mia,GranJa00,targets,2,,,,,
player,201810210mia,mia,GranJa00,rec,2,,,,,
player,201810210mia,mia,GranJa00,rec_yds,32,,,,,
player,201810210mia,mia,GranJa00,rec_first_down,2,,,,,
player,201810210mia,mia,GranJa00,rec_air_yds,31,,,,,
player,201810210mia,mia,GranJa00,rec_air_yds_per_rec,15.5,,,,,
player,201810210mia,mia,GranJa00,rec_yac,1,,,,,
player,201810210mia,mia,GranJa00,rec_yac_per_rec,0.5,,,,,
player,201810210mia,mia,GranJa00,rec_broken_tackles,0,,,,,
player,201810210mia,mia,GranJa00,rec_broken_tackles_per_rec,,,,,,
player,201810210mia,mia,GranJa00,rec_drops,0,,,,,
player,201810210mia,mia,GranJa00,rec_drop_pct,0.0,,,,,
player,201810210mia,mia,OLeaNi00,targets,3,,,,,
player,201810210mia,mia,OLeaNi00,rec,2,,,,,
player,201810210mia,mia,OLeaNi00,rec_yds,23,,,,,
player,201810210mia,mia,OLeaNi00,rec_first_down,1,,,,,
player,201810210mia,mia,OLeaNi00,rec_air_yds,10,,,,,
player,201810210mia,mia,OLeaNi00,rec_air_yds_per_rec,5.0,,,,,
player,201810210mia,mia,OLeaNi00,rec_yac,13,,,,,
player,201810210mia,mia,OLeaNi00,rec_yac_per_rec,6.5,,,,,
player,201810210mia,mia,OLeaNi00,rec_broken_tackles,0,,,,,
player,201810210mia,mia,OLeaNi00,rec_broken_tackles_per_rec,,,,,,
player,201810210mia,mia,OLeaNi00,rec_drops,0,,,,,
player,201810210mia,mia,OLeaNi00,rec_drop_pct,0.0,,,,,
player,201810210mia,mia,GoreFr00,targets,1,,,,,
player,201810210mia,mia,GoreFr00,rec,1,,,,,
player,201810210mia,mia,GoreFr00,rec_yds,4,,,,,
player,201810210mia,mia,GoreFr00,rec_first_down,0,,,,,
player,201810210mia,mia,GoreFr00,rec_air_yds,4,,,,,
player,201810210mia,mia,GoreFr00,rec_air_yds_per_rec,4.0,,,,,
player,201810210mia,mia,GoreFr00,rec_yac,0,,,,,
player,201810210mia,mia,GoreFr00,rec_yac_per_rec,0.0,,,,,
player,201810210mia,mia,GoreFr00,rec_broken_tackles,0,,,,,
player,201810210mia,mia,GoreFr00,rec_broken_tackles_per_rec,,,,,,
player,201810210mia,mia,GoreFr00,rec_drops,0,,,,,
player,201810210mia,mia,GoreFr00,rec_drop_pct,0.0,,,,,
player,201810210mia,mia,StilKe00,targets,3,,,,,
player,201810210mia,mia,StilKe00,rec,1,,,,,
player,201810210mia,mia,StilKe00,rec_yds,5,,,,,
player,201810210mia,mia,StilKe00,rec_first_down,1,,,,,
player,201810210mia,mia,StilKe00,rec_air_yds,5,,,,,
player,201810210mia,mia,StilKe00,rec_air_yds_per_rec,5.0,,,,,
player,201810210mia,mia,StilKe00,rec_yac,0,,,,,
player,201810210mia,mia,StilKe00,rec_yac_per_rec,0.0,,,,,
player,201810210mia,mia,StilKe00,rec_broken_tackles,0,,,,,
player,201810210mia,mia,StilKe00,rec_broken_tackles_per_rec,,,,,,
player,201810210mia,mia,StilKe00,rec_drops,0,,,,,
player,201810210mia,mia,StilKe00,rec_drop_pct,0.0,,,,,
player,201810210mia,mia,JameJa01,pos,T,,,,,
player,201810210mia,mia,JameJa01,offense,56,,,,,
player,201810210mia,mia,JameJa01,off_pct,100%,,,,,
player,201810210mia,mia,JameJa01,defense,0,,,,,
player,201810210mia,mia,JameJa01,def_pct,0%,,,,,
player,201810210mia,mia,JameJa01,special_teams,4,,,,,
player,201810210mia,mia,JameJa01,st_pct,15%,,,,,
player,201810210mia,mia,TunsLa00,pos,T,,,,,
player,201810210mia,mia,TunsLa00,offense,56,,,,,
player,201810210mia,mia,TunsLa00,off_pct,100%,,,,,
player,201810210mia,mia,TunsLa00,defense,0,,,,,
player,201810210mia,mia,TunsLa00,def_pct,0%,,,,,
player,201810210mia,mia,TunsLa00,special_teams,4,,,,,
player,201810210mia,mia,TunsLa00,st_pct,15%,,,,,
player,201810210mia,mia,DaviJe00,pos,G,,,,,
player,201810210mia,mia,DaviJe00,offense,56,,,,,
player,201810210mia,mia,DaviJe00,off_pct,100%,,,,,
player,201810210mia,mia,DaviJe00,defense,0,,,,,
player,201810210mia,mia,DaviJe00,def_pct,0%,,,,,
player,201810210mia,mia,DaviJe00,special_teams,4,,,,,
player,201810210mia,mia,DaviJe00,st_pct,15%,,,,,
player,201810210mia,mia,SwanTr00,pos,C,,,,,
player,201810210mia,mia,SwanTr00,offense,56,,,,,
player,201810210mia,mia,SwanTr00,off_pct,100%,,,,,
player,201810210mia,mia,SwanTr00,defense,0,,,,,
player,201810210mia,mia,SwanTr00,def_pct,0%,,,,,
player,201810210mia,mia,SwanTr00,special_teams,1,,,,,
player,201810210mia,mia,SwanTr00,st_pct,4%,,,,,
player,201810210mia,mia,OsweBr00,pos,QB,,,,,
player,201810210mia,mia,OsweBr00,offense,56,,,,,
player,201810210mia,mia,OsweBr00,off_pct,100%,,,,,
player,201810210mia,mia,OsweBr00,defense,0,,,,,
player,201810210mia,mia,OsweBr00,def_pct,0%,,,,,
player,201810210mia,mia,OsweBr00,special_teams,0,,,,,
player,201810210mia,mia,OsweBr00,st_pct,0%,,,,,
player,201810210mia,mia,AmenDa00,pos,WR,,,,,
player,201810210mia,mia,AmenDa00,offense,55,,,,,
player,201810210mia,mia,AmenDa00,off_pct,98%,,,,,
player,201810210mia,mia,AmenDa00,defense,0,,,,,
player,201810210mia,mia,AmenDa00,def_pct,0%,,,,,
player,201810210mia,mia,AmenDa00,special_teams,0,,,,,
player,201810210mia,mia,AmenDa00,st_pct,0%,,,,,
player,201810210mia,mia,LarsTe20,pos,G,,,,,
player,201810210mia,mia,LarsTe20,offense,53,,,,,
player,201810210mia,mia,LarsTe20,off_pct,95%,,,,,
player,201810210mia,mia,LarsTe20,defense,0,,,,,
player,201810210mia,mia,LarsTe20,def_pct,0%,,,,,
player,201810210mia,mia,LarsTe20,special_teams,3,,,,,
player,201810210mia,mia,LarsTe20,st_pct,11%,,,,,
player,201810210mia,mia,StilKe00,pos,WR,,,,,
player,201810210mia,mia,StilKe00,offense,49,,,,,
player,201810210mia,mia,StilKe00,off_pct,88%,,,,,
player,201810210mia,mia,StilKe00,defense,0,,,,,
player,201810210mia,mia,StilKe00,def_pct,0%,,,,,
player,201810210mia,mia,StilKe00,special_teams,0,,,,,
player,201810210mia,mia,StilKe00,st_pct,0%,,,,,
player,201810210mia,mia,GranJa00,pos,WR,,,,,
player,201810210mia,mia,GranJa00,offense,39,,,,,
player,201810210mia,mia,GranJa00,off_pct,70%,,,,,
player,201810210mia,mia,GranJa00,defense,0,,,,,
player,201810210mia,mia,GranJa00,def_pct,0%,,,,,
player,201810210mia,mia,GranJa00,special_teams,9,,,,,
player,201810210mia,mia,GranJa00,st_pct,33%,,,,,
player,201810210mia,mia,OLeaNi00,pos,TE,,,,,
player,201810210mia,mia,OLeaNi00,offense,39,,,,,
player,201810210mia,mia,OLeaNi00,off_pct,70%,,,,,
player,201810210mia,mia,OLeaNi00,defense,0,,,,,
player,201810210mia,mia,OLeaNi00,def_pct,0%,,,,,
player,201810210mia,mia,OLeaNi00,special_teams,8,,,,,
player,201810210mia,mia,OLeaNi00,st_pct,30%,,,,,
player,201810210mia,mia,DrakKe00,pos,RB,,,,,
player,201810210mia,mia,DrakKe00,offense,36,,,,,
player,201810210mia,mia,DrakKe00,off_pct,64%,,,,,
player,201810210mia,mia,DrakKe00,defense,0,,,,,
player,201810210mia,mia,DrakKe00,def_pct,0%,,,,,
player,201810210mia,mia,DrakKe00,special_teams,0,,,,,
player,201810210mia,mia,DrakKe00,st_pct,0%,,,,,
player,201810210mia,mia,GoreFr00,pos,RB,,,,,
player,201810210mia,mia,GoreFr00,offense,25,,,,,
