game,2018,6,20181014,201810140min,crd,"Arizona Cardinals",17,min,"Minnesota Vikings",27
player,201810140min,min,HughMi00,def_int_long,0,,,,,
player,201810140min,min,HughMi00,pass_defended,0,,,,,
player,201810140min,min,HughMi00,sacks,0.0,,,,,
player,201810140min,min,HughMi00,tackles_combined,1,,,,,
player,201810140min,min,HughMi00,tackles_solo,1,,,,,
player,201810140min,min,HughMi00,tackles_assists,0,,,,,
player,201810140min,min,HughMi00,tackles_loss,0,,,,,
player,201810140min,min,HughMi00,qb_hits,0,,,,,
player,201810140min,min,HughMi00,fumbles_rec,0,,,,,
player,201810140min,min,HughMi00,fumbles_rec_yds,0,,,,,
player,201810140min,min,HughMi00,fumbles_rec_td,0,,,,,
player,201810140min,min,HughMi00,fumbles_forced,0,,,,,
player,201810140min,min,JohnJa09,def_int,0,,,,,
player,201810140min,min,JohnJa09,def_int_yds,0,,,,,
player,201810140min,min,JohnJa09,def_int_td,0,,,,,
player,201810140min,min,JohnJa09,def_int_long,0,,,,,
player,201810140min,min,JohnJa09,pass_defended,0,,,,,
player,201810140min,min,JohnJa09,sacks,0.0,,,,,
player,201810140min,min,JohnJa09,tackles_combined,1,,,,,
player,201810140min,min,JohnJa09,tackles_solo,0,,,,,
player,201810140min,min,JohnJa09,tackles_assists,1,,,,,
player,201810140min,min,JohnJa09,tackles_loss,0,,,,,
player,201810140min,min,JohnJa09,qb_hits,0,,,,,
player,201810140min,min,JohnJa09,fumbles_rec,0,,,,,
player,201810140min,min,JohnJa09,fumbles_rec_yds,0,,,,,
player,201810140min,min,JohnJa09,fumbles_rec_td,0,,,,,
player,201810140min,min,JohnJa09,fumbles_forced,0,,,,,
player,201810140min,min,WilsEr00,def_int,0,,,,,
player,201810140min,min,WilsEr00,def_int_yds,0,,,,,
player,201810140min,min,WilsEr00,def_int_td,0,,,,,
player,201810140min,min,WilsEr00,def_int_long,0,,,,,
player,201810140min,min,WilsEr00,pass_defended,0,,,,,
player,201810140min,min,WilsEr00,sacks,0.0,,,,,
player,201810140min,min,WilsEr00,tackles_combined,1,,,,,
player,201810140min,min,WilsEr00,tackles_solo,1,,,,,
player,201810140min,min,WilsEr00,tackles_assists,0,,,,,
player,201810140min,min,WilsEr00,tackles_loss,0,,,,,
player,201810140min,min,WilsEr00,qb_hits,0,,,,,
player,201810140min,min,WilsEr00,fumbles_rec,0,,,,,
player,201810140min,min,WilsEr00,fumbles_rec_yds,0,,,,,
player,201810140min,min,WilsEr00,fumbles_rec_td,0,,,,,
player,201810140min,min,WilsEr00,fumbles_forced,0,,,,,
player,201810140min,min,JohnTo01,def_int,0,,,,,
player,201810140min,min,JohnTo01,def_int_yds,0,,,,,
player,201810140min,min,JohnTo01,def_int_td,0,,,,,
player,201810140min,min,JohnTo01,def_int_long,0,,,,,
player,201810140min,min,JohnTo01,pass_defended,0,,,,,
player,201810140min,min,JohnTo01,sacks,0.0,,,,,
player,201810140min,min,JohnTo01,tackles_combined,0,,,,,
player,201810140min,min,JohnTo01,tackles_solo,0,,,,,
player,201810140min,min,JohnTo01,tackles_assists,0,,,,,
player,201810140min,min,JohnTo01,tackles_loss,0,,,,,
player,201810140min,min,JohnTo01,qb_hits,0,,,,,
player,201810140min,min,JohnTo01,fumbles_rec,1,,,,,
player,201810140min,min,JohnTo01,fumbles_rec_yds,0,,,,,
player,201810140min,min,JohnTo01,fumbles_rec_td,0,,,,,
player,201810140min,min,JohnTo01,fumbles_forced,0,,,,,
player,201810140min,crd,KirkCh01,kick_ret,0,,,,,
player,201810140min,crd,KirkCh01,kick_ret_yds,0,,,,,
player,201810140min,crd,KirkCh01,kick_ret_yds_per_ret,,,,,,
player,201810140min,crd,KirkCh01,kick_ret_td,0,,,,,
player,201810140min,crd,KirkCh01,kick_ret_long,0,,,,,
player,201810140min,crd,KirkCh01,punt_ret,3,,,,,
player,201810140min,crd,KirkCh01,punt_ret_yds,17,,,,,
player,201810140min,crd,KirkCh01,punt_ret_yds_per_ret,5.7,,,,,
player,201810140min,crd,KirkCh01,punt_ret_td,0,,,,,
player,201810140min,crd,KirkCh01,punt_ret_long,10,,,,,
player,201810140min,crd,WillBr07,kick_ret,3,,,,,
player,201810140min,crd,WillBr07,kick_ret_yds,60,,,,,
player,201810140min,crd,WillBr07,kick_ret_yds_per_ret,20.0,,,,,
player,201810140min,crd,WillBr07,kick_ret_td,0,,,,,
player,201810140min,crd,WillBr07,kick_ret_long,27,,,,,
player,201810140min,crd,WillBr07,punt_ret,0,,,,,
player,201810140min,crd,WillBr07,punt_ret_yds,0,,,,,
player,201810140min,crd,WillBr07,punt_ret_yds_per_ret,,,,,,
player,201810140min,crd,WillBr07,punt_ret_td,0,,,,,
player,201810140min,crd,WillBr07,punt_ret_long,0,,,,,
player,201810140min,min,SherMa20,kick_ret,1,,,,,
player,201810140min,min,SherMa20,kick_ret_yds,17,,,,,
player,201810140min,min,SherMa20,kick_ret_yds_per_ret,17.0,,,,,
player,201810140min,min,SherMa20,kick_ret_td,0,,,,,
player,201810140min,min,SherMa20,kick_ret_long,17,,,,,
player,201810140min,min,SherMa20,punt_ret,3,,,,,
player,201810140min,min,SherMa20,punt_ret_yds,26,,,,,
player,201810140min,min,SherMa20,punt_ret_yds_per_ret,8.7,,,,,
player,201810140min,min,SherMa20,punt_ret_td,0,,,,,
player,201810140min,min,SherMa20,punt_ret_long,20,,,,,
player,201810140min,crd,dawsophi01,xpm,2,,,,,
player,201810140min,crd,dawsophi01,xpa,2,,,,,
player,201810140min,crd,dawsophi01,fgm,1,,,,,
player,201810140min,crd,dawsophi01,fga,1,,,,,
player,201810140min,crd,dawsophi01,punt,0,,,,,
player,201810140min,crd,dawsophi01,punt_yds,0,,,,,
player,201810140min,crd,dawsophi01,punt_yds_per_punt,,,,,,
player,201810140min,crd,dawsophi01,punt_long,0,,,,,
player,201810140min,crd,LeexAn20,xpm,,,,,,
player,201810140min,crd,LeexAn20,xpa,,,,,,
player,201810140min,crd,LeexAn20,fgm,,,,,,
player,201810140min,crd,LeexAn20,fga,,,,,,
player,201810140min,crd,LeexAn20,punt,6,,,,,
player,201810140min,crd,LeexAn20,punt_yds,288,,,,,
player,201810140min,crd,LeexAn20,punt_yds_per_punt,48.0,,,,,
player,201810140min,crd,LeexAn20,punt_long,61,,,,,
player,201810140min,min,BailDa00,xpm,3,,,,,
player,201810140min,min,BailDa00,xpa,3,,,,,
player,201810140min,min,BailDa00,fgm,2,,,,,
player,201810140min,min,BailDa00,fga,2,,,,,
player,201810140min,min,BailDa00,punt,0,,,,,
player,201810140min,min,BailDa00,punt_yds,0,,,,,
player,201810140min,min,BailDa00,punt_yds_per_punt,,,,,,
player,201810140min,min,BailDa00,punt_long,0,,,,,
player,201810140min,min,WileMa01,xpm,,,,,,
player,201810140min,min,WileMa01,xpa,,,,,,
player,201810140min,min,WileMa01,fgm,,,,,,
player,201810140min,min,WileMa01,fga,,,,,,
player,201810140min,min,WileMa01,punt,5,,,,,
player,201810140min,min,WileMa01,punt_yds,225,,,,,
player,201810140min,min,WileMa01,punt_yds_per_punt,45.0,,,,,
player,201810140min,min,WileMa01,punt_long,51,,,,,
player,201810140min,crd,RoseJo01,pass_cmp,21,,,,,
player,201810140min,crd,RoseJo01,pass_att,31,,,,,
player,201810140min,crd,RoseJo01,pass_yds,240,,,,,
player,201810140min,crd,RoseJo01,pass_first_down,9,,,,,
player,201810140min,crd,RoseJo01,pass_air_yds,140,,,,,
player,201810140min,crd,RoseJo01,pass_air_yds_per_cmp,6.7,,,,,
player,201810140min,crd,RoseJo01,pass_air_yds_per_att,4.5,,,,,
player,201810140min,crd,RoseJo01,pass_tgt_yds_per_att,6.7,,,,,
player,201810140min,crd,RoseJo01,pass_yac,100,,,,,
player,201810140min,crd,RoseJo01,pass_yac_per_cmp,4.8,,,,,
player,201810140min,crd,RoseJo01,pass_drops,1,,,,,
player,201810140min,crd,RoseJo01,pass_drop_pct,3.2,,,,,
player,201810140min,crd,RoseJo01,pass_poor_throws,4,,,,,
player,201810140min,crd,RoseJo01,pass_poor_throw_pct,12.9,,,,,
player,201810140min,crd,RoseJo01,pass_blitzed,11,,,,,
player,201810140min,crd,RoseJo01,pass_hurried,3,,,,,
player,201810140min,crd,RoseJo01,pass_hits,2,,,,,
player,201810140min,crd,RoseJo01,rush_scrambles,0,,,,,
player,201810140min,crd,RoseJo01,rush_scrambles_yds_per_att,,,,,,
player,201810140min,min,CousKi00,pass_cmp,24,,,,,
player,201810140min,min,CousKi00,pass_att,34,,,,,
player,201810140min,min,CousKi00,pass_yds,233,,,,,
player,201810140min,min,CousKi00,pass_first_down,12,,,,,
player,201810140min,min,CousKi00,pass_air_yds,141,,,,,
player,201810140min,min,CousKi00,pass_air_yds_per_cmp,5.9,,,,,
player,201810140min,min,CousKi00,pass_air_yds_per_att,4.1,,,,,
player,201810140min,min,CousKi00,pass_tgt_yds_per_att,4.7,,,,,
player,201810140min,min,CousKi00,pass_yac,92,,,,,
player,201810140min,min,CousKi00,pass_yac_per_cmp,3.8,,,,,
player,201810140min,min,CousKi00,pass_drops,1,,,,,
player,201810140min,min,CousKi00,pass_drop_pct,2.9,,,,,
player,201810140min,min,CousKi00,pass_poor_throws,1,,,,,
player,201810140min,min,CousKi00,pass_poor_throw_pct,2.9,,,,,
player,201810140min,min,CousKi00,pass_blitzed,10,,,,,
player,201810140min,min,CousKi00,pass_hurried,6,,,,,
player,201810140min,min,CousKi00,pass_hits,1,,,,,
player,201810140min,min,CousKi00,rush_scrambles,1,,,,,
player,201810140min,min,CousKi00,rush_scrambles_yds_per_att,5.0,,,,,
player,201810140min,crd,JohnDa08,rush_att,18,,,,,
player,201810140min,crd,JohnDa08,rush_yds,54,,,,,
player,201810140min,crd,JohnDa08,rush_first_down,4,,,,,
player,201810140min,crd,JohnDa08,rush_yds_before_contact,28,,,,,
player,201810140min,crd,JohnDa08,rush_yds_bc_per_rush,1.6,,,,,
player,201810140min,crd,JohnDa08,rush_yac,26,,,,,
player,201810140min,crd,JohnDa08,rush_yac_per_rush,1.4,,,,,
player,201810140min,crd,JohnDa08,rush_broken_tackles,1,,,,,
player,201810140min,crd,JohnDa08,rush_broken_tackles_per_rush,18.0,,,,,
player,201810140min,crd,ColeDe00,rush_att,1,,,,,
player,201810140min,crd,ColeDe00,rush_yds,2,,,,,
player,201810140min,crd,ColeDe00,rush_first_down,,,,,,
player,201810140min,crd,ColeDe00,rush_yds_before_contact,0,,,,,
player,201810140min,crd,ColeDe00,rush_yds_bc_per_rush,0.0,,,,,
player,201810140min,crd,ColeDe00,rush_yac,2,,,,,
player,201810140min,crd,ColeDe00,rush_yac_per_rush,2.0,,,,,
player,201810140min,crd,ColeDe00,rush_broken_tackles,0,,,,,
player,201810140min,crd,ColeDe00,rush_broken_tackles_per_rush,,,,,,
player,201810140min,crd,EdmoCh00,rush_att,1,,,,,
player,201810140min,crd,EdmoCh00,rush_yds,4,,,,,
player,201810140min,crd,EdmoCh00,rush_first_down,1,,,,,
player,201810140min,crd,EdmoCh00,rush_yds_before_contact,3,,,,,
player,201810140min,crd,EdmoCh00,rush_yds_bc_per_rush,3.0,,,,,
player,201810140min,crd,EdmoCh00,rush_yac,1,,,,,
player,201810140min,crd,EdmoCh00,rush_yac_per_rush,1.0,,,,,
player,201810140min,crd,EdmoCh00,rush_broken_tackles,0,,,,,
player,201810140min,crd,EdmoCh00,rush_broken_tackles_per_rush,,,,,,
player,201810140min,min,MurrLa00,rush_att,24,,,,,
player,201810140min,min,MurrLa00,rush_yds,155,,,,,
player,201810140min,min,MurrLa00,rush_first_down,4,,,,,
player,201810140min,min,MurrLa00,rush_yds_before_contact,60,,,,,
player,201810140min,min,MurrLa00,rush_yds_bc_per_rush,2.5,,,,,
player,201810140min,min,MurrLa00,rush_yac,95,,,,,
player,201810140min,min,MurrLa00,rush_yac_per_rush,4.0,,,,,
player,201810140min,min,MurrLa00,rush_broken_tackles,2,,,,,
player,201810140min,min,MurrLa00,rush_broken_tackles_per_rush,12.0,,,,,
player,201810140min,min,CousKi00,rush_att,4,,,,,
player,201810140min,min,CousKi00,rush_yds,14,,,,,
player,201810140min,min,CousKi00,rush_first_down,2,,,,,
player,201810140min,min,CousKi00,rush_yds_before_contact,13,,,,,
player,201810140min,min,CousKi00,rush_yds_bc_per_rush,3.3,,,,,
player,201810140min,min,CousKi00,rush_yac,1,,,,,
player,201810140min,min,CousKi00,rush_yac_per_rush,0.3,,,,,
player,201810140min,min,CousKi00,rush_broken_tackles,0,,,,,
player,201810140min,min,CousKi00,rush_broken_tackles_per_rush,,,,,,
player,201810140min,min,BoonMi00,rush_att,1,,,,,
player,201810140min,min,BoonMi00,rush_yds,20,,,,,
player,201810140min,min,BoonMi00,rush_first_down,1,,,,,
player,201810140min,min,BoonMi00,rush_yds_before_contact,18,,,,,
player,201810140min,min,BoonMi00,rush_yds_bc_per_rush,18.0,,,,,
player,201810140min,min,BoonMi00,rush_yac,2,,,,,
player,201810140min,min,BoonMi00,rush_yac_per_rush,2.0,,,,,
player,201810140min,min,BoonMi00,rush_broken_tackles,0,,,,,
player,201810140min,min,BoonMi00,rush_broken_tackles_per_rush,,,,,,
player,201810140min,min,DiggSt00,rush_att,1,,,,,
player,201810140min,min,DiggSt00,rush_yds,9,,,,,
player,201810140min,min,DiggSt00,rush_first_down,1,,,,,
player,201810140min,min,DiggSt00,rush_yds_before_contact,7,,,,,
player,201810140min,min,DiggSt00,rush_yds_bc_per_rush,7.0,,,,,
player,201810140min,min,DiggSt00,rush_yac,2,,,,,
player,201810140min,min,DiggSt00,rush_yac_per_rush,2.0,,,,,
player,201810140min,min,DiggSt00,rush_broken_tackles,0,,,,,
player,201810140min,min,DiggSt00,rush_broken_tackles_per_rush,,,,,,
player,201810140min,min,HamxC.00,rush_att,1,,,,,
player,201810140min,min,HamxC.00,rush_yds,1,,,,,
player,201810140min,min,HamxC.00,rush_first_down,,,,,,
player,201810140min,min,HamxC.00,rush_yds_before_contact,1,,,,,
player,201810140min,min,HamxC.00,rush_yds_bc_per_rush,1.0,,,,,
player,201810140min,min,HamxC.00,rush_yac,0,,,,,
player,201810140min,min,HamxC.00,rush_yac_per_rush,0.0,,,,,
player,201810140min,min,HamxC.00,rush_broken_tackles,0,,,,,
player,201810140min,min,HamxC.00,rush_broken_tackles_per_rush,,,,,,
player,201810140min,min,ThomRo05,rush_att,1,,,,,
player,201810140min,min,ThomRo05,rush_yds,-4,,,,,
player,201810140min,min,ThomRo05,rush_first_down,,,,,,
player,201810140min,min,ThomRo05,rush_yds_before_contact,-4,,,,,
player,201810140min,min,ThomRo05,rush_yds_bc_per_rush,-4.0,,,,,
player,201810140min,min,ThomRo05,rush_yac,0,,,,,
player,201810140min,min,ThomRo05,rush_yac_per_rush,0.0,,,,,
player,201810140min,min,ThomRo05,rush_broken_tackles,0,,,,,
player,201810140min,min,ThomRo05,rush_broken_tackles_per_rush,,,,,,
player,201810140min,crd,KirkCh01,targets,7,,,,,
player,201810140min,crd,KirkCh01,rec,6,,,,,
player,201810140min,crd,KirkCh01,rec_yds,77,,,,,
player,201810140min,crd,KirkCh01,rec_first_down,3,,,,,
player,201810140min,crd,KirkCh01,rec_air_yds,53,,,,,
player,201810140min,crd,KirkCh01,rec_air_yds_per_rec,8.8,,,,,
player,201810140min,crd,KirkCh01,rec_yac,24,,,,,
player,201810140min,crd,KirkCh01,rec_yac_per_rec,4.0,,,,,
player,201810140min,crd,KirkCh01,rec_broken_tackles,0,,,,,
player,201810140min,crd,KirkCh01,rec_broken_tackles_per_rec,,,,,,
player,201810140min,crd,KirkCh01,rec_drops,0,,,,,
player,201810140min,crd,KirkCh01,rec_drop_pct,0.0,,,,,
player,201810140min,crd,SealRi00,targets,6,,,,,
player,201810140min,crd,SealRi00,rec,5,,,,,
player,201810140min,crd,SealRi00,rec_yds,69,,,,,
player,201810140min,crd,SealRi00,rec_first_down,2,,,,,
player,201810140min,crd,SealRi00,rec_air_yds,60,,,,,
player,201810140min,crd,SealRi00,rec_air_yds_per_rec,12.0,,,,,
player,201810140min,crd,SealRi00,rec_yac,9,,,,,
player,201810140min,crd,SealRi00,rec_yac_per_rec,1.8,,,,,
player,201810140min,crd,SealRi00,rec_broken_tackles,0,,,,,
player,201810140min,crd,SealRi00,rec_broken_tackles_per_rec,,,,,,
player,201810140min,crd,SealRi00,rec_drops,0,,,,,
player,201810140min,crd,SealRi00,rec_drop_pct,0.0,,,,,
player,201810140min,crd,FitzLa00,targets,8,,,,,
player,201810140min,crd,FitzLa00,rec,5,,,,,
player,201810140min,crd,FitzLa00,rec_yds,39,,,,,
player,201810140min,crd,FitzLa00,rec_first_down,2,,,,,
player,201810140min,crd,FitzLa00,rec_air_yds,29,,,,,
player,201810140min,crd,FitzLa00,rec_air_yds_per_rec,5.8,,,,,
player,201810140min,crd,FitzLa00,rec_yac,10,,,,,
player,201810140min,crd,FitzLa00,rec_yac_per_rec,2.0,,,,,
player,201810140min,crd,FitzLa00,rec_broken_tackles,0,,,,,
player,201810140min,crd,FitzLa00,rec_broken_tackles_per_rec,,,,,,
player,201810140min,crd,FitzLa00,rec_drops,0,,,,,
player,201810140min,crd,FitzLa00,rec_drop_pct,0.0,,,,,
player,201810140min,crd,JohnDa08,targets,5,,,,,
player,201810140min,crd,JohnDa08,rec,2,,,,,
player,201810140min,crd,JohnDa08,rec_yds,15,,,,,
player,201810140min,crd,JohnDa08,rec_first_down,1,,,,,
player,201810140min,crd,JohnDa08,rec_air_yds,-2,,,,,
player,201810140min,crd,JohnDa08,rec_air_yds_per_rec,-1.0,,,,,
player,201810140min,crd,JohnDa08,rec_yac,17,,,,,
player,201810140min,crd,JohnDa08,rec_yac_per_rec,8.5,,,,,
player,201810140min,crd,JohnDa08,rec_broken_tackles,0,,,,,
player,201810140min,crd,JohnDa08,rec_broken_tackles_per_rec,,,,,,
player,201810140min,crd,JohnDa08,rec_drops,1,,,,,
player,201810140min,crd,JohnDa08,rec_drop_pct,20.0,,,,,
player,201810140min,crd,NelsJJ00,targets,2,,,,,
player,201810140min,crd,NelsJJ00,rec,1,,,,,
player,201810140min,crd,NelsJJ00,rec_yds,9,,,,,
player,201810140min,crd,NelsJJ00,rec_first_down,,,,,,
player,201810140min,crd,NelsJJ00,rec_air_yds,-2,,,,,
player,201810140min,crd,NelsJJ00,rec_air_yds_per_rec,-2.0,,,,,
player,201810140min,crd,NelsJJ00,rec_yac,11,,,,,
player,201810140min,crd,NelsJJ00,rec_yac_per_rec,11.0,,,,,
player,201810140min,crd,NelsJJ00,rec_broken_tackles,0,,,,,
player,201810140min,crd,NelsJJ00,rec_broken_tackles_per_rec,,,,,,
player,201810140min,crd,NelsJJ00,rec_drops,0,,,,,
player,201810140min,crd,NelsJJ00,rec_drop_pct,0.0,,,,,
player,201810140min,crd,WillCh05,targets,2,,,,,
player,201810140min,crd,WillCh05,rec,1,,,,,
player,201810140min,crd,WillCh05,rec_yds,5,,,,,
player,201810140min,crd,WillCh05,rec_first_down,,,,,,
player,201810140min,crd,WillCh05,rec_air_yds,5,,,,,
player,201810140min,crd,WillCh05,rec_air_yds_per_rec,5.0,,,,,
player,201810140min,crd,WillCh05,rec_yac,0,,,,,
player,201810140min,crd,WillCh05,rec_yac_per_rec,0.0,,,,,
player,201810140min,crd,WillCh05,rec_broken_tackles,0,,,,,
player,201810140min,crd,WillCh05,rec_broken_tackles_per_rec,,,,,,
player,201810140min,crd,WillCh05,rec_drops,0,,,,,
player,201810140min,crd,WillCh05,rec_drop_pct,0.0,,,,,
player,201810140min,crd,GresJe00,targets,1,,,,,
player,201810140min,crd,GresJe00,rec,1,,,,,
player,201810140min,crd,GresJe00,rec_yds,26,,,,,
player,201810140min,crd,GresJe00,rec_first_down,1,,,,,
player,201810140min,crd,GresJe00,rec_air_yds,-3,,,,,
player,201810140min,crd,GresJe00,rec_air_yds_per_rec,-3.0,,,,,
player,201810140min,crd,GresJe00,rec_yac,29,,,,,
player,201810140min,crd,GresJe00,rec_yac_per_rec,29.0,,,,,
player,201810140min,crd,GresJe00,rec_broken_tackles,1,,,,,
player,201810140min,crd,GresJe00,rec_broken_tackles_per_rec,1.0,,,,,
player,201810140min,crd,GresJe00,rec_drops,0,,,,,
player,201810140min,crd,GresJe00,rec_drop_pct,0.0,,,,,
player,201810140min,min,ThieAd00,targets,13,,,,,
player,201810140min,min,ThieAd00,rec,11,,,,,
player,201810140min,min,ThieAd00,rec_yds,123,,,,,
player,201810140min,min,ThieAd00,rec_first_down,7,,,,,
player,201810140min,min,ThieAd00,rec_air_yds,89,,,,,
player,201810140min,min,ThieAd00,rec_air_yds_per_rec,8.1,,,,,
player,201810140min,min,ThieAd00,rec_yac,34,,,,,
player,201810140min,min,ThieAd00,rec_yac_per_rec,3.1,,,,,
player,201810140min,min,ThieAd00,rec_broken_tackles,0,,,,,
player,201810140min,min,ThieAd00,rec_broken_tackles_per_rec,,,,,,
player,201810140min,min,ThieAd00,rec_drops,0,,,,,
player,201810140min,min,ThieAd00,rec_drop_pct,0.0,,,,,
player,201810140min,min,TreaLa00,targets,4,,,,,
player,201810140min,min,TreaLa00,rec,4,,,,,
player,201810140min,min,TreaLa00,rec_yds,38,,,,,
player,201810140min,min,TreaLa00,rec_first_down,2,,,,,
player,201810140min,min,TreaLa00,rec_air_yds,14,,,,,
player,201810140min,min,TreaLa00,rec_air_yds_per_rec,3.5,,,,,
player,201810140min,min,TreaLa00,rec_yac,24,,,,,
player,201810140min,min,TreaLa00,rec_yac_per_rec,6.0,,,,,
player,201810140min,min,TreaLa00,rec_broken_tackles,1,,,,,
player,201810140min,min,TreaLa00,rec_broken_tackles_per_rec,4.0,,,,,
player,201810140min,min,TreaLa00,rec_drops,0,,,,,
player,201810140min,min,TreaLa00,rec_drop_pct,0.0,,,,,
player,201810140min,min,RudoKy00,targets,5,,,,,
player,201810140min,min,RudoKy00,rec,4,,,,,
player,201810140min,min,RudoKy00,rec_yds,37,,,,,
player,201810140min,min,RudoKy00,rec_first_down,1,,,,,
player,201810140min,min,RudoKy00,rec_air_yds,16,,,,,
player,201810140min,min,RudoKy00,rec_air_yds_per_rec,4.0,,,,,
player,201810140min,min,RudoKy00,rec_yac,21,,,,,
player,201810140min,min,RudoKy00,rec_yac_per_rec,5.3,,,,,
player,201810140min,min,RudoKy00,rec_broken_tackles,0,,,,,
player,201810140min,min,RudoKy00,rec_broken_tackles_per_rec,,,,,,
player,201810140min,min,RudoKy00,rec_drops,0,,,,,
player,201810140min,min,RudoKy00,rec_drop_pct,0.0,,,,,
player,201810140min,min,DiggSt00,targets,4,,,,,
player,201810140min,min,DiggSt00,rec,3,,,,,
player,201810140min,min,DiggSt00,rec_yds,33,,,,,
player,201810140min,min,DiggSt00,rec_first_down,2,,,,,
player,201810140min,min,DiggSt00,rec_air_yds,26,,,,,
player,201810140min,min,DiggSt00,rec_air_yds_per_rec,8.7,,,,,
player,201810140min,min,DiggSt00,rec_yac,7,,,,,
player,201810140min,min,DiggSt00,rec_yac_per_rec,2.3,,,,,
player,201810140min,min,DiggSt00,rec_broken_tackles,0,,,,,
player,201810140min,min,DiggSt00,rec_broken_tackles_per_rec,,,,,,
player,201810140min,min,DiggSt00,rec_drops,0,,,,,
player,201810140min,min,DiggSt00,rec_drop_pct,0.0,,,,,
player,201810140min,min,MurrLa00,targets,2,,,,,
player,201810140min,min,MurrLa00,rec,1,,,,,
player,201810140min,min,MurrLa00,rec_yds,3,,,,,
player,201810140min,min,MurrLa00,rec_first_down,0,,,,,
player,201810140min,min,MurrLa00,rec_air_yds,3,,,,,
player,201810140min,min,MurrLa00,rec_air_yds_per_rec,3.0,,,,,
player,201810140min,min,MurrLa00,rec_yac,0,,,,,
player,201810140min,min,MurrLa00,rec_yac_per_rec,0.0,,,,,
player,201810140min,min,MurrLa00,rec_broken_tackles,0,,,,,
player,201810140min,min,MurrLa00,rec_broken_tackles_per_rec,,,,,,
player,201810140min,min,MurrLa00,rec_drops,1,,,,,
player,201810140min,min,MurrLa00,rec_drop_pct,50.0,,,,,
player,201810140min,min,CousKi00,targets,1,,,,,
player,201810140min,min,CousKi00,rec,1,,,,,
player,201810140min,min,CousKi00,rec_yds,-1,,,,,
player,201810140min,min,CousKi00,rec_first_down,0,,,,,
player,201810140min,min,CousKi00,rec_air_yds,-7,,,,,
player,201810140min,min,CousKi00,rec_air_yds_per_rec,-7.0,,,,,
player,201810140min,min,CousKi00,rec_yac,6,,,,,
player,201810140min,min,CousKi00,rec_yac_per_rec,6.0,,,,,
player,201810140min,min,CousKi00,rec_broken_tackles,0,,,,,
player,201810140min,min,CousKi00,rec_broken_tackles_per_rec,,,,,,
player,201810140min,min,CousKi00,rec_drops,0,,,,,
player,201810140min,min,CousKi00,rec_drop_pct,0.0,,,,,
player,201810140min,min,RobiAl00,targets,1,,,,,
player,201810140min,min,RobiAl00,rec,0,,,,,
player,201810140min,min,RobiAl00,rec_yds,0,,,,,
player,201810140min,min,RobiAl00,rec_first_down,,,,,,
player,201810140min,min,RobiAl00,rec_air_yds,0,,,,,
player,201810140min,min,RobiAl00,rec_air_yds_per_rec,,,,,,
player,201810140min,min,RobiAl00,rec_yac,0,,,,,
player,201810140min,min,RobiAl00,rec_yac_per_rec,,,,,,
player,201810140min,min,RobiAl00,rec_broken_tackles,0,,,,,
player,201810140min,min,RobiAl00,rec_broken_tackles_per_rec,,,,,,
player,201810140min,min,RobiAl00,rec_drops,0,,,,,
player,201810140min,min,RobiAl00,rec_drop_pct,0.0,,,,,
player,201810140min,min,HamxC.00,targets,1,,,,,
player,201810140min,min,HamxC.00,rec,0,,,,,
player,201810140min,min,HamxC.00,rec_yds,0,,,,,
player,201810140min,min,HamxC.00,rec_first_down,,,,,,
player,201810140min,min,HamxC.00,rec_air_yds,0,,,,,
player,201810140min,min,HamxC.00,rec_air_yds_per_rec,,,,,,
player,201810140min,min,HamxC.00,rec_yac,0,,,,,
player,201810140min,min,HamxC.00,rec_yac_per_rec,,,,,,
player,201810140min,min,HamxC.00,rec_broken_tackles,0,,,,,
player,201810140min,min,HamxC.00,rec_broken_tackles_per_rec,,,,,,
player,201810140min,min,HamxC.00,rec_drops,0,,,,,
player,201810140min,min,HamxC.00,rec_drop_pct,0.0,,,,,
player,201810140min,min,CompTo00,pos,G,,,,,
player,201810140min,min,CompTo00,offense,71,,,,,
player,201810140min,min,CompTo00,off_pct,100%,,,,,
player,201810140min,min,CompTo00,defense,0,,,,,
player,201810140min,min,CompTo00,def_pct,0%,,,,,
player,201810140min,min,CompTo00,special_teams,5,,,,,
player,201810140min,min,CompTo00,st_pct,17%,,,,,
player,201810140min,min,HillRa01,pos,T,,,,,
player,201810140min,min,HillRa01,offense,71,,,,,
player,201810140min,min,HillRa01,off_pct,100%,,,,,
player,201810140min,min,HillRa01,defense,0,,,,,
player,201810140min,min,HillRa01,def_pct,0%,,,,,
player,201810140min,min,HillRa01,special_teams,5,,,,,
player,201810140min,min,HillRa01,st_pct,17%,,,,,
player,201810140min,min,ONeiBr00,pos,T,,,,,
player,201810140min,min,ONeiBr00,offense,71,,,,,
player,201810140min,min,ONeiBr00,off_pct,100%,,,,,
player,201810140min,min,ONeiBr00,defense,0,,,,,
player,201810140min,min,ONeiBr00,def_pct,0%,,,,,
player,201810140min,min,ONeiBr00,special_teams,5,,,,,
player,201810140min,min,ONeiBr00,st_pct,17%,,,,,
player,201810140min,min,RemmMi00,pos,G,,,,,
player,201810140min,min,RemmMi00,offense,71,,,,,
player,201810140min,min,RemmMi00,off_pct,100%,,,,,
player,201810140min,min,RemmMi00,defense,0,,,,,
player,201810140min,min,RemmMi00,def_pct,0%,,,,,
player,201810140min,min,RemmMi00,special_teams,5,,,,,
