game,2018,11,20181118,201811180crd,rai,"Oakland Raiders",23,crd,"Arizona Cardinals",21
player,201811180crd,crd,SherTr00,rec_broken_tackles,0,,,,,
player,201811180crd,crd,SherTr00,rec_broken_tackles_per_rec,,,,,,
player,201811180crd,crd,SherTr00,rec_drops,0,,,,,
player,201811180crd,crd,SherTr00,rec_drop_pct,0.0,,,,,
player,201811180crd,crd,NelsJJ00,targets,1,,,,,
player,201811180crd,crd,NelsJJ00,rec,0,,,,,
player,201811180crd,crd,NelsJJ00,rec_yds,0,,,,,
player,201811180crd,crd,NelsJJ00,rec_first_down,,,,,,
player,201811180crd,crd,NelsJJ00,rec_air_yds,0,,,,,
player,201811180crd,crd,NelsJJ00,rec_air_yds_per_rec,,,,,,
player,201811180crd,crd,NelsJJ00,rec_yac,0,,,,,
player,201811180crd,crd,NelsJJ00,rec_yac_per_rec,,,,,,
player,201811180crd,crd,NelsJJ00,rec_broken_tackles,0,,,,,
player,201811180crd,crd,NelsJJ00,rec_broken_tackles_per_rec,,,,,,
player,201811180crd,crd,NelsJJ00,rec_drops,0,,,,,
player,201811180crd,crd,NelsJJ00,rec_drop_pct,0.0,,,,,
player,201811180crd,crd,AbouOd00,pos,G,,,,,
player,201811180crd,crd,AbouOd00,offense,54,,,,,
player,201811180crd,crd,AbouOd00,off_pct,100%,,,,,
player,201811180crd,crd,AbouOd00,defense,0,,,,,
player,201811180crd,crd,AbouOd00,def_pct,0%,,,,,
player,201811180crd,crd,AbouOd00,special_teams,3,,,,,
player,201811180crd,crd,AbouOd00,st_pct,9%,,,,,
player,201811180crd,crd,CunnKo00,pos,T,,,,,
player,201811180crd,crd,CunnKo00,offense,54,,,,,
player,201811180crd,crd,CunnKo00,off_pct,100%,,,,,
player,201811180crd,crd,CunnKo00,defense,0,,,,,
player,201811180crd,crd,CunnKo00,def_pct,0%,,,,,
player,201811180crd,crd,CunnKo00,special_teams,3,,,,,
player,201811180crd,crd,CunnKo00,st_pct,9%,,,,,
player,201811180crd,crd,SmitAn23,pos,T,,,,,
player,201811180crd,crd,SmitAn23,offense,54,,,,,
player,201811180crd,crd,SmitAn23,off_pct,100%,,,,,
player,201811180crd,crd,SmitAn23,defense,0,,,,,
player,201811180crd,crd,SmitAn23,def_pct,0%,,,,,
player,201811180crd,crd,SmitAn23,special_teams,3,,,,,
player,201811180crd,crd,SmitAn23,st_pct,9%,,,,,
player,201811180crd,crd,RoseJo01,pos,QB,,,,,
player,201811180crd,crd,RoseJo01,offense,54,,,,,
player,201811180crd,crd,RoseJo01,off_pct,100%,,,,,
player,201811180crd,crd,RoseJo01,defense,0,,,,,
player,201811180crd,crd,RoseJo01,def_pct,0%,,,,,
player,201811180crd,crd,RoseJo01,special_teams,0,,,,,
player,201811180crd,crd,RoseJo01,st_pct,0%,,,,,
player,201811180crd,crd,IupaMi20,pos,G,,,,,
player,201811180crd,crd,IupaMi20,offense,54,,,,,
player,201811180crd,crd,IupaMi20,off_pct,100%,,,,,
player,201811180crd,crd,IupaMi20,defense,0,,,,,
player,201811180crd,crd,IupaMi20,def_pct,0%,,,,,
player,201811180crd,crd,IupaMi20,special_teams,0,,,,,
player,201811180crd,crd,IupaMi20,st_pct,0%,,,,,
player,201811180crd,crd,ColeMa02,pos,C,,,,,
player,201811180crd,crd,ColeMa02,offense,54,,,,,
player,201811180crd,crd,ColeMa02,off_pct,100%,,,,,
player,201811180crd,crd,ColeMa02,defense,0,,,,,
player,201811180crd,crd,ColeMa02,def_pct,0%,,,,,
player,201811180crd,crd,ColeMa02,special_teams,0,,,,,
player,201811180crd,crd,ColeMa02,st_pct,0%,,,,,
player,201811180crd,crd,FitzLa00,pos,WR,,,,,
player,201811180crd,crd,FitzLa00,offense,50,,,,,
player,201811180crd,crd,FitzLa00,off_pct,93%,,,,,
player,201811180crd,crd,FitzLa00,defense,0,,,,,
player,201811180crd,crd,FitzLa00,def_pct,0%,,,,,
player,201811180crd,crd,FitzLa00,special_teams,0,,,,,
player,201811180crd,crd,FitzLa00,st_pct,0%,,,,,
player,201811180crd,crd,KirkCh01,pos,WR,,,,,
player,201811180crd,crd,KirkCh01,offense,48,,,,,
player,201811180crd,crd,KirkCh01,off_pct,89%,,,,,
player,201811180crd,crd,KirkCh01,defense,0,,,,,
player,201811180crd,crd,KirkCh01,def_pct,0%,,,,,
player,201811180crd,crd,KirkCh01,special_teams,8,,,,,
player,201811180crd,crd,KirkCh01,st_pct,24%,,,,,
player,201811180crd,crd,JohnDa08,pos,RB,,,,,
player,201811180crd,crd,JohnDa08,offense,43,,,,,
player,201811180crd,crd,JohnDa08,off_pct,80%,,,,,
player,201811180crd,crd,JohnDa08,defense,0,,,,,
player,201811180crd,crd,JohnDa08,def_pct,0%,,,,,
player,201811180crd,crd,JohnDa08,special_teams,0,,,,,
player,201811180crd,crd,JohnDa08,st_pct,0%,,,,,
player,201811180crd,crd,GresJe00,pos,TE,,,,,
player,201811180crd,crd,GresJe00,offense,39,,,,,
player,201811180crd,crd,GresJe00,off_pct,72%,,,,,
player,201811180crd,crd,GresJe00,defense,0,,,,,
player,201811180crd,crd,GresJe00,def_pct,0%,,,,,
player,201811180crd,crd,GresJe00,special_teams,3,,,,,
player,201811180crd,crd,GresJe00,st_pct,9%,,,,,
player,201811180crd,crd,SealRi00,pos,TE,,,,,
player,201811180crd,crd,SealRi00,offense,21,,,,,
player,201811180crd,crd,SealRi00,off_pct,39%,,,,,
player,201811180crd,crd,SealRi00,defense,0,,,,,
player,201811180crd,crd,SealRi00,def_pct,0%,,,,,
player,201811180crd,crd,SealRi00,special_teams,0,,,,,
player,201811180crd,crd,SealRi00,st_pct,0%,,,,,
player,201811180crd,crd,SherTr00,pos,WR,,,,,
player,201811180crd,crd,SherTr00,offense,20,,,,,
player,201811180crd,crd,SherTr00,off_pct,37%,,,,,
player,201811180crd,crd,SherTr00,defense,0,,,,,
player,201811180crd,crd,SherTr00,def_pct,0%,,,,,
player,201811180crd,crd,SherTr00,special_teams,13,,,,,
player,201811180crd,crd,SherTr00,st_pct,39%,,,,,
player,201811180crd,crd,NelsJJ00,pos,WR,,,,,
player,201811180crd,crd,NelsJJ00,offense,17,,,,,
player,201811180crd,crd,NelsJJ00,off_pct,31%,,,,,
player,201811180crd,crd,NelsJJ00,defense,0,,,,,
player,201811180crd,crd,NelsJJ00,def_pct,0%,,,,,
player,201811180crd,crd,NelsJJ00,special_teams,0,,,,,
player,201811180crd,crd,NelsJJ00,st_pct,0%,,,,,
player,201811180crd,crd,PhilJo00,pos,TE,,,,,
player,201811180crd,crd,PhilJo00,offense,15,,,,,
player,201811180crd,crd,PhilJo00,off_pct,28%,,,,,
player,201811180crd,crd,PhilJo00,defense,0,,,,,
player,201811180crd,crd,PhilJo00,def_pct,0%,,,,,
player,201811180crd,crd,PhilJo00,special_teams,8,,,,,
player,201811180crd,crd,PhilJo00,st_pct,24%,,,,,
player,201811180crd,crd,EdmoCh00,pos,RB,,,,,
player,201811180crd,crd,EdmoCh00,offense,11,,,,,
player,201811180crd,crd,EdmoCh00,off_pct,20%,,,,,
player,201811180crd,crd,EdmoCh00,defense,0,,,,,
player,201811180crd,crd,EdmoCh00,def_pct,0%,,,,,
player,201811180crd,crd,EdmoCh00,special_teams,12,,,,,
player,201811180crd,crd,EdmoCh00,st_pct,36%,,,,,
player,201811180crd,crd,ColeDe00,pos,FB,,,,,
player,201811180crd,crd,ColeDe00,offense,5,,,,,
player,201811180crd,crd,ColeDe00,off_pct,9%,,,,,
player,201811180crd,crd,ColeDe00,defense,0,,,,,
player,201811180crd,crd,ColeDe00,def_pct,0%,,,,,
player,201811180crd,crd,ColeDe00,special_teams,24,,,,,
player,201811180crd,crd,ColeDe00,st_pct,73%,,,,,
player,201811180crd,crd,LogaT.00,pos,RB,,,,,
player,201811180crd,crd,LogaT.00,offense,1,,,,,
player,201811180crd,crd,LogaT.00,off_pct,2%,,,,,
player,201811180crd,crd,LogaT.00,defense,0,,,,,
player,201811180crd,crd,LogaT.00,def_pct,0%,,,,,
player,201811180crd,crd,LogaT.00,special_teams,5,,,,,
player,201811180crd,crd,LogaT.00,st_pct,15%,,,,,
player,201811180crd,crd,BostTr00,pos,FS,,,,,
player,201811180crd,crd,BostTr00,offense,0,,,,,
player,201811180crd,crd,BostTr00,off_pct,0%,,,,,
player,201811180crd,crd,BostTr00,defense,68,,,,,
player,201811180crd,crd,BostTr00,def_pct,100%,,,,,
player,201811180crd,crd,BostTr00,special_teams,8,,,,,
player,201811180crd,crd,BostTr00,st_pct,24%,,,,,
player,201811180crd,crd,ByneJo00,pos,LB,,,,,
player,201811180crd,crd,ByneJo00,offense,0,,,,,
player,201811180crd,crd,ByneJo00,off_pct,0%,,,,,
player,201811180crd,crd,ByneJo00,defense,68,,,,,
player,201811180crd,crd,ByneJo00,def_pct,100%,,,,,
player,201811180crd,crd,ByneJo00,special_teams,6,,,,,
player,201811180crd,crd,ByneJo00,st_pct,18%,,,,,
player,201811180crd,crd,BethAn20,pos,FS,,,,,
player,201811180crd,crd,BethAn20,offense,0,,,,,
player,201811180crd,crd,BethAn20,off_pct,0%,,,,,
player,201811180crd,crd,BethAn20,defense,68,,,,,
player,201811180crd,crd,BethAn20,def_pct,100%,,,,,
player,201811180crd,crd,BethAn20,special_teams,4,,,,,
player,201811180crd,crd,BethAn20,st_pct,12%,,,,,
player,201811180crd,crd,BenwBe00,pos,CB,,,,,
player,201811180crd,crd,BenwBe00,offense,0,,,,,
player,201811180crd,crd,BenwBe00,off_pct,0%,,,,,
player,201811180crd,crd,BenwBe00,defense,66,,,,,
player,201811180crd,crd,BenwBe00,def_pct,97%,,,,,
player,201811180crd,crd,BenwBe00,special_teams,13,,,,,
player,201811180crd,crd,BenwBe00,st_pct,39%,,,,,
player,201811180crd,crd,PetePa00,pos,CB,,,,,
player,201811180crd,crd,PetePa00,offense,0,,,,,
player,201811180crd,crd,PetePa00,off_pct,0%,,,,,
player,201811180crd,crd,PetePa00,defense,66,,,,,
player,201811180crd,crd,PetePa00,def_pct,97%,,,,,
player,201811180crd,crd,PetePa00,special_teams,6,,,,,
player,201811180crd,crd,PetePa00,st_pct,18%,,,,,
player,201811180crd,crd,ReddHa00,pos,LB,,,,,
player,201811180crd,crd,ReddHa00,offense,0,,,,,
player,201811180crd,crd,ReddHa00,off_pct,0%,,,,,
player,201811180crd,crd,ReddHa00,defense,61,,,,,
player,201811180crd,crd,ReddHa00,def_pct,90%,,,,,
player,201811180crd,crd,ReddHa00,special_teams,10,,,,,
player,201811180crd,crd,ReddHa00,st_pct,30%,,,,,
player,201811180crd,crd,PeteCo00,pos,DT,,,,,
player,201811180crd,crd,PeteCo00,offense,0,,,,,
player,201811180crd,crd,PeteCo00,off_pct,0%,,,,,
player,201811180crd,crd,PeteCo00,defense,55,,,,,
player,201811180crd,crd,PeteCo00,def_pct,81%,,,,,
player,201811180crd,crd,PeteCo00,special_teams,8,,,,,
player,201811180crd,crd,PeteCo00,st_pct,24%,,,,,
player,201811180crd,crd,JoneCh03,pos,DE,,,,,
player,201811180crd,crd,JoneCh03,offense,0,,,,,
player,201811180crd,crd,JoneCh03,off_pct,0%,,,,,
player,201811180crd,crd,JoneCh03,defense,55,,,,,
player,201811180crd,crd,JoneCh03,def_pct,81%,,,,,
player,201811180crd,crd,JoneCh03,special_teams,6,,,,,
player,201811180crd,crd,JoneCh03,st_pct,18%,,,,,
player,201811180crd,crd,PierOl00,pos,DT,,,,,
player,201811180crd,crd,PierOl00,offense,0,,,,,
player,201811180crd,crd,PierOl00,off_pct,0%,,,,,
player,201811180crd,crd,PierOl00,defense,40,,,,,
player,201811180crd,crd,PierOl00,def_pct,59%,,,,,
player,201811180crd,crd,PierOl00,special_teams,5,,,,,
player,201811180crd,crd,PierOl00,st_pct,15%,,,,,
player,201811180crd,crd,GuntRo00,pos,DT,,,,,
player,201811180crd,crd,GuntRo00,offense,0,,,,,
player,201811180crd,crd,GuntRo00,off_pct,0%,,,,,
player,201811180crd,crd,GuntRo00,defense,39,,,,,
player,201811180crd,crd,GuntRo00,def_pct,57%,,,,,
player,201811180crd,crd,GuntRo00,special_teams,2,,,,,
player,201811180crd,crd,GuntRo00,st_pct,6%,,,,,
player,201811180crd,crd,GoldMa00,pos,DE,,,,,
player,201811180crd,crd,GoldMa00,offense,0,,,,,
player,201811180crd,crd,GoldMa00,off_pct,0%,,,,,
player,201811180crd,crd,GoldMa00,defense,39,,,,,
player,201811180crd,crd,GoldMa00,def_pct,57%,,,,,
player,201811180crd,crd,GoldMa00,special_teams,1,,,,,
player,201811180crd,crd,GoldMa00,st_pct,3%,,,,,
player,201811180crd,crd,TaylJa01,pos,CB,,,,,
player,201811180crd,crd,TaylJa01,offense,0,,,,,
player,201811180crd,crd,TaylJa01,off_pct,0%,,,,,
player,201811180crd,crd,TaylJa01,defense,30,,,,,
player,201811180crd,crd,TaylJa01,def_pct,44%,,,,,
player,201811180crd,crd,TaylJa01,special_teams,4,,,,,
player,201811180crd,crd,TaylJa01,st_pct,12%,,,,,
player,201811180crd,crd,MayoBe00,pos,DE,,,,,
player,201811180crd,crd,MayoBe00,offense,0,,,,,
player,201811180crd,crd,MayoBe00,off_pct,0%,,,,,
player,201811180crd,crd,MayoBe00,defense,29,,,,,
player,201811180crd,crd,MayoBe00,def_pct,43%,,,,,
player,201811180crd,crd,MayoBe00,special_teams,0,,,,,
player,201811180crd,crd,MayoBe00,st_pct,0%,,,,,
player,201811180crd,crd,JohnLe03,pos,CB,,,,,
player,201811180crd,crd,JohnLe03,offense,0,,,,,
player,201811180crd,crd,JohnLe03,off_pct,0%,,,,,
player,201811180crd,crd,JohnLe03,defense,23,,,,,
player,201811180crd,crd,JohnLe03,def_pct,34%,,,,,
player,201811180crd,crd,JohnLe03,special_teams,11,,,,,
player,201811180crd,crd,JohnLe03,st_pct,33%,,,,,
player,201811180crd,crd,BucaDe00,pos,LB,,,,,
player,201811180crd,crd,BucaDe00,offense,0,,,,,
player,201811180crd,crd,BucaDe00,off_pct,0%,,,,,
player,201811180crd,crd,BucaDe00,defense,18,,,,,
player,201811180crd,crd,BucaDe00,def_pct,26%,,,,,
player,201811180crd,crd,BucaDe00,special_teams,20,,,,,
player,201811180crd,crd,BucaDe00,st_pct,61%,,,,,
player,201811180crd,crd,MoorZa00,pos,DE,,,,,
player,201811180crd,crd,MoorZa00,offense,0,,,,,
player,201811180crd,crd,MoorZa00,off_pct,0%,,,,,
player,201811180crd,crd,MoorZa00,defense,15,,,,,
player,201811180crd,crd,MoorZa00,def_pct,22%,,,,,
player,201811180crd,crd,MoorZa00,special_teams,6,,,,,
player,201811180crd,crd,MoorZa00,st_pct,18%,,,,,
player,201811180crd,crd,HodgGe00,pos,LB,,,,,
player,201811180crd,crd,HodgGe00,offense,0,,,,,
player,201811180crd,crd,HodgGe00,off_pct,0%,,,,,
player,201811180crd,crd,HodgGe00,defense,6,,,,,
player,201811180crd,crd,HodgGe00,def_pct,9%,,,,,
player,201811180crd,crd,HodgGe00,special_teams,27,,,,,
player,201811180crd,crd,HodgGe00,st_pct,82%,,,,,
player,201811180crd,crd,MunyDa00,pos,C,,,,,
player,201811180crd,crd,MunyDa00,offense,0,,,,,
player,201811180crd,crd,MunyDa00,off_pct,0%,,,,,
player,201811180crd,crd,MunyDa00,defense,2,,,,,
player,201811180crd,crd,MunyDa00,def_pct,3%,,,,,
player,201811180crd,crd,MunyDa00,special_teams,3,,,,,
player,201811180crd,crd,MunyDa00,st_pct,9%,,,,,
player,201811180crd,crd,WalkJo01,pos,LB,,,,,
player,201811180crd,crd,WalkJo01,offense,0,,,,,
player,201811180crd,crd,WalkJo01,off_pct,0%,,,,,
player,201811180crd,crd,WalkJo01,defense,0,,,,,
player,201811180crd,crd,WalkJo01,def_pct,0%,,,,,
player,201811180crd,crd,WalkJo01,special_teams,29,,,,,
player,201811180crd,crd,WalkJo01,st_pct,88%,,,,,
player,201811180crd,crd,GardDe01,pos,LB,,,,,
player,201811180crd,crd,GardDe01,offense,0,,,,,
player,201811180crd,crd,GardDe01,off_pct,0%,,,,,
player,201811180crd,crd,GardDe01,defense,0,,,,,
player,201811180crd,crd,GardDe01,def_pct,0%,,,,,
player,201811180crd,crd,GardDe01,special_teams,29,,,,,
player,201811180crd,crd,GardDe01,st_pct,88%,,,,,
player,201811180crd,crd,TurnZe00,pos,LB,,,,,
player,201811180crd,crd,TurnZe00,offense,0,,,,,
player,201811180crd,crd,TurnZe00,off_pct,0%,,,,,
player,201811180crd,crd,TurnZe00,defense,0,,,,,
player,201811180crd,crd,TurnZe00,def_pct,0%,,,,,
player,201811180crd,crd,TurnZe00,special_teams,24,,,,,
player,201811180crd,crd,TurnZe00,st_pct,73%,,,,,
player,201811180crd,crd,WillBr07,pos,CB,,,,,
player,201811180crd,crd,WillBr07,offense,0,,,,,
player,201811180crd,crd,WillBr07,off_pct,0%,,,,,
player,201811180crd,crd,WillBr07,defense,0,,,,,
player,201811180crd,crd,WillBr07,def_pct,0%,,,,,
player,201811180crd,crd,WillBr07,special_teams,24,,,,,
player,201811180crd,crd,WillBr07,st_pct,73%,,,,,
player,201811180crd,crd,BrewAa00,pos,LS,,,,,
player,201811180crd,crd,BrewAa00,offense,0,,,,,
player,201811180crd,crd,BrewAa00,off_pct,0%,,,,,
player,201811180crd,crd,BrewAa00,defense,0,,,,,
player,201811180crd,crd,BrewAa00,def_pct,0%,,,,,
player,201811180crd,crd,BrewAa00,special_teams,11,,,,,
player,201811180crd,crd,BrewAa00,st_pct,33%,,,,,
player,201811180crd,crd,LeexAn20,pos,P,,,,,
player,201811180crd,crd,LeexAn20,offense,0,,,,,
player,201811180crd,crd,LeexAn20,off_pct,0%,,,,,
player,201811180crd,crd,LeexAn20,defense,0,,,,,
player,201811180crd,crd,LeexAn20,def_pct,0%,,,,,
player,201811180crd,crd,LeexAn20,special_teams,11,,,,,
player,201811180crd,crd,LeexAn20,st_pct,33%,,,,,
player,201811180crd,crd,McCrMa00,pos,K,,,,,
player,201811180crd,crd,McCrMa00,offense,0,,,,,
player,201811180crd,crd,McCrMa00,off_pct,0%,,,,,
player,201811180crd,crd,McCrMa00,defense,0,,,,,
player,201811180crd,crd,McCrMa00,def_pct,0%,,,,,
player,201811180crd,crd,McCrMa00,special_teams,7,,,,,
player,201811180crd,crd,McCrMa00,st_pct,21%,,,,,
player,201811180crd,crd,VujnJe00,pos,G,,,,,
player,201811180crd,crd,VujnJe00,offense,0,,,,,
player,201811180crd,crd,VujnJe00,off_pct,0%,,,,,
player,201811180crd,crd,VujnJe00,defense,0,,,,,
player,201811180crd,crd,VujnJe00,def_pct,0%,,,,,
player,201811180crd,crd,VujnJe00,special_teams,3,,,,,
player,201811180crd,crd,VujnJe00,st_pct,9%,,,,,
player,201811180crd,crd,DoraVo00,pos,LB,,,,,
player,201811180crd,crd,DoraVo00,offense,0,,,,,
player,201811180crd,crd,DoraVo00,off_pct,0%,,,,,
player,201811180crd,crd,DoraVo00,defense,0,,,,,
player,201811180crd,crd,DoraVo00,def_pct,0%,,,,,
player,201811180crd,crd,DoraVo00,special_teams,2,,,,,
player,201811180crd,crd,DoraVo00,st_pct,6%,,,,,
player,201811180crd,rai,OsemKe00,pos,G,,,,,
player,201811180crd,rai,OsemKe00,offense,68,,,,,
player,201811180crd,rai,OsemKe00,off_pct,100%,,,,,
player,201811180crd,rai,OsemKe00,defense,0,,,,,
player,201811180crd,rai,OsemKe00,def_pct,0%,,,,,
player,201811180crd,rai,OsemKe00,special_teams,5,,,,,
player,201811180crd,rai,OsemKe00,st_pct,15%,,,,,
player,201811180crd,rai,JackGa00,pos,G,,,,,
player,201811180crd,rai,JackGa00,offense,68,,,,,
player,201811180crd,rai,JackGa00,off_pct,100%,,,,,
player,201811180crd,rai,JackGa00,defense,0,,,,,
player,201811180crd,rai,JackGa00,def_pct,0%,,,,,
player,201811180crd,rai,JackGa00,special_teams,5,,,,,
player,201811180crd,rai,JackGa00,st_pct,15%,,,,,
player,201811180crd,rai,ParkBr01,pos,T,,,,,
player,201811180crd,rai,ParkBr01,offense,68,,,,,
player,201811180crd,rai,ParkBr01,off_pct,100%,,,,,
player,201811180crd,rai,ParkBr01,defense,0,,,,,
player,201811180crd,rai,ParkBr01,def_pct,0%,,,,,
player,201811180crd,rai,ParkBr01,special_teams,4,,,,,
player,201811180crd,rai,ParkBr01,st_pct,12%,,,,,
player,201811180crd,rai,HudsRo00,pos,C,,,,,
player,201811180crd,rai,HudsRo00,offense,68,,,,,
player,201811180crd,rai,HudsRo00,off_pct,100%,,,,,
player,201811180crd,rai,HudsRo00,defense,0,,,,,
player,201811180crd,rai,HudsRo00,def_pct,0%,,,,,
player,201811180crd,rai,HudsRo00,special_teams,0,,,,,
player,201811180crd,rai,HudsRo00,st_pct,0%,,,,,
player,201811180crd,rai,CarrDe02,pos,QB,,,,,
player,201811180crd,rai,CarrDe02,offense,68,,,,,
player,201811180crd,rai,CarrDe02,off_pct,100%,,,,,
player,201811180crd,rai,CarrDe02,defense,0,,,,,
player,201811180crd,rai,CarrDe02,def_pct,0%,,,,,
player,201811180crd,rai,CarrDe02,special_teams,0,,,,,
player,201811180crd,rai,CarrDe02,st_pct,0%,,,,,
player,201811180crd,rai,MillKo00,pos,T,,,,,
player,201811180crd,rai,MillKo00,offense,66,,,,,
player,201811180crd,rai,MillKo00,off_pct,97%,,,,,
player,201811180crd,rai,MillKo00,defense,0,,,,,
player,201811180crd,rai,MillKo00,def_pct,0%,,,,,
player,201811180crd,rai,MillKo00,special_teams,5,,,,,
player,201811180crd,rai,MillKo00,st_pct,15%,,,,,
player,201811180crd,rai,AtemMa00,pos,WR,,,,,
player,201811180crd,rai,AtemMa00,offense,65,,,,,
player,201811180crd,rai,AtemMa00,off_pct,96%,,,,,
player,201811180crd,rai,AtemMa00,defense,0,,,,,
player,201811180crd,rai,AtemMa00,def_pct,0%,,,,,
player,201811180crd,rai,AtemMa00,special_teams,0,,,,,
player,201811180crd,rai,AtemMa00,st_pct,0%,,,,,
player,201811180crd,rai,RobeSe00,pos,WR,,,,,
player,201811180crd,rai,RobeSe00,offense,47,,,,,
player,201811180crd,rai,RobeSe00,off_pct,69%,,,,,
player,201811180crd,rai,RobeSe00,defense,0,,,,,
player,201811180crd,rai,RobeSe00,def_pct,0%,,,,,
player,201811180crd,rai,RobeSe00,special_teams,0,,,,,
player,201811180crd,rai,RobeSe00,st_pct,0%,,,,,
player,201811180crd,rai,CookJa02,pos,TE,,,,,
player,201811180crd,rai,CookJa02,offense,39,,,,,
player,201811180crd,rai,CookJa02,off_pct,57%,,,,,
player,201811180crd,rai,CookJa02,defense,0,,,,,
player,201811180crd,rai,CookJa02,def_pct,0%,,,,,
player,201811180crd,rai,CookJa02,special_teams,0,,,,,
player,201811180crd,rai,CookJa02,st_pct,0%,,,,,
player,201811180crd,rai,LaFeBr00,pos,WR,,,,,
player,201811180crd,rai,LaFeBr00,offense,37,,,,,
player,201811180crd,rai,LaFeBr00,off_pct,54%,,,,,
player,201811180crd,rai,LaFeBr00,defense,0,,,,,
player,201811180crd,rai,LaFeBr00,def_pct,0%,,,,,
player,201811180crd,rai,LaFeBr00,special_teams,0,,,,,
player,201811180crd,rai,LaFeBr00,st_pct,0%,,,,,
player,201811180crd,rai,RichJa01,pos,RB,,,,,
player,201811180crd,rai,RichJa01,offense,32,,,,,
player,201811180crd,rai,RichJa01,off_pct,47%,,,,,
player,201811180crd,rai,RichJa01,defense,0,,,,,
player,201811180crd,rai,RichJa01,def_pct,0%,,,,,
player,201811180crd,rai,RichJa01,special_teams,4,,,,,
player,201811180crd,rai,RichJa01,st_pct,12%,,,,,
player,201811180crd,rai,SmitLe00,pos,TE,,,,,
player,201811180crd,rai,SmitLe00,offense,29,,,,,
player,201811180crd,rai,SmitLe00,off_pct,43%,,,,,
player,201811180crd,rai,SmitLe00,defense,0,,,,,
player,201811180crd,rai,SmitLe00,def_pct,0%,,,,,
player,201811180crd,rai,SmitLe00,special_teams,9,,,,,
player,201811180crd,rai,SmitLe00,st_pct,27%,,,,,
player,201811180crd,rai,WashDe00,pos,RB,,,,,
player,201811180crd,rai,WashDe00,offense,23,,,,,
player,201811180crd,rai,WashDe00,off_pct,34%,,,,,
player,201811180crd,rai,WashDe00,defense,0,,,,,
player,201811180crd,rai,WashDe00,def_pct,0%,,,,,
player,201811180crd,rai,WashDe00,special_teams,8,,,,,
player,201811180crd,rai,WashDe00,st_pct,24%,,,,,
player,201811180crd,rai,BlacSa00,pos,WR,,,,,
player,201811180crd,rai,BlacSa00,offense,16,,,,,
player,201811180crd,rai,BlacSa00,off_pct,24%,,,,,
player,201811180crd,rai,BlacSa00,defense,0,,,,,
player,201811180crd,rai,BlacSa00,def_pct,0%,,,,,
player,201811180crd,rai,BlacSa00,special_teams,0,,,,,
player,201811180crd,rai,BlacSa00,st_pct,0%,,,,,
player,201811180crd,rai,SmitKe03,pos,FB,,,,,
player,201811180crd,rai,SmitKe03,offense,14,,,,,
player,201811180crd,rai,SmitKe03,off_pct,21%,,,,,
player,201811180crd,rai,SmitKe03,defense,0,,,,,
player,201811180crd,rai,SmitKe03,def_pct,0%,,,,,
player,201811180crd,rai,SmitKe03,special_teams,25,,,,,
player,201811180crd,rai,SmitKe03,st_pct,76%,,,,,
player,201811180crd,rai,MartDo00,pos,RB,,,,,
player,201811180crd,rai,MartDo00,offense,14,,,,,
player,201811180crd,rai,MartDo00,off_pct,21%,,,,,
player,201811180crd,rai,MartDo00,defense,0,,,,,
player,201811180crd,rai,MartDo00,def_pct,0%,,,,,
player,201811180crd,rai,MartDo00,special_teams,0,,,,,
player,201811180crd,rai,MartDo00,st_pct,0%,,,,,
player,201811180crd,rai,CarrDe00,pos,TE,,,,,
player,201811180crd,rai,CarrDe00,offense,11,,,,,
player,201811180crd,rai,CarrDe00,off_pct,16%,,,,,
player,201811180crd,rai,CarrDe00,defense,0,,,,,
player,201811180crd,rai,CarrDe00,def_pct,0%,,,,,
player,201811180crd,rai,CarrDe00,special_teams,30,,,,,
player,201811180crd,rai,CarrDe00,st_pct,91%,,,,,
player,201811180crd,rai,SharDa02,pos,T,,,,,
player,201811180crd,rai,SharDa02,offense,10,,,,,
player,201811180crd,rai,SharDa02,off_pct,15%,,,,,
player,201811180crd,rai,SharDa02,defense,0,,,,,
player,201811180crd,rai,SharDa02,def_pct,0%,,,,,
player,201811180crd,rai,SharDa02,special_teams,5,,,,,
player,201811180crd,rai,SharDa02,st_pct,15%,,,,,
player,201811180crd,rai,McDoCl99,pos,DT,,,,,
player,201811180crd,rai,McDoCl99,offense,2,,,,,
player,201811180crd,rai,McDoCl99,off_pct,3%,,,,,
player,201811180crd,rai,McDoCl99,defense,5,,,,,
player,201811180crd,rai,McDoCl99,def_pct,9%,,,,,
player,201811180crd,rai,McDoCl99,special_teams,3,,,,,
player,201811180crd,rai,McDoCl99,st_pct,9%,,,,,
player,201811180crd,rai,FeliJo00,pos,G,,,,,
player,201811180crd,rai,FeliJo00,offense,2,,,,,
player,201811180crd,rai,FeliJo00,off_pct,3%,,,,,
player,201811180crd,rai,FeliJo00,defense,0,,,,,
player,201811180crd,rai,FeliJo00,def_pct,0%,,,,,
player,201811180crd,rai,FeliJo00,special_teams,5,,,,,
player,201811180crd,rai,FeliJo00,st_pct,15%,,,,,
player,201811180crd,rai,GilcMa00,pos,FS,,,,,
player,201811180crd,rai,GilcMa00,offense,0,,,,,
player,201811180crd,rai,GilcMa00,off_pct,0%,,,,,
player,201811180crd,rai,GilcMa00,defense,54,,,,,
player,201811180crd,rai,GilcMa00,def_pct,100%,,,,,
player,201811180crd,rai,GilcMa00,special_teams,6,,,,,
