game,2018,3,20180923,201809230kan,sfo,"San Francisco 49ers",27,kan,"Kansas City Chiefs",38
player,201809230kan,kan,ODanDo00,special_teams,14,,,,,
player,201809230kan,kan,ODanDo00,st_pct,50%,,,,,
player,201809230kan,kan,ButkHa00,pos,K,,,,,
player,201809230kan,kan,ButkHa00,offense,0,,,,,
player,201809230kan,kan,ButkHa00,off_pct,0%,,,,,
player,201809230kan,kan,ButkHa00,defense,0,,,,,
player,201809230kan,kan,ButkHa00,def_pct,0%,,,,,
player,201809230kan,kan,ButkHa00,special_teams,13,,,,,
player,201809230kan,kan,ButkHa00,st_pct,46%,,,,,
player,201809230kan,kan,ColqDu20,pos,P,,,,,
player,201809230kan,kan,ColqDu20,offense,0,,,,,
player,201809230kan,kan,ColqDu20,off_pct,0%,,,,,
player,201809230kan,kan,ColqDu20,defense,0,,,,,
player,201809230kan,kan,ColqDu20,def_pct,0%,,,,,
player,201809230kan,kan,ColqDu20,special_teams,8,,,,,
player,201809230kan,kan,ColqDu20,st_pct,29%,,,,,
player,201809230kan,kan,WincJa00,pos,LS,,,,,
player,201809230kan,kan,WincJa00,offense,0,,,,,
player,201809230kan,kan,WincJa00,off_pct,0%,,,,,
player,201809230kan,kan,WincJa00,defense,0,,,,,
player,201809230kan,kan,WincJa00,def_pct,0%,,,,,
player,201809230kan,kan,WincJa00,special_teams,8,,,,,
player,201809230kan,kan,WincJa00,st_pct,29%,,,,,
player,201809230kan,kan,DeveJo00,pos,C,,,,,
player,201809230kan,kan,DeveJo00,offense,0,,,,,
player,201809230kan,kan,DeveJo00,off_pct,0%,,,,,
player,201809230kan,kan,DeveJo00,defense,0,,,,,
player,201809230kan,kan,DeveJo00,def_pct,0%,,,,,
player,201809230kan,kan,DeveJo00,special_teams,6,,,,,
player,201809230kan,kan,DeveJo00,st_pct,21%,,,,,
player,201809230kan,kan,WyliAn00,pos,T,,,,,
player,201809230kan,kan,WyliAn00,offense,0,,,,,
player,201809230kan,kan,WyliAn00,off_pct,0%,,,,,
player,201809230kan,kan,WyliAn00,defense,0,,,,,
player,201809230kan,kan,WyliAn00,def_pct,0%,,,,,
player,201809230kan,kan,WyliAn00,special_teams,6,,,,,
player,201809230kan,kan,WyliAn00,st_pct,21%,,,,,
player,201809230kan,sfo,McGlMi00,pos,T,,,,,
player,201809230kan,sfo,McGlMi00,offense,68,,,,,
player,201809230kan,sfo,McGlMi00,off_pct,100%,,,,,
player,201809230kan,sfo,McGlMi00,defense,0,,,,,
player,201809230kan,sfo,McGlMi00,def_pct,0%,,,,,
player,201809230kan,sfo,McGlMi00,special_teams,4,,,,,
player,201809230kan,sfo,McGlMi00,st_pct,14%,,,,,
player,201809230kan,sfo,RichWe00,pos,C,,,,,
player,201809230kan,sfo,RichWe00,offense,68,,,,,
player,201809230kan,sfo,RichWe00,off_pct,100%,,,,,
player,201809230kan,sfo,RichWe00,defense,0,,,,,
player,201809230kan,sfo,RichWe00,def_pct,0%,,,,,
player,201809230kan,sfo,RichWe00,special_teams,4,,,,,
player,201809230kan,sfo,RichWe00,st_pct,14%,,,,,
player,201809230kan,sfo,TomlLa01,pos,G,,,,,
player,201809230kan,sfo,TomlLa01,offense,68,,,,,
player,201809230kan,sfo,TomlLa01,off_pct,100%,,,,,
player,201809230kan,sfo,TomlLa01,defense,0,,,,,
player,201809230kan,sfo,TomlLa01,def_pct,0%,,,,,
player,201809230kan,sfo,TomlLa01,special_teams,4,,,,,
player,201809230kan,sfo,TomlLa01,st_pct,14%,,,,,
player,201809230kan,sfo,StalJo20,pos,T,,,,,
player,201809230kan,sfo,StalJo20,offense,68,,,,,
player,201809230kan,sfo,StalJo20,off_pct,100%,,,,,
player,201809230kan,sfo,StalJo20,defense,0,,,,,
player,201809230kan,sfo,StalJo20,def_pct,0%,,,,,
player,201809230kan,sfo,StalJo20,special_teams,4,,,,,
player,201809230kan,sfo,StalJo20,st_pct,14%,,,,,
player,201809230kan,sfo,GaroJi00,pos,QB,,,,,
player,201809230kan,sfo,GaroJi00,offense,67,,,,,
player,201809230kan,sfo,GaroJi00,off_pct,99%,,,,,
player,201809230kan,sfo,GaroJi00,defense,0,,,,,
player,201809230kan,sfo,GaroJi00,def_pct,0%,,,,,
player,201809230kan,sfo,GaroJi00,special_teams,0,,,,,
player,201809230kan,sfo,GaroJi00,st_pct,0%,,,,,
player,201809230kan,sfo,PersMi00,pos,G,,,,,
player,201809230kan,sfo,PersMi00,offense,61,,,,,
player,201809230kan,sfo,PersMi00,off_pct,90%,,,,,
player,201809230kan,sfo,PersMi00,defense,0,,,,,
player,201809230kan,sfo,PersMi00,def_pct,0%,,,,,
player,201809230kan,sfo,PersMi00,special_teams,0,,,,,
player,201809230kan,sfo,PersMi00,st_pct,0%,,,,,
player,201809230kan,sfo,KittGe00,pos,TE,,,,,
player,201809230kan,sfo,KittGe00,offense,54,,,,,
player,201809230kan,sfo,KittGe00,off_pct,79%,,,,,
player,201809230kan,sfo,KittGe00,defense,0,,,,,
player,201809230kan,sfo,KittGe00,def_pct,0%,,,,,
player,201809230kan,sfo,KittGe00,special_teams,0,,,,,
player,201809230kan,sfo,KittGe00,st_pct,0%,,,,,
player,201809230kan,sfo,JuszKy00,pos,FB,,,,,
player,201809230kan,sfo,JuszKy00,offense,53,,,,,
player,201809230kan,sfo,JuszKy00,off_pct,78%,,,,,
player,201809230kan,sfo,JuszKy00,defense,0,,,,,
player,201809230kan,sfo,JuszKy00,def_pct,0%,,,,,
player,201809230kan,sfo,JuszKy00,special_teams,4,,,,,
player,201809230kan,sfo,JuszKy00,st_pct,14%,,,,,
player,201809230kan,sfo,GarcPi00,pos,WR,,,,,
player,201809230kan,sfo,GarcPi00,offense,52,,,,,
player,201809230kan,sfo,GarcPi00,off_pct,76%,,,,,
player,201809230kan,sfo,GarcPi00,defense,0,,,,,
player,201809230kan,sfo,GarcPi00,def_pct,0%,,,,,
player,201809230kan,sfo,GarcPi00,special_teams,0,,,,,
player,201809230kan,sfo,GarcPi00,st_pct,0%,,,,,
player,201809230kan,sfo,GoodMa00,pos,WR,,,,,
player,201809230kan,sfo,GoodMa00,offense,42,,,,,
player,201809230kan,sfo,GoodMa00,off_pct,62%,,,,,
player,201809230kan,sfo,GoodMa00,defense,0,,,,,
player,201809230kan,sfo,GoodMa00,def_pct,0%,,,,,
player,201809230kan,sfo,GoodMa00,special_teams,0,,,,,
player,201809230kan,sfo,GoodMa00,st_pct,0%,,,,,
player,201809230kan,sfo,BreiMa00,pos,RB,,,,,
player,201809230kan,sfo,BreiMa00,offense,29,,,,,
player,201809230kan,sfo,BreiMa00,off_pct,43%,,,,,
player,201809230kan,sfo,BreiMa00,defense,0,,,,,
player,201809230kan,sfo,BreiMa00,def_pct,0%,,,,,
player,201809230kan,sfo,BreiMa00,special_teams,3,,,,,
player,201809230kan,sfo,BreiMa00,st_pct,11%,,,,,
player,201809230kan,sfo,TaylTr02,pos,WR,,,,,
player,201809230kan,sfo,TaylTr02,offense,25,,,,,
player,201809230kan,sfo,TaylTr02,off_pct,37%,,,,,
player,201809230kan,sfo,TaylTr02,defense,0,,,,,
player,201809230kan,sfo,TaylTr02,def_pct,0%,,,,,
player,201809230kan,sfo,TaylTr02,special_teams,3,,,,,
player,201809230kan,sfo,TaylTr02,st_pct,11%,,,,,
player,201809230kan,sfo,PettDa00,pos,WR,,,,,
player,201809230kan,sfo,PettDa00,offense,25,,,,,
player,201809230kan,sfo,PettDa00,off_pct,37%,,,,,
player,201809230kan,sfo,PettDa00,defense,0,,,,,
player,201809230kan,sfo,PettDa00,def_pct,0%,,,,,
player,201809230kan,sfo,PettDa00,special_teams,2,,,,,
player,201809230kan,sfo,PettDa00,st_pct,7%,,,,,
player,201809230kan,sfo,MorrAl00,pos,RB,,,,,
player,201809230kan,sfo,MorrAl00,offense,23,,,,,
player,201809230kan,sfo,MorrAl00,off_pct,34%,,,,,
player,201809230kan,sfo,MorrAl00,defense,0,,,,,
player,201809230kan,sfo,MorrAl00,def_pct,0%,,,,,
player,201809230kan,sfo,MorrAl00,special_teams,0,,,,,
player,201809230kan,sfo,MorrAl00,st_pct,0%,,,,,
player,201809230kan,sfo,CeleGa00,pos,TE,,,,,
player,201809230kan,sfo,CeleGa00,offense,19,,,,,
player,201809230kan,sfo,CeleGa00,off_pct,28%,,,,,
player,201809230kan,sfo,CeleGa00,defense,0,,,,,
player,201809230kan,sfo,CeleGa00,def_pct,0%,,,,,
player,201809230kan,sfo,CeleGa00,special_teams,15,,,,,
player,201809230kan,sfo,CeleGa00,st_pct,54%,,,,,
player,201809230kan,sfo,BourKe00,pos,WR,,,,,
player,201809230kan,sfo,BourKe00,offense,15,,,,,
player,201809230kan,sfo,BourKe00,off_pct,22%,,,,,
player,201809230kan,sfo,BourKe00,defense,0,,,,,
player,201809230kan,sfo,BourKe00,def_pct,0%,,,,,
player,201809230kan,sfo,BourKe00,special_teams,6,,,,,
player,201809230kan,sfo,BourKe00,st_pct,21%,,,,,
player,201809230kan,sfo,MagnEr00,pos,C,,,,,
player,201809230kan,sfo,MagnEr00,offense,7,,,,,
player,201809230kan,sfo,MagnEr00,off_pct,10%,,,,,
player,201809230kan,sfo,MagnEr00,defense,0,,,,,
player,201809230kan,sfo,MagnEr00,def_pct,0%,,,,,
player,201809230kan,sfo,MagnEr00,special_teams,0,,,,,
player,201809230kan,sfo,MagnEr00,st_pct,0%,,,,,
player,201809230kan,sfo,MostRa00,pos,RB,,,,,
player,201809230kan,sfo,MostRa00,offense,3,,,,,
player,201809230kan,sfo,MostRa00,off_pct,4%,,,,,
player,201809230kan,sfo,MostRa00,defense,0,,,,,
player,201809230kan,sfo,MostRa00,def_pct,0%,,,,,
player,201809230kan,sfo,MostRa00,special_teams,18,,,,,
player,201809230kan,sfo,MostRa00,st_pct,64%,,,,,
player,201809230kan,sfo,BeatC.00,pos,QB,,,,,
player,201809230kan,sfo,BeatC.00,offense,1,,,,,
player,201809230kan,sfo,BeatC.00,off_pct,1%,,,,,
player,201809230kan,sfo,BeatC.00,defense,0,,,,,
player,201809230kan,sfo,BeatC.00,def_pct,0%,,,,,
player,201809230kan,sfo,BeatC.00,special_teams,0,,,,,
player,201809230kan,sfo,BeatC.00,st_pct,0%,,,,,
player,201809230kan,sfo,ExumAn00,pos,SS,,,,,
player,201809230kan,sfo,ExumAn00,offense,0,,,,,
player,201809230kan,sfo,ExumAn00,off_pct,0%,,,,,
player,201809230kan,sfo,ExumAn00,defense,75,,,,,
player,201809230kan,sfo,ExumAn00,def_pct,100%,,,,,
player,201809230kan,sfo,ExumAn00,special_teams,18,,,,,
player,201809230kan,sfo,ExumAn00,st_pct,64%,,,,,
player,201809230kan,sfo,WarnFr00,pos,LB,,,,,
player,201809230kan,sfo,WarnFr00,offense,0,,,,,
player,201809230kan,sfo,WarnFr00,off_pct,0%,,,,,
player,201809230kan,sfo,WarnFr00,defense,75,,,,,
player,201809230kan,sfo,WarnFr00,def_pct,100%,,,,,
player,201809230kan,sfo,WarnFr00,special_teams,14,,,,,
player,201809230kan,sfo,WarnFr00,st_pct,50%,,,,,
player,201809230kan,sfo,FostRe00,pos,LB,,,,,
player,201809230kan,sfo,FostRe00,offense,0,,,,,
player,201809230kan,sfo,FostRe00,off_pct,0%,,,,,
player,201809230kan,sfo,FostRe00,defense,74,,,,,
player,201809230kan,sfo,FostRe00,def_pct,99%,,,,,
player,201809230kan,sfo,FostRe00,special_teams,0,,,,,
player,201809230kan,sfo,FostRe00,st_pct,0%,,,,,
player,201809230kan,sfo,WardJi01,pos,CB,,,,,
player,201809230kan,sfo,WardJi01,offense,0,,,,,
player,201809230kan,sfo,WardJi01,off_pct,0%,,,,,
player,201809230kan,sfo,WardJi01,defense,70,,,,,
player,201809230kan,sfo,WardJi01,def_pct,93%,,,,,
player,201809230kan,sfo,WardJi01,special_teams,9,,,,,
player,201809230kan,sfo,WardJi01,st_pct,32%,,,,,
player,201809230kan,sfo,BuckDe00,pos,DT,,,,,
player,201809230kan,sfo,BuckDe00,offense,0,,,,,
player,201809230kan,sfo,BuckDe00,off_pct,0%,,,,,
player,201809230kan,sfo,BuckDe00,defense,55,,,,,
player,201809230kan,sfo,BuckDe00,def_pct,73%,,,,,
player,201809230kan,sfo,BuckDe00,special_teams,10,,,,,
player,201809230kan,sfo,BuckDe00,st_pct,36%,,,,,
player,201809230kan,sfo,WillKW00,pos,CB,,,,,
player,201809230kan,sfo,WillKW00,offense,0,,,,,
player,201809230kan,sfo,WillKW00,off_pct,0%,,,,,
player,201809230kan,sfo,WillKW00,defense,53,,,,,
player,201809230kan,sfo,WillKW00,def_pct,71%,,,,,
player,201809230kan,sfo,WillKW00,special_teams,0,,,,,
player,201809230kan,sfo,WillKW00,st_pct,0%,,,,,
player,201809230kan,sfo,ReedD.00,pos,FS,,,,,
player,201809230kan,sfo,ReedD.00,offense,0,,,,,
player,201809230kan,sfo,ReedD.00,off_pct,0%,,,,,
player,201809230kan,sfo,ReedD.00,defense,51,,,,,
player,201809230kan,sfo,ReedD.00,def_pct,68%,,,,,
player,201809230kan,sfo,ReedD.00,special_teams,18,,,,,
player,201809230kan,sfo,ReedD.00,st_pct,64%,,,,,
player,201809230kan,sfo,ArmsAr01,pos,DE,,,,,
player,201809230kan,sfo,ArmsAr01,offense,0,,,,,
player,201809230kan,sfo,ArmsAr01,off_pct,0%,,,,,
player,201809230kan,sfo,ArmsAr01,defense,49,,,,,
player,201809230kan,sfo,ArmsAr01,def_pct,65%,,,,,
player,201809230kan,sfo,ArmsAr01,special_teams,1,,,,,
player,201809230kan,sfo,ArmsAr01,st_pct,4%,,,,,
player,201809230kan,sfo,ThomSo00,pos,DE,,,,,
player,201809230kan,sfo,ThomSo00,offense,0,,,,,
player,201809230kan,sfo,ThomSo00,off_pct,0%,,,,,
player,201809230kan,sfo,ThomSo00,defense,43,,,,,
player,201809230kan,sfo,ThomSo00,def_pct,57%,,,,,
player,201809230kan,sfo,ThomSo00,special_teams,5,,,,,
player,201809230kan,sfo,ThomSo00,st_pct,18%,,,,,
player,201809230kan,sfo,WithAh00,pos,CB,,,,,
player,201809230kan,sfo,WithAh00,offense,0,,,,,
player,201809230kan,sfo,WithAh00,off_pct,0%,,,,,
player,201809230kan,sfo,WithAh00,defense,40,,,,,
player,201809230kan,sfo,WithAh00,def_pct,53%,,,,,
player,201809230kan,sfo,WithAh00,special_teams,12,,,,,
player,201809230kan,sfo,WithAh00,st_pct,43%,,,,,
player,201809230kan,sfo,MarsCa00,pos,DE,,,,,
player,201809230kan,sfo,MarsCa00,offense,0,,,,,
player,201809230kan,sfo,MarsCa00,off_pct,0%,,,,,
player,201809230kan,sfo,MarsCa00,defense,40,,,,,
player,201809230kan,sfo,MarsCa00,def_pct,53%,,,,,
player,201809230kan,sfo,MarsCa00,special_teams,11,,,,,
player,201809230kan,sfo,MarsCa00,st_pct,39%,,,,,
player,201809230kan,sfo,SherRi00,pos,CB,,,,,
player,201809230kan,sfo,SherRi00,offense,0,,,,,
player,201809230kan,sfo,SherRi00,off_pct,0%,,,,,
player,201809230kan,sfo,SherRi00,defense,35,,,,,
player,201809230kan,sfo,SherRi00,def_pct,47%,,,,,
player,201809230kan,sfo,SherRi00,special_teams,0,,,,,
player,201809230kan,sfo,SherRi00,st_pct,0%,,,,,
player,201809230kan,sfo,SmitMa02,pos,LB,,,,,
player,201809230kan,sfo,SmitMa02,offense,0,,,,,
player,201809230kan,sfo,SmitMa02,off_pct,0%,,,,,
player,201809230kan,sfo,SmitMa02,defense,33,,,,,
player,201809230kan,sfo,SmitMa02,def_pct,44%,,,,,
player,201809230kan,sfo,SmitMa02,special_teams,0,,,,,
player,201809230kan,sfo,SmitMa02,st_pct,0%,,,,,
player,201809230kan,sfo,MitcEa99,pos,DT,,,,,
player,201809230kan,sfo,MitcEa99,offense,0,,,,,
player,201809230kan,sfo,MitcEa99,off_pct,0%,,,,,
player,201809230kan,sfo,MitcEa99,defense,32,,,,,
player,201809230kan,sfo,MitcEa99,def_pct,43%,,,,,
player,201809230kan,sfo,MitcEa99,special_teams,6,,,,,
player,201809230kan,sfo,MitcEa99,st_pct,21%,,,,,
player,201809230kan,sfo,BlaiRo00,pos,DE,,,,,
player,201809230kan,sfo,BlaiRo00,offense,0,,,,,
player,201809230kan,sfo,BlaiRo00,off_pct,0%,,,,,
player,201809230kan,sfo,BlaiRo00,defense,28,,,,,
player,201809230kan,sfo,BlaiRo00,def_pct,37%,,,,,
player,201809230kan,sfo,BlaiRo00,special_teams,0,,,,,
player,201809230kan,sfo,BlaiRo00,st_pct,0%,,,,,
player,201809230kan,sfo,ColbAd00,pos,FS,,,,,
player,201809230kan,sfo,ColbAd00,offense,0,,,,,
player,201809230kan,sfo,ColbAd00,off_pct,0%,,,,,
player,201809230kan,sfo,ColbAd00,defense,25,,,,,
player,201809230kan,sfo,ColbAd00,def_pct,33%,,,,,
player,201809230kan,sfo,ColbAd00,special_teams,4,,,,,
player,201809230kan,sfo,ColbAd00,st_pct,14%,,,,,
player,201809230kan,sfo,JoneD.01,pos,DT,,,,,
player,201809230kan,sfo,JoneD.01,offense,0,,,,,
player,201809230kan,sfo,JoneD.01,off_pct,0%,,,,,
player,201809230kan,sfo,JoneD.01,defense,22,,,,,
player,201809230kan,sfo,JoneD.01,def_pct,29%,,,,,
player,201809230kan,sfo,JoneD.01,special_teams,4,,,,,
player,201809230kan,sfo,JoneD.01,st_pct,14%,,,,,
player,201809230kan,sfo,DayxSh00,pos,DT,,,,,
player,201809230kan,sfo,DayxSh00,offense,0,,,,,
player,201809230kan,sfo,DayxSh00,off_pct,0%,,,,,
player,201809230kan,sfo,DayxSh00,defense,19,,,,,
player,201809230kan,sfo,DayxSh00,def_pct,25%,,,,,
player,201809230kan,sfo,DayxSh00,special_teams,0,,,,,
player,201809230kan,sfo,DayxSh00,st_pct,0%,,,,,
player,201809230kan,sfo,MoorTa00,pos,CB,,,,,
player,201809230kan,sfo,MoorTa00,offense,0,,,,,
player,201809230kan,sfo,MoorTa00,off_pct,0%,,,,,
player,201809230kan,sfo,MoorTa00,defense,5,,,,,
player,201809230kan,sfo,MoorTa00,def_pct,7%,,,,,
player,201809230kan,sfo,MoorTa00,special_teams,23,,,,,
player,201809230kan,sfo,MoorTa00,st_pct,82%,,,,,
player,201809230kan,sfo,LeexEl00,pos,LB,,,,,
player,201809230kan,sfo,LeexEl00,offense,0,,,,,
player,201809230kan,sfo,LeexEl00,off_pct,0%,,,,,
player,201809230kan,sfo,LeexEl00,defense,1,,,,,
player,201809230kan,sfo,LeexEl00,def_pct,1%,,,,,
player,201809230kan,sfo,LeexEl00,special_teams,24,,,,,
player,201809230kan,sfo,LeexEl00,st_pct,86%,,,,,
player,201809230kan,sfo,NzeoMa00,pos,LB,,,,,
player,201809230kan,sfo,NzeoMa00,offense,0,,,,,
player,201809230kan,sfo,NzeoMa00,off_pct,0%,,,,,
player,201809230kan,sfo,NzeoMa00,defense,0,,,,,
player,201809230kan,sfo,NzeoMa00,def_pct,0%,,,,,
player,201809230kan,sfo,NzeoMa00,special_teams,24,,,,,
player,201809230kan,sfo,NzeoMa00,st_pct,86%,,,,,
player,201809230kan,sfo,PoweTy01,pos,FS,,,,,
player,201809230kan,sfo,PoweTy01,offense,0,,,,,
player,201809230kan,sfo,PoweTy01,off_pct,0%,,,,,
player,201809230kan,sfo,PoweTy01,defense,0,,,,,
player,201809230kan,sfo,PoweTy01,def_pct,0%,,,,,
player,201809230kan,sfo,PoweTy01,special_teams,14,,,,,
player,201809230kan,sfo,PoweTy01,st_pct,50%,,,,,
player,201809230kan,sfo,WickCo00,pos,TE,,,,,
player,201809230kan,sfo,WickCo00,offense,0,,,,,
player,201809230kan,sfo,WickCo00,off_pct,0%,,,,,
player,201809230kan,sfo,WickCo00,defense,0,,,,,
player,201809230kan,sfo,WickCo00,def_pct,0%,,,,,
player,201809230kan,sfo,WickCo00,special_teams,14,,,,,
player,201809230kan,sfo,WickCo00,st_pct,50%,,,,,
player,201809230kan,sfo,PiniBr00,pos,P,,,,,
player,201809230kan,sfo,PiniBr00,offense,0,,,,,
player,201809230kan,sfo,PiniBr00,off_pct,0%,,,,,
player,201809230kan,sfo,PiniBr00,defense,0,,,,,
player,201809230kan,sfo,PiniBr00,def_pct,0%,,,,,
player,201809230kan,sfo,PiniBr00,special_teams,13,,,,,
player,201809230kan,sfo,PiniBr00,st_pct,46%,,,,,
player,201809230kan,sfo,NelsKy00,pos,LS,,,,,
player,201809230kan,sfo,NelsKy00,offense,0,,,,,
player,201809230kan,sfo,NelsKy00,off_pct,0%,,,,,
player,201809230kan,sfo,NelsKy00,defense,0,,,,,
player,201809230kan,sfo,NelsKy00,def_pct,0%,,,,,
player,201809230kan,sfo,NelsKy00,special_teams,8,,,,,
player,201809230kan,sfo,NelsKy00,st_pct,29%,,,,,
player,201809230kan,sfo,GillGa01,pos,T,,,,,
player,201809230kan,sfo,GillGa01,offense,0,,,,,
player,201809230kan,sfo,GillGa01,off_pct,0%,,,,,
player,201809230kan,sfo,GillGa01,defense,0,,,,,
player,201809230kan,sfo,GillGa01,def_pct,0%,,,,,
player,201809230kan,sfo,GillGa01,special_teams,4,,,,,
player,201809230kan,sfo,GillGa01,st_pct,14%,,,,,
player,201809230kan,sfo,gouldrob01,pos,K,,,,,
player,201809230kan,sfo,gouldrob01,offense,0,,,,,
player,201809230kan,sfo,gouldrob01,off_pct,0%,,,,,
player,201809230kan,sfo,gouldrob01,defense,0,,,,,
player,201809230kan,sfo,gouldrob01,def_pct,0%,,,,,
player,201809230kan,sfo,gouldrob01,special_teams,4,,,,,
player,201809230kan,sfo,gouldrob01,st_pct,14%,,,,,
