game,2018,10,20181111,201811110kan,crd,"Arizona Cardinals",14,kan,"Kansas City Chiefs",26
player,201811110kan,kan,LucaJo00,def_int_long,0,,,,,
player,201811110kan,kan,LucaJo00,pass_defended,0,,,,,
player,201811110kan,kan,LucaJo00,sacks,0.0,,,,,
player,201811110kan,kan,LucaJo00,tackles_combined,1,,,,,
player,201811110kan,kan,LucaJo00,tackles_solo,1,,,,,
player,201811110kan,kan,LucaJo00,tackles_assists,0,,,,,
player,201811110kan,kan,LucaJo00,tackles_loss,0,,,,,
player,201811110kan,kan,LucaJo00,qb_hits,0,,,,,
player,201811110kan,kan,LucaJo00,fumbles_rec,0,,,,,
player,201811110kan,kan,LucaJo00,fumbles_rec_yds,0,,,,,
player,201811110kan,kan,LucaJo00,fumbles_rec_td,0,,,,,
player,201811110kan,kan,LucaJo00,fumbles_forced,0,,,,,
player,201811110kan,kan,NnadDe00,def_int,0,,,,,
player,201811110kan,kan,NnadDe00,def_int_yds,0,,,,,
player,201811110kan,kan,NnadDe00,def_int_td,0,,,,,
player,201811110kan,kan,NnadDe00,def_int_long,0,,,,,
player,201811110kan,kan,NnadDe00,pass_defended,0,,,,,
player,201811110kan,kan,NnadDe00,sacks,0.0,,,,,
player,201811110kan,kan,NnadDe00,tackles_combined,1,,,,,
player,201811110kan,kan,NnadDe00,tackles_solo,1,,,,,
player,201811110kan,kan,NnadDe00,tackles_assists,0,,,,,
player,201811110kan,kan,NnadDe00,tackles_loss,0,,,,,
player,201811110kan,kan,NnadDe00,qb_hits,0,,,,,
player,201811110kan,kan,NnadDe00,fumbles_rec,0,,,,,
player,201811110kan,kan,NnadDe00,fumbles_rec_yds,0,,,,,
player,201811110kan,kan,NnadDe00,fumbles_rec_td,0,,,,,
player,201811110kan,kan,NnadDe00,fumbles_forced,0,,,,,
player,201811110kan,kan,WillDa05,def_int,0,,,,,
player,201811110kan,kan,WillDa05,def_int_yds,0,,,,,
player,201811110kan,kan,WillDa05,def_int_td,0,,,,,
player,201811110kan,kan,WillDa05,def_int_long,0,,,,,
player,201811110kan,kan,WillDa05,pass_defended,0,,,,,
player,201811110kan,kan,WillDa05,sacks,0.0,,,,,
player,201811110kan,kan,WillDa05,tackles_combined,1,,,,,
player,201811110kan,kan,WillDa05,tackles_solo,1,,,,,
player,201811110kan,kan,WillDa05,tackles_assists,0,,,,,
player,201811110kan,kan,WillDa05,tackles_loss,0,,,,,
player,201811110kan,kan,WillDa05,qb_hits,0,,,,,
player,201811110kan,kan,WillDa05,fumbles_rec,0,,,,,
player,201811110kan,kan,WillDa05,fumbles_rec_yds,0,,,,,
player,201811110kan,kan,WillDa05,fumbles_rec_td,0,,,,,
player,201811110kan,kan,WillDa05,fumbles_forced,0,,,,,
player,201811110kan,kan,SpeaBr00,def_int,0,,,,,
player,201811110kan,kan,SpeaBr00,def_int_yds,0,,,,,
player,201811110kan,kan,SpeaBr00,def_int_td,0,,,,,
player,201811110kan,kan,SpeaBr00,def_int_long,0,,,,,
player,201811110kan,kan,SpeaBr00,pass_defended,0,,,,,
player,201811110kan,kan,SpeaBr00,sacks,0.0,,,,,
player,201811110kan,kan,SpeaBr00,tackles_combined,0,,,,,
player,201811110kan,kan,SpeaBr00,tackles_solo,0,,,,,
player,201811110kan,kan,SpeaBr00,tackles_assists,0,,,,,
player,201811110kan,kan,SpeaBr00,tackles_loss,0,,,,,
player,201811110kan,kan,SpeaBr00,qb_hits,2,,,,,
player,201811110kan,kan,SpeaBr00,fumbles_rec,0,,,,,
player,201811110kan,kan,SpeaBr00,fumbles_rec_yds,0,,,,,
player,201811110kan,kan,SpeaBr00,fumbles_rec_td,0,,,,,
player,201811110kan,kan,SpeaBr00,fumbles_forced,0,,,,,
player,201811110kan,crd,KirkCh01,kick_ret,0,,,,,
player,201811110kan,crd,KirkCh01,kick_ret_yds,0,,,,,
player,201811110kan,crd,KirkCh01,kick_ret_yds_per_ret,,,,,,
player,201811110kan,crd,KirkCh01,kick_ret_td,0,,,,,
player,201811110kan,crd,KirkCh01,kick_ret_long,0,,,,,
player,201811110kan,crd,KirkCh01,punt_ret,3,,,,,
player,201811110kan,crd,KirkCh01,punt_ret_yds,8,,,,,
player,201811110kan,crd,KirkCh01,punt_ret_yds_per_ret,2.7,,,,,
player,201811110kan,crd,KirkCh01,punt_ret_td,0,,,,,
player,201811110kan,crd,KirkCh01,punt_ret_long,6,,,,,
player,201811110kan,crd,LogaT.00,kick_ret,3,,,,,
player,201811110kan,crd,LogaT.00,kick_ret_yds,89,,,,,
player,201811110kan,crd,LogaT.00,kick_ret_yds_per_ret,29.7,,,,,
player,201811110kan,crd,LogaT.00,kick_ret_td,0,,,,,
player,201811110kan,crd,LogaT.00,kick_ret_long,36,,,,,
player,201811110kan,crd,LogaT.00,punt_ret,0,,,,,
player,201811110kan,crd,LogaT.00,punt_ret_yds,0,,,,,
player,201811110kan,crd,LogaT.00,punt_ret_yds_per_ret,,,,,,
player,201811110kan,crd,LogaT.00,punt_ret_td,0,,,,,
player,201811110kan,crd,LogaT.00,punt_ret_long,0,,,,,
player,201811110kan,kan,HillTy00,kick_ret,0,,,,,
player,201811110kan,kan,HillTy00,kick_ret_yds,0,,,,,
player,201811110kan,kan,HillTy00,kick_ret_yds_per_ret,,,,,,
player,201811110kan,kan,HillTy00,kick_ret_td,0,,,,,
player,201811110kan,kan,HillTy00,kick_ret_long,0,,,,,
player,201811110kan,kan,HillTy00,punt_ret,2,,,,,
player,201811110kan,kan,HillTy00,punt_ret_yds,0,,,,,
player,201811110kan,kan,HillTy00,punt_ret_yds_per_ret,0.0,,,,,
player,201811110kan,kan,HillTy00,punt_ret_td,0,,,,,
player,201811110kan,kan,HillTy00,punt_ret_long,2,,,,,
player,201811110kan,kan,SmitTr04,kick_ret,2,,,,,
player,201811110kan,kan,SmitTr04,kick_ret_yds,22,,,,,
player,201811110kan,kan,SmitTr04,kick_ret_yds_per_ret,11.0,,,,,
player,201811110kan,kan,SmitTr04,kick_ret_td,0,,,,,
player,201811110kan,kan,SmitTr04,kick_ret_long,15,,,,,
player,201811110kan,kan,SmitTr04,punt_ret,0,,,,,
player,201811110kan,kan,SmitTr04,punt_ret_yds,0,,,,,
player,201811110kan,kan,SmitTr04,punt_ret_yds_per_ret,,,,,,
player,201811110kan,kan,SmitTr04,punt_ret_td,0,,,,,
player,201811110kan,kan,SmitTr04,punt_ret_long,0,,,,,
player,201811110kan,crd,dawsophi01,xpm,2,,,,,
player,201811110kan,crd,dawsophi01,xpa,2,,,,,
player,201811110kan,crd,dawsophi01,fgm,,,,,,
player,201811110kan,crd,dawsophi01,fga,,,,,,
player,201811110kan,crd,dawsophi01,punt,0,,,,,
player,201811110kan,crd,dawsophi01,punt_yds,0,,,,,
player,201811110kan,crd,dawsophi01,punt_yds_per_punt,,,,,,
player,201811110kan,crd,dawsophi01,punt_long,0,,,,,
player,201811110kan,crd,LeexAn20,xpm,,,,,,
player,201811110kan,crd,LeexAn20,xpa,,,,,,
player,201811110kan,crd,LeexAn20,fgm,,,,,,
player,201811110kan,crd,LeexAn20,fga,,,,,,
player,201811110kan,crd,LeexAn20,punt,5,,,,,
player,201811110kan,crd,LeexAn20,punt_yds,247,,,,,
player,201811110kan,crd,LeexAn20,punt_yds_per_punt,49.4,,,,,
player,201811110kan,crd,LeexAn20,punt_long,55,,,,,
player,201811110kan,kan,ButkHa00,xpm,2,,,,,
player,201811110kan,kan,ButkHa00,xpa,2,,,,,
player,201811110kan,kan,ButkHa00,fgm,2,,,,,
player,201811110kan,kan,ButkHa00,fga,2,,,,,
player,201811110kan,kan,ButkHa00,punt,0,,,,,
player,201811110kan,kan,ButkHa00,punt_yds,0,,,,,
player,201811110kan,kan,ButkHa00,punt_yds_per_punt,,,,,,
player,201811110kan,kan,ButkHa00,punt_long,0,,,,,
player,201811110kan,kan,ColqDu20,xpm,,,,,,
player,201811110kan,kan,ColqDu20,xpa,,,,,,
player,201811110kan,kan,ColqDu20,fgm,,,,,,
player,201811110kan,kan,ColqDu20,fga,,,,,,
player,201811110kan,kan,ColqDu20,punt,5,,,,,
player,201811110kan,kan,ColqDu20,punt_yds,233,,,,,
player,201811110kan,kan,ColqDu20,punt_yds_per_punt,46.6,,,,,
player,201811110kan,kan,ColqDu20,punt_long,52,,,,,
player,201811110kan,crd,RoseJo01,pass_cmp,22,,,,,
player,201811110kan,crd,RoseJo01,pass_att,39,,,,,
player,201811110kan,crd,RoseJo01,pass_yds,208,,,,,
player,201811110kan,crd,RoseJo01,pass_first_down,13,,,,,
player,201811110kan,crd,RoseJo01,pass_air_yds,112,,,,,
player,201811110kan,crd,RoseJo01,pass_air_yds_per_cmp,5.1,,,,,
player,201811110kan,crd,RoseJo01,pass_air_yds_per_att,2.9,,,,,
player,201811110kan,crd,RoseJo01,pass_tgt_yds_per_att,7.4,,,,,
player,201811110kan,crd,RoseJo01,pass_yac,96,,,,,
player,201811110kan,crd,RoseJo01,pass_yac_per_cmp,4.4,,,,,
player,201811110kan,crd,RoseJo01,pass_drops,0,,,,,
player,201811110kan,crd,RoseJo01,pass_drop_pct,0.0,,,,,
player,201811110kan,crd,RoseJo01,pass_poor_throws,8,,,,,
player,201811110kan,crd,RoseJo01,pass_poor_throw_pct,20.5,,,,,
player,201811110kan,crd,RoseJo01,pass_blitzed,4,,,,,
player,201811110kan,crd,RoseJo01,pass_hurried,4,,,,,
player,201811110kan,crd,RoseJo01,pass_hits,8,,,,,
player,201811110kan,crd,RoseJo01,rush_scrambles,0,,,,,
player,201811110kan,crd,RoseJo01,rush_scrambles_yds_per_att,,,,,,
player,201811110kan,kan,MahoPa00,pass_cmp,21,,,,,
player,201811110kan,kan,MahoPa00,pass_att,28,,,,,
player,201811110kan,kan,MahoPa00,pass_yds,249,,,,,
player,201811110kan,kan,MahoPa00,pass_first_down,12,,,,,
player,201811110kan,kan,MahoPa00,pass_air_yds,121,,,,,
player,201811110kan,kan,MahoPa00,pass_air_yds_per_cmp,5.8,,,,,
player,201811110kan,kan,MahoPa00,pass_air_yds_per_att,4.3,,,,,
player,201811110kan,kan,MahoPa00,pass_tgt_yds_per_att,7.3,,,,,
player,201811110kan,kan,MahoPa00,pass_yac,128,,,,,
player,201811110kan,kan,MahoPa00,pass_yac_per_cmp,6.1,,,,,
player,201811110kan,kan,MahoPa00,pass_drops,0,,,,,
player,201811110kan,kan,MahoPa00,pass_drop_pct,0.0,,,,,
player,201811110kan,kan,MahoPa00,pass_poor_throws,4,,,,,
player,201811110kan,kan,MahoPa00,pass_poor_throw_pct,14.3,,,,,
player,201811110kan,kan,MahoPa00,pass_blitzed,10,,,,,
player,201811110kan,kan,MahoPa00,pass_hurried,1,,,,,
player,201811110kan,kan,MahoPa00,pass_hits,1,,,,,
player,201811110kan,kan,MahoPa00,rush_scrambles,2,,,,,
player,201811110kan,kan,MahoPa00,rush_scrambles_yds_per_att,8.5,,,,,
player,201811110kan,crd,JohnDa08,rush_att,21,,,,,
player,201811110kan,crd,JohnDa08,rush_yds,98,,,,,
player,201811110kan,crd,JohnDa08,rush_first_down,7,,,,,
player,201811110kan,crd,JohnDa08,rush_yds_before_contact,72,,,,,
player,201811110kan,crd,JohnDa08,rush_yds_bc_per_rush,3.4,,,,,
player,201811110kan,crd,JohnDa08,rush_yac,26,,,,,
player,201811110kan,crd,JohnDa08,rush_yac_per_rush,1.2,,,,,
player,201811110kan,crd,JohnDa08,rush_broken_tackles,0,,,,,
player,201811110kan,crd,JohnDa08,rush_broken_tackles_per_rush,,,,,,
player,201811110kan,crd,EdmoCh00,rush_att,2,,,,,
player,201811110kan,crd,EdmoCh00,rush_yds,7,,,,,
player,201811110kan,crd,EdmoCh00,rush_first_down,,,,,,
player,201811110kan,crd,EdmoCh00,rush_yds_before_contact,4,,,,,
player,201811110kan,crd,EdmoCh00,rush_yds_bc_per_rush,2.0,,,,,
player,201811110kan,crd,EdmoCh00,rush_yac,3,,,,,
player,201811110kan,crd,EdmoCh00,rush_yac_per_rush,1.5,,,,,
player,201811110kan,crd,EdmoCh00,rush_broken_tackles,0,,,,,
player,201811110kan,crd,EdmoCh00,rush_broken_tackles_per_rush,,,,,,
player,201811110kan,crd,NelsJJ00,rush_att,1,,,,,
player,201811110kan,crd,NelsJJ00,rush_yds,-10,,,,,
player,201811110kan,crd,NelsJJ00,rush_first_down,,,,,,
player,201811110kan,crd,NelsJJ00,rush_yds_before_contact,-10,,,,,
player,201811110kan,crd,NelsJJ00,rush_yds_bc_per_rush,-10.0,,,,,
player,201811110kan,crd,NelsJJ00,rush_yac,0,,,,,
player,201811110kan,crd,NelsJJ00,rush_yac_per_rush,0.0,,,,,
player,201811110kan,crd,NelsJJ00,rush_broken_tackles,0,,,,,
player,201811110kan,crd,NelsJJ00,rush_broken_tackles_per_rush,,,,,,
player,201811110kan,crd,RoseJo01,rush_att,1,,,,,
player,201811110kan,crd,RoseJo01,rush_yds,-1,,,,,
player,201811110kan,crd,RoseJo01,rush_first_down,0,,,,,
player,201811110kan,crd,RoseJo01,rush_yds_before_contact,-1,,,,,
player,201811110kan,crd,RoseJo01,rush_yds_bc_per_rush,-1.0,,,,,
player,201811110kan,crd,RoseJo01,rush_yac,0,,,,,
player,201811110kan,crd,RoseJo01,rush_yac_per_rush,0.0,,,,,
player,201811110kan,crd,RoseJo01,rush_broken_tackles,0,,,,,
player,201811110kan,crd,RoseJo01,rush_broken_tackles_per_rush,,,,,,
player,201811110kan,kan,HuntKa00,rush_att,16,,,,,
player,201811110kan,kan,HuntKa00,rush_yds,71,,,,,
player,201811110kan,kan,HuntKa00,rush_first_down,4,,,,,
player,201811110kan,kan,HuntKa00,rush_yds_before_contact,46,,,,,
player,201811110kan,kan,HuntKa00,rush_yds_bc_per_rush,2.9,,,,,
player,201811110kan,kan,HuntKa00,rush_yac,25,,,,,
player,201811110kan,kan,HuntKa00,rush_yac_per_rush,1.6,,,,,
player,201811110kan,kan,HuntKa00,rush_broken_tackles,2,,,,,
player,201811110kan,kan,HuntKa00,rush_broken_tackles_per_rush,8.0,,,,,
player,201811110kan,kan,MahoPa00,rush_att,4,,,,,
player,201811110kan,kan,MahoPa00,rush_yds,21,,,,,
player,201811110kan,kan,MahoPa00,rush_first_down,2,,,,,
player,201811110kan,kan,MahoPa00,rush_yds_before_contact,21,,,,,
player,201811110kan,kan,MahoPa00,rush_yds_bc_per_rush,5.3,,,,,
player,201811110kan,kan,MahoPa00,rush_yac,0,,,,,
player,201811110kan,kan,MahoPa00,rush_yac_per_rush,0.0,,,,,
player,201811110kan,kan,MahoPa00,rush_broken_tackles,0,,,,,
player,201811110kan,kan,MahoPa00,rush_broken_tackles_per_rush,,,,,,
player,201811110kan,kan,WareSp00,rush_att,2,,,,,
player,201811110kan,kan,WareSp00,rush_yds,6,,,,,
player,201811110kan,kan,WareSp00,rush_first_down,1,,,,,
player,201811110kan,kan,WareSp00,rush_yds_before_contact,5,,,,,
player,201811110kan,kan,WareSp00,rush_yds_bc_per_rush,2.5,,,,,
player,201811110kan,kan,WareSp00,rush_yac,1,,,,,
player,201811110kan,kan,WareSp00,rush_yac_per_rush,0.5,,,,,
player,201811110kan,kan,WareSp00,rush_broken_tackles,0,,,,,
player,201811110kan,kan,WareSp00,rush_broken_tackles_per_rush,,,,,,
player,201811110kan,kan,HillTy00,rush_att,1,,,,,
player,201811110kan,kan,HillTy00,rush_yds,20,,,,,
player,201811110kan,kan,HillTy00,rush_first_down,1,,,,,
player,201811110kan,kan,HillTy00,rush_yds_before_contact,20,,,,,
player,201811110kan,kan,HillTy00,rush_yds_bc_per_rush,20.0,,,,,
player,201811110kan,kan,HillTy00,rush_yac,0,,,,,
player,201811110kan,kan,HillTy00,rush_yac_per_rush,0.0,,,,,
player,201811110kan,kan,HillTy00,rush_broken_tackles,0,,,,,
player,201811110kan,kan,HillTy00,rush_broken_tackles_per_rush,,,,,,
player,201811110kan,crd,JohnDa08,targets,9,,,,,
player,201811110kan,crd,JohnDa08,rec,7,,,,,
player,201811110kan,crd,JohnDa08,rec_yds,85,,,,,
player,201811110kan,crd,JohnDa08,rec_first_down,5,,,,,
player,201811110kan,crd,JohnDa08,rec_air_yds,26,,,,,
player,201811110kan,crd,JohnDa08,rec_air_yds_per_rec,3.7,,,,,
player,201811110kan,crd,JohnDa08,rec_yac,59,,,,,
player,201811110kan,crd,JohnDa08,rec_yac_per_rec,8.4,,,,,
player,201811110kan,crd,JohnDa08,rec_broken_tackles,2,,,,,
player,201811110kan,crd,JohnDa08,rec_broken_tackles_per_rec,3.5,,,,,
player,201811110kan,crd,JohnDa08,rec_drops,0,,,,,
player,201811110kan,crd,JohnDa08,rec_drop_pct,0.0,,,,,
player,201811110kan,crd,FitzLa00,targets,10,,,,,
player,201811110kan,crd,FitzLa00,rec,6,,,,,
player,201811110kan,crd,FitzLa00,rec_yds,50,,,,,
player,201811110kan,crd,FitzLa00,rec_first_down,4,,,,,
player,201811110kan,crd,FitzLa00,rec_air_yds,34,,,,,
player,201811110kan,crd,FitzLa00,rec_air_yds_per_rec,5.7,,,,,
player,201811110kan,crd,FitzLa00,rec_yac,16,,,,,
player,201811110kan,crd,FitzLa00,rec_yac_per_rec,2.7,,,,,
player,201811110kan,crd,FitzLa00,rec_broken_tackles,0,,,,,
player,201811110kan,crd,FitzLa00,rec_broken_tackles_per_rec,,,,,,
player,201811110kan,crd,FitzLa00,rec_drops,0,,,,,
player,201811110kan,crd,FitzLa00,rec_drop_pct,0.0,,,,,
player,201811110kan,crd,SealRi00,targets,9,,,,,
player,201811110kan,crd,SealRi00,rec,5,,,,,
player,201811110kan,crd,SealRi00,rec_yds,51,,,,,
player,201811110kan,crd,SealRi00,rec_first_down,3,,,,,
player,201811110kan,crd,SealRi00,rec_air_yds,40,,,,,
player,201811110kan,crd,SealRi00,rec_air_yds_per_rec,8.0,,,,,
player,201811110kan,crd,SealRi00,rec_yac,11,,,,,
player,201811110kan,crd,SealRi00,rec_yac_per_rec,2.2,,,,,
player,201811110kan,crd,SealRi00,rec_broken_tackles,1,,,,,
player,201811110kan,crd,SealRi00,rec_broken_tackles_per_rec,5.0,,,,,
player,201811110kan,crd,SealRi00,rec_drops,0,,,,,
player,201811110kan,crd,SealRi00,rec_drop_pct,0.0,,,,,
player,201811110kan,crd,KirkCh01,targets,6,,,,,
player,201811110kan,crd,KirkCh01,rec,2,,,,,
player,201811110kan,crd,KirkCh01,rec_yds,8,,,,,
player,201811110kan,crd,KirkCh01,rec_first_down,1,,,,,
player,201811110kan,crd,KirkCh01,rec_air_yds,8,,,,,
player,201811110kan,crd,KirkCh01,rec_air_yds_per_rec,4.0,,,,,
player,201811110kan,crd,KirkCh01,rec_yac,0,,,,,
player,201811110kan,crd,KirkCh01,rec_yac_per_rec,0.0,,,,,
player,201811110kan,crd,KirkCh01,rec_broken_tackles,0,,,,,
player,201811110kan,crd,KirkCh01,rec_broken_tackles_per_rec,,,,,,
player,201811110kan,crd,KirkCh01,rec_drops,0,,,,,
player,201811110kan,crd,KirkCh01,rec_drop_pct,0.0,,,,,
player,201811110kan,crd,LogaT.00,targets,2,,,,,
player,201811110kan,crd,LogaT.00,rec,2,,,,,
player,201811110kan,crd,LogaT.00,rec_yds,14,,,,,
player,201811110kan,crd,LogaT.00,rec_first_down,,,,,,
player,201811110kan,crd,LogaT.00,rec_air_yds,4,,,,,
player,201811110kan,crd,LogaT.00,rec_air_yds_per_rec,2.0,,,,,
player,201811110kan,crd,LogaT.00,rec_yac,10,,,,,
player,201811110kan,crd,LogaT.00,rec_yac_per_rec,5.0,,,,,
player,201811110kan,crd,LogaT.00,rec_broken_tackles,0,,,,,
player,201811110kan,crd,LogaT.00,rec_broken_tackles_per_rec,,,,,,
player,201811110kan,crd,LogaT.00,rec_drops,0,,,,,
player,201811110kan,crd,LogaT.00,rec_drop_pct,0.0,,,,,
player,201811110kan,crd,NelsJJ00,targets,1,,,,,
player,201811110kan,crd,NelsJJ00,rec,0,,,,,
player,201811110kan,crd,NelsJJ00,rec_yds,0,,,,,
player,201811110kan,crd,NelsJJ00,rec_first_down,,,,,,
player,201811110kan,crd,NelsJJ00,rec_air_yds,0,,,,,
player,201811110kan,crd,NelsJJ00,rec_air_yds_per_rec,,,,,,
player,201811110kan,crd,NelsJJ00,rec_yac,0,,,,,
player,201811110kan,crd,NelsJJ00,rec_yac_per_rec,,,,,,
player,201811110kan,crd,NelsJJ00,rec_broken_tackles,0,,,,,
player,201811110kan,crd,NelsJJ00,rec_broken_tackles_per_rec,,,,,,
player,201811110kan,crd,NelsJJ00,rec_drops,0,,,,,
player,201811110kan,crd,NelsJJ00,rec_drop_pct,0.0,,,,,
player,201811110kan,kan,HillTy00,targets,10,,,,,
player,201811110kan,kan,HillTy00,rec,7,,,,,
player,201811110kan,kan,HillTy00,rec_yds,117,,,,,
player,201811110kan,kan,HillTy00,rec_first_down,4,,,,,
player,201811110kan,kan,HillTy00,rec_air_yds,68,,,,,
player,201811110kan,kan,HillTy00,rec_air_yds_per_rec,9.7,,,,,
player,201811110kan,kan,HillTy00,rec_yac,49,,,,,
player,201811110kan,kan,HillTy00,rec_yac_per_rec,7.0,,,,,
player,201811110kan,kan,HillTy00,rec_broken_tackles,1,,,,,
player,201811110kan,kan,HillTy00,rec_broken_tackles_per_rec,7.0,,,,,
player,201811110kan,kan,HillTy00,rec_drops,0,,,,,
player,201811110kan,kan,HillTy00,rec_drop_pct,0.0,,,,,
player,201811110kan,kan,KelcTr00,targets,7,,,,,
player,201811110kan,kan,KelcTr00,rec,6,,,,,
player,201811110kan,kan,KelcTr00,rec_yds,46,,,,,
player,201811110kan,kan,KelcTr00,rec_first_down,4,,,,,
player,201811110kan,kan,KelcTr00,rec_air_yds,18,,,,,
player,201811110kan,kan,KelcTr00,rec_air_yds_per_rec,3.0,,,,,
player,201811110kan,kan,KelcTr00,rec_yac,28,,,,,
player,201811110kan,kan,KelcTr00,rec_yac_per_rec,4.7,,,,,
player,201811110kan,kan,KelcTr00,rec_broken_tackles,0,,,,,
player,201811110kan,kan,KelcTr00,rec_broken_tackles_per_rec,,,,,,
player,201811110kan,kan,KelcTr00,rec_drops,0,,,,,
player,201811110kan,kan,KelcTr00,rec_drop_pct,0.0,,,,,
player,201811110kan,kan,RobiDe01,targets,4,,,,,
player,201811110kan,kan,RobiDe01,rec,3,,,,,
player,201811110kan,kan,RobiDe01,rec_yds,30,,,,,
player,201811110kan,kan,RobiDe01,rec_first_down,2,,,,,
player,201811110kan,kan,RobiDe01,rec_air_yds,22,,,,,
player,201811110kan,kan,RobiDe01,rec_air_yds_per_rec,7.3,,,,,
player,201811110kan,kan,RobiDe01,rec_yac,8,,,,,
player,201811110kan,kan,RobiDe01,rec_yac_per_rec,2.7,,,,,
player,201811110kan,kan,RobiDe01,rec_broken_tackles,0,,,,,
player,201811110kan,kan,RobiDe01,rec_broken_tackles_per_rec,,,,,,
player,201811110kan,kan,RobiDe01,rec_drops,0,,,,,
player,201811110kan,kan,RobiDe01,rec_drop_pct,0.0,,,,,
player,201811110kan,kan,HuntKa00,targets,2,,,,,
player,201811110kan,kan,HuntKa00,rec,2,,,,,
player,201811110kan,kan,HuntKa00,rec_yds,25,,,,,
player,201811110kan,kan,HuntKa00,rec_first_down,1,,,,,
player,201811110kan,kan,HuntKa00,rec_air_yds,9,,,,,
player,201811110kan,kan,HuntKa00,rec_air_yds_per_rec,4.5,,,,,
player,201811110kan,kan,HuntKa00,rec_yac,16,,,,,
player,201811110kan,kan,HuntKa00,rec_yac_per_rec,8.0,,,,,
player,201811110kan,kan,HuntKa00,rec_broken_tackles,0,,,,,
player,201811110kan,kan,HuntKa00,rec_broken_tackles_per_rec,,,,,,
player,201811110kan,kan,HuntKa00,rec_drops,0,,,,,
player,201811110kan,kan,HuntKa00,rec_drop_pct,0.0,,,,,
player,201811110kan,kan,SherAn00,targets,1,,,,,
player,201811110kan,kan,SherAn00,rec,1,,,,,
player,201811110kan,kan,SherAn00,rec_yds,2,,,,,
player,201811110kan,kan,SherAn00,rec_first_down,,,,,,
player,201811110kan,kan,SherAn00,rec_air_yds,-4,,,,,
player,201811110kan,kan,SherAn00,rec_air_yds_per_rec,-4.0,,,,,
player,201811110kan,kan,SherAn00,rec_yac,6,,,,,
player,201811110kan,kan,SherAn00,rec_yac_per_rec,6.0,,,,,
player,201811110kan,kan,SherAn00,rec_broken_tackles,0,,,,,
player,201811110kan,kan,SherAn00,rec_broken_tackles_per_rec,,,,,,
player,201811110kan,kan,SherAn00,rec_drops,0,,,,,
player,201811110kan,kan,SherAn00,rec_drop_pct,0.0,,,,,
player,201811110kan,kan,ConlCh00,targets,2,,,,,
player,201811110kan,kan,ConlCh00,rec,1,,,,,
player,201811110kan,kan,ConlCh00,rec_yds,22,,,,,
player,201811110kan,kan,ConlCh00,rec_first_down,1,,,,,
player,201811110kan,kan,ConlCh00,rec_air_yds,14,,,,,
player,201811110kan,kan,ConlCh00,rec_air_yds_per_rec,14.0,,,,,
player,201811110kan,kan,ConlCh00,rec_yac,8,,,,,
player,201811110kan,kan,ConlCh00,rec_yac_per_rec,8.0,,,,,
player,201811110kan,kan,ConlCh00,rec_broken_tackles,0,,,,,
player,201811110kan,kan,ConlCh00,rec_broken_tackles_per_rec,,,,,,
player,201811110kan,kan,ConlCh00,rec_drops,0,,,,,
player,201811110kan,kan,ConlCh00,rec_drop_pct,0.0,,,,,
player,201811110kan,kan,WareSp00,targets,1,,,,,
player,201811110kan,kan,WareSp00,rec,1,,,,,
player,201811110kan,kan,WareSp00,rec_yds,7,,,,,
player,201811110kan,kan,WareSp00,rec_first_down,0,,,,,
player,201811110kan,kan,WareSp00,rec_air_yds,-6,,,,,
player,201811110kan,kan,WareSp00,rec_air_yds_per_rec,-6.0,,,,,
player,201811110kan,kan,WareSp00,rec_yac,13,,,,,
player,201811110kan,kan,WareSp00,rec_yac_per_rec,13.0,,,,,
player,201811110kan,kan,WareSp00,rec_broken_tackles,0,,,,,
player,201811110kan,kan,WareSp00,rec_broken_tackles_per_rec,,,,,,
player,201811110kan,kan,WareSp00,rec_drops,0,,,,,
player,201811110kan,kan,WareSp00,rec_drop_pct,0.0,,,,,
player,201811110kan,kan,KempMa00,targets,1,,,,,
player,201811110kan,kan,KempMa00,rec,0,,,,,
player,201811110kan,kan,KempMa00,rec_yds,0,,,,,
player,201811110kan,kan,KempMa00,rec_first_down,,,,,,
player,201811110kan,kan,KempMa00,rec_air_yds,0,,,,,
player,201811110kan,kan,KempMa00,rec_air_yds_per_rec,,,,,,
player,201811110kan,kan,KempMa00,rec_yac,0,,,,,
player,201811110kan,kan,KempMa00,rec_yac_per_rec,,,,,,
player,201811110kan,kan,KempMa00,rec_broken_tackles,0,,,,,
player,201811110kan,kan,KempMa00,rec_broken_tackles_per_rec,,,,,,
player,201811110kan,kan,KempMa00,rec_drops,0,,,,,
player,201811110kan,kan,KempMa00,rec_drop_pct,0.0,,,,,
player,201811110kan,kan,WyliAn00,pos,T,,,,,
player,201811110kan,kan,WyliAn00,offense,59,,,,,
player,201811110kan,kan,WyliAn00,off_pct,100%,,,,,
player,201811110kan,kan,WyliAn00,defense,0,,,,,
player,201811110kan,kan,WyliAn00,def_pct,0%,,,,,
player,201811110kan,kan,WyliAn00,special_teams,4,,,,,
player,201811110kan,kan,WyliAn00,st_pct,16%,,,,,
player,201811110kan,kan,SchwMi00,pos,T,,,,,
player,201811110kan,kan,SchwMi00,offense,59,,,,,
player,201811110kan,kan,SchwMi00,off_pct,100%,,,,,
player,201811110kan,kan,SchwMi00,defense,0,,,,,
player,201811110kan,kan,SchwMi00,def_pct,0%,,,,,
player,201811110kan,kan,SchwMi00,special_teams,4,,,,,
