game,2018,13,20181202,201812020nyg,chi,"Chicago Bears",27,nyg,"New York Giants",30
player,201812020nyg,nyg,VernOl00,tackles_loss,1,,,,,
player,201812020nyg,nyg,VernOl00,qb_hits,2,,,,,
player,201812020nyg,nyg,VernOl00,fumbles_rec,0,,,,,
player,201812020nyg,nyg,VernOl00,fumbles_rec_yds,0,,,,,
player,201812020nyg,nyg,VernOl00,fumbles_rec_td,0,,,,,
player,201812020nyg,nyg,VernOl00,fumbles_forced,1,,,,,
player,201812020nyg,nyg,WebbBW00,def_int,0,,,,,
player,201812020nyg,nyg,WebbBW00,def_int_yds,0,,,,,
player,201812020nyg,nyg,WebbBW00,def_int_td,0,,,,,
player,201812020nyg,nyg,WebbBW00,def_int_long,0,,,,,
player,201812020nyg,nyg,WebbBW00,pass_defended,1,,,,,
player,201812020nyg,nyg,WebbBW00,sacks,0.0,,,,,
player,201812020nyg,nyg,WebbBW00,tackles_combined,9,,,,,
player,201812020nyg,nyg,WebbBW00,tackles_solo,9,,,,,
player,201812020nyg,nyg,WebbBW00,tackles_assists,0,,,,,
player,201812020nyg,nyg,WebbBW00,tackles_loss,0,,,,,
player,201812020nyg,nyg,WebbBW00,qb_hits,0,,,,,
player,201812020nyg,nyg,WebbBW00,fumbles_rec,0,,,,,
player,201812020nyg,nyg,WebbBW00,fumbles_rec_yds,0,,,,,
player,201812020nyg,nyg,WebbBW00,fumbles_rec_td,0,,,,,
player,201812020nyg,nyg,WebbBW00,fumbles_forced,1,,,,,
player,201812020nyg,nyg,HaleGr00,def_int,0,,,,,
player,201812020nyg,nyg,HaleGr00,def_int_yds,0,,,,,
player,201812020nyg,nyg,HaleGr00,def_int_td,0,,,,,
player,201812020nyg,nyg,HaleGr00,def_int_long,0,,,,,
player,201812020nyg,nyg,HaleGr00,pass_defended,0,,,,,
player,201812020nyg,nyg,HaleGr00,sacks,0.0,,,,,
player,201812020nyg,nyg,HaleGr00,tackles_combined,8,,,,,
player,201812020nyg,nyg,HaleGr00,tackles_solo,8,,,,,
player,201812020nyg,nyg,HaleGr00,tackles_assists,0,,,,,
player,201812020nyg,nyg,HaleGr00,tackles_loss,2,,,,,
player,201812020nyg,nyg,HaleGr00,qb_hits,0,,,,,
player,201812020nyg,nyg,HaleGr00,fumbles_rec,0,,,,,
player,201812020nyg,nyg,HaleGr00,fumbles_rec_yds,0,,,,,
player,201812020nyg,nyg,HaleGr00,fumbles_rec_td,0,,,,,
player,201812020nyg,nyg,HaleGr00,fumbles_forced,0,,,,,
player,201812020nyg,nyg,TomlDa00,def_int,0,,,,,
player,201812020nyg,nyg,TomlDa00,def_int_yds,0,,,,,
player,201812020nyg,nyg,TomlDa00,def_int_td,0,,,,,
player,201812020nyg,nyg,TomlDa00,def_int_long,0,,,,,
player,201812020nyg,nyg,TomlDa00,pass_defended,0,,,,,
player,201812020nyg,nyg,TomlDa00,sacks,0.0,,,,,
player,201812020nyg,nyg,TomlDa00,tackles_combined,7,,,,,
player,201812020nyg,nyg,TomlDa00,tackles_solo,4,,,,,
player,201812020nyg,nyg,TomlDa00,tackles_assists,3,,,,,
player,201812020nyg,nyg,TomlDa00,tackles_loss,2,,,,,
player,201812020nyg,nyg,TomlDa00,qb_hits,0,,,,,
player,201812020nyg,nyg,TomlDa00,fumbles_rec,0,,,,,
player,201812020nyg,nyg,TomlDa00,fumbles_rec_yds,0,,,,,
player,201812020nyg,nyg,TomlDa00,fumbles_rec_td,0,,,,,
player,201812020nyg,nyg,TomlDa00,fumbles_forced,0,,,,,
player,201812020nyg,nyg,ThomMi02,def_int,0,,,,,
player,201812020nyg,nyg,ThomMi02,def_int_yds,0,,,,,
player,201812020nyg,nyg,ThomMi02,def_int_td,0,,,,,
player,201812020nyg,nyg,ThomMi02,def_int_long,0,,,,,
player,201812020nyg,nyg,ThomMi02,pass_defended,0,,,,,
player,201812020nyg,nyg,ThomMi02,sacks,0.0,,,,,
player,201812020nyg,nyg,ThomMi02,tackles_combined,6,,,,,
player,201812020nyg,nyg,ThomMi02,tackles_solo,5,,,,,
player,201812020nyg,nyg,ThomMi02,tackles_assists,1,,,,,
player,201812020nyg,nyg,ThomMi02,tackles_loss,0,,,,,
player,201812020nyg,nyg,ThomMi02,qb_hits,0,,,,,
player,201812020nyg,nyg,ThomMi02,fumbles_rec,0,,,,,
player,201812020nyg,nyg,ThomMi02,fumbles_rec_yds,0,,,,,
player,201812020nyg,nyg,ThomMi02,fumbles_rec_td,0,,,,,
player,201812020nyg,nyg,ThomMi02,fumbles_forced,0,,,,,
player,201812020nyg,nyg,CollLa00,def_int,0,,,,,
player,201812020nyg,nyg,CollLa00,def_int_yds,0,,,,,
player,201812020nyg,nyg,CollLa00,def_int_td,0,,,,,
player,201812020nyg,nyg,CollLa00,def_int_long,0,,,,,
player,201812020nyg,nyg,CollLa00,pass_defended,0,,,,,
player,201812020nyg,nyg,CollLa00,sacks,0.0,,,,,
player,201812020nyg,nyg,CollLa00,tackles_combined,5,,,,,
player,201812020nyg,nyg,CollLa00,tackles_solo,4,,,,,
player,201812020nyg,nyg,CollLa00,tackles_assists,1,,,,,
player,201812020nyg,nyg,CollLa00,tackles_loss,1,,,,,
player,201812020nyg,nyg,CollLa00,qb_hits,0,,,,,
player,201812020nyg,nyg,CollLa00,fumbles_rec,0,,,,,
player,201812020nyg,nyg,CollLa00,fumbles_rec_yds,0,,,,,
player,201812020nyg,nyg,CollLa00,fumbles_rec_td,0,,,,,
player,201812020nyg,nyg,CollLa00,fumbles_forced,0,,,,,
player,201812020nyg,nyg,MartKa00,def_int,0,,,,,
player,201812020nyg,nyg,MartKa00,def_int_yds,0,,,,,
player,201812020nyg,nyg,MartKa00,def_int_td,0,,,,,
player,201812020nyg,nyg,MartKa00,def_int_long,0,,,,,
player,201812020nyg,nyg,MartKa00,pass_defended,0,,,,,
player,201812020nyg,nyg,MartKa00,sacks,0.0,,,,,
player,201812020nyg,nyg,MartKa00,tackles_combined,5,,,,,
player,201812020nyg,nyg,MartKa00,tackles_solo,2,,,,,
player,201812020nyg,nyg,MartKa00,tackles_assists,3,,,,,
player,201812020nyg,nyg,MartKa00,tackles_loss,1,,,,,
player,201812020nyg,nyg,MartKa00,qb_hits,0,,,,,
player,201812020nyg,nyg,MartKa00,fumbles_rec,0,,,,,
player,201812020nyg,nyg,MartKa00,fumbles_rec_yds,0,,,,,
player,201812020nyg,nyg,MartKa00,fumbles_rec_td,0,,,,,
player,201812020nyg,nyg,MartKa00,fumbles_forced,0,,,,,
player,201812020nyg,nyg,EligUk00,def_int,0,,,,,
player,201812020nyg,nyg,EligUk00,def_int_yds,0,,,,,
player,201812020nyg,nyg,EligUk00,def_int_td,0,,,,,
player,201812020nyg,nyg,EligUk00,def_int_long,0,,,,,
player,201812020nyg,nyg,EligUk00,pass_defended,0,,,,,
player,201812020nyg,nyg,EligUk00,sacks,0.0,,,,,
player,201812020nyg,nyg,EligUk00,tackles_combined,4,,,,,
player,201812020nyg,nyg,EligUk00,tackles_solo,2,,,,,
player,201812020nyg,nyg,EligUk00,tackles_assists,2,,,,,
player,201812020nyg,nyg,EligUk00,tackles_loss,0,,,,,
player,201812020nyg,nyg,EligUk00,qb_hits,0,,,,,
player,201812020nyg,nyg,EligUk00,fumbles_rec,0,,,,,
player,201812020nyg,nyg,EligUk00,fumbles_rec_yds,0,,,,,
player,201812020nyg,nyg,EligUk00,fumbles_rec_td,0,,,,,
player,201812020nyg,nyg,EligUk00,fumbles_forced,0,,,,,
player,201812020nyg,nyg,RileCu00,def_int,0,,,,,
player,201812020nyg,nyg,RileCu00,def_int_yds,0,,,,,
player,201812020nyg,nyg,RileCu00,def_int_td,0,,,,,
player,201812020nyg,nyg,RileCu00,def_int_long,0,,,,,
player,201812020nyg,nyg,RileCu00,pass_defended,0,,,,,
player,201812020nyg,nyg,RileCu00,sacks,0.0,,,,,
player,201812020nyg,nyg,RileCu00,tackles_combined,4,,,,,
player,201812020nyg,nyg,RileCu00,tackles_solo,3,,,,,
player,201812020nyg,nyg,RileCu00,tackles_assists,1,,,,,
player,201812020nyg,nyg,RileCu00,tackles_loss,0,,,,,
player,201812020nyg,nyg,RileCu00,qb_hits,0,,,,,
player,201812020nyg,nyg,RileCu00,fumbles_rec,0,,,,,
player,201812020nyg,nyg,RileCu00,fumbles_rec_yds,0,,,,,
player,201812020nyg,nyg,RileCu00,fumbles_rec_td,0,,,,,
player,201812020nyg,nyg,RileCu00,fumbles_forced,0,,,,,
player,201812020nyg,nyg,WynnKe00,def_int,0,,,,,
player,201812020nyg,nyg,WynnKe00,def_int_yds,0,,,,,
player,201812020nyg,nyg,WynnKe00,def_int_td,0,,,,,
player,201812020nyg,nyg,WynnKe00,def_int_long,0,,,,,
player,201812020nyg,nyg,WynnKe00,pass_defended,0,,,,,
player,201812020nyg,nyg,WynnKe00,sacks,0.0,,,,,
player,201812020nyg,nyg,WynnKe00,tackles_combined,4,,,,,
player,201812020nyg,nyg,WynnKe00,tackles_solo,2,,,,,
player,201812020nyg,nyg,WynnKe00,tackles_assists,2,,,,,
player,201812020nyg,nyg,WynnKe00,tackles_loss,0,,,,,
player,201812020nyg,nyg,WynnKe00,qb_hits,0,,,,,
player,201812020nyg,nyg,WynnKe00,fumbles_rec,0,,,,,
player,201812020nyg,nyg,WynnKe00,fumbles_rec_yds,0,,,,,
player,201812020nyg,nyg,WynnKe00,fumbles_rec_td,0,,,,,
player,201812020nyg,nyg,WynnKe00,fumbles_forced,0,,,,,
player,201812020nyg,nyg,EdwaMa01,def_int,0,,,,,
player,201812020nyg,nyg,EdwaMa01,def_int_yds,0,,,,,
player,201812020nyg,nyg,EdwaMa01,def_int_td,0,,,,,
player,201812020nyg,nyg,EdwaMa01,def_int_long,0,,,,,
player,201812020nyg,nyg,EdwaMa01,pass_defended,0,,,,,
player,201812020nyg,nyg,EdwaMa01,sacks,0.0,,,,,
player,201812020nyg,nyg,EdwaMa01,tackles_combined,3,,,,,
player,201812020nyg,nyg,EdwaMa01,tackles_solo,3,,,,,
player,201812020nyg,nyg,EdwaMa01,tackles_assists,0,,,,,
player,201812020nyg,nyg,EdwaMa01,tackles_loss,1,,,,,
player,201812020nyg,nyg,EdwaMa01,qb_hits,0,,,,,
player,201812020nyg,nyg,EdwaMa01,fumbles_rec,0,,,,,
player,201812020nyg,nyg,EdwaMa01,fumbles_rec_yds,0,,,,,
player,201812020nyg,nyg,EdwaMa01,fumbles_rec_td,0,,,,,
player,201812020nyg,nyg,EdwaMa01,fumbles_forced,0,,,,,
player,201812020nyg,nyg,DaviTa00,def_int,0,,,,,
player,201812020nyg,nyg,DaviTa00,def_int_yds,0,,,,,
player,201812020nyg,nyg,DaviTa00,def_int_td,0,,,,,
player,201812020nyg,nyg,DaviTa00,def_int_long,0,,,,,
player,201812020nyg,nyg,DaviTa00,pass_defended,0,,,,,
player,201812020nyg,nyg,DaviTa00,sacks,0.0,,,,,
player,201812020nyg,nyg,DaviTa00,tackles_combined,2,,,,,
player,201812020nyg,nyg,DaviTa00,tackles_solo,1,,,,,
player,201812020nyg,nyg,DaviTa00,tackles_assists,1,,,,,
player,201812020nyg,nyg,DaviTa00,tackles_loss,0,,,,,
player,201812020nyg,nyg,DaviTa00,qb_hits,0,,,,,
player,201812020nyg,nyg,DaviTa00,fumbles_rec,0,,,,,
player,201812020nyg,nyg,DaviTa00,fumbles_rec_yds,0,,,,,
player,201812020nyg,nyg,DaviTa00,fumbles_rec_td,0,,,,,
player,201812020nyg,nyg,DaviTa00,fumbles_forced,0,,,,,
player,201812020nyg,nyg,JenkJa03,def_int,0,,,,,
player,201812020nyg,nyg,JenkJa03,def_int_yds,0,,,,,
player,201812020nyg,nyg,JenkJa03,def_int_td,0,,,,,
player,201812020nyg,nyg,JenkJa03,def_int_long,0,,,,,
player,201812020nyg,nyg,JenkJa03,pass_defended,3,,,,,
player,201812020nyg,nyg,JenkJa03,sacks,0.0,,,,,
player,201812020nyg,nyg,JenkJa03,tackles_combined,2,,,,,
player,201812020nyg,nyg,JenkJa03,tackles_solo,2,,,,,
player,201812020nyg,nyg,JenkJa03,tackles_assists,0,,,,,
player,201812020nyg,nyg,JenkJa03,tackles_loss,0,,,,,
player,201812020nyg,nyg,JenkJa03,qb_hits,0,,,,,
player,201812020nyg,nyg,JenkJa03,fumbles_rec,0,,,,,
player,201812020nyg,nyg,JenkJa03,fumbles_rec_yds,0,,,,,
player,201812020nyg,nyg,JenkJa03,fumbles_rec_td,0,,,,,
player,201812020nyg,nyg,JenkJa03,fumbles_forced,0,,,,,
player,201812020nyg,nyg,McInR.00,def_int,0,,,,,
player,201812020nyg,nyg,McInR.00,def_int_yds,0,,,,,
player,201812020nyg,nyg,McInR.00,def_int_td,0,,,,,
player,201812020nyg,nyg,McInR.00,def_int_long,0,,,,,
player,201812020nyg,nyg,McInR.00,pass_defended,0,,,,,
player,201812020nyg,nyg,McInR.00,sacks,0.0,,,,,
player,201812020nyg,nyg,McInR.00,tackles_combined,2,,,,,
player,201812020nyg,nyg,McInR.00,tackles_solo,2,,,,,
player,201812020nyg,nyg,McInR.00,tackles_assists,0,,,,,
player,201812020nyg,nyg,McInR.00,tackles_loss,0,,,,,
player,201812020nyg,nyg,McInR.00,qb_hits,1,,,,,
player,201812020nyg,nyg,McInR.00,fumbles_rec,0,,,,,
player,201812020nyg,nyg,McInR.00,fumbles_rec_yds,0,,,,,
player,201812020nyg,nyg,McInR.00,fumbles_rec_td,0,,,,,
player,201812020nyg,nyg,McInR.00,fumbles_forced,0,,,,,
player,201812020nyg,nyg,ChanSe00,def_int,0,,,,,
player,201812020nyg,nyg,ChanSe00,def_int_yds,0,,,,,
player,201812020nyg,nyg,ChanSe00,def_int_td,0,,,,,
player,201812020nyg,nyg,ChanSe00,def_int_long,0,,,,,
player,201812020nyg,nyg,ChanSe00,pass_defended,0,,,,,
player,201812020nyg,nyg,ChanSe00,sacks,0.0,,,,,
player,201812020nyg,nyg,ChanSe00,tackles_combined,1,,,,,
player,201812020nyg,nyg,ChanSe00,tackles_solo,1,,,,,
player,201812020nyg,nyg,ChanSe00,tackles_assists,0,,,,,
player,201812020nyg,nyg,ChanSe00,tackles_loss,0,,,,,
player,201812020nyg,nyg,ChanSe00,qb_hits,0,,,,,
player,201812020nyg,nyg,ChanSe00,fumbles_rec,1,,,,,
player,201812020nyg,nyg,ChanSe00,fumbles_rec_yds,0,,,,,
player,201812020nyg,nyg,ChanSe00,fumbles_rec_td,0,,,,,
player,201812020nyg,nyg,ChanSe00,fumbles_forced,0,,,,,
player,201812020nyg,nyg,DixoRi00,def_int,0,,,,,
player,201812020nyg,nyg,DixoRi00,def_int_yds,0,,,,,
player,201812020nyg,nyg,DixoRi00,def_int_td,0,,,,,
player,201812020nyg,nyg,DixoRi00,def_int_long,0,,,,,
player,201812020nyg,nyg,DixoRi00,pass_defended,0,,,,,
player,201812020nyg,nyg,DixoRi00,sacks,0.0,,,,,
player,201812020nyg,nyg,DixoRi00,tackles_combined,1,,,,,
player,201812020nyg,nyg,DixoRi00,tackles_solo,1,,,,,
player,201812020nyg,nyg,DixoRi00,tackles_assists,0,,,,,
player,201812020nyg,nyg,DixoRi00,tackles_loss,0,,,,,
player,201812020nyg,nyg,DixoRi00,qb_hits,0,,,,,
player,201812020nyg,nyg,DixoRi00,fumbles_rec,0,,,,,
player,201812020nyg,nyg,DixoRi00,fumbles_rec_yds,0,,,,,
player,201812020nyg,nyg,DixoRi00,fumbles_rec_td,0,,,,,
player,201812020nyg,nyg,DixoRi00,fumbles_forced,0,,,,,
player,201812020nyg,nyg,ElliRh00,def_int,0,,,,,
player,201812020nyg,nyg,ElliRh00,def_int_yds,0,,,,,
player,201812020nyg,nyg,ElliRh00,def_int_td,0,,,,,
player,201812020nyg,nyg,ElliRh00,def_int_long,0,,,,,
player,201812020nyg,nyg,ElliRh00,pass_defended,0,,,,,
player,201812020nyg,nyg,ElliRh00,sacks,0.0,,,,,
player,201812020nyg,nyg,ElliRh00,tackles_combined,1,,,,,
player,201812020nyg,nyg,ElliRh00,tackles_solo,1,,,,,
player,201812020nyg,nyg,ElliRh00,tackles_assists,0,,,,,
player,201812020nyg,nyg,ElliRh00,tackles_loss,0,,,,,
player,201812020nyg,nyg,ElliRh00,qb_hits,0,,,,,
player,201812020nyg,nyg,ElliRh00,fumbles_rec,0,,,,,
player,201812020nyg,nyg,ElliRh00,fumbles_rec_yds,0,,,,,
player,201812020nyg,nyg,ElliRh00,fumbles_rec_td,0,,,,,
player,201812020nyg,nyg,ElliRh00,fumbles_forced,1,,,,,
player,201812020nyg,nyg,MaurJo00,def_int,0,,,,,
player,201812020nyg,nyg,MaurJo00,def_int_yds,0,,,,,
player,201812020nyg,nyg,MaurJo00,def_int_td,0,,,,,
player,201812020nyg,nyg,MaurJo00,def_int_long,0,,,,,
player,201812020nyg,nyg,MaurJo00,pass_defended,0,,,,,
player,201812020nyg,nyg,MaurJo00,sacks,0.0,,,,,
player,201812020nyg,nyg,MaurJo00,tackles_combined,1,,,,,
player,201812020nyg,nyg,MaurJo00,tackles_solo,1,,,,,
player,201812020nyg,nyg,MaurJo00,tackles_assists,0,,,,,
player,201812020nyg,nyg,MaurJo00,tackles_loss,0,,,,,
player,201812020nyg,nyg,MaurJo00,qb_hits,0,,,,,
player,201812020nyg,nyg,MaurJo00,fumbles_rec,0,,,,,
player,201812020nyg,nyg,MaurJo00,fumbles_rec_yds,0,,,,,
player,201812020nyg,nyg,MaurJo00,fumbles_rec_td,0,,,,,
player,201812020nyg,nyg,MaurJo00,fumbles_forced,0,,,,,
player,201812020nyg,nyg,StupNa01,def_int,0,,,,,
player,201812020nyg,nyg,StupNa01,def_int_yds,0,,,,,
player,201812020nyg,nyg,StupNa01,def_int_td,0,,,,,
player,201812020nyg,nyg,StupNa01,def_int_long,0,,,,,
player,201812020nyg,nyg,StupNa01,pass_defended,0,,,,,
player,201812020nyg,nyg,StupNa01,sacks,0.0,,,,,
player,201812020nyg,nyg,StupNa01,tackles_combined,1,,,,,
player,201812020nyg,nyg,StupNa01,tackles_solo,0,,,,,
player,201812020nyg,nyg,StupNa01,tackles_assists,1,,,,,
player,201812020nyg,nyg,StupNa01,tackles_loss,0,,,,,
player,201812020nyg,nyg,StupNa01,qb_hits,0,,,,,
player,201812020nyg,nyg,StupNa01,fumbles_rec,0,,,,,
player,201812020nyg,nyg,StupNa01,fumbles_rec_yds,0,,,,,
player,201812020nyg,nyg,StupNa01,fumbles_rec_td,0,,,,,
player,201812020nyg,nyg,StupNa01,fumbles_forced,0,,,,,
player,201812020nyg,chi,CoheTa00,kick_ret,0,,,,,
player,201812020nyg,chi,CoheTa00,kick_ret_yds,0,,,,,
player,201812020nyg,chi,CoheTa00,kick_ret_yds_per_ret,,,,,,
player,201812020nyg,chi,CoheTa00,kick_ret_td,0,,,,,
player,201812020nyg,chi,CoheTa00,kick_ret_long,0,,,,,
player,201812020nyg,chi,CoheTa00,punt_ret,2,,,,,
player,201812020nyg,chi,CoheTa00,punt_ret_yds,16,,,,,
player,201812020nyg,chi,CoheTa00,punt_ret_yds_per_ret,8.0,,,,,
player,201812020nyg,chi,CoheTa00,punt_ret_td,0,,,,,
player,201812020nyg,chi,CoheTa00,punt_ret_long,15,,,,,
player,201812020nyg,chi,MizzTa00,kick_ret,2,,,,,
player,201812020nyg,chi,MizzTa00,kick_ret_yds,24,,,,,
player,201812020nyg,chi,MizzTa00,kick_ret_yds_per_ret,12.0,,,,,
player,201812020nyg,chi,MizzTa00,kick_ret_td,0,,,,,
player,201812020nyg,chi,MizzTa00,kick_ret_long,13,,,,,
player,201812020nyg,chi,MizzTa00,punt_ret,0,,,,,
player,201812020nyg,chi,MizzTa00,punt_ret_yds,0,,,,,
player,201812020nyg,chi,MizzTa00,punt_ret_yds_per_ret,,,,,,
player,201812020nyg,chi,MizzTa00,punt_ret_td,0,,,,,
player,201812020nyg,chi,MizzTa00,punt_ret_long,0,,,,,
player,201812020nyg,nyg,DaviJa07,kick_ret,0,,,,,
player,201812020nyg,nyg,DaviJa07,kick_ret_yds,0,,,,,
player,201812020nyg,nyg,DaviJa07,kick_ret_yds_per_ret,,,,,,
player,201812020nyg,nyg,DaviJa07,kick_ret_td,0,,,,,
player,201812020nyg,nyg,DaviJa07,kick_ret_long,0,,,,,
player,201812020nyg,nyg,DaviJa07,punt_ret,3,,,,,
player,201812020nyg,nyg,DaviJa07,punt_ret_yds,36,,,,,
player,201812020nyg,nyg,DaviJa07,punt_ret_yds_per_ret,12.0,,,,,
player,201812020nyg,nyg,DaviJa07,punt_ret_td,0,,,,,
player,201812020nyg,nyg,DaviJa07,punt_ret_long,15,,,,,
player,201812020nyg,nyg,ColeCo00,kick_ret,3,,,,,
player,201812020nyg,nyg,ColeCo00,kick_ret_yds,56,,,,,
player,201812020nyg,nyg,ColeCo00,kick_ret_yds_per_ret,18.7,,,,,
player,201812020nyg,nyg,ColeCo00,kick_ret_td,0,,,,,
player,201812020nyg,nyg,ColeCo00,kick_ret_long,22,,,,,
player,201812020nyg,nyg,ColeCo00,punt_ret,0,,,,,
player,201812020nyg,nyg,ColeCo00,punt_ret_yds,0,,,,,
player,201812020nyg,nyg,ColeCo00,punt_ret_yds_per_ret,,,,,,
player,201812020nyg,nyg,ColeCo00,punt_ret_td,0,,,,,
player,201812020nyg,nyg,ColeCo00,punt_ret_long,0,,,,,
player,201812020nyg,chi,ParkCo03,xpm,3,,,,,
player,201812020nyg,chi,ParkCo03,xpa,3,,,,,
player,201812020nyg,chi,ParkCo03,fgm,2,,,,,
player,201812020nyg,chi,ParkCo03,fga,2,,,,,
player,201812020nyg,chi,ParkCo03,punt,0,,,,,
player,201812020nyg,chi,ParkCo03,punt_yds,0,,,,,
player,201812020nyg,chi,ParkCo03,punt_yds_per_punt,,,,,,
player,201812020nyg,chi,ParkCo03,punt_long,0,,,,,
player,201812020nyg,chi,ODonPa00,xpm,,,,,,
player,201812020nyg,chi,ODonPa00,xpa,,,,,,
player,201812020nyg,chi,ODonPa00,fgm,,,,,,
player,201812020nyg,chi,ODonPa00,fga,,,,,,
player,201812020nyg,chi,ODonPa00,punt,6,,,,,
player,201812020nyg,chi,ODonPa00,punt_yds,303,,,,,
player,201812020nyg,chi,ODonPa00,punt_yds_per_punt,50.5,,,,,
player,201812020nyg,chi,ODonPa00,punt_long,65,,,,,
player,201812020nyg,nyg,RosaAl00,xpm,3,,,,,
player,201812020nyg,nyg,RosaAl00,xpa,3,,,,,
player,201812020nyg,nyg,RosaAl00,fgm,3,,,,,
player,201812020nyg,nyg,RosaAl00,fga,3,,,,,
player,201812020nyg,nyg,RosaAl00,punt,0,,,,,
player,201812020nyg,nyg,RosaAl00,punt_yds,0,,,,,
player,201812020nyg,nyg,RosaAl00,punt_yds_per_punt,,,,,,
player,201812020nyg,nyg,RosaAl00,punt_long,0,,,,,
player,201812020nyg,nyg,DixoRi00,xpm,,,,,,
player,201812020nyg,nyg,DixoRi00,xpa,,,,,,
player,201812020nyg,nyg,DixoRi00,fgm,,,,,,
player,201812020nyg,nyg,DixoRi00,fga,,,,,,
player,201812020nyg,nyg,DixoRi00,punt,7,,,,,
player,201812020nyg,nyg,DixoRi00,punt_yds,311,,,,,
player,201812020nyg,nyg,DixoRi00,punt_yds_per_punt,44.4,,,,,
player,201812020nyg,nyg,DixoRi00,punt_long,54,,,,,
player,201812020nyg,chi,DaniCh00,pass_cmp,26,,,,,
player,201812020nyg,chi,DaniCh00,pass_att,39,,,,,
player,201812020nyg,chi,DaniCh00,pass_yds,285,,,,,
player,201812020nyg,chi,DaniCh00,pass_first_down,11,,,,,
player,201812020nyg,chi,DaniCh00,pass_air_yds,195,,,,,
player,201812020nyg,chi,DaniCh00,pass_air_yds_per_cmp,7.5,,,,,
player,201812020nyg,chi,DaniCh00,pass_air_yds_per_att,5.0,,,,,
player,201812020nyg,chi,DaniCh00,pass_tgt_yds_per_att,9.3,,,,,
player,201812020nyg,chi,DaniCh00,pass_yac,90,,,,,
player,201812020nyg,chi,DaniCh00,pass_yac_per_cmp,3.5,,,,,
player,201812020nyg,chi,DaniCh00,pass_drops,1,,,,,
player,201812020nyg,chi,DaniCh00,pass_drop_pct,2.6,,,,,
player,201812020nyg,chi,DaniCh00,pass_poor_throws,4,,,,,
player,201812020nyg,chi,DaniCh00,pass_poor_throw_pct,10.3,,,,,
player,201812020nyg,chi,DaniCh00,pass_blitzed,13,,,,,
player,201812020nyg,chi,DaniCh00,pass_hurried,4,,,,,
player,201812020nyg,chi,DaniCh00,pass_hits,2,,,,,
player,201812020nyg,chi,DaniCh00,rush_scrambles,1,,,,,
player,201812020nyg,chi,DaniCh00,rush_scrambles_yds_per_att,4.0,,,,,
player,201812020nyg,chi,CoheTa00,pass_cmp,1,,,,,
player,201812020nyg,chi,CoheTa00,pass_att,1,,,,,
player,201812020nyg,chi,CoheTa00,pass_yds,1,,,,,
player,201812020nyg,chi,CoheTa00,pass_first_down,1,,,,,
player,201812020nyg,chi,CoheTa00,pass_air_yds,1,,,,,
player,201812020nyg,chi,CoheTa00,pass_air_yds_per_cmp,1.0,,,,,
player,201812020nyg,chi,CoheTa00,pass_air_yds_per_att,1.0,,,,,
player,201812020nyg,chi,CoheTa00,pass_tgt_yds_per_att,1.0,,,,,
player,201812020nyg,chi,CoheTa00,pass_yac,0,,,,,
player,201812020nyg,chi,CoheTa00,pass_yac_per_cmp,0.0,,,,,
player,201812020nyg,chi,CoheTa00,pass_drops,0,,,,,
player,201812020nyg,chi,CoheTa00,pass_drop_pct,0.0,,,,,
player,201812020nyg,chi,CoheTa00,pass_poor_throws,0,,,,,
player,201812020nyg,chi,CoheTa00,pass_poor_throw_pct,0.0,,,,,
player,201812020nyg,chi,CoheTa00,pass_blitzed,0,,,,,
player,201812020nyg,chi,CoheTa00,pass_hurried,0,,,,,
player,201812020nyg,chi,CoheTa00,pass_hits,0,,,,,
player,201812020nyg,chi,CoheTa00,rush_scrambles,0,,,,,
player,201812020nyg,chi,CoheTa00,rush_scrambles_yds_per_att,,,,,,
player,201812020nyg,nyg,MannEl00,pass_cmp,19,,,,,
player,201812020nyg,nyg,MannEl00,pass_att,35,,,,,
player,201812020nyg,nyg,MannEl00,pass_yds,170,,,,,
player,201812020nyg,nyg,MannEl00,pass_first_down,11,,,,,
player,201812020nyg,nyg,MannEl00,pass_air_yds,96,,,,,
player,201812020nyg,nyg,MannEl00,pass_air_yds_per_cmp,5.1,,,,,
player,201812020nyg,nyg,MannEl00,pass_air_yds_per_att,2.7,,,,,
player,201812020nyg,nyg,MannEl00,pass_tgt_yds_per_att,6.7,,,,,
player,201812020nyg,nyg,MannEl00,pass_yac,74,,,,,
player,201812020nyg,nyg,MannEl00,pass_yac_per_cmp,3.9,,,,,
player,201812020nyg,nyg,MannEl00,pass_drops,1,,,,,
player,201812020nyg,nyg,MannEl00,pass_drop_pct,2.9,,,,,
player,201812020nyg,nyg,MannEl00,pass_poor_throws,5,,,,,
player,201812020nyg,nyg,MannEl00,pass_poor_throw_pct,14.3,,,,,
player,201812020nyg,nyg,MannEl00,pass_blitzed,5,,,,,
player,201812020nyg,nyg,MannEl00,pass_hurried,3,,,,,
player,201812020nyg,nyg,MannEl00,pass_hits,3,,,,,
player,201812020nyg,nyg,MannEl00,rush_scrambles,0,,,,,
player,201812020nyg,nyg,MannEl00,rush_scrambles_yds_per_att,,,,,,
player,201812020nyg,nyg,BeckOd00,pass_cmp,1,,,,,
player,201812020nyg,nyg,BeckOd00,pass_att,1,,,,,
player,201812020nyg,nyg,BeckOd00,pass_yds,49,,,,,
player,201812020nyg,nyg,BeckOd00,pass_first_down,1,,,,,
player,201812020nyg,nyg,BeckOd00,pass_air_yds,44,,,,,
