game,2018,3,20180924,201809240tam,pit,"Pittsburgh Steelers",30,tam,"Tampa Bay Buccaneers",27
player,201809240tam,tam,WilsSh01,rec_yac_per_rec,2.0,,,,,
player,201809240tam,tam,WilsSh01,rec_broken_tackles,0,,,,,
player,201809240tam,tam,WilsSh01,rec_broken_tackles_per_rec,,,,,,
player,201809240tam,tam,WilsSh01,rec_drops,0,,,,,
player,201809240tam,tam,WilsSh01,rec_drop_pct,0.0,,,,,
player,201809240tam,tam,BarbPe01,targets,2,,,,,
player,201809240tam,tam,BarbPe01,rec,0,,,,,
player,201809240tam,tam,BarbPe01,rec_yds,0,,,,,
player,201809240tam,tam,BarbPe01,rec_first_down,0,,,,,
player,201809240tam,tam,BarbPe01,rec_air_yds,0,,,,,
player,201809240tam,tam,BarbPe01,rec_air_yds_per_rec,,,,,,
player,201809240tam,tam,BarbPe01,rec_yac,0,,,,,
player,201809240tam,tam,BarbPe01,rec_yac_per_rec,,,,,,
player,201809240tam,tam,BarbPe01,rec_broken_tackles,0,,,,,
player,201809240tam,tam,BarbPe01,rec_broken_tackles_per_rec,,,,,,
player,201809240tam,tam,BarbPe01,rec_drops,0,,,,,
player,201809240tam,tam,BarbPe01,rec_drop_pct,0.0,,,,,
player,201809240tam,tam,DotsDe00,pos,T,,,,,
player,201809240tam,tam,DotsDe00,offense,73,,,,,
player,201809240tam,tam,DotsDe00,off_pct,100%,,,,,
player,201809240tam,tam,DotsDe00,defense,0,,,,,
player,201809240tam,tam,DotsDe00,def_pct,0%,,,,,
player,201809240tam,tam,DotsDe00,special_teams,5,,,,,
player,201809240tam,tam,DotsDe00,st_pct,16%,,,,,
player,201809240tam,tam,SmitDo02,pos,T,,,,,
player,201809240tam,tam,SmitDo02,offense,73,,,,,
player,201809240tam,tam,SmitDo02,off_pct,100%,,,,,
player,201809240tam,tam,SmitDo02,defense,0,,,,,
player,201809240tam,tam,SmitDo02,def_pct,0%,,,,,
player,201809240tam,tam,SmitDo02,special_teams,5,,,,,
player,201809240tam,tam,SmitDo02,st_pct,16%,,,,,
player,201809240tam,tam,MarpAl00,pos,C,,,,,
player,201809240tam,tam,MarpAl00,offense,73,,,,,
player,201809240tam,tam,MarpAl00,off_pct,100%,,,,,
player,201809240tam,tam,MarpAl00,defense,0,,,,,
player,201809240tam,tam,MarpAl00,def_pct,0%,,,,,
player,201809240tam,tam,MarpAl00,special_teams,5,,,,,
player,201809240tam,tam,MarpAl00,st_pct,16%,,,,,
player,201809240tam,tam,FitzRy00,pos,QB,,,,,
player,201809240tam,tam,FitzRy00,offense,73,,,,,
player,201809240tam,tam,FitzRy00,off_pct,100%,,,,,
player,201809240tam,tam,FitzRy00,defense,0,,,,,
player,201809240tam,tam,FitzRy00,def_pct,0%,,,,,
player,201809240tam,tam,FitzRy00,special_teams,0,,,,,
player,201809240tam,tam,FitzRy00,st_pct,0%,,,,,
player,201809240tam,tam,JensRy00,pos,C,,,,,
player,201809240tam,tam,JensRy00,offense,73,,,,,
player,201809240tam,tam,JensRy00,off_pct,100%,,,,,
player,201809240tam,tam,JensRy00,defense,0,,,,,
player,201809240tam,tam,JensRy00,def_pct,0%,,,,,
player,201809240tam,tam,JensRy00,special_teams,0,,,,,
player,201809240tam,tam,JensRy00,st_pct,0%,,,,,
player,201809240tam,tam,EvanMi00,pos,WR,,,,,
player,201809240tam,tam,EvanMi00,offense,58,,,,,
player,201809240tam,tam,EvanMi00,off_pct,79%,,,,,
player,201809240tam,tam,EvanMi00,defense,0,,,,,
player,201809240tam,tam,EvanMi00,def_pct,0%,,,,,
player,201809240tam,tam,EvanMi00,special_teams,0,,,,,
player,201809240tam,tam,EvanMi00,st_pct,0%,,,,,
player,201809240tam,tam,HumpAd00,pos,WR,,,,,
player,201809240tam,tam,HumpAd00,offense,53,,,,,
player,201809240tam,tam,HumpAd00,off_pct,73%,,,,,
player,201809240tam,tam,HumpAd00,defense,0,,,,,
player,201809240tam,tam,HumpAd00,def_pct,0%,,,,,
player,201809240tam,tam,HumpAd00,special_teams,3,,,,,
player,201809240tam,tam,HumpAd00,st_pct,9%,,,,,
player,201809240tam,tam,BeneCa00,pos,T,,,,,
player,201809240tam,tam,BeneCa00,offense,52,,,,,
player,201809240tam,tam,BeneCa00,off_pct,71%,,,,,
player,201809240tam,tam,BeneCa00,defense,0,,,,,
player,201809240tam,tam,BeneCa00,def_pct,0%,,,,,
player,201809240tam,tam,BeneCa00,special_teams,5,,,,,
player,201809240tam,tam,BeneCa00,st_pct,16%,,,,,
player,201809240tam,tam,HowaO.00,pos,TE,,,,,
player,201809240tam,tam,HowaO.00,offense,48,,,,,
player,201809240tam,tam,HowaO.00,off_pct,66%,,,,,
player,201809240tam,tam,HowaO.00,defense,0,,,,,
player,201809240tam,tam,HowaO.00,def_pct,0%,,,,,
player,201809240tam,tam,HowaO.00,special_teams,5,,,,,
player,201809240tam,tam,HowaO.00,st_pct,16%,,,,,
player,201809240tam,tam,BarbPe01,pos,RB,,,,,
player,201809240tam,tam,BarbPe01,offense,44,,,,,
player,201809240tam,tam,BarbPe01,off_pct,60%,,,,,
player,201809240tam,tam,BarbPe01,defense,0,,,,,
player,201809240tam,tam,BarbPe01,def_pct,0%,,,,,
player,201809240tam,tam,BarbPe01,special_teams,0,,,,,
player,201809240tam,tam,BarbPe01,st_pct,0%,,,,,
player,201809240tam,tam,JackDe00,pos,WR,,,,,
player,201809240tam,tam,JackDe00,offense,42,,,,,
player,201809240tam,tam,JackDe00,off_pct,58%,,,,,
player,201809240tam,tam,JackDe00,defense,0,,,,,
player,201809240tam,tam,JackDe00,def_pct,0%,,,,,
player,201809240tam,tam,JackDe00,special_teams,3,,,,,
player,201809240tam,tam,JackDe00,st_pct,9%,,,,,
player,201809240tam,tam,GodwCh00,pos,WR,,,,,
player,201809240tam,tam,GodwCh00,offense,37,,,,,
player,201809240tam,tam,GodwCh00,off_pct,51%,,,,,
player,201809240tam,tam,GodwCh00,defense,0,,,,,
player,201809240tam,tam,GodwCh00,def_pct,0%,,,,,
player,201809240tam,tam,GodwCh00,special_teams,1,,,,,
player,201809240tam,tam,GodwCh00,st_pct,3%,,,,,
player,201809240tam,tam,BratCa00,pos,TE,,,,,
player,201809240tam,tam,BratCa00,offense,31,,,,,
player,201809240tam,tam,BratCa00,off_pct,42%,,,,,
player,201809240tam,tam,BratCa00,defense,0,,,,,
player,201809240tam,tam,BratCa00,def_pct,0%,,,,,
player,201809240tam,tam,BratCa00,special_teams,0,,,,,
player,201809240tam,tam,BratCa00,st_pct,0%,,,,,
player,201809240tam,tam,RodgJa00,pos,RB,,,,,
player,201809240tam,tam,RodgJa00,offense,25,,,,,
player,201809240tam,tam,RodgJa00,off_pct,34%,,,,,
player,201809240tam,tam,RodgJa00,defense,0,,,,,
player,201809240tam,tam,RodgJa00,def_pct,0%,,,,,
player,201809240tam,tam,RodgJa00,special_teams,9,,,,,
player,201809240tam,tam,RodgJa00,st_pct,28%,,,,,
player,201809240tam,tam,DietEv00,pos,G,,,,,
player,201809240tam,tam,DietEv00,offense,21,,,,,
player,201809240tam,tam,DietEv00,off_pct,29%,,,,,
player,201809240tam,tam,DietEv00,defense,0,,,,,
player,201809240tam,tam,DietEv00,def_pct,0%,,,,,
player,201809240tam,tam,DietEv00,special_teams,5,,,,,
player,201809240tam,tam,DietEv00,st_pct,16%,,,,,
player,201809240tam,tam,AuclAn00,pos,TE,,,,,
player,201809240tam,tam,AuclAn00,offense,16,,,,,
player,201809240tam,tam,AuclAn00,off_pct,22%,,,,,
player,201809240tam,tam,AuclAn00,defense,0,,,,,
player,201809240tam,tam,AuclAn00,def_pct,0%,,,,,
player,201809240tam,tam,AuclAn00,special_teams,14,,,,,
player,201809240tam,tam,AuclAn00,st_pct,44%,,,,,
player,201809240tam,tam,MartFr00,pos,WR,,,,,
player,201809240tam,tam,MartFr00,offense,5,,,,,
player,201809240tam,tam,MartFr00,off_pct,7%,,,,,
player,201809240tam,tam,MartFr00,defense,0,,,,,
player,201809240tam,tam,MartFr00,def_pct,0%,,,,,
player,201809240tam,tam,MartFr00,special_teams,19,,,,,
player,201809240tam,tam,MartFr00,st_pct,59%,,,,,
player,201809240tam,tam,CrosAl00,pos,TE,,,,,
player,201809240tam,tam,CrosAl00,offense,3,,,,,
player,201809240tam,tam,CrosAl00,off_pct,4%,,,,,
player,201809240tam,tam,CrosAl00,defense,0,,,,,
player,201809240tam,tam,CrosAl00,def_pct,0%,,,,,
player,201809240tam,tam,CrosAl00,special_teams,17,,,,,
player,201809240tam,tam,CrosAl00,st_pct,53%,,,,,
player,201809240tam,tam,WilsSh01,pos,RB,,,,,
player,201809240tam,tam,WilsSh01,offense,3,,,,,
player,201809240tam,tam,WilsSh01,off_pct,4%,,,,,
player,201809240tam,tam,WilsSh01,defense,0,,,,,
player,201809240tam,tam,WilsSh01,def_pct,0%,,,,,
player,201809240tam,tam,WilsSh01,special_teams,12,,,,,
player,201809240tam,tam,WilsSh01,st_pct,38%,,,,,
player,201809240tam,tam,AlexKw00,pos,LB,,,,,
player,201809240tam,tam,AlexKw00,offense,0,,,,,
player,201809240tam,tam,AlexKw00,off_pct,0%,,,,,
player,201809240tam,tam,AlexKw00,defense,66,,,,,
player,201809240tam,tam,AlexKw00,def_pct,100%,,,,,
player,201809240tam,tam,AlexKw00,special_teams,8,,,,,
player,201809240tam,tam,AlexKw00,st_pct,25%,,,,,
player,201809240tam,tam,DaviLa00,pos,LB,,,,,
player,201809240tam,tam,DaviLa00,offense,0,,,,,
player,201809240tam,tam,DaviLa00,off_pct,0%,,,,,
player,201809240tam,tam,DaviLa00,defense,66,,,,,
player,201809240tam,tam,DaviLa00,def_pct,100%,,,,,
player,201809240tam,tam,DaviLa00,special_teams,8,,,,,
player,201809240tam,tam,DaviLa00,st_pct,25%,,,,,
player,201809240tam,tam,EvanJu00,pos,SS,,,,,
player,201809240tam,tam,EvanJu00,offense,0,,,,,
player,201809240tam,tam,EvanJu00,off_pct,0%,,,,,
player,201809240tam,tam,EvanJu00,defense,66,,,,,
player,201809240tam,tam,EvanJu00,def_pct,100%,,,,,
player,201809240tam,tam,EvanJu00,special_teams,6,,,,,
player,201809240tam,tam,EvanJu00,st_pct,19%,,,,,
player,201809240tam,tam,GrimBr20,pos,CB,,,,,
player,201809240tam,tam,GrimBr20,offense,0,,,,,
player,201809240tam,tam,GrimBr20,off_pct,0%,,,,,
player,201809240tam,tam,GrimBr20,defense,66,,,,,
player,201809240tam,tam,GrimBr20,def_pct,100%,,,,,
player,201809240tam,tam,GrimBr20,special_teams,0,,,,,
player,201809240tam,tam,GrimBr20,st_pct,0%,,,,,
player,201809240tam,tam,DaviCa02,pos,CB,,,,,
player,201809240tam,tam,DaviCa02,offense,0,,,,,
player,201809240tam,tam,DaviCa02,off_pct,0%,,,,,
player,201809240tam,tam,DaviCa02,defense,63,,,,,
player,201809240tam,tam,DaviCa02,def_pct,95%,,,,,
player,201809240tam,tam,DaviCa02,special_teams,8,,,,,
player,201809240tam,tam,DaviCa02,st_pct,25%,,,,,
player,201809240tam,tam,PierJa99,pos,DE,,,,,
player,201809240tam,tam,PierJa99,offense,0,,,,,
player,201809240tam,tam,PierJa99,off_pct,0%,,,,,
player,201809240tam,tam,PierJa99,defense,62,,,,,
player,201809240tam,tam,PierJa99,def_pct,94%,,,,,
player,201809240tam,tam,PierJa99,special_teams,0,,,,,
player,201809240tam,tam,PierJa99,st_pct,0%,,,,,
player,201809240tam,tam,McCoGe99,pos,DT,,,,,
player,201809240tam,tam,McCoGe99,offense,0,,,,,
player,201809240tam,tam,McCoGe99,off_pct,0%,,,,,
player,201809240tam,tam,McCoGe99,defense,56,,,,,
player,201809240tam,tam,McCoGe99,def_pct,85%,,,,,
player,201809240tam,tam,McCoGe99,special_teams,8,,,,,
player,201809240tam,tam,McCoGe99,st_pct,25%,,,,,
player,201809240tam,tam,WhitJo03,pos,SS,,,,,
player,201809240tam,tam,WhitJo03,offense,0,,,,,
player,201809240tam,tam,WhitJo03,off_pct,0%,,,,,
player,201809240tam,tam,WhitJo03,defense,55,,,,,
player,201809240tam,tam,WhitJo03,def_pct,83%,,,,,
player,201809240tam,tam,WhitJo03,special_teams,9,,,,,
player,201809240tam,tam,WhitJo03,st_pct,28%,,,,,
player,201809240tam,tam,CurrVi00,pos,DE,,,,,
player,201809240tam,tam,CurrVi00,offense,0,,,,,
player,201809240tam,tam,CurrVi00,off_pct,0%,,,,,
player,201809240tam,tam,CurrVi00,defense,55,,,,,
player,201809240tam,tam,CurrVi00,def_pct,83%,,,,,
player,201809240tam,tam,CurrVi00,special_teams,8,,,,,
player,201809240tam,tam,CurrVi00,st_pct,25%,,,,,
player,201809240tam,tam,GholWi00,pos,DE,,,,,
player,201809240tam,tam,GholWi00,offense,0,,,,,
player,201809240tam,tam,GholWi00,off_pct,0%,,,,,
player,201809240tam,tam,GholWi00,defense,51,,,,,
player,201809240tam,tam,GholWi00,def_pct,77%,,,,,
player,201809240tam,tam,GholWi00,special_teams,6,,,,,
player,201809240tam,tam,GholWi00,st_pct,19%,,,,,
player,201809240tam,tam,StewM.00,pos,CB,,,,,
player,201809240tam,tam,StewM.00,offense,0,,,,,
player,201809240tam,tam,StewM.00,off_pct,0%,,,,,
player,201809240tam,tam,StewM.00,defense,43,,,,,
player,201809240tam,tam,StewM.00,def_pct,65%,,,,,
player,201809240tam,tam,StewM.00,special_teams,11,,,,,
player,201809240tam,tam,StewM.00,st_pct,34%,,,,,
player,201809240tam,tam,GlanAd00,pos,LB,,,,,
player,201809240tam,tam,GlanAd00,offense,0,,,,,
player,201809240tam,tam,GlanAd00,off_pct,0%,,,,,
player,201809240tam,tam,GlanAd00,defense,23,,,,,
player,201809240tam,tam,GlanAd00,def_pct,35%,,,,,
player,201809240tam,tam,GlanAd00,special_teams,27,,,,,
player,201809240tam,tam,GlanAd00,st_pct,84%,,,,,
player,201809240tam,tam,WortJe00,pos,DE,,,,,
player,201809240tam,tam,WortJe00,offense,0,,,,,
player,201809240tam,tam,WortJe00,off_pct,0%,,,,,
player,201809240tam,tam,WortJe00,defense,21,,,,,
player,201809240tam,tam,WortJe00,def_pct,32%,,,,,
player,201809240tam,tam,WortJe00,special_teams,2,,,,,
player,201809240tam,tam,WortJe00,st_pct,6%,,,,,
player,201809240tam,tam,NassCa00,pos,DE,,,,,
player,201809240tam,tam,NassCa00,offense,0,,,,,
player,201809240tam,tam,NassCa00,off_pct,0%,,,,,
player,201809240tam,tam,NassCa00,defense,17,,,,,
player,201809240tam,tam,NassCa00,def_pct,26%,,,,,
player,201809240tam,tam,NassCa00,special_teams,0,,,,,
player,201809240tam,tam,NassCa00,st_pct,0%,,,,,
player,201809240tam,tam,ContCh00,pos,FS,,,,,
player,201809240tam,tam,ContCh00,offense,0,,,,,
player,201809240tam,tam,ContCh00,off_pct,0%,,,,,
player,201809240tam,tam,ContCh00,defense,11,,,,,
player,201809240tam,tam,ContCh00,def_pct,17%,,,,,
player,201809240tam,tam,ContCh00,special_teams,0,,,,,
player,201809240tam,tam,ContCh00,st_pct,0%,,,,,
player,201809240tam,tam,JohnIs00,pos,FS,,,,,
player,201809240tam,tam,JohnIs00,offense,0,,,,,
player,201809240tam,tam,JohnIs00,off_pct,0%,,,,,
player,201809240tam,tam,JohnIs00,defense,3,,,,,
player,201809240tam,tam,JohnIs00,def_pct,5%,,,,,
player,201809240tam,tam,JohnIs00,special_teams,24,,,,,
player,201809240tam,tam,JohnIs00,st_pct,75%,,,,,
player,201809240tam,tam,ClarWi00,pos,DE,,,,,
player,201809240tam,tam,ClarWi00,offense,0,,,,,
player,201809240tam,tam,ClarWi00,off_pct,0%,,,,,
player,201809240tam,tam,ClarWi00,defense,2,,,,,
player,201809240tam,tam,ClarWi00,def_pct,3%,,,,,
player,201809240tam,tam,ClarWi00,special_teams,18,,,,,
player,201809240tam,tam,ClarWi00,st_pct,56%,,,,,
player,201809240tam,tam,SmitRy00,pos,CB,,,,,
player,201809240tam,tam,SmitRy00,offense,0,,,,,
player,201809240tam,tam,SmitRy00,off_pct,0%,,,,,
player,201809240tam,tam,SmitRy00,defense,0,,,,,
player,201809240tam,tam,SmitRy00,def_pct,0%,,,,,
player,201809240tam,tam,SmitRy00,special_teams,26,,,,,
player,201809240tam,tam,SmitRy00,st_pct,81%,,,,,
player,201809240tam,tam,LyncCa00,pos,LB,,,,,
player,201809240tam,tam,LyncCa00,offense,0,,,,,
player,201809240tam,tam,LyncCa00,off_pct,0%,,,,,
player,201809240tam,tam,LyncCa00,defense,0,,,,,
player,201809240tam,tam,LyncCa00,def_pct,0%,,,,,
player,201809240tam,tam,LyncCa00,special_teams,19,,,,,
player,201809240tam,tam,LyncCa00,st_pct,59%,,,,,
player,201809240tam,tam,CichJa00,pos,LB,,,,,
player,201809240tam,tam,CichJa00,offense,0,,,,,
player,201809240tam,tam,CichJa00,off_pct,0%,,,,,
player,201809240tam,tam,CichJa00,defense,0,,,,,
player,201809240tam,tam,CichJa00,def_pct,0%,,,,,
player,201809240tam,tam,CichJa00,special_teams,15,,,,,
player,201809240tam,tam,CichJa00,st_pct,47%,,,,,
player,201809240tam,tam,CataCh00,pos,K,,,,,
player,201809240tam,tam,CataCh00,offense,0,,,,,
player,201809240tam,tam,CataCh00,off_pct,0%,,,,,
player,201809240tam,tam,CataCh00,defense,0,,,,,
player,201809240tam,tam,CataCh00,def_pct,0%,,,,,
player,201809240tam,tam,CataCh00,special_teams,11,,,,,
player,201809240tam,tam,CataCh00,st_pct,34%,,,,,
player,201809240tam,tam,ElliJa01,pos,CB,,,,,
player,201809240tam,tam,ElliJa01,offense,0,,,,,
player,201809240tam,tam,ElliJa01,off_pct,0%,,,,,
player,201809240tam,tam,ElliJa01,defense,0,,,,,
player,201809240tam,tam,ElliJa01,def_pct,0%,,,,,
player,201809240tam,tam,ElliJa01,special_teams,9,,,,,
player,201809240tam,tam,ElliJa01,st_pct,28%,,,,,
player,201809240tam,tam,AngeBr00,pos,P,,,,,
player,201809240tam,tam,AngeBr00,offense,0,,,,,
player,201809240tam,tam,AngeBr00,off_pct,0%,,,,,
player,201809240tam,tam,AngeBr00,defense,0,,,,,
player,201809240tam,tam,AngeBr00,def_pct,0%,,,,,
player,201809240tam,tam,AngeBr00,special_teams,8,,,,,
player,201809240tam,tam,AngeBr00,st_pct,25%,,,,,
player,201809240tam,tam,SanbGa00,pos,LS,,,,,
player,201809240tam,tam,SanbGa00,offense,0,,,,,
player,201809240tam,tam,SanbGa00,off_pct,0%,,,,,
player,201809240tam,tam,SanbGa00,defense,0,,,,,
player,201809240tam,tam,SanbGa00,def_pct,0%,,,,,
player,201809240tam,tam,SanbGa00,special_teams,8,,,,,
player,201809240tam,tam,SanbGa00,st_pct,25%,,,,,
player,201809240tam,tam,WestLe00,pos,T,,,,,
player,201809240tam,tam,WestLe00,offense,0,,,,,
player,201809240tam,tam,WestLe00,off_pct,0%,,,,,
player,201809240tam,tam,WestLe00,defense,0,,,,,
player,201809240tam,tam,WestLe00,def_pct,0%,,,,,
player,201809240tam,tam,WestLe00,special_teams,5,,,,,
player,201809240tam,tam,WestLe00,st_pct,16%,,,,,
player,201809240tam,pit,FeilMa00,pos,G,,,,,
player,201809240tam,pit,FeilMa00,offense,66,,,,,
player,201809240tam,pit,FeilMa00,off_pct,100%,,,,,
player,201809240tam,pit,FeilMa00,defense,0,,,,,
player,201809240tam,pit,FeilMa00,def_pct,0%,,,,,
player,201809240tam,pit,FeilMa00,special_teams,6,,,,,
player,201809240tam,pit,FeilMa00,st_pct,19%,,,,,
player,201809240tam,pit,FostRa21,pos,G,,,,,
player,201809240tam,pit,FostRa21,offense,66,,,,,
player,201809240tam,pit,FostRa21,off_pct,100%,,,,,
player,201809240tam,pit,FostRa21,defense,0,,,,,
player,201809240tam,pit,FostRa21,def_pct,0%,,,,,
player,201809240tam,pit,FostRa21,special_teams,6,,,,,
player,201809240tam,pit,FostRa21,st_pct,19%,,,,,
player,201809240tam,pit,VillAl00,pos,T,,,,,
player,201809240tam,pit,VillAl00,offense,66,,,,,
player,201809240tam,pit,VillAl00,off_pct,100%,,,,,
player,201809240tam,pit,VillAl00,defense,0,,,,,
player,201809240tam,pit,VillAl00,def_pct,0%,,,,,
player,201809240tam,pit,VillAl00,special_teams,6,,,,,
player,201809240tam,pit,VillAl00,st_pct,19%,,,,,
player,201809240tam,pit,FinnB.01,pos,C,,,,,
player,201809240tam,pit,FinnB.01,offense,66,,,,,
player,201809240tam,pit,FinnB.01,off_pct,100%,,,,,
player,201809240tam,pit,FinnB.01,defense,0,,,,,
player,201809240tam,pit,FinnB.01,def_pct,0%,,,,,
player,201809240tam,pit,FinnB.01,special_teams,6,,,,,
player,201809240tam,pit,FinnB.01,st_pct,19%,,,,,
player,201809240tam,pit,PounMa20,pos,C,,,,,
player,201809240tam,pit,PounMa20,offense,66,,,,,
player,201809240tam,pit,PounMa20,off_pct,100%,,,,,
player,201809240tam,pit,PounMa20,defense,0,,,,,
player,201809240tam,pit,PounMa20,def_pct,0%,,,,,
player,201809240tam,pit,PounMa20,special_teams,0,,,,,
player,201809240tam,pit,PounMa20,st_pct,0%,,,,,
player,201809240tam,pit,RoetBe00,pos,QB,,,,,
player,201809240tam,pit,RoetBe00,offense,66,,,,,
player,201809240tam,pit,RoetBe00,off_pct,100%,,,,,
player,201809240tam,pit,RoetBe00,defense,0,,,,,
player,201809240tam,pit,RoetBe00,def_pct,0%,,,,,
player,201809240tam,pit,RoetBe00,special_teams,0,,,,,
player,201809240tam,pit,RoetBe00,st_pct,0%,,,,,
player,201809240tam,pit,BrowAn04,pos,WR,,,,,
player,201809240tam,pit,BrowAn04,offense,62,,,,,
player,201809240tam,pit,BrowAn04,off_pct,94%,,,,,
player,201809240tam,pit,BrowAn04,defense,0,,,,,
player,201809240tam,pit,BrowAn04,def_pct,0%,,,,,
player,201809240tam,pit,BrowAn04,special_teams,0,,,,,
player,201809240tam,pit,BrowAn04,st_pct,0%,,,,,
player,201809240tam,pit,ConnJa00,pos,RB,,,,,
player,201809240tam,pit,ConnJa00,offense,56,,,,,
player,201809240tam,pit,ConnJa00,off_pct,85%,,,,,
player,201809240tam,pit,ConnJa00,defense,0,,,,,
player,201809240tam,pit,ConnJa00,def_pct,0%,,,,,
player,201809240tam,pit,ConnJa00,special_teams,0,,,,,
player,201809240tam,pit,ConnJa00,st_pct,0%,,,,,
player,201809240tam,pit,SmitJu00,pos,WR,,,,,
player,201809240tam,pit,SmitJu00,offense,55,,,,,
player,201809240tam,pit,SmitJu00,off_pct,83%,,,,,
player,201809240tam,pit,SmitJu00,defense,0,,,,,
player,201809240tam,pit,SmitJu00,def_pct,0%,,,,,
player,201809240tam,pit,SmitJu00,special_teams,0,,,,,
player,201809240tam,pit,SmitJu00,st_pct,0%,,,,,
player,201809240tam,pit,WashJa00,pos,WR,,,,,
player,201809240tam,pit,WashJa00,offense,40,,,,,
player,201809240tam,pit,WashJa00,off_pct,61%,,,,,
player,201809240tam,pit,WashJa00,defense,0,,,,,
player,201809240tam,pit,WashJa00,def_pct,0%,,,,,
player,201809240tam,pit,WashJa00,special_teams,0,,,,,
player,201809240tam,pit,WashJa00,st_pct,0%,,,,,
player,201809240tam,pit,JameJe00,pos,TE,,,,,
player,201809240tam,pit,JameJe00,offense,33,,,,,
player,201809240tam,pit,JameJe00,off_pct,50%,,,,,
player,201809240tam,pit,JameJe00,defense,0,,,,,
player,201809240tam,pit,JameJe00,def_pct,0%,,,,,
player,201809240tam,pit,JameJe00,special_teams,6,,,,,
player,201809240tam,pit,JameJe00,st_pct,19%,,,,,
player,201809240tam,pit,McDoVa00,pos,TE,,,,,
player,201809240tam,pit,McDoVa00,offense,32,,,,,
player,201809240tam,pit,McDoVa00,off_pct,48%,,,,,
player,201809240tam,pit,McDoVa00,defense,0,,,,,
player,201809240tam,pit,McDoVa00,def_pct,0%,,,,,
player,201809240tam,pit,McDoVa00,special_teams,0,,,,,
player,201809240tam,pit,McDoVa00,st_pct,0%,,,,,
player,201809240tam,pit,GrimXa00,pos,TE,,,,,
player,201809240tam,pit,GrimXa00,offense,16,,,,,
player,201809240tam,pit,GrimXa00,off_pct,24%,,,,,
player,201809240tam,pit,GrimXa00,defense,0,,,,,
player,201809240tam,pit,GrimXa00,def_pct,0%,,,,,
player,201809240tam,pit,GrimXa00,special_teams,6,,,,,
player,201809240tam,pit,GrimXa00,st_pct,19%,,,,,
player,201809240tam,pit,NixxRo01,pos,FB,,,,,
player,201809240tam,pit,NixxRo01,offense,11,,,,,
player,201809240tam,pit,NixxRo01,off_pct,17%,,,,,
player,201809240tam,pit,NixxRo01,defense,0,,,,,
player,201809240tam,pit,NixxRo01,def_pct,0%,,,,,
player,201809240tam,pit,NixxRo01,special_teams,21,,,,,
player,201809240tam,pit,NixxRo01,st_pct,66%,,,,,
player,201809240tam,pit,OkorCh00,pos,T,,,,,
player,201809240tam,pit,OkorCh00,offense,9,,,,,
player,201809240tam,pit,OkorCh00,off_pct,14%,,,,,
player,201809240tam,pit,OkorCh00,defense,0,,,,,
player,201809240tam,pit,OkorCh00,def_pct,0%,,,,,
player,201809240tam,pit,OkorCh00,special_teams,6,,,,,
player,201809240tam,pit,OkorCh00,st_pct,19%,,,,,
player,201809240tam,pit,SwitRy00,pos,WR,,,,,
player,201809240tam,pit,SwitRy00,offense,7,,,,,
player,201809240tam,pit,SwitRy00,off_pct,11%,,,,,
player,201809240tam,pit,SwitRy00,defense,0,,,,,
player,201809240tam,pit,SwitRy00,def_pct,0%,,,,,
player,201809240tam,pit,SwitRy00,special_teams,9,,,,,
player,201809240tam,pit,SwitRy00,st_pct,28%,,,,,
player,201809240tam,pit,RidlSt00,pos,RB,,,,,
player,201809240tam,pit,RidlSt00,offense,5,,,,,
player,201809240tam,pit,RidlSt00,off_pct,8%,,,,,
player,201809240tam,pit,RidlSt00,defense,0,,,,,
player,201809240tam,pit,RidlSt00,def_pct,0%,,,,,
player,201809240tam,pit,RidlSt00,special_teams,0,,,,,
player,201809240tam,pit,RidlSt00,st_pct,0%,,,,,
player,201809240tam,pit,HeywDa00,pos,WR,,,,,
player,201809240tam,pit,HeywDa00,offense,4,,,,,
player,201809240tam,pit,HeywDa00,off_pct,6%,,,,,
player,201809240tam,pit,HeywDa00,defense,0,,,,,
player,201809240tam,pit,HeywDa00,def_pct,0%,,,,,
player,201809240tam,pit,HeywDa00,special_teams,15,,,,,
player,201809240tam,pit,HeywDa00,st_pct,47%,,,,,
player,201809240tam,pit,EdmuTe00,pos,SS,,,,,
player,201809240tam,pit,EdmuTe00,offense,0,,,,,
player,201809240tam,pit,EdmuTe00,off_pct,0%,,,,,
player,201809240tam,pit,EdmuTe00,defense,73,,,,,
player,201809240tam,pit,EdmuTe00,def_pct,100%,,,,,
player,201809240tam,pit,EdmuTe00,special_teams,16,,,,,
player,201809240tam,pit,EdmuTe00,st_pct,50%,,,,,
player,201809240tam,pit,DaviSe00,pos,FS,,,,,
player,201809240tam,pit,DaviSe00,offense,0,,,,,
player,201809240tam,pit,DaviSe00,off_pct,0%,,,,,
player,201809240tam,pit,DaviSe00,defense,73,,,,,
player,201809240tam,pit,DaviSe00,def_pct,100%,,,,,
player,201809240tam,pit,DaviSe00,special_teams,11,,,,,
player,201809240tam,pit,DaviSe00,st_pct,34%,,,,,
player,201809240tam,pit,HadeJo99,pos,CB,,,,,
player,201809240tam,pit,HadeJo99,offense,0,,,,,
player,201809240tam,pit,HadeJo99,off_pct,0%,,,,,
player,201809240tam,pit,HadeJo99,defense,73,,,,,
player,201809240tam,pit,HadeJo99,def_pct,100%,,,,,
player,201809240tam,pit,HadeJo99,special_teams,5,,,,,
