game,2018,10,20181111,201811110tam,was,"Washington Redskins",16,tam,"Tampa Bay Buccaneers",3
player,201811110tam,was,IoanMa01,off_pct,0%,,,,,
player,201811110tam,was,IoanMa01,defense,43,,,,,
player,201811110tam,was,IoanMa01,def_pct,62%,,,,,
player,201811110tam,was,IoanMa01,special_teams,5,,,,,
player,201811110tam,was,IoanMa01,st_pct,25%,,,,,
player,201811110tam,was,AlleJo01,pos,DE,,,,,
player,201811110tam,was,AlleJo01,offense,0,,,,,
player,201811110tam,was,AlleJo01,off_pct,0%,,,,,
player,201811110tam,was,AlleJo01,defense,43,,,,,
player,201811110tam,was,AlleJo01,def_pct,62%,,,,,
player,201811110tam,was,AlleJo01,special_teams,3,,,,,
player,201811110tam,was,AlleJo01,st_pct,15%,,,,,
player,201811110tam,was,PaynDa00,pos,NT,,,,,
player,201811110tam,was,PaynDa00,offense,0,,,,,
player,201811110tam,was,PaynDa00,off_pct,0%,,,,,
player,201811110tam,was,PaynDa00,defense,42,,,,,
player,201811110tam,was,PaynDa00,def_pct,61%,,,,,
player,201811110tam,was,PaynDa00,special_teams,2,,,,,
player,201811110tam,was,PaynDa00,st_pct,10%,,,,,
player,201811110tam,was,StroGr00,pos,CB,,,,,
player,201811110tam,was,StroGr00,offense,0,,,,,
player,201811110tam,was,StroGr00,off_pct,0%,,,,,
player,201811110tam,was,StroGr00,defense,39,,,,,
player,201811110tam,was,StroGr00,def_pct,57%,,,,,
player,201811110tam,was,StroGr00,special_teams,7,,,,,
player,201811110tam,was,StroGr00,st_pct,35%,,,,,
player,201811110tam,was,McKiCa01,pos,LB,,,,,
player,201811110tam,was,McKiCa01,offense,0,,,,,
player,201811110tam,was,McKiCa01,off_pct,0%,,,,,
player,201811110tam,was,McKiCa01,defense,24,,,,,
player,201811110tam,was,McKiCa01,def_pct,35%,,,,,
player,201811110tam,was,McKiCa01,special_teams,13,,,,,
player,201811110tam,was,McKiCa01,st_pct,65%,,,,,
player,201811110tam,was,JohnDa09,pos,CB,,,,,
player,201811110tam,was,JohnDa09,offense,0,,,,,
player,201811110tam,was,JohnDa09,off_pct,0%,,,,,
player,201811110tam,was,JohnDa09,defense,18,,,,,
player,201811110tam,was,JohnDa09,def_pct,26%,,,,,
player,201811110tam,was,JohnDa09,special_teams,5,,,,,
player,201811110tam,was,JohnDa09,st_pct,25%,,,,,
player,201811110tam,was,HarvJo01,pos,LB,,,,,
player,201811110tam,was,HarvJo01,offense,0,,,,,
player,201811110tam,was,HarvJo01,off_pct,0%,,,,,
player,201811110tam,was,HarvJo01,defense,15,,,,,
player,201811110tam,was,HarvJo01,def_pct,22%,,,,,
player,201811110tam,was,HarvJo01,special_teams,14,,,,,
player,201811110tam,was,HarvJo01,st_pct,70%,,,,,
player,201811110tam,was,SettTi00,pos,NT,,,,,
player,201811110tam,was,SettTi00,offense,0,,,,,
player,201811110tam,was,SettTi00,off_pct,0%,,,,,
player,201811110tam,was,SettTi00,defense,11,,,,,
player,201811110tam,was,SettTi00,def_pct,16%,,,,,
player,201811110tam,was,SettTi00,special_teams,7,,,,,
player,201811110tam,was,SettTi00,st_pct,35%,,,,,
player,201811110tam,was,McGeSt01,pos,DE,,,,,
player,201811110tam,was,McGeSt01,offense,0,,,,,
player,201811110tam,was,McGeSt01,off_pct,0%,,,,,
player,201811110tam,was,McGeSt01,defense,11,,,,,
player,201811110tam,was,McGeSt01,def_pct,16%,,,,,
player,201811110tam,was,McGeSt01,special_teams,3,,,,,
player,201811110tam,was,McGeSt01,st_pct,15%,,,,,
player,201811110tam,was,NichMo00,pos,SS,,,,,
player,201811110tam,was,NichMo00,offense,0,,,,,
player,201811110tam,was,NichMo00,off_pct,0%,,,,,
player,201811110tam,was,NichMo00,defense,3,,,,,
player,201811110tam,was,NichMo00,def_pct,4%,,,,,
player,201811110tam,was,NichMo00,special_teams,7,,,,,
player,201811110tam,was,NichMo00,st_pct,35%,,,,,
player,201811110tam,was,EverDe01,pos,SS,,,,,
player,201811110tam,was,EverDe01,offense,0,,,,,
player,201811110tam,was,EverDe01,off_pct,0%,,,,,
player,201811110tam,was,EverDe01,defense,2,,,,,
player,201811110tam,was,EverDe01,def_pct,3%,,,,,
player,201811110tam,was,EverDe01,special_teams,16,,,,,
player,201811110tam,was,EverDe01,st_pct,80%,,,,,
player,201811110tam,was,DionSh00,pos,LB,,,,,
player,201811110tam,was,DionSh00,offense,0,,,,,
player,201811110tam,was,DionSh00,off_pct,0%,,,,,
player,201811110tam,was,DionSh00,defense,0,,,,,
player,201811110tam,was,DionSh00,def_pct,0%,,,,,
player,201811110tam,was,DionSh00,special_teams,13,,,,,
player,201811110tam,was,DionSh00,st_pct,65%,,,,,
player,201811110tam,was,AlexAd00,pos,CB,,,,,
player,201811110tam,was,AlexAd00,offense,0,,,,,
player,201811110tam,was,AlexAd00,off_pct,0%,,,,,
player,201811110tam,was,AlexAd00,defense,0,,,,,
player,201811110tam,was,AlexAd00,def_pct,0%,,,,,
player,201811110tam,was,AlexAd00,special_teams,11,,,,,
player,201811110tam,was,AlexAd00,st_pct,55%,,,,,
player,201811110tam,was,SundNi00,pos,LS,,,,,
player,201811110tam,was,SundNi00,offense,0,,,,,
player,201811110tam,was,SundNi00,off_pct,0%,,,,,
player,201811110tam,was,SundNi00,defense,0,,,,,
player,201811110tam,was,SundNi00,def_pct,0%,,,,,
player,201811110tam,was,SundNi00,special_teams,9,,,,,
player,201811110tam,was,SundNi00,st_pct,45%,,,,,
player,201811110tam,was,HopkDu00,pos,K,,,,,
player,201811110tam,was,HopkDu00,offense,0,,,,,
player,201811110tam,was,HopkDu00,off_pct,0%,,,,,
player,201811110tam,was,HopkDu00,defense,0,,,,,
player,201811110tam,was,HopkDu00,def_pct,0%,,,,,
player,201811110tam,was,HopkDu00,special_teams,9,,,,,
player,201811110tam,was,HopkDu00,st_pct,45%,,,,,
player,201811110tam,was,WayxTr00,pos,P,,,,,
player,201811110tam,was,WayxTr00,offense,0,,,,,
player,201811110tam,was,WayxTr00,off_pct,0%,,,,,
player,201811110tam,was,WayxTr00,defense,0,,,,,
player,201811110tam,was,WayxTr00,def_pct,0%,,,,,
player,201811110tam,was,WayxTr00,special_teams,9,,,,,
player,201811110tam,was,WayxTr00,st_pct,45%,,,,,
player,201811110tam,was,PeriSa00,pos,RB,,,,,
player,201811110tam,was,PeriSa00,offense,0,,,,,
player,201811110tam,was,PeriSa00,off_pct,0%,,,,,
player,201811110tam,was,PeriSa00,defense,0,,,,,
player,201811110tam,was,PeriSa00,def_pct,0%,,,,,
player,201811110tam,was,PeriSa00,special_teams,7,,,,,
player,201811110tam,was,PeriSa00,st_pct,35%,,,,,
player,201811110tam,was,BowaLu00,pos,C,,,,,
player,201811110tam,was,BowaLu00,offense,0,,,,,
player,201811110tam,was,BowaLu00,off_pct,0%,,,,,
player,201811110tam,was,BowaLu00,defense,0,,,,,
player,201811110tam,was,BowaLu00,def_pct,0%,,,,,
player,201811110tam,was,BowaLu00,special_teams,2,,,,,
player,201811110tam,was,BowaLu00,st_pct,10%,,,,,
