game,2018,14,20181209,201812090rai,pit,"Pittsburgh Steelers",21,rai,"Oakland Raiders",24
player,201812090rai,rai,EalyKo00,def_int_long,0,,,,,
player,201812090rai,rai,EalyKo00,pass_defended,0,,,,,
player,201812090rai,rai,EalyKo00,sacks,0.0,,,,,
player,201812090rai,rai,EalyKo00,tackles_combined,1,,,,,
player,201812090rai,rai,EalyKo00,tackles_solo,0,,,,,
player,201812090rai,rai,EalyKo00,tackles_assists,1,,,,,
player,201812090rai,rai,EalyKo00,tackles_loss,0,,,,,
player,201812090rai,rai,EalyKo00,qb_hits,0,,,,,
player,201812090rai,rai,EalyKo00,fumbles_rec,0,,,,,
player,201812090rai,rai,EalyKo00,fumbles_rec_yds,0,,,,,
player,201812090rai,rai,EalyKo00,fumbles_rec_td,0,,,,,
player,201812090rai,rai,EalyKo00,fumbles_forced,0,,,,,
player,201812090rai,rai,ElliJu01,def_int,0,,,,,
player,201812090rai,rai,ElliJu01,def_int_yds,0,,,,,
player,201812090rai,rai,ElliJu01,def_int_td,0,,,,,
player,201812090rai,rai,ElliJu01,def_int_long,0,,,,,
player,201812090rai,rai,ElliJu01,pass_defended,0,,,,,
player,201812090rai,rai,ElliJu01,sacks,0.0,,,,,
player,201812090rai,rai,ElliJu01,tackles_combined,1,,,,,
player,201812090rai,rai,ElliJu01,tackles_solo,1,,,,,
player,201812090rai,rai,ElliJu01,tackles_assists,0,,,,,
player,201812090rai,rai,ElliJu01,tackles_loss,1,,,,,
player,201812090rai,rai,ElliJu01,qb_hits,0,,,,,
player,201812090rai,rai,ElliJu01,fumbles_rec,0,,,,,
player,201812090rai,rai,ElliJu01,fumbles_rec_yds,0,,,,,
player,201812090rai,rai,ElliJu01,fumbles_rec_td,0,,,,,
player,201812090rai,rai,ElliJu01,fumbles_forced,0,,,,,
player,201812090rai,rai,HallP.00,def_int,0,,,,,
player,201812090rai,rai,HallP.00,def_int_yds,0,,,,,
player,201812090rai,rai,HallP.00,def_int_td,0,,,,,
player,201812090rai,rai,HallP.00,def_int_long,0,,,,,
player,201812090rai,rai,HallP.00,pass_defended,0,,,,,
player,201812090rai,rai,HallP.00,sacks,0.0,,,,,
player,201812090rai,rai,HallP.00,tackles_combined,1,,,,,
player,201812090rai,rai,HallP.00,tackles_solo,0,,,,,
player,201812090rai,rai,HallP.00,tackles_assists,1,,,,,
player,201812090rai,rai,HallP.00,tackles_loss,0,,,,,
player,201812090rai,rai,HallP.00,qb_hits,0,,,,,
player,201812090rai,rai,HallP.00,fumbles_rec,0,,,,,
player,201812090rai,rai,HallP.00,fumbles_rec_yds,0,,,,,
player,201812090rai,rai,HallP.00,fumbles_rec_td,0,,,,,
player,201812090rai,rai,HallP.00,fumbles_forced,0,,,,,
player,201812090rai,rai,HarrDw00,def_int,0,,,,,
player,201812090rai,rai,HarrDw00,def_int_yds,0,,,,,
player,201812090rai,rai,HarrDw00,def_int_td,0,,,,,
player,201812090rai,rai,HarrDw00,def_int_long,0,,,,,
player,201812090rai,rai,HarrDw00,pass_defended,0,,,,,
player,201812090rai,rai,HarrDw00,sacks,0.0,,,,,
player,201812090rai,rai,HarrDw00,tackles_combined,1,,,,,
player,201812090rai,rai,HarrDw00,tackles_solo,1,,,,,
player,201812090rai,rai,HarrDw00,tackles_assists,0,,,,,
player,201812090rai,rai,HarrDw00,tackles_loss,0,,,,,
player,201812090rai,rai,HarrDw00,qb_hits,0,,,,,
player,201812090rai,rai,HarrDw00,fumbles_rec,0,,,,,
player,201812090rai,rai,HarrDw00,fumbles_rec_yds,0,,,,,
player,201812090rai,rai,HarrDw00,fumbles_rec_td,0,,,,,
player,201812090rai,rai,HarrDw00,fumbles_forced,0,,,,,
player,201812090rai,rai,NelsNi00,def_int,0,,,,,
player,201812090rai,rai,NelsNi00,def_int_yds,0,,,,,
player,201812090rai,rai,NelsNi00,def_int_td,0,,,,,
player,201812090rai,rai,NelsNi00,def_int_long,0,,,,,
player,201812090rai,rai,NelsNi00,pass_defended,0,,,,,
player,201812090rai,rai,NelsNi00,sacks,0.0,,,,,
player,201812090rai,rai,NelsNi00,tackles_combined,1,,,,,
player,201812090rai,rai,NelsNi00,tackles_solo,1,,,,,
player,201812090rai,rai,NelsNi00,tackles_assists,0,,,,,
player,201812090rai,rai,NelsNi00,tackles_loss,0,,,,,
player,201812090rai,rai,NelsNi00,qb_hits,0,,,,,
player,201812090rai,rai,NelsNi00,fumbles_rec,0,,,,,
player,201812090rai,rai,NelsNi00,fumbles_rec_yds,0,,,,,
player,201812090rai,rai,NelsNi00,fumbles_rec_td,0,,,,,
player,201812090rai,rai,NelsNi00,fumbles_forced,0,,,,,
player,201812090rai,rai,RichJa01,def_int,0,,,,,
player,201812090rai,rai,RichJa01,def_int_yds,0,,,,,
player,201812090rai,rai,RichJa01,def_int_td,0,,,,,
player,201812090rai,rai,RichJa01,def_int_long,0,,,,,
player,201812090rai,rai,RichJa01,pass_defended,0,,,,,
player,201812090rai,rai,RichJa01,sacks,0.0,,,,,
player,201812090rai,rai,RichJa01,tackles_combined,1,,,,,
player,201812090rai,rai,RichJa01,tackles_solo,1,,,,,
player,201812090rai,rai,RichJa01,tackles_assists,0,,,,,
player,201812090rai,rai,RichJa01,tackles_loss,0,,,,,
player,201812090rai,rai,RichJa01,qb_hits,0,,,,,
player,201812090rai,rai,RichJa01,fumbles_rec,0,,,,,
player,201812090rai,rai,RichJa01,fumbles_rec_yds,0,,,,,
player,201812090rai,rai,RichJa01,fumbles_rec_td,0,,,,,
player,201812090rai,rai,RichJa01,fumbles_forced,0,,,,,
player,201812090rai,rai,SmitKe03,def_int,0,,,,,
player,201812090rai,rai,SmitKe03,def_int_yds,0,,,,,
player,201812090rai,rai,SmitKe03,def_int_td,0,,,,,
player,201812090rai,rai,SmitKe03,def_int_long,0,,,,,
player,201812090rai,rai,SmitKe03,pass_defended,0,,,,,
player,201812090rai,rai,SmitKe03,sacks,0.0,,,,,
player,201812090rai,rai,SmitKe03,tackles_combined,1,,,,,
player,201812090rai,rai,SmitKe03,tackles_solo,0,,,,,
player,201812090rai,rai,SmitKe03,tackles_assists,1,,,,,
player,201812090rai,rai,SmitKe03,tackles_loss,0,,,,,
player,201812090rai,rai,SmitKe03,qb_hits,0,,,,,
player,201812090rai,rai,SmitKe03,fumbles_rec,0,,,,,
player,201812090rai,rai,SmitKe03,fumbles_rec_yds,0,,,,,
player,201812090rai,rai,SmitKe03,fumbles_rec_td,0,,,,,
player,201812090rai,rai,SmitKe03,fumbles_forced,0,,,,,
player,201812090rai,rai,WallDa01,def_int,0,,,,,
player,201812090rai,rai,WallDa01,def_int_yds,0,,,,,
player,201812090rai,rai,WallDa01,def_int_td,0,,,,,
player,201812090rai,rai,WallDa01,def_int_long,0,,,,,
player,201812090rai,rai,WallDa01,pass_defended,0,,,,,
player,201812090rai,rai,WallDa01,sacks,0.0,,,,,
player,201812090rai,rai,WallDa01,tackles_combined,1,,,,,
player,201812090rai,rai,WallDa01,tackles_solo,1,,,,,
player,201812090rai,rai,WallDa01,tackles_assists,0,,,,,
player,201812090rai,rai,WallDa01,tackles_loss,0,,,,,
player,201812090rai,rai,WallDa01,qb_hits,0,,,,,
player,201812090rai,rai,WallDa01,fumbles_rec,0,,,,,
player,201812090rai,rai,WallDa01,fumbles_rec_yds,0,,,,,
player,201812090rai,rai,WallDa01,fumbles_rec_td,0,,,,,
player,201812090rai,rai,WallDa01,fumbles_forced,0,,,,,
player,201812090rai,rai,MoorDa01,def_int,0,,,,,
player,201812090rai,rai,MoorDa01,def_int_yds,0,,,,,
player,201812090rai,rai,MoorDa01,def_int_td,0,,,,,
player,201812090rai,rai,MoorDa01,def_int_long,0,,,,,
player,201812090rai,rai,MoorDa01,pass_defended,0,,,,,
player,201812090rai,rai,MoorDa01,sacks,0.0,,,,,
player,201812090rai,rai,MoorDa01,tackles_combined,0,,,,,
player,201812090rai,rai,MoorDa01,tackles_solo,0,,,,,
player,201812090rai,rai,MoorDa01,tackles_assists,0,,,,,
player,201812090rai,rai,MoorDa01,tackles_loss,0,,,,,
player,201812090rai,rai,MoorDa01,qb_hits,1,,,,,
player,201812090rai,rai,MoorDa01,fumbles_rec,0,,,,,
player,201812090rai,rai,MoorDa01,fumbles_rec_yds,0,,,,,
player,201812090rai,rai,MoorDa01,fumbles_rec_td,0,,,,,
player,201812090rai,rai,MoorDa01,fumbles_forced,0,,,,,
player,201812090rai,rai,WorlDa00,def_int,0,,,,,
player,201812090rai,rai,WorlDa00,def_int_yds,0,,,,,
player,201812090rai,rai,WorlDa00,def_int_td,0,,,,,
player,201812090rai,rai,WorlDa00,def_int_long,0,,,,,
player,201812090rai,rai,WorlDa00,pass_defended,1,,,,,
player,201812090rai,rai,WorlDa00,sacks,0.0,,,,,
player,201812090rai,rai,WorlDa00,tackles_combined,0,,,,,
player,201812090rai,rai,WorlDa00,tackles_solo,0,,,,,
player,201812090rai,rai,WorlDa00,tackles_assists,0,,,,,
player,201812090rai,rai,WorlDa00,tackles_loss,0,,,,,
player,201812090rai,rai,WorlDa00,qb_hits,0,,,,,
player,201812090rai,rai,WorlDa00,fumbles_rec,0,,,,,
player,201812090rai,rai,WorlDa00,fumbles_rec_yds,0,,,,,
player,201812090rai,rai,WorlDa00,fumbles_rec_td,0,,,,,
player,201812090rai,rai,WorlDa00,fumbles_forced,0,,,,,
player,201812090rai,pit,SwitRy00,kick_ret,2,,,,,
player,201812090rai,pit,SwitRy00,kick_ret_yds,41,,,,,
player,201812090rai,pit,SwitRy00,kick_ret_yds_per_ret,20.5,,,,,
player,201812090rai,pit,SwitRy00,kick_ret_td,0,,,,,
player,201812090rai,pit,SwitRy00,kick_ret_long,25,,,,,
player,201812090rai,pit,SwitRy00,punt_ret,3,,,,,
player,201812090rai,pit,SwitRy00,punt_ret_yds,28,,,,,
player,201812090rai,pit,SwitRy00,punt_ret_yds_per_ret,9.3,,,,,
player,201812090rai,pit,SwitRy00,punt_ret_td,0,,,,,
player,201812090rai,pit,SwitRy00,punt_ret_long,11,,,,,
player,201812090rai,rai,HarrDw00,kick_ret,2,,,,,
player,201812090rai,rai,HarrDw00,kick_ret_yds,34,,,,,
player,201812090rai,rai,HarrDw00,kick_ret_yds_per_ret,17.0,,,,,
player,201812090rai,rai,HarrDw00,kick_ret_td,0,,,,,
player,201812090rai,rai,HarrDw00,kick_ret_long,21,,,,,
player,201812090rai,rai,HarrDw00,punt_ret,0,,,,,
player,201812090rai,rai,HarrDw00,punt_ret_yds,0,,,,,
player,201812090rai,rai,HarrDw00,punt_ret_yds_per_ret,,,,,,
player,201812090rai,rai,HarrDw00,punt_ret_td,0,,,,,
player,201812090rai,rai,HarrDw00,punt_ret_long,0,,,,,
player,201812090rai,pit,BoswCh00,xpm,3,,,,,
player,201812090rai,pit,BoswCh00,xpa,3,,,,,
player,201812090rai,pit,BoswCh00,fgm,,,,,,
player,201812090rai,pit,BoswCh00,fga,2,,,,,
player,201812090rai,pit,BoswCh00,punt,0,,,,,
player,201812090rai,pit,BoswCh00,punt_yds,0,,,,,
player,201812090rai,pit,BoswCh00,punt_yds_per_punt,,,,,,
player,201812090rai,pit,BoswCh00,punt_long,0,,,,,
player,201812090rai,pit,BerrJo00,xpm,,,,,,
player,201812090rai,pit,BerrJo00,xpa,,,,,,
player,201812090rai,pit,BerrJo00,fgm,,,,,,
player,201812090rai,pit,BerrJo00,fga,,,,,,
player,201812090rai,pit,BerrJo00,punt,3,,,,,
player,201812090rai,pit,BerrJo00,punt_yds,116,,,,,
player,201812090rai,pit,BerrJo00,punt_yds_per_punt,38.7,,,,,
player,201812090rai,pit,BerrJo00,punt_long,45,,,,,
player,201812090rai,rai,CarlDa00,xpm,3,,,,,
player,201812090rai,rai,CarlDa00,xpa,3,,,,,
player,201812090rai,rai,CarlDa00,fgm,1,,,,,
player,201812090rai,rai,CarlDa00,fga,1,,,,,
player,201812090rai,rai,CarlDa00,punt,0,,,,,
player,201812090rai,rai,CarlDa00,punt_yds,0,,,,,
player,201812090rai,rai,CarlDa00,punt_yds_per_punt,,,,,,
player,201812090rai,rai,CarlDa00,punt_long,0,,,,,
player,201812090rai,rai,TownJo01,xpm,,,,,,
player,201812090rai,rai,TownJo01,xpa,,,,,,
player,201812090rai,rai,TownJo01,fgm,,,,,,
player,201812090rai,rai,TownJo01,fga,,,,,,
player,201812090rai,rai,TownJo01,punt,4,,,,,
player,201812090rai,rai,TownJo01,punt_yds,194,,,,,
player,201812090rai,rai,TownJo01,punt_yds_per_punt,48.5,,,,,
player,201812090rai,rai,TownJo01,punt_long,57,,,,,
player,201812090rai,pit,RoetBe00,pass_cmp,25,,,,,
player,201812090rai,pit,RoetBe00,pass_att,29,,,,,
player,201812090rai,pit,RoetBe00,pass_yds,282,,,,,
player,201812090rai,pit,RoetBe00,pass_first_down,16,,,,,
player,201812090rai,pit,RoetBe00,pass_air_yds,91,,,,,
player,201812090rai,pit,RoetBe00,pass_air_yds_per_cmp,3.6,,,,,
player,201812090rai,pit,RoetBe00,pass_air_yds_per_att,3.1,,,,,
player,201812090rai,pit,RoetBe00,pass_tgt_yds_per_att,4.7,,,,,
player,201812090rai,pit,RoetBe00,pass_yac,191,,,,,
player,201812090rai,pit,RoetBe00,pass_yac_per_cmp,7.6,,,,,
player,201812090rai,pit,RoetBe00,pass_drops,0,,,,,
player,201812090rai,pit,RoetBe00,pass_drop_pct,0.0,,,,,
player,201812090rai,pit,RoetBe00,pass_poor_throws,2,,,,,
player,201812090rai,pit,RoetBe00,pass_poor_throw_pct,6.9,,,,,
player,201812090rai,pit,RoetBe00,pass_blitzed,6,,,,,
player,201812090rai,pit,RoetBe00,pass_hurried,1,,,,,
player,201812090rai,pit,RoetBe00,pass_hits,1,,,,,
player,201812090rai,pit,RoetBe00,rush_scrambles,0,,,,,
player,201812090rai,pit,RoetBe00,rush_scrambles_yds_per_att,,,,,,
player,201812090rai,pit,DobbJo00,pass_cmp,4,,,,,
player,201812090rai,pit,DobbJo00,pass_att,9,,,,,
player,201812090rai,pit,DobbJo00,pass_yds,24,,,,,
player,201812090rai,pit,DobbJo00,pass_first_down,1,,,,,
player,201812090rai,pit,DobbJo00,pass_air_yds,4,,,,,
player,201812090rai,pit,DobbJo00,pass_air_yds_per_cmp,1.0,,,,,
player,201812090rai,pit,DobbJo00,pass_air_yds_per_att,0.4,,,,,
player,201812090rai,pit,DobbJo00,pass_tgt_yds_per_att,4.9,,,,,
player,201812090rai,pit,DobbJo00,pass_yac,20,,,,,
player,201812090rai,pit,DobbJo00,pass_yac_per_cmp,5.0,,,,,
player,201812090rai,pit,DobbJo00,pass_drops,0,,,,,
player,201812090rai,pit,DobbJo00,pass_drop_pct,0.0,,,,,
player,201812090rai,pit,DobbJo00,pass_poor_throws,1,,,,,
player,201812090rai,pit,DobbJo00,pass_poor_throw_pct,11.1,,,,,
player,201812090rai,pit,DobbJo00,pass_blitzed,1,,,,,
player,201812090rai,pit,DobbJo00,pass_hurried,0,,,,,
player,201812090rai,pit,DobbJo00,pass_hits,1,,,,,
player,201812090rai,pit,DobbJo00,rush_scrambles,2,,,,,
player,201812090rai,pit,DobbJo00,rush_scrambles_yds_per_att,7.5,,,,,
player,201812090rai,rai,CarrDe02,pass_cmp,25,,,,,
player,201812090rai,rai,CarrDe02,pass_att,34,,,,,
player,201812090rai,rai,CarrDe02,pass_yds,322,,,,,
player,201812090rai,rai,CarrDe02,pass_first_down,17,,,,,
player,201812090rai,rai,CarrDe02,pass_air_yds,230,,,,,
player,201812090rai,rai,CarrDe02,pass_air_yds_per_cmp,9.2,,,,,
player,201812090rai,rai,CarrDe02,pass_air_yds_per_att,6.8,,,,,
player,201812090rai,rai,CarrDe02,pass_tgt_yds_per_att,8.9,,,,,
player,201812090rai,rai,CarrDe02,pass_yac,92,,,,,
player,201812090rai,rai,CarrDe02,pass_yac_per_cmp,3.7,,,,,
player,201812090rai,rai,CarrDe02,pass_drops,2,,,,,
player,201812090rai,rai,CarrDe02,pass_drop_pct,5.9,,,,,
player,201812090rai,rai,CarrDe02,pass_poor_throws,2,,,,,
player,201812090rai,rai,CarrDe02,pass_poor_throw_pct,5.9,,,,,
player,201812090rai,rai,CarrDe02,pass_blitzed,14,,,,,
player,201812090rai,rai,CarrDe02,pass_hurried,4,,,,,
player,201812090rai,rai,CarrDe02,pass_hits,1,,,,,
player,201812090rai,rai,CarrDe02,rush_scrambles,0,,,,,
player,201812090rai,rai,CarrDe02,rush_scrambles_yds_per_att,,,,,,
player,201812090rai,pit,SamuJa00,rush_att,11,,,,,
player,201812090rai,pit,SamuJa00,rush_yds,28,,,,,
player,201812090rai,pit,SamuJa00,rush_first_down,0,,,,,
player,201812090rai,pit,SamuJa00,rush_yds_before_contact,17,,,,,
player,201812090rai,pit,SamuJa00,rush_yds_bc_per_rush,1.5,,,,,
player,201812090rai,pit,SamuJa00,rush_yac,11,,,,,
player,201812090rai,pit,SamuJa00,rush_yac_per_rush,1.0,,,,,
player,201812090rai,pit,SamuJa00,rush_broken_tackles,0,,,,,
player,201812090rai,pit,SamuJa00,rush_broken_tackles_per_rush,,,,,,
player,201812090rai,pit,RidlSt00,rush_att,5,,,,,
player,201812090rai,pit,RidlSt00,rush_yds,4,,,,,
player,201812090rai,pit,RidlSt00,rush_first_down,1,,,,,
player,201812090rai,pit,RidlSt00,rush_yds_before_contact,3,,,,,
player,201812090rai,pit,RidlSt00,rush_yds_bc_per_rush,0.6,,,,,
player,201812090rai,pit,RidlSt00,rush_yac,1,,,,,
player,201812090rai,pit,RidlSt00,rush_yac_per_rush,0.2,,,,,
player,201812090rai,pit,RidlSt00,rush_broken_tackles,0,,,,,
player,201812090rai,pit,RidlSt00,rush_broken_tackles_per_rush,,,,,,
player,201812090rai,pit,DobbJo00,rush_att,2,,,,,
player,201812090rai,pit,DobbJo00,rush_yds,15,,,,,
player,201812090rai,pit,DobbJo00,rush_first_down,2,,,,,
player,201812090rai,pit,DobbJo00,rush_yds_before_contact,15,,,,,
player,201812090rai,pit,DobbJo00,rush_yds_bc_per_rush,7.5,,,,,
player,201812090rai,pit,DobbJo00,rush_yac,0,,,,,
player,201812090rai,pit,DobbJo00,rush_yac_per_rush,0.0,,,,,
player,201812090rai,pit,DobbJo00,rush_broken_tackles,0,,,,,
player,201812090rai,pit,DobbJo00,rush_broken_tackles_per_rush,,,,,,
player,201812090rai,pit,HeywDa00,rush_att,1,,,,,
player,201812090rai,pit,HeywDa00,rush_yds,-7,,,,,
player,201812090rai,pit,HeywDa00,rush_first_down,,,,,,
player,201812090rai,pit,HeywDa00,rush_yds_before_contact,-7,,,,,
player,201812090rai,pit,HeywDa00,rush_yds_bc_per_rush,-7.0,,,,,
player,201812090rai,pit,HeywDa00,rush_yac,0,,,,,
player,201812090rai,pit,HeywDa00,rush_yac_per_rush,0.0,,,,,
player,201812090rai,pit,HeywDa00,rush_broken_tackles,0,,,,,
player,201812090rai,pit,HeywDa00,rush_broken_tackles_per_rush,,,,,,
player,201812090rai,rai,MartDo00,rush_att,16,,,,,
player,201812090rai,rai,MartDo00,rush_yds,32,,,,,
player,201812090rai,rai,MartDo00,rush_first_down,2,,,,,
player,201812090rai,rai,MartDo00,rush_yds_before_contact,22,,,,,
player,201812090rai,rai,MartDo00,rush_yds_bc_per_rush,1.4,,,,,
player,201812090rai,rai,MartDo00,rush_yac,10,,,,,
player,201812090rai,rai,MartDo00,rush_yac_per_rush,0.6,,,,,
player,201812090rai,rai,MartDo00,rush_broken_tackles,0,,,,,
player,201812090rai,rai,MartDo00,rush_broken_tackles_per_rush,,,,,,
player,201812090rai,rai,RichJa01,rush_att,8,,,,,
player,201812090rai,rai,RichJa01,rush_yds,24,,,,,
player,201812090rai,rai,RichJa01,rush_first_down,1,,,,,
player,201812090rai,rai,RichJa01,rush_yds_before_contact,12,,,,,
player,201812090rai,rai,RichJa01,rush_yds_bc_per_rush,1.5,,,,,
player,201812090rai,rai,RichJa01,rush_yac,12,,,,,
player,201812090rai,rai,RichJa01,rush_yac_per_rush,1.5,,,,,
player,201812090rai,rai,RichJa01,rush_broken_tackles,1,,,,,
player,201812090rai,rai,RichJa01,rush_broken_tackles_per_rush,8.0,,,,,
player,201812090rai,rai,CarrDe02,rush_att,1,,,,,
player,201812090rai,rai,CarrDe02,rush_yds,-1,,,,,
player,201812090rai,rai,CarrDe02,rush_first_down,0,,,,,
player,201812090rai,rai,CarrDe02,rush_yds_before_contact,-1,,,,,
player,201812090rai,rai,CarrDe02,rush_yds_bc_per_rush,-1.0,,,,,
player,201812090rai,rai,CarrDe02,rush_yac,0,,,,,
player,201812090rai,rai,CarrDe02,rush_yac_per_rush,0.0,,,,,
player,201812090rai,rai,CarrDe02,rush_broken_tackles,0,,,,,
player,201812090rai,rai,CarrDe02,rush_broken_tackles_per_rush,,,,,,
player,201812090rai,pit,SmitJu00,targets,12,,,,,
player,201812090rai,pit,SmitJu00,rec,8,,,,,
player,201812090rai,pit,SmitJu00,rec_yds,130,,,,,
player,201812090rai,pit,SmitJu00,rec_first_down,7,,,,,
player,201812090rai,pit,SmitJu00,rec_air_yds,60,,,,,
player,201812090rai,pit,SmitJu00,rec_air_yds_per_rec,7.5,,,,,
player,201812090rai,pit,SmitJu00,rec_yac,70,,,,,
player,201812090rai,pit,SmitJu00,rec_yac_per_rec,8.8,,,,,
player,201812090rai,pit,SmitJu00,rec_broken_tackles,1,,,,,
player,201812090rai,pit,SmitJu00,rec_broken_tackles_per_rec,8.0,,,,,
player,201812090rai,pit,SmitJu00,rec_drops,0,,,,,
player,201812090rai,pit,SmitJu00,rec_drop_pct,0.0,,,,,
player,201812090rai,pit,SamuJa00,targets,7,,,,,
player,201812090rai,pit,SamuJa00,rec,7,,,,,
player,201812090rai,pit,SamuJa00,rec_yds,64,,,,,
player,201812090rai,pit,SamuJa00,rec_first_down,2,,,,,
player,201812090rai,pit,SamuJa00,rec_air_yds,-12,,,,,
player,201812090rai,pit,SamuJa00,rec_air_yds_per_rec,-1.7,,,,,
player,201812090rai,pit,SamuJa00,rec_yac,76,,,,,
player,201812090rai,pit,SamuJa00,rec_yac_per_rec,10.9,,,,,
player,201812090rai,pit,SamuJa00,rec_broken_tackles,5,,,,,
player,201812090rai,pit,SamuJa00,rec_broken_tackles_per_rec,1.4,,,,,
player,201812090rai,pit,SamuJa00,rec_drops,0,,,,,
player,201812090rai,pit,SamuJa00,rec_drop_pct,0.0,,,,,
player,201812090rai,pit,BrowAn04,targets,7,,,,,
player,201812090rai,pit,BrowAn04,rec,5,,,,,
player,201812090rai,pit,BrowAn04,rec_yds,35,,,,,
player,201812090rai,pit,BrowAn04,rec_first_down,2,,,,,
player,201812090rai,pit,BrowAn04,rec_air_yds,15,,,,,
player,201812090rai,pit,BrowAn04,rec_air_yds_per_rec,3.0,,,,,
player,201812090rai,pit,BrowAn04,rec_yac,20,,,,,
player,201812090rai,pit,BrowAn04,rec_yac_per_rec,4.0,,,,,
player,201812090rai,pit,BrowAn04,rec_broken_tackles,0,,,,,
player,201812090rai,pit,BrowAn04,rec_broken_tackles_per_rec,,,,,,
player,201812090rai,pit,BrowAn04,rec_drops,0,,,,,
player,201812090rai,pit,BrowAn04,rec_drop_pct,0.0,,,,,
player,201812090rai,pit,McDoVa00,targets,4,,,,,
player,201812090rai,pit,McDoVa00,rec,4,,,,,
player,201812090rai,pit,McDoVa00,rec_yds,37,,,,,
player,201812090rai,pit,McDoVa00,rec_first_down,3,,,,,
player,201812090rai,pit,McDoVa00,rec_air_yds,-1,,,,,
player,201812090rai,pit,McDoVa00,rec_air_yds_per_rec,-0.3,,,,,
player,201812090rai,pit,McDoVa00,rec_yac,38,,,,,
player,201812090rai,pit,McDoVa00,rec_yac_per_rec,9.5,,,,,
player,201812090rai,pit,McDoVa00,rec_broken_tackles,1,,,,,
player,201812090rai,pit,McDoVa00,rec_broken_tackles_per_rec,4.0,,,,,
player,201812090rai,pit,McDoVa00,rec_drops,0,,,,,
player,201812090rai,pit,McDoVa00,rec_drop_pct,0.0,,,,,
player,201812090rai,pit,JameJe00,targets,2,,,,,
player,201812090rai,pit,JameJe00,rec,2,,,,,
player,201812090rai,pit,JameJe00,rec_yds,28,,,,,
player,201812090rai,pit,JameJe00,rec_first_down,1,,,,,
player,201812090rai,pit,JameJe00,rec_air_yds,20,,,,,
player,201812090rai,pit,JameJe00,rec_air_yds_per_rec,10.0,,,,,
player,201812090rai,pit,JameJe00,rec_yac,8,,,,,
player,201812090rai,pit,JameJe00,rec_yac_per_rec,4.0,,,,,
player,201812090rai,pit,JameJe00,rec_broken_tackles,0,,,,,
player,201812090rai,pit,JameJe00,rec_broken_tackles_per_rec,,,,,,
player,201812090rai,pit,JameJe00,rec_drops,0,,,,,
player,201812090rai,pit,JameJe00,rec_drop_pct,0.0,,,,,
player,201812090rai,pit,WashJa00,targets,4,,,,,
player,201812090rai,pit,WashJa00,rec,2,,,,,
player,201812090rai,pit,WashJa00,rec_yds,11,,,,,
player,201812090rai,pit,WashJa00,rec_first_down,2,,,,,
player,201812090rai,pit,WashJa00,rec_air_yds,13,,,,,
player,201812090rai,pit,WashJa00,rec_air_yds_per_rec,6.5,,,,,
player,201812090rai,pit,WashJa00,rec_yac,-2,,,,,
player,201812090rai,pit,WashJa00,rec_yac_per_rec,-1.0,,,,,
player,201812090rai,pit,WashJa00,rec_broken_tackles,0,,,,,
player,201812090rai,pit,WashJa00,rec_broken_tackles_per_rec,,,,,,
player,201812090rai,pit,WashJa00,rec_drops,0,,,,,
player,201812090rai,pit,WashJa00,rec_drop_pct,0.0,,,,,
player,201812090rai,pit,SwitRy00,targets,1,,,,,
player,201812090rai,pit,SwitRy00,rec,1,,,,,
player,201812090rai,pit,SwitRy00,rec_yds,1,,,,,
player,201812090rai,pit,SwitRy00,rec_first_down,,,,,,
player,201812090rai,pit,SwitRy00,rec_air_yds,0,,,,,
player,201812090rai,pit,SwitRy00,rec_air_yds_per_rec,0.0,,,,,
player,201812090rai,pit,SwitRy00,rec_yac,1,,,,,
player,201812090rai,pit,SwitRy00,rec_yac_per_rec,1.0,,,,,
player,201812090rai,pit,SwitRy00,rec_broken_tackles,0,,,,,
player,201812090rai,pit,SwitRy00,rec_broken_tackles_per_rec,,,,,,
player,201812090rai,pit,SwitRy00,rec_drops,0,,,,,
player,201812090rai,pit,SwitRy00,rec_drop_pct,0.0,,,,,
player,201812090rai,rai,CookJa02,targets,10,,,,,
player,201812090rai,rai,CookJa02,rec,7,,,,,
player,201812090rai,rai,CookJa02,rec_yds,116,,,,,
player,201812090rai,rai,CookJa02,rec_first_down,6,,,,,
player,201812090rai,rai,CookJa02,rec_air_yds,81,,,,,
player,201812090rai,rai,CookJa02,rec_air_yds_per_rec,11.6,,,,,
player,201812090rai,rai,CookJa02,rec_yac,35,,,,,
player,201812090rai,rai,CookJa02,rec_yac_per_rec,5.0,,,,,
player,201812090rai,rai,CookJa02,rec_broken_tackles,0,,,,,
player,201812090rai,rai,CookJa02,rec_broken_tackles_per_rec,,,,,,
player,201812090rai,rai,CookJa02,rec_drops,1,,,,,
player,201812090rai,rai,CookJa02,rec_drop_pct,10.0,,,,,
player,201812090rai,rai,NelsJo00,targets,7,,,,,
player,201812090rai,rai,NelsJo00,rec,6,,,,,
player,201812090rai,rai,NelsJo00,rec_yds,48,,,,,
player,201812090rai,rai,NelsJo00,rec_first_down,3,,,,,
player,201812090rai,rai,NelsJo00,rec_air_yds,40,,,,,
player,201812090rai,rai,NelsJo00,rec_air_yds_per_rec,6.7,,,,,
player,201812090rai,rai,NelsJo00,rec_yac,8,,,,,
player,201812090rai,rai,NelsJo00,rec_yac_per_rec,1.3,,,,,
player,201812090rai,rai,NelsJo00,rec_broken_tackles,0,,,,,
