game,2018,15,20181216,201812160rav,tam,"Tampa Bay Buccaneers",12,rav,"Baltimore Ravens",20
player,201812160rav,rav,CrabMi00,rec,0,,,,,
player,201812160rav,rav,CrabMi00,rec_yds,0,,,,,
player,201812160rav,rav,CrabMi00,rec_first_down,,,,,,
player,201812160rav,rav,CrabMi00,rec_air_yds,0,,,,,
player,201812160rav,rav,CrabMi00,rec_air_yds_per_rec,,,,,,
player,201812160rav,rav,CrabMi00,rec_yac,0,,,,,
player,201812160rav,rav,CrabMi00,rec_yac_per_rec,,,,,,
player,201812160rav,rav,CrabMi00,rec_broken_tackles,0,,,,,
player,201812160rav,rav,CrabMi00,rec_broken_tackles_per_rec,,,,,,
player,201812160rav,rav,CrabMi00,rec_drops,0,,,,,
player,201812160rav,rav,CrabMi00,rec_drop_pct,0.0,,,,,
player,201812160rav,rav,BrowOr00,pos,T,,,,,
player,201812160rav,rav,BrowOr00,offense,76,,,,,
player,201812160rav,rav,BrowOr00,off_pct,100%,,,,,
player,201812160rav,rav,BrowOr00,defense,0,,,,,
player,201812160rav,rav,BrowOr00,def_pct,0%,,,,,
player,201812160rav,rav,BrowOr00,special_teams,4,,,,,
player,201812160rav,rav,BrowOr00,st_pct,17%,,,,,
player,201812160rav,rav,SkurMa01,pos,C,,,,,
player,201812160rav,rav,SkurMa01,offense,76,,,,,
player,201812160rav,rav,SkurMa01,off_pct,100%,,,,,
player,201812160rav,rav,SkurMa01,defense,0,,,,,
player,201812160rav,rav,SkurMa01,def_pct,0%,,,,,
player,201812160rav,rav,SkurMa01,special_teams,4,,,,,
player,201812160rav,rav,SkurMa01,st_pct,17%,,,,,
player,201812160rav,rav,YandMa20,pos,G,,,,,
player,201812160rav,rav,YandMa20,offense,76,,,,,
player,201812160rav,rav,YandMa20,off_pct,100%,,,,,
player,201812160rav,rav,YandMa20,defense,0,,,,,
player,201812160rav,rav,YandMa20,def_pct,0%,,,,,
player,201812160rav,rav,YandMa20,special_teams,0,,,,,
player,201812160rav,rav,YandMa20,st_pct,0%,,,,,
player,201812160rav,rav,StanRo00,pos,T,,,,,
player,201812160rav,rav,StanRo00,offense,76,,,,,
player,201812160rav,rav,StanRo00,off_pct,100%,,,,,
player,201812160rav,rav,StanRo00,defense,0,,,,,
player,201812160rav,rav,StanRo00,def_pct,0%,,,,,
player,201812160rav,rav,StanRo00,special_teams,0,,,,,
player,201812160rav,rav,StanRo00,st_pct,0%,,,,,
player,201812160rav,rav,JackLa00,pos,QB,,,,,
player,201812160rav,rav,JackLa00,offense,76,,,,,
player,201812160rav,rav,JackLa00,off_pct,100%,,,,,
player,201812160rav,rav,JackLa00,defense,0,,,,,
player,201812160rav,rav,JackLa00,def_pct,0%,,,,,
player,201812160rav,rav,JackLa00,special_teams,0,,,,,
player,201812160rav,rav,JackLa00,st_pct,0%,,,,,
player,201812160rav,rav,SneaWi00,pos,WR,,,,,
player,201812160rav,rav,SneaWi00,offense,58,,,,,
player,201812160rav,rav,SneaWi00,off_pct,76%,,,,,
player,201812160rav,rav,SneaWi00,defense,0,,,,,
player,201812160rav,rav,SneaWi00,def_pct,0%,,,,,
player,201812160rav,rav,SneaWi00,special_teams,0,,,,,
player,201812160rav,rav,SneaWi00,st_pct,0%,,,,,
player,201812160rav,rav,HursJa00,pos,G,,,,,
player,201812160rav,rav,HursJa00,offense,56,,,,,
player,201812160rav,rav,HursJa00,off_pct,74%,,,,,
player,201812160rav,rav,HursJa00,defense,0,,,,,
player,201812160rav,rav,HursJa00,def_pct,0%,,,,,
player,201812160rav,rav,HursJa00,special_teams,4,,,,,
player,201812160rav,rav,HursJa00,st_pct,17%,,,,,
player,201812160rav,rav,BrowJo02,pos,WR,,,,,
player,201812160rav,rav,BrowJo02,offense,47,,,,,
player,201812160rav,rav,BrowJo02,off_pct,62%,,,,,
player,201812160rav,rav,BrowJo02,defense,0,,,,,
player,201812160rav,rav,BrowJo02,def_pct,0%,,,,,
player,201812160rav,rav,BrowJo02,special_teams,0,,,,,
player,201812160rav,rav,BrowJo02,st_pct,0%,,,,,
player,201812160rav,rav,CrabMi00,pos,WR,,,,,
player,201812160rav,rav,CrabMi00,offense,44,,,,,
player,201812160rav,rav,CrabMi00,off_pct,58%,,,,,
player,201812160rav,rav,CrabMi00,defense,0,,,,,
player,201812160rav,rav,CrabMi00,def_pct,0%,,,,,
player,201812160rav,rav,CrabMi00,special_teams,0,,,,,
player,201812160rav,rav,CrabMi00,st_pct,0%,,,,,
player,201812160rav,rav,WillMa04,pos,TE,,,,,
player,201812160rav,rav,WillMa04,offense,43,,,,,
player,201812160rav,rav,WillMa04,off_pct,57%,,,,,
player,201812160rav,rav,WillMa04,defense,0,,,,,
player,201812160rav,rav,WillMa04,def_pct,0%,,,,,
player,201812160rav,rav,WillMa04,special_teams,15,,,,,
player,201812160rav,rav,WillMa04,st_pct,65%,,,,,
player,201812160rav,rav,DixoKe00,pos,RB,,,,,
player,201812160rav,rav,DixoKe00,offense,39,,,,,
player,201812160rav,rav,DixoKe00,off_pct,51%,,,,,
player,201812160rav,rav,DixoKe00,defense,0,,,,,
player,201812160rav,rav,DixoKe00,def_pct,0%,,,,,
player,201812160rav,rav,DixoKe00,special_teams,0,,,,,
player,201812160rav,rav,DixoKe00,st_pct,0%,,,,,
player,201812160rav,rav,EdwaGu00,pos,RB,,,,,
player,201812160rav,rav,EdwaGu00,offense,33,,,,,
player,201812160rav,rav,EdwaGu00,off_pct,43%,,,,,
player,201812160rav,rav,EdwaGu00,defense,0,,,,,
player,201812160rav,rav,EdwaGu00,def_pct,0%,,,,,
player,201812160rav,rav,EdwaGu00,special_teams,0,,,,,
player,201812160rav,rav,EdwaGu00,st_pct,0%,,,,,
player,201812160rav,rav,HursHa00,pos,TE,,,,,
player,201812160rav,rav,HursHa00,offense,30,,,,,
player,201812160rav,rav,HursHa00,off_pct,39%,,,,,
player,201812160rav,rav,HursHa00,defense,0,,,,,
player,201812160rav,rav,HursHa00,def_pct,0%,,,,,
player,201812160rav,rav,HursHa00,special_teams,4,,,,,
player,201812160rav,rav,HursHa00,st_pct,17%,,,,,
player,201812160rav,rav,AndrMa00,pos,TE,,,,,
player,201812160rav,rav,AndrMa00,offense,29,,,,,
player,201812160rav,rav,AndrMa00,off_pct,38%,,,,,
player,201812160rav,rav,AndrMa00,defense,0,,,,,
player,201812160rav,rav,AndrMa00,def_pct,0%,,,,,
player,201812160rav,rav,AndrMa00,special_teams,6,,,,,
player,201812160rav,rav,AndrMa00,st_pct,26%,,,,,
player,201812160rav,rav,BozeBr00,pos,C,,,,,
player,201812160rav,rav,BozeBr00,offense,27,,,,,
player,201812160rav,rav,BozeBr00,off_pct,36%,,,,,
player,201812160rav,rav,BozeBr00,defense,0,,,,,
player,201812160rav,rav,BozeBr00,def_pct,0%,,,,,
player,201812160rav,rav,BozeBr00,special_teams,4,,,,,
player,201812160rav,rav,BozeBr00,st_pct,17%,,,,,
player,201812160rav,rav,MoorCh00,pos,WR,,,,,
player,201812160rav,rav,MoorCh00,offense,26,,,,,
player,201812160rav,rav,MoorCh00,off_pct,34%,,,,,
player,201812160rav,rav,MoorCh00,defense,0,,,,,
player,201812160rav,rav,MoorCh00,def_pct,0%,,,,,
player,201812160rav,rav,MoorCh00,special_teams,15,,,,,
player,201812160rav,rav,MoorCh00,st_pct,65%,,,,,
player,201812160rav,rav,BoylNi00,pos,TE,,,,,
player,201812160rav,rav,BoylNi00,offense,21,,,,,
player,201812160rav,rav,BoylNi00,off_pct,28%,,,,,
player,201812160rav,rav,BoylNi00,defense,0,,,,,
player,201812160rav,rav,BoylNi00,def_pct,0%,,,,,
player,201812160rav,rav,BoylNi00,special_teams,4,,,,,
player,201812160rav,rav,BoylNi00,st_pct,17%,,,,,
player,201812160rav,rav,AlleJa01,pos,RB,,,,,
player,201812160rav,rav,AlleJa01,offense,3,,,,,
player,201812160rav,rav,AlleJa01,off_pct,4%,,,,,
player,201812160rav,rav,AlleJa01,defense,0,,,,,
player,201812160rav,rav,AlleJa01,def_pct,0%,,,,,
player,201812160rav,rav,AlleJa01,special_teams,12,,,,,
player,201812160rav,rav,AlleJa01,st_pct,52%,,,,,
player,201812160rav,rav,MoslC.00,pos,LB,,,,,
player,201812160rav,rav,MoslC.00,offense,0,,,,,
player,201812160rav,rav,MoslC.00,off_pct,0%,,,,,
player,201812160rav,rav,MoslC.00,defense,50,,,,,
player,201812160rav,rav,MoslC.00,def_pct,100%,,,,,
player,201812160rav,rav,MoslC.00,special_teams,0,,,,,
player,201812160rav,rav,MoslC.00,st_pct,0%,,,,,
player,201812160rav,rav,WeddEr99,pos,FS,,,,,
player,201812160rav,rav,WeddEr99,offense,0,,,,,
player,201812160rav,rav,WeddEr99,off_pct,0%,,,,,
player,201812160rav,rav,WeddEr99,defense,50,,,,,
player,201812160rav,rav,WeddEr99,def_pct,100%,,,,,
player,201812160rav,rav,WeddEr99,special_teams,0,,,,,
player,201812160rav,rav,WeddEr99,st_pct,0%,,,,,
player,201812160rav,rav,JeffTo00,pos,SS,,,,,
player,201812160rav,rav,JeffTo00,offense,0,,,,,
player,201812160rav,rav,JeffTo00,off_pct,0%,,,,,
player,201812160rav,rav,JeffTo00,defense,49,,,,,
player,201812160rav,rav,JeffTo00,def_pct,98%,,,,,
player,201812160rav,rav,JeffTo00,special_teams,0,,,,,
player,201812160rav,rav,JeffTo00,st_pct,0%,,,,,
player,201812160rav,rav,SuggTe99,pos,LB,,,,,
player,201812160rav,rav,SuggTe99,offense,0,,,,,
player,201812160rav,rav,SuggTe99,off_pct,0%,,,,,
player,201812160rav,rav,SuggTe99,defense,40,,,,,
player,201812160rav,rav,SuggTe99,def_pct,80%,,,,,
player,201812160rav,rav,SuggTe99,special_teams,0,,,,,
player,201812160rav,rav,SuggTe99,st_pct,0%,,,,,
player,201812160rav,rav,HumpMa00,pos,CB,,,,,
player,201812160rav,rav,HumpMa00,offense,0,,,,,
player,201812160rav,rav,HumpMa00,off_pct,0%,,,,,
player,201812160rav,rav,HumpMa00,defense,39,,,,,
player,201812160rav,rav,HumpMa00,def_pct,78%,,,,,
player,201812160rav,rav,HumpMa00,special_teams,0,,,,,
player,201812160rav,rav,HumpMa00,st_pct,0%,,,,,
player,201812160rav,rav,SmitJi03,pos,CB,,,,,
player,201812160rav,rav,SmitJi03,offense,0,,,,,
player,201812160rav,rav,SmitJi03,off_pct,0%,,,,,
player,201812160rav,rav,SmitJi03,defense,37,,,,,
player,201812160rav,rav,SmitJi03,def_pct,74%,,,,,
player,201812160rav,rav,SmitJi03,special_teams,0,,,,,
player,201812160rav,rav,SmitJi03,st_pct,0%,,,,,
player,201812160rav,rav,JudoMa00,pos,LB,,,,,
player,201812160rav,rav,JudoMa00,offense,0,,,,,
player,201812160rav,rav,JudoMa00,off_pct,0%,,,,,
player,201812160rav,rav,JudoMa00,defense,34,,,,,
player,201812160rav,rav,JudoMa00,def_pct,68%,,,,,
player,201812160rav,rav,JudoMa00,special_teams,6,,,,,
player,201812160rav,rav,JudoMa00,st_pct,26%,,,,,
player,201812160rav,rav,WillBr02,pos,DT,,,,,
player,201812160rav,rav,WillBr02,offense,0,,,,,
player,201812160rav,rav,WillBr02,off_pct,0%,,,,,
player,201812160rav,rav,WillBr02,defense,32,,,,,
player,201812160rav,rav,WillBr02,def_pct,64%,,,,,
player,201812160rav,rav,WillBr02,special_teams,3,,,,,
player,201812160rav,rav,WillBr02,st_pct,13%,,,,,
player,201812160rav,rav,CarrBr99,pos,CB,,,,,
player,201812160rav,rav,CarrBr99,offense,0,,,,,
player,201812160rav,rav,CarrBr99,off_pct,0%,,,,,
player,201812160rav,rav,CarrBr99,defense,32,,,,,
player,201812160rav,rav,CarrBr99,def_pct,64%,,,,,
player,201812160rav,rav,CarrBr99,special_teams,0,,,,,
player,201812160rav,rav,CarrBr99,st_pct,0%,,,,,
player,201812160rav,rav,SmitZa00,pos,LB,,,,,
player,201812160rav,rav,SmitZa00,offense,0,,,,,
player,201812160rav,rav,SmitZa00,off_pct,0%,,,,,
player,201812160rav,rav,SmitZa00,defense,31,,,,,
player,201812160rav,rav,SmitZa00,def_pct,62%,,,,,
player,201812160rav,rav,SmitZa00,special_teams,1,,,,,
player,201812160rav,rav,SmitZa00,st_pct,4%,,,,,
player,201812160rav,rav,YounTa01,pos,CB,,,,,
player,201812160rav,rav,YounTa01,offense,0,,,,,
player,201812160rav,rav,YounTa01,off_pct,0%,,,,,
player,201812160rav,rav,YounTa01,defense,29,,,,,
player,201812160rav,rav,YounTa01,def_pct,58%,,,,,
player,201812160rav,rav,YounTa01,special_teams,0,,,,,
player,201812160rav,rav,YounTa01,st_pct,0%,,,,,
player,201812160rav,rav,UrbaBr00,pos,DE,,,,,
player,201812160rav,rav,UrbaBr00,offense,0,,,,,
player,201812160rav,rav,UrbaBr00,off_pct,0%,,,,,
player,201812160rav,rav,UrbaBr00,defense,28,,,,,
player,201812160rav,rav,UrbaBr00,def_pct,56%,,,,,
player,201812160rav,rav,UrbaBr00,special_teams,3,,,,,
player,201812160rav,rav,UrbaBr00,st_pct,13%,,,,,
player,201812160rav,rav,PierMi00,pos,NT,,,,,
player,201812160rav,rav,PierMi00,offense,0,,,,,
player,201812160rav,rav,PierMi00,off_pct,0%,,,,,
player,201812160rav,rav,PierMi00,defense,25,,,,,
player,201812160rav,rav,PierMi00,def_pct,50%,,,,,
player,201812160rav,rav,PierMi00,special_teams,2,,,,,
player,201812160rav,rav,PierMi00,st_pct,9%,,,,,
player,201812160rav,rav,WormCh00,pos,NT,,,,,
player,201812160rav,rav,WormCh00,offense,0,,,,,
player,201812160rav,rav,WormCh00,off_pct,0%,,,,,
player,201812160rav,rav,WormCh00,defense,22,,,,,
player,201812160rav,rav,WormCh00,def_pct,44%,,,,,
player,201812160rav,rav,WormCh00,special_teams,7,,,,,
player,201812160rav,rav,WormCh00,st_pct,30%,,,,,
player,201812160rav,rav,OnwuPa00,pos,LB,,,,,
player,201812160rav,rav,OnwuPa00,offense,0,,,,,
player,201812160rav,rav,OnwuPa00,off_pct,0%,,,,,
player,201812160rav,rav,OnwuPa00,defense,21,,,,,
player,201812160rav,rav,OnwuPa00,def_pct,42%,,,,,
player,201812160rav,rav,OnwuPa00,special_teams,14,,,,,
player,201812160rav,rav,OnwuPa00,st_pct,61%,,,,,
player,201812160rav,rav,YounKe03,pos,LB,,,,,
player,201812160rav,rav,YounKe03,offense,0,,,,,
player,201812160rav,rav,YounKe03,off_pct,0%,,,,,
player,201812160rav,rav,YounKe03,defense,20,,,,,
player,201812160rav,rav,YounKe03,def_pct,40%,,,,,
player,201812160rav,rav,YounKe03,special_teams,10,,,,,
player,201812160rav,rav,YounKe03,st_pct,43%,,,,,
player,201812160rav,rav,LeviAn00,pos,SS,,,,,
player,201812160rav,rav,LeviAn00,offense,0,,,,,
player,201812160rav,rav,LeviAn00,off_pct,0%,,,,,
player,201812160rav,rav,LeviAn00,defense,5,,,,,
player,201812160rav,rav,LeviAn00,def_pct,10%,,,,,
player,201812160rav,rav,LeviAn00,special_teams,12,,,,,
player,201812160rav,rav,LeviAn00,st_pct,52%,,,,,
player,201812160rav,rav,BowsTy00,pos,LB,,,,,
player,201812160rav,rav,BowsTy00,offense,0,,,,,
player,201812160rav,rav,BowsTy00,off_pct,0%,,,,,
player,201812160rav,rav,BowsTy00,defense,4,,,,,
player,201812160rav,rav,BowsTy00,def_pct,8%,,,,,
player,201812160rav,rav,BowsTy00,special_teams,14,,,,,
player,201812160rav,rav,BowsTy00,st_pct,61%,,,,,
player,201812160rav,rav,ClarCh00,pos,FS,,,,,
player,201812160rav,rav,ClarCh00,offense,0,,,,,
player,201812160rav,rav,ClarCh00,off_pct,0%,,,,,
player,201812160rav,rav,ClarCh00,defense,2,,,,,
player,201812160rav,rav,ClarCh00,def_pct,4%,,,,,
player,201812160rav,rav,ClarCh00,special_teams,19,,,,,
player,201812160rav,rav,ClarCh00,st_pct,83%,,,,,
player,201812160rav,rav,CanaMa00,pos,CB,,,,,
player,201812160rav,rav,CanaMa00,offense,0,,,,,
player,201812160rav,rav,CanaMa00,off_pct,0%,,,,,
player,201812160rav,rav,CanaMa00,defense,0,,,,,
player,201812160rav,rav,CanaMa00,def_pct,0%,,,,,
player,201812160rav,rav,CanaMa00,special_teams,19,,,,,
player,201812160rav,rav,CanaMa00,st_pct,83%,,,,,
player,201812160rav,rav,BoarCh00,pos,LB,,,,,
player,201812160rav,rav,BoarCh00,offense,0,,,,,
player,201812160rav,rav,BoarCh00,off_pct,0%,,,,,
player,201812160rav,rav,BoarCh00,defense,0,,,,,
player,201812160rav,rav,BoarCh00,def_pct,0%,,,,,
player,201812160rav,rav,BoarCh00,special_teams,19,,,,,
player,201812160rav,rav,BoarCh00,st_pct,83%,,,,,
player,201812160rav,rav,AverAn00,pos,CB,,,,,
player,201812160rav,rav,AverAn00,offense,0,,,,,
player,201812160rav,rav,AverAn00,off_pct,0%,,,,,
player,201812160rav,rav,AverAn00,defense,0,,,,,
player,201812160rav,rav,AverAn00,def_pct,0%,,,,,
player,201812160rav,rav,AverAn00,special_teams,12,,,,,
player,201812160rav,rav,AverAn00,st_pct,52%,,,,,
player,201812160rav,rav,JoneCy00,pos,CB,,,,,
player,201812160rav,rav,JoneCy00,offense,0,,,,,
player,201812160rav,rav,JoneCy00,off_pct,0%,,,,,
player,201812160rav,rav,JoneCy00,defense,0,,,,,
player,201812160rav,rav,JoneCy00,def_pct,0%,,,,,
player,201812160rav,rav,JoneCy00,special_teams,12,,,,,
player,201812160rav,rav,JoneCy00,st_pct,52%,,,,,
player,201812160rav,rav,TuckJu00,pos,K,,,,,
player,201812160rav,rav,TuckJu00,offense,0,,,,,
player,201812160rav,rav,TuckJu00,off_pct,0%,,,,,
player,201812160rav,rav,TuckJu00,defense,0,,,,,
player,201812160rav,rav,TuckJu00,def_pct,0%,,,,,
player,201812160rav,rav,TuckJu00,special_teams,9,,,,,
player,201812160rav,rav,TuckJu00,st_pct,39%,,,,,
player,201812160rav,rav,KochSa20,pos,P,,,,,
player,201812160rav,rav,KochSa20,offense,0,,,,,
player,201812160rav,rav,KochSa20,off_pct,0%,,,,,
player,201812160rav,rav,KochSa20,defense,0,,,,,
player,201812160rav,rav,KochSa20,def_pct,0%,,,,,
player,201812160rav,rav,KochSa20,special_teams,7,,,,,
player,201812160rav,rav,KochSa20,st_pct,30%,,,,,
player,201812160rav,rav,CoxxMo00,pos,LS,,,,,
player,201812160rav,rav,CoxxMo00,offense,0,,,,,
player,201812160rav,rav,CoxxMo00,off_pct,0%,,,,,
player,201812160rav,rav,CoxxMo00,defense,0,,,,,
player,201812160rav,rav,CoxxMo00,def_pct,0%,,,,,
player,201812160rav,rav,CoxxMo00,special_teams,7,,,,,
player,201812160rav,rav,CoxxMo00,st_pct,30%,,,,,
player,201812160rav,rav,ElueJe00,pos,G,,,,,
player,201812160rav,rav,ElueJe00,offense,0,,,,,
player,201812160rav,rav,ElueJe00,off_pct,0%,,,,,
player,201812160rav,rav,ElueJe00,defense,0,,,,,
player,201812160rav,rav,ElueJe00,def_pct,0%,,,,,
player,201812160rav,rav,ElueJe00,special_teams,4,,,,,
player,201812160rav,rav,ElueJe00,st_pct,17%,,,,,
player,201812160rav,tam,MarpAl00,pos,C,,,,,
player,201812160rav,tam,MarpAl00,offense,50,,,,,
player,201812160rav,tam,MarpAl00,off_pct,100%,,,,,
player,201812160rav,tam,MarpAl00,defense,0,,,,,
player,201812160rav,tam,MarpAl00,def_pct,0%,,,,,
player,201812160rav,tam,MarpAl00,special_teams,3,,,,,
player,201812160rav,tam,MarpAl00,st_pct,13%,,,,,
player,201812160rav,tam,SmitDo02,pos,T,,,,,
player,201812160rav,tam,SmitDo02,offense,50,,,,,
player,201812160rav,tam,SmitDo02,off_pct,100%,,,,,
player,201812160rav,tam,SmitDo02,defense,0,,,,,
player,201812160rav,tam,SmitDo02,def_pct,0%,,,,,
player,201812160rav,tam,SmitDo02,special_teams,3,,,,,
player,201812160rav,tam,SmitDo02,st_pct,13%,,,,,
player,201812160rav,tam,DotsDe00,pos,T,,,,,
player,201812160rav,tam,DotsDe00,offense,50,,,,,
player,201812160rav,tam,DotsDe00,off_pct,100%,,,,,
player,201812160rav,tam,DotsDe00,defense,0,,,,,
player,201812160rav,tam,DotsDe00,def_pct,0%,,,,,
player,201812160rav,tam,DotsDe00,special_teams,0,,,,,
player,201812160rav,tam,DotsDe00,st_pct,0%,,,,,
player,201812160rav,tam,WinsJa00,pos,QB,,,,,
player,201812160rav,tam,WinsJa00,offense,50,,,,,
player,201812160rav,tam,WinsJa00,off_pct,100%,,,,,
player,201812160rav,tam,WinsJa00,defense,0,,,,,
player,201812160rav,tam,WinsJa00,def_pct,0%,,,,,
player,201812160rav,tam,WinsJa00,special_teams,0,,,,,
player,201812160rav,tam,WinsJa00,st_pct,0%,,,,,
player,201812160rav,tam,JensRy00,pos,C,,,,,
player,201812160rav,tam,JensRy00,offense,50,,,,,
player,201812160rav,tam,JensRy00,off_pct,100%,,,,,
player,201812160rav,tam,JensRy00,defense,0,,,,,
player,201812160rav,tam,JensRy00,def_pct,0%,,,,,
player,201812160rav,tam,JensRy00,special_teams,0,,,,,
player,201812160rav,tam,JensRy00,st_pct,0%,,,,,
player,201812160rav,tam,EvanMi00,pos,WR,,,,,
player,201812160rav,tam,EvanMi00,offense,45,,,,,
player,201812160rav,tam,EvanMi00,off_pct,90%,,,,,
player,201812160rav,tam,EvanMi00,defense,0,,,,,
player,201812160rav,tam,EvanMi00,def_pct,0%,,,,,
player,201812160rav,tam,EvanMi00,special_teams,0,,,,,
player,201812160rav,tam,EvanMi00,st_pct,0%,,,,,
player,201812160rav,tam,BeneCa00,pos,T,,,,,
player,201812160rav,tam,BeneCa00,offense,42,,,,,
player,201812160rav,tam,BeneCa00,off_pct,84%,,,,,
player,201812160rav,tam,BeneCa00,defense,0,,,,,
player,201812160rav,tam,BeneCa00,def_pct,0%,,,,,
player,201812160rav,tam,BeneCa00,special_teams,3,,,,,
player,201812160rav,tam,BeneCa00,st_pct,13%,,,,,
player,201812160rav,tam,BratCa00,pos,TE,,,,,
player,201812160rav,tam,BratCa00,offense,41,,,,,
player,201812160rav,tam,BratCa00,off_pct,82%,,,,,
player,201812160rav,tam,BratCa00,defense,0,,,,,
player,201812160rav,tam,BratCa00,def_pct,0%,,,,,
player,201812160rav,tam,BratCa00,special_teams,7,,,,,
player,201812160rav,tam,BratCa00,st_pct,30%,,,,,
player,201812160rav,tam,GodwCh00,pos,WR,,,,,
player,201812160rav,tam,GodwCh00,offense,41,,,,,
player,201812160rav,tam,GodwCh00,off_pct,82%,,,,,
player,201812160rav,tam,GodwCh00,defense,0,,,,,
player,201812160rav,tam,GodwCh00,def_pct,0%,,,,,
player,201812160rav,tam,GodwCh00,special_teams,0,,,,,
player,201812160rav,tam,GodwCh00,st_pct,0%,,,,,
player,201812160rav,tam,BarbPe01,pos,RB,,,,,
player,201812160rav,tam,BarbPe01,offense,32,,,,,
player,201812160rav,tam,BarbPe01,off_pct,64%,,,,,
player,201812160rav,tam,BarbPe01,defense,0,,,,,
player,201812160rav,tam,BarbPe01,def_pct,0%,,,,,
player,201812160rav,tam,BarbPe01,special_teams,0,,,,,
player,201812160rav,tam,BarbPe01,st_pct,0%,,,,,
player,201812160rav,tam,HumpAd00,pos,WR,,,,,
player,201812160rav,tam,HumpAd00,offense,29,,,,,
player,201812160rav,tam,HumpAd00,off_pct,58%,,,,,
player,201812160rav,tam,HumpAd00,defense,0,,,,,
player,201812160rav,tam,HumpAd00,def_pct,0%,,,,,
player,201812160rav,tam,HumpAd00,special_teams,3,,,,,
player,201812160rav,tam,HumpAd00,st_pct,13%,,,,,
player,201812160rav,tam,AuclAn00,pos,TE,,,,,
player,201812160rav,tam,AuclAn00,offense,26,,,,,
player,201812160rav,tam,AuclAn00,off_pct,52%,,,,,
player,201812160rav,tam,AuclAn00,defense,0,,,,,
player,201812160rav,tam,AuclAn00,def_pct,0%,,,,,
player,201812160rav,tam,AuclAn00,special_teams,12,,,,,
player,201812160rav,tam,AuclAn00,st_pct,52%,,,,,
player,201812160rav,tam,WilsJe00,pos,WR,,,,,
player,201812160rav,tam,WilsJe00,offense,13,,,,,
player,201812160rav,tam,WilsJe00,off_pct,26%,,,,,
player,201812160rav,tam,WilsJe00,defense,0,,,,,
player,201812160rav,tam,WilsJe00,def_pct,0%,,,,,
player,201812160rav,tam,WilsJe00,special_teams,13,,,,,
player,201812160rav,tam,WilsJe00,st_pct,57%,,,,,
player,201812160rav,tam,RodgJa00,pos,RB,,,,,
player,201812160rav,tam,RodgJa00,offense,13,,,,,
player,201812160rav,tam,RodgJa00,off_pct,26%,,,,,
player,201812160rav,tam,RodgJa00,defense,0,,,,,
player,201812160rav,tam,RodgJa00,def_pct,0%,,,,,
player,201812160rav,tam,RodgJa00,special_teams,4,,,,,
player,201812160rav,tam,RodgJa00,st_pct,17%,,,,,
player,201812160rav,tam,CappAl00,pos,G,,,,,
player,201812160rav,tam,CappAl00,offense,8,,,,,
player,201812160rav,tam,CappAl00,off_pct,16%,,,,,
player,201812160rav,tam,CappAl00,defense,0,,,,,
player,201812160rav,tam,CappAl00,def_pct,0%,,,,,
player,201812160rav,tam,CappAl00,special_teams,3,,,,,
player,201812160rav,tam,CappAl00,st_pct,13%,,,,,
player,201812160rav,tam,JoneRo01,pos,RB,,,,,
player,201812160rav,tam,JoneRo01,offense,4,,,,,
player,201812160rav,tam,JoneRo01,off_pct,8%,,,,,
player,201812160rav,tam,JoneRo01,defense,0,,,,,
player,201812160rav,tam,JoneRo01,def_pct,0%,,,,,
player,201812160rav,tam,JoneRo01,special_teams,12,,,,,
player,201812160rav,tam,JoneRo01,st_pct,52%,,,,,
player,201812160rav,tam,WatsJu01,pos,WR,,,,,
player,201812160rav,tam,WatsJu01,offense,2,,,,,
player,201812160rav,tam,WatsJu01,off_pct,4%,,,,,
player,201812160rav,tam,WatsJu01,defense,0,,,,,
player,201812160rav,tam,WatsJu01,def_pct,0%,,,,,
player,201812160rav,tam,WatsJu01,special_teams,16,,,,,
player,201812160rav,tam,WatsJu01,st_pct,70%,,,,,
player,201812160rav,tam,WestLe00,pos,T,,,,,
player,201812160rav,tam,WestLe00,offense,2,,,,,
player,201812160rav,tam,WestLe00,off_pct,4%,,,,,
player,201812160rav,tam,WestLe00,defense,0,,,,,
player,201812160rav,tam,WestLe00,def_pct,0%,,,,,
player,201812160rav,tam,WestLe00,special_teams,3,,,,,
player,201812160rav,tam,WestLe00,st_pct,13%,,,,,
player,201812160rav,tam,CrosAl00,pos,TE,,,,,
player,201812160rav,tam,CrosAl00,offense,2,,,,,
player,201812160rav,tam,CrosAl00,off_pct,4%,,,,,
player,201812160rav,tam,CrosAl00,defense,0,,,,,
player,201812160rav,tam,CrosAl00,def_pct,0%,,,,,
player,201812160rav,tam,CrosAl00,special_teams,1,,,,,
player,201812160rav,tam,CrosAl00,st_pct,4%,,,,,
player,201812160rav,tam,DaviLa00,pos,LB,,,,,
player,201812160rav,tam,DaviLa00,offense,0,,,,,
player,201812160rav,tam,DaviLa00,off_pct,0%,,,,,
player,201812160rav,tam,DaviLa00,defense,76,,,,,
player,201812160rav,tam,DaviLa00,def_pct,100%,,,,,
player,201812160rav,tam,DaviLa00,special_teams,4,,,,,
player,201812160rav,tam,DaviLa00,st_pct,17%,,,,,
player,201812160rav,tam,GrimBr20,pos,CB,,,,,
player,201812160rav,tam,GrimBr20,offense,0,,,,,
player,201812160rav,tam,GrimBr20,off_pct,0%,,,,,
player,201812160rav,tam,GrimBr20,defense,75,,,,,
player,201812160rav,tam,GrimBr20,def_pct,99%,,,,,
