game,2018,14,20181209,201812090sfo,den,"Denver Broncos",14,sfo,"San Francisco 49ers",20
player,201812090sfo,den,PatrTi00,rec_air_yds_per_rec,9.0,,,,,
player,201812090sfo,den,PatrTi00,rec_yac,22,,,,,
player,201812090sfo,den,PatrTi00,rec_yac_per_rec,3.1,,,,,
player,201812090sfo,den,PatrTi00,rec_broken_tackles,0,,,,,
player,201812090sfo,den,PatrTi00,rec_broken_tackles_per_rec,,,,,,
player,201812090sfo,den,PatrTi00,rec_drops,1,,,,,
player,201812090sfo,den,PatrTi00,rec_drop_pct,10.0,,,,,
player,201812090sfo,den,HamiDa01,targets,9,,,,,
player,201812090sfo,den,HamiDa01,rec,7,,,,,
player,201812090sfo,den,HamiDa01,rec_yds,47,,,,,
player,201812090sfo,den,HamiDa01,rec_first_down,3,,,,,
player,201812090sfo,den,HamiDa01,rec_air_yds,35,,,,,
player,201812090sfo,den,HamiDa01,rec_air_yds_per_rec,5.0,,,,,
player,201812090sfo,den,HamiDa01,rec_yac,12,,,,,
player,201812090sfo,den,HamiDa01,rec_yac_per_rec,1.7,,,,,
player,201812090sfo,den,HamiDa01,rec_broken_tackles,0,,,,,
player,201812090sfo,den,HamiDa01,rec_broken_tackles_per_rec,,,,,,
player,201812090sfo,den,HamiDa01,rec_drops,0,,,,,
player,201812090sfo,den,HamiDa01,rec_drop_pct,0.0,,,,,
player,201812090sfo,den,LindPh00,targets,7,,,,,
player,201812090sfo,den,LindPh00,rec,4,,,,,
player,201812090sfo,den,LindPh00,rec_yds,21,,,,,
player,201812090sfo,den,LindPh00,rec_first_down,0,,,,,
player,201812090sfo,den,LindPh00,rec_air_yds,-1,,,,,
player,201812090sfo,den,LindPh00,rec_air_yds_per_rec,-0.3,,,,,
player,201812090sfo,den,LindPh00,rec_yac,22,,,,,
player,201812090sfo,den,LindPh00,rec_yac_per_rec,5.5,,,,,
player,201812090sfo,den,LindPh00,rec_broken_tackles,0,,,,,
player,201812090sfo,den,LindPh00,rec_broken_tackles_per_rec,,,,,,
player,201812090sfo,den,LindPh00,rec_drops,1,,,,,
player,201812090sfo,den,LindPh00,rec_drop_pct,14.3,,,,,
player,201812090sfo,den,SuttCo00,targets,6,,,,,
player,201812090sfo,den,SuttCo00,rec,2,,,,,
player,201812090sfo,den,SuttCo00,rec_yds,14,,,,,
player,201812090sfo,den,SuttCo00,rec_first_down,1,,,,,
player,201812090sfo,den,SuttCo00,rec_air_yds,10,,,,,
player,201812090sfo,den,SuttCo00,rec_air_yds_per_rec,5.0,,,,,
player,201812090sfo,den,SuttCo00,rec_yac,4,,,,,
player,201812090sfo,den,SuttCo00,rec_yac_per_rec,2.0,,,,,
player,201812090sfo,den,SuttCo00,rec_broken_tackles,1,,,,,
player,201812090sfo,den,SuttCo00,rec_broken_tackles_per_rec,2.0,,,,,
player,201812090sfo,den,SuttCo00,rec_drops,0,,,,,
player,201812090sfo,den,SuttCo00,rec_drop_pct,0.0,,,,,
player,201812090sfo,den,BookDe00,targets,2,,,,,
player,201812090sfo,den,BookDe00,rec,2,,,,,
player,201812090sfo,den,BookDe00,rec_yds,11,,,,,
player,201812090sfo,den,BookDe00,rec_first_down,,,,,,
player,201812090sfo,den,BookDe00,rec_air_yds,6,,,,,
player,201812090sfo,den,BookDe00,rec_air_yds_per_rec,3.0,,,,,
player,201812090sfo,den,BookDe00,rec_yac,5,,,,,
player,201812090sfo,den,BookDe00,rec_yac_per_rec,2.5,,,,,
player,201812090sfo,den,BookDe00,rec_broken_tackles,0,,,,,
player,201812090sfo,den,BookDe00,rec_broken_tackles_per_rec,,,,,,
player,201812090sfo,den,BookDe00,rec_drops,0,,,,,
player,201812090sfo,den,BookDe00,rec_drop_pct,0.0,,,,,
player,201812090sfo,den,ParkBr00,targets,2,,,,,
player,201812090sfo,den,ParkBr00,rec,1,,,,,
player,201812090sfo,den,ParkBr00,rec_yds,5,,,,,
player,201812090sfo,den,ParkBr00,rec_first_down,,,,,,
player,201812090sfo,den,ParkBr00,rec_air_yds,2,,,,,
player,201812090sfo,den,ParkBr00,rec_air_yds_per_rec,2.0,,,,,
player,201812090sfo,den,ParkBr00,rec_yac,3,,,,,
player,201812090sfo,den,ParkBr00,rec_yac_per_rec,3.0,,,,,
player,201812090sfo,den,ParkBr00,rec_broken_tackles,0,,,,,
player,201812090sfo,den,ParkBr00,rec_broken_tackles_per_rec,,,,,,
player,201812090sfo,den,ParkBr00,rec_drops,0,,,,,
player,201812090sfo,den,ParkBr00,rec_drop_pct,0.0,,,,,
player,201812090sfo,den,LaCoMa00,targets,1,,,,,
player,201812090sfo,den,LaCoMa00,rec,1,,,,,
player,201812090sfo,den,LaCoMa00,rec_yds,3,,,,,
player,201812090sfo,den,LaCoMa00,rec_first_down,,,,,,
player,201812090sfo,den,LaCoMa00,rec_air_yds,-1,,,,,
player,201812090sfo,den,LaCoMa00,rec_air_yds_per_rec,-1.0,,,,,
player,201812090sfo,den,LaCoMa00,rec_yac,4,,,,,
player,201812090sfo,den,LaCoMa00,rec_yac_per_rec,4.0,,,,,
player,201812090sfo,den,LaCoMa00,rec_broken_tackles,0,,,,,
player,201812090sfo,den,LaCoMa00,rec_broken_tackles_per_rec,,,,,,
player,201812090sfo,den,LaCoMa00,rec_drops,0,,,,,
player,201812090sfo,den,LaCoMa00,rec_drop_pct,0.0,,,,,
player,201812090sfo,den,FreeRo00,targets,1,,,,,
player,201812090sfo,den,FreeRo00,rec,0,,,,,
player,201812090sfo,den,FreeRo00,rec_yds,0,,,,,
player,201812090sfo,den,FreeRo00,rec_first_down,0,,,,,
player,201812090sfo,den,FreeRo00,rec_air_yds,0,,,,,
player,201812090sfo,den,FreeRo00,rec_air_yds_per_rec,,,,,,
player,201812090sfo,den,FreeRo00,rec_yac,0,,,,,
player,201812090sfo,den,FreeRo00,rec_yac_per_rec,,,,,,
player,201812090sfo,den,FreeRo00,rec_broken_tackles,0,,,,,
player,201812090sfo,den,FreeRo00,rec_broken_tackles_per_rec,,,,,,
player,201812090sfo,den,FreeRo00,rec_drops,0,,,,,
player,201812090sfo,den,FreeRo00,rec_drop_pct,0.0,,,,,
player,201812090sfo,sfo,KittGe00,targets,9,,,,,
player,201812090sfo,sfo,KittGe00,rec,7,,,,,
player,201812090sfo,sfo,KittGe00,rec_yds,210,,,,,
player,201812090sfo,sfo,KittGe00,rec_first_down,6,,,,,
player,201812090sfo,sfo,KittGe00,rec_air_yds,74,,,,,
player,201812090sfo,sfo,KittGe00,rec_air_yds_per_rec,10.6,,,,,
player,201812090sfo,sfo,KittGe00,rec_yac,136,,,,,
player,201812090sfo,sfo,KittGe00,rec_yac_per_rec,19.4,,,,,
player,201812090sfo,sfo,KittGe00,rec_broken_tackles,2,,,,,
player,201812090sfo,sfo,KittGe00,rec_broken_tackles_per_rec,3.5,,,,,
player,201812090sfo,sfo,KittGe00,rec_drops,0,,,,,
player,201812090sfo,sfo,KittGe00,rec_drop_pct,0.0,,,,,
player,201812090sfo,sfo,PettDa00,targets,7,,,,,
player,201812090sfo,sfo,PettDa00,rec,3,,,,,
player,201812090sfo,sfo,PettDa00,rec_yds,49,,,,,
player,201812090sfo,sfo,PettDa00,rec_first_down,3,,,,,
player,201812090sfo,sfo,PettDa00,rec_air_yds,29,,,,,
player,201812090sfo,sfo,PettDa00,rec_air_yds_per_rec,9.7,,,,,
player,201812090sfo,sfo,PettDa00,rec_yac,20,,,,,
player,201812090sfo,sfo,PettDa00,rec_yac_per_rec,6.7,,,,,
player,201812090sfo,sfo,PettDa00,rec_broken_tackles,0,,,,,
player,201812090sfo,sfo,PettDa00,rec_broken_tackles_per_rec,,,,,,
player,201812090sfo,sfo,PettDa00,rec_drops,1,,,,,
player,201812090sfo,sfo,PettDa00,rec_drop_pct,14.3,,,,,
player,201812090sfo,sfo,BourKe00,targets,4,,,,,
player,201812090sfo,sfo,BourKe00,rec,2,,,,,
player,201812090sfo,sfo,BourKe00,rec_yds,22,,,,,
player,201812090sfo,sfo,BourKe00,rec_first_down,2,,,,,
player,201812090sfo,sfo,BourKe00,rec_air_yds,16,,,,,
player,201812090sfo,sfo,BourKe00,rec_air_yds_per_rec,8.0,,,,,
player,201812090sfo,sfo,BourKe00,rec_yac,6,,,,,
player,201812090sfo,sfo,BourKe00,rec_yac_per_rec,3.0,,,,,
player,201812090sfo,sfo,BourKe00,rec_broken_tackles,0,,,,,
player,201812090sfo,sfo,BourKe00,rec_broken_tackles_per_rec,,,,,,
player,201812090sfo,sfo,BourKe00,rec_drops,1,,,,,
player,201812090sfo,sfo,BourKe00,rec_drop_pct,25.0,,,,,
player,201812090sfo,sfo,GoodMa00,targets,2,,,,,
player,201812090sfo,sfo,GoodMa00,rec,2,,,,,
player,201812090sfo,sfo,GoodMa00,rec_yds,20,,,,,
player,201812090sfo,sfo,GoodMa00,rec_first_down,1,,,,,
player,201812090sfo,sfo,GoodMa00,rec_air_yds,20,,,,,
player,201812090sfo,sfo,GoodMa00,rec_air_yds_per_rec,10.0,,,,,
player,201812090sfo,sfo,GoodMa00,rec_yac,0,,,,,
player,201812090sfo,sfo,GoodMa00,rec_yac_per_rec,0.0,,,,,
player,201812090sfo,sfo,GoodMa00,rec_broken_tackles,0,,,,,
player,201812090sfo,sfo,GoodMa00,rec_broken_tackles_per_rec,,,,,,
player,201812090sfo,sfo,GoodMa00,rec_drops,0,,,,,
player,201812090sfo,sfo,GoodMa00,rec_drop_pct,0.0,,,,,
player,201812090sfo,sfo,JuszKy00,targets,3,,,,,
player,201812090sfo,sfo,JuszKy00,rec,2,,,,,
player,201812090sfo,sfo,JuszKy00,rec_yds,21,,,,,
player,201812090sfo,sfo,JuszKy00,rec_first_down,1,,,,,
player,201812090sfo,sfo,JuszKy00,rec_air_yds,7,,,,,
player,201812090sfo,sfo,JuszKy00,rec_air_yds_per_rec,3.5,,,,,
player,201812090sfo,sfo,JuszKy00,rec_yac,14,,,,,
player,201812090sfo,sfo,JuszKy00,rec_yac_per_rec,7.0,,,,,
player,201812090sfo,sfo,JuszKy00,rec_broken_tackles,0,,,,,
player,201812090sfo,sfo,JuszKy00,rec_broken_tackles_per_rec,,,,,,
player,201812090sfo,sfo,JuszKy00,rec_drops,1,,,,,
player,201812090sfo,sfo,JuszKy00,rec_drop_pct,33.3,,,,,
player,201812090sfo,sfo,MorrAl00,targets,1,,,,,
player,201812090sfo,sfo,MorrAl00,rec,1,,,,,
player,201812090sfo,sfo,MorrAl00,rec_yds,3,,,,,
player,201812090sfo,sfo,MorrAl00,rec_first_down,,,,,,
player,201812090sfo,sfo,MorrAl00,rec_air_yds,-6,,,,,
player,201812090sfo,sfo,MorrAl00,rec_air_yds_per_rec,-6.0,,,,,
player,201812090sfo,sfo,MorrAl00,rec_yac,9,,,,,
player,201812090sfo,sfo,MorrAl00,rec_yac_per_rec,9.0,,,,,
player,201812090sfo,sfo,MorrAl00,rec_broken_tackles,0,,,,,
player,201812090sfo,sfo,MorrAl00,rec_broken_tackles_per_rec,,,,,,
player,201812090sfo,sfo,MorrAl00,rec_drops,0,,,,,
player,201812090sfo,sfo,MorrAl00,rec_drop_pct,0.0,,,,,
player,201812090sfo,sfo,StalJo20,targets,1,,,,,
player,201812090sfo,sfo,StalJo20,rec,1,,,,,
player,201812090sfo,sfo,StalJo20,rec_yds,-5,,,,,
player,201812090sfo,sfo,StalJo20,rec_first_down,,,,,,
player,201812090sfo,sfo,StalJo20,rec_air_yds,-10,,,,,
player,201812090sfo,sfo,StalJo20,rec_air_yds_per_rec,-10.0,,,,,
player,201812090sfo,sfo,StalJo20,rec_yac,5,,,,,
player,201812090sfo,sfo,StalJo20,rec_yac_per_rec,5.0,,,,,
player,201812090sfo,sfo,StalJo20,rec_broken_tackles,0,,,,,
player,201812090sfo,sfo,StalJo20,rec_broken_tackles_per_rec,,,,,,
player,201812090sfo,sfo,StalJo20,rec_drops,0,,,,,
player,201812090sfo,sfo,StalJo20,rec_drop_pct,0.0,,,,,
player,201812090sfo,sfo,TaylTr02,targets,2,,,,,
player,201812090sfo,sfo,TaylTr02,rec,1,,,,,
player,201812090sfo,sfo,TaylTr02,rec_yds,6,,,,,
player,201812090sfo,sfo,TaylTr02,rec_first_down,1,,,,,
player,201812090sfo,sfo,TaylTr02,rec_air_yds,6,,,,,
player,201812090sfo,sfo,TaylTr02,rec_air_yds_per_rec,6.0,,,,,
player,201812090sfo,sfo,TaylTr02,rec_yac,0,,,,,
player,201812090sfo,sfo,TaylTr02,rec_yac_per_rec,0.0,,,,,
player,201812090sfo,sfo,TaylTr02,rec_broken_tackles,0,,,,,
player,201812090sfo,sfo,TaylTr02,rec_broken_tackles_per_rec,,,,,,
player,201812090sfo,sfo,TaylTr02,rec_drops,1,,,,,
player,201812090sfo,sfo,TaylTr02,rec_drop_pct,50.0,,,,,
player,201812090sfo,sfo,WilsJe01,targets,2,,,,,
player,201812090sfo,sfo,WilsJe01,rec,1,,,,,
player,201812090sfo,sfo,WilsJe01,rec_yds,6,,,,,
player,201812090sfo,sfo,WilsJe01,rec_first_down,1,,,,,
player,201812090sfo,sfo,WilsJe01,rec_air_yds,-5,,,,,
player,201812090sfo,sfo,WilsJe01,rec_air_yds_per_rec,-5.0,,,,,
player,201812090sfo,sfo,WilsJe01,rec_yac,11,,,,,
player,201812090sfo,sfo,WilsJe01,rec_yac_per_rec,11.0,,,,,
player,201812090sfo,sfo,WilsJe01,rec_broken_tackles,0,,,,,
player,201812090sfo,sfo,WilsJe01,rec_broken_tackles_per_rec,,,,,,
player,201812090sfo,sfo,WilsJe01,rec_drops,0,,,,,
player,201812090sfo,sfo,WilsJe01,rec_drop_pct,0.0,,,,,
player,201812090sfo,sfo,CeleGa00,targets,1,,,,,
player,201812090sfo,sfo,CeleGa00,rec,0,,,,,
player,201812090sfo,sfo,CeleGa00,rec_yds,0,,,,,
player,201812090sfo,sfo,CeleGa00,rec_first_down,,,,,,
player,201812090sfo,sfo,CeleGa00,rec_air_yds,0,,,,,
player,201812090sfo,sfo,CeleGa00,rec_air_yds_per_rec,,,,,,
player,201812090sfo,sfo,CeleGa00,rec_yac,0,,,,,
player,201812090sfo,sfo,CeleGa00,rec_yac_per_rec,,,,,,
player,201812090sfo,sfo,CeleGa00,rec_broken_tackles,0,,,,,
player,201812090sfo,sfo,CeleGa00,rec_broken_tackles_per_rec,,,,,,
player,201812090sfo,sfo,CeleGa00,rec_drops,0,,,,,
player,201812090sfo,sfo,CeleGa00,rec_drop_pct,0.0,,,,,
player,201812090sfo,sfo,McGlMi00,pos,T,,,,,
player,201812090sfo,sfo,McGlMi00,offense,72,,,,,
player,201812090sfo,sfo,McGlMi00,off_pct,100%,,,,,
player,201812090sfo,sfo,McGlMi00,defense,0,,,,,
player,201812090sfo,sfo,McGlMi00,def_pct,0%,,,,,
player,201812090sfo,sfo,McGlMi00,special_teams,4,,,,,
player,201812090sfo,sfo,McGlMi00,st_pct,15%,,,,,
player,201812090sfo,sfo,RichWe00,pos,C,,,,,
player,201812090sfo,sfo,RichWe00,offense,72,,,,,
player,201812090sfo,sfo,RichWe00,off_pct,100%,,,,,
player,201812090sfo,sfo,RichWe00,defense,0,,,,,
player,201812090sfo,sfo,RichWe00,def_pct,0%,,,,,
player,201812090sfo,sfo,RichWe00,special_teams,4,,,,,
player,201812090sfo,sfo,RichWe00,st_pct,15%,,,,,
player,201812090sfo,sfo,TomlLa01,pos,G,,,,,
player,201812090sfo,sfo,TomlLa01,offense,72,,,,,
player,201812090sfo,sfo,TomlLa01,off_pct,100%,,,,,
player,201812090sfo,sfo,TomlLa01,defense,0,,,,,
player,201812090sfo,sfo,TomlLa01,def_pct,0%,,,,,
player,201812090sfo,sfo,TomlLa01,special_teams,4,,,,,
player,201812090sfo,sfo,TomlLa01,st_pct,15%,,,,,
player,201812090sfo,sfo,MullNi00,pos,QB,,,,,
player,201812090sfo,sfo,MullNi00,offense,72,,,,,
player,201812090sfo,sfo,MullNi00,off_pct,100%,,,,,
player,201812090sfo,sfo,MullNi00,defense,0,,,,,
player,201812090sfo,sfo,MullNi00,def_pct,0%,,,,,
player,201812090sfo,sfo,MullNi00,special_teams,0,,,,,
player,201812090sfo,sfo,MullNi00,st_pct,0%,,,,,
player,201812090sfo,sfo,StalJo20,pos,T,,,,,
player,201812090sfo,sfo,StalJo20,offense,68,,,,,
player,201812090sfo,sfo,StalJo20,off_pct,94%,,,,,
player,201812090sfo,sfo,StalJo20,defense,0,,,,,
player,201812090sfo,sfo,StalJo20,def_pct,0%,,,,,
player,201812090sfo,sfo,StalJo20,special_teams,4,,,,,
player,201812090sfo,sfo,StalJo20,st_pct,15%,,,,,
player,201812090sfo,sfo,PersMi00,pos,G,,,,,
player,201812090sfo,sfo,PersMi00,offense,68,,,,,
player,201812090sfo,sfo,PersMi00,off_pct,94%,,,,,
player,201812090sfo,sfo,PersMi00,defense,0,,,,,
player,201812090sfo,sfo,PersMi00,def_pct,0%,,,,,
player,201812090sfo,sfo,PersMi00,special_teams,0,,,,,
player,201812090sfo,sfo,PersMi00,st_pct,0%,,,,,
player,201812090sfo,sfo,KittGe00,pos,TE,,,,,
player,201812090sfo,sfo,KittGe00,offense,66,,,,,
player,201812090sfo,sfo,KittGe00,off_pct,92%,,,,,
player,201812090sfo,sfo,KittGe00,defense,0,,,,,
player,201812090sfo,sfo,KittGe00,def_pct,0%,,,,,
player,201812090sfo,sfo,KittGe00,special_teams,1,,,,,
player,201812090sfo,sfo,KittGe00,st_pct,4%,,,,,
player,201812090sfo,sfo,WilsJe01,pos,RB,,,,,
player,201812090sfo,sfo,WilsJe01,offense,62,,,,,
player,201812090sfo,sfo,WilsJe01,off_pct,86%,,,,,
player,201812090sfo,sfo,WilsJe01,defense,0,,,,,
player,201812090sfo,sfo,WilsJe01,def_pct,0%,,,,,
player,201812090sfo,sfo,WilsJe01,special_teams,0,,,,,
player,201812090sfo,sfo,WilsJe01,st_pct,0%,,,,,
player,201812090sfo,sfo,PettDa00,pos,WR,,,,,
player,201812090sfo,sfo,PettDa00,offense,61,,,,,
player,201812090sfo,sfo,PettDa00,off_pct,85%,,,,,
player,201812090sfo,sfo,PettDa00,defense,0,,,,,
player,201812090sfo,sfo,PettDa00,def_pct,0%,,,,,
player,201812090sfo,sfo,PettDa00,special_teams,0,,,,,
player,201812090sfo,sfo,PettDa00,st_pct,0%,,,,,
player,201812090sfo,sfo,BourKe00,pos,WR,,,,,
player,201812090sfo,sfo,BourKe00,offense,43,,,,,
player,201812090sfo,sfo,BourKe00,off_pct,60%,,,,,
player,201812090sfo,sfo,BourKe00,defense,0,,,,,
player,201812090sfo,sfo,BourKe00,def_pct,0%,,,,,
player,201812090sfo,sfo,BourKe00,special_teams,0,,,,,
player,201812090sfo,sfo,BourKe00,st_pct,0%,,,,,
player,201812090sfo,sfo,JuszKy00,pos,FB,,,,,
player,201812090sfo,sfo,JuszKy00,offense,42,,,,,
player,201812090sfo,sfo,JuszKy00,off_pct,58%,,,,,
player,201812090sfo,sfo,JuszKy00,defense,0,,,,,
player,201812090sfo,sfo,JuszKy00,def_pct,0%,,,,,
player,201812090sfo,sfo,JuszKy00,special_teams,6,,,,,
player,201812090sfo,sfo,JuszKy00,st_pct,23%,,,,,
player,201812090sfo,sfo,CeleGa00,pos,TE,,,,,
player,201812090sfo,sfo,CeleGa00,offense,27,,,,,
player,201812090sfo,sfo,CeleGa00,off_pct,38%,,,,,
player,201812090sfo,sfo,CeleGa00,defense,0,,,,,
player,201812090sfo,sfo,CeleGa00,def_pct,0%,,,,,
player,201812090sfo,sfo,CeleGa00,special_teams,14,,,,,
player,201812090sfo,sfo,CeleGa00,st_pct,54%,,,,,
player,201812090sfo,sfo,GoodMa00,pos,WR,,,,,
player,201812090sfo,sfo,GoodMa00,offense,24,,,,,
player,201812090sfo,sfo,GoodMa00,off_pct,33%,,,,,
player,201812090sfo,sfo,GoodMa00,defense,0,,,,,
player,201812090sfo,sfo,GoodMa00,def_pct,0%,,,,,
player,201812090sfo,sfo,GoodMa00,special_teams,1,,,,,
player,201812090sfo,sfo,GoodMa00,st_pct,4%,,,,,
player,201812090sfo,sfo,TaylTr02,pos,WR,,,,,
player,201812090sfo,sfo,TaylTr02,offense,23,,,,,
player,201812090sfo,sfo,TaylTr02,off_pct,32%,,,,,
player,201812090sfo,sfo,TaylTr02,defense,0,,,,,
player,201812090sfo,sfo,TaylTr02,def_pct,0%,,,,,
player,201812090sfo,sfo,TaylTr02,special_teams,10,,,,,
player,201812090sfo,sfo,TaylTr02,st_pct,38%,,,,,
player,201812090sfo,sfo,DwelRo00,pos,TE,,,,,
player,201812090sfo,sfo,DwelRo00,offense,4,,,,,
player,201812090sfo,sfo,DwelRo00,off_pct,6%,,,,,
player,201812090sfo,sfo,DwelRo00,defense,0,,,,,
player,201812090sfo,sfo,DwelRo00,def_pct,0%,,,,,
player,201812090sfo,sfo,DwelRo00,special_teams,19,,,,,
player,201812090sfo,sfo,DwelRo00,st_pct,73%,,,,,
player,201812090sfo,sfo,JameRi00,pos,WR,,,,,
player,201812090sfo,sfo,JameRi00,offense,4,,,,,
player,201812090sfo,sfo,JameRi00,off_pct,6%,,,,,
player,201812090sfo,sfo,JameRi00,defense,0,,,,,
player,201812090sfo,sfo,JameRi00,def_pct,0%,,,,,
player,201812090sfo,sfo,JameRi00,special_teams,11,,,,,
player,201812090sfo,sfo,JameRi00,st_pct,42%,,,,,
player,201812090sfo,sfo,GillGa01,pos,T,,,,,
player,201812090sfo,sfo,GillGa01,offense,4,,,,,
player,201812090sfo,sfo,GillGa01,off_pct,6%,,,,,
player,201812090sfo,sfo,GillGa01,defense,0,,,,,
player,201812090sfo,sfo,GillGa01,def_pct,0%,,,,,
player,201812090sfo,sfo,GillGa01,special_teams,4,,,,,
player,201812090sfo,sfo,GillGa01,st_pct,15%,,,,,
player,201812090sfo,sfo,GarnJo00,pos,G,,,,,
player,201812090sfo,sfo,GarnJo00,offense,4,,,,,
player,201812090sfo,sfo,GarnJo00,off_pct,6%,,,,,
player,201812090sfo,sfo,GarnJo00,defense,0,,,,,
player,201812090sfo,sfo,GarnJo00,def_pct,0%,,,,,
player,201812090sfo,sfo,GarnJo00,special_teams,0,,,,,
player,201812090sfo,sfo,GarnJo00,st_pct,0%,,,,,
player,201812090sfo,sfo,MorrAl00,pos,RB,,,,,
player,201812090sfo,sfo,MorrAl00,offense,4,,,,,
player,201812090sfo,sfo,MorrAl00,off_pct,6%,,,,,
player,201812090sfo,sfo,MorrAl00,defense,0,,,,,
player,201812090sfo,sfo,MorrAl00,def_pct,0%,,,,,
player,201812090sfo,sfo,MorrAl00,special_teams,0,,,,,
player,201812090sfo,sfo,MorrAl00,st_pct,0%,,,,,
player,201812090sfo,sfo,LeexEl00,pos,LB,,,,,
player,201812090sfo,sfo,LeexEl00,offense,0,,,,,
player,201812090sfo,sfo,LeexEl00,off_pct,0%,,,,,
player,201812090sfo,sfo,LeexEl00,defense,74,,,,,
player,201812090sfo,sfo,LeexEl00,def_pct,100%,,,,,
player,201812090sfo,sfo,LeexEl00,special_teams,10,,,,,
player,201812090sfo,sfo,LeexEl00,st_pct,38%,,,,,
player,201812090sfo,sfo,HarrMa03,pos,SS,,,,,
player,201812090sfo,sfo,HarrMa03,offense,0,,,,,
player,201812090sfo,sfo,HarrMa03,off_pct,0%,,,,,
player,201812090sfo,sfo,HarrMa03,defense,74,,,,,
player,201812090sfo,sfo,HarrMa03,def_pct,100%,,,,,
player,201812090sfo,sfo,HarrMa03,special_teams,9,,,,,
player,201812090sfo,sfo,HarrMa03,st_pct,35%,,,,,
player,201812090sfo,sfo,ExumAn00,pos,SS,,,,,
player,201812090sfo,sfo,ExumAn00,offense,0,,,,,
player,201812090sfo,sfo,ExumAn00,off_pct,0%,,,,,
player,201812090sfo,sfo,ExumAn00,defense,74,,,,,
player,201812090sfo,sfo,ExumAn00,def_pct,100%,,,,,
player,201812090sfo,sfo,ExumAn00,special_teams,5,,,,,
player,201812090sfo,sfo,ExumAn00,st_pct,19%,,,,,
player,201812090sfo,sfo,SherRi00,pos,CB,,,,,
player,201812090sfo,sfo,SherRi00,offense,0,,,,,
player,201812090sfo,sfo,SherRi00,off_pct,0%,,,,,
player,201812090sfo,sfo,SherRi00,defense,74,,,,,
player,201812090sfo,sfo,SherRi00,def_pct,100%,,,,,
player,201812090sfo,sfo,SherRi00,special_teams,1,,,,,
player,201812090sfo,sfo,SherRi00,st_pct,4%,,,,,
player,201812090sfo,sfo,WarnFr00,pos,LB,,,,,
player,201812090sfo,sfo,WarnFr00,offense,0,,,,,
player,201812090sfo,sfo,WarnFr00,off_pct,0%,,,,,
player,201812090sfo,sfo,WarnFr00,defense,74,,,,,
player,201812090sfo,sfo,WarnFr00,def_pct,100%,,,,,
player,201812090sfo,sfo,WarnFr00,special_teams,1,,,,,
player,201812090sfo,sfo,WarnFr00,st_pct,4%,,,,,
player,201812090sfo,sfo,WithAh00,pos,CB,,,,,
player,201812090sfo,sfo,WithAh00,offense,0,,,,,
player,201812090sfo,sfo,WithAh00,off_pct,0%,,,,,
player,201812090sfo,sfo,WithAh00,defense,72,,,,,
player,201812090sfo,sfo,WithAh00,def_pct,97%,,,,,
player,201812090sfo,sfo,WithAh00,special_teams,8,,,,,
player,201812090sfo,sfo,WithAh00,st_pct,31%,,,,,
player,201812090sfo,sfo,ReedD.00,pos,FS,,,,,
player,201812090sfo,sfo,ReedD.00,offense,0,,,,,
player,201812090sfo,sfo,ReedD.00,off_pct,0%,,,,,
player,201812090sfo,sfo,ReedD.00,defense,65,,,,,
player,201812090sfo,sfo,ReedD.00,def_pct,88%,,,,,
player,201812090sfo,sfo,ReedD.00,special_teams,12,,,,,
player,201812090sfo,sfo,ReedD.00,st_pct,46%,,,,,
player,201812090sfo,sfo,BuckDe00,pos,DT,,,,,
player,201812090sfo,sfo,BuckDe00,offense,0,,,,,
player,201812090sfo,sfo,BuckDe00,off_pct,0%,,,,,
player,201812090sfo,sfo,BuckDe00,defense,62,,,,,
player,201812090sfo,sfo,BuckDe00,def_pct,84%,,,,,
player,201812090sfo,sfo,BuckDe00,special_teams,7,,,,,
player,201812090sfo,sfo,BuckDe00,st_pct,27%,,,,,
player,201812090sfo,sfo,BlaiRo00,pos,DE,,,,,
player,201812090sfo,sfo,BlaiRo00,offense,0,,,,,
player,201812090sfo,sfo,BlaiRo00,off_pct,0%,,,,,
player,201812090sfo,sfo,BlaiRo00,defense,56,,,,,
player,201812090sfo,sfo,BlaiRo00,def_pct,76%,,,,,
player,201812090sfo,sfo,BlaiRo00,special_teams,1,,,,,
player,201812090sfo,sfo,BlaiRo00,st_pct,4%,,,,,
player,201812090sfo,sfo,ThomSo00,pos,DE,,,,,
player,201812090sfo,sfo,ThomSo00,offense,0,,,,,
player,201812090sfo,sfo,ThomSo00,off_pct,0%,,,,,
player,201812090sfo,sfo,ThomSo00,defense,49,,,,,
player,201812090sfo,sfo,ThomSo00,def_pct,66%,,,,,
player,201812090sfo,sfo,ThomSo00,special_teams,3,,,,,
player,201812090sfo,sfo,ThomSo00,st_pct,12%,,,,,
player,201812090sfo,sfo,MarsCa00,pos,DE,,,,,
player,201812090sfo,sfo,MarsCa00,offense,0,,,,,
player,201812090sfo,sfo,MarsCa00,off_pct,0%,,,,,
player,201812090sfo,sfo,MarsCa00,defense,39,,,,,
player,201812090sfo,sfo,MarsCa00,def_pct,53%,,,,,
player,201812090sfo,sfo,MarsCa00,special_teams,15,,,,,
player,201812090sfo,sfo,MarsCa00,st_pct,58%,,,,,
player,201812090sfo,sfo,ArmsAr01,pos,DE,,,,,
player,201812090sfo,sfo,ArmsAr01,offense,0,,,,,
player,201812090sfo,sfo,ArmsAr01,off_pct,0%,,,,,
