game,2018,4,20180930,201809300sdg,sfo,"San Francisco 49ers",27,sdg,"Los Angeles Chargers",29
player,201809300sdg,sdg,DzubNi00,defense,0,,,,,
player,201809300sdg,sdg,DzubNi00,def_pct,0%,,,,,
player,201809300sdg,sdg,DzubNi00,special_teams,21,,,,,
player,201809300sdg,sdg,DzubNi00,st_pct,66%,,,,,
player,201809300sdg,sdg,DaviMi03,pos,CB,,,,,
player,201809300sdg,sdg,DaviMi03,offense,0,,,,,
player,201809300sdg,sdg,DaviMi03,off_pct,0%,,,,,
player,201809300sdg,sdg,DaviMi03,defense,0,,,,,
player,201809300sdg,sdg,DaviMi03,def_pct,0%,,,,,
player,201809300sdg,sdg,DaviMi03,special_teams,20,,,,,
player,201809300sdg,sdg,DaviMi03,st_pct,62%,,,,,
player,201809300sdg,sdg,FacyBr00,pos,CB,,,,,
player,201809300sdg,sdg,FacyBr00,offense,0,,,,,
player,201809300sdg,sdg,FacyBr00,off_pct,0%,,,,,
player,201809300sdg,sdg,FacyBr00,defense,0,,,,,
player,201809300sdg,sdg,FacyBr00,def_pct,0%,,,,,
player,201809300sdg,sdg,FacyBr00,special_teams,17,,,,,
player,201809300sdg,sdg,FacyBr00,st_pct,53%,,,,,
player,201809300sdg,sdg,ElleEm00,pos,LB,,,,,
player,201809300sdg,sdg,ElleEm00,offense,0,,,,,
player,201809300sdg,sdg,ElleEm00,off_pct,0%,,,,,
player,201809300sdg,sdg,ElleEm00,defense,0,,,,,
player,201809300sdg,sdg,ElleEm00,def_pct,0%,,,,,
player,201809300sdg,sdg,ElleEm00,special_teams,17,,,,,
player,201809300sdg,sdg,ElleEm00,st_pct,53%,,,,,
player,201809300sdg,sdg,SturCa00,pos,K,,,,,
player,201809300sdg,sdg,SturCa00,offense,0,,,,,
player,201809300sdg,sdg,SturCa00,off_pct,0%,,,,,
player,201809300sdg,sdg,SturCa00,defense,0,,,,,
player,201809300sdg,sdg,SturCa00,def_pct,0%,,,,,
player,201809300sdg,sdg,SturCa00,special_teams,12,,,,,
player,201809300sdg,sdg,SturCa00,st_pct,38%,,,,,
player,201809300sdg,sdg,JackJu01,pos,RB,,,,,
player,201809300sdg,sdg,JackJu01,offense,0,,,,,
player,201809300sdg,sdg,JackJu01,off_pct,0%,,,,,
player,201809300sdg,sdg,JackJu01,defense,0,,,,,
player,201809300sdg,sdg,JackJu01,def_pct,0%,,,,,
player,201809300sdg,sdg,JackJu01,special_teams,11,,,,,
player,201809300sdg,sdg,JackJu01,st_pct,34%,,,,,
player,201809300sdg,sdg,KaseDr00,pos,P,,,,,
player,201809300sdg,sdg,KaseDr00,offense,0,,,,,
player,201809300sdg,sdg,KaseDr00,off_pct,0%,,,,,
player,201809300sdg,sdg,KaseDr00,defense,0,,,,,
player,201809300sdg,sdg,KaseDr00,def_pct,0%,,,,,
player,201809300sdg,sdg,KaseDr00,special_teams,10,,,,,
player,201809300sdg,sdg,KaseDr00,st_pct,31%,,,,,
player,201809300sdg,sdg,WindMi00,pos,LS,,,,,
player,201809300sdg,sdg,WindMi00,offense,0,,,,,
player,201809300sdg,sdg,WindMi00,off_pct,0%,,,,,
player,201809300sdg,sdg,WindMi00,defense,0,,,,,
player,201809300sdg,sdg,WindMi00,def_pct,0%,,,,,
player,201809300sdg,sdg,WindMi00,special_teams,10,,,,,
player,201809300sdg,sdg,WindMi00,st_pct,31%,,,,,
player,201809300sdg,sdg,QuesSc00,pos,C,,,,,
player,201809300sdg,sdg,QuesSc00,offense,0,,,,,
player,201809300sdg,sdg,QuesSc00,off_pct,0%,,,,,
player,201809300sdg,sdg,QuesSc00,defense,0,,,,,
player,201809300sdg,sdg,QuesSc00,def_pct,0%,,,,,
player,201809300sdg,sdg,QuesSc00,special_teams,6,,,,,
player,201809300sdg,sdg,QuesSc00,st_pct,19%,,,,,
player,201809300sdg,sfo,TomlLa01,pos,G,,,,,
player,201809300sdg,sfo,TomlLa01,offense,60,,,,,
player,201809300sdg,sfo,TomlLa01,off_pct,100%,,,,,
player,201809300sdg,sfo,TomlLa01,defense,0,,,,,
player,201809300sdg,sfo,TomlLa01,def_pct,0%,,,,,
player,201809300sdg,sfo,TomlLa01,special_teams,5,,,,,
player,201809300sdg,sfo,TomlLa01,st_pct,16%,,,,,
player,201809300sdg,sfo,PersMi00,pos,G,,,,,
player,201809300sdg,sfo,PersMi00,offense,60,,,,,
player,201809300sdg,sfo,PersMi00,off_pct,100%,,,,,
player,201809300sdg,sfo,PersMi00,defense,0,,,,,
player,201809300sdg,sfo,PersMi00,def_pct,0%,,,,,
player,201809300sdg,sfo,PersMi00,special_teams,3,,,,,
player,201809300sdg,sfo,PersMi00,st_pct,9%,,,,,
player,201809300sdg,sfo,RichWe00,pos,C,,,,,
player,201809300sdg,sfo,RichWe00,offense,60,,,,,
player,201809300sdg,sfo,RichWe00,off_pct,100%,,,,,
player,201809300sdg,sfo,RichWe00,defense,0,,,,,
player,201809300sdg,sfo,RichWe00,def_pct,0%,,,,,
player,201809300sdg,sfo,RichWe00,special_teams,2,,,,,
player,201809300sdg,sfo,RichWe00,st_pct,6%,,,,,
player,201809300sdg,sfo,BeatC.00,pos,QB,,,,,
player,201809300sdg,sfo,BeatC.00,offense,60,,,,,
player,201809300sdg,sfo,BeatC.00,off_pct,100%,,,,,
player,201809300sdg,sfo,BeatC.00,defense,0,,,,,
player,201809300sdg,sfo,BeatC.00,def_pct,0%,,,,,
player,201809300sdg,sfo,BeatC.00,special_teams,0,,,,,
player,201809300sdg,sfo,BeatC.00,st_pct,0%,,,,,
player,201809300sdg,sfo,McGlMi00,pos,T,,,,,
player,201809300sdg,sfo,McGlMi00,offense,57,,,,,
player,201809300sdg,sfo,McGlMi00,off_pct,95%,,,,,
player,201809300sdg,sfo,McGlMi00,defense,0,,,,,
player,201809300sdg,sfo,McGlMi00,def_pct,0%,,,,,
player,201809300sdg,sfo,McGlMi00,special_teams,5,,,,,
player,201809300sdg,sfo,McGlMi00,st_pct,16%,,,,,
player,201809300sdg,sfo,KittGe00,pos,TE,,,,,
player,201809300sdg,sfo,KittGe00,offense,50,,,,,
player,201809300sdg,sfo,KittGe00,off_pct,83%,,,,,
player,201809300sdg,sfo,KittGe00,defense,0,,,,,
player,201809300sdg,sfo,KittGe00,def_pct,0%,,,,,
player,201809300sdg,sfo,KittGe00,special_teams,0,,,,,
player,201809300sdg,sfo,KittGe00,st_pct,0%,,,,,
player,201809300sdg,sfo,GarcPi00,pos,WR,,,,,
player,201809300sdg,sfo,GarcPi00,offense,49,,,,,
player,201809300sdg,sfo,GarcPi00,off_pct,82%,,,,,
player,201809300sdg,sfo,GarcPi00,defense,0,,,,,
player,201809300sdg,sfo,GarcPi00,def_pct,0%,,,,,
player,201809300sdg,sfo,GarcPi00,special_teams,0,,,,,
player,201809300sdg,sfo,GarcPi00,st_pct,0%,,,,,
player,201809300sdg,sfo,BreiMa00,pos,RB,,,,,
player,201809300sdg,sfo,BreiMa00,offense,38,,,,,
player,201809300sdg,sfo,BreiMa00,off_pct,63%,,,,,
player,201809300sdg,sfo,BreiMa00,defense,0,,,,,
player,201809300sdg,sfo,BreiMa00,def_pct,0%,,,,,
player,201809300sdg,sfo,BreiMa00,special_teams,0,,,,,
player,201809300sdg,sfo,BreiMa00,st_pct,0%,,,,,
player,201809300sdg,sfo,GillGa01,pos,T,,,,,
player,201809300sdg,sfo,GillGa01,offense,37,,,,,
player,201809300sdg,sfo,GillGa01,off_pct,62%,,,,,
player,201809300sdg,sfo,GillGa01,defense,0,,,,,
player,201809300sdg,sfo,GillGa01,def_pct,0%,,,,,
player,201809300sdg,sfo,GillGa01,special_teams,5,,,,,
player,201809300sdg,sfo,GillGa01,st_pct,16%,,,,,
player,201809300sdg,sfo,JuszKy00,pos,FB,,,,,
player,201809300sdg,sfo,JuszKy00,offense,37,,,,,
player,201809300sdg,sfo,JuszKy00,off_pct,62%,,,,,
player,201809300sdg,sfo,JuszKy00,defense,0,,,,,
player,201809300sdg,sfo,JuszKy00,def_pct,0%,,,,,
player,201809300sdg,sfo,JuszKy00,special_teams,5,,,,,
player,201809300sdg,sfo,JuszKy00,st_pct,16%,,,,,
player,201809300sdg,sfo,GoodMa00,pos,WR,,,,,
player,201809300sdg,sfo,GoodMa00,offense,37,,,,,
player,201809300sdg,sfo,GoodMa00,off_pct,62%,,,,,
player,201809300sdg,sfo,GoodMa00,defense,0,,,,,
player,201809300sdg,sfo,GoodMa00,def_pct,0%,,,,,
player,201809300sdg,sfo,GoodMa00,special_teams,0,,,,,
player,201809300sdg,sfo,GoodMa00,st_pct,0%,,,,,
player,201809300sdg,sfo,TaylTr02,pos,WR,,,,,
player,201809300sdg,sfo,TaylTr02,offense,31,,,,,
player,201809300sdg,sfo,TaylTr02,off_pct,52%,,,,,
player,201809300sdg,sfo,TaylTr02,defense,0,,,,,
player,201809300sdg,sfo,TaylTr02,def_pct,0%,,,,,
player,201809300sdg,sfo,TaylTr02,special_teams,4,,,,,
player,201809300sdg,sfo,TaylTr02,st_pct,12%,,,,,
player,201809300sdg,sfo,BourKe00,pos,WR,,,,,
player,201809300sdg,sfo,BourKe00,offense,25,,,,,
player,201809300sdg,sfo,BourKe00,off_pct,42%,,,,,
player,201809300sdg,sfo,BourKe00,defense,0,,,,,
player,201809300sdg,sfo,BourKe00,def_pct,0%,,,,,
player,201809300sdg,sfo,BourKe00,special_teams,0,,,,,
player,201809300sdg,sfo,BourKe00,st_pct,0%,,,,,
player,201809300sdg,sfo,StalJo20,pos,T,,,,,
player,201809300sdg,sfo,StalJo20,offense,23,,,,,
player,201809300sdg,sfo,StalJo20,off_pct,38%,,,,,
player,201809300sdg,sfo,StalJo20,defense,0,,,,,
player,201809300sdg,sfo,StalJo20,def_pct,0%,,,,,
player,201809300sdg,sfo,StalJo20,special_teams,2,,,,,
player,201809300sdg,sfo,StalJo20,st_pct,6%,,,,,
player,201809300sdg,sfo,CeleGa00,pos,TE,,,,,
player,201809300sdg,sfo,CeleGa00,offense,17,,,,,
player,201809300sdg,sfo,CeleGa00,off_pct,28%,,,,,
player,201809300sdg,sfo,CeleGa00,defense,0,,,,,
player,201809300sdg,sfo,CeleGa00,def_pct,0%,,,,,
player,201809300sdg,sfo,CeleGa00,special_teams,11,,,,,
player,201809300sdg,sfo,CeleGa00,st_pct,34%,,,,,
player,201809300sdg,sfo,MorrAl00,pos,RB,,,,,
player,201809300sdg,sfo,MorrAl00,offense,14,,,,,
player,201809300sdg,sfo,MorrAl00,off_pct,23%,,,,,
player,201809300sdg,sfo,MorrAl00,defense,0,,,,,
player,201809300sdg,sfo,MorrAl00,def_pct,0%,,,,,
player,201809300sdg,sfo,MorrAl00,special_teams,0,,,,,
player,201809300sdg,sfo,MorrAl00,st_pct,0%,,,,,
player,201809300sdg,sfo,MagnEr00,pos,C,,,,,
player,201809300sdg,sfo,MagnEr00,offense,3,,,,,
player,201809300sdg,sfo,MagnEr00,off_pct,5%,,,,,
player,201809300sdg,sfo,MagnEr00,defense,0,,,,,
player,201809300sdg,sfo,MagnEr00,def_pct,0%,,,,,
player,201809300sdg,sfo,MagnEr00,special_teams,3,,,,,
player,201809300sdg,sfo,MagnEr00,st_pct,9%,,,,,
player,201809300sdg,sfo,MitcEa99,pos,DT,,,,,
player,201809300sdg,sfo,MitcEa99,offense,1,,,,,
player,201809300sdg,sfo,MitcEa99,off_pct,2%,,,,,
player,201809300sdg,sfo,MitcEa99,defense,33,,,,,
player,201809300sdg,sfo,MitcEa99,def_pct,49%,,,,,
player,201809300sdg,sfo,MitcEa99,special_teams,6,,,,,
player,201809300sdg,sfo,MitcEa99,st_pct,19%,,,,,
player,201809300sdg,sfo,MostRa00,pos,RB,,,,,
player,201809300sdg,sfo,MostRa00,offense,1,,,,,
player,201809300sdg,sfo,MostRa00,off_pct,2%,,,,,
player,201809300sdg,sfo,MostRa00,defense,0,,,,,
player,201809300sdg,sfo,MostRa00,def_pct,0%,,,,,
player,201809300sdg,sfo,MostRa00,special_teams,20,,,,,
player,201809300sdg,sfo,MostRa00,st_pct,62%,,,,,
player,201809300sdg,sfo,WarnFr00,pos,LB,,,,,
player,201809300sdg,sfo,WarnFr00,offense,0,,,,,
player,201809300sdg,sfo,WarnFr00,off_pct,0%,,,,,
player,201809300sdg,sfo,WarnFr00,defense,68,,,,,
player,201809300sdg,sfo,WarnFr00,def_pct,100%,,,,,
player,201809300sdg,sfo,WarnFr00,special_teams,15,,,,,
player,201809300sdg,sfo,WarnFr00,st_pct,47%,,,,,
player,201809300sdg,sfo,ExumAn00,pos,SS,,,,,
player,201809300sdg,sfo,ExumAn00,offense,0,,,,,
player,201809300sdg,sfo,ExumAn00,off_pct,0%,,,,,
player,201809300sdg,sfo,ExumAn00,defense,68,,,,,
player,201809300sdg,sfo,ExumAn00,def_pct,100%,,,,,
player,201809300sdg,sfo,ExumAn00,special_teams,12,,,,,
player,201809300sdg,sfo,ExumAn00,st_pct,38%,,,,,
player,201809300sdg,sfo,ReedD.00,pos,FS,,,,,
player,201809300sdg,sfo,ReedD.00,offense,0,,,,,
player,201809300sdg,sfo,ReedD.00,off_pct,0%,,,,,
player,201809300sdg,sfo,ReedD.00,defense,68,,,,,
player,201809300sdg,sfo,ReedD.00,def_pct,100%,,,,,
player,201809300sdg,sfo,ReedD.00,special_teams,11,,,,,
player,201809300sdg,sfo,ReedD.00,st_pct,34%,,,,,
player,201809300sdg,sfo,FostRe00,pos,LB,,,,,
player,201809300sdg,sfo,FostRe00,offense,0,,,,,
player,201809300sdg,sfo,FostRe00,off_pct,0%,,,,,
player,201809300sdg,sfo,FostRe00,defense,68,,,,,
player,201809300sdg,sfo,FostRe00,def_pct,100%,,,,,
player,201809300sdg,sfo,FostRe00,special_teams,1,,,,,
player,201809300sdg,sfo,FostRe00,st_pct,3%,,,,,
player,201809300sdg,sfo,WardJi01,pos,CB,,,,,
player,201809300sdg,sfo,WardJi01,offense,0,,,,,
player,201809300sdg,sfo,WardJi01,off_pct,0%,,,,,
player,201809300sdg,sfo,WardJi01,defense,56,,,,,
player,201809300sdg,sfo,WardJi01,def_pct,82%,,,,,
player,201809300sdg,sfo,WardJi01,special_teams,15,,,,,
player,201809300sdg,sfo,WardJi01,st_pct,47%,,,,,
player,201809300sdg,sfo,BuckDe00,pos,DT,,,,,
player,201809300sdg,sfo,BuckDe00,offense,0,,,,,
player,201809300sdg,sfo,BuckDe00,off_pct,0%,,,,,
player,201809300sdg,sfo,BuckDe00,defense,52,,,,,
player,201809300sdg,sfo,BuckDe00,def_pct,76%,,,,,
player,201809300sdg,sfo,BuckDe00,special_teams,12,,,,,
player,201809300sdg,sfo,BuckDe00,st_pct,38%,,,,,
player,201809300sdg,sfo,WithAh00,pos,CB,,,,,
player,201809300sdg,sfo,WithAh00,offense,0,,,,,
player,201809300sdg,sfo,WithAh00,off_pct,0%,,,,,
player,201809300sdg,sfo,WithAh00,defense,51,,,,,
player,201809300sdg,sfo,WithAh00,def_pct,75%,,,,,
player,201809300sdg,sfo,WithAh00,special_teams,2,,,,,
player,201809300sdg,sfo,WithAh00,st_pct,6%,,,,,
player,201809300sdg,sfo,ThomSo00,pos,DE,,,,,
player,201809300sdg,sfo,ThomSo00,offense,0,,,,,
player,201809300sdg,sfo,ThomSo00,off_pct,0%,,,,,
player,201809300sdg,sfo,ThomSo00,defense,49,,,,,
player,201809300sdg,sfo,ThomSo00,def_pct,72%,,,,,
player,201809300sdg,sfo,ThomSo00,special_teams,5,,,,,
player,201809300sdg,sfo,ThomSo00,st_pct,16%,,,,,
player,201809300sdg,sfo,WillKW00,pos,CB,,,,,
player,201809300sdg,sfo,WillKW00,offense,0,,,,,
player,201809300sdg,sfo,WillKW00,off_pct,0%,,,,,
player,201809300sdg,sfo,WillKW00,defense,45,,,,,
player,201809300sdg,sfo,WillKW00,def_pct,66%,,,,,
player,201809300sdg,sfo,WillKW00,special_teams,1,,,,,
player,201809300sdg,sfo,WillKW00,st_pct,3%,,,,,
player,201809300sdg,sfo,ArmsAr01,pos,DE,,,,,
player,201809300sdg,sfo,ArmsAr01,offense,0,,,,,
player,201809300sdg,sfo,ArmsAr01,off_pct,0%,,,,,
player,201809300sdg,sfo,ArmsAr01,defense,38,,,,,
player,201809300sdg,sfo,ArmsAr01,def_pct,56%,,,,,
player,201809300sdg,sfo,ArmsAr01,special_teams,6,,,,,
player,201809300sdg,sfo,ArmsAr01,st_pct,19%,,,,,
player,201809300sdg,sfo,BlaiRo00,pos,DE,,,,,
player,201809300sdg,sfo,BlaiRo00,offense,0,,,,,
player,201809300sdg,sfo,BlaiRo00,off_pct,0%,,,,,
player,201809300sdg,sfo,BlaiRo00,defense,31,,,,,
player,201809300sdg,sfo,BlaiRo00,def_pct,46%,,,,,
player,201809300sdg,sfo,BlaiRo00,special_teams,1,,,,,
player,201809300sdg,sfo,BlaiRo00,st_pct,3%,,,,,
player,201809300sdg,sfo,MabiGr00,pos,CB,,,,,
player,201809300sdg,sfo,MabiGr00,offense,0,,,,,
player,201809300sdg,sfo,MabiGr00,off_pct,0%,,,,,
player,201809300sdg,sfo,MabiGr00,defense,29,,,,,
player,201809300sdg,sfo,MabiGr00,def_pct,43%,,,,,
player,201809300sdg,sfo,MabiGr00,special_teams,16,,,,,
player,201809300sdg,sfo,MabiGr00,st_pct,50%,,,,,
player,201809300sdg,sfo,MarsCa00,pos,DE,,,,,
player,201809300sdg,sfo,MarsCa00,offense,0,,,,,
player,201809300sdg,sfo,MarsCa00,off_pct,0%,,,,,
player,201809300sdg,sfo,MarsCa00,defense,28,,,,,
player,201809300sdg,sfo,MarsCa00,def_pct,41%,,,,,
player,201809300sdg,sfo,MarsCa00,special_teams,15,,,,,
player,201809300sdg,sfo,MarsCa00,st_pct,47%,,,,,
player,201809300sdg,sfo,DayxSh00,pos,DT,,,,,
player,201809300sdg,sfo,DayxSh00,offense,0,,,,,
player,201809300sdg,sfo,DayxSh00,off_pct,0%,,,,,
player,201809300sdg,sfo,DayxSh00,defense,24,,,,,
player,201809300sdg,sfo,DayxSh00,def_pct,35%,,,,,
player,201809300sdg,sfo,DayxSh00,special_teams,1,,,,,
player,201809300sdg,sfo,DayxSh00,st_pct,3%,,,,,
player,201809300sdg,sfo,SmitMa02,pos,LB,,,,,
player,201809300sdg,sfo,SmitMa02,offense,0,,,,,
player,201809300sdg,sfo,SmitMa02,off_pct,0%,,,,,
player,201809300sdg,sfo,SmitMa02,defense,23,,,,,
player,201809300sdg,sfo,SmitMa02,def_pct,34%,,,,,
player,201809300sdg,sfo,SmitMa02,special_teams,2,,,,,
player,201809300sdg,sfo,SmitMa02,st_pct,6%,,,,,
player,201809300sdg,sfo,JoneD.01,pos,DT,,,,,
player,201809300sdg,sfo,JoneD.01,offense,0,,,,,
player,201809300sdg,sfo,JoneD.01,off_pct,0%,,,,,
player,201809300sdg,sfo,JoneD.01,defense,17,,,,,
player,201809300sdg,sfo,JoneD.01,def_pct,25%,,,,,
player,201809300sdg,sfo,JoneD.01,special_teams,5,,,,,
player,201809300sdg,sfo,JoneD.01,st_pct,16%,,,,,
player,201809300sdg,sfo,NzeoMa00,pos,LB,,,,,
player,201809300sdg,sfo,NzeoMa00,offense,0,,,,,
player,201809300sdg,sfo,NzeoMa00,off_pct,0%,,,,,
player,201809300sdg,sfo,NzeoMa00,defense,0,,,,,
player,201809300sdg,sfo,NzeoMa00,def_pct,0%,,,,,
player,201809300sdg,sfo,NzeoMa00,special_teams,26,,,,,
player,201809300sdg,sfo,NzeoMa00,st_pct,81%,,,,,
player,201809300sdg,sfo,LeexEl00,pos,LB,,,,,
player,201809300sdg,sfo,LeexEl00,offense,0,,,,,
player,201809300sdg,sfo,LeexEl00,off_pct,0%,,,,,
player,201809300sdg,sfo,LeexEl00,defense,0,,,,,
player,201809300sdg,sfo,LeexEl00,def_pct,0%,,,,,
player,201809300sdg,sfo,LeexEl00,special_teams,26,,,,,
player,201809300sdg,sfo,LeexEl00,st_pct,81%,,,,,
player,201809300sdg,sfo,MoorTa00,pos,CB,,,,,
player,201809300sdg,sfo,MoorTa00,offense,0,,,,,
player,201809300sdg,sfo,MoorTa00,off_pct,0%,,,,,
player,201809300sdg,sfo,MoorTa00,defense,0,,,,,
player,201809300sdg,sfo,MoorTa00,def_pct,0%,,,,,
player,201809300sdg,sfo,MoorTa00,special_teams,25,,,,,
player,201809300sdg,sfo,MoorTa00,st_pct,78%,,,,,
player,201809300sdg,sfo,PoweTy01,pos,FS,,,,,
player,201809300sdg,sfo,PoweTy01,offense,0,,,,,
player,201809300sdg,sfo,PoweTy01,off_pct,0%,,,,,
player,201809300sdg,sfo,PoweTy01,defense,0,,,,,
player,201809300sdg,sfo,PoweTy01,def_pct,0%,,,,,
player,201809300sdg,sfo,PoweTy01,special_teams,20,,,,,
player,201809300sdg,sfo,PoweTy01,st_pct,62%,,,,,
player,201809300sdg,sfo,ColbAd00,pos,FS,,,,,
player,201809300sdg,sfo,ColbAd00,offense,0,,,,,
player,201809300sdg,sfo,ColbAd00,off_pct,0%,,,,,
player,201809300sdg,sfo,ColbAd00,defense,0,,,,,
player,201809300sdg,sfo,ColbAd00,def_pct,0%,,,,,
player,201809300sdg,sfo,ColbAd00,special_teams,17,,,,,
player,201809300sdg,sfo,ColbAd00,st_pct,53%,,,,,
player,201809300sdg,sfo,PiniBr00,pos,P,,,,,
player,201809300sdg,sfo,PiniBr00,offense,0,,,,,
player,201809300sdg,sfo,PiniBr00,off_pct,0%,,,,,
player,201809300sdg,sfo,PiniBr00,defense,0,,,,,
player,201809300sdg,sfo,PiniBr00,def_pct,0%,,,,,
player,201809300sdg,sfo,PiniBr00,special_teams,16,,,,,
player,201809300sdg,sfo,PiniBr00,st_pct,50%,,,,,
player,201809300sdg,sfo,WickCo00,pos,TE,,,,,
player,201809300sdg,sfo,WickCo00,offense,0,,,,,
player,201809300sdg,sfo,WickCo00,off_pct,0%,,,,,
player,201809300sdg,sfo,WickCo00,defense,0,,,,,
player,201809300sdg,sfo,WickCo00,def_pct,0%,,,,,
player,201809300sdg,sfo,WickCo00,special_teams,15,,,,,
player,201809300sdg,sfo,WickCo00,st_pct,47%,,,,,
player,201809300sdg,sfo,NelsKy00,pos,LS,,,,,
player,201809300sdg,sfo,NelsKy00,offense,0,,,,,
player,201809300sdg,sfo,NelsKy00,off_pct,0%,,,,,
player,201809300sdg,sfo,NelsKy00,defense,0,,,,,
player,201809300sdg,sfo,NelsKy00,def_pct,0%,,,,,
player,201809300sdg,sfo,NelsKy00,special_teams,10,,,,,
player,201809300sdg,sfo,NelsKy00,st_pct,31%,,,,,
player,201809300sdg,sfo,gouldrob01,pos,K,,,,,
player,201809300sdg,sfo,gouldrob01,offense,0,,,,,
player,201809300sdg,sfo,gouldrob01,off_pct,0%,,,,,
player,201809300sdg,sfo,gouldrob01,defense,0,,,,,
player,201809300sdg,sfo,gouldrob01,def_pct,0%,,,,,
player,201809300sdg,sfo,gouldrob01,special_teams,5,,,,,
player,201809300sdg,sfo,gouldrob01,st_pct,16%,,,,,
player,201809300sdg,sfo,PettDa00,pos,WR,,,,,
player,201809300sdg,sfo,PettDa00,offense,0,,,,,
player,201809300sdg,sfo,PettDa00,off_pct,0%,,,,,
player,201809300sdg,sfo,PettDa00,defense,0,,,,,
player,201809300sdg,sfo,PettDa00,def_pct,0%,,,,,
player,201809300sdg,sfo,PettDa00,special_teams,1,,,,,
player,201809300sdg,sfo,PettDa00,st_pct,3%,,,,,
