game,2018,9,20181104,201811040nwe,gnb,"Green Bay Packers",17,nwe,"New England Patriots",31
player,201811040nwe,nwe,JoneJo03,fumbles_rec_td,0,,,,,
player,201811040nwe,nwe,JoneJo03,fumbles_forced,0,,,,,
player,201811040nwe,nwe,McCoDe99,def_int,0,,,,,
player,201811040nwe,nwe,McCoDe99,def_int_yds,0,,,,,
player,201811040nwe,nwe,McCoDe99,def_int_td,0,,,,,
player,201811040nwe,nwe,McCoDe99,def_int_long,0,,,,,
player,201811040nwe,nwe,McCoDe99,pass_defended,1,,,,,
player,201811040nwe,nwe,McCoDe99,sacks,0.0,,,,,
player,201811040nwe,nwe,McCoDe99,tackles_combined,4,,,,,
player,201811040nwe,nwe,McCoDe99,tackles_solo,2,,,,,
player,201811040nwe,nwe,McCoDe99,tackles_assists,2,,,,,
player,201811040nwe,nwe,McCoDe99,tackles_loss,0,,,,,
player,201811040nwe,nwe,McCoDe99,qb_hits,0,,,,,
player,201811040nwe,nwe,McCoDe99,fumbles_rec,0,,,,,
player,201811040nwe,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201811040nwe,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201811040nwe,nwe,McCoDe99,fumbles_forced,0,,,,,
player,201811040nwe,nwe,ButlAd00,def_int,0,,,,,
player,201811040nwe,nwe,ButlAd00,def_int_yds,0,,,,,
player,201811040nwe,nwe,ButlAd00,def_int_td,0,,,,,
player,201811040nwe,nwe,ButlAd00,def_int_long,0,,,,,
player,201811040nwe,nwe,ButlAd00,pass_defended,0,,,,,
player,201811040nwe,nwe,ButlAd00,sacks,0.0,,,,,
player,201811040nwe,nwe,ButlAd00,tackles_combined,3,,,,,
player,201811040nwe,nwe,ButlAd00,tackles_solo,0,,,,,
player,201811040nwe,nwe,ButlAd00,tackles_assists,3,,,,,
player,201811040nwe,nwe,ButlAd00,tackles_loss,0,,,,,
player,201811040nwe,nwe,ButlAd00,qb_hits,0,,,,,
player,201811040nwe,nwe,ButlAd00,fumbles_rec,0,,,,,
player,201811040nwe,nwe,ButlAd00,fumbles_rec_yds,0,,,,,
player,201811040nwe,nwe,ButlAd00,fumbles_rec_td,0,,,,,
player,201811040nwe,nwe,ButlAd00,fumbles_forced,0,,,,,
player,201811040nwe,nwe,GilmSt00,def_int,0,,,,,
player,201811040nwe,nwe,GilmSt00,def_int_yds,0,,,,,
player,201811040nwe,nwe,GilmSt00,def_int_td,0,,,,,
player,201811040nwe,nwe,GilmSt00,def_int_long,0,,,,,
player,201811040nwe,nwe,GilmSt00,pass_defended,1,,,,,
player,201811040nwe,nwe,GilmSt00,sacks,0.0,,,,,
player,201811040nwe,nwe,GilmSt00,tackles_combined,3,,,,,
player,201811040nwe,nwe,GilmSt00,tackles_solo,3,,,,,
player,201811040nwe,nwe,GilmSt00,tackles_assists,0,,,,,
player,201811040nwe,nwe,GilmSt00,tackles_loss,0,,,,,
player,201811040nwe,nwe,GilmSt00,qb_hits,0,,,,,
player,201811040nwe,nwe,GilmSt00,fumbles_rec,1,,,,,
player,201811040nwe,nwe,GilmSt00,fumbles_rec_yds,0,,,,,
player,201811040nwe,nwe,GilmSt00,fumbles_rec_td,0,,,,,
player,201811040nwe,nwe,GilmSt00,fumbles_forced,0,,,,,
player,201811040nwe,nwe,HarmDu00,def_int,0,,,,,
player,201811040nwe,nwe,HarmDu00,def_int_yds,0,,,,,
player,201811040nwe,nwe,HarmDu00,def_int_td,0,,,,,
player,201811040nwe,nwe,HarmDu00,def_int_long,0,,,,,
player,201811040nwe,nwe,HarmDu00,pass_defended,0,,,,,
player,201811040nwe,nwe,HarmDu00,sacks,0.0,,,,,
player,201811040nwe,nwe,HarmDu00,tackles_combined,3,,,,,
player,201811040nwe,nwe,HarmDu00,tackles_solo,2,,,,,
player,201811040nwe,nwe,HarmDu00,tackles_assists,1,,,,,
player,201811040nwe,nwe,HarmDu00,tackles_loss,0,,,,,
player,201811040nwe,nwe,HarmDu00,qb_hits,0,,,,,
player,201811040nwe,nwe,HarmDu00,fumbles_rec,0,,,,,
player,201811040nwe,nwe,HarmDu00,fumbles_rec_yds,0,,,,,
player,201811040nwe,nwe,HarmDu00,fumbles_rec_td,0,,,,,
player,201811040nwe,nwe,HarmDu00,fumbles_forced,0,,,,,
player,201811040nwe,nwe,McCoJa99,def_int,0,,,,,
player,201811040nwe,nwe,McCoJa99,def_int_yds,0,,,,,
player,201811040nwe,nwe,McCoJa99,def_int_td,0,,,,,
player,201811040nwe,nwe,McCoJa99,def_int_long,0,,,,,
player,201811040nwe,nwe,McCoJa99,pass_defended,2,,,,,
player,201811040nwe,nwe,McCoJa99,sacks,0.0,,,,,
player,201811040nwe,nwe,McCoJa99,tackles_combined,3,,,,,
player,201811040nwe,nwe,McCoJa99,tackles_solo,3,,,,,
player,201811040nwe,nwe,McCoJa99,tackles_assists,0,,,,,
player,201811040nwe,nwe,McCoJa99,tackles_loss,0,,,,,
player,201811040nwe,nwe,McCoJa99,qb_hits,0,,,,,
player,201811040nwe,nwe,McCoJa99,fumbles_rec,0,,,,,
player,201811040nwe,nwe,McCoJa99,fumbles_rec_yds,0,,,,,
player,201811040nwe,nwe,McCoJa99,fumbles_rec_td,0,,,,,
player,201811040nwe,nwe,McCoJa99,fumbles_forced,0,,,,,
player,201811040nwe,nwe,WiseDe00,def_int,0,,,,,
player,201811040nwe,nwe,WiseDe00,def_int_yds,0,,,,,
player,201811040nwe,nwe,WiseDe00,def_int_td,0,,,,,
player,201811040nwe,nwe,WiseDe00,def_int_long,0,,,,,
player,201811040nwe,nwe,WiseDe00,pass_defended,0,,,,,
player,201811040nwe,nwe,WiseDe00,sacks,0.0,,,,,
player,201811040nwe,nwe,WiseDe00,tackles_combined,3,,,,,
player,201811040nwe,nwe,WiseDe00,tackles_solo,1,,,,,
player,201811040nwe,nwe,WiseDe00,tackles_assists,2,,,,,
player,201811040nwe,nwe,WiseDe00,tackles_loss,0,,,,,
player,201811040nwe,nwe,WiseDe00,qb_hits,2,,,,,
player,201811040nwe,nwe,WiseDe00,fumbles_rec,0,,,,,
player,201811040nwe,nwe,WiseDe00,fumbles_rec_yds,0,,,,,
player,201811040nwe,nwe,WiseDe00,fumbles_rec_td,0,,,,,
player,201811040nwe,nwe,WiseDe00,fumbles_forced,0,,,,,
player,201811040nwe,nwe,BrowMa01,def_int,0,,,,,
player,201811040nwe,nwe,BrowMa01,def_int_yds,0,,,,,
player,201811040nwe,nwe,BrowMa01,def_int_td,0,,,,,
player,201811040nwe,nwe,BrowMa01,def_int_long,0,,,,,
player,201811040nwe,nwe,BrowMa01,pass_defended,0,,,,,
player,201811040nwe,nwe,BrowMa01,sacks,0.0,,,,,
player,201811040nwe,nwe,BrowMa01,tackles_combined,2,,,,,
player,201811040nwe,nwe,BrowMa01,tackles_solo,0,,,,,
player,201811040nwe,nwe,BrowMa01,tackles_assists,2,,,,,
player,201811040nwe,nwe,BrowMa01,tackles_loss,0,,,,,
player,201811040nwe,nwe,BrowMa01,qb_hits,0,,,,,
player,201811040nwe,nwe,BrowMa01,fumbles_rec,0,,,,,
player,201811040nwe,nwe,BrowMa01,fumbles_rec_yds,0,,,,,
player,201811040nwe,nwe,BrowMa01,fumbles_rec_td,0,,,,,
player,201811040nwe,nwe,BrowMa01,fumbles_forced,0,,,,,
player,201811040nwe,nwe,ShelDa01,def_int,0,,,,,
player,201811040nwe,nwe,ShelDa01,def_int_yds,0,,,,,
player,201811040nwe,nwe,ShelDa01,def_int_td,0,,,,,
player,201811040nwe,nwe,ShelDa01,def_int_long,0,,,,,
player,201811040nwe,nwe,ShelDa01,pass_defended,0,,,,,
player,201811040nwe,nwe,ShelDa01,sacks,0.0,,,,,
player,201811040nwe,nwe,ShelDa01,tackles_combined,2,,,,,
player,201811040nwe,nwe,ShelDa01,tackles_solo,0,,,,,
player,201811040nwe,nwe,ShelDa01,tackles_assists,2,,,,,
player,201811040nwe,nwe,ShelDa01,tackles_loss,0,,,,,
player,201811040nwe,nwe,ShelDa01,qb_hits,0,,,,,
player,201811040nwe,nwe,ShelDa01,fumbles_rec,0,,,,,
player,201811040nwe,nwe,ShelDa01,fumbles_rec_yds,0,,,,,
player,201811040nwe,nwe,ShelDa01,fumbles_rec_td,0,,,,,
player,201811040nwe,nwe,ShelDa01,fumbles_forced,0,,,,,
player,201811040nwe,nwe,SimoJo01,def_int,0,,,,,
player,201811040nwe,nwe,SimoJo01,def_int_yds,0,,,,,
player,201811040nwe,nwe,SimoJo01,def_int_td,0,,,,,
player,201811040nwe,nwe,SimoJo01,def_int_long,0,,,,,
player,201811040nwe,nwe,SimoJo01,pass_defended,0,,,,,
player,201811040nwe,nwe,SimoJo01,sacks,0.0,,,,,
player,201811040nwe,nwe,SimoJo01,tackles_combined,2,,,,,
player,201811040nwe,nwe,SimoJo01,tackles_solo,2,,,,,
player,201811040nwe,nwe,SimoJo01,tackles_assists,0,,,,,
player,201811040nwe,nwe,SimoJo01,tackles_loss,0,,,,,
player,201811040nwe,nwe,SimoJo01,qb_hits,0,,,,,
player,201811040nwe,nwe,SimoJo01,fumbles_rec,0,,,,,
player,201811040nwe,nwe,SimoJo01,fumbles_rec_yds,0,,,,,
player,201811040nwe,nwe,SimoJo01,fumbles_rec_td,0,,,,,
player,201811040nwe,nwe,SimoJo01,fumbles_forced,0,,,,,
player,201811040nwe,nwe,SlatMa00,def_int,0,,,,,
player,201811040nwe,nwe,SlatMa00,def_int_yds,0,,,,,
player,201811040nwe,nwe,SlatMa00,def_int_td,0,,,,,
player,201811040nwe,nwe,SlatMa00,def_int_long,0,,,,,
player,201811040nwe,nwe,SlatMa00,pass_defended,0,,,,,
player,201811040nwe,nwe,SlatMa00,sacks,0.0,,,,,
player,201811040nwe,nwe,SlatMa00,tackles_combined,2,,,,,
player,201811040nwe,nwe,SlatMa00,tackles_solo,0,,,,,
player,201811040nwe,nwe,SlatMa00,tackles_assists,2,,,,,
player,201811040nwe,nwe,SlatMa00,tackles_loss,0,,,,,
player,201811040nwe,nwe,SlatMa00,qb_hits,0,,,,,
player,201811040nwe,nwe,SlatMa00,fumbles_rec,0,,,,,
player,201811040nwe,nwe,SlatMa00,fumbles_rec_yds,0,,,,,
player,201811040nwe,nwe,SlatMa00,fumbles_rec_td,0,,,,,
player,201811040nwe,nwe,SlatMa00,fumbles_forced,0,,,,,
player,201811040nwe,nwe,EbneNa00,def_int,0,,,,,
player,201811040nwe,nwe,EbneNa00,def_int_yds,0,,,,,
player,201811040nwe,nwe,EbneNa00,def_int_td,0,,,,,
player,201811040nwe,nwe,EbneNa00,def_int_long,0,,,,,
player,201811040nwe,nwe,EbneNa00,pass_defended,0,,,,,
player,201811040nwe,nwe,EbneNa00,sacks,0.0,,,,,
player,201811040nwe,nwe,EbneNa00,tackles_combined,1,,,,,
player,201811040nwe,nwe,EbneNa00,tackles_solo,0,,,,,
player,201811040nwe,nwe,EbneNa00,tackles_assists,1,,,,,
player,201811040nwe,nwe,EbneNa00,tackles_loss,0,,,,,
player,201811040nwe,nwe,EbneNa00,qb_hits,0,,,,,
player,201811040nwe,nwe,EbneNa00,fumbles_rec,0,,,,,
player,201811040nwe,nwe,EbneNa00,fumbles_rec_yds,0,,,,,
player,201811040nwe,nwe,EbneNa00,fumbles_rec_td,0,,,,,
player,201811040nwe,nwe,EbneNa00,fumbles_forced,0,,,,,
player,201811040nwe,nwe,JackJ.00,def_int,0,,,,,
player,201811040nwe,nwe,JackJ.00,def_int_yds,0,,,,,
player,201811040nwe,nwe,JackJ.00,def_int_td,0,,,,,
player,201811040nwe,nwe,JackJ.00,def_int_long,0,,,,,
player,201811040nwe,nwe,JackJ.00,pass_defended,0,,,,,
player,201811040nwe,nwe,JackJ.00,sacks,0.0,,,,,
player,201811040nwe,nwe,JackJ.00,tackles_combined,1,,,,,
player,201811040nwe,nwe,JackJ.00,tackles_solo,1,,,,,
player,201811040nwe,nwe,JackJ.00,tackles_assists,0,,,,,
player,201811040nwe,nwe,JackJ.00,tackles_loss,0,,,,,
player,201811040nwe,nwe,JackJ.00,qb_hits,0,,,,,
player,201811040nwe,nwe,JackJ.00,fumbles_rec,0,,,,,
player,201811040nwe,nwe,JackJ.00,fumbles_rec_yds,0,,,,,
player,201811040nwe,nwe,JackJ.00,fumbles_rec_td,0,,,,,
player,201811040nwe,nwe,JackJ.00,fumbles_forced,0,,,,,
player,201811040nwe,nwe,KingBr02,def_int,0,,,,,
player,201811040nwe,nwe,KingBr02,def_int_yds,0,,,,,
player,201811040nwe,nwe,KingBr02,def_int_td,0,,,,,
player,201811040nwe,nwe,KingBr02,def_int_long,0,,,,,
player,201811040nwe,nwe,KingBr02,pass_defended,0,,,,,
player,201811040nwe,nwe,KingBr02,sacks,0.0,,,,,
player,201811040nwe,nwe,KingBr02,tackles_combined,1,,,,,
player,201811040nwe,nwe,KingBr02,tackles_solo,0,,,,,
player,201811040nwe,nwe,KingBr02,tackles_assists,1,,,,,
player,201811040nwe,nwe,KingBr02,tackles_loss,0,,,,,
player,201811040nwe,nwe,KingBr02,qb_hits,0,,,,,
player,201811040nwe,nwe,KingBr02,fumbles_rec,0,,,,,
player,201811040nwe,nwe,KingBr02,fumbles_rec_yds,0,,,,,
player,201811040nwe,nwe,KingBr02,fumbles_rec_td,0,,,,,
player,201811040nwe,nwe,KingBr02,fumbles_forced,0,,,,,
player,201811040nwe,nwe,DaviKe03,def_int,0,,,,,
player,201811040nwe,nwe,DaviKe03,def_int_yds,0,,,,,
player,201811040nwe,nwe,DaviKe03,def_int_td,0,,,,,
player,201811040nwe,nwe,DaviKe03,def_int_long,0,,,,,
player,201811040nwe,nwe,DaviKe03,pass_defended,0,,,,,
player,201811040nwe,nwe,DaviKe03,sacks,0.0,,,,,
player,201811040nwe,nwe,DaviKe03,tackles_combined,0,,,,,
player,201811040nwe,nwe,DaviKe03,tackles_solo,0,,,,,
player,201811040nwe,nwe,DaviKe03,tackles_assists,0,,,,,
player,201811040nwe,nwe,DaviKe03,tackles_loss,0,,,,,
player,201811040nwe,nwe,DaviKe03,qb_hits,1,,,,,
player,201811040nwe,nwe,DaviKe03,fumbles_rec,0,,,,,
player,201811040nwe,nwe,DaviKe03,fumbles_rec_yds,0,,,,,
player,201811040nwe,nwe,DaviKe03,fumbles_rec_td,0,,,,,
player,201811040nwe,nwe,DaviKe03,fumbles_forced,0,,,,,
player,201811040nwe,gnb,BreeBa00,kick_ret,2,,,,,
player,201811040nwe,gnb,BreeBa00,kick_ret_yds,43,,,,,
player,201811040nwe,gnb,BreeBa00,kick_ret_yds_per_ret,21.5,,,,,
player,201811040nwe,gnb,BreeBa00,kick_ret_td,0,,,,,
player,201811040nwe,gnb,BreeBa00,kick_ret_long,23,,,,,
player,201811040nwe,gnb,BreeBa00,punt_ret,0,,,,,
player,201811040nwe,gnb,BreeBa00,punt_ret_yds,0,,,,,
player,201811040nwe,gnb,BreeBa00,punt_ret_yds_per_ret,,,,,,
player,201811040nwe,gnb,BreeBa00,punt_ret_td,0,,,,,
player,201811040nwe,gnb,BreeBa00,punt_ret_long,0,,,,,
player,201811040nwe,nwe,EdelJu00,kick_ret,0,,,,,
player,201811040nwe,nwe,EdelJu00,kick_ret_yds,0,,,,,
player,201811040nwe,nwe,EdelJu00,kick_ret_yds_per_ret,,,,,,
player,201811040nwe,nwe,EdelJu00,kick_ret_td,0,,,,,
player,201811040nwe,nwe,EdelJu00,kick_ret_long,0,,,,,
player,201811040nwe,nwe,EdelJu00,punt_ret,1,,,,,
player,201811040nwe,nwe,EdelJu00,punt_ret_yds,0,,,,,
player,201811040nwe,nwe,EdelJu00,punt_ret_yds_per_ret,0.0,,,,,
player,201811040nwe,nwe,EdelJu00,punt_ret_td,0,,,,,
player,201811040nwe,nwe,EdelJu00,punt_ret_long,0,,,,,
player,201811040nwe,nwe,PattCo00,kick_ret,2,,,,,
player,201811040nwe,nwe,PattCo00,kick_ret_yds,64,,,,,
player,201811040nwe,nwe,PattCo00,kick_ret_yds_per_ret,32.0,,,,,
player,201811040nwe,nwe,PattCo00,kick_ret_td,0,,,,,
player,201811040nwe,nwe,PattCo00,kick_ret_long,36,,,,,
player,201811040nwe,nwe,PattCo00,punt_ret,0,,,,,
player,201811040nwe,nwe,PattCo00,punt_ret_yds,0,,,,,
player,201811040nwe,nwe,PattCo00,punt_ret_yds_per_ret,,,,,,
player,201811040nwe,nwe,PattCo00,punt_ret_td,0,,,,,
player,201811040nwe,nwe,PattCo00,punt_ret_long,0,,,,,
player,201811040nwe,gnb,CrosMa20,xpm,2,,,,,
player,201811040nwe,gnb,CrosMa20,xpa,2,,,,,
player,201811040nwe,gnb,CrosMa20,fgm,1,,,,,
player,201811040nwe,gnb,CrosMa20,fga,1,,,,,
player,201811040nwe,gnb,CrosMa20,punt,0,,,,,
player,201811040nwe,gnb,CrosMa20,punt_yds,0,,,,,
player,201811040nwe,gnb,CrosMa20,punt_yds_per_punt,,,,,,
player,201811040nwe,gnb,CrosMa20,punt_long,0,,,,,
player,201811040nwe,gnb,ScotJK00,xpm,,,,,,
player,201811040nwe,gnb,ScotJK00,xpa,,,,,,
player,201811040nwe,gnb,ScotJK00,fgm,,,,,,
player,201811040nwe,gnb,ScotJK00,fga,,,,,,
player,201811040nwe,gnb,ScotJK00,punt,5,,,,,
player,201811040nwe,gnb,ScotJK00,punt_yds,210,,,,,
player,201811040nwe,gnb,ScotJK00,punt_yds_per_punt,42.0,,,,,
player,201811040nwe,gnb,ScotJK00,punt_long,53,,,,,
player,201811040nwe,nwe,GostSt20,xpm,4,,,,,
player,201811040nwe,nwe,GostSt20,xpa,4,,,,,
player,201811040nwe,nwe,GostSt20,fgm,1,,,,,
player,201811040nwe,nwe,GostSt20,fga,1,,,,,
player,201811040nwe,nwe,GostSt20,punt,0,,,,,
player,201811040nwe,nwe,GostSt20,punt_yds,0,,,,,
player,201811040nwe,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201811040nwe,nwe,GostSt20,punt_long,0,,,,,
player,201811040nwe,nwe,AlleRy01,xpm,,,,,,
player,201811040nwe,nwe,AlleRy01,xpa,,,,,,
player,201811040nwe,nwe,AlleRy01,fgm,,,,,,
player,201811040nwe,nwe,AlleRy01,fga,,,,,,
player,201811040nwe,nwe,AlleRy01,punt,3,,,,,
player,201811040nwe,nwe,AlleRy01,punt_yds,149,,,,,
player,201811040nwe,nwe,AlleRy01,punt_yds_per_punt,49.7,,,,,
player,201811040nwe,nwe,AlleRy01,punt_long,53,,,,,
player,201811040nwe,gnb,RodgAa00,pass_cmp,24,,,,,
player,201811040nwe,gnb,RodgAa00,pass_att,43,,,,,
player,201811040nwe,gnb,RodgAa00,pass_yds,259,,,,,
player,201811040nwe,gnb,RodgAa00,pass_first_down,14,,,,,
player,201811040nwe,gnb,RodgAa00,pass_air_yds,157,,,,,
player,201811040nwe,gnb,RodgAa00,pass_air_yds_per_cmp,6.5,,,,,
player,201811040nwe,gnb,RodgAa00,pass_air_yds_per_att,3.7,,,,,
player,201811040nwe,gnb,RodgAa00,pass_tgt_yds_per_att,9.2,,,,,
player,201811040nwe,gnb,RodgAa00,pass_yac,102,,,,,
player,201811040nwe,gnb,RodgAa00,pass_yac_per_cmp,4.3,,,,,
player,201811040nwe,gnb,RodgAa00,pass_drops,1,,,,,
player,201811040nwe,gnb,RodgAa00,pass_drop_pct,2.3,,,,,
player,201811040nwe,gnb,RodgAa00,pass_poor_throws,8,,,,,
player,201811040nwe,gnb,RodgAa00,pass_poor_throw_pct,18.6,,,,,
player,201811040nwe,gnb,RodgAa00,pass_blitzed,10,,,,,
player,201811040nwe,gnb,RodgAa00,pass_hurried,5,,,,,
player,201811040nwe,gnb,RodgAa00,pass_hits,4,,,,,
player,201811040nwe,gnb,RodgAa00,rush_scrambles,3,,,,,
player,201811040nwe,gnb,RodgAa00,rush_scrambles_yds_per_att,3.3,,,,,
player,201811040nwe,nwe,BradTo00,pass_cmp,22,,,,,
player,201811040nwe,nwe,BradTo00,pass_att,35,,,,,
player,201811040nwe,nwe,BradTo00,pass_yds,294,,,,,
player,201811040nwe,nwe,BradTo00,pass_first_down,12,,,,,
player,201811040nwe,nwe,BradTo00,pass_air_yds,135,,,,,
player,201811040nwe,nwe,BradTo00,pass_air_yds_per_cmp,6.1,,,,,
player,201811040nwe,nwe,BradTo00,pass_air_yds_per_att,3.9,,,,,
player,201811040nwe,nwe,BradTo00,pass_tgt_yds_per_att,7.6,,,,,
player,201811040nwe,nwe,BradTo00,pass_yac,159,,,,,
player,201811040nwe,nwe,BradTo00,pass_yac_per_cmp,7.2,,,,,
player,201811040nwe,nwe,BradTo00,pass_drops,1,,,,,
player,201811040nwe,nwe,BradTo00,pass_drop_pct,2.9,,,,,
player,201811040nwe,nwe,BradTo00,pass_poor_throws,9,,,,,
player,201811040nwe,nwe,BradTo00,pass_poor_throw_pct,25.7,,,,,
player,201811040nwe,nwe,BradTo00,pass_blitzed,6,,,,,
player,201811040nwe,nwe,BradTo00,pass_hurried,1,,,,,
player,201811040nwe,nwe,BradTo00,pass_hits,1,,,,,
player,201811040nwe,nwe,BradTo00,rush_scrambles,0,,,,,
player,201811040nwe,nwe,BradTo00,rush_scrambles_yds_per_att,,,,,,
player,201811040nwe,nwe,EdelJu00,pass_cmp,1,,,,,
player,201811040nwe,nwe,EdelJu00,pass_att,1,,,,,
player,201811040nwe,nwe,EdelJu00,pass_yds,37,,,,,
player,201811040nwe,nwe,EdelJu00,pass_first_down,1,,,,,
player,201811040nwe,nwe,EdelJu00,pass_air_yds,-2,,,,,
player,201811040nwe,nwe,EdelJu00,pass_air_yds_per_cmp,-2.0,,,,,
player,201811040nwe,nwe,EdelJu00,pass_air_yds_per_att,-2.0,,,,,
player,201811040nwe,nwe,EdelJu00,pass_tgt_yds_per_att,-2.0,,,,,
player,201811040nwe,nwe,EdelJu00,pass_yac,39,,,,,
player,201811040nwe,nwe,EdelJu00,pass_yac_per_cmp,39.0,,,,,
player,201811040nwe,nwe,EdelJu00,pass_drops,0,,,,,
player,201811040nwe,nwe,EdelJu00,pass_drop_pct,0.0,,,,,
player,201811040nwe,nwe,EdelJu00,pass_poor_throws,0,,,,,
player,201811040nwe,nwe,EdelJu00,pass_poor_throw_pct,0.0,,,,,
player,201811040nwe,nwe,EdelJu00,pass_blitzed,0,,,,,
player,201811040nwe,nwe,EdelJu00,pass_hurried,0,,,,,
player,201811040nwe,nwe,EdelJu00,pass_hits,0,,,,,
player,201811040nwe,nwe,EdelJu00,rush_scrambles,0,,,,,
player,201811040nwe,nwe,EdelJu00,rush_scrambles_yds_per_att,,,,,,
player,201811040nwe,gnb,JoneAa00,rush_att,14,,,,,
player,201811040nwe,gnb,JoneAa00,rush_yds,75,,,,,
player,201811040nwe,gnb,JoneAa00,rush_first_down,4,,,,,
player,201811040nwe,gnb,JoneAa00,rush_yds_before_contact,50,,,,,
player,201811040nwe,gnb,JoneAa00,rush_yds_bc_per_rush,3.6,,,,,
player,201811040nwe,gnb,JoneAa00,rush_yac,25,,,,,
player,201811040nwe,gnb,JoneAa00,rush_yac_per_rush,1.8,,,,,
player,201811040nwe,gnb,JoneAa00,rush_broken_tackles,0,,,,,
player,201811040nwe,gnb,JoneAa00,rush_broken_tackles_per_rush,,,,,,
player,201811040nwe,gnb,WillJa06,rush_att,7,,,,,
player,201811040nwe,gnb,WillJa06,rush_yds,34,,,,,
player,201811040nwe,gnb,WillJa06,rush_first_down,2,,,,,
player,201811040nwe,gnb,WillJa06,rush_yds_before_contact,18,,,,,
player,201811040nwe,gnb,WillJa06,rush_yds_bc_per_rush,2.6,,,,,
player,201811040nwe,gnb,WillJa06,rush_yac,16,,,,,
player,201811040nwe,gnb,WillJa06,rush_yac_per_rush,2.3,,,,,
player,201811040nwe,gnb,WillJa06,rush_broken_tackles,1,,,,,
player,201811040nwe,gnb,WillJa06,rush_broken_tackles_per_rush,7.0,,,,,
player,201811040nwe,gnb,RodgAa00,rush_att,4,,,,,
player,201811040nwe,gnb,RodgAa00,rush_yds,8,,,,,
player,201811040nwe,gnb,RodgAa00,rush_first_down,0,,,,,
player,201811040nwe,gnb,RodgAa00,rush_yds_before_contact,1,,,,,
player,201811040nwe,gnb,RodgAa00,rush_yds_bc_per_rush,0.3,,,,,
player,201811040nwe,gnb,RodgAa00,rush_yac,7,,,,,
player,201811040nwe,gnb,RodgAa00,rush_yac_per_rush,1.8,,,,,
player,201811040nwe,gnb,RodgAa00,rush_broken_tackles,0,,,,,
player,201811040nwe,gnb,RodgAa00,rush_broken_tackles_per_rush,,,,,,
player,201811040nwe,nwe,WhitJa02,rush_att,12,,,,,
player,201811040nwe,nwe,WhitJa02,rush_yds,31,,,,,
player,201811040nwe,nwe,WhitJa02,rush_first_down,4,,,,,
player,201811040nwe,nwe,WhitJa02,rush_yds_before_contact,22,,,,,
player,201811040nwe,nwe,WhitJa02,rush_yds_bc_per_rush,1.8,,,,,
player,201811040nwe,nwe,WhitJa02,rush_yac,9,,,,,
player,201811040nwe,nwe,WhitJa02,rush_yac_per_rush,0.8,,,,,
player,201811040nwe,nwe,WhitJa02,rush_broken_tackles,0,,,,,
player,201811040nwe,nwe,WhitJa02,rush_broken_tackles_per_rush,,,,,,
player,201811040nwe,nwe,PattCo00,rush_att,11,,,,,
player,201811040nwe,nwe,PattCo00,rush_yds,61,,,,,
player,201811040nwe,nwe,PattCo00,rush_first_down,4,,,,,
player,201811040nwe,nwe,PattCo00,rush_yds_before_contact,28,,,,,
player,201811040nwe,nwe,PattCo00,rush_yds_bc_per_rush,2.5,,,,,
player,201811040nwe,nwe,PattCo00,rush_yac,33,,,,,
player,201811040nwe,nwe,PattCo00,rush_yac_per_rush,3.0,,,,,
player,201811040nwe,nwe,PattCo00,rush_broken_tackles,0,,,,,
player,201811040nwe,nwe,PattCo00,rush_broken_tackles_per_rush,,,,,,
player,201811040nwe,nwe,BradTo00,rush_att,5,,,,,
player,201811040nwe,nwe,BradTo00,rush_yds,-1,,,,,
player,201811040nwe,nwe,BradTo00,rush_first_down,1,,,,,
player,201811040nwe,nwe,BradTo00,rush_yds_before_contact,-1,,,,,
player,201811040nwe,nwe,BradTo00,rush_yds_bc_per_rush,-0.2,,,,,
player,201811040nwe,nwe,BradTo00,rush_yac,0,,,,,
player,201811040nwe,nwe,BradTo00,rush_yac_per_rush,0.0,,,,,
player,201811040nwe,nwe,BradTo00,rush_broken_tackles,0,,,,,
player,201811040nwe,nwe,BradTo00,rush_broken_tackles_per_rush,,,,,,
player,201811040nwe,nwe,EdelJu00,rush_att,2,,,,,
player,201811040nwe,nwe,EdelJu00,rush_yds,28,,,,,
player,201811040nwe,nwe,EdelJu00,rush_first_down,2,,,,,
player,201811040nwe,nwe,EdelJu00,rush_yds_before_contact,26,,,,,
player,201811040nwe,nwe,EdelJu00,rush_yds_bc_per_rush,13.0,,,,,
player,201811040nwe,nwe,EdelJu00,rush_yac,2,,,,,
player,201811040nwe,nwe,EdelJu00,rush_yac_per_rush,1.0,,,,,
player,201811040nwe,nwe,EdelJu00,rush_broken_tackles,0,,,,,
player,201811040nwe,nwe,EdelJu00,rush_broken_tackles_per_rush,,,,,,
player,201811040nwe,nwe,BarnKe00,rush_att,1,,,,,
player,201811040nwe,nwe,BarnKe00,rush_yds,4,,,,,
player,201811040nwe,nwe,BarnKe00,rush_first_down,,,,,,
player,201811040nwe,nwe,BarnKe00,rush_yds_before_contact,2,,,,,
player,201811040nwe,nwe,BarnKe00,rush_yds_bc_per_rush,2.0,,,,,
player,201811040nwe,nwe,BarnKe00,rush_yac,2,,,,,
player,201811040nwe,nwe,BarnKe00,rush_yac_per_rush,2.0,,,,,
player,201811040nwe,nwe,BarnKe00,rush_broken_tackles,0,,,,,
