game,2018,16,20181223,201812230nor,pit,"Pittsburgh Steelers",28,nor,"New Orleans Saints",31
player,201812230nor,nor,WatsBe00,rec_drops,1,,,,,
player,201812230nor,nor,WatsBe00,rec_drop_pct,50.0,,,,,
player,201812230nor,nor,PeatAn00,pos,T,,,,,
player,201812230nor,nor,PeatAn00,offense,66,,,,,
player,201812230nor,nor,PeatAn00,off_pct,100%,,,,,
player,201812230nor,nor,PeatAn00,defense,0,,,,,
player,201812230nor,nor,PeatAn00,def_pct,0%,,,,,
player,201812230nor,nor,PeatAn00,special_teams,6,,,,,
player,201812230nor,nor,PeatAn00,st_pct,21%,,,,,
player,201812230nor,nor,WarfLa00,pos,G,,,,,
player,201812230nor,nor,WarfLa00,offense,66,,,,,
player,201812230nor,nor,WarfLa00,off_pct,100%,,,,,
player,201812230nor,nor,WarfLa00,defense,0,,,,,
player,201812230nor,nor,WarfLa00,def_pct,0%,,,,,
player,201812230nor,nor,WarfLa00,special_teams,6,,,,,
player,201812230nor,nor,WarfLa00,st_pct,21%,,,,,
player,201812230nor,nor,UngeMa20,pos,C,,,,,
player,201812230nor,nor,UngeMa20,offense,66,,,,,
player,201812230nor,nor,UngeMa20,off_pct,100%,,,,,
player,201812230nor,nor,UngeMa20,defense,0,,,,,
player,201812230nor,nor,UngeMa20,def_pct,0%,,,,,
player,201812230nor,nor,UngeMa20,special_teams,6,,,,,
player,201812230nor,nor,UngeMa20,st_pct,21%,,,,,
player,201812230nor,nor,BreeDr00,pos,QB,,,,,
player,201812230nor,nor,BreeDr00,offense,66,,,,,
player,201812230nor,nor,BreeDr00,off_pct,100%,,,,,
player,201812230nor,nor,BreeDr00,defense,0,,,,,
player,201812230nor,nor,BreeDr00,def_pct,0%,,,,,
player,201812230nor,nor,BreeDr00,special_teams,0,,,,,
player,201812230nor,nor,BreeDr00,st_pct,0%,,,,,
player,201812230nor,nor,RamcRy00,pos,T,,,,,
player,201812230nor,nor,RamcRy00,offense,64,,,,,
player,201812230nor,nor,RamcRy00,off_pct,97%,,,,,
player,201812230nor,nor,RamcRy00,defense,0,,,,,
player,201812230nor,nor,RamcRy00,def_pct,0%,,,,,
player,201812230nor,nor,RamcRy00,special_teams,0,,,,,
player,201812230nor,nor,RamcRy00,st_pct,0%,,,,,
player,201812230nor,nor,ThomMi05,pos,WR,,,,,
player,201812230nor,nor,ThomMi05,offense,61,,,,,
player,201812230nor,nor,ThomMi05,off_pct,92%,,,,,
player,201812230nor,nor,ThomMi05,defense,0,,,,,
player,201812230nor,nor,ThomMi05,def_pct,0%,,,,,
player,201812230nor,nor,ThomMi05,special_teams,0,,,,,
player,201812230nor,nor,ThomMi05,st_pct,0%,,,,,
player,201812230nor,nor,HillJo02,pos,TE,,,,,
player,201812230nor,nor,HillJo02,offense,46,,,,,
player,201812230nor,nor,HillJo02,off_pct,70%,,,,,
player,201812230nor,nor,HillJo02,defense,0,,,,,
player,201812230nor,nor,HillJo02,def_pct,0%,,,,,
player,201812230nor,nor,HillJo02,special_teams,5,,,,,
player,201812230nor,nor,HillJo02,st_pct,17%,,,,,
player,201812230nor,nor,KamaAl00,pos,RB,,,,,
player,201812230nor,nor,KamaAl00,offense,40,,,,,
player,201812230nor,nor,KamaAl00,off_pct,61%,,,,,
player,201812230nor,nor,KamaAl00,defense,0,,,,,
player,201812230nor,nor,KamaAl00,def_pct,0%,,,,,
player,201812230nor,nor,KamaAl00,special_teams,6,,,,,
player,201812230nor,nor,KamaAl00,st_pct,21%,,,,,
player,201812230nor,nor,KirkKe00,pos,WR,,,,,
player,201812230nor,nor,KirkKe00,offense,38,,,,,
player,201812230nor,nor,KirkKe00,off_pct,58%,,,,,
player,201812230nor,nor,KirkKe00,defense,0,,,,,
player,201812230nor,nor,KirkKe00,def_pct,0%,,,,,
player,201812230nor,nor,KirkKe00,special_teams,0,,,,,
player,201812230nor,nor,KirkKe00,st_pct,0%,,,,,
player,201812230nor,nor,ArmsTe00,pos,T,,,,,
player,201812230nor,nor,ArmsTe00,offense,38,,,,,
player,201812230nor,nor,ArmsTe00,off_pct,58%,,,,,
player,201812230nor,nor,ArmsTe00,defense,0,,,,,
player,201812230nor,nor,ArmsTe00,def_pct,0%,,,,,
player,201812230nor,nor,ArmsTe00,special_teams,0,,,,,
player,201812230nor,nor,ArmsTe00,st_pct,0%,,,,,
player,201812230nor,nor,ClapWi00,pos,C,,,,,
player,201812230nor,nor,ClapWi00,offense,37,,,,,
player,201812230nor,nor,ClapWi00,off_pct,56%,,,,,
player,201812230nor,nor,ClapWi00,defense,0,,,,,
player,201812230nor,nor,ClapWi00,def_pct,0%,,,,,
player,201812230nor,nor,ClapWi00,special_teams,6,,,,,
player,201812230nor,nor,ClapWi00,st_pct,21%,,,,,
player,201812230nor,nor,IngrMa01,pos,RB,,,,,
player,201812230nor,nor,IngrMa01,offense,32,,,,,
player,201812230nor,nor,IngrMa01,off_pct,48%,,,,,
player,201812230nor,nor,IngrMa01,defense,0,,,,,
player,201812230nor,nor,IngrMa01,def_pct,0%,,,,,
player,201812230nor,nor,IngrMa01,special_teams,0,,,,,
player,201812230nor,nor,IngrMa01,st_pct,0%,,,,,
player,201812230nor,nor,GinnTe00,pos,WR,,,,,
player,201812230nor,nor,GinnTe00,offense,27,,,,,
player,201812230nor,nor,GinnTe00,off_pct,41%,,,,,
player,201812230nor,nor,GinnTe00,defense,0,,,,,
player,201812230nor,nor,GinnTe00,def_pct,0%,,,,,
player,201812230nor,nor,GinnTe00,special_teams,0,,,,,
player,201812230nor,nor,GinnTe00,st_pct,0%,,,,,
player,201812230nor,nor,SmitTr03,pos,WR,,,,,
player,201812230nor,nor,SmitTr03,offense,26,,,,,
player,201812230nor,nor,SmitTr03,off_pct,39%,,,,,
player,201812230nor,nor,SmitTr03,defense,0,,,,,
player,201812230nor,nor,SmitTr03,def_pct,0%,,,,,
player,201812230nor,nor,SmitTr03,special_teams,0,,,,,
player,201812230nor,nor,SmitTr03,st_pct,0%,,,,,
player,201812230nor,nor,WatsBe00,pos,TE,,,,,
player,201812230nor,nor,WatsBe00,offense,25,,,,,
player,201812230nor,nor,WatsBe00,off_pct,38%,,,,,
player,201812230nor,nor,WatsBe00,defense,0,,,,,
player,201812230nor,nor,WatsBe00,def_pct,0%,,,,,
player,201812230nor,nor,WatsBe00,special_teams,0,,,,,
player,201812230nor,nor,WatsBe00,st_pct,0%,,,,,
player,201812230nor,nor,LineZa01,pos,FB,,,,,
player,201812230nor,nor,LineZa01,offense,12,,,,,
player,201812230nor,nor,LineZa01,off_pct,18%,,,,,
player,201812230nor,nor,LineZa01,defense,0,,,,,
player,201812230nor,nor,LineZa01,def_pct,0%,,,,,
player,201812230nor,nor,LineZa01,special_teams,16,,,,,
player,201812230nor,nor,LineZa01,st_pct,55%,,,,,
player,201812230nor,nor,HillTa00,pos,QB,,,,,
player,201812230nor,nor,HillTa00,offense,10,,,,,
player,201812230nor,nor,HillTa00,off_pct,15%,,,,,
player,201812230nor,nor,HillTa00,defense,0,,,,,
player,201812230nor,nor,HillTa00,def_pct,0%,,,,,
player,201812230nor,nor,HillTa00,special_teams,23,,,,,
player,201812230nor,nor,HillTa00,st_pct,79%,,,,,
player,201812230nor,nor,LewiTo00,pos,WR,,,,,
player,201812230nor,nor,LewiTo00,offense,4,,,,,
player,201812230nor,nor,LewiTo00,off_pct,6%,,,,,
player,201812230nor,nor,LewiTo00,defense,0,,,,,
player,201812230nor,nor,LewiTo00,def_pct,0%,,,,,
player,201812230nor,nor,LewiTo00,special_teams,3,,,,,
player,201812230nor,nor,LewiTo00,st_pct,10%,,,,,
player,201812230nor,nor,WillMa06,pos,FS,,,,,
player,201812230nor,nor,WillMa06,offense,1,,,,,
player,201812230nor,nor,WillMa06,off_pct,2%,,,,,
player,201812230nor,nor,WillMa06,defense,75,,,,,
player,201812230nor,nor,WillMa06,def_pct,100%,,,,,
player,201812230nor,nor,WillMa06,special_teams,10,,,,,
player,201812230nor,nor,WillMa06,st_pct,34%,,,,,
player,201812230nor,nor,TomxCa00,pos,C,,,,,
player,201812230nor,nor,TomxCa00,offense,1,,,,,
player,201812230nor,nor,TomxCa00,off_pct,2%,,,,,
player,201812230nor,nor,TomxCa00,defense,0,,,,,
player,201812230nor,nor,TomxCa00,def_pct,0%,,,,,
player,201812230nor,nor,TomxCa00,special_teams,6,,,,,
player,201812230nor,nor,TomxCa00,st_pct,21%,,,,,
player,201812230nor,nor,LattMa01,pos,CB,,,,,
player,201812230nor,nor,LattMa01,offense,0,,,,,
player,201812230nor,nor,LattMa01,off_pct,0%,,,,,
player,201812230nor,nor,LattMa01,defense,73,,,,,
player,201812230nor,nor,LattMa01,def_pct,97%,,,,,
player,201812230nor,nor,LattMa01,special_teams,4,,,,,
player,201812230nor,nor,LattMa01,st_pct,14%,,,,,
player,201812230nor,nor,ApplEl00,pos,CB,,,,,
player,201812230nor,nor,ApplEl00,offense,0,,,,,
player,201812230nor,nor,ApplEl00,off_pct,0%,,,,,
player,201812230nor,nor,ApplEl00,defense,72,,,,,
player,201812230nor,nor,ApplEl00,def_pct,96%,,,,,
player,201812230nor,nor,ApplEl00,special_teams,0,,,,,
player,201812230nor,nor,ApplEl00,st_pct,0%,,,,,
player,201812230nor,nor,JordCa00,pos,DE,,,,,
player,201812230nor,nor,JordCa00,offense,0,,,,,
player,201812230nor,nor,JordCa00,off_pct,0%,,,,,
player,201812230nor,nor,JordCa00,defense,70,,,,,
player,201812230nor,nor,JordCa00,def_pct,93%,,,,,
player,201812230nor,nor,JordCa00,special_teams,4,,,,,
player,201812230nor,nor,JordCa00,st_pct,14%,,,,,
player,201812230nor,nor,BellVo00,pos,SS,,,,,
player,201812230nor,nor,BellVo00,offense,0,,,,,
player,201812230nor,nor,BellVo00,off_pct,0%,,,,,
player,201812230nor,nor,BellVo00,defense,68,,,,,
player,201812230nor,nor,BellVo00,def_pct,91%,,,,,
player,201812230nor,nor,BellVo00,special_teams,3,,,,,
player,201812230nor,nor,BellVo00,st_pct,10%,,,,,
player,201812230nor,nor,WillP.00,pos,CB,,,,,
player,201812230nor,nor,WillP.00,offense,0,,,,,
player,201812230nor,nor,WillP.00,off_pct,0%,,,,,
player,201812230nor,nor,WillP.00,defense,68,,,,,
player,201812230nor,nor,WillP.00,def_pct,91%,,,,,
player,201812230nor,nor,WillP.00,special_teams,0,,,,,
player,201812230nor,nor,WillP.00,st_pct,0%,,,,,
player,201812230nor,nor,DaviDe00,pos,LB,,,,,
player,201812230nor,nor,DaviDe00,offense,0,,,,,
player,201812230nor,nor,DaviDe00,off_pct,0%,,,,,
player,201812230nor,nor,DaviDe00,defense,63,,,,,
player,201812230nor,nor,DaviDe00,def_pct,84%,,,,,
player,201812230nor,nor,DaviDe00,special_teams,0,,,,,
player,201812230nor,nor,DaviDe00,st_pct,0%,,,,,
player,201812230nor,nor,OnyeDa00,pos,DT,,,,,
player,201812230nor,nor,OnyeDa00,offense,0,,,,,
player,201812230nor,nor,OnyeDa00,off_pct,0%,,,,,
player,201812230nor,nor,OnyeDa00,defense,51,,,,,
player,201812230nor,nor,OnyeDa00,def_pct,68%,,,,,
player,201812230nor,nor,OnyeDa00,special_teams,8,,,,,
player,201812230nor,nor,OnyeDa00,st_pct,28%,,,,,
player,201812230nor,nor,OkafAl00,pos,DE,,,,,
player,201812230nor,nor,OkafAl00,offense,0,,,,,
player,201812230nor,nor,OkafAl00,off_pct,0%,,,,,
player,201812230nor,nor,OkafAl00,defense,49,,,,,
player,201812230nor,nor,OkafAl00,def_pct,65%,,,,,
player,201812230nor,nor,OkafAl00,special_teams,7,,,,,
player,201812230nor,nor,OkafAl00,st_pct,24%,,,,,
player,201812230nor,nor,RankSh00,pos,DT,,,,,
player,201812230nor,nor,RankSh00,offense,0,,,,,
player,201812230nor,nor,RankSh00,off_pct,0%,,,,,
player,201812230nor,nor,RankSh00,defense,48,,,,,
player,201812230nor,nor,RankSh00,def_pct,64%,,,,,
player,201812230nor,nor,RankSh00,special_teams,0,,,,,
player,201812230nor,nor,RankSh00,st_pct,0%,,,,,
player,201812230nor,nor,AnzaAl00,pos,LB,,,,,
player,201812230nor,nor,AnzaAl00,offense,0,,,,,
player,201812230nor,nor,AnzaAl00,off_pct,0%,,,,,
player,201812230nor,nor,AnzaAl00,defense,46,,,,,
player,201812230nor,nor,AnzaAl00,def_pct,61%,,,,,
player,201812230nor,nor,AnzaAl00,special_teams,10,,,,,
player,201812230nor,nor,AnzaAl00,st_pct,34%,,,,,
player,201812230nor,nor,KleiAJ00,pos,LB,,,,,
player,201812230nor,nor,KleiAJ00,offense,0,,,,,
player,201812230nor,nor,KleiAJ00,off_pct,0%,,,,,
player,201812230nor,nor,KleiAJ00,defense,36,,,,,
player,201812230nor,nor,KleiAJ00,def_pct,48%,,,,,
player,201812230nor,nor,KleiAJ00,special_teams,14,,,,,
player,201812230nor,nor,KleiAJ00,st_pct,48%,,,,,
player,201812230nor,nor,DaviTy01,pos,NT,,,,,
player,201812230nor,nor,DaviTy01,offense,0,,,,,
player,201812230nor,nor,DaviTy01,off_pct,0%,,,,,
player,201812230nor,nor,DaviTy01,defense,31,,,,,
player,201812230nor,nor,DaviTy01,def_pct,41%,,,,,
player,201812230nor,nor,DaviTy01,special_teams,9,,,,,
player,201812230nor,nor,DaviTy01,st_pct,31%,,,,,
player,201812230nor,nor,DaveMa00,pos,DE,,,,,
player,201812230nor,nor,DaveMa00,offense,0,,,,,
player,201812230nor,nor,DaveMa00,off_pct,0%,,,,,
player,201812230nor,nor,DaveMa00,defense,30,,,,,
player,201812230nor,nor,DaveMa00,def_pct,40%,,,,,
player,201812230nor,nor,DaveMa00,special_teams,10,,,,,
player,201812230nor,nor,DaveMa00,st_pct,34%,,,,,
player,201812230nor,nor,StalTa00,pos,NT,,,,,
player,201812230nor,nor,StalTa00,offense,0,,,,,
player,201812230nor,nor,StalTa00,off_pct,0%,,,,,
player,201812230nor,nor,StalTa00,defense,26,,,,,
player,201812230nor,nor,StalTa00,def_pct,35%,,,,,
player,201812230nor,nor,StalTa00,special_teams,0,,,,,
player,201812230nor,nor,StalTa00,st_pct,0%,,,,,
player,201812230nor,nor,BanjCh00,pos,FS,,,,,
player,201812230nor,nor,BanjCh00,offense,0,,,,,
player,201812230nor,nor,BanjCh00,off_pct,0%,,,,,
player,201812230nor,nor,BanjCh00,defense,12,,,,,
player,201812230nor,nor,BanjCh00,def_pct,16%,,,,,
player,201812230nor,nor,BanjCh00,special_teams,19,,,,,
player,201812230nor,nor,BanjCh00,st_pct,66%,,,,,
player,201812230nor,nor,ColeKu99,pos,SS,,,,,
player,201812230nor,nor,ColeKu99,offense,0,,,,,
player,201812230nor,nor,ColeKu99,off_pct,0%,,,,,
player,201812230nor,nor,ColeKu99,defense,5,,,,,
player,201812230nor,nor,ColeKu99,def_pct,7%,,,,,
player,201812230nor,nor,ColeKu99,special_teams,6,,,,,
player,201812230nor,nor,ColeKu99,st_pct,21%,,,,,
player,201812230nor,nor,RobeCr00,pos,LB,,,,,
player,201812230nor,nor,RobeCr00,offense,0,,,,,
player,201812230nor,nor,RobeCr00,off_pct,0%,,,,,
player,201812230nor,nor,RobeCr00,defense,2,,,,,
player,201812230nor,nor,RobeCr00,def_pct,3%,,,,,
player,201812230nor,nor,RobeCr00,special_teams,23,,,,,
player,201812230nor,nor,RobeCr00,st_pct,79%,,,,,
player,201812230nor,nor,RobiJo01,pos,FS,,,,,
player,201812230nor,nor,RobiJo01,offense,0,,,,,
player,201812230nor,nor,RobiJo01,off_pct,0%,,,,,
player,201812230nor,nor,RobiJo01,defense,0,,,,,
player,201812230nor,nor,RobiJo01,def_pct,0%,,,,,
player,201812230nor,nor,RobiJo01,special_teams,23,,,,,
player,201812230nor,nor,RobiJo01,st_pct,79%,,,,,
player,201812230nor,nor,BiegVi00,pos,LB,,,,,
player,201812230nor,nor,BiegVi00,offense,0,,,,,
player,201812230nor,nor,BiegVi00,off_pct,0%,,,,,
player,201812230nor,nor,BiegVi00,defense,0,,,,,
player,201812230nor,nor,BiegVi00,def_pct,0%,,,,,
player,201812230nor,nor,BiegVi00,special_teams,19,,,,,
player,201812230nor,nor,BiegVi00,st_pct,66%,,,,,
player,201812230nor,nor,HardJu01,pos,CB,,,,,
player,201812230nor,nor,HardJu01,offense,0,,,,,
player,201812230nor,nor,HardJu01,off_pct,0%,,,,,
player,201812230nor,nor,HardJu01,defense,0,,,,,
player,201812230nor,nor,HardJu01,def_pct,0%,,,,,
player,201812230nor,nor,HardJu01,special_teams,19,,,,,
player,201812230nor,nor,HardJu01,st_pct,66%,,,,,
player,201812230nor,nor,WashDw00,pos,RB,,,,,
player,201812230nor,nor,WashDw00,offense,0,,,,,
player,201812230nor,nor,WashDw00,off_pct,0%,,,,,
player,201812230nor,nor,WashDw00,defense,0,,,,,
player,201812230nor,nor,WashDw00,def_pct,0%,,,,,
player,201812230nor,nor,WashDw00,special_teams,15,,,,,
player,201812230nor,nor,WashDw00,st_pct,52%,,,,,
player,201812230nor,nor,LutzWi00,pos,K,,,,,
player,201812230nor,nor,LutzWi00,offense,0,,,,,
player,201812230nor,nor,LutzWi00,off_pct,0%,,,,,
player,201812230nor,nor,LutzWi00,defense,0,,,,,
player,201812230nor,nor,LutzWi00,def_pct,0%,,,,,
player,201812230nor,nor,LutzWi00,special_teams,12,,,,,
player,201812230nor,nor,LutzWi00,st_pct,41%,,,,,
player,201812230nor,nor,MorsTh00,pos,P,,,,,
player,201812230nor,nor,MorsTh00,offense,0,,,,,
player,201812230nor,nor,MorsTh00,off_pct,0%,,,,,
player,201812230nor,nor,MorsTh00,defense,0,,,,,
player,201812230nor,nor,MorsTh00,def_pct,0%,,,,,
player,201812230nor,nor,MorsTh00,special_teams,10,,,,,
player,201812230nor,nor,MorsTh00,st_pct,34%,,,,,
player,201812230nor,nor,WoodZa00,pos,LS,,,,,
player,201812230nor,nor,WoodZa00,offense,0,,,,,
player,201812230nor,nor,WoodZa00,off_pct,0%,,,,,
player,201812230nor,nor,WoodZa00,defense,0,,,,,
player,201812230nor,nor,WoodZa00,def_pct,0%,,,,,
player,201812230nor,nor,WoodZa00,special_teams,10,,,,,
player,201812230nor,nor,WoodZa00,st_pct,34%,,,,,
player,201812230nor,pit,FeilMa00,pos,G,,,,,
player,201812230nor,pit,FeilMa00,offense,75,,,,,
player,201812230nor,pit,FeilMa00,off_pct,100%,,,,,
player,201812230nor,pit,FeilMa00,defense,0,,,,,
player,201812230nor,pit,FeilMa00,def_pct,0%,,,,,
player,201812230nor,pit,FeilMa00,special_teams,4,,,,,
player,201812230nor,pit,FeilMa00,st_pct,14%,,,,,
player,201812230nor,pit,FostRa21,pos,G,,,,,
player,201812230nor,pit,FostRa21,offense,75,,,,,
player,201812230nor,pit,FostRa21,off_pct,100%,,,,,
player,201812230nor,pit,FostRa21,defense,0,,,,,
player,201812230nor,pit,FostRa21,def_pct,0%,,,,,
player,201812230nor,pit,FostRa21,special_teams,4,,,,,
player,201812230nor,pit,FostRa21,st_pct,14%,,,,,
player,201812230nor,pit,DeCaDa00,pos,G,,,,,
player,201812230nor,pit,DeCaDa00,offense,75,,,,,
player,201812230nor,pit,DeCaDa00,off_pct,100%,,,,,
player,201812230nor,pit,DeCaDa00,defense,0,,,,,
player,201812230nor,pit,DeCaDa00,def_pct,0%,,,,,
player,201812230nor,pit,DeCaDa00,special_teams,4,,,,,
player,201812230nor,pit,DeCaDa00,st_pct,14%,,,,,
player,201812230nor,pit,VillAl00,pos,T,,,,,
player,201812230nor,pit,VillAl00,offense,75,,,,,
player,201812230nor,pit,VillAl00,off_pct,100%,,,,,
player,201812230nor,pit,VillAl00,defense,0,,,,,
player,201812230nor,pit,VillAl00,def_pct,0%,,,,,
player,201812230nor,pit,VillAl00,special_teams,4,,,,,
player,201812230nor,pit,VillAl00,st_pct,14%,,,,,
player,201812230nor,pit,RoetBe00,pos,QB,,,,,
player,201812230nor,pit,RoetBe00,offense,75,,,,,
player,201812230nor,pit,RoetBe00,off_pct,100%,,,,,
player,201812230nor,pit,RoetBe00,defense,0,,,,,
player,201812230nor,pit,RoetBe00,def_pct,0%,,,,,
player,201812230nor,pit,RoetBe00,special_teams,0,,,,,
player,201812230nor,pit,RoetBe00,st_pct,0%,,,,,
player,201812230nor,pit,PounMa20,pos,C,,,,,
player,201812230nor,pit,PounMa20,offense,75,,,,,
player,201812230nor,pit,PounMa20,off_pct,100%,,,,,
player,201812230nor,pit,PounMa20,defense,0,,,,,
player,201812230nor,pit,PounMa20,def_pct,0%,,,,,
player,201812230nor,pit,PounMa20,special_teams,0,,,,,
player,201812230nor,pit,PounMa20,st_pct,0%,,,,,
player,201812230nor,pit,BrowAn04,pos,WR,,,,,
player,201812230nor,pit,BrowAn04,offense,72,,,,,
player,201812230nor,pit,BrowAn04,off_pct,96%,,,,,
player,201812230nor,pit,BrowAn04,defense,0,,,,,
player,201812230nor,pit,BrowAn04,def_pct,0%,,,,,
player,201812230nor,pit,BrowAn04,special_teams,0,,,,,
player,201812230nor,pit,BrowAn04,st_pct,0%,,,,,
player,201812230nor,pit,SmitJu00,pos,WR,,,,,
player,201812230nor,pit,SmitJu00,offense,69,,,,,
player,201812230nor,pit,SmitJu00,off_pct,92%,,,,,
player,201812230nor,pit,SmitJu00,defense,0,,,,,
player,201812230nor,pit,SmitJu00,def_pct,0%,,,,,
player,201812230nor,pit,SmitJu00,special_teams,0,,,,,
player,201812230nor,pit,SmitJu00,st_pct,0%,,,,,
player,201812230nor,pit,SamuJa00,pos,RB,,,,,
player,201812230nor,pit,SamuJa00,offense,53,,,,,
player,201812230nor,pit,SamuJa00,off_pct,71%,,,,,
player,201812230nor,pit,SamuJa00,defense,0,,,,,
player,201812230nor,pit,SamuJa00,def_pct,0%,,,,,
player,201812230nor,pit,SamuJa00,special_teams,6,,,,,
player,201812230nor,pit,SamuJa00,st_pct,21%,,,,,
player,201812230nor,pit,RogeEl00,pos,WR,,,,,
player,201812230nor,pit,RogeEl00,offense,38,,,,,
player,201812230nor,pit,RogeEl00,off_pct,51%,,,,,
player,201812230nor,pit,RogeEl00,defense,0,,,,,
player,201812230nor,pit,RogeEl00,def_pct,0%,,,,,
player,201812230nor,pit,RogeEl00,special_teams,0,,,,,
player,201812230nor,pit,RogeEl00,st_pct,0%,,,,,
player,201812230nor,pit,SwitRy00,pos,WR,,,,,
player,201812230nor,pit,SwitRy00,offense,35,,,,,
player,201812230nor,pit,SwitRy00,off_pct,47%,,,,,
player,201812230nor,pit,SwitRy00,defense,0,,,,,
player,201812230nor,pit,SwitRy00,def_pct,0%,,,,,
player,201812230nor,pit,SwitRy00,special_teams,10,,,,,
player,201812230nor,pit,SwitRy00,st_pct,34%,,,,,
player,201812230nor,pit,McDoVa00,pos,TE,,,,,
player,201812230nor,pit,McDoVa00,offense,34,,,,,
player,201812230nor,pit,McDoVa00,off_pct,45%,,,,,
player,201812230nor,pit,McDoVa00,defense,0,,,,,
player,201812230nor,pit,McDoVa00,def_pct,0%,,,,,
player,201812230nor,pit,McDoVa00,special_teams,10,,,,,
player,201812230nor,pit,McDoVa00,st_pct,34%,,,,,
player,201812230nor,pit,WashJa00,pos,WR,,,,,
player,201812230nor,pit,WashJa00,offense,27,,,,,
player,201812230nor,pit,WashJa00,off_pct,36%,,,,,
player,201812230nor,pit,WashJa00,defense,0,,,,,
player,201812230nor,pit,WashJa00,def_pct,0%,,,,,
player,201812230nor,pit,WashJa00,special_teams,0,,,,,
player,201812230nor,pit,WashJa00,st_pct,0%,,,,,
player,201812230nor,pit,JameJe00,pos,TE,,,,,
player,201812230nor,pit,JameJe00,offense,17,,,,,
player,201812230nor,pit,JameJe00,off_pct,23%,,,,,
player,201812230nor,pit,JameJe00,defense,0,,,,,
player,201812230nor,pit,JameJe00,def_pct,0%,,,,,
player,201812230nor,pit,JameJe00,special_teams,4,,,,,
player,201812230nor,pit,JameJe00,st_pct,14%,,,,,
player,201812230nor,pit,GrimXa00,pos,TE,,,,,
player,201812230nor,pit,GrimXa00,offense,15,,,,,
player,201812230nor,pit,GrimXa00,off_pct,20%,,,,,
player,201812230nor,pit,GrimXa00,defense,0,,,,,
player,201812230nor,pit,GrimXa00,def_pct,0%,,,,,
player,201812230nor,pit,GrimXa00,special_teams,6,,,,,
player,201812230nor,pit,GrimXa00,st_pct,21%,,,,,
player,201812230nor,pit,NixxRo01,pos,FB,,,,,
player,201812230nor,pit,NixxRo01,offense,5,,,,,
player,201812230nor,pit,NixxRo01,off_pct,7%,,,,,
player,201812230nor,pit,NixxRo01,defense,0,,,,,
player,201812230nor,pit,NixxRo01,def_pct,0%,,,,,
player,201812230nor,pit,NixxRo01,special_teams,19,,,,,
player,201812230nor,pit,NixxRo01,st_pct,66%,,,,,
player,201812230nor,pit,RidlSt00,pos,RB,,,,,
player,201812230nor,pit,RidlSt00,offense,5,,,,,
player,201812230nor,pit,RidlSt00,off_pct,7%,,,,,
player,201812230nor,pit,RidlSt00,defense,0,,,,,
player,201812230nor,pit,RidlSt00,def_pct,0%,,,,,
player,201812230nor,pit,RidlSt00,special_teams,0,,,,,
player,201812230nor,pit,RidlSt00,st_pct,0%,,,,,
player,201812230nor,pit,OkorCh00,pos,T,,,,,
player,201812230nor,pit,OkorCh00,offense,4,,,,,
player,201812230nor,pit,OkorCh00,off_pct,5%,,,,,
player,201812230nor,pit,OkorCh00,defense,0,,,,,
player,201812230nor,pit,OkorCh00,def_pct,0%,,,,,
player,201812230nor,pit,OkorCh00,special_teams,0,,,,,
player,201812230nor,pit,OkorCh00,st_pct,0%,,,,,
player,201812230nor,pit,HeywDa00,pos,WR,,,,,
player,201812230nor,pit,HeywDa00,offense,1,,,,,
player,201812230nor,pit,HeywDa00,off_pct,1%,,,,,
player,201812230nor,pit,HeywDa00,defense,0,,,,,
player,201812230nor,pit,HeywDa00,def_pct,0%,,,,,
player,201812230nor,pit,HeywDa00,special_teams,13,,,,,
player,201812230nor,pit,HeywDa00,st_pct,45%,,,,,
player,201812230nor,pit,EdmuTe00,pos,SS,,,,,
player,201812230nor,pit,EdmuTe00,offense,0,,,,,
player,201812230nor,pit,EdmuTe00,off_pct,0%,,,,,
player,201812230nor,pit,EdmuTe00,defense,66,,,,,
player,201812230nor,pit,EdmuTe00,def_pct,100%,,,,,
player,201812230nor,pit,EdmuTe00,special_teams,9,,,,,
player,201812230nor,pit,EdmuTe00,st_pct,31%,,,,,
player,201812230nor,pit,HadeJo99,pos,CB,,,,,
player,201812230nor,pit,HadeJo99,offense,0,,,,,
player,201812230nor,pit,HadeJo99,off_pct,0%,,,,,
player,201812230nor,pit,HadeJo99,defense,66,,,,,
player,201812230nor,pit,HadeJo99,def_pct,100%,,,,,
player,201812230nor,pit,HadeJo99,special_teams,6,,,,,
player,201812230nor,pit,HadeJo99,st_pct,21%,,,,,
player,201812230nor,pit,DaviSe00,pos,FS,,,,,
player,201812230nor,pit,DaviSe00,offense,0,,,,,
player,201812230nor,pit,DaviSe00,off_pct,0%,,,,,
player,201812230nor,pit,DaviSe00,defense,65,,,,,
player,201812230nor,pit,DaviSe00,def_pct,98%,,,,,
player,201812230nor,pit,DaviSe00,special_teams,9,,,,,
player,201812230nor,pit,DaviSe00,st_pct,31%,,,,,
player,201812230nor,pit,SensCo00,pos,CB,,,,,
player,201812230nor,pit,SensCo00,offense,0,,,,,
player,201812230nor,pit,SensCo00,off_pct,0%,,,,,
player,201812230nor,pit,SensCo00,defense,64,,,,,
player,201812230nor,pit,SensCo00,def_pct,97%,,,,,
player,201812230nor,pit,SensCo00,special_teams,7,,,,,
player,201812230nor,pit,SensCo00,st_pct,24%,,,,,
player,201812230nor,pit,WattT.00,pos,LB,,,,,
