game,2018,7,20181021,201810210tam,cle,"Cleveland Browns",23,tam,"Tampa Bay Buccaneers",26
player,201810210tam,tam,BarbPe01,rec_air_yds,0,,,,,
player,201810210tam,tam,BarbPe01,rec_air_yds_per_rec,,,,,,
player,201810210tam,tam,BarbPe01,rec_yac,0,,,,,
player,201810210tam,tam,BarbPe01,rec_yac_per_rec,,,,,,
player,201810210tam,tam,BarbPe01,rec_broken_tackles,0,,,,,
player,201810210tam,tam,BarbPe01,rec_broken_tackles_per_rec,,,,,,
player,201810210tam,tam,BarbPe01,rec_drops,1,,,,,
player,201810210tam,tam,BarbPe01,rec_drop_pct,50.0,,,,,
player,201810210tam,tam,SmitDo02,pos,T,,,,,
player,201810210tam,tam,SmitDo02,offense,95,,,,,
player,201810210tam,tam,SmitDo02,off_pct,100%,,,,,
player,201810210tam,tam,SmitDo02,defense,0,,,,,
player,201810210tam,tam,SmitDo02,def_pct,0%,,,,,
player,201810210tam,tam,SmitDo02,special_teams,6,,,,,
player,201810210tam,tam,SmitDo02,st_pct,18%,,,,,
player,201810210tam,tam,DotsDe00,pos,T,,,,,
player,201810210tam,tam,DotsDe00,offense,95,,,,,
player,201810210tam,tam,DotsDe00,off_pct,100%,,,,,
player,201810210tam,tam,DotsDe00,defense,0,,,,,
player,201810210tam,tam,DotsDe00,def_pct,0%,,,,,
player,201810210tam,tam,DotsDe00,special_teams,6,,,,,
player,201810210tam,tam,DotsDe00,st_pct,18%,,,,,
player,201810210tam,tam,MarpAl00,pos,C,,,,,
player,201810210tam,tam,MarpAl00,offense,95,,,,,
player,201810210tam,tam,MarpAl00,off_pct,100%,,,,,
player,201810210tam,tam,MarpAl00,defense,0,,,,,
player,201810210tam,tam,MarpAl00,def_pct,0%,,,,,
player,201810210tam,tam,MarpAl00,special_teams,6,,,,,
player,201810210tam,tam,MarpAl00,st_pct,18%,,,,,
player,201810210tam,tam,JensRy00,pos,C,,,,,
player,201810210tam,tam,JensRy00,offense,95,,,,,
player,201810210tam,tam,JensRy00,off_pct,100%,,,,,
player,201810210tam,tam,JensRy00,defense,0,,,,,
player,201810210tam,tam,JensRy00,def_pct,0%,,,,,
player,201810210tam,tam,JensRy00,special_teams,0,,,,,
player,201810210tam,tam,JensRy00,st_pct,0%,,,,,
player,201810210tam,tam,WinsJa00,pos,QB,,,,,
player,201810210tam,tam,WinsJa00,offense,95,,,,,
player,201810210tam,tam,WinsJa00,off_pct,100%,,,,,
player,201810210tam,tam,WinsJa00,defense,0,,,,,
player,201810210tam,tam,WinsJa00,def_pct,0%,,,,,
player,201810210tam,tam,WinsJa00,special_teams,0,,,,,
player,201810210tam,tam,WinsJa00,st_pct,0%,,,,,
player,201810210tam,tam,EvanMi00,pos,WR,,,,,
player,201810210tam,tam,EvanMi00,offense,82,,,,,
player,201810210tam,tam,EvanMi00,off_pct,86%,,,,,
player,201810210tam,tam,EvanMi00,defense,0,,,,,
player,201810210tam,tam,EvanMi00,def_pct,0%,,,,,
player,201810210tam,tam,EvanMi00,special_teams,0,,,,,
player,201810210tam,tam,EvanMi00,st_pct,0%,,,,,
player,201810210tam,tam,GodwCh00,pos,WR,,,,,
player,201810210tam,tam,GodwCh00,offense,66,,,,,
player,201810210tam,tam,GodwCh00,off_pct,69%,,,,,
player,201810210tam,tam,GodwCh00,defense,0,,,,,
player,201810210tam,tam,GodwCh00,def_pct,0%,,,,,
player,201810210tam,tam,GodwCh00,special_teams,0,,,,,
player,201810210tam,tam,GodwCh00,st_pct,0%,,,,,
player,201810210tam,tam,BeneCa00,pos,T,,,,,
player,201810210tam,tam,BeneCa00,offense,64,,,,,
player,201810210tam,tam,BeneCa00,off_pct,67%,,,,,
player,201810210tam,tam,BeneCa00,defense,0,,,,,
player,201810210tam,tam,BeneCa00,def_pct,0%,,,,,
player,201810210tam,tam,BeneCa00,special_teams,6,,,,,
player,201810210tam,tam,BeneCa00,st_pct,18%,,,,,
player,201810210tam,tam,HowaO.00,pos,TE,,,,,
player,201810210tam,tam,HowaO.00,offense,63,,,,,
player,201810210tam,tam,HowaO.00,off_pct,66%,,,,,
player,201810210tam,tam,HowaO.00,defense,0,,,,,
player,201810210tam,tam,HowaO.00,def_pct,0%,,,,,
player,201810210tam,tam,HowaO.00,special_teams,0,,,,,
player,201810210tam,tam,HowaO.00,st_pct,0%,,,,,
player,201810210tam,tam,HumpAd00,pos,WR,,,,,
player,201810210tam,tam,HumpAd00,offense,57,,,,,
player,201810210tam,tam,HumpAd00,off_pct,60%,,,,,
player,201810210tam,tam,HumpAd00,defense,0,,,,,
player,201810210tam,tam,HumpAd00,def_pct,0%,,,,,
player,201810210tam,tam,HumpAd00,special_teams,9,,,,,
player,201810210tam,tam,HumpAd00,st_pct,27%,,,,,
player,201810210tam,tam,JackDe00,pos,WR,,,,,
player,201810210tam,tam,JackDe00,offense,43,,,,,
player,201810210tam,tam,JackDe00,off_pct,45%,,,,,
player,201810210tam,tam,JackDe00,defense,0,,,,,
player,201810210tam,tam,JackDe00,def_pct,0%,,,,,
player,201810210tam,tam,JackDe00,special_teams,0,,,,,
player,201810210tam,tam,JackDe00,st_pct,0%,,,,,
player,201810210tam,tam,BratCa00,pos,TE,,,,,
player,201810210tam,tam,BratCa00,offense,39,,,,,
player,201810210tam,tam,BratCa00,off_pct,41%,,,,,
player,201810210tam,tam,BratCa00,defense,0,,,,,
player,201810210tam,tam,BratCa00,def_pct,0%,,,,,
player,201810210tam,tam,BratCa00,special_teams,8,,,,,
player,201810210tam,tam,BratCa00,st_pct,24%,,,,,
player,201810210tam,tam,BarbPe01,pos,RB,,,,,
player,201810210tam,tam,BarbPe01,offense,35,,,,,
player,201810210tam,tam,BarbPe01,off_pct,37%,,,,,
player,201810210tam,tam,BarbPe01,defense,0,,,,,
player,201810210tam,tam,BarbPe01,def_pct,0%,,,,,
player,201810210tam,tam,BarbPe01,special_teams,0,,,,,
player,201810210tam,tam,BarbPe01,st_pct,0%,,,,,
player,201810210tam,tam,DietEv00,pos,G,,,,,
player,201810210tam,tam,DietEv00,offense,31,,,,,
player,201810210tam,tam,DietEv00,off_pct,33%,,,,,
player,201810210tam,tam,DietEv00,defense,0,,,,,
player,201810210tam,tam,DietEv00,def_pct,0%,,,,,
player,201810210tam,tam,DietEv00,special_teams,6,,,,,
player,201810210tam,tam,DietEv00,st_pct,18%,,,,,
player,201810210tam,tam,RodgJa00,pos,RB,,,,,
player,201810210tam,tam,RodgJa00,offense,30,,,,,
player,201810210tam,tam,RodgJa00,off_pct,32%,,,,,
player,201810210tam,tam,RodgJa00,defense,0,,,,,
player,201810210tam,tam,RodgJa00,def_pct,0%,,,,,
player,201810210tam,tam,RodgJa00,special_teams,10,,,,,
player,201810210tam,tam,RodgJa00,st_pct,30%,,,,,
player,201810210tam,tam,JoneRo01,pos,RB,,,,,
player,201810210tam,tam,JoneRo01,offense,29,,,,,
player,201810210tam,tam,JoneRo01,off_pct,31%,,,,,
player,201810210tam,tam,JoneRo01,defense,0,,,,,
player,201810210tam,tam,JoneRo01,def_pct,0%,,,,,
player,201810210tam,tam,JoneRo01,special_teams,4,,,,,
player,201810210tam,tam,JoneRo01,st_pct,12%,,,,,
player,201810210tam,tam,AuclAn00,pos,TE,,,,,
player,201810210tam,tam,AuclAn00,offense,22,,,,,
player,201810210tam,tam,AuclAn00,off_pct,23%,,,,,
player,201810210tam,tam,AuclAn00,defense,0,,,,,
player,201810210tam,tam,AuclAn00,def_pct,0%,,,,,
player,201810210tam,tam,AuclAn00,special_teams,16,,,,,
player,201810210tam,tam,AuclAn00,st_pct,48%,,,,,
player,201810210tam,tam,CrosAl00,pos,TE,,,,,
player,201810210tam,tam,CrosAl00,offense,7,,,,,
player,201810210tam,tam,CrosAl00,off_pct,7%,,,,,
player,201810210tam,tam,CrosAl00,defense,0,,,,,
player,201810210tam,tam,CrosAl00,def_pct,0%,,,,,
player,201810210tam,tam,CrosAl00,special_teams,24,,,,,
player,201810210tam,tam,CrosAl00,st_pct,73%,,,,,
player,201810210tam,tam,WatsJu01,pos,WR,,,,,
player,201810210tam,tam,WatsJu01,offense,2,,,,,
player,201810210tam,tam,WatsJu01,off_pct,2%,,,,,
player,201810210tam,tam,WatsJu01,defense,0,,,,,
player,201810210tam,tam,WatsJu01,def_pct,0%,,,,,
player,201810210tam,tam,WatsJu01,special_teams,24,,,,,
player,201810210tam,tam,WatsJu01,st_pct,73%,,,,,
player,201810210tam,tam,DaviLa00,pos,LB,,,,,
player,201810210tam,tam,DaviLa00,offense,0,,,,,
player,201810210tam,tam,DaviLa00,off_pct,0%,,,,,
player,201810210tam,tam,DaviLa00,defense,68,,,,,
player,201810210tam,tam,DaviLa00,def_pct,100%,,,,,
player,201810210tam,tam,DaviLa00,special_teams,3,,,,,
player,201810210tam,tam,DaviLa00,st_pct,9%,,,,,
player,201810210tam,tam,EvanJu00,pos,SS,,,,,
player,201810210tam,tam,EvanJu00,offense,0,,,,,
player,201810210tam,tam,EvanJu00,off_pct,0%,,,,,
player,201810210tam,tam,EvanJu00,defense,68,,,,,
player,201810210tam,tam,EvanJu00,def_pct,100%,,,,,
player,201810210tam,tam,EvanJu00,special_teams,3,,,,,
player,201810210tam,tam,EvanJu00,st_pct,9%,,,,,
player,201810210tam,tam,GrimBr20,pos,CB,,,,,
player,201810210tam,tam,GrimBr20,offense,0,,,,,
player,201810210tam,tam,GrimBr20,off_pct,0%,,,,,
player,201810210tam,tam,GrimBr20,defense,67,,,,,
player,201810210tam,tam,GrimBr20,def_pct,99%,,,,,
player,201810210tam,tam,GrimBr20,special_teams,0,,,,,
player,201810210tam,tam,GrimBr20,st_pct,0%,,,,,
player,201810210tam,tam,PierJa99,pos,DE,,,,,
player,201810210tam,tam,PierJa99,offense,0,,,,,
player,201810210tam,tam,PierJa99,off_pct,0%,,,,,
player,201810210tam,tam,PierJa99,defense,66,,,,,
player,201810210tam,tam,PierJa99,def_pct,97%,,,,,
player,201810210tam,tam,PierJa99,special_teams,0,,,,,
player,201810210tam,tam,PierJa99,st_pct,0%,,,,,
player,201810210tam,tam,DaviCa02,pos,CB,,,,,
player,201810210tam,tam,DaviCa02,offense,0,,,,,
player,201810210tam,tam,DaviCa02,off_pct,0%,,,,,
player,201810210tam,tam,DaviCa02,defense,65,,,,,
player,201810210tam,tam,DaviCa02,def_pct,96%,,,,,
player,201810210tam,tam,DaviCa02,special_teams,3,,,,,
player,201810210tam,tam,DaviCa02,st_pct,9%,,,,,
player,201810210tam,tam,NassCa00,pos,DE,,,,,
player,201810210tam,tam,NassCa00,offense,0,,,,,
player,201810210tam,tam,NassCa00,off_pct,0%,,,,,
player,201810210tam,tam,NassCa00,defense,63,,,,,
player,201810210tam,tam,NassCa00,def_pct,93%,,,,,
player,201810210tam,tam,NassCa00,special_teams,3,,,,,
player,201810210tam,tam,NassCa00,st_pct,9%,,,,,
player,201810210tam,tam,StewM.00,pos,CB,,,,,
player,201810210tam,tam,StewM.00,offense,0,,,,,
player,201810210tam,tam,StewM.00,off_pct,0%,,,,,
player,201810210tam,tam,StewM.00,defense,53,,,,,
player,201810210tam,tam,StewM.00,def_pct,78%,,,,,
player,201810210tam,tam,StewM.00,special_teams,16,,,,,
player,201810210tam,tam,StewM.00,st_pct,48%,,,,,
player,201810210tam,tam,JohnIs00,pos,FS,,,,,
player,201810210tam,tam,JohnIs00,offense,0,,,,,
player,201810210tam,tam,JohnIs00,off_pct,0%,,,,,
player,201810210tam,tam,JohnIs00,defense,44,,,,,
player,201810210tam,tam,JohnIs00,def_pct,65%,,,,,
player,201810210tam,tam,JohnIs00,special_teams,9,,,,,
player,201810210tam,tam,JohnIs00,st_pct,27%,,,,,
player,201810210tam,tam,GlanAd00,pos,LB,,,,,
player,201810210tam,tam,GlanAd00,offense,0,,,,,
player,201810210tam,tam,GlanAd00,off_pct,0%,,,,,
player,201810210tam,tam,GlanAd00,defense,42,,,,,
player,201810210tam,tam,GlanAd00,def_pct,62%,,,,,
player,201810210tam,tam,GlanAd00,special_teams,25,,,,,
player,201810210tam,tam,GlanAd00,st_pct,76%,,,,,
player,201810210tam,tam,AlleBe00,pos,DT,,,,,
player,201810210tam,tam,AlleBe00,offense,0,,,,,
player,201810210tam,tam,AlleBe00,off_pct,0%,,,,,
player,201810210tam,tam,AlleBe00,defense,41,,,,,
player,201810210tam,tam,AlleBe00,def_pct,60%,,,,,
player,201810210tam,tam,AlleBe00,special_teams,0,,,,,
player,201810210tam,tam,AlleBe00,st_pct,0%,,,,,
player,201810210tam,tam,VeaxVi00,pos,DT,,,,,
player,201810210tam,tam,VeaxVi00,offense,0,,,,,
player,201810210tam,tam,VeaxVi00,off_pct,0%,,,,,
player,201810210tam,tam,VeaxVi00,defense,38,,,,,
player,201810210tam,tam,VeaxVi00,def_pct,56%,,,,,
player,201810210tam,tam,VeaxVi00,special_teams,3,,,,,
player,201810210tam,tam,VeaxVi00,st_pct,9%,,,,,
player,201810210tam,tam,GholWi00,pos,DE,,,,,
player,201810210tam,tam,GholWi00,offense,0,,,,,
player,201810210tam,tam,GholWi00,off_pct,0%,,,,,
player,201810210tam,tam,GholWi00,defense,33,,,,,
player,201810210tam,tam,GholWi00,def_pct,49%,,,,,
player,201810210tam,tam,GholWi00,special_teams,3,,,,,
player,201810210tam,tam,GholWi00,st_pct,9%,,,,,
player,201810210tam,tam,AlexKw00,pos,LB,,,,,
player,201810210tam,tam,AlexKw00,offense,0,,,,,
player,201810210tam,tam,AlexKw00,off_pct,0%,,,,,
player,201810210tam,tam,AlexKw00,defense,31,,,,,
player,201810210tam,tam,AlexKw00,def_pct,46%,,,,,
player,201810210tam,tam,AlexKw00,special_teams,0,,,,,
player,201810210tam,tam,AlexKw00,st_pct,0%,,,,,
player,201810210tam,tam,WhitJo03,pos,SS,,,,,
player,201810210tam,tam,WhitJo03,offense,0,,,,,
player,201810210tam,tam,WhitJo03,off_pct,0%,,,,,
player,201810210tam,tam,WhitJo03,defense,23,,,,,
player,201810210tam,tam,WhitJo03,def_pct,34%,,,,,
player,201810210tam,tam,WhitJo03,special_teams,0,,,,,
player,201810210tam,tam,WhitJo03,st_pct,0%,,,,,
player,201810210tam,tam,NuneRa00,pos,DT,,,,,
player,201810210tam,tam,NuneRa00,offense,0,,,,,
player,201810210tam,tam,NuneRa00,off_pct,0%,,,,,
player,201810210tam,tam,NuneRa00,defense,22,,,,,
player,201810210tam,tam,NuneRa00,def_pct,32%,,,,,
player,201810210tam,tam,NuneRa00,special_teams,0,,,,,
player,201810210tam,tam,NuneRa00,st_pct,0%,,,,,
player,201810210tam,tam,SpenNo00,pos,DE,,,,,
player,201810210tam,tam,SpenNo00,offense,0,,,,,
player,201810210tam,tam,SpenNo00,off_pct,0%,,,,,
player,201810210tam,tam,SpenNo00,defense,9,,,,,
player,201810210tam,tam,SpenNo00,def_pct,13%,,,,,
player,201810210tam,tam,SpenNo00,special_teams,3,,,,,
player,201810210tam,tam,SpenNo00,st_pct,9%,,,,,
player,201810210tam,tam,BondDe00,pos,LB,,,,,
player,201810210tam,tam,BondDe00,offense,0,,,,,
player,201810210tam,tam,BondDe00,off_pct,0%,,,,,
player,201810210tam,tam,BondDe00,defense,6,,,,,
player,201810210tam,tam,BondDe00,def_pct,9%,,,,,
player,201810210tam,tam,BondDe00,special_teams,24,,,,,
player,201810210tam,tam,BondDe00,st_pct,73%,,,,,
player,201810210tam,tam,CichJa00,pos,LB,,,,,
player,201810210tam,tam,CichJa00,offense,0,,,,,
player,201810210tam,tam,CichJa00,off_pct,0%,,,,,
player,201810210tam,tam,CichJa00,defense,4,,,,,
player,201810210tam,tam,CichJa00,def_pct,6%,,,,,
player,201810210tam,tam,CichJa00,special_teams,14,,,,,
player,201810210tam,tam,CichJa00,st_pct,42%,,,,,
player,201810210tam,tam,SmitRy00,pos,CB,,,,,
player,201810210tam,tam,SmitRy00,offense,0,,,,,
player,201810210tam,tam,SmitRy00,off_pct,0%,,,,,
player,201810210tam,tam,SmitRy00,defense,2,,,,,
player,201810210tam,tam,SmitRy00,def_pct,3%,,,,,
player,201810210tam,tam,SmitRy00,special_teams,27,,,,,
player,201810210tam,tam,SmitRy00,st_pct,82%,,,,,
player,201810210tam,tam,AdamAn00,pos,FS,,,,,
player,201810210tam,tam,AdamAn00,offense,0,,,,,
player,201810210tam,tam,AdamAn00,off_pct,0%,,,,,
player,201810210tam,tam,AdamAn00,defense,2,,,,,
player,201810210tam,tam,AdamAn00,def_pct,3%,,,,,
player,201810210tam,tam,AdamAn00,special_teams,20,,,,,
player,201810210tam,tam,AdamAn00,st_pct,61%,,,,,
player,201810210tam,tam,LyncCa00,pos,LB,,,,,
player,201810210tam,tam,LyncCa00,offense,0,,,,,
player,201810210tam,tam,LyncCa00,off_pct,0%,,,,,
player,201810210tam,tam,LyncCa00,defense,1,,,,,
player,201810210tam,tam,LyncCa00,def_pct,1%,,,,,
player,201810210tam,tam,LyncCa00,special_teams,27,,,,,
player,201810210tam,tam,LyncCa00,st_pct,82%,,,,,
player,201810210tam,tam,ElliJa01,pos,CB,,,,,
player,201810210tam,tam,ElliJa01,offense,0,,,,,
player,201810210tam,tam,ElliJa01,off_pct,0%,,,,,
player,201810210tam,tam,ElliJa01,defense,0,,,,,
player,201810210tam,tam,ElliJa01,def_pct,0%,,,,,
player,201810210tam,tam,ElliJa01,special_teams,16,,,,,
player,201810210tam,tam,ElliJa01,st_pct,48%,,,,,
player,201810210tam,tam,CataCh00,pos,K,,,,,
player,201810210tam,tam,CataCh00,offense,0,,,,,
player,201810210tam,tam,CataCh00,off_pct,0%,,,,,
player,201810210tam,tam,CataCh00,defense,0,,,,,
player,201810210tam,tam,CataCh00,def_pct,0%,,,,,
player,201810210tam,tam,CataCh00,special_teams,12,,,,,
player,201810210tam,tam,CataCh00,st_pct,36%,,,,,
player,201810210tam,tam,AngeBr00,pos,P,,,,,
player,201810210tam,tam,AngeBr00,offense,0,,,,,
player,201810210tam,tam,AngeBr00,off_pct,0%,,,,,
player,201810210tam,tam,AngeBr00,defense,0,,,,,
player,201810210tam,tam,AngeBr00,def_pct,0%,,,,,
player,201810210tam,tam,AngeBr00,special_teams,11,,,,,
player,201810210tam,tam,AngeBr00,st_pct,33%,,,,,
player,201810210tam,tam,SanbGa00,pos,LS,,,,,
player,201810210tam,tam,SanbGa00,offense,0,,,,,
player,201810210tam,tam,SanbGa00,off_pct,0%,,,,,
player,201810210tam,tam,SanbGa00,defense,0,,,,,
player,201810210tam,tam,SanbGa00,def_pct,0%,,,,,
player,201810210tam,tam,SanbGa00,special_teams,10,,,,,
player,201810210tam,tam,SanbGa00,st_pct,30%,,,,,
player,201810210tam,tam,WestLe00,pos,T,,,,,
player,201810210tam,tam,WestLe00,offense,0,,,,,
player,201810210tam,tam,WestLe00,off_pct,0%,,,,,
player,201810210tam,tam,WestLe00,defense,0,,,,,
player,201810210tam,tam,WestLe00,def_pct,0%,,,,,
player,201810210tam,tam,WestLe00,special_teams,6,,,,,
player,201810210tam,tam,WestLe00,st_pct,18%,,,,,
player,201810210tam,cle,HubbCh00,pos,G,,,,,
player,201810210tam,cle,HubbCh00,offense,68,,,,,
player,201810210tam,cle,HubbCh00,off_pct,100%,,,,,
player,201810210tam,cle,HubbCh00,defense,0,,,,,
player,201810210tam,cle,HubbCh00,def_pct,0%,,,,,
player,201810210tam,cle,HubbCh00,special_teams,3,,,,,
player,201810210tam,cle,HubbCh00,st_pct,9%,,,,,
player,201810210tam,cle,BitoJo00,pos,G,,,,,
player,201810210tam,cle,BitoJo00,offense,68,,,,,
player,201810210tam,cle,BitoJo00,off_pct,100%,,,,,
player,201810210tam,cle,BitoJo00,defense,0,,,,,
player,201810210tam,cle,BitoJo00,def_pct,0%,,,,,
player,201810210tam,cle,BitoJo00,special_teams,3,,,,,
player,201810210tam,cle,BitoJo00,st_pct,9%,,,,,
player,201810210tam,cle,ZeitKe00,pos,G,,,,,
player,201810210tam,cle,ZeitKe00,offense,68,,,,,
player,201810210tam,cle,ZeitKe00,off_pct,100%,,,,,
player,201810210tam,cle,ZeitKe00,defense,0,,,,,
player,201810210tam,cle,ZeitKe00,def_pct,0%,,,,,
player,201810210tam,cle,ZeitKe00,special_teams,3,,,,,
player,201810210tam,cle,ZeitKe00,st_pct,9%,,,,,
player,201810210tam,cle,HarrDe05,pos,T,,,,,
player,201810210tam,cle,HarrDe05,offense,68,,,,,
player,201810210tam,cle,HarrDe05,off_pct,100%,,,,,
player,201810210tam,cle,HarrDe05,defense,0,,,,,
player,201810210tam,cle,HarrDe05,def_pct,0%,,,,,
player,201810210tam,cle,HarrDe05,special_teams,3,,,,,
player,201810210tam,cle,HarrDe05,st_pct,9%,,,,,
player,201810210tam,cle,TretJC00,pos,C,,,,,
player,201810210tam,cle,TretJC00,offense,68,,,,,
player,201810210tam,cle,TretJC00,off_pct,100%,,,,,
player,201810210tam,cle,TretJC00,defense,0,,,,,
player,201810210tam,cle,TretJC00,def_pct,0%,,,,,
player,201810210tam,cle,TretJC00,special_teams,0,,,,,
player,201810210tam,cle,TretJC00,st_pct,0%,,,,,
player,201810210tam,cle,MayfBa00,pos,QB,,,,,
player,201810210tam,cle,MayfBa00,offense,68,,,,,
player,201810210tam,cle,MayfBa00,off_pct,100%,,,,,
player,201810210tam,cle,MayfBa00,defense,0,,,,,
player,201810210tam,cle,MayfBa00,def_pct,0%,,,,,
player,201810210tam,cle,MayfBa00,special_teams,0,,,,,
player,201810210tam,cle,MayfBa00,st_pct,0%,,,,,
player,201810210tam,cle,LandJa00,pos,WR,,,,,
player,201810210tam,cle,LandJa00,offense,67,,,,,
player,201810210tam,cle,LandJa00,off_pct,99%,,,,,
player,201810210tam,cle,LandJa00,defense,0,,,,,
player,201810210tam,cle,LandJa00,def_pct,0%,,,,,
player,201810210tam,cle,LandJa00,special_teams,0,,,,,
player,201810210tam,cle,LandJa00,st_pct,0%,,,,,
player,201810210tam,cle,NjokDa00,pos,TE,,,,,
player,201810210tam,cle,NjokDa00,offense,57,,,,,
player,201810210tam,cle,NjokDa00,off_pct,84%,,,,,
player,201810210tam,cle,NjokDa00,defense,0,,,,,
player,201810210tam,cle,NjokDa00,def_pct,0%,,,,,
player,201810210tam,cle,NjokDa00,special_teams,0,,,,,
player,201810210tam,cle,NjokDa00,st_pct,0%,,,,,
player,201810210tam,cle,CallAn00,pos,WR,,,,,
player,201810210tam,cle,CallAn00,offense,50,,,,,
player,201810210tam,cle,CallAn00,off_pct,74%,,,,,
player,201810210tam,cle,CallAn00,defense,0,,,,,
player,201810210tam,cle,CallAn00,def_pct,0%,,,,,
player,201810210tam,cle,CallAn00,special_teams,1,,,,,
player,201810210tam,cle,CallAn00,st_pct,3%,,,,,
player,201810210tam,cle,ChubNi00,pos,RB,,,,,
player,201810210tam,cle,ChubNi00,offense,45,,,,,
player,201810210tam,cle,ChubNi00,off_pct,66%,,,,,
player,201810210tam,cle,ChubNi00,defense,0,,,,,
player,201810210tam,cle,ChubNi00,def_pct,0%,,,,,
player,201810210tam,cle,ChubNi00,special_teams,0,,,,,
player,201810210tam,cle,ChubNi00,st_pct,0%,,,,,
player,201810210tam,cle,RatlDa00,pos,WR,,,,,
player,201810210tam,cle,RatlDa00,offense,41,,,,,
player,201810210tam,cle,RatlDa00,off_pct,60%,,,,,
player,201810210tam,cle,RatlDa00,defense,0,,,,,
player,201810210tam,cle,RatlDa00,def_pct,0%,,,,,
player,201810210tam,cle,RatlDa00,special_teams,7,,,,,
player,201810210tam,cle,RatlDa00,st_pct,21%,,,,,
player,201810210tam,cle,JohnDu00,pos,RB,,,,,
player,201810210tam,cle,JohnDu00,offense,35,,,,,
player,201810210tam,cle,JohnDu00,off_pct,51%,,,,,
player,201810210tam,cle,JohnDu00,defense,0,,,,,
player,201810210tam,cle,JohnDu00,def_pct,0%,,,,,
player,201810210tam,cle,JohnDu00,special_teams,0,,,,,
player,201810210tam,cle,JohnDu00,st_pct,0%,,,,,
player,201810210tam,cle,FellDa01,pos,TE,,,,,
player,201810210tam,cle,FellDa01,offense,24,,,,,
player,201810210tam,cle,FellDa01,off_pct,35%,,,,,
player,201810210tam,cle,FellDa01,defense,0,,,,,
player,201810210tam,cle,FellDa01,def_pct,0%,,,,,
player,201810210tam,cle,FellDa01,special_teams,19,,,,,
player,201810210tam,cle,FellDa01,st_pct,58%,,,,,
player,201810210tam,cle,PerrBr02,pos,WR,,,,,
player,201810210tam,cle,PerrBr02,offense,11,,,,,
player,201810210tam,cle,PerrBr02,off_pct,16%,,,,,
player,201810210tam,cle,PerrBr02,defense,0,,,,,
player,201810210tam,cle,PerrBr02,def_pct,0%,,,,,
player,201810210tam,cle,PerrBr02,special_teams,0,,,,,
player,201810210tam,cle,PerrBr02,st_pct,0%,,,,,
player,201810210tam,cle,CharOr00,pos,TE,,,,,
player,201810210tam,cle,CharOr00,offense,9,,,,,
player,201810210tam,cle,CharOr00,off_pct,13%,,,,,
player,201810210tam,cle,CharOr00,defense,0,,,,,
player,201810210tam,cle,CharOr00,def_pct,0%,,,,,
player,201810210tam,cle,CharOr00,special_teams,23,,,,,
player,201810210tam,cle,CharOr00,st_pct,70%,,,,,
player,201810210tam,cle,CorbAu00,pos,T,,,,,
player,201810210tam,cle,CorbAu00,offense,1,,,,,
player,201810210tam,cle,CorbAu00,off_pct,1%,,,,,
player,201810210tam,cle,CorbAu00,defense,0,,,,,
player,201810210tam,cle,CorbAu00,def_pct,0%,,,,,
player,201810210tam,cle,CorbAu00,special_teams,3,,,,,
player,201810210tam,cle,CorbAu00,st_pct,9%,,,,,
player,201810210tam,cle,BoddBr01,pos,FS,,,,,
player,201810210tam,cle,BoddBr01,offense,0,,,,,
player,201810210tam,cle,BoddBr01,off_pct,0%,,,,,
player,201810210tam,cle,BoddBr01,defense,95,,,,,
player,201810210tam,cle,BoddBr01,def_pct,100%,,,,,
player,201810210tam,cle,BoddBr01,special_teams,18,,,,,
player,201810210tam,cle,BoddBr01,st_pct,55%,,,,,
player,201810210tam,cle,KirkCh00,pos,LB,,,,,
player,201810210tam,cle,KirkCh00,offense,0,,,,,
player,201810210tam,cle,KirkCh00,off_pct,0%,,,,,
player,201810210tam,cle,KirkCh00,defense,95,,,,,
player,201810210tam,cle,KirkCh00,def_pct,100%,,,,,
player,201810210tam,cle,KirkCh00,special_teams,7,,,,,
player,201810210tam,cle,KirkCh00,st_pct,21%,,,,,
player,201810210tam,cle,CollJa00,pos,LB,,,,,
player,201810210tam,cle,CollJa00,offense,0,,,,,
player,201810210tam,cle,CollJa00,off_pct,0%,,,,,
player,201810210tam,cle,CollJa00,defense,95,,,,,
player,201810210tam,cle,CollJa00,def_pct,100%,,,,,
player,201810210tam,cle,CollJa00,special_teams,7,,,,,
player,201810210tam,cle,CollJa00,st_pct,21%,,,,,
player,201810210tam,cle,RandDa00,pos,FS,,,,,
player,201810210tam,cle,RandDa00,offense,0,,,,,
player,201810210tam,cle,RandDa00,off_pct,0%,,,,,
player,201810210tam,cle,RandDa00,defense,93,,,,,
player,201810210tam,cle,RandDa00,def_pct,98%,,,,,
player,201810210tam,cle,RandDa00,special_teams,1,,,,,
player,201810210tam,cle,RandDa00,st_pct,3%,,,,,
player,201810210tam,cle,WardDe02,pos,CB,,,,,
player,201810210tam,cle,WardDe02,offense,0,,,,,
player,201810210tam,cle,WardDe02,off_pct,0%,,,,,
player,201810210tam,cle,WardDe02,defense,91,,,,,
player,201810210tam,cle,WardDe02,def_pct,96%,,,,,
player,201810210tam,cle,WardDe02,special_teams,7,,,,,
player,201810210tam,cle,WardDe02,st_pct,21%,,,,,
player,201810210tam,cle,OgbaEm00,pos,DE,,,,,
player,201810210tam,cle,OgbaEm00,offense,0,,,,,
